date,MET,dcf,Deviation
2016-11-22,48.85,63.65187082316338,-0.23254415984544585
2016-11-23,49.33,63.7418708231634,-0.2260973930800635
2016-11-25,49.42,62.791870823163386,-0.21295544547194178
2016-11-28,48.47,62.62187082316339,-0.22598926919840145
2016-11-29,48.3,63.351870823163395,-0.23759157586961066
2016-11-30,49.03,64.47187082316339,-0.23951330442260788
2016-12-01,50.15,63.93187082316339,-0.21557121113011501
2016-12-02,49.61,63.941870823163384,-0.22413906003468964
2016-12-05,49.62,63.941870823163384,-0.22398266798873812
2016-12-06,49.62,64.91187082316338,-0.23557895696493436
2016-12-07,50.59,65.29187082316339,-0.2251715357181595
2016-12-08,50.97,65.47187082316339,-0.22149773087028923
2016-12-09,51.15,64.77187082316338,-0.21030534783151578
2016-12-12,50.45,64.8518708231634,-0.22207332865437435
2016-12-13,50.53,64.5818708231634,-0.21758228190136997
2016-12-14,50.26,65.37187082316339,-0.23116778872739197
2016-12-15,51.05,62.781870823163395,-0.18686717470093162
2016-12-16,48.46,62.381870823163396,-0.22317174267870754
2016-12-19,48.06,62.70187082316339,-0.2335156930876514
2016-12-20,48.38,62.97187082316339,-0.2317204591894697
2016-12-21,48.65,62.83187082316339,-0.22571142061132377
2016-12-22,48.51,62.83187082316339,-0.22793958918510415
2016-12-23,48.51,63.07187082316339,-0.23087742020513347
2016-12-27,48.75,62.42187082316339,-0.21902372746716936
2016-12-28,48.1,62.27187082316339,-0.22758061763405135
2016-12-29,47.95,62.351870823163395,-0.23097736496164878
2016-12-30,48.03,64.50719891745602,-0.2554319392869684
2017-01-03,48.38,64.77719891745602,-0.2531322624547344
2017-01-04,48.65,64.10719891745602,-0.2411148697568053
2017-01-05,47.98,64.41719891745602,-0.2551678619015799
2017-01-06,48.29,63.98719891745602,-0.2453178007948985
2017-01-09,47.86,64.19719891745602,-0.2544846066954135
2017-01-10,48.07,64.63719891745602,-0.2563105950586274
2017-01-11,48.51,64.17719891745602,-0.24412406869933667
2017-01-12,48.05,64.52719891745602,-0.2553527689700874
2017-01-13,48.4,63.857198917456024,-0.24205883094616354
2017-01-17,47.73,64.30719891745602,-0.2577813867889709
2017-01-18,48.18,64.27719891745602,-0.2504340448644603
2017-01-19,48.15,64.54719891745602,-0.2540342445909235
2017-01-20,48.42,64.34719891745603,-0.2475196929377964
2017-01-23,48.22,65.06719891745603,-0.2589199965227996
2017-01-24,48.94,66.16719891745602,-0.2603585945801795
2017-01-25,50.04,66.06719891745603,-0.24258935114655478
2017-01-26,49.94,65.68719891745602,-0.23973010231787006
2017-01-27,49.56,65.05719891745602,-0.2382088250851181
2017-01-30,48.93,64.61719891745602,-0.24277126183534092
2017-01-31,48.49,64.53719891745602,-0.24865037817926705
2017-02-01,48.41,61.98719891745602,-0.219032302710368
2017-02-02,45.86,62.26719891745602,-0.2634966596009254
2017-02-03,46.14,62.36719891745602,-0.2601880347221137
2017-02-06,46.24,62.18719891745602,-0.2564386110817354
2017-02-07,46.06,61.927198917456025,-0.25622342354941197
2017-02-08,45.8,62.98719891745602,-0.2728681257913952
2017-02-09,46.86,63.287198917456024,-0.2595659027172561
2017-02-10,47.16,63.80719891745602,-0.26089844406101603
2017-02-13,47.68,64.14719891745602,-0.2567095554498935
2017-02-14,48.02,64.19719891745602,-0.25199228611604163
2017-02-15,48.07,63.94719891745602,-0.24828607329541585
2017-02-16,47.82,63.33719891745602,-0.24499345065257394
2017-02-17,47.21,63.677198917456025,-0.258604323013678
2017-02-21,47.55,63.787198917456024,-0.2545526248686325
2017-02-22,47.66,63.86719891745602,-0.25376404777674244
2017-02-23,47.74,62.90719891745602,-0.241104343834443
2017-02-24,46.78,63.05719891745602,-0.2581338720542189
2017-02-27,46.93,62.86719891745602,-0.2535057898536469
2017-02-28,46.74,64.54719891745602,-0.27587872465586216
2017-03-01,48.42,63.747198917456025,-0.2404372141480705
2017-03-02,47.62,64.99719891745602,-0.26735304300612106
2017-03-03,48.87,64.19719891745602,-0.23875183303812908
2017-03-06,48.07,63.677198917456025,-0.2450987038184177
2017-03-07,47.55,63.77719891745602,-0.25443574181516126
2017-03-08,47.65,63.91719891745602,-0.25450425226649587
2017-03-09,47.79,64.27719891745602,-0.25650151523604314
2017-03-10,48.15,64.39719891745602,-0.25229667113753806
2017-03-13,48.27,64.15719891745603,-0.2476292479336002
2017-03-14,48.03,63.967198917456024,-0.24914642484223137
2017-03-15,47.84,64.27719891745602,-0.25572363441917345
2017-03-16,48.15,63.68719891745602,-0.24396109707373914
2017-03-17,47.56,63.47719891745602,-0.2507545888745706
2017-03-20,47.35,62.39719891745602,-0.2411518333917786
2017-03-21,46.27,62.26719891745602,-0.2569121334438469
2017-03-22,46.14,62.51719891745602,-0.2619630949729449
2017-03-23,46.39,62.47719891745602,-0.2574891191698623
2017-03-24,46.35,62.19719891745602,-0.2547895917063302
2017-03-27,46.07,62.89719891745602,-0.26753494920400867
2017-03-28,46.77,62.63719891745602,-0.2533191009764977
2017-03-29,46.51,63.467198917456024,-0.26718051539520704
2017-03-30,47.34,63.20719891745602,-0.2510346794227888
2017-03-31,47.08,62.54690998452717,-0.24728495761586577
2017-04-03,46.7,62.47690998452717,-0.25252385222691753
2017-04-04,46.63,62.10690998452717,-0.24919787489641598
2017-04-05,46.26,62.78690998452717,-0.26322222241228255
2017-04-06,46.94,62.736909984527166,-0.2517961115461882
2017-04-07,46.89,62.89690998452717,-0.25449437799829777
2017-04-10,47.05,62.87690998452717,-0.2517125919263825
2017-04-11,47.03,62.166909984527166,-0.2434882156487208
2017-04-12,46.32,61.40690998452717,-0.24568749654279376
2017-04-13,45.56,62.10690998452717,-0.2664262316165711
2017-04-17,46.26,61.46690998452717,-0.24739994231620155
2017-04-18,45.62,61.44690998452717,-0.25757047813327827
2017-04-19,45.6,61.99690998452717,-0.26447947145461626
2017-04-20,46.15,61.54690998452717,-0.2501654427232486
2017-04-21,45.7,62.206909984527165,-0.2653549258214716
2017-04-24,46.36,62.526909984527165,-0.25855923455241603
2017-04-25,46.68,62.096909984527166,-0.2482717737222131
2017-04-26,46.25,62.31690998452717,-0.2578258451601093
2017-04-27,46.47,62.026909984527165,-0.25080904382320335
2017-04-28,46.18,62.166909984527166,-0.2571610843856672
2017-05-01,46.32,62.206909984527165,-0.25538818739716773
2017-05-02,46.36,62.276909984527165,-0.2555828474547269
2017-05-03,46.43,62.776909984527165,-0.26039685592292205
2017-05-04,46.93,62.74690998452717,-0.25207472349518856
2017-05-05,46.9,63.13690998452717,-0.2571698549787489
2017-05-08,47.29,62.46690998452717,-0.2429591921272628
2017-05-09,46.62,62.37690998452717,-0.25260805622522386
2017-05-10,46.53,61.846909984527166,-0.2476584519478684
2017-05-11,46.0,61.22690998452717,-0.2486963655094664
2017-05-12,45.38,62.00690998452717,-0.2681460822459327
2017-05-15,46.16,62.05690998452717,-0.2561666378247127
2017-05-16,46.21,60.37690998452717,-0.2346411896229491
2017-05-17,44.53,60.236909984527166,-0.2607522528722297
2017-05-18,44.39,60.83690998452717,-0.27034426943627077
2017-05-19,44.99,60.54690998452717,-0.25693978418556374
2017-05-22,44.7,60.86690998452717,-0.26561082185109963
2017-05-23,45.02,60.87690998452717,-0.2604749483598535
2017-05-24,45.03,61.46690998452717,-0.26741070908989517
2017-05-25,45.62,61.346909984527166,-0.25636026310850524
2017-05-26,45.5,61.03690998452717,-0.2545494191705604
2017-05-30,45.19,60.93690998452717,-0.25841333255207
2017-05-31,45.09,61.88690998452717,-0.27141296905479195
2017-06-01,46.04,61.69690998452717,-0.2537713799354575
2017-06-02,45.85,61.416909984527166,-0.25346293046082835
2017-06-05,45.57,60.81690998452717,-0.25070181941841896
2017-06-06,44.97,60.92690998452717,-0.2619024990530382
2017-06-07,45.08,61.82690998452717,-0.2708676527537647
2017-06-08,45.98,62.93690998452717,-0.2694271134171661
2017-06-09,47.09,63.29690998452717,-0.2560458320712483
2017-06-12,47.45,63.35690998452717,-0.2510682731909101
2017-06-13,47.51,63.35690998452717,-0.250121257308749
2017-06-14,47.51,63.25690998452717,-0.24893580777782087
2017-06-15,47.41,63.54690998452717,-0.2539369733076918
2017-06-16,47.7,63.96690998452717,-0.25430195062512695
2017-06-19,48.12,63.40690998452717,-0.24109217730776578
2017-06-20,47.56,62.666909984527166,-0.2410667765214074
2017-06-21,46.82,62.37690998452717,-0.2494017415801154
2017-06-22,46.53,62.42690998452717,-0.2546483557886703
2017-06-23,46.58,62.72690998452717,-0.2574159955991794
2017-06-26,46.88,63.06690998452717,-0.25666248732494523
2017-06-27,47.22,64.45690998452717,-0.26741756607111444
2017-06-28,48.61,64.91690998452717,-0.2511966448867312
2017-06-29,49.07,64.81690998452717,-0.24294447217996373
2017-06-30,48.97,65.93316214233309,-0.257278152467705
2017-07-03,50.05,65.6931621423331,-0.2381246636969625
2017-07-05,49.81,65.68316214233309,-0.24166257568319416
2017-07-06,49.8,65.9431621423331,-0.24480418617914257
2017-07-07,50.06,65.84316214233309,-0.23970844699430804
2017-07-10,49.96,65.37316214233309,-0.23577201464990982
2017-07-11,49.49,65.40316214233309,-0.24330875788088346
2017-07-12,49.52,65.53316214233308,-0.24435204435204427
2017-07-13,49.65,65.20316214233308,-0.23853386294949663
2017-07-14,49.32,65.21316214233309,-0.24371095681029786
2017-07-17,49.33,64.6931621423331,-0.2374773721607889
2017-07-18,48.81,64.8631621423331,-0.24749274645455432
2017-07-19,48.98,64.53316214233308,-0.24101038328215396
2017-07-20,48.65,64.59316214233309,-0.2468243017302949
2017-07-21,48.71,64.62316214233309,-0.24624548868847063
2017-07-24,48.74,65.52316214233309,-0.2561409064152881
2017-07-25,49.64,64.66316214233309,-0.2323295311365211
2017-07-26,48.78,64.9431621423331,-0.24888166219730712
2017-07-27,49.06,65.12316214233309,-0.24665820291750362
2017-07-28,49.24,64.90316214233309,-0.24133126376776004
2017-07-31,49.02,65.53316214233308,-0.2519817692677142
2017-08-01,49.65,65.3331621423331,-0.24004902913111992
2017-08-02,49.45,63.56316214233309,-0.22203366960772575
2017-08-03,47.68,63.94316214233309,-0.2543377837044156
2017-08-04,48.06,64.41316214233309,-0.2538792010582819
2017-08-07,48.53,64.65316214233309,-0.24937932821968023
2017-08-08,48.77,64.1931621423331,-0.24026176040581848
2017-08-09,48.31,62.623162142333086,-0.22856019486530255
2017-08-10,46.74,62.69316214233309,-0.2544641488351539
2017-08-11,46.81,63.46316214233309,-0.26240675031262894
2017-08-14,47.58,63.663162142333086,-0.25262901811844685
2017-08-15,47.78,63.83316214233309,-0.2514862432561037
2017-08-16,47.95,62.83316214233309,-0.23686794735268835
2017-08-17,46.95,62.90316214233309,-0.25361462920155475
2017-08-18,47.02,62.56316214233309,-0.24843952271740877
2017-08-21,46.68,63.053162142333086,-0.25967233975312964
2017-08-22,47.17,62.93316214233309,-0.25047465605942787
2017-08-23,47.05,63.483162142333086,-0.25885859474814665
2017-08-24,47.6,63.873162142333086,-0.2547730783403278
2017-08-25,47.99,63.45316214233309,-0.24369411421368337
2017-08-28,47.57,62.61316214233309,-0.24025558888300147
2017-08-29,46.73,62.94316214233309,-0.2575841694395705
2017-08-30,47.06,62.71316214233309,-0.2495993122912037
2017-08-31,46.83,63.68316214233309,-0.2646407869110825
2017-09-01,47.8,63.19316214233309,-0.2435890469867975
2017-09-05,47.31,63.83316214233309,-0.25884918728435047
2017-09-06,47.95,62.69316214233309,-0.235163798387797
2017-09-07,46.81,63.02316214233309,-0.25725719864257013
2017-09-08,47.14,63.47316214233309,-0.25732390810634864
2017-09-11,47.59,64.38316214233309,-0.2608315836554924
2017-09-12,48.5,64.53316214233308,-0.2484484195423533
2017-09-13,48.65,64.23316214233309,-0.24260306705440793
2017-09-14,48.35,64.42316214233308,-0.24949353008816766
2017-09-15,48.54,64.78316214233308,-0.2507312333202528
2017-09-18,48.9,65.35316214233309,-0.2517577054114021
2017-09-19,49.47,66.01316214233309,-0.2506039948012768
2017-09-20,50.13,66.3331621423331,-0.24426940641794626
2017-09-21,50.45,66.42316214233308,-0.2404757862642164
2017-09-22,50.54,66.73316214233309,-0.242655399841464
2017-09-25,50.85,67.35316214233309,-0.24502431092185428
2017-09-26,51.47,67.74316214233309,-0.24021851988754306
2017-09-27,51.86,67.20316214233308,-0.22831012192308753
2017-09-28,51.32,67.8331621423331,-0.2434378941038282
2017-09-29,51.95,64.15383763837639,-0.19022771026056484
2017-10-02,52.14,64.41383763837638,-0.1905465981903225
2017-10-03,52.4,64.53383763837638,-0.18802287423800668
2017-10-04,52.52,64.59383763837639,-0.18691934215103967
2017-10-05,52.58,65.03383763837638,-0.19149781237924968
2017-10-06,53.02,65.00383763837638,-0.18435584841996266
2017-10-09,52.99,65.15383763837639,-0.18669410857867474
2017-10-10,53.14,64.86383763837638,-0.18074535928228874
2017-10-11,52.85,64.74383763837638,-0.18370609578024766
2017-10-12,52.73,64.73383763837639,-0.18543374031729132
2017-10-13,52.72,64.88383763837638,-0.18747099556857783
2017-10-16,52.87,64.39383763837638,-0.17895870258722701
2017-10-17,52.38,64.81383763837638,-0.19183924438713196
2017-10-18,52.8,65.00383763837638,-0.18774026398668486
2017-10-19,52.99,65.30383763837638,-0.188562235906639
2017-10-20,53.29,65.45383763837638,-0.1858384179943725
2017-10-23,53.44,66.15383763837639,-0.19218594252801124
2017-10-24,54.14,65.95383763837638,-0.1791228238021786
2017-10-25,53.94,66.22383763837638,-0.1854896677153297
2017-10-26,54.21,66.30383763837638,-0.18240026624607497
2017-10-27,54.29,65.98383763837639,-0.17722275722222036
2017-10-30,53.97,65.59383763837639,-0.17720929369096305
2017-10-31,53.58,65.88383763837638,-0.18675046990902022
2017-11-01,53.87,67.74383763837638,-0.2047985192754559
2017-11-02,55.73,66.64383763837638,-0.16376364304824675
2017-11-03,54.63,66.34383763837639,-0.17656255735801074
2017-11-06,54.33,65.41383763837638,-0.16944178844315072
2017-11-07,53.4,65.03383763837638,-0.1788889916518055
2017-11-08,53.02,64.82383763837639,-0.18209100337787454
2017-11-09,52.81,64.21383763837639,-0.17759159174690198
2017-11-10,52.2,64.17383763837638,-0.18658441008078264
2017-11-13,52.16,64.01383763837639,-0.1851761755847301
2017-11-14,52.0,63.85383763837638,-0.18564017570107927
2017-11-15,51.84,63.553837638376386,-0.1843136161977903
2017-11-16,51.54,63.663837638376386,-0.19043523117852657
2017-11-17,51.65,63.983837638376386,-0.19276489334829716
2017-11-20,51.97,63.72383763837638,-0.1844496200162602
2017-11-21,51.71,63.72383763837638,-0.18852972582337524
2017-11-22,51.71,63.843837638376385,-0.1900549542009793
2017-11-24,51.83,63.383837638376384,-0.18228365572142324
2017-11-27,51.37,64.66383763837638,-0.20558380269232301
2017-11-28,52.65,65.56383763837638,-0.19696585958869417
2017-11-29,53.55,65.69383763837638,-0.1848550499549796
2017-11-30,53.68,65.62383763837639,-0.18200455913891433
2017-12-01,53.61,65.63383763837638,-0.18319571231876275
2017-12-04,53.62,65.05383763837638,-0.17575961777897275
2017-12-05,53.04,65.01383763837639,-0.184173678609436
2017-12-06,53.0,65.63383763837638,-0.1924896988042235
2017-12-07,53.62,65.77383763837638,-0.18478224891176342
2017-12-08,53.76,65.65383763837639,-0.18115982349559
2017-12-11,53.64,65.68383763837639,-0.1833607485708123
2017-12-12,53.67,64.85383763837639,-0.17244681341352885
2017-12-13,52.84,64.50383763837638,-0.18082393335674973
2017-12-14,52.49,63.42383763837638,-0.17239318914629276
2017-12-15,51.41,62.94383763837639,-0.1832401402761673
2017-12-18,50.93,62.803837638376386,-0.18906229435764377
2017-12-19,50.79,63.023837638376385,-0.19411445092526347
2017-12-20,51.01,63.04383763837638,-0.19088047443119294
2017-12-21,51.03,62.773837638376385,-0.18708172194329675
2017-12-22,50.76,62.68383763837638,-0.1902218831457817
2017-12-26,50.67,62.76383763837639,-0.19268798871185844
2017-12-27,50.75,62.883837638376384,-0.1929563794778869
2017-12-28,50.87,62.57383763837638,-0.18704043223327016
2017-12-29,50.56,61.9565414928141,-0.18394411983334957
2018-01-02,50.18,62.2765414928141,-0.194239134076029
2018-01-03,50.5,63.136541492814096,-0.20014624168560657
2018-01-04,51.36,63.61654149281409,-0.19266280758438514
2018-01-05,51.84,63.756541492814094,-0.1869069622315882
2018-01-08,51.98,64.13654149281409,-0.18954158128679455
2018-01-09,52.36,64.80654149281409,-0.1920568696632915
2018-01-10,53.03,65.2665414928141,-0.1874856735615652
2018-01-11,53.49,65.10654149281409,-0.17842356891428834
2018-01-12,53.33,63.62654149281409,-0.16182777267529103
2018-01-16,51.85,64.32654149281409,-0.1939563546130929
2018-01-17,52.55,64.72654149281409,-0.1881228505645699
2018-01-18,52.95,65.1765414928141,-0.1875911365159212
2018-01-19,53.4,65.6265414928141,-0.1863048275087431
2018-01-22,53.85,65.38654149281409,-0.17643602535671565
2018-01-23,53.61,65.8765414928141,-0.1862050012773082
2018-01-24,54.1,65.77654149281409,-0.17751832534536216
2018-01-25,54.0,66.5465414928141,-0.18853784451245925
2018-01-26,54.77,66.1765414928141,-0.1723653312111013
2018-01-29,54.4,61.506541492814094,-0.11554123058023613
2018-01-30,49.73,59.84654149281409,-0.1690413721573002
2018-01-31,48.07,60.16654149281409,-0.20105096940396394
2018-02-01,48.39,59.33654149281409,-0.18448229737386634
2018-02-02,47.56,57.66654149281409,-0.1752583253856741
2018-02-05,45.89,57.97654149281409,-0.2084729647820086
2018-02-06,46.2,58.036541492814095,-0.20394980797192497
2018-02-07,46.26,56.05654149281409,-0.17476178929215447
2018-02-08,44.28,56.386541492814096,-0.2147062254980996
2018-02-09,44.61,56.396541492814094,-0.20899404787642706
2018-02-12,44.62,56.97654149281409,-0.21687068342630988
2018-02-13,45.2,58.47654149281409,-0.22704047048414422
2018-02-14,46.7,58.506541492814094,-0.20179865689487386
2018-02-15,46.73,58.41654149281409,-0.20005534723844742
2018-02-16,46.64,58.66654149281409,-0.20499830374843542
2018-02-20,46.89,58.72654149281409,-0.201553525747169
2018-02-21,46.95,58.40654149281409,-0.19615168438322306
2018-02-22,46.63,59.246541492814096,-0.21294983934791079
2018-02-23,47.47,59.326541492814094,-0.19985222793157786
2018-02-26,47.55,58.996541492814096,-0.19402055108956362
2018-02-27,47.22,57.966541492814095,-0.18539214546975014
2018-02-28,46.19,57.506541492814094,-0.19678702977170326
2018-03-01,45.73,57.2765414928141,-0.20159285445443187
2018-03-02,45.5,58.16654149281409,-0.2177633596176406
2018-03-05,46.39,58.84654149281409,-0.21167839565108837
2018-03-06,47.07,58.826541492814094,-0.19985097193331014
2018-03-07,47.05,58.61654149281409,-0.19732555347421954
2018-03-08,46.84,59.61654149281409,-0.21431202100769497
2018-03-09,47.84,58.79654149281409,-0.1863467002417678
2018-03-12,47.02,58.87654149281409,-0.20137972089038525
2018-03-13,47.1,58.686541492814094,-0.19743098158600492
2018-03-14,46.91,58.73654149281409,-0.2013489591357872
2018-03-15,46.96,59.09654149281409,-0.20536805007937475
2018-03-16,47.32,58.86654149281409,-0.19614778106547326
2018-03-19,47.09,58.97654149281409,-0.20154694039260312
2018-03-20,47.2,58.996541492814096,-0.19995310223822083
2018-03-21,47.22,57.48654149281409,-0.17859034873575452
2018-03-22,45.71,55.856541492814095,-0.18165359368194034
2018-03-23,44.08,57.926541492814096,-0.23903621959774324
2018-03-26,46.15,57.26654149281409,-0.19411930951354928
2018-03-27,45.49,57.676541492814096,-0.21129112768199554
2018-03-28,45.9,57.66654149281409,-0.20404451503789833
2018-03-29,45.89,58.354929145921105,-0.21360541994235938
2018-04-02,45.02,58.964929145921104,-0.23649530912538608
2018-04-03,45.63,59.1849291459211,-0.2290267022623491
2018-04-04,45.85,59.3649291459211,-0.22765847345157153
2018-04-05,46.03,58.604929145921105,-0.2145711858913888
2018-04-06,45.27,58.884929145921106,-0.23121245696300874
2018-04-09,45.55,59.7949291459211,-0.2382297186297916
2018-04-10,46.46,59.384929145921106,-0.21764662064615536
2018-04-11,46.05,60.3649291459211,-0.2371398318271425
2018-04-12,47.03,60.2549291459211,-0.21948294244764455
2018-04-13,46.92,60.7249291459211,-0.22733545086150797
2018-04-16,47.39,60.2349291459211,-0.21324718611030213
2018-04-17,46.9,60.3349291459211,-0.22267249396164013
2018-04-18,47.0,60.77492914592111,-0.22665479564521396
2018-04-19,47.44,60.824929145921104,-0.2200566335853873
2018-04-20,47.49,60.7349291459211,-0.2180776257118695
2018-04-23,47.4,60.9449291459211,-0.222248665077456
2018-04-24,47.61,61.1649291459211,-0.22161276625667503
2018-04-25,47.83,61.5049291459211,-0.22233875131336533
2018-04-26,48.17,61.7249291459211,-0.21960218235125883
2018-04-27,48.39,61.0049291459211,-0.20678540771265785
2018-04-30,47.67,60.634929145921106,-0.21381948207971557
2018-05-01,47.3,58.384929145921106,-0.18985942619227325
2018-05-02,45.05,57.994929145921105,-0.22320794829062307
2018-05-03,44.66,59.564929145921106,-0.25022994838804014
2018-05-04,46.23,60.284929145921105,-0.23314167147647824
2018-05-07,46.95,59.884929145921106,-0.2159964006036088
2018-05-08,46.55,59.924929145921105,-0.22319474276477302
2018-05-09,46.59,60.2249291459211,-0.22640008613184992
2018-05-10,46.89,60.104929145921105,-0.21986431618342417
2018-05-11,46.77,60.2949291459211,-0.2243128790016341
2018-05-14,46.96,60.814929145921106,-0.22782118372081284
2018-05-15,47.48,61.2249291459211,-0.22449889836804837
2018-05-16,47.89,61.5149291459211,-0.22148979662483337
2018-05-17,48.18,61.1149291459211,-0.2116492537369553
2018-05-18,47.78,61.424929145921105,-0.2221399248749022
2018-05-21,48.09,61.7949291459211,-0.2217808052430742
2018-05-22,48.46,61.784929145921105,-0.2156663336855309
2018-05-23,48.45,61.3349291459211,-0.210074900637233
2018-05-24,48.0,61.0049291459211,-0.21317833375093165
2018-05-25,47.67,58.494929145921105,-0.18505756488596303
2018-05-29,45.16,59.5849291459211,-0.24209022906774014
2018-05-30,46.25,59.324929145921104,-0.22039519193964474
2018-05-31,45.99,59.994929145921105,-0.23343521436383363
2018-06-01,46.66,59.6649291459211,-0.21796605362783983
2018-06-04,46.33,59.7349291459211,-0.22440688115952068
2018-06-05,46.4,60.4849291459211,-0.23286675449252703
2018-06-06,47.15,60.424929145921105,-0.2196929203485415
2018-06-07,47.09,60.744929145921105,-0.22479125974646075
2018-06-08,47.41,60.9349291459211,-0.22195691921677485
2018-06-11,47.6,60.824929145921104,-0.21742613319275783
2018-06-12,47.49,60.3349291459211,-0.21289374708397202
2018-06-13,47.0,60.104929145921105,-0.2180341834212185
2018-06-14,46.77,59.644929145921104,-0.21585957650184529
2018-06-15,46.31,59.964929145921104,-0.2277152552401528
2018-06-18,46.63,59.064929145921106,-0.21052982413980992
2018-06-19,45.73,59.1249291459211,-0.2265529843234525
2018-06-20,45.79,58.994929145921105,-0.22383159598784075
2018-06-21,45.66,59.0449291459211,-0.2266905785057709
2018-06-22,45.71,58.534929145921105,-0.21909873870266372
2018-06-25,45.2,58.3349291459211,-0.22516405416495688
2018-06-26,45.0,57.2349291459211,-0.2137668261059258
2018-06-27,43.9,57.27492914592111,-0.23352153106720375
2018-06-28,43.94,56.9349291459211,-0.22824177250867939
2018-06-29,43.6,59.35562862669246,-0.26544455835494407
2018-07-02,43.58,59.17562862669246,-0.26354816989063146
2018-07-03,43.4,59.335628626692454,-0.2685676210991338
2018-07-05,43.56,59.505628626692456,-0.26796840895047225
2018-07-06,43.73,61.24562862669246,-0.2859898578795661
2018-07-09,45.47,60.685628626692456,-0.2507286975684371
2018-07-10,44.91,59.865628626692455,-0.24981995461790163
2018-07-11,44.09,59.96562862669246,-0.2647454715354347
2018-07-12,44.19,59.975628626692455,-0.26320071982817006
2018-07-13,44.2,60.21562862669246,-0.26597129336607184
2018-07-16,44.44,59.96562862669246,-0.25890879462541894
2018-07-17,44.19,60.73562862669246,-0.27242047214805465
2018-07-18,44.96,59.945628626692454,-0.24998701273139512
2018-07-19,44.17,59.53562862669246,-0.2580913140774894
2018-07-20,43.76,60.365628626692455,-0.2750841663454455
2018-07-23,44.59,60.685628626692456,-0.2652296596564021
2018-07-24,44.91,60.49562862669246,-0.25763231130084696
2018-07-25,44.72,60.99562862669246,-0.2668327057714762
2018-07-26,45.22,61.335628626692454,-0.2627449817915316
2018-07-27,45.56,61.53562862669246,-0.2596159165547659
2018-07-30,45.76,61.515628626692454,-0.2561239961035833
2018-07-31,45.74,61.39562862669246,-0.25499581935848104
2018-08-01,45.62,61.96562862669246,-0.2637854079584271
2018-08-02,46.19,61.10562862669246,-0.24409582164378463
2018-08-03,45.33,61.685628626692456,-0.26514488043354545
2018-08-06,45.91,61.825628626692456,-0.25742768784110803
2018-08-07,46.05,62.14562862669246,-0.25899856486091044
2018-08-08,46.37,61.89562862669246,-0.2508356239554701
2018-08-09,46.12,60.42562862669246,-0.236747700467829
2018-08-10,44.65,60.20562862669246,-0.2583749888759702
2018-08-13,44.43,60.87562862669245,-0.2701512739612426
2018-08-14,45.1,60.63562862669246,-0.25621287316634667
2018-08-15,44.86,61.34562862669246,-0.26873355112248865
2018-08-16,45.57,61.71562862669246,-0.26161328963129693
2018-08-17,45.94,61.89562862669246,-0.25778280277149657
2018-08-20,46.12,62.585628626692454,-0.26308960999506437
2018-08-21,46.81,62.185628626692456,-0.24725372994127204
2018-08-22,46.41,61.74562862669246,-0.24836784348589358
2018-08-23,45.97,62.195628626692454,-0.26088053107528064
2018-08-24,46.42,62.835628626692454,-0.26124714569528673
2018-08-27,47.06,62.71562862669246,-0.24962882409870712
2018-08-28,46.94,62.74562862669246,-0.2519000761109377
2018-08-29,46.97,61.92562862669246,-0.2415095164693407
2018-08-30,46.15,61.66562862669246,-0.2516090238959535
2018-08-31,45.89,61.905628626692454,-0.2587103787164652
2018-09-04,46.13,62.10562862669246,-0.25723318449475074
2018-09-05,46.33,61.60562862669246,-0.24795832730248035
2018-09-06,45.83,61.49562862669246,-0.2547437757208766
2018-09-07,45.72,61.365628626692455,-0.25495752226168855
2018-09-10,45.59,60.98562862669246,-0.25244683007094604
2018-09-11,45.21,60.685628626692456,-0.2550130727307903
2018-09-12,44.91,61.295628626692455,-0.26732132443710666
2018-09-13,45.52,62.30562862669245,-0.2694079009661302
2018-09-14,46.53,61.96562862669246,-0.24909984726667278
2018-09-17,46.19,62.585628626692454,-0.261971142360625
2018-09-18,46.81,63.49562862669246,-0.2627838953259549
2018-09-19,47.72,64.19562862669245,-0.2566472044771272
2018-09-20,48.42,64.56562862669246,-0.25006538262089495
2018-09-21,48.79,64.09562862669246,-0.2387936424781154
2018-09-24,48.32,63.695628626692454,-0.24139221102292574
2018-09-25,47.92,62.96562862669246,-0.23894986764754222
2018-09-26,47.19,62.67562862669246,-0.24707576080214055
2018-09-27,46.9,62.49562862669246,-0.2495475118723971
2018-09-28,46.72,58.981576065701994,-0.20788824042347265
2018-10-01,46.77,58.571576065702,-0.20148981568233215
2018-10-02,46.36,59.231576065701994,-0.21730936302326875
2018-10-03,47.02,59.981576065701994,-0.21609262236631255
2018-10-04,47.77,59.49157606570199,-0.1970291735548707
2018-10-05,47.28,59.971576065701996,-0.21162652206768273
2018-10-08,47.76,59.651576065701995,-0.1993505762966643
2018-10-09,47.44,58.371576065701994,-0.18727567084016394
2018-10-10,46.16,55.971576065701996,-0.17529569033726555
2018-10-11,43.76,56.041576065701996,-0.2191511539808111
2018-10-12,43.83,55.981576065701994,-0.21706384349451802
2018-10-15,43.77,56.06157606570199,-0.21925134697063708
2018-10-16,43.85,56.871576065701994,-0.2289645718743325
2018-10-17,44.66,55.831576065701995,-0.20009422719063863
2018-10-18,43.62,56.051576065701994,-0.22178816258672318
2018-10-19,43.84,55.111576065701996,-0.20452284021535572
2018-10-22,42.9,54.751576065702,-0.21646091158143255
