date,SLG,dcf,Deviation
2001-11-23,30.2,,
2001-11-26,30.05,,
2001-11-27,30.0,,
2001-11-28,29.93,,
2001-11-29,30.3,,
2001-11-30,30.3,,
2001-12-03,30.11,,
2001-12-04,30.75,,
2001-12-05,31.1,,
2001-12-06,31.33,,
2001-12-07,31.24,,
2001-12-10,30.8,,
2001-12-11,30.85,,
2001-12-12,30.6,,
2001-12-13,30.5,,
2001-12-14,30.54,,
2001-12-17,30.95,,
2001-12-18,31.0,,
2001-12-19,30.98,,
2001-12-20,30.8,,
2001-12-21,31.1,,
2001-12-24,31.14,,
2001-12-26,31.06,,
2001-12-27,30.85,,
2001-12-28,31.05,,
2001-12-31,30.71,,
2002-01-02,30.4,,
2002-01-03,30.8,,
2002-01-04,30.81,,
2002-01-07,30.8,,
2002-01-08,30.94,,
2002-01-09,30.85,,
2002-01-10,30.95,,
2002-01-11,31.01,,
2002-01-14,31.72,,
2002-01-15,31.6,,
2002-01-16,31.5,,
2002-01-17,31.8,,
2002-01-18,31.36,,
2002-01-22,31.51,,
2002-01-23,31.7,,
2002-01-24,31.66,,
2002-01-25,31.61,,
2002-01-28,31.61,,
2002-01-29,31.5,,
2002-01-30,31.7,,
2002-01-31,31.65,,
2002-02-01,31.71,,
2002-02-04,31.79,,
2002-02-05,31.62,,
2002-02-06,31.6,,
2002-02-07,31.28,,
2002-02-08,31.4,,
2002-02-11,31.48,,
2002-02-12,31.6,,
2002-02-13,31.99,,
2002-02-14,31.8,,
2002-02-15,31.9,,
2002-02-19,31.95,,
2002-02-20,32.18,,
2002-02-21,31.64,,
2002-02-22,32.31,,
2002-02-25,32.23,,
2002-02-26,32.23,,
2002-02-27,32.01,,
2002-02-28,31.92,,
2002-03-01,31.99,,
2002-03-04,32.07,,
2002-03-05,32.65,,
2002-03-06,32.69,,
2002-03-07,32.54,,
2002-03-08,32.81,,
2002-03-11,32.65,,
2002-03-12,32.31,,
2002-03-13,32.46,,
2002-03-14,32.85,,
2002-03-15,32.8,,
2002-03-18,32.9,,
2002-03-19,33.21,,
2002-03-20,32.81,,
2002-03-21,33.25,,
2002-03-22,33.24,,
2002-03-25,33.2,,
2002-03-26,33.45,,
2002-03-27,33.55,,
2002-03-28,33.6,,
2002-04-01,33.6,,
2002-04-02,33.85,,
2002-04-03,33.88,,
2002-04-04,34.24,,
2002-04-05,34.29,,
2002-04-08,34.52,,
2002-04-09,34.85,,
2002-04-10,35.59,,
2002-04-11,35.45,,
2002-04-12,36.3,,
2002-04-15,35.6,,
2002-04-16,34.77,,
2002-04-17,34.25,,
2002-04-18,34.51,,
2002-04-19,34.6,,
2002-04-22,34.5,,
2002-04-23,34.23,,
2002-04-24,34.28,,
2002-04-25,34.25,,
2002-04-26,34.35,,
2002-04-29,34.6,,
2002-04-30,35.1,,
2002-05-01,35.88,,
2002-05-02,36.06,,
2002-05-03,35.9,,
2002-05-06,35.52,,
2002-05-07,35.66,,
2002-05-08,35.52,,
2002-05-09,34.8,,
2002-05-10,34.6,,
2002-05-13,34.74,,
2002-05-14,34.99,,
2002-05-15,35.35,,
2002-05-16,34.67,,
2002-05-17,35.0,,
2002-05-20,35.18,,
2002-05-21,34.85,,
2002-05-22,34.65,,
2002-05-23,35.45,,
2002-05-24,35.25,,
2002-05-28,35.52,,
2002-05-29,35.85,,
2002-05-30,36.4,,
2002-05-31,35.8,,
2002-06-03,36.0,,
2002-06-04,35.89,,
2002-06-05,36.2,,
2002-06-06,36.11,,
2002-06-07,35.91,,
2002-06-10,36.11,,
2002-06-11,35.87,,
2002-06-12,35.78,,
2002-06-13,35.64,,
2002-06-14,35.54,,
2002-06-17,35.84,,
2002-06-18,35.85,,
2002-06-19,35.76,,
2002-06-20,35.8,,
2002-06-21,36.15,,
2002-06-24,36.36,,
2002-06-25,36.5,,
2002-06-26,35.2,,
2002-06-27,35.09,,
2002-06-28,35.65,,
2002-07-01,35.4,35.77834437086093,-0.010574675198471883
2002-07-02,35.1,35.27834437086093,-0.00505534979153488
2002-07-03,34.6,35.218344370860926,-0.01755745143353571
2002-07-05,34.54,34.45834437086093,0.0023696910176602692
2002-07-08,33.78,34.35834437086093,-0.016832719429618836
2002-07-09,33.68,33.62834437086093,0.0015360741096677177
2002-07-10,32.95,33.42834437086093,-0.014309544186636103
2002-07-11,32.75,32.938344370860925,-0.005718088582119085
2002-07-12,32.26,32.978344370860924,-0.02178230546636062
2002-07-15,32.3,33.63834437086093,-0.03978627354859554
2002-07-16,32.96,33.328344370860925,-0.011051985264019626
2002-07-17,32.65,32.92834437086093,-0.008453032673797045
2002-07-18,32.25,32.578344370860925,-0.010078608265759681
2002-07-19,31.9,32.06834437086093,-0.005249549802574083
2002-07-22,31.39,30.908344370860927,0.01558335261700905
2002-07-23,30.23,29.908344370860927,0.010754711967689401
2002-07-24,29.23,30.578344370860925,-0.044094747397305345
2002-07-25,29.9,31.388344370860928,-0.04741710340869776
2002-07-26,30.71,32.63834437086093,-0.059082174909047325
2002-07-29,31.96,33.31834437086093,-0.04076866352485653
2002-07-30,32.64,32.92834437086093,-0.008756722403452821
2002-07-31,32.25,32.368344370860925,-0.0036561762166452683
2002-08-01,31.69,31.878344370860926,-0.005908223108132438
2002-08-02,31.2,31.41834437086093,-0.006949582329469739
2002-08-05,30.74,31.898344370860926,-0.036313620462354534
2002-08-06,31.22,32.70834437086093,-0.04550350681115056
2002-08-07,32.03,32.578344370860925,-0.016831560395419665
2002-08-08,31.9,32.24834437086093,-0.010801930382996261
2002-08-09,31.57,32.55834437086093,-0.030356100408639897
2002-08-12,31.88,31.928344370860927,-0.001514152137028768
2002-08-13,31.25,32.70834437086093,-0.044586309668432245
2002-08-14,32.03,32.368344370860925,-0.010452940285864964
2002-08-15,31.69,32.81834437086093,-0.0343815141346
2002-08-16,32.14,32.978344370860924,-0.025421056964935795
2002-08-19,32.3,32.74834437086093,-0.013690596562184076
2002-08-20,32.07,32.42834437086093,-0.011050344314923577
2002-08-21,31.75,32.38834437086093,-0.019709076930626734
2002-08-22,31.71,32.478344370860924,-0.023657128642008973
2002-08-23,31.8,33.06834437086093,-0.038355242604119044
2002-08-26,32.39,33.298344370860924,-0.027278965006314437
2002-08-27,32.62,33.408344370860924,-0.023597229545697762
2002-08-28,32.73,33.63834437086093,-0.027003242515341475
2002-08-29,32.96,33.74834437086093,-0.023359497645211946
2002-08-30,33.07,33.33834437086093,-0.008049121092392197
2002-09-03,32.66,33.17834437086093,-0.015622972776066835
2002-09-04,32.5,32.788344370860926,-0.008794111944157135
2002-09-05,32.11,33.17834437086093,-0.0322000506993112
2002-09-06,32.5,33.218344370860926,-0.021624929973664053
2002-09-09,32.54,33.118344370860925,-0.017462961444708602
2002-09-10,32.44,33.16834437086093,-0.02195902100862157
2002-09-11,32.49,32.88834437086093,-0.012112022617163376
2002-09-12,32.21,33.20834437086093,-0.030063057637312873
2002-09-13,32.53,33.158344370860924,-0.018949811360699398
2002-09-16,32.48,33.158344370860924,-0.02045772742070462
2002-09-17,32.48,33.17834437086093,-0.021048198278219576
2002-09-18,32.5,32.81834437086093,-0.009700195941132916
2002-09-19,32.14,32.77834437086093,-0.019474576373918362
2002-09-20,32.1,32.728344370860924,-0.01919878267415076
2002-09-23,32.05,32.728344370860924,-0.020726510426994804
2002-09-24,32.05,32.66834437086093,-0.01892793720554975
2002-09-25,31.99,32.578344370860925,-0.018059369873539732
2002-09-26,31.9,31.828344370860925,0.0022513150009988436
2002-09-27,31.15,31.41834437086093,-0.008541009280864875
2002-09-30,30.74,30.895585555739604,-0.005035850686788579
2002-10-01,30.45,30.815585555739606,-0.011863657598793043
2002-10-02,30.37,30.795585555739606,-0.013819693571642033
2002-10-03,30.35,30.045585555739606,0.01013175275601319
2002-10-04,29.6,29.415585555739607,0.006269276670047841
2002-10-07,28.97,29.075585555739607,-0.0036314163144606226
2002-10-08,28.63,28.095585555739607,0.019021295825999207
2002-10-09,27.65,28.545585555739606,-0.031373872292472016
2002-10-10,28.1,29.285585555739605,-0.04048358717236722
2002-10-11,28.84,28.845585555739607,-0.00019363641375258478
2002-10-14,28.4,29.495585555739606,-0.037144051731714645
2002-10-15,29.05,29.245585555739606,-0.006687694981071135
2002-10-16,28.8,29.745585555739606,-0.031789105444493315
2002-10-17,29.3,29.465585555739604,-0.005619625492470415
2002-10-18,29.02,29.255585555739607,-0.008052669302781701
2002-10-21,28.81,28.325585555739607,0.017101656850381897
2002-10-22,27.88,28.245585555739606,-0.012943104154033658
2002-10-23,27.8,28.565585555739606,-0.026800975399077
2002-10-24,28.12,29.265585555739605,-0.03914446042973263
2002-10-25,28.82,29.355585555739605,-0.018244758045198872
2002-10-28,28.91,29.235585555739604,-0.011136618253082431
2002-10-29,28.79,29.445585555739605,-0.022264306970516956
2002-10-30,29.0,29.625585555739605,-0.021116394629992596
2002-10-31,29.18,29.835585555739605,-0.02197327599000276
2002-11-01,29.39,30.445585555739605,-0.034671218715995655
2002-11-04,30.0,30.765585555739605,-0.024884478611744698
2002-11-05,30.32,31.105585555739605,-0.02525544983976835
2002-11-06,30.66,31.095585555739607,-0.014007954761257269
2002-11-07,30.65,30.935585555739607,-0.009231619528424329
2002-11-08,30.49,30.485585555739604,0.00014480431259311644
2002-11-11,30.04,30.675585555739605,-0.02071959000048118
2002-11-12,30.23,30.345585555739607,-0.0038089743078872917
2002-11-13,29.9,30.695585555739605,-0.0259185658568043
2002-11-14,30.25,30.545585555739606,-0.009676866570464737
2002-11-15,30.1,30.135585555739606,-0.0011808483254385216
2002-11-18,29.69,30.145585555739604,-0.015112844794380242
2002-11-19,29.7,30.425585555739605,-0.02384787482266648
2002-11-20,29.98,30.675585555739605,-0.02267554288330309
2002-11-21,30.23,31.395585555739604,-0.037125778516544194
2002-11-22,30.95,31.295585555739606,-0.011042629482809763
2002-11-25,30.85,31.245585555739606,-0.01266052623766356
2002-11-26,30.8,31.945585555739605,-0.03586052770079151
2002-11-27,31.5,32.165585555739604,-0.020692474402065897
2002-11-29,31.72,32.17558555573961,-0.014159355544606123
2002-12-02,31.73,32.305585555739604,-0.017816905214316447
2002-12-03,31.86,32.00558555573961,-0.004548754638032171
2002-12-04,31.56,31.845585555739607,-0.008967822407904724
2002-12-05,31.4,31.805585555739604,-0.012752022912101757
2002-12-06,31.36,32.0655855557396,-0.02200444942797264
2002-12-09,31.62,31.775585555739607,-0.0048963867390164895
2002-12-10,31.33,31.535585555739605,-0.0065191608817991575
2002-12-11,31.09,31.545585555739606,-0.014442133430511483
2002-12-12,31.1,31.445585555739605,-0.010989954539947333
2002-12-13,31.0,31.695585555739605,-0.02194581811767926
2002-12-16,31.25,31.535585555739605,-0.009055977579196295
2002-12-17,31.09,31.165585555739607,-0.0024252891255459597
2002-12-18,30.72,31.445585555739605,-0.023074321654893426
2002-12-19,31.0,31.675585555739605,-0.021328273617887028
2002-12-20,31.23,31.445585555739605,-0.006855828947992193
2002-12-23,31.0,31.905585555739606,-0.02838329214041635
2002-12-24,31.46,32.14558555573961,-0.021327518036677873
2002-12-26,31.7,32.0955855557396,-0.012325232548027532
2002-12-27,31.65,32.3155855557396,-0.020596425665614704
2002-12-30,31.87,32.045585555739606,-0.00547924316858539
2002-12-31,31.6,33.668904617012835,-0.06144852767106124
2003-01-02,31.75,33.60890461701283,-0.05530988403804915
2003-01-03,31.69,33.86890461701283,-0.06433348351981638
2003-01-06,31.95,33.378904617012836,-0.042808613206694046
2003-01-07,31.46,33.238904617012835,-0.05351874971542625
2003-01-08,31.32,33.49890461701283,-0.06504405567656235
2003-01-09,31.58,32.738904617012835,-0.03539839315242732
2003-01-10,30.82,32.61890461701283,-0.05514914244160696
2003-01-13,30.7,32.64890461701283,-0.059692802557219315
2003-01-14,30.73,32.46890461701283,-0.05355599880944839
2003-01-15,30.55,31.91890461701283,-0.04288695471971815
2003-01-16,30.0,31.908904617012833,-0.05982357087855239
2003-01-17,29.99,31.91890461701283,-0.06043141643353023
2003-01-21,30.0,32.21890461701283,-0.06886964790979155
2003-01-22,30.3,32.46890461701283,-0.06679943911247266
2003-01-23,30.55,32.14890461701283,-0.04973434199579885
2003-01-24,30.23,32.168904617012835,-0.06027263408861694
2003-01-27,30.25,32.35890461701283,-0.06517231167040394
2003-01-28,30.44,31.98890461701283,-0.04842005800314486
2003-01-29,30.07,31.928904617012833,-0.058220118707810076
2003-01-30,30.01,32.138904617012834,-0.06624073354030524
2003-01-31,30.22,31.98890461701283,-0.055297442603647884
2003-02-03,30.07,32.168904617012835,-0.06524638131143601
2003-02-04,30.25,32.138904617012834,-0.058773148603606606
2003-02-05,30.22,32.14890461701283,-0.05999907741777555
2003-02-06,30.23,31.91890461701283,-0.052912361413325004
2003-02-07,30.0,32.21890461701283,-0.06886964790979155
2003-02-10,30.3,31.91890461701283,-0.050719303699098495
2003-02-11,30.0,31.818904617012834,-0.05716427510330779
2003-02-12,29.9,31.768904617012833,-0.05882811005110955
2003-02-13,29.85,31.378904617012832,-0.048723963939260595
2003-02-14,29.46,32.058904617012836,-0.08106654447680861
2003-02-18,30.14,31.898904617012832,-0.05513996916604913
2003-02-19,29.98,31.858904617012833,-0.058975807222495846
2003-02-20,29.94,31.968904617012832,-0.06346494011349746
2003-02-21,30.05,31.468904617012832,-0.04508910094842444
2003-02-24,29.55,31.518904617012833,-0.06246741886931195
2003-02-25,29.6,31.34890461701283,-0.05578838043558665
2003-02-26,29.43,31.398904617012832,-0.0627061561869271
2003-02-27,29.48,31.36890461701283,-0.06021582965917105
2003-02-28,29.45,31.66890461701283,-0.07006572042345971
2003-03-03,29.75,31.518904617012833,-0.05612202068907046
2003-03-04,29.6,31.878904617012832,-0.07148628989581551
2003-03-05,29.96,31.468904617012832,-0.04794906703543411
2003-03-06,29.55,31.458904617012834,-0.0606793097297007
2003-03-07,29.54,30.978904617012834,-0.04644788557896995
2003-03-10,29.06,30.968904617012832,-0.061639397344527724
2003-03-11,29.05,31.11890461701283,-0.06648385097339682
2003-03-12,29.2,31.268904617012833,-0.06616492142443586
2003-03-13,29.35,31.338904617012833,-0.06346439485741062
2003-03-14,29.42,31.98890461701283,-0.08030611387820374
2003-03-17,30.07,32.19890461701283,-0.06611729940303579
2003-03-18,30.28,32.528904617012834,-0.06913557783426383
2003-03-19,30.61,33.098904617012835,-0.0751959814323746
2003-03-20,31.18,33.76890461701283,-0.07666534186923357
2003-03-21,31.85,33.21890461701283,-0.041208601933001576
2003-03-24,31.3,33.32890461701283,-0.060875226483656175
2003-03-25,31.41,33.82890461701283,-0.07150407748633825
2003-03-26,31.91,33.18890461701283,-0.03853410143452751
2003-03-27,31.27,33.168904617012835,-0.057249542574247636
2003-03-28,31.25,32.47890461701283,-0.03783700932971479
2003-03-31,30.56,32.52176512733668,-0.06032160676566989
2003-04-01,31.72,32.80176512733668,-0.0329788693729518
2003-04-02,32.0,32.77176512733668,-0.023549696647035545
2003-04-03,31.97,32.27176512733668,-0.009350747507797852
2003-04-04,31.47,32.60176512733668,-0.03471484206196218
2003-04-07,31.8,32.651765127336674,-0.026086342469233248
2003-04-08,31.85,32.69176512733668,-0.025748537102782465
2003-04-09,31.89,32.711765127336676,-0.025121393606789555
2003-04-10,31.91,32.70176512733668,-0.024211693902565834
2003-04-11,31.9,32.95176512733668,-0.03191832435295361
2003-04-14,32.15,33.211765127336676,-0.0319695482388781
2003-04-15,32.41,33.181765127336675,-0.023258712258826253
2003-04-16,32.38,33.37176512733668,-0.029718689543462795
2003-04-17,32.57,33.80176512733668,-0.0364408522068721
2003-04-21,33.0,33.69176512733668,-0.02053217231932436
2003-04-22,32.89,33.70176512733668,-0.024086724367983536
2003-04-23,32.9,33.501765127336675,-0.01796219169495794
2003-04-24,32.7,33.20176512733668,-0.015112603965852012
2003-04-25,32.4,33.20176512733668,-0.024148268149651653
2003-04-28,32.4,33.151765127336674,-0.022676473619100745
2003-04-29,32.35,33.031765127336676,-0.02063968197607624
2003-04-30,32.23,33.071765127336676,-0.025452682192668497
2003-05-01,32.27,33.501765127336675,-0.03676717100292659
2003-05-02,32.7,33.67176512733668,-0.028859940180199772
2003-05-05,32.87,34.141765127336676,-0.037249542388726686
2003-05-06,33.34,34.251765127336675,-0.026619507752287608
2003-05-07,33.45,34.111765127336675,-0.019399908649298858
2003-05-08,33.31,34.49176512733668,-0.03426223978314347
2003-05-09,33.69,34.751765127336675,-0.030552840221098942
2003-05-12,33.95,34.80176512733668,-0.0244747679958226
2003-05-13,34.0,34.12176512733668,-0.00356854713940713
2003-05-14,33.32,34.361765127336675,-0.030317567315769067
2003-05-15,33.56,34.721765127336674,-0.033459276136339255
2003-05-16,33.92,34.69176512733668,-0.02224634937149783
2003-05-19,33.89,34.821765127336676,-0.026758124521527926
2003-05-20,34.02,35.05176512733668,-0.029435468473226978
2003-05-21,34.25,35.501765127336675,-0.035259236346330436
2003-05-22,34.7,35.91176512733668,-0.03374284508266234
2003-05-23,35.11,35.98176512733668,-0.02422797003569921
2003-05-27,35.18,35.431765127336675,-0.0071056332201308026
2003-05-28,34.63,34.49176512733668,0.00400776452445939
2003-05-29,33.69,35.34176512733668,-0.046736916545774054
2003-05-30,34.54,35.571765127336676,-0.02900517091696897
2003-06-02,34.77,35.20176512733668,-0.012265439695277602
2003-06-03,34.4,35.74176512733668,-0.03754053899006926
2003-06-04,34.94,35.69176512733668,-0.021062705210981525
2003-06-05,34.89,35.751765127336675,-0.024104128125348123
2003-06-06,34.95,35.70176512733668,-0.02105680558525247
2003-06-09,34.9,36.80176512733668,-0.0516759215422532
2003-06-10,36.0,36.80176512733668,-0.02178605087453045
2003-06-11,36.0,36.05176512733668,-0.0014358555580799015
2003-06-12,35.25,35.681765127336675,-0.012100441942707874
2003-06-13,34.88,36.151765127336674,-0.03517850713117765
2003-06-16,35.35,35.70176512733668,-0.009852877752179579
2003-06-17,34.9,35.30176512733668,-0.011380879281460254
2003-06-18,34.5,35.031765127336676,-0.01517951280512897
2003-06-19,34.23,35.10176512733668,-0.02483536438051559
2003-06-20,34.3,34.80176512733668,-0.014417806841140579
2003-06-23,34.0,35.52176512733668,-0.04284035778857076
2003-06-24,34.72,35.80176512733668,-0.030215413220246234
2003-06-25,35.0,36.001765127336675,-0.027825444774540187
2003-06-26,35.2,36.031765127336676,-0.02308421817241557
2003-06-27,35.23,35.69176512733668,-0.012937581699567269
2003-06-30,34.89,36.17410098721476,-0.03549779959061328
2003-07-01,35.63,36.62410098721476,-0.02714335534302381
2003-07-02,36.08,36.94410098721476,-0.023389417095676546
2003-07-03,36.4,37.74410098721476,-0.035610888908708005
2003-07-07,37.2,37.964100987214756,-0.020126934850164924
2003-07-08,37.42,37.58410098721476,-0.004366234202876962
2003-07-09,37.04,36.44410098721476,0.01635104164029988
2003-07-10,35.9,36.74410098721476,-0.022972421818361233
2003-07-11,36.2,37.07410098721476,-0.023577132389972166
2003-07-14,36.53,37.08410098721476,-0.014941739787781128
2003-07-15,36.54,36.99410098721476,-0.012274956684896754
2003-07-16,36.45,36.57410098721476,-0.0033931384194006986
2003-07-17,36.03,36.62410098721476,-0.016221585546145056
2003-07-18,36.08,36.48410098721476,-0.011076084548619414
2003-07-21,35.94,36.34410098721476,-0.011118750395199384
2003-07-22,35.8,36.39410098721476,-0.01632410118946126
2003-07-23,35.85,36.30410098721476,-0.01250825595088223
2003-07-24,35.76,36.42410098721476,-0.018232460629511893
2003-07-25,35.88,36.464100987214756,-0.0160185215431351
2003-07-28,35.92,36.40410098721476,-0.01329797946074196
2003-07-29,35.86,36.44410098721476,-0.016027312278046657
2003-07-30,35.9,36.35410098721476,-0.012491052587834894
2003-07-31,35.81,36.00410098721476,-0.005391079957354994
2003-08-01,35.46,35.79410098721476,-0.009333967832691137
2003-08-04,35.25,35.29410098721476,-0.0012495285608985496
2003-08-05,34.75,35.06410098721476,-0.008957907899286743
2003-08-06,34.52,35.22410098721476,-0.019989182618750823
2003-08-07,34.68,35.14410098721476,-0.013205658252108954
2003-08-08,34.6,35.55410098721476,-0.02683518808583718
2003-08-11,35.01,35.29410098721476,-0.008049531770696672
2003-08-12,34.75,35.29410098721476,-0.015416201914644656
2003-08-13,34.75,35.94410098721476,-0.03322105587338242
2003-08-14,35.4,35.79410098721476,-0.011010221694226385
2003-08-15,35.25,35.79410098721476,-0.015200856348064451
2003-08-18,35.25,35.75410098721476,-0.014099109564942536
2003-08-19,35.21,35.714100987214756,-0.014114900649332296
2003-08-20,35.17,35.87410098721476,-0.019627000198992994
2003-08-21,35.33,35.11410098721476,0.006148498942457614
2003-08-22,34.57,35.11410098721476,-0.015495227612772222
2003-08-25,34.57,35.10410098721476,-0.015214774689979449
2003-08-26,34.56,35.84410098721476,-0.03582461135439785
2003-08-27,35.3,35.79410098721476,-0.013803978130118466
2003-08-28,35.25,35.714100987214756,-0.012994894856261374
2003-08-29,35.17,36.83410098721476,-0.04517827074949854
2003-09-02,36.29,37.19410098721476,-0.024307644578519083
2003-09-03,36.65,36.91410098721476,-0.00715447431067695
2003-09-04,36.37,36.79410098721476,-0.011526331010564217
2003-09-05,36.25,37.30410098721476,-0.02825697334392352
2003-09-08,36.76,37.49410098721476,-0.019579106256343737
2003-09-09,36.95,36.94410098721476,0.0001596740109410799
2003-09-10,36.4,36.99410098721476,-0.016059343824035066
2003-09-11,36.45,36.73410098721476,-0.007733985032426394
2003-09-12,36.19,36.47410098721476,-0.007789115551178338
2003-09-15,35.93,36.47410098721476,-0.014917461225582684
2003-09-16,35.93,36.32410098721476,-0.010849573052158279
2003-09-17,35.78,36.61410098721476,-0.02278086760906728
2003-09-18,36.07,36.43410098721476,-0.009993412142721203
2003-09-19,35.89,36.65410098721476,-0.020846261854336134
2003-09-22,36.11,36.79410098721476,-0.01859268113256729
2003-09-23,36.25,36.39410098721476,-0.003959460003295168
2003-09-24,35.85,36.64410098721476,-0.02167063635950095
2003-09-25,36.1,36.31410098721476,-0.0058958085535461
2003-09-26,35.77,36.34410098721476,-0.0157962632619999
2003-09-29,35.8,36.65410098721476,-0.023301648770834182
2003-09-30,36.11,37.656819573837076,-0.0410767449652536
2003-10-01,37.2,37.68681957383708,-0.012917502175615603
2003-10-02,37.23,37.95681957383708,-0.019148589950304107
2003-10-03,37.5,38.656819573837076,-0.029925368578950895
2003-10-06,38.2,38.60681957383708,-0.010537505506223233
2003-10-07,38.15,38.35681957383708,-0.005391989641866712
2003-10-08,37.9,38.556819573837075,-0.017035107695520746
2003-10-09,38.1,38.35681957383708,-0.0066955388035417895
2003-10-10,37.9,38.25681957383708,-0.009326953411493144
2003-10-13,37.8,38.406819573837076,-0.01579978713599206
2003-10-14,37.95,38.85681957383708,-0.023337462607146864
2003-10-15,38.4,38.95681957383708,-0.014293250319926898
2003-10-16,38.5,38.95681957383708,-0.011726305659301661
2003-10-17,38.5,39.20681957383708,-0.018027975273687935
2003-10-20,38.75,38.75681957383708,-0.00017595803556802458
2003-10-21,38.3,37.81681957383708,0.01277686573350012
2003-10-22,37.36,36.726819573837076,0.017240273824689734
2003-10-23,36.27,36.57681957383708,-0.008388361191921101
2003-10-24,36.12,36.806819573837075,-0.018660117385564057
2003-10-27,36.35,37.00681957383708,-0.017748609078026
2003-10-28,36.55,37.25681957383708,-0.01897154888479613
2003-10-29,36.8,36.95681957383708,-0.004243318977266708
2003-10-30,36.5,36.60681957383708,-0.0029180238840913475
2003-10-31,36.15,37.60681957383708,-0.038738175425251486
2003-11-03,37.15,37.53681957383708,-0.01030507054749763
2003-11-04,37.08,37.57681957383708,-0.013221437563677996
2003-11-05,37.12,37.45681957383708,-0.008992209634166248
2003-11-06,37.0,37.556819573837075,-0.014826057694857786
2003-11-07,37.1,37.28681957383708,-0.005010338129459613
2003-11-10,36.83,37.00681957383708,-0.0047780267494828
2003-11-11,36.55,37.60681957383708,-0.028101806688601405
2003-11-12,37.15,38.07681957383708,-0.024340782245214188
2003-11-13,37.62,37.57681957383708,0.0011491240252003987
2003-11-14,37.12,37.59681957383708,-0.012682444399336745
2003-11-17,37.14,37.73681957383708,-0.01581531195731334
2003-11-18,37.28,37.70681957383708,-0.011319426529763033
2003-11-19,37.25,37.81681957383708,-0.014988557478514797
2003-11-20,37.36,37.95681957383708,-0.015723645461814706
2003-11-21,37.5,38.17681957383708,-0.017728547883043455
2003-11-24,37.72,38.41681957383708,-0.018138398273646716
2003-11-25,37.96,38.13681957383708,-0.0046364530606632925
2003-11-26,37.68,37.81681957383708,-0.0036179555916895367
2003-11-28,37.36,38.86681957383708,-0.038768790200970904
2003-12-01,38.41,38.85681957383708,-0.011499128820567028
2003-12-02,38.4,38.446819573837075,-0.0012177749513756497
2003-12-03,37.99,38.35681957383708,-0.009563346959227115
2003-12-04,37.9,38.00681957383708,-0.002810537030849325
2003-12-05,37.55,38.696819573837075,-0.02963601625319212
2003-12-08,38.24,38.63681957383708,-0.010270503064537584
2003-12-09,38.18,38.976819573837076,-0.020443422078797235
2003-12-10,38.52,39.556819573837075,-0.02621089321657255
2003-12-11,39.1,39.85681957383708,-0.018988458736277858
2003-12-12,39.4,39.59681957383708,-0.004970590465480873
2003-12-15,39.14,40.376819573837075,-0.030631921654336924
2003-12-16,39.92,40.52681957383708,-0.01497328387024044
2003-12-17,40.07,40.34681957383708,-0.006861001108909859
2003-12-18,39.89,40.156819573837076,-0.006644439890127973
2003-12-19,39.7,40.95681957383708,-0.03068645434178008
2003-12-22,40.5,41.196819573837075,-0.016914402156413155
2003-12-23,40.74,41.41681957383708,-0.01634165976048596
2003-12-24,40.96,41.476819573837076,-0.012460443668228516
2003-12-26,41.02,41.406819573837076,-0.009341929127092086
2003-12-29,40.95,41.41681957383708,-0.01127125594481826
2003-12-30,40.96,41.50681957383708,-0.013174210393651853
2003-12-31,41.05,41.59565318456532,-0.013118033803777296
2004-01-02,41.15,41.84565318456532,-0.016624263970670072
2004-01-05,41.4,41.86565318456532,-0.011122558688203887
2004-01-06,41.42,42.10565318456532,-0.01628411229152138
2004-01-07,41.66,42.53565318456532,-0.020586334498398307
2004-01-08,42.09,42.49565318456532,-0.009545757134347355
2004-01-09,42.05,42.77565318456532,-0.01696416373665477
2004-01-12,42.33,42.61565318456532,-0.006703010823937761
2004-01-13,42.17,42.695653184565316,-0.012311632340955558
