date,ANTM,dcf,Deviation
2016-03-30,139.97,40043871000.0,-0.9999999965045837
2016-03-31,138.99,39620875000.0,-0.9999999964920008
2016-04-01,141.85,41068050000.0,-0.9999999965459767
2016-04-04,147.26,40019450000.0,-0.9999999963202892
2016-04-05,143.34,40428725000.0,-0.9999999964545011
2016-04-06,144.87,40040850000.0,-0.9999999963819449
2016-04-07,143.42,40126450000.0,-0.999999996425799
2016-04-08,143.74,39366750000.0,-0.9999999963486953
2016-04-11,140.9,39893725000.0,-0.9999999964681162
2016-04-12,142.87,40075625000.0,-0.99999999643499
2016-04-13,143.55,39984675000.0,-0.9999999964098746
2016-04-14,143.21,39904425000.0,-0.999999996411175
2016-04-15,142.91,39818825000.0,-0.999999996410994
2016-04-18,142.59,40303000000.0,-0.99999999646205
2016-04-19,144.4,40602600000.0,-0.9999999964435775
2016-04-20,145.52,40706925000.0,-0.9999999964251782
2016-04-21,145.91,41137600000.0,-0.9999999964531232
2016-04-22,147.52,40755075000.0,-0.9999999963803281
2016-04-25,146.09,41017225000.0,-0.9999999964383256
2016-04-26,147.07,40399300000.0,-0.9999999963595904
2016-04-27,144.76,40196000000.0,-0.9999999963986467
2016-04-28,144.0,39331975000.0,-0.9999999963388566
2016-04-29,140.77,39254400000.0,-0.9999999964139052
2016-05-02,140.48,39505850000.0,-0.9999999964440709
2016-05-03,141.42,38786275000.0,-0.9999999963538648
2016-05-04,138.73,38342225000.0,-0.9999999963817958
2016-05-05,137.07,38390375000.0,-0.9999999964295738
2016-05-06,137.25,38708700000.0,-0.9999999964542855
2016-05-09,138.44,39168800000.0,-0.9999999964655543
2016-05-10,140.16,39010975000.0,-0.9999999964071649
2016-05-11,139.57,38077400000.0,-0.9999999963345712
2016-05-12,136.08,37924925000.0,-0.9999999964118584
2016-05-13,135.51,38385025000.0,-0.999999996469717
2016-05-16,137.23,38112175000.0,-0.9999999963993134
2016-05-17,136.21,38077400000.0,-0.9999999964228125
2016-05-18,136.08,37464825000.0,-0.999999996367793
2016-05-19,133.79,37983775000.0,-0.9999999964777067
2016-05-20,135.73,37301650000.0,-0.999999996361287
2016-05-23,133.18,36044400000.0,-0.9999999963051126
2016-05-24,128.48,36707800000.0,-0.9999999964999264
2016-05-25,130.96,36346675000.0,-0.9999999963969194
2016-05-26,129.61,36638250000.0,-0.9999999964624402
2016-05-27,130.7,37028800000.0,-0.999999996470315
2016-05-31,132.16,37122425000.0,-0.9999999964398878
2016-06-01,132.51,37331075000.0,-0.9999999964504103
2016-06-02,133.29,36943200000.0,-0.9999999963920289
2016-06-03,131.84,37103700000.0,-0.9999999964467156
2016-06-06,132.44,37229425000.0,-0.9999999964425988
2016-06-07,132.91,37574500000.0,-0.9999999964627606
2016-06-08,134.2,37454125000.0,-0.99999999641695
2016-06-09,133.75,36857600000.0,-0.999999996371169
2016-06-10,131.52,36632900000.0,-0.9999999964097847
2016-06-13,130.68,36590100000.0,-0.9999999964285421
2016-06-14,130.52,36614175000.0,-0.9999999964352604
2016-06-15,130.61,37060900000.0,-0.9999999964758006
2016-06-16,132.28,37076950000.0,-0.9999999964322848
2016-06-17,132.34,37178600000.0,-0.9999999964404254
2016-06-20,132.72,36838875000.0,-0.9999999963972841
2016-06-21,131.45,36108600000.0,-0.999999996359593
2016-06-22,128.72,36095225000.0,-0.9999999964338774
2016-06-23,128.67,35482650000.0,-0.9999999963737207
2016-06-24,126.38,35073375000.0,-0.9999999963966969
2016-06-27,124.85,35661875000.0,-0.9999999964990623
2016-06-28,127.05,36846900000.0,-0.9999999965519487
2016-06-29,131.48,36809450000.0,-0.9999999964280911
2016-06-30,131.34,36843926000.0,-0.9999999964352333
2016-07-01,131.67,36621652000.0,-0.999999996404586
2016-07-05,130.84,36964436000.0,-0.9999999964603815
2016-07-06,132.12,36246732000.0,-0.9999999963549817
2016-07-07,129.44,36972470000.0,-0.9999999964990167
2016-07-08,132.15,36814468000.0,-0.9999999964103786
2016-07-11,131.56,36900164000.0,-0.9999999964347042
2016-07-12,131.88,37398272000.0,-0.9999999964736339
2016-07-13,133.74,37443798000.0,-0.999999996428247
2016-07-14,133.91,37550918000.0,-0.9999999964339088
2016-07-15,134.31,37735700000.0,-0.999999996440771
2016-07-18,135.0,36948368000.0,-0.9999999963462527
2016-07-19,132.06,37861566000.0,-0.9999999965120302
2016-07-20,135.47,38806900000.0,-0.999999996509126
2016-07-21,139.0,39862032000.0,-0.9999999965129726
2016-07-22,142.94,39069344000.0,-0.999999996341377
2016-07-25,139.98,38429302000.0,-0.9999999963574671
2016-07-26,137.59,37430408000.0,-0.9999999963241116
2016-07-27,133.86,37173320000.0,-0.9999999963990303
2016-07-28,132.9,36755552000.0,-0.9999999963842198
2016-07-29,131.34,35756658000.0,-0.9999999963268379
2016-08-01,127.61,35207668000.0,-0.9999999963755055
2016-08-02,125.56,35826286000.0,-0.9999999964953107
2016-08-03,127.87,35545096000.0,-0.999999996402598
2016-08-04,126.82,35823608000.0,-0.9999999964598764
2016-08-05,127.86,35791472000.0,-0.9999999964276406
2016-08-08,127.74,35981610000.0,-0.9999999964498532
2016-08-09,128.45,35901270000.0,-0.9999999964221321
2016-08-10,128.15,35914660000.0,-0.9999999964318192
2016-08-11,128.2,36447582000.0,-0.9999999964826198
2016-08-12,130.19,36206562000.0,-0.999999996404243
2016-08-15,129.29,36217274000.0,-0.9999999964301565
2016-08-16,129.33,36273512000.0,-0.9999999964345884
2016-08-17,129.54,36244054000.0,-0.9999999964258965
2016-08-18,129.43,36268156000.0,-0.9999999964313047
2016-08-19,129.52,36321716000.0,-0.9999999964340892
2016-08-22,129.72,36161036000.0,-0.9999999964127134
2016-08-23,129.12,35756658000.0,-0.9999999963889242
2016-08-24,127.61,35622758000.0,-0.9999999964177395
2016-08-25,127.11,35041632000.0,-0.9999999963726005
2016-08-26,124.94,34838104000.0,-0.9999999964136969
2016-08-29,124.18,35170176000.0,-0.9999999964691675
2016-08-30,125.42,35079124000.0,-0.9999999964246542
2016-08-31,125.08,34618508000.0,-0.9999999963869038
2016-09-01,123.36,34854172000.0,-0.9999999964606819
2016-09-02,124.24,34867562000.0,-0.9999999964368028
2016-09-06,124.29,35285330000.0,-0.999999996477573
2016-09-07,125.85,35772726000.0,-0.9999999964819567
2016-09-08,127.67,35563842000.0,-0.9999999964101179
2016-09-09,126.89,36016424000.0,-0.9999999964768851
2016-09-12,128.58,34942546000.0,-0.9999999963202453
2016-09-13,124.57,34599762000.0,-0.9999999963996862
2016-09-14,123.29,34880952000.0,-0.9999999964654062
2016-09-15,124.34,35196956000.0,-0.9999999964673082
2016-09-16,125.52,35411196000.0,-0.9999999964553583
2016-09-19,126.32,35261228000.0,-0.999999996417595
2016-09-20,125.76,36019102000.0,-0.9999999965085193
2016-09-21,128.59,35973576000.0,-0.9999999964254318
2016-09-22,128.42,35475468000.0,-0.9999999963800337
2016-09-23,126.56,35079124000.0,-0.9999999963921562
2016-09-26,125.08,35405840000.0,-0.9999999964672495
2016-09-27,126.3,35692386000.0,-0.9999999964614302
2016-09-28,127.37,35038954000.0,-0.9999999963649029
2016-09-29,124.93,35140718000.0,-0.9999999964448649
2016-09-30,125.31,35470910000.0,-0.999999996467246
2016-10-03,122.9,35347676000.0,-0.9999999965231094
2016-10-04,122.44,35248553000.0,-0.9999999965263823
2016-10-05,122.07,35323565000.0,-0.9999999965442333
2016-10-06,122.35,35203010000.0,-0.9999999965244449
2016-10-07,121.9,35979920000.0,-0.9999999966119991
2016-10-10,124.8,35203010000.0,-0.9999999964548486
2016-10-11,121.9,34921715000.0,-0.9999999965093352
2016-10-12,120.85,34961900000.0,-0.9999999965433801
2016-10-13,121.0,34986011000.0,-0.9999999965414749
2016-10-14,121.09,34233212000.0,-0.9999999964627917
2016-10-17,118.28,35537885000.0,-0.9999999966717209
2016-10-18,123.15,35720057000.0,-0.9999999965523572
2016-10-19,123.83,35773637000.0,-0.9999999965385125
2016-10-20,124.03,35631650000.0,-0.9999999965191059
2016-10-21,123.5,35896871000.0,-0.9999999965595887
2016-10-24,124.49,35899550000.0,-0.9999999965322686
2016-10-25,124.5,35811143000.0,-0.9999999965234285
2016-10-26,124.17,35628971000.0,-0.9999999965149148
2016-10-27,123.49,35127998000.0,-0.9999999964845705
2016-10-28,121.62,35192294000.0,-0.9999999965441299
2016-10-31,121.86,34002818000.0,-0.9999999964161794
2016-11-01,117.42,35495021000.0,-0.9999999966919304
2016-11-02,122.99,34702037000.0,-0.9999999964558276
2016-11-03,120.03,34503791000.0,-0.9999999965212518
2016-11-04,119.29,35628971000.0,-0.999999996651882
2016-11-07,123.49,36526436000.0,-0.999999996619161
2016-11-08,126.84,37038125000.0,-0.9999999965754206
2016-11-09,128.75,38407094000.0,-0.9999999966477547
2016-11-10,133.86,38358872000.0,-0.9999999965103249
2016-11-11,133.68,39676940000.0,-0.9999999966307885
2016-11-14,138.6,39628718000.0,-0.9999999965025363
2016-11-15,138.42,39620681000.0,-0.99999999650637
2016-11-16,138.39,39484052000.0,-0.9999999964950406
2016-11-17,137.88,38806265000.0,-0.9999999964469655
2016-11-18,135.35,39344744000.0,-0.9999999965598962
2016-11-21,137.36,40402949000.0,-0.9999999966002482
2016-11-22,141.31,41021798000.0,-0.9999999965552461
2016-11-23,143.62,41321846000.0,-0.9999999965243567
2016-11-25,144.74,40919996000.0,-0.999999996462854
2016-11-28,143.24,41466512000.0,-0.9999999965456463
2016-11-29,145.28,40729787000.0,-0.9999999964330774
2016-11-30,142.53,41437043000.0,-0.999999996560324
2016-12-01,145.17,41418290000.0,-0.9999999964950267
2016-12-02,145.1,41147711000.0,-0.9999999964736799
2016-12-05,144.09,41003045000.0,-0.9999999964858708
2016-12-06,143.55,41445080000.0,-0.9999999965363802
2016-12-07,145.2,41822819000.0,-0.999999996528211
2016-12-08,146.61,41627252000.0,-0.9999999964780284
2016-12-09,145.88,41603141000.0,-0.999999996493534
2016-12-12,145.79,41814782000.0,-0.999999996513434
2016-12-13,146.58,41308451000.0,-0.9999999964515736
2016-12-14,144.69,41035193000.0,-0.9999999964740022
2016-12-15,143.67,41514734000.0,-0.9999999965393009
2016-12-16,145.46,41359352000.0,-0.9999999964830203
2016-12-19,144.88,42104114000.0,-0.9999999965590061
2016-12-20,147.66,41386142000.0,-0.999999996432139
2016-12-21,144.98,41278982000.0,-0.999999996487801
2016-12-22,144.58,41664758000.0,-0.999999996529921
2016-12-23,146.02,41573672000.0,-0.999999996487681
2016-12-27,145.68,41193254000.0,-0.9999999964634986
2016-12-28,144.26,41327204000.0,-0.999999996509321
2016-12-29,144.76,41061983000.0,-0.9999999964745979
2016-12-30,143.77,42477944000.0,-0.9999999966154199
2017-01-03,143.24,42427005000.0,-0.9999999966238484
2017-01-04,143.05,42834517000.0,-0.9999999966604036
2017-01-05,144.57,42775535000.0,-0.9999999966202644
2017-01-06,144.35,42357299000.0,-0.9999999965920867
2017-01-09,142.79,43309054000.0,-0.9999999967029989
2017-01-10,146.34,43172323000.0,-0.9999999966103283
2017-01-11,145.83,43805039000.0,-0.999999996670931
2017-01-12,148.19,43896193000.0,-0.9999999966240808
2017-01-13,148.53,43418975000.0,-0.9999999965791454
2017-01-17,146.75,43544982000.0,-0.9999999966299217
2017-01-18,147.22,43783591000.0,-0.9999999966375531
2017-01-19,148.11,44459203000.0,-0.9999999966686313
2017-01-20,150.63,44333196000.0,-0.9999999966023203
2017-01-23,150.16,44351963000.0,-0.999999996614355
2017-01-24,150.23,45284951000.0,-0.9999999966825623
2017-01-25,153.71,44933740000.0,-0.9999999965791853
2017-01-26,152.4,45188435000.0,-0.9999999966274556
2017-01-27,153.35,45410958000.0,-0.9999999966230618
2017-01-30,154.18,45400234000.0,-0.9999999966039823
2017-01-31,154.14,47183099000.0,-0.9999999967331523
2017-02-01,160.79,46343946000.0,-0.999999996530507
2017-02-02,157.66,46724648000.0,-0.9999999966257638
2017-02-03,159.08,46116061000.0,-0.9999999965504426
2017-02-06,156.81,46593279000.0,-0.9999999966344931
2017-02-07,158.59,46595960000.0,-0.9999999965964861
2017-02-08,158.6,47421708000.0,-0.9999999966555401
2017-02-09,161.68,47593292000.0,-0.9999999966028826
2017-02-10,162.32,47915012000.0,-0.9999999966123352
2017-02-13,163.52,47861392000.0,-0.9999999965834675
2017-02-14,163.32,47692489000.0,-0.9999999965755614
2017-02-15,162.69,47982037000.0,-0.9999999966093561
2017-02-16,163.77,47038325000.0,-0.9999999965183709
2017-02-17,160.25,48102682000.0,-0.999999996668585
2017-02-21,164.22,47847987000.0,-0.9999999965678807
2017-02-22,163.27,48022252000.0,-0.9999999966001178
2017-02-23,163.92,47998123000.0,-0.9999999965848665
2017-02-24,163.83,48287671000.0,-0.9999999966072085
2017-02-27,164.91,48263542000.0,-0.9999999965831352
2017-02-28,164.82,48839957000.0,-0.9999999966253041
2017-03-01,166.97,48571857000.0,-0.9999999965624127
2017-03-02,165.97,48579900000.0,-0.9999999965835664
2017-03-03,166.0,48537004000.0,-0.999999996579929
2017-03-06,165.84,48582581000.0,-0.9999999965864308
2017-03-07,166.01,48486065000.0,-0.9999999965761297
2017-03-08,165.65,48628158000.0,-0.9999999965935374
2017-03-09,166.18,48689821000.0,-0.9999999965869663
2017-03-10,166.41,48912344000.0,-0.9999999965977914
2017-03-13,167.24,48360058000.0,-0.9999999965417742
2017-03-14,165.18,49437820000.0,-0.9999999966588332
2017-03-15,169.2,49228702000.0,-0.9999999965629807
2017-03-16,168.42,49188487000.0,-0.999999996576028
2017-03-17,168.27,49006179000.0,-0.9999999965663514
2017-03-20,167.59,48845319000.0,-0.999999996568965
2017-03-21,166.99,48697864000.0,-0.9999999965708968
2017-03-22,166.44,48413678000.0,-0.9999999965621286
2017-03-23,165.38,47708575000.0,-0.9999999965335372
2017-03-24,162.75,47558439000.0,-0.9999999965778944
2017-03-27,162.19,48204560000.0,-0.9999999966353805
2017-03-28,164.6,48306438000.0,-0.9999999965925866
2017-03-29,164.98,48869448000.0,-0.9999999966240667
2017-03-30,167.08,48413678000.0,-0.9999999965489091
2017-03-31,165.38,51791296000.0,-0.9999999968067993
2017-04-03,166.49,51577680000.0,-0.9999999967720533
2017-04-04,165.7,51320800000.0,-0.9999999967712896
2017-04-05,164.75,51637168000.0,-0.9999999968094687
2017-04-06,165.92,51729104000.0,-0.9999999967925213
2017-04-07,166.26,52048176000.0,-0.9999999968056518
2017-04-10,167.44,52045472000.0,-0.9999999967828133
2017-04-11,167.43,51775072000.0,-0.9999999967662044
2017-04-12,166.43,51385696000.0,-0.9999999967611609
2017-04-13,164.99,51912976000.0,-0.9999999968217965
2017-04-17,166.94,51758848000.0,-0.9999999967746578
2017-04-18,166.37,51872416000.0,-0.9999999967927077
2017-04-19,166.79,52218528000.0,-0.999999996805923
2017-04-20,168.07,52145520000.0,-0.9999999967769043
2017-04-21,167.8,52310464000.0,-0.9999999967922288
2017-04-24,168.41,53405584000.0,-0.9999999968465845
2017-04-25,172.46,55182112000.0,-0.9999999968747119
2017-04-26,179.03,54984720000.0,-0.9999999967440045
2017-04-27,178.3,54873856000.0,-0.9999999967507295
2017-04-28,177.89,55228080000.0,-0.9999999967789935
2017-05-01,179.2,55787808000.0,-0.9999999967878286
2017-05-02,181.27,55428176000.0,-0.9999999967296416
2017-05-03,179.94,55414656000.0,-0.9999999967528446
2017-05-04,179.89,55525520000.0,-0.9999999967602284
2017-05-05,180.3,55398432000.0,-0.9999999967453953
2017-05-08,179.83,54830592000.0,-0.9999999967202615
2017-05-09,177.73,55479552000.0,-0.9999999967964773
2017-05-10,180.13,56179888000.0,-0.9999999967936924
2017-05-11,182.72,55833776000.0,-0.9999999967274289
2017-05-12,181.44,56066320000.0,-0.9999999967638326
2017-05-15,182.3,55663424000.0,-0.9999999967249589
2017-05-16,180.81,54395248000.0,-0.9999999966759964
2017-05-17,176.12,54549376000.0,-0.9999999967713654
2017-05-18,176.69,54473664000.0,-0.9999999967564143
2017-05-19,176.41,54498000000.0,-0.9999999967630004
2017-05-22,176.5,54825184000.0,-0.9999999967806765
2017-05-23,177.71,55466032000.0,-0.9999999967960571
2017-05-24,180.08,55850000000.0,-0.9999999967756491
2017-05-25,181.5,56277232000.0,-0.9999999967748947
2017-05-26,183.08,56342128000.0,-0.9999999967505665
2017-05-30,183.32,56079840000.0,-0.9999999967310891
2017-05-31,182.35,57523776000.0,-0.9999999968300064
2017-06-01,187.69,57494032000.0,-0.9999999967354872
2017-06-02,187.58,57253376000.0,-0.9999999967236867
2017-06-05,186.69,57512960000.0,-0.999999996753949
2017-06-06,187.65,57696832000.0,-0.999999996747655
2017-06-07,188.33,57496736000.0,-0.9999999967245097
2017-06-08,187.59,57315568000.0,-0.9999999967270673
2017-06-09,186.92,57266896000.0,-0.9999999967359852
2017-06-12,186.74,57380464000.0,-0.9999999967455823
2017-06-13,187.16,57815808000.0,-0.999999996762823
2017-06-14,188.77,57810400000.0,-0.9999999967346705
2017-06-15,188.75,58137584000.0,-0.999999996753391
2017-06-16,189.96,58889296000.0,-0.9999999967742864
2017-06-19,192.74,58689200000.0,-0.9999999967159204
2017-06-20,192.0,58708128000.0,-0.9999999967295841
2017-06-21,192.07,59056944000.0,-0.9999999967477152
2017-06-22,193.36,58194368000.0,-0.9999999966773417
2017-06-23,190.17,57648160000.0,-0.9999999967011957
2017-06-26,188.15,57448064000.0,-0.9999999967248678
2017-06-27,187.41,57585968000.0,-0.9999999967455614
2017-06-28,187.92,57383168000.0,-0.9999999967251721
2017-06-29,187.17,57642752000.0,-0.9999999967529308
2017-06-30,188.13,55866960000.0,-0.9999999966325356
2017-07-03,189.6,56313450000.0,-0.9999999966331312
2017-07-05,191.25,56050968000.0,-0.9999999965879269
2017-07-06,190.28,56410866000.0,-0.999999996626891
2017-07-07,191.61,56548872000.0,-0.9999999966116035
2017-07-10,192.12,56543460000.0,-0.9999999966022596
2017-07-11,192.1,56933124000.0,-0.9999999966258658
2017-07-12,193.54,56665230000.0,-0.9999999965845017
2017-07-13,192.55,56667936000.0,-0.9999999966021349
2017-07-14,192.56,56540754000.0,-0.9999999965943149
2017-07-17,192.09,55826370000.0,-0.999999996559153
2017-07-18,189.45,56053674000.0,-0.9999999966202037
2017-07-19,190.29,56161914000.0,-0.9999999966117608
2017-07-20,190.69,56151090000.0,-0.999999996603984
2017-07-21,190.65,56245800000.0,-0.9999999966104136
2017-07-24,191.0,56132148000.0,-0.9999999965973153
2017-07-25,190.58,54619494000.0,-0.9999999965107695
2017-07-26,184.99,54221712000.0,-0.9999999965882671
2017-07-27,183.52,55377174000.0,-0.9999999966859991
2017-07-28,187.79,54949626000.0,-0.9999999965825063
2017-07-31,186.21,55074102000.0,-0.999999996618919
2017-08-01,186.67,55691070000.0,-0.9999999966481161
2017-08-02,188.95,56364864000.0,-0.9999999966477343
2017-08-03,191.44,56105088000.0,-0.9999999965878318
2017-08-04,190.48,56140266000.0,-0.9999999966070698
2017-08-07,190.61,56510988000.0,-0.9999999966270277
2017-08-08,191.98,56746410000.0,-0.9999999966168786
2017-08-09,192.85,55899432000.0,-0.9999999965500543
2017-08-10,189.72,55820958000.0,-0.9999999966012766
2017-08-11,189.43,56329686000.0,-0.9999999966371196
2017-08-14,191.31,56784294000.0,-0.9999999966309346
2017-08-15,192.99,56881710000.0,-0.9999999966071695
2017-08-16,193.35,56505576000.0,-0.9999999965782138
2017-08-17,191.96,56251212000.0,-0.9999999965874513
2017-08-18,191.02,56778882000.0,-0.999999996635721
2017-08-21,192.97,57314670000.0,-0.9999999966331482
2017-08-22,194.95,57390438000.0,-0.9999999966030927
2017-08-23,195.23,56759940000.0,-0.9999999965604263
2017-08-24,192.9,56700408000.0,-0.9999999965979081
2017-08-25,192.68,56916888000.0,-0.9999999966147131
2017-08-28,193.48,57011598000.0,-0.9999999966063046
2017-08-29,193.83,56381100000.0,-0.9999999965621458
2017-08-30,191.5,57609624000.0,-0.9999999966759027
2017-08-31,196.04,57985758000.0,-0.9999999966191698
2017-09-01,197.43,57918108000.0,-0.9999999965912215
2017-09-05,197.18,56962890000.0,-0.9999999965384481
2017-09-06,193.65,56689584000.0,-0.9999999965840286
2017-09-07,192.64,57017010000.0,-0.9999999966213592
2017-09-08,193.85,57585270000.0,-0.9999999966336878
2017-09-11,195.95,55769544000.0,-0.9999999964864336
2017-09-12,189.24,55899432000.0,-0.9999999966146347
2017-09-13,189.72,55095750000.0,-0.9999999965565403
2017-09-14,186.75,55052454000.0,-0.9999999966077806
2017-09-15,186.59,54622200000.0,-0.9999999965839896
2017-09-18,185.0,53658864000.0,-0.9999999965522938
2017-09-19,181.44,54213594000.0,-0.9999999966532379
2017-09-20,183.49,54216300000.0,-0.9999999966155935
2017-09-21,183.5,54043116000.0,-0.999999996604563
2017-09-22,182.86,53675100000.0,-0.9999999965932062
2017-09-25,181.5,54427368000.0,-0.9999999966652806
2017-09-26,184.28,55014570000.0,-0.9999999966503419
2017-09-27,186.45,55915668000.0,-0.9999999966655142
2017-09-28,189.78,55942728000.0,-0.999999996607602
2017-09-29,189.88,57582234000.0,-0.9999999967024551
2017-10-02,191.11,58153362000.0,-0.9999999967136896
2017-10-03,193.23,58204548000.0,-0.9999999966801564
2017-10-04,193.42,58069848000.0,-0.9999999966691836
2017-10-05,192.92,58150668000.0,-0.9999999966824112
2017-10-06,193.22,57482556000.0,-0.9999999966386324
2017-10-09,190.74,56916816000.0,-0.9999999966487936
2017-10-10,188.64,57253566000.0,-0.9999999967051834
2017-10-11,189.89,57213156000.0,-0.9999999966810081
2017-10-12,189.74,55621002000.0,-0.9999999965886986
2017-10-13,183.83,55602144000.0,-0.9999999966938325
2017-10-16,183.76,56545044000.0,-0.9999999967502015
2017-10-17,187.26,57765426000.0,-0.9999999967582686
2017-10-18,191.79,58145280000.0,-0.9999999967015379
2017-10-19,193.2,58546686000.0,-0.9999999967000694
2017-10-20,194.69,58802616000.0,-0.9999999966890929
2017-10-23,195.64,58697550000.0,-0.9999999966669818
2017-10-24,195.25,61515474000.0,-0.9999999968260018
2017-10-25,205.71,61838754000.0,-0.9999999966734453
2017-10-26,206.91,63032196000.0,-0.9999999967173918
2017-10-27,211.34,62525724000.0,-0.9999999966199512
2017-10-30,209.46,62458374000.0,-0.9999999966464065
2017-10-31,209.21,62544582000.0,-0.999999996655026
2017-11-01,209.53,62830146000.0,-0.9999999966651358
2017-11-02,210.59,63156120000.0,-0.9999999966655646
2017-11-03,211.8,64368420000.0,-0.9999999967095666
2017-11-06,216.3,64683618000.0,-0.9999999966560312
2017-11-07,217.47,64521978000.0,-0.9999999966295205
2017-11-08,216.87,64282212000.0,-0.9999999966262829
2017-11-09,215.98,64899138000.0,-0.9999999966720667
2017-11-10,218.27,64950324000.0,-0.9999999966394317
2017-11-13,218.46,64947630000.0,-0.9999999966363669
2017-11-14,218.45,64880280000.0,-0.9999999966330293
2017-11-15,218.2,65604966000.0,-0.9999999966740323
2017-11-16,220.89,65588802000.0,-0.9999999966321995
2017-11-17,220.83,65230500000.0,-0.9999999966146205
2017-11-20,219.5,65370588000.0,-0.9999999966422208
2017-11-21,220.02,65478348000.0,-0.9999999966398053
2017-11-22,220.42,65470266000.0,-0.9999999966332809
2017-11-24,220.39,65373282000.0,-0.9999999966287451
2017-11-27,220.03,65979432000.0,-0.9999999966651729
2017-11-28,222.28,67334514000.0,-0.9999999966988697
2017-11-29,227.31,69395424000.0,-0.9999999967244237
2017-11-30,234.96,68689596000.0,-0.9999999965793946
2017-12-01,232.34,66698730000.0,-0.9999999965165753
2017-12-04,224.95,66305406000.0,-0.9999999966073656
2017-12-05,223.49,66095274000.0,-0.999999996618669
2017-12-06,222.71,66345816000.0,-0.9999999966431945
2017-12-07,223.64,66671790000.0,-0.9999999966456578
2017-12-08,224.85,66986988000.0,-0.999999996643378
2017-12-11,226.02,67722450000.0,-0.9999999966625543
2017-12-12,228.75,68614164000.0,-0.9999999966661403
2017-12-13,232.06,67283328000.0,-0.9999999965510029
2017-12-14,227.12,67038174000.0,-0.9999999966120796
2017-12-15,226.21,67256388000.0,-0.999999996636602
2017-12-18,227.02,67517706000.0,-0.9999999966376227
2017-12-19,227.99,67498848000.0,-0.9999999966223128
2017-12-20,227.92,66733752000.0,-0.9999999965846368
2017-12-21,225.08,66873840000.0,-0.9999999966342594
2017-12-22,225.6,66828042000.0,-0.9999999966241716
2017-12-26,225.43,66776856000.0,-0.9999999966241297
2017-12-27,225.24,67261776000.0,-0.9999999966512927
2017-12-28,227.04,66714894000.0,-0.9999999965968619
2017-12-29,225.01,64131700000.0,-0.9999999964914387
2018-01-02,226.0,64975270000.0,-0.9999999965217535
2018-01-03,229.15,65259138000.0,-0.9999999964886144
2018-01-04,230.21,66365152000.0,-0.9999999965311615
2018-01-05,234.34,65690296000.0,-0.9999999964326542
2018-01-08,231.82,66450848000.0,-0.9999999965114065
2018-01-09,234.66,66244642000.0,-0.9999999964576758
2018-01-10,233.89,66541900000.0,-0.9999999964850718
2018-01-11,235.0,67832696000.0,-0.999999996535594
2018-01-12,239.82,68349550000.0,-0.9999999964912717
2018-01-16,241.75,70331270000.0,-0.9999999965626953
2018-01-17,249.15,70465170000.0,-0.9999999964642106
2018-01-18,249.65,70574968000.0,-0.9999999964626268
2018-01-19,250.06,70692800000.0,-0.9999999964627232
2018-01-22,250.5,70692800000.0,-0.9999999964564991
2018-01-23,250.5,71359622000.0,-0.9999999964896115
2018-01-24,252.99,70920430000.0,-0.9999999964327627
2018-01-25,251.35,72752182000.0,-0.9999999965451208
2018-01-26,258.19,72438856000.0,-0.9999999964357527
2018-01-29,257.02,68802132000.0,-0.99999999626436
2018-01-30,243.44,69983130000.0,-0.9999999965214473
2018-01-31,247.85,68933354000.0,-0.9999999964044982
2018-02-01,243.93,67661304000.0,-0.9999999963948374
2018-02-02,239.18,65323410000.0,-0.9999999963385255
2018-02-05,230.45,66496374000.0,-0.9999999965343975
2018-02-06,234.83,67463132000.0,-0.9999999965191358
2018-02-07,238.44,65355546000.0,-0.9999999963516486
2018-02-08,230.57,65660838000.0,-0.99999999648847
2018-02-09,231.71,65944706000.0,-0.9999999964862987
2018-02-12,232.77,66126810000.0,-0.9999999964799451
2018-02-13,233.45,66547256000.0,-0.9999999964919666
2018-02-14,235.02,65754568000.0,-0.9999999964257996
2018-02-15,232.06,66547256000.0,-0.999999996512854
2018-02-16,235.02,65797416000.0,-0.9999999964281272
2018-02-20,232.22,65746534000.0,-0.9999999964679507
2018-02-21,232.03,66188404000.0,-0.9999999964944011
2018-02-22,233.68,66606172000.0,-0.9999999964916164
2018-02-23,235.24,67404216000.0,-0.9999999965100106
2018-02-26,238.22,67133738000.0,-0.9999999964515606
2018-02-27,237.21,66643664000.0,-0.9999999964406219
2018-02-28,235.38,65749212000.0,-0.9999999964200331
2018-03-01,232.04,66027724000.0,-0.9999999964857187
2018-03-02,233.08,65749212000.0,-0.9999999964550146
2018-03-05,232.04,65939350000.0,-0.9999999964810087
2018-03-06,232.75,65701008000.0,-0.9999999964574364
2018-03-07,231.86,64878862000.0,-0.9999999964262628
2018-03-08,228.79,65952740000.0,-0.9999999965310008
2018-03-09,232.8,65165408000.0,-0.9999999964275524
2018-03-12,229.86,65261816000.0,-0.9999999964778792
2018-03-13,230.22,64943134000.0,-0.9999999964550526
2018-03-14,229.03,65202900000.0,-0.9999999964874262
2018-03-15,230.0,64696758000.0,-0.9999999964449532
2018-03-16,228.11,64664622000.0,-0.9999999964724142
2018-03-19,227.99,65197544000.0,-0.9999999965030891
2018-03-20,229.98,64129022000.0,-0.9999999964137922
2018-03-21,225.99,62216930000.0,-0.9999999963677089
2018-03-22,218.85,61354614000.0,-0.9999999964330311
2018-03-23,215.63,62814124000.0,-0.9999999965671733
