date,WAT,dcf,Deviation
2012-07-05,79.82,7313645130.0,-0.9999999890861535
2012-07-06,77.31,7192384079.999999,-0.9999999892511302
2012-07-09,75.96,7075614180.0,-0.9999999892645361
2012-07-10,74.66,7133100900.0,-0.9999999895333038
2012-07-11,75.3,7142981430.0,-0.9999999894581835
2012-07-12,75.41,7252565490.0,-0.9999999896023001
2012-07-13,76.63,7213043370.0,-0.9999999893761903
2012-07-16,76.19,7296578760.0,-0.99999998955812
2012-07-17,77.12,7432211490.0,-0.9999999896235461
2012-07-18,78.63,7421432730.0,-0.9999999894050108
2012-07-19,78.51,7239092040.0,-0.9999999891547172
2012-07-20,76.48,7159149570.0,-0.9999999893171669
2012-07-23,75.59,7168131870.0,-0.9999999894547141
2012-07-24,75.69,7116034530.0,-0.999999989363458
2012-07-25,75.11,7293884070.0,-0.9999999897023315
2012-07-26,77.09,7470835380.0,-0.9999999896812075
2012-07-27,79.06,7385503530.0,-0.9999999892952458
2012-07-30,78.11,7328915040.0,-0.9999999893422151
2012-07-31,77.48,7314543359.999999,-0.9999999894074044
2012-08-01,77.32,7142083200.000001,-0.999999989174027
2012-08-02,75.4,7295680530.0,-0.9999999896651176
2012-08-03,77.11,7285800000.0,-0.999999989416399
2012-08-06,77.0,7436702640.000001,-0.9999999896459488
2012-08-07,78.68,7489698210.0,-0.9999999894949039
2012-08-08,79.27,7425923880.0,-0.9999999893252339
2012-08-09,78.56,7434007950.000001,-0.9999999894323492
2012-08-10,78.65,7377419460.0,-0.9999999893390906
2012-08-13,78.02,7315441590.0,-0.9999999893348885
2012-08-14,77.33,7405264590.0,-0.9999999895574292
2012-08-15,78.33,7211246910.0,-0.9999999891378009
2012-08-16,76.17,7129507980.0,-0.9999999893162332
2012-08-17,75.26,7173521250.0,-0.9999999895086391
2012-08-20,75.75,7195977000.0,-0.9999999894732848
2012-08-21,76.0,7254361950.000001,-0.9999999895235445
2012-08-22,76.65,7294782299.999999,-0.9999999894924897
2012-08-23,77.1,7350472560.0,-0.9999999895108784
2012-08-24,77.72,7376521230.0,-0.9999999894638681
2012-08-27,78.01,7334304420.000001,-0.9999999893636812
2012-08-28,77.54,7481614140.000001,-0.9999999896359264
2012-08-29,79.18,7473530070.0,-0.9999999894052745
2012-08-30,79.09,7572335370.0,-0.9999999895554018
2012-08-31,80.19,7543592010.0,-0.9999999893697856
2012-09-04,79.87,7520238030.0,-0.9999999893793255
2012-09-05,79.61,7705273410.0,-0.9999999896681149
2012-09-06,81.67,7840906140.000001,-0.9999999895841121
2012-09-07,83.18,7844499060.0,-0.9999999893963911
2012-09-10,83.22,7862463660.0,-0.9999999894155314
2012-09-11,83.42,7882224720.0,-0.9999999894166935
2012-09-12,83.64,8017857450.0,-0.9999999895682855
2012-09-13,85.15,8007976920.0,-0.9999999893668525
2012-09-14,85.04,7997198160.0,-0.9999999893662758
2012-09-17,84.92,8025941520.0,-0.9999999894193099
2012-09-18,85.24,8005282230.0,-0.9999999893520306
2012-09-19,85.01,8012468070.0,-0.9999999893902853
2012-09-20,85.09,7976538870.0,-0.9999999893324659
2012-09-21,84.69,7970251260.0,-0.9999999893742371
2012-09-24,84.62,7925339760.0,-0.9999999893228553
2012-09-25,84.12,7857074280.0,-0.9999999892937247
2012-09-26,83.36,7925339760.0,-0.999999989481839
2012-09-27,84.12,7854379590.0,-0.9999999892900516
2012-09-28,83.33,7877419720.0,-0.999999989421663
2012-10-01,84.16,7864014670.0,-0.9999999892980871
2012-10-02,84.01,7891718440.0,-0.9999999893546633
2012-10-03,84.32,7903336150.0,-0.9999999893310877
2012-10-04,84.45,7894399450.0,-0.9999999893025429
2012-10-05,84.35,7896186790.0,-0.9999999893176286
2012-10-08,84.37,7682599660.0,-0.9999999890180403
2012-10-09,81.98,7540506130.0,-0.9999999891280508
2012-10-10,80.39,7585189630.0,-0.9999999894017152
2012-10-11,80.89,7539612460.0,-0.9999999892713318
2012-10-12,80.38,7559273199.999999,-0.9999999893667026
2012-10-15,80.6,7656683230.0,-0.9999999894732488
2012-10-16,81.69,7694217370.0,-0.9999999893829358
2012-10-17,82.11,7603956699.999999,-0.9999999892016744
2012-10-18,81.1,7494928960.0,-0.9999999891793504
2012-10-19,79.88,7600382020.0,-0.999999989490002
2012-10-22,81.06,7406455630.0,-0.9999999890554937
2012-10-23,78.89,7469906199.999999,-0.9999999894389571
2012-10-24,79.6,7565528890.0,-0.9999999894785941
2012-10-25,80.67,7645065520.0,-0.9999999894480956
2012-10-26,81.56,7667407270.0,-0.9999999893627667
2012-10-31,81.81,7880100730.0,-0.9999999896181531
2012-11-01,84.19,7817543830.0,-0.9999999892306328
2012-11-02,83.49,7929252580.0,-0.9999999894706343
2012-11-05,84.74,7986447460.0,-0.9999999893895252
2012-11-06,85.38,7863121000.0,-0.9999999891417162
2012-11-07,84.0,7792521069.999999,-0.9999999892204334
2012-11-08,83.21,7771072990.0,-0.9999999892923409
2012-11-09,82.97,7765710970.0,-0.9999999893158527
2012-11-12,82.91,7719240130.0,-0.9999999892593056
2012-11-13,82.39,7571784580.0,-0.9999999891188135
2012-11-14,80.74,7606637710.0,-0.9999999893855862
2012-11-15,81.13,7613787069.999999,-0.9999999893443303
2012-11-16,81.21,7788946390.0,-0.9999999895736861
2012-11-19,83.17,7759455280.0,-0.999999989281464
2012-11-20,82.84,7696004710.0,-0.9999999892359733
2012-11-21,82.13,7830948880.0,-0.9999999895121267
2012-11-23,83.64,7797883090.0,-0.999999989274012
2012-11-26,83.27,7769285650.0,-0.9999999892821549
2012-11-27,82.95,7838991910.0,-0.9999999894182823
2012-11-28,83.73,7912272850.0,-0.9999999894177057
2012-11-29,84.55,7912272850.0,-0.9999999893140692
2012-11-30,84.55,7875632380.0,-0.9999999892643542
2012-12-03,84.14,7901548810.0,-0.9999999893514547
2012-12-04,84.43,7876526050.0,-0.9999999892808074
2012-12-05,84.15,7954275340.0,-0.9999999894207836
2012-12-06,85.02,7997171500.0,-0.9999999893687412
2012-12-07,85.5,8041855000.0,-0.9999999893681246
2012-12-10,86.0,8136584020.0,-0.9999999894304539
2012-12-11,87.06,8185735870.0,-0.9999999893644259
2012-12-12,87.61,8169649810.0,-0.9999999892761622
2012-12-13,87.43,8162500450.0,-0.9999999892888214
2012-12-14,87.35,8236675060.0,-0.9999999893949926
2012-12-17,88.18,8327829400.0,-0.9999999894114066
2012-12-18,89.2,8255442130.0,-0.9999999891950063
2012-12-19,88.39,8339447110.0,-0.999999989400976
2012-12-20,89.33,8258123140.0,-0.9999999891827721
2012-12-21,88.42,8275996540.0,-0.9999999893160902
2012-12-24,88.62,8165181460.0,-0.9999999891465976
2012-12-26,87.38,8178586510.0,-0.9999999893160022
2012-12-27,87.53,8064196750.0,-0.9999999891458501
2012-12-28,86.25,8141946040.0,-0.9999999894067094
2012-12-31,87.12,8374362090.0,-0.9999999895968196
2013-01-02,88.71,8152804380.0,-0.9999999891190815
2013-01-03,86.22,8206191780.0,-0.9999999894932994
2013-01-04,86.82,8230216110.0,-0.9999999894510668
2013-01-07,87.09,8377031460.0,-0.9999999896037157
2013-01-08,88.74,8579903580.0,-0.9999999896572265
2013-01-09,91.02,8601258540.0,-0.9999999894178276
2013-01-10,91.26,8543422190.0,-0.9999999893180979
2013-01-11,90.61,8515838700.0,-0.9999999893598267
2013-01-14,90.3,8569226100.0,-0.9999999894622923
2013-01-15,90.9,8538973240.0,-0.999999989354692
2013-01-16,90.56,8539863030.0,-0.9999999893956144
2013-01-17,90.57,8657315310.0,-0.9999999895383272
2013-01-18,91.89,8602148330.0,-0.9999999893177848
2013-01-22,91.27,8566556730.0,-0.9999999893457777
2013-01-23,90.87,8573675050.0,-0.9999999894012778
2013-01-24,90.95,8721380190.0,-0.9999999895716047
2013-01-25,92.61,8733837250.0,-0.9999999893964133
2013-01-28,92.75,8724049560.0,-0.9999999893684693
2013-01-29,92.64,8679560060.0,-0.999999989326648
2013-01-30,92.14,8628842030.0,-0.9999999893218581
2013-01-31,91.57,8764090110.0,-0.999999989551682
2013-02-01,93.09,8562107780.0,-0.9999999891276772
2013-02-04,90.82,8630621610.0,-0.9999999894770036
2013-02-05,91.59,8685788590.0,-0.9999999894551889
2013-02-06,92.21,8613715600.0,-0.9999999892949798
2013-02-07,91.4,8714261870.0,-0.9999999895114468
2013-02-08,92.53,8708923130.0,-0.999999989375265
2013-02-11,92.47,8666213210.0,-0.9999999893298264
2013-02-12,91.99,8775657380.0,-0.9999999895175944
2013-02-13,93.22,8797902130.0,-0.9999999894042922
2013-02-14,93.47,8721380190.0,-0.9999999892826597
2013-02-15,92.61,8788114440.0,-0.9999999894619033
2013-02-19,93.36,8696466070.0,-0.9999999892646048
2013-02-20,92.33,8648417410.0,-0.9999999893240583
2013-02-21,91.79,8724939350.0,-0.999999989479583
2013-02-22,92.65,8526516180.0,-0.9999999891338973
2013-02-25,90.42,8621723710.0,-0.999999989512538
2013-02-26,91.49,8754302420.0,-0.9999999895491387
2013-02-27,92.98,8731167880.0,-0.9999999893507946
2013-02-28,92.72,8824595830.0,-0.9999999894930032
2013-03-01,93.77,8821926460.0,-0.9999999893708024
2013-03-04,93.74,8930480840.0,-0.9999999895033648
2013-03-05,94.96,8900227980.0,-0.9999999893306104
2013-03-06,94.62,8868195540.0,-0.9999999893304112
2013-03-07,94.26,8887770920.0,-0.9999999893944161
2013-03-08,94.48,8908236090.0,-0.9999999893940844
2013-03-11,94.71,8866415960.0,-0.9999999893181191
2013-03-12,94.24,8866415960.0,-0.999999989371128
2013-03-13,94.24,8903787140.0,-0.9999999894157398
2013-03-14,94.66,8918023780.0,-0.9999999893855408
2013-03-15,94.82,8842391630.0,-0.9999999892766568
2013-03-18,93.97,8844171210.0,-0.999999989374923
2013-03-19,93.99,8914464620.0,-0.9999999894564616
2013-03-20,94.78,8765869690.0,-0.9999999891876102
2013-03-21,93.11,8779216540.0,-0.99999998939427
2013-03-22,93.26,8716041450.0,-0.9999999893001885
2013-03-25,92.55,8779216540.0,-0.999999989458057
2013-03-26,93.26,8770318640.0,-0.9999999893664069
2013-03-27,93.16,8837052890.0,-0.9999999894580239
2013-03-28,93.91,8644093500.0,-0.9999999891359342
2013-04-01,93.7,8801080500.0,-0.9999999893535799
2013-04-02,95.5,8695550350.0,-0.9999999890173714
2013-04-03,94.29,8719970550.0,-0.99999998918689
2013-04-04,94.57,8529841850.0,-0.9999999889130418
2013-04-05,92.39,8585659450.0,-0.9999999892390328
2013-04-08,93.03,8596125250.0,-0.9999999891776821
2013-04-09,93.15,8767938800.0,-0.9999999893760664
2013-04-10,95.12,8797591900.0,-0.9999999891879504
2013-04-11,95.46,8699038950.0,-0.999999989026374
2013-04-12,94.33,8435649650.0,-0.9999999888176958
2013-04-15,91.31,8468791350.0,-0.99999998921806
2013-04-16,91.69,8308315750.0,-0.9999999889640689
2013-04-17,89.85,8167899600.0,-0.99999998899962
2013-04-18,88.24,8186214750.0,-0.9999999892209034
2013-04-19,88.45,8254242450.0,-0.9999999892842982
2013-04-22,89.23,8504549500.0,-0.9999999895079686
2013-04-23,92.1,8537691200.0,-0.9999999892125403
2013-04-24,92.48,8572577200.0,-0.9999999892121123
2013-04-25,92.88,8521992500.0,-0.9999999891011404
2013-04-26,92.3,8535074750.0,-0.9999999891858006
2013-04-29,92.45,8530714000.0,-0.9999999891626891
2013-04-30,92.4,8528969700.0,-0.999999989166335
2013-05-01,92.38,8550773450.0,-0.999999989196299
2013-05-02,92.63,8583043000.0,-0.9999999892077903
2013-05-03,93.0,8629266950.0,-0.999999989222723
2013-05-06,93.53,8711249050.0,-0.9999999892633078
2013-05-07,94.47,8827245000.0,-0.9999999892979067
2013-05-08,95.8,8881318300.0,-0.9999999892133131
2013-05-09,96.42,8924053650.0,-0.999999989195493
2013-05-10,96.91,8888295500.0,-0.9999999890968971
2013-05-13,96.5,8997314250.0,-0.9999999892745771
2013-05-14,97.75,9061853350.0,-0.9999999892130234
2013-05-15,98.49,8938008050.0,-0.9999999889807663
2013-05-16,97.07,9019118000.0,-0.9999999892373068
2013-05-17,98.0,8978126950.0,-0.999999989084583
2013-05-20,97.53,9026095200.0,-0.999999989194663
2013-05-21,98.08,8905738500.0,-0.9999999889868763
2013-05-22,96.7,8946729550.0,-0.9999999891915812
2013-05-23,97.17,9000802850.0,-0.9999999892042963
2013-05-24,97.79,9129881050.0,-0.9999999892890171
2013-05-28,99.27,8981615550.0,-0.9999999889474227
2013-05-29,97.57,8994697800.0,-0.9999999891524982
2013-05-30,97.72,8906610650.0,-0.9999999890283741
2013-05-31,96.71,8932775150.0,-0.9999999891735772
2013-06-03,97.01,8896144850.0,-0.9999999890952764
2013-06-04,96.59,8863875300.0,-0.9999999891029604
2013-06-05,96.22,8960683950.0,-0.9999999892619804
2013-06-06,97.33,9052259700.0,-0.9999999892479885
2013-06-07,98.38,9047898950.0,-0.9999999891267575
2013-06-10,98.33,8947601700.0,-0.9999999890104629
2013-06-11,97.18,8947601700.0,-0.999999989138989
2013-06-12,97.18,9108077300.0,-0.9999999893303496
2013-06-13,99.02,9071447000.0,-0.9999999890844317
2013-06-14,98.6,9211863150.0,-0.9999999892964107
2013-06-17,100.21,9359256500.0,-0.999999989292953
2013-06-18,101.9,9212735300.0,-0.9999999889392241
2013-06-19,100.22,8963300400.0,-0.9999999888188507
2013-06-20,97.36,9129008900.0,-0.9999999893350964
2013-06-21,99.26,8986848450.0,-0.9999999889549712
2013-06-24,97.63,9169999950.0,-0.999999989353326
2013-06-25,99.73,9142963300.0,-0.9999999890921579
2013-06-26,99.42,9226689700.0,-0.9999999892247379
2013-06-27,100.38,9197908750.0,-0.9999999890866498
2013-06-28,100.05,9356116500.0,-0.9999999893064606
2013-07-01,102.37,9181347000.0,-0.9999999888502199
2013-07-02,100.36,9190911500.0,-0.9999999890805172
2013-07-03,100.47,9324814500.0,-0.9999999892255229
2013-07-05,102.01,9297860000.0,-0.9999999890286582
2013-07-08,101.7,9340465500.0,-0.9999999891118917
2013-07-09,102.19,9522191000.0,-0.9999999892682262
2013-07-10,104.28,9540450500.0,-0.9999999890696986
2013-07-11,104.49,9543928500.0,-0.9999999890516782
2013-07-12,104.53,9553493000.0,-0.9999999890584522
2013-07-15,104.64,9454370000.0,-0.9999999889321023
2013-07-16,103.5,9432632500.0,-0.9999999890274534
2013-07-17,103.25,9552623500.0,-0.9999999891914509
2013-07-18,104.63,9562188000.0,-0.9999999890579436
2013-07-19,104.74,9620444500.0,-0.9999999891127692
2013-07-22,105.41,9077876500.0,-0.9999999883882535
2013-07-23,99.17,9176999500.0,-0.9999999891936356
2013-07-24,100.31,9216996500.0,-0.9999999891168452
2013-07-25,100.77,9163957000.0,-0.9999999890036586
2013-07-26,100.16,9117873500.0,-0.9999999890149825
2013-07-29,99.63,9194389500.0,-0.999999989164044
2013-07-30,100.51,9231778000.0,-0.9999999891126065
2013-07-31,100.94,9404808500.0,-0.9999999892671925
2013-08-01,102.93,9331770500.0,-0.9999999889699388
2013-08-02,102.09,9379593000.0,-0.9999999891157324
2013-08-05,102.64,9343074000.0,-0.9999999890143223
2013-08-06,102.22,9314380500.0,-0.9999999890255719
2013-08-07,101.89,9408286500.0,-0.9999999891701853
2013-08-08,102.97,9446544500.0,-0.9999999890997179
2013-08-09,103.41,9451761500.0,-0.9999999890591823
2013-08-12,103.47,9456978500.0,-0.9999999890588733
2013-08-13,103.53,9401330500.0,-0.9999999889877289
2013-08-14,102.89,9129177000.0,-0.9999999887295427
2013-08-15,99.76,9017011500.0,-0.9999999889364675
2013-08-16,98.47,8990057000.0,-0.999999989046788
2013-08-19,98.16,9060486500.0,-0.9999999891661446
2013-08-20,98.97,9027445500.0,-0.9999999890367657
2013-08-21,98.59,9166565500.0,-0.9999999892446085
2013-08-22,100.19,9117873500.0,-0.9999999890116923
2013-08-23,99.63,9101353000.0,-0.9999999890532759
2013-08-26,99.44,9015272500.0,-0.9999999889698287
2013-08-27,98.45,9022228500.0,-0.9999999890880618
2013-08-28,98.53,9057008500.0,-0.999999989121132
2013-08-29,98.93,9050052500.0,-0.9999999890685717
2013-08-30,98.85,9148306000.0,-0.9999999891947209
2013-09-03,99.98,9250907000.0,-0.9999999891924111
2013-09-04,101.16,9297860000.0,-0.9999999891200771
2013-09-05,101.7,9290904000.0,-0.99999998905381
2013-09-06,101.62,9418720500.0,-0.9999999892108488
2013-09-09,103.09,9488280500.0,-0.9999999891350176
2013-09-10,103.89,9578708500.0,-0.9999999891540702
2013-09-11,104.93,9533494500.0,-0.9999999889935427
2013-09-12,104.41,9514365500.0,-0.999999989026068
2013-09-13,104.19,9650007500.0,-0.9999999892031172
2013-09-16,105.75,9670006000.0,-0.9999999890641226
2013-09-17,105.98,9724784500.0,-0.9999999891020721
2013-09-18,106.61,9710003000.0,-0.9999999890206007
2013-09-19,106.44,9718698000.0,-0.9999999890479156
2013-09-20,106.54,9668267000.0,-0.999999988980445
2013-09-23,105.96,9729132000.0,-0.9999999891089976
2013-09-24,106.66,9734349000.0,-0.9999999890429242
2013-09-25,106.72,9822168500.0,-0.9999999891347822
2013-09-26,107.73,9783041000.0,-0.9999999889880866
2013-09-27,107.28,9641425990.0,-0.9999999888730152
2013-09-30,106.21,9597199300.0,-0.9999999889332297
2013-10-01,105.7,9592863350.0,-0.9999999889813921
2013-10-02,105.65,9500941210.0,-0.999999988880049
2013-10-03,104.59,9536496000.0,-0.9999999890326594
2013-10-04,105.0,9433300390.0,-0.999999988869219
2013-10-07,103.81,9340511060.0,-0.9999999888860471
2013-10-08,102.74,9305823460.0,-0.9999999889596014
2013-10-09,102.34,9438503530.0,-0.9999999891571795
2013-10-10,103.87,9491402120.0,-0.9999999890564114
2013-10-11,104.48,9465386420.0,-0.9999999889618875
2013-10-14,104.18,9372597090.0,-0.9999999888846177
2013-10-15,103.11,9459316090.0,-0.9999999890996348
2013-10-16,104.11,9653566650.0,-0.999999989215385
2013-10-17,106.35,9664840120.0,-0.9999999889961967
2013-10-18,106.48,9641425990.0,-0.9999999889559905
2013-10-21,106.21,9088158770.0,-0.9999999883133643
2013-10-22,99.83,9260729580.0,-0.9999999892200718
2013-10-23,101.82,9214768510.0,-0.9999999889503464
2013-10-24,101.29,9275471810.0,-0.9999999890798008
2013-10-25,101.99,9297151560.0,-0.9999999890299734
2013-10-28,102.24,9289346850.0,-0.999999988993844
2013-10-29,102.15,9187885620.0,-0.9999999888820993
2013-10-30,100.98,9182682480.0,-0.9999999890032134
2013-10-31,100.92,9153198020.0,-0.9999999889743454
2013-11-01,100.58,9172276200.0,-0.9999999890343468
2013-11-04,100.8,9056939930.0,-0.9999999888704131
2013-11-05,99.47,9076018110.0,-0.999999989040348
2013-11-06,99.69,8968486550.0,-0.9999999888844122
2013-11-07,98.45,9113307280.0,-0.9999999891971162
2013-11-08,100.12,9073416540.0,-0.9999999889655677
2013-11-11,99.66,9061275880.0,-0.9999999890015489
2013-11-12,99.52,9107236950.0,-0.9999999890724266
2013-11-13,100.05,9156666780.0,-0.9999999890735349
2013-11-14,100.62,9286745280.0,-0.9999999891652029
2013-11-15,102.12,9211299750.0,-0.9999999889136166
2013-11-18,101.25,9146260500.0,-0.999999988929902
2013-11-19,100.5,9137588600.0,-0.9999999890014747
2013-11-20,100.4,9222573220.0,-0.9999999891136674
2013-11-21,101.38,9197424710.0,-0.9999999889773493
2013-11-22,101.09,9160135540.0,-0.9999999889641371
2013-11-25,100.66,9074283730.0,-0.9999999889071134
2013-11-26,99.67,9094229100.0,-0.9999999890403025
2013-11-27,99.9,9062143070.0,-0.9999999889761175
2013-11-29,99.53,9066479020.0,-0.9999999890221992
2013-12-02,99.58,9045666460.0,-0.9999999889914137
2013-12-03,99.34,9033525800.0,-0.9999999890031863
2013-12-04,99.2,8971955310.0,-0.9999999889433243
2013-12-05,98.49,8947673990.0,-0.9999999889926701
2013-12-06,98.21,8971955310.0,-0.9999999890536682
2013-12-09,98.49,8845345570.0,-0.9999999888653305
2013-12-10,97.03,8690985750.0,-0.9999999888355587
2013-12-11,95.25,8756892190.0,-0.9999999891228534
2013-12-12,96.01,8758626570.0,-0.9999999890382357
2013-12-13,96.03,8818462680.0,-0.9999999891103468
2013-12-16,96.72,8764696900.0,-0.9999999889648209
2013-12-17,96.1,8998838200.0,-0.9999999893208437
2013-12-18,98.8,9017916380.0,-0.9999999890440323
2013-12-19,99.02,9066479020.0,-0.9999999890784504
2013-12-20,99.58,9056939930.0,-0.9999999890051164
2013-12-23,99.47,9068213400.0,-0.9999999890309154
2013-12-24,99.6,9068213400.0,-0.9999999890165796
2013-12-26,99.6,9047400840.0,-0.9999999889913135
2013-12-27,99.36,9128916700.0,-0.9999999891159046
2013-12-30,100.3,9102901000.0,-0.9999999889815345
2013-12-31,100.0,9027890120.0,-0.9999999889232147
2014-01-02,99.22,8925765840.0,-0.999999988883867
2014-01-03,98.04,8956056940.0,-0.9999999890532183
2014-01-06,98.39,9128283480.0,-0.9999999892214128
2014-01-07,100.38,9136938080.0,-0.999999989013825
2014-01-08,100.48,9149054520.0,-0.9999999890174444
2014-01-09,100.62,9221753160.0,-0.9999999890888426
2014-01-10,101.46,9139534460.0,-0.9999999888987781
2014-01-13,100.51,9355034000.0,-0.9999999892560518
2014-01-14,103.0,9437252700.0,-0.9999999890858067
2014-01-15,103.95,9549762500.0,-0.9999999891149125
2014-01-16,105.25,9476198400.0,-0.9999999888932254
2014-01-17,104.4,9532453300.0,-0.9999999890479401
2014-01-21,105.05,9524664160.0,-0.9999999889707397
2014-01-22,104.96,9491776680.0,-0.999999988942007
2014-01-23,104.58,9356764920.0,-0.99999998882306
2014-01-24,103.02,9346379400.0,-0.9999999889775499
2014-01-27,102.9,9996339860.0,-0.9999999897062324
2014-01-28,110.41,9857866260.0,-0.9999999887998074
2014-01-29,108.81,9944412260.0,-0.9999999890581769
2014-01-30,109.81,9811131420.0,-0.999999988807611
