date,SPG,dcf,Deviation
1998-03-17,29.7,,
1998-03-18,29.7,,
1998-03-19,29.7,,
1998-03-20,30.51,,
1998-03-23,30.34,,
1998-03-24,30.34,,
1998-03-25,31.21,,
1998-03-26,31.61,,
1998-03-27,31.21,,
1998-03-30,31.44,,
1998-03-31,31.79,,
1998-04-01,31.61,,
1998-04-02,31.96,,
1998-04-03,31.9,,
1998-04-06,31.73,,
1998-04-07,31.96,,
1998-04-08,31.44,,
1998-04-09,31.85,,
1998-04-13,32.02,,
1998-04-14,31.67,,
1998-04-15,31.61,,
1998-04-16,31.56,,
1998-04-17,31.15,,
1998-04-20,30.92,,
1998-04-21,29.82,,
1998-04-22,29.93,,
1998-04-23,30.11,,
1998-04-24,30.4,,
1998-04-27,30.4,,
1998-04-28,30.05,,
1998-04-29,30.51,,
1998-04-30,30.57,,
1998-05-01,30.69,,
1998-05-04,30.8,,
1998-05-05,31.15,,
1998-05-06,30.86,,
1998-05-07,30.51,,
1998-05-08,30.45,,
1998-05-11,30.45,,
1998-05-12,30.4,,
1998-05-13,30.34,,
1998-05-14,30.34,,
1998-05-15,30.11,,
1998-05-18,30.34,,
1998-05-19,30.05,,
1998-05-20,30.11,,
1998-05-21,30.16,,
1998-05-22,30.34,,
1998-05-26,30.45,,
1998-05-27,30.45,,
1998-05-28,30.57,,
1998-05-29,30.98,,
1998-06-01,31.56,,
1998-06-02,31.44,,
1998-06-03,30.92,,
1998-06-04,30.74,,
1998-06-05,30.69,,
1998-06-08,30.8,,
1998-06-09,30.4,,
1998-06-10,30.05,,
1998-06-11,30.11,,
1998-06-12,29.76,,
1998-06-15,29.24,,
1998-06-16,29.82,,
1998-06-17,29.58,,
1998-06-18,29.29,,
1998-06-19,29.0,,
1998-06-22,28.89,,
1998-06-23,28.89,,
1998-06-24,29.18,,
1998-06-25,29.64,,
1998-06-26,29.35,,
1998-06-29,29.82,,
1998-06-30,30.16,,
1998-07-01,30.28,,
1998-07-02,30.92,,
1998-07-06,31.27,,
1998-07-07,31.56,,
1998-07-08,31.56,,
1998-07-09,31.56,,
1998-07-10,31.32,,
1998-07-13,30.98,,
1998-07-14,30.51,,
1998-07-15,30.34,,
1998-07-16,30.51,,
1998-07-17,30.45,,
1998-07-20,30.4,,
1998-07-21,30.34,,
1998-07-22,30.28,,
1998-07-23,30.16,,
1998-07-24,29.64,,
1998-07-27,29.58,,
1998-07-28,29.29,,
1998-07-29,29.06,,
1998-07-30,29.47,,
1998-07-31,28.89,,
1998-08-03,28.42,,
1998-08-04,27.44,,
1998-08-05,26.97,,
1998-08-06,27.26,,
1998-08-07,27.84,,
1998-08-10,27.84,,
1998-08-11,27.67,,
1998-08-12,28.83,,
1998-08-13,28.83,,
1998-08-14,29.29,,
1998-08-17,29.06,,
1998-08-18,29.0,,
1998-08-19,29.24,,
1998-08-20,29.0,,
1998-08-21,28.19,,
1998-08-24,28.19,,
1998-08-25,28.13,,
1998-08-26,28.08,,
1998-08-27,27.67,,
1998-08-28,28.02,,
1998-08-31,26.97,,
1998-09-01,27.03,,
1998-09-02,27.02,,
1998-09-03,26.92,,
1998-09-04,26.63,,
1998-09-08,26.86,,
1998-09-09,26.68,,
1998-09-10,26.1,,
1998-09-11,25.52,,
1998-09-14,25.06,,
1998-09-15,25.29,,
1998-09-16,25.12,,
1998-09-17,24.89,,
1998-09-18,25.35,,
1998-09-21,25.52,,
1998-09-22,27.61,,
1998-09-23,28.31,,
1998-09-24,28.77,,
1998-09-25,28.48,,
1998-09-28,27.84,,
1998-09-29,27.61,,
1998-09-30,27.61,,
1998-10-01,26.92,,
1998-10-02,26.86,,
1998-10-05,26.34,,
1998-10-06,26.22,,
1998-10-07,25.52,,
1998-10-08,24.31,,
1998-10-09,24.71,,
1998-10-12,25.12,,
1998-10-13,25.29,,
1998-10-14,24.94,,
1998-10-15,25.47,,
1998-10-16,26.51,,
1998-10-19,26.97,,
1998-10-20,28.02,,
1998-10-21,27.21,,
1998-10-22,27.38,,
1998-10-23,27.67,,
1998-10-26,27.15,,
1998-10-27,27.09,,
1998-10-28,26.97,,
1998-10-29,27.03,,
1998-10-30,27.79,,
1998-11-02,27.44,,
1998-11-03,28.19,,
1998-11-04,28.6,,
1998-11-05,27.84,,
1998-11-06,27.15,,
1998-11-09,27.21,,
1998-11-10,27.15,,
1998-11-11,27.21,,
1998-11-12,26.97,,
1998-11-13,26.86,,
1998-11-16,26.92,,
1998-11-17,27.03,,
1998-11-18,27.21,,
1998-11-19,27.84,,
1998-11-20,27.84,,
1998-11-23,27.84,,
1998-11-24,27.84,,
1998-11-25,27.67,,
1998-11-27,27.55,,
1998-11-30,27.5,,
1998-12-01,27.32,,
1998-12-02,27.67,,
1998-12-03,27.61,,
1998-12-04,27.61,,
1998-12-07,27.55,,
1998-12-08,27.61,,
1998-12-09,26.92,,
1998-12-10,26.1,,
1998-12-11,26.51,,
1998-12-14,26.51,,
1998-12-15,26.8,,
1998-12-16,26.45,,
1998-12-17,26.51,,
1998-12-18,26.45,,
1998-12-21,26.63,,
1998-12-22,26.28,,
1998-12-23,25.76,,
1998-12-24,25.99,,
1998-12-28,25.81,,
1998-12-29,25.87,,
1998-12-30,25.93,,
1998-12-31,26.45,,
1999-01-04,26.34,,
1999-01-05,26.34,,
1999-01-06,26.39,,
1999-01-07,26.1,,
1999-01-08,26.1,,
1999-01-11,26.05,,
1999-01-12,25.99,,
1999-01-13,25.93,,
1999-01-14,25.81,,
1999-01-15,25.76,,
1999-01-19,26.34,,
1999-01-20,26.28,,
1999-01-21,26.45,,
1999-01-22,26.45,,
1999-01-25,26.39,,
1999-01-26,25.81,,
1999-01-27,25.41,,
1999-01-28,25.41,,
1999-01-29,24.42,,
1999-02-01,25.0,,
1999-02-02,25.06,,
1999-02-03,24.65,,
1999-02-04,24.6,,
1999-02-05,24.6,,
1999-02-08,24.65,,
1999-02-09,24.6,,
1999-02-10,24.36,,
1999-02-11,24.25,,
1999-02-12,24.25,,
1999-02-16,24.07,,
1999-02-17,24.13,,
1999-02-18,23.78,,
1999-02-19,23.49,,
1999-02-22,23.38,,
1999-02-23,23.44,,
1999-02-24,23.78,,
1999-02-25,23.78,,
1999-02-26,23.61,,
1999-03-01,23.55,,
1999-03-02,23.09,,
1999-03-03,22.74,,
1999-03-04,22.74,,
1999-03-05,22.74,,
1999-03-08,22.68,,
1999-03-09,22.51,,
1999-03-10,23.2,,
1999-03-11,23.32,,
1999-03-12,24.02,,
1999-03-15,23.67,,
1999-03-16,24.02,,
1999-03-17,24.07,,
1999-03-18,23.78,,
1999-03-19,23.67,,
1999-03-22,23.55,,
1999-03-23,23.55,,
1999-03-24,23.67,,
1999-03-25,23.78,,
1999-03-26,23.9,,
1999-03-29,24.48,,
1999-03-30,24.83,,
1999-03-31,25.47,,
1999-04-01,24.6,,
1999-04-05,24.31,,
1999-04-06,24.71,,
1999-04-07,24.71,,
1999-04-08,24.89,,
1999-04-09,24.6,,
1999-04-12,24.13,,
1999-04-13,24.48,,
1999-04-14,24.42,,
1999-04-15,25.06,,
1999-04-16,26.05,,
1999-04-19,26.74,,
1999-04-20,26.51,,
1999-04-21,26.8,,
1999-04-22,26.86,,
1999-04-23,26.92,,
1999-04-26,26.34,,
1999-04-27,25.87,,
1999-04-28,26.28,,
1999-04-29,26.28,,
1999-04-30,26.63,,
1999-05-03,26.86,,
1999-05-04,26.92,,
1999-05-05,26.51,,
1999-05-06,26.57,,
1999-05-07,26.8,,
1999-05-10,27.32,,
1999-05-11,27.38,,
1999-05-12,27.67,,
1999-05-13,27.96,,
1999-05-14,27.5,,
1999-05-17,26.8,,
1999-05-18,26.39,,
1999-05-19,26.63,,
1999-05-20,27.09,,
1999-05-21,27.84,,
1999-05-24,27.84,,
1999-05-25,27.5,,
1999-05-26,27.21,,
1999-05-27,26.97,,
1999-05-28,27.15,,
1999-06-01,26.68,,
1999-06-02,26.92,,
1999-06-03,27.03,,
1999-06-04,26.92,,
1999-06-07,26.45,,
1999-06-08,26.22,,
1999-06-09,26.45,,
1999-06-10,26.28,,
1999-06-11,26.28,,
1999-06-14,26.39,,
1999-06-15,26.57,,
1999-06-16,26.8,,
1999-06-17,26.97,,
1999-06-18,27.09,,
1999-06-21,26.8,,
1999-06-22,26.68,,
1999-06-23,26.28,,
1999-06-24,25.52,,
1999-06-25,25.18,,
1999-06-28,25.0,,
1999-06-29,24.94,,
1999-06-30,23.55,,
1999-07-01,25.18,,
1999-07-02,25.18,,
1999-07-06,25.29,,
1999-07-07,25.29,,
1999-07-08,25.41,,
1999-07-09,25.12,,
1999-07-12,25.06,,
1999-07-13,25.12,,
1999-07-14,25.18,,
1999-07-15,25.18,,
1999-07-16,25.23,,
1999-07-19,25.18,,
1999-07-20,24.94,,
1999-07-21,25.06,,
1999-07-22,24.83,,
1999-07-23,24.94,,
1999-07-26,24.94,,
1999-07-27,25.18,,
1999-07-28,25.0,,
1999-07-29,24.54,,
1999-07-30,24.65,,
1999-08-02,24.77,,
1999-08-03,24.89,,
1999-08-04,24.19,,
1999-08-05,23.9,,
1999-08-06,24.07,,
1999-08-09,23.78,,
1999-08-10,23.38,,
1999-08-11,23.2,,
1999-08-12,23.2,,
1999-08-13,23.61,,
1999-08-16,23.38,,
1999-08-17,23.2,,
1999-08-18,23.44,,
1999-08-19,23.67,,
1999-08-20,24.02,,
1999-08-23,24.13,,
1999-08-24,23.78,,
1999-08-25,23.55,,
1999-08-26,23.55,,
1999-08-27,23.55,,
1999-08-30,23.38,,
1999-08-31,23.67,,
1999-09-01,23.61,,
1999-09-02,23.38,,
1999-09-03,23.61,,
1999-09-07,23.67,,
1999-09-08,23.49,,
1999-09-09,23.67,,
1999-09-10,23.32,,
1999-09-13,23.2,,
1999-09-14,23.09,,
1999-09-15,22.74,,
1999-09-16,22.57,,
1999-09-17,22.68,,
1999-09-20,22.39,,
1999-09-21,22.33,,
1999-09-22,22.33,,
1999-09-23,22.51,,
1999-09-24,22.1,,
1999-09-27,21.64,,
1999-09-28,21.7,,
1999-09-29,21.46,,
1999-09-30,20.83,,
1999-10-01,21.46,,
1999-10-04,21.75,,
1999-10-05,21.7,,
1999-10-06,21.52,,
1999-10-07,21.17,,
1999-10-08,20.83,,
1999-10-11,21.23,,
1999-10-12,20.88,,
1999-10-13,20.88,,
1999-10-14,20.83,,
1999-10-15,20.65,,
1999-10-18,20.59,,
1999-10-19,20.54,,
1999-10-20,20.42,,
1999-10-21,20.01,,
1999-10-22,20.19,,
1999-10-25,20.13,,
1999-10-26,20.19,,
1999-10-27,20.42,,
1999-10-28,20.71,,
1999-10-29,21.41,,
1999-11-01,21.06,,
1999-11-02,21.29,,
1999-11-03,20.94,,
1999-11-04,20.88,,
1999-11-05,20.83,,
1999-11-08,21.17,,
1999-11-09,21.23,,
1999-11-10,21.41,,
1999-11-11,21.41,,
1999-11-12,21.7,,
1999-11-15,21.58,,
1999-11-16,21.75,,
1999-11-17,21.75,,
1999-11-18,21.87,,
1999-11-19,22.1,,
1999-11-22,22.1,,
1999-11-23,22.16,,
1999-11-24,21.87,,
1999-11-26,21.58,,
1999-11-29,21.41,,
1999-11-30,21.64,,
1999-12-01,22.16,,
1999-12-02,22.04,,
1999-12-03,22.51,,
1999-12-06,22.45,,
1999-12-07,22.1,,
1999-12-08,21.58,,
1999-12-09,21.64,,
1999-12-10,21.0,,
1999-12-13,20.65,,
1999-12-14,19.55,,
1999-12-15,19.49,,
1999-12-16,19.43,,
1999-12-17,20.48,,
1999-12-20,21.41,,
1999-12-21,20.88,,
1999-12-22,20.88,,
1999-12-23,20.88,,
1999-12-27,20.77,,
1999-12-28,20.65,,
1999-12-29,21.29,,
1999-12-30,21.41,,
1999-12-31,21.29,,
2000-01-03,21.0,,
2000-01-04,20.77,,
2000-01-05,20.94,,
2000-01-06,21.46,,
2000-01-07,22.39,,
2000-01-10,22.62,,
2000-01-11,22.57,,
2000-01-12,22.57,,
2000-01-13,22.57,,
2000-01-14,22.91,,
2000-01-18,23.03,,
2000-01-19,23.15,,
2000-01-20,23.26,,
2000-01-21,23.55,,
2000-01-24,23.32,,
2000-01-25,23.09,,
2000-01-26,23.15,,
2000-01-27,23.26,,
2000-01-28,23.15,,
2000-01-31,22.91,,
2000-02-01,23.03,,
2000-02-02,22.51,,
2000-02-03,22.86,,
2000-02-04,22.97,,
2000-02-07,22.86,,
2000-02-08,22.62,,
2000-02-09,22.57,,
2000-02-10,22.45,,
2000-02-11,22.22,,
2000-02-14,21.87,,
2000-02-15,21.64,,
2000-02-16,21.41,,
2000-02-17,21.58,,
2000-02-18,21.41,,
2000-02-22,21.35,,
2000-02-23,21.52,,
2000-02-24,21.52,,
2000-02-25,21.75,,
2000-02-28,21.81,,
2000-02-29,21.7,,
2000-03-01,21.7,,
2000-03-02,21.64,,
2000-03-03,21.81,,
2000-03-06,21.75,,
2000-03-07,21.46,,
2000-03-08,21.52,,
2000-03-09,21.29,,
2000-03-10,21.35,,
2000-03-13,21.12,,
2000-03-14,21.06,,
2000-03-15,21.29,,
2000-03-16,21.46,,
2000-03-17,21.35,,
2000-03-20,21.35,,
2000-03-21,21.7,,
2000-03-22,21.58,,
2000-03-23,21.81,,
2000-03-24,21.87,,
2000-03-27,21.58,,
2000-03-28,21.58,,
2000-03-29,21.52,,
2000-03-30,21.81,,
2000-03-31,21.64,,
2000-04-03,21.81,,
2000-04-04,21.81,,
2000-04-05,21.64,,
2000-04-06,21.81,,
2000-04-07,22.22,,
2000-04-10,22.39,,
2000-04-11,22.51,,
2000-04-12,22.8,,
2000-04-13,23.55,,
2000-04-14,23.2,,
2000-04-17,22.86,,
2000-04-18,22.97,,
2000-04-19,23.03,,
2000-04-20,22.91,,
2000-04-24,23.03,,
2000-04-25,23.2,,
2000-04-26,23.61,,
2000-04-27,23.67,,
2000-04-28,23.61,,
2000-05-01,24.54,,
2000-05-02,24.94,,
2000-05-03,24.36,,
2000-05-04,24.54,,
2000-05-05,24.6,,
2000-05-08,24.31,,
2000-05-09,24.25,,
2000-05-10,24.07,,
2000-05-11,24.25,,
2000-05-12,24.31,,
2000-05-15,24.07,,
2000-05-16,24.02,,
2000-05-17,24.02,,
2000-05-18,24.07,,
2000-05-19,23.9,,
2000-05-22,23.49,,
2000-05-23,23.49,,
2000-05-24,23.09,,
2000-05-25,23.09,,
2000-05-26,22.86,,
2000-05-30,22.51,,
2000-05-31,22.74,,
2000-06-01,22.8,,
2000-06-02,22.74,,
2000-06-05,22.68,,
2000-06-06,22.28,,
2000-06-07,22.51,,
2000-06-08,22.28,,
2000-06-09,22.51,,
2000-06-12,22.62,,
2000-06-13,22.68,,
2000-06-14,22.74,,
2000-06-15,22.45,,
2000-06-16,22.74,,
2000-06-19,22.74,,
2000-06-20,23.09,,
2000-06-21,22.86,,
2000-06-22,22.68,,
2000-06-23,22.65,,
2000-06-26,22.54,,
2000-06-27,22.68,,
2000-06-28,22.57,,
2000-06-29,22.91,,
2000-06-30,20.59,,
2000-07-03,22.8,,
2000-07-05,23.15,,
2000-07-06,23.32,,
2000-07-07,23.38,,
2000-07-10,23.26,,
2000-07-11,23.09,,
2000-07-12,23.09,,
2000-07-13,23.2,,
2000-07-14,23.2,,
2000-07-17,22.97,,
2000-07-18,22.97,,
2000-07-19,23.2,,
2000-07-20,23.2,,
2000-07-21,23.26,,
2000-07-24,23.55,,
2000-07-25,23.9,,
2000-07-26,24.42,,
2000-07-27,24.8,,
2000-07-28,24.54,,
2000-07-31,24.25,,
2000-08-01,24.83,,
2000-08-02,24.31,,
2000-08-03,23.73,,
2000-08-04,23.03,,
2000-08-07,22.91,,
2000-08-08,23.2,,
2000-08-09,23.15,,
2000-08-10,23.2,,
2000-08-11,23.03,,
2000-08-14,22.91,,
2000-08-15,22.62,,
2000-08-16,22.57,,
2000-08-17,22.51,,
2000-08-18,22.28,,
2000-08-21,22.33,,
2000-08-22,21.93,,
2000-08-23,21.93,,
2000-08-24,21.52,,
2000-08-25,21.46,,
2000-08-28,21.41,,
2000-08-29,21.29,,
2000-08-30,21.41,,
2000-08-31,21.12,,
2000-09-01,21.29,,
2000-09-05,21.52,,
2000-09-06,21.52,,
2000-09-07,21.93,,
2000-09-08,22.33,,
2000-09-11,22.39,,
2000-09-12,22.28,,
2000-09-13,22.1,,
2000-09-14,21.87,,
2000-09-15,21.7,,
2000-09-18,21.7,,
2000-09-19,21.75,,
2000-09-20,21.46,,
2000-09-21,21.41,,
2000-09-22,21.58,,
2000-09-25,21.46,,
2000-09-26,22.1,,
2000-09-27,21.87,,
2000-09-28,21.93,,
2000-09-29,21.75,,
2000-10-02,21.0,,
2000-10-03,20.77,,
2000-10-04,20.48,,
2000-10-05,20.77,,
2000-10-06,21.0,,
2000-10-09,21.06,,
2000-10-10,20.88,,
2000-10-11,20.59,,
2000-10-12,20.48,,
2000-10-13,20.59,,
2000-10-16,20.65,,
2000-10-17,20.48,,
2000-10-18,20.25,,
2000-10-19,20.54,,
2000-10-20,20.88,,
2000-10-23,20.42,,
2000-10-24,20.54,,
2000-10-25,20.13,,
2000-10-26,20.36,,
2000-10-27,20.36,,
2000-10-30,20.48,,
2000-10-31,20.71,,
2000-11-01,20.36,,
2000-11-02,20.25,,
2000-11-03,20.36,,
2000-11-06,20.42,,
2000-11-07,20.59,,
2000-11-08,20.65,,
2000-11-09,20.83,,
2000-11-10,20.71,,
2000-11-13,20.71,,
2000-11-14,20.83,,
2000-11-15,20.77,,
2000-11-16,20.88,,
2000-11-17,20.88,,
2000-11-20,20.77,,
2000-11-21,20.88,,
2000-11-22,20.77,,
2000-11-24,20.77,,
2000-11-27,20.88,,
2000-11-28,20.59,,
2000-11-29,20.83,,
2000-11-30,21.29,,
2000-12-01,21.52,,
2000-12-04,21.58,,
2000-12-05,22.16,,
2000-12-06,22.33,,
2000-12-07,22.22,,
2000-12-08,22.33,,
2000-12-11,22.33,,
2000-12-12,22.45,,
2000-12-13,22.68,,
2000-12-14,22.51,,
2000-12-15,22.51,,
2000-12-18,22.97,,
2000-12-19,22.8,,
2000-12-20,22.45,,
2000-12-21,22.39,,
2000-12-22,22.33,,
2000-12-26,22.16,,
2000-12-27,22.91,,
2000-12-28,22.8,,
2000-12-29,22.28,,
2001-01-02,22.57,,
2001-01-03,23.09,,
2001-01-04,23.15,,
2001-01-05,23.32,,
2001-01-08,23.2,,
2001-01-09,23.38,,
2001-01-10,23.49,,
2001-01-11,23.61,,
2001-01-12,23.55,,
2001-01-16,23.73,,
2001-01-17,23.73,,
2001-01-18,23.73,,
2001-01-19,23.73,,
2001-01-22,24.02,,
2001-01-23,23.96,,
2001-01-24,24.25,,
2001-01-25,24.48,,
2001-01-26,24.31,,
2001-01-29,24.35,,
2001-01-30,24.38,,
2001-01-31,24.44,,
2001-02-01,24.3,,
2001-02-02,24.52,,
2001-02-05,24.31,,
2001-02-06,24.13,,
2001-02-07,23.76,,
2001-02-08,23.71,,
2001-02-09,23.54,,
2001-02-12,23.71,,
2001-02-13,24.02,,
2001-02-14,23.7,,
2001-02-15,23.68,,
2001-02-16,23.3,,
2001-02-20,23.51,,
2001-02-21,23.41,,
2001-02-22,23.14,,
2001-02-23,23.24,,
2001-02-26,23.28,,
2001-02-27,23.3,,
2001-02-28,23.77,,
2001-03-01,23.88,,
2001-03-02,23.95,,
2001-03-05,23.92,,
2001-03-06,23.9,,
2001-03-07,23.66,,
2001-03-08,23.71,,
2001-03-09,23.81,,
2001-03-12,23.81,,
2001-03-13,23.63,,
2001-03-14,23.48,,
2001-03-15,23.44,,
2001-03-16,23.31,,
2001-03-19,23.2,,
2001-03-20,23.42,,
2001-03-21,23.57,,
2001-03-22,23.39,,
2001-03-23,23.39,,
2001-03-26,23.99,,
2001-03-27,23.45,,
2001-03-28,23.25,,
2001-03-29,23.6,,
2001-03-30,23.76,,
2001-04-02,23.68,,
2001-04-03,23.61,,
2001-04-04,23.67,,
2001-04-05,24.17,,
2001-04-06,23.94,,
2001-04-09,24.09,,
2001-04-10,23.95,,
2001-04-11,23.39,,
2001-04-12,23.57,,
2001-04-16,23.44,,
2001-04-17,23.88,,
2001-04-18,24.45,,
2001-04-19,24.41,,
2001-04-20,24.35,,
2001-04-23,24.47,,
2001-04-24,24.25,,
2001-04-25,24.3,,
2001-04-26,24.5,,
2001-04-27,24.52,,
2001-04-30,24.57,,
2001-05-01,24.38,,
2001-05-02,24.27,,
2001-05-03,24.2,,
2001-05-04,24.22,,
2001-05-07,24.03,,
2001-05-08,24.04,,
2001-05-09,23.75,,
2001-05-10,23.7,,
2001-05-11,23.71,,
2001-05-14,23.82,,
2001-05-15,24.23,,
2001-05-16,24.25,,
2001-05-17,24.4,,
2001-05-18,24.57,,
2001-05-21,24.83,,
2001-05-22,25.11,,
2001-05-23,25.14,,
2001-05-24,25.28,,
2001-05-25,25.19,,
2001-05-29,25.01,,
2001-05-30,24.87,,
2001-05-31,25.17,,
2001-06-01,25.18,,
2001-06-04,25.34,,
2001-06-05,25.43,,
2001-06-06,25.54,,
2001-06-07,25.57,,
2001-06-08,25.54,,
2001-06-11,25.84,,
2001-06-12,26.52,,
2001-06-13,26.35,,
2001-06-14,26.31,,
2001-06-15,25.93,,
2001-06-18,26.17,,
2001-06-19,26.31,,
2001-06-20,26.49,,
2001-06-21,26.74,,
2001-06-22,26.73,,
2001-06-25,26.66,,
2001-06-26,27.06,,
2001-06-27,26.8,,
2001-06-28,27.01,,
2001-06-29,27.82,,
2001-07-02,27.33,5073.837607433217,-0.9946135445959167
2001-07-03,27.38,5073.907607433217,-0.9946037645699561
2001-07-05,27.45,5073.837607433217,-0.9945898938586869
2001-07-06,27.38,5073.407607433217,-0.9946032327542765
2001-07-09,26.95,5073.447607433217,-0.9946880302931452
2001-07-10,26.99,5073.417607433216,-0.994680114650831
2001-07-11,26.96,5073.467607433217,-0.9946860801948355
2001-07-12,27.01,5073.467607433217,-0.9946762250023184
2001-07-13,27.01,5073.457607433217,-0.9946762145089323
2001-07-16,27.0,5073.467607433217,-0.9946781960408219
2001-07-17,27.01,5073.507607433217,-0.9946762669754495
2001-07-18,27.05,5073.657607433217,-0.9946685405100316
2001-07-19,27.2,5073.817607433217,-0.9946391450965538
2001-07-20,27.36,5073.617607433217,-0.9946073980900895
2001-07-23,27.16,5073.277607433217,-0.9946464589360917
2001-07-24,26.82,5073.367607433217,-0.9947135705363229
2001-07-25,26.91,5073.257607433217,-0.9946957158334376
2001-07-26,26.8,5073.227607433217,-0.994717366916333
2001-07-27,26.77,5072.907607433217,-0.9947229474550701
2001-07-30,26.45,5072.767607433218,-0.9947858837528369
2001-07-31,26.31,5072.997607433218,-0.9948137172464956
2001-08-01,26.54,5072.927607433217,-0.9947683069710848
2001-08-02,26.47,5073.047607433217,-0.9947822291355565
2001-08-03,26.59,5073.027607433217,-0.994758554051423
2001-08-06,26.57,5073.0976074332175,-0.994762568738857
2001-08-07,26.64,5073.237607433217,-0.9947489153748748
2001-08-08,26.78,5073.517607433218,-0.9947216109074374
2001-08-09,27.06,5073.8476074332175,-0.9946667692659202
2001-08-10,27.39,5073.907607433217,-0.9946017937023777
2001-08-13,27.45,5074.067607433217,-0.994590139090818
2001-08-14,27.61,5074.467607433217,-0.9945590351272405
2001-08-15,28.01,5074.207607433217,-0.9944799262925371
2001-08-16,27.75,5074.437607433218,-0.9945314136961009
2001-08-17,27.98,5074.767607433218,-0.9944864470327633
2001-08-20,28.31,5075.137607433217,-0.9944218261277219
2001-08-21,28.68,5075.087607433217,-0.9943488660258802
2001-08-22,28.63,5074.677607433217,-0.9943582622947192
2001-08-23,28.22,5074.037607433217,-0.9944383541898352
2001-08-24,27.58,5074.157607433217,-0.9945646150289857
2001-08-27,27.7,5074.077607433218,-0.9945408797138969
2001-08-28,27.62,5073.647607433217,-0.99455618479306
2001-08-29,27.19,5073.607607433218,-0.9946408941913119
2001-08-30,27.15,5073.647607433217,-0.9946488203161324
2001-08-31,27.19,5073.5976074332175,-0.9946408836285786
2001-09-04,27.14,5073.497607433218,-0.9946506331331985
2001-09-05,27.04,5073.617607433217,-0.9946704694574569
2001-09-06,27.16,5073.257607433217,-0.994646437831147
2001-09-07,26.8,5073.317607433217,-0.9947174606295625
2001-09-10,26.86,5071.527607433217,-0.9947037653978986
2001-09-17,25.07,5071.927607433217,-0.9950571061063138
2001-09-18,25.47,5071.3476074332175,-0.9949776662986644
2001-09-19,24.89,5070.587607433217,-0.9950912986961289
2001-09-20,24.13,5070.107607433218,-0.9952407321760541
2001-09-21,23.65,5070.567607433217,-0.995335827893246
2001-09-24,24.11,5070.857607433218,-0.9952453801967033
2001-09-25,24.4,5071.287607433217,-0.9951885986580142
2001-09-26,24.83,5071.447607433217,-0.995103962039634
2001-09-27,24.99,5071.437607433218,-0.99507240314593
2001-09-28,24.98,5192.973410672854,-0.9951896537831948
2001-10-01,25.34,5192.783410672853,-0.9951201507946744
2001-10-02,25.15,5192.603410672853,-0.99515657214485
2001-10-03,24.97,5192.973410672854,-0.9951915794622248
2001-10-04,25.34,5192.973410672854,-0.9951203293381168
2001-10-05,25.34,5193.243410672854,-0.9951205830352718
2001-10-08,25.61,5193.773410672853,-0.9950690956314395
2001-10-09,26.14,5193.963410672854,-0.9949672344733338
2001-10-10,26.33,5194.613410672853,-0.9949312878710276
2001-10-11,26.98,5194.313410672854,-0.9948058582786776
2001-10-12,26.68,5194.443410672853,-0.9948637422933164
2001-10-15,26.81,5194.313410672854,-0.9948385863769958
2001-10-16,26.68,5194.223410672854,-0.994863524748439
2001-10-17,26.59,5193.953410672853,-0.9948805855775754
2001-10-18,26.32,5193.213410672854,-0.9949318470244438
2001-10-19,25.58,5192.883410672854,-0.9950740276688235
2001-10-22,25.25,5193.053410672854,-0.9951377353546748
2001-10-23,25.42,5192.773410672853,-0.9951047353717084
2001-10-24,25.14,5192.803410672854,-0.9951586844307779
2001-10-25,25.17,5192.883410672854,-0.9951529818774154
2001-10-26,25.25,5192.7934106728535,-0.9951374919040485
2001-10-29,25.16,5192.5434106728535,-0.9951545903403936
2001-10-30,24.91,5193.153410672854,-0.9952032998006942
2001-10-31,25.52,5193.603410672853,-0.9950862632392076
2001-11-01,25.97,5193.523410672853,-0.9949995411695592
2001-11-02,25.89,5193.433410672854,-0.9950148585814551
2001-11-05,25.8,5193.593410672854,-0.9950323412019545
2001-11-06,25.96,5193.533410672853,-0.9950014762691906
2001-11-07,25.9,5193.7934106728535,-0.995013278744053
2001-11-08,26.16,5193.613410672853,-0.9949630444294831
2001-11-09,25.98,5193.653410672854,-0.99499774090689
2001-11-12,26.02,5194.113410672853,-0.9949904828903939
2001-11-13,26.48,5194.523410672853,-0.9949023234844618
2001-11-14,26.89,5194.363410672853,-0.9948232347500467
2001-11-15,26.73,5194.2934106728535,-0.9948539680209291
2001-11-16,26.66,5194.183410672854,-0.9948673356537199
2001-11-19,26.55,5194.073410672854,-0.9948884049375496
2001-11-20,26.44,5194.133410672854,-0.9949096417227806
2001-11-21,26.5,5194.1734106728545,-0.994898129518443
2001-11-23,26.54,5194.0434106728535,-0.9948903006960887
2001-11-26,26.41,5194.1734106728545,-0.9949154566257389
2001-11-27,26.54,5194.433410672854,-0.9948906843342203
2001-11-28,26.8,5194.503410672854,-0.9948407002785029
2001-11-29,26.87,5194.443410672853,-0.99482716474593
2001-11-30,26.81,5194.663410672854,-0.9948389341367303
2001-12-03,27.03,5194.963410672854,-0.9947968834690023
2001-12-04,27.33,5195.163410672854,-0.9947393377571427
2001-12-05,27.53,5195.153410672854,-0.9947008302115886
2001-12-06,27.52,5195.413410672854,-0.9947030201786318
2001-12-07,27.78,5195.203410672853,-0.9946527599010022
2001-12-10,27.57,5195.343410672854,-0.9946933248063328
