date,HAL,dcf,Deviation
2013-01-28,40.28,43.556724137931035,-0.07522889296161561
2013-01-29,40.88,42.876724137931035,-0.04656895269115546
2013-01-30,40.2,43.35672413793103,-0.07280817913937687
2013-01-31,40.68,43.75672413793104,-0.0703143162233194
2013-02-01,41.08,43.53672413793103,-0.056428777924304896
2013-02-04,40.86,43.586724137931036,-0.06255859305467104
2013-02-05,40.91,42.986724137931034,-0.04831082571603906
2013-02-06,40.31,43.50672413793104,-0.07347655336670111
2013-02-07,40.83,43.93672413793104,-0.07070905259522908
2013-02-08,41.26,43.54672413793104,-0.05251196693207072
2013-02-11,40.87,43.38672413793103,-0.05800677944548427
2013-02-12,40.71,43.516724137931035,-0.06449759703958446
2013-02-13,40.84,45.99672413793103,-0.11211068254485879
2013-02-14,43.32,45.376724137931035,-0.04532553147025853
2013-02-15,42.7,45.486724137931034,-0.0612645599511793
2013-02-19,42.81,44.29672413793104,-0.03356284616672045
2013-02-20,41.62,43.446724137931035,-0.04204515240623685
2013-02-21,40.77,43.78672413793103,-0.06889586278316118
2013-02-22,41.11,42.52672413793103,-0.03331373781192348
2013-02-25,39.85,43.166724137931034,-0.07683520591771276
2013-02-26,40.49,43.946724137931035,-0.07865715148828323
2013-02-27,41.27,44.18672413793104,-0.06600906029662523
2013-02-28,41.51,43.306724137931035,-0.04148834098391985
2013-03-01,40.63,42.63672413793103,-0.047065626604877564
2013-03-04,39.96,43.67672413793103,-0.08509622027040353
2013-03-05,41.0,43.476724137931036,-0.0569666686494954
2013-03-06,40.8,44.086724137931036,-0.07455133494718491
2013-03-07,41.41,44.75672413793104,-0.07477589574288601
2013-03-08,42.08,44.67672413793103,-0.05812252773757842
2013-03-11,42.0,44.63672413793103,-0.05907073578659905
2013-03-12,41.96,44.516724137931035,-0.057432890389896074
2013-03-13,41.84,45.21672413793103,-0.07467865490720915
2013-03-14,42.54,44.57672413793104,-0.04569030536270291
2013-03-15,41.9,43.406724137931036,-0.034711768000349585
2013-03-18,40.73,42.29672413793104,-0.03704126430268928
2013-03-19,39.62,42.11672413793104,-0.05928106207297468
2013-03-20,39.44,42.14672413793104,-0.06422145951540403
2013-03-21,39.47,41.836724137931036,-0.05657049366791267
2013-03-22,39.16,42.32672413793104,-0.0748161877023974
2013-03-25,39.65,42.806724137931035,-0.07374365129551841
2013-03-26,40.13,43.336724137931036,-0.07399553615831123
2013-03-27,40.66,43.086724137931036,-0.05632185287891711
2013-03-28,40.41,42.10937701396348,-0.04035626111020285
2013-04-01,39.93,42.06937701396348,-0.05085354635162265
2013-04-02,39.89,40.92937701396348,-0.025394401033978276
2013-04-03,38.75,40.71937701396348,-0.04836461553152305
2013-04-04,38.54,40.77937701396348,-0.05491444886950303
2013-04-05,38.6,40.58937701396348,-0.049012257893958244
2013-04-08,38.41,41.28937701396348,-0.06973650905388373
2013-04-09,39.11,42.56937701396348,-0.08126445009586936
2013-04-10,40.39,43.34937701396348,-0.06826804023066402
2013-04-11,41.17,43.03937701396348,-0.043434109498308726
2013-04-12,40.86,40.83937701396348,0.0005049779782260178
2013-04-15,38.66,41.86937701396348,-0.07665213200791476
2013-04-16,39.69,39.86937701396348,-0.004499117553320664
2013-04-17,37.69,39.88937701396348,-0.055136910591348176
2013-04-18,37.71,39.38937701396348,-0.04263527735836348
2013-04-19,37.21,41.46937701396348,-0.10271138176320493
2013-04-22,39.29,41.86937701396348,-0.06160533540069768
2013-04-23,39.69,43.09937701396348,-0.07910501845209739
2013-04-24,40.92,42.92937701396348,-0.04680657288154677
2013-04-25,40.75,42.74937701396348,-0.04676973452292443
2013-04-26,40.57,43.74937701396348,-0.07267250943821946
2013-04-29,41.57,44.94937701396348,-0.07518184318580601
2013-04-30,42.77,44.25937701396348,-0.03365110660038417
2013-05-01,42.08,44.57937701396348,-0.056065768105745595
2013-05-02,42.4,44.72937701396348,-0.05207711731009135
2013-05-03,42.55,45.23937701396348,-0.05944770223368423
2013-05-06,43.06,45.59937701396348,-0.05568885323117179
2013-05-07,43.42,45.87937701396348,-0.053605283550710814
2013-05-08,43.7,45.73937701396348,-0.04458689967160867
2013-05-09,43.56,45.56937701396348,-0.044094897618366824
2013-05-10,43.39,45.73937701396348,-0.05136442967393828
2013-05-13,43.56,46.37937701396348,-0.06078945418164294
2013-05-14,44.2,46.30937701396348,-0.045549673737296015
2013-05-15,44.13,46.02937701396348,-0.041264451903993526
2013-05-16,43.85,47.42937701396348,-0.07546751062974522
2013-05-17,45.25,47.72937701396348,-0.05194656140678566
2013-05-20,45.55,47.00937701396348,-0.031044381071674176
2013-05-21,44.83,46.19937701396348,-0.029640594797405884
2013-05-22,44.02,45.69937701396348,-0.03674835684193989
2013-05-23,43.52,45.19937701396348,-0.037154870817017294
2013-05-24,43.02,45.54937701396348,-0.055530441463295444
2013-05-28,43.37,45.74937701396348,-0.052008948957649404
2013-05-29,43.57,44.80937701396348,-0.027658876256576037
2013-05-30,42.63,44.02937701396348,-0.031782802957209255
2013-05-31,41.85,44.56937701396348,-0.061014472181460055
2013-06-03,42.39,44.169377013963484,-0.040285309285683635
2013-06-04,41.99,43.93937701396348,-0.04436514913135858
2013-06-05,41.76,44.52937701396348,-0.062192134713563774
2013-06-06,42.35,45.33937701396348,-0.06593335001146616
2013-06-07,43.16,44.99937701396348,-0.04087561064218115
2013-06-10,42.82,44.21937701396348,-0.031646239916984564
2013-06-11,42.04,43.78937701396348,-0.03994980365684686
2013-06-12,41.61,45.25937701396348,-0.08063250655963672
2013-06-13,43.08,45.10937701396348,-0.04498791932629209
2013-06-14,42.93,45.79937701396348,-0.06265100534203016
2013-06-17,43.62,46.24937701396348,-0.056852160693313336
2013-06-18,44.07,45.22937701396348,-0.025633274002548112
2013-06-19,43.05,43.97937701396348,-0.021132109571911473
2013-06-20,41.8,43.96937701396348,-0.049338361407180065
2013-06-21,41.79,43.12937701396348,-0.031054865771185214
2013-06-24,40.95,43.32937701396348,-0.05491371392662048
2013-06-25,41.15,43.64937701396348,-0.05726031354729133
2013-06-26,41.47,44.01937701396348,-0.057914881738439505
2013-06-27,41.84,43.89937701396348,-0.04691130385081388
2013-06-28,41.72,43.96664876476907,-0.0510989313010668
2013-07-01,42.45,44.306648764769065,-0.04190451809222362
2013-07-02,42.79,44.166648764769064,-0.031169418628546497
2013-07-03,42.65,45.22664876476907,-0.056971914460667294
2013-07-05,43.71,45.43664876476907,-0.038001234943803475
2013-07-08,43.92,45.82664876476907,-0.041605677398668384
2013-07-09,44.31,45.64664876476907,-0.029282516919417634
2013-07-10,44.13,45.696648764769066,-0.03428366865223842
2013-07-11,44.18,46.156648764769066,-0.04282478944350532
2013-07-12,44.64,45.626648764769065,-0.021624396958360714
2013-07-15,44.11,45.14664876476907,-0.022961809860359672
2013-07-16,43.63,45.656648764769066,-0.044388907631190966
2013-07-17,44.14,46.25664876476907,-0.04575880054633774
2013-07-18,44.74,47.346648764769064,-0.055054556822376144
2013-07-19,45.83,46.596648764769064,-0.016452873438158377
2013-07-22,45.08,47.096648764769064,-0.04281936863154545
2013-07-23,45.58,46.336648764769066,-0.016329380413552252
2013-07-24,44.82,45.85664876476906,-0.022606291403603485
2013-07-25,44.34,47.49664876476906,-0.06646045240797127
2013-07-26,45.98,47.04664876476907,-0.02267215184873761
2013-07-29,45.53,46.74664876476906,-0.026026438192206736
2013-07-30,45.23,46.706648764769064,-0.03161538675587672
2013-07-31,45.19,47.92664876476906,-0.05710077452318718
2013-08-01,46.41,47.81664876476906,-0.02941755227742926
2013-08-02,46.3,47.56664876476906,-0.026628925889503274
2013-08-05,46.05,47.36664876476907,-0.027796958389599724
2013-08-06,45.85,47.04664876476907,-0.025435366730417908
2013-08-07,45.53,47.656648764769066,-0.0446243875700556
2013-08-08,46.14,47.54664876476907,-0.029584603779927332
2013-08-09,46.03,47.53664876476907,-0.03169446740397264
2013-08-12,46.02,48.096648764769064,-0.04317657920254547
2013-08-13,46.58,48.336648764769066,-0.03634196432023706
2013-08-14,46.82,48.196648764769066,-0.028563163623429588
2013-08-15,46.68,48.46664876476907,-0.03686346818490582
2013-08-16,46.95,48.166648764769064,-0.02525915329320083
2013-08-19,46.65,48.86664876476907,-0.04536117824325181
2013-08-20,47.35,48.49664876476906,-0.023643876308460654
2013-08-21,46.98,49.336648764769066,-0.04776669724782634
2013-08-22,47.82,50.22664876476907,-0.04791577427433669
2013-08-23,48.71,49.956648764769064,-0.02495461156009804
2013-08-26,48.44,49.64664876476907,-0.0243047374755605
2013-08-27,48.13,50.416648764769064,-0.045355032926483685
2013-08-28,48.9,50.056648764769065,-0.0231067958665091
2013-08-29,48.54,49.516648764769066,-0.01972364425162687
2013-08-30,48.0,49.81664876476906,-0.03646669958365045
2013-09-03,48.3,50.596648764769064,-0.04539132177402716
2013-09-04,49.08,51.28664876476907,-0.0430257936113172
2013-09-05,49.77,51.056648764769065,-0.02520041553641683
2013-09-06,49.54,51.776648764769064,-0.043198021079552174
2013-09-09,50.26,51.836648764769066,-0.03041571556687206
2013-09-10,50.32,51.706648764769064,-0.0268176104600667
2013-09-11,50.19,50.71664876476907,-0.010384139677914073
2013-09-12,49.2,51.206648764769064,-0.039187269879486175
2013-09-13,49.69,51.336648764769066,-0.03207550170082618
2013-09-16,49.82,51.18664876476907,-0.02669932097038763
2013-09-17,49.67,51.266648764769066,-0.031144004986460083
2013-09-18,49.75,51.056648764769065,-0.02559213729026999
2013-09-19,49.54,50.85664876476906,-0.025889412628406827
2013-09-20,49.34,49.906648764769066,-0.011354173818400759
2013-09-23,48.39,50.266648764769066,-0.03733387466411675
2013-09-24,48.75,50.39664876476907,-0.03267377504514146
2013-09-25,48.88,50.22664876476907,-0.026811439701580397
2013-09-26,48.71,49.906648764769066,-0.023977742332677354
2013-09-27,48.39,49.666648764769064,-0.025704346810583534
2013-09-30,48.15,50.22241566920566,-0.04126475482294223
2013-10-01,48.6,50.71241566920566,-0.04165480270127209
2013-10-02,49.09,50.02241566920566,-0.018639956841981498
2013-10-03,48.4,50.68241566920566,-0.04503367961192983
2013-10-04,49.06,50.64241566920566,-0.031246844138358987
2013-10-07,49.02,50.28241566920566,-0.02510650398164538
2013-10-08,48.66,50.18241566920566,-0.03033763219453567
2013-10-09,48.56,51.62241566920566,-0.05932337008073185
2013-10-10,50.0,52.29241566920566,-0.043838396828082216
2013-10-11,50.67,52.97241566920566,-0.04346442653443339
2013-10-14,51.35,52.78241566920566,-0.02713812263127169
2013-10-15,51.16,53.59241566920566,-0.04538731159684095
2013-10-16,51.97,53.34241566920566,-0.025728412408550616
2013-10-17,51.72,54.09241566920566,-0.04385856390133924
2013-10-18,52.47,52.28241566920566,0.0035879048126084
2013-10-21,50.66,53.40241566920566,-0.051353775570625926
2013-10-22,51.78,52.36241566920566,-0.011122780753374917
2013-10-23,50.74,52.72241566920566,-0.03760100223107865
2013-10-24,51.1,53.312415669205656,-0.04149906999024977
2013-10-25,51.69,53.65241566920566,-0.036576464353533455
2013-10-28,52.03,54.87241566920566,-0.05180044717442278
2013-10-29,53.25,54.882415669205656,-0.029743874231862533
2013-10-30,53.26,54.65241566920566,-0.02547766008429575
2013-10-31,53.03,54.852415669205655,-0.033223981970018635
2013-11-01,53.23,55.66241566920566,-0.04369942698249363
2013-11-04,54.04,54.75241566920566,-0.013011584246982233
2013-11-05,53.13,56.02241566920566,-0.051629613515497774
2013-11-06,54.4,55.52241566920566,-0.020215540978851587
2013-11-07,53.9,56.94241566920566,-0.05342969091581751
2013-11-08,55.32,56.922415669205655,-0.028150872558146633
2013-11-11,55.3,56.08241566920566,-0.013951176315596503
2013-11-12,54.46,57.16241566920566,-0.047276092823723914
2013-11-13,55.54,57.882415669205656,-0.04046851953436803
2013-11-14,56.26,57.852415669205655,-0.02752548274407296
2013-11-15,56.23,55.95241566920566,0.004961078578544997
2013-11-18,54.33,55.382415669205656,-0.01900270431487938
2013-11-19,53.76,55.20241566920566,-0.026129575159340335
2013-11-20,53.58,55.82241566920566,-0.04017052365655127
2013-11-21,54.2,56.12241566920566,-0.034253972254805864
2013-11-22,54.5,54.32241566920566,0.003269080150553938
2013-11-25,52.7,54.80241566920566,-0.038363558312759505
2013-11-26,53.18,54.04241566920566,-0.01595812582628653
2013-11-27,52.42,54.30241566920566,-0.03466541305773174
2013-11-29,52.68,53.632415669205656,-0.017758209420958626
2013-12-02,52.01,53.64241566920566,-0.030431434692878345
2013-12-03,52.02,52.242415669205656,-0.0042573771973709595
2013-12-04,50.62,52.102415669205655,-0.028451956596742156
2013-12-05,50.48,52.18241566920566,-0.032624316972935885
2013-12-06,50.56,51.53241566920566,-0.018869980313900747
2013-12-09,49.91,51.05241566920566,-0.022377308776296623
2013-12-10,49.43,50.61241566920566,-0.02336216625054477
2013-12-11,48.99,51.21241566920566,-0.04339603278159776
2013-12-12,49.59,51.01241566920566,-0.027883715180818558
2013-12-13,49.39,51.75241566920566,-0.04564841348287774
2013-12-16,50.13,50.97241566920566,-0.01652689318616285
2013-12-17,49.35,51.53241566920566,-0.0423503466869265
2013-12-18,49.91,51.04241566920566,-0.022185777345347324
2013-12-19,49.42,52.16241566920566,-0.05257455265486588
2013-12-20,50.54,51.922415669205655,-0.02662464084901084
2013-12-23,50.3,52.30241566920566,-0.03828533813562707
2013-12-24,50.68,52.83241566920566,-0.04074043637683289
2013-12-26,51.21,52.70241566920566,-0.028317784872955665
2013-12-27,51.08,52.02241566920566,-0.018115569165380263
2013-12-30,50.4,52.37241566920566,-0.03766134603497806
2013-12-31,50.75,52.6219733924612,-0.03557398690656832
2014-01-02,50.01,52.7419733924612,-0.05179884666302037
2014-01-03,50.13,52.931973392461195,-0.052935366147906726
2014-01-06,50.32,52.8119733924612,-0.04718576550704923
2014-01-07,50.2,52.111973392461195,-0.03668971386022757
2014-01-08,49.5,52.221973392461194,-0.05212314310692323
2014-01-09,49.61,53.1319733924612,-0.06628726861782486
2014-01-10,50.52,52.1919733924612,-0.03203506753593466
2014-01-13,49.58,53.0119733924612,-0.06473958943300273
2014-01-14,50.4,53.251973392461196,-0.05355620103394976
2014-01-15,50.64,53.5119733924612,-0.0536697342741953
2014-01-16,50.9,53.2719733924612,-0.044525727909243806
2014-01-17,50.66,52.391973392461196,-0.03305799114469732
2014-01-21,49.78,53.151973392461194,-0.06344022953886141
2014-01-22,50.54,52.721973392461194,-0.04138641352095518
2014-01-23,50.11,51.221973392461194,-0.021708913554370324
2014-01-24,48.61,51.1019733924612,-0.04876471938417992
2014-01-27,48.49,50.9419733924612,-0.04813267388703202
2014-01-28,48.33,50.8119733924612,-0.048846231050523214
2014-01-29,48.2,52.0519733924612,-0.07400244681249846
2014-01-30,49.44,51.6219733924612,-0.04226830648012103
2014-01-31,49.01,50.9419733924612,-0.03792498138179923
2014-02-03,48.33,51.971973392461194,-0.07007571879095675
2014-02-04,49.36,51.8819733924612,-0.048609820088833744
2014-02-05,49.27,53.3719733924612,-0.07685631862060027
2014-02-06,50.76,54.581973392461194,-0.07002263118960594
2014-02-07,51.97,54.4819733924612,-0.04610650525387883
2014-02-10,51.87,56.4519733924612,-0.08116586749956012
2014-02-11,53.84,55.7319733924612,-0.033947719366368645
2014-02-12,53.12,56.071973392461196,-0.05264614768949949
2014-02-13,53.46,56.181973392461195,-0.04844923074251506
2014-02-14,53.57,56.7419733924612,-0.055901710899653456
2014-02-18,54.13,57.141973392461196,-0.0527103495669361
2014-02-19,54.53,57.9919733924612,-0.059697457940123155
2014-02-20,55.38,57.9119733924612,-0.04372106913543372
2014-02-21,55.3,58.9819733924612,-0.0624254018759538
2014-02-24,56.37,58.1919733924612,-0.031309702803397954
2014-02-25,55.58,57.7719733924612,-0.037941812677412146
2014-02-26,55.16,58.3019733924612,-0.05389137296109914
2014-02-27,55.69,59.611973392461195,-0.0657917054119398
2014-02-28,57.0,58.9919733924612,-0.033766854673753954
2014-03-03,56.38,59.5119733924612,-0.052627617837622376
2014-03-04,56.9,58.8019733924612,-0.03234540071923919
2014-03-05,56.19,59.5319733924612,-0.0561374535735516
2014-03-06,56.92,58.8119733924612,-0.032169867517210626
2014-03-07,56.2,59.081973392461194,-0.048779233782819564
2014-03-10,56.47,58.331973392461194,-0.031920288037123656
2014-03-11,55.72,58.001973392461196,-0.03934303022796459
2014-03-12,55.39,57.861973392461195,-0.04272189915982483
2014-03-13,55.25,57.8019733924612,-0.04415028142956168
2014-03-14,55.19,59.2319733924612,-0.06823972190964767
2014-03-17,56.62,59.5119733924612,-0.048594815927034074
2014-03-18,56.9,59.391973392461196,-0.04195808372950127
2014-03-19,56.78,59.971973392461194,-0.053224418205695456
2014-03-20,57.36,60.6719733924612,-0.05458819298718787
2014-03-21,58.06,60.391973392461196,-0.03861396244343118
2014-03-24,57.78,61.751973392461196,-0.06432140017967591
2014-03-25,59.14,60.9819733924612,-0.030205211310674107
2014-03-26,58.37,60.7019733924612,-0.03841676410392969
2014-03-27,58.09,62.071973392461196,-0.0641509070008851
2014-03-28,59.46,61.501973392461196,-0.03320175402227821
2014-03-31,58.89,62.11886283704572,-0.0519787821215576
2014-04-01,59.63,62.41886283704572,-0.04467980847915298
2014-04-02,59.93,62.28886283704572,-0.03786973673314209
2014-04-03,59.8,61.79886283704572,-0.03234465401598763
2014-04-04,59.31,59.84886283704572,-0.009003727247298143
2014-04-07,57.36,60.99886283704572,-0.05965460121390609
2014-04-08,58.51,61.27886283704572,-0.045184631516559826
2014-04-09,58.79,60.39886283704572,-0.026637303443715177
2014-04-10,57.91,60.09886283704572,-0.03642103583524847
2014-04-11,57.61,61.56886283704572,-0.06429975566584101
2014-04-14,59.08,62.45886283704572,-0.054097412017588775
2014-04-15,59.97,62.98886283704572,-0.04792693027108019
2014-04-16,60.5,63.38886283704572,-0.04557366558968168
2014-04-17,60.9,65.40886283704572,-0.06893351514577972
2014-04-21,62.92,65.86886283704573,-0.04476869206533862
2014-04-22,63.38,67.20886283704571,-0.05696961197408079
2014-04-23,64.72,65.97886283704572,-0.019079789843526984
2014-04-24,63.49,65.34886283704571,-0.028445220870652044
2014-04-25,62.86,65.26886283704572,-0.03690676889928102
2014-04-28,62.78,65.49886283704572,-0.041510076958281905
2014-04-29,63.01,65.55886283704572,-0.03887899708360143
2014-04-30,63.07,65.39886283704573,-0.03561014268472151
2014-05-01,62.91,66.34886283704571,-0.05183001923471764
2014-05-02,63.86,66.39886283704573,-0.03823654093710216
2014-05-05,63.91,66.00886283704573,-0.03179668224594523
2014-05-06,63.52,67.22886283704571,-0.05516771637258722
2014-05-07,64.74,65.91886283704572,-0.01788354328805597
2014-05-08,63.43,65.98886283704572,-0.03877719249935596
2014-05-09,63.5,66.65886283704572,-0.04738848973118359
2014-05-12,64.17,66.58886283704571,-0.03632533630984325
2014-05-13,64.1,66.47886283704572,-0.0357837474277628
2014-05-14,63.99,64.85886283704572,-0.013396208305851531
2014-05-15,62.37,65.33886283704572,-0.04543793246677752
2014-05-16,62.85,65.69886283704572,-0.04336243755256186
2014-05-19,63.21,65.36886283704573,-0.03302585884700837
2014-05-20,62.88,65.65886283704572,-0.04232273781442708
2014-05-21,63.17,65.89886283704573,-0.041409862318772306
2014-05-22,63.41,66.49886283704573,-0.046449859520379166
2014-05-23,64.01,66.45886283704571,-0.036847799262684
2014-05-27,63.97,65.92886283704573,-0.029711764358614667
2014-05-28,63.44,66.48886283704572,-0.04585524111786998
2014-05-29,64.0,67.12886283704572,-0.046609799493266935
2014-05-30,64.64,67.49886283704573,-0.04235423704763053
2014-06-02,65.01,68.05886283704571,-0.04479744018564691
2014-06-03,65.57,67.87886283704572,-0.03401445959088212
2014-06-04,65.39,68.37886283704572,-0.04371033259456947
2014-06-05,65.89,69.46886283704572,-0.05151751001654825
2014-06-06,66.98,69.65886283704572,-0.03845688442133244
2014-06-09,67.17,69.59886283704571,-0.034898024738313604
2014-06-10,67.11,69.42886283704573,-0.0333991187856304
2014-06-11,66.94,69.12886283704572,-0.03166351574747328
2014-06-12,66.64,70.06886283704573,-0.04893561416887837
2014-06-13,67.58,70.09886283704571,-0.0359330056879974
2014-06-16,67.61,70.09886283704571,-0.035505038688450785
2014-06-17,67.61,70.98886283704572,-0.04759708357072667
2014-06-18,68.5,71.46886283704572,-0.04154064748189634
2014-06-19,68.98,72.72886283704572,-0.051545737012901216
2014-06-20,70.24,72.85886283704572,-0.035944327636611706
2014-06-23,70.37,70.64886283704573,-0.003947166675406066
2014-06-24,68.16,71.92886283704573,-0.05239708634882856
2014-06-25,69.44,72.03886283704573,-0.03607584482454207
2014-06-26,69.55,72.95886283704571,-0.046723080712749665
2014-06-27,70.47,73.49886283704572,-0.04120965577060709
2014-06-30,71.01,73.61670574443141,-0.03540916043541631
2014-07-01,70.85,73.58670574443141,-0.0371902195749334
2014-07-02,70.82,73.73670574443142,-0.039555682817464244
2014-07-03,70.97,72.92670574443142,-0.026831127560987156
2014-07-07,70.16,72.42670574443142,-0.03129654622743483
2014-07-08,69.66,73.43670574443142,-0.05142803869191537
2014-07-09,70.67,72.11670574443141,-0.020060618819144005
2014-07-10,69.35,71.75670574443141,-0.03353980257961031
2014-07-11,68.99,72.56670574443142,-0.04928852299052988
2014-07-14,69.8,73.02670574443142,-0.04418528415787781
2014-07-15,70.26,74.62670574443142,-0.05851398237228578
2014-07-16,71.86,73.11670574443141,-0.01718766910566294
2014-07-17,70.35,73.69670574443141,-0.04541187710665473
2014-07-18,70.93,73.76670574443142,-0.03845509591087515
2014-07-21,71.0,76.05670574443141,-0.066485994823693
2014-07-22,73.29,76.78670574443142,-0.04553790542948233
2014-07-23,74.02,76.17670574443142,-0.028311879902854442
2014-07-24,73.41,76.17670574443142,-0.03631957719087464
2014-07-25,73.41,75.40670574443142,-0.026479153607355088
2014-07-28,72.64,73.98670574443142,-0.01820199630300179
2014-07-29,71.22,73.50670574443141,-0.031108804581473803
2014-07-30,70.74,71.75670574443141,-0.014168790691876487
2014-07-31,68.99,71.48670574443142,-0.03492545527775859
2014-08-01,68.72,72.85670574443142,-0.05677865478769062
2014-08-04,70.09,70.48670574443142,-0.00562809313106194
2014-08-05,67.72,70.72670574443141,-0.0425116045316184
2014-08-06,67.96,70.13670574443142,-0.031035186516501723
2014-08-07,67.37,71.07670574443142,-0.05215078140733642
2014-08-08,68.31,72.18670574443142,-0.053703873925989076
2014-08-11,69.42,71.78670574443142,-0.032968579904713136
2014-08-12,69.02,72.30670574443143,-0.04545506133343036
2014-08-13,69.54,70.10670574443142,-0.008083474161477477
2014-08-14,67.34,71.18670574443142,-0.05403685567697902
2014-08-15,68.42,71.63670574443142,-0.044903038337737455
2014-08-18,68.87,71.53670574443142,-0.037277446825107585
2014-08-19,68.77,71.54670574443142,-0.038809693829230385
2014-08-20,68.78,71.10670574443142,-0.03272132663259586
2014-08-21,68.34,70.23670574443142,-0.02700448041132386
2014-08-22,67.47,71.31670574443142,-0.05393835433476646
2014-08-25,68.55,72.57670574443142,-0.05548206829076674
2014-08-26,69.81,71.24670574443142,-0.020165223492367712
2014-08-27,68.48,70.14670574443142,-0.023760285344030185
2014-08-28,67.38,70.37670574443142,-0.04258093232317195
2014-08-29,67.61,70.25670574443141,-0.03767193062053287
2014-09-02,67.49,70.34670574443142,-0.04060894841060214
2014-09-03,67.58,69.31670574443142,-0.025054649175548005
2014-09-04,66.55,70.21670574443142,-0.052219848618036524
2014-09-05,67.45,69.07670574443142,-0.02354926638293775
2014-09-08,66.31,68.59670574443142,-0.033335503791551147
2014-09-09,65.83,69.47670574443141,-0.05248817866877198
2014-09-10,66.71,69.83670574443141,-0.04477166714984593
2014-09-11,67.07,68.62670574443142,-0.022683672887179762
2014-09-12,65.86,69.04670574443142,-0.046152900563086297
2014-09-15,66.28,70.05670574443143,-0.053909268274887734
2014-09-16,67.29,69.00670574443141,-0.024877375697215376
2014-09-17,66.24,69.09670574443142,-0.041343588144383436
2014-09-18,66.33,69.27670574443142,-0.04253530407900907
2014-09-19,66.51,67.44670574443143,-0.013888087403123639
2014-09-22,64.68,67.56670574443142,-0.04272378995877446
2014-09-23,64.8,67.48670574443142,-0.03981088889722717
2014-09-24,64.72,66.42670574443142,-0.025693066144176324
2014-09-25,63.66,68.64670574443142,-0.07264304514475461
2014-09-26,65.88,68.37670574443142,-0.036513981146784835
2014-09-29,65.61,67.27670574443142,-0.024773890546348265
2014-09-30,64.51,64.84866354044549,-0.005222367308067355
2014-10-01,62.47,63.818663540445485,-0.0211327449624632
2014-10-02,61.44,64.23866354044549,-0.04356665263877124
2014-10-03,61.86,64.05866354044548,-0.03432265706038784
2014-10-06,61.68,63.58866354044549,-0.030015783225755044
2014-10-07,61.21,62.788663540445484,-0.02514249310990002
2014-10-08,60.41,59.65866354044549,0.01259392039590601
2014-10-09,57.28,56.668663540445486,0.01078791030810522
2014-10-10,54.29,52.638663540445485,0.0313711699440411
2014-10-13,50.26,52.00866354044549,-0.033622543272730177
2014-10-14,49.63,53.01866354044549,-0.06391454092124427
2014-10-15,50.64,53.54866354044549,-0.054318135096846354
2014-10-16,51.17,54.97866354044549,-0.06927530236604629
2014-10-17,52.6,55.29866354044549,-0.048801605096146394
2014-10-20,52.92,58.038663540445484,-0.0881940283976117
2014-10-21,55.66,56.80866354044549,-0.0202198655778566
2014-10-22,54.43,58.22866354044549,-0.06523700372767349
2014-10-23,55.85,58.15866354044549,-0.03969595241541213
2014-10-24,55.78,54.76866354044549,0.018465604127945623
2014-10-27,52.39,55.638663540445485,-0.05838859767154414
2014-10-28,53.26,56.79866354044549,-0.06230188035895701
2014-10-29,54.42,56.29866354044549,-0.03336959391755079
2014-10-30,53.92,57.51866354044549,-0.0625651452752376
2014-10-31,55.14,56.25866354044549,-0.019884289281796752
2014-11-03,53.88,53.55866354044549,0.005999710192765573
2014-11-04,51.18,54.748663540445484,-0.06518266035497178
2014-11-05,52.37,55.54866354044549,-0.057223042605355934
2014-11-06,53.17,56.238663540445486,-0.054565015369516634
2014-11-07,53.86,56.00866354044549,-0.0383630567955594
2014-11-10,53.63,56.098663540445486,-0.04400574603110907
2014-11-11,53.72,55.608663540445484,-0.033963476555623706
2014-11-12,53.23,56.168663540445486,-0.05231855905436378
2014-11-13,53.79,57.458663540445485,-0.06384874472172664
2014-11-14,55.08,51.608663540445484,0.067262669122095
2014-11-17,49.23,50.918663540445486,-0.033163940744520115
2014-11-18,48.54,50.80866354044549,-0.04465111621445328
2014-11-19,48.43,51.58866354044549,-0.06122786138797909
2014-11-20,49.21,53.00866354044549,-0.07166118303562052
2014-11-21,50.63,52.25866354044549,-0.031165426555254006
2014-11-24,49.88,50.638663540445485,-0.014981902905860323
2014-11-25,48.26,49.71866354044548,-0.029338349757910942
2014-11-26,47.34,44.57866354044549,0.06194300681646059
2014-11-28,42.2,43.58866354044549,-0.031858364713498455
2014-12-01,41.21,42.71866354044548,-0.03531626262177179
2014-12-02,40.34,43.12866354044549,-0.06465916890353707
2014-12-03,40.75,43.11866354044549,-0.054933602898514566
2014-12-04,40.74,42.748663540445484,-0.04698775058885851
2014-12-05,40.37,40.96866354044548,-0.014612718324444884
2014-12-08,38.59,41.87866354044549,-0.07852837847295113
2014-12-09,39.5,40.498663540445484,-0.024659172751420155
2014-12-10,38.12,40.608663540445484,-0.06128405427494121
2014-12-11,38.23,40.30866354044549,-0.051568654424867466
2014-12-12,37.93,40.19866354044549,-0.05643629266835937
2014-12-15,37.82,40.488663540445486,-0.06591137634808986
2014-12-16,38.11,41.818663540445485,-0.08868441089368151
2014-12-17,39.44,41.608663540445484,-0.052120480590236884
2014-12-18,39.23,42.86866354044549,-0.08487933235923029
2014-12-19,40.49,42.05866354044549,-0.037297037242683406
2014-12-22,39.68,42.25866354044549,-0.0610209439770254
2014-12-23,39.88,42.07866354044549,-0.05225126834962712
