date,NVR,dcf,Deviation
2017-06-21,2488.59,2572.6076958750305,-0.03265857285964968
2017-06-22,2452.09,2547.1176958750307,-0.03730793281713074
2017-06-23,2426.6,2564.6376958750307,-0.05382346835853302
2017-06-26,2444.12,2554.6976958750306,-0.04328406294552034
2017-06-27,2434.18,2565.6976958750306,-0.05126001246619072
2017-06-28,2445.18,2460.5176958750303,-0.006233523904641491
2017-06-29,2340.0,2531.1276958750304,-0.07551088638732473
2017-06-30,2410.61,2538.001817087846,-0.05019374542214394
2017-07-03,2410.61,2549.831817087846,-0.05460039213364698
2017-07-05,2422.44,2576.271817087846,-0.059711019647660346
2017-07-06,2448.88,2625.181817087846,-0.06715794538125364
2017-07-07,2497.79,2654.311817087846,-0.058968888312290524
2017-07-10,2526.92,2642.091817087846,-0.04359114862813129
2017-07-11,2514.7,2652.191817087846,-0.051840826972618714
2017-07-12,2524.8,2653.581817087846,-0.04853131577046177
2017-07-13,2526.19,2658.191817087846,-0.04965849952561341
2017-07-14,2530.8,2664.181817087846,-0.05006483274990681
2017-07-17,2536.79,2610.601817087846,-0.028273870264207468
2017-07-18,2483.21,2610.121817087846,-0.048622947885797685
2017-07-19,2482.73,2574.681817087846,-0.035713856554069334
2017-07-20,2447.29,2775.841817087846,-0.1183611454605622
2017-07-21,2648.45,2792.081817087846,-0.051442553083080766
2017-07-24,2664.69,2800.9018170878458,-0.04863141444546171
2017-07-25,2673.51,2806.331817087846,-0.04732933442834142
2017-07-26,2678.94,2770.831817087846,-0.03316398220965455
2017-07-27,2643.44,2752.391817087846,-0.039584413967311494
2017-07-28,2625.0,2737.831817087846,-0.041212106742138044
2017-07-31,2610.44,2773.4018170878458,-0.058758819614159075
2017-08-01,2646.01,2803.001817087846,-0.056008460690529005
2017-08-02,2675.61,2832.091817087846,-0.05525308753893132
2017-08-03,2704.7,2802.911817087846,-0.035039210470019566
2017-08-04,2675.52,2822.961817087846,-0.052229476217268256
2017-08-07,2695.57,2860.811817087846,-0.05776046369105581
2017-08-08,2733.42,2868.421817087846,-0.04706484112051068
2017-08-09,2741.03,2793.321817087846,-0.01872029809381648
2017-08-10,2665.93,2833.091817087846,-0.05900331788740709
2017-08-11,2705.7,2869.481817087846,-0.05707714058772595
2017-08-14,2742.09,2862.891817087846,-0.04219573242929109
2017-08-15,2735.5,2887.571817087846,-0.052664254508901664
2017-08-16,2760.18,2877.131817087846,-0.04064875178580496
2017-08-17,2749.74,2810.941817087846,-0.02177270860456726
2017-08-18,2683.55,2830.281817087846,-0.05184353593410784
2017-08-21,2702.89,2839.271817087846,-0.04803408263592346
2017-08-22,2711.88,2818.931817087846,-0.03797602213679574
2017-08-23,2691.54,2810.351817087846,-0.04227649234712605
2017-08-24,2682.96,2821.501817087846,-0.04910215412543628
2017-08-25,2694.11,2797.391817087846,-0.036920754703345326
2017-08-28,2670.0,2772.751817087846,-0.03705770435514988
2017-08-29,2645.36,2786.721817087846,-0.05072692086487862
2017-08-30,2659.33,2848.241817087846,-0.06632576488220965
2017-08-31,2720.85,2835.601817087846,-0.040468240779199305
2017-09-01,2708.21,2832.341817087846,-0.04382656653195749
2017-09-05,2704.95,2831.391817087846,-0.04465712457200455
2017-09-06,2704.0,2840.091817087846,-0.04791810471373803
2017-09-07,2712.7,2879.091817087846,-0.057793161058735776
2017-09-08,2751.7,2946.381817087846,-0.06607487731521033
2017-09-11,2818.99,2927.001817087846,-0.036901861986307294
2017-09-12,2799.61,2918.971817087846,-0.04089173331139895
2017-09-13,2791.58,2906.221817087846,-0.0394470292714002
2017-09-14,2778.83,2877.581817087846,-0.03431764007592475
2017-09-15,2750.19,2921.941817087846,-0.058780026379519956
2017-09-18,2794.55,2963.341817087846,-0.0569599551811818
2017-09-19,2835.95,2922.831817087846,-0.02972521941902584
2017-09-20,2795.44,2935.881817087846,-0.04783633192263592
2017-09-21,2808.49,2964.941817087846,-0.05276724696119428
2017-09-22,2837.55,2938.891817087846,-0.03448300359292078
2017-09-25,2811.5,2973.451817087846,-0.05446592951570306
2017-09-26,2846.06,2970.881817087846,-0.04201507322502662
2017-09-27,2843.49,3000.761817087846,-0.05241062992479484
2017-09-28,2873.37,2982.391817087846,-0.03655516235767453
2017-09-29,2855.0,2985.6439461776613,-0.043757376476494025
2017-10-02,2836.07,3043.8139461776614,-0.06825119729756823
2017-10-03,2894.24,3091.2139461776615,-0.06372058020158178
2017-10-04,2941.64,3026.223946177661,-0.027950326110034562
2017-10-05,2876.65,3040.4639461776615,-0.053877943984042664
2017-10-06,2890.89,3039.1839461776613,-0.048794001549056776
2017-10-09,2889.61,3054.573946177661,-0.05400555006503882
2017-10-10,2905.0,3072.723946177661,-0.05458477530541028
2017-10-11,2923.15,3077.6839461776613,-0.050211116177015236
2017-10-12,2928.11,3089.4839461776614,-0.05223330141505178
2017-10-13,2939.91,3095.1339461776615,-0.05015096240644301
2017-10-16,2945.56,3052.553946177661,-0.03505063237674688
2017-10-17,2902.98,3049.6539461776615,-0.04809527532181079
2017-10-18,2900.08,3277.1039461776613,-0.11504790582471869
2017-10-19,3127.53,3372.823946177661,-0.07272657870436627
2017-10-20,3223.25,3339.6139461776615,-0.03484353223247416
2017-10-23,3190.04,3355.4839461776614,-0.04930553947847793
2017-10-24,3205.91,3308.7139461776615,-0.031070666080524778
2017-10-25,3159.14,3352.573946177661,-0.05769714532268533
2017-10-26,3203.0,3389.573946177661,-0.055043480136509726
2017-10-27,3240.0,3389.573946177661,-0.04412765396262619
2017-10-30,3240.0,3430.9439461776615,-0.055653472972179485
2017-10-31,3281.37,3411.8639461776615,-0.038247113084287854
2017-11-01,3262.29,3349.5039461776614,-0.0260378693618758
2017-11-02,3199.93,3360.223946177661,-0.04770335214115706
2017-11-03,3210.65,3413.1539461776615,-0.059330446083289745
2017-11-06,3263.58,3393.763946177661,-0.03835975284146831
2017-11-07,3244.19,3445.0439461776614,-0.05830228853844155
2017-11-08,3295.47,3449.573946177661,-0.04467332736798346
2017-11-09,3300.0,3439.2139461776615,-0.040478419882073235
2017-11-10,3289.64,3449.573946177661,-0.046363391152950295
2017-11-13,3300.0,3475.243946177661,-0.05042637262066385
2017-11-14,3325.67,3449.3739461776613,-0.03586272410816482
2017-11-15,3299.8,3425.9239461776615,-0.036814578536800036
2017-11-16,3276.35,3408.0439461776614,-0.038642091550892266
2017-11-17,3258.47,3466.8839461776615,-0.06011563969640343
2017-11-20,3317.31,3526.573946177661,-0.05933916298691977
2017-11-21,3377.0,3566.7939461776614,-0.05321135704546465
2017-11-22,3417.22,3550.9539461776612,-0.03766141386362276
2017-11-24,3401.38,3553.5939461776616,-0.04283380388504621
2017-11-27,3404.02,3546.5839461776613,-0.04019753891101607
2017-11-28,3397.01,3617.973946177661,-0.06107394620989637
2017-11-29,3468.4,3624.573946177661,-0.04308753207873062
2017-11-30,3475.0,3629.573946177661,-0.042587352804988154
2017-12-01,3480.0,3605.993946177661,-0.03494014356602404
2017-12-04,3456.42,3550.0939461776616,-0.02638632881209213
2017-12-05,3400.52,3523.4139461776613,-0.034879224540443676
2017-12-06,3373.84,3537.5039461776614,-0.046265374871031106
2017-12-07,3387.93,3542.2539461776614,-0.043566595880057624
2017-12-08,3392.68,3572.8339461776613,-0.05042326312713086
2017-12-11,3423.26,3518.5439461776614,-0.02708050478697932
2017-12-12,3368.97,3519.573946177661,-0.0427903912464237
2017-12-13,3370.0,3555.1139461776615,-0.052069764564561916
2017-12-14,3405.54,3548.2039461776612,-0.04020736923291779
2017-12-15,3398.63,3550.3939461776613,-0.04274566385542922
2017-12-18,3400.82,3537.2039461776612,-0.03855699254351419
2017-12-19,3387.63,3569.573946177661,-0.05097077380130721
2017-12-20,3420.0,3645.7739461776614,-0.06192757683574146
2017-12-21,3496.2,3629.573946177661,-0.036746446871021465
2017-12-22,3480.0,3620.573946177661,-0.03882642593892305
2017-12-26,3471.0,3611.573946177661,-0.03892318093789515
2017-12-27,3462.0,3675.303946177661,-0.058037090075093944
2017-12-28,3525.73,3657.7939461776614,-0.03610480746616851
2017-12-29,3508.22,3687.124858490566,-0.04852150804673494
2018-01-02,3529.61,3720.344858490566,-0.05126805867345097
2018-01-03,3562.83,3678.024858490566,-0.031319760720116885
2018-01-04,3520.51,3724.514858490566,-0.05477353863295975
2018-01-05,3567.0,3782.314858490566,-0.05692674104251949
2018-01-08,3624.8,3782.514858490566,-0.04169576707320666
2018-01-09,3625.0,3673.364858490566,-0.013166363907134326
2018-01-10,3515.85,3708.404858490566,-0.05192390416858139
2018-01-11,3550.89,3715.744858490566,-0.0443665711099267
2018-01-12,3558.23,3698.514858490566,-0.03793005134710181
2018-01-16,3541.0,3804.204858490566,-0.06918787717310271
2018-01-17,3646.69,3767.744858490566,-0.032129261146165544
2018-01-18,3610.23,3857.514858490566,-0.064104706673075
2018-01-19,3700.0,3812.514858490566,-0.029511979013010947
2018-01-22,3655.0,3797.934858490566,-0.0376348894376175
2018-01-23,3640.42,3744.7148584905663,-0.027851214960758264
2018-01-24,3587.2,3507.514858490566,0.022718404546894888
2018-01-25,3350.0,3442.514858490566,-0.026874207459813504
2018-01-26,3285.0,3335.404858490566,-0.015112066039676075
2018-01-29,3177.89,3364.284858490566,-0.05540400600149975
2018-01-30,3206.77,3335.684858490566,-0.03864719359277291
2018-01-31,3178.17,3301.754858490566,-0.03743005274082167
2018-02-01,3144.24,3230.424858490566,-0.026679109487424024
2018-02-02,3072.91,3076.074858490566,-0.0010288626370162923
2018-02-05,2918.56,3194.204858490566,-0.0862952974847152
2018-02-06,3036.69,3141.224858490566,-0.033278374901438146
2018-02-07,2983.71,2946.4848584905662,0.01263374607277079
2018-02-08,2788.97,2957.514858490566,-0.05698867683004194
2018-02-09,2800.0,3031.024858490566,-0.07622004743491784
2018-02-12,2873.51,3072.534858490566,-0.06477545989123135
2018-02-13,2915.02,3217.524858490566,-0.09401787765284897
2018-02-14,3060.01,3234.514858490566,-0.053950860059428174
2018-02-15,3077.0,3365.744858490566,-0.08578928903721461
2018-02-16,3208.23,3352.144858490566,-0.042932171659004426
2018-02-20,3194.63,3342.524858490566,-0.044246449840122715
2018-02-21,3185.01,3251.194858490566,-0.02035708758511423
2018-02-22,3093.68,3156.314858490566,-0.019844299855598102
2018-02-23,2998.8,3140.514858490566,-0.045124721542848745
2018-02-26,2983.0,3063.584858490566,-0.02630410522732196
2018-02-27,2906.07,3000.684858490566,-0.03153108805239879
2018-02-28,2843.17,3032.514858490566,-0.062438229432060344
2018-03-01,2875.0,3057.534858490566,-0.0597000089741182
2018-03-02,2900.02,3048.874858490566,-0.04882288234167176
2018-03-05,2891.36,3117.4848584905662,-0.0725343886995018
2018-03-06,2959.97,3146.534858490566,-0.05929216324654474
2018-03-07,2989.02,3159.244858490566,-0.05388150210423914
2018-03-08,3001.73,3214.494858490566,-0.06618920479172086
2018-03-09,3056.98,3247.514858490566,-0.05867097358843987
2018-03-12,3090.0,3288.7148584905663,-0.06042325560014383
2018-03-13,3131.2,3212.254858490566,-0.025233009851731936
2018-03-14,3054.74,3184.754858490566,-0.04082413380858696
2018-03-15,3027.24,3217.9648584905663,-0.05926878225140986
2018-03-16,3060.45,3285.974858490566,-0.0686325575218073
2018-03-19,3128.46,3231.474858490566,-0.03187858888021322
2018-03-20,3073.96,3262.064858490566,-0.05766435268782688
2018-03-21,3104.55,3168.7348584905662,-0.020255673433384302
2018-03-22,3011.22,3147.354858490566,-0.043253736744465754
2018-03-23,2989.84,3226.4848584905662,-0.07334448133789628
2018-03-26,3068.97,3185.644858490566,-0.03662519322566593
2018-03-27,3028.13,3135.404858490566,-0.0342140372080082
2018-03-28,2977.89,2957.514858490566,0.006889277817468953
2018-03-29,2800.0,3020.355071090047,-0.07295667757715685
2018-04-02,2922.07,3087.645071090047,-0.05362503373212946
2018-04-03,2989.36,3224.855071090047,-0.07302500915504595
2018-04-04,3126.57,3283.5050710900473,-0.047794983620338516
2018-04-05,3185.22,3220.2850710900475,-0.010888809628949558
2018-04-06,3122.0,3214.7250710900475,-0.028843857262918715
2018-04-09,3116.44,3272.5050710900473,-0.04768978739521501
2018-04-10,3174.22,3188.2850710900475,-0.004411484787726017
2018-04-11,3090.0,3086.3050710900475,0.0011972014511991702
2018-04-12,2988.02,3120.6850710900476,-0.04251152169087924
2018-04-13,3022.4,3098.2750710900473,-0.024489456019588518
2018-04-16,2999.99,3155.6150710900474,-0.04931687407497709
2018-04-17,3057.33,3139.2850710900475,-0.02610628510445867
2018-04-18,3041.0,3150.5150710900475,-0.03476100530195414
2018-04-19,3052.23,3156.645071090047,-0.03307786233122201
2018-04-20,3058.36,3147.855071090047,-0.02843049284955057
2018-04-23,3049.57,3167.375071090047,-0.037193281012186774
2018-04-24,3069.09,3199.4850710900473,-0.0407550178209215
2018-04-25,3101.2,3242.4050710900474,-0.04354948502550193
2018-04-26,3144.12,3256.2150710900473,-0.034424959237266406
2018-04-27,3157.93,3198.2850710900475,-0.012617721745577182
2018-04-30,3100.0,3230.6750710900474,-0.040448224663446886
2018-05-01,3132.39,3191.5050710900473,-0.018522631101399734
2018-05-02,3093.22,3261.355071090047,-0.0515537460426998
2018-05-03,3163.07,3256.875071090047,-0.028802170498560487
2018-05-04,3158.59,3206.9050710900474,-0.01506594988595178
2018-05-07,3108.62,3188.0450710900473,-0.024913409101487538
2018-05-08,3089.76,3121.2750710900473,-0.01009685797382831
2018-05-09,3022.99,3120.2850710900475,-0.03118146863935689
2018-05-10,3022.0,3151.895071090047,-0.041211737116973346
2018-05-11,3053.61,3150.2850710900475,-0.030687721558035452
2018-05-14,3052.0,3000.2850710900475,0.01723667174438326
2018-05-15,2902.0,3015.2850710900475,-0.03757026895274418
2018-05-16,2917.0,3078.605071090047,-0.05249295293105827
2018-05-17,2980.32,3061.9350710900476,-0.026654736039517846
2018-05-18,2963.65,3123.3150710900472,-0.05112038569785515
2018-05-21,3025.03,3053.375071090047,-0.009283193328727846
2018-05-22,2955.09,3090.3050710900475,-0.043754602856200475
2018-05-23,2992.02,3073.335071090047,-0.026458251121055487
2018-05-24,2975.05,3123.2850710900475,-0.04746126841323273
2018-05-25,3025.0,3184.2350710900473,-0.05000732280595632
2018-05-29,3085.95,3156.3850710900474,-0.022315107156974046
2018-05-30,3058.1,3088.8250710900475,-0.009947170973720665
2018-05-31,2990.54,3133.645071090047,-0.045667287725175476
2018-06-01,3035.36,3132.2250710900475,-0.030925322699220104
2018-06-04,3033.94,3165.4150710900476,-0.041534859769519095
2018-06-05,3067.13,3209.2850710900475,-0.044294934211551285
2018-06-06,3111.0,3223.5750710900475,-0.034922428858460086
2018-06-07,3125.29,3294.7350710900473,-0.05142904283165539
2018-06-08,3196.45,3259.5150710900475,-0.01934799186829883
2018-06-11,3161.23,3308.4950710900475,-0.044511195551374394
2018-06-12,3210.21,3202.6650710900476,0.0023558282687938803
2018-06-13,3104.38,3212.9250710900474,-0.03378387876727584
2018-06-14,3114.64,3280.6750710900474,-0.0506100322318358
2018-06-15,3182.39,3204.2850710900475,-0.006833059669874908
2018-06-18,3106.0,3197.2850710900475,-0.028550807657237054
2018-06-19,3099.0,3198.2050710900476,-0.031018983737723715
2018-06-20,3099.92,3163.7950710900473,-0.02018938321060082
2018-06-21,3065.51,3098.9350710900476,-0.010785986257624391
2018-06-22,3000.65,3063.4250710900474,-0.02049179256331879
2018-06-25,2965.14,3071.3850710900474,-0.03459190841620541
2018-06-26,2973.1,3039.2050710900476,-0.02175077678004078
2018-06-27,2940.92,3060.5050710900473,-0.039073639256364645
2018-06-28,2962.22,3068.6350710900474,-0.03467830765951807
2018-06-29,2970.35,3090.458464482181,-0.038864286921360014
2018-07-02,2990.64,3133.3184644821813,-0.045535896238929174
2018-07-03,3033.5,3163.018464482181,-0.040947742144586186
2018-07-05,3063.2,3116.8584644821813,-0.017215560184602685
2018-07-06,3017.04,3166.8184644821813,-0.047296195270439045
2018-07-09,3067.0,3203.3784644821812,-0.04257332250756285
2018-07-10,3103.56,3163.4484644821814,-0.01893138616120449
2018-07-11,3063.63,3180.9284644821814,-0.03687554303465801
2018-07-12,3081.11,3202.538464482181,-0.03791631726796907
2018-07-13,3102.72,3170.6984644821814,-0.02143958665375123
2018-07-16,3070.88,3268.018464482181,-0.060323546707199416
2018-07-17,3168.2,3230.0284644821813,-0.01914177078067747
2018-07-18,3130.21,3273.1084644821813,-0.04365833458708446
2018-07-19,3173.29,3009.8184644821813,0.054312755884412756
2018-07-20,2910.0,2992.3184644821813,-0.027509927656188315
2018-07-23,2892.5,2917.3484644821815,-0.008517482496418927
2018-07-24,2817.53,2890.2584644821814,-0.02516330818711443
2018-07-25,2790.44,2945.1284644821812,-0.05252350325213362
2018-07-26,2845.31,2906.8884644821815,-0.021183635091121644
2018-07-27,2807.07,2810.3684644821815,-0.0011736768768464412
2018-07-30,2710.55,2859.248464482181,-0.05200613599319037
2018-07-31,2759.43,2824.8184644821813,-0.023147846597699084
2018-08-01,2725.0,2852.6984644821814,-0.04476409479379062
2018-08-02,2752.88,2790.4284644821814,-0.013456164513842572
2018-08-03,2690.61,2794.8784644821812,-0.03730697624502943
2018-08-06,2695.06,2846.8384644821813,-0.05331474418931903
2018-08-07,2747.02,2825.9084644821814,-0.02791614288774813
2018-08-08,2726.09,2856.8184644821813,-0.04576015805956246
2018-08-09,2757.0,2823.288464482181,-0.023479168110559723
2018-08-10,2723.47,2765.288464482181,-0.015122640917685226
2018-08-13,2665.47,2796.1084644821813,-0.046721529633641956
2018-08-14,2696.29,2770.0684644821813,-0.026634166421577232
2018-08-15,2670.25,2749.8184644821813,-0.028935897227370222
2018-08-16,2650.0,2727.5684644821813,-0.02843868650494441
2018-08-17,2627.75,2722.5484644821813,-0.03481975278637017
2018-08-20,2622.73,2850.768464482181,-0.07999192755333162
2018-08-21,2750.95,2794.708464482181,-0.015657613321140906
2018-08-22,2694.89,2757.8184644821813,-0.022818204059706693
2018-08-23,2658.0,2752.038464482181,-0.034170476065593536
2018-08-24,2652.22,2804.5284644821813,-0.05430804729247174
2018-08-27,2704.71,2769.8684644821815,-0.023524028421458842
2018-08-28,2670.05,2758.3784644821812,-0.032021880108015766
2018-08-29,2658.56,2779.438464482181,-0.04349024669078305
2018-08-30,2679.62,2768.268464482181,-0.032023073491451726
2018-08-31,2668.45,2737.8784644821812,-0.025358490299280834
2018-09-04,2638.06,2755.688464482181,-0.04268569034500225
2018-09-05,2655.87,2753.6984644821814,-0.035526208023135
2018-09-06,2653.88,2707.018464482181,-0.019629886230696836
2018-09-07,2607.2,2691.478464482181,-0.031313074057382706
2018-09-10,2591.66,2702.8184644821813,-0.0411268703181209
2018-09-11,2603.0,2757.1184644821815,-0.05589838320970608
2018-09-12,2657.3,2737.9884644821814,-0.02946997970549936
2018-09-13,2638.17,2742.8184644821813,-0.038153624032109534
2018-09-14,2643.0,2720.7984644821813,-0.02859398279504244
2018-09-17,2620.98,2772.228464482181,-0.05455844149209854
2018-09-18,2672.41,2717.6284644821812,-0.01663894276688682
2018-09-19,2617.81,2708.3484644821815,-0.03342940011949014
2018-09-20,2608.53,2683.7384644821814,-0.02802376814191254
2018-09-21,2583.92,2671.8184644821813,-0.03289836703004323
2018-09-24,2572.0,2657.208464482181,-0.032066909924880926
2018-09-25,2557.39,2620.018464482181,-0.023903825614663754
2018-09-26,2520.2,2643.0684644821813,-0.04648705326150271
2018-09-27,2543.25,2570.6184644821815,-0.010646645879319405
2018-09-28,2470.8,2622.8199685914474,-0.057960504499699805
2018-10-01,2478.15,2624.429968591447,-0.055737806053920536
2018-10-02,2479.76,2568.1699685914473,-0.034425279351715576
2018-10-03,2423.5,2533.3199685914474,-0.043350216298381095
2018-10-04,2388.65,2546.249968591447,-0.06189493197269602
2018-10-05,2401.58,2592.489968591447,-0.0736396170879583
2018-10-08,2447.82,2518.139968591447,-0.027925361365349843
2018-10-09,2373.47,2493.9599685914473,-0.048312711554667986
2018-10-10,2349.29,2417.5499685914474,-0.028235184165073646
2018-10-11,2272.88,2391.329968591447,-0.04953309252474969
2018-10-12,2246.66,2378.6699685914473,-0.055497387336007065
2018-10-15,2234.0,2407.1899685914473,-0.07194694679323055
2018-10-16,2262.52,2395.039968591447,-0.05533100504764599
2018-10-17,2250.37,2310.099968591447,-0.02585601030411977
2018-10-18,2165.43,2314.6699685914473,-0.06447570090619215
2018-10-19,2170.0,2274.5699685914474,-0.04597351149246176
2018-10-22,2129.9,2317.909968591447,-0.08111185125352272
2018-10-23,2173.24,2246.0499685914474,-0.032416896155301744
2018-10-24,2101.38,2308.929968591447,-0.08989010988413038
2018-10-25,2164.26,2356.469968591447,-0.08156690777024334
2018-10-26,2211.8,2319.1699685914473,-0.04629672255399997
2018-10-29,2174.5,2386.7099685914473,-0.08891317813395072
2018-10-30,2242.04,2383.699968591447,-0.059428606979910925
2018-10-31,2239.03,2495.059968591447,-0.10261475548260479
2018-11-01,2350.39,2403.0099685914474,-0.021897524054921624
2018-11-02,2258.34,2486.2099685914473,-0.09165354956747518
2018-11-05,2341.54,2484.559968591447,-0.05756350033785995
2018-11-06,2339.89,2446.929968591447,-0.04374459831928246
2018-11-07,2302.26,2436.219968591447,-0.054986811666640545
2018-11-08,2291.55,2459.719968591447,-0.06836955862408556
2018-11-09,2315.05,2468.409968591447,-0.06212905090435972
2018-11-12,2323.74,2503.999968591447,-0.07198880625100301
2018-11-13,2359.33,2492.329968591447,-0.05336370796304024
2018-11-14,2347.66,2510.349968591447,-0.06480768443721507
2018-11-15,2365.68,2545.949968591447,-0.07080656368561
2018-11-16,2401.28,2579.999968591447,-0.06927130649889868
2018-11-19,2435.33,2588.8599685914473,-0.0593040838261254
2018-11-20,2444.19,2627.2099685914473,-0.06966324381357747
2018-11-21,2482.54,2630.5099685914474,-0.05625143807026911
2018-11-23,2485.84,2628.789968591447,-0.054378619174373255
2018-11-26,2484.12,2613.429968591447,-0.04947902570396445
2018-11-27,2468.76,2707.3799685914473,-0.08813685975359875
2018-11-28,2562.71,2618.4399685914473,-0.021283653343187492
2018-11-29,2473.77,2594.6699685914473,-0.04659550927668832
2018-11-30,2450.0,2678.3999685914473,-0.08527478019332613
2018-12-03,2533.73,2582.619968591447,-0.018930376588899178
2018-12-04,2437.95,2637.059968591447,-0.07550452813471642
2018-12-06,2492.39,2601.429968591447,-0.04191539649652276
2018-12-07,2456.76,2536.329968591447,-0.031372088638623064
2018-12-10,2391.66,2555.9399685914473,-0.06427379774571951
2018-12-11,2411.27,2588.4399685914473,-0.06844662064457996
2018-12-12,2443.77,2586.599968591447,-0.055219195208305205
2018-12-13,2441.93,2590.679968591447,-0.057417346177390916
2018-12-14,2446.01,2598.0499685914474,-0.05852080230538326
2018-12-17,2453.38,2624.4799685914472,-0.06519385578822923
2018-12-18,2479.81,2586.1099685914473,-0.0411041950583968
2018-12-19,2441.44,2597.5899685914474,-0.060113401452701276
2018-12-20,2452.92,2490.809968591447,-0.01521190659634053
2018-12-21,2346.14,2463.789968591447,-0.04775162253733345
2018-12-24,2319.12,2576.309968591447,-0.09982881397305676
2018-12-26,2431.64,2585.6699685914473,-0.05957062210663944
2018-12-27,2441.0,2564.2599685914474,-0.048068436937443004
2018-12-28,2419.59,2581.659968591447,-0.06277742637031791
2018-12-31,2436.99,2599.76623655914,-0.0626118742024202
2019-01-02,2420.82,2560.88623655914,-0.054694439198258005
2019-01-03,2381.94,2591.7762365591398,-0.08096232753400034
2019-01-04,2412.83,2649.9562365591396,-0.08948307647036402
2019-01-07,2471.01,2673.90623655914,-0.07588008651351685
2019-01-08,2494.96,2710.4762365591396,-0.07951231361199107
2019-01-09,2531.53,2742.3162365591397,-0.07686430680351397
2019-01-10,2563.37,2765.0462365591397,-0.07293774472650716
2019-01-11,2586.1,2724.76623655914,-0.050891057991913846
2019-01-14,2545.82,2740.46623655914,-0.07102668661356415
2019-01-15,2561.52,2709.4362365591396,-0.054592994130390204
2019-01-16,2530.49,2706.32623655914,-0.06497229867700682
2019-01-17,2527.38,2669.3962365591397,-0.05320163211970319
2019-01-18,2490.45,2645.9762365591396,-0.05877839506275684
2019-01-22,2467.03,2678.7062365591396,-0.07902181794710061
2019-01-23,2499.76,2700.2462365591396,-0.074247390421184
2019-01-24,2521.3,2696.00623655914,-0.06480186662406007
2019-01-25,2517.06,2739.3762365591397,-0.08115578780021304
2019-01-28,2560.43,2804.25623655914,-0.08694862950837834
2019-01-29,2625.31,2828.71623655914,-0.07190761446137983
2019-01-30,2649.77,2838.94623655914,-0.06663607578156372
2019-01-31,2660.0,2814.6862365591396,-0.054956831262385486
2019-02-01,2635.74,2807.3962365591397,-0.06114428534303684
2019-02-04,2628.45,2791.3162365591397,-0.05834746863361684
2019-02-05,2612.37,2714.15623655914,-0.03750198134805205
2019-02-06,2535.21,2795.55623655914,-0.09312859929427941
2019-02-07,2616.61,2758.0262365591398,-0.051274434842058625
2019-02-08,2579.08,2780.94623655914,-0.07258904681627665
2019-02-11,2602.0,2870.40623655914,-0.0935081010975255
2019-02-12,2691.46,2779.7462365591396,-0.031760538209568034
2019-02-13,2600.8,2835.5262365591398,-0.08278048481186884
2019-02-14,2656.58,2841.7962365591397,-0.06517576249006529
2019-02-15,2662.85,2801.6462365591397,-0.04954095729430963
2019-02-19,2622.7,2769.2462365591396,-0.05291917873696461
2019-02-20,2590.3,2822.7962365591397,-0.08236380421228773
2019-02-21,2643.85,2858.94623655914,-0.07523619500379874
2019-02-22,2680.0,2826.6862365591396,-0.05189335648999993
2019-02-25,2647.74,2811.9162365591396,-0.05838589159399621
2019-02-26,2632.97,2822.0462365591397,-0.0669996947993583
2019-02-27,2643.1,2798.94623655914,-0.05568032516077481
2019-02-28,2620.0,2779.94623655914,-0.057535730171930366
2019-03-01,2601.0,2839.6062365591397,-0.08402793087546812
2019-03-04,2660.66,2818.19623655914,-0.055899668914284995
2019-03-05,2639.25,2871.2962365591397,-0.08081584672615172
2019-03-06,2692.35,2930.6662365591396,-0.08131810903139347
2019-03-07,2751.72,2888.94623655914,-0.047500446641257854
2019-03-08,2710.0,2917.8762365591397,-0.07124230766013384
2019-03-11,2738.93,2948.40623655914,-0.07104727766537478
2019-03-12,2769.46,2917.94623655914,-0.050887242094712404
2019-03-13,2739.0,2901.71623655914,-0.05607586107457874
2019-03-14,2722.77,2903.15623655914,-0.062134525964381515
2019-03-15,2724.21,2939.00623655914,-0.07308464809881243
2019-03-18,2760.06,2911.26623655914,-0.051938305971580445
2019-03-19,2732.32,2920.6862365591396,-0.06449382826587147
2019-03-20,2741.74,2939.67623655914,-0.06733266544713856
2019-03-21,2760.73,2959.8562365591397,-0.06727564470855041
2019-03-22,2780.91,3011.7262365591396,-0.07663918245864354
2019-03-25,2832.78,3005.15623655914,-0.057360158005131834
2019-03-26,2826.21,3039.1862365591396,-0.07007673106609746
2019-03-27,2860.24,2986.26623655914,-0.0422019426855762
2019-03-28,2807.32,2945.94623655914,-0.047056607767918646
2019-03-29,2767.0,2970.579127686473,-0.06853179765153172
2019-04-01,2766.99,2971.5891276864727,-0.06885175537230592
2019-04-02,2768.0,2997.469127686473,-0.07655429227509114
2019-04-03,2793.88,3073.489127686473,-0.09097449708466832
2019-04-04,2869.9,3074.059127686473,-0.06641353311903353
2019-04-05,2870.47,3084.8591276864727,-0.06949721812653942
2019-04-08,2881.27,3081.6491276864726,-0.06502334282193445
2019-04-09,2878.06,3114.0091276864728,-0.0757702106871373
2019-04-10,2910.42,3147.8391276864727,-0.07542289108686617
2019-04-11,2944.25,3173.6891276864726,-0.07229414049564675
2019-04-12,2970.1,3202.289127686473,-0.07250723417788962
2019-04-15,2998.7,3225.749127686473,-0.07038648037992778
2019-04-16,3022.16,3248.209127686473,-0.06959192551973281
2019-04-17,3044.62,3287.709127686473,-0.07393875742819511
