date,ABC,dcf,Deviation
2015-09-04,98.99,112.68091005922008,-0.12150159287872941
2015-09-08,101.05,112.38091005922008,-0.10082593256496297
2015-09-09,100.75,113.66091005922009,-0.11359147179530049
2015-09-10,102.03,115.97091005922007,-0.12021040493776591
2015-09-11,104.34,116.25091005922008,-0.10245863927561916
2015-09-14,104.62,117.19091005922007,-0.10726864440994277
2015-09-15,105.56,117.92091005922008,-0.10482373357712726
2015-09-16,106.29,118.41091005922009,-0.10236311884739446
2015-09-17,106.78,117.73091005922008,-0.09301643938462412
2015-09-18,106.1,116.91091005922009,-0.09247135321882216
2015-09-21,105.28,114.90091005922008,-0.08373223549109798
2015-09-22,103.27,114.45091005922008,-0.09769175320174184
2015-09-23,102.82,113.60091005922008,-0.09490161701697641
2015-09-24,101.97,111.47091005922007,-0.08523219245427005
2015-09-25,99.84,107.82091005922008,-0.07402005839903048
2015-09-28,96.19,106.68091005922008,-0.09833915040091457
2015-09-29,95.05,106.62091005922008,-0.10852383507881613
2015-09-30,94.99,,
2015-10-01,94.51,,
2015-10-02,94.91,,
2015-10-05,94.99,,
2015-10-06,93.03,,
2015-10-07,92.94,,
2015-10-08,93.54,,
2015-10-09,92.84,,
2015-10-12,93.72,,
2015-10-13,94.15,,
2015-10-14,93.03,,
2015-10-15,94.07,,
2015-10-16,95.06,,
2015-10-19,94.79,,
2015-10-20,93.18,,
2015-10-21,92.71,,
2015-10-22,92.8,,
2015-10-23,93.13,,
2015-10-26,93.63,,
2015-10-27,97.54,,
2015-10-28,97.5,,
2015-10-29,96.82,,
2015-10-30,96.51,,
2015-11-02,97.83,,
2015-11-03,97.67,,
2015-11-04,97.47,,
2015-11-05,97.89,,
2015-11-06,97.61,,
2015-11-09,97.4,,
2015-11-10,98.87,,
2015-11-11,98.24,,
2015-11-12,96.91,,
2015-11-13,96.59,,
2015-11-16,97.3,,
2015-11-17,99.17,,
2015-11-18,100.31,,
2015-11-19,99.19,,
2015-11-20,99.1,,
2015-11-23,98.73,,
2015-11-24,98.5,,
2015-11-25,98.93,,
2015-11-27,98.99,,
2015-11-30,98.64,,
2015-12-01,99.5,,
2015-12-02,98.85,,
2015-12-03,98.71,,
2015-12-04,99.89,,
2015-12-07,99.98,,
2015-12-08,100.47,,
2015-12-09,100.67,,
2015-12-10,101.95,,
2015-12-11,102.08,,
2015-12-14,102.53,,
2015-12-15,101.69,,
2015-12-16,101.59,,
2015-12-17,102.34,,
2015-12-18,101.88,,
2015-12-21,102.89,,
2015-12-22,103.16,,
2015-12-23,103.94,,
2015-12-24,103.95,,
2015-12-28,104.19,,
2015-12-29,104.77,,
2015-12-30,105.02,,
2015-12-31,103.71,106.18412591854198,-0.023300337005551897
2016-01-04,101.87,107.67412591854198,-0.05390455570480257
2016-01-05,103.36,106.09412591854198,-0.02577075681495522
2016-01-06,101.78,102.84412591854198,-0.0103469780995058
2016-01-07,98.53,102.27412591854198,-0.03660873055541003
2016-01-08,97.96,98.37412591854198,-0.004209703666235298
2016-01-11,94.06,98.49412591854198,-0.0450191915222351
2016-01-12,94.18,97.45412591854198,-0.03359658595962045
2016-01-13,93.14,98.03412591854197,-0.04992267613635459
2016-01-14,93.72,97.08412591854197,-0.03465165789682889
2016-01-15,92.77,96.85412591854198,-0.04216780524122321
2016-01-19,92.54,95.21412591854198,-0.028085390615566364
2016-01-20,90.9,94.88412591854198,-0.04198938315522183
2016-01-21,90.57,95.31412591854198,-0.04977358678813715
2016-01-22,91.0,95.58412591854197,-0.0479590713885758
2016-01-25,91.27,95.57412591854198,-0.04503442618152109
2016-01-26,91.26,94.49412591854198,-0.03422568214800925
2016-01-27,90.18,91.60412591854198,-0.015546525926226962
2016-01-28,87.29,93.87412591854198,-0.07013781331242708
2016-01-29,89.56,93.31412591854198,-0.040231056997941717
2016-02-01,89.0,92.45412591854198,-0.03736043020497848
2016-02-02,88.14,92.30412591854197,-0.04511310710224148
2016-02-03,87.99,88.71412591854198,-0.008162464670022018
2016-02-04,84.4,89.01412591854198,-0.051835884146797295
2016-02-05,84.7,87.93412591854198,-0.03677896248764578
2016-02-08,83.62,89.06412591854198,-0.061125911947097156
2016-02-09,84.75,89.91412591854198,-0.057433977873737496
2016-02-10,85.6,88.86412591854197,-0.036731649411980594
2016-02-11,84.55,89.92412591854198,-0.059762893035069875
2016-02-12,85.61,89.92412591854198,-0.047975177678679204
2016-02-16,85.61,91.80412591854197,-0.06747110608120199
2016-02-17,87.49,91.00412591854197,-0.03861501753983643
2016-02-18,86.69,91.15412591854198,-0.04897338297699494
2016-02-19,86.84,92.01412591854198,-0.05623186512821421
2016-02-22,87.7,91.66412591854198,-0.04324620868653384
2016-02-23,87.35,91.39412591854197,-0.04424929805824107
2016-02-24,87.08,91.91412591854198,-0.05259393885577701
2016-02-25,87.6,91.85412591854198,-0.046313933925130724
2016-02-26,87.54,90.93412591854198,-0.03732510632567587
2016-02-29,86.62,91.74412591854198,-0.055852359671414775
2016-03-01,87.43,91.94412591854197,-0.04909640364128598
2016-03-02,87.63,92.53412591854197,-0.05299802499738415
2016-03-03,88.22,92.31412591854198,-0.04434993970646095
2016-03-04,88.0,92.41412591854198,-0.0477646233697302
2016-03-07,88.1,92.13412591854198,-0.0437853605091848
2016-03-08,87.82,91.88412591854198,-0.04423099069522585
2016-03-09,87.57,90.49412591854198,-0.03231288096173368
2016-03-10,86.18,93.86412591854197,-0.08186435279022863
2016-03-11,89.55,92.27412591854198,-0.029522099412210068
2016-03-14,87.96,90.61412591854197,-0.02929042124103165
2016-03-15,86.3,91.38412591854198,-0.05563467251493848
2016-03-16,87.07,90.19412591854197,-0.034637798046443735
2016-03-17,85.88,91.79412591854198,-0.06442815223046161
2016-03-18,87.48,91.44412591854197,-0.04335025217555466
2016-03-21,87.13,91.47412591854197,-0.047490215128269564
2016-03-22,87.16,91.58412591854197,-0.048306689332569985
2016-03-23,87.27,90.48412591854198,-0.03552143412907016
2016-03-24,86.17,90.79412591854198,-0.05092979167716882
2016-03-28,86.48,90.73412591854198,-0.04688562187022316
2016-03-29,86.42,91.40412591854198,-0.05452845665833239
2016-03-30,87.09,90.86412591854197,-0.04153592939336037
2016-03-31,86.55,97.6797835298697,-0.11394152533585722
2016-04-01,86.51,98.32978352986969,-0.12020552782239347
2016-04-04,87.16,96.85978352986969,-0.10014252743893926
2016-04-05,85.69,98.7097835298697,-0.13189962599735516
2016-04-06,87.54,97.82978352986969,-0.10518047938568698
2016-04-07,86.66,96.47978352986969,-0.10178073758664208
2016-04-08,85.31,95.60978352986969,-0.10772729682681381
2016-04-11,84.44,96.0697835298697,-0.12105558170903763
2016-04-12,84.9,96.33978352986969,-0.11874412740737406
2016-04-13,85.17,97.8697835298697,-0.1297620478131919
2016-04-14,86.7,98.99978352986969,-0.12424050933564579
2016-04-15,87.83,99.82978352986969,-0.12020243964847699
2016-04-18,88.66,100.6597835298697,-0.11921129878357917
2016-04-19,89.49,103.02978352986969,-0.13141620865333892
2016-04-20,91.86,102.99978352986969,-0.1081534654549946
2016-04-21,91.83,103.05978352986969,-0.1089637795194377
2016-04-22,91.89,102.6797835298697,-0.10508186868869795
2016-04-25,91.51,102.44978352986969,-0.10678190966289491
2016-04-26,91.28,101.80978352986969,-0.10342604772143915
2016-04-27,90.64,97.58978352986969,-0.07121425295243677
2016-04-28,86.42,96.2697835298697,-0.1023143832749307
2016-04-29,85.1,96.3997835298697,-0.11721793468932884
2016-05-02,85.23,96.6497835298697,-0.11815632806192888
2016-05-03,85.48,95.4597835298697,-0.10454437628959201
2016-05-04,84.29,89.16978352986969,-0.05472463133472871
2016-05-05,78.0,87.6897835298697,-0.11050071216755919
2016-05-06,76.52,88.5397835298697,-0.13575573658156415
2016-05-09,77.37,87.8497835298697,-0.11929208142335912
2016-05-10,76.68,86.9297835298697,-0.11790876629006897
2016-05-11,75.76,85.94978352986969,-0.11855508078538068
2016-05-12,74.78,84.82978352986969,-0.11846998909682493
2016-05-13,73.66,85.7597835298697,-0.14108924990062977
2016-05-16,74.59,85.69978352986969,-0.12963607458818727
2016-05-17,74.53,86.3197835298697,-0.13658263549502547
2016-05-18,75.15,86.21978352986969,-0.1283902960163975
2016-05-19,75.05,85.9897835298697,-0.12722189870462486
2016-05-20,74.82,85.10978352986969,-0.12090012573300046
2016-05-23,73.94,85.5097835298697,-0.13530362319100264
2016-05-24,74.34,85.2097835298697,-0.1275649705888452
2016-05-25,74.04,84.85978352986969,-0.12750189877707196
2016-05-26,73.69,85.19978352986969,-0.13509169921581488
2016-05-27,74.03,86.1497835298697,-0.1406826927854966
2016-05-31,74.98,86.80978352986969,-0.13627246894123712
2016-06-01,75.64,88.24978352986969,-0.14288741598557786
2016-06-02,77.08,87.7097835298697,-0.12119267773873488
2016-06-03,76.54,87.6197835298697,-0.12645298907971592
2016-06-06,76.45,87.38978352986969,-0.12518378107814498
2016-06-07,76.22,87.41978352986969,-0.1281149766979569
2016-06-08,76.25,87.33978352986969,-0.12697287629613885
2016-06-09,76.17,87.6297835298697,-0.13077498389532694
2016-06-10,76.46,87.57978352986969,-0.12696746990790653
2016-06-13,76.41,86.6797835298697,-0.11847957057173253
2016-06-14,75.51,87.2897835298697,-0.1349503120928094
2016-06-15,76.12,87.16978352986969,-0.12676162636199906
2016-06-16,76.0,86.8697835298697,-0.12512732377342894
2016-06-17,75.7,87.5397835298697,-0.13525031765505569
2016-06-20,76.37,87.7397835298697,-0.12958526990209662
2016-06-21,76.57,88.2997835298697,-0.1328404562385116
2016-06-22,77.13,88.71978352986969,-0.13063358665621305
2016-06-23,77.55,86.60978352986969,-0.10460462040925411
2016-06-24,75.44,85.0197835298697,-0.11267711033990191
2016-06-27,73.85,86.4897835298697,-0.1461419258322515
2016-06-28,75.32,88.4297835298697,-0.14825077034641276
2016-06-29,77.26,90.4897835298697,-0.14620195798681168
2016-06-30,79.32,88.42605390744795,-0.10297930875643169
2016-07-01,80.16,88.62605390744795,-0.09552556538610013
2016-07-05,80.36,89.45605390744795,-0.10168181481444305
2016-07-06,81.19,89.25605390744795,-0.09036982427894313
2016-07-07,80.99,90.18605390744796,-0.10196758266954742
2016-07-08,81.92,90.44605390744795,-0.0942667318153263
2016-07-11,82.18,92.44605390744795,-0.11104913053104204
2016-07-12,84.18,93.19605390744795,-0.09674287192890907
2016-07-13,84.93,94.21605390744794,-0.0985612697871
2016-07-14,85.95,93.81605390744795,-0.08384549956884801
2016-07-15,85.55,94.29605390744796,-0.09275100648466428
2016-07-18,86.03,94.18605390744796,-0.08659513345216174
2016-07-19,85.92,94.90605390744795,-0.09468367440723136
2016-07-20,86.64,94.07605390744794,-0.07904300402271902
2016-07-21,85.81,94.12605390744795,-0.08835018108402737
2016-07-22,85.86,93.67605390744795,-0.0834370533495169
2016-07-25,85.41,93.97605390744795,-0.09115145349563414
2016-07-26,85.71,93.68605390744796,-0.08513597888675584
2016-07-27,85.42,93.08605390744795,-0.0823544836809822
2016-07-28,84.82,93.45605390744795,-0.09240764558709569
2016-07-29,85.19,93.80605390744795,-0.09184965733606942
2016-08-01,85.54,97.69605390744795,-0.12442727644827845
2016-08-02,89.43,98.15605390744795,-0.08889980352791904
2016-08-03,89.89,97.24605390744794,-0.07564372652538609
2016-08-04,88.98,97.61605390744795,-0.08846960680910121
2016-08-05,89.35,96.93605390744796,-0.07825833218557599
2016-08-08,88.67,96.88605390744794,-0.08480120281600556
2016-08-09,88.62,96.16605390744795,-0.078468998163431
2016-08-10,87.9,97.21605390744794,-0.09582834864205714
2016-08-11,88.95,97.17605390744795,-0.08465103877630775
2016-08-12,88.91,97.65605390744795,-0.08955977184719033
2016-08-15,89.39,97.72605390744795,-0.08530022009629756
2016-08-16,89.46,97.20605390744795,-0.07968694948591526
2016-08-17,88.94,97.23605390744795,-0.08531870200475611
2016-08-18,88.97,97.11605390744795,-0.08387958097238157
2016-08-19,88.85,97.01605390744795,-0.08417219190587022
2016-08-22,88.75,97.25605390744795,-0.0874604054524214
2016-08-23,88.99,96.65605390744795,-0.07931271345702273
2016-08-24,88.39,93.77605390744795,-0.05743527993578934
2016-08-25,85.51,94.01605390744795,-0.09047448338792807
2016-08-26,85.75,94.57605390744794,-0.09332228976359191
2016-08-29,86.31,94.30605390744795,-0.08478834153420611
2016-08-30,86.04,95.23605390744795,-0.09656063570614581
2016-08-31,86.97,95.41605390744795,-0.08851816399408519
2016-09-01,87.15,95.70605390744795,-0.08939929668108593
2016-09-02,87.44,95.89605390744795,-0.08817937300745593
2016-09-06,87.63,96.01605390744795,-0.08734012247088874
2016-09-07,87.75,95.53605390744795,-0.08149859230098422
2016-09-08,87.27,93.57605390744794,-0.0673896113816147
2016-09-09,85.31,95.21605390744794,-0.10403764387334136
2016-09-12,86.95,93.51605390744795,-0.07021311991999069
2016-09-13,85.25,92.11605390744795,-0.07453699562886729
2016-09-14,83.85,92.46605390744794,-0.09318072463730331
2016-09-15,84.2,92.37605390744795,-0.08850836944864071
2016-09-16,84.11,91.52605390744795,-0.08102669776353666
2016-09-19,83.26,90.34605390744795,-0.07843235648905067
2016-09-20,82.08,91.28605390744795,-0.10084841564935731
2016-09-21,83.02,91.85605390744794,-0.09619457326515413
2016-09-22,83.59,91.59605390744795,-0.08740610065513921
2016-09-23,83.33,90.98605390744795,-0.08414535611397966
2016-09-26,82.72,91.51605390744795,-0.09611487309476419
2016-09-27,83.25,91.46605390744794,-0.08982626402317029
2016-09-28,83.2,89.51605390744795,-0.07055777854079914
2016-09-29,81.25,89.04605390744796,-0.0875508073109108
2016-09-30,80.78,92.25420133741076,-0.1243759218666366
2016-10-03,80.12,92.66420133741077,-0.13537268067238362
2016-10-04,80.53,92.16420133741077,-0.12623340916087644
2016-10-05,80.03,92.27420133741077,-0.13269365824840362
2016-10-06,80.14,91.52420133741077,-0.12438460178900734
2016-10-07,79.39,91.77420133741077,-0.13494207693379823
2016-10-10,79.64,91.74420133741077,-0.13193423846914032
2016-10-11,79.61,92.74420133741077,-0.14161749357922127
2016-10-12,80.61,92.51420133741077,-0.1286743134061621
2016-10-13,80.38,91.92420133741076,-0.1255839177219218
2016-10-14,79.79,91.87420133741077,-0.1315298654192505
2016-10-17,79.74,93.22420133741078,-0.1446427123425469
2016-10-18,81.09,92.48420133741077,-0.12320159738246772
2016-10-19,80.35,92.87420133741077,-0.1348512413249241
2016-10-20,80.74,92.15420133741077,-0.12385980423854082
2016-10-21,80.02,92.17420133741076,-0.13186120585866945
2016-10-24,80.04,92.52420133741077,-0.13492903647862098
2016-10-25,80.39,91.50420133741076,-0.12146110424403878
2016-10-26,79.37,91.63420133741077,-0.13383868859458004
2016-10-27,79.5,81.27420133741077,-0.02182982186493787
2016-10-28,69.14,82.45420133741077,-0.1614738984970303
2016-10-31,70.32,81.92420133741076,-0.1416455839418932
2016-11-01,69.79,88.09420133741077,-0.2077798658654455
2016-11-02,75.96,84.45420133741077,-0.10057760541094696
2016-11-03,72.32,82.60420133741077,-0.12449973694925309
2016-11-04,70.47,84.06420133741076,-0.16171213335920898
2016-11-07,71.93,81.16420133741077,-0.11377184996896494
2016-11-08,69.03,87.74420133741077,-0.213281345686279
2016-11-09,75.61,91.72420133741078,-0.17568102095688032
2016-11-10,79.59,91.05420133741077,-0.1259052429105274
2016-11-11,78.92,93.46420133741077,-0.1556125353803155
2016-11-14,81.33,91.66420133741077,-0.11273977394262302
2016-11-15,79.53,90.99420133741077,-0.12598826264655016
2016-11-16,78.86,92.29420133741077,-0.1455584548404919
2016-11-17,80.16,91.34420133741077,-0.12244018967441761
2016-11-18,79.21,90.58420133741078,-0.12556495690726255
2016-11-21,78.45,90.54420133741077,-0.1335723454265394
2016-11-22,78.41,90.83420133741078,-0.13677889114982256
2016-11-23,78.7,90.70420133741077,-0.13234449077784505
2016-11-25,78.57,91.18420133741077,-0.1383375755053684
2016-11-28,79.05,89.76420133741077,-0.11935940138471934
2016-11-29,77.63,90.12420133741077,-0.1386331435064202
2016-11-30,77.99,89.93420133741077,-0.13281044541218645
2016-12-01,77.8,90.93420133741077,-0.14443631927525713
2016-12-02,78.8,91.67420133741076,-0.14043428957757398
2016-12-05,79.54,91.00420133741076,-0.12597441842169055
2016-12-06,78.87,88.51420133741077,-0.1089565424721809
2016-12-07,76.38,89.01420133741077,-0.141934670508591
2016-12-08,76.88,91.03420133741076,-0.15548223776852166
2016-12-09,78.9,90.20420133741077,-0.1253179028228092
2016-12-12,78.07,91.17420133741076,-0.14372707569892174
2016-12-13,79.04,89.18420133741077,-0.11374437608105259
2016-12-14,77.05,88.80420133741077,-0.13236086987315832
2016-12-15,76.67,89.51420133741077,-0.1434878616522134
2016-12-16,77.38,90.55420133741077,-0.14548415361008882
2016-12-19,78.42,91.43420133741077,-0.14233406260514836
2016-12-20,79.3,90.98420133741077,-0.12842011212562543
2016-12-21,78.85,89.94420133741077,-0.12334537604923212
2016-12-22,77.81,90.69420133741077,-0.14206201882166114
2016-12-23,78.56,90.95420133741077,-0.1362685962293514
2016-12-27,78.82,90.48420133741077,-0.12890870632670548
2016-12-28,78.35,91.47420133741078,-0.14347434736271691
2016-12-29,79.34,90.32420133741077,-0.12160861845186666
2016-12-30,78.19,90.67893444875416,-0.1377269651951204
2017-01-03,82.61,92.72893444875416,-0.1091238081070186
2017-01-04,84.66,91.74893444875416,-0.07726448804387631
2017-01-05,83.68,92.86893444875416,-0.09894519091122644
2017-01-06,84.8,93.54893444875417,-0.0935225451824554
2017-01-09,85.48,92.89893444875416,-0.07986027496199821
2017-01-10,84.83,89.59893444875416,-0.05322534780234178
2017-01-11,81.53,91.92893444875416,-0.1131192753523218
2017-01-12,83.86,92.68893444875417,-0.09525338166052078
2017-01-13,84.62,94.05893444875416,-0.10035127980209835
2017-01-17,85.99,93.57893444875417,-0.08109661104241406
2017-01-18,85.51,93.53893444875416,-0.0858352139253078
2017-01-19,85.47,91.81893444875416,-0.06914624403856073
2017-01-20,83.75,92.94893444875416,-0.09896761596364334
2017-01-23,84.88,92.47893444875416,-0.08216935558405469
2017-01-24,84.41,93.89893444875416,-0.10105476174421124
2017-01-25,85.83,91.45893444875416,-0.06154603137114112
2017-01-26,83.39,90.49893444875416,-0.07855268674770588
2017-01-27,82.43,91.68893444875417,-0.10098202694163783
2017-01-30,83.62,95.34893444875416,-0.12301065047620374
2017-01-31,87.28,96.67893444875416,-0.09721801861331214
2017-02-01,88.61,96.11893444875416,-0.07812128267773866
2017-02-02,88.05,97.34893444875416,-0.09552168702626385
2017-02-03,89.28,98.04893444875417,-0.08943426563536294
2017-02-06,89.98,98.39893444875416,-0.08555920341941015
2017-02-07,90.33,99.13893444875416,-0.08885443945645366
2017-02-08,91.07,99.71893444875415,-0.08673312141335476
2017-02-09,91.65,99.23893444875416,-0.07647134152445978
2017-02-10,91.17,98.54893444875417,-0.07487584203755382
2017-02-13,90.48,98.88893444875416,-0.08503412940617538
2017-02-14,90.82,99.24893444875416,-0.08492720345633864
2017-02-15,91.18,98.38893444875416,-0.07326976848711497
2017-02-16,90.32,98.82893444875417,-0.08609760386687482
2017-02-17,90.76,99.07893444875417,-0.08396269595588857
2017-02-21,91.01,99.40893444875417,-0.08448872825494225
2017-02-22,91.34,99.67893444875416,-0.08365794131799509
2017-02-23,91.61,100.22893444875416,-0.08599247808187482
2017-02-24,92.16,99.79893444875417,-0.07654324658823575
2017-02-27,91.73,99.57893444875417,-0.07882123354908388
2017-02-28,91.51,100.29893444875417,-0.08762739601430858
2017-03-01,92.23,100.00893444875416,-0.07778239505931528
2017-03-02,91.94,100.29893444875417,-0.0833402118845541
2017-03-03,92.23,98.05893444875416,-0.05944317548953548
2017-03-06,89.99,96.54893444875417,-0.06793378390142146
2017-03-07,88.48,97.14893444875416,-0.0892334486007873
2017-03-08,89.08,96.67893444875416,-0.07859969177444825
2017-03-09,88.61,96.37893444875417,-0.08060822101000709
2017-03-10,88.31,97.20893444875416,-0.09154440894983196
2017-03-13,89.14,96.87893444875417,-0.07988253063257844
2017-03-14,88.81,97.54893444875417,-0.08958513486731146
2017-03-15,89.48,96.06893444875416,-0.06858548485586546
2017-03-16,88.0,95.59893444875416,-0.07948764798029806
2017-03-17,87.53,94.97893444875416,-0.07842722696339821
2017-03-20,86.91,93.97893444875416,-0.07521828684500342
2017-03-21,85.91,93.94893444875416,-0.08556706359601252
2017-03-22,85.88,94.05893444875416,-0.08695542317896732
2017-03-23,85.99,94.62893444875417,-0.0912927372486958
2017-03-24,86.56,95.54893444875417,-0.09407676287143951
2017-03-27,87.48,95.56893444875416,-0.08463978902152136
2017-03-28,87.5,97.57893444875417,-0.1032900646609064
2017-03-29,89.51,97.20893444875416,-0.07919986462574402
2017-03-30,89.14,96.56893444875416,-0.07692882282652136
2017-03-31,88.5,98.17979084973219,-0.09859249817049887
2017-04-03,87.33,97.7797908497322,-0.10687066068479745
2017-04-04,86.93,98.0297908497322,-0.11322875172453262
2017-04-05,87.18,98.48979084973219,-0.11483211358411505
2017-04-06,87.64,98.46979084973219,-0.10998084545806308
2017-04-07,87.62,99.28979084973219,-0.11753263603297903
2017-04-10,88.44,98.71979084973219,-0.10413100312762746
2017-04-11,87.87,97.6697908497322,-0.1003359458894455
2017-04-12,86.82,97.51979084973219,-0.10971917347750937
2017-04-13,86.67,97.48979084973219,-0.11098383487568952
2017-04-17,86.64,93.40979084973219,-0.07247410349759498
2017-04-18,82.56,92.69979084973218,-0.10938310385369632
2017-04-19,81.85,93.21979084973219,-0.12196756446343027
2017-04-20,82.37,92.10979084973219,-0.1057411026545666
2017-04-21,81.26,91.78979084973219,-0.1147163617244793
2017-04-24,80.94,92.33979084973218,-0.12345480474699655
2017-04-25,81.49,92.09979084973219,-0.11519885932252416
2017-04-26,81.25,92.96979084973219,-0.12606020453111466
2017-04-27,82.12,92.89979084973218,-0.1160367612362957
2017-04-28,82.05,93.33979084973218,-0.12095367631482734
2017-05-01,82.49,93.50979084973218,-0.11784638538482783
2017-05-02,82.66,93.51979084973219,-0.11612291634806726
2017-05-03,82.67,97.37979084973219,-0.15105588871546283
2017-05-04,86.53,96.73979084973219,-0.10553869054349363
2017-05-05,85.89,97.43979084973219,-0.11853259073127342
2017-05-08,86.59,98.3897908497322,-0.11992901649474652
2017-05-09,87.54,98.98979084973219,-0.1156663808605588
2017-05-10,88.14,99.70979084973219,-0.1160346516739611
2017-05-11,88.86,99.59979084973219,-0.10782945183023007
2017-05-12,88.75,100.76979084973219,-0.11927970424842982
2017-05-15,89.92,99.96979084973219,-0.10052827723565361
2017-05-16,89.12,97.12979084973219,-0.0824648213453274
2017-05-17,86.28,97.53979084973219,-0.11543792283785792
2017-05-18,86.69,100.00979084973218,-0.13318486856697442
2017-05-19,89.16,100.32979084973219,-0.11133074987130809
2017-05-22,89.48,100.03979084973219,-0.10555590690502181
2017-05-23,89.19,100.81979084973219,-0.11535226121492281
2017-05-24,89.97,101.95979084973219,-0.11759332526880795
2017-05-25,91.11,101.84979084973219,-0.10544735301005703
2017-05-26,91.0,101.87979084973219,-0.1067904709951688
2017-05-30,91.03,102.61979084973218,-0.11293913926119081
2017-05-31,91.77,103.98979084973219,-0.11750952425118433
2017-06-01,93.14,104.42979084973219,-0.10810890989887623
2017-06-02,93.58,104.1697908497322,-0.10165894318640101
2017-06-05,93.32,102.53979084973219,-0.08991427399382368
2017-06-06,91.69,102.7797908497322,-0.10789855435633133
2017-06-07,91.93,102.4197908497322,-0.10241956913505668
2017-06-08,91.57,102.94979084973218,-0.11053728964192244
2017-06-09,92.1,103.20979084973219,-0.10764279976022273
2017-06-12,92.36,103.84979084973219,-0.11063855551098412
2017-06-13,93.0,104.7497908497322,-0.11217006501318694
2017-06-14,93.9,105.2797908497322,-0.10809093329198172
2017-06-15,94.43,103.37979084973219,-0.08657195740259482
2017-06-16,92.53,104.59979084973219,-0.11539020060825567
2017-06-19,93.75,104.09979084973219,-0.0994218217467131
2017-06-20,93.25,106.46979084973219,-0.12416471136296447
2017-06-21,95.62,107.21979084973219,-0.10818703112365902
2017-06-22,96.37,106.6697908497322,-0.09655771111655886
2017-06-23,95.82,106.83979084973218,-0.10314313386509044
2017-06-26,95.99,106.37979084973219,-0.09766696067684877
2017-06-27,95.53,107.22979084973218,-0.10910951851177098
2017-06-28,96.38,106.60979084973219,-0.09595545369891223
2017-06-29,95.76,105.37979084973219,-0.09128686603154923
2017-06-30,94.53,100.61555629730535,-0.0604832544912175
2017-07-03,94.7,101.13555629730534,-0.06363297472144136
2017-07-05,95.22,98.42555629730535,-0.03256833304170115
2017-07-06,92.51,99.82555629730534,-0.07328340125165733
2017-07-07,93.91,98.40555629730534,-0.04568396812597908
2017-07-10,92.49,98.09555629730535,-0.05714383514291088
2017-07-11,92.18,99.12555629730534,-0.07006827055248654
2017-07-12,93.21,98.77555629730534,-0.056345481675178166
2017-07-13,92.86,98.87555629730534,-0.060839670820332814
2017-07-14,92.96,98.62555629730534,-0.05744511372109884
2017-07-17,92.71,97.28555629730535,-0.047032226277479716
2017-07-18,91.37,97.08555629730535,-0.0588713348853106
2017-07-19,91.17,97.86555629730535,-0.06841586101002628
2017-07-20,91.95,97.53555629730535,-0.05726687281384435
2017-07-21,91.62,99.04555629730534,-0.07497112010776152
2017-07-24,93.13,100.56555629730535,-0.0739374053211953
2017-07-25,94.65,100.12555629730534,-0.054686900126143856
2017-07-26,94.21,98.69555629730534,-0.045448411920322895
2017-07-27,92.78,99.88555629730534,-0.07113697476095482
2017-07-28,93.97,99.73555629730534,-0.05780843373569389
2017-07-31,93.82,98.89555629730535,-0.051322389876112706
2017-08-01,92.98,97.18555629730534,-0.04327347043669638
2017-08-02,91.27,87.62555629730534,0.04159110488644879
2017-08-03,81.71,86.74555629730534,-0.058049732023699896
2017-08-04,80.83,86.49555629730534,-0.06550112560501387
2017-08-07,80.58,86.24555629730534,-0.06569099372233234
2017-08-08,80.33,85.71555629730534,-0.06283055876841637
2017-08-09,79.8,84.79555629730534,-0.05891294916198442
2017-08-10,78.88,85.93555629730534,-0.0821028757048563
2017-08-11,80.02,85.99555629730534,-0.06948680320930245
2017-08-14,80.08,85.91555629730534,-0.06792199863214265
2017-08-15,80.0,85.94555629730534,-0.06917816991885306
2017-08-16,80.03,85.85555629730534,-0.06785299109975229
2017-08-17,79.94,84.51555629730534,-0.05413862841072281
2017-08-18,78.6,83.95555629730535,-0.06379037354407058
2017-08-21,78.04,85.14555629730535,-0.08345187472255922
2017-08-22,79.23,84.05555629730534,-0.057409129269661796
2017-08-23,78.14,84.31555629730535,-0.07324337961466687
2017-08-24,78.4,84.01555629730534,-0.06683948241006221
2017-08-25,78.1,84.57555629730534,-0.07656534087156408
2017-08-28,78.66,84.47555629730535,-0.06884306599696055
2017-08-29,78.56,84.24555629730534,-0.06748790734125876
2017-08-30,78.33,86.16555629730534,-0.09093606115963049
2017-08-31,80.25,86.15555629730534,-0.06854527497827834
2017-09-01,80.24,85.60555629730534,-0.06267766403702746
2017-09-05,79.69,86.63555629730534,-0.08016981242055432
2017-09-06,80.72,88.47555629730535,-0.08765761552540308
2017-09-07,82.56,88.41555629730534,-0.06622767013550757
2017-09-08,82.5,90.30555629730534,-0.08643495059825301
2017-09-11,84.39,89.81555629730535,-0.06040775697414602
2017-09-12,83.9,90.23555629730534,-0.07021130646583629
2017-09-13,84.32,86.60555629730534,-0.026390411828305038
2017-09-14,80.69,87.51555629730534,-0.07799249169048017
2017-09-15,81.6,86.58555629730535,-0.05757953763312029
2017-09-18,80.67,85.19555629730534,-0.05311962846410201
2017-09-19,79.28,85.41555629730534,-0.07183183676693916
2017-09-20,79.5,86.29555629730534,-0.07874746497830432
2017-09-21,80.38,86.96555629730534,-0.07572602967997577
2017-09-22,81.05,86.89555629730535,-0.0672710613337385
