COP,dcf,Deviation
55.46,74918237280.0,-0.9999999992597263
55.07,75655306560.0,-0.9999999992720934
55.64,74103581760.0,-0.999999999249159
54.44,71931167040.0,-0.9999999992431653
52.76,72771684640.0,-0.9999999992749927
53.41,72189787840.0,-0.9999999992601447
52.96,73069098560.0,-0.9999999992752066
53.64,74116512800.0,-0.9999999992762746
54.45,74219961120.0,-0.9999999992663698
54.53,75965651520.0,-0.9999999992821755
55.88,72136921910.0,-0.999999999225362
55.73,73004375470.0,-0.9999999992366211
56.41,71562871760.0,-0.9999999992117421
55.28,70886768250.0,-0.9999999992201648
54.75,70350988110.0,-0.9999999992217593
54.33,69266671160.0,-0.9999999992156401
53.48,70389258120.0,-0.999999999240225
54.36,69904504660.0,-0.9999999992223677
53.98,71180171660.0,-0.9999999992416427
54.98,71792491820.0,-0.9999999992341817
55.46,72838538760.0,-0.9999999992385898
56.28,73463615590.0,-0.9999999992339065
56.77,72953348790.0,-0.9999999992218315
56.37,72468595330.0,-0.9999999992221458
55.99,71269468350.0,-0.9999999992143901
55.05,70746444880.0,-0.999999999221869
54.64,68960511080.0,-0.9999999992076625
53.24,70440284800.0,-0.9999999992441825
54.4,71167414990.0,-0.9999999992356052
54.97,71027091620.0,-0.99999999922607
54.86,70491311480.0,-0.9999999992217481
54.44,71486331740.0,-0.9999999992384558
55.22,70759201550.0,-0.9999999992196068
54.65,72111408570.0,-0.9999999992421449
55.71,72341028630.0,-0.9999999992298976
55.89,73055402150.0,-0.9999999992349642
56.45,73973882390.0,-0.9999999992368929
57.17,73871829030.0,-0.999999999226092
57.09,74114205760.0,-0.9999999992297023
57.28,74152475770.0,-0.9999999992275376
57.31,74203502450.0,-0.9999999992276645
57.35,74063179080.0,-0.9999999992256611
57.24,74458635850.0,-0.999999999231251
57.55,74254529130.0,-0.9999999992249631
57.39,73795289010.0,-0.9999999992223081
57.03,73285022210.0,-0.9999999992218055
56.63,73348805560.0,-0.9999999992279356
56.68,72685458720.0,-0.9999999992202017
56.16,72940592120.0,-0.9999999992300583
56.36,72966105460.0,-0.9999999992275865
56.38,73068158820.0,-0.9999999992283917
56.46,72927835450.0,-0.9999999992258101
56.35,72621675370.0,-0.9999999992240609
56.11,73489128930.0,-0.9999999992364857
56.79,72749242070.0,-0.9999999992193733
56.21,71039848290.0,-0.9999999992087539
54.87,72213461930.0,-0.9999999992401694
55.79,73297778880.0,-0.9999999992388583
56.64,72710972060.0,-0.9999999992210254
56.18,72953348790.0,-0.9999999992299188
56.37,73170212180.0,-0.9999999992296045
56.54,74586202550.0,-0.9999999992419509
57.65,75300576070.0,-0.9999999992344016
58.21,75415386100.0,-0.9999999992281416
58.3,74803065940.0,-0.9999999992206202
57.82,74152475770.0,-0.9999999992202553
57.31,74509662530.0,-0.999999999230838
57.59,74216259120.0,-0.9999999992240245
57.36,74981659320.0,-0.9999999992350129
57.96,74280042470.0,-0.9999999992197096
57.41,73769775670.0,-0.999999999221768
57.01,74254529130.0,-0.9999999992322354
57.39,73986639060.0,-0.9999999992243194
57.18,1340348770.9199982,-0.9999999573394618
57.41,1340298362.4399986,-0.9999999571662537
57.37,1339542235.2400017,-0.9999999571719365
56.77,1340336168.7999992,-0.9999999576449541
57.4,1340563006.959999,-0.9999999571821692
57.58,1340613415.4399986,-0.9999999570495123
57.62,1340840253.5999985,-0.9999999570269464
57.8,1340134534.880001,-0.9999999568700019
57.24,1339365805.5600014,-0.9999999572633557
56.63,1338786108.040001,-0.9999999577004873
56.17,1339567439.4799995,-0.9999999580685538
56.79,1340613415.4399986,-0.9999999576387948
57.62,1341243521.4399986,-0.9999999570398671
58.12,1341432553.2400017,-0.9999999566731851
58.27,1340399179.4000015,-0.9999999565278755
57.45,1339882492.4799995,-0.9999999571231057
57.04,1338647484.7200012,-0.9999999573898277
56.06,1338508861.4000015,-0.9999999581175728
55.95,1340033717.9199982,-0.9999999582473192
57.16,1340222749.7200012,-0.9999999573503733
57.31,1340903264.2000008,-0.9999999572601532
57.85,1341621585.040001,-0.9999999568805387
58.42,1340651221.7999992,-0.9999999564241624
57.65,1340499996.3600006,-0.999999956993659
57.53,1341369542.6399994,-0.9999999571109988
58.22,1339542235.2400017,-0.9999999565373913
56.77,1338395442.3199997,-0.9999999575835375
55.86,1338156002.040001,-0.9999999582559882
55.67,1338118195.6800003,-0.9999999583967992
55.64,1337752734.2000008,-0.9999999584078593
55.35,1337021811.2400017,-0.9999999586020216
54.77,1336794973.0800018,-0.9999999590288705
54.59,1337349466.3600006,-0.9999999591804526
55.03,1338231614.7599983,-0.9999999588785683
55.73,1338105593.5600014,-0.9999999583515679
55.63,1338634882.5999985,-0.9999999584427384
56.05,1339416214.040001,-0.9999999581534108
56.67,1339580041.5999985,-0.9999999576956969
56.8,1338798710.1599998,-0.9999999575739059
56.18,1339907696.7200012,-0.9999999580717387
57.06,1339806879.7599983,-0.9999999574117726
56.98,1339756471.2799988,-0.9999999574698826
56.94,1340046320.040001,-0.9999999575089314
57.17,1339630450.0800018,-0.9999999573240516
56.84,1340058922.1599998,-0.9999999575839547
57.18,1340273158.2000008,-0.999999957337055
57.35,1341016683.2799988,-0.99999995723394
57.94,1340941070.5600014,-0.999999956791539
57.88,1341243521.4399986,-0.9999999568460171
58.12,1341344338.4000015,-0.9999999566703356
58.2,1340941070.5600014,-0.9999999565976453
57.88,1340701630.2799988,-0.9999999568285749
57.69,1341445155.3600006,-0.9999999569941419
58.28,1342730571.5999985,-0.9999999565959089
59.3,1342604550.4000015,-0.9999999558321175
59.2,1342705367.3600006,-0.9999999559099104
59.28,1341861025.3199997,-0.9999999558225487
58.61,1341646789.2799988,-0.9999999563148807
58.44,1341029285.4000015,-0.9999999564215334
57.95,1340966274.7999992,-0.9999999567848937
57.9,1339920298.8400002,-0.9999999567884746
57.07,60.87725577431204,-0.0625398718435426
57.99,62.09725577431204,-0.0661423073064542
59.21,62.05725577431204,-0.04588110993284744
59.17,62.717255774312044,-0.056559486388831126
59.83,62.05725577431204,-0.035890336214866814
59.17,61.25725577431204,-0.034073608879934825
58.37,61.137255774312045,-0.04526300271846295
58.25,61.387255774312045,-0.05110597850873233
58.5,61.15725577431204,-0.04344955869370726
58.27,61.357255774312044,-0.05031606670395705
58.47,61.91725577431204,-0.05567520283646388
59.03,61.76725577431204,-0.04431564491570661
58.88,62.02725577431204,-0.0507398841851624
59.14,62.15725577431204,-0.0485422938436576
59.27,62.86725577431204,-0.05721986318642369
59.98,62.43725577431204,-0.03935560177715258
59.55,63.29725577431204,-0.05920091998416144
60.41,63.94725577431204,-0.05531520831474024
61.06,63.637255774312045,-0.04049916582594659
60.75,64.54725577431205,-0.05882908155830924
61.66,63.97725577431204,-0.0362199932814633
61.09,60.887255774312045,0.003329830242956966
58.0,61.707255774312046,-0.06007811768312876
58.82,60.91725577431204,-0.034427942422127655
58.03,60.607255774312044,-0.042523881693458776
57.72,60.47725577431204,-0.04559161521153543
57.59,60.51725577431204,-0.04837059673076882
57.63,60.75725577431204,-0.05147131374610625
57.87,60.47725577431204,-0.04311134394129512
57.59,61.137255774312045,-0.05802118085585528
58.25,61.497255774312045,-0.05280326306313743
58.61,60.80725577431204,-0.036134762970840506
57.92,59.90725577431204,-0.033172205079775474
57.02,61.48725577431204,-0.07265336073395479
58.6,60.55725577431204,-0.03232074751878522
57.67,60.997255774312045,-0.054547630579034334
58.11,61.08725577431204,-0.04873775612562403
58.2,59.77725577431204,-0.026385550053802054
56.89,60.637255774312045,-0.061797911638004965
57.75,60.927255774312044,-0.0521483486156229
58.04,60.83725577431204,-0.04597932202413968
57.95,61.16725577431204,-0.05259768046784219
58.28,60.50725577431204,-0.03680973043331459
57.62,60.54725577431204,-0.04834663003098438
57.66,60.887255774312045,-0.053003797482257475
58.0,60.747255774312045,-0.045224360167291144
57.86,61.27725577431204,-0.05576711507607335
58.39,3691230754.919998,-0.9999999841814279
58.44,3691594151.8899994,-0.9999999841694407
58.73,3691656806.540001,-0.9999999840911539
58.78,3692584095.3600006,-0.9999999840816083
59.52,3692020203.5099983,-0.9999999838787448
59.07,3692120450.950001,-0.9999999840010637
59.15,3692320945.830002,-0.9999999839802658
59.31,3693736940.919998,-0.9999999839430904
60.44,3694363487.419998,-0.9999999836399422
60.94,3694325894.630001,-0.9999999835044331
60.91,3693448729.529999,-0.9999999835086381
60.21,3693736940.919998,-0.9999999836994348
60.44,3693661755.34,-0.9999999836368341
60.38,3693310889.299999,-0.9999999836515252
60.1,64.86706148601796,-0.07348970921159259
60.48,64.42706148601796,-0.06126403090531396
60.04,63.667061486017964,-0.056969198850405744
59.28,63.26706148601796,-0.06301954591172376
58.88,62.92706148601796,-0.06431353046601729
58.54,63.69706148601796,-0.08096231389182651
59.31,64.16706148601796,-0.07569399896980344
59.78,64.63706148601796,-0.07514359988454322
60.25,64.54706148601797,-0.06657253462961732
60.16,63.74706148601796,-0.056270224891930676
59.36,61.62706148601796,-0.03678678540485514
57.24,61.82706148601796,-0.07419180817861304
57.44,61.19706148601796,-0.061392841335631054
56.81,61.70706148601796,-0.07935982313997525
57.32,61.87706148601796,-0.07364702486797459
57.49,61.77706148601796,-0.06939568478808678
57.39,62.167061486017964,-0.07684232408334724
57.78,62.64706148601796,-0.07769018004306916
58.26,62.75706148601796,-0.07165825453793584
58.37,63.29706148601796,-0.0778402878482175
58.91,64.28706148601796,-0.0836414258441015
59.9,64.83706148601796,-0.07614566997430372
60.45,64.39706148601796,-0.06129257135242039
60.01,65.34706148601796,-0.08167255519454253
60.96,66.30706148601796,-0.08064090560166781
61.92,66.60706148601795,-0.07036883749933709
62.22,67.22706148601796,-0.07447985045515249
62.84,66.97706148601796,-0.06176833372843038
62.59,66.96706148601795,-0.06536140886115838
62.58,66.61706148601796,-0.060601014154088584
62.23,66.38706148601796,-0.06261854935232358
62.0,67.44706148601796,-0.08076054561913204
63.06,66.80706148601796,-0.0560878057299703
62.42,66.81706148601796,-0.06580746576139218
62.43,67.69706148601796,-0.07780339900138511
63.31,68.41706148601796,-0.0746460221338453
64.03,68.69706148601796,-0.06793684307687387
64.31,67.12706148601796,-0.04196610761227404
62.74,67.17706148601796,-0.0660502467340206
62.79,66.91706148601796,-0.06167427849294149
62.53,67.22706148601796,-0.06986861216587403
62.84,67.16706148601796,-0.06442237296503894
62.78,66.66706148601796,-0.0583055769877181
62.28,65.72706148601796,-0.052445087427972825
61.34,66.47706148601796,-0.07727570038724452
62.09,66.06706148601796,-0.060197341860885434
61.68,66.00706148601796,-0.06555452384340044
61.62,66.29706148601797,-0.07054704056535532
61.91,66.70706148601796,-0.07191234899506771
62.32,66.58706148601796,-0.06408244170549504
62.2,66.29706148601797,-0.06179853818833336
61.91,65.26706148601797,-0.051435768817892136
60.88,66.03706148601796,-0.07809344283300468
61.65,65.41706148601796,-0.05758530573592213
61.03,66.32706148601797,-0.07986274934152793
61.94,66.48706148601796,-0.06839017072478382
62.1,66.09706148601796,-0.06047260492606754
61.71,64.66706148601796,-0.04572747575142744
60.28,64.74706148601796,-0.06899249762836901
60.36,63.737061486017964,-0.05298426703839798
59.35,64.21706148601795,-0.07579078477575096
59.83,64.71706148601795,-0.0755142673941368
60.33,64.72706148601796,-0.0679323514009329
60.34,64.88706148601796,-0.07007655119345735
60.5,64.38896146212478,-0.060397952907073504
61.23,64.94896146212479,-0.05725975255652882
61.79,64.99896146212478,-0.04936942667914257
61.84,65.46896146212478,-0.055430258569539315
62.31,66.19896146212479,-0.0587465630310503
63.04,66.6589614621248,-0.05429069674571907
63.5,66.6889614621248,-0.047818430399998446
63.53,67.47896146212477,-0.058521372833238994
64.32,67.99896146212478,-0.05410320074041075
64.84,68.41896146212478,-0.052309497040612274
65.26,68.10896146212478,-0.041829465623390516
64.95,68.71896146212478,-0.05484601894343355
65.56,68.45896146212479,-0.04234597487618408
65.3,69.1589614621248,-0.05579842988588213
66.0,68.98896146212479,-0.04332521317581717
65.83,69.27896146212478,-0.04978367731465416
66.12,68.74896146212478,-0.03824001710299474
65.59,68.86896146212477,-0.04761160024066968
65.71,68.87896146212479,-0.046007683548877965
65.72,68.3389614621248,-0.03832310889852042
65.18,67.98896146212479,-0.04131496351344621
64.83,68.01896146212479,-0.04688341888166747
64.86,69.24896146212478,-0.06337945536591616
66.09,70.38896146212478,-0.06107436979927572
67.23,70.34896146212479,-0.04433557222879558
67.19,70.24896146212478,-0.04354457914333787
67.09,69.67896146212479,-0.03715556902397377
66.52,70.24896146212478,-0.05308208668871617
67.09,69.98896146212479,-0.04142026687584999
66.83,69.25896146212479,-0.03507071736056999
66.1,70.05896146212478,-0.05650899441701085
66.9,70.31896146212479,-0.04862076161301532
67.16,70.77896146212478,-0.051130468537057605
67.62,70.53896146212479,-0.04138083977451368
67.38,68.98896146212479,-0.02332201308767523
65.83,69.13896146212478,-0.04785957717831035
65.98,68.67896146212479,-0.03929822764738822
65.52,69.30896146212478,-0.05466769927284709
66.15,69.70896146212479,-0.0510545758748463
66.55,69.46896146212478,-0.04201821073309453
66.31,69.17896146212479,-0.04147158907113013
66.02,69.92896146212479,-0.055899034969109085
66.77,69.31896146212479,-0.036771489479361597
66.16,69.45896146212479,-0.04749511643538873
66.3,69.9489614621248,-0.05216605630521909
66.79,70.81896146212479,-0.05689099894919447
67.66,70.92896146212479,-0.046087823573595976
67.77,71.35896146212478,-0.050294474423225766
68.2,72.02896146212478,-0.053158637642418016
68.87,71.81896146212479,-0.04106104296258839
68.66,72.31896146212479,-0.05059477332291451
69.16,71.9389614621248,-0.03862943536636809
68.78,72.34896146212479,-0.049329822985685334
69.19,72.49896146212478,-0.045641501552452834
69.34,72.85896146212478,-0.04829826546394145
69.7,73.71896146212478,-0.05451733695664762
70.56,73.99896146212478,-0.04647310440816066
70.84,74.1589614621248,-0.04475469176870661
71.0,73.73896146212479,-0.03714402003792294
70.58,73.55896146212478,-0.04049760087570897
70.4,73.47896146212477,-0.0419026262872787
70.32,73.38896146212478,-0.04181775298331003
70.23,73.46896146212478,-0.044086120147411534
70.31,72.66896146212478,-0.03246174728056739
69.51,73.17412320017952,-0.050074029451035895
70.04,73.4941232001795,-0.046998631316021444
70.36,73.3041232001795,-0.040163132326672346
70.17,74.1041232001795,-0.05308912689719225
70.97,74.01412320017951,-0.04112895037540798
70.88,73.3041232001795,-0.03306939765938799
70.17,72.90412320017951,-0.03750299818670311
69.77,74.21412320017951,-0.059882445665931816
71.08,74.8441232001795,-0.05029283581974642
71.71,75.0941232001795,-0.04506508706624612
71.96,75.0241232001795,-0.04084183952411957
71.89,76.0941232001795,-0.05524898669401557
72.96,76.54412320017951,-0.04682427664376343
73.41,76.56412320017952,-0.04119583779380542
73.43,76.18412320017951,-0.03615088137121225
73.05,76.39412320017951,-0.043774613282971164
73.26,75.5241232001795,-0.029978808150852077
72.39,76.5241232001795,-0.054023790502833235
73.39,77.1941232001795,-0.04927995866103263
74.06,77.0241232001795,-0.038483050205920355
73.89,77.4741232001795,-0.04626219764912676
74.34,76.3841232001795,-0.026761100534236304
73.25,76.46412320017951,-0.042034395552605575
73.33,76.2241232001795,-0.03796859942329511
73.09,76.46412320017951,-0.04412688014935073
73.33,75.7041232001795,-0.03136055342589139
72.57,77.03412320017951,-0.05794994496892136
73.9,75.64412320017951,-0.02305695573420785
72.51,76.82412320017951,-0.05615584038542498
73.69,76.6941232001795,-0.039170187686199065
73.56,75.9541232001795,-0.03152064824538503
72.82,76.4741232001795,-0.04778247918729894
73.34,76.81412320017952,-0.04522766199030703
73.68,76.43412320017951,-0.036032639413767
73.3,75.4441232001795,-0.02842001615540557
72.31,75.39412320017951,-0.04090667905230261
72.26,75.3841232001795,-0.04144272119320824
72.25,76.4741232001795,-0.05523598079212222
73.34,77.15412320017951,-0.049435118202090234
74.02,75.9441232001795,-0.02533603811723195
72.81,76.06412320017952,-0.04278131480744973
72.93,75.7541232001795,-0.03728012523776136
72.62,75.93412320017951,-0.043644715452139105
72.8,75.7041232001795,-0.03836149310520798
72.57,75.6041232001795,-0.04013171599313392
72.47,74.54412320017951,-0.027824100829648257
71.41,73.9741232001795,-0.034662434500788875
70.84,73.90412320017951,-0.041460788214480404
70.77,73.57412320017951,-0.03811290000086165
70.44,73.4441232001795,-0.04090352051710744
70.31,72.2441232001795,-0.02677204891559526
69.11,72.6141232001795,-0.04825677217804436
69.48,72.56412320017952,-0.042502039081647514
69.43,72.92412320017952,-0.047914504101585376
69.79,72.1941232001795,-0.033300815822824736
69.06,72.53412320017951,-0.04789639754232122
69.4,72.21412320017951,-0.03896915278440316
69.08,73.01412320017951,-0.05388167422614265
69.88,72.6941232001795,-0.03871183909090137
69.56,73.06412320017952,-0.0479595599960736
69.93,73.32412320017951,-0.04628931178506335
70.19,73.5241232001795,-0.045347337105971275
70.39,73.04412320017951,-0.03633588964995593
69.91,73.78412320017951,-0.05250619011448909
70.65,74.81789714978912,-0.0557072212474079
69.78,74.99789714978911,-0.06957391271074831
69.96,75.29789714978912,-0.07089038806980918
70.26,75.40789714978912,-0.06826734790871325
70.37,74.72789714978911,-0.05831687115527795
69.69,74.49789714978911,-0.06453735385472859
69.46,73.90789714978912,-0.06018162228015467
68.87,72.77789714978913,-0.05369620864073621
67.74,73.35789714978911,-0.07658203640049766
68.32,73.11789714978912,-0.06561864245029048
68.08,72.86789714978912,-0.06570653658286574
67.83,72.54789714978912,-0.06503148037562156
67.51,73.29789714978912,-0.07896402727572338
68.26,73.40789714978912,-0.07012729351563918
68.37,72.88789714978913,-0.061984188410657004
67.85,71.60789714978911,-0.052478808893498985
66.57,70.89789714978912,-0.06104408344644385
65.86,71.24789714978911,-0.07562184099920566
66.21,70.85789714978911,-0.06559462440670172
65.82,70.78789714978912,-0.07018003570973319
65.75,69.98789714978912,-0.06055185714065836
64.95,68.89789714978912,-0.057300691503052614
63.86,68.74789714978913,-0.07109886050971548
63.71,68.49789714978913,-0.06989845453677357
63.46,69.33789714978911,-0.08477178269613839
64.3,70.00789714978912,-0.08153218968392217
64.97,69.61789714978912,-0.06676296383656566
64.58,70.60789714978911,-0.08537143001159486
65.57,70.25789714978912,-0.06672413123601717
65.22,69.74789714978911,-0.06491804534357637
64.71,70.56789714978912,-0.08301079366663022
