date,UNM,dcf,Deviation
2016-07-05,30.44,31.023089009097202,-0.018795323990019708
2016-07-06,30.63,30.873089009097203,-0.007873815575291987
2016-07-07,30.48,31.593089009097202,-0.035232041057355556
2016-07-08,31.2,31.693089009097204,-0.015558250221544112
2016-07-11,31.3,32.413089009097206,-0.03434072601919558
2016-07-12,32.02,32.2830890090972,-0.00814943728039974
2016-07-13,31.89,33.1430890090972,-0.03780845559547119
2016-07-14,32.75,32.7930890090972,-0.0013139661556509363
2016-07-15,32.4,32.8330890090972,-0.013190626351885615
2016-07-18,32.44,32.5530890090972,-0.003473987032861836
2016-07-19,32.16,32.6930890090972,-0.016305862347509192
2016-07-20,32.3,32.593089009097206,-0.008992366725823486
2016-07-21,32.2,32.8030890090972,-0.018385128575236998
2016-07-22,32.41,32.733089009097206,-0.00987041000033384
2016-07-25,32.34,33.0730890090972,-0.022165725399751812
2016-07-26,32.68,32.703089009097205,-0.0007060192109309416
2016-07-27,32.31,33.9630890090972,-0.048673105342520895
2016-07-28,33.57,33.8030890090972,-0.006895494344746678
2016-07-29,33.41,33.4030890090972,0.00020689676038387894
2016-08-01,33.01,33.2530890090972,-0.007310268499588157
2016-08-02,32.86,33.9630890090972,-0.03247905421093278
2016-08-03,33.57,33.343089009097206,0.006805338006952155
2016-08-04,32.95,34.5730890090972,-0.04694660082789004
2016-08-05,34.18,34.743089009097204,-0.016207223512847757
2016-08-08,34.35,34.733089009097206,-0.011029511627856259
2016-08-09,34.34,34.1230890090972,0.006356722008519666
2016-08-10,33.73,34.203089009097205,-0.013831762650776347
2016-08-11,33.81,33.8730890090972,-0.0018625112424867085
2016-08-12,33.48,34.5330890090972,-0.03049507122921402
2016-08-15,34.14,34.5330890090972,-0.011382966898606961
2016-08-16,34.14,34.5030890090972,-0.01052337687797944
2016-08-17,34.11,34.413089009097206,-0.008807375851004995
2016-08-18,34.02,34.883089009097205,-0.024742333136612893
2016-08-19,34.49,34.773089009097205,-0.008141037140046548
2016-08-22,34.38,34.8330890090972,-0.013007431209413167
2016-08-23,34.44,34.5530890090972,-0.0032729059062541754
2016-08-24,34.16,34.993089009097204,-0.02380724402125889
2016-08-25,34.6,35.133089009097205,-0.015173416973360054
2016-08-26,34.74,35.5030890090972,-0.021493594794009807
2016-08-29,35.11,36.0330890090972,-0.025617815027297652
2016-08-30,35.64,36.0030890090972,-0.010084940461788094
2016-08-31,35.61,35.663089009097206,-0.0014886262119263582
2016-09-01,35.27,35.813089009097204,-0.015164539673169442
2016-09-02,35.42,35.493089009097204,-0.0020592462120856414
2016-09-06,35.1,35.4030890090972,-0.008561089373283703
2016-09-07,35.01,35.493089009097204,-0.013610790792917049
2016-09-08,35.1,35.6430890090972,-0.015236867067233928
2016-09-09,35.25,35.8630890090972,-0.017095264965649837
2016-09-12,35.47,35.6530890090972,-0.005135291616681137
2016-09-13,35.26,35.5330890090972,-0.007685484620469918
2016-09-14,35.14,36.093089009097206,-0.02640641284144396
2016-09-15,35.7,35.3930890090972,0.008671494901841159
2016-09-16,35.0,35.6930890090972,-0.019418016998208
2016-09-19,35.3,35.6430890090972,-0.009625681124597274
2016-09-20,35.25,35.9330890090972,-0.019010027468672752
2016-09-21,35.54,35.9030890090972,-0.010113029801006812
2016-09-22,35.51,35.4030890090972,0.0030198209787661856
2016-09-23,35.01,34.8330890090972,0.005078820051147126
2016-09-26,34.44,35.243089009097204,-0.022787134490109717
2016-09-27,34.85,35.6130890090972,-0.02142720641004414
2016-09-28,35.22,35.0830890090972,0.0039024782244030387
2016-09-29,34.69,35.703089009097205,-0.02837538815868479
2016-09-30,35.31,35.470661176889294,-0.004529410266363221
2016-10-03,35.1,36.0206611768893,-0.02555925257363101
2016-10-04,35.65,36.780661176889296,-0.030740643063799422
2016-10-05,36.41,36.9506611768893,-0.014631975712181777
2016-10-06,36.58,36.7006611768893,-0.003287711256964476
2016-10-07,36.33,36.9206611768893,-0.0159981202411138
2016-10-10,36.55,37.01066117688929,-0.012446715682478793
2016-10-11,36.64,37.2406611768893,-0.016129175957328434
2016-10-12,36.87,36.4206611768893,0.012337470232304026
2016-10-13,36.05,36.7406611768893,-0.01879827838601178
2016-10-14,36.37,36.83066117688929,-0.012507545674427245
2016-10-17,36.46,36.9206611768893,-0.012477056537049447
2016-10-18,36.55,36.9806611768893,-0.011645578071990736
2016-10-19,36.61,36.820661176889296,-0.0057212763203046135
2016-10-20,36.45,36.3406611768893,0.003008718597014459
2016-10-21,35.97,36.180661176889295,-0.0058224800221134965
2016-10-24,35.81,35.650661176889294,0.0044694493131589574
2016-10-25,35.28,35.6906611768893,-0.011506124104958104
2016-10-26,35.32,36.5606611768893,-0.03393432003011865
2016-10-27,36.19,35.5506611768893,0.017983879960193683
2016-10-28,35.18,35.7706611768893,-0.01651244784010064
2016-10-31,35.4,35.750661176889295,-0.009808522845333512
2016-11-01,35.38,36.01066117688929,-0.017513179605100793
2016-11-02,35.64,36.710661176889296,-0.0291648568172157
2016-11-03,36.34,36.1606611768893,0.004959500663813232
2016-11-04,35.79,36.890661176889296,-0.029835767150164894
2016-11-07,36.52,36.9106611768893,-0.010583965836241882
2016-11-08,36.54,39.720661176889294,-0.08007573596836048
2016-11-09,39.35,40.3706611768893,-0.025282250702239883
2016-11-10,40.0,40.76066117688929,-0.01866164961329375
2016-11-11,40.39,41.8006611768893,-0.03374734124227741
2016-11-14,41.43,42.6206611768893,-0.027936243690534934
2016-11-15,42.25,41.8406611768893,0.009783278074410484
2016-11-16,41.47,42.9106611768893,-0.03357350218749855
2016-11-17,42.54,42.9206611768893,-0.008868949509432622
2016-11-18,42.55,42.930661176889295,-0.008866883631743816
2016-11-21,42.56,42.970661176889294,-0.00955678050190567
2016-11-22,42.6,43.4106611768893,-0.018674241647369194
2016-11-23,43.04,43.26066117688929,-0.005100735191887806
2016-11-25,42.89,42.4806611768893,0.009635886348524858
2016-11-28,42.11,42.390661176889296,-0.006620825651153295
2016-11-29,42.02,42.640661176889296,-0.014555618035906104
2016-11-30,42.27,43.4406611768893,-0.026948511951104814
2016-12-01,43.07,43.0906611768893,-0.00047948154716126457
2016-12-02,42.72,43.2406611768893,-0.012041008687618593
2016-12-05,42.87,43.220661176889294,-0.008113276552020876
2016-12-06,42.85,43.8106611768893,-0.021927566283707622
2016-12-07,43.44,44.460661176889296,-0.02295650019302542
2016-12-08,44.09,43.930661176889295,0.0036270526971839967
2016-12-09,43.56,43.6706611768893,-0.0025339936219663795
2016-12-12,43.3,43.960661176889296,-0.01502846315779749
2016-12-13,43.59,43.960661176889296,-0.008431656098115137
2016-12-14,43.59,44.860661176889295,-0.028324619913178917
2016-12-15,44.49,43.9206611768893,0.012962892812968141
2016-12-16,43.55,44.110661176889295,-0.012710332648177225
2016-12-19,43.74,44.8506611768893,-0.024763540776107873
2016-12-20,44.48,44.970661176889294,-0.01091069519657073
2016-12-21,44.6,44.900661176889294,-0.006696141415486467
2016-12-22,44.53,44.8406611768893,-0.006928113206533415
2016-12-23,44.47,44.9206611768893,-0.010032380759372073
2016-12-27,44.55,44.33066117688929,0.004947790474757241
2016-12-28,43.96,44.180661176889295,-0.0049945195705835
2016-12-29,43.81,44.3006611768893,-0.011075707762692844
2016-12-30,43.93,44.7054612270912,-0.017346006635566846
2017-01-03,44.28,45.3454612270912,-0.023496535226653514
2017-01-04,44.92,44.8854612270912,0.0007694868664500643
2017-01-05,44.46,45.3054612270912,-0.01866135349231679
2017-01-06,44.88,44.8154612270912,0.0014401006068367472
2017-01-09,44.39,45.0254612270912,-0.014113375183125276
2017-01-10,44.6,45.2554612270912,-0.01448358296034391
2017-01-11,44.83,45.0154612270912,-0.004119945059667396
2017-01-12,44.59,45.215461227091204,-0.01383290604843923
2017-01-13,44.79,44.3354612270912,0.010252262192121941
2017-01-17,43.91,44.9154612270912,-0.022385637364550792
2017-01-18,44.49,44.855461227091205,-0.00814753024700765
2017-01-19,44.43,45.4454612270912,-0.022344612633964367
2017-01-20,45.02,45.2554612270912,-0.0052029350868761925
2017-01-23,44.83,45.6654612270912,-0.01829525432660173
2017-01-24,45.24,46.4354612270912,-0.02574457527717522
2017-01-25,46.01,46.6154612270912,-0.012988420819042168
2017-01-26,46.19,46.3754612270912,-0.0039991241528151145
2017-01-27,45.95,46.0554612270912,-0.002289874518272339
2017-01-30,45.63,45.855461227091205,-0.004916780271266852
2017-01-31,45.43,46.1954612270912,-0.016570052701244564
2017-02-01,45.77,46.3154612270912,-0.011777087232635375
2017-02-02,45.89,47.285461227091204,-0.029511422557335742
2017-02-03,46.86,47.4054612270912,-0.011506295118155818
2017-02-06,46.98,47.465461227091204,-0.010227673228931478
2017-02-07,47.04,47.2454612270912,-0.004348803498893217
2017-02-08,46.82,47.8454612270912,-0.02143277963658885
2017-02-09,47.42,47.8154612270912,-0.00827057225722494
2017-02-10,47.39,48.6354612270912,-0.0256080891528061
2017-02-13,48.21,48.9254612270912,-0.014623494784654745
2017-02-14,48.5,49.5654612270912,-0.021496041814473066
2017-02-15,49.14,49.5254612270912,-0.007783092121519619
2017-02-16,49.1,48.9354612270912,0.0033623627688974533
2017-02-17,48.51,48.9854612270912,-0.009706170263193314
2017-02-21,48.56,48.7354612270912,-0.003600278373761645
2017-02-22,48.31,49.0754612270912,-0.015597636944238102
2017-02-23,48.65,48.9054612270912,-0.005223572596626314
2017-02-24,48.48,49.2254612270912,-0.015143813963513275
2017-02-27,48.8,49.2554612270912,-0.009246918326301201
2017-02-28,48.83,50.285461227091204,-0.028943976878690325
2017-03-01,49.86,49.0554612270912,0.016400595423705644
2017-03-02,48.63,49.4754612270912,-0.017088496117510732
2017-03-03,49.05,49.2954612270912,-0.004979387979766159
2017-03-06,48.87,49.1354612270912,-0.005402640383577739
2017-03-07,48.71,49.1954612270912,-0.009868008450012566
2017-03-08,48.77,49.2454612270912,-0.009654924844721191
2017-03-09,48.82,49.2354612270912,-0.008438251957769816
2017-03-10,48.81,48.9554612270912,-0.00297129724539702
2017-03-13,48.53,48.8354612270912,-0.006254906156630047
2017-03-14,48.41,48.5954612270912,-0.0038164310494868126
2017-03-15,48.17,48.7454612270912,-0.011805431984944992
2017-03-16,48.32,48.1954612270912,0.0025840352958130808
2017-03-17,47.77,48.215461227091204,-0.009238970565750959
2017-03-20,47.79,46.3654612270912,0.030724136786467238
2017-03-21,45.94,46.2454612270912,-0.006605215279207877
2017-03-22,45.82,46.4954612270912,-0.014527465891609026
2017-03-23,46.07,46.215461227091204,-0.0031474580849998324
2017-03-24,45.79,45.855461227091205,-0.001427555744495046
2017-03-27,45.43,46.5654612270912,-0.02438419371717937
2017-03-28,46.14,46.4854612270912,-0.0074315972773412176
2017-03-29,46.06,47.2454612270912,-0.025091536759332844
2017-03-30,46.82,47.3154612270912,-0.010471444518171835
2017-03-31,46.89,47.064452458299115,-0.003706671366328629
2017-04-03,46.6,46.94445245829912,-0.007337447563268373
2017-04-04,46.48,46.524452458299116,-0.000955464405281603
2017-04-05,46.06,46.98445245829912,-0.019675709940849218
2017-04-06,46.52,46.82445245829911,-0.006501997189828357
2017-04-07,46.36,46.73445245829912,-0.008012342899132885
2017-04-10,46.27,46.61445245829911,-0.007389391918895871
2017-04-11,46.15,45.674452458299115,0.01041167471323412
2017-04-12,45.21,45.12445245829912,0.001895813401391111
2017-04-13,44.66,45.98445245829912,-0.02880217959537945
2017-04-17,45.52,45.424452458299115,0.0021034384902844927
2017-04-18,44.96,45.50445245829911,-0.011964817262619665
2017-04-19,45.04,46.22445245829911,-0.02562393701402199
2017-04-20,45.76,45.98445245829912,-0.004881051013984838
2017-04-21,45.52,47.23445245829912,-0.03629665147093042
2017-04-24,46.77,47.604452458299114,-0.017528874195750554
2017-04-25,47.14,47.394452458299114,-0.005368823672411871
2017-04-26,46.93,47.314452458299115,-0.008125476219722816
2017-04-27,46.85,46.79445245829911,0.0011870539942826497
2017-04-28,46.33,47.07445245829911,-0.01581436255596569
2017-05-01,46.61,46.894452458299114,-0.006065801888870848
2017-05-02,46.43,46.98445245829912,-0.011800764493131388
2017-05-03,46.52,47.134452458299116,-0.013036164127348981
2017-05-04,46.67,47.04445245829911,-0.007959545466727058
2017-05-05,46.58,47.22445245829911,-0.01364658402060226
2017-05-08,46.76,46.854452458299114,-0.0020158694284856393
2017-05-09,46.39,46.844452458299116,-0.009701307934032677
2017-05-10,46.38,46.66445245829912,-0.006095699045291725
2017-05-11,46.2,46.244452458299115,-0.0009612495323454429
2017-05-12,45.78,46.774452458299116,-0.02126059004508285
2017-05-15,46.31,47.034452458299114,-0.015402591513984598
2017-05-16,46.57,45.37445245829912,0.026348473136940553
2017-05-17,44.91,45.72445245829911,-0.01781218613917579
2017-05-18,45.26,45.954452458299116,-0.015111755687423178
2017-05-19,45.49,45.80445245829912,-0.006865106805618915
2017-05-22,45.34,46.16445245829912,-0.017859032532528185
2017-05-23,45.7,45.854452458299114,-0.0033683197599965187
2017-05-24,45.39,45.86445245829911,-0.010344666356378984
2017-05-25,45.4,45.51445245829911,-0.0025146399026545474
2017-05-26,45.05,45.47445245829911,-0.009333866277737912
2017-05-30,45.01,45.44445245829912,-0.009560076858617261
2017-05-31,44.98,46.064452458299115,-0.02354206769918399
2017-06-01,45.6,45.68445245829911,-0.0018486039287917144
2017-06-02,45.22,45.25445245829911,-0.0007613053838373407
2017-06-05,44.79,44.26445245829911,0.011872902803801821
2017-06-06,43.8,44.54445245829911,-0.016712574006741754
2017-06-07,44.08,45.564452458299115,-0.032579179123412016
2017-06-08,45.1,46.954452458299116,-0.039494709472889244
2017-06-09,46.49,47.274452458299116,-0.01659358104657227
2017-06-12,46.81,47.62445245829912,-0.01710156056937906
2017-06-13,47.16,47.564452458299115,-0.008503250587268085
2017-06-14,47.1,47.714452458299114,-0.012877701129152097
2017-06-15,47.25,47.964452458299114,-0.01489545739983722
2017-06-16,47.5,48.36445245829911,-0.017873715391370615
2017-06-19,47.9,47.48445245829912,0.008751233723623963
2017-06-20,47.02,46.29445245829911,0.01567245108589299
2017-06-21,45.83,45.814452458299115,0.0003393588893163546
2017-06-22,45.35,45.57445245829911,-0.004924962258284649
2017-06-23,45.11,45.83445245829911,-0.01580584951807229
2017-06-26,45.37,46.034452458299114,-0.01443380822007212
2017-06-27,45.57,46.90445245829911,-0.028450443153249072
2017-06-28,46.44,47.034452458299114,-0.012638660114650202
2017-06-29,46.57,47.094452458299116,-0.011136183370291985
2017-06-30,46.63,47.7403068907132,-0.023257221476495782
2017-07-03,47.23,47.6203068907132,-0.008196227958147007
2017-07-05,47.11,47.8303068907132,-0.015059633473793577
2017-07-06,47.32,48.0503068907132,-0.015198797634617178
2017-07-07,47.54,48.150306890713196,-0.012675036362663539
2017-07-10,47.64,47.970306890713196,-0.0068856530658789605
2017-07-11,47.46,47.9203068907132,-0.009605674933655384
2017-07-12,47.41,48.6603068907132,-0.025694595258539676
2017-07-13,48.15,48.1703068907132,-0.00042156448700381155
2017-07-14,47.66,48.3103068907132,-0.013461038287012284
2017-07-17,47.8,48.1703068907132,-0.007687451349507435
2017-07-18,47.66,48.650306890713196,-0.020355614465861427
2017-07-19,48.14,48.2503068907132,-0.0022861386345799373
2017-07-20,47.74,48.3103068907132,-0.011805076958077199
2017-07-21,47.8,48.6703068907132,-0.017881680768264574
2017-07-24,48.16,49.1703068907132,-0.02054709345131256
2017-07-25,48.66,48.7403068907132,-0.001647648442043459
2017-07-26,48.23,48.9503068907132,-0.014715063836501896
2017-07-27,48.44,50.3103068907132,-0.03717542202189272
2017-07-28,49.8,50.6403068907132,-0.01659363740679276
2017-07-31,50.13,50.8303068907132,-0.013777349253839555
2017-08-01,50.32,50.7403068907132,-0.008283491300485779
2017-08-02,50.23,50.6903068907132,-0.009080767486880914
2017-08-03,50.18,51.3103068907132,-0.022028846818645254
2017-08-04,50.8,51.1103068907132,-0.00607131730546473
2017-08-07,50.6,51.2603068907132,-0.012881446303491195
2017-08-08,50.75,51.2703068907132,-0.01014830849018078
2017-08-09,50.76,50.4503068907132,0.0061385773124762455
2017-08-10,49.94,50.2103068907132,-0.005383494096173225
2017-08-11,49.7,50.3703068907132,-0.013307580042494882
2017-08-14,49.86,50.5703068907132,-0.014045928023498688
2017-08-15,50.06,50.0103068907132,0.000993657355380595
2017-08-16,49.5,48.6703068907132,0.017047213430353647
2017-08-17,48.16,48.4403068907132,-0.005786645640904142
2017-08-18,47.93,47.8403068907132,0.0018748439363420744
2017-08-21,47.33,48.3503068907132,-0.02110238706487244
2017-08-22,47.84,48.4503068907132,-0.01259655366249457
2017-08-23,47.94,48.8903068907132,-0.019437531714363465
2017-08-24,48.38,49.0603068907132,-0.013866747556811054
2017-08-25,48.55,48.7803068907132,-0.004721308769729093
2017-08-28,48.27,48.4403068907132,-0.0035158094909975013
2017-08-29,47.93,48.6603068907132,-0.015008267258844188
2017-08-30,48.15,48.6903068907132,-0.01109680602190366
2017-08-31,48.18,49.1103068907132,-0.018943210694721158
2017-09-01,48.6,48.0903068907132,0.010598666181213856
2017-09-05,47.58,48.2803068907132,-0.014505021525617168
2017-09-06,47.77,46.9403068907132,0.0176754939250503
2017-09-07,46.43,47.6203068907132,-0.024995783698851692
2017-09-08,47.11,48.5503068907132,-0.02966627778389408
2017-09-11,48.04,49.0403068907132,-0.02039764744829986
2017-09-12,48.53,48.9803068907132,-0.00919363146739649
2017-09-13,48.47,48.5703068907132,-0.00206518955992796
2017-09-14,48.06,48.9403068907132,-0.01798735943113272
2017-09-15,48.43,49.4803068907132,-0.021226765893611166
2017-09-18,48.97,49.7703068907132,-0.016080007151061615
2017-09-19,49.26,50.1903068907132,-0.01853558880878936
2017-09-20,49.68,50.5403068907132,-0.017022193643847383
2017-09-21,50.03,50.6303068907132,-0.011856670985798567
2017-09-22,50.12,50.900306890713196,-0.015330101886980252
2017-09-25,50.39,51.0303068907132,-0.012547580638393674
2017-09-26,50.52,51.8403068907132,-0.025468732148839157
2017-09-27,51.33,51.6003068907132,-0.005238474478178934
2017-09-28,51.09,51.6403068907132,-0.010656537961283075
2017-09-29,51.13,51.91721293011454,-0.015162850347421375
2017-10-02,51.61,51.83721293011454,-0.00438320112658952
2017-10-03,51.53,51.94721293011454,-0.008031478621881472
2017-10-04,51.64,52.607212930114535,-0.01838555734551872
2017-10-05,52.3,52.84721293011454,-0.010354622311647299
2017-10-06,52.54,52.59721293011454,-0.0010877559271164072
2017-10-09,52.29,52.73721293011454,-0.008480025872947938
2017-10-10,52.43,52.537212930114535,-0.002040704562252915
2017-10-11,52.23,52.317212930114536,-0.0016670026025858986
2017-10-12,52.01,52.27721293011454,-0.005111460904998033
2017-10-13,51.97,52.72721293011454,-0.014360951168008063
2017-10-16,52.42,52.30721293011454,0.002156243155913451
2017-10-17,52.0,52.497212930114536,-0.009471225277738804
2017-10-18,52.19,52.58721293011454,-0.0075534128542316115
2017-10-19,52.28,52.59721293011454,-0.006030983629037756
2017-10-20,52.29,52.66721293011454,-0.007162196538006871
2017-10-23,52.36,53.12721293011454,-0.014441053610769305
2017-10-24,52.82,52.51721293011454,0.005765482457882554
2017-10-25,52.21,53.23721293011454,-0.019295017029966943
2017-10-26,52.93,52.757212930114534,0.0032751364275886985
2017-10-27,52.45,52.70721293011454,-0.004880032842100368
2017-10-30,52.4,52.34721293011454,0.0010084026814556335
2017-10-31,52.04,52.30721293011454,-0.0051085293049650815
2017-11-01,52.0,53.217212930114535,-0.022872541854324302
2017-11-02,52.91,52.76721293011454,0.0027059808914782213
2017-11-03,52.46,53.37721293011454,-0.017183604758746474
2017-11-06,53.07,53.007212930114534,0.0011845004937016679
2017-11-07,52.7,52.94721293011454,-0.00466904519489697
2017-11-08,52.64,52.83721293011454,-0.0037324627696654344
2017-11-09,52.53,52.72721293011454,-0.0037402494680673914
2017-11-10,52.42,53.12721293011454,-0.013311688889925954
2017-11-13,52.82,53.11721293011453,-0.005595416508497375
2017-11-14,52.81,53.19721293011454,-0.0072788198626725364
2017-11-15,52.89,53.55721293011454,-0.01245794718603388
2017-11-16,53.25,53.76721293011454,-0.009619485592210264
2017-11-17,53.46,54.18721293011453,-0.013420378919514087
2017-11-20,53.88,54.177212930114536,-0.0054859398267297355
2017-11-21,53.87,54.20721293011454,-0.006220812911914231
2017-11-22,53.9,54.397212930114534,-0.009140411858109654
2017-11-24,54.09,54.247212930114536,-0.0028980830834031135
2017-11-27,53.94,55.537212930114535,-0.028759328130570694
2017-11-28,55.23,56.72721293011454,-0.02639320447417437
2017-11-29,56.42,56.927212930114536,-0.008909850034942046
2017-11-30,56.62,56.787212930114535,-0.0029445525055141752
2017-12-01,56.48,57.327212930114534,-0.014778547339242554
2017-12-04,57.02,56.827212930114534,0.003392513198255065
2017-12-05,56.52,56.647212930114534,-0.0022457050141455603
2017-12-06,56.34,57.09721293011454,-0.013261819469916003
2017-12-07,56.79,57.79721293011453,-0.017426669540837603
2017-12-08,57.49,56.95721293011454,0.009354163282869532
2017-12-11,56.65,56.70721293011454,-0.0010089180398452635
2017-12-12,56.4,55.247212930114536,0.02086597691984382
2017-12-13,54.94,54.567212930114536,0.006831704422267215
2017-12-14,54.26,54.33721293011454,-0.001420995409055048
2017-12-15,54.03,54.257212930114534,-0.0041876999912839885
2017-12-18,53.95,54.51721293011454,-0.010404290674977168
2017-12-19,54.21,55.107212930114535,-0.016281224950576934
2017-12-20,54.8,55.137212930114536,-0.006115886389505221
2017-12-21,54.83,55.09721293011454,-0.004849844772610745
2017-12-22,54.79,55.05721293011454,-0.004853368267182745
2017-12-26,54.75,55.05721293011454,-0.005579885245998395
2017-12-27,54.75,55.44721293011454,-0.012574354837154855
2017-12-28,55.14,55.19721293011454,-0.0010365184594913757
2017-12-29,54.89,55.200466412592505,-0.0056243440095585795
2018-01-02,54.86,55.6004664125925,-0.013317629515870455
2018-01-03,55.26,56.090466412592505,-0.01480583895458687
2018-01-04,55.75,56.33046641259251,-0.010304661927364123
2018-01-05,55.99,56.810466412592504,-0.01444216998033021
2018-01-08,56.47,57.300466412592506,-0.014493187657718676
2018-01-09,56.96,57.86046641259251,-0.015562723020091873
2018-01-10,57.52,58.560466412592504,-0.017767386025613452
2018-01-11,58.22,58.93046641259251,-0.012056012039991182
2018-01-12,58.59,55.880466412592504,0.04848802741554992
2018-01-16,55.54,56.69046641259251,-0.020293825141945887
2018-01-17,56.35,56.480466412592506,-0.0023099386545331058
2018-01-18,56.14,56.33046641259251,-0.0033812326565421102
2018-01-19,55.99,56.44046641259251,-0.007981266655372687
2018-01-22,56.1,56.54046641259251,-0.00779028615325339
2018-01-23,56.2,56.300466412592506,-0.0017844685664989424
2018-01-24,55.96,55.370466412592506,0.01064707642183449
2018-01-25,55.03,56.08046641259251,-0.01873141362384656
2018-01-26,55.74,55.6004664125925,0.0025095758437001514
2018-01-29,55.26,54.01046641259251,0.02313502679021795
2018-01-30,53.67,53.53046641259251,0.0026066200569228037
2018-01-31,53.19,53.620466412592506,-0.008028024398001432
2018-02-01,53.28,53.050466412592506,0.004326702533062221
2018-02-02,52.71,50.770466412592505,0.038202004520613064
2018-02-05,50.43,50.980466412592506,-0.01079759467356578
2018-02-06,50.64,50.9204664125925,-0.005507930943129513
2018-02-07,50.58,48.21046641259251,0.049149775219527125
2018-02-08,47.87,49.550466412592506,-0.03391424005174337
2018-02-09,49.21,50.82046641259251,-0.031689327671999834
2018-02-12,50.48,51.160466412592505,-0.01330062957410838
2018-02-13,50.82,52.79046641259251,-0.03732617926108106
2018-02-14,52.45,52.490466412592504,-0.0007709288058982411
2018-02-15,52.15,52.79046641259251,-0.012132236294084664
2018-02-16,52.45,52.68046641259251,-0.004374798256103096
2018-02-20,52.34,52.32046641259251,0.00037334505494368564
2018-02-21,51.98,51.6004664125925,0.00735523559753859
2018-02-22,51.26,52.07046641259251,-0.01556480032597729
2018-02-23,51.73,52.75046641259251,-0.019345163787005126
2018-02-26,52.41,52.28046641259251,0.002477667019747276
2018-02-27,51.94,51.300466412592506,0.012466428321799894
2018-02-28,50.96,49.65046641259251,0.02637505107253868
2018-03-01,49.31,49.490466412592504,-0.0036464884183549096
2018-03-02,49.15,50.300466412592506,-0.022871883595586118
2018-03-05,49.96,50.300466412592506,-0.00676865319299047
2018-03-06,49.96,50.28046641259251,-0.00637357676762218
2018-03-07,49.94,49.97046641259251,-0.0006096883775500439
2018-03-08,49.63,51.53046641259251,-0.03688044267590973
2018-03-09,51.19,51.03046641259251,0.003126242000565327
2018-03-12,50.69,50.660466412592505,0.0005829710916389619
2018-03-13,50.32,49.8504664125925,0.009418840408058626
2018-03-14,49.51,50.15046641259251,-0.012770896432414691
2018-03-15,49.81,50.620466412592506,-0.016010646879201618
2018-03-16,50.28,50.21046641259251,0.0013848424915259283
2018-03-19,49.87,50.61046641259251,-0.014630697266371673
2018-03-20,50.27,50.97046641259251,-0.013742593738939157
2018-03-21,50.63,48.96046641259251,0.03409962587648252
2018-03-22,48.62,47.32046641259251,0.02746240022396873
2018-03-23,46.98,48.58046641259251,-0.03294464896651661
2018-03-26,48.24,47.810466412592504,0.008984091133952266
2018-03-27,47.47,47.630466412592504,-0.0033689867993835776
2018-03-28,47.29,47.950466412592505,-0.013773930933423717
2018-03-29,47.61,48.06783432250412,-0.009524754525705226
2018-04-02,46.68,48.55783432250412,-0.03867211848930918
2018-04-03,47.17,49.06783432250412,-0.03867776821023683
2018-04-04,47.68,49.33783432250412,-0.03360168408826869
2018-04-05,47.95,47.97783432250412,-0.0005801496231992997
2018-04-06,46.59,47.83783432250412,-0.026084674195150703
2018-04-09,46.45,49.01783432250412,-0.052385715484888795
2018-04-10,47.63,48.19783432250412,-0.01178132442019264
2018-04-11,46.81,49.37783432250412,-0.05200378586336296
2018-04-12,47.99,48.897834322504124,-0.018565941315857204
2018-04-13,47.51,49.33783432250412,-0.03704731566765196
2018-04-16,47.95,48.94783432250412,-0.020385668463484108
2018-04-17,47.56,49.41783432250412,-0.037594409952887986
2018-04-18,48.03,50.11783432250412,-0.04165851040308488
2018-04-19,48.73,50.26783432250412,-0.03059281035737127
2018-04-20,48.88,50.177834322504125,-0.02586469384395218
2018-04-23,48.79,49.62783432250412,-0.0168823470526539
2018-04-24,48.24,49.84783432250412,-0.032254848066252895
2018-04-25,48.46,49.787834322504125,-0.026669855007208865
2018-04-26,48.4,50.30783432250412,-0.03792320516668901
2018-04-27,48.92,49.76783432250412,-0.017035788959792963
2018-04-30,48.38,49.287834322504125,-0.01841903453424043
2018-05-01,47.9,41.16783432250412,0.1635297505512887
2018-05-02,39.78,40.43783432250412,-0.01626779310824833
2018-05-03,39.05,41.24783432250412,-0.053283629519065956
2018-05-04,39.86,40.99783432250412,-0.02775352262642694
2018-05-07,39.61,39.63783432250412,-0.0007022160261747068
2018-05-08,38.25,39.147834322504124,-0.022934456989565977
2018-05-09,37.76,39.397834322504124,-0.04157168409555423
2018-05-10,38.01,39.33783432250412,-0.03375463711647453
2018-05-11,37.95,39.26783432250412,-0.03356014777084049
2018-05-14,37.88,39.49783432250412,-0.0409600766789977
2018-05-15,38.11,39.857834322504125,-0.0438517132757833
2018-05-16,38.47,40.24783432250412,-0.04417217354500147
2018-05-17,38.86,40.01783432250412,-0.028932958069972647
2018-05-18,38.63,40.177834322504125,-0.0385245832336254
2018-05-21,38.79,40.45783432250412,-0.041224013851290375
2018-05-22,39.07,39.897834322504124,-0.020748853579683924
2018-05-23,38.51,39.927834322504125,-0.03550992300388822
2018-05-24,38.54,40.077834322504124,-0.038371193167007434
2018-05-25,38.69,38.577834322504124,0.0029075161803586713
2018-05-29,37.19,39.537834322504125,-0.0593819657230894
2018-05-30,38.15,40.19783432250412,-0.05094389677997346
2018-05-31,38.81,40.507834322504124,-0.04191372732955234
2018-06-01,39.12,40.29783432250412,-0.029228228819392688
