date,SNA,dcf,Deviation
1993-12-16,25.08,,
1993-12-17,25.5,,
1993-12-20,25.25,,
1993-12-21,24.75,,
1993-12-22,24.42,,
1993-12-23,24.33,,
1993-12-27,25.0,,
1993-12-28,25.33,,
1993-12-29,25.33,,
1993-12-30,25.42,,
1993-12-31,25.25,,
1994-01-03,25.17,,
1994-01-04,26.33,,
1994-01-05,26.5,,
1994-01-06,26.75,,
1994-01-07,27.58,,
1994-01-10,27.75,,
1994-01-11,27.5,,
1994-01-12,27.5,,
1994-01-13,27.42,,
1994-01-14,27.25,,
1994-01-17,27.17,,
1994-01-18,27.17,,
1994-01-19,27.67,,
1994-01-20,27.75,,
1994-01-21,27.58,,
1994-01-24,27.5,,
1994-01-25,27.92,,
1994-01-26,27.67,,
1994-01-27,27.75,,
1994-01-28,27.83,,
1994-01-31,28.58,,
1994-02-01,28.42,,
1994-02-02,28.75,,
1994-02-03,28.5,,
1994-02-04,28.58,,
1994-02-07,28.0,,
1994-02-08,27.58,,
1994-02-09,28.0,,
1994-02-10,28.0,,
1994-02-11,27.92,,
1994-02-14,27.75,,
1994-02-15,27.5,,
1994-02-16,28.0,,
1994-02-17,28.25,,
1994-02-18,28.92,,
1994-02-22,29.25,,
1994-02-23,29.42,,
1994-02-24,29.33,,
1994-02-25,29.42,,
1994-02-28,29.17,,
1994-03-01,29.33,,
1994-03-02,29.5,,
1994-03-03,28.92,,
1994-03-04,29.0,,
1994-03-07,29.08,,
1994-03-08,28.75,,
1994-03-09,28.92,,
1994-03-10,28.08,,
1994-03-11,28.25,,
1994-03-14,28.67,,
1994-03-15,29.0,,
1994-03-16,28.67,,
1994-03-17,28.92,,
1994-03-18,28.67,,
1994-03-21,28.25,,
1994-03-22,27.67,,
1994-03-23,28.17,,
1994-03-24,27.83,,
1994-03-25,26.83,,
1994-03-28,27.5,,
1994-03-29,27.42,,
1994-03-30,26.83,,
1994-03-31,26.67,,
1994-04-04,26.75,,
1994-04-05,27.42,,
1994-04-06,26.92,,
1994-04-07,26.75,,
1994-04-08,26.42,,
1994-04-11,25.92,,
1994-04-12,25.75,,
1994-04-13,25.75,,
1994-04-14,25.75,,
1994-04-15,26.0,,
1994-04-18,25.5,,
1994-04-19,25.08,,
1994-04-20,24.25,,
1994-04-21,24.83,,
1994-04-22,24.83,,
1994-04-25,24.83,,
1994-04-26,25.08,,
1994-04-28,25.08,,
1994-04-29,25.42,,
1994-05-02,25.33,,
1994-05-03,25.42,,
1994-05-04,25.17,,
1994-05-05,25.17,,
1994-05-06,24.58,,
1994-05-09,24.33,,
1994-05-10,24.33,,
1994-05-11,24.08,,
1994-05-12,23.92,,
1994-05-13,24.0,,
1994-05-16,23.75,,
1994-05-17,23.83,,
1994-05-18,23.92,,
1994-05-19,23.75,,
1994-05-20,23.92,,
1994-05-23,23.83,,
1994-05-24,23.92,,
1994-05-25,23.92,,
1994-05-26,23.58,,
1994-05-27,23.92,,
1994-05-31,23.42,,
1994-06-01,23.33,,
1994-06-02,23.92,,
1994-06-03,24.5,,
1994-06-06,24.83,,
1994-06-07,24.83,,
1994-06-08,24.83,,
1994-06-09,25.0,,
1994-06-10,25.0,,
1994-06-13,24.83,,
1994-06-14,24.83,,
1994-06-15,25.17,,
1994-06-16,25.5,,
1994-06-17,25.67,,
1994-06-20,25.58,,
1994-06-21,25.42,,
1994-06-22,25.0,,
1994-06-23,24.83,,
1994-06-24,24.5,,
1994-06-27,24.83,,
1994-06-28,24.83,,
1994-06-29,24.75,,
1994-06-30,24.83,,
1994-07-01,25.33,,
1994-07-05,25.33,,
1994-07-06,25.33,,
1994-07-07,25.33,,
1994-07-08,25.42,,
1994-07-11,25.42,,
1994-07-12,25.33,,
1994-07-13,25.33,,
1994-07-14,25.17,,
1994-07-15,25.0,,
1994-07-18,25.42,,
1994-07-19,25.33,,
1994-07-20,24.75,,
1994-07-21,24.33,,
1994-07-22,24.25,,
1994-07-25,24.25,,
1994-07-26,24.5,,
1994-07-27,24.5,,
1994-07-28,24.42,,
1994-07-29,24.42,,
1994-08-01,24.5,,
1994-08-02,24.67,,
1994-08-03,24.5,,
1994-08-04,24.33,,
1994-08-05,24.42,,
1994-08-08,24.67,,
1994-08-09,24.5,,
1994-08-10,24.33,,
1994-08-11,24.08,,
1994-08-12,24.33,,
1994-08-15,23.83,,
1994-08-16,24.0,,
1994-08-17,24.0,,
1994-08-18,23.75,,
1994-08-19,23.33,,
1994-08-22,23.92,,
1994-08-23,24.0,,
1994-08-24,24.33,,
1994-08-25,24.0,,
1994-08-26,24.17,,
1994-08-29,24.5,,
1994-08-30,24.5,,
1994-08-31,24.42,,
1994-09-01,24.5,,
1994-09-02,24.33,,
1994-09-06,24.25,,
1994-09-07,24.08,,
1994-09-08,24.08,,
1994-09-09,23.92,,
1994-09-12,23.92,,
1994-09-13,23.67,,
1994-09-14,24.08,,
1994-09-15,24.17,,
1994-09-16,24.08,,
1994-09-19,23.83,,
1994-09-20,23.25,,
1994-09-21,22.83,,
1994-09-22,22.67,,
1994-09-23,22.25,,
1994-09-26,22.83,,
1994-09-27,22.92,,
1994-09-28,23.17,,
1994-09-29,22.92,,
1994-09-30,23.5,,
1994-10-03,23.33,,
1994-10-04,23.08,,
1994-10-05,22.75,,
1994-10-06,22.83,,
1994-10-07,23.08,,
1994-10-10,23.0,,
1994-10-11,23.17,,
1994-10-12,23.0,,
1994-10-13,23.0,,
1994-10-14,23.0,,
1994-10-17,22.67,,
1994-10-18,23.0,,
1994-10-19,21.33,,
1994-10-20,20.83,,
1994-10-21,20.92,,
1994-10-24,21.08,,
1994-10-25,20.83,,
1994-10-26,20.92,,
1994-10-27,20.92,,
1994-10-28,21.42,,
1994-10-31,21.17,,
1994-11-01,21.08,,
1994-11-02,21.08,,
1994-11-03,20.92,,
1994-11-04,21.0,,
1994-11-07,21.25,,
1994-11-08,21.25,,
1994-11-09,21.42,,
1994-11-10,21.08,,
1994-11-11,21.33,,
1994-11-14,21.33,,
1994-11-15,21.33,,
1994-11-16,21.58,,
1994-11-17,21.0,,
1994-11-18,20.5,,
1994-11-21,20.92,,
1994-11-22,20.67,,
1994-11-23,20.67,,
1994-11-25,20.58,,
1994-11-28,20.58,,
1994-11-29,20.83,,
1994-11-30,21.0,,
1994-12-01,20.75,,
1994-12-02,20.92,,
1994-12-05,21.0,,
1994-12-06,21.17,,
1994-12-07,21.17,,
1994-12-08,21.25,,
1994-12-09,20.67,,
1994-12-12,20.83,,
1994-12-13,20.92,,
1994-12-14,21.25,,
1994-12-15,21.25,,
1994-12-16,21.17,,
1994-12-19,22.0,,
1994-12-20,22.08,,
1994-12-21,22.0,,
1994-12-22,22.42,,
1994-12-23,22.08,,
1994-12-27,22.17,,
1994-12-28,22.08,,
1994-12-29,22.08,,
1994-12-30,22.17,,
1995-01-03,22.5,,
1995-01-04,22.67,,
1995-01-05,22.0,,
1995-01-06,22.17,,
1995-01-09,22.0,,
1995-01-10,21.58,,
1995-01-11,21.17,,
1995-01-12,21.33,,
1995-01-13,21.58,,
1995-01-16,22.08,,
1995-01-17,21.92,,
1995-01-18,21.42,,
1995-01-19,21.58,,
1995-01-20,21.5,,
1995-01-23,21.0,,
1995-01-24,20.75,,
1995-01-25,21.0,,
1995-01-26,21.33,,
1995-01-27,20.92,,
1995-01-30,21.42,,
1995-01-31,21.08,,
1995-02-01,21.42,,
1995-02-02,22.0,,
1995-02-03,22.17,,
1995-02-06,22.25,,
1995-02-07,22.33,,
1995-02-08,22.42,,
1995-02-09,22.5,,
1995-02-10,22.5,,
1995-02-13,22.5,,
1995-02-14,22.33,,
1995-02-15,22.25,,
1995-02-16,22.58,,
1995-02-17,22.67,,
1995-02-21,22.67,,
1995-02-22,22.67,,
1995-02-23,22.58,,
1995-02-24,22.58,,
1995-02-27,22.33,,
1995-02-28,22.67,,
1995-03-01,22.58,,
1995-03-02,22.42,,
1995-03-03,22.42,,
1995-03-06,22.58,,
1995-03-07,22.58,,
1995-03-08,22.42,,
1995-03-09,22.5,,
1995-03-10,22.67,,
1995-03-13,22.75,,
1995-03-14,22.83,,
1995-03-15,22.92,,
1995-03-16,23.0,,
1995-03-17,22.67,,
1995-03-20,22.75,,
1995-03-21,23.33,,
1995-03-22,23.42,,
1995-03-23,23.58,,
1995-03-24,23.75,,
1995-03-27,23.92,,
1995-03-28,24.17,,
1995-03-29,24.25,,
1995-03-30,24.0,,
1995-03-31,24.33,,
1995-04-03,24.17,,
1995-04-04,24.67,,
1995-04-05,24.58,,
1995-04-06,24.58,,
1995-04-07,24.42,,
1995-04-10,24.33,,
1995-04-11,24.17,,
1995-04-12,24.25,,
1995-04-13,24.25,,
1995-04-17,24.0,,
1995-04-18,23.67,,
1995-04-19,23.5,,
1995-04-20,23.17,,
1995-04-21,23.67,,
1995-04-24,24.33,,
1995-04-25,24.33,,
1995-04-26,24.33,,
1995-04-27,24.42,,
1995-04-28,24.83,,
1995-05-01,24.5,,
1995-05-02,24.42,,
1995-05-03,24.5,,
1995-05-04,24.5,,
1995-05-05,24.42,,
1995-05-08,24.42,,
1995-05-09,24.5,,
1995-05-10,24.42,,
1995-05-11,24.42,,
1995-05-12,24.58,,
1995-05-15,24.5,,
1995-05-16,24.42,,
1995-05-17,24.25,,
1995-05-18,23.92,,
1995-05-19,23.0,,
1995-05-22,23.67,,
1995-05-23,24.17,,
1995-05-24,24.25,,
1995-05-25,23.75,,
1995-05-26,23.58,,
1995-05-30,23.58,,
1995-05-31,23.67,,
1995-06-01,23.42,,
1995-06-02,23.08,,
1995-06-05,23.0,,
1995-06-06,22.5,,
1995-06-07,22.75,,
1995-06-08,22.92,,
1995-06-09,22.67,,
1995-06-12,22.92,,
1995-06-13,23.0,,
1995-06-14,23.17,,
1995-06-15,23.58,,
1995-06-16,23.67,,
1995-06-19,23.75,,
1995-06-20,23.83,,
1995-06-21,24.0,,
1995-06-22,24.33,,
1995-06-23,24.33,,
1995-06-26,24.25,,
1995-06-27,24.75,,
1995-06-28,24.92,,
1995-06-29,25.17,,
1995-06-30,25.83,,
1995-07-03,25.75,,
1995-07-05,25.75,,
1995-07-06,25.67,,
1995-07-07,26.58,,
1995-07-10,26.92,,
1995-07-11,26.92,,
1995-07-12,27.17,,
1995-07-13,27.17,,
1995-07-14,27.0,,
1995-07-17,27.17,,
1995-07-18,27.67,,
1995-07-19,27.25,,
1995-07-20,27.42,,
1995-07-21,27.58,,
1995-07-24,27.92,,
1995-07-25,27.83,,
1995-07-26,27.5,,
1995-07-27,27.75,,
1995-07-28,27.75,,
1995-07-31,27.83,,
1995-08-01,27.75,,
1995-08-02,27.42,,
1995-08-03,27.25,,
1995-08-04,27.33,,
1995-08-07,27.58,,
1995-08-08,27.42,,
1995-08-09,27.33,,
1995-08-10,27.17,,
1995-08-11,27.08,,
1995-08-14,27.25,,
1995-08-15,27.33,,
1995-08-16,27.0,,
1995-08-17,27.0,,
1995-08-18,27.17,,
1995-08-21,27.83,,
1995-08-22,27.75,,
1995-08-23,27.75,,
1995-08-24,27.5,,
1995-08-25,27.67,,
1995-08-28,27.5,,
1995-08-29,27.83,,
1995-08-30,27.83,,
1995-08-31,27.33,,
1995-09-01,27.67,,
1995-09-05,27.58,,
1995-09-06,27.67,,
1995-09-07,27.58,,
1995-09-08,27.67,,
1995-09-11,27.42,,
1995-09-12,27.58,,
1995-09-13,27.58,,
1995-09-14,27.75,,
1995-09-15,27.5,,
1995-09-18,27.33,,
1995-09-19,27.25,,
1995-09-20,27.08,,
1995-09-21,26.08,,
1995-09-22,26.08,,
1995-09-25,26.17,,
1995-09-26,26.17,,
1995-09-27,26.0,,
1995-09-28,25.75,,
1995-09-29,25.33,,
1995-10-02,25.92,,
1995-10-03,25.5,,
1995-10-04,25.75,,
1995-10-05,25.67,,
1995-10-06,25.67,,
1995-10-09,25.42,,
1995-10-10,25.5,,
1995-10-11,25.5,,
1995-10-12,26.33,,
1995-10-13,26.67,,
1995-10-16,26.75,,
1995-10-17,27.17,,
1995-10-18,27.75,,
1995-10-19,27.92,,
1995-10-20,27.83,,
1995-10-23,27.67,,
1995-10-24,28.17,,
1995-10-25,28.08,,
1995-10-26,28.17,,
1995-10-27,28.08,,
1995-10-30,28.42,,
1995-10-31,28.25,,
1995-11-01,28.33,,
1995-11-02,28.5,,
1995-11-03,28.5,,
1995-11-06,28.58,,
1995-11-07,28.25,,
1995-11-08,28.75,,
1995-11-09,28.92,,
1995-11-10,28.92,,
1995-11-13,29.17,,
1995-11-14,29.42,,
1995-11-15,29.17,,
1995-11-16,29.25,,
1995-11-17,29.75,,
1995-11-20,29.58,,
1995-11-21,29.58,,
1995-11-22,29.25,,
1995-11-24,29.17,,
1995-11-27,29.25,,
1995-11-28,29.58,,
1995-11-29,29.42,,
1995-11-30,29.5,,
1995-12-01,29.33,,
1995-12-04,29.33,,
1995-12-05,29.25,,
1995-12-06,29.08,,
1995-12-07,29.17,,
1995-12-08,28.83,,
1995-12-11,28.67,,
1995-12-12,28.83,,
1995-12-13,29.5,,
1995-12-14,29.67,,
1995-12-15,29.92,,
1995-12-18,29.83,,
1995-12-19,30.83,,
1995-12-20,30.92,,
1995-12-21,30.92,,
1995-12-22,30.5,,
1995-12-26,30.25,,
1995-12-27,30.25,,
1995-12-28,30.25,,
1995-12-29,30.17,,
1996-01-02,30.67,,
1996-01-03,30.67,,
1996-01-04,30.0,,
1996-01-05,30.25,,
1996-01-08,30.33,,
1996-01-09,29.75,,
1996-01-10,28.75,,
1996-01-11,29.25,,
1996-01-12,29.08,,
1996-01-15,29.5,,
1996-01-16,30.25,,
1996-01-17,30.08,,
1996-01-18,30.08,,
1996-01-19,30.58,,
1996-01-22,30.58,,
1996-01-23,30.67,,
1996-01-24,31.0,,
1996-01-25,29.25,,
1996-01-26,30.08,,
1996-01-29,29.58,,
1996-01-30,29.25,,
1996-01-31,29.33,,
1996-02-01,29.83,,
1996-02-02,29.25,,
1996-02-05,28.75,,
1996-02-06,28.83,,
1996-02-07,29.0,,
1996-02-08,29.33,,
1996-02-09,28.83,,
1996-02-12,29.5,,
1996-02-13,29.17,,
1996-02-14,29.42,,
1996-02-15,29.25,,
1996-02-16,29.33,,
1996-02-20,29.42,,
1996-02-21,29.83,,
1996-02-22,29.92,,
1996-02-23,29.5,,
1996-02-26,29.17,,
1996-02-27,29.08,,
1996-02-28,29.67,,
1996-02-29,29.83,,
1996-03-01,29.75,,
1996-03-04,30.5,,
1996-03-05,30.67,,
1996-03-06,30.42,,
1996-03-07,30.0,,
1996-03-08,30.0,,
1996-03-11,30.25,,
1996-03-12,30.5,,
1996-03-13,30.08,,
1996-03-14,29.83,,
1996-03-15,29.83,,
1996-03-18,30.58,,
1996-03-19,30.92,,
1996-03-20,31.08,,
1996-03-21,31.17,,
1996-03-22,31.25,,
1996-03-25,31.0,,
1996-03-26,31.25,,
1996-03-27,30.92,,
1996-03-28,31.17,,
1996-03-29,31.17,,
1996-04-01,31.08,,
1996-04-02,31.17,,
1996-04-03,31.25,,
1996-04-04,31.0,,
1996-04-08,30.75,,
1996-04-09,30.25,,
1996-04-10,30.0,,
1996-04-11,30.42,,
1996-04-12,30.75,,
1996-04-15,31.25,,
1996-04-16,31.25,,
1996-04-17,31.08,,
1996-04-18,31.33,,
1996-04-19,31.92,,
1996-04-22,32.33,,
1996-04-23,32.17,,
1996-04-24,31.92,,
1996-04-25,32.17,,
1996-04-26,31.92,,
1996-04-29,32.08,,
1996-04-30,32.0,,
1996-05-01,32.25,,
1996-05-02,32.0,,
1996-05-03,31.67,,
1996-05-06,31.42,,
1996-05-07,31.5,,
1996-05-08,31.83,,
1996-05-09,31.42,,
1996-05-10,31.33,,
1996-05-13,31.42,,
1996-05-14,32.0,,
1996-05-15,32.0,,
1996-05-16,31.83,,
1996-05-17,31.75,,
1996-05-20,32.17,,
1996-05-21,32.5,,
1996-05-22,32.5,,
1996-05-23,32.42,,
1996-05-24,32.58,,
1996-05-28,32.5,,
1996-05-29,32.08,,
1996-05-30,32.25,,
1996-05-31,32.08,,
1996-06-03,32.0,,
1996-06-04,32.67,,
1996-06-05,32.67,,
1996-06-06,32.5,,
1996-06-07,32.0,,
1996-06-10,32.0,,
1996-06-11,31.92,,
1996-06-12,32.08,,
1996-06-13,32.08,,
1996-06-14,32.0,,
1996-06-17,31.58,,
1996-06-18,31.75,,
1996-06-19,31.42,,
1996-06-20,31.5,,
1996-06-21,31.67,,
1996-06-24,31.5,,
1996-06-25,31.5,,
1996-06-26,31.42,,
1996-06-27,31.42,,
1996-06-28,31.58,,
1996-07-01,31.58,,
1996-07-02,31.67,,
1996-07-03,31.75,,
1996-07-05,31.42,,
1996-07-08,31.33,,
1996-07-09,30.92,,
1996-07-10,30.58,,
1996-07-11,29.92,,
1996-07-12,29.42,,
1996-07-15,29.0,,
1996-07-16,29.08,,
1996-07-17,29.58,,
1996-07-18,29.83,,
1996-07-19,29.58,,
1996-07-22,28.83,,
1996-07-23,28.42,,
1996-07-24,28.33,,
1996-07-25,28.75,,
1996-07-26,28.92,,
1996-07-29,29.33,,
1996-07-30,29.42,,
1996-07-31,29.58,,
1996-08-01,29.58,,
1996-08-02,29.83,,
1996-08-05,29.83,,
1996-08-06,30.33,,
1996-08-07,30.5,,
1996-08-08,30.25,,
1996-08-09,30.42,,
1996-08-12,30.67,,
1996-08-13,30.5,,
1996-08-14,30.75,,
1996-08-15,30.83,,
1996-08-16,30.58,,
1996-08-19,30.67,,
1996-08-20,30.92,,
1996-08-21,30.83,,
1996-08-22,30.92,,
1996-08-23,30.67,,
1996-08-26,30.92,,
1996-08-27,30.75,,
1996-08-28,30.92,,
1996-08-29,30.75,,
1996-08-30,30.42,,
1996-09-03,30.75,,
1996-09-04,30.92,,
1996-09-05,30.83,,
1996-09-06,30.92,,
1996-09-09,31.33,,
1996-09-10,31.58,,
1996-09-11,31.5,,
1996-09-12,31.88,,
1996-09-13,32.13,,
1996-09-16,32.13,,
1996-09-17,32.13,,
1996-09-18,32.0,,
1996-09-19,32.38,,
1996-09-20,32.0,,
1996-09-23,32.0,,
1996-09-24,32.13,,
1996-09-25,32.13,,
1996-09-26,32.13,,
1996-09-27,32.13,,
1996-09-30,32.13,,
1996-10-01,32.13,,
1996-10-02,32.13,,
1996-10-03,32.25,,
1996-10-04,32.63,,
1996-10-07,32.63,,
1996-10-08,32.75,,
1996-10-09,32.63,,
1996-10-10,32.5,,
1996-10-11,32.88,,
1996-10-14,33.38,,
1996-10-15,33.88,,
1996-10-16,33.63,,
1996-10-17,34.13,,
1996-10-18,33.63,,
1996-10-21,33.75,,
1996-10-22,33.25,,
1996-10-23,33.0,,
1996-10-24,32.38,,
1996-10-25,32.5,,
1996-10-28,32.38,,
1996-10-29,32.38,,
1996-10-30,32.25,,
1996-10-31,32.13,,
1996-11-01,32.13,,
1996-11-04,32.13,,
1996-11-05,32.25,,
1996-11-06,32.38,,
1996-11-07,32.5,,
1996-11-08,32.75,,
1996-11-11,32.88,,
1996-11-12,32.88,,
1996-11-13,33.75,,
1996-11-14,34.25,,
1996-11-15,35.0,,
1996-11-18,34.88,,
1996-11-19,34.88,,
1996-11-20,34.75,,
1996-11-21,35.5,,
1996-11-22,35.88,,
1996-11-25,36.25,,
1996-11-26,36.13,,
1996-11-27,36.13,,
1996-11-29,36.25,,
1996-12-02,35.75,,
1996-12-03,36.0,,
1996-12-04,36.5,,
1996-12-05,36.38,,
1996-12-06,35.5,,
1996-12-09,36.25,,
1996-12-10,36.38,,
1996-12-11,36.0,,
1996-12-12,35.75,,
1996-12-13,35.88,,
1996-12-16,35.88,,
1996-12-17,35.75,,
1996-12-18,36.13,,
1996-12-19,36.5,,
1996-12-20,37.75,,
1996-12-23,36.38,,
1996-12-24,36.5,,
1996-12-26,36.25,,
1996-12-27,36.38,,
1996-12-30,36.25,,
1996-12-31,35.63,,
1997-01-02,35.25,,
1997-01-03,35.88,,
1997-01-06,36.75,,
1997-01-07,36.75,,
1997-01-08,36.5,,
1997-01-09,37.0,,
1997-01-10,37.88,,
1997-01-13,36.88,,
1997-01-14,36.75,,
1997-01-15,36.75,,
1997-01-16,36.88,,
1997-01-17,36.88,,
1997-01-20,37.63,,
1997-01-21,38.0,,
1997-01-22,37.88,,
1997-01-23,37.38,,
1997-01-24,37.13,,
1997-01-27,36.88,,
1997-01-28,37.0,,
1997-01-29,37.5,,
1997-01-30,37.88,,
1997-01-31,37.25,,
1997-02-03,38.38,,
1997-02-04,38.38,,
1997-02-05,37.63,,
1997-02-06,37.75,,
1997-02-07,37.75,,
1997-02-10,38.0,,
1997-02-11,38.13,,
1997-02-12,38.75,,
1997-02-13,39.38,,
1997-02-14,39.38,,
1997-02-18,40.38,,
1997-02-19,39.88,,
1997-02-20,39.63,,
1997-02-21,40.13,,
1997-02-24,39.88,,
1997-02-25,39.63,,
1997-02-26,39.5,,
1997-02-27,39.13,,
1997-02-28,38.88,,
1997-03-03,39.88,,
1997-03-04,39.75,,
1997-03-05,40.63,,
1997-03-06,39.88,,
1997-03-07,40.5,,
1997-03-10,40.63,,
1997-03-11,41.25,,
1997-03-12,40.75,,
1997-03-13,40.38,,
1997-03-14,41.13,,
1997-03-17,42.0,,
1997-03-18,41.38,,
1997-03-19,40.75,,
1997-03-20,40.38,,
1997-03-21,40.63,,
1997-03-24,40.5,,
1997-03-25,40.0,,
1997-03-26,39.88,,
1997-03-27,39.25,,
1997-03-31,38.75,,
1997-04-01,38.38,,
1997-04-02,37.75,,
1997-04-03,37.13,,
1997-04-04,37.75,,
1997-04-07,38.25,,
1997-04-08,38.13,,
1997-04-09,37.38,,
1997-04-10,37.63,,
1997-04-11,35.75,,
1997-04-14,36.13,,
1997-04-15,36.63,,
1997-04-16,37.38,,
1997-04-17,36.38,,
1997-04-18,36.5,,
1997-04-21,37.25,,
1997-04-22,37.13,,
1997-04-23,37.13,,
1997-04-24,36.88,,
1997-04-25,37.25,,
1997-04-28,37.25,,
1997-04-29,38.13,,
1997-04-30,38.5,,
1997-05-01,38.25,,
1997-05-02,39.25,,
1997-05-05,40.13,,
1997-05-06,39.5,,
1997-05-07,39.25,,
1997-05-08,39.88,,
1997-05-09,39.38,,
1997-05-12,39.75,,
1997-05-13,39.38,,
1997-05-14,38.75,,
1997-05-15,39.0,,
1997-05-16,38.63,,
1997-05-19,39.13,,
1997-05-20,39.0,,
1997-05-21,38.75,,
1997-05-22,39.0,,
1997-05-23,39.25,,
1997-05-27,38.38,,
1997-05-28,38.88,,
1997-05-29,39.75,,
1997-05-30,39.88,,
1997-06-02,40.5,,
1997-06-03,40.75,,
1997-06-04,40.25,,
1997-06-05,40.13,,
1997-06-06,40.5,,
1997-06-09,40.38,,
1997-06-10,39.88,,
1997-06-11,39.75,,
1997-06-12,39.88,,
1997-06-13,40.63,,
1997-06-16,40.38,,
1997-06-17,40.38,,
1997-06-18,40.0,,
1997-06-19,40.0,,
1997-06-20,39.75,,
1997-06-23,39.25,,
1997-06-24,39.75,,
1997-06-25,39.63,,
1997-06-26,39.31,,
1997-06-27,39.94,,
1997-06-30,39.38,,
1997-07-01,39.88,,
1997-07-02,39.88,,
1997-07-03,40.25,,
1997-07-07,39.94,,
1997-07-08,40.06,,
1997-07-09,40.13,,
1997-07-10,40.19,,
1997-07-11,40.63,,
1997-07-14,40.44,,
1997-07-15,40.19,,
1997-07-16,41.06,,
1997-07-17,41.44,,
1997-07-18,40.81,,
1997-07-21,40.13,,
1997-07-22,40.88,,
1997-07-23,40.69,,
1997-07-24,40.88,,
1997-07-25,41.25,,
1997-07-28,41.44,,
1997-07-29,41.38,,
1997-07-30,41.0,,
1997-07-31,41.25,,
1997-08-01,41.5,,
1997-08-04,41.81,,
1997-08-05,42.0,,
1997-08-06,42.44,,
1997-08-07,42.0,,
1997-08-08,41.38,,
1997-08-11,42.38,,
1997-08-12,42.19,,
1997-08-13,42.0,,
1997-08-14,41.88,,
1997-08-15,40.88,,
1997-08-18,40.94,,
1997-08-19,41.13,,
1997-08-20,41.75,,
1997-08-21,41.0,,
1997-08-22,41.0,,
1997-08-25,41.19,,
1997-08-26,41.25,,
1997-08-27,42.0,,
1997-08-28,41.81,,
1997-08-29,42.0,,
1997-09-02,43.06,,
1997-09-03,43.44,,
1997-09-04,42.88,,
1997-09-05,43.31,,
1997-09-08,43.13,,
1997-09-09,43.06,,
1997-09-10,42.44,,
1997-09-11,42.44,,
1997-09-12,42.94,,
1997-09-15,43.0,,
1997-09-16,43.88,,
1997-09-17,43.81,,
1997-09-18,44.5,,
1997-09-19,43.63,,
1997-09-22,43.69,,
1997-09-23,43.75,,
1997-09-24,43.88,,
1997-09-25,43.94,,
1997-09-26,44.38,,
1997-09-29,45.75,,
1997-09-30,46.06,,
1997-10-01,46.13,,
1997-10-02,45.75,,
1997-10-03,45.06,,
1997-10-06,44.88,,
1997-10-07,44.75,,
1997-10-08,43.88,,
1997-10-09,43.88,,
1997-10-10,43.75,,
1997-10-13,44.0,,
1997-10-14,43.56,,
1997-10-15,43.19,,
1997-10-16,43.38,,
1997-10-17,43.94,,
1997-10-20,44.94,,
1997-10-21,46.0,,
1997-10-22,45.88,,
1997-10-23,44.94,,
1997-10-24,44.69,,
1997-10-27,42.25,,
1997-10-28,43.56,,
1997-10-29,43.56,,
1997-10-30,43.19,,
1997-10-31,43.0,,
1997-11-03,43.19,,
1997-11-04,44.13,,
1997-11-05,44.56,,
1997-11-06,44.25,,
1997-11-07,43.63,,
1997-11-10,44.13,,
1997-11-11,44.13,,
1997-11-12,43.75,,
1997-11-13,43.81,,
1997-11-14,43.75,,
1997-11-17,43.31,,
1997-11-18,43.75,,
1997-11-19,42.69,,
1997-11-20,44.56,,
1997-11-21,44.88,,
1997-11-24,44.63,,
1997-11-25,44.31,,
1997-11-26,44.13,,
1997-11-28,43.94,,
1997-12-01,43.88,,
1997-12-02,44.5,,
1997-12-03,44.81,,
1997-12-04,44.5,,
1997-12-05,45.0,,
1997-12-08,45.13,,
1997-12-09,45.31,,
1997-12-10,45.38,,
1997-12-11,45.38,,
1997-12-12,45.38,,
1997-12-15,45.5,,
1997-12-16,45.5,,
1997-12-17,45.31,,
1997-12-18,44.25,,
1997-12-19,43.63,,
1997-12-22,43.56,,
1997-12-23,42.69,,
1997-12-24,43.13,,
1997-12-26,43.25,,
1997-12-29,42.88,,
1997-12-30,43.19,,
1997-12-31,43.63,,
1998-01-02,42.38,,
1998-01-05,42.19,,
1998-01-06,42.13,,
1998-01-07,42.25,,
1998-01-08,41.56,,
1998-01-09,40.63,,
1998-01-12,40.44,,
1998-01-13,39.63,,
1998-01-14,40.0,,
1998-01-15,40.06,,
1998-01-16,40.56,,
1998-01-20,40.94,,
1998-01-21,40.25,,
1998-01-22,39.97,,
1998-01-23,39.72,,
1998-01-26,39.63,,
1998-01-27,40.38,,
1998-01-28,39.88,,
1998-01-29,40.63,,
1998-01-30,39.19,,
1998-02-02,39.56,,
1998-02-03,39.75,,
1998-02-04,39.63,,
1998-02-05,40.13,,
1998-02-06,40.13,,
1998-02-09,40.0,,
1998-02-10,40.0,,
1998-02-11,40.0,,
1998-02-12,40.0,,
1998-02-13,39.69,,
1998-02-17,40.31,,
1998-02-18,40.94,,
1998-02-19,41.06,,
1998-02-20,41.13,,
1998-02-23,41.31,,
1998-02-24,41.38,,
1998-02-25,42.06,,
1998-02-26,43.06,,
1998-02-27,42.5,,
1998-03-02,42.25,,
1998-03-03,43.19,,
1998-03-04,42.94,,
1998-03-05,42.69,,
1998-03-06,42.38,,
1998-03-09,42.56,,
1998-03-10,42.88,,
1998-03-11,42.81,,
1998-03-12,43.25,,
1998-03-13,43.63,,
1998-03-16,43.56,,
1998-03-17,43.06,,
1998-03-18,42.94,,
1998-03-19,44.06,,
