date,WEC,dcf,Deviation
1984-06-14,4.58,,
1984-06-15,4.6,,
1984-06-18,4.56,,
1984-06-19,4.6,,
1984-06-20,4.65,,
1984-06-21,4.63,,
1984-06-22,4.65,,
1984-06-25,4.65,,
1984-06-26,4.58,,
1984-06-27,4.65,,
1984-06-28,4.65,,
1984-06-29,4.65,,
1984-07-02,4.63,,
1984-07-03,4.65,,
1984-07-05,4.63,,
1984-07-06,4.63,,
1984-07-09,4.65,,
1984-07-10,4.67,,
1984-07-11,4.69,,
1984-07-12,4.71,,
1984-07-13,4.73,,
1984-07-16,4.77,,
1984-07-17,4.81,,
1984-07-18,4.81,,
1984-07-19,4.79,,
1984-07-20,4.67,,
1984-07-23,4.6,,
1984-07-24,4.63,,
1984-07-25,4.73,,
1984-07-26,4.79,,
1984-07-27,4.79,,
1984-07-30,4.75,,
1984-07-31,4.75,,
1984-08-01,4.6,,
1984-08-02,4.65,,
1984-08-03,4.63,,
1984-08-06,4.67,,
1984-08-07,4.67,,
1984-08-08,4.65,,
1984-08-09,4.67,,
1984-08-10,4.69,,
1984-08-13,4.71,,
1984-08-14,4.75,,
1984-08-15,4.73,,
1984-08-16,4.77,,
1984-08-17,4.83,,
1984-08-20,4.83,,
1984-08-21,4.83,,
1984-08-22,4.9,,
1984-08-23,4.88,,
1984-08-24,4.88,,
1984-08-27,4.83,,
1984-08-28,4.88,,
1984-08-29,4.9,,
1984-08-30,4.92,,
1984-08-31,4.92,,
1984-09-04,4.9,,
1984-09-05,4.94,,
1984-09-06,4.96,,
1984-09-07,4.96,,
1984-09-10,4.9,,
1984-09-11,4.83,,
1984-09-12,4.85,,
1984-09-13,4.81,,
1984-09-14,4.96,,
1984-09-17,5.02,,
1984-09-18,5.04,,
1984-09-19,5.06,,
1984-09-20,5.13,,
1984-09-21,5.13,,
1984-09-24,5.08,,
1984-09-25,5.1,,
1984-09-26,5.17,,
1984-09-27,5.23,,
1984-09-28,5.25,,
1984-10-01,5.27,,
1984-10-02,5.25,,
1984-10-03,5.23,,
1984-10-04,5.27,,
1984-10-05,5.27,,
1984-10-08,5.27,,
1984-10-09,5.25,,
1984-10-10,5.29,,
1984-10-11,5.29,,
1984-10-12,5.35,,
1984-10-15,5.48,,
1984-10-16,5.46,,
1984-10-17,5.44,,
1984-10-18,5.52,,
1984-10-19,5.54,,
1984-10-22,5.52,,
1984-10-23,5.52,,
1984-10-24,5.54,,
1984-10-25,5.44,,
1984-10-26,5.42,,
1984-10-29,5.31,,
1984-10-30,5.25,,
1984-10-31,5.19,,
1984-11-01,5.08,,
1984-11-02,5.15,,
1984-11-05,5.21,,
1984-11-06,5.29,,
1984-11-07,5.21,,
1984-11-08,5.21,,
1984-11-09,5.21,,
1984-11-12,5.21,,
1984-11-13,5.17,,
1984-11-14,5.15,,
1984-11-15,5.17,,
1984-11-16,5.13,,
1984-11-19,5.1,,
1984-11-20,5.1,,
1984-11-21,5.06,,
1984-11-23,5.13,,
1984-11-26,5.15,,
1984-11-27,5.15,,
1984-11-28,5.17,,
1984-11-29,5.17,,
1984-11-30,5.15,,
1984-12-03,5.13,,
1984-12-04,5.1,,
1984-12-05,5.1,,
1984-12-06,5.13,,
1984-12-07,5.1,,
1984-12-10,5.17,,
1984-12-11,5.17,,
1984-12-12,5.15,,
1984-12-13,5.19,,
1984-12-14,5.19,,
1984-12-17,5.19,,
1984-12-18,5.29,,
1984-12-19,5.33,,
1984-12-20,5.31,,
1984-12-21,5.31,,
1984-12-24,5.31,,
1984-12-26,5.27,,
1984-12-27,5.23,,
1984-12-28,5.23,,
1984-12-31,5.19,,
1985-01-02,5.21,,
1985-01-03,5.21,,
1985-01-04,5.17,,
1985-01-07,5.21,,
1985-01-08,5.23,,
1985-01-09,5.25,,
1985-01-10,5.29,,
1985-01-11,5.29,,
1985-01-14,5.33,,
1985-01-15,5.38,,
1985-01-16,5.33,,
1985-01-17,5.35,,
1985-01-18,5.35,,
1985-01-21,5.35,,
1985-01-22,5.35,,
1985-01-23,5.29,,
1985-01-24,5.25,,
1985-01-25,5.23,,
1985-01-28,5.27,,
1985-01-29,5.27,,
1985-01-30,5.27,,
1985-01-31,5.29,,
1985-02-01,5.19,,
1985-02-04,5.21,,
1985-02-05,5.17,,
1985-02-06,5.19,,
1985-02-07,5.23,,
1985-02-08,5.27,,
1985-02-11,5.23,,
1985-02-12,5.27,,
1985-02-13,5.27,,
1985-02-14,5.29,,
1985-02-15,5.29,,
1985-02-19,5.29,,
1985-02-20,5.27,,
1985-02-21,5.29,,
1985-02-22,5.27,,
1985-02-25,5.23,,
1985-02-26,5.23,,
1985-02-27,5.25,,
1985-02-28,5.23,,
1985-03-01,5.29,,
1985-03-04,5.29,,
1985-03-05,5.31,,
1985-03-06,5.31,,
1985-03-07,5.31,,
1985-03-08,5.29,,
1985-03-11,5.27,,
1985-03-12,5.19,,
1985-03-13,5.21,,
1985-03-14,5.25,,
1985-03-15,5.25,,
1985-03-18,5.29,,
1985-03-19,5.35,,
1985-03-20,5.38,,
1985-03-21,5.4,,
1985-03-22,5.42,,
1985-03-25,5.46,,
1985-03-26,5.42,,
1985-03-27,5.46,,
1985-03-28,5.44,,
1985-03-29,5.44,,
1985-04-01,5.48,,
1985-04-02,5.54,,
1985-04-03,5.56,,
1985-04-04,5.58,,
1985-04-08,5.58,,
1985-04-09,5.56,,
1985-04-10,5.54,,
1985-04-11,5.56,,
1985-04-12,5.6,,
1985-04-15,5.6,,
1985-04-16,5.6,,
1985-04-17,5.63,,
1985-04-18,5.63,,
1985-04-19,5.63,,
1985-04-22,5.65,,
1985-04-23,5.63,,
1985-04-24,5.65,,
1985-04-25,5.75,,
1985-04-26,5.73,,
1985-04-29,5.75,,
1985-04-30,5.75,,
1985-05-01,5.67,,
1985-05-02,5.67,,
1985-05-03,5.71,,
1985-05-06,5.77,,
1985-05-07,5.88,,
1985-05-08,5.85,,
1985-05-09,5.9,,
1985-05-10,5.92,,
1985-05-13,5.92,,
1985-05-14,5.94,,
1985-05-15,5.94,,
1985-05-16,6.0,,
1985-05-17,6.15,,
1985-05-20,6.29,,
1985-05-21,6.17,,
1985-05-22,6.21,,
1985-05-23,6.19,,
1985-05-24,6.15,,
1985-05-28,6.13,,
1985-05-29,6.13,,
1985-05-30,6.15,,
1985-05-31,6.21,,
1985-06-03,6.23,,
1985-06-04,6.23,,
1985-06-05,6.33,,
1985-06-06,6.27,,
1985-06-07,6.21,,
1985-06-10,6.15,,
1985-06-11,6.17,,
1985-06-12,6.19,,
1985-06-13,6.17,,
1985-06-14,6.21,,
1985-06-17,6.25,,
1985-06-18,6.33,,
1985-06-19,6.33,,
1985-06-20,6.29,,
1985-06-21,6.35,,
1985-06-24,6.31,,
1985-06-25,6.31,,
1985-06-26,6.29,,
1985-06-27,6.29,,
1985-06-28,6.35,,
1985-07-01,6.5,,
1985-07-02,6.54,,
1985-07-03,6.56,,
1985-07-05,6.65,,
1985-07-08,6.63,,
1985-07-09,6.56,,
1985-07-10,6.56,,
1985-07-11,6.58,,
1985-07-12,6.58,,
1985-07-15,6.67,,
1985-07-16,6.71,,
1985-07-17,6.67,,
1985-07-18,6.6,,
1985-07-19,6.58,,
1985-07-22,6.58,,
1985-07-23,6.42,,
1985-07-24,6.17,,
1985-07-25,6.02,,
1985-07-26,5.92,,
1985-07-29,5.83,,
1985-07-30,5.83,,
1985-07-31,5.85,,
1985-08-01,5.67,,
1985-08-02,5.63,,
1985-08-05,5.63,,
1985-08-06,5.71,,
1985-08-07,5.71,,
1985-08-08,5.75,,
1985-08-09,5.71,,
1985-08-12,5.71,,
1985-08-13,5.71,,
1985-08-14,5.73,,
1985-08-15,5.79,,
1985-08-16,5.81,,
1985-08-19,5.85,,
1985-08-20,6.0,,
1985-08-21,5.88,,
1985-08-22,5.96,,
1985-08-23,5.98,,
1985-08-26,5.94,,
1985-08-27,5.96,,
1985-08-28,5.96,,
1985-08-29,5.96,,
1985-08-30,5.96,,
1985-09-03,6.04,,
1985-09-04,6.04,,
1985-09-05,6.06,,
1985-09-06,6.08,,
1985-09-09,6.1,,
1985-09-10,5.88,,
1985-09-11,5.81,,
1985-09-12,5.77,,
1985-09-13,5.67,,
1985-09-16,5.79,,
1985-09-17,5.79,,
1985-09-18,5.79,,
1985-09-19,5.81,,
1985-09-20,5.88,,
1985-09-23,5.92,,
1985-09-24,5.88,,
1985-09-25,5.88,,
1985-09-26,5.85,,
1985-09-30,5.83,,
1985-10-01,5.9,,
1985-10-02,5.88,,
1985-10-03,5.9,,
1985-10-04,5.9,,
1985-10-07,5.92,,
1985-10-08,5.94,,
1985-10-09,5.9,,
1985-10-10,5.94,,
1985-10-11,5.98,,
1985-10-14,6.02,,
1985-10-15,6.02,,
1985-10-16,6.02,,
1985-10-17,6.04,,
1985-10-18,6.06,,
1985-10-21,6.13,,
1985-10-22,6.15,,
1985-10-23,6.1,,
1985-10-24,6.06,,
1985-10-25,6.06,,
1985-10-28,6.02,,
1985-10-29,6.02,,
1985-10-30,6.1,,
1985-10-31,6.1,,
1985-11-01,6.13,,
1985-11-04,6.08,,
1985-11-05,6.1,,
1985-11-06,6.06,,
1985-11-07,6.08,,
1985-11-08,6.15,,
1985-11-11,6.17,,
1985-11-12,6.29,,
1985-11-13,6.23,,
1985-11-14,6.25,,
1985-11-15,6.29,,
1985-11-18,6.23,,
1985-11-19,6.33,,
1985-11-20,6.33,,
1985-11-21,6.44,,
1985-11-22,6.46,,
1985-11-25,6.38,,
1985-11-26,6.42,,
1985-11-27,6.42,,
1985-11-29,6.42,,
1985-12-02,6.46,,
1985-12-03,6.42,,
1985-12-04,6.44,,
1985-12-05,6.4,,
1985-12-06,6.33,,
1985-12-09,6.38,,
1985-12-10,6.38,,
1985-12-11,6.46,,
1985-12-12,6.5,,
1985-12-13,6.48,,
1985-12-16,6.67,,
1985-12-17,6.63,,
1985-12-18,6.63,,
1985-12-19,6.65,,
1985-12-20,6.69,,
1985-12-23,6.63,,
1985-12-24,6.6,,
1985-12-26,6.65,,
1985-12-27,6.71,,
1985-12-30,6.63,,
1985-12-31,6.63,,
1986-01-02,6.69,,
1986-01-03,6.73,,
1986-01-06,6.67,,
1986-01-07,6.81,,
1986-01-08,6.83,,
1986-01-09,6.67,,
1986-01-10,6.56,,
1986-01-13,6.4,,
1986-01-14,6.44,,
1986-01-15,6.52,,
1986-01-16,6.54,,
1986-01-17,6.54,,
1986-01-20,6.56,,
1986-01-21,6.67,,
1986-01-22,6.73,,
1986-01-23,6.83,,
1986-01-24,6.85,,
1986-01-27,6.94,,
1986-01-28,7.17,,
1986-01-29,7.19,,
1986-01-30,7.21,,
1986-01-31,7.13,,
1986-02-03,7.06,,
1986-02-04,7.04,,
1986-02-05,6.96,,
1986-02-06,6.96,,
1986-02-07,7.0,,
1986-02-10,7.13,,
1986-02-11,7.23,,
1986-02-12,7.23,,
1986-02-13,7.21,,
1986-02-14,7.25,,
1986-02-18,7.33,,
1986-02-19,7.29,,
1986-02-20,7.27,,
1986-02-21,7.35,,
1986-02-24,7.35,,
1986-02-25,7.48,,
1986-02-26,7.46,,
1986-02-27,7.56,,
1986-02-28,7.63,,
1986-03-03,7.81,,
1986-03-04,7.92,,
1986-03-05,7.83,,
1986-03-06,7.85,,
1986-03-07,7.83,,
1986-03-10,7.96,,
1986-03-11,8.0,,
1986-03-12,8.08,,
1986-03-13,8.15,,
1986-03-14,8.25,,
1986-03-17,8.17,,
1986-03-18,8.19,,
1986-03-19,8.02,,
1986-03-20,7.98,,
1986-03-21,7.81,,
1986-03-24,7.71,,
1986-03-25,7.75,,
1986-03-26,7.88,,
1986-03-27,7.98,,
1986-03-31,8.0,,
1986-04-01,7.98,,
1986-04-02,7.98,,
1986-04-03,7.94,,
1986-04-04,7.81,,
1986-04-07,7.77,,
1986-04-08,7.83,,
1986-04-09,8.13,,
1986-04-10,8.1,,
1986-04-11,8.23,,
1986-04-14,8.25,,
1986-04-15,8.4,,
1986-04-16,8.42,,
1986-04-17,8.46,,
1986-04-18,8.48,,
1986-04-21,8.46,,
1986-04-22,8.46,,
1986-04-23,8.5,,
1986-04-24,8.46,,
1986-04-25,8.44,,
1986-04-28,8.44,,
1986-04-29,8.33,,
1986-04-30,8.27,,
1986-05-01,8.06,,
1986-05-02,8.02,,
1986-05-05,7.92,,
1986-05-06,7.83,,
1986-05-07,7.83,,
1986-05-08,7.83,,
1986-05-09,7.85,,
1986-05-12,7.83,,
1986-05-13,7.9,,
1986-05-14,7.9,,
1986-05-15,7.83,,
1986-05-16,7.88,,
1986-05-19,7.9,,
1986-05-20,7.88,,
1986-05-21,7.88,,
1986-05-22,7.92,,
1986-05-23,7.92,,
1986-05-27,7.92,,
1986-05-28,8.06,,
1986-05-29,8.21,,
1986-05-30,8.27,,
1986-06-02,8.4,,
1986-06-03,8.35,,
1986-06-04,8.5,,
1986-06-05,8.5,,
1986-06-06,8.46,,
1986-06-09,8.44,,
1986-06-10,8.38,,
1986-06-11,8.4,,
1986-06-12,8.5,,
1986-06-13,8.67,,
1986-06-16,8.88,,
1986-06-17,9.0,,
1986-06-18,9.0,,
1986-06-19,9.08,,
1986-06-20,9.02,,
1986-06-23,9.06,,
1986-06-24,9.13,,
1986-06-25,9.19,,
1986-06-26,9.17,,
1986-06-27,9.17,,
1986-06-30,9.19,,
1986-07-01,9.17,,
1986-07-02,9.25,,
1986-07-03,9.19,,
1986-07-07,9.04,,
1986-07-08,8.98,,
1986-07-09,9.04,,
1986-07-10,9.02,,
1986-07-11,9.13,,
1986-07-14,9.06,,
1986-07-15,9.15,,
1986-07-16,9.19,,
1986-07-17,9.29,,
1986-07-18,9.17,,
1986-07-21,9.38,,
1986-07-22,9.5,,
1986-07-23,9.5,,
1986-07-24,9.63,,
1986-07-25,9.85,,
1986-07-28,9.77,,
1986-07-29,9.63,,
1986-07-30,9.71,,
1986-07-31,9.79,,
1986-08-01,9.88,,
1986-08-04,9.88,,
1986-08-05,9.83,,
1986-08-06,9.94,,
1986-08-07,9.92,,
1986-08-08,9.92,,
1986-08-11,9.98,,
1986-08-12,9.9,,
1986-08-13,9.92,,
1986-08-14,10.06,,
1986-08-15,10.06,,
1986-08-18,10.1,,
1986-08-19,10.29,,
1986-08-20,10.6,,
1986-08-21,10.67,,
1986-08-22,10.42,,
1986-08-25,10.21,,
1986-08-26,10.25,,
1986-08-27,10.25,,
1986-08-28,10.19,,
1986-08-29,10.13,,
1986-09-02,10.1,,
1986-09-03,9.98,,
1986-09-04,9.88,,
1986-09-05,9.5,,
1986-09-08,9.42,,
1986-09-09,9.4,,
1986-09-10,9.25,,
1986-09-11,9.02,,
1986-09-12,8.88,,
1986-09-15,8.9,,
1986-09-16,9.04,,
1986-09-17,9.46,,
1986-09-18,9.4,,
1986-09-19,9.38,,
1986-09-22,9.44,,
1986-09-23,9.67,,
1986-09-24,9.67,,
1986-09-25,9.56,,
1986-09-26,9.58,,
1986-09-29,9.54,,
1986-09-30,9.52,,
1986-10-01,9.5,,
1986-10-02,9.54,,
1986-10-03,9.67,,
1986-10-06,9.63,,
1986-10-07,9.69,,
1986-10-08,9.54,,
1986-10-09,9.52,,
1986-10-10,9.52,,
1986-10-13,9.46,,
1986-10-14,9.38,,
1986-10-15,9.4,,
1986-10-16,9.31,,
1986-10-17,9.25,,
1986-10-20,9.17,,
1986-10-21,9.15,,
1986-10-22,9.27,,
1986-10-23,9.33,,
1986-10-24,9.27,,
1986-10-27,9.29,,
1986-10-28,9.29,,
1986-10-29,9.5,,
1986-10-30,9.63,,
1986-10-31,9.5,,
1986-11-03,9.35,,
1986-11-04,9.33,,
1986-11-05,9.31,,
1986-11-06,9.29,,
1986-11-07,9.17,,
1986-11-10,9.23,,
1986-11-11,9.29,,
1986-11-12,9.31,,
1986-11-13,9.23,,
1986-11-14,9.17,,
1986-11-17,9.08,,
1986-11-18,9.02,,
1986-11-19,8.92,,
1986-11-20,8.98,,
1986-11-21,9.13,,
1986-11-24,9.31,,
1986-11-25,9.44,,
1986-11-26,9.42,,
1986-11-28,9.5,,
1986-12-01,9.46,,
1986-12-02,9.54,,
1986-12-03,9.5,,
1986-12-04,9.33,,
1986-12-05,9.08,,
1986-12-08,9.0,,
1986-12-09,9.06,,
1986-12-10,9.06,,
1986-12-11,9.06,,
1986-12-12,9.06,,
1986-12-15,9.06,,
1986-12-16,9.06,,
1986-12-17,9.02,,
1986-12-18,9.08,,
1986-12-19,9.08,,
1986-12-22,9.08,,
1986-12-23,9.02,,
1986-12-24,8.96,,
1986-12-26,8.98,,
1986-12-29,8.79,,
1986-12-30,8.77,,
1986-12-31,8.77,,
1987-01-02,8.88,,
1987-01-05,9.08,,
1987-01-06,9.15,,
1987-01-07,9.29,,
1987-01-08,9.4,,
1987-01-09,9.44,,
1987-01-12,9.46,,
1987-01-13,9.38,,
1987-01-14,9.35,,
1987-01-15,9.33,,
1987-01-16,9.31,,
1987-01-19,9.31,,
1987-01-20,9.4,,
1987-01-21,9.42,,
1987-01-22,9.63,,
1987-01-23,9.56,,
1987-01-26,9.4,,
1987-01-27,9.46,,
1987-01-28,9.42,,
1987-01-29,9.29,,
1987-01-30,9.27,,
1987-02-02,9.17,,
1987-02-03,9.17,,
1987-02-04,9.15,,
1987-02-05,9.27,,
1987-02-06,9.19,,
1987-02-09,8.94,,
1987-02-10,8.67,,
1987-02-11,8.77,,
1987-02-12,8.73,,
1987-02-13,8.71,,
1987-02-17,8.67,,
1987-02-18,8.58,,
1987-02-19,8.63,,
1987-02-20,8.65,,
1987-02-23,8.54,,
1987-02-24,8.52,,
1987-02-25,8.46,,
1987-02-26,8.38,,
1987-02-27,8.38,,
1987-03-02,8.44,,
1987-03-03,8.54,,
1987-03-04,8.63,,
1987-03-05,8.6,,
1987-03-06,8.69,,
1987-03-09,8.71,,
1987-03-10,8.6,,
1987-03-11,8.6,,
1987-03-12,8.58,,
1987-03-13,8.56,,
1987-03-16,8.5,,
1987-03-17,8.46,,
1987-03-18,8.46,,
1987-03-19,8.44,,
1987-03-20,8.46,,
1987-03-23,8.5,,
1987-03-24,8.46,,
1987-03-25,8.48,,
1987-03-26,8.46,,
1987-03-27,8.46,,
1987-03-30,8.42,,
1987-03-31,8.33,,
1987-04-01,8.29,,
1987-04-02,8.29,,
1987-04-03,8.21,,
1987-04-06,8.04,,
1987-04-07,8.0,,
1987-04-08,7.85,,
1987-04-09,7.88,,
1987-04-10,7.83,,
1987-04-13,7.83,,
1987-04-14,7.67,,
1987-04-15,7.69,,
1987-04-16,8.08,,
1987-04-20,8.08,,
1987-04-21,8.33,,
1987-04-22,8.27,,
1987-04-23,8.19,,
1987-04-24,8.1,,
1987-04-27,8.08,,
1987-04-28,8.06,,
1987-04-29,8.15,,
1987-04-30,8.17,,
1987-05-01,8.13,,
1987-05-04,8.23,,
1987-05-05,8.31,,
1987-05-06,8.33,,
1987-05-07,8.33,,
1987-05-08,8.25,,
1987-05-11,8.27,,
1987-05-12,8.23,,
1987-05-13,8.1,,
1987-05-14,8.17,,
1987-05-15,8.08,,
1987-05-18,8.0,,
1987-05-19,7.79,,
1987-05-20,7.77,,
1987-05-21,7.79,,
1987-05-22,7.81,,
1987-05-26,7.83,,
1987-05-27,7.85,,
1987-05-28,7.9,,
1987-05-29,7.96,,
1987-06-01,8.1,,
1987-06-02,8.08,,
1987-06-03,8.1,,
1987-06-04,8.13,,
1987-06-05,8.1,,
1987-06-08,8.19,,
1987-06-09,8.19,,
1987-06-10,8.17,,
1987-06-11,8.17,,
1987-06-12,8.21,,
1987-06-15,8.29,,
1987-06-16,8.29,,
1987-06-17,8.25,,
1987-06-18,8.25,,
1987-06-19,8.17,,
1987-06-22,8.27,,
1987-06-23,8.21,,
1987-06-24,8.21,,
1987-06-25,8.29,,
1987-06-26,8.23,,
1987-06-29,8.23,,
1987-06-30,8.17,,
1987-07-01,8.21,,
1987-07-02,8.21,,
1987-07-06,8.25,,
1987-07-07,8.33,,
1987-07-08,8.33,,
1987-07-09,8.21,,
1987-07-10,8.29,,
1987-07-13,8.25,,
1987-07-14,8.25,,
1987-07-15,8.08,,
1987-07-16,8.08,,
1987-07-17,7.96,,
1987-07-20,7.96,,
1987-07-21,8.08,,
1987-07-22,8.08,,
1987-07-23,8.17,,
1987-07-24,8.29,,
1987-07-27,8.25,,
1987-07-28,8.25,,
1987-07-29,8.25,,
1987-07-30,8.25,,
1987-07-31,8.13,,
1987-08-03,8.08,,
1987-08-04,8.13,,
1987-08-05,8.13,,
1987-08-06,8.0,,
1987-08-07,8.13,,
1987-08-10,8.21,,
1987-08-11,8.5,,
1987-08-12,8.38,,
1987-08-13,8.83,,
1987-08-14,8.75,,
1987-08-17,8.67,,
1987-08-18,8.58,,
1987-08-19,8.58,,
1987-08-20,8.67,,
1987-08-21,8.67,,
1987-08-24,8.63,,
1987-08-25,8.67,,
1987-08-26,8.5,,
1987-08-27,8.54,,
1987-08-28,8.33,,
1987-08-31,8.21,,
1987-09-01,8.46,,
1987-09-02,8.29,,
1987-09-03,8.21,,
1987-09-04,8.17,,
1987-09-08,8.08,,
1987-09-09,8.04,,
1987-09-10,8.08,,
1987-09-11,8.21,,
1987-09-14,8.21,,
1987-09-15,8.08,,
1987-09-16,8.0,,
1987-09-17,7.88,,
1987-09-18,7.88,,
1987-09-21,7.75,,
1987-09-22,8.0,,
1987-09-23,8.13,,
1987-09-24,8.04,,
1987-09-25,8.08,,
1987-09-28,8.21,,
1987-09-29,8.21,,
1987-09-30,8.29,,
1987-10-01,8.29,,
1987-10-02,8.5,,
1987-10-05,8.5,,
1987-10-06,8.58,,
1987-10-07,8.58,,
1987-10-08,8.54,,
1987-10-09,8.58,,
1987-10-12,8.46,,
1987-10-13,8.63,,
1987-10-14,8.67,,
1987-10-15,8.67,,
1987-10-16,8.5,,
1987-10-19,7.25,,
1987-10-20,7.71,,
1987-10-21,8.46,,
1987-10-22,8.33,,
1987-10-23,8.13,,
1987-10-26,7.67,,
1987-10-27,8.0,,
1987-10-28,7.92,,
1987-10-29,8.0,,
1987-10-30,8.17,,
1987-11-02,8.08,,
1987-11-03,7.92,,
1987-11-04,7.83,,
1987-11-05,8.04,,
1987-11-06,8.25,,
1987-11-09,8.0,,
1987-11-10,7.83,,
1987-11-11,7.83,,
1987-11-12,7.92,,
1987-11-13,7.83,,
1987-11-16,7.75,,
1987-11-17,7.75,,
1987-11-18,7.79,,
1987-11-19,7.75,,
1987-11-20,7.83,,
1987-11-23,7.88,,
1987-11-24,7.83,,
1987-11-25,7.54,,
1987-11-27,7.58,,
1987-11-30,7.38,,
1987-12-01,7.67,,
1987-12-02,7.67,,
1987-12-03,7.58,,
1987-12-04,7.58,,
1987-12-07,7.71,,
1987-12-08,7.63,,
1987-12-09,7.58,,
1987-12-10,7.63,,
1987-12-11,7.58,,
1987-12-14,7.71,,
1987-12-15,7.75,,
1987-12-16,7.83,,
1987-12-17,7.5,,
1987-12-18,7.58,,
1987-12-21,7.67,,
1987-12-22,7.67,,
1987-12-23,7.63,,
1987-12-24,7.58,,
1987-12-28,7.54,,
1987-12-29,7.5,,
1987-12-30,7.5,,
1987-12-31,7.5,,
1988-01-04,7.63,,
1988-01-05,7.79,,
1988-01-06,7.88,,
1988-01-07,8.04,,
1988-01-08,8.04,,
1988-01-11,7.96,,
1988-01-12,7.88,,
1988-01-13,8.0,,
1988-01-14,7.96,,
1988-01-15,7.92,,
1988-01-18,8.0,,
1988-01-19,8.0,,
1988-01-20,8.08,,
1988-01-21,8.25,,
1988-01-22,8.33,,
1988-01-25,8.5,,
1988-01-26,8.54,,
1988-01-27,8.42,,
1988-01-28,8.75,,
1988-01-29,8.71,,
1988-02-01,8.67,,
1988-02-02,8.42,,
1988-02-03,8.38,,
1988-02-04,8.38,,
1988-02-05,8.5,,
1988-02-08,8.46,,
1988-02-09,8.58,,
1988-02-10,8.63,,
1988-02-11,8.5,,
1988-02-12,8.38,,
1988-02-16,8.17,,
1988-02-17,8.21,,
1988-02-18,8.25,,
1988-02-19,8.33,,
1988-02-22,8.29,,
1988-02-23,8.25,,
1988-02-24,8.42,,
1988-02-25,8.5,,
1988-02-26,8.25,,
1988-02-29,8.46,,
1988-03-01,8.33,,
1988-03-02,8.25,,
1988-03-03,8.33,,
1988-03-04,8.25,,
1988-03-07,8.25,,
1988-03-08,8.29,,
1988-03-09,8.17,,
1988-03-10,8.13,,
1988-03-11,8.17,,
1988-03-14,8.21,,
1988-03-15,8.17,,
1988-03-16,8.25,,
1988-03-17,8.25,,
1988-03-18,8.21,,
1988-03-21,8.21,,
1988-03-22,8.17,,
1988-03-23,8.33,,
1988-03-24,8.21,,
1988-03-25,8.17,,
1988-03-28,8.13,,
1988-03-29,8.17,,
1988-03-30,8.21,,
1988-03-31,8.25,,
1988-04-04,8.17,,
1988-04-05,8.17,,
1988-04-06,8.29,,
1988-04-07,8.29,,
1988-04-08,8.46,,
1988-04-11,8.33,,
1988-04-12,8.42,,
1988-04-13,8.38,,
1988-04-14,8.29,,
1988-04-15,8.29,,
1988-04-18,8.08,,
1988-04-19,8.04,,
1988-04-20,8.08,,
1988-04-21,8.21,,
1988-04-22,8.25,,
1988-04-25,8.25,,
1988-04-26,8.33,,
1988-04-27,8.33,,
1988-04-28,8.33,,
1988-04-29,8.42,,
1988-05-02,8.33,,
1988-05-03,8.29,,
1988-05-04,8.33,,
1988-05-05,8.25,,
1988-05-06,8.25,,
1988-05-09,8.33,,
1988-05-10,8.38,,
1988-05-11,8.38,,
1988-05-12,8.42,,
1988-05-13,8.5,,
1988-05-16,8.5,,
1988-05-17,8.5,,
1988-05-18,8.42,,
1988-05-19,8.33,,
1988-05-20,8.29,,
1988-05-23,8.38,,
1988-05-24,8.5,,
1988-05-25,8.58,,
1988-05-26,8.67,,
1988-05-27,8.67,,
1988-05-31,8.71,,
1988-06-01,8.96,,
1988-06-02,8.88,,
1988-06-03,8.83,,
1988-06-06,8.75,,
1988-06-07,8.71,,
1988-06-08,8.79,,
1988-06-09,8.79,,
1988-06-10,8.79,,
1988-06-13,8.79,,
1988-06-14,8.96,,
1988-06-15,8.92,,
1988-06-16,8.96,,
1988-06-17,8.92,,
1988-06-20,8.92,,
1988-06-21,9.0,,
1988-06-22,9.0,,
1988-06-23,9.04,,
1988-06-24,9.04,,
1988-06-27,9.04,,
1988-06-28,8.92,,
1988-06-29,8.83,,
1988-06-30,8.83,,
1988-07-01,8.96,,
1988-07-05,9.0,,
1988-07-06,8.96,,
1988-07-07,8.92,,
1988-07-08,8.83,,
1988-07-11,8.79,,
1988-07-12,8.79,,
1988-07-13,8.75,,
1988-07-14,8.79,,
1988-07-15,8.79,,
1988-07-18,8.75,,
1988-07-19,8.67,,
1988-07-20,8.67,,
1988-07-21,8.67,,
1988-07-22,8.54,,
1988-07-25,8.63,,
1988-07-26,8.63,,
1988-07-27,8.67,,
1988-07-28,8.67,,
1988-07-29,8.75,,
1988-08-01,8.79,,
1988-08-02,8.67,,
1988-08-03,8.58,,
1988-08-04,8.67,,
1988-08-05,8.58,,
1988-08-08,8.58,,
1988-08-09,8.54,,
1988-08-10,8.5,,
1988-08-11,8.46,,
1988-08-12,8.5,,
1988-08-15,8.5,,
1988-08-16,8.5,,
1988-08-17,8.46,,
1988-08-18,8.46,,
1988-08-19,8.5,,
1988-08-22,8.46,,
1988-08-23,8.54,,
1988-08-24,8.58,,
1988-08-25,8.58,,
1988-08-26,8.71,,
1988-08-29,8.67,,
1988-08-30,8.63,,
1988-08-31,8.67,,
1988-09-01,8.54,,
1988-09-02,8.58,,
1988-09-06,8.63,,
1988-09-07,8.63,,
1988-09-08,8.67,,
1988-09-09,8.67,,
1988-09-12,8.67,,
1988-09-13,8.67,,
1988-09-14,8.67,,
