date,FTI,dcf,Deviation
2017-09-13,26.41,42.0334045279795,-0.37169019981666707
2017-09-14,26.7,42.3934045279795,-0.37018504889414827
2017-09-15,27.06,42.583404527979496,-0.3645411798340318
2017-09-18,27.25,42.943404527979496,-0.3654438836528333
2017-09-19,27.61,42.9334045279795,-0.3569110042972089
2017-09-20,27.6,42.5434045279795,-0.3512507918389953
2017-09-21,27.21,42.163404527979495,-0.35465363139868045
2017-09-22,26.83,42.35340452797949,-0.3665208193056695
2017-09-25,27.02,42.123404527979496,-0.3585513729771631
2017-09-26,26.79,42.763404527979496,-0.3735297669653108
2017-09-27,27.43,43.17340452797949,-0.36465515518417424
2017-09-28,27.84,43.2534045279795,-0.3563512443976281
2017-09-29,27.92,42.38581678411275,-0.3412890887013623
2017-10-02,27.66,42.55581678411275,-0.3500300995203496
2017-10-03,27.83,42.27581678411275,-0.3417040256816869
2017-10-04,27.55,42.19581678411275,-0.3470916763869134
2017-10-05,27.47,42.145816784112746,-0.3482152655692494
2017-10-06,27.42,42.325816784112746,-0.3521684380041954
2017-10-09,27.6,41.99581678411275,-0.34279168466033416
2017-10-10,27.27,41.99581678411275,-0.3506496101698302
2017-10-11,27.27,41.34581678411275,-0.34044113477331095
2017-10-12,26.62,41.38581678411275,-0.3567844718672092
2017-10-13,26.66,41.27581678411275,-0.3541012128374996
2017-10-16,26.55,40.76581678411275,-0.3487190471221697
2017-10-17,26.04,40.21581678411275,-0.35249356889135475
2017-10-18,25.49,39.825816784112746,-0.35996290702144673
2017-10-19,25.1,39.685816784112745,-0.3675322310602367
2017-10-20,24.96,39.71581678411275,-0.37153502002294003
2017-10-23,24.99,40.08581678411275,-0.3765874814379656
2017-10-24,25.36,39.88581678411275,-0.3641850150076066
2017-10-25,25.16,41.30581678411275,-0.3908848206173915
2017-10-26,26.58,41.295816784112745,-0.35635127066367145
2017-10-27,26.57,41.76581678411275,-0.3638338228283631
2017-10-30,27.04,42.115816784112745,-0.3579609262095509
2017-10-31,27.39,42.48581678411275,-0.35531426548348044
2017-11-01,27.76,42.97581678411275,-0.3540553251273566
2017-11-02,28.25,43.30581678411275,-0.3476626906535141
2017-11-03,28.58,44.075816784112746,-0.35157185764730425
2017-11-06,29.35,44.01581678411275,-0.33319424369755846
2017-11-07,29.29,43.865816784112745,-0.3322818963077371
2017-11-08,29.14,44.08581678411275,-0.33901644280068755
2017-11-09,29.36,43.645816784112746,-0.32731239410125645
2017-11-10,28.92,43.12581678411275,-0.3294040053832922
2017-11-13,28.4,41.88581678411275,-0.321966188545902
2017-11-14,27.16,41.22581678411275,-0.3411895234913408
2017-11-15,26.5,41.26581678411275,-0.35782199250682367
2017-11-16,26.54,41.34581678411275,-0.35809709266166745
2017-11-17,26.62,41.22581678411275,-0.35428811175771324
2017-11-20,26.5,41.325816784112746,-0.35875435594082117
2017-11-21,26.6,41.78581678411275,-0.3634203649188089
2017-11-22,27.06,41.645816784112746,-0.3502348593551182
2017-11-24,26.92,41.41581678411275,-0.3500067826665052
2017-11-27,26.69,42.22581678411275,-0.36792223258918755
2017-11-28,27.5,42.295816784112745,-0.34981749754671687
2017-11-29,27.57,43.365816784112745,-0.3642458036187528
2017-11-30,28.64,43.97581678411275,-0.3487329606497078
2017-12-01,29.25,43.63581678411275,-0.3296790995178631
2017-12-04,28.91,42.96581678411275,-0.3271395224426432
2017-12-05,28.24,42.28581678411275,-0.3321637809628385
2017-12-06,27.56,41.90581678411275,-0.34233473739501263
2017-12-07,27.18,42.075816784112746,-0.3540232352598608
2017-12-08,27.35,43.31581678411275,-0.36859092057958476
2017-12-11,28.59,43.49581678411275,-0.34269541041374896
2017-12-12,28.77,43.33581678411275,-0.33611497059523965
2017-12-13,28.61,42.33581678411275,-0.3242128728519914
2017-12-14,27.61,42.15581678411275,-0.34504886617674624
2017-12-15,27.43,43.27581678411275,-0.36615869928375344
2017-12-18,28.55,43.41581678411275,-0.3424055536726106
2017-12-19,28.69,44.58581678411275,-0.3565218253392388
2017-12-20,29.86,45.52581678411275,-0.3441084178324877
2017-12-21,30.8,45.87581678411275,-0.328622307806706
2017-12-22,31.15,46.10581678411275,-0.32438025887584443
2017-12-26,31.38,46.20581678411275,-0.32086472691053924
2017-12-27,31.48,46.12581678411275,-0.3175188604824284
2017-12-28,31.4,46.03581678411275,-0.3179223875346481
2017-12-29,31.31,46.24693145419603,-0.32298210896413515
2018-01-02,31.86,46.47693145419603,-0.3144986339857939
2018-01-03,32.09,46.77693145419603,-0.3139780870102066
2018-01-04,32.39,46.876931454196026,-0.3090418038209555
2018-01-05,32.49,47.17693145419603,-0.3113159546727946
2018-01-08,32.79,46.766931454196026,-0.2988635563546683
2018-01-09,32.38,47.21693145419603,-0.31422904871717394
2018-01-10,32.83,48.39693145419603,-0.3216512077615692
2018-01-11,34.01,49.18693145419603,-0.30855617550220893
2018-01-12,34.8,47.77693145419603,-0.27161500454747867
2018-01-16,33.39,48.056931454196025,-0.30519908388606454
2018-01-17,33.67,47.53693145419603,-0.2917085943495835
2018-01-18,33.15,47.88693145419603,-0.30774432620081205
2018-01-19,33.5,48.97693145419603,-0.31600451466973367
2018-01-22,34.59,48.836931454196026,-0.2917245418573885
2018-01-23,34.45,49.03693145419603,-0.29746827588143954
2018-01-24,34.65,48.376931454196026,-0.2837495277515252
2018-01-25,33.99,48.486931454196025,-0.29898636641691356
2018-01-26,34.1,47.46693145419603,-0.2816051310815122
2018-01-29,33.08,46.84693145419603,-0.2938705060683957
2018-01-30,32.46,46.84693145419603,-0.30710509755078974
2018-01-31,32.46,47.736931454196025,-0.32002332342736284
2018-02-01,33.35,47.06693145419603,-0.29143458114631693
2018-02-02,32.68,46.21693145419603,-0.2928998319071011
2018-02-05,31.83,46.52693145419603,-0.31588009341782175
2018-02-06,32.14,44.86693145419603,-0.2836595024821067
2018-02-07,30.48,43.486931454196025,-0.29909977593834103
2018-02-08,29.1,43.52693145419603,-0.33144839234481027
2018-02-09,29.14,44.07693145419603,-0.33888319720528237
2018-02-12,29.69,43.60693145419603,-0.31914493843287584
2018-02-13,29.22,44.54693145419603,-0.3440625639940085
2018-02-14,30.16,44.056931454196025,-0.3154312158268223
2018-02-15,29.67,43.99693145419603,-0.3256347881695203
2018-02-16,29.61,43.766931454196026,-0.32346182343196406
2018-02-20,29.38,43.47693145419603,-0.32423933756795775
2018-02-21,29.09,44.92693145419603,-0.3525041871676039
2018-02-22,30.54,45.086931454196026,-0.32264186062372213
2018-02-23,30.7,44.68693145419603,-0.31299825248758895
2018-02-26,30.3,44.126931454196026,-0.31334450410512793
2018-02-27,29.74,43.20693145419603,-0.311684514519908
2018-02-28,28.82,43.29693145419603,-0.3343639137455092
2018-03-01,28.91,43.196931454196026,-0.3307394986920589
2018-03-02,28.81,44.18693145419603,-0.34799726860725066
2018-03-05,29.8,44.36693145419603,-0.32832857663899473
2018-03-06,29.98,44.03693145419603,-0.3192077874185446
2018-03-07,29.65,44.18693145419603,-0.3289871230199578
2018-03-08,29.8,45.166931454196025,-0.34022527011337256
2018-03-09,30.78,45.486931454196025,-0.3233221275654846
2018-03-12,31.1,44.72693145419603,-0.30466949131422305
2018-03-13,30.34,44.516931454196026,-0.3184615603791746
2018-03-14,30.13,43.56693145419603,-0.3084204236032302
2018-03-15,29.18,44.20693145419603,-0.3399225180278761
2018-03-16,29.82,43.70693145419603,-0.3177283554840552
2018-03-19,29.32,44.086931454196026,-0.3349503121925843
2018-03-20,29.7,44.89693145419603,-0.3384848576945616
2018-03-21,30.51,43.766931454196026,-0.3028983530195617
2018-03-22,29.38,43.77693145419603,-0.3288702742735542
2018-03-23,29.39,44.35693145419603,-0.3374203526601298
2018-03-26,29.97,43.38693145419603,-0.30923900364699464
2018-03-27,29.0,43.07693145419603,-0.3267858452072919
2018-03-28,28.69,43.836931454196026,-0.34552900834362976
2018-03-29,29.45,42.167526304487865,-0.3015952658132177
2018-04-02,28.81,42.64752630448787,-0.32446257739998685
2018-04-03,29.29,42.20752630448787,-0.3060479358894428
2018-04-04,28.85,43.197526304487866,-0.3321376831477796
2018-04-05,29.84,42.20752630448787,-0.29301708456609665
2018-04-06,28.85,41.78752630448787,-0.30960258834700183
2018-04-09,28.43,43.78752630448787,-0.3507283375109008
2018-04-10,30.43,44.71752630448787,-0.3195061866169008
2018-04-11,31.36,45.697526304487866,-0.3137484118714716
2018-04-12,32.34,45.737526304487865,-0.29292196992239317
2018-04-13,32.38,45.71752630448787,-0.29173770723414194
2018-04-16,32.36,45.85752630448787,-0.2943361186747425
2018-04-17,32.5,46.58752630448787,-0.30238837349753833
2018-04-18,33.23,46.68752630448787,-0.288246719621002
2018-04-19,33.33,46.237526304487865,-0.27915693887877924
2018-04-20,32.88,46.85752630448787,-0.29829842518061267
2018-04-23,33.5,46.74752630448787,-0.283384541423662
2018-04-24,33.39,46.917526304487865,-0.2883256507748555
2018-04-25,33.56,46.92752630448787,-0.2848546973849222
2018-04-26,33.57,46.68752630448787,-0.28096426053797885
2018-04-27,33.33,46.31752630448787,-0.28040198474998146
2018-04-30,32.96,46.127526304487866,-0.2854591901930532
2018-05-01,32.77,46.47752630448787,-0.2949280522092732
2018-05-02,33.12,46.11752630448787,-0.2818348542519947
2018-05-03,32.76,46.597526304487864,-0.2969583881785407
2018-05-04,33.24,46.15752630448787,-0.27985742171871764
2018-05-07,32.8,46.057526304487865,-0.28784712007418534
2018-05-08,32.7,46.86752630448787,-0.3022887577305575
2018-05-09,33.51,45.00752630448787,-0.2554578589079536
2018-05-10,31.65,45.36752630448787,-0.3023644316073477
2018-05-11,32.01,45.097526304487864,-0.2902049708031428
2018-05-14,31.74,45.32752630448787,-0.29976324349168315
2018-05-15,31.97,46.53752630448787,-0.3130275169585678
2018-05-16,33.18,47.307526304487865,-0.2986316852324542
2018-05-17,33.95,47.54752630448787,-0.2859775757294115
2018-05-18,34.19,47.36752630448787,-0.27819747689123797
2018-05-21,34.01,46.54752630448787,-0.2693489278565393
2018-05-22,33.19,45.92752630448787,-0.2773396986382698
2018-05-23,32.57,45.21752630448787,-0.2797040735780496
2018-05-24,31.86,44.58752630448787,-0.2854503794978822
2018-05-25,31.23,44.06752630448787,-0.2913148837941577
2018-05-29,30.71,45.277526304487864,-0.32173856421665736
2018-05-30,31.92,44.50752630448787,-0.28281792653164406
2018-05-31,31.15,45.197526304487866,-0.31080298974444154
2018-06-01,31.84,44.47752630448787,-0.2841328498795743
2018-06-04,31.12,44.63752630448787,-0.30282875023764055
2018-06-05,31.28,45.20752630448787,-0.30807981420353114
2018-06-06,31.85,46.487526304487865,-0.3148699762730711
2018-06-07,33.13,45.95752630448787,-0.2791169877051287
2018-06-08,32.6,46.18752630448787,-0.29418172809067755
2018-06-11,32.83,46.127526304487866,-0.28827746401814136
2018-06-12,32.77,45.50752630448787,-0.2798993339972363
2018-06-13,32.15,45.517526304487866,-0.2936786637979023
2018-06-14,32.16,44.39752630448787,-0.27563531852113254
2018-06-15,31.04,44.847526304487864,-0.3078770991903327
2018-06-18,31.49,44.82752630448787,-0.2975298305307691
2018-06-19,31.47,44.60752630448787,-0.29451367051407495
2018-06-20,31.25,44.11752630448787,-0.29166472788341524
2018-06-21,30.76,45.697526304487866,-0.326878225419849
2018-06-22,32.34,44.86752630448787,-0.27921143277370297
2018-06-25,31.51,44.807526304487865,-0.2967699268673084
2018-06-26,31.45,45.46752630448787,-0.3082975354897254
2018-06-27,32.11,44.847526304487864,-0.28401848115340156
2018-06-28,31.49,45.097526304487864,-0.30173553672574094
2018-06-29,31.74,42.63768634209392,-0.25558812583447377
2018-07-02,30.67,43.047686342093925,-0.28753429960742105
2018-07-03,31.08,42.377686342093924,-0.2665951664018026
2018-07-05,30.41,42.60768634209393,-0.2862790118233507
2018-07-06,30.64,43.30768634209392,-0.29250434304040085
2018-07-09,31.34,43.81768634209393,-0.2847636966652688
2018-07-10,31.85,42.63768634209392,-0.2530082485137992
2018-07-11,30.67,42.837686342093924,-0.2840416320555925
2018-07-12,30.87,42.907686342093925,-0.28054848369404006
2018-07-13,30.94,42.547686342093925,-0.2728159234973496
2018-07-16,30.58,42.627686342093924,-0.28262585600844803
2018-07-17,30.66,42.91768634209392,-0.2856092065259238
2018-07-18,30.95,42.06768634209393,-0.2642809079559316
2018-07-19,30.1,42.14768634209393,-0.28584454777204715
2018-07-20,30.18,41.867686342093926,-0.2791576837228543
2018-07-23,29.9,41.907686342093925,-0.2865270643689265
2018-07-24,29.94,41.837686342093924,-0.2843772536753154
2018-07-25,29.87,43.127686342093924,-0.3074054619330233
2018-07-26,31.16,44.45768634209392,-0.29910882540694117
2018-07-27,32.49,45.297686342093925,-0.2827448237724248
2018-07-30,33.33,44.517686342093924,-0.2513088001951115
2018-07-31,32.55,44.227686342093925,-0.26403565973966925
2018-08-01,32.26,43.627686342093924,-0.2605612925003057
2018-08-02,31.66,43.17768634209393,-0.26675089190375023
2018-08-03,31.21,42.88768634209392,-0.2722852953397107
2018-08-06,30.92,43.20768634209392,-0.2843865844795993
2018-08-07,31.24,42.71768634209393,-0.2686869848281984
2018-08-08,30.75,41.95768634209392,-0.26711878845545023
2018-08-09,29.99,41.96768634209393,-0.28540258913630445
2018-08-10,30.0,41.197686342093924,-0.2718037670637984
2018-08-13,29.23,40.85768634209393,-0.28458993602176685
2018-08-14,28.89,39.56768634209393,-0.2698587491261655
2018-08-15,27.6,39.867686342093926,-0.30771001449214275
2018-08-16,27.9,39.99768634209393,-0.3024596532565489
2018-08-17,28.03,40.30768634209392,-0.30459913372085934
2018-08-20,28.34,41.23768634209392,-0.3127645483090169
2018-08-21,29.27,41.88768634209392,-0.30122662395449884
2018-08-22,29.92,41.98768634209392,-0.28741012885951045
2018-08-23,30.02,42.24768634209393,-0.28942854392267026
2018-08-24,30.28,42.74768634209393,-0.2916575704780755
2018-08-27,30.78,42.577686342093926,-0.27708613021629314
2018-08-28,30.61,42.827686342093926,-0.2852754231107172
2018-08-29,30.86,42.827686342093926,-0.2794380776607883
2018-08-30,30.86,42.59768634209392,-0.27554750856257293
2018-08-31,30.63,42.187686342093926,-0.27395876247809137
2018-09-04,30.22,41.35768634209393,-0.2693014848550165
2018-09-05,29.39,40.477686342093925,-0.27392095112322457
2018-09-06,28.51,40.67768634209393,-0.29912434644795927
2018-09-07,28.71,40.77768634209392,-0.29593847578440735
2018-09-10,28.81,41.41768634209392,-0.30440344344585923
2018-09-11,29.45,41.96768634209393,-0.2982696315459875
2018-09-12,30.0,41.657686342093925,-0.2798447865385687
2018-09-13,29.69,42.09768634209392,-0.2947355881096806
2018-09-14,30.13,41.867686342093926,-0.28035192215273697
2018-09-17,29.9,42.867686342093926,-0.3025049273387145
2018-09-18,30.9,42.907686342093925,-0.2798493082651714
2018-09-19,30.94,43.16768634209392,-0.2832601739456764
2018-09-20,31.2,43.16768634209392,-0.27723715019732076
2018-09-21,31.2,43.727686342093925,-0.28649323552328676
2018-09-24,31.76,44.507686342093926,-0.2864153900095583
2018-09-25,32.54,44.187686342093926,-0.26359575045227357
2018-09-26,32.22,43.23768634209392,-0.254816741463053
2018-09-27,31.27,43.21768634209393,-0.2764536316803454
2018-09-28,31.25,43.17831896551724,-0.27625714134548296
2018-10-01,31.21,42.988318965517244,-0.2739888241493028
2018-10-02,31.02,43.15831896551724,-0.2812509675183491
2018-10-03,31.19,42.598318965517244,-0.2678114827665411
2018-10-04,30.63,42.10831896551724,-0.2725902920730915
2018-10-05,30.14,42.19831896551724,-0.2857535385561403
2018-10-08,30.23,42.85831896551724,-0.29465268984716075
2018-10-09,30.89,42.33831896551724,-0.27040088612968805
2018-10-10,30.37,41.79831896551724,-0.2734157556658049
2018-10-11,29.83,42.06831896551724,-0.2909153316905486
2018-10-12,30.1,42.04831896551724,-0.2841568761718096
2018-10-15,30.08,42.22831896551724,-0.287681803659703
2018-10-16,30.26,41.71831896551724,-0.27465917250856264
2018-10-17,29.75,41.39831896551724,-0.28137178650224215
2018-10-18,29.43,41.308318965517245,-0.2875527076140003
2018-10-19,29.34,40.69831896551724,-0.27908570315007075
2018-10-22,28.73,40.13831896551724,-0.2842251309856326
2018-10-23,28.17,39.20831896551724,-0.2815300236468994
2018-10-24,27.24,38.988318965517244,-0.30132920005881525
2018-10-25,27.02,38.31831896551724,-0.29485424388488
2018-10-26,26.35,37.848318965517244,-0.30379999111699263
2018-10-29,25.88,38.12831896551724,-0.3212394172581923
2018-10-30,26.16,38.26831896551724,-0.3164058232196659
2018-10-31,26.3,38.488318965517244,-0.31667579393210443
2018-11-01,26.52,38.46831896551724,-0.31060153619469677
2018-11-02,26.5,38.64831896551724,-0.3143298153887676
2018-11-05,26.68,38.69831896551724,-0.3105643678276143
2018-11-06,26.73,38.71831896551724,-0.30962911835594176
2018-11-07,26.75,37.96831896551724,-0.2954652529048152
2018-11-08,26.0,37.61831896551724,-0.30884737237108206
2018-11-09,25.65,36.738318965517244,-0.3018188985708571
2018-11-12,24.77,35.49831896551724,-0.3022204791144797
2018-11-13,23.53,35.90831896551724,-0.3447200905562897
2018-11-14,23.94,36.07831896551724,-0.33644358477784797
2018-11-15,24.11,36.22831896551724,-0.3344985169489004
2018-11-16,24.26,36.238318965517244,-0.3305428978898075
2018-11-19,24.27,35.08831896551724,-0.3083168212232924
2018-11-20,23.12,35.57831896551724,-0.35016603728781936
2018-11-21,23.61,34.58831896551724,-0.31739961044253273
2018-11-23,22.62,35.78831896551724,-0.36795019565476594
2018-11-26,23.82,35.17831896551724,-0.32287838929003343
2018-11-27,23.21,35.53831896551724,-0.3469021418114735
2018-11-28,23.57,35.65831896551724,-0.33900417395466786
2018-11-29,23.69,35.058318965517245,-0.32426879841839895
2018-11-30,23.09,36.528318965517244,-0.3678876922368923
2018-12-03,24.56,35.47831896551724,-0.3077462316106121
2018-12-04,23.51,33.65831896551724,-0.3015099766543342
2018-12-06,21.69,32.96831896551724,-0.34209566394069535
2018-12-07,21.0,32.93831896551724,-0.36244469482535924
2018-12-10,20.97,32.558318965517245,-0.35592497812281154
2018-12-11,20.59,33.20831896551724,-0.3799746376388343
2018-12-12,21.24,33.31831896551724,-0.3625128560062615
2018-12-13,21.35,32.10831896551724,-0.33506328927002216
2018-12-14,20.14,31.66831896551724,-0.36403318338652924
2018-12-17,19.7,31.12831896551724,-0.367135757577436
2018-12-18,19.16,31.068318965517243,-0.38329460241264734
2018-12-19,19.1,31.048318965517243,-0.3848298189279502
2018-12-20,19.08,31.138318965517243,-0.3872501588435361
2018-12-21,19.17,30.50831896551724,-0.37164679503753206
2018-12-24,18.54,31.608318965517242,-0.41344555462674193
2018-12-26,19.64,31.55831896551724,-0.3776601338791209
2018-12-27,19.59,31.638318965517243,-0.380814131706832
2018-12-28,19.67,31.548318965517243,-0.37651194596138104
2018-12-31,19.58,31.886069868995634,-0.3859387475331797
2019-01-02,19.79,31.926069868995633,-0.3801304049885995
2019-01-03,19.83,32.97606986899563,-0.3986548403500222
2019-01-04,20.88,33.79606986899563,-0.38217668264571725
2019-01-07,21.7,34.42606986899563,-0.36966374371001975
2019-01-08,22.33,35.016069868995636,-0.3622927963205915
2019-01-09,22.92,34.776069868995634,-0.34092609986287814
2019-01-10,22.68,34.696069868995636,-0.3463236589724873
2019-01-11,22.6,34.68606986899563,-0.34844160536616
2019-01-14,22.59,34.806069868995635,-0.3509752728468031
2019-01-15,22.71,35.126069868995636,-0.35347164984018886
2019-01-16,23.03,35.36606986899563,-0.3488108776205945
2019-01-17,23.27,36.17606986899563,-0.3567571025745022
2019-01-18,24.08,35.11606986899563,-0.3142740605701865
2019-01-22,23.02,34.67606986899563,-0.33614160754179045
2019-01-23,22.58,34.956069868995634,-0.35404637636259617
2019-01-24,22.86,35.39606986899563,-0.3541655871793923
2019-01-25,23.3,34.946069868995636,-0.3332583581688566
2019-01-28,22.85,35.11606986899563,-0.3493007593035199
2019-01-29,23.02,35.236069868995635,-0.3466921797582371
2019-01-30,23.14,35.056069868995635,-0.339914597201738
2019-01-31,22.96,35.266069868995636,-0.3489492850978154
2019-02-01,23.17,35.61606986899563,-0.34945096173652035
2019-02-04,23.52,35.696069868995636,-0.34110393423370533
2019-02-05,23.6,35.86606986899563,-0.34199648619987255
2019-02-06,23.77,34.61606986899563,-0.3133247046831872
2019-02-07,22.52,34.446069868995636,-0.34622439989097575
2019-02-08,22.35,34.806069868995635,-0.35787062187366303
2019-02-11,22.71,34.706069868995634,-0.34564760326585464
2019-02-12,22.61,34.79606986899563,-0.35021397286748734
2019-02-13,22.7,34.946069868995636,-0.35042767083403625
2019-02-14,22.85,35.636069868995634,-0.3587957346587163
2019-02-15,23.54,36.04606986899563,-0.34694683538169857
2019-02-19,23.95,36.68606986899563,-0.3471636486130999
2019-02-20,24.59,34.74606986899563,-0.29229406109201506
2019-02-21,22.65,34.806069868995635,-0.3492514355900881
2019-02-22,22.71,35.08606986899564,-0.35273457287195187
2019-02-25,22.99,34.886069868995634,-0.34099770807281604
2019-02-26,22.79,34.526069868995634,-0.3399190789315586
2019-02-27,22.43,34.386069868995634,-0.34770097061240146
2019-02-28,22.29,34.456069868995634,-0.35308930807407446
2019-03-01,22.36,34.58606986899564,-0.3534969401063861
2019-03-04,22.49,34.266069868995636,-0.34366561190172473
2019-03-05,22.17,34.08606986899564,-0.3495876736389131
2019-03-06,21.99,33.61606986899563,-0.345848575229148
2019-03-07,21.52,33.07606986899563,-0.34937856627966235
2019-03-08,20.98,33.67606986899563,-0.37700568737340856
2019-03-11,21.58,33.58606986899564,-0.3574717112131902
2019-03-12,21.49,33.99606986899563,-0.367868107024958
2019-03-13,21.9,35.08606986899564,-0.37582065811958376
2019-03-14,22.99,35.00606986899563,-0.34325675272784884
2019-03-15,22.91,35.376069868995636,-0.35238707734239216
2019-03-18,23.28,35.39606986899563,-0.3422998630593286
2019-03-19,23.3,35.83606986899564,-0.3498170953127171
2019-03-20,23.74,35.92606986899563,-0.3391985238973292
2019-03-21,23.83,34.75606986899563,-0.3143643659993417
2019-03-22,22.66,35.39606986899563,-0.3598159319984702
2019-03-25,23.3,35.526069868995634,-0.3441436081750655
2019-03-26,23.43,35.31606986899563,-0.33656264451528184
2019-03-27,23.22,35.72606986899563,-0.3500544536483944
2019-03-28,23.63,35.61606986899563,-0.3365354434973664
2019-03-29,23.52,35.313673064195896,-0.3339690278821027
2019-04-01,24.36,34.9136730641959,-0.30227908260442327
2019-04-02,23.96,34.823673064195894,-0.3119622977211277
2019-04-03,23.87,35.1236730641959,-0.32040137270459845
2019-04-04,24.17,36.1336730641959,-0.3310948500292501
2019-04-05,25.18,36.2336730641959,-0.3050663134430752
2019-04-08,25.28,35.5936730641959,-0.28976141477712636
2019-04-09,24.64,35.783673064195895,-0.3114178090159764
2019-04-10,24.83,35.673673064195896,-0.3039685048602191
2019-04-11,24.72,35.6236730641959,-0.3060794164752988
2019-04-12,24.67,35.3736730641959,-0.3025886807053072
2019-04-15,24.42,35.5536730641959,-0.3131511347390994
2019-04-16,24.6,35.463673064195895,-0.30633242767974456
2019-04-17,24.51,35.4036730641959,-0.3076989510224797
2019-04-18,24.45,35.9136730641959,-0.3192007969695697
2019-04-22,24.96,36.393673064195895,-0.3141665048215302
2019-04-23,25.44,35.7336730641959,-0.2880664701247815
2019-04-24,24.78,35.2236730641959,-0.29649585507911347
2019-04-25,24.27,35.9436730641959,-0.32477685414472135
2019-04-26,24.99,36.0836730641959,-0.30744301015196873
2019-04-29,25.13,35.5436730641959,-0.29298246822683827
2019-04-30,24.59,34.7236730641959,-0.2918375900343585
2019-05-01,23.77,34.4036730641959,-0.3090854003976228
2019-05-02,23.45,34.4536730641959,-0.3193759064147754
2019-05-03,23.5,34.173673064195896,-0.312336137942948
2019-05-06,23.22,33.7636730641959,-0.31227861507096377
2019-05-07,22.81,33.7936730641959,-0.32502158150523763
2019-05-08,22.84,33.8336730641959,-0.324932886930028
2019-05-09,22.88,33.783673064195895,-0.32274978044798996
2019-05-10,22.83,32.993673064195896,-0.30804915367926466
2019-05-13,22.04,33.563673064195896,-0.34333766278068045
2019-05-14,22.61,33.753673064195894,-0.33014697520479663
2019-05-15,22.8,33.923673064195896,-0.32790296743945946
2019-05-16,22.97,33.4136730641959,-0.3125568698817107
2019-05-17,22.46,33.923673064195896,-0.33792546704781845
2019-05-20,22.97,34.4736730641959,-0.3336944410528604
2019-05-21,23.52,33.933673064195894,-0.30688316718603537
2019-05-22,22.98,33.0936730641959,-0.3056074508434634
2019-05-23,22.14,32.963673064195895,-0.3283515475692612
2019-05-24,22.01,32.963673064195895,-0.3322952828364697
2019-05-28,22.01,32.823673064195894,-0.32944737912319333
2019-05-29,21.87,32.4136730641959,-0.3252847353434445
2019-05-30,21.46,31.753673064195898,-0.3241726726664138
2019-05-31,20.8,32.033673064195895,-0.3506832651280254
2019-06-03,21.08,32.353673064195895,-0.34845110296524184
2019-06-04,21.4,32.4136730641959,-0.33978478904205367
2019-06-05,21.46,33.2936730641959,-0.35543308908508087
2019-06-06,22.34,33.533673064195895,-0.33380396602445106
2019-06-07,22.58,33.673673064195896,-0.32944648013440014
2019-06-10,22.72,33.7936730641959,-0.3276848019201666
2019-06-11,22.84,33.063673064195896,-0.30921165486804136
2019-06-12,22.11,33.8436730641959,-0.34670211598897804
2019-06-13,22.89,33.6936730641959,-0.3206439690802445
2019-06-14,22.74,34.0236730641959,-0.3316418260575763
2019-06-17,23.07,34.713673064195895,-0.3354203700272018
2019-06-18,23.76,34.923673064195896,-0.3196591905918683
2019-06-19,23.97,35.713673064195895,-0.32882848658793673
2019-06-20,24.76,35.8036730641959,-0.30845084090659125
2019-06-21,24.85,35.6936730641959,-0.3037981841962103
2019-06-24,24.74,35.9136730641959,-0.31112587799702063
2019-06-25,24.96,36.2036730641959,-0.31056719146310807
2019-06-26,25.25,36.2936730641959,-0.30428645358274864
2019-06-27,25.34,36.893673064195895,-0.3131613662888003
2019-06-28,25.94,36.10637751714981,-0.28156736333687815
2019-07-01,25.88,35.406377517149814,-0.2690582371081457
2019-07-02,25.18,35.366377517149814,-0.288024339281292
2019-07-03,25.14,35.37637751714981,-0.2893562946683109
2019-07-05,25.15,35.19637751714981,-0.2854378270108794
2019-07-08,24.97,34.78637751714981,-0.28219027728053314
2019-07-09,24.56,35.48637751714981,-0.30790343454666025
2019-07-10,25.26,35.77637751714981,-0.2939475219957265
2019-07-11,25.55,36.006377517149815,-0.2904034851095323
2019-07-12,25.78,35.48637751714981,-0.2735240448946621
2019-07-15,25.26,35.34637751714981,-0.28535816753091514
2019-07-16,25.12,35.006377517149815,-0.28241646860793934
2019-07-17,24.78,35.16637751714981,-0.2953496564178275
2019-07-18,24.94,35.33637751714981,-0.29421175139144173
2019-07-19,25.11,35.81637751714981,-0.29892407494374107
2019-07-22,25.59,36.38637751714981,-0.2967148216955977
2019-07-23,26.16,36.616377517149814,-0.2855655918516904
2019-07-24,26.39,38.20637751714981,-0.30927762025713523
2019-07-25,27.98,38.73637751714981,-0.2776815543060944
2019-07-26,28.51,38.406377517149814,-0.25767536948077774
2019-07-29,28.18,38.186377517149815,-0.2620405015546675
2019-07-30,27.96,37.76637751714981,-0.2596589390310656
2019-07-31,27.54,36.94637751714981,-0.25459539335848425
2019-08-01,26.72,35.88637751714981,-0.2554277737497822
2019-08-02,25.66,34.976377517149814,-0.26636198996256133
2019-08-05,24.75,35.14637751714981,-0.2958022490959945
2019-08-06,24.92,34.67637751714981,-0.2813551534419828
2019-08-07,24.45,35.48637751714981,-0.31100321558085675
2019-08-08,25.26,34.726377517149814,-0.272599049885776
2019-08-09,24.5,34.256377517149815,-0.2848047057008718
2019-08-12,24.03,34.60637751714981,-0.305619318633061
2019-08-13,24.38,33.49637751714981,-0.27216010186421846
