date,AEE,dcf,Deviation
2016-06-09,50.89,51.013497942386834,-0.002420887556589646
2016-06-10,50.96,50.81349794238683,0.0028831327018516983
2016-06-13,50.76,51.36349794238683,-0.011749549126575443
2016-06-14,51.31,50.96349794238683,0.0067990242350493
2016-06-15,50.91,51.25349794238683,-0.00670194145135139
2016-06-16,51.2,51.32349794238683,-0.0024062651093161858
2016-06-17,51.27,51.40349794238683,-0.0025970594945979864
2016-06-20,51.35,51.42349794238683,-0.0014292676563771867
2016-06-21,51.37,51.31349794238683,0.0011011149089192873
2016-06-22,51.26,51.553497942386834,-0.005693075234484257
2016-06-23,51.5,51.84349794238683,-0.006625670643762516
2016-06-24,51.79,52.36349794238683,-0.010952246601589222
2016-06-27,52.31,52.333497942386835,-0.00044900385624324635
2016-06-28,52.28,52.553497942386834,-0.005204181512078687
2016-06-29,52.5,53.63349794238683,-0.021134141644172377
2016-06-30,53.58,53.803497942386834,-0.0041539667667361835
2016-07-01,53.75,53.81349794238683,-0.0011799631099025376
2016-07-05,53.76,53.82349794238683,-0.0011797438816555372
2016-07-06,53.77,52.70349794238683,0.02023588754543426
2016-07-07,52.65,53.20349794238683,-0.010403412628737452
2016-07-08,53.15,52.99349794238683,0.0029532313149682743
2016-07-11,52.94,52.513497942386834,0.008121760582033177
2016-07-12,52.46,52.93349794238683,-0.008945147416900112
2016-07-13,52.88,52.29349794238683,0.011215582829424475
2016-07-14,52.24,52.56349794238683,-0.006154421890670281
2016-07-15,52.51,52.56349794238683,-0.0010177774402584383
2016-07-18,52.51,52.39349794238683,0.002223597625439666
2016-07-19,52.34,52.263497942386834,0.0014637760698203994
2016-07-20,52.21,52.29349794238683,-0.00159671748252177
2016-07-21,52.24,52.92349794238683,-0.012914829309485398
2016-07-22,52.87,52.75349794238683,0.002208423368255108
2016-07-25,52.7,52.27349794238683,0.008159049506945903
2016-07-26,52.22,51.82349794238683,0.007651009162947142
2016-07-27,51.77,52.20349794238683,-0.008304001828866925
2016-07-28,52.15,52.49349794238683,-0.00654362837019995
2016-07-29,52.44,52.57349794238683,-0.0025392630814318196
2016-08-01,52.52,52.22349794238683,0.005677560280245464
2016-08-02,52.17,51.70349794238683,0.009022640172875684
2016-08-03,51.65,51.89349794238683,-0.004692263039526967
2016-08-04,51.84,51.053497942386834,0.015405448976301805
2016-08-05,51.0,50.99349794238683,0.0001275075818589766
2016-08-08,50.94,50.99349794238683,-0.0010491130152960881
2016-08-09,50.94,51.07349794238683,-0.0026138398144850417
2016-08-10,51.02,51.07349794238683,-0.0010474697160389734
2016-08-11,51.02,51.10349794238683,-0.0016338987691402185
2016-08-12,51.05,50.46349794238683,0.011622302882823732
2016-08-15,50.41,49.873497942386834,0.010757257456313285
2016-08-16,49.82,50.763497942386834,-0.018586149115603523
2016-08-17,50.71,51.40349794238683,-0.013491259741975181
2016-08-18,51.35,50.623497942386834,0.014351083728745495
2016-08-19,50.57,50.70349794238683,-0.0026329138581034917
2016-08-22,50.65,50.47349794238683,0.00349692541251323
2016-08-23,50.42,50.373497942386834,0.0009231452948998964
2016-08-24,50.32,50.49349794238683,-0.0034360452227887306
2016-08-25,50.44,49.45349794238683,0.019948074426655138
2016-08-26,49.4,49.82349794238683,-0.008499964070698973
2016-08-29,49.77,49.35349794238683,0.008439159836236554
2016-08-30,49.3,49.47349794238683,-0.003506886506971396
2016-08-31,49.42,49.20349794238683,0.004400135491722024
2016-09-01,49.15,49.71349794238683,-0.011334908338976102
2016-09-02,49.66,49.89349794238683,-0.0046799272854443075
2016-09-06,49.84,50.07349794238683,-0.0046631042763476405
2016-09-07,50.02,49.90349794238683,0.0023345469238984506
2016-09-08,49.85,48.11349794238683,0.03609178571245297
2016-09-09,48.06,48.91349794238683,-0.017449129142064868
2016-09-12,48.86,48.15349794238683,0.014671874065274926
2016-09-13,48.1,48.54349794238683,-0.00913609363118384
2016-09-14,48.49,48.70349794238683,-0.004383626462300172
2016-09-15,48.65,49.43349794238683,-0.015849534728454184
2016-09-16,49.38,50.09349794238683,-0.014243324417221426
2016-09-19,50.04,50.15349794238683,-0.002263011495573175
2016-09-20,50.1,51.193497942386834,-0.021360094276375752
2016-09-21,51.14,51.46349794238683,-0.006285968799652597
2016-09-22,51.41,51.75349794238683,-0.006637192770413747
2016-09-23,51.7,51.53349794238683,0.0032309481067891443
2016-09-26,51.48,50.61349794238683,0.017119979705799038
2016-09-27,50.56,50.41349794238683,0.0029060085808882974
2016-09-28,50.36,49.65349794238683,0.014228646256361
2016-09-29,49.6,49.23349794238683,0.0074441604381239035
2016-09-30,49.18,48.70407407407407,0.009771788807689807
2016-10-03,48.63,47.45407407407407,0.024780294397702463
2016-10-04,47.38,47.78407407407408,-0.008456249951556805
2016-10-05,47.71,47.66407407407407,0.0009635333701134563
2016-10-06,47.59,47.504074074074076,0.0018088117198524767
2016-10-07,47.43,47.77407407407407,-0.007202108690596121
2016-10-10,47.7,46.95407407407407,0.015886287625418216
2016-10-11,46.88,47.66407407407407,-0.0164500011655645
2016-10-12,47.59,48.114074074074075,-0.010892323798380343
2016-10-13,48.04,48.10407407407408,-0.001331988512561555
2016-10-14,48.03,48.254074074074076,-0.004643630167477708
2016-10-17,48.18,48.98407407407407,-0.016415010169594013
2016-10-18,48.91,48.77407407407407,0.0027868479003720914
2016-10-19,48.7,48.694074074074074,0.00012169706557951798
2016-10-20,48.62,48.544074074074075,0.0015640616774370564
2016-10-21,48.47,48.724074074074075,-0.005214549047926731
2016-10-24,48.65,49.10407407407408,-0.009247177197336032
2016-10-25,49.03,49.17407407407408,-0.0029298787376667024
2016-10-26,49.1,48.81407407407407,0.005857448519704489
2016-10-27,48.74,48.944074074074074,-0.004169535902655341
2016-10-28,48.87,50.02407407407407,-0.023070373523858878
2016-10-31,49.95,49.24407407407407,0.014335246203716956
2016-11-01,49.17,48.724074074074075,0.009152065675952947
2016-11-02,48.65,49.14407407407408,-0.01005358394441147
2016-11-03,49.07,49.434074074074076,-0.007364840565811548
2016-11-04,49.36,50.88407407407407,-0.029951887733191573
2016-11-07,50.81,51.28407407407408,-0.009244079816851714
2016-11-08,51.21,49.12407407407407,0.04246239680325714
2016-11-09,49.05,47.87407407407407,0.02456289648769916
2016-11-10,47.8,47.84407407407407,-0.0009212023626131716
2016-11-11,47.77,48.694074074074074,-0.018977136163804142
2016-11-14,48.62,49.34407407407407,-0.014673982391221196
2016-11-15,49.27,48.544074074074075,0.014953955550130127
2016-11-16,48.47,48.584074074074074,-0.002347972586657754
2016-11-17,48.51,48.55407407407407,-0.0009077317385732808
2016-11-18,48.48,48.91407407407407,-0.008874216312808603
2016-11-21,48.84,49.504074074074076,-0.013414533783227656
2016-11-22,49.43,49.14407407407408,0.0058181160457912995
2016-11-23,49.07,50.06407407407407,-0.019856036338617877
2016-11-25,49.99,51.154074074074074,-0.022756233890352973
2016-11-28,51.08,51.004074074074076,0.0014886247285981202
2016-11-29,50.93,49.194074074074074,0.035287297476359614
2016-11-30,49.12,48.98407407407407,0.002774900383344603
2016-12-01,48.91,49.73407407407407,-0.016569607244455775
2016-12-02,49.66,49.23407407407407,0.00865103962928404
2016-12-05,49.16,49.41407407407407,-0.005141734998276082
2016-12-06,49.34,49.95407407407407,-0.012292772620777437
2016-12-07,49.88,49.89407407407408,-0.000282079071217578
2016-12-08,49.82,50.80407407407407,-0.019369983451312578
2016-12-09,50.73,51.41407407407407,-0.013305190969470804
2016-12-12,51.34,51.99407407407407,-0.012579781171643378
2016-12-13,51.92,50.77407407407407,0.022569115179808863
2016-12-14,50.7,51.17407407407408,-0.00926395020626769
2016-12-15,51.1,51.67407407407408,-0.011109518348623948
2016-12-16,51.6,51.96407407407408,-0.007006265012152291
2016-12-19,51.89,52.264074074074074,-0.007157384507451514
2016-12-20,52.19,52.02407407407407,0.0031894066137472254
2016-12-21,51.95,52.48407407407407,-0.010175926383311995
2016-12-22,52.41,52.52407407407407,-0.00217184359905509
2016-12-23,52.45,52.63407407407407,-0.003497241612249402
2016-12-27,52.56,51.89407407407408,0.012832407896427256
2016-12-28,51.82,52.63407407407407,-0.015466674172483597
2016-12-29,52.56,52.53407407407408,0.0004935068597453629
2016-12-30,52.46,52.41697617091208,0.0008207995239488675
2017-01-03,52.38,52.47697617091208,-0.0018479755883082927
2017-01-04,52.44,52.73697617091208,-0.005631270362366436
2017-01-05,52.7,53.13697617091208,-0.00822357993248557
2017-01-06,53.1,52.02697617091208,0.020624374277739443
2017-01-09,51.99,52.006976170912075,-0.0003264210335222062
2017-01-10,51.97,52.23697617091208,-0.0051108657216024644
2017-01-11,52.2,51.99697617091208,0.0039045314562253797
2017-01-12,51.96,52.006976170912075,-0.0009032667224815327
2017-01-13,51.97,52.58697617091208,-0.011732489978257266
2017-01-17,52.55,52.396976170912076,0.0029204706124410507
2017-01-18,52.36,51.84697617091208,0.009894961422566961
2017-01-19,51.81,52.08697617091208,-0.005317570557431539
2017-01-20,52.05,52.01697617091208,0.0006348663747659522
2017-01-23,51.98,52.09697617091208,-0.0022453543278274646
2017-01-24,52.06,51.93697617091208,0.002368713740343198
2017-01-25,51.9,52.11697617091208,-0.004163253259370503
2017-01-26,52.08,51.85697617091208,0.004300748820233347
2017-01-27,51.82,51.72697617091208,0.001798362014832522
2017-01-30,51.69,52.68697617091208,-0.018922630284911035
2017-01-31,52.65,51.78697617091208,0.01666488165363611
2017-02-01,51.75,52.62697617091208,-0.01666400456039885
2017-02-02,52.59,52.72697617091208,-0.0025978385422307237
2017-02-03,52.69,52.68697617091208,5.73923445161828e-05
2017-02-06,52.65,52.716976170912076,-0.0012704858240528694
2017-02-07,52.68,53.15697617091208,-0.008972974109334064
2017-02-08,53.12,52.93697617091208,0.003457391077590133
2017-02-09,52.9,52.966976170912076,-0.0012644892299678023
2017-02-10,52.93,53.08697617091208,-0.0029569619939682212
2017-02-13,53.05,52.68697617091208,0.006890200491109999
2017-02-14,52.65,52.576976170912076,0.0013888936642256766
2017-02-15,52.54,52.97697617091208,-0.008248416623522048
2017-02-16,52.94,53.40697617091208,-0.008743729834426062
2017-02-17,53.37,53.92697617091208,-0.010328340479296316
2017-02-21,53.89,54.006976170912075,-0.0021659455723255228
2017-02-22,53.97,54.10697617091208,-0.0025315805946981573
2017-02-23,54.07,54.61697617091208,-0.010014764808663812
2017-02-24,54.58,54.326976170912076,0.0046574252226354584
2017-02-27,54.29,54.72697617091208,-0.0079846576859538
2017-02-28,54.69,54.79697617091208,-0.0019522276298317154
2017-03-01,54.76,55.15697617091208,-0.007197206925956046
2017-03-02,55.12,54.92697617091208,0.0035141899762933804
2017-03-03,54.89,54.92697617091208,-0.0006731878120692647
2017-03-06,54.89,54.85697617091208,0.0006019987136192118
2017-03-07,54.82,54.15697617091208,0.012242630146031441
2017-03-08,54.12,54.15697617091208,-0.0006827591480623729
2017-03-09,54.12,53.92697617091208,0.0035793556915961755
2017-03-10,53.89,54.22697617091208,-0.006214179633583172
2017-03-13,54.19,54.05697617091208,0.0024608078089187746
2017-03-14,54.02,54.826976170912076,-0.014718597071567197
2017-03-15,54.79,54.38697617091208,0.007410300359803168
2017-03-16,54.35,55.08697617091208,-0.013378410327434698
2017-03-17,55.05,54.72697617091208,0.005902460754986905
2017-03-20,54.69,55.52697617091208,-0.015073325230890777
2017-03-21,55.49,56.076976170912076,-0.010467329214098098
2017-03-22,56.04,56.08697617091208,-0.0008375593429913453
2017-03-23,56.05,56.22697617091208,-0.0031475313624217405
2017-03-24,56.19,56.08697617091208,0.0018368583247201364
2017-03-27,56.05,55.34697617091208,0.012702118123255168
2017-03-28,55.31,55.16697617091208,0.0025925624171392325
2017-03-29,55.13,54.72697617091208,0.007364262696138768
2017-03-30,54.69,54.62697617091208,0.001153712570337584
2017-03-31,54.59,54.602786885245905,-0.00023418008448494732
2017-04-03,54.57,54.752786885245904,-0.003338403315049532
2017-04-04,54.72,55.0827868852459,-0.006586211514709617
2017-04-05,55.05,54.7427868852459,0.0056119377955325955
2017-04-06,54.71,54.5527868852459,0.0028818530405203546
2017-04-07,54.52,54.7427868852459,-0.004069703022480553
2017-04-10,54.71,54.822786885245904,-0.0020572993759325753
2017-04-11,54.79,55.4227868852459,-0.011417449767657795
2017-04-12,55.39,55.0227868852459,0.0066738370689938264
2017-04-13,54.99,55.462786885245905,-0.008524398282115042
2017-04-17,55.43,55.3727868852459,0.0010332352401309919
2017-04-18,55.34,54.9227868852459,0.007596357330261094
2017-04-19,54.89,54.572786885245904,0.005812661087313042
2017-04-20,54.54,55.1227868852459,-0.010572522148764807
2017-04-21,55.09,55.462786885245905,-0.006721387549767477
2017-04-24,55.43,55.1127868852459,0.005755708115697145
2017-04-25,55.08,55.1927868852459,-0.0020435077047369354
2017-04-26,55.16,55.0627868852459,0.0017654957232131618
2017-04-27,55.03,54.7227868852459,0.0056139888379282965
2017-04-28,54.69,54.3027868852459,0.007130630617032008
2017-05-01,54.27,54.282786885245905,-0.00023556058890150666
2017-05-02,54.25,54.2727868852459,-0.00041985839595970464
2017-05-03,54.24,54.8427868852459,-0.010991178958632775
2017-05-04,54.81,54.8127868852459,-5.0843706446257464e-05
2017-05-05,54.78,54.6627868852459,0.002144294527100632
2017-05-08,54.63,54.2427868852459,0.007138518077496325
2017-05-09,54.21,54.4827868852459,-0.005006845296303464
2017-05-10,54.45,54.4827868852459,-0.0006017842904210147
2017-05-11,54.45,54.962786885245905,-0.009329710415094561
2017-05-12,54.93,55.2027868852459,-0.00494154191550078
2017-05-15,55.17,54.6927868852459,0.008725339152224398
2017-05-16,54.66,54.462786885245905,0.0036210617567113967
2017-05-17,54.43,55.3327868852459,-0.016315586762658096
2017-05-18,55.3,55.6327868852459,-0.005981848184818506
2017-05-19,55.6,56.4527868852459,-0.015106196386360793
2017-05-22,56.42,56.4927868852459,-0.0012884279437965773
2017-05-23,56.46,56.1727868852459,0.005113029469961061
2017-05-24,56.14,56.0827868852459,0.0010201546308881149
2017-05-25,56.05,56.1827868852459,-0.002363479859358475
2017-05-26,56.15,56.4927868852459,-0.006067799167745136
2017-05-30,56.46,56.782786885245905,-0.0056845904005774495
2017-05-31,56.75,56.8327868852459,-0.0014566747432791516
2017-06-01,56.8,57.2027868852459,-0.007041385694265712
2017-06-02,57.17,56.9127868852459,0.004519425753525708
2017-06-05,56.88,56.852786885245905,0.00047865929262225215
2017-06-06,56.82,56.9227868852459,-0.0018057247522528241
2017-06-07,56.89,56.3827868852459,0.008995885850524132
2017-06-08,56.35,56.322786885245904,0.00048316349845300977
2017-06-09,56.29,56.1627868852459,0.002265078387474251
2017-06-12,56.13,56.322786885245904,-0.003422893217956191
2017-06-13,56.29,56.4427868852459,-0.0027069337585426956
2017-06-14,56.41,56.5127868852459,-0.0018188252767399327
2017-06-15,56.48,57.1127868852459,-0.011079600904738474
2017-06-16,57.08,56.822786885245904,0.004526583943753826
2017-06-19,56.79,57.1227868852459,-0.005825816690534391
2017-06-20,57.09,56.502786885245904,0.01039263985237926
2017-06-21,56.47,56.3027868852459,0.0029698905507982154
2017-06-22,56.27,55.9727868852459,0.005309957414903144
2017-06-23,55.94,56.462786885245905,-0.009258963541923793
2017-06-26,56.43,55.9227868852459,0.009069882654362482
2017-06-27,55.89,55.3627868852459,0.009522878894208997
2017-06-28,55.33,54.7327868852459,0.01091143259352445
2017-06-29,54.7,54.7027868852459,-5.0945946350799964e-05
2017-06-30,54.67,54.17098360655738,0.009211876178342404
2017-07-03,54.13,53.900983606557375,0.004248835143980001
2017-07-05,53.86,53.790983606557376,0.0012830476190477391
2017-07-06,53.75,54.180983606557376,-0.007954517948345563
2017-07-07,54.14,53.99098360655738,0.002760023683371582
2017-07-10,53.95,53.85098360655738,0.0018387109540292101
2017-07-11,53.81,54.440983606557374,-0.011590231563732623
2017-07-12,54.4,54.13098360655738,0.004969730374713377
2017-07-13,54.09,54.470983606557375,-0.006994248705130879
2017-07-14,54.43,54.930983606557376,-0.009120237317169932
2017-07-17,54.89,55.400983606557375,-0.009223367046806263
2017-07-18,55.36,55.70098360655738,-0.006121680165756316
2017-07-19,55.66,56.180983606557376,-0.009273308744572661
2017-07-20,56.14,56.57098360655738,-0.00761845700889352
2017-07-21,56.53,55.96098360655738,0.010168091351702824
2017-07-24,55.92,55.84098360655738,0.0014150251005489167
2017-07-25,55.8,56.38098360655738,-0.010304602179551425
2017-07-26,56.34,56.31098360655738,0.0005152883431296384
2017-07-27,56.27,56.20098360655738,0.0012280282125627373
2017-07-28,56.16,56.14098360655738,0.0003387256905915681
2017-07-31,56.1,56.57098360655738,-0.008325533277501296
2017-08-01,56.53,56.77098360655738,-0.0042448376133039645
2017-08-02,56.73,57.040983606557376,-0.005451932748958166
2017-08-03,57.0,57.540983606557376,-0.009401709401709368
2017-08-04,57.5,57.98098360655738,-0.00829554065210758
2017-08-07,57.94,58.470983606557375,-0.009081147157199987
2017-08-08,58.43,58.120983606557374,0.005316778455341842
2017-08-09,58.08,58.580983606557375,-0.008551983522879891
2017-08-10,58.54,57.99098360655738,0.009467271622213724
2017-08-11,57.95,58.49098360655738,-0.00924900853431243
2017-08-14,58.45,58.870983606557374,-0.00715095248570774
2017-08-15,58.83,59.180983606557376,-0.005930682208507454
2017-08-16,59.14,58.95098360655738,0.0032063314618144823
2017-08-17,58.91,59.25098360655738,-0.005754902042160226
2017-08-18,59.21,59.300983606557374,-0.0015342680850122248
2017-08-21,59.26,59.95098360655738,-0.011525809336042303
2017-08-22,59.91,60.290983606557376,-0.006319080959826029
2017-08-23,60.25,60.300983606557374,-0.0008454854880979301
2017-08-24,60.26,60.41098360655738,-0.0024992740979140615
2017-08-25,60.37,60.610983606557376,-0.003975906547263319
2017-08-28,60.57,60.46098360655738,0.001803086667462095
2017-08-29,60.42,60.34098360655738,0.0013094979352314962
2017-08-30,60.3,60.03098360655738,0.004481292447342744
2017-08-31,59.99,59.84098360655738,0.0024902062844149864
2017-09-01,59.8,59.900983606557375,-0.0016858422095480385
2017-09-05,59.86,59.510983606557375,0.0058647391169008856
2017-09-06,59.47,59.92098360655738,-0.0075263051340836995
2017-09-07,59.88,60.13098360655738,-0.004173948129629568
2017-09-08,60.09,60.95098360655738,-0.014125836132769964
2017-09-11,60.91,59.49098360655738,0.023852629548491988
2017-09-12,59.45,58.930983606557376,0.00880719040611555
2017-09-13,58.89,59.60098360655738,-0.011929058272775794
2017-09-14,59.56,59.85098360655738,-0.00486180157823668
2017-09-15,59.81,59.290983606557376,0.008753715352180835
2017-09-18,59.25,59.290983606557376,-0.0006912283127116226
2017-09-19,59.25,58.78098360655738,0.007979049765174384
2017-09-20,58.74,58.85098360655738,-0.0018858411492209681
2017-09-21,58.81,58.550983606557374,0.004423775272216268
2017-09-22,58.51,59.42098360655738,-0.015331008530408252
2017-09-25,59.38,59.180983606557376,0.0033628436250014992
2017-09-26,59.14,57.96098360655738,0.020341552542411323
2017-09-27,57.92,58.400983606557375,-0.008235881946744628
2017-09-28,58.36,57.88098360655738,0.008275885508420178
2017-09-29,57.84,58.42688524590164,-0.010044780642192497
2017-10-02,58.39,57.966885245901636,0.007299249430143817
2017-10-03,57.93,58.58688524590164,-0.011212155128994428
2017-10-04,58.55,58.87688524590164,-0.005552013231277297
2017-10-05,58.84,58.81688524590164,0.000392995208803093
2017-10-06,58.78,59.18688524590164,-0.006874584533569705
2017-10-09,59.15,59.896885245901636,-0.012469517285170428
2017-10-10,59.86,59.81688524590164,0.0007207789894294603
2017-10-11,59.78,60.37688524590164,-0.00988598937276508
2017-10-12,60.34,60.44688524590164,-0.0017682506793662567
2017-10-13,60.41,60.67688524590164,-0.004398466480605379
2017-10-16,60.64,60.98688524590164,-0.005687866243750284
2017-10-17,60.95,61.04688524590164,-0.0015870628863597913
2017-10-18,61.01,61.59688524590164,-0.009527839655507409
2017-10-19,61.56,61.59688524590164,-0.0005988167381254517
2017-10-20,61.56,61.75688524590164,-0.00318806955884654
2017-10-23,61.72,61.76688524590164,-0.000759067673802627
2017-10-24,61.73,61.13688524590164,0.00970142249989947
2017-10-25,61.1,61.41688524590164,-0.005159578585479996
2017-10-26,61.38,61.83688524590164,-0.00738855529486615
2017-10-27,61.8,61.86688524590164,-0.0010811154567713643
2017-10-30,61.83,62.02688524590164,-0.003174192047869284
2017-10-31,61.99,61.83688524590164,0.0024761071565859716
2017-11-01,61.8,62.35688524590164,-0.008930613575479085
2017-11-02,62.32,62.22688524590164,0.0014963749789242975
2017-11-03,62.19,62.15688524590164,0.0005327608352212465
2017-11-06,62.12,62.90688524590164,-0.012508730051181582
2017-11-07,62.87,62.69688524590164,0.002761138028139598
2017-11-08,62.66,62.85688524590164,-0.003132278112913278
2017-11-09,62.82,62.51688524590164,0.004848526168667933
2017-11-10,62.48,63.42688524590164,-0.01492876785972752
2017-11-13,63.39,64.57688524590164,-0.018379413026535896
2017-11-14,64.54,64.08688524590164,0.007070319494538735
2017-11-15,64.05,63.67688524590164,0.005859500706692833
2017-11-16,63.64,63.33688524590164,0.004785754034501988
2017-11-17,63.3,63.19688524590164,0.0016316429788767461
2017-11-20,63.16,63.19688524590164,-0.0005836560735251739
2017-11-21,63.16,62.95688524590164,0.0032262516372119077
2017-11-22,62.92,63.01688524590164,-0.0015374489793263946
2017-11-24,62.98,63.42688524590164,-0.0070456754130223676
2017-11-27,63.39,63.88688524590164,-0.007777578199173685
2017-11-28,63.85,63.716885245901636,0.002089159782130645
2017-11-29,63.68,63.99688524590164,-0.004951572950527838
2017-11-30,63.96,63.78688524590164,0.002713955281418823
2017-12-01,63.75,63.12688524590164,0.009870830022281396
2017-12-04,63.09,62.51688524590164,0.00916735937569646
2017-12-05,62.48,62.74688524590164,-0.004253362455454712
2017-12-06,62.71,62.70688524590164,4.9671644288373784e-05
2017-12-07,62.67,63.22688524590164,-0.00880772860683876
2017-12-08,63.19,63.69688524590164,-0.007957771309300532
2017-12-11,63.66,61.396885245901636,0.03686041637184556
2017-12-12,61.36,61.28688524590164,0.0011929918416477836
2017-12-13,61.25,60.86688524590164,0.006294305229363584
2017-12-14,60.83,60.97688524590164,-0.0024088676440146006
2017-12-15,60.94,60.44688524590164,0.008157819085174323
2017-12-18,60.41,59.52688524590164,0.014835561283784049
2017-12-19,59.49,58.72688524590164,0.012994299815204613
2017-12-20,58.69,58.40688524590164,0.004847283893095744
2017-12-21,58.37,58.72688524590164,-0.006077033447411506
2017-12-22,58.69,58.33688524590164,0.006053027216141427
2017-12-26,58.3,58.73688524590164,-0.007438004995883318
2017-12-27,58.7,59.18688524590164,-0.008226235320186182
2017-12-28,59.15,59.02688524590164,0.002085740312833151
2017-12-29,58.99,58.430950040950044,0.009567702709919246
2018-01-02,58.39,58.13095004095004,0.004456317312334868
2018-01-03,58.09,57.470950040950044,0.01077152820005356
2018-01-04,57.43,57.430950040950044,-1.6542316457757167e-05
2018-01-05,57.39,58.110950040950044,-0.012406440446112166
2018-01-08,58.07,57.360950040950044,0.012361196223977577
2018-01-09,57.32,56.52095004095004,0.014137235104346946
2018-01-10,56.48,56.19095004095004,0.005144066061159469
2018-01-11,56.15,55.56095004095004,0.010601869813525733
2018-01-12,55.52,55.50095004095004,0.00034323662992985504
2018-01-16,55.46,55.83095004095004,-0.006644164942168462
2018-01-17,55.79,55.430950040950044,0.006477427480219955
2018-01-18,55.39,55.20095004095004,0.003424759155589152
2018-01-19,55.16,55.34095004095004,-0.0032697313800386096
2018-01-22,55.3,56.110950040950044,-0.014452616474292634
2018-01-23,56.07,55.78095004095004,0.005181875870485575
2018-01-24,55.74,56.78095004095004,-0.01833273378130007
2018-01-25,56.74,56.96095004095004,-0.0038789739425201253
2018-01-26,56.92,55.92095004095004,0.017865396748774298
2018-01-29,55.88,56.13095004095004,-0.004470796249964715
2018-01-30,56.09,56.67095004095004,-0.010251284662251892
2018-01-31,56.63,55.25095004095004,0.02495975106360815
2018-02-01,55.21,54.930950040950044,0.005080013341147938
2018-02-02,54.89,54.19095004095004,0.012899754636553018
2018-02-05,54.15,53.040950040950044,0.020909315504223036
2018-02-06,53.0,53.23095004095004,-0.0043386421014912635
2018-02-07,53.19,52.63095004095004,0.010622076147494663
2018-02-08,52.59,55.46095004095004,-0.05176525174614288
2018-02-09,55.42,55.110950040950044,0.0056077777432672615
2018-02-12,55.07,55.290950040950044,-0.003996133920404765
2018-02-13,55.25,54.720950040950044,0.00966814279821615
2018-02-14,54.68,56.30095004095004,-0.02879081151865215
2018-02-15,56.26,56.360950040950044,-0.0017911344801090356
2018-02-16,56.32,55.12095004095004,0.021753071348718844
2018-02-20,55.08,54.44095004095004,0.011738405714251332
2018-02-21,54.4,54.63095004095004,-0.004227457892951314
2018-02-22,54.59,56.39095004095004,-0.03193686291226194
2018-02-23,56.35,55.790950040950044,0.010020441642230926
2018-02-26,55.75,54.930950040950044,0.014910536927531082
2018-02-27,54.89,54.34095004095004,0.010103797571374917
2018-02-28,54.3,54.00095004095004,0.005537864775030599
2018-03-01,53.96,54.07095004095004,-0.002051934372634623
2018-03-02,54.03,55.16095004095004,-0.020502729559778277
2018-03-05,55.12,53.98095004095004,0.02110096169455833
2018-03-06,53.94,53.62095004095004,0.005950098959572658
2018-03-07,53.58,53.90095004095004,-0.005954441261354582
2018-03-08,53.86,54.03095004095004,-0.0031639280971457184
2018-03-09,53.99,54.45095004095004,-0.008465417786161278
2018-03-12,54.41,54.13095004095004,0.005155090735315948
2018-03-13,54.09,54.67095004095004,-0.010626302277807254
2018-03-14,54.63,54.81095004095004,-0.0033013483768270513
2018-03-15,54.77,55.53095004095004,-0.013703169860931452
2018-03-16,55.49,55.24095004095004,0.004508430048095535
2018-03-19,55.2,55.17095004095004,0.00052654447727285
2018-03-20,55.13,54.94095004095004,0.003440966326738959
2018-03-21,54.9,54.96095004095004,-0.0011089699305529832
2018-03-22,54.92,54.05095004095004,0.016078347529350667
2018-03-23,54.01,54.89095004095004,-0.016049094437112665
2018-03-26,54.85,55.92095004095004,-0.019151141748589673
2018-03-27,55.88,55.98095004095004,-0.0018032927429098011
2018-03-28,55.94,56.67095004095004,-0.012898143412486629
2018-03-29,56.63,56.81239902080783,-0.0032105495270675632
2018-04-02,56.69,57.262399020807834,-0.009996071254364303
2018-04-03,57.14,56.932399020807836,0.0036464470628805312
2018-04-04,56.81,57.56239902080783,-0.013071015690917398
2018-04-05,57.44,57.252399020807836,0.0032767356896954425
2018-04-06,57.13,57.082399020807834,0.0008338994157344182
2018-04-09,56.96,56.322399020807836,0.01132055790018116
2018-04-10,56.2,56.13239902080783,0.001204313023698056
2018-04-11,56.01,55.45239902080783,0.010055488834359139
2018-04-12,55.33,55.63239902080783,-0.005435663860095752
2018-04-13,55.51,56.48239902080783,-0.017215965285922175
2018-04-16,56.36,57.012399020807834,-0.011443107675046749
2018-04-17,56.89,56.682399020807836,0.003662529864269848
2018-04-18,56.56,56.972399020807835,-0.0072385756593682515
2018-04-19,56.85,56.39239902080784,0.00811458613461924
2018-04-20,56.27,56.752399020807836,-0.008500063946741077
2018-04-23,56.63,57.322399020807836,-0.012079030756484865
2018-04-24,57.2,57.332399020807834,-0.0023093228797173015
2018-04-25,57.21,57.99239902080783,-0.01349140635701418
2018-04-26,57.87,58.722399020807835,-0.014515739053947652
2018-04-27,58.6,58.74239902080783,-0.0024241267496989405
2018-04-30,58.62,58.45239902080783,0.002867307108002537
2018-05-01,58.33,58.502399020807836,-0.002946870960736536
2018-05-02,58.38,58.862399020807835,-0.008195367990986968
2018-05-03,58.74,59.02239902080783,-0.004784607631897031
2018-05-04,58.9,58.66239902080783,0.004050311326474931
2018-05-07,58.54,57.03239902080784,0.026434114732612368
2018-05-08,56.91,56.34239902080783,0.010074135802817796
2018-05-09,56.22,56.46239902080784,-0.0042931052348397225
2018-05-10,56.34,56.99239902080783,-0.011447123336037146
