date,GRMN,dcf,Deviation
2016-05-17,40.06,44.85901440013498,-0.10697993400676542
2016-05-18,39.94,44.739014400134984,-0.10726687801420376
2016-05-19,39.82,45.20901440013498,-0.11920220937439618
2016-05-20,40.29,45.369014400134986,-0.11194896929742149
2016-05-23,40.45,46.049014400134986,-0.12158814847769184
2016-05-24,41.13,46.20901440013498,-0.1099139305624347
2016-05-25,41.29,46.369014400134986,-0.10953466373700194
2016-05-26,41.45,46.629014400134984,-0.11106849387148932
2016-05-27,41.71,47.43901440013499,-0.12076588168152758
2016-05-31,42.52,47.229014400134986,-0.0997059638009622
2016-06-01,42.31,47.71901440013499,-0.11335134365473576
2016-06-02,42.8,47.299014400134986,-0.09511856551755438
2016-06-03,42.38,47.70901440013498,-0.11169827059181303
2016-06-06,42.79,48.13901440013498,-0.11111599327052246
2016-06-07,43.22,48.13901440013498,-0.1021835295431639
2016-06-08,43.22,48.159014400134986,-0.10255638454513605
2016-06-09,43.24,47.42901440013498,-0.0883217678696494
2016-06-10,42.51,47.34901440013498,-0.10219884112563893
2016-06-13,42.43,47.449014400134985,-0.10577700008286595
2016-06-14,42.53,47.13901440013498,-0.09777494202597892
2016-06-15,42.22,46.78901440013499,-0.09765143503689211
2016-06-16,41.87,46.99901440013498,-0.10913025444466029
2016-06-17,42.08,47.43901440013499,-0.11296639417786347
2016-06-20,42.52,47.42901440013498,-0.10350234897820287
2016-06-21,42.51,47.21901440013499,-0.09972707943945414
2016-06-22,42.3,48.199014400134985,-0.12238869349408243
2016-06-23,43.28,45.68901440013499,-0.05272633764951318
2016-06-24,40.77,44.03903552147595,-0.07423040679176052
2016-06-27,39.68,44.96903552147595,-0.11761505356169044
2016-06-28,40.61,45.78903552147595,-0.113106455781251
2016-06-29,41.43,46.779035521475954,-0.11434685349637541
2016-06-30,42.42,46.82903552147595,-0.0941517473588358
2016-07-01,42.47,46.269035521475956,-0.08210751485650958
2016-07-05,41.91,46.379035521475956,-0.09635895768911706
2016-07-06,42.02,46.949035521475956,-0.10498693885247667
2016-07-07,42.59,47.72903552147596,-0.10767105317189185
2016-07-08,43.37,48.099035521475955,-0.09831871824881955
2016-07-11,43.74,49.06903552147595,-0.10860281774121283
2016-07-12,44.71,48.669035521475955,-0.08134608543308752
2016-07-13,44.31,49.099035521475955,-0.09753828095831385
2016-07-14,44.74,49.36903552147595,-0.09376394480022354
2016-07-15,45.01,49.78903552147595,-0.09598570190046296
2016-07-18,45.43,50.019035521475956,-0.09174578185350313
2016-07-19,45.66,50.059035521475955,-0.08787695319436828
2016-07-20,45.7,50.06903552147595,-0.08726022932081356
2016-07-21,45.71,50.40903552147596,-0.09321811998315277
2016-07-22,46.05,50.279035521475954,-0.08411130956697821
2016-07-25,45.92,50.74903552147595,-0.09515521766778012
2016-07-26,46.39,56.14903552147595,-0.17380593327811134
2016-07-27,51.79,57.89903552147595,-0.10551187021431441
2016-07-28,53.54,58.68903552147595,-0.08773419899858081
2016-07-29,54.33,60.10903552147595,-0.09614254281972634
2016-08-01,55.75,59.21903552147595,-0.05857973691952301
2016-08-02,54.86,59.81903552147595,-0.08290062650200347
2016-08-03,55.46,58.89903552147595,-0.05838865596062259
2016-08-04,54.54,59.279035521475954,-0.07994454497760961
2016-08-05,54.92,59.21903552147595,-0.07259550047749241
2016-08-08,54.86,58.71903552147595,-0.06572034923946501
2016-08-09,54.36,59.43903552147595,-0.08544949420723424
2016-08-10,55.08,59.64903552147595,-0.07659864877162892
2016-08-11,55.29,59.459035521475954,-0.07011609732502544
2016-08-12,55.1,59.93903552147595,-0.08073262239500234
2016-08-15,55.58,59.53903552147595,-0.06649478760951566
2016-08-16,55.18,59.10903552147595,-0.0664709800593587
2016-08-17,54.75,59.17903552147595,-0.07484129273902518
2016-08-18,54.82,58.739035521475955,-0.06671943940998304
2016-08-19,54.38,57.519035521475956,-0.05457385529880676
2016-08-22,53.16,58.029035521475954,-0.08390688347170572
2016-08-23,53.67,54.949035521475956,-0.02327676017126934
2016-08-24,50.59,54.879035521475956,-0.0781543531281178
2016-08-25,50.52,54.559035521475955,-0.07403055209592324
2016-08-26,50.2,54.529035521475954,-0.07938954870696335
2016-08-29,50.17,53.67903552147595,-0.06537068871276674
2016-08-30,49.32,53.43903552147595,-0.07707915162167556
2016-08-31,49.08,53.21903552147595,-0.07777359136479822
2016-09-01,48.86,53.10903552147595,-0.08000588750586046
2016-09-02,48.75,53.379035521475956,-0.08672010418048037
2016-09-06,49.02,53.459035521475954,-0.08303620666131672
2016-09-07,49.1,53.279035521475954,-0.07843677124732196
2016-09-08,48.92,51.79903552147596,-0.05558087119754007
2016-09-09,47.44,52.21903552147595,-0.09151903082374047
2016-09-12,47.86,51.309035521475955,-0.06722082156528408
2016-09-13,46.95,51.10903552147595,-0.08137573873270076
2016-09-14,46.75,51.89903552147595,-0.09921254739590046
2016-09-15,47.54,51.58903552147596,-0.07848635820668504
2016-09-16,47.23,52.10903552147595,-0.09363127666151361
2016-09-19,47.75,51.90903552147596,-0.08012161042281873
2016-09-20,47.55,52.71903552147595,-0.09804874976080058
2016-09-21,48.36,53.03903552147595,-0.08821871430111827
2016-09-22,48.68,52.85903552147595,-0.07906000327565688
2016-09-23,48.5,53.229031345049,-0.08884308478945979
2016-09-26,48.29,53.949031345049,-0.10489588420698015
2016-09-27,49.01,53.919031345049,-0.09104450177589773
2016-09-28,48.98,53.089031345049,-0.07739887583072669
2016-09-29,48.15,53.049031345049,-0.0923491196886147
2016-09-30,48.11,53.179031345049005,-0.09532011427885734
2016-10-03,48.24,52.889031345049005,-0.08790161639979066
2016-10-04,47.95,53.409031345049,-0.10221176470662674
2016-10-05,48.47,53.329031345049,-0.09111418719777875
2016-10-06,48.39,53.449031345049,-0.09465150663609956
2016-10-07,48.51,53.609031345049004,-0.09511515535935755
2016-10-10,48.67,52.999031345049005,-0.08168132954855234
2016-10-11,48.06,53.189031345049,-0.09643024539732337
2016-10-12,48.25,52.919031345049,-0.08822972050651157
2016-10-13,47.98,53.269031345049,-0.09928904677821937
2016-10-14,48.33,52.819031345049005,-0.0849888994692779
2016-10-17,47.88,53.579031345049,-0.10636682302722555
2016-10-18,48.64,53.539031345049004,-0.09150392194202517
2016-10-19,48.6,53.529031345049006,-0.09208145974614013
2016-10-20,48.59,53.539031345049004,-0.09243782004858148
2016-10-21,48.6,53.819031345049005,-0.09697371384461229
2016-10-24,48.88,54.449031345049,-0.10227971384389711
2016-10-25,49.51,54.689031345049,-0.09469963569793349
2016-10-26,49.75,52.789031345049004,-0.057569371280650095
2016-10-27,47.85,52.809031345049,-0.09390498592271423
2016-10-28,47.87,53.299031345049,-0.10185985013315468
2016-10-31,48.36,53.939031345049,-0.103432175289909
2016-11-01,49.0,53.059031345049,-0.0765002911314504
2016-11-02,48.12,52.319031345049005,-0.08025820121469751
2016-11-03,47.38,51.949031345049,-0.08795219519496289
2016-11-04,47.01,52.819031345049005,-0.10997989166254407
2016-11-07,47.88,53.109031345049004,-0.0984584205853054
2016-11-08,48.17,53.879031345049,-0.10596017045086703
2016-11-09,48.94,54.409031345049,-0.10051697686668448
2016-11-10,49.47,54.889031345049005,-0.09872703547969974
2016-11-11,49.95,57.179031345049005,-0.1264280134692234
2016-11-14,52.24,57.659031345049,-0.09398408573012418
2016-11-15,52.72,57.589031345049,-0.08454789447448485
2016-11-16,52.65,56.949031345049,-0.07548910391471919
2016-11-17,52.01,56.649031345049,-0.0818907443764163
2016-11-18,51.71,57.119031345049,-0.09469753281307791
2016-11-21,52.18,57.629031345049,-0.09455358207260822
2016-11-22,52.69,57.469031345049004,-0.0831583764889875
2016-11-23,52.53,57.729031345049,-0.09005921672189787
2016-11-25,52.79,57.809031345049,-0.08682088643021091
2016-11-28,52.87,56.929031345049005,-0.07129984911296072
2016-11-29,51.99,57.099031345049006,-0.08947667280334703
2016-11-30,52.16,56.479031345049,-0.07647141323410134
2016-12-01,51.54,56.449031345049,-0.08696396072843438
2016-12-02,51.51,57.069031345049005,-0.09740889610405623
2016-12-05,52.13,56.459031345049006,-0.0766756219849426
2016-12-06,51.52,56.599031345049006,-0.08973707189590074
2016-12-07,51.66,56.499031345049005,-0.08564804085748368
2016-12-08,51.56,54.959031345049006,-0.06184663852077166
2016-12-09,50.02,54.589031345049,-0.08369870709316751
2016-12-12,49.65,54.649031345049,-0.0914752049946792
2016-12-13,49.71,53.829031345049,-0.07652062914982871
2016-12-14,48.89,54.439031345049,-0.10193111831615398
2016-12-15,49.5,53.929031345049005,-0.08212703315049652
2016-12-16,48.99,54.329031345049,-0.09827216154730034
2016-12-19,49.39,54.679031345049005,-0.09672869498497261
2016-12-20,49.74,54.989031345049,-0.09545597033910291
2016-12-21,50.05,55.379031345049,-0.09622832352999311
2016-12-22,50.44,55.409031345049,-0.08967908704458893
2016-12-23,50.47,55.589031345049,-0.09208707583469933
2016-12-27,50.65,54.159031345049,-0.06479125009996667
2016-12-28,49.22,53.949031345049,-0.08765739119212179
2016-12-29,49.01,53.429031345049005,-0.08270843086243773
2016-12-30,48.49,4719.671612734561,-0.9897259801149798
2017-01-03,49.19,4720.311612734561,-0.9895790778161141
2017-01-04,49.83,4719.971612734561,-0.989442733116115
2017-01-05,49.49,4719.521612734561,-0.9895137676949158
2017-01-06,49.04,4718.571612734561,-0.9896070243232825
2017-01-09,48.09,4718.4116127345615,-0.9898080108419941
2017-01-10,47.93,4718.7416127345605,-0.9898426309525721
2017-01-11,48.26,4718.851612734561,-0.9897729354596014
2017-01-12,48.37,4719.001612734562,-0.9897499505256642
2017-01-13,48.52,4718.421612734561,-0.9897169002725299
2017-01-17,47.94,4718.2416127345605,-0.989839435125448
2017-01-18,47.76,4718.091612734561,-0.9898772631139482
2017-01-19,47.61,4718.351612734561,-0.9899096116805913
2017-01-20,47.87,4718.6616127345615,-0.9898551742149067
2017-01-23,48.18,4719.561612734561,-0.9897914247225847
2017-01-24,49.08,4720.231612734561,-0.9896022051401908
2017-01-25,49.75,4719.561612734561,-0.9894587667071106
2017-01-26,49.08,4719.481612734561,-0.9896005527667344
2017-01-27,49.0,4717.831612734561,-0.9896138726384941
2017-01-30,47.35,4718.771612734561,-0.9899656088732465
2017-01-31,48.29,4718.611612734561,-0.9897660574840118
2017-02-01,48.13,4720.281612734561,-0.9898035744583219
2017-02-02,49.8,4720.321612734561,-0.9894498714101072
2017-02-03,49.84,4720.7416127345605,-0.9894423368003127
2017-02-06,50.26,4720.011612734561,-0.9893517211134822
2017-02-07,49.53,4719.331612734561,-0.9895048697433447
2017-02-08,48.85,4719.611612734561,-0.9896495720393196
2017-02-09,49.13,4720.261612734561,-0.9895916785909801
2017-02-10,49.78,4720.821612734561,-0.9894552253646448
2017-02-13,50.34,4720.731612734561,-0.9893363986496916
2017-02-14,50.25,4721.301612734561,-0.9893567485999066
2017-02-15,50.82,4721.431612734561,-0.9892363155567203
2017-02-16,50.95,4721.291612734562,-0.9892084615441726
2017-02-17,50.81,4720.931612734561,-0.9892372937868996
2017-02-21,50.45,4724.631612734562,-0.9893219188001834
2017-02-22,54.15,4722.791612734562,-0.988534323671197
2017-02-23,52.31,4723.511612734561,-0.9889256120681544
2017-02-24,53.03,4723.091612734561,-0.9887721847577509
2017-02-27,52.61,4722.091612734561,-0.9888587506735106
2017-02-28,51.61,4722.821612734561,-0.9890722105910502
2017-03-01,52.34,4722.201612734561,-0.988916186920344
2017-03-02,51.72,4722.001612734562,-0.9890470177179698
2017-03-03,51.52,4722.2416127345605,-0.9890899271521675
2017-03-06,51.76,4721.9916127345605,-0.98903852352037
2017-03-07,51.51,4722.471612734561,-0.9890925760440573
2017-03-08,51.99,4722.591612734561,-0.9889912140910495
2017-03-09,52.11,4722.9916127345605,-0.9889667388230171
2017-03-10,52.51,4722.331612734561,-0.9888804928780525
2017-03-13,51.85,4721.90161273456,-0.9890192544757466
2017-03-14,51.42,4722.381612734562,-0.9891114263486588
2017-03-15,51.9,4722.841612734561,-0.9890108531566975
2017-03-16,52.36,4722.841612734561,-0.9889134541673348
2017-03-17,52.36,4723.131612734562,-0.9889141348805893
2017-03-20,52.65,4722.001612734562,-0.9888500673405086
2017-03-21,51.52,4721.691612734561,-0.9890886563067675
2017-03-22,51.21,4721.961612734561,-0.9891549308952676
2017-03-23,51.48,4721.581612734561,-0.9890968738396572
2017-03-24,51.1,4721.251612734562,-0.9891765988785328
2017-03-27,50.77,4721.4916127345605,-0.9892470422137221
2017-03-28,51.01,4721.441612734561,-0.9891960964078392
2017-03-29,50.96,4721.571612734561,-0.9892069835682349
2017-03-30,51.09,4721.591612734561,-0.9891794961973828
2017-03-31,51.11,4550.115681766483,-0.988767318553062
2017-04-03,50.24,4549.865681766483,-0.9889579157904955
2017-04-04,49.99,4549.695681766482,-0.9890124519316003
2017-04-05,49.82,4549.9556817664825,-0.9890504427988939
2017-04-06,50.08,4550.245681766482,-0.9889940008732544
2017-04-07,50.37,4550.4156817664825,-0.9889306816074337
2017-04-10,50.54,4549.865681766483,-0.988891979778098
2017-04-11,49.99,4549.1656817664825,-0.9890111718286355
2017-04-12,49.29,4548.565681766483,-0.989163616962247
2017-04-13,48.69,4548.855681766483,-0.9892962091114107
2017-04-17,48.98,4549.135681766483,-0.9892331195580035
2017-04-18,49.26,4549.4556817664825,-0.9891723310554653
2017-04-19,49.58,4549.855681766483,-0.9891029510675049
2017-04-20,49.98,4549.825681766483,-0.9890149637599753
2017-04-21,49.95,4550.1656817664825,-0.9890223777564495
2017-04-24,50.29,4550.615681766483,-0.9889487481437944
2017-04-25,50.74,4550.445681766482,-0.9888494438680339
2017-04-26,50.57,4551.085681766483,-0.9888883656480905
2017-04-27,51.21,4550.715681766483,-0.9887468249872905
2017-04-28,50.84,4551.7056817664825,-0.9888305607711724
2017-05-01,51.83,4551.115681766483,-0.9886115837029477
2017-05-02,51.24,4550.555681766483,-0.988739836718115
2017-05-03,50.68,4551.295681766483,-0.9888647094050523
2017-05-04,51.42,4552.365681766483,-0.988704773826507
2017-05-05,52.49,4551.835681766483,-0.9884683886524591
2017-05-08,51.96,4551.885681766483,-0.9885849505825385
2017-05-09,52.01,4552.495681766482,-0.988575497126047
2017-05-10,52.62,4552.235681766482,-0.9884408445259625
2017-05-11,52.36,4552.025681766482,-0.9884974286920805
2017-05-12,52.15,4552.265681766483,-0.9885441659943355
2017-05-15,52.39,4552.475681766483,-0.9884919758693426
2017-05-16,52.6,4550.975681766483,-0.9884420388773462
2017-05-17,51.1,4550.875681766483,-0.9887713917994427
2017-05-18,51.0,4551.095681766483,-0.9887939073211915
2017-05-19,51.22,4551.905681766482,-0.9887475700111337
2017-05-22,52.03,4551.555681766483,-0.9885687436037678
2017-05-23,51.68,4551.365681766483,-0.9886451663932347
2017-05-24,51.49,4551.9556817664825,-0.9886883784465981
2017-05-25,52.08,4552.275681766482,-0.9885595680840246
2017-05-26,52.4,4551.985681766482,-0.988488540240824
2017-05-30,52.11,4551.9156817664825,-0.9885520726561926
2017-05-31,52.04,4552.615681766483,-0.9885692086401179
2017-06-01,52.74,4552.825681766483,-0.9884159852174403
2017-06-02,52.95,4553.4556817664825,-0.9883714691213469
2017-06-05,53.58,4552.715681766483,-0.9882312000693154
2017-06-06,52.84,4551.765681766483,-0.9883913180742877
2017-06-07,51.89,4551.765681766483,-0.9886000282905902
2017-06-08,51.89,4551.765681766483,-0.9886000282905902
2017-06-09,51.89,4551.785681766483,-0.9886000783806977
2017-06-12,51.91,4551.485681766482,-0.988594932813267
2017-06-13,51.61,4551.595681766483,-0.9886611193945131
2017-06-14,51.72,4551.575681766483,-0.9886369021156367
2017-06-15,51.7,4551.215681766483,-0.9886403977277707
2017-06-16,51.34,4551.6656817664825,-0.9887206127186223
2017-06-19,51.79,4551.235681766482,-0.9886206727971735
2017-06-20,51.36,4551.045681766483,-0.9887146815058854
2017-06-21,51.17,4551.265681766483,-0.9887569736469133
2017-06-22,51.39,4551.155681766482,-0.9887083625361606
2017-06-23,51.28,4551.175681766483,-0.98873258173587
2017-06-26,51.3,4550.445681766482,-0.9887263789994115
2017-06-27,50.57,4550.825681766483,-0.9888877308127587
2017-06-28,50.95,4550.815681766483,-0.9888042048804264
2017-06-29,50.94,4550.905681766482,-0.9888066236564527
2017-06-30,51.03,4730.050546236969,-0.9892115317793808
2017-07-03,51.82,4730.300546236969,-0.9890450935424762
2017-07-05,52.07,4729.210546236969,-0.9889897056832389
2017-07-06,50.98,4729.40054623697,-0.9892206211967893
2017-07-07,51.17,4728.490546236969,-0.9891783647445965
2017-07-10,50.26,4728.530546236969,-0.9893709050817071
2017-07-11,50.3,4728.530546236969,-0.9893624457940682
2017-07-12,50.3,4728.470546236969,-0.9893623108131593
2017-07-13,50.24,4728.530546236969,-0.9893751347255266
2017-07-14,50.3,4728.83054623697,-0.9893631206472334
2017-07-17,50.6,4728.44054623697,-0.9892987974565379
2017-07-18,50.21,4729.890546236969,-0.9893845323672561
2017-07-19,51.66,4729.5605462369695,-0.9890772092893275
2017-07-20,51.33,4729.82054623697,-0.9891475798081096
2017-07-21,51.59,4729.91054623697,-0.9890928169791616
2017-07-24,51.68,4730.79054623697,-0.9890758215788885
2017-07-25,52.56,4730.4805462369695,-0.9888890780785874
2017-07-26,52.25,4730.11054623697,-0.9889537465373684
2017-07-27,51.88,4729.550546236969,-0.9890306701466003
2017-07-28,51.32,4728.420546236969,-0.9891464814734294
2017-07-31,50.19,4728.220546236969,-0.9893850129220506
2017-08-01,49.99,4730.45054623697,-0.9894322962450656
2017-08-02,52.22,4730.050546236969,-0.9889599488441949
2017-08-03,51.82,4730.11054623697,-0.9890446535036638
2017-08-04,51.88,4730.33054623697,-0.9890324789160303
2017-08-07,52.1,4729.990546236969,-0.9889851788305477
2017-08-08,51.76,4730.510546236969,-0.9890582634804241
2017-08-09,52.28,4729.5205462369695,-0.9889460253975223
2017-08-10,51.29,4729.44054623697,-0.9891551655003235
2017-08-11,51.21,4730.030546236969,-0.9891734314399426
2017-08-14,51.8,4729.630546236969,-0.9890477703292885
2017-08-15,51.4,4730.11054623697,-0.9891334463544639
2017-08-16,51.88,4729.430546236969,-0.9890303918214257
2017-08-17,51.2,4729.40054623697,-0.9891741036735114
2017-08-18,51.17,4729.210546236969,-0.9891800122875232
2017-08-21,50.98,4729.930546236969,-0.9892218290518963
2017-08-22,51.7,4730.2705462369695,-0.9890703925928447
2017-08-23,52.04,4730.41054623697,-0.9889988406944091
2017-08-24,52.18,4730.760546236969,-0.9889700610525498
2017-08-25,52.53,4730.280546236969,-0.9888949504185774
2017-08-28,52.05,4729.720546236969,-0.9889951214894902
2017-08-29,51.49,4729.960546236969,-0.9891140741034374
2017-08-30,51.73,4729.7305462369695,-0.9890628018881209
2017-08-31,51.5,4730.050546236969,-0.9891121670906939
2017-09-01,51.82,4729.69054623697,-0.9890436806608354
2017-09-05,51.46,4730.340546236969,-0.9891212906349973
2017-09-06,52.11,4730.19054623697,-0.9889835304750132
2017-09-07,51.96,4730.490546236969,-0.9890159383065815
2017-09-08,52.26,4730.380546236969,-0.9889522630390545
2017-09-11,52.15,4730.240546236969,-0.9889751906926834
2017-09-12,52.01,4730.7705462369695,-0.9890060193172187
2017-09-13,52.54,4730.54054623697,-0.9888934468510593
2017-09-14,52.31,4730.710546236969,-0.9889424644588306
2017-09-15,52.48,4730.720546236969,-0.9889065525035621
2017-09-18,52.49,4730.170546236969,-0.9889031485256367
2017-09-19,51.94,4730.41054623697,-0.9890199805086013
2017-09-20,52.18,4730.2305462369695,-0.9889688251999661
2017-09-21,52.0,4730.640546236969,-0.9890078310766258
2017-09-22,52.41,4731.430546236969,-0.9889230118697012
2017-09-25,53.2,4731.91054623697,-0.9887571839154257
2017-09-26,53.68,4732.260546236969,-0.9886565839992294
2017-09-27,54.03,4732.2705462369695,-0.9885826477011201
2017-09-28,54.04,4732.20054623697,-0.9885803656307481
2017-09-29,53.97,5338.819539621882,-0.989891023736715
2017-10-02,54.16,5339.079539621881,-0.9898559293604688
2017-10-03,54.42,5339.429539621881,-0.9898078999645618
2017-10-04,54.77,5339.449539621882,-0.9897423883129574
2017-10-05,54.79,5338.489539621882,-0.9897367973481351
2017-10-06,53.83,5338.579539621881,-0.9899167934840186
2017-10-09,53.92,5338.919539621882,-0.9899005782724685
2017-10-10,54.26,5339.039539621882,-0.9898371234006926
2017-10-11,54.38,5339.359539621882,-0.9898152578794401
2017-10-12,54.7,5339.829539621881,-0.9897562273113547
2017-10-13,55.17,5339.809539621881,-0.9896681708232038
2017-10-16,55.15,5339.859539621882,-0.9896720129825914
2017-10-17,55.2,5339.739539621882,-0.9896624171290743
2017-10-18,55.08,5340.109539621882,-0.9896856048380048
2017-10-19,55.45,5340.459539621881,-0.9896169983896318
2017-10-20,55.8,5340.459539621881,-0.9895514609583671
2017-10-23,55.8,5341.069539621882,-0.9895526542790621
2017-10-24,56.41,5341.209539621881,-0.9894387217761179
2017-10-25,56.55,5341.129539621881,-0.9894123519041249
2017-10-26,56.47,5340.949539621882,-0.9894269736905251
2017-10-27,56.29,5341.149539621882,-0.9894610702092447
2017-10-30,56.49,5341.269539621881,-0.9894238627013758
2017-10-31,56.61,5344.459539621881,-0.9894077222251728
2017-11-01,59.8,5343.519539621881,-0.9888088740844706
2017-11-02,58.86,5344.209539621881,-0.988986210296656
2017-11-03,59.55,5343.959539621881,-0.988856577307804
2017-11-06,59.3,5343.869539621881,-0.9889031722125096
2017-11-07,59.21,5344.309539621881,-0.9889209261624863
2017-11-08,59.65,5344.379539621881,-0.9888387417926122
2017-11-09,59.72,5345.489539621882,-0.988827964294506
2017-11-10,60.83,5345.239539621882,-0.988619780358
2017-11-13,60.58,5345.409539621882,-0.9886669113842519
2017-11-14,60.75,5344.949539621882,-0.98863413030382
2017-11-15,60.29,5345.409539621882,-0.9887211635417059
2017-11-16,60.75,5346.109539621882,-0.988636596472676
2017-11-17,61.45,5346.179539621881,-0.9885058106364407
2017-11-20,61.52,5347.149539621882,-0.9884948046535555
2017-11-21,62.49,5346.1895396218815,-0.988311301060901
2017-11-22,61.53,5346.449539621882,-0.9884914279010755
2017-11-24,61.79,5346.359539621882,-0.9884426029446628
2017-11-27,61.7,5347.579539621881,-0.9884620697003484
2017-11-28,62.92,5347.059539621881,-0.9882327848542248
2017-11-29,62.4,5346.739539621882,-0.9883293361238964
2017-11-30,62.08,5345.889539621881,-0.9883873395550199
2017-12-01,61.23,5345.509539621881,-0.9885455260071744
2017-12-04,60.85,5346.179539621881,-0.9886180403128954
2017-12-05,61.52,5346.119539621881,-0.9884925880268755
2017-12-06,61.46,5345.929539621881,-0.988503402533744
2017-12-07,61.27,5346.929539621881,-0.9885410870769894
2017-12-08,62.27,5346.619539621881,-0.9883533886152662
2017-12-11,61.96,5345.789539621882,-0.9884095698978111
2017-12-12,61.13,5345.489539621882,-0.9885641905111044
2017-12-13,60.83,5344.119539621881,-0.9886173953353775
2017-12-14,59.46,5343.019539621881,-0.988871461247883
2017-12-15,58.36,5343.289539621882,-0.9890778892726577
2017-12-18,58.63,5343.239539621882,-0.9890272559249423
2017-12-19,58.58,5343.459539621881,-0.9890370649266401
2017-12-20,58.8,5343.829539621881,-0.9889966550085427
2017-12-21,59.17,5343.839539621881,-0.9889274369933295
2017-12-22,59.18,5343.929539621881,-0.9889257521901781
2017-12-26,59.27,5344.119539621881,-0.9889093049733327
2017-12-27,59.46,5344.429539621881,-0.9888743972468562
2017-12-28,59.77,5344.2295396218815,-0.9888159743968952
2017-12-29,59.57,4947.290884852595,-0.9879590666111044
2018-01-02,59.54,4948.020884852595,-0.9879669060851642
2018-01-03,60.27,4948.020884852595,-0.9878193723505685
2018-01-04,60.27,4947.490884852595,-0.9878180675007356
2018-01-05,59.74,4948.090884852595,-0.9879266566863435
2018-01-08,60.34,4947.600884852595,-0.9878041900702349
2018-01-09,59.85,4948.220884852595,-0.987904743665908
2018-01-10,60.47,4949.170884852596,-0.9877817918582941
2018-01-11,61.42,4949.710884852595,-0.9875911944295653
2018-01-12,61.96,4949.200884852595,-0.9874808072168513
2018-01-16,61.45,4950.790884852595,-0.9875878417349414
2018-01-17,63.04,4950.990884852595,-0.9872671953016781
2018-01-18,63.24,4951.620884852596,-0.9872284244956119
2018-01-19,63.87,4951.790884852595,-0.9871016362594437
2018-01-22,64.04,4952.270884852595,-0.9870685587503144
2018-01-23,64.52,4951.960884852595,-0.9869708179243988
2018-01-24,64.21,4951.500884852595,-0.9870322147782649
2018-01-25,63.75,4952.330884852595,-0.9871272737056023
2018-01-26,64.58,4951.460884852595,-0.9869573845978342
2018-01-29,63.71,4950.820884852596,-0.9871314269932638
2018-01-30,63.07,4950.690884852595,-0.9872603639639524
2018-01-31,62.94,4950.430884852595,-0.9872859552099627
2018-02-01,62.68,4950.160884852595,-0.9873377852845552
2018-02-02,62.41,4948.540884852595,-0.9873882016028127
2018-02-05,60.79,4950.060884852595,-0.9877193429709077
2018-02-06,62.31,4950.830884852595,-0.9874142338025236
2018-02-07,63.08,4948.880884852595,-0.9872536839201215
2018-02-08,61.13,4948.970884852595,-0.9876479370312924
2018-02-09,61.22,4949.720884852595,-0.9876316258180641
2018-02-12,61.97,4950.180884852595,-0.9874812655453407
2018-02-13,62.43,4951.750884852595,-0.9873923382957384
2018-02-14,64.0,4952.620884852596,-0.9870775491425678
2018-02-15,64.87,4952.960884852595,-0.9869027837069361
2018-02-16,65.21,4952.6108848525955,-0.9868332074705399
2018-02-20,64.86,4949.620884852596,-0.9868959660731811
2018-02-21,61.87,4948.140884852595,-0.9874963139813989
2018-02-22,60.39,4948.100884852595,-0.9877953175561013
2018-02-23,60.35,4948.400884852595,-0.9878041408923162
2018-02-26,60.65,4947.970884852595,-0.9877424501050178
2018-02-27,60.22,4946.990884852595,-0.9878269434082868
2018-02-28,59.24,4946.6108848525955,-0.9880241237123778
2018-03-01,58.86,4947.170884852596,-0.9881022909113126
2018-03-02,59.42,4947.350884852595,-0.9879895318963675
2018-03-05,59.6,4947.560884852595,-0.987953660119177
2018-03-06,59.81,4947.740884852595,-0.9879116547547777
2018-03-07,59.99,4947.640884852595,-0.9878750294542068
2018-03-08,59.89,4948.740884852595,-0.9878979317378861
2018-03-09,60.99,4948.760884852595,-0.9876757027831591
2018-03-12,61.01,4948.900884852595,-0.98767201012517
2018-03-13,61.15,4948.010884852595,-0.9876414984883726
2018-03-14,60.26,4947.430884852595,-0.9878199410153468
2018-03-15,59.68,4947.8608848525955,-0.9879382219126847
2018-03-16,60.11,4947.590884852595,-0.9878506526915896
2018-03-19,59.84,4947.740884852595,-0.9879055913814729
2018-03-20,59.99,4947.260884852595,-0.9878740981330344
2018-03-21,59.51,4946.090884852595,-0.9879682760819763
2018-03-22,58.34,4945.430884852595,-0.9882032523841977
2018-03-23,57.68,4946.440884852595,-0.988339090400002
2018-03-26,58.69,4945.890884852595,-0.9881335837432755
2018-03-27,58.14,4945.960884852595,-0.9882449535381369
2018-03-28,58.21,4946.680884852595,-0.9882325136076098
2018-03-29,58.93,62.89373835133022,-0.06302278184178545
2018-04-02,58.06,63.63373835133022,-0.08759093046768496
2018-04-03,58.8,64.16373835133022,-0.0835945424806912
2018-04-04,59.33,64.48373835133022,-0.07992307026696921
2018-04-05,59.65,63.25373835133022,-0.05697273307885742
2018-04-06,58.42,63.34373835133022,-0.0777304668066977
2018-04-09,58.51,64.20373835133022,-0.08868234930765917
2018-04-10,59.37,64.12373835133022,-0.07413383052130817
2018-04-11,59.29,64.13373835133022,-0.07552558880625049
2018-04-12,59.3,63.86373835133022,-0.07146055757375136
2018-04-13,59.03,64.26373835133022,-0.08144154830703032
2018-04-16,59.43,64.75373835133021,-0.0822151506133213
2018-04-17,59.92,64.81373835133022,-0.07550464570957394
