date,AKAM,dcf,Deviation
2003-03-17,1.48,2.5366626465423976,-0.4165562369843241
2003-03-18,1.55,2.4866626465423973,-0.3766745955044559
2003-03-19,1.5,2.4866626465423973,-0.3967818666172154
2003-03-20,1.5,2.4366626465423975,-0.3844039091219761
2003-03-21,1.45,2.3466626465423976,-0.382101214191802
2003-03-24,1.36,2.3966626465423975,-0.43254424982922124
2003-03-25,1.41,2.3466626465423976,-0.3991466979382351
2003-03-26,1.36,2.4366626465423975,-0.4418595442705916
2003-03-27,1.45,2.4766626465423975,-0.4145347158910374
2003-03-28,1.49,2.3966626465423975,-0.37830215606289685
2003-03-31,1.41,2.2573685114864515,-0.3753789012182459
2003-04-01,1.41,2.3473685114864518,-0.39932737740137403
2003-04-02,1.5,2.2973685114864515,-0.34707906350232653
2003-04-03,1.45,2.2773685114864515,-0.36330023327951577
2003-04-04,1.43,2.3373685114864515,-0.388200879333918
2003-04-07,1.49,2.3373685114864515,-0.3625309861591174
2003-04-08,1.49,2.2973685114864515,-0.35143186974564433
2003-04-09,1.45,2.2573685114864515,-0.3576591537350756
2003-04-10,1.41,2.2473685114864517,-0.3725995568624393
2003-04-11,1.4,2.2673685114864517,-0.3825441286197533
2003-04-14,1.42,2.2473685114864517,-0.36814990832954886
2003-04-15,1.4,2.2473685114864517,-0.3770492053953298
2003-04-16,1.4,2.2973685114864515,-0.39060712593550484
2003-04-17,1.45,2.5073685114864515,-0.42170447089949625
2003-04-21,1.66,2.8673685114864518,-0.4210719712690675
2003-04-22,2.02,3.5873685114864515,-0.43691315973473865
2003-04-23,2.74,3.0173685114864517,-0.09192397628283422
2003-04-24,2.17,3.1473685114864516,-0.310535136867356
2003-04-25,2.3,3.2973685114864515,-0.3024740813809854
2003-04-28,2.45,3.2673685114864517,-0.2501611032281752
2003-04-29,2.42,3.2673685114864517,-0.2593428040049731
2003-04-30,2.42,3.2373685114864514,-0.25247929254465795
2003-05-01,2.39,3.407368511486452,-0.2985789497252319
2003-05-02,2.56,4.1073685114864515,-0.3767298958345622
2003-05-05,3.26,4.117368511486451,-0.20823215339958112
2003-05-06,3.27,4.347368511486452,-0.24782083889135909
2003-05-07,3.5,4.327368511486451,-0.19119437350674118
2003-05-08,3.48,4.167368511486452,-0.16494065969732918
2003-05-09,3.32,4.337368511486452,-0.23455892871269812
2003-05-12,3.49,4.507368511486452,-0.2257122995144103
2003-05-13,3.66,4.677368511486452,-0.2175087357320784
2003-05-14,3.83,4.557368511486452,-0.1596027421642956
2003-05-15,3.71,4.217368511486452,-0.12030452404255876
2003-05-16,3.37,3.8473685114864518,-0.12407662797604424
2003-05-19,3.0,4.177368511486452,-0.2818445411864091
2003-05-20,3.33,4.247368511486451,-0.21598514680455638
2003-05-21,3.4,4.487368511486451,-0.24231763197140632
2003-05-22,3.64,4.487368511486451,-0.1888341706987997
2003-05-23,3.64,4.597368511486452,-0.2082427173489534
2003-05-27,3.75,4.517368511486452,-0.1698706912077773
2003-05-28,3.67,4.497368511486451,-0.18396724870851044
2003-05-29,3.65,4.507368511486452,-0.19021486911965557
2003-05-30,3.66,4.537368511486451,-0.19336505493555856
2003-06-02,3.69,4.447368511486451,-0.17029587485956155
2003-06-03,3.6,4.747368511486451,-0.24168515856949935
2003-06-04,3.9,5.3173685114864515,-0.2665545012396049
2003-06-05,4.47,5.267368511486452,-0.15137891145220717
2003-06-06,4.42,4.987368511486451,-0.11376109669452739
2003-06-09,4.14,5.407368511486451,-0.23437805446295723
2003-06-10,4.56,5.877368511486452,-0.22414257484652345
2003-06-11,5.03,5.967368511486452,-0.15708239061860052
2003-06-12,5.12,5.947368511486451,-0.13911505733813412
2003-06-13,5.1,5.677368511486452,-0.10169650082046289
2003-06-16,4.83,6.117368511486451,-0.21044481938094572
2003-06-17,5.27,6.367368511486451,-0.1723425477113265
2003-06-18,5.52,6.597368511486452,-0.16330276376265518
2003-06-19,5.75,6.427368511486452,-0.10538815539764301
2003-06-20,5.58,5.887368511486452,-0.052208131848170414
2003-06-23,5.04,5.577368511486451,-0.09634803767758116
2003-06-24,4.73,5.617368511486451,-0.15796871963659687
2003-06-25,4.77,5.757368511486452,-0.17149649349638918
2003-06-26,4.91,5.787368511486451,-0.1516005952869769
2003-06-27,4.94,5.627368511486452,-0.12214741403258222
2003-06-30,4.78,5.2470097812494645,-0.0890049381875282
2003-07-01,4.47,5.567009781249465,-0.19705547939656232
2003-07-02,4.79,5.487009781249465,-0.12702907576934308
2003-07-03,4.71,5.827009781249465,-0.19169519585222805
2003-07-07,5.05,6.067009781249465,-0.1676294942514528
2003-07-08,5.29,6.077009781249465,-0.12950609091954612
2003-07-09,5.3,6.057009781249465,-0.12498077576049516
2003-07-10,5.28,6.047009781249464,-0.12684116761772135
2003-07-11,5.27,6.417009781249464,-0.17874521316782677
2003-07-14,5.64,6.367009781249465,-0.11418386436133232
2003-07-15,5.59,6.217009781249465,-0.10085391583917558
2003-07-16,5.44,5.827009781249465,-0.0664165319397283
2003-07-17,5.05,5.937009781249465,-0.14940345627370533
2003-07-18,5.16,5.697009781249465,-0.09426169198742151
2003-07-21,4.92,5.727009781249465,-0.14091293922557246
2003-07-22,4.95,5.4970097812494645,-0.09951042530710752
2003-07-23,4.72,5.727009781249465,-0.17583517746843547
2003-07-24,4.95,5.767009781249465,-0.1416695674603925
2003-07-25,4.99,6.017009781249465,-0.17068441278754254
2003-07-28,5.24,5.907009781249465,-0.1129183471757138
2003-07-29,5.13,5.877009781249464,-0.12710711893534554
2003-07-30,5.1,5.357009781249465,-0.047976350939109236
2003-07-31,4.58,4.7470097812494645,-0.03518210177471037
2003-08-01,3.97,4.657009781249465,-0.14752165306063436
2003-08-04,3.88,4.187009781249465,-0.07332435253061409
2003-08-05,3.41,4.027009781249465,-0.15321785015829392
2003-08-06,3.25,4.527009781249465,-0.28208681733773666
2003-08-07,3.75,4.477009781249465,-0.1623873560192597
2003-08-08,3.7,4.677009781249465,-0.20889624502526838
2003-08-11,3.9,4.687009781249465,-0.16791298033938895
2003-08-12,3.91,4.777009781249465,-0.1814963378665495
2003-08-13,4.0,4.907009781249465,-0.18483961143002126
2003-08-14,4.13,4.767009781249465,-0.13362879676796058
2003-08-15,3.99,4.727009781249465,-0.15591458773217404
2003-08-18,3.95,4.837009781249464,-0.1833797782853227
2003-08-19,4.06,4.847009781249465,-0.16237016568317908
2003-08-20,4.07,5.017009781249465,-0.18875980365611644
2003-08-21,4.24,4.7870097812494645,-0.11426961845619799
2003-08-22,4.01,4.717009781249465,-0.14988516327862877
2003-08-25,3.94,4.877009781249464,-0.19212792741404083
2003-08-26,4.1,4.867009781249465,-0.1575936387480522
2003-08-27,4.09,4.897009781249465,-0.1647964405420399
2003-08-28,4.12,4.937009781249465,-0.16548676576506494
2003-08-29,4.16,5.2470097812494645,-0.20716747758579857
2003-09-02,4.47,5.667009781249464,-0.2112242306710026
2003-09-03,4.89,5.657009781249465,-0.13558572654262857
2003-09-04,4.88,5.427009781249465,-0.10079395528996571
2003-09-05,4.65,5.487009781249465,-0.15254388357566695
2003-09-08,4.71,5.2870097812494645,-0.10913726380757738
2003-09-09,4.51,5.097009781249465,-0.11516748180647352
2003-09-10,4.32,5.367009781249465,-0.19508251781231445
2003-09-11,4.59,5.427009781249465,-0.154230380078062
2003-09-12,4.65,5.317009781249465,-0.12544828930006613
2003-09-15,4.54,5.567009781249465,-0.18448140412984182
2003-09-16,4.79,5.917009781249464,-0.1904694808551558
2003-09-17,5.14,5.877009781249464,-0.12540557335822144
2003-09-18,5.1,5.897009781249465,-0.13515490236826333
2003-09-19,5.12,5.897009781249465,-0.13176335296578578
2003-09-22,5.12,5.9970097812494645,-0.14624117906086542
2003-09-23,5.22,5.827009781249465,-0.10417174572157761
2003-09-24,5.05,5.487009781249465,-0.07964443270045563
2003-09-25,4.71,5.377009781249464,-0.12404845971741385
2003-09-26,4.6,5.267009781249465,-0.12663917648758083
2003-09-29,4.49,5.067009781249465,-0.1138757977899898
2003-09-30,4.29,4.984811532956172,-0.13938571766706775
2003-10-01,4.27,5.184811532956172,-0.17644065307704326
2003-10-02,4.47,5.344811532956172,-0.1636749074428675
2003-10-03,4.63,5.314811532956172,-0.12884963628715362
2003-10-06,4.6,5.414811532956172,-0.15047828128402696
2003-10-07,4.7,5.914811532956172,-0.20538465616148205
2003-10-08,5.2,5.894811532956172,-0.11786832014419524
2003-10-09,5.18,5.784811532956172,-0.10455164001636885
2003-10-10,5.07,6.204811532956172,-0.18289218406211782
2003-10-13,5.49,6.464811532956172,-0.15078730880038793
2003-10-14,5.75,6.334811532956172,-0.09231711628889872
2003-10-15,5.62,6.504811532956172,-0.1360241612648323
2003-10-16,5.79,6.164811532956172,-0.06079853876351038
2003-10-17,5.45,6.504811532956172,-0.16215866172479287
2003-10-20,5.79,7.064811532956172,-0.18044522872399194
2003-10-21,6.35,6.594811532956172,-0.037121839150789704
2003-10-22,5.88,6.614811532956172,-0.11108578518000245
2003-10-23,5.9,6.474811532956172,-0.08877656593252736
2003-10-24,5.76,6.584811532956172,-0.12525970239665807
2003-10-27,5.87,6.704811532956172,-0.12450932123189762
2003-10-28,5.99,6.674811532956172,-0.10259638486794531
2003-10-29,5.96,8.714811532956173,-0.31610683977943765
2003-10-30,8.0,8.614811532956171,-0.07136680014463403
2003-10-31,7.9,10.024811532956171,-0.21195525980423047
2003-11-03,9.31,10.134811532956173,-0.08138400307436078
2003-11-04,9.42,9.814811532956172,-0.04022609416701217
2003-11-05,9.1,9.794811532956173,-0.07093669241295464
2003-11-06,9.08,11.014811532956172,-0.1756554369693245
2003-11-07,10.3,11.754811532956172,-0.12376306747899901
2003-11-10,11.04,11.154811532956172,-0.010292556948808151
2003-11-11,10.44,11.724811532956172,-0.10958057017333
2003-11-12,11.01,11.914811532956172,-0.07594006253925867
2003-11-13,11.2,11.684811532956171,-0.04149074476629733
2003-11-14,10.97,12.084811532956172,-0.0922489796316639
2003-11-17,11.37,11.754811532956172,-0.0327365123530311
2003-11-18,11.04,11.914811532956172,-0.0734221880502649
2003-11-19,11.2,11.954811532956173,-0.06313872292134115
2003-11-20,11.24,12.084811532956172,-0.06990688523791277
2003-11-21,11.37,13.544811532956173,-0.16056417822164548
2003-11-24,12.83,13.824811532956172,-0.0719584155331664
2003-11-25,13.11,13.744811532956172,-0.04618553928033675
2003-11-26,13.03,14.114811532956171,-0.07685625347694403
2003-11-28,13.4,14.314811532956172,-0.0639066417919687
2003-12-01,13.6,14.504811532956172,-0.06238009579789183
2003-12-02,13.79,14.004811532956172,-0.01533840940670117
2003-12-03,13.29,12.424811532956172,0.06963393084466185
2003-12-04,11.71,12.214811532956173,-0.04132782004815749
2003-12-05,11.5,11.694811532956171,-0.0166579454835325
2003-12-08,10.98,11.064811532956172,-0.007664977636859249
2003-12-09,10.35,11.254811532956172,-0.08039330825813618
2003-12-10,10.54,12.084811532956172,-0.12783083366615666
2003-12-11,11.37,12.134811532956173,-0.06302623908736193
2003-12-12,11.42,11.874811532956173,-0.03830052642889814
2003-12-15,11.16,11.534811532956173,-0.032493945123012735
2003-12-16,10.82,11.664811532956172,-0.07242393334597441
2003-12-17,10.95,12.064811532956172,-0.09240190200327292
2003-12-18,11.35,11.914811532956172,-0.04740415166399514
2003-12-19,11.2,11.684811532956171,-0.04149074476629733
2003-12-22,10.97,11.854811532956171,-0.07463733442715725
2003-12-23,11.14,11.634811532956173,-0.04252853873520801
2003-12-24,10.92,11.664811532956172,-0.06385114160240679
2003-12-26,10.95,11.984811532956172,-0.08634357996457587
2003-12-29,11.27,11.794811532956173,-0.04449511817037388
2003-12-30,11.08,11.474811532956172,-0.03440679891101095
2003-12-31,10.76,12.135697649798857,-0.11335958504385268
2004-01-02,10.78,12.365697649798857,-0.1282335776521797
2004-01-05,11.01,13.335697649798856,-0.17439639911406768
2004-01-06,11.98,14.045697649798857,-0.14706977903859686
2004-01-07,12.69,14.355697649798858,-0.11603042153943643
2004-01-08,13.0,14.585697649798856,-0.10871592760739313
2004-01-09,13.23,15.235697649798857,-0.13164462146079248
2004-01-12,13.88,14.885697649798857,-0.0675613379674177
2004-01-13,13.53,15.685697649798856,-0.13743077916757496
2004-01-14,14.33,15.945697649798857,-0.10132498967953518
2004-01-15,14.59,16.035697649798855,-0.09015495810480001
2004-01-16,14.68,16.025697649798857,-0.08397123664789397
2004-01-20,14.67,15.805697649798857,-0.0718536868768529
2004-01-21,14.45,14.855697649798858,-0.02730922904885258
2004-01-22,13.5,15.395697649798857,-0.12313164969329105
2004-01-23,14.04,15.365697649798857,-0.08627643729643553
2004-01-26,14.01,14.955697649798857,-0.06323326881454949
2004-01-27,13.6,14.275697649798857,-0.04733202302084183
2004-01-28,12.92,14.205697649798857,-0.09050577321114972
2004-01-29,12.85,14.305697649798857,-0.10175649488994509
2004-01-30,12.95,14.055697649798857,-0.07866544068801029
2004-02-02,12.7,13.745697649798856,-0.0760745417541
2004-02-03,12.39,12.805697649798857,-0.03246192914802937
2004-02-04,11.45,15.855697649798858,-0.27786211285725093
2004-02-05,14.5,16.405697649798856,-0.11616071992051014
2004-02-06,15.05,16.575697649798858,-0.09204424948094847
2004-02-09,15.22,16.435697649798858,-0.0739669027565577
2004-02-10,15.08,16.525697649798857,-0.08748179232339115
2004-02-11,15.17,17.555697649798855,-0.1358930700100197
2004-02-12,16.2,16.705697649798857,-0.030270968647929886
2004-02-13,15.35,17.365697649798857,-0.11607351978872005
2004-02-17,16.01,17.445697649798856,-0.08229522708800396
2004-02-18,16.09,16.595697649798858,-0.030471611406163834
2004-02-19,15.24,16.425697649798856,-0.0721855275239025
2004-02-20,15.07,15.745697649798856,-0.0429131604598979
2004-02-23,14.39,15.455697649798857,-0.06895176613478371
2004-02-24,14.1,16.555697649798855,-0.14832945743175563
2004-02-25,15.2,16.675697649798856,-0.08849390776862975
2004-02-26,15.32,16.435697649798858,-0.06788258542907133
2004-02-27,15.08,17.395697649798855,-0.1331189870287054
2004-03-01,16.04,16.865697649798857,-0.04895721878476256
2004-03-02,15.51,16.745697649798856,-0.0737919479761836
2004-03-03,15.39,17.245697649798856,-0.1076035129156111
2004-03-04,15.89,17.095697649798858,-0.07052637888767543
2004-03-05,15.74,17.255697649798858,-0.08783751781931148
2004-03-08,15.9,16.805697649798855,-0.05389229704544252
2004-03-09,15.45,16.165697649798858,-0.04427261138388072
2004-03-10,14.81,16.315697649798857,-0.09228521403848267
2004-03-11,14.96,16.615697649798857,-0.09964659231861384
2004-03-12,15.26,16.085697649798856,-0.051331168083292966
2004-03-15,14.73,15.725697649798857,-0.06331659631085373
2004-03-16,14.37,16.575697649798858,-0.133068163790115
2004-03-17,15.22,16.375697649798855,-0.07057394894030977
2004-03-18,15.02,16.355697649798856,-0.08166558702650528
2004-03-19,15.0,15.465697649798857,-0.030111648394013035
2004-03-22,14.11,14.035697649798857,0.00529381239572424
2004-03-23,12.68,13.655697649798856,-0.07144985740169985
2004-03-24,12.3,14.655697649798856,-0.16073596126835943
2004-03-25,13.3,14.765697649798856,-0.099263691060261
2004-03-26,13.41,14.955697649798857,-0.10335175837281285
2004-03-29,13.6,14.895697649798857,-0.0869846904966115
2004-03-30,13.54,14.495697649798856,-0.06592974501038373
2004-03-31,13.14,14.242736783112273,-0.07742450063528494
2004-04-01,13.25,15.642736783112273,-0.15296151922056533
2004-04-02,14.65,15.392736783112273,-0.04825241888935217
2004-04-05,14.4,14.982736783112273,-0.03889388110782954
2004-04-06,13.99,15.052736783112273,-0.07060090124638074
2004-04-07,14.06,16.252736783112272,-0.1349149261674304
2004-04-08,15.26,16.152736783112275,-0.05526845358153998
2004-04-12,15.16,15.522736783112274,-0.023368094697509
2004-04-13,14.53,15.682736783112274,-0.07350354718403374
2004-04-14,14.69,15.232736783112273,-0.03562963050172163
2004-04-15,14.24,15.002736783112274,-0.05083984303256217
2004-04-16,14.01,14.992736783112273,-0.06554752459999313
2004-04-19,14.0,14.492736783112273,-0.03399887754026121
2004-04-20,13.5,14.922736783112274,-0.09534020493629247
2004-04-21,13.93,15.432736783112274,-0.09737331778746383
2004-04-22,14.44,15.102736783112274,-0.04388189985892754
2004-04-23,14.11,14.952736783112273,-0.056360035981109946
2004-04-26,13.96,14.302736783112273,-0.023963021085373848
2004-04-27,13.31,13.982736783112273,-0.048111953585851186
2004-04-28,12.99,13.882736783112273,-0.06430553262367167
2004-04-29,12.89,12.832736783112274,0.0044622762747759115
2004-04-30,11.84,13.272736783112274,-0.10794584466824009
2004-05-03,12.28,13.782736783112274,-0.1090303621667904
2004-05-04,12.79,13.902736783112273,-0.080037247375921
2004-05-05,12.91,13.472736783112273,-0.04176855765620302
2004-05-06,12.48,13.392736783112273,-0.06815162560823251
2004-05-07,12.4,12.862736783112274,-0.035974986576714274
2004-05-10,11.87,13.172736783112274,-0.09889644077473791
2004-05-11,12.18,13.822736783112273,-0.11884309228251111
2004-05-12,12.83,13.952736783112273,-0.0804671370616824
2004-05-13,12.96,13.702736783112273,-0.0542035357511681
2004-05-14,12.71,13.512736783112274,-0.05940593648767767
2004-05-17,12.52,14.042736783112273,-0.10843589868774794
2004-05-18,13.05,14.612736783112274,-0.10694347036472351
2004-05-19,13.62,14.482736783112273,-0.059570010560315856
2004-05-20,13.49,14.592736783112274,-0.07556751002241313
2004-05-21,13.6,15.072736783112273,-0.09770865134209406
2004-05-24,14.08,16.132736783112275,-0.12724045589469213
2004-05-25,15.14,15.842736783112274,-0.04435703204141872
2004-05-26,14.85,15.852736783112274,-0.06325322856432447
2004-05-27,14.86,15.852736783112274,-0.06262242265763374
2004-05-28,14.86,16.752736783112272,-0.11298075100303973
2004-06-01,15.76,16.742736783112274,-0.058696304901807994
2004-06-02,15.75,16.552736783112273,-0.048495713647259575
2004-06-03,15.56,16.552736783112273,-0.05997417805405447
2004-06-04,15.56,17.342736783112272,-0.1027944323555805
2004-06-07,16.35,17.302736783112273,-0.05506277966628703
2004-06-08,16.31,16.70273678311227,-0.023513319296832758
2004-06-09,15.71,16.372736783112273,-0.04047806984815483
2004-06-10,15.38,15.902736783112273,-0.03287086935044958
2004-06-14,14.91,16.682736783112272,-0.10626174866624949
2004-06-15,15.69,16.472736783112275,-0.04751710619905802
2004-06-16,15.48,16.402736783112275,-0.05625505031954747
2004-06-17,15.41,16.312736783112275,-0.055339382662437764
2004-06-18,15.32,16.062736783112275,-0.04623974065821446
2004-06-21,15.07,16.372736783112273,-0.07956744192308685
2004-06-22,15.38,17.262736783112274,-0.10906363265378116
2004-06-23,16.27,17.012736783112274,-0.043657689681624534
2004-06-24,16.02,18.442736783112274,-0.1313653614213448
2004-06-25,17.45,18.592736783112272,-0.06146146188388024
2004-06-28,17.6,18.742736783112274,-0.0609695796476164
2004-06-29,17.75,18.942736783112274,-0.06296538862196599
2004-06-30,17.95,17.9818116090868,-0.0017690992308431186
2004-07-01,17.68,17.581811609086802,0.005584657206908705
2004-07-02,17.28,16.6818116090868,0.03585871876093849
2004-07-06,16.38,16.991811609086803,-0.036006261319400545
2004-07-07,16.69,15.541811609086801,0.07387738442549963
2004-07-08,15.24,16.011811609086802,-0.04820264114578976
2004-07-09,15.71,15.651811609086801,0.0037176776954954693
2004-07-12,15.35,15.151811609086801,0.013080177870898435
2004-07-13,14.85,14.941811609086802,-0.006144610271418993
2004-07-14,14.64,14.8418116090868,-0.013597505102627916
2004-07-15,14.54,14.941811609086802,-0.026891759821308536
2004-07-16,14.64,14.271811609086802,0.025798293937594696
2004-07-19,13.97,15.471811609086801,-0.09706759925933728
2004-07-20,15.17,14.291811609086801,0.06144696102451008
2004-07-21,13.99,14.851811609086802,-0.05802737280612413
2004-07-22,14.55,14.231811609086801,0.02235754657615341
2004-07-23,13.93,14.051811609086801,-0.008668747665819154
2004-07-26,13.75,14.8418116090868,-0.07356323054379332
2004-07-27,14.54,14.341811609086799,0.013818923042304476
2004-07-28,14.04,15.0918116090868,-0.06969419154778633
2004-07-29,14.79,15.231811609086801,-0.029005847789190797
2004-07-30,14.93,14.971811609086801,-0.002792688699170154
2004-08-02,14.67,14.311811609086801,0.025027466871194726
2004-08-03,14.01,14.051811609086801,-0.0029755315720119135
2004-08-04,13.75,13.261811609086802,0.03681159145547652
2004-08-05,12.96,12.9318116090868,0.0021797712312321416
2004-08-06,12.63,12.7418116090868,-0.008775173618723264
2004-08-09,12.44,13.0818116090868,-0.04906137072337824
2004-08-10,12.78,13.121811609086802,-0.026049117246135345
2004-08-11,12.82,12.891811609086801,-0.005570327217331084
2004-08-12,12.59,12.8218116090868,-0.018079473958462766
2004-08-13,12.52,13.021811609086802,-0.03853623628962899
2004-08-16,12.72,13.401811609086801,-0.050874585389971694
2004-08-17,13.1,14.011811609086802,-0.06507449818233946
2004-08-18,13.71,14.561811609086801,-0.05849626625819393
2004-08-19,14.26,14.531811609086802,-0.018704592131984166
2004-08-20,14.23,14.1818116090868,0.0033979009340614486
2004-08-23,13.88,14.201811609086802,-0.022659898465410944
2004-08-24,13.9,14.6818116090868,-0.05325035015453572
2004-08-25,14.38,14.2418116090868,0.009703006520956237
2004-08-26,13.94,14.4318116090868,-0.03407830024451941
2004-08-27,14.13,13.941811609086802,0.013498130385763085
2004-08-30,13.64,13.7518116090868,-0.008130682143210777
2004-08-31,13.45,13.601811609086802,-0.01116113157936871
2004-09-01,13.3,13.8218116090868,-0.03775276525573157
2004-09-02,13.52,13.471811609086801,0.0035769792743163276
2004-09-03,13.17,13.771811609086802,-0.043698797672320766
2004-09-07,13.47,13.711811609086801,-0.01763527796185238
2004-09-08,13.41,13.851811609086802,-0.03189558315946006
2004-09-09,13.55,14.511811609086802,-0.06627784559196925
2004-09-10,14.21,14.561811609086801,-0.02415987917789464
2004-09-13,14.26,15.651811609086801,-0.08892335557366227
2004-09-14,15.35,15.0018116090868,0.023209756260523573
2004-09-15,14.7,15.201811609086802,-0.03300998736143046
2004-09-16,14.9,15.231811609086801,-0.021784119814668212
2004-09-17,14.93,14.9118116090868,0.0012197304653525087
2004-09-20,14.61,14.981811609086801,-0.02481753333897818
2004-09-21,14.68,14.801811609086801,-0.008229506786319396
2004-09-22,14.5,14.771811609086802,-0.01840069561404356
2004-09-23,14.47,14.4918116090868,-0.0015050988568692247
2004-09-24,14.19,13.891811609086801,0.021465047130220904
2004-09-27,13.59,14.211811609086801,-0.04375315590935824
2004-09-28,13.91,14.3218116090868,-0.02875415627067157
2004-09-29,14.02,14.351811609086802,-0.02311984146145818
2004-09-30,14.05,14.843995447636589,-0.053489335161646445
2004-10-01,14.5,15.583995447636589,-0.06955824976200076
2004-10-04,15.24,15.48399544763659,-0.015757912643524552
2004-10-05,15.14,16.06399544763659,-0.05751965323001451
2004-10-06,15.72,15.78399544763659,-0.004054451729214814
2004-10-07,15.44,15.47399544763659,-0.0021969405220280125
2004-10-08,15.13,15.62399544763659,-0.03161774139605977
2004-10-11,15.28,15.68399544763659,-0.025758452237849228
2004-10-12,15.34,15.78399544763659,-0.02812947134390309
2004-10-13,15.44,15.81399544763659,-0.023649649380193982
2004-10-14,15.47,15.32399544763659,0.009527838406264255
2004-10-15,14.98,15.78399544763659,-0.05093738466308129
2004-10-18,15.44,15.46399544763659,-0.0015516977949096011
2004-10-19,15.12,15.22399544763659,-0.006831021987249386
2004-10-20,14.88,15.64399544763659,-0.04883633789039543
2004-10-21,15.3,15.343995447636589,-0.0028672745496262086
2004-10-22,15.0,15.23399544763659,-0.015360083862496543
2004-10-25,14.89,15.35399544763659,-0.03021985054111842
2004-10-26,15.01,16.76399544763659,-0.10462872369032228
2004-10-27,16.42,14.913995447636589,0.10097928202077244
