date,PFG,dcf,Deviation
2017-05-04,64.43,69.58863201094391,-0.07413038397036786
2017-05-05,64.34,69.19863201094391,-0.07021283325623406
2017-05-08,63.95,68.70863201094392,-0.0692581393584718
2017-05-09,63.46,69.10863201094391,-0.08173554947592365
2017-05-10,63.86,68.78863201094391,-0.0716489319072342
2017-05-11,63.54,68.24863201094391,-0.06899232808342393
2017-05-12,63.0,68.95863201094392,-0.08640879085301845
2017-05-15,63.71,69.22863201094391,-0.07971603440136599
2017-05-16,63.98,66.64863201094391,-0.04004031186275092
2017-05-17,61.4,65.79863201094392,-0.06684990062122143
2017-05-18,60.55,66.0786320109439,-0.08366747074951941
2017-05-19,60.83,66.67863201094391,-0.08771373728819132
2017-05-22,61.43,66.95863201094392,-0.08256787578993996
2017-05-23,61.71,67.20863201094392,-0.08181437185105245
2017-05-24,61.96,67.90863201094392,-0.08759758273418405
2017-05-25,62.66,67.99863201094391,-0.07851087371999921
2017-05-26,62.75,67.76863201094392,-0.0740553831768872
2017-05-30,62.52,68.15863201094392,-0.0827280689852834
2017-05-31,62.91,69.3286320109439,-0.09258270103945931
2017-06-01,64.08,69.20863201094392,-0.07410393562081863
2017-06-02,63.96,68.53863201094391,-0.06680366789656411
2017-06-05,63.29,67.31863201094392,-0.05984423465837785
2017-06-06,62.07,67.65863201094392,-0.08260042872341766
2017-06-07,62.41,68.87863201094392,-0.0939134797264286
2017-06-08,63.63,70.15863201094392,-0.09305529232561893
2017-06-09,64.91,70.2186320109439,-0.07560147298393016
2017-06-12,64.97,70.78863201094391,-0.0821972659401633
2017-06-13,65.54,70.60863201094391,-0.07178487766422514
2017-06-14,65.36,70.44863201094391,-0.07223180728553269
2017-06-15,65.2,70.59863201094392,-0.07646935722645498
2017-06-16,65.35,71.12863201094392,-0.08124199562919776
2017-06-19,65.88,70.26863201094392,-0.062455065444570246
2017-06-20,65.02,69.10863201094391,-0.0591623924822654
2017-06-21,63.86,67.9386320109439,-0.06003406147899626
2017-06-22,62.69,67.8286320109439,-0.07575903948814433
2017-06-23,62.58,68.30863201094391,-0.0838639545588632
2017-06-26,63.06,68.64863201094391,-0.08140922618899349
2017-06-27,63.4,69.9386320109439,-0.09349099092931568
2017-06-28,64.69,69.77863201094391,-0.07292536216740142
2017-06-29,64.53,69.3186320109439,-0.06908145576484948
2017-06-30,64.07,71.61948717948718,-0.10541107562760466
2017-07-03,64.76,71.10948717948718,-0.08929170257493846
2017-07-05,64.25,70.97948717948718,-0.09480890109096163
2017-07-06,64.12,71.46948717948717,-0.10283391513681639
2017-07-07,64.61,72.21948717948717,-0.10536612037378923
2017-07-10,65.36,72.01948717948719,-0.09246785058175144
2017-07-11,65.16,72.36948717948718,-0.09962053705875484
2017-07-12,65.51,72.80948717948718,-0.1002546160158051
2017-07-13,65.95,72.95948717948718,-0.09607369035151225
2017-07-14,66.1,73.19948717948718,-0.09698820924904905
2017-07-17,66.34,73.26948717948719,-0.09457534706790183
2017-07-18,66.41,73.55948717948718,-0.09719327110101017
2017-07-19,66.7,72.74948717948718,-0.08315504911480553
2017-07-20,65.89,73.27948717948718,-0.10083977745897332
2017-07-21,66.42,73.23948717948718,-0.09311216451822968
2017-07-24,66.38,74.01948717948719,-0.10320913411575616
2017-07-25,67.16,73.51948717948719,-0.08650070101769647
2017-07-26,66.66,73.48948717948718,-0.09293148505455173
2017-07-27,66.63,74.22948717948718,-0.10237827941760658
2017-07-28,67.37,73.60948717948718,-0.0847647146932703
2017-07-31,66.75,73.57948717948717,-0.09281781432952319
2017-08-01,66.72,73.51948717948719,-0.0924855088132922
2017-08-02,66.66,73.40948717948719,-0.09194298228762454
2017-08-03,66.55,73.89948717948718,-0.09945247876533625
2017-08-04,67.04,73.36948717948718,-0.08626865775963588
2017-08-07,66.51,73.08948717948718,-0.09001961066342967
2017-08-08,66.23,72.84948717948718,-0.09086525431782422
2017-08-09,65.99,71.2894871794872,-0.074337569102504
2017-08-10,64.43,71.17948717948717,-0.09482348703170007
2017-08-11,64.32,71.86948717948718,-0.10504440028399065
2017-08-14,65.01,71.85948717948718,-0.09531778542169178
2017-08-15,65.0,72.01948717948719,-0.09746649767157045
2017-08-16,65.16,69.78948717948718,-0.06633502217290832
2017-08-17,62.93,69.78948717948718,-0.0982882588296673
2017-08-18,62.93,69.58948717948718,-0.09569674169764808
2017-08-21,62.73,69.72948717948718,-0.10038059166375557
2017-08-22,62.87,69.82948717948717,-0.09966401674408354
2017-08-23,62.97,69.92948717948718,-0.09952149601246685
2017-08-24,63.07,70.18948717948717,-0.10143238632419926
2017-08-25,63.33,70.17948717948718,-0.09759956156375604
2017-08-28,63.32,69.51948717948719,-0.08917625015675379
2017-08-29,62.66,69.41948717948718,-0.09737160924295252
2017-08-30,62.56,69.37948717948719,-0.09829255672998749
2017-08-31,62.52,70.16948717948718,-0.10901443757057083
2017-09-01,63.31,68.67948717948718,-0.07818181818181824
2017-09-05,61.82,68.14948717948718,-0.09287651956671417
2017-09-06,61.29,66.77948717948718,-0.08220319459376435
2017-09-07,59.92,67.52948717948718,-0.11268391775672537
2017-09-08,60.67,68.73948717948718,-0.11739230987302496
2017-09-11,61.88,69.32948717948717,-0.10745048726815454
2017-09-12,62.47,69.10948717948718,-0.09607200762817825
2017-09-13,62.25,68.86948717948718,-0.0961164000282958
2017-09-14,62.01,69.36948717948718,-0.10609112851656499
2017-09-15,62.51,69.27948717948718,-0.09771272067804138
2017-09-18,62.42,69.75948717948718,-0.10521131212738277
2017-09-19,62.9,69.97948717948718,-0.10116517660852997
2017-09-20,63.12,69.78948717948718,-0.09556578575128871
2017-09-21,62.93,69.97948717948718,-0.1007364795544482
2017-09-22,63.12,70.23948717948718,-0.10136018164959448
2017-09-25,63.38,70.21948717948717,-0.09740155410142548
2017-09-26,63.36,71.37948717948719,-0.11235002514548464
2017-09-27,64.52,70.85948717948718,-0.08946560907827694
2017-09-28,64.0,71.19948717948718,-0.1011171212699602
2017-09-29,64.34,74.46902630679877,-0.1360166341516139
2017-10-02,64.92,74.88902630679877,-0.13311731769563329
2017-10-03,65.34,75.36902630679876,-0.13306562122713894
2017-10-04,65.82,76.11902630679876,-0.1353016033769061
2017-10-05,66.57,76.19902630679877,-0.12636678936066192
2017-10-06,66.65,76.13902630679877,-0.12462762878741263
2017-10-09,66.59,77.04902630679877,-0.1357450808677625
2017-10-10,67.5,76.84902630679878,-0.12165445362281291
2017-10-11,67.3,76.87902630679876,-0.12459869442898563
2017-10-12,67.33,76.75902630679877,-0.12283931624030542
2017-10-13,67.21,76.86902630679876,-0.12565563492697007
2017-10-16,67.32,77.11902630679876,-0.1270636673732859
2017-10-17,67.57,77.44902630679877,-0.12755520344006643
2017-10-18,67.9,77.71902630679877,-0.12634005819936278
2017-10-19,68.17,77.29902630679877,-0.11810014618509923
2017-10-20,67.75,77.81902630679878,-0.12939028904193683
2017-10-23,68.27,78.11902630679876,-0.12607717700062515
2017-10-24,68.57,77.22902630679879,-0.11212139684890088
2017-10-25,67.68,77.74902630679877,-0.1295067833655722
2017-10-26,68.2,77.64902630679877,-0.12168892201512949
2017-10-27,68.1,76.06902630679878,-0.1047604615662937
2017-10-30,66.52,75.39902630679877,-0.11776049031017988
2017-10-31,65.85,76.67902630679878,-0.14122540189113775
2017-11-01,67.13,78.43902630679877,-0.1441760159358142
2017-11-02,68.89,77.86902630679876,-0.11530934355621703
2017-11-03,68.32,78.76902630679876,-0.13265399861743488
2017-11-06,69.22,78.65902630679876,-0.1199992772600964
2017-11-07,69.11,78.03902630679877,-0.1144174489273565
2017-11-08,68.49,77.96902630679877,-0.12157425526259547
2017-11-09,68.42,77.60902630679877,-0.11840151518553177
2017-11-10,68.06,77.57902630679877,-0.12270102835725527
2017-11-13,68.03,77.87902630679876,-0.12646570936826096
2017-11-14,68.33,78.11902630679876,-0.12530911827234092
2017-11-15,68.57,77.93902630679877,-0.12020969148265448
2017-11-16,68.39,78.18902630679877,-0.12532482842731996
2017-11-17,68.64,78.36902630679876,-0.12414376910479408
2017-11-20,68.82,78.09902630679878,-0.11881103703326212
2017-11-21,68.55,77.94902630679877,-0.12057913680416277
2017-11-22,68.4,78.19902630679877,-0.1253088020348767
2017-11-24,68.65,78.22902630679879,-0.12244849206267416
2017-11-27,68.68,79.59902630679878,-0.13717537529559132
2017-11-28,70.05,81.08902630679877,-0.13613465113063306
2017-11-29,71.54,80.33902630679877,-0.10952368619949449
2017-11-30,70.79,80.06902630679878,-0.11588783746719389
2017-12-01,70.52,80.39902630679877,-0.1228749496181819
2017-12-04,70.85,80.22902630679879,-0.11690315511163063
2017-12-05,70.68,80.36902630679876,-0.120556721314653
2017-12-06,70.82,80.53902630679877,-0.12067474307146353
2017-12-07,70.99,81.30902630679877,-0.12691120255041022
2017-12-08,71.76,81.07902630679877,-0.11493757055660803
2017-12-11,71.53,80.32902630679877,-0.10953732058437815
2017-12-12,70.78,79.79902630679877,-0.11302175883855814
2017-12-13,70.25,79.43902630679877,-0.11567395440258976
2017-12-14,69.89,79.91902630679877,-0.1254898460386471
2017-12-15,70.37,79.91902630679877,-0.11948376685848616
2017-12-18,70.37,80.40902630679876,-0.12484949473825346
2017-12-19,70.86,80.79902630679877,-0.12300923366402572
2017-12-20,71.25,80.78902630679877,-0.11807329216438422
2017-12-21,71.24,80.80902630679877,-0.11841531502271918
2017-12-22,71.26,80.87902630679876,-0.11893103497946256
2017-12-26,71.33,80.61902630679876,-0.1152212663974509
2017-12-27,71.07,80.93902630679877,-0.12193161639220007
2017-12-28,71.39,80.10902630679877,-0.10883949922705272
2017-12-29,70.56,78.80988741044013,-0.1046808678646487
2018-01-02,70.38,78.95988741044012,-0.1086613430163742
2018-01-03,70.53,79.87988741044012,-0.11704933135919904
2018-01-04,71.45,80.42988741044012,-0.11164863833036387
2018-01-05,72.0,80.63988741044012,-0.10714161053406368
2018-01-08,72.21,81.39988741044013,-0.11289803589164993
2018-01-09,72.97,81.80988741044013,-0.10805402244462725
2018-01-10,73.38,82.30988741044013,-0.1084910657927527
2018-01-11,73.88,82.63988741044012,-0.10600071811488776
2018-01-12,74.21,81.32988741044012,-0.08754330833521062
2018-01-16,72.9,81.87988741044012,-0.10967146749270118
2018-01-17,73.45,81.90988741044012,-0.10328285971202333
2018-01-18,73.48,82.47988741044013,-0.10911614568112193
2018-01-19,74.05,82.39988741044013,-0.10133372353834302
2018-01-22,73.97,81.98988741044012,-0.09781556803819824
2018-01-23,73.56,82.42988741044012,-0.10760523505600106
2018-01-24,74.0,82.68988741044012,-0.10509008637666817
2018-01-25,74.26,83.46988741044012,-0.11033784393589796
2018-01-26,75.04,82.92988741044012,-0.09513925144250035
2018-01-29,74.5,76.92988741044012,-0.031585739850054084
2018-01-30,68.5,76.02988741044012,-0.09903851849458545
2018-01-31,67.6,76.88988741044012,-0.12082066606302178
2018-02-01,68.46,74.77988741044012,-0.08451319772323973
2018-02-02,66.35,71.97988741044013,-0.07821472932206286
2018-02-05,63.55,72.96988741044012,-0.12909280450790972
2018-02-06,64.54,72.34988741044012,-0.1079460893440608
2018-02-07,63.92,68.80988741044013,-0.07106373218245099
2018-02-08,60.38,69.81988741044012,-0.1352034178306133
2018-02-09,61.39,70.26988741044012,-0.12636831703704732
2018-02-12,61.84,70.14988741044013,-0.1184590270518866
2018-02-13,61.72,71.69988741044013,-0.13918972220013515
2018-02-14,63.27,71.29988741044012,-0.1126213196413034
2018-02-15,62.87,71.47988741044013,-0.12045188824937347
2018-02-16,63.05,71.12988741044012,-0.1135934233076572
2018-02-20,62.7,71.72988741044013,-0.12588737744381073
2018-02-21,63.3,70.79988741044012,-0.10593078159802549
2018-02-22,62.37,71.57988741044012,-0.12866585494372873
2018-02-23,63.15,72.40988741044012,-0.12788153305573324
2018-02-26,63.98,71.99988741044012,-0.11138749932652292
2018-02-27,63.57,70.75988741044013,-0.10160965023496227
2018-02-28,62.33,69.61988741044013,-0.10470984199475952
2018-03-01,61.19,69.51988741044012,-0.11982020858666098
2018-03-02,61.09,69.79988741044012,-0.12478368853554
2018-03-05,61.37,70.01988741044012,-0.12353472320994341
2018-03-06,61.59,70.00988741044013,-0.12026711828684533
2018-03-07,61.58,69.79988741044012,-0.11776361990536188
2018-03-08,61.37,71.47988741044013,-0.14143681218170912
2018-03-09,63.05,71.47988741044013,-0.11793369737749315
2018-03-12,63.05,71.10988741044012,-0.11334411716783
2018-03-13,62.68,70.47988741044013,-0.11066827285091174
2018-03-14,62.05,70.39988741044013,-0.1186065449474265
2018-03-15,61.97,70.53988741044012,-0.12148995022597309
2018-03-16,62.11,70.04988741044012,-0.11334618375499017
2018-03-19,61.62,70.16988741044013,-0.12184553411679044
2018-03-20,61.74,70.62988741044012,-0.12586580180681506
2018-03-21,62.2,68.35988741044012,-0.09010967752851162
2018-03-22,59.93,66.18988741044012,-0.09457467983927637
2018-03-23,57.76,67.65988741044012,-0.14631841389840294
2018-03-26,59.23,67.21988741044012,-0.1188619576473613
2018-03-27,58.79,67.82988741044012,-0.13327292371487465
2018-03-28,59.4,69.33988741044013,-0.14335020983814772
2018-03-29,60.91,67.39439399112325,-0.09621562873578682
2018-04-02,59.42,68.16439399112325,-0.1282838954346457
2018-04-03,60.19,69.01439399112326,-0.12786309465034595
2018-04-04,61.04,69.28439399112325,-0.11899352099665517
2018-04-05,61.31,67.58439399112325,-0.09283791154430332
2018-04-06,59.61,67.60439399112325,-0.1182525797387215
2018-04-09,59.63,69.04439399112324,-0.13635276445953903
2018-04-10,61.07,68.15439399112326,-0.10394625461780149
2018-04-11,60.18,69.02439399112325,-0.12813432295053062
2018-04-12,61.05,68.62439399112326,-0.11037465761960719
2018-04-13,60.65,69.03439399112325,-0.12145241677940066
2018-04-16,61.06,68.22439399112325,-0.10501220416930956
2018-04-17,60.25,68.86439399112325,-0.12509213385706497
2018-04-18,60.89,68.97439399112325,-0.11720862661241627
2018-04-19,61.0,68.86439399112325,-0.11420116456897866
2018-04-20,60.89,69.43439399112324,-0.12305708309653562
2018-04-23,61.46,69.02439399112325,-0.10959015434595565
2018-04-24,61.05,69.05439399112325,-0.11591433257892603
2018-04-25,61.08,69.24439399112325,-0.1179069310963986
2018-04-26,61.27,68.43439399112324,-0.10468996031516764
2018-04-27,60.46,67.19439399112325,-0.10022255713791983
2018-04-30,59.22,66.27439399112325,-0.10644222551575666
2018-05-01,58.3,64.77439399112325,-0.09995298438470157
2018-05-02,56.8,63.814393991123254,-0.10991868060517784
2018-05-03,55.84,65.12439399112326,-0.1425639982521566
2018-05-04,57.15,65.13439399112325,-0.12258337725858615
2018-05-07,57.16,65.40439399112326,-0.126052601179092
2018-05-08,57.43,65.69439399112325,-0.12580059711396308
2018-05-09,57.72,66.72439399112325,-0.13494905614760866
2018-05-10,58.75,67.00439399112325,-0.1231918311538911
2018-05-11,59.03,67.08439399112325,-0.12006360215744105
2018-05-14,59.11,67.13439399112325,-0.11952731698426089
2018-05-15,59.16,67.40439399112326,-0.12231241174290497
2018-05-16,59.43,67.56439399112325,-0.12039468587836322
2018-05-17,59.59,66.77439399112325,-0.10759205081034973
2018-05-18,58.8,67.15439399112326,-0.12440576847774965
2018-05-21,59.18,67.93439399112324,-0.128865416717593
2018-05-22,59.96,67.38439399112325,-0.11017972487964034
2018-05-23,59.41,66.54439399112324,-0.10721254734207886
2018-05-24,58.57,66.20439399112325,-0.11531551806284757
2018-05-25,58.23,63.21439399112325,-0.07884903542416588
2018-05-29,55.24,64.33439399112325,-0.14136130655677082
2018-05-30,56.36,63.77439399112325,-0.11625973258413491
2018-05-31,55.8,64.42439399112325,-0.13386845349777865
2018-06-01,56.45,64.16439399112325,-0.1202285802339298
2018-06-04,56.19,63.93439399112325,-0.12113032606828955
2018-06-05,55.96,64.88439399112325,-0.13754299673884884
2018-06-06,56.91,64.61439399112325,-0.11923649693567795
2018-06-07,56.64,64.61439399112325,-0.12341513242728508
2018-06-08,56.64,65.33439399112325,-0.13307529862914969
2018-06-11,57.36,64.73439399112326,-0.11391771107233162
2018-06-12,56.76,64.54439399112324,-0.12060526886647704
2018-06-13,56.57,64.23439399112326,-0.11931916088727201
2018-06-14,56.26,64.37439399112326,-0.1260500252979806
2018-06-15,56.4,64.02439399112325,-0.11908576584388042
2018-06-18,56.05,63.75439399112325,-0.1208449097986245
2018-06-19,55.78,63.90439399112325,-0.12713357382360568
2018-06-20,55.93,63.61439399112325,-0.12079646616134598
2018-06-21,55.64,63.63439399112325,-0.12563007973704332
2018-06-22,55.66,62.82439399112325,-0.11403840985932223
2018-06-25,54.85,62.14439399112325,-0.11737814986441397
2018-06-26,54.17,60.55439399112325,-0.10543238186908688
2018-06-27,52.58,60.94439399112325,-0.1372463231374743
2018-06-28,52.97,60.92439399112325,-0.13056172528006138
2018-06-29,52.95,60.905345242184815,-0.1306181782658168
2018-07-02,52.86,61.27534524218482,-0.13733656185736676
2018-07-03,53.23,61.57534524218482,-0.13553062852285047
2018-07-05,53.53,61.66534524218481,-0.13192734444660958
2018-07-06,53.62,63.23534524218481,-0.1520564994997503
2018-07-09,55.19,62.81534524218482,-0.12139303243157018
2018-07-10,54.77,61.445345242184814,-0.10863874579716581
2018-07-11,53.4,61.28534524218482,-0.12866608176920347
2018-07-12,53.24,61.20534524218482,-0.13014133341894507
2018-07-13,53.16,62.125345242184814,-0.14431059026287874
2018-07-16,54.08,62.905345242184815,-0.14029563319631022
2018-07-17,54.86,63.755345242184816,-0.13952312874151074
2018-07-18,55.71,62.585345242184815,-0.10985551354841105
2018-07-19,54.54,62.07534524218482,-0.12139030742053758
2018-07-20,54.03,62.73534524218481,-0.13876300845366385
2018-07-23,54.69,62.875345242184814,-0.13018370254121547
2018-07-24,54.83,63.06534524218482,-0.13058432028809608
2018-07-25,55.02,63.52534524218482,-0.13388900461318132
2018-07-26,55.48,65.78534524218482,-0.15665107789958854
2018-07-27,57.74,66.31534524218482,-0.1293116278120472
2018-07-30,58.27,66.12534524218482,-0.11879477095226543
2018-07-31,58.08,64.30534524218481,-0.09680914111788241
2018-08-01,56.26,63.695345242184814,-0.11673294514558119
2018-08-02,55.65,63.865345242184816,-0.12863541582733595
2018-08-03,55.82,64.14534524218482,-0.12978876660109862
2018-08-06,56.1,64.41534524218481,-0.12908950826734367
2018-08-07,56.37,64.34534524218482,-0.1239459546322581
2018-08-08,56.3,63.685345242184816,-0.11596616480761113
2018-08-09,55.64,62.02534524218482,-0.10294735510544173
2018-08-10,53.98,61.655345242184815,-0.12448791280035387
2018-08-13,53.61,62.45534524218482,-0.14162671277990668
2018-08-14,54.41,62.23534524218481,-0.1257379582572089
2018-08-15,54.19,63.52534524218482,-0.1469546557613286
2018-08-16,55.48,63.765345242184814,-0.1299349232834317
2018-08-17,55.72,63.74534524218482,-0.12589696097329905
2018-08-20,55.7,64.53534524218482,-0.13690707331041618
2018-08-21,56.49,64.23534524218482,-0.12057762300463626
2018-08-22,56.19,63.335345242184815,-0.11281765678961875
2018-08-23,55.29,63.55534524218481,-0.13004956877645435
2018-08-24,55.51,64.48534524218482,-0.13918426285036556
2018-08-27,56.44,64.29534524218482,-0.1221759555469476
2018-08-28,56.25,63.99534524218482,-0.12102982197960233
2018-08-29,55.95,63.295345242184816,-0.11604874282744759
2018-08-30,55.25,63.23534524218481,-0.12627977615369645
2018-08-31,55.19,63.755345242184816,-0.1343470921480857
2018-09-04,55.71,64.04534524218482,-0.13014755733871153
2018-09-05,56.0,63.765345242184814,-0.12178002350166128
2018-09-06,55.72,63.10534524218482,-0.11703200757148924
2018-09-07,55.06,63.30534524218481,-0.13024722020930324
2018-09-10,55.26,62.91534524218481,-0.12167691701788352
2018-09-11,54.87,62.57534524218482,-0.12313707918610572
2018-09-12,54.53,62.88534524218482,-0.1328663333246658
2018-09-13,54.84,64.98534524218482,-0.15611743238995723
2018-09-14,56.94,64.99534524218481,-0.12393726369433211
2018-09-17,56.95,65.76534524218482,-0.1340424080451761
2018-09-18,57.72,66.84534524218482,-0.13651429593374276
2018-09-19,58.8,67.43534524218482,-0.12805369663597277
2018-09-20,59.39,67.58534524218481,-0.12125920512527788
2018-09-21,59.54,66.56534524218482,-0.10554058146359024
2018-09-24,58.52,66.32534524218481,-0.11768269299894096
2018-09-25,58.28,66.06534524218482,-0.11784310236546869
2018-09-26,58.02,66.67534524218482,-0.1298132797175029
2018-09-27,58.63,66.63534524218481,-0.12013662138448511
2018-09-28,58.59,68.69206896551724,-0.14706310521216615
2018-10-01,58.6,68.95206896551724,-0.15013427618385589
2018-10-02,58.86,69.90206896551724,-0.15796483750665957
2018-10-03,59.81,70.66206896551724,-0.1535770056607455
2018-10-04,60.57,70.09206896551724,-0.1358508759414957
2018-10-05,60.0,70.74206896551725,-0.15184838558727198
2018-10-08,60.65,70.30206896551724,-0.13729423767388016
2018-10-09,60.21,68.75206896551724,-0.12424453684152448
2018-10-10,58.66,65.71206896551725,-0.1073177131162597
2018-10-11,55.62,65.23206896551724,-0.14735189482642874
2018-10-12,55.14,64.67206896551724,-0.1473908152002943
2018-10-15,54.58,64.66206896551724,-0.15591936860068256
2018-10-16,54.57,65.17206896551724,-0.16267810940798633
2018-10-17,55.08,63.92206896551724,-0.13832576305199218
2018-10-18,53.83,63.652068965517245,-0.15430871494276543
2018-10-19,53.56,62.63206896551724,-0.14484702669669058
2018-10-22,52.54,61.48206896551724,-0.14544190063825735
2018-10-23,51.39,59.02206896551724,-0.12930873314482016
2018-10-24,48.93,59.52206896551724,-0.17795196218151488
2018-10-25,49.43,56.07206896551724,-0.11845592802366411
2018-10-26,45.98,55.89206896551724,-0.1773430318285859
2018-10-29,45.8,56.34206896551724,-0.1871083039561301
2018-10-30,46.25,57.16206896551724,-0.19089702599987934
2018-10-31,47.07,58.262068965517244,-0.19209872159090913
2018-11-01,48.17,57.652068965517245,-0.16447057556925915
2018-11-02,47.56,58.13206896551724,-0.18186293991683622
2018-11-05,48.04,58.372068965517244,-0.17700364487030296
2018-11-06,48.28,59.50206896551724,-0.18859964301444165
2018-11-07,49.41,59.622068965517244,-0.17128001665664194
2018-11-08,49.53,59.39206896551724,-0.16605026794475053
2018-11-09,49.3,58.67206896551724,-0.15973646627367777
2018-11-12,48.58,59.09206896551724,-0.1778930599240227
2018-11-13,49.0,58.41206896551724,-0.1611322648248178
2018-11-14,48.32,58.61206896551724,-0.17559641123694658
2018-11-15,48.52,58.332068965517244,-0.16821054249451706
2018-11-16,48.24,59.11206896551724,-0.18392299839579984
2018-11-19,49.02,58.09206896551724,-0.1561670831676233
2018-11-20,48.0,58.56206896551724,-0.18035682741565096
2018-11-21,48.47,58.402068965517245,-0.1700636491385521
2018-11-23,48.31,59.082068965517244,-0.18232382775566425
2018-11-26,48.99,58.97206896551724,-0.1692677421806933
2018-11-27,48.88,60.45206896551724,-0.19142552378344768
2018-11-28,50.36,59.77206896551724,-0.15746600591903726
2018-11-29,49.68,59.41206896551724,-0.16380626251487274
2018-11-30,49.32,58.402068965517245,-0.15550937023959954
2018-12-03,48.31,55.96206896551724,-0.13673670589685127
2018-12-04,45.87,55.122068965517244,-0.16784691030565402
2018-12-06,45.03,54.49206896551724,-0.1736412132104007
2018-12-07,44.4,53.02206896551724,-0.1626128352540257
2018-12-10,42.93,52.16206896551724,-0.17698816685396979
2018-12-11,42.07,52.872068965517244,-0.20430577385882642
2018-12-12,42.78,53.34206896551724,-0.19800636102707314
2018-12-13,43.25,53.71206896551724,-0.1947805989792315
2018-12-14,43.62,53.86206896551724,-0.1901536491677337
2018-12-17,43.77,53.75206896551723,-0.1857057627292612
2018-12-18,43.66,53.35206896551724,-0.18166247632835886
2018-12-19,43.26,53.22206896551724,-0.18717928782459958
2018-12-20,43.13,51.692068965517244,-0.16563602767048902
2018-12-21,41.6,51.17206896551724,-0.187056516553346
2018-12-24,41.08,53.46206896551724,-0.23160474716202273
2018-12-26,43.37,54.07206896551724,-0.19792231313253705
2018-12-27,43.98,53.652068965517245,-0.18027392329890557
2018-12-28,43.56,54.262068965517244,-0.19722928317234367
2018-12-31,44.17,54.66990304709141,-0.19206002684963663
2019-01-02,44.36,53.69990304709141,-0.1739277450631691
2019-01-03,43.39,55.609903047091414,-0.21974328990905434
2019-01-04,45.3,55.93990304709141,-0.1902023862668213
2019-01-07,45.63,55.44990304709141,-0.17709504449001023
2019-01-08,45.14,55.90990304709141,-0.19262961407785328
2019-01-09,45.6,56.22990304709141,-0.18904359550805339
2019-01-10,45.92,56.32990304709141,-0.1848024314614709
2019-01-11,46.02,57.14990304709142,-0.19474929008926567
2019-01-14,46.84,57.72990304709141,-0.18863539469671897
2019-01-15,47.42,58.57990304709141,-0.19050736629113485
2019-01-16,48.27,59.319903047091415,-0.18627648528554386
2019-01-17,49.01,60.40990304709141,-0.18870917634489215
2019-01-18,50.1,59.82990304709141,-0.16262608748393126
2019-01-22,49.52,59.22990304709141,-0.1639358254456611
2019-01-23,48.92,59.40990304709141,-0.17656825729502645
2019-01-24,49.1,60.389903047091416,-0.18695017672553083
2019-01-25,50.08,60.09990304709141,-0.16672078554336922
2019-01-28,49.79,59.929903047091415,-0.1691960529140809
2019-01-29,49.62,58.44990304709141,-0.15106788184023867
2019-01-30,48.14,60.37990304709141,-0.20271485095869202
2019-01-31,50.07,59.91990304709141,-0.1643844957384245
2019-02-01,49.61,60.00990304709141,-0.17330311363659967
2019-02-04,49.7,59.15990304709141,-0.1599039646762319
2019-02-05,48.85,59.07990304709141,-0.1731536871165371
2019-02-06,48.77,58.26990304709141,-0.16303275877109258
2019-02-07,47.96,58.139903047091416,-0.1750932236478968
2019-02-08,47.83,58.68990304709141,-0.18503869461801092
2019-02-11,48.38,59.109903047091414,-0.18152462606042785
2019-02-12,48.8,59.51990304709141,-0.18010619134594286
2019-02-13,49.21,59.15990304709141,-0.16818660164421273
2019-02-14,48.85,61.09990304709141,-0.2004897297079189
2019-02-15,50.79,61.66990304709141,-0.17642160129201867
2019-02-19,51.36,62.529903047091416,-0.17863298202588507
2019-02-20,52.22,62.359903047091414,-0.1626029315573857
2019-02-21,52.05,63.179903047091415,-0.17616207860901112
2019-02-22,52.87,63.399903047091414,-0.1660870528346099
2019-02-25,53.09,62.889903047091416,-0.15582633415340663
2019-02-26,52.58,62.72990304709141,-0.16180326373965326
2019-02-27,52.42,62.94990304709141,-0.1672743330393095
2019-02-28,52.64,61.709903047091416,-0.14697645919440327
2019-03-01,51.4,61.66990304709141,-0.1665302285176169
2019-03-04,51.36,61.889903047091416,-0.17013927197590395
2019-03-05,51.58,61.25990304709141,-0.1580136853897781
2019-03-06,50.95,60.30990304709141,-0.1551967848428304
2019-03-07,50.0,60.219903047091414,-0.1697097226991472
2019-03-08,49.91,60.899903047091414,-0.1804584654033582
2019-03-11,50.59,61.069903047091415,-0.1716050382298837
2019-03-12,50.76,61.41990304709141,-0.17355779671156968
2019-03-13,51.11,61.999903047091415,-0.17564387219799515
2019-03-14,51.69,62.47990304709141,-0.17269397871758874
2019-03-15,52.17,63.09990304709141,-0.1732158453386914
2019-03-18,52.79,62.23990304709141,-0.15183029832070127
2019-03-19,51.93,60.999903047091415,-0.14868717152041255
2019-03-20,50.69,61.73990304709141,-0.17897506315588518
2019-03-21,51.43,59.75990304709141,-0.13938950069124723
2019-03-22,49.45,59.319903047091415,-0.16638434218707565
2019-03-25,49.01,60.459903047091416,-0.18938010929612703
2019-03-26,50.15,60.219903047091414,-0.16721885186724472
2019-03-27,49.91,60.319903047091415,-0.17257824567397706
2019-03-28,50.01,60.499903047091415,-0.17338710508224076
2019-03-29,50.19,60.02449982200071,-0.16384142893592402
2019-04-01,51.98,59.764499822000715,-0.13025290674540313
2019-04-02,51.72,60.304499822000714,-0.14235255822267612
2019-04-03,52.26,60.65449982200071,-0.1383986323625711
