date,NSC,dcf,Deviation
1986-08-29,9.08,,
1986-09-02,8.88,,
1986-09-03,9.01,,
1986-09-04,9.22,,
1986-09-05,9.1,,
1986-09-08,9.31,,
1986-09-09,9.35,,
1986-09-10,9.4,,
1986-09-11,9.06,,
1986-09-12,8.67,,
1986-09-15,8.67,,
1986-09-16,8.61,,
1986-09-17,8.76,,
1986-09-18,8.86,,
1986-09-19,8.81,,
1986-09-22,8.88,,
1986-09-23,8.99,,
1986-09-24,8.9,,
1986-09-25,8.75,,
1986-09-26,8.83,,
1986-09-29,8.76,,
1986-09-30,8.79,,
1986-10-01,9.0,,
1986-10-02,9.01,,
1986-10-03,9.0,,
1986-10-06,9.17,,
1986-10-07,9.06,,
1986-10-08,9.14,,
1986-10-09,9.11,,
1986-10-10,9.26,,
1986-10-13,9.35,,
1986-10-14,9.31,,
1986-10-15,9.5,,
1986-10-16,9.58,,
1986-10-17,9.5,,
1986-10-20,9.4,,
1986-10-21,9.36,,
1986-10-22,9.33,,
1986-10-23,9.25,,
1986-10-24,9.01,,
1986-10-27,9.18,,
1986-10-28,9.19,,
1986-10-29,9.1,,
1986-10-30,9.07,,
1986-10-31,9.17,,
1986-11-03,9.18,,
1986-11-04,9.26,,
1986-11-05,9.42,,
1986-11-06,9.28,,
1986-11-07,9.42,,
1986-11-10,9.36,,
1986-11-11,9.35,,
1986-11-12,9.38,,
1986-11-13,9.32,,
1986-11-14,9.32,,
1986-11-17,9.31,,
1986-11-18,9.19,,
1986-11-19,9.21,,
1986-11-20,9.36,,
1986-11-21,9.35,,
1986-11-24,9.54,,
1986-11-25,9.5,,
1986-11-26,9.36,,
1986-11-28,9.4,,
1986-12-01,9.43,,
1986-12-02,9.58,,
1986-12-03,9.64,,
1986-12-04,9.72,,
1986-12-05,9.63,,
1986-12-08,9.61,,
1986-12-09,9.51,,
1986-12-10,9.54,,
1986-12-11,9.44,,
1986-12-12,9.49,,
1986-12-15,9.5,,
1986-12-16,9.58,,
1986-12-17,9.53,,
1986-12-18,9.39,,
1986-12-19,9.64,,
1986-12-22,9.56,,
1986-12-23,9.44,,
1986-12-24,9.44,,
1986-12-26,9.47,,
1986-12-29,9.46,,
1986-12-30,9.39,,
1986-12-31,9.39,,
1987-01-02,9.42,,
1987-01-05,9.61,,
1987-01-06,9.67,,
1987-01-07,9.61,,
1987-01-08,9.61,,
1987-01-09,9.83,,
1987-01-12,10.04,,
1987-01-13,9.89,,
1987-01-14,9.94,,
1987-01-15,10.11,,
1987-01-16,10.15,,
1987-01-19,10.21,,
1987-01-20,10.25,,
1987-01-21,10.26,,
1987-01-22,10.22,,
1987-01-23,10.32,,
1987-01-26,10.28,,
1987-01-27,10.06,,
1987-01-28,10.17,,
1987-01-29,10.19,,
1987-01-30,10.25,,
1987-02-02,10.29,,
1987-02-03,10.33,,
1987-02-04,10.49,,
1987-02-05,10.44,,
1987-02-06,10.42,,
1987-02-09,10.4,,
1987-02-10,10.38,,
1987-02-11,10.47,,
1987-02-12,10.38,,
1987-02-13,10.51,,
1987-02-17,10.42,,
1987-02-18,10.46,,
1987-02-19,10.85,,
1987-02-20,10.85,,
1987-02-23,10.74,,
1987-02-24,10.65,,
1987-02-25,10.65,,
1987-02-26,10.56,,
1987-02-27,10.6,,
1987-03-02,10.58,,
1987-03-03,10.57,,
1987-03-04,10.65,,
1987-03-05,10.69,,
1987-03-06,10.61,,
1987-03-09,10.63,,
1987-03-10,10.74,,
1987-03-11,10.68,,
1987-03-12,10.74,,
1987-03-13,10.69,,
1987-03-16,10.69,,
1987-03-17,10.78,,
1987-03-18,10.81,,
1987-03-19,10.85,,
1987-03-20,10.88,,
1987-03-23,10.81,,
1987-03-24,10.92,,
1987-03-25,10.86,,
1987-03-26,10.79,,
1987-03-27,10.49,,
1987-03-30,10.35,,
1987-03-31,10.39,,
1987-04-01,10.42,,
1987-04-02,10.4,,
1987-04-03,10.74,,
1987-04-06,10.72,,
1987-04-07,10.67,,
1987-04-08,10.75,,
1987-04-09,10.46,,
1987-04-10,10.42,,
1987-04-13,10.33,,
1987-04-14,10.08,,
1987-04-15,9.92,,
1987-04-16,10.0,,
1987-04-20,10.21,,
1987-04-21,10.46,,
1987-04-22,10.0,,
1987-04-23,10.04,,
1987-04-24,9.67,,
1987-04-27,9.75,,
1987-04-28,9.58,,
1987-04-29,9.75,,
1987-04-30,9.88,,
1987-05-01,9.88,,
1987-05-04,9.79,,
1987-05-05,10.08,,
1987-05-06,10.42,,
1987-05-07,10.46,,
1987-05-08,10.38,,
1987-05-11,10.38,,
1987-05-12,10.5,,
1987-05-13,10.63,,
1987-05-14,10.58,,
1987-05-15,10.04,,
1987-05-18,10.38,,
1987-05-19,9.75,,
1987-05-20,9.54,,
1987-05-21,9.5,,
1987-05-22,9.5,,
1987-05-26,9.92,,
1987-05-27,10.04,,
1987-05-28,10.25,,
1987-05-29,9.88,,
1987-06-01,10.0,,
1987-06-02,10.0,,
1987-06-03,10.29,,
1987-06-04,10.38,,
1987-06-05,10.42,,
1987-06-08,10.75,,
1987-06-09,10.75,,
1987-06-10,10.83,,
1987-06-11,11.21,,
1987-06-12,11.38,,
1987-06-15,11.21,,
1987-06-16,11.42,,
1987-06-17,11.33,,
1987-06-18,11.42,,
1987-06-19,11.42,,
1987-06-22,11.46,,
1987-06-23,11.42,,
1987-06-24,11.38,,
1987-06-25,11.58,,
1987-06-26,11.42,,
1987-06-29,11.33,,
1987-06-30,11.0,,
1987-07-01,11.13,,
1987-07-02,10.96,,
1987-07-06,10.79,,
1987-07-07,10.75,,
1987-07-08,10.71,,
1987-07-09,10.71,,
1987-07-10,10.75,,
1987-07-13,11.0,,
1987-07-14,11.33,,
1987-07-15,11.29,,
1987-07-16,11.25,,
1987-07-17,11.63,,
1987-07-20,11.33,,
1987-07-21,11.0,,
1987-07-22,11.21,,
1987-07-23,11.21,,
1987-07-24,11.33,,
1987-07-27,11.58,,
1987-07-28,11.79,,
1987-07-29,12.25,,
1987-07-30,12.08,,
1987-07-31,11.92,,
1987-08-03,11.58,,
1987-08-04,11.67,,
1987-08-05,11.67,,
1987-08-06,11.5,,
1987-08-07,11.54,,
1987-08-10,12.13,,
1987-08-11,12.29,,
1987-08-12,12.08,,
1987-08-13,12.67,,
1987-08-14,12.63,,
1987-08-17,12.21,,
1987-08-18,12.0,,
1987-08-19,11.92,,
1987-08-20,12.04,,
1987-08-21,11.88,,
1987-08-24,12.46,,
1987-08-25,12.5,,
1987-08-26,12.5,,
1987-08-27,12.17,,
1987-08-28,11.83,,
1987-08-31,12.25,,
1987-09-01,11.88,,
1987-09-02,12.0,,
1987-09-03,11.96,,
1987-09-04,11.75,,
1987-09-08,11.67,,
1987-09-09,11.5,,
1987-09-10,11.63,,
1987-09-11,11.67,,
1987-09-14,11.63,,
1987-09-15,11.58,,
1987-09-16,11.38,,
1987-09-17,11.17,,
1987-09-18,11.13,,
1987-09-21,10.96,,
1987-09-22,11.25,,
1987-09-23,11.33,,
1987-09-24,11.13,,
1987-09-25,11.33,,
1987-09-28,11.29,,
1987-09-29,11.21,,
1987-09-30,11.5,,
1987-10-01,11.71,,
1987-10-02,11.71,,
1987-10-05,11.79,,
1987-10-06,11.63,,
1987-10-07,11.29,,
1987-10-08,11.29,,
1987-10-09,11.38,,
1987-10-12,11.17,,
1987-10-13,11.21,,
1987-10-14,10.75,,
1987-10-15,10.29,,
1987-10-16,9.67,,
1987-10-19,8.0,,
1987-10-20,9.08,,
1987-10-21,8.83,,
1987-10-22,8.67,,
1987-10-23,8.79,,
1987-10-26,7.5,,
1987-10-27,7.83,,
1987-10-28,7.25,,
1987-10-29,7.67,,
1987-10-30,7.88,,
1987-11-02,8.04,,
1987-11-03,7.79,,
1987-11-04,7.83,,
1987-11-05,8.17,,
1987-11-06,7.79,,
1987-11-09,7.5,,
1987-11-10,7.38,,
1987-11-11,7.38,,
1987-11-12,7.67,,
1987-11-13,8.04,,
1987-11-16,7.92,,
1987-11-17,7.67,,
1987-11-18,7.75,,
1987-11-19,7.67,,
1987-11-20,7.96,,
1987-11-23,8.0,,
1987-11-24,8.29,,
1987-11-25,8.33,,
1987-11-27,8.08,,
1987-11-30,7.71,,
1987-12-01,7.88,,
1987-12-02,7.92,,
1987-12-03,7.58,,
1987-12-04,7.38,,
1987-12-07,7.67,,
1987-12-08,7.71,,
1987-12-09,8.0,,
1987-12-10,7.96,,
1987-12-11,8.17,,
1987-12-14,8.42,,
1987-12-15,8.63,,
1987-12-16,9.04,,
1987-12-17,8.67,,
1987-12-18,8.54,,
1987-12-21,8.71,,
1987-12-22,8.75,,
1987-12-23,8.88,,
1987-12-24,8.83,,
1987-12-28,8.67,,
1987-12-29,8.54,,
1987-12-30,8.63,,
1987-12-31,8.75,,
1988-01-04,8.96,,
1988-01-05,9.17,,
1988-01-06,9.13,,
1988-01-07,9.21,,
1988-01-08,8.67,,
1988-01-11,8.63,,
1988-01-12,9.08,,
1988-01-13,8.92,,
1988-01-14,8.96,,
1988-01-15,9.13,,
1988-01-18,9.21,,
1988-01-19,9.13,,
1988-01-20,8.88,,
1988-01-21,8.75,,
1988-01-22,9.08,,
1988-01-25,9.42,,
1988-01-26,9.33,,
1988-01-27,9.29,,
1988-01-28,9.29,,
1988-01-29,9.33,,
1988-02-01,9.21,,
1988-02-02,9.21,,
1988-02-03,8.92,,
1988-02-04,8.96,,
1988-02-05,8.92,,
1988-02-08,8.67,,
1988-02-09,8.83,,
1988-02-10,9.13,,
1988-02-11,9.0,,
1988-02-12,9.17,,
1988-02-16,9.46,,
1988-02-17,9.29,,
1988-02-18,9.17,,
1988-02-19,9.33,,
1988-02-22,9.5,,
1988-02-23,9.58,,
1988-02-24,9.63,,
1988-02-25,9.38,,
1988-02-26,9.63,,
1988-02-29,9.88,,
1988-03-01,9.75,,
1988-03-02,9.79,,
1988-03-03,9.79,,
1988-03-04,9.79,,
1988-03-07,9.83,,
1988-03-08,9.79,,
1988-03-09,9.88,,
1988-03-10,9.58,,
1988-03-11,9.83,,
1988-03-14,9.71,,
1988-03-15,9.54,,
1988-03-16,9.67,,
1988-03-17,9.96,,
1988-03-18,10.08,,
1988-03-21,9.92,,
1988-03-22,9.83,,
1988-03-23,9.79,,
1988-03-24,9.63,,
1988-03-25,9.29,,
1988-03-28,9.04,,
1988-03-29,9.04,,
1988-03-30,8.92,,
1988-03-31,9.08,,
1988-04-04,8.88,,
1988-04-05,9.17,,
1988-04-06,9.38,,
1988-04-07,9.29,,
1988-04-08,9.5,,
1988-04-11,9.83,,
1988-04-12,9.79,,
1988-04-13,9.75,,
1988-04-14,9.13,,
1988-04-15,9.25,,
1988-04-18,9.25,,
1988-04-19,9.17,,
1988-04-20,9.17,,
1988-04-21,9.17,,
1988-04-22,9.33,,
1988-04-25,9.21,,
1988-04-26,9.25,,
1988-04-27,9.25,,
1988-04-28,9.21,,
1988-04-29,9.13,,
1988-05-02,9.08,,
1988-05-03,9.13,,
1988-05-04,9.0,,
1988-05-05,9.08,,
1988-05-06,9.0,,
1988-05-09,9.04,,
1988-05-10,9.08,,
1988-05-11,8.83,,
1988-05-12,8.79,,
1988-05-13,8.96,,
1988-05-16,9.0,,
1988-05-17,8.88,,
1988-05-18,8.67,,
1988-05-19,8.67,,
1988-05-20,8.83,,
1988-05-23,8.58,,
1988-05-24,8.63,,
1988-05-25,8.54,,
1988-05-26,8.42,,
1988-05-27,8.46,,
1988-05-31,8.92,,
1988-06-01,9.08,,
1988-06-02,9.04,,
1988-06-03,9.0,,
1988-06-06,8.96,,
1988-06-07,8.67,,
1988-06-08,9.21,,
1988-06-09,9.25,,
1988-06-10,9.29,,
1988-06-13,9.25,,
1988-06-14,9.29,,
1988-06-15,9.46,,
1988-06-16,9.17,,
1988-06-17,9.5,,
1988-06-20,9.29,,
1988-06-21,9.42,,
1988-06-22,9.54,,
1988-06-23,9.38,,
1988-06-24,9.58,,
1988-06-27,9.46,,
1988-06-28,9.33,,
1988-06-29,9.42,,
1988-06-30,9.71,,
1988-07-01,9.58,,
1988-07-05,9.83,,
1988-07-06,9.58,,
1988-07-07,9.33,,
1988-07-08,9.25,,
1988-07-11,9.21,,
1988-07-12,9.04,,
1988-07-13,9.0,,
1988-07-14,9.04,,
1988-07-15,9.17,,
1988-07-18,9.08,,
1988-07-19,9.13,,
1988-07-20,9.13,,
1988-07-21,9.0,,
1988-07-22,8.88,,
1988-07-25,8.96,,
1988-07-26,9.08,,
1988-07-27,9.04,,
1988-07-28,9.42,,
1988-07-29,9.46,,
1988-08-01,9.38,,
1988-08-02,9.42,,
1988-08-03,9.5,,
1988-08-04,9.58,,
1988-08-05,9.54,,
1988-08-08,9.33,,
1988-08-09,9.29,,
1988-08-10,9.08,,
1988-08-11,9.17,,
1988-08-12,9.04,,
1988-08-15,8.92,,
1988-08-16,8.96,,
1988-08-17,9.21,,
1988-08-18,9.08,,
1988-08-19,9.0,,
1988-08-22,9.04,,
1988-08-23,9.08,,
1988-08-24,9.21,,
1988-08-25,9.08,,
1988-08-26,9.04,,
1988-08-29,9.17,,
1988-08-30,9.13,,
1988-08-31,9.21,,
1988-09-01,9.08,,
1988-09-02,9.25,,
1988-09-06,9.33,,
1988-09-07,9.42,,
1988-09-08,9.42,,
1988-09-09,9.58,,
1988-09-12,9.54,,
1988-09-13,9.67,,
1988-09-14,9.96,,
1988-09-15,9.79,,
1988-09-16,9.88,,
1988-09-19,9.83,,
1988-09-20,9.67,,
1988-09-21,9.63,,
1988-09-22,9.54,,
1988-09-23,9.71,,
1988-09-26,9.83,,
1988-09-27,9.63,,
1988-09-28,9.67,,
1988-09-29,9.71,,
1988-09-30,9.79,,
1988-10-03,9.79,,
1988-10-04,9.75,,
1988-10-05,9.71,,
1988-10-06,9.71,,
1988-10-07,10.0,,
1988-10-10,9.96,,
1988-10-11,9.96,,
1988-10-12,9.63,,
1988-10-13,9.79,,
1988-10-14,9.75,,
1988-10-17,9.79,,
1988-10-18,9.96,,
1988-10-19,9.83,,
1988-10-20,10.17,,
1988-10-21,10.25,,
1988-10-24,10.04,,
1988-10-25,10.0,,
1988-10-26,10.29,,
1988-10-27,10.08,,
1988-10-28,10.21,,
1988-10-31,10.17,,
1988-11-01,10.17,,
1988-11-02,10.17,,
1988-11-03,10.17,,
1988-11-04,10.21,,
1988-11-07,10.08,,
1988-11-08,10.17,,
1988-11-09,10.21,,
1988-11-10,10.17,,
1988-11-11,10.13,,
1988-11-14,10.0,,
1988-11-15,10.0,,
1988-11-16,9.71,,
1988-11-17,9.92,,
1988-11-18,9.88,,
1988-11-21,9.88,,
1988-11-22,10.0,,
1988-11-23,10.04,,
1988-11-25,9.79,,
1988-11-28,9.75,,
1988-11-29,10.04,,
1988-11-30,10.17,,
1988-12-01,10.25,,
1988-12-02,10.0,,
1988-12-05,10.17,,
1988-12-06,10.21,,
1988-12-07,10.25,,
1988-12-08,10.42,,
1988-12-09,10.63,,
1988-12-12,10.71,,
1988-12-13,10.79,,
1988-12-14,10.79,,
1988-12-15,10.79,,
1988-12-16,10.75,,
1988-12-19,10.83,,
1988-12-20,10.71,,
1988-12-21,10.75,,
1988-12-22,10.83,,
1988-12-23,10.83,,
1988-12-27,10.79,,
1988-12-28,10.71,,
1988-12-29,10.71,,
1988-12-30,10.46,,
1989-01-03,10.38,,
1989-01-04,10.54,,
1989-01-05,10.54,,
1989-01-06,10.63,,
1989-01-09,10.75,,
1989-01-10,10.58,,
1989-01-11,10.63,,
1989-01-12,10.63,,
1989-01-13,10.67,,
1989-01-16,10.33,,
1989-01-17,10.54,,
1989-01-18,10.92,,
1989-01-19,11.04,,
1989-01-20,10.83,,
1989-01-23,10.83,,
1989-01-24,11.13,,
1989-01-25,10.92,,
1989-01-26,11.0,,
1989-01-27,11.21,,
1989-01-30,11.08,,
1989-01-31,11.29,,
1989-02-01,11.33,,
1989-02-02,11.33,,
1989-02-03,11.38,,
1989-02-06,11.63,,
1989-02-07,11.71,,
1989-02-08,11.63,,
1989-02-09,11.33,,
1989-02-10,11.25,,
1989-02-13,11.25,,
1989-02-14,11.08,,
1989-02-15,11.21,,
1989-02-16,11.63,,
1989-02-17,11.42,,
1989-02-21,11.42,,
1989-02-22,11.33,,
1989-02-23,11.42,,
1989-02-24,11.17,,
1989-02-27,11.25,,
1989-02-28,11.25,,
1989-03-01,11.25,,
1989-03-02,11.33,,
1989-03-03,11.33,,
1989-03-06,11.58,,
1989-03-07,11.38,,
1989-03-08,11.46,,
1989-03-09,11.5,,
1989-03-10,11.5,,
1989-03-13,11.54,,
1989-03-14,11.63,,
1989-03-15,11.71,,
1989-03-16,11.79,,
1989-03-17,11.63,,
1989-03-20,11.42,,
1989-03-21,11.54,,
1989-03-22,11.33,,
1989-03-23,11.08,,
1989-03-27,11.0,,
1989-03-28,11.0,,
1989-03-29,10.83,,
1989-03-30,10.92,,
1989-03-31,10.92,,
1989-04-03,11.04,,
1989-04-04,10.92,,
1989-04-05,10.96,,
1989-04-06,10.79,,
1989-04-07,10.83,,
1989-04-10,10.79,,
1989-04-11,10.83,,
1989-04-12,10.75,,
1989-04-13,10.67,,
1989-04-14,11.04,,
1989-04-17,11.13,,
1989-04-18,11.08,,
1989-04-19,10.92,,
1989-04-20,10.63,,
1989-04-21,10.54,,
1989-04-24,10.71,,
1989-04-25,10.67,,
1989-04-26,10.58,,
1989-04-27,10.96,,
1989-04-28,11.63,,
1989-05-01,11.46,,
1989-05-02,11.42,,
1989-05-03,11.38,,
1989-05-04,11.21,,
1989-05-05,11.17,,
1989-05-08,11.08,,
1989-05-09,11.17,,
1989-05-10,11.5,,
1989-05-11,11.46,,
1989-05-12,11.5,,
1989-05-15,11.63,,
1989-05-16,11.88,,
1989-05-17,11.96,,
1989-05-18,11.88,,
1989-05-19,12.29,,
1989-05-22,12.29,,
1989-05-23,12.17,,
1989-05-24,11.92,,
1989-05-25,11.71,,
1989-05-26,11.92,,
1989-05-30,11.83,,
1989-05-31,12.08,,
1989-06-01,12.08,,
1989-06-02,12.13,,
1989-06-05,11.92,,
1989-06-06,11.92,,
1989-06-07,12.17,,
1989-06-08,12.13,,
1989-06-09,12.46,,
1989-06-12,12.58,,
1989-06-13,12.71,,
1989-06-14,12.58,,
1989-06-15,12.38,,
1989-06-16,12.08,,
1989-06-19,12.33,,
1989-06-20,12.08,,
1989-06-21,11.96,,
1989-06-22,12.08,,
1989-06-23,12.04,,
1989-06-26,11.88,,
1989-06-27,11.75,,
1989-06-28,11.67,,
1989-06-29,11.42,,
1989-06-30,11.63,,
1989-07-03,11.63,,
1989-07-05,11.67,,
1989-07-06,11.58,,
1989-07-07,11.75,,
1989-07-10,11.92,,
1989-07-11,11.88,,
1989-07-12,11.75,,
1989-07-13,11.71,,
1989-07-14,11.79,,
1989-07-17,12.04,,
1989-07-18,12.04,,
1989-07-19,12.21,,
1989-07-20,12.21,,
1989-07-21,12.17,,
1989-07-24,12.17,,
1989-07-25,12.21,,
1989-07-26,12.33,,
1989-07-27,12.33,,
1989-07-28,12.46,,
1989-07-31,12.42,,
1989-08-01,12.21,,
1989-08-02,12.38,,
1989-08-03,12.38,,
1989-08-04,12.21,,
1989-08-07,12.75,,
1989-08-08,12.63,,
1989-08-09,12.58,,
1989-08-10,12.67,,
1989-08-11,12.58,,
1989-08-14,12.46,,
1989-08-15,12.58,,
1989-08-16,12.63,,
1989-08-17,12.67,,
1989-08-18,12.88,,
1989-08-21,12.63,,
1989-08-22,12.5,,
1989-08-23,12.67,,
1989-08-24,13.04,,
1989-08-25,13.0,,
1989-08-28,13.38,,
1989-08-29,13.17,,
1989-08-30,13.38,,
1989-08-31,13.42,,
1989-09-01,13.71,,
1989-09-05,13.58,,
1989-09-06,13.33,,
1989-09-07,13.17,,
1989-09-08,13.25,,
1989-09-11,13.21,,
1989-09-12,13.17,,
1989-09-13,12.96,,
1989-09-14,13.17,,
1989-09-15,13.33,,
1989-09-18,13.25,,
1989-09-19,13.33,,
1989-09-20,13.33,,
1989-09-21,13.25,,
1989-09-22,13.21,,
1989-09-25,12.96,,
1989-09-26,12.67,,
1989-09-27,12.5,,
1989-09-28,12.71,,
1989-09-29,12.71,,
1989-10-02,12.79,,
1989-10-03,13.0,,
1989-10-04,13.04,,
1989-10-05,12.92,,
1989-10-06,12.79,,
1989-10-09,12.71,,
1989-10-10,12.71,,
1989-10-11,12.71,,
1989-10-12,12.54,,
1989-10-13,11.67,,
1989-10-16,11.96,,
1989-10-17,11.79,,
1989-10-18,11.83,,
1989-10-19,12.04,,
1989-10-20,12.25,,
1989-10-23,12.25,,
1989-10-24,12.63,,
1989-10-25,12.33,,
1989-10-26,12.08,,
1989-10-27,12.08,,
1989-10-30,12.17,,
1989-10-31,12.25,,
1989-11-01,12.33,,
1989-11-02,12.42,,
1989-11-03,12.42,,
1989-11-06,12.25,,
1989-11-07,12.21,,
1989-11-08,12.21,,
1989-11-09,12.25,,
1989-11-10,12.25,,
1989-11-13,12.21,,
1989-11-14,12.25,,
1989-11-15,12.42,,
1989-11-16,12.63,,
1989-11-17,12.75,,
1989-11-20,12.67,,
1989-11-21,12.54,,
1989-11-22,12.38,,
1989-11-24,12.54,,
1989-11-27,12.54,,
1989-11-28,12.54,,
1989-11-29,12.42,,
1989-11-30,12.58,,
1989-12-01,12.83,,
1989-12-04,12.88,,
1989-12-05,12.88,,
1989-12-06,12.88,,
1989-12-07,12.79,,
1989-12-08,12.88,,
1989-12-11,13.0,,
1989-12-12,13.17,,
1989-12-13,13.21,,
1989-12-14,13.21,,
1989-12-15,13.25,,
1989-12-18,12.96,,
1989-12-19,12.79,,
1989-12-20,12.71,,
1989-12-21,12.79,,
1989-12-22,13.08,,
1989-12-26,13.21,,
1989-12-27,13.46,,
1989-12-28,13.38,,
1989-12-29,13.5,,
1990-01-02,13.92,,
1990-01-03,13.46,,
1990-01-04,13.67,,
1990-01-05,13.42,,
1990-01-08,13.42,,
1990-01-09,13.17,,
1990-01-10,13.17,,
1990-01-11,13.13,,
1990-01-12,12.67,,
1990-01-15,12.5,,
1990-01-16,12.79,,
1990-01-17,12.42,,
1990-01-18,12.67,,
1990-01-19,12.88,,
1990-01-22,12.54,,
1990-01-23,12.46,,
1990-01-24,12.38,,
1990-01-25,12.25,,
1990-01-26,12.25,,
1990-01-29,12.13,,
1990-01-30,11.92,,
1990-01-31,12.21,,
1990-02-01,12.08,,
1990-02-02,12.17,,
1990-02-05,12.21,,
1990-02-06,12.08,,
1990-02-07,12.29,,
1990-02-08,12.29,,
1990-02-09,12.5,,
1990-02-12,12.29,,
1990-02-13,12.33,,
1990-02-14,12.38,,
1990-02-15,12.33,,
1990-02-16,12.25,,
1990-02-20,12.08,,
1990-02-21,12.17,,
1990-02-22,12.04,,
1990-02-23,12.04,,
1990-02-26,12.13,,
1990-02-27,12.33,,
1990-02-28,12.54,,
1990-03-01,12.75,,
1990-03-02,12.79,,
1990-03-05,12.58,,
1990-03-06,12.58,,
1990-03-07,12.33,,
1990-03-08,12.46,,
1990-03-09,12.46,,
1990-03-12,12.58,,
1990-03-13,12.5,,
1990-03-14,12.5,,
1990-03-15,12.58,,
1990-03-16,12.46,,
1990-03-19,12.54,,
1990-03-20,12.71,,
1990-03-21,12.63,,
1990-03-22,12.46,,
1990-03-23,12.38,,
1990-03-26,12.67,,
1990-03-27,13.08,,
1990-03-28,13.29,,
1990-03-29,13.21,,
1990-03-30,13.21,,
1990-04-02,13.17,,
1990-04-03,13.17,,
1990-04-04,13.08,,
1990-04-05,13.08,,
1990-04-06,13.04,,
1990-04-09,13.0,,
1990-04-10,12.96,,
1990-04-11,12.96,,
1990-04-12,12.96,,
1990-04-16,13.04,,
1990-04-17,12.92,,
1990-04-18,12.88,,
1990-04-19,12.54,,
1990-04-20,12.67,,
1990-04-23,12.42,,
1990-04-24,12.5,,
1990-04-25,12.58,,
1990-04-26,12.67,,
1990-04-27,12.67,,
1990-04-30,12.54,,
1990-05-01,12.58,,
1990-05-02,12.75,,
1990-05-03,12.83,,
1990-05-04,12.83,,
1990-05-07,12.96,,
1990-05-08,12.96,,
1990-05-09,13.17,,
1990-05-10,13.21,,
1990-05-11,13.42,,
1990-05-14,13.75,,
1990-05-15,13.75,,
1990-05-16,13.88,,
1990-05-17,13.92,,
1990-05-18,14.0,,
1990-05-21,13.88,,
1990-05-22,13.92,,
1990-05-23,13.92,,
1990-05-24,13.92,,
1990-05-25,13.75,,
1990-05-29,13.75,,
1990-05-30,13.75,,
1990-05-31,13.75,,
1990-06-01,13.83,,
1990-06-04,13.88,,
1990-06-05,14.08,,
1990-06-06,14.54,,
1990-06-07,14.29,,
1990-06-08,14.33,,
1990-06-11,14.29,,
1990-06-12,14.42,,
1990-06-13,14.25,,
1990-06-14,14.42,,
1990-06-15,14.25,,
1990-06-18,14.21,,
1990-06-19,14.42,,
1990-06-20,14.46,,
1990-06-21,14.75,,
1990-06-22,14.79,,
1990-06-25,14.42,,
1990-06-26,14.21,,
1990-06-27,14.38,,
1990-06-28,14.42,,
1990-06-29,14.29,,
1990-07-02,14.33,,
1990-07-03,14.29,,
1990-07-05,14.25,,
1990-07-06,14.29,,
1990-07-09,14.38,,
1990-07-10,14.33,,
1990-07-11,14.58,,
1990-07-12,14.96,,
1990-07-13,15.04,,
1990-07-16,15.17,,
1990-07-17,15.21,,
1990-07-18,15.08,,
1990-07-19,15.42,,
1990-07-20,14.92,,
1990-07-23,14.83,,
1990-07-24,14.96,,
1990-07-25,14.96,,
1990-07-26,15.04,,
1990-07-27,14.83,,
1990-07-30,14.63,,
1990-07-31,14.54,,
1990-08-01,14.38,,
1990-08-02,14.13,,
1990-08-03,13.33,,
1990-08-06,12.88,,
1990-08-07,12.88,,
1990-08-08,12.92,,
1990-08-09,13.21,,
1990-08-10,12.96,,
1990-08-13,12.96,,
1990-08-14,13.17,,
1990-08-15,13.29,,
1990-08-16,12.92,,
1990-08-17,12.71,,
1990-08-20,12.79,,
1990-08-21,12.75,,
1990-08-22,12.38,,
1990-08-23,12.13,,
1990-08-24,12.04,,
1990-08-27,12.92,,
1990-08-28,13.0,,
1990-08-29,13.21,,
1990-08-30,13.13,,
1990-08-31,13.29,,
1990-09-04,13.29,,
1990-09-05,13.29,,
1990-09-06,13.46,,
1990-09-07,13.42,,
1990-09-10,13.42,,
1990-09-11,13.42,,
1990-09-12,13.25,,
1990-09-13,13.0,,
1990-09-14,12.75,,
1990-09-17,12.67,,
1990-09-18,12.92,,
1990-09-19,12.75,,
1990-09-20,12.71,,
1990-09-21,12.75,,
1990-09-24,12.38,,
1990-09-25,12.46,,
1990-09-26,12.46,,
1990-09-27,12.25,,
1990-09-28,12.21,,
1990-10-01,12.67,,
1990-10-02,12.92,,
1990-10-03,12.92,,
1990-10-04,12.88,,
1990-10-05,12.63,,
1990-10-08,12.67,,
1990-10-09,12.5,,
1990-10-10,12.42,,
1990-10-11,12.08,,
1990-10-12,12.17,,
1990-10-15,12.21,,
1990-10-16,11.96,,
1990-10-17,12.08,,
1990-10-18,12.38,,
1990-10-19,12.67,,
1990-10-22,12.83,,
1990-10-23,12.83,,
1990-10-24,12.58,,
1990-10-25,12.25,,
1990-10-26,12.04,,
1990-10-29,11.88,,
1990-10-30,12.13,,
1990-10-31,12.04,,
1990-11-01,12.25,,
1990-11-02,12.46,,
1990-11-05,12.58,,
1990-11-06,12.58,,
1990-11-07,12.58,,
1990-11-08,12.67,,
1990-11-09,12.96,,
1990-11-12,13.33,,
1990-11-13,13.04,,
1990-11-14,13.29,,
1990-11-15,13.38,,
1990-11-16,13.46,,
1990-11-19,13.54,,
1990-11-20,13.21,,
1990-11-21,13.08,,
1990-11-23,13.08,,
1990-11-26,12.88,,
1990-11-27,12.75,,
1990-11-28,12.92,,
