date,DISCK,dcf,Deviation
2016-07-14,24.72,24.626950240770466,0.003778371187654672
2016-07-15,24.33,24.726950240770467,-0.016053344100477318
2016-07-18,24.43,24.736950240770465,-0.012408572511277582
2016-07-19,24.44,24.776950240770464,-0.01359934283663422
2016-07-20,24.48,24.856950240770466,-0.015164782369487595
2016-07-21,24.56,25.076950240770465,-0.02061455782330346
2016-07-22,24.78,25.036950240770466,-0.010262841052902871
2016-07-25,24.74,25.146950240770465,-0.01618288646830357
2016-07-26,24.85,25.056950240770465,-0.008259195104826977
2016-07-27,24.76,24.886950240770467,-0.005101076650303793
2016-07-28,24.59,24.836950240770467,-0.00994285684741969
2016-07-29,24.54,24.486950240770465,0.002166450240144835
2016-08-01,24.19,25.706950240770464,-0.0590093428649745
2016-08-02,25.41,26.206950240770464,-0.030409881098283575
2016-08-03,25.91,25.746950240770467,0.006332779521643905
2016-08-04,25.45,25.626950240770466,-0.006904849742477404
2016-08-05,25.33,25.406950240770467,-0.0030287082881355065
2016-08-08,25.11,25.016950240770466,0.0037194685336938704
2016-08-09,24.72,24.946950240770466,-0.009097314043604587
2016-08-10,24.65,25.186950240770464,-0.021318589016835254
2016-08-11,24.89,25.626950240770466,-0.028756845190187175
2016-08-12,25.33,25.716950240770466,-0.015046505792783105
2016-08-15,25.42,25.536950240770466,-0.004579647908924955
2016-08-16,25.24,26.226950240770467,-0.0376311477968273
2016-08-17,25.93,26.206950240770464,-0.010567816484789216
2016-08-18,25.91,26.276950240770464,-0.013964719551096016
2016-08-19,25.98,26.156950240770467,-0.006764941598377039
2016-08-22,25.86,25.886950240770467,-0.0010410743838037417
2016-08-23,25.59,25.636950240770467,-0.0018313504660083524
2016-08-24,25.34,25.386950240770467,-0.0018493848345386699
2016-08-25,25.09,25.296950240770464,-0.00818083756345167
2016-08-26,25.0,25.236950240770465,-0.009389020404996118
2016-08-29,24.94,25.116950240770464,-0.0070450528059426976
2016-08-30,24.82,25.116950240770464,-0.011822702912730465
2016-08-31,24.82,25.246950240770467,-0.016910962975678512
2016-09-01,24.95,25.376950240770466,-0.016824332188055124
2016-09-02,25.08,24.766950240770466,0.012639818636781541
2016-09-06,24.47,24.736950240770465,-0.010791558303354987
2016-09-07,24.44,24.816950240770467,-0.015189224989910044
2016-09-08,24.52,23.966950240770466,0.023075516645782335
2016-09-09,23.67,24.476950240770467,-0.032967760804871626
2016-09-12,24.18,24.066950240770467,0.004697303069086889
2016-09-13,23.77,24.086950240770467,-0.013158587434368707
2016-09-14,23.79,23.996950240770467,-0.008624022581788848
2016-09-15,23.7,23.906950240770467,-0.008656488539367846
2016-09-16,23.61,24.036950240770466,-0.017762246728218134
2016-09-19,23.74,23.866950240770464,-0.005319080967186363
2016-09-20,23.57,24.166950240770465,-0.024701099428068862
2016-09-21,23.87,25.136950240770467,-0.05040190749614315
2016-09-22,24.84,25.516950240770466,-0.026529433744352793
2016-09-23,25.22,25.626950240770466,-0.015879776444215343
2016-09-26,25.33,25.986950240770465,-0.025280005336670408
2016-09-27,25.69,26.406950240770467,-0.027150058383627496
2016-09-28,26.11,26.386950240770467,-0.010495727556364298
2016-09-29,26.09,26.606950240770466,-0.019429142990553316
2016-09-30,26.31,27.20422764227642,-0.03287090719998087
2016-10-03,26.84,27.114227642276422,-0.010113791397430294
2016-10-04,26.75,27.334227642276424,-0.02137348272364681
2016-10-05,26.97,27.494227642276424,-0.019066825556879774
2016-10-06,27.13,26.854227642276424,0.010269234378926129
2016-10-07,26.49,26.774227642276422,-0.010615717699644422
2016-10-10,26.41,26.184227642276422,0.008622456266727863
2016-10-11,25.82,25.914227642276423,-0.0036361354687916014
2016-10-12,25.55,25.38422764227642,0.006530525965166234
2016-10-13,25.02,25.094227642276422,-0.002957956839100717
2016-10-14,24.73,24.95422764227642,-0.008985557296774194
2016-10-17,24.59,24.864227642276422,-0.011029003040905039
2016-10-18,24.5,25.22422764227642,-0.028711588419960132
2016-10-19,24.86,25.344227642276422,-0.019106032707372322
2016-10-20,24.98,26.264227642276424,-0.048896455657019056
2016-10-21,25.9,26.274227642276422,-0.014243145312263117
2016-10-24,25.91,25.834227642276424,0.0029330219882237607
2016-10-25,25.47,26.024227642276422,-0.021296602915357177
2016-10-26,25.66,25.764227642276424,-0.004045440201956518
2016-10-27,25.4,25.534227642276424,-0.005256773150020266
2016-10-28,25.17,25.47422764227642,-0.011942565896346569
2016-10-31,25.11,25.15422764227642,-0.0017582588066464844
2016-11-01,24.79,24.734227642276423,0.0022548655462459877
2016-11-02,24.37,25.174227642276424,-0.03194646738340612
2016-11-03,24.81,24.95422764227642,-0.005779687688353019
2016-11-04,24.59,25.094227642276422,-0.020093371649619773
2016-11-07,24.73,25.424227642276424,-0.027305751507748277
2016-11-08,25.06,25.524227642276422,-0.018187725355791384
2016-11-09,25.16,25.70422764227642,-0.021172689950088808
2016-11-10,25.34,26.144227642276423,-0.03076119338006189
2016-11-11,25.78,27.684227642276422,-0.068783845693007
2016-11-14,27.32,27.074227642276423,0.009077723692468398
2016-11-15,26.71,27.024227642276422,-0.011627627121703399
2016-11-16,26.66,27.45422764227642,-0.028929156289700164
2016-11-17,27.09,27.114227642276422,-0.0008935398269890316
2016-11-18,26.75,27.074227642276423,-0.0119755084636336
2016-11-21,26.71,26.964227642276423,-0.009428330217692849
2016-11-22,26.6,26.864227642276422,-0.009835668674151754
2016-11-23,26.5,27.13422764227642,-0.02337371273793931
2016-11-25,26.77,26.944227642276424,-0.006466232567121533
2016-11-28,26.58,27.484227642276423,-0.03289987457699328
2016-11-29,27.12,26.804227642276423,0.011780692282493899
2016-11-30,26.44,26.90422764227642,-0.017254821377847285
2016-12-01,26.54,26.38422764227642,0.005903995365548642
2016-12-02,26.02,27.034227642276424,-0.037516427533900165
2016-12-05,26.67,27.394227642276423,-0.026437235308607532
2016-12-06,27.03,28.40422764227642,-0.04838109522228451
2016-12-07,28.04,29.024227642276422,-0.03391055412075139
2016-12-08,28.66,28.604227642276424,0.001949794219968659
2016-12-09,28.24,28.06422764227642,0.006263217358556172
2016-12-12,27.7,28.194227642276424,-0.0175293910706511
2016-12-13,27.83,28.104227642276424,-0.009757522809981545
2016-12-14,27.74,28.194227642276424,-0.01611066094945346
2016-12-15,27.83,27.88422764227642,-0.0019447424892704568
2016-12-16,27.52,27.754227642276422,-0.008439350044086136
2016-12-19,27.39,28.004227642276422,-0.021933389848222684
2016-12-20,27.64,28.04422764227642,-0.01441393385593015
2016-12-21,27.68,27.774227642276422,-0.0033926287164506297
2016-12-22,27.41,27.664227642276423,-0.009189761072089797
2016-12-23,27.3,27.864227642276422,-0.020249175736002045
2016-12-27,27.5,27.63422764227642,-0.004857296683446033
2016-12-28,27.27,27.374227642276423,-0.0038075098825968157
2016-12-29,27.01,27.144227642276423,-0.0049449792436667694
2016-12-30,26.78,27.861803278688523,-0.038827468124290165
2017-01-03,27.37,28.121803278688525,-0.026733821840588035
2017-01-04,27.63,27.091803278688523,0.01986566622292152
2017-01-05,26.6,27.351803278688525,-0.027486424607122695
2017-01-06,26.86,26.741803278688526,0.004419923371647538
2017-01-09,26.25,26.251803278688524,-6.869161212963437e-05
2017-01-10,25.76,26.481803278688524,-0.02725657581141383
2017-01-11,25.99,27.141803278688524,-0.04243650530003329
2017-01-12,26.65,27.311803278688526,-0.02423140178389227
2017-01-13,26.82,27.631803278688526,-0.0293793087081885
2017-01-17,27.14,27.891803278688524,-0.026954272951686842
2017-01-18,27.4,27.841803278688523,-0.015868342803309066
2017-01-19,27.35,27.801803278688524,-0.01625086236887563
2017-01-20,27.31,28.071803278688524,-0.027137668040972285
2017-01-23,27.58,28.291803278688526,-0.025159346390080106
2017-01-24,27.8,27.541803278688526,0.009374720990446672
2017-01-25,27.05,27.771803278688523,-0.025990508122402667
2017-01-26,27.28,27.901803278688526,-0.02228541547934504
2017-01-27,27.41,27.891803278688524,-0.017274009639120735
2017-01-30,27.4,28.201803278688523,-0.02843092233376543
2017-01-31,27.71,27.891803278688524,-0.0065181615140471605
2017-02-01,27.4,27.651803278688526,-0.009106215466337941
2017-02-02,27.16,27.931803278688523,-0.027631702507277645
2017-02-03,27.44,27.731803278688524,-0.010522333356978941
2017-02-06,27.24,27.741803278688526,-0.018088343920815597
2017-02-07,27.25,27.271803278688523,-0.0007994806381418362
2017-02-08,26.78,27.711803278688524,-0.03362477964056265
2017-02-09,27.22,28.141803278688524,-0.03275565782192058
2017-02-10,27.65,28.591803278688523,-0.03293962502150105
2017-02-13,28.1,28.381803278688526,-0.009929012470469956
2017-02-14,27.89,28.381803278688526,-0.017328119494712024
2017-02-15,27.89,28.481803278688524,-0.020778293877597998
2017-02-16,27.99,28.581803278688525,-0.020705596246608948
2017-02-17,28.09,29.361803278688523,-0.04331488998196609
2017-02-21,28.87,29.131803278688526,-0.008986854544635992
2017-02-22,28.64,29.091803278688523,-0.015530260340358315
2017-02-23,28.6,29.041803278688526,-0.015212666873641756
2017-02-24,28.55,28.821803278688524,-0.0094304744245306
2017-02-27,28.33,28.561803278688526,-0.008115848863838648
2017-02-28,28.07,28.361803278688523,-0.010288601039264211
2017-03-01,27.87,28.151803278688526,-0.010010132420250839
2017-03-02,27.66,27.691803278688525,-0.001148472649775023
2017-03-03,27.2,27.681803278688523,-0.017405053920726776
2017-03-06,27.19,27.691803278688525,-0.01812100402557415
2017-03-07,27.2,27.881803278688526,-0.02445334227035678
2017-03-08,27.39,27.781803278688525,-0.01410287427199075
2017-03-09,27.29,27.581803278688525,-0.010579557679391893
2017-03-10,27.09,27.261803278688525,-0.006301977786731028
2017-03-13,26.77,27.161803278688524,-0.014424788909208286
2017-03-14,26.67,27.701803278688523,-0.03724679105934969
2017-03-15,27.21,27.891803278688524,-0.024444575055836304
2017-03-16,27.4,27.841803278688523,-0.015868342803309066
2017-03-17,27.35,27.651803278688526,-0.01091441580307806
2017-03-20,27.16,27.321803278688524,-0.005922130286866278
2017-03-21,26.83,27.491803278688526,-0.024072748956469936
2017-03-22,27.0,27.641803278688524,-0.023218574859887875
2017-03-23,27.15,27.561803278688526,-0.014941086202692078
2017-03-24,27.07,27.601803278688525,-0.01926697590440163
2017-03-27,27.11,27.691803278688525,-0.021009945536348607
2017-03-28,27.2,28.001803278688524,-0.028633987272482453
2017-03-29,27.51,28.541803278688526,-0.03615059877660032
2017-03-30,28.05,28.801803278688524,-0.02610264612302282
2017-03-31,28.31,28.65408163265306,-0.012008119368968395
2017-04-03,28.2,29.034081632653063,-0.028727674021382432
2017-04-04,28.58,29.01408163265306,-0.01496106746196424
2017-04-05,28.56,29.074081632653062,-0.017681784042172466
2017-04-06,28.62,29.02408163265306,-0.013922288317934406
2017-04-07,28.57,29.06408163265306,-0.016999733172300413
2017-04-10,28.61,28.93408163265306,-0.011200688405030412
2017-04-11,28.48,28.59408163265306,-0.00398969388556214
2017-04-12,28.14,28.18408163265306,-0.0015640613459616537
2017-04-13,27.73,28.394081632653062,-0.02338802998612821
2017-04-17,27.94,28.47408163265306,-0.018756764117743963
2017-04-18,28.02,28.824081632653062,-0.02789617525028676
2017-04-19,28.37,29.17408163265306,-0.027561506229320076
2017-04-20,28.72,29.10408163265306,-0.01319683051679399
2017-04-21,28.65,29.35408163265306,-0.023985817082073257
2017-04-24,28.9,29.22408163265306,-0.011089540356708949
2017-04-25,28.77,29.24408163265306,-0.016211199196069614
2017-04-26,28.79,29.164081632653062,-0.012826792811957755
2017-04-27,28.71,28.43408163265306,0.009703790363676745
2017-04-28,27.98,27.644081632653062,0.012151547365934379
2017-05-01,27.19,27.664081632653062,-0.017137081900939877
2017-05-02,27.21,26.644081632653062,0.02123992769386307
2017-05-03,26.19,26.534081632653063,-0.012967535014651976
2017-05-04,26.08,26.914081632653062,-0.030990529197218786
2017-05-05,26.46,26.964081632653063,-0.01869455965608069
2017-05-08,26.51,26.45408163265306,0.0021137897782064208
2017-05-09,26.0,25.90408163265306,0.0037028283305760024
2017-05-10,25.45,26.15408163265306,-0.026920525925636873
2017-05-11,25.7,25.90408163265306,-0.007878358150161469
2017-05-12,25.45,25.714081632653063,-0.010269922777164986
2017-05-15,25.26,25.26408163265306,-0.00016155871851608605
2017-05-16,24.81,24.84408163265306,-0.0013718209896826927
2017-05-17,24.39,24.984081632653062,-0.023778405842087236
2017-05-18,24.53,25.63408163265306,-0.04307084796229499
2017-05-19,25.18,25.914081632653062,-0.028327518723568534
2017-05-22,25.46,25.42408163265306,0.0014127695098653525
2017-05-23,24.97,25.324081632653062,-0.013982012765134444
2017-05-24,24.87,25.45408163265306,-0.022946482260974066
2017-05-25,25.0,25.70408163265306,-0.027391822151647482
2017-05-26,25.25,25.984081632653062,-0.028251205604687413
2017-05-30,25.53,26.284081632653063,-0.02868967016584878
2017-05-31,25.83,26.51408163265306,-0.02580069119990147
2017-06-01,26.06,26.304081632653062,-0.009279230351462608
2017-06-02,25.85,26.08408163265306,-0.008974118236159234
2017-06-05,25.63,25.964081632653063,-0.012867069106457962
2017-06-06,25.51,26.08408163265306,-0.022008888054329656
2017-06-07,25.63,25.734081632653062,-0.004044505420430333
2017-06-08,25.28,25.72408163265306,-0.017263264788017207
2017-06-09,25.27,26.054081632653062,-0.030094387655191346
2017-06-12,25.6,25.99408163265306,-0.015160436834130153
2017-06-13,25.54,25.874081632653063,-0.012911825717959124
2017-06-14,25.42,25.97408163265306,-0.02133209714550599
2017-06-15,25.52,26.054081632653062,-0.020498962127442955
2017-06-16,25.6,26.00408163265306,-0.015539161827028636
2017-06-19,25.55,25.18408163265306,0.014529748302296586
2017-06-20,24.73,25.25408163265306,-0.020752353630449694
2017-06-21,24.8,25.27408163265306,-0.0187576205356782
2017-06-22,24.82,25.51408163265306,-0.027203865012518036
2017-06-23,25.06,25.894081632653062,-0.03221128458949729
2017-06-26,25.44,25.84408163265306,-0.015635364351369252
2017-06-27,25.39,25.85408163265306,-0.017950033547775912
2017-06-28,25.4,25.694081632653063,-0.011445500830017385
2017-06-29,25.24,25.664081632653062,-0.016524325269971607
2017-06-30,25.21,25.86334476843911,-0.02526141820745398
2017-07-03,25.51,25.803344768439107,-0.011368478430668572
2017-07-05,25.45,25.43334476843911,0.0006548580893519507
2017-07-06,25.08,25.503344768439106,-0.016599578301705997
2017-07-07,25.15,25.823344768439107,-0.026075040800371485
2017-07-10,25.47,25.833344768439108,-0.01406495255244733
2017-07-11,25.48,25.84334476843911,-0.014059510163825228
2017-07-12,25.49,25.84334476843911,-0.013672563346778133
2017-07-13,25.49,25.90334476843911,-0.015957196730158718
2017-07-14,25.55,25.913344768439107,-0.014021531056139014
2017-07-17,25.56,25.713344768439107,-0.005963625884537804
2017-07-18,25.36,26.56334476843911,-0.04530095057414785
2017-07-19,26.21,26.06334476843911,0.0056268768595841845
2017-07-20,25.71,25.86334476843911,-0.005929038560636424
2017-07-21,25.51,25.833344768439108,-0.01251656614106511
2017-07-24,25.48,25.423344768439108,0.0022284727708694607
2017-07-25,25.07,25.893344768439107,-0.03179754395587653
2017-07-26,25.54,25.49334476843911,0.0018300945593709983
2017-07-27,25.14,25.853344768439108,-0.02759197213468234
2017-07-28,25.5,23.483344768439107,0.08587597939928959
2017-07-31,23.13,23.333344768439108,-0.00871477151934752
2017-08-01,22.98,24.143344768439107,-0.04818490476762216
2017-08-02,23.79,23.943344768439108,-0.0064044839984612745
2017-08-03,23.59,22.95334476843911,0.02773692627299762
2017-08-04,22.6,23.373344768439107,-0.033086611099124696
2017-08-07,23.02,23.373344768439107,-0.01511742422574569
2017-08-08,23.02,22.74334476843911,0.012164228013849865
2017-08-09,22.39,22.283344768439107,0.004786320575713265
2017-08-10,21.93,22.22334476843911,-0.013199847794995612
2017-08-11,21.87,22.103344768439108,-0.010556989038703946
2017-08-14,21.75,21.873344768439107,-0.005639044679489613
2017-08-15,21.52,21.70334476843911,-0.008447765558501796
2017-08-16,21.35,21.38334476843911,-0.001559380386941256
2017-08-17,21.03,21.603344768439108,-0.0265396296075745
2017-08-18,21.25,21.443344768439108,-0.00901653965493654
2017-08-21,21.09,21.573344768439107,-0.02240472090105472
2017-08-22,21.22,21.553344768439107,-0.015466034252244243
2017-08-23,21.2,21.603344768439108,-0.018670477778439443
2017-08-24,21.25,21.74334476843911,-0.022689460784120374
2017-08-25,21.39,21.873344768439107,-0.02209743290548416
2017-08-28,21.52,21.533344768439107,-0.0006197257594030559
2017-08-29,21.18,21.20334476843911,-0.0011009946163710316
2017-08-30,20.85,21.36334476843911,-0.024029232032873993
2017-08-31,21.01,21.27334476843911,-0.012379095591484202
2017-09-01,20.92,20.763344768439108,0.007544797493273636
2017-09-05,20.41,20.983344768439107,-0.027323802509382156
2017-09-06,20.63,20.45334476843911,0.00863698498025034
2017-09-07,20.1,20.413344768439107,-0.015349996386852083
2017-09-08,20.06,19.97334476843911,0.004338543822555829
2017-09-11,19.62,20.123344768439107,-0.025012977426522975
2017-09-12,19.77,20.31334476843911,-0.02674816848888939
2017-09-13,19.96,20.553344768439107,-0.02886852602940926
2017-09-14,20.2,20.99334476843911,-0.03779029864892247
2017-09-15,20.64,20.49334476843911,0.00715623697439316
2017-09-18,20.14,20.413344768439107,-0.013390493892099564
2017-09-19,20.06,20.423344768439108,-0.01779065929497492
2017-09-20,20.07,20.65334476843911,-0.028244566436063767
2017-09-21,20.3,20.77334476843911,-0.022786160520392507
2017-09-22,20.42,20.713344768439107,-0.014162114893490063
2017-09-25,20.36,20.643344768439107,-0.013725719916876211
2017-09-26,20.29,20.693344768439108,-0.019491521208996554
2017-09-27,20.34,20.59334476843911,-0.01230226421632008
2017-09-28,20.24,20.61334476843911,-0.018111799546997154
2017-09-29,20.26,32.44786574870912,-0.3756137874551577
2017-10-02,20.41,32.43786574870912,-0.37079707530350625
2017-10-03,20.4,32.60786574870912,-0.3743840778414763
2017-10-04,20.57,32.40786574870912,-0.3652775483735966
2017-10-05,20.37,32.28786574870912,-0.36911283766675107
2017-10-06,20.25,31.827865748709122,-0.36376506801052777
2017-10-09,19.79,31.43786574870912,-0.3705043415419318
2017-10-10,19.4,30.967865748709123,-0.3735441713218911
2017-10-11,18.93,30.267865748709124,-0.3745842486166262
2017-10-12,18.23,30.287865748709123,-0.3981087954083735
2017-10-13,18.25,30.087865748709124,-0.3934431856210011
2017-10-16,18.05,30.127865748709123,-0.40088686830485554
2017-10-17,18.09,30.56786574870912,-0.4082020593549637
2017-10-18,18.53,31.007865748709122,-0.4024096933929928
2017-10-19,18.97,31.29786574870912,-0.3938883835623068
2017-10-20,19.26,30.697865748709123,-0.3725948195336706
2017-10-23,18.66,30.487865748709122,-0.3879532219866825
2017-10-24,18.45,30.217865748709123,-0.38943404694991857
2017-10-25,18.18,30.307865748709123,-0.40015571697672825
2017-10-26,18.27,30.017865748709124,-0.3913624588455068
2017-10-27,17.98,29.967865748709123,-0.40002400735612964
2017-10-30,17.93,29.847865748709122,-0.39928703274955435
2017-10-31,17.81,30.127865748709123,-0.4088529154852897
2017-11-01,18.09,28.29786574870912,-0.36072917439629804
2017-11-02,16.26,27.427865748709124,-0.4071722477799692
2017-11-03,15.39,28.04786574870912,-0.45129514887569255
2017-11-06,16.01,28.24786574870912,-0.4332315176507935
2017-11-07,16.21,28.02786574870912,-0.4216470085401852
2017-11-08,15.99,28.13786574870912,-0.4317266226656309
2017-11-09,16.1,28.15786574870912,-0.42822371043025176
2017-11-10,16.12,27.967865748709123,-0.4236242355838671
2017-11-13,15.93,27.307865748709123,-0.41665159238037375
2017-11-14,15.27,27.787865748709123,-0.45047956766131403
2017-11-15,15.75,27.757865748709122,-0.4325932641009169
2017-11-16,15.72,28.49786574870912,-0.4483797439914574
2017-11-17,16.46,28.31786574870912,-0.41874150594310466
2017-11-20,16.28,28.24786574870912,-0.4236732734137987
2017-11-21,16.21,28.757865748709122,-0.4363281287406513
2017-11-22,16.72,28.49786574870912,-0.41328939691712274
2017-11-24,16.46,28.427865748709124,-0.4209906524288609
2017-11-27,16.39,28.90786574870912,-0.4330262862545674
2017-11-28,16.87,29.81786574870912,-0.43423180779696346
2017-11-29,17.78,30.11786574870912,-0.4096527241223237
2017-11-30,18.08,30.43786574870912,-0.40600303091990686
2017-12-01,18.4,31.557865748709123,-0.41694409417554945
2017-12-04,19.52,30.607865748709123,-0.36225543589809917
2017-12-05,18.57,30.29786574870912,-0.38708554080938196
2017-12-06,18.26,30.377865748709123,-0.3989044473680333
2017-12-07,18.34,30.43786574870912,-0.3974610391079143
2017-12-08,18.4,30.47786574870912,-0.3962831862405154
2017-12-11,18.44,30.357865748709123,-0.3925791703330098
2017-12-12,18.32,30.537865748709123,-0.40008905171199094
2017-12-13,18.5,30.68786574870912,-0.3971558611638478
2017-12-14,18.65,31.787865748709123,-0.413298138747885
2017-12-15,19.75,32.44786574870912,-0.3913313081065827
2017-12-18,20.41,32.87786574870912,-0.37921761235972695
2017-12-19,20.84,33.15786574870912,-0.37149151402148584
2017-12-20,21.12,34.19786574870912,-0.3824176001159597
2017-12-21,22.16,34.50786574870912,-0.3578275700568655
2017-12-22,22.47,34.33786574870912,-0.34562036661102835
2017-12-26,22.3,33.777865748709125,-0.33980435099419415
2017-12-27,21.74,33.317865748709124,-0.3474972207413286
2017-12-28,21.28,33.207865748709125,-0.35918796585633606
2017-12-29,21.17,34.51923611111111,-0.38671875785844045
2018-01-02,21.83,34.16923611111111,-0.3611212164938816
2018-01-03,21.48,33.57923611111111,-0.3603189801898907
2018-01-04,20.89,33.47923611111111,-0.3760311635943506
2018-01-05,20.79,33.81923611111111,-0.3852611001710483
2018-01-08,21.13,33.189236111111114,-0.36334780561803637
2018-01-09,20.5,34.37923611111111,-0.40370984585737923
2018-01-10,21.69,35.39923611111111,-0.38727491373205236
2018-01-11,22.71,35.689236111111114,-0.3636736877949117
2018-01-12,23.0,35.88923611111111,-0.3591393272123915
2018-01-16,23.2,36.08923611111111,-0.3571490422082608
2018-01-17,23.4,36.91923611111111,-0.3661840692051156
2018-01-18,24.23,37.119236111111114,-0.3472387220612254
2018-01-19,24.43,37.77923611111111,-0.35334849206188734
2018-01-22,25.09,37.189236111111114,-0.32534242098874944
2018-01-23,24.5,37.35923611111111,-0.34420500657096165
2018-01-24,24.67,37.12923611111111,-0.3355640302920916
2018-01-25,24.44,37.509236111111115,-0.34842714664721475
2018-01-26,24.82,37.38923611111111,-0.33617258383558846
2018-01-29,24.7,36.55923611111111,-0.32438413305651215
2018-01-30,23.87,36.549236111111114,-0.34690837511803907
2018-01-31,23.86,36.85923611111111,-0.35267242305090873
2018-02-01,24.17,35.48923611111111,-0.31894842919899413
2018-02-02,22.8,34.39923611111111,-0.33719458402055913
2018-02-05,21.71,35.34923611111111,-0.38584245691306385
2018-02-06,22.66,34.63923611111111,-0.3458285301871472
2018-02-07,21.95,34.26923611111111,-0.3594838259939167
2018-02-08,21.58,34.07923611111111,-0.3667698439706485
2018-02-09,21.39,34.55923611111111,-0.38106270835300904
2018-02-12,21.87,34.95923611111111,-0.3744142483408255
2018-02-13,22.27,35.369236111111114,-0.3703567719121883
2018-02-14,22.68,35.509236111111115,-0.3612929343500224
2018-02-15,22.82,35.33923611111111,-0.35425882075518045
2018-02-16,22.65,35.72923611111111,-0.36606537207896594
2018-02-20,23.04,35.57923611111111,-0.352431290878536
2018-02-21,22.89,35.28923611111111,-0.3513602865211102
2018-02-22,22.6,35.42923611111111,-0.36210874179947894
2018-02-23,22.74,36.51923611111111,-0.3773144670711973
2018-02-26,23.83,37.439236111111114,-0.3635019707859959
2018-02-27,24.75,35.66923611111111,-0.3061247534737568
2018-02-28,22.98,35.38923611111111,-0.3506500132455529
2018-03-01,22.7,35.83923611111111,-0.366615964424465
2018-03-02,23.15,35.69923611111111,-0.35152674057373623
2018-03-05,23.01,35.549236111111114,-0.3527287076413972
2018-03-06,22.86,35.07923611111111,-0.3483324457923629
2018-03-07,22.39,35.14923611111111,-0.3630018038166626
2018-03-08,22.46,35.17923611111111,-0.3615552103217451
2018-03-09,22.49,35.30923611111111,-0.3630561723502468
2018-03-12,22.62,35.13923611111111,-0.3562751356211895
2018-03-13,22.45,34.939236111111114,-0.3574559006211181
2018-03-14,22.25,34.299236111111114,-0.3512975062207816
2018-03-15,21.61,34.26923611111111,-0.3694052610354688
2018-03-16,21.58,33.92923611111111,-0.36397035496673025
2018-03-19,21.24,32.99923611111111,-0.3563487370288454
2018-03-20,20.31,33.189236111111114,-0.3880546110791443
2018-03-21,20.5,32.56923611111111,-0.3705716667697234
2018-03-22,19.88,32.10923611111111,-0.38086350197784036
2018-03-23,19.42,32.57923611111111,-0.4039148145227127
2018-03-26,19.89,32.41923611111111,-0.3864753650631805
2018-03-27,19.73,31.95923611111111,-0.3826510767840109
2018-03-28,19.27,32.20923611111111,-0.4017244018602325
2018-03-29,19.52,,
2018-04-02,19.57,,
2018-04-03,20.17,,
2018-04-04,20.66,,
2018-04-05,20.73,,
2018-04-06,20.73,,
2018-04-09,20.67,,
2018-04-10,20.68,,
2018-04-11,20.55,,
2018-04-12,21.35,,
2018-04-13,21.04,,
2018-04-16,21.49,,
2018-04-17,21.96,,
2018-04-18,21.74,,
2018-04-19,21.63,,
2018-04-20,21.46,,
2018-04-23,22.14,,
2018-04-24,22.35,,
2018-04-25,22.56,,
2018-04-26,22.64,,
2018-04-27,22.5,,
2018-04-30,22.22,,
2018-05-01,22.55,,
2018-05-02,22.28,,
2018-05-03,21.63,,
2018-05-04,21.88,,
2018-05-07,22.13,,
2018-05-08,21.83,,
2018-05-09,21.11,,
2018-05-10,22.57,,
2018-05-11,22.84,,
2018-05-14,22.51,,
2018-05-15,21.7,,
2018-05-16,22.45,,
2018-05-17,21.82,,
2018-05-18,21.42,,
2018-05-21,21.44,,
2018-05-22,22.0,,
2018-05-23,21.34,,
2018-05-24,21.24,,
2018-05-25,20.95,,
2018-05-29,20.41,,
2018-05-30,19.94,,
2018-05-31,19.77,,
2018-06-01,19.85,,
2018-06-04,19.97,,
2018-06-05,20.65,,
2018-06-06,21.17,,
2018-06-07,21.47,,
2018-06-08,21.8,,
2018-06-11,22.63,,
2018-06-12,22.82,,
2018-06-13,23.14,,
2018-06-14,24.15,,
2018-06-15,25.31,,
2018-06-18,25.34,,
2018-06-19,25.68,,
2018-06-20,26.18,,
2018-06-21,25.94,,
2018-06-22,26.25,,
2018-06-25,26.1,,
2018-06-26,25.85,,
2018-06-27,26.08,,
2018-06-28,26.3,,
2018-06-29,25.5,,
2018-07-02,25.58,,
2018-07-03,25.34,,
2018-07-05,25.57,,
2018-07-06,25.76,,
2018-07-09,26.14,,
2018-07-10,26.22,,
2018-07-11,25.61,,
2018-07-12,25.52,,
2018-07-13,25.51,,
2018-07-16,25.35,,
2018-07-17,24.6,,
2018-07-18,24.77,,
2018-07-19,24.7,,
2018-07-20,24.59,,
2018-07-23,24.6,,
2018-07-24,24.13,,
2018-07-25,24.06,,
2018-07-26,24.44,,
2018-07-27,24.26,,
2018-07-30,24.3,,
2018-07-31,24.55,,
2018-08-01,24.2,,
2018-08-02,24.44,,
2018-08-03,24.94,,
2018-08-06,24.81,,
2018-08-07,23.8,,
2018-08-08,23.96,,
2018-08-09,24.31,,
2018-08-10,24.17,,
2018-08-13,24.13,,
2018-08-14,24.56,,
2018-08-15,24.23,,
2018-08-16,24.49,,
2018-08-17,24.92,,
2018-08-20,25.82,,
2018-08-21,27.31,,
2018-08-22,26.82,,
2018-08-23,26.58,,
2018-08-24,26.32,,
2018-08-27,26.52,,
2018-08-28,26.05,,
2018-08-29,26.12,,
2018-08-30,26.13,,
2018-08-31,25.64,,
2018-09-04,25.32,,
2018-09-05,25.44,,
2018-09-06,25.43,,
2018-09-07,25.75,,
2018-09-10,26.21,,
2018-09-11,26.46,,
2018-09-12,28.36,,
2018-09-13,29.22,,
