date,SLB,dcf,Deviation
2016-05-13,72.43,75.65210484511518,-0.04259107994036493
2016-05-16,74.0,76.53210484511517,-0.033085524698943214
2016-05-17,74.88,74.82210484511518,0.0007737707326553878
2016-05-18,73.17,75.85210484511516,-0.035359662735685915
2016-05-19,74.2,76.61210484511516,-0.03148464397358153
2016-05-20,74.96,76.66210484511517,-0.0222026886498099
2016-05-23,75.01,77.27210484511517,-0.02927453380038425
2016-05-24,75.62,79.56210484511517,-0.049547518291394255
2016-05-25,77.91,79.53210484511517,-0.020395598082989852
2016-05-26,77.88,78.82210484511518,-0.011952292405365328
2016-05-27,77.17,77.95210484511517,-0.010033145951211409
2016-05-31,76.3,77.51210484511518,-0.015637620053502665
2016-06-01,75.86,77.10210484511516,-0.016109869472569427
2016-06-02,75.45,77.28210484511517,-0.023706715141713297
2016-06-03,75.63,80.74210484511516,-0.06331399032662755
2016-06-06,79.09,81.75210484511517,-0.03256313522641041
2016-06-07,80.1,82.46210484511516,-0.028644731413924096
2016-06-08,80.81,81.61210484511516,-0.009828258279055535
2016-06-09,79.96,80.18210484511518,-0.0027700051719048435
2016-06-10,78.53,79.29210484511518,-0.009611358490278832
2016-06-13,77.64,79.11210484511516,-0.018607833124870354
2016-06-14,77.46,78.50210484511517,-0.01327486501376307
2016-06-15,76.85,77.99210484511516,-0.014643852058913942
2016-06-16,76.34,79.15210484511518,-0.035527859311106136
2016-06-17,77.5,79.24210484511516,-0.021984585701253723
2016-06-20,77.59,80.17210484511517,-0.032207023254579026
2016-06-21,78.52,79.92210484511517,-0.017543392379772538
2016-06-22,78.27,81.24210484511516,-0.036583306781395764
2016-06-23,79.59,78.31210484511517,0.016317977372875436
2016-06-24,76.66,76.72210484511515,-0.0008094778583113138
2016-06-27,75.07,78.28210484511517,-0.04103242818356101
2016-06-28,76.63,79.48210484511517,-0.035883609910344005
2016-06-29,77.83,80.73210484511517,-0.03594734524366572
2016-06-30,79.08,81.75088569265708,-0.03267103065645416
2016-07-01,79.52,79.86088569265708,-0.004268493765132719
2016-07-05,77.63,80.29088569265708,-0.03314056968860213
2016-07-06,78.06,79.93088569265707,-0.023406292529408845
2016-07-07,77.7,80.97088569265708,-0.040395824556896276
2016-07-08,78.74,80.25088569265708,-0.01882702825789906
2016-07-11,78.02,81.88088569265707,-0.04715246617078683
2016-07-12,79.65,81.11088569265708,-0.018010969553366896
2016-07-13,78.88,81.33088569265708,-0.030134747356850178
2016-07-14,79.1,81.58088569265708,-0.03041013432979167
2016-07-15,79.35,81.93088569265707,-0.031500766418400716
2016-07-18,79.7,82.04088569265708,-0.02853315969096859
2016-07-19,79.81,82.83088569265708,-0.03647052264859307
2016-07-20,80.6,82.25088569265708,-0.02007134243910602
2016-07-21,80.02,83.84088569265708,-0.04557305974394932
2016-07-22,81.61,82.94088569265706,-0.016046195812144393
2016-07-25,80.71,82.83088569265708,-0.02560501043688701
2016-07-26,80.6,82.11088569265708,-0.018400552861070896
2016-07-27,79.88,81.28088569265708,-0.017235118450285802
2016-07-28,79.05,82.75088569265708,-0.044723215488018386
2016-07-29,80.52,80.69088569265706,-0.0021177818435151874
2016-08-01,78.46,81.12088569265708,-0.03280148718713938
2016-08-02,78.89,81.85088569265707,-0.03617414359784621
2016-08-03,79.62,82.62088569265708,-0.036321151334786306
2016-08-04,80.39,83.43088569265707,-0.03644796129648076
2016-08-05,81.2,84.73088569265708,-0.041671766603085025
2016-08-08,82.5,84.06088569265708,-0.018568513522020047
2016-08-09,81.83,83.08088569265708,-0.015056239256819093
2016-08-10,80.85,83.73088569265708,-0.03440648774732513
2016-08-11,81.5,83.43088569265707,-0.02314353583360096
2016-08-12,81.2,84.27088569265709,-0.03644064812439329
2016-08-15,82.04,84.15088569265708,-0.025084533279502663
2016-08-16,81.92,84.44088569265706,-0.029853851863094305
2016-08-17,82.21,86.09088569265708,-0.045078937932080065
2016-08-18,83.86,85.54088569265708,-0.019650085208334223
2016-08-19,83.31,84.28088569265708,-0.011519642736047664
2016-08-22,82.05,83.98088569265708,-0.022991966287703836
2016-08-23,81.75,83.56088569265708,-0.021671451632497618
2016-08-24,81.33,83.57088569265707,-0.026814191019803535
2016-08-25,81.34,83.13088569265707,-0.0215429641791397
2016-08-26,80.9,83.37088569265708,-0.029637272917621194
2016-08-29,81.14,82.87088569265708,-0.020886535460431954
2016-08-30,80.64,81.23088569265708,-0.007274150560080517
2016-08-31,79.0,81.19088569265706,-0.02698437976093182
2016-09-01,78.96,80.78088569265708,-0.02254104640031951
2016-09-02,78.55,81.01088569265708,-0.030377222414198934
2016-09-06,78.78,80.84088569265708,-0.025493111251801537
2016-09-07,78.61,81.61088569265708,-0.0367706546398513
2016-09-08,79.38,79.79088569265708,-0.005149531667561158
2016-09-09,77.56,81.03088569265708,-0.04283410779714092
2016-09-12,78.8,79.31088569265708,-0.006441558282892612
2016-09-13,77.08,78.60088569265707,-0.019349472709557003
2016-09-14,76.37,79.03088569265708,-0.03366893423167472
2016-09-15,76.8,78.56088569265708,-0.022414280047019286
2016-09-16,76.33,78.19088569265706,-0.023799266067551672
2016-09-19,75.96,77.60088569265707,-0.021145192841688698
2016-09-20,75.37,78.79088569265708,-0.04341727679012353
2016-09-21,76.56,79.24088569265707,-0.033832101562508154
2016-09-22,77.01,78.15088569265708,-0.014598499844823531
2016-09-23,75.92,77.81088569265708,-0.0243010431744195
2016-09-26,75.58,77.56088569265708,-0.025539750803085792
2016-09-27,75.33,80.24088569265707,-0.06120178821887645
2016-09-28,78.01,79.60088569265707,-0.01998577878642649
2016-09-29,77.37,80.87088569265708,-0.043289815150064026
2016-09-30,78.64,81.45836431226768,-0.03459883261912278
2016-10-03,78.9,81.09836431226766,-0.02710738164586035
2016-10-04,78.54,82.70836431226768,-0.050398340566014554
2016-10-05,80.15,83.97836431226766,-0.045587507492193424
2016-10-06,81.42,83.86836431226766,-0.029192942205855443
2016-10-07,81.31,84.88836431226765,-0.04215376678839511
2016-10-10,82.33,84.24836431226765,-0.022770344895447603
2016-10-11,81.69,83.99836431226765,-0.0274810626512465
2016-10-12,81.44,84.08836431226766,-0.031495015201304044
2016-10-13,81.53,83.87836431226765,-0.027997259263723984
2016-10-14,81.32,83.53836431226766,-0.02655503648569646
2016-10-17,80.98,83.94836431226766,-0.03535940618480726
2016-10-18,81.39,85.99836431226765,-0.05358665073598701
2016-10-19,83.44,85.54836431226765,-0.02464529075707078
2016-10-20,82.99,83.02836431226766,-0.0004620627250149223
2016-10-21,80.47,82.86836431226766,-0.028941856547693545
2016-10-24,80.31,82.77836431226766,-0.029818954901744132
2016-10-25,80.22,82.57836431226765,-0.028559106636570908
2016-10-26,80.02,82.15836431226765,-0.026027347673818757
2016-10-27,79.6,81.75836431226766,-0.0263993088710045
2016-10-28,79.2,80.78836431226766,-0.019660805436389595
2016-10-31,78.23,81.25836431226766,-0.03726833954754438
2016-11-01,78.7,80.31836431226766,-0.020149368405657064
2016-11-02,77.76,81.01836431226765,-0.040217601773703926
2016-11-03,78.46,80.39836431226766,-0.024109499351741115
2016-11-04,77.84,82.30836431226766,-0.0542880951359358
2016-11-07,79.75,82.39836431226766,-0.03214098161258483
2016-11-08,79.84,82.49836431226765,-0.03222323659903581
2016-11-09,79.94,82.43836431226765,-0.030305845259182007
2016-11-10,79.88,81.21836431226765,-0.0164785922937567
2016-11-11,78.66,81.26836431226765,-0.03209569103969179
2016-11-14,78.71,83.71836431226765,-0.05982396279968594
2016-11-15,81.16,83.59836431226766,-0.029167607911077864
2016-11-16,81.04,82.65836431226765,-0.019578953996159054
2016-11-17,80.1,82.55836431226766,-0.02977728946965541
2016-11-18,80.0,84.26836431226765,-0.0506520370616268
2016-11-21,81.71,84.05836431226766,-0.027937306792501282
2016-11-22,81.5,83.95836431226768,-0.029280755198186625
2016-11-23,81.4,83.84836431226766,-0.029199905476384402
2016-11-25,81.29,83.61836431226766,-0.02784513104767894
2016-11-28,81.06,82.47836431226766,-0.017196804569228008
2016-11-29,79.92,86.60836431226765,-0.07722538539294732
2016-11-30,84.05,87.16836431226766,-0.03577403725388928
2016-12-01,84.61,87.56836431226766,-0.03378348260244046
2016-12-02,85.01,86.98836431226766,-0.02274286139196502
2016-12-05,84.43,86.51836431226765,-0.02413781546690119
2016-12-06,83.96,86.90836431226765,-0.03392497759679358
2016-12-07,84.35,87.02836431226766,-0.03077576297604978
2016-12-08,84.47,87.33836431226766,-0.032841974255576556
2016-12-09,84.78,87.56836431226766,-0.031842142241282345
2016-12-12,85.01,88.68836431226765,-0.041475162393527665
2016-12-13,86.13,87.71836431226765,-0.01810754594799846
2016-12-14,85.16,87.83836431226766,-0.030491964795086646
2016-12-15,85.28,88.05836431226766,-0.0315513958721193
2016-12-16,85.5,87.67836431226766,-0.024844946975851268
2016-12-19,85.12,87.83836431226766,-0.030947346681044707
2016-12-20,85.28,88.71836431226765,-0.03875594798124793
2016-12-21,86.16,88.93836431226765,-0.031239210814724028
2016-12-22,86.38,88.06836431226766,-0.01917106472286878
2016-12-23,85.51,87.99836431226765,-0.028277392786956068
2016-12-27,85.44,87.18836431226765,-0.020052725223813517
2016-12-28,84.63,86.75836431226766,-0.02453209358128383
2016-12-29,84.2,86.50836431226766,-0.026683712385720204
2016-12-30,83.95,86.9584377302874,-0.034596271607574725
2017-01-03,84.8,87.58843773028741,-0.031835682911412366
2017-01-04,85.43,87.4584377302874,-0.023193162179993232
2017-01-05,85.3,88.6384377302874,-0.03766354434681862
2017-01-06,86.48,87.9284377302874,-0.016472915562657287
2017-01-09,85.77,86.75843773028738,-0.011392986735886401
2017-01-10,84.6,87.8184377302874,-0.03664877004726552
2017-01-11,85.66,87.4884377302874,-0.020899192827333102
2017-01-12,85.33,86.97843773028738,-0.018952257287019214
2017-01-13,84.82,88.58843773028741,-0.04253870851363972
2017-01-17,86.43,89.6384377302874,-0.03579310183808915
2017-01-18,87.48,89.35843773028739,-0.021021380610492746
2017-01-19,87.2,88.6484377302874,-0.016339123027686808
2017-01-20,86.49,86.4284377302874,0.000712291825807565
2017-01-23,84.27,86.7384377302874,-0.028458406617409837
2017-01-24,84.58,87.6684377302874,-0.03522861602472027
2017-01-25,85.51,87.0384377302874,-0.017560491320210536
2017-01-26,84.88,86.6584377302874,-0.02052238393475947
2017-01-27,84.5,85.7684377302874,-0.014789096826926085
2017-01-30,83.61,85.86843773028738,-0.026301139161063247
2017-01-31,83.71,85.3284377302874,-0.01896715530410964
2017-02-01,83.17,84.5984377302874,-0.016884918547095062
2017-02-02,82.44,84.6584377302874,-0.02620456731501597
2017-02-03,82.5,83.8484377302874,-0.016081846803453592
2017-02-06,81.69,83.22843773028738,-0.018484520102046043
2017-02-07,81.07,83.2784377302874,-0.026518721898216135
2017-02-08,81.12,83.36843773028738,-0.02696989162207286
2017-02-09,81.21,84.3184377302874,-0.036865456879436986
2017-02-10,82.16,83.97843773028738,-0.02165362656694858
2017-02-13,81.82,84.61843773028738,-0.03307125261762833
2017-02-14,82.46,83.9084377302874,-0.01726212249289183
2017-02-15,81.75,83.2884377302874,-0.018471204073599257
2017-02-16,81.13,82.80843773028741,-0.020268921577221377
2017-02-17,80.65,82.83843773028741,-0.02641814343979676
2017-02-21,80.68,81.85843773028739,-0.014396044720156764
2017-02-22,79.7,82.6284377302874,-0.035441039558877896
2017-02-23,80.47,82.30843773028741,-0.02233595705353686
2017-02-24,80.15,83.2184377302874,-0.03687209005571901
2017-02-27,81.06,82.5184377302874,-0.017674083155261866
2017-02-28,80.36,84.4284377302874,-0.0481880020483656
2017-03-01,82.27,83.10843773028739,-0.01008847901832044
2017-03-02,80.95,82.85843773028739,-0.02303250921166955
2017-03-03,80.7,82.8784377302874,-0.026284734485183314
2017-03-06,80.72,82.10843773028739,-0.016909805723599125
2017-03-07,79.95,80.25843773028738,-0.0038430567428174855
2017-03-08,78.1,80.85843773028739,-0.03411440794204412
2017-03-09,78.7,80.8484377302874,-0.026573645584280103
2017-03-10,78.69,80.74843773028739,-0.025491982113176048
2017-03-13,78.59,80.5384377302874,-0.02419264372637142
2017-03-14,78.38,82.4084377302874,-0.04888380172273121
2017-03-15,80.25,81.80843773028741,-0.019049840988595745
2017-03-16,79.65,81.7084377302874,-0.02519247445511219
2017-03-17,79.55,81.0784377302874,-0.018851346585782247
2017-03-20,78.92,80.8484377302874,-0.023852504568124377
2017-03-21,78.69,80.5384377302874,-0.022951000570405555
2017-03-22,78.38,79.8284377302874,-0.018144382772229295
2017-03-23,77.67,79.11843773028738,-0.01830720843130229
2017-03-24,76.96,79.1784377302874,-0.02801820538369637
2017-03-27,77.02,80.4684377302874,-0.04285453809661144
2017-03-28,78.31,80.8284377302874,-0.031157817731069626
2017-03-29,78.67,79.99843773028739,-0.01660579591274247
2017-03-30,77.84,80.25843773028738,-0.030133127415396088
2017-03-31,78.1,79.05663338088445,-0.012100608639322163
2017-04-03,77.7,79.56663338088444,-0.023460002033124705
2017-04-04,78.21,79.65663338088446,-0.01816086519709248
2017-04-05,78.3,79.97663338088445,-0.020964040495422887
2017-04-06,78.62,79.68663338088444,-0.013385348779715311
2017-04-07,78.33,80.06663338088444,-0.02168985140942692
2017-04-10,78.71,81.00663338088447,-0.028351176749760065
2017-04-11,79.65,80.92663338088444,-0.01577519448851783
2017-04-12,79.57,79.50663338088447,0.0007969978908799469
2017-04-13,78.15,79.59663338088446,-0.01817455487045594
2017-04-17,78.24,79.28663338088447,-0.013200628356315192
2017-04-18,77.93,77.83663338088445,0.0011995202652030912
2017-04-19,76.48,77.86663338088445,-0.017807799318890982
2017-04-20,76.51,76.19663338088445,0.004112604523471841
2017-04-21,74.84,75.45663338088444,-0.0081720234955599
2017-04-24,74.1,75.44663338088445,-0.01784882002734456
2017-04-25,74.09,75.46663338088445,-0.018241616449702902
2017-04-26,74.11,74.19663338088445,-0.0011676187575752062
2017-04-27,72.84,73.94663338088445,-0.014965297678724565
2017-04-28,72.59,73.65663338088446,-0.014481158477184342
2017-05-01,72.3,72.80663338088445,-0.006958615683189562
2017-05-02,71.45,72.88663338088445,-0.019710519120522574
2017-05-03,71.53,72.29663338088444,-0.01060399834727499
2017-05-04,70.94,73.32663338088445,-0.03254797432861034
2017-05-05,71.97,73.57663338088445,-0.02183619047323604
2017-05-08,72.22,73.63663338088445,-0.01923816062525474
2017-05-09,72.28,74.02663338088445,-0.02359466182796144
2017-05-10,72.67,73.13663338088445,-0.006380296156842324
2017-05-11,71.78,72.37663338088446,-0.008243453073378704
2017-05-12,71.02,73.35663338088445,-0.031853061859479226
2017-05-15,72.0,72.72663338088445,-0.009991296820779816
2017-05-16,71.37,72.34663338088446,-0.013499361825763945
2017-05-17,70.99,72.78663338088447,-0.024683562041987628
2017-05-18,71.43,73.10663338088445,-0.022934080032781745
2017-05-19,71.75,73.24663338088445,-0.020432794134058185
2017-05-22,71.89,73.44663338088445,-0.021194073972212624
2017-05-23,72.09,72.71663338088445,-0.008617469645523679
2017-05-24,71.36,70.74663338088445,0.008669905404732337
2017-05-25,69.39,71.44663338088445,-0.02878558839743317
2017-05-26,70.09,70.09663338088446,-9.463194684977694e-05
2017-05-30,68.74,70.94663338088445,-0.031102721520807175
2017-05-31,69.59,71.13663338088445,-0.021741728661846538
2017-06-01,69.78,70.31663338088444,-0.0076316705604725366
2017-06-02,68.96,70.62663338088446,-0.023597802997297412
2017-06-05,69.27,71.32663338088445,-0.028834017300410353
2017-06-06,69.97,70.02663338088445,-0.0008087405912606815
2017-06-07,68.67,69.66663338088445,-0.014305749144437718
2017-06-08,68.31,71.03663338088447,-0.0383834825936189
2017-06-09,69.68,70.66663338088445,-0.013961799702083
2017-06-12,69.31,70.70663338088444,-0.019752508556884818
2017-06-13,69.35,69.53663338088447,-0.002683957675405302
2017-06-14,68.18,68.68663338088444,-0.007376011254985104
2017-06-15,67.33,69.93663338088444,-0.03727135915577129
2017-06-16,68.58,69.45663338088444,-0.012621305384572623
2017-06-19,68.1,68.10663338088445,-9.739698697708299e-05
2017-06-20,66.75,66.82663338088445,-0.0011467490880120446
2017-06-21,65.47,66.72663338088445,-0.01883256081138429
2017-06-22,65.37,67.28663338088447,-0.028484608080108886
2017-06-23,65.93,67.24663338088445,-0.019579171695139563
2017-06-26,65.89,66.71663338088445,-0.012390214238857111
2017-06-27,65.36,66.60663338088445,-0.018716354777393973
2017-06-28,65.25,66.73663338088446,-0.02227612190743622
2017-06-29,65.38,67.19663338088445,-0.027034589226924477
2017-06-30,65.84,68.33220472440945,-0.03647189102796777
2017-07-03,66.97,67.10220472440945,-0.0019701994137512058
2017-07-05,65.74,66.49220472440945,-0.01131267533580993
2017-07-06,65.13,66.44220472440945,-0.019749566256150763
2017-07-07,65.08,66.71220472440943,-0.02446635860937485
2017-07-10,65.35,67.15220472440946,-0.02683761064592971
2017-07-11,65.79,66.94220472440945,-0.0172119327284318
2017-07-12,65.58,67.85220472440945,-0.03348755922726909
2017-07-13,66.49,68.21220472440943,-0.02524775047760852
2017-07-14,66.85,68.19220472440945,-0.019682670912809064
2017-07-17,66.83,67.54220472440946,-0.010544588044104408
2017-07-18,66.18,68.80220472440945,-0.038112219439955575
2017-07-19,67.44,68.38220472440945,-0.013778507554804253
2017-07-20,67.02,67.89220472440945,-0.012846905295680777
2017-07-21,66.53,67.78220472440945,-0.018473945034699013
2017-07-24,66.42,68.37220472440944,-0.02855260748542876
2017-07-25,67.01,68.35220472440945,-0.01963659738293888
2017-07-26,66.99,69.14220472440945,-0.03112722154272962
2017-07-27,67.78,69.82220472440943,-0.029248642784484913
2017-07-28,68.46,69.96220472440943,-0.02147166073920659
2017-07-31,68.6,70.37220472440944,-0.02518330541653102
2017-08-01,69.01,70.49220472440945,-0.021026505415799535
2017-08-02,69.13,69.58220472440945,-0.006498855938820491
2017-08-03,68.22,68.90220472440946,-0.009901057987013573
2017-08-04,67.54,67.91220472440945,-0.0054806750262322845
2017-08-07,66.55,66.85220472440945,-0.004520490022060675
2017-08-08,65.49,66.85220472440945,-0.020376362006683024
2017-08-09,65.49,65.76220472440946,-0.004139227471922413
2017-08-10,64.4,65.19220472440945,-0.01215183207499082
2017-08-11,63.83,65.31220472440945,-0.022694146226784895
2017-08-14,63.95,64.80220472440945,-0.013150860036841294
2017-08-15,63.44,65.07220472440945,-0.02508297868993492
2017-08-16,63.71,64.39220472440945,-0.010594523472665762
2017-08-17,63.03,64.68220472440944,-0.025543420040318177
2017-08-18,63.32,64.36220472440945,-0.016192806459505826
2017-08-21,63.0,64.71220472440945,-0.026458760471865128
2017-08-22,63.35,64.55220472440945,-0.018623759320723132
2017-08-23,63.19,64.24220472440945,-0.016378714412484285
2017-08-24,62.88,65.24220472440945,-0.03620669679063837
2017-08-25,63.88,64.81220472440945,-0.014383166386227941
2017-08-28,63.45,64.86220472440945,-0.021772382397572065
2017-08-29,63.5,64.75220472440945,-0.019338410633876313
2017-08-30,63.39,64.87220472440944,-0.02284807076784512
2017-08-31,63.51,64.71220472440945,-0.018577712342351616
2017-09-01,63.35,66.46220472440943,-0.04682668499058107
2017-09-05,65.1,67.08220472440945,-0.02954889053740628
2017-09-06,65.72,67.23220472440944,-0.022492267368117713
2017-09-07,65.87,66.22220472440945,-0.005318529122900428
2017-09-08,64.86,67.13220472440945,-0.033846716843835
2017-09-11,65.77,67.79220472440946,-0.029829458012616383
2017-09-12,66.43,68.28220472440945,-0.027125731102049855
2017-09-13,66.92,69.06220472440945,-0.0310184815697363
2017-09-14,67.7,68.60220472440945,-0.013151249701577439
2017-09-15,67.24,69.23220472440944,-0.028775693802324476
2017-09-18,67.87,69.25220472440945,-0.019958999571348834
2017-09-19,67.89,68.98220472440944,-0.015833137383371665
2017-09-20,67.62,69.45220472440946,-0.026380800029023543
2017-09-21,68.09,70.16220472440945,-0.029534487015464683
2017-09-22,68.8,71.01220472440946,-0.0311524579893665
2017-09-25,69.65,70.18220472440944,-0.007583186172325229
2017-09-26,68.82,70.44220472440945,-0.023028874958641588
2017-09-27,69.08,70.52220472440945,-0.020450363542169114
2017-09-28,69.16,71.12220472440944,-0.027589199913202522
2017-09-29,69.76,70.53146953405017,-0.010937947828773553
2017-10-02,69.32,70.27146953405018,-0.013539912290992495
2017-10-03,69.06,70.03146953405017,-0.013871899883206473
2017-10-04,68.82,70.08146953405019,-0.01800004398362809
2017-10-05,68.87,69.55146953405018,-0.009798060898146166
2017-10-06,68.34,69.54146953405018,-0.017277022503268902
2017-10-09,68.33,69.54146953405018,-0.017420821592747604
2017-10-10,68.33,68.95146953405018,-0.009013144146888363
2017-10-11,67.74,68.50146953405019,-0.011116105088397998
2017-10-12,67.29,68.38146953405018,-0.015961481107197972
2017-10-13,67.17,68.01146953405018,-0.012372465112357123
2017-10-16,66.8,67.71146953405018,-0.013461080380065216
2017-10-17,66.5,67.12146953405018,-0.009258878543100257
2017-10-18,65.91,65.71146953405018,0.00302124526140668
2017-10-19,64.5,64.36146953405017,0.0021523819600877125
2017-10-20,63.15,63.12146953405018,0.0004519930565689556
2017-10-23,61.91,63.65146953405018,-0.027359455277282896
2017-10-24,62.44,64.65146953405018,-0.034206021146749976
2017-10-25,63.44,64.58146953405019,-0.017674877055071536
2017-10-26,63.37,64.76146953405018,-0.021486071024354625
2017-10-27,63.55,65.32146953405018,-0.027119254154666095
2017-10-30,64.11,65.21146953405018,-0.01689073320875012
2017-10-31,64.0,65.49146953405018,-0.022773493168827708
2017-11-01,64.28,64.46146953405018,-0.0028151628463003453
2017-11-02,63.25,64.79146953405018,-0.023791242043677996
2017-11-03,63.58,68.29146953405018,-0.06899060111308686
2017-11-06,67.08,67.64146953405019,-0.008300670253291176
2017-11-07,66.43,68.27146953405018,-0.026972753723013776
2017-11-08,67.06,68.10146953405018,-0.015292908378863324
2017-11-09,66.89,66.95146953405018,-0.0009181207593794705
2017-11-10,65.74,66.25146953405019,-0.007720123608538576
2017-11-13,65.04,63.99146953405018,0.016385472526019962
2017-11-14,62.78,62.76146953405018,0.000295252263648349
2017-11-15,61.55,62.521469534050176,-0.015538174986771569
2017-11-16,61.31,63.17146953405018,-0.029466934167913017
2017-11-17,61.96,62.93146953405018,-0.015436943412302617
2017-11-20,61.72,63.09146953405018,-0.02173779663366382
2017-11-21,61.88,63.35146953405018,-0.023227078154190117
2017-11-22,62.14,63.14146953405018,-0.015860725786721153
2017-11-24,61.93,62.57146953405018,-0.010251789494908792
2017-11-27,61.36,63.50146953405018,-0.033723149239906935
2017-11-28,62.29,63.36146953405018,-0.016910427455827493
2017-11-29,62.15,64.06146953405018,-0.029838053169139123
2017-11-30,62.85,65.94146953405019,-0.04688202364755978
2017-12-01,64.73,65.81146953405016,-0.016432842811549997
2017-12-04,64.6,64.66146953405018,-0.00095063620565905
2017-12-05,63.45,63.28146953405018,0.0026631882475349755
2017-12-06,62.07,63.28146953405018,-0.019144143506312217
2017-12-07,62.07,64.75146953405017,-0.04141171703663182
2017-12-08,63.54,65.77146953405018,-0.03392762165508467
2017-12-11,64.56,65.39146953405019,-0.01271525995630407
2017-12-12,64.18,64.51146953405018,-0.005138148866306924
2017-12-13,63.3,63.58146953405018,-0.0044269114273843835
2017-12-14,62.37,63.30146953405018,-0.014714816905619155
2017-12-15,62.09,64.81146953405018,-0.041990554351192255
2017-12-18,63.6,65.60146953405018,-0.030509522854687332
2017-12-19,64.39,66.49146953405018,-0.03160509985380944
2017-12-20,65.28,69.07146953405018,-0.054891977246569135
2017-12-21,67.86,68.65146953405018,-0.011528806876561104
2017-12-22,67.44,68.82146953405018,-0.020073235044286375
2017-12-26,67.61,69.13146953405018,-0.022008349371204883
2017-12-27,67.92,68.67146953405017,-0.010942965676270622
2017-12-28,67.46,68.60146953405018,-0.016639141140899594
2017-12-29,67.39,70.81610951008645,-0.048380369011919
2018-01-02,69.52,72.62610951008645,-0.04276849649581016
2018-01-03,71.33,74.39610951008645,-0.041213304435909426
2018-01-04,73.1,74.89610951008645,-0.023981345918169028
2018-01-05,73.6,76.09610951008645,-0.03280206473309388
2018-01-08,74.8,76.19610951008647,-0.018322582597234405
2018-01-09,74.9,76.89610951008645,-0.02595852407623578
2018-01-10,75.6,78.34610951008645,-0.03505100032737318
2018-01-11,77.05,79.26610951008645,-0.0279578438223268
2018-01-12,77.97,78.46610951008645,-0.006322595999521119
2018-01-16,77.17,78.50610951008645,-0.01701917874193959
2018-01-17,77.21,77.66610951008646,-0.005872696765211738
2018-01-18,76.37,77.71610951008645,-0.017320855593160434
2018-01-19,76.42,81.08610951008647,-0.05754511516557648
2018-01-22,79.79,80.50610951008645,-0.00889509522251497
2018-01-23,79.21,79.47610951008646,-0.0033482956290492583
2018-01-24,78.18,78.62610951008645,-0.00567380877505097
2018-01-25,77.33,78.90610951008645,-0.01997449272144103
2018-01-26,77.61,77.67610951008646,-0.0008510919316560006
2018-01-29,76.38,75.83610951008647,0.007171919728307996
2018-01-30,74.54,74.87610951008645,-0.004488875187100505
2018-01-31,73.58,76.80610951008646,-0.04200329284564008
2018-02-01,75.51,74.98610951008645,0.0069865004777063255
2018-02-02,73.69,72.64610951008645,0.014369530549583232
2018-02-05,71.35,72.33610951008647,-0.013632327156729018
2018-02-06,71.04,71.04610951008645,-8.599359104355386e-05
2018-02-07,69.75,68.69610951008647,0.015341341706676781
2018-02-08,67.4,66.48610951008645,0.013745585305678265
2018-02-09,65.19,68.13610951008646,-0.043238593034877204
2018-02-12,66.84,67.21610951008645,-0.005595526322897504
2018-02-13,65.92,67.16610951008646,-0.018552652806238856
2018-02-14,65.87,67.50610951008645,-0.024236465735623214
2018-02-15,66.21,67.57610951008645,-0.02021586504447337
2018-02-16,66.28,66.90610951008645,-0.00935803194463225
2018-02-20,65.61,65.69610951008647,-0.0013107246491248503
2018-02-21,64.4,66.25610951008645,-0.028014163883315235
2018-02-22,64.96,67.79610951008645,-0.041832924198467625
2018-02-23,66.5,68.02610951008646,-0.022434173012057634
2018-02-26,66.73,68.20610951008645,-0.021641895728829907
2018-02-27,66.91,66.93610951008645,-0.0003900661433351438
2018-02-28,65.64,66.51610951008645,-0.013171388352976376
2018-03-01,65.22,66.76610951008645,-0.023157100532462227
2018-03-02,65.47,67.45610951008645,-0.0294429892934972
2018-03-05,66.16,67.92610951008646,-0.026000451414403658
2018-03-06,66.63,67.52610951008646,-0.013270563291560733
2018-03-07,66.23,68.03610951008646,-0.026546337277246868
2018-03-08,66.74,70.07610951008645,-0.04760694526864784
2018-03-09,68.78,69.38610951008646,-0.00873531481107681
2018-03-12,68.09,68.43610951008645,-0.005057410664693562
2018-03-13,67.14,67.72610951008646,-0.008654114555320391
2018-03-14,66.43,66.64610951008645,-0.003242642543954233
2018-03-15,65.35,67.39610951008645,-0.03035946028576375
2018-03-16,66.1,65.99610951008646,0.0015741911255793273
2018-03-19,64.7,66.85610951008645,-0.03224999967671116
2018-03-20,65.56,69.03610951008646,-0.050352048149216566
2018-03-21,67.74,66.81610951008645,0.013827361345755573
2018-03-22,65.52,65.43610951008645,0.0012820213570401418
2018-03-23,64.14,65.75610951008645,-0.024577328587825686
2018-03-26,64.46,65.77610951008646,-0.020008929076059778
2018-03-27,64.48,64.50610951008646,-0.00040476026665925424
2018-03-28,63.21,66.07610951008645,-0.04337588171181517
2018-03-29,64.78,64.81787661406025,-0.0005843544410715218
2018-04-02,63.48,66.12787661406027,-0.040041760746590715
2018-04-03,64.79,66.14787661406025,-0.02052789422074386
2018-04-04,64.81,67.10787661406026,-0.03424153363211635
2018-04-05,65.77,65.69787661406026,0.001097803911737083
2018-04-06,64.36,65.59787661406025,-0.018870681155477076
2018-04-09,64.26,68.04787661406024,-0.05566487600404535
2018-04-10,66.71,68.88787661406026,-0.03161480250380888
2018-04-11,67.55,68.89787661406025,-0.019563398471778015
