date,DLTR,dcf,Deviation
2015-06-08,77.11,81.29280057943022,-0.05145351801901887
2015-06-09,77.09,82.43280057943022,-0.06481401264878806
2015-06-10,78.23,82.83280057943023,-0.05556736639631654
2015-06-11,78.63,82.97280057943023,-0.052340050584080866
2015-06-12,78.77,82.11280057943023,-0.04070985955711792
2015-06-15,77.91,82.75280057943023,-0.05852128925572586
2015-06-16,78.55,83.92280057943023,-0.06402074933551638
2015-06-17,79.72,84.51280057943023,-0.05671094256219411
2015-06-18,80.31,83.76280057943023,-0.041221169248705114
2015-06-19,79.56,84.84280057943023,-0.06226574963758358
2015-06-22,80.64,84.57280057943022,-0.046501955149712226
2015-06-23,80.37,84.77280057943022,-0.051936476668656195
2015-06-24,80.57,84.66280057943023,-0.04834237175499989
2015-06-25,80.46,85.86280057943023,-0.06292364729510769
2015-06-26,81.66,83.55280057943023,-0.022653945365132544
2015-06-29,79.35,83.19280057943023,-0.04619150398430483
2015-06-30,78.99,84.31280057943023,-0.06313158313862055
2015-07-01,80.11,84.01280057943023,-0.04645483250781901
2015-07-02,79.81,84.28280057943023,-0.053068960080591365
2015-07-06,80.08,84.54280057943022,-0.05278747035635878
2015-07-07,80.34,83.42280057943023,-0.036953932953796786
2015-07-08,79.22,83.18280057943022,-0.04763966290899513
2015-07-09,78.98,84.67280057943023,-0.06723293124206864
2015-07-10,80.47,86.31280057943023,-0.06769332636881986
2015-07-13,82.11,86.60280057943022,-0.05187823660863622
2015-07-14,82.4,86.00280057943023,-0.04189166579642667
2015-07-15,81.8,86.38280057943022,-0.053052234341676385
2015-07-16,82.18,85.87280057943023,-0.04300314598467625
2015-07-17,81.67,85.74280057943022,-0.04750020470415206
2015-07-20,81.54,84.02280057943022,-0.029549129073401015
2015-07-21,79.82,83.41280057943023,-0.043072532686502574
2015-07-22,79.21,82.44280057943023,-0.03921264872989805
2015-07-23,78.24,82.73280057943023,-0.054304949765562216
2015-07-24,78.53,81.94280057943023,-0.041648571385134336
2015-07-27,77.74,82.34280057943023,-0.05589803294327167
2015-07-28,78.14,81.79280057943022,-0.044659194373506406
2015-07-29,77.59,81.79280057943022,-0.051383502577941664
2015-07-30,77.59,82.23280057943023,-0.056459229732126914
2015-07-31,78.03,83.85353304802663,-0.06944886919303972
2015-08-03,77.66,83.99353304802663,-0.07540500819753815
2015-08-04,77.8,84.77353304802664,-0.08226073394954447
2015-08-05,78.58,83.79353304802663,-0.06221879968992927
2015-08-06,77.6,83.45353304802663,-0.0701412251133573
2015-08-07,77.26,84.30353304802662,-0.08354967809016978
2015-08-10,78.11,83.88353304802664,-0.06882796704236405
2015-08-11,77.69,83.51353304802663,-0.06973160918336019
2015-08-12,77.32,83.52353304802664,-0.07427287641747105
2015-08-13,77.33,83.97353304802662,-0.07911460679196403
2015-08-14,77.78,84.67353304802663,-0.08141307915091522
2015-08-17,78.48,85.56353304802663,-0.0827868227934283
2015-08-18,79.37,87.11353304802662,-0.08889012736697899
2015-08-19,80.92,86.57353304802663,-0.06530324972287238
2015-08-20,80.38,82.54353304802663,-0.026210812260335614
2015-08-21,76.35,79.90353304802663,-0.04447279003158422
2015-08-24,73.71,79.35353304802663,-0.07111886303299242
2015-08-25,73.16,83.53353304802663,-0.12418405722241499
2015-08-26,77.34,82.98353304802663,-0.06800786663012337
2015-08-27,76.79,82.92353304802663,-0.07396613268364094
2015-08-28,76.73,82.45353304802663,-0.0694152553134727
2015-08-31,76.26,75.84353304802663,0.005491133327210074
2015-09-01,69.65,73.78353304802663,-0.05602243315369637
2015-09-02,67.59,73.19353304802662,-0.07655776152177007
2015-09-03,67.0,74.28353304802663,-0.0980504392988093
2015-09-04,68.09,74.98353304802663,-0.09193395893484169
2015-09-08,68.79,74.13353304802664,-0.07207983794007056
2015-09-09,67.94,72.25353304802663,-0.05969996021038082
2015-09-10,66.06,72.65353304802663,-0.09075309584281421
2015-09-11,66.46,71.53353304802663,-0.07092524067866646
2015-09-14,65.34,72.43353304802663,-0.09793161743640622
2015-09-15,66.24,73.90353304802663,-0.10369643685433072
2015-09-16,67.71,74.02353304802664,-0.08529089045142446
2015-09-17,67.83,72.84353304802663,-0.06882605549515486
2015-09-18,66.65,74.04353304802663,-0.09985386628202875
2015-09-21,67.85,75.37353304802663,-0.09981664310777072
2015-09-22,69.18,76.08353304802662,-0.09073623123769581
2015-09-23,69.89,75.44353304802662,-0.07361178385550016
2015-09-24,69.25,76.30353304802662,-0.09244045152649771
2015-09-25,70.11,74.89353304802663,-0.06387110947161634
2015-09-28,68.7,72.43353304802663,-0.051544262593833934
2015-09-29,66.24,72.85353304802663,-0.09077848075901618
2015-09-30,66.66,73.63353304802664,-0.09470594115697573
2015-10-01,67.44,73.14353304802663,-0.07797727031153445
2015-10-02,66.95,74.31353304802663,-0.0990873767671333
2015-10-05,68.12,71.38353304802664,-0.0457182897606222
2015-10-06,65.19,69.09353304802663,-0.056496359005311025
2015-10-07,62.9,68.27353304802664,-0.07870594662571007
2015-10-08,62.08,69.55353304802662,-0.10745008514328325
2015-10-09,63.36,69.24353304802663,-0.0849687008885851
2015-10-12,63.05,69.65353304802663,-0.09480542851248408
2015-10-13,63.46,67.57353304802663,-0.06087491451872162
2015-10-14,61.38,68.99353304802663,-0.11035140123534226
2015-10-15,62.8,69.65353304802663,-0.09839462189665338
2015-10-16,63.46,70.02353304802664,-0.09373324598638777
2015-10-19,63.83,70.31353304802663,-0.09220889303909885
2015-10-20,64.12,70.47353304802662,-0.09015488188589582
2015-10-21,64.28,70.99353304802663,-0.09456541687374498
2015-10-22,64.8,68.72353304802662,-0.05709155036142732
2015-10-23,62.53,69.87353304802663,-0.10509749153487269
2015-10-26,63.68,69.21353304802663,-0.07994871529223868
2015-10-27,63.02,70.15353304802663,-0.10168458719168227
2015-10-28,63.96,71.05353304802662,-0.09983364294118846
2015-10-29,64.86,71.68353304802663,-0.09518968663911964
2015-10-30,65.49,71.26512306289881,-0.08103715835587166
2015-11-02,66.22,72.59512306289882,-0.08781751161679563
2015-11-03,67.55,72.20512306289882,-0.06447081405627808
2015-11-04,67.16,72.75512306289882,-0.07690349252878981
2015-11-05,67.71,73.01512306289881,-0.07265786648512151
2015-11-06,67.97,72.65512306289881,-0.06448441438661956
2015-11-09,67.61,72.89512306289882,-0.07250310913582603
2015-11-10,67.85,71.54512306289881,-0.05164744855704917
2015-11-11,66.5,71.61512306289882,-0.07142518010345744
2015-11-12,66.57,67.25512306289882,-0.01018692750376915
2015-11-13,62.21,67.83512306289882,-0.08292345924813949
2015-11-16,62.79,69.27512306289881,-0.09361402443140521
2015-11-17,64.23,71.67512306289882,-0.10387318144351587
2015-11-18,66.63,72.20512306289882,-0.07721229223641468
2015-11-19,67.16,73.46512306289881,-0.08582471246254553
2015-11-20,68.42,74.59512306289882,-0.08278186038639468
2015-11-23,69.55,79.20512306289882,-0.1219002343476121
2015-11-24,74.16,79.97512306289882,-0.07271164882516457
2015-11-25,74.93,80.12512306289881,-0.06483762975091589
2015-11-27,75.08,80.50512306289882,-0.0673885444366088
2015-11-30,75.46,81.01512306289881,-0.06856896407582946
2015-12-01,75.97,81.08512306289882,-0.06308337299964317
2015-12-02,76.04,79.13512306289881,-0.03911187527235804
2015-12-03,74.09,82.28512306289882,-0.09959422502940729
2015-12-04,77.24,83.49512306289881,-0.07491602902587124
2015-12-07,78.45,84.52512306289881,-0.07187357844339426
2015-12-08,79.48,83.49512306289881,-0.04808811479772446
2015-12-09,78.45,82.85512306289881,-0.053166574377720655
2015-12-10,77.81,81.49512306289881,-0.045218939789250845
2015-12-11,76.45,82.75512306289882,-0.07619012369912792
2015-12-14,77.71,82.38512306289881,-0.05674717581388433
2015-12-15,77.34,83.90512306289881,-0.07824460322854554
2015-12-16,78.86,81.62512306289881,-0.033875882315890116
2015-12-17,76.58,81.13512306289881,-0.05614243118072948
2015-12-18,76.09,81.94512306289882,-0.071451757518316
2015-12-21,76.9,82.90512306289881,-0.07243367889753705
2015-12-22,77.86,82.08512306289882,-0.05147245816591228
2015-12-23,77.04,81.72512306289882,-0.057327819002401026
2015-12-24,76.68,82.28512306289882,-0.06811830443048927
2015-12-28,77.24,83.06512306289882,-0.07012718272249963
2015-12-29,78.02,82.66512306289881,-0.05619205404635286
2015-12-30,77.62,82.26512306289881,-0.05646527823640657
2015-12-31,77.22,83.85512306289881,-0.07912603095128579
2016-01-04,78.81,85.02512306289881,-0.0730974897654787
2016-01-05,79.98,85.56512306289882,-0.06527335978694493
2016-01-06,80.52,83.49512306289881,-0.03563229747751362
2016-01-07,78.45,82.83512306289882,-0.052937967624784976
2016-01-08,77.79,82.40512306289881,-0.0560052930128645
2016-01-11,77.36,83.74512306289881,-0.07624471526662047
2016-01-12,78.7,80.52512306289881,-0.0226652626345345
2016-01-13,75.48,80.74512306289881,-0.06520670058050915
2016-01-14,75.7,80.34512306289882,-0.05781462378571933
2016-01-15,75.3,81.93512306289881,-0.08098020500689618
2016-01-19,76.89,81.07512306289881,-0.051620310951017045
2016-01-20,76.03,82.07512306289881,-0.07365353638600203
2016-01-21,77.03,82.30512306289882,-0.06409228085191598
2016-01-22,77.26,81.64512306289882,-0.053709552982369124
2016-01-25,76.6,82.73512306289882,-0.07415379147057821
2016-01-26,77.69,83.01512306289881,-0.06414642135583026
2016-01-27,77.97,83.95512306289882,-0.07128955142397675
2016-01-28,78.91,86.36512306289882,-0.08632099160524942
2016-01-29,81.32,85.27351230425056,-0.0463627238683999
2016-02-01,81.98,84.98351230425055,-0.03534229432054581
2016-02-02,81.69,82.88351230425056,-0.014399876055799732
2016-02-03,79.59,79.96351230425056,-0.004671034244086103
2016-02-04,76.67,79.85351230425056,-0.039866903939316134
2016-02-05,76.56,78.62351230425055,-0.026245486162782328
2016-02-08,75.33,78.53351230425056,-0.04079165964002318
2016-02-09,75.24,78.44351230425056,-0.0408384608254847
2016-02-10,75.15,76.72351230425056,-0.020508866930006087
2016-02-11,73.43,78.52351230425056,-0.06486607838573255
2016-02-12,75.23,81.84351230425055,-0.08080679968456184
2016-02-16,78.55,84.17351230425056,-0.06680857374614502
2016-02-17,80.88,82.58351230425056,-0.020627753127943516
2016-02-18,79.29,82.73351230425055,-0.041621734752262274
2016-02-19,79.44,84.96351230425056,-0.06501040451895523
2016-02-22,81.67,84.98351230425055,-0.0389900607118685
2016-02-23,81.69,84.94351230425056,-0.038302069410517614
2016-02-24,81.65,85.59351230425055,-0.04607256085289435
2016-02-25,82.3,84.92351230425056,-0.03089264955094484
2016-02-26,81.63,83.54351230425056,-0.02290437942424406
2016-02-29,80.25,85.32351230425056,-0.05946206581556546
2016-03-01,82.03,82.06351230425057,-0.000408370337919739
2016-03-02,78.77,80.74351230425056,-0.024441744580222746
2016-03-03,77.45,81.68351230425056,-0.051828235403024614
2016-03-04,78.39,80.11351230425056,-0.02151337838871803
2016-03-07,76.82,79.25351230425056,-0.03070541902178958
2016-03-08,75.96,80.02351230425056,-0.05077897966788847
2016-03-09,76.73,83.11351230425056,-0.07680474723391151
2016-03-10,79.82,83.31351230425057,-0.04193212130455748
2016-03-11,80.02,84.25351230425056,-0.05024730944109246
2016-03-14,80.96,84.47351230425056,-0.04159306519179473
2016-03-15,81.18,84.72351230425056,-0.04182442639447537
2016-03-16,81.43,83.71351230425056,-0.02727770274351049
2016-03-17,80.42,83.31351230425057,-0.03473040836021679
2016-03-18,80.02,83.75351230425056,-0.04457738190952365
2016-03-21,80.46,82.30351230425056,-0.022398950574984866
2016-03-22,79.01,82.25351230425056,-0.03943311614770939
2016-03-23,78.96,81.81351230425057,-0.03487825206231021
2016-03-24,78.52,84.13351230425056,-0.06672147816616181
2016-03-28,80.84,84.64351230425056,-0.04493566252991554
2016-03-29,81.35,86.49351230425056,-0.05946703015317134
2016-03-30,83.2,85.75351230425056,-0.02977734947101396
2016-03-31,82.46,86.60351230425056,-0.04784462193281269
2016-04-01,83.31,85.83351230425056,-0.029400082048437803
2016-04-04,82.54,83.69351230425056,-0.013782577316831857
2016-04-05,80.4,84.25351230425056,-0.045737111710370204
2016-04-06,80.96,83.93351230425056,-0.03542699718643827
2016-04-07,80.64,82.95351230425057,-0.02788926279293924
2016-04-08,79.66,82.20351230425057,-0.030941649972771934
2016-04-11,78.91,83.45351230425057,-0.054443631895156996
2016-04-12,80.16,83.72351230425056,-0.042562862046455874
2016-04-13,80.43,83.54351230425056,-0.03726815186931198
2016-04-14,80.25,85.04351230425056,-0.05636540841706239
2016-04-15,81.75,85.85351230425056,-0.04779667359103945
2016-04-18,82.56,86.01351230425055,-0.040150811328743874
2016-04-19,82.72,85.11351230425056,-0.028121413856058597
2016-04-20,81.82,85.19351230425056,-0.039598230111734134
2016-04-21,81.9,84.24351230425056,-0.0278183119405897
2016-04-22,80.95,84.21351230425056,-0.03875283449121536
2016-04-25,80.92,85.34351230425055,-0.05183185206252916
2016-04-26,82.05,85.36351230425056,-0.0388164944811622
2016-04-27,82.07,83.36351230425056,-0.015516528376703476
2016-04-28,80.07,83.00351230425056,-0.03534202617231108
2016-04-29,79.71,84.81274111675127,-0.06016479422268595
2016-05-02,80.88,84.54274111675127,-0.04332413485024256
2016-05-03,80.61,84.54274111675127,-0.04651778573538634
2016-05-04,80.61,84.55274111675126,-0.046630553482672865
2016-05-05,80.62,85.12274111675127,-0.052897040880949375
2016-05-06,81.19,86.04274111675127,-0.056399192468387316
2016-05-09,82.11,85.62274111675127,-0.04102579607865464
2016-05-10,81.69,82.96274111675127,-0.015341116983588865
2016-05-11,79.03,84.22274111675127,-0.06165485767736989
2016-05-12,80.29,81.56274111675127,-0.015604442657578432
2016-05-13,77.63,83.96274111675127,-0.07542322978647775
2016-05-16,80.03,81.44274111675126,-0.0173464337936029
2016-05-17,77.51,79.26274111675127,-0.0221130520097651
2016-05-18,75.33,80.84274111675127,-0.06819092277920036
2016-05-19,76.91,80.82274111675127,-0.048411388461809146
2016-05-20,76.89,79.49274111675128,-0.03274187152420138
2016-05-23,75.56,81.46274111675127,-0.07245939721438477
2016-05-24,77.53,82.29274111675127,-0.0578755920889088
2016-05-25,78.36,92.30274111675126,-0.15105446434267278
2016-05-26,88.37,92.87274111675127,-0.04848291395955273
2016-05-27,88.94,94.47274111675127,-0.05856441817342628
2016-05-31,90.54,94.74274111675128,-0.04435950519493881
2016-06-01,90.81,94.98274111675127,-0.04393157185916752
2016-06-02,91.05,95.01274111675127,-0.04170747070523806
2016-06-03,91.08,94.55274111675126,-0.03672808504264535
2016-06-06,90.62,95.18274111675127,-0.04793664337901982
2016-06-07,91.25,95.50274111675127,-0.04453004245765391
2016-06-08,91.57,95.90274111675127,-0.0451784908991979
2016-06-09,91.97,95.27274111675126,-0.03466617080644241
2016-06-10,91.34,94.10274111675128,-0.029358774079955796
2016-06-13,90.17,93.98274111675127,-0.04056852429974178
2016-06-14,90.05,94.98274111675127,-0.05193302550289669
2016-06-15,91.05,95.77274111675126,-0.049311955173069855
2016-06-16,91.84,95.51274111675127,-0.038452891978692616
2016-06-17,91.58,96.41274111675126,-0.05012554420477522
2016-06-20,92.48,96.56274111675127,-0.04228070857904642
2016-06-21,92.63,95.85274111675128,-0.03362179400614007
2016-06-22,91.92,96.31274111675127,-0.045609138166116
2016-06-23,92.38,95.82274111675127,-0.03592822618752489
2016-06-24,91.89,96.49274111675128,-0.047700387236198405
2016-06-27,92.56,96.24274111675128,-0.03826513120905162
2016-06-28,92.31,98.35274111675128,-0.06143947843383579
2016-06-29,94.42,98.17274111675127,-0.03822589727110037
2016-06-30,94.24,97.71274111675127,-0.03554031006664626
2016-07-01,93.78,98.91274111675126,-0.05189160727729558
2016-07-05,94.98,98.79274111675127,-0.03859333260371278
2016-07-06,94.86,98.56274111675127,-0.03756735126070854
2016-07-07,94.63,99.01274111675127,-0.044264415542069946
2016-07-08,95.08,98.80274111675126,-0.037678520602502874
2016-07-11,94.87,98.37274111675127,-0.0356068264133671
2016-07-12,94.44,98.29274111675127,-0.03919659857867863
2016-07-13,94.36,98.93274111675127,-0.046220705755589564
2016-07-14,95.0,98.27274111675126,-0.03330263386937726
2016-07-15,94.34,99.66274111675126,-0.05340753281625943
2016-07-18,95.73,99.29274111675127,-0.035881184028972446
2016-07-19,95.36,99.38274111675126,-0.04047726065459889
2016-07-20,95.45,98.59274111675127,-0.03187598885225951
2016-07-21,94.66,100.06274111675127,-0.05399353502066728
2016-07-22,96.13,100.32274111675127,-0.04179252949111456
2016-07-25,96.39,100.58274111675127,-0.04168449845569977
2016-07-26,96.65,99.65274111675127,-0.03013204737874009
2016-07-27,95.72,100.05274111675126,-0.04330457185271319
2016-07-28,96.12,100.22274111675127,-0.04093622935309571
2016-07-29,96.29,101.72045646661032,-0.05338608039369985
2016-08-01,97.1,100.85045646661031,-0.03718829441145888
2016-08-02,96.23,101.39045646661032,-0.050896865902854915
2016-08-03,96.77,100.69045646661031,-0.03893573039775
2016-08-04,96.07,101.64045646661032,-0.05480550422793762
2016-08-05,97.02,100.52045646661031,-0.03482332442225888
2016-08-08,95.9,100.57045646661031,-0.046439646698440806
2016-08-09,95.95,102.74045646661031,-0.06609330637748478
2016-08-10,98.12,101.99045646661031,-0.03794920231460497
2016-08-11,97.37,100.90045646661031,-0.034989499455620354
2016-08-12,96.28,100.88045646661031,-0.04560304966634432
2016-08-15,96.26,100.13045646661031,-0.03865413784367355
2016-08-16,95.51,100.11045646661032,-0.045953805716036245
2016-08-17,95.49,100.4804564666103,-0.04966594143875769
2016-08-18,95.86,100.19045646661031,-0.04322224510528594
2016-08-19,95.57,100.38045646661031,-0.04792224139975321
2016-08-22,95.76,100.13045646661031,-0.04364762351870122
2016-08-23,95.51,99.55045646661031,-0.04058702099437883
2016-08-24,94.93,90.1204564666103,0.05336794465939754
2016-08-25,85.5,90.1204564666103,-0.0512697854379176
2016-08-26,85.5,90.15045646661031,-0.0515855010488242
2016-08-29,85.53,88.7304564666103,-0.03606942411949221
2016-08-30,84.11,87.32045646661031,-0.036766372927034885
2016-08-31,82.7,87.80045646661031,-0.058091457287012704
2016-09-01,83.18,87.7304564666103,-0.051868605839776705
2016-09-02,83.11,87.90045646661031,-0.05449865289869116
2016-09-06,83.28,87.1204564666103,-0.04408214353287043
2016-09-07,82.5,86.46045646661031,-0.04580656439328168
2016-09-08,81.84,86.25045646661032,-0.05113545652152818
2016-09-09,81.63,87.00045646661032,-0.061729060797185986
2016-09-12,82.38,84.80045646661031,-0.028542965067214654
2016-09-13,80.18,86.07045646661031,-0.06843761156181871
2016-09-14,81.45,86.61045646661032,-0.05958237235015329
2016-09-15,81.99,85.72045646661032,-0.043518859095942886
2016-09-16,81.1,84.84045646661032,-0.04408812284128172
2016-09-19,80.22,84.32045646661031,-0.04862943867285674
2016-09-20,79.7,84.51045646661031,-0.05692143514229975
2016-09-21,79.89,84.69045646661031,-0.0566823780020943
2016-09-22,80.07,84.71045646661031,-0.05478020849101917
2016-09-23,80.09,84.6204564666103,-0.05353854913791367
2016-09-26,80.0,85.08045646661031,-0.05971355441192461
2016-09-27,80.46,84.02045646661031,-0.04237606669067839
2016-09-28,79.4,81.9804564666103,-0.031476483272099065
2016-09-29,77.36,83.55045646661031,-0.07409243142895616
2016-09-30,78.93,84.15045646661031,-0.06203717348439697
2016-10-03,79.53,81.05045646661031,-0.0187593819072035
2016-10-04,76.43,79.74045646661031,-0.0415153939831846
2016-10-05,75.12,82.71045646661031,-0.09177142517251768
2016-10-06,78.09,82.59045646661032,-0.05449124098774971
2016-10-07,77.97,82.54045646661031,-0.05537231876660598
2016-10-10,77.92,81.86045646661032,-0.048136263059045725
2016-10-11,77.24,82.09045646661032,-0.05908672792656733
2016-10-12,77.47,82.85045646661031,-0.06494178422274233
2016-10-13,78.23,81.71045646661031,-0.04259499477931006
2016-10-14,77.09,81.06045646661032,-0.04898142250464366
2016-10-17,76.44,80.8704564666103,-0.054784610600529415
2016-10-18,76.25,81.38045646661031,-0.06304285684014677
2016-10-19,76.76,80.49045646661031,-0.04634656865386022
2016-10-20,75.87,80.33045646661031,-0.055526342844377075
2016-10-21,75.71,80.59045646661032,-0.06055873959011959
2016-10-24,75.97,80.44045646661031,-0.055574727730019036
2016-10-25,75.82,81.42045646661032,-0.0687843904302724
2016-10-26,76.8,79.07045646661031,-0.028714346268749247
2016-10-27,74.45,79.83045646661031,-0.06739854317206273
2016-10-28,75.21,78.65012674271229,-0.043739621093885295
2016-10-31,75.55,77.9801267427123,-0.031163411040998512
2016-11-01,74.88,78.46012674271229,-0.04562988732419848
2016-11-02,75.36,77.1701267427123,-0.023456314238634368
2016-11-03,74.07,76.7201267427123,-0.034542783689601286
2016-11-04,73.62,78.6401267427123,-0.06383670717033163
2016-11-07,75.54,78.9101267427123,-0.042708418828177
2016-11-08,75.81,79.1401267427123,-0.04207886542232453
2016-11-09,76.04,80.3001267427123,-0.05305255315925039
2016-11-10,77.2,80.9101267427123,-0.045854912012561755
2016-11-11,77.81,81.4401267427123,-0.04457417845358569
2016-11-14,78.34,82.27012674271229,-0.04777100629737918
2016-11-15,79.17,83.6401267427123,-0.05344476290026412
2016-11-16,80.54,84.7501267427123,-0.04967693742209445
2016-11-17,81.65,85.01012674271229,-0.039526193777852936
2016-11-18,81.91,85.0901267427123,-0.037373627992447145
2016-11-21,81.99,91.7801267427123,-0.106669353052399
2016-11-22,88.68,91.96012674271229,-0.03566901067774164
2016-11-23,88.86,92.2801267427123,-0.037062440889878756
2016-11-25,89.18,92.68012674271229,-0.037765666337821524
2016-11-28,89.58,92.77012674271229,-0.03438743542476508
2016-11-29,89.67,91.26012674271229,-0.017424112802245983
2016-11-30,88.16,89.6701267427123,-0.01684091232574325
2016-12-01,86.57,90.8601267427123,-0.04721682542729233
2016-12-02,87.76,91.3001267427123,-0.038774609291491124
2016-12-05,88.2,91.0301267427123,-0.031090001123599165
2016-12-06,87.93,90.9401267427123,-0.033100093990725776
2016-12-07,87.84,90.2201267427123,-0.026381327854923975
2016-12-08,87.12,90.8601267427123,-0.04116356510599162
2016-12-09,87.76,89.1901267427123,-0.016034585833001325
2016-12-12,86.09,89.26012674271229,-0.03551559759544154
2016-12-13,86.16,87.82012674271229,-0.018903716087497635
2016-12-14,84.72,88.8001267427123,-0.04594730764894028
2016-12-15,85.7,87.3001267427123,-0.018329031152819808
2016-12-16,84.2,87.37012674271229,-0.03628387483112716
2016-12-19,84.27,88.1901267427123,-0.044450857340855854
2016-12-20,85.09,87.1601267427123,-0.023750845943846466
2016-12-21,84.06,82.4101267427123,0.02002027326615674
2016-12-22,79.31,81.8001267427123,-0.030441600054539553
2016-12-23,78.7,81.2201267427123,-0.031028352746795274
2016-12-27,78.12,80.77012674271229,-0.0328107290354277
2016-12-28,77.67,80.4401267427123,-0.034437125535276
2016-12-29,77.34,80.2801267427123,-0.03662334455618177
2016-12-30,77.18,80.5501267427123,-0.041838875728612
2017-01-03,77.45,82.5501267427123,-0.0617821794339346
2017-01-04,79.45,81.1601267427123,-0.02107102109553871
2017-01-05,78.06,80.1901267427123,-0.026563453996609088
2017-01-06,77.09,80.24012674271229,-0.0392587458493564
2017-01-09,77.14,81.0601267427123,-0.04836072802050906
2017-01-10,77.96,80.9101267427123,-0.036461773840664735
2017-01-11,77.81,80.63012674271229,-0.03497609214619257
2017-01-12,77.53,80.2301267427123,-0.0336547734914
2017-01-13,77.13,82.6101267427123,-0.06633722715109802
2017-01-17,79.51,80.4101267427123,-0.011194196293116354
2017-01-18,77.31,79.3601267427123,-0.02583320902899844
2017-01-19,76.26,79.6601267427123,-0.042682919068081304
2017-01-20,76.56,78.65012674271229,-0.02657499522600526
2017-01-23,75.55,79.9801267427123,-0.05539034411590216
2017-01-24,76.88,79.99012674271229,-0.03888138285761189
2017-01-25,76.89,79.27012674271229,-0.030025519581134086
2017-01-26,76.17,77.15012674271229,-0.012704149482228422
2017-01-27,74.05,78.90878378378379,-0.0615746885302052
2017-01-30,75.25,80.84878378378379,-0.069250068111807
2017-01-31,77.19,80.04878378378379,-0.035713019594470374
2017-02-01,76.39,80.85878378378378,-0.05526652238219776
2017-02-02,77.2,80.34878378378379,-0.0391889414562524
2017-02-03,76.69,78.77878378378378,-0.02651454723541624
2017-02-06,75.12,78.86878378378378,-0.047531908112859345
2017-02-07,75.21,80.31878378378379,-0.0636063389298388
2017-02-08,76.66,83.04878378378379,-0.07692808362392023
2017-02-09,79.39,81.67878378378379,-0.028021766213396915
2017-02-10,78.02,81.35878378378378,-0.04103777894046223
2017-02-13,77.7,83.45878378378379,-0.06900153012896804
2017-02-14,79.8,82.39878378378378,-0.03153910366690671
2017-02-15,78.74,81.65878378378379,-0.035743659757560886
2017-02-16,78.0,83.65878378378379,-0.06764123894520058
2017-02-17,80.0,83.41878378378378,-0.0409833808251755
2017-02-21,79.76,82.19878378378378,-0.02966934146128941
2017-02-22,78.54,81.22878378378378,-0.03310136700976374
2017-02-23,77.57,83.06878378378379,-0.06619554943884032
2017-02-24,79.41,83.21878378378378,-0.04576831828832817
2017-02-27,79.56,80.33878378378378,-0.009693746246890234
2017-02-28,76.68,80.49878378378378,-0.04743902459496607
2017-03-01,76.84,81.39878378378378,-0.05600555158039078
2017-03-02,77.74,80.78878378378378,-0.03773771111523716
2017-03-03,77.13,79.58878378378378,-0.030893596646274668
2017-03-06,75.93,78.87878378378379,-0.03738373796262817
2017-03-07,75.22,79.25878378378378,-0.050956923522842534
2017-03-08,75.6,79.18878378378379,-0.04531934463828324
2017-03-09,75.53,78.71878378378378,-0.04050854993571018
2017-03-10,75.06,78.23878378378379,-0.04062925866241085
2017-03-13,74.58,77.84878378378379,-0.04198888697943526
2017-03-14,74.19,78.21878378378378,-0.05150660223662318
2017-03-15,74.56,79.18878378378379,-0.058452517675005256
2017-03-16,75.53,79.35878378378378,-0.048246502796911006
2017-03-17,75.7,77.95878378378379,-0.028974076738401244
2017-03-20,74.3,77.09878378378379,-0.03630127022019847
2017-03-21,73.44,77.63878378378378,-0.05408100924760717
2017-03-22,73.98,78.03878378378378,-0.05200982879268279
2017-03-23,74.38,78.57878378378378,-0.05343406428046904
2017-03-24,74.92,79.78878378378378,-0.061020904855217384
2017-03-27,76.13,80.20878378378379,-0.050852083666781844
2017-03-28,76.55,82.16878378378378,-0.06838100218896837
2017-03-29,78.51,83.09878378378379,-0.05522082965405872
2017-03-30,79.44,82.11878378378378,-0.032620840937402806
2017-03-31,78.46,81.37878378378379,-0.03586664297587372
2017-04-03,77.72,81.32878378378378,-0.044372774507213775
2017-04-04,77.67,80.70878378378379,-0.03765121516295655
2017-04-05,77.05,81.70878378378379,-0.057016927287912855
2017-04-06,78.05,81.26878378378379,-0.039606643952583176
2017-04-07,77.61,81.39878378378378,-0.04654595078284918
2017-04-10,77.74,80.73878378378379,-0.0371418003002677
2017-04-11,77.08,80.79878378378379,-0.046025244559809164
2017-04-12,77.14,80.11878378378378,-0.03717959313789154
2017-04-13,76.46,80.48878378378379,-0.05005397763999364
2017-04-17,76.83,81.08878378378378,-0.05252001059899314
2017-04-18,77.43,81.67878378378379,-0.05201820579296279
2017-04-19,78.02,83.22878378378378,-0.06258392285672998
2017-04-20,79.57,82.46878378378378,-0.03515007316445695
2017-04-21,78.81,83.44878378378378,-0.055588392945341125
2017-04-24,79.79,84.34878378378379,-0.05404682295680252
2017-04-25,80.69,85.38878378378378,-0.05502811464889523
2017-04-26,81.73,86.78878378378378,-0.05828845114809633
2017-04-27,83.13,86.42878378378379,-0.03816765248063947
2017-04-28,82.77,85.61683522966709,-0.03325088134863263
2017-05-01,80.75,86.56683522966709,-0.06719473126440023
2017-05-02,81.7,86.78683522966709,-0.05861298221332323
2017-05-03,81.92,86.82683522966708,-0.0565128881720488
2017-05-04,81.96,86.86683522966709,-0.05648686540374037
