date,PG,dcf,Deviation
2007-03-13,61.17,62.380438112063004,-0.019404129703105233
2007-03-14,61.36,62.930438112063,-0.024955143475506314
2007-03-15,61.91,62.630438112063004,-0.011503002913279103
2007-03-16,61.61,63.000438112063,-0.022070292742881192
2007-03-19,61.98,63.300438112063,-0.02085985739506868
2007-03-20,62.28,63.980438112063005,-0.026577469023964073
2007-03-21,62.96,64.87043811206301,-0.02945005718572069
2007-03-22,63.85,64.820438112063,-0.014971174838178114
2007-03-23,63.8,64.920438112063,-0.017258634486245206
2007-03-26,63.9,64.29043811206301,-0.006073035485968381
2007-03-27,63.27,64.03043811206301,-0.011876197235010655
2007-03-28,63.01,64.28043811206301,-0.019763992738322633
2007-03-29,63.26,64.180438112063,-0.01434141210528761
2007-03-30,63.16,63.84296817961019,-0.010697625738339545
2007-04-02,63.02,63.72296817961018,-0.01103162956296666
2007-04-03,62.9,63.87296817961018,-0.015232863092790816
2007-04-04,63.05,63.822968179610186,-0.012111128668207738
2007-04-05,63.0,64.08296817961019,-0.01689946970893852
2007-04-09,63.26,64.0329681796102,-0.012071409487719675
2007-04-10,63.21,63.862968179610185,-0.010224519752570216
2007-04-11,63.04,64.34296817961018,-0.020250358609087082
2007-04-12,63.52,64.2029681796102,-0.010637641825212207
2007-04-13,63.38,64.55296817961019,-0.01817063123025664
2007-04-16,63.73,64.72296817961018,-0.015341820802387107
2007-04-17,63.9,64.58296817961019,-0.010575050959423349
2007-04-18,63.76,64.44296817961018,-0.010598024872266354
2007-04-19,63.62,64.62296817961018,-0.015520305053500216
2007-04-20,63.8,64.4529681796102,-0.010130924890698334
2007-04-23,63.63,64.55296817961019,-0.014297842618826606
2007-04-24,63.73,64.35296817961019,-0.00968048867414284
2007-04-25,63.53,63.81296817961019,-0.004434336588352017
2007-04-26,62.99,63.80296817961019,-0.0127418551645061
2007-04-27,62.98,65.22296817961019,-0.03438923805849403
2007-04-30,64.4,63.78296817961019,0.0096739276643929
2007-05-01,62.96,63.19296817961018,-0.0036866155574150072
2007-05-02,62.37,62.822968179610186,-0.007210232065367528
2007-05-03,62.0,63.232968179610175,-0.019498818655926287
2007-05-04,62.41,63.00296817961019,-0.009411749902318078
2007-05-07,62.18,62.572968179610186,-0.006280158845624939
2007-05-08,61.75,62.832968179610184,-0.01723566800973786
2007-05-09,62.01,62.31296817961019,-0.004862040574554527
2007-05-10,61.49,62.47296817961018,-0.015734296100421208
2007-05-11,61.65,62.54296817961019,-0.014277675102431608
2007-05-14,61.72,62.892968179610186,-0.01865022773707259
2007-05-15,62.07,64.14296817961018,-0.03231793349203216
2007-05-16,63.32,64.19296817961018,-0.013599124707361021
2007-05-17,63.37,64.30296817961019,-0.014508944237289878
2007-05-18,63.48,64.09296817961018,-0.009563735258639294
2007-05-21,63.27,63.822968179610186,-0.008664093748413926
2007-05-22,63.0,63.922968179610194,-0.014438756614318149
2007-05-23,63.1,63.69296817961018,-0.00930979033569368
2007-05-24,62.87,63.78296817961019,-0.014313667200925972
2007-05-25,62.96,64.47296817961018,-0.02346670585097488
2007-05-29,63.65,64.6729681796102,-0.015817554202386397
2007-05-30,63.85,64.37296817961018,-0.008124033960202448
2007-05-31,63.55,64.30296817961019,-0.011709695538579368
2007-06-01,63.48,64.01296817961018,-0.008325940739300819
2007-06-04,63.19,64.2829681796102,-0.017002453535692075
2007-06-05,63.46,64.01296817961018,-0.008638377430939315
2007-06-06,63.19,63.142968179610186,0.000744846524414644
2007-06-07,62.32,63.892968179610186,-0.02461879960230362
2007-06-08,63.07,63.87296817961018,-0.012571330290338856
2007-06-11,63.05,62.982968179610175,0.0010642848745816558
2007-06-12,62.16,63.19296817961018,-0.016346251954398316
2007-06-13,62.37,63.24296817961019,-0.013803403046026563
2007-06-14,62.42,63.392968179610186,-0.015348203555534567
2007-06-15,62.57,62.59296817961019,-0.0003669450463553714
2007-06-18,61.77,62.642968179610186,-0.013935613285551929
2007-06-19,61.82,62.76296817961019,-0.015024276368059586
2007-06-20,61.94,62.702968179610195,-0.012167975484425275
2007-06-21,61.88,61.85296817961019,0.0004370335197385611
2007-06-22,61.03,61.902968179610184,-0.014102202289836607
2007-06-25,61.08,62.01296817961019,-0.015044727046575224
2007-06-26,61.19,62.25296817961019,-0.017074979887599206
2007-06-27,61.43,62.18296817961018,-0.012108913447735348
2007-06-28,61.36,62.01296817961019,-0.010529542429237981
2007-06-29,61.19,62.91198368466234,-0.02737131439525964
2007-07-02,61.74,62.961983684662336,-0.019408278029842463
2007-07-03,61.79,62.84198368466234,-0.0167401412714967
2007-07-05,61.67,62.65198368466233,-0.015673624790634166
2007-07-06,61.48,62.69198368466233,-0.019332355006639323
2007-07-09,61.52,62.20198368466233,-0.010964018255747221
2007-07-10,61.03,62.73198368466233,-0.027131035632760647
2007-07-11,61.56,64.10198368466234,-0.03965530454045152
2007-07-12,62.93,63.831983684662326,-0.014130591477749421
2007-07-13,62.66,64.32198368466233,-0.025838501698115857
2007-07-16,63.15,63.851983684662336,-0.010993921318547262
2007-07-17,62.68,63.76198368466234,-0.016969103251450512
2007-07-18,62.59,63.961983684662336,-0.021449986470499782
2007-07-19,62.79,63.32198368466233,-0.008401247934865075
2007-07-20,62.15,64.51198368466234,-0.036613099609645094
2007-07-23,63.34,64.13198368466233,-0.012349277835479344
2007-07-24,62.96,64.15198368466234,-0.018580620835070505
2007-07-25,62.98,63.73198368466233,-0.011799157050925269
2007-07-26,62.56,63.99198368466233,-0.022377547970989786
2007-07-27,62.82,64.44198368466233,-0.025169673432141382
2007-07-30,63.27,63.03198368466233,0.0037761197002528224
2007-07-31,61.86,64.33198368466232,-0.038425422986788416
2007-08-01,63.16,64.47198368466233,-0.020349671433709138
2007-08-02,63.3,64.05198368466235,-0.011740209145816305
2007-08-03,62.88,66.17198368466234,-0.049748904315004894
2007-08-06,65.0,66.40198368466234,-0.02111358135504271
2007-08-07,65.23,66.33198368466232,-0.01661315738575031
2007-08-08,65.16,66.14198368466234,-0.014846601658396463
2007-08-09,64.97,66.56198368466234,-0.023917311301964284
2007-08-10,65.39,65.45198368466234,-0.0009470100243403889
2007-08-13,64.28,64.89198368466234,-0.009430805623637961
2007-08-14,63.72,64.65198368466234,-0.014415391942311562
2007-08-15,63.48,65.20198368466234,-0.026409989195887107
2007-08-16,64.03,66.52198368466233,-0.037461054926972936
2007-08-17,65.35,66.18198368466233,-0.012571150611418558
2007-08-20,65.01,65.63198368466233,-0.009476838116774466
2007-08-21,64.46,65.91198368466233,-0.022029130417451137
2007-08-22,64.74,66.21198368466234,-0.022231378713447714
2007-08-23,65.04,67.10198368466234,-0.030729101755804678
2007-08-24,65.93,66.40198368466234,-0.0071079756728917864
2007-08-27,65.23,65.87198368466234,-0.009745929130289932
2007-08-28,64.7,66.29198368466234,-0.024014723895351864
2007-08-29,65.12,66.18198368466233,-0.016046416645991823
2007-08-30,65.01,66.48198368466232,-0.022141091512013822
2007-08-31,65.31,66.62198368466234,-0.019692954368820126
2007-09-04,65.45,66.63198368466233,-0.017738983882816695
2007-09-05,65.46,67.28198368466232,-0.027079815202857516
2007-09-06,66.11,66.64198368466234,-0.007982710826550221
2007-09-07,65.47,67.07198368466234,-0.02388454309319432
2007-09-10,65.9,68.16198368466233,-0.033185414543199565
2007-09-11,66.99,68.48198368466232,-0.02178651383015473
2007-09-12,67.31,68.63198368466233,-0.019261918622902385
2007-09-13,67.46,68.98198368466232,-0.022063495471800088
2007-09-14,67.81,69.12198368466234,-0.01898070070800728
2007-09-17,67.95,69.85198368466234,-0.027228771243614225
2007-09-18,68.68,69.96198368466234,-0.018324004225503177
2007-09-19,68.79,70.15198368466234,-0.019414756548931544
2007-09-20,68.98,70.56198368466234,-0.02241977339713308
2007-09-21,69.39,70.97198368466233,-0.022290255993002717
2007-09-24,69.8,71.02198368466233,-0.017205710419015308
2007-09-25,69.85,71.68198368466233,-0.025557100829149082
2007-09-26,70.51,71.27198368466233,-0.010691209157775994
2007-09-27,70.1,71.51198368466234,-0.01974471426899016
2007-09-28,70.34,72.28924865831843,-0.026964572111293106
2007-10-01,70.91,72.10924865831842,-0.01663099644819388
2007-10-02,70.73,71.78924865831843,-0.014754976241079354
2007-10-03,70.41,72.20924865831843,-0.024917149696878305
2007-10-04,70.83,72.20924865831843,-0.01910072025322951
2007-10-05,70.83,72.08924865831841,-0.017467912091675086
2007-10-08,70.71,72.45924865831843,-0.024141137131672652
2007-10-09,71.08,72.77924865831844,-0.02334798297102536
2007-10-10,71.4,73.14924865831843,-0.02391341935019997
2007-10-11,71.77,73.07924865831842,-0.017915464134556247
2007-10-12,71.7,72.37924865831843,-0.009384577360355917
2007-10-15,71.0,72.19924865831841,-0.016610265073447428
2007-10-16,70.82,71.96924865831842,-0.01596860714462378
2007-10-17,70.59,72.27924865831844,-0.023371143027564156
2007-10-18,70.9,72.17924865831843,-0.017723219375337607
2007-10-19,70.8,72.43924865831842,-0.02262928852355206
2007-10-22,71.06,72.63924865831844,-0.021740982836247813
2007-10-23,71.26,72.75924865831843,-0.02060560940312861
2007-10-24,71.38,72.72924865831841,-0.018551665020728803
2007-10-25,71.35,73.12924865831843,-0.024330191967807835
2007-10-26,71.75,73.20924865831843,-0.019932572524122172
2007-10-29,71.83,70.32924865831842,0.021338936080103732
2007-10-30,68.95,70.89924865831843,-0.02749322024147749
2007-10-31,69.52,69.96924865831842,-0.00642065860264196
2007-11-01,68.59,70.92924865831843,-0.032980028726754096
2007-11-02,69.55,71.55924865831844,-0.028078112836430358
2007-11-05,70.18,71.84924865831843,-0.02323265294333965
2007-11-06,70.47,70.79924865831842,-0.0046504541299216
2007-11-07,69.42,72.21924865831842,-0.038760423437276925
2007-11-08,70.84,71.79924865831842,-0.013360148974306596
2007-11-09,70.42,72.14924865831843,-0.023967659961474208
2007-11-12,70.77,72.94924865831841,-0.029873490109893153
2007-11-13,71.57,72.91924865831844,-0.018503326393840003
2007-11-14,71.54,73.20924865831843,-0.022801062555758866
2007-11-15,71.83,74.56924865831843,-0.03673429339310985
2007-11-16,73.19,74.19924865831842,-0.013601871670775756
2007-11-19,72.82,74.58924865831843,-0.023719888457692906
2007-11-20,73.21,73.63924865831842,-0.005829074388171929
2007-11-21,72.26,74.23924865831843,-0.02666040799291758
2007-11-23,72.86,73.56924865831843,-0.009640558674350874
2007-11-26,72.19,74.50924865831843,-0.031126990274106037
2007-11-27,73.13,75.28924865831843,-0.028679375831171416
2007-11-28,73.91,75.52924865831842,-0.02143869675764465
2007-11-29,74.15,75.37924865831843,-0.01630752070626762
2007-11-30,74.0,74.89924865831843,-0.012006110534174996
2007-12-03,73.52,74.66924865831842,-0.015391190871322569
2007-12-04,73.29,75.18924865831842,-0.02525957756206798
2007-12-05,73.81,75.55924865831842,-0.023150688888247006
2007-12-06,74.18,75.49924865831842,-0.017473666053139714
2007-12-07,74.12,75.70924865831843,-0.02099147312227101
2007-12-10,74.33,75.21924865831842,-0.011822089081982345
2007-12-11,73.84,76.04924865831842,-0.02905023648878302
2007-12-12,74.67,75.77924865831842,-0.01463789464738452
2007-12-13,74.4,75.27924865831842,-0.01167982776115628
2007-12-14,73.9,74.61924865831843,-0.009638915846122531
2007-12-17,73.24,74.21924865831842,-0.013193998538392315
2007-12-18,72.84,74.35924865831842,-0.02043119969244689
2007-12-19,72.98,74.56924865831843,-0.02131238663273216
2007-12-20,73.19,75.45924865831843,-0.030072505341176337
2007-12-21,74.08,75.31924865831843,-0.0164532796116994
2007-12-24,73.94,75.41924865831842,-0.01961367534991043
2007-12-26,74.04,75.26924865831843,-0.016331352846346903
2007-12-27,73.89,75.62924865831843,-0.02299703737870107
2007-12-28,74.25,74.79924865831842,-0.00734297025933206
2007-12-31,73.42,73.4689804997115,-0.0006666827194056202
2008-01-02,72.31,73.4689804997115,-0.015775099801691894
2008-01-03,72.31,73.1789804997115,-0.011874728149771419
2008-01-04,72.02,73.64898049971151,-0.022118167673996436
2008-01-07,72.49,73.83898049971151,-0.01826921892179678
2008-01-08,72.68,73.69898049971152,-0.013826249600773055
2008-01-09,72.54,73.63898049971152,-0.01492389617908707
2008-01-10,72.48,71.33898049971151,0.01599433426572605
2008-01-11,70.18,71.44898049971152,-0.01776065229813384
2008-01-14,70.29,70.85898049971152,-0.008029758482255178
2008-01-15,69.7,69.99898049971152,-0.004271212203051267
2008-01-16,68.84,69.22898049971151,-0.005618752391032711
2008-01-17,68.07,68.30898049971152,-0.0034985224192086717
2008-01-18,67.15,66.28898049971151,0.012988878299195372
2008-01-22,65.13,67.39898049971151,-0.03366490832485558
2008-01-23,66.24,67.30898049971152,-0.015881692038347106
2008-01-24,66.15,66.4689804997115,-0.004798937749810772
2008-01-25,65.31,66.44898049971152,-0.01714067681920972
2008-01-28,65.29,65.83898049971151,-0.00833822904827497
2008-01-29,64.68,66.24898049971152,-0.023683088975510302
2008-01-30,65.09,66.57898049971152,-0.022364122858834823
2008-01-31,65.42,67.20898049971152,-0.026618176416456585
2008-02-01,66.05,67.30898049971152,-0.018704495155990708
2008-02-04,66.15,66.19898049971152,-0.0007398980972483926
2008-02-05,65.04,66.4689804997115,-0.02149845670820394
2008-02-06,65.31,66.9289804997115,-0.02418952877548275
2008-02-07,65.77,66.1789804997115,-0.006179915384361134
2008-02-08,65.02,67.15898049971152,-0.03184950819378074
2008-02-11,66.0,68.31898049971151,-0.03394342952353202
2008-02-12,67.16,68.15898049971152,-0.01465662327087991
2008-02-13,67.0,67.78898049971151,-0.011638772170572298
2008-02-14,66.63,67.45898049971152,-0.012288660361759574
2008-02-15,66.3,67.4689804997115,-0.017326191844806438
2008-02-19,66.31,67.32898049971152,-0.015134352134084095
2008-02-20,66.17,67.11898049971151,-0.014138780008966179
2008-02-21,65.96,67.36898049971151,-0.02091438061345685
2008-02-22,66.21,67.83898049971151,-0.02401245548963471
2008-02-25,66.68,68.83898049971151,-0.03136276109900482
2008-02-26,67.68,68.36898049971151,-0.010077384431882996
2008-02-27,67.21,68.1289804997115,-0.013488833870270556
2008-02-28,66.97,67.33898049971151,-0.005479448856715252
2008-02-29,66.18,67.5089804997115,-0.01968598088541973
2008-03-03,66.35,67.20898049971152,-0.01278073991488693
2008-03-04,66.05,67.85898049971152,-0.02665793807083816
2008-03-05,66.7,67.66898049971151,-0.014319419216248352
2008-03-06,66.51,66.95898049971152,-0.006705306687180612
2008-03-07,65.8,66.91898049971151,-0.016721421805228176
2008-03-10,65.76,67.81898049971151,-0.030359944731405464
2008-03-11,66.66,68.19898049971152,-0.02256603380923028
2008-03-12,67.04,68.51898049971152,-0.021584975271453977
2008-03-13,67.36,67.89898049971151,-0.007937976325193885
2008-03-14,66.74,68.20898049971152,-0.02153646761686656
2008-03-17,67.05,69.69898049971152,-0.03800601501943768
2008-03-18,68.54,68.9689804997115,-0.006219904899323447
2008-03-19,67.81,70.52898049971152,-0.03855125198814746
2008-03-20,69.37,71.1289804997115,-0.024729449056543618
2008-03-24,69.97,70.69898049971152,-0.010311046843377025
2008-03-25,69.54,70.7989804997115,-0.01778246651046944
2008-03-26,69.64,70.56898049971151,-0.013164147946211457
2008-03-27,69.41,70.59898049971152,-0.016841326762733866
2008-03-28,69.44,71.22898049971151,-0.025115907698815887
2008-03-31,70.07,72.26154861944778,-0.030328005160658478
2008-04-01,71.14,71.60154861944778,-0.006446070348294364
2008-04-02,70.48,71.59154861944778,-0.015526254716968446
2008-04-03,70.47,71.72154861944777,-0.01745010591012819
2008-04-04,70.6,71.63154861944778,-0.014400758315697315
2008-04-07,70.51,71.77154861944778,-0.017577280185730015
2008-04-08,70.65,71.33154861944777,-0.009554658950190698
2008-04-09,70.21,71.30154861944779,-0.015308904793549849
2008-04-10,70.18,71.12154861944778,-0.013238584335188541
2008-04-11,70.0,71.24154861944778,-0.017427310937326523
2008-04-14,70.12,71.35154861944778,-0.017260292779575415
2008-04-15,70.23,70.39154861944778,-0.0022950002182952067
2008-04-16,69.27,68.68154861944778,0.008567823416631537
2008-04-17,67.56,68.29154861944778,-0.010712139850925118
2008-04-18,67.17,68.92154861944778,-0.02541365733261447
2008-04-21,67.8,68.59154861944778,-0.01154003132134196
2008-04-22,67.47,68.29154861944778,-0.012030018883095406
2008-04-23,67.17,67.95154861944778,-0.011501557143674845
2008-04-24,66.83,67.67154861944778,-0.012435781899720388
2008-04-25,66.55,67.33154861944777,-0.011607465378006165
2008-04-28,66.21,67.02154861944778,-0.012108771524451223
2008-04-29,65.9,68.17154861944778,-0.03332106524568157
2008-04-30,67.05,68.15154861944778,-0.016163222138923516
2008-05-01,67.03,67.92154861944778,-0.013126152709546757
2008-05-02,66.8,67.77154861944778,-0.01433564141942878
2008-05-05,66.65,67.77154861944778,-0.016548959589893997
2008-05-06,66.65,66.92154861944778,-0.004057715714140819
2008-05-07,65.8,67.04154861944778,-0.01851909219005765
2008-05-08,65.92,66.33154861944777,-0.006204417475745627
2008-05-09,65.21,66.47154861944777,-0.018978775816856586
2008-05-12,65.35,66.85154861944778,-0.02246093995511378
2008-05-13,65.73,66.62154861944778,-0.013382286030912183
2008-05-14,65.5,67.48154861944778,-0.029364302686982313
2008-05-15,66.36,67.87154861944778,-0.022270725365689747
2008-05-16,66.75,67.98154861944778,-0.01811592475396273
2008-05-19,66.86,66.98154861944778,-0.0018146582447406967
2008-05-20,65.86,66.29154861944778,-0.006509858774383481
2008-05-21,65.17,66.74154861944778,-0.023546780857731653
2008-05-22,65.62,66.39154861944778,-0.011621187266925181
2008-05-23,65.27,66.19154861944777,-0.01392245141061732
2008-05-27,65.07,65.99154861944778,-0.013964646060392827
2008-05-28,64.87,66.59154861944778,-0.025852358972546896
2008-05-29,65.47,67.17154861944778,-0.025331388875484917
2008-05-30,66.05,66.48154861944778,-0.006491254015727588
2008-06-02,65.36,66.53154861944778,-0.01760891853200186
2008-06-03,65.41,67.57154861944778,-0.031989034787722304
2008-06-04,66.45,67.79154861944778,-0.019789319565166608
2008-06-05,66.67,66.49154861944778,0.0026838204893309126
2008-06-06,65.37,67.19154861944777,-0.027109787716971034
2008-06-09,66.07,67.78154861944778,-0.02525095183435666
2008-06-10,66.66,67.32154861944778,-0.00982669937061842
2008-06-11,66.2,67.58154861944777,-0.020442689575334794
2008-06-12,66.46,67.57154861944778,-0.016449950343862207
2008-06-13,66.45,67.02154861944778,-0.008527833677688723
2008-06-16,65.9,66.92154861944778,-0.015264868200478343
2008-06-17,65.8,66.12154861944778,-0.004862992869365534
2008-06-18,65.0,66.02154861944778,-0.015472957554147238
2008-06-19,64.9,64.28154861944778,0.009620978240793665
2008-06-20,63.16,64.05154861944779,-0.013919235969528043
2008-06-23,62.93,63.98154861944778,-0.016435185489213855
2008-06-24,62.86,64.61154861944777,-0.027108909426767247
2008-06-25,63.49,63.37154861944778,0.00186915710808222
2008-06-26,62.25,61.61154861944778,0.010362527721802683
2008-06-27,60.49,61.93154861944778,-0.023276482690683165
2008-06-30,60.81,62.7753837542161,-0.031308191789175654
2008-07-01,61.98,63.485383754216095,-0.02371228880090248
2008-07-02,62.69,64.46538375421609,-0.027540109913639976
2008-07-03,63.67,63.705383754216086,-0.000555428005152625
2008-07-07,62.91,64.45538375421609,-0.023976022858059665
2008-07-08,63.66,64.59538375421609,-0.014480659450452404
2008-07-09,63.8,65.0153837542161,-0.018693787285955832
2008-07-10,64.22,64.2453837542161,-0.00039510627430006107
2008-07-11,63.45,64.7253837542161,-0.019704537543711598
2008-07-14,63.93,65.14538375421608,-0.018656483148545844
2008-07-15,64.35,64.68538375421609,-0.005184846015452993
2008-07-16,63.89,64.68538375421609,-0.012296189773539856
2008-07-17,63.89,64.46538375421609,-0.008925468533776626
2008-07-18,63.67,64.43538375421609,-0.011878314516377997
2008-07-21,63.64,64.89538375421608,-0.019344731190290898
2008-07-22,64.1,65.4953837542161,-0.021305070284839522
2008-07-23,64.7,65.3053837542161,-0.009270043592340294
2008-07-24,64.51,65.25538375421608,-0.011422563340115488
2008-07-25,64.46,64.62538375421609,-0.0025591144625939366
2008-07-28,63.83,66.3353837542161,-0.037768436879764944
2008-07-29,65.54,67.3653837542161,-0.02709676175639464
2008-07-30,66.57,66.2753837542161,0.004445334437843229
2008-07-31,65.48,65.7453837542161,-0.004036538218534336
2008-08-01,64.95,66.61538375421608,-0.024999987395714407
2008-08-04,65.82,68.76538375421609,-0.04283236118835021
2008-08-05,67.97,68.56538375421609,-0.008683445225805775
2008-08-06,67.77,68.2753837542161,-0.007402137145584131
2008-08-07,67.48,70.42538375421609,-0.04182275760818632
2008-08-08,69.63,70.2253837542161,-0.008478184416904067
2008-08-11,69.43,71.13538375421611,-0.02397377597776751
2008-08-12,70.34,70.39538375421608,-0.0007867526428927407
2008-08-13,69.6,70.50538375421608,-0.012841342121791555
2008-08-14,69.71,72.39538375421608,-0.03709330091174079
2008-08-15,71.6,72.06538375421609,-0.006457798876133292
2008-08-18,71.27,71.51538375421609,-0.0034312023698205296
2008-08-19,70.72,71.0953837542161,-0.005280001800311518
2008-08-20,70.3,70.6953837542161,-0.005592780365839878
2008-08-21,69.9,72.40538375421609,-0.0346021749255655
2008-08-22,71.61,70.92538375421609,0.00965262659919297
2008-08-25,70.13,70.63538375421611,-0.007154824216353828
2008-08-26,69.84,70.85538375421609,-0.014330368426741735
2008-08-27,70.06,71.80538375421611,-0.024307143322155444
2008-08-28,71.01,70.56538375421609,0.0063007698977808335
2008-08-29,69.77,71.26538375421609,-0.02098331160852862
2008-09-02,70.47,72.21538375421609,-0.024169140472291573
2008-09-03,71.42,71.23538375421609,0.0025916368531249123
2008-09-04,70.44,71.5753837542161,-0.015862768659612336
2008-09-05,70.78,73.1653837542161,-0.032602627524367156
2008-09-08,72.37,72.68538375421609,-0.004339025783815731
2008-09-09,71.89,73.18538375421609,-0.01770003363740602
2008-09-10,72.39,73.87538375421609,-0.020106613038491594
2008-09-11,73.08,73.9453837542161,-0.01170301255170314
2008-09-12,73.15,72.93538375421609,0.0029425531852571574
2008-09-15,72.14,72.79538375421609,-0.009003094982353632
2008-09-16,72.0,71.73538375421609,0.0036887827447966703
2008-09-17,70.94,72.10538375421609,-0.01616222941394374
2008-09-18,71.31,71.15538375421609,0.0021729381197350683
2008-09-19,70.36,68.8353837542161,0.022148728787910965
2008-09-22,68.04,68.0753837542161,-0.0005197731142265738
2008-09-23,67.28,69.53538375421608,-0.03243505151547155
2008-09-24,68.74,69.30538375421611,-0.008157861966700652
2008-09-25,68.51,69.63538375421611,-0.01616109072060601
2008-09-26,68.84,67.54538375421609,0.019166613228444485
2008-09-29,66.75,70.48538375421609,-0.052995153821414176
2008-09-30,69.69,72.65993516517443,-0.04087445382965205
2008-10-01,71.27,72.82993516517443,-0.02141887345686344
2008-10-02,71.44,72.40993516517443,-0.013395056396085847
2008-10-03,71.02,69.96993516517443,0.015007371842588269
2008-10-06,68.58,67.63993516517444,0.013898074155895612
2008-10-07,66.25,67.48993516517443,-0.01837214930107456
2008-10-08,66.1,62.26993516517444,0.06150744857315327
2008-10-09,60.88,60.94993516517444,-0.001147419845237141
2008-10-10,59.56,64.67993516517444,-0.07915801325557237
2008-10-13,63.29,65.48993516517443,-0.03359195820893546
2008-10-14,64.1,61.209935165174436,0.04721561666462715
2008-10-15,59.82,63.15993516517444,-0.0528805983799685
2008-10-16,61.77,63.12993516517444,-0.02154184320982233
2008-10-17,61.74,65.29993516517443,-0.0545166722779995
2008-10-20,63.91,64.34993516517444,-0.006836606191524708
2008-10-21,62.96,60.14993516517443,0.0467176702204084
2008-10-22,58.76,61.959935165174436,-0.051645231013298654
2008-10-23,60.57,60.25993516517444,0.005145455831899959
