date,DAL,dcf,Deviation
2009-05-20,6.47,11.829471034909611,-0.4530609203990128
2009-05-21,6.46,11.589471034909613,-0.44259751109077416
2009-05-22,6.22,11.61947103490961,-0.4646916386027734
2009-05-26,6.25,10.92947103490961,-0.4281516479583507
2009-05-27,5.56,10.86947103490961,-0.4884755677490762
2009-05-28,5.5,11.17947103490961,-0.5080268124649719
2009-05-29,5.81,11.799471034909608,-0.5076050457846216
2009-06-01,6.43,12.249471034909611,-0.4750793743113294
2009-06-02,6.88,12.579471034909611,-0.4530771619166548
2009-06-03,7.21,12.509471034909609,-0.4236367005543734
2009-06-04,7.14,12.38947103490961,-0.42370420981801893
2009-06-05,7.02,12.089471034909613,-0.4193294330472347
2009-06-08,6.72,12.26947103490961,-0.4522991267610498
2009-06-09,6.9,11.919471034909613,-0.42111525085372015
2009-06-10,6.55,12.049471034909608,-0.45640767291581474
2009-06-11,6.68,11.76947103490961,-0.43242988744469923
2009-06-12,6.4,11.46947103490961,-0.4419969342509057
2009-06-15,6.1,11.529471034909609,-0.4709210872268067
2009-06-16,6.16,11.549471034909608,-0.46664224003154
2009-06-17,6.18,11.34947103490961,-0.45548123071189295
2009-06-18,5.98,11.439471034909612,-0.477248556183153
2009-06-19,6.07,11.01947103490961,-0.44915686236024566
2009-06-22,5.65,10.76947103490961,-0.475368847579855
2009-06-23,5.4,10.899471034909608,-0.5045631129525008
2009-06-24,5.53,11.399471034909608,-0.5148897713705318
2009-06-25,6.03,11.06947103490961,-0.4552585231052787
2009-06-26,5.7,11.15947103490961,-0.48922310186845075
2009-06-29,5.79,11.15947103490961,-0.48115820347689997
2009-06-30,5.79,11.71181731767771,-0.5056275347412884
2009-07-01,5.85,11.741817317677711,-0.5017807004037933
2009-07-02,5.88,11.59181731767771,-0.49274562919199016
2009-07-06,5.73,11.57181731767771,-0.5048314501779634
2009-07-07,5.71,11.541817317677712,-0.5052772156379193
2009-07-08,5.68,11.61181731767771,-0.5108431484404403
2009-07-09,5.75,11.761817317677709,-0.5111299687202335
2009-07-10,5.9,11.831817317677707,-0.5013445659624143
2009-07-13,5.97,11.84181731767771,-0.49585440816690696
2009-07-14,5.98,12.021817317677709,-0.5025710471239155
2009-07-15,6.16,11.981817317677708,-0.48588767157118373
2009-07-16,6.12,11.941817317677712,-0.4875151882502472
2009-07-17,6.08,12.131817317677708,-0.4988384806008731
2009-07-20,6.27,11.921817317677709,-0.4740734711055483
2009-07-21,6.06,11.631817317677708,-0.4790152016237237
2009-07-22,5.77,11.921817317677709,-0.5160133856904329
2009-07-23,6.06,12.06181731767771,-0.4975881460981415
2009-07-24,6.2,12.06181731767771,-0.48598127158555726
2009-07-27,6.2,12.36181731767771,-0.49845562018346246
2009-07-28,6.5,12.691817317677712,-0.4878590010158341
2009-07-29,6.83,12.721817317677708,-0.4631270179843475
2009-07-30,6.86,12.791817317677712,-0.46371967097123945
2009-07-31,6.93,12.84181731767771,-0.4603567525866964
2009-08-03,6.98,13.031817317677708,-0.4643878263600577
2009-08-04,7.17,13.181817317677707,-0.4560689298595767
2009-08-05,7.32,13.151817317677711,-0.44342292603464073
2009-08-06,7.29,13.271817317677709,-0.45071576668781343
2009-08-07,7.41,12.941817317677712,-0.42743744420820995
2009-08-10,7.08,12.881817317677708,-0.45038810709696053
2009-08-11,7.02,13.06181731767771,-0.46255564373119695
2009-08-12,7.2,13.06181731767771,-0.4487750192114841
2009-08-13,7.2,12.881817317677708,-0.4410726512850446
2009-08-14,7.02,12.46181731767771,-0.436679272288659
2009-08-17,6.6,12.61181731767771,-0.4766812875770946
2009-08-18,6.75,12.46181731767771,-0.4583454541237105
2009-08-19,6.6,12.66181731767771,-0.47874781049119586
2009-08-20,6.8,12.991817317677711,-0.4765936255317127
2009-08-21,7.13,12.95181731767771,-0.4494981032300087
2009-08-24,7.09,13.231817317677708,-0.4641703531889183
2009-08-25,7.37,13.32181731767771,-0.4467721764792406
2009-08-26,7.46,13.35181731767771,-0.441274560420849
2009-08-27,7.49,13.20181731767771,-0.432653867284573
2009-08-28,7.34,13.081817317677707,-0.4389158767657366
2009-08-31,7.22,12.761817317677709,-0.4342498548385555
2009-09-01,6.9,12.70181731767771,-0.45677064726817085
2009-09-02,6.84,13.021817317677709,-0.4747276948268665
2009-09-03,7.16,13.25181731767771,-0.4596967473699871
2009-09-04,7.39,13.16181731767771,-0.43852738405095093
2009-09-08,7.3,13.191817317677712,-0.44662666073933377
2009-09-09,7.33,13.96181731767771,-0.4749967118736653
2009-09-10,8.1,13.921817317677709,-0.4181794075321801
2009-09-11,8.06,14.46181731767771,-0.44267032123634364
2009-09-14,8.6,15.011817317677709,-0.4271179952428039
2009-09-15,9.15,15.31181731767771,-0.4024223375865257
2009-09-16,9.45,15.021817317677709,-0.370914996491189
2009-09-17,9.16,14.821817317677713,-0.38199211313480197
2009-09-18,8.96,15.511817317677709,-0.4223758688939091
2009-09-21,9.65,15.36181731767771,-0.37181911485855257
2009-09-22,9.5,14.95181731767771,-0.3646257308957328
2009-09-23,9.09,14.781817317677708,-0.3850553146040313
2009-09-24,8.92,14.91181731767771,-0.40181670617534393
2009-09-25,9.05,14.86181731767771,-0.3910569746248137
2009-09-28,9.0,15.06181731767771,-0.40246254418204197
2009-09-29,9.2,14.821817317677713,-0.3792933887380108
2009-09-30,8.96,14.68465347263637,-0.389839193911098
2009-10-01,8.14,14.864653472636373,-0.45239221250703654
2009-10-02,8.32,14.98465347263637,-0.4447652716698963
2009-10-05,8.44,14.994653472636372,-0.43713270764128753
2009-10-06,8.45,14.824653472636369,-0.4300035400087312
2009-10-07,8.28,15.164653472636374,-0.45399345821249937
2009-10-08,8.62,15.214653472636373,-0.43344092486213304
2009-10-09,8.67,15.444653472636372,-0.43864069107404535
2009-10-12,8.9,15.444653472636372,-0.4237488062928493
2009-10-13,8.9,15.594653472636372,-0.42929158280966917
2009-10-14,9.05,15.614653472636373,-0.42041621251092665
2009-10-15,9.07,15.574653472636369,-0.41764354398411574
2009-10-16,9.03,15.53465347263637,-0.4187189295270757
2009-10-19,8.99,15.564653472636373,-0.42240924182443385
2009-10-20,9.02,14.87465347263637,-0.39359931869382214
2009-10-21,8.33,14.864653472636373,-0.4396102125532696
2009-10-22,8.32,14.78465347263637,-0.43725431134393744
2009-10-23,8.24,14.33465347263637,-0.4251692225605972
2009-10-26,7.79,14.18465347263637,-0.45081492367595044
2009-10-27,7.64,13.73465347263637,-0.4437427915293811
2009-10-28,7.19,13.904653472636372,-0.48290692650848566
2009-10-29,7.36,13.68465347263637,-0.46217125521541724
2009-10-30,7.14,13.494653472636372,-0.47090156746313994
2009-11-02,6.95,13.764653472636374,-0.495083547594108
2009-11-03,7.22,13.704653472636373,-0.47317164827144775
2009-11-04,7.16,13.87465347263637,-0.4839510756703962
2009-11-05,7.33,14.33465347263637,-0.4886517477389778
2009-11-06,7.79,14.43465347263637,-0.4603264972888039
2009-11-09,7.89,14.27465347263637,-0.4472720465596841
2009-11-10,7.73,14.47465347263637,-0.46596303568764597
2009-11-11,7.93,14.344653472636372,-0.44718079003252753
2009-11-12,7.8,14.344653472636372,-0.45624340003199426
2009-11-13,7.8,14.53465347263637,-0.46335149890675753
2009-11-16,7.99,14.444653472636372,-0.44685415852058497
2009-11-17,7.9,14.304653472636373,-0.4477321652627202
2009-11-18,7.76,14.134653472636371,-0.45099467666308357
2009-11-19,7.59,14.164653472636374,-0.4641591469454196
2009-11-20,7.62,14.27465347263637,-0.46618669135421953
2009-11-23,7.73,14.204653472636373,-0.45581213826222833
2009-11-24,7.66,14.43465347263637,-0.46933260195535786
2009-11-25,7.89,14.454653472636373,-0.45415502246828
2009-11-27,7.91,14.73465347263637,-0.46317027307838565
2009-11-30,8.19,15.164653472636374,-0.4599283119275809
2009-12-01,8.62,15.83465347263637,-0.455624335897461
2009-12-02,9.29,15.92465347263637,-0.4166278081992063
2009-12-03,9.38,16.48465347263637,-0.4309859157445869
2009-12-04,9.94,16.704653472636373,-0.40495622873694714
2009-12-07,10.16,16.42465347263637,-0.38141769523925373
2009-12-08,9.88,16.414653472636374,-0.39809877701833907
2009-12-09,9.87,16.42465347263637,-0.3990740799223853
2009-12-10,9.88,17.794653472636373,-0.44477704973615173
2009-12-11,11.25,17.63465347263637,-0.3620515414461313
2009-12-14,11.09,17.494653472636372,-0.36609204535854223
2009-12-15,10.95,18.19465347263637,-0.3981748530430591
2009-12-16,11.65,18.14465347263637,-0.35793758654199936
2009-12-17,11.6,18.204653472636373,-0.36280028524376506
2009-12-18,11.66,17.934653472636374,-0.34986198546907343
2009-12-21,11.39,18.334653472636372,-0.37877200586315674
2009-12-22,11.79,18.35465347263637,-0.35765608336998245
2009-12-23,11.81,18.314653472636373,-0.3551611545560973
2009-12-24,11.77,17.834653472636372,-0.34004885387548145
2009-12-28,11.29,17.87465347263637,-0.3683793637015995
2009-12-29,11.33,17.914653472636374,-0.3675568429327456
2009-12-30,11.37,17.92465347263637,-0.36567811381361714
2009-12-31,11.38,14.809870130802565,-0.2315935319155088
2010-01-04,11.22,15.689870130802563,-0.28488891836187047
2010-01-05,12.1,15.699870130802562,-0.2292929878279535
2010-01-06,12.11,16.27987013080256,-0.2561365721777411
2010-01-07,12.69,16.059870130802565,-0.20983171740219808
2010-01-08,12.47,16.379870130802562,-0.23869970271925411
2010-01-11,12.79,16.129870130802562,-0.20706119167224712
2010-01-12,12.54,16.439870130802564,-0.23722025172787542
2010-01-13,12.85,16.759870130802565,-0.23328761501658102
2010-01-14,13.17,16.32987013080256,-0.19350246545085437
2010-01-15,12.74,16.61987013080256,-0.23344768041308417
2010-01-19,13.03,16.999870130802563,-0.23352355637173017
2010-01-20,13.41,17.029870130802568,-0.2125600549504586
2010-01-21,13.44,16.879870130802562,-0.20378534337923915
2010-01-22,13.29,16.919870130802565,-0.21453297825226214
2010-01-25,13.33,16.739870130802565,-0.20369752597591295
2010-01-26,13.15,16.749870130802563,-0.2149192861013589
2010-01-27,13.16,16.239870130802565,-0.18964869213830093
2010-01-28,12.65,15.819870130802563,-0.2003727024680544
2010-01-29,12.23,16.219870130802565,-0.2459865645425574
2010-02-01,12.63,16.489870130802565,-0.23407522922769697
2010-02-02,12.9,16.009870130802565,-0.1942470554348381
2010-02-03,12.42,15.049870130802564,-0.17474370927759764
2010-02-04,11.46,14.889870130802565,-0.2303492307637538
2010-02-05,11.3,14.839870130802563,-0.2385378106143251
2010-02-08,11.25,15.979870130802565,-0.29598927225856086
2010-02-09,12.39,15.169870130802563,-0.18324943502041002
2010-02-10,11.58,15.419870130802563,-0.2490209125128804
2010-02-11,11.83,15.839870130802563,-0.25315044237672635
2010-02-12,12.25,16.069870130802563,-0.23770385819613282
2010-02-16,12.48,16.319870130802563,-0.23528803232049555
2010-02-17,12.73,16.139870130802564,-0.21126998564225785
2010-02-18,12.55,16.27987013080256,-0.22910932954836083
2010-02-19,12.69,16.319870130802563,-0.22242028286435012
2010-02-22,12.73,16.229870130802567,-0.21564375454614304
2010-02-23,12.64,16.339870130802563,-0.22643204022949215
2010-02-24,12.75,16.249870130802563,-0.21537834472709771
2010-02-25,12.66,16.509870130802565,-0.233185973015005
2010-02-26,12.92,16.759870130802565,-0.22911097167425898
2010-03-01,13.17,16.36987013080256,-0.19547315313036517
2010-03-02,12.78,16.519870130802566,-0.22638617018116214
2010-03-03,12.93,16.36987013080256,-0.21013423462229475
2010-03-04,12.78,16.289870130802562,-0.2154633586774728
2010-03-05,12.7,16.129870130802562,-0.21264090181685213
2010-03-08,12.54,16.399870130802565,-0.23535979858479983
2010-03-09,12.81,16.889870130802564,-0.24155722330641138
2010-03-10,13.3,16.57987013080256,-0.19782242592534682
2010-03-11,12.99,16.419870130802565,-0.20888533852459412
2010-03-12,12.83,16.249870130802563,-0.21045522845871878
2010-03-15,12.66,16.569870130802563,-0.2359626297573877
2010-03-16,12.98,16.52987013080256,-0.21475487119451475
2010-03-17,12.94,16.699870130802562,-0.22514367485215114
2010-03-18,13.11,16.159870130802563,-0.188731104032152
2010-03-19,12.57,16.659870130802563,-0.24549231768864577
2010-03-22,13.07,17.019870130802566,-0.23207404642025375
2010-03-23,13.43,17.39987013080256,-0.22815515868562708
2010-03-24,13.81,17.789870130802562,-0.22371552470816247
2010-03-25,14.2,18.089870130802563,-0.21503029610915114
2010-03-26,14.5,18.23987013080256,-0.20503819950378155
2010-03-29,14.65,18.209870130802564,-0.19549124212483715
2010-03-30,14.62,18.179870130802566,-0.19581383723808887
2010-03-31,14.59,20.639335941915526,-0.2930974116095564
2010-04-01,14.69,20.36933594191552,-0.2788179230835268
2010-04-05,14.42,20.60933594191552,-0.3003170970359881
2010-04-06,14.66,20.11933594191552,-0.2713477203063068
2010-04-07,14.17,20.75933594191552,-0.31741554548529094
2010-04-08,14.81,20.529335941915527,-0.2785933241142077
2010-04-09,14.58,20.879335941915524,-0.3017019295747586
2010-04-12,14.93,20.319335941915522,-0.2652318932725646
2010-04-13,14.37,20.33933594191552,-0.29348725833343703
2010-04-14,14.39,20.33933594191552,-0.2925039420611105
2010-04-15,14.39,19.819335941915522,-0.2739413650299517
2010-04-16,13.87,19.129335941915524,-0.27493562546473216
2010-04-19,13.18,19.10933594191552,-0.31028477179627023
2010-04-20,13.16,18.51933594191552,-0.28939136687863254
2010-04-21,12.57,18.309335941915524,-0.3134649973173781
2010-04-22,12.36,18.959335941915526,-0.34807843281713446
2010-04-23,13.01,18.89933594191552,-0.3116160250294283
2010-04-26,12.95,18.169335941915524,-0.28726068793052817
2010-04-27,12.22,18.129335941915524,-0.32595435160164776
2010-04-28,12.18,18.059335941915524,-0.32555659636795664
2010-04-29,12.11,18.029335941915527,-0.32831691422166864
2010-04-30,12.08,18.539335941915525,-0.3484124761616533
2010-05-03,12.59,17.709335941915526,-0.2890755451647835
2010-05-04,11.76,18.279335941915527,-0.3566505896402029
2010-05-05,12.33,17.669335941915524,-0.30218090591901947
2010-05-06,11.72,17.64933594191552,-0.3359523531893289
2010-05-07,11.7,18.249335941915525,-0.3588807813479311
2010-05-10,12.3,18.349335941915523,-0.32967601449254524
2010-05-11,12.4,19.499335941915525,-0.364080908348006
2010-05-12,13.55,19.19933594191552,-0.2942464238870902
2010-05-13,13.25,19.68933594191552,-0.32704688268369575
2010-05-14,13.74,19.889335941915526,-0.30917753915334034
2010-05-17,13.94,19.51933594191552,-0.2858363603412625
2010-05-18,13.57,19.579335941915524,-0.3069223573129828
2010-05-19,13.63,18.85933594191552,-0.2772810218780366
2010-05-20,12.91,19.289335941915525,-0.3307182767268465
2010-05-21,13.34,19.409335941915522,-0.31270188532357046
2010-05-24,13.46,19.789335941915525,-0.3198356913285525
2010-05-25,13.84,19.799335941915523,-0.30098665729993046
2010-05-26,13.85,19.89933594191552,-0.3039968750501535
2010-05-27,13.95,19.529335941915527,-0.28568999778127024
2010-05-28,13.58,19.489335941915524,-0.30320868599767803
2010-06-01,13.54,20.039335941915525,-0.32432890794156055
2010-06-02,14.09,20.229335941915522,-0.30348677581623995
2010-06-03,14.28,19.529335941915527,-0.2687923418148056
2010-06-04,13.58,19.079335941915524,-0.2882351858920831
2010-06-07,13.13,19.139335941915526,-0.3139782884919722
2010-06-08,13.19,19.309335941915524,-0.31691073998210606
2010-06-09,13.36,19.299335941915523,-0.3077482023107384
2010-06-10,13.35,19.39933594191552,-0.31183211425525736
2010-06-11,13.45,19.639335941915526,-0.31514996027466746
2010-06-14,13.69,19.93933594191552,-0.31341745583304326
2010-06-15,13.99,20.029335941915527,-0.30152452180289047
2010-06-16,14.08,20.139335941915526,-0.3008706920323213
2010-06-17,14.19,19.659335941915522,-0.2782055283085322
2010-06-18,13.71,19.43933594191552,-0.29472899480901504
2010-06-21,13.49,18.61933594191552,-0.2754843651737573
2010-06-22,12.67,18.60933594191552,-0.3191589404615889
2010-06-23,12.66,18.25933594191552,-0.30665605582412625
2010-06-24,12.31,17.94933594191552,-0.3141807563335237
2010-06-25,12.0,17.989335941915524,-0.3329381340842186
2010-06-28,12.04,17.25933594191552,-0.3024065328747668
2010-06-29,11.31,17.69933594191552,-0.36099297526662066
2010-06-30,11.75,16.97355450236967,-0.30774664797761786
2010-07-01,11.72,16.283554502369668,-0.2802554259087323
2010-07-02,11.03,16.35355450236967,-0.32552889352576364
2010-07-06,11.1,16.963554502369668,-0.3456560063252415
2010-07-07,11.71,17.023554502369667,-0.31212955564773637
2010-07-08,11.77,16.90355450236967,-0.3036967462464778
2010-07-09,11.65,16.92355450236967,-0.311610335856528
2010-07-12,11.67,17.36355450236967,-0.3279025905434656
2010-07-13,12.11,17.463554502369668,-0.30655583327227187
2010-07-14,12.21,17.26355450236967,-0.29272966362031616
2010-07-15,12.01,16.97355450236967,-0.29242870146478217
2010-07-16,11.72,16.63355450236967,-0.2954001504410658
2010-07-19,11.38,16.783554502369668,-0.3219553105754053
2010-07-20,11.53,16.15355450236967,-0.286225208308884
2010-07-21,10.9,16.713554502369668,-0.3478347171180981
2010-07-22,11.46,16.70355450236967,-0.3139184837350508
2010-07-23,11.45,17.233554502369667,-0.3355984687647816
2010-07-26,11.98,16.963554502369668,-0.2937800861059813
2010-07-27,11.71,16.79355450236967,-0.30270866728376944
2010-07-28,11.54,16.94355450236967,-0.3189150482924906
2010-07-29,11.69,17.13355450236967,-0.31771308759176586
2010-07-30,11.88,17.86355450236967,-0.3349587844667715
2010-08-02,12.61,17.40355450236967,-0.27543537164876175
2010-08-03,12.15,17.11355450236967,-0.2900364446019895
2010-08-04,11.86,17.053554502369668,-0.3045438123558347
2010-08-05,11.8,17.06355450236967,-0.3084676467402324
2010-08-06,11.81,17.44355450236967,-0.3229590907979427
2010-08-09,12.19,17.053554502369668,-0.2851930078092433
2010-08-10,11.8,16.61355450236967,-0.2897365823600897
2010-08-11,11.36,16.733554502369667,-0.32112451073133985
2010-08-12,11.48,16.803554502369668,-0.31681121405705737
2010-08-13,11.55,16.733554502369667,-0.3097700791326562
2010-08-16,11.48,16.61355450236967,-0.3089979631774432
2010-08-17,11.36,16.61355450236967,-0.3162209809839509
2010-08-18,11.36,16.033554502369668,-0.29148586495146434
2010-08-19,10.78,15.783554502369668,-0.3170106265745437
2010-08-20,10.53,15.723554502369668,-0.33030409896101787
2010-08-23,10.47,15.213554502369668,-0.31179791031943327
2010-08-24,9.96,15.283554502369668,-0.3483191362025284
2010-08-25,10.03,15.293554502369668,-0.34416815930881894
2010-08-26,10.04,15.713554502369668,-0.361061178202174
2010-08-27,10.46,15.623554502369668,-0.33049806313835284
2010-08-30,10.37,15.713554502369668,-0.34006020099168777
2010-08-31,10.46,15.933554502369669,-0.34352375683377057
2010-09-01,10.68,16.093554502369667,-0.3363802882435051
2010-09-02,10.84,16.303554502369668,-0.335114315198907
2010-09-03,11.05,15.923554502369669,-0.30605946063389355
2010-09-07,10.67,15.943554502369668,-0.33076404020106476
2010-09-08,10.69,15.883554502369668,-0.32697684272086847
2010-09-09,10.63,15.793554502369668,-0.3269406200861831
2010-09-10,10.54,15.903554502369667,-0.3372550772577593
2010-09-13,10.65,16.433554502369667,-0.35193569970122385
2010-09-14,11.18,16.753554502369667,-0.3326789250353607
2010-09-15,11.5,16.83355450236967,-0.31684065903127356
2010-09-16,11.58,16.433554502369667,-0.2953441692525983
2010-09-17,11.18,16.803554502369668,-0.33466457954337125
2010-09-20,11.55,17.20355450236967,-0.32862711607597905
2010-09-21,11.95,16.67355450236967,-0.28329619228451564
2010-09-22,11.42,16.573554502369667,-0.3109504663971038
2010-09-23,11.32,16.95355450236967,-0.3322934138432294
2010-09-24,11.7,16.643554502369668,-0.2970251638053528
2010-09-27,11.39,16.843554502369667,-0.32377693803302754
2010-09-28,11.59,16.843554502369667,-0.3119029597719746
