date,FDX,dcf,Deviation
2015-04-14,171.5,181.5963888888889,-0.055597960678978264
2015-04-15,169.52,181.3163888888889,-0.06505969460994365
2015-04-16,169.24,180.07638888888889,-0.06017662257529588
2015-04-17,168.0,181.1363888888889,-0.07252208664128168
2015-04-20,169.06,181.98638888888888,-0.07102942680389712
2015-04-21,169.91,182.08638888888888,-0.06687149414731408
2015-04-22,170.01,182.17638888888888,-0.06678356598839652
2015-04-23,170.1,182.0263888888889,-0.06552010926376683
2015-04-24,169.95,181.1063888888889,-0.061601299420383726
2015-04-27,169.03,183.3163888888889,-0.07793296047058895
2015-04-28,171.24,181.64638888888888,-0.057289269291526335
2015-04-29,169.57,181.64638888888888,-0.06648295604861088
2015-04-30,169.57,183.80638888888888,-0.07745317763407444
2015-05-01,171.73,184.4063888888889,-0.06874159276838754
2015-05-04,172.33,181.8863888888889,-0.05254042893075794
2015-05-05,169.81,181.6363888888889,-0.06511024008588584
2015-05-06,169.56,183.8163888888889,-0.07755776824397531
2015-05-07,171.74,185.42638888888888,-0.07381036200349034
2015-05-08,173.35,186.2763888888889,-0.06939359822247415
2015-05-11,174.2,185.4963888888889,-0.06089816064104281
2015-05-12,173.42,184.0063888888889,-0.05753272455817515
2015-05-13,171.93,185.5263888888889,-0.07328547151872677
2015-05-14,173.45,187.21638888888887,-0.07353196464578271
2015-05-15,175.14,189.2563888888889,-0.0745887046232111
2015-05-18,177.18,190.05638888888888,-0.06775036063858231
2015-05-19,177.98,189.5963888888889,-0.06126904081330675
2015-05-20,177.52,188.6263888888889,-0.0588803557885591
2015-05-21,176.55,187.2563888888889,-0.057175025922568956
2015-05-22,175.18,186.18638888888893,-0.059114895318460925
2015-05-26,174.11,188.73638888888888,-0.07749639046818668
2015-05-27,176.66,187.17638888888888,-0.05618437748113403
2015-05-28,175.1,185.29638888888888,-0.055027456012664455
2015-05-29,173.22,188.48149825783972,-0.08097080296423698
2015-06-01,175.37,188.8314982578397,-0.07128841523811202
2015-06-02,175.72,193.03149825783973,-0.08968224571679018
2015-06-03,179.92,192.7414982578397,-0.06652173182076115
2015-06-04,179.63,195.35149825783972,-0.08047800195056243
2015-06-05,182.24,193.0014982578397,-0.05575862547690125
2015-06-08,179.89,193.48149825783972,-0.07024701782972165
2015-06-09,180.37,195.43149825783973,-0.07706791582781891
2015-06-10,182.32,198.09149825783973,-0.07961723949056743
2015-06-11,184.98,196.7414982578397,-0.05978148159889318
2015-06-12,183.63,195.7714982578397,-0.062018722673557014
2015-06-15,182.66,195.2414982578397,-0.06444069713716472
2015-06-16,182.13,189.84149825783973,-0.040620719540287786
2015-06-17,176.73,191.5014982578397,-0.0771351576474415
2015-06-18,178.39,189.0514982578397,-0.056394677408474925
2015-06-19,175.94,189.39149825783971,-0.07102482625448525
2015-06-22,176.28,188.38149825783972,-0.06423931420948925
2015-06-23,175.27,186.53149825783973,-0.06037317216137472
2015-06-24,173.42,185.91149825783972,-0.06719056311684035
2015-06-25,172.8,186.7714982578397,-0.07480530160202448
2015-06-26,173.66,184.13149825783972,-0.05686967388478237
2015-06-29,171.02,183.51149825783972,-0.06806929471137957
2015-06-30,170.4,182.92149825783972,-0.06845285205454554
2015-07-01,169.81,184.2414982578397,-0.0783292493509975
2015-07-02,171.13,181.8614982578397,-0.05900918204591499
2015-07-06,168.75,183.45149825783972,-0.0801383384570502
2015-07-07,170.34,180.10149825783972,-0.054199983632922444
2015-07-08,166.99,180.82149825783972,-0.07649255421010226
2015-07-09,167.71,181.57149825783972,-0.07634181791106753
2015-07-10,168.46,184.0814982578397,-0.08486185958764281
2015-07-13,170.97,184.35149825783972,-0.0725868701057365
2015-07-14,171.24,182.2414982578397,-0.06036768992249231
2015-07-15,169.13,182.60149825783972,-0.07377539826544854
2015-07-16,169.49,183.34149825783973,-0.07555026215810601
2015-07-17,170.23,183.32149825783972,-0.07141278236460125
2015-07-20,170.21,183.67149825783972,-0.07329116594313578
2015-07-21,170.56,181.6114982578397,-0.06085241498393201
2015-07-22,168.5,179.97149825783976,-0.06374063876161595
2015-07-23,166.86,177.22149825783976,-0.05846637320921855
2015-07-24,164.11,177.85149825783972,-0.07726388808891571
2015-07-27,164.74,182.54149825783972,-0.09752028129349033
2015-07-28,169.43,185.0014982578397,-0.08416957918977197
2015-07-29,171.89,184.38149825783972,-0.06774811125773361
2015-07-30,171.27,184.53149825783973,-0.07186577025083207
2015-07-31,171.42,183.92149825783972,-0.06797192484977399
2015-08-03,170.81,183.20149825783972,-0.06763862946360732
2015-08-04,170.09,184.40149825783973,-0.07761053133000395
2015-08-05,171.29,182.7114982578397,-0.06251110831416784
2015-08-06,169.6,180.10149825783972,-0.05830877788037836
2015-08-07,166.99,182.51149825783972,-0.0850439474005742
2015-08-10,169.4,181.54149825783972,-0.06688001572288116
2015-08-11,168.43,178.42149825783972,-0.05599940789310509
2015-08-12,165.31,176.7114982578397,-0.06452040965214267
2015-08-13,163.6,177.92149825783972,-0.0804933546427613
2015-08-14,164.81,178.0814982578397,-0.07452485736965353
2015-08-17,164.97,178.7714982578397,-0.0772018939950595
2015-08-18,165.66,178.06149825783973,-0.06964727568383089
2015-08-19,164.95,173.56149825783973,-0.04961640884804219
2015-08-20,160.45,169.14149825783971,-0.051385959964658556
2015-08-21,156.03,161.48149825783972,-0.03375927469495754
2015-08-24,148.37,158.17149825783972,-0.06196753755131046
2015-08-25,145.06,161.54149825783972,-0.10202640458077994
2015-08-26,148.43,166.15149825783973,-0.10665867261900275
2015-08-27,153.04,165.6114982578397,-0.0759095738525789
2015-08-28,152.5,163.72149825783976,-0.06854016349256331
2015-08-31,150.61,160.4181118881119,-0.0611409258759561
2015-09-01,148.03,163.2081118881119,-0.09299851405987292
2015-09-02,150.82,163.5981118881119,-0.07810671981869277
2015-09-03,151.21,160.9981118881119,-0.060796438997460345
2015-09-04,148.61,165.67811188811189,-0.1030197151186667
2015-09-08,153.29,163.9481118881119,-0.06500905539787882
2015-09-09,151.56,161.9581118881119,-0.06420247659651268
2015-09-10,149.57,163.46811188811188,-0.08502032431636974
2015-09-11,151.08,162.61811188811188,-0.07095219440286316
2015-09-14,150.23,166.3881118881119,-0.09711097568663718
2015-09-15,154.0,162.0181118881119,-0.04948898487132791
2015-09-16,149.63,161.87811188811187,-0.07566255712555892
2015-09-17,149.49,157.68811188811188,-0.05198940991778034
2015-09-18,145.3,158.39811188811188,-0.08269108597307029
2015-09-21,146.01,156.3581118881119,-0.06618212360812403
2015-09-22,143.97,156.0381118881119,-0.07734079669437055
2015-09-23,143.65,154.8281118881119,-0.07219691406034756
2015-09-24,142.44,156.83811188811188,-0.09180237963068238
2015-09-25,144.45,153.12811188811187,-0.05667223203570115
2015-09-28,140.74,154.3181118881119,-0.08798780468462886
2015-09-29,141.93,156.36811188811188,-0.09233411923808976
2015-09-30,143.98,157.0981118881119,-0.08350267059514294
2015-10-01,144.71,157.90811188811188,-0.08358096192970499
2015-10-02,145.52,162.30811188811188,-0.10343359732805502
2015-10-05,149.92,163.89811188811188,-0.0852853747189859
2015-10-06,151.51,165.3581118881119,-0.08374619019284701
2015-10-07,152.97,167.93811188811188,-0.08912873748446293
2015-10-08,155.55,167.71811188811188,-0.07255097109744146
2015-10-09,155.33,166.80811188811188,-0.06881027402199069
2015-10-12,154.42,163.86811188811188,-0.057656805703375724
2015-10-13,151.48,163.11811188811188,-0.07134775993541942
2015-10-14,150.73,164.4981118881119,-0.08369768947546763
2015-10-15,152.11,164.86811188811188,-0.0773837447521094
2015-10-16,152.48,164.7681118881119,-0.07457821630229222
2015-10-19,152.38,166.3881118881119,-0.08418937945237148
2015-10-20,154.0,168.36811188811188,-0.0853374889519467
2015-10-21,155.98,172.1081118881119,-0.09370919075910178
2015-10-22,159.72,171.90811188811188,-0.07089899222466378
2015-10-23,159.52,170.2581118881119,-0.06306960513675042
2015-10-26,157.87,168.3581118881119,-0.06229644518157884
2015-10-27,155.97,167.65811188811188,-0.06971396585875933
2015-10-28,155.27,168.77811188811185,-0.08003473754385149
2015-10-29,156.39,168.43811188811188,-0.07152841926959541
2015-10-30,156.05,171.33811188811188,-0.08922773643084958
2015-11-02,158.95,171.5081118881119,-0.07322167884574782
2015-11-03,159.12,171.3881118881119,-0.07158088010282149
2015-11-04,159.0,172.65811188811188,-0.07910495335986756
2015-11-05,160.27,174.7681118881119,-0.08295627692878949
2015-11-06,162.38,172.93811188811188,-0.06105138868951454
2015-11-09,160.55,173.8881118881119,-0.07670513954797709
2015-11-10,161.5,173.4181118881119,-0.0687247240691986
2015-11-11,161.03,171.17811188811189,-0.05928393400404519
2015-11-12,158.79,170.4981118881119,-0.06867003838608654
2015-11-13,158.11,173.65811188811188,-0.08953288573199236
2015-11-16,161.27,173.7981118881119,-0.07208428073244688
2015-11-17,161.41,175.1981118881119,-0.07870011691060641
2015-11-18,162.81,175.7381118881119,-0.07356464542160834
2015-11-19,163.35,176.52811188811185,-0.07465163336967251
2015-11-20,164.14,175.8281118881119,-0.06647464823798843
2015-11-23,163.44,175.5781118881119,-0.06913226117756055
2015-11-24,163.19,174.7881118881119,-0.06635526731667118
2015-11-25,162.4,176.4781118881119,-0.0797725663397707
2015-11-27,164.09,170.92811188811189,-0.04000577677116124
2015-11-30,158.54,173.29154929577464,-0.08512561262059382
2015-12-01,160.45,170.71154929577466,-0.0601104573071124
2015-12-02,157.87,166.47154929577465,-0.05166978581122006
2015-12-03,153.63,168.31154929577465,-0.08722841276907689
2015-12-04,155.47,165.41154929577465,-0.06010190544795657
2015-12-07,152.57,161.2315492957746,-0.05372118132962467
2015-12-08,148.39,159.89154929577464,-0.07193344080054265
2015-12-09,147.05,161.33154929577464,-0.08852297866173575
2015-12-10,148.49,157.10154929577465,-0.054815177408350624
2015-12-11,144.26,156.53154929577465,-0.07839665135229013
2015-12-14,143.69,157.53154929577465,-0.08786525212029972
2015-12-15,144.69,161.67154929577464,-0.10503733878808363
2015-12-16,148.83,164.68154929577466,-0.09625576977846273
2015-12-17,151.84,159.99154929577466,-0.05094987411306939
2015-12-18,147.15,158.59154929577466,-0.07214476021314387
2015-12-21,145.75,161.25154929577465,-0.09613271539699153
2015-12-22,148.41,163.56154929577465,-0.09263515392835708
2015-12-23,150.72,162.49154929577466,-0.07244407076424353
2015-12-24,149.65,161.25154929577465,-0.07194690126353187
2015-12-28,148.41,162.08154929577464,-0.08434981868803648
2015-12-29,149.24,162.02154929577466,-0.07888795873962173
2015-12-30,149.18,161.83154929577464,-0.07817727353429571
2015-12-31,148.99,156.27154929577466,-0.046595489253087874
2016-01-04,143.43,157.49154929577466,-0.08928446865022943
2016-01-05,144.65,153.61154929577464,-0.058339033339996016
2016-01-06,140.77,147.43154929577466,-0.045184014734935496
2016-01-07,134.59,147.55154929577463,-0.08784421009224741
2016-01-08,134.71,145.81154929577465,-0.07613628240967019
2016-01-11,132.97,147.55154929577463,-0.09882342384996023
2016-01-12,134.71,143.13154929577465,-0.05883782672101101
2016-01-13,130.29,144.54154929577464,-0.09859828793319336
2016-01-14,131.7,139.76154929577464,-0.057680737916793956
2016-01-15,126.92,140.04154929577464,-0.09369754449132295
2016-01-19,127.2,136.02154929577466,-0.06485405688618107
2016-01-20,123.18,136.41154929577465,-0.09699728039218514
2016-01-21,123.57,140.40154929577466,-0.11988150686511834
2016-01-22,127.56,138.88154929577465,-0.0815194628313316
2016-01-25,126.04,140.12154929577466,-0.1004952440687813
2016-01-26,127.28,141.09154929577466,-0.09789069129024208
2016-01-27,128.25,141.06154929577465,-0.09082240596203639
2016-01-28,128.22,145.72154929577465,-0.12010268474603791
2016-01-29,132.88,145.15154929577466,-0.0845430128394219
2016-02-01,132.31,142.99154929577466,-0.07470056341357711
2016-02-02,130.15,143.82154929577464,-0.09505911570774805
2016-02-03,130.98,147.05154929577463,-0.10929194131405484
2016-02-04,134.21,144.75154929577465,-0.07282512240497552
2016-02-05,131.91,143.17154929577464,-0.07865773158960288
2016-02-08,130.33,142.61154929577464,-0.08611889679637963
2016-02-09,129.77,140.48154929577464,-0.07624879814801988
2016-02-10,127.64,137.26154929577464,-0.07009646434226013
2016-02-11,124.42,141.44154929577465,-0.12034334592998652
2016-02-12,128.6,144.95154929577467,-0.11280699913327052
2016-02-16,132.11,145.93154929577466,-0.09471255093551478
2016-02-17,133.09,144.17154929577464,-0.07686363467621704
2016-02-18,131.33,142.60154929577465,-0.07904226392657165
2016-02-19,129.76,148.2315492957746,-0.1246128060020294
2016-02-22,135.39,146.65154929577466,-0.0767912057516813
2016-02-23,133.81,146.33154929577464,-0.0855697172348342
2016-02-24,133.49,148.82154929577464,-0.10301968611618217
2016-02-25,135.98,150.22154929577465,-0.09480363744441322
2016-02-26,137.38,149.72154929577465,-0.08243001327346633
2016-02-29,136.88,151.4903202846975,-0.09644391969889665
2016-03-01,141.38,152.38032028469752,-0.07218990132154357
2016-03-02,142.27,153.97032028469755,-0.07599075109451714
2016-03-03,143.86,154.0203202846975,-0.06596740135273538
2016-03-04,143.91,155.19032028469752,-0.07268700949907003
2016-03-07,145.08,152.6403202846975,-0.049530296258526896
2016-03-08,142.53,152.0903202846975,-0.0628594920886586
2016-03-09,141.98,151.72032028469755,-0.06419918087715748
2016-03-10,141.61,154.5303202846975,-0.08361026017996886
2016-03-11,144.42,153.9503202846975,-0.06190516698551374
2016-03-14,143.84,153.1803202846975,-0.060975980904973914
2016-03-15,143.07,154.38032028469752,-0.07326270773269428
2016-03-16,144.27,171.4503202846975,-0.15853175566872024
2016-03-17,161.34,173.82032028469752,-0.07180012247277068
2016-03-18,163.71,174.6503202846975,-0.06264128383425627
2016-03-21,164.54,173.5303202846975,-0.051808354124788125
2016-03-22,163.42,172.7403202846975,-0.0539556732865637
2016-03-23,162.63,172.7603202846975,-0.05863800361103422
2016-03-24,162.65,172.3003202846975,-0.05600871936135676
2016-03-28,162.19,173.10032028469752,-0.06302888560086628
2016-03-29,162.99,171.6803202846975,-0.05061919892906963
2016-03-30,161.57,172.8303202846975,-0.06515245858567387
2016-03-31,162.72,173.7803202846975,-0.06364541316633443
2016-04-01,163.67,173.91032028469752,-0.0588827636446978
2016-04-04,163.8,172.0503202846975,-0.04795294929440064
2016-04-05,161.94,172.88032028469752,-0.06328262387923111
2016-04-06,162.77,171.3903202846975,-0.05029642438603432
2016-04-07,161.28,173.5303202846975,-0.07059469644612748
2016-04-08,163.42,173.16032028469752,-0.05625030185138957
2016-04-11,163.05,175.22032028469755,-0.06945724254426222
2016-04-12,165.11,177.3303202846975,-0.06891275144080389
2016-04-13,167.22,175.8103202846975,-0.048861297054614394
2016-04-14,165.7,176.0103202846975,-0.05857793036238179
2016-04-15,165.9,177.2403202846975,-0.06398273410069322
2016-04-18,167.13,178.38032028469752,-0.06306929075327283
2016-04-19,168.27,177.5103202846975,-0.05205511583708222
2016-04-20,167.4,175.6803202846975,-0.047132884726524216
2016-04-21,165.57,176.4303202846975,-0.0615558610740643
2016-04-22,166.32,175.6703202846975,-0.053226522667824905
2016-04-25,165.56,177.22032028469755,-0.06579561681169344
2016-04-26,167.11,177.6703202846975,-0.05943772864131569
2016-04-27,167.56,175.7703202846975,-0.04671050420457301
2016-04-28,165.66,175.22032028469755,-0.05456170990421638
2016-04-29,165.11,177.7003202846975,-0.07085142145228707
2016-05-02,167.59,174.9003202846975,-0.04179706631067326
2016-05-03,164.79,175.3603202846975,-0.06027771999695597
2016-05-04,165.25,170.4803202846975,-0.030679906489869402
2016-05-05,160.37,171.1403202846975,-0.06293268743906011
2016-05-06,161.03,172.4003202846975,-0.06595301137446175
2016-05-09,162.29,173.3603202846975,-0.06385729021795472
2016-05-10,163.25,171.4003202846975,-0.0475513713811021
2016-05-11,161.29,169.4803202846975,-0.04832608453264198
2016-05-12,159.37,167.8703202846975,-0.050636230813651206
2016-05-13,157.76,168.7003202846975,-0.06485061952600157
2016-05-16,158.59,168.8003202846975,-0.060487564641327984
2016-05-17,158.69,169.60032028469752,-0.06432959717518838
2016-05-18,159.49,169.22032028469755,-0.057500897459165534
2016-05-19,159.11,171.7403202846975,-0.07354312757633119
2016-05-20,161.63,172.1503202846975,-0.061111244331693904
2016-05-23,162.04,174.4903202846975,-0.0713524983184376
2016-05-24,164.38,174.3303202846975,-0.057077393470325255
2016-05-25,164.22,173.5103202846975,-0.05354332969620401
2016-05-26,163.4,174.5803202846975,-0.06404112597837575
2016-05-27,164.47,175.0803202846975,-0.06060258667247187
2016-05-31,164.97,177.36666666666667,-0.06989287727870708
2016-06-01,164.7,177.46666666666667,-0.07193839218632614
2016-06-02,164.8,176.48666666666668,-0.06621841121142291
2016-06-03,163.82,175.93666666666667,-0.0688694795475645
2016-06-06,163.27,177.49666666666667,-0.08015173993877811
2016-06-07,164.83,177.41666666666666,-0.07094410521371519
2016-06-08,164.75,176.77666666666667,-0.068033111458903
2016-06-09,164.11,173.53666666666666,-0.05432089279883201
2016-06-10,160.87,173.09666666666666,-0.0706349053515376
2016-06-13,160.43,172.41666666666666,-0.069521507974867
2016-06-14,159.75,172.32666666666665,-0.07298154667491963
2016-06-15,159.66,174.53666666666666,-0.08523519413303793
2016-06-16,161.87,174.91666666666666,-0.07458789899952356
2016-06-17,162.25,177.13666666666666,-0.08404057131028764
2016-06-20,164.47,176.61666666666667,-0.06877418137208646
2016-06-21,163.95,169.17666666666668,-0.030894725434949755
2016-06-22,156.51,170.55666666666667,-0.08235776965622377
2016-06-23,157.89,163.23666666666668,-0.03275407894468174
2016-06-24,150.57,158.79666666666665,-0.05180629316316454
2016-06-27,146.13,160.76666666666668,-0.09104291934480624
2016-06-28,148.1,162.92666666666668,-0.09100208682843003
2016-06-29,150.26,164.44666666666666,-0.08626910447156122
2016-06-30,151.78,166.50666666666666,-0.08844490711082631
2016-07-01,153.84,164.83666666666667,-0.06671250328608114
2016-07-05,152.17,164.11666666666667,-0.07279374428760044
2016-07-06,151.45,165.26666666666668,-0.08360225897539342
2016-07-07,152.6,168.88666666666666,-0.09643547941420283
2016-07-08,156.22,169.77666666666667,-0.07984999901831824
2016-07-11,157.11,172.61666666666667,-0.08983296321328571
2016-07-12,159.95,173.08666666666667,-0.07589646805068762
2016-07-13,160.42,174.16666666666666,-0.07892822966507185
2016-07-14,161.5,173.25666666666666,-0.06785693672201165
2016-07-15,160.59,173.42666666666668,-0.0740178365495503
2016-07-18,160.76,172.34666666666666,-0.06722884109546656
2016-07-19,159.68,172.73666666666668,-0.07558711719187206
2016-07-20,160.07,171.07666666666665,-0.06433762640531537
2016-07-21,158.41,173.43666666666667,-0.08664065653168307
2016-07-22,160.77,172.89666666666668,-0.07013823285584841
2016-07-25,160.23,174.16666666666666,-0.08001913875598088
2016-07-26,161.5,173.57666666666665,-0.06957540376010596
2016-07-27,160.91,174.11666666666667,-0.07584952617976459
2016-07-28,161.45,174.56666666666666,-0.07513843803704412
2016-07-29,161.9,174.32666666666665,-0.07128379670350671
2016-08-01,161.66,171.84666666666666,-0.05927765061876866
2016-08-02,159.18,173.27666666666667,-0.08135351941981028
2016-08-03,160.61,172.48666666666668,-0.06885556371506973
2016-08-04,159.82,175.57666666666665,-0.08974237275264363
2016-08-05,162.91,176.36666666666667,-0.07629937629937633
2016-08-08,163.7,176.99666666666667,-0.07512382530744466
2016-08-09,164.33,177.31666666666666,-0.07323996616223316
2016-08-10,164.65,178.45666666666668,-0.0773670545603975
2016-08-11,165.79,178.16666666666666,-0.06946679139382606
2016-08-12,165.5,179.06666666666666,-0.0757632166790767
2016-08-15,166.4,179.39666666666668,-0.0724465337520207
2016-08-16,166.73,179.11666666666667,-0.06915418256257566
2016-08-17,166.45,179.85666666666665,-0.0745408380747632
2016-08-18,167.19,181.29666666666665,-0.07780985125668782
2016-08-19,168.63,180.55666666666667,-0.0660549781232116
2016-08-22,167.89,181.25666666666666,-0.07374441399856557
2016-08-23,168.59,180.89666666666668,-0.06803147284821909
2016-08-24,168.23,178.19666666666666,-0.055930713256888476
2016-08-25,165.53,177.61666666666667,-0.06804916955991369
2016-08-26,164.95,177.83666666666667,-0.07246349646679551
2016-08-29,165.17,177.59666666666666,-0.06997128324480573
2016-08-30,164.93,177.59666666666666,-0.071322659959834
2016-08-31,164.93,176.75152416356877,-0.0668821625132292
2016-09-01,165.64,176.60152416356877,-0.06206925005594055
2016-09-02,165.49,175.94152416356877,-0.05940339674363748
2016-09-06,164.83,176.31152416356878,-0.06512066762531676
2016-09-07,165.2,176.51152416356877,-0.06408377139776256
2016-09-08,165.4,171.96152416356878,-0.038156931880456546
2016-09-09,160.85,174.37152416356878,-0.07754433660214466
2016-09-12,163.26,171.46152416356878,-0.047833029617448175
2016-09-13,160.35,170.56152416356878,-0.05987003348877151
2016-09-14,159.45,171.18152416356878,-0.06853265398174035
2016-09-15,160.07,170.00152416356877,-0.058420206597754154
2016-09-16,158.89,172.37152416356878,-0.07821201459456695
2016-09-19,161.26,173.76152416356877,-0.07194644627887004
2016-09-20,162.65,184.97152416356877,-0.12067546215292058
2016-09-21,173.86,184.77152416356878,-0.0590541438295944
2016-09-22,173.66,185.50152416356877,-0.06383518527388132
2016-09-23,174.39,186.45152416356876,-0.06468986626780016
2016-09-26,175.34,188.41152416356877,-0.0693775193507844
2016-09-27,177.3,186.56152416356878,-0.049643270256779615
2016-09-28,175.45,186.23152416356876,-0.057893121006190484
2016-09-29,175.12,185.79152416356877,-0.05743816469352858
2016-09-30,174.68,185.41152416356877,-0.05787948840818269
2016-10-03,174.3,184.71152416356878,-0.05636640274999294
2016-10-04,173.6,185.37152416356878,-0.0635023325005506
2016-10-05,174.26,184.20152416356876,-0.05397091152590472
2016-10-06,173.09,184.12152416356878,-0.059914364785339624
2016-10-07,173.01,185.32152416356877,-0.06643332024780002
2016-10-10,174.21,185.19152416356877,-0.05929820067720504
2016-10-11,174.08,184.65152416356878,-0.057251215290290536
2016-10-12,173.54,182.06152416356878,-0.04680573889908135
2016-10-13,170.95,182.09152416356878,-0.06118639631771439
2016-10-14,170.98,181.95152416356876,-0.060299160526436246
2016-10-17,170.84,181.85152416356877,-0.060552278647190816
2016-10-18,170.74,181.57152416356877,-0.05965431095798468
2016-10-19,170.46,180.81152416356878,-0.05725035620077179
2016-10-20,169.7,181.31152416356878,-0.06404184299445603
2016-10-21,170.2,183.19152416356877,-0.07091771424953519
2016-10-24,172.08,183.04152416356877,-0.05988545065748774
2016-10-25,171.93,184.70152416356876,-0.06914682605574218
2016-10-26,173.59,185.51152416356877,-0.06426298429340349
2016-10-27,174.4,185.36152416356876,-0.059135919458107034
2016-10-28,174.25,185.43152416356878,-0.06030001756176895
2016-10-31,174.32,182.64152416356876,-0.045562060444240715
2016-11-01,171.53,183.49152416356878,-0.06518842882849452
2016-11-02,172.38,184.76152416356877,-0.06701354202191712
2016-11-03,173.65,185.91152416356877,-0.06595354547672272
2016-11-04,174.8,191.13152416356877,-0.08544652293774613
2016-11-07,180.02,192.42152416356876,-0.06444977617486691
2016-11-08,181.31,192.28152416356878,-0.05705969001075517
2016-11-09,181.17,194.68152416356878,-0.06940321749390355
2016-11-10,183.57,194.80152416356879,-0.05765624376808276
2016-11-11,183.69,197.27152416356878,-0.0688468557292009
2016-11-14,186.16,196.50152416356877,-0.05262821348378166
2016-11-15,185.39,194.93152416356878,-0.048948081663602094
2016-11-16,183.82,196.19152416356877,-0.06305840283525399
2016-11-17,185.08,198.40152416356878,-0.0671442632294803
2016-11-18,187.29,199.26152416356877,-0.060079456953975985
2016-11-21,188.15,199.19152416356877,-0.05543169675483717
2016-11-22,188.08,201.23152416356876,-0.06535518834950871
2016-11-23,190.12,202.64152416356876,-0.06179150208849393
2016-11-25,191.53,201.14152416356876,-0.04778488282584881
2016-11-28,190.03,201.43152416356878,-0.05660248171636917
2016-11-29,190.32,202.78152416356878,-0.06145295640206849
2016-11-30,191.67,203.51962962962963,-0.05822352198259162
2016-12-01,192.19,204.12962962962962,-0.05849042910278501
2016-12-02,192.8,205.82962962962964,-0.06330298340950802
2016-12-05,194.5,204.65962962962962,-0.04964159100656729
2016-12-06,193.33,207.84962962962962,-0.06985641329023462
2016-12-07,196.52,208.39962962962963,-0.057004082256490785
2016-12-08,197.07,207.92962962962963,-0.052227427370371116
2016-12-09,196.6,208.96962962962962,-0.0591934323258031
2016-12-12,197.64,212.34962962962962,-0.0692708042641067
2016-12-13,201.02,209.24962962962962,-0.039329243469610864
2016-12-14,197.92,209.24962962962962,-0.05414408450654373
2016-12-15,197.92,207.80962962962963,-0.04758985253597492
2016-12-16,196.48,208.94962962962964,-0.05967768237604676
2016-12-19,197.62,210.06962962962962,-0.05926430037306851
2016-12-20,198.74,203.44962962962964,-0.023148872957907463
2016-12-21,192.12,202.21962962962962,-0.049943863749168926
2016-12-22,190.89,203.18962962962962,-0.06053276268109342
2016-12-23,191.86,201.87962962962962,-0.049631702059349525
2016-12-27,190.55,199.77962962962962,-0.04619905265987512
2016-12-28,188.45,198.27962962962962,-0.04957458135256043
2016-12-29,186.95,197.52962962962962,-0.05355970974818591
2016-12-30,186.2,199.02962962962962,-0.06446090289925199
2017-01-03,187.7,200.03962962962962,-0.06168592519630367
2017-01-04,188.71,199.73962962962963,-0.05522003645486617
2017-01-05,188.41,201.57962962962964,-0.06533214518662789
2017-01-06,190.25,201.01962962962963,-0.053575014785731234
2017-01-09,189.69,199.74962962962962,-0.05036119290074237
2017-01-10,188.42,200.56962962962962,-0.06057561980876691
2017-01-11,189.24,198.70962962962963,-0.047655615116790506
2017-01-12,187.38,198.33962962962963,-0.05525688260129935
2017-01-13,187.01,197.37962962962962,-0.052536473237322356
2017-01-17,186.05,198.55962962962963,-0.06300187834235815
2017-01-18,187.23,197.49962962962962,-0.05199822221888839
2017-01-19,186.17,197.05962962962963,-0.05526058102360443
2017-01-20,185.73,196.78962962962962,-0.056200266500041396
2017-01-23,185.46,202.93962962962962,-0.08613216482916819
2017-01-24,191.61,204.27962962962962,-0.06202101331689491
2017-01-25,192.95,203.90962962962962,-0.053747484361263864
2017-01-26,192.58,207.24962962962962,-0.0707824166240747
2017-01-27,195.92,204.57962962962964,-0.042328894843083886
2017-01-30,193.25,200.43962962962962,-0.035869302108143764
2017-01-31,189.11,197.59962962962962,-0.04296379322948185
2017-02-01,186.27,195.93962962962962,-0.04935004545995825
2017-02-02,184.61,199.53962962962962,-0.07482037356359161
2017-02-03,188.21,199.52962962962962,-0.05673157240175963
2017-02-06,188.2,199.34962962962962,-0.05593002430124627
2017-02-07,188.02,199.28962962962962,-0.056549001825000555
2017-02-08,187.96,199.89962962962963,-0.05972812281719153
2017-02-09,188.57,202.18962962962962,-0.0673606735151453
2017-02-10,190.86,203.89962962962963,-0.06395121782867019
2017-02-13,192.57,203.78962962962962,-0.055054958635630036
2017-02-14,192.46,205.99962962962962,-0.06572647559596467
2017-02-15,194.67,204.67962962962963,-0.048903887737837826
2017-02-16,193.35,205.02962962962962,-0.05696556956537446
2017-02-17,193.7,206.68962962962962,-0.06284606369901558
2017-02-21,195.36,205.15962962962962,-0.04776587697745738
2017-02-22,193.83,202.50962962962964,-0.042860330372949784
2017-02-23,191.18,204.43962962962962,-0.06485841152056115
2017-02-24,193.11,205.69962962962964,-0.06120394894389336
2017-02-27,194.37,204.30962962962963,-0.04864983431103109
2017-02-28,192.98,209.17185185185184,-0.07740932495697317
2017-03-01,197.42,206.46185185185186,-0.04379429793325651
2017-03-02,194.71,206.10185185185185,-0.05527292331191869
2017-03-03,194.35,205.70185185185184,-0.055185948739185586
2017-03-06,193.95,204.66185185185185,-0.05233926965346636
2017-03-07,192.91,204.67185185185184,-0.05746687561299568
2017-03-08,192.92,203.06185185185186,-0.04994464375933627
2017-03-09,191.31,203.90185185185186,-0.06175447519231292
2017-03-10,192.15,204.87185185185186,-0.062096631317860806
