date,DUK,dcf,Deviation
2016-07-13,85.05,85.73113207547169,-0.007944979367262683
2016-07-14,84.75,85.9011320754717,-0.013400662455301804
2016-07-15,84.92,86.23113207547169,-0.015204857502324698
2016-07-18,85.25,86.3611320754717,-0.012866112900195348
2016-07-19,85.38,85.9011320754717,-0.006066649680633307
2016-07-20,84.92,86.3811320754717,-0.01691494473810662
2016-07-21,85.4,87.48113207547169,-0.023789496387361053
2016-07-22,86.5,87.6711320754717,-0.013358240594675275
2016-07-25,86.69,86.73113207547169,-0.00047424811007767964
2016-07-26,85.75,85.8111320754717,-0.0007124026218175983
2016-07-27,84.83,86.1811320754717,-0.015677817672300476
2016-07-28,85.2,86.5711320754717,-0.015838213531461642
2016-07-29,85.59,86.6311320754717,-0.012017989959598796
2016-08-01,85.65,86.5411320754717,-0.010297208438347472
2016-08-02,85.56,86.1311320754717,-0.006630959813360482
2016-08-03,85.15,86.2211320754717,-0.012423080626384087
2016-08-04,85.24,85.2111320754717,0.000338781140740263
2016-08-05,84.23,85.7211320754717,-0.01739515145645598
2016-08-08,84.74,85.7111320754717,-0.011330291083036736
2016-08-09,84.73,84.7711320754717,-0.00048521323786354653
2016-08-10,83.79,84.8911320754717,-0.01297110838965776
2016-08-11,83.91,84.4711320754717,-0.006642885701713452
2016-08-12,83.49,82.6411320754717,0.010271736400622622
2016-08-15,81.66,81.4311320754717,0.002810570339562224
2016-08-16,80.45,82.6711320754717,-0.02686708189073783
2016-08-17,81.69,83.76113207547169,-0.02472664855586637
2016-08-18,82.78,82.6311320754717,0.0018015960908333017
2016-08-19,81.65,82.87113207547169,-0.01473531306848308
2016-08-22,81.89,82.4311320754717,-0.0065646566029962106
2016-08-23,81.45,82.5411320754717,-0.01321925260819068
2016-08-24,81.56,82.7111320754717,-0.01391749872824033
2016-08-25,81.73,80.9011320754717,0.01024544284195028
2016-08-26,79.92,81.4211320754717,-0.0184366396930008
2016-08-29,80.44,80.5011320754717,-0.0007593939848496989
2016-08-30,79.52,80.6411320754717,-0.013902732347835123
2016-08-31,79.66,80.3111320754717,-0.008107619188580384
2016-09-01,79.33,81.2211320754717,-0.023283744355033553
2016-09-02,80.24,81.9211320754717,-0.02052134819039031
2016-09-06,80.94,81.5211320754717,-0.007128606542579519
2016-09-07,80.54,81.7911320754717,-0.015296671457209143
2016-09-08,80.81,78.9311320754717,0.02380388922753296
2016-09-09,77.95,80.26113207547169,-0.028795159197336884
2016-09-12,79.28,79.7711320754717,-0.006156764517357471
2016-09-13,78.79,79.6511320754717,-0.010811297379373586
2016-09-14,78.67,80.0411320754717,-0.017130343361196343
2016-09-15,79.06,80.59113207547169,-0.01899876619226315
2016-09-16,79.61,81.4411320754717,-0.022484118636450057
2016-09-19,80.46,81.1511320754717,-0.008516604239469316
2016-09-20,80.17,82.8811320754717,-0.03271108885195895
2016-09-21,81.9,83.4911320754717,-0.01905749791526834
2016-09-22,82.51,83.5011320754717,-0.01186968428854196
2016-09-23,82.52,83.1311320754717,-0.007351422508199201
2016-09-26,82.15,82.4111320754717,-0.003168650507464843
2016-09-27,81.43,82.0811320754717,-0.007932786244626788
2016-09-28,81.1,81.2911320754717,-0.0023512044990866565
2016-09-29,80.31,81.0211320754717,-0.008777118478291213
2016-09-30,80.04,88.04507246376812,-0.09092016440854567
2016-10-03,79.09,86.41507246376811,-0.08476614385574166
2016-10-04,77.46,86.04507246376812,-0.0997741325324949
2016-10-05,77.09,86.04507246376812,-0.1040742044530083
2016-10-06,77.09,85.52507246376811,-0.0986268964266771
2016-10-07,76.57,86.01507246376812,-0.10980717905860804
2016-10-10,77.06,84.86507246376812,-0.09197037411474984
2016-10-11,75.91,85.60507246376811,-0.1132534811867778
2016-10-12,76.65,86.89507246376812,-0.11790165049968637
2016-10-13,77.94,86.16507246376811,-0.09545715251648756
2016-10-14,77.21,86.49507246376811,-0.10734799335138467
2016-10-17,77.54,86.85507246376811,-0.10724845653262127
2016-10-18,77.9,87.08507246376811,-0.10547240995395135
2016-10-19,78.13,87.37507246376812,-0.1058090391581854
2016-10-20,78.42,86.97507246376811,-0.09836234936546862
2016-10-21,78.02,87.35507246376811,-0.10686354209871418
2016-10-24,78.4,87.54507246376812,-0.1044613044046876
2016-10-25,78.59,87.72507246376811,-0.1041329714209247
2016-10-26,78.77,87.37507246376812,-0.09848429559055749
2016-10-27,78.42,87.67507246376812,-0.10556104721319493
2016-10-28,78.72,88.97507246376811,-0.11525781524869361
2016-10-31,80.02,87.52507246376811,-0.08574768637723684
2016-11-01,78.57,86.95507246376812,-0.09642994049900844
2016-11-02,78.0,86.93507246376812,-0.10277868540906765
2016-11-03,77.98,86.22507246376811,-0.09562267943854386
2016-11-04,77.27,88.08507246376811,-0.12277985544277847
2016-11-07,79.13,88.60507246376811,-0.10693600490697197
2016-11-08,79.65,86.29507246376812,-0.07700407768425155
2016-11-09,77.34,84.11507246376812,-0.08054528475483891
2016-11-10,75.16,84.19507246376811,-0.10731117866376572
2016-11-11,75.24,83.39507246376812,-0.0977884211001937
2016-11-14,74.44,84.88507246376811,-0.12304957939720707
2016-11-15,75.93,82.92507246376812,-0.08435413145794257
2016-11-16,73.97,82.82507246376812,-0.10691294556538755
2016-11-17,73.87,82.55507246376811,-0.10520337763109378
2016-11-18,73.6,83.38507246376811,-0.11734801175617926
2016-11-21,74.43,82.83507246376811,-0.10146755732536439
2016-11-22,73.88,82.49507246376811,-0.10443135821902405
2016-11-23,73.54,83.30507246376811,-0.11722062264594069
2016-11-25,74.35,85.03507246376812,-0.12565488749740095
2016-11-28,76.08,85.32507246376812,-0.10835118209473416
2016-11-29,76.37,82.72507246376811,-0.07682160044708941
2016-11-30,73.77,81.70507246376812,-0.09711848021782132
2016-12-01,72.75,82.37507246376812,-0.11684447947528809
2016-12-02,73.42,82.56507246376812,-0.1107619988801104
2016-12-05,73.61,82.81507246376812,-0.11115213921711375
2016-12-06,73.86,83.62507246376812,-0.11677206579401167
2016-12-07,74.67,83.68507246376812,-0.10772617144678032
2016-12-08,74.73,84.77507246376811,-0.11849087440251094
2016-12-09,75.82,85.43507246376812,-0.11254245108583194
2016-12-12,76.48,86.27507246376811,-0.11353305403344194
2016-12-13,77.32,84.48507246376812,-0.08480873904488762
2016-12-14,75.53,84.98507246376812,-0.1112556851416362
2016-12-15,76.03,85.54507246376812,-0.11122876151397443
2016-12-16,76.59,86.08507246376811,-0.11029871024113314
2016-12-19,77.13,86.30507246376811,-0.10630977069881864
2016-12-20,77.35,85.95507246376812,-0.10011128159301297
2016-12-21,77.0,86.72507246376811,-0.11213680412698468
2016-12-22,77.77,86.57507246376812,-0.10170447697231866
2016-12-23,77.62,86.43507246376812,-0.10198490280046013
2016-12-27,77.48,85.98507246376812,-0.09891336042487997
2016-12-28,77.03,86.97507246376811,-0.11434393995947534
2016-12-29,78.02,86.57507246376812,-0.09881680973872065
2016-12-30,77.62,78.29729377713458,-0.00865028335541751
2017-01-03,77.73,78.21729377713459,-0.0062300004718014446
2017-01-04,77.65,78.3172937771346,-0.008520388600677276
2017-01-05,77.75,78.05729377713459,-0.003936772110136988
2017-01-06,77.49,77.20729377713458,0.003661651756393214
2017-01-09,76.64,77.0672937771346,-0.005544424310139351
2017-01-10,76.5,77.66729377713459,-0.015029412257933528
2017-01-11,77.1,78.10729377713459,-0.012896283156458188
2017-01-12,77.54,77.77729377713459,-0.0030509389773130113
2017-01-13,77.21,78.02729377713459,-0.010474460122492424
2017-01-17,77.46,78.0672937771346,-0.007779106303701155
2017-01-18,77.5,77.68729377713458,-0.0024108675695653226
2017-01-19,77.12,77.89729377713459,-0.009978443915631297
2017-01-20,77.33,77.59729377713458,-0.003444627565263647
2017-01-23,77.03,77.74729377713459,-0.009225964561425548
2017-01-24,77.18,77.64729377713459,-0.006018159222339725
2017-01-25,77.08,77.68729377713458,-0.007817157061446367
2017-01-26,77.12,77.50729377713459,-0.004996868788222919
2017-01-27,76.94,77.68729377713458,-0.009619253558740049
2017-01-30,77.12,79.10729377713459,-0.0251214986918058
2017-01-31,78.54,77.9272937771346,0.007862536900327788
2017-02-01,77.36,78.35729377713459,-0.012727516853390908
2017-02-02,77.79,78.21729377713459,-0.005462906685982705
2017-02-03,77.65,78.13729377713459,-0.006236378988558999
2017-02-06,77.57,78.3172937771346,-0.00954187435614351
2017-02-07,77.75,79.20729377713458,-0.01839847957985996
2017-02-08,78.64,78.3172937771346,0.004120497623216091
2017-02-09,77.75,78.66729377713459,-0.011660421162234091
2017-02-10,78.1,79.25729377713459,-0.014601732181126703
2017-02-13,78.69,78.60729377713459,0.0010521443862436808
2017-02-14,78.04,77.34729377713458,0.008955791328153717
2017-02-15,76.78,79.46729377713459,-0.033816349461592066
2017-02-16,78.9,78.9272937771346,-0.0003458091089713067
2017-02-17,78.36,79.65729377713458,-0.016285938369487662
2017-02-21,79.09,80.43729377713458,-0.016749615928992934
2017-02-22,79.87,81.47729377713459,-0.019726892028729237
2017-02-23,80.91,82.52729377713459,-0.019597077562025778
2017-02-24,81.96,82.4272937771346,-0.005669163158480761
2017-02-27,81.86,83.11729377713459,-0.015126741018611889
2017-02-28,82.55,82.49729377713459,0.0006388842645892456
2017-03-01,81.93,82.9272937771346,-0.012026122301962427
2017-03-02,82.36,82.47729377713459,-0.0014221341627859152
2017-03-03,81.91,82.43729377713458,-0.006396301394367754
2017-03-06,81.87,82.25729377713459,-0.004708321406535765
2017-03-07,81.69,80.88729377713459,0.009923761636494666
2017-03-08,80.32,80.61729377713459,-0.003687717153548542
2017-03-09,80.05,81.20729377713458,-0.014251106314546846
2017-03-10,80.64,81.43729377713458,-0.009790278386662687
2017-03-13,80.87,81.43729377713458,-0.006966019508053201
2017-03-14,80.87,82.5672937771346,-0.020556490342482636
2017-03-15,82.0,82.18729377713458,-0.002278865363817273
2017-03-16,81.62,82.40729377713458,-0.009553690468998566
2017-03-17,81.84,81.74729377713459,0.001134058616278688
2017-03-20,81.18,83.24729377713459,-0.02483316493949983
2017-03-21,82.68,83.32729377713459,-0.007768088315286192
2017-03-22,82.76,83.24729377713459,-0.005853568987349234
2017-03-23,82.68,83.55729377713459,-0.010499308169009347
2017-03-24,82.99,83.35729377713459,-0.004406258414729636
2017-03-27,82.79,83.49729377713459,-0.008470858696599692
2017-03-28,82.93,82.98729377713458,-0.000690392161581288
2017-03-29,82.42,82.60729377713459,-0.002267278935924044
2017-03-30,82.04,82.57729377713459,-0.006506555889136623
2017-03-31,82.01,83.50428571428571,-0.017894718833934897
2017-04-03,82.25,83.62428571428572,-0.01643405025881073
2017-04-04,82.37,84.12428571428572,-0.020853499074498627
2017-04-05,82.87,83.84428571428572,-0.011620180266139646
2017-04-06,82.59,83.51428571428572,-0.011067396510434535
2017-04-07,82.26,83.65428571428572,-0.016667235902865563
2017-04-10,82.4,83.44428571428571,-0.012514766054338988
2017-04-11,82.19,84.03428571428572,-0.021946824425404632
2017-04-12,82.78,83.84428571428572,-0.01269359867782116
2017-04-13,82.59,84.18428571428572,-0.0189380440869521
2017-04-17,82.93,84.11428571428571,-0.01407948369565204
2017-04-18,82.86,83.60428571428571,-0.008902482784546195
2017-04-19,82.35,83.28428571428572,-0.011218031184068389
2017-04-20,82.03,83.46428571428571,-0.01718442447582358
2017-04-21,82.21,83.83428571428571,-0.019374957398950343
2017-04-24,82.58,83.94428571428571,-0.01625227616956826
2017-04-25,82.69,83.85428571428571,-0.013884629799993164
2017-04-26,82.6,84.15428571428572,-0.018469477829836545
2017-04-27,82.9,83.75428571428571,-0.010199904482499744
2017-04-28,82.5,83.32428571428571,-0.009892502614569532
2017-05-01,82.07,83.64428571428572,-0.018821198613174883
2017-05-02,82.39,83.29428571428572,-0.010856515624464103
2017-05-03,82.04,83.84428571428572,-0.021519483396091332
2017-05-04,82.59,84.23428571428572,-0.019520385319856226
2017-05-05,82.98,84.17428571428572,-0.014188248871389253
2017-05-08,82.92,83.36428571428571,-0.005329449061777014
2017-05-09,82.11,83.73428571428572,-0.01939809601801623
2017-05-10,82.48,84.25428571428571,-0.02105869985418285
2017-05-11,83.0,84.73428571428572,-0.020467343291634355
2017-05-12,83.48,84.83428571428571,-0.01596389599892223
2017-05-15,83.58,84.37428571428572,-0.009413836307609058
2017-05-16,83.12,84.03428571428572,-0.010879912960696236
2017-05-17,82.78,84.50428571428571,-0.02040471320135917
2017-05-18,83.25,84.62428571428572,-0.016239850093691444
2017-05-19,83.37,85.35428571428571,-0.02324764008837099
2017-05-22,84.1,85.55428571428571,-0.016998397007747856
2017-05-23,84.3,85.94428571428571,-0.01913199581123981
2017-05-24,84.69,86.39428571428572,-0.019726833785303266
2017-05-25,85.14,86.32428571428571,-0.01371903288265175
2017-05-26,85.07,86.66428571428571,-0.018396109783235803
2017-05-30,85.41,86.93428571428572,-0.017533769349590944
2017-05-31,85.68,87.65428571428572,-0.022523550311287832
2017-06-01,86.4,87.53428571428572,-0.012958187812122546
2017-06-02,86.28,87.08428571428571,-0.0092357158089863
2017-06-05,85.83,87.06428571428572,-0.014176716711789328
2017-06-06,85.81,87.34428571428572,-0.017565954106082637
2017-06-07,86.09,86.63428571428571,-0.006282567112987136
2017-06-08,85.38,86.97428571428571,-0.0183305410466148
2017-06-09,85.72,86.87428571428572,-0.013286851279352807
2017-06-12,85.62,87.20428571428572,-0.018167521255508357
2017-06-13,85.95,87.57428571428571,-0.018547518841147026
2017-06-14,86.32,88.20428571428572,-0.021362745574397213
2017-06-15,86.95,88.39428571428572,-0.016339129872648517
2017-06-16,87.14,88.14428571428572,-0.011393656504756766
2017-06-19,86.89,88.16428571428571,-0.014453536417402546
2017-06-20,86.91,87.82428571428571,-0.010410397384387649
2017-06-21,86.57,87.53428571428572,-0.01101609165388262
2017-06-22,86.28,87.21428571428571,-0.010712530712530643
2017-06-23,85.96,87.95428571428572,-0.02267411642411654
2017-06-26,86.7,86.95428571428572,-0.002924360912137769
2017-06-27,85.7,86.22428571428571,-0.006080487764468012
2017-06-28,84.97,85.28428571428572,-0.0036851538551734286
2017-06-29,84.03,84.84428571428572,-0.009597413749558026
2017-06-30,83.59,83.73571428571428,-0.001740168898745953
2017-07-03,83.31,83.71571428571428,-0.00484633368031262
2017-07-05,83.29,83.63571428571429,-0.004133572465624624
2017-07-06,83.21,83.84571428571428,-0.007581953247461359
2017-07-07,83.42,83.61571428571429,-0.002340640002733596
2017-07-10,83.19,83.60571428571428,-0.004972319048595519
2017-07-11,83.18,84.40571428571428,-0.014521697921603072
2017-07-12,83.98,83.79571428571428,0.0021992260088310456
2017-07-13,83.37,84.26571428571428,-0.010629640931746454
2017-07-14,83.84,84.45571428571428,-0.007290380419154419
2017-07-17,84.03,84.61571428571429,-0.00692205095304832
2017-07-18,84.19,84.77571428571429,-0.0069089867381156855
2017-07-19,84.35,85.35571428571428,-0.011782623976970386
2017-07-20,84.93,85.62571428571428,-0.008125062564649954
2017-07-21,85.2,84.97571428571429,0.0026394095792074967
2017-07-24,84.55,84.23571428571428,0.0037310268803527613
2017-07-25,83.81,84.87571428571428,-0.01255617457458802
2017-07-26,84.45,85.47571428571429,-0.012000066852740132
2017-07-27,85.05,85.33571428571429,-0.0033481208671634066
2017-07-28,84.91,85.54571428571428,-0.007431281520323352
2017-07-31,85.12,85.59571428571428,-0.005557688135253591
2017-08-01,85.17,86.16571428571429,-0.011555806087936826
2017-08-02,85.74,86.93571428571428,-0.013754005422726201
2017-08-03,86.51,86.90571428571428,-0.00455337475753681
2017-08-04,86.48,86.68571428571428,-0.0023731048121291565
2017-08-07,86.26,87.02571428571429,-0.008798713024065097
2017-08-08,86.6,86.62571428571428,-0.00029684356344206186
2017-08-09,86.2,86.81571428571428,-0.007092198581560183
2017-08-10,86.39,86.12571428571428,0.003068604033970246
2017-08-11,85.7,86.54571428571428,-0.00977187943613611
2017-08-14,86.12,87.31571428571428,-0.01369414767428534
2017-08-15,86.89,86.73571428571428,0.001778802602322438
2017-08-16,86.31,86.29571428571428,0.00016554372837584985
2017-08-17,85.87,86.80571428571429,-0.010779408860509432
2017-08-18,86.38,87.00571428571429,-0.007191645868908525
2017-08-21,86.58,86.97571428571429,-0.004549710099699511
2017-08-22,86.55,87.30571428571429,-0.008655954445789926
2017-08-23,86.88,87.19571428571429,-0.003620754624244382
2017-08-24,86.77,87.65571428571428,-0.010104467152333041
2017-08-25,87.23,87.84571428571428,-0.00700904182657891
2017-08-28,87.42,87.92571428571429,-0.005751608500682459
2017-08-29,87.5,87.70571428571428,-0.002345506075512205
2017-08-30,87.28,87.72571428571429,-0.0050807712350182666
2017-08-31,87.3,87.51571428571428,-0.002464863453094157
2017-09-01,87.09,87.83571428571429,-0.008489875579409611
2017-09-05,87.41,87.41571428571429,-6.536909022569759e-05
2017-09-06,86.99,87.76571428571428,-0.008838466045966498
2017-09-07,87.34,88.20571428571428,-0.009814718839077363
2017-09-08,87.78,88.76571428571428,-0.011104673619157901
2017-09-11,88.34,87.70571428571428,0.0072319770661628535
2017-09-12,87.28,87.19571428571429,0.0009666268001375933
2017-09-13,86.77,87.92571428571429,-0.013144212647039799
2017-09-14,87.5,87.72571428571429,-0.0025729546638875167
2017-09-15,87.3,86.48571428571428,0.00941526263627357
2017-09-18,86.06,86.40571428571428,-0.004001058131075874
2017-09-19,85.98,85.62571428571428,0.004137608862491371
2017-09-20,85.2,85.58571428571429,-0.004506760140210342
2017-09-21,85.16,84.67571428571429,0.005719298837581821
2017-09-22,84.25,85.56571428571428,-0.015376652864965812
2017-09-25,85.14,85.24571428571429,-0.0012401126156320608
2017-09-26,84.82,84.36571428571429,0.0053847195881873144
2017-09-27,83.94,84.68571428571428,-0.008805668016194312
2017-09-28,84.26,84.34571428571428,-0.001016225737610399
2017-09-29,83.92,84.76285714285714,-0.009943708497657355
2017-10-02,84.36,84.25285714285714,0.0012716821811893375
2017-10-03,83.85,84.87285714285714,-0.012051640268637143
2017-10-04,84.47,84.69285714285714,-0.0026313570043011714
2017-10-05,84.29,85.04285714285714,-0.008852679321350476
2017-10-06,84.64,85.22285714285714,-0.0068392114791470116
2017-10-09,84.82,86.19285714285714,-0.015927736802850756
2017-10-10,85.79,86.79285714285714,-0.011554604559295467
2017-10-11,86.39,87.37285714285714,-0.011248998544824307
2017-10-12,86.97,87.19285714285714,-0.002555910543130979
2017-10-13,86.79,87.53285714285714,-0.008486609110048393
2017-10-16,87.13,87.91285714285715,-0.008904922081931943
2017-10-17,87.51,87.44285714285714,0.0007678483907860301
2017-10-18,87.04,88.25285714285714,-0.013742978778509718
2017-10-19,87.85,88.33285714285714,-0.0054663367457505885
2017-10-20,87.93,87.94285714285714,-0.00014619883040922765
2017-10-23,87.54,88.39285714285714,-0.009648484848484684
2017-10-24,87.99,88.15285714285714,-0.0018474403228159186
2017-10-25,87.75,87.76285714285714,-0.00014649868151184187
2017-10-26,87.36,88.35285714285715,-0.011237408443416919
2017-10-27,87.95,88.51285714285714,-0.006359043883858662
2017-10-30,88.11,88.71285714285715,-0.006795600573278215
2017-10-31,88.31,88.26285714285714,0.0005341188657257412
2017-11-01,87.86,88.96285714285715,-0.012396826926165061
2017-11-02,88.56,88.92285714285714,-0.004080583491308576
2017-11-03,88.52,88.27285714285715,0.00279976048291819
2017-11-06,87.87,89.76285714285714,-0.021087309418467703
2017-11-07,89.36,89.63285714285715,-0.0030441642892434784
2017-11-08,89.23,90.03285714285714,-0.008917379369436484
2017-11-09,89.63,89.29285714285714,0.0037756979441643246
2017-11-10,88.89,90.28285714285714,-0.015427703408335658
2017-11-13,89.88,91.49285714285715,-0.017628230150675384
2017-11-14,91.09,90.98285714285714,0.0011776158774023937
2017-11-15,90.58,89.61285714285714,0.010792456439605358
2017-11-16,89.21,88.92285714285714,0.003229123156508029
2017-11-17,88.52,89.06285714285714,-0.006095213653278586
2017-11-20,88.66,89.21285714285715,-0.006197056798347478
2017-11-21,88.81,89.03285714285714,-0.002503088747332405
2017-11-22,88.63,89.18285714285715,-0.006199141410905384
2017-11-24,88.78,89.28285714285714,-0.005632180229767303
2017-11-27,88.88,89.38285714285715,-0.005625879043600679
2017-11-28,88.98,89.40285714285714,-0.004729794509603313
2017-11-29,89.0,89.58285714285714,-0.006506346877591329
2017-11-30,89.18,89.13285714285715,0.0005289054861923326
2017-12-01,88.73,89.02285714285715,-0.003289684832145867
2017-12-04,88.62,88.36285714285714,0.002910078572121666
2017-12-05,87.96,88.71285714285715,-0.008486449057150791
2017-12-06,88.31,88.30285714285715,8.089044198533735e-05
2017-12-07,87.9,88.45285714285714,-0.006250302824749143
2017-12-08,88.05,88.77285714285715,-0.008142772082843974
2017-12-11,88.37,87.53285714285714,0.009563755650939365
2017-12-12,87.13,87.96285714285715,-0.00946828206710637
2017-12-13,87.56,87.96285714285715,-0.004579855133660327
2017-12-14,87.56,88.24285714285715,-0.007738384328962344
2017-12-15,87.84,86.94285714285714,0.010318764377259315
2017-12-18,86.54,85.41285714285715,0.01319640736590344
2017-12-19,85.01,84.89285714285714,0.0013798906184268045
2017-12-20,84.49,84.70285714285714,-0.0025129865749173863
2017-12-21,84.3,84.57285714285715,-0.003226296853093724
2017-12-22,84.17,84.00285714285714,0.001989728240536115
2017-12-26,83.6,84.38285714285715,-0.009277442947111969
2017-12-27,83.98,84.39285714285714,-0.004892086330935186
2017-12-28,83.99,84.51285714285714,-0.006186717152081744
2017-12-29,84.11,83.74142857142857,0.004401303331684314
2018-01-02,83.23,83.48142857142857,-0.0030117904752124947
2018-01-03,82.97,82.83142857142857,0.0016729329792004588
2018-01-04,82.32,82.45142857142856,-0.0015940120590477447
2018-01-05,81.94,82.71142857142857,-0.009326747037894267
2018-01-08,82.2,81.75142857142858,0.005487016391150901
2018-01-09,81.24,80.62142857142857,0.007672543634269502
2018-01-10,80.11,79.79142857142857,0.003992552010599004
2018-01-11,79.28,79.41142857142857,-0.0016550334604591432
2018-01-12,78.9,78.93142857142857,-0.00039817563165123193
2018-01-16,78.42,78.92142857142858,-0.006353516155308214
2018-01-17,78.41,77.85142857142857,0.007174838520258353
2018-01-18,77.34,77.33142857142857,0.00011084016847706657
2018-01-19,76.82,77.46142857142857,-0.008280618925548322
2018-01-22,76.95,78.22142857142858,-0.016254223358597386
2018-01-23,77.71,77.75142857142858,-0.0005328335721899169
2018-01-24,77.24,79.41142857142857,-0.027344031085845932
2018-01-25,78.9,79.34142857142857,-0.005563657970074964
2018-01-26,78.83,77.80142857142857,0.013220469693909331
2018-01-29,77.29,78.17142857142858,-0.011275584795321647
2018-01-30,77.66,79.01142857142857,-0.0171042163882259
2018-01-31,78.5,77.35142857142857,0.014848742289365724
2018-02-01,76.84,77.04142857142857,-0.002614548758552826
2018-02-02,76.53,76.32142857142857,0.002732802994852568
2018-02-05,75.81,75.00142857142858,0.010780747033389826
2018-02-06,74.49,74.91142857142857,-0.005625691292574175
2018-02-07,74.4,74.83142857142857,-0.005765339238669731
2018-02-08,74.32,76.61142857142858,-0.02990974863877094
2018-02-09,76.1,77.32142857142857,-0.01579676674364905
2018-02-12,76.81,77.59142857142857,-0.010071068232868075
2018-02-13,77.08,75.99142857142857,0.01432492386359363
2018-02-14,75.48,76.71142857142857,-0.01605273939439078
2018-02-15,76.2,77.21142857142857,-0.01309946714031962
2018-02-16,76.7,76.20142857142856,0.006542809471138611
2018-02-20,75.69,75.84142857142857,-0.001996647139708707
2018-02-21,75.33,76.05142857142857,-0.009486062063265521
2018-02-22,75.54,77.73142857142857,-0.02819231051973814
2018-02-23,77.22,78.43142857142857,-0.015445703253069043
2018-02-26,77.92,76.84142857142857,0.014036327130082515
2018-02-27,76.33,75.85142857142857,0.00630932650293814
2018-02-28,75.34,76.07142857142857,-0.009615023474178308
2018-03-01,75.56,75.86142857142858,-0.003973410165150737
2018-03-02,75.35,78.00142857142858,-0.03399205142762962
2018-03-05,77.49,76.37142857142857,0.014646464646464574
2018-03-06,75.86,75.76142857142857,0.001301076688099867
2018-03-07,75.25,76.50142857142858,-0.016358237941401677
2018-03-08,75.99,76.64142857142858,-0.008499692445339324
2018-03-09,76.13,77.06142857142858,-0.01208683239716013
2018-03-12,76.55,76.98142857142857,-0.005604320151427977
2018-03-13,76.47,77.51142857142857,-0.013435806701315944
2018-03-14,77.0,77.25142857142858,-0.0032546786004882255
2018-03-15,76.74,78.10142857142857,-0.017431545060452525
2018-03-16,77.59,77.55142857142857,0.0004973658033378126
2018-03-19,77.04,76.94142857142857,0.0012811229321005868
2018-03-20,76.43,76.69142857142857,-0.0034088368973995697
2018-03-21,76.18,76.70142857142856,-0.006798159840568974
2018-03-22,76.19,75.68142857142857,0.0067198973139286355
2018-03-23,75.17,76.43142857142857,-0.01650405592314297
2018-03-26,75.92,77.61142857142858,-0.021793550287144803
2018-03-27,77.1,77.93142857142857,-0.010668719753629596
2018-03-28,77.42,77.98142857142857,-0.007199516368366021
2018-03-29,77.47,77.70057061340941,-0.002967424969844701
2018-04-02,77.1,77.86057061340942,-0.009768366805141815
2018-04-03,77.26,78.31057061340941,-0.013415438109826705
2018-04-04,77.71,79.20057061340941,-0.01882020043372068
2018-04-05,78.6,78.76057061340941,-0.0020387182591345976
2018-04-06,78.16,79.07057061340942,-0.01151592313480787
2018-04-09,78.47,78.12057061340941,0.0044729497473818824
2018-04-10,77.52,77.68057061340942,-0.002067062743507986
2018-04-11,77.08,76.74057061340942,0.004423076136617521
2018-04-12,76.14,77.27057061340942,-0.014631322176534067
2018-04-13,76.67,78.56057061340941,-0.024065133420590357
2018-04-16,77.96,79.10057061340942,-0.014419246341265568
2018-04-17,78.5,78.88057061340942,-0.004824643260690653
2018-04-18,78.28,79.12057061340941,-0.010623920010846777
2018-04-19,78.52,78.28057061340941,0.003058605535376291
2018-04-20,77.68,78.59057061340941,-0.01158625782078293
2018-04-23,77.99,78.82057061340942,-0.010537485417139614
2018-04-24,78.22,79.49057061340942,-0.015983916124953312
2018-04-25,78.89,80.44057061340942,-0.019275977303310432
2018-04-26,79.84,81.10057061340942,-0.015543301408054266
2018-04-27,80.5,80.76057061340941,-0.0032264583005081615
2018-04-30,80.16,80.43057061340942,-0.00336402702785632
2018-05-01,79.83,80.58057061340942,-0.009314535845251548
2018-05-02,79.98,80.36057061340942,-0.004735787843521244
2018-05-03,79.76,80.48057061340941,-0.008953348714072717
2018-05-04,79.88,80.10057061340942,-0.0027536709379257784
2018-05-07,79.5,78.48057061340941,0.012989576638175127
2018-05-08,77.88,78.24057061340942,-0.00460848649981116
2018-05-09,77.64,78.76057061340941,-0.014227558341465718
2018-05-10,78.16,78.51057061340941,-0.004465266405152546
2018-05-11,77.91,78.43057061340942,-0.006637343185673772
2018-05-14,77.83,77.53057061340941,0.003862081553399621
2018-05-15,76.93,76.63057061340942,0.003907440388264405
2018-05-16,76.03,74.75057061340941,0.017115981538220915
2018-05-17,74.15,74.40057061340941,-0.003367858758925313
2018-05-18,73.8,74.28057061340941,-0.006469667766965892
2018-05-21,73.68,74.67057061340941,-0.013265877108906365
2018-05-22,74.07,75.47057061340942,-0.01855783787012444
2018-05-23,74.87,76.34057061340941,-0.019263290824172774
2018-05-24,75.74,76.41057061340942,-0.008775888048292435
2018-05-25,75.81,77.20057061340941,-0.018012439576034378
2018-05-29,76.6,77.58057061340942,-0.012639383877384613
2018-05-30,76.98,77.76057061340941,-0.010038128671792435
2018-05-31,77.16,76.68057061340942,0.0062522928918677945
2018-06-01,76.08,75.97057061340942,0.0014404181212146483
2018-06-04,75.37,75.35057061340942,0.0002578532110959486
2018-06-05,74.75,73.74057061340942,0.013688928336106798
2018-06-06,73.14,74.08057061340942,-0.01269658974844834
2018-06-07,73.48,73.72057061340942,-0.0032632766052634876
2018-06-08,73.12,72.72057061340942,0.005492660236592339
2018-06-11,72.12,73.08057061340942,-0.013143994434454576
