date,PH,dcf,Deviation
2015-03-19,119.57,127.37445605636383,-0.061271751793863016
2015-03-20,120.18,126.23445605636381,-0.04796199267227397
2015-03-23,119.04,126.72445605636382,-0.060639092843657316
2015-03-24,119.53,124.18445605636381,-0.037480182336598444
2015-03-25,116.99,124.5544560563638,-0.06073211907360998
2015-03-26,117.36,125.34445605636381,-0.06370011333228354
2015-03-27,118.15,126.50445605636381,-0.06604080454400352
2015-03-30,119.31,125.97445605636382,-0.05290323344108738
2015-03-31,118.78,125.346042519184,-0.052383325290697336
2015-04-01,118.41,124.936042519184,-0.05223506673970346
2015-04-02,118.0,128.396042519184,-0.08096855880609166
2015-04-06,121.46,126.876042519184,-0.042687669095330505
2015-04-07,119.94,126.64604251918398,-0.05295106255032145
2015-04-08,119.71,126.706042519184,-0.05521475045773572
2015-04-09,119.77,127.46604251918399,-0.060377198248903974
2015-04-10,120.53,127.436042519184,-0.05419222366501508
2015-04-13,120.5,128.116042519184,-0.05944643909870673
2015-04-14,121.18,130.43604251918399,-0.07096230719988794
2015-04-15,123.5,130.256042519184,-0.0518674019916503
2015-04-16,123.32,128.406042519184,-0.0396090590396021
2015-04-17,121.47,129.766042519184,-0.06393076615523319
2015-04-20,122.83,129.076042519184,-0.048390409229161824
2015-04-21,122.14,130.406042519184,-0.06338695937320538
2015-04-22,123.47,130.366042519184,-0.05289753670453878
2015-04-23,123.43,129.426042519184,-0.04632794453477351
2015-04-24,122.49,131.826042519184,-0.07082092688798858
2015-04-27,124.89,127.21604251918399,-0.018284191782127035
2015-04-28,120.28,126.61604251918399,-0.05004138806679259
2015-04-29,119.68,126.29604251918398,-0.052385192656998925
2015-04-30,119.36,127.63604251918402,-0.0648409520997183
2015-05-01,120.7,128.56604251918398,-0.06118289374902586
2015-05-04,121.63,129.156042519184,-0.058270928501592545
2015-05-05,122.22,127.996042519184,-0.045126727401109235
2015-05-06,121.06,127.89604251918398,-0.053449992544988945
2015-05-07,120.96,128.426042519184,-0.05813495746447794
2015-05-08,121.49,129.226042519184,-0.05986442336524833
2015-05-11,122.29,128.55604251918402,-0.04874171914749903
2015-05-12,121.62,130.106042519184,-0.06522404613093002
2015-05-13,123.17,131.526042519184,-0.06353146767846529
2015-05-14,124.59,129.266042519184,-0.036173788785171745
2015-05-15,122.33,129.646042519184,-0.056430897365042365
2015-05-18,122.71,129.046042519184,-0.04909908429188825
2015-05-19,122.11,129.646042519184,-0.05812782536781924
2015-05-20,122.71,132.086042519184,-0.07098435489746946
2015-05-21,125.15,131.676042519184,-0.04956135067799594
2015-05-22,124.74,129.56604251918398,-0.03724774196502467
2015-05-26,122.63,130.286042519184,-0.05876333620354379
2015-05-27,123.35,129.206042519184,-0.04532328678292674
2015-05-28,122.27,127.36604251918399,-0.040010998366510675
2015-05-29,120.43,127.39604251918398,-0.05468021126429412
2015-06-01,120.46,127.586042519184,-0.055852837649639664
2015-06-02,120.65,128.18604251918399,-0.05878988360262516
2015-06-03,121.25,126.46604251918399,-0.04124460934556995
2015-06-04,119.53,126.706042519184,-0.05663536147534165
2015-06-05,119.77,125.856042519184,-0.048357173778575846
2015-06-08,118.92,126.096042519184,-0.05690933970502876
2015-06-09,119.16,127.14604251918398,-0.06280999676398924
2015-06-10,120.21,127.14604251918398,-0.05455177669519262
2015-06-11,120.21,126.106042519184,-0.046754639202059356
2015-06-12,119.17,125.13604251918402,-0.047676451956432886
2015-06-15,118.2,124.996042519184,-0.05437006150127488
2015-06-16,118.06,125.29604251918398,-0.05775156480362165
2015-06-17,118.36,125.776042519184,-0.058962282249044984
2015-06-18,118.84,125.456042519184,-0.052735941500564265
2015-06-19,118.52,126.06604251918398,-0.059857852030499537
2015-06-22,119.13,125.776042519184,-0.05284028966144583
2015-06-23,118.84,126.47604251918402,-0.06037540681292086
2015-06-24,119.54,125.17604251918401,-0.045024929737016106
2015-06-25,118.24,125.106042519184,-0.05488178173433278
2015-06-26,118.17,122.61604251918399,-0.03625987617801629
2015-06-29,115.68,123.266042519184,-0.06154203026355265
2015-06-30,116.33,125.2856661037687,-0.07148196902549986
2015-07-01,117.15,124.4456661037687,-0.058625312814712394
2015-07-02,116.31,123.4456661037687,-0.05780410385383994
2015-07-06,115.31,123.7856661037687,-0.06847049719523757
2015-07-07,115.65,120.8856661037687,-0.04331089261876908
2015-07-08,112.75,121.1456661037687,-0.06930224063135115
2015-07-09,113.01,121.37566610376871,-0.0689237503060669
2015-07-10,113.24,122.0256661037687,-0.07199850969301425
2015-07-13,113.89,122.7556661037687,-0.07222205202547893
2015-07-14,114.62,121.1756661037687,-0.05410051633761814
2015-07-15,113.04,122.2256661037687,-0.07515333232849908
2015-07-16,114.09,121.3356661037687,-0.05971588022249008
2015-07-17,113.2,121.73566610376871,-0.0701163954406987
2015-07-20,113.6,120.2056661037687,-0.05495303439412169
2015-07-21,112.07,119.6356661037687,-0.06323921912388952
2015-07-22,111.5,119.0556661037687,-0.06346330545228474
2015-07-23,110.92,118.1656661037687,-0.06131786281647855
2015-07-24,110.03,117.29566610376871,-0.06194317612162192
2015-07-27,109.16,117.8856661037687,-0.07401804131206202
2015-07-28,109.75,119.8656661037687,-0.08439168973550348
2015-07-29,111.73,120.71566610376871,-0.07443661948602853
2015-07-30,112.58,120.8856661037687,-0.06870679023796822
2015-07-31,112.75,120.54566610376871,-0.06466981647484538
2015-08-03,112.41,116.0356661037687,-0.031246135136815067
2015-08-04,107.9,118.93566610376871,-0.09278685246644458
2015-08-05,110.8,119.15566610376871,-0.0701239511052042
2015-08-06,111.02,119.3356661037687,-0.0696829906369969
2015-08-07,111.2,122.9256661037687,-0.09538826573345871
2015-08-10,114.79,120.7256661037687,-0.049166563294558596
2015-08-11,112.59,121.3656661037687,-0.07230764997627437
2015-08-12,113.23,121.4156661037687,-0.06741853309747325
2015-08-13,113.28,121.8056661037687,-0.06999400254915489
2015-08-14,113.67,120.74566610376871,-0.05859975212433621
2015-08-17,112.61,120.8856661037687,-0.06845862185732454
2015-08-18,112.75,119.43566610376871,-0.05597713247531966
2015-08-19,111.3,116.29566610376871,-0.04295659736203039
2015-08-20,108.16,114.1456661037687,-0.052438838092435325
2015-08-21,106.01,110.7856661037687,-0.04310725630602352
2015-08-24,102.65,108.5556661037687,-0.05440219120504908
2015-08-25,100.42,111.21566610376871,-0.09706965288231895
2015-08-26,103.08,115.3456661037687,-0.10633833518057034
2015-08-27,107.21,115.1156661037687,-0.06867584900774759
2015-08-28,106.98,115.79566610376871,-0.07613122667189176
2015-08-31,107.66,113.8156661037687,-0.05408452381376416
2015-09-01,105.68,114.6956661037687,-0.07860511569471107
2015-09-02,106.56,113.4156661037687,-0.060447258648520075
2015-09-03,105.28,111.93566610376871,-0.05945974447142388
2015-09-04,103.8,115.1456661037687,-0.09853315793530648
2015-09-08,107.01,113.60566610376871,-0.0580575452789841
2015-09-09,105.47,113.2856661037687,-0.06899077679085741
2015-09-10,105.15,114.3856661037687,-0.08074146366722434
2015-09-11,106.25,113.07566610376871,-0.06036370457906348
2015-09-14,104.94,116.3056661037687,-0.09772237660053618
2015-09-15,108.17,116.98566610376871,-0.07535680564445413
2015-09-16,108.85,114.8156661037687,-0.05195864211053769
2015-09-17,106.68,110.07566610376871,-0.03084847200077445
2015-09-18,101.94,110.6156661037687,-0.07843071790238154
2015-09-21,102.48,109.85566610376871,-0.06713960567861577
2015-09-22,101.72,108.7256661037687,-0.0644343360203693
2015-09-23,100.59,106.04566610376871,-0.051446384413580626
2015-09-24,97.91,104.85566610376871,-0.06624025540875444
2015-09-25,96.72,103.0056661037687,-0.06102252760966054
2015-09-28,94.87,104.6356661037687,-0.0933301852743399
2015-09-29,96.5,105.43566610376871,-0.08474993741656944
2015-09-30,97.3,103.08062346611841,-0.05607866223295055
2015-10-01,96.05,105.17062346611841,-0.0867221583891884
2015-10-02,98.14,109.16062346611842,-0.10095786480680036
2015-10-05,102.13,109.51062346611842,-0.06739641536605734
2015-10-06,102.48,111.0706234661184,-0.07734379440787897
2015-10-07,104.04,113.8406234661184,-0.08609073955955004
2015-10-08,106.81,112.8906234661184,-0.05386296292307535
2015-10-09,105.86,113.36062346611841,-0.06616603928929721
2015-10-12,106.33,110.5906234661184,-0.03852608234389532
2015-10-13,103.56,109.33062346611842,-0.05278140088450822
2015-10-14,102.3,109.4006234661184,-0.06490478062327942
2015-10-15,102.37,107.6506234661184,-0.04905334772891867
2015-10-16,100.62,107.08062346611842,-0.06033419732714418
2015-10-19,100.05,109.17062346611843,-0.08354466775532388
2015-10-20,102.14,108.78062346611841,-0.061046014028286466
2015-10-21,101.75,107.80062346611841,-0.0561279079060254
2015-10-22,100.77,110.10062346611839,-0.08474632724482012
2015-10-23,103.07,108.8206234661184,-0.05284497812042843
2015-10-26,101.79,108.5206234661184,-0.06202160705628257
2015-10-27,101.49,110.01062346611842,-0.07745273317847023
2015-10-28,102.98,111.54062346611842,-0.07674892967331126
2015-10-29,104.51,111.7306234661184,-0.06462528572847359
2015-10-30,104.7,113.83062346611842,-0.08021236454736758
2015-11-02,106.8,114.16062346611842,-0.06447602722056767
2015-11-03,107.13,112.83062346611842,-0.050523725660616026
2015-11-04,105.8,113.22062346611841,-0.06554127012327449
2015-11-05,106.19,111.9006234661184,-0.0510329906057001
2015-11-06,104.87,109.63062346611841,-0.04342421228307325
2015-11-09,102.6,109.2306234661184,-0.06070297189299778
2015-11-10,102.2,109.60062346611839,-0.06752355262291188
2015-11-11,102.57,106.3406234661184,-0.03545797780017512
2015-11-12,99.31,106.88062346611841,-0.07083251594727391
2015-11-13,99.85,108.93062346611842,-0.08336153027658788
2015-11-16,101.9,107.9006234661184,-0.05561250040415788
2015-11-17,100.87,109.58062346611842,-0.0794905448663712
2015-11-18,102.55,110.74062346611841,-0.0739622300268552
2015-11-19,103.71,110.76062346611842,-0.06365640825663288
2015-11-20,103.73,110.3106234661184,-0.059655391832134974
2015-11-23,103.28,110.62062346611842,-0.0663585436070766
2015-11-24,103.59,110.78062346611841,-0.06490867483082563
2015-11-25,103.75,110.7306234661184,-0.06304148976686963
2015-11-27,103.7,111.6906234661184,-0.07154247346951526
2015-11-30,104.66,110.53062346611841,-0.05311309465216196
2015-12-01,103.5,108.9806234661184,-0.05028988908126686
2015-12-02,101.95,108.3406234661184,-0.058986401053128024
2015-12-03,101.31,109.47062346611841,-0.0745462408793548
2015-12-04,102.44,107.26062346611842,-0.04494308638473621
2015-12-07,100.23,104.78062346611841,-0.04343000943862385
2015-12-08,97.75,104.71062346611842,-0.06647485456306823
2015-12-09,97.68,105.03062346611841,-0.0699855263497472
2015-12-10,98.0,102.5906234661184,-0.044747008167218105
2015-12-11,95.56,102.52062346611841,-0.06789486086590946
2015-12-14,95.49,102.72062346611841,-0.07039115634362736
2015-12-15,95.69,105.75062346611841,-0.09513535841556298
2015-12-16,98.72,102.22062346611841,-0.03424576516380484
2015-12-17,95.19,100.65062346611842,-0.05425325028370642
2015-12-18,93.62,101.21062346611842,-0.07499828779001128
2015-12-21,94.18,103.52062346611841,-0.09022959052381985
2015-12-22,96.49,106.51062346611842,-0.09408097652630898
2015-12-23,99.48,106.88062346611841,-0.06924195636325448
2015-12-24,99.85,105.66062346611841,-0.054993272569337726
2015-12-28,98.63,106.55062346611841,-0.07433671628056737
2015-12-29,99.52,105.37062346611842,-0.05552423696154429
2015-12-30,98.34,104.01062346611842,-0.054519656523024596
2015-12-31,96.98,104.26220291402416,-0.0698450896920828
2016-01-04,96.66,102.66220291402416,-0.05846555736828274
2016-01-05,95.06,101.40220291402416,-0.0625450210327434
2016-01-06,93.8,99.81220291402417,-0.0602351489947871
2016-01-07,92.21,98.15220291402416,-0.06054069840112708
2016-01-08,90.55,97.97220291402417,-0.07575825278255255
2016-01-11,90.37,98.11220291402417,-0.07891172233497457
2016-01-12,90.51,97.32220291402417,-0.06999639044383499
2016-01-13,89.72,98.25220291402417,-0.08683981285885567
2016-01-14,90.65,95.59220291402416,-0.05170089989943194
2016-01-15,87.99,95.47220291402417,-0.07837048570841232
2016-01-19,87.87,94.11220291402417,-0.06632724259708067
2016-01-20,86.51,95.55220291402418,-0.09463102511786314
2016-01-21,87.95,97.42220291402417,-0.0972283794730392
2016-01-22,89.82,95.72220291402417,-0.061659706257757296
2016-01-25,88.12,99.37220291402416,-0.11323290199935943
2016-01-26,91.77,99.29220291402417,-0.07575824378211804
2016-01-27,91.69,101.68220291402417,-0.09826894606593972
2016-01-28,94.08,104.76220291402416,-0.10196619216561142
2016-01-29,97.16,103.97220291402417,-0.06551946311705314
2016-02-01,96.37,102.93220291402417,-0.06375267145021035
2016-02-02,95.33,105.33220291402417,-0.0949586416813889
2016-02-03,97.73,108.73220291402417,-0.10118624123456543
2016-02-04,101.13,109.11220291402418,-0.07315591382857356
2016-02-05,101.51,108.69220291402416,-0.06607836368635667
2016-02-08,101.09,107.33220291402417,-0.05815778251588044
2016-02-09,99.73,103.67220291402417,-0.03802565010886716
2016-02-10,96.07,104.49220291402416,-0.08060125711919319
2016-02-11,96.89,104.85220291402416,-0.07593739275609634
2016-02-12,97.25,107.25220291402417,-0.0932587176977816
2016-02-16,99.65,108.63220291402416,-0.08268453251503172
2016-02-17,101.03,108.36220291402418,-0.0676638414211792
2016-02-18,100.76,107.49220291402416,-0.06262968598205021
2016-02-19,99.89,110.37220291402414,-0.09497140255675962
2016-02-22,102.77,108.37220291402414,-0.05169409464222663
2016-02-23,100.77,108.77220291402416,-0.07356845498798326
2016-02-24,101.17,109.23220291402417,-0.07380793116815443
2016-02-25,101.63,109.81220291402416,-0.07451087125927425
2016-02-26,102.21,108.80220291402419,-0.06058887354728815
2016-02-29,101.2,112.17220291402418,-0.09781570325790934
2016-03-01,104.57,113.36220291402418,-0.07755850440461487
2016-03-02,105.76,114.28220291402415,-0.07457156667198217
2016-03-03,106.68,113.96220291402416,-0.06390015924418402
2016-03-04,106.36,115.96220291402416,-0.08280459212337798
2016-03-07,108.36,114.12220291402414,-0.05049151494530113
2016-03-08,106.52,114.83220291402418,-0.07238564360075539
2016-03-09,107.23,114.27220291402416,-0.06162656126724497
2016-03-10,106.67,116.00220291402415,-0.08044849735259574
2016-03-11,108.4,116.06220291402416,-0.0660180723926127
2016-03-14,108.46,115.83220291402418,-0.06364553836117715
2016-03-15,108.23,117.54220291402417,-0.07922433545707452
2016-03-16,109.94,120.12220291402414,-0.08476536949053393
2016-03-17,112.52,119.98220291402417,-0.062194248253396145
2016-03-18,112.38,119.92220291402418,-0.06289246470423349
2016-03-21,112.32,119.68220291402417,-0.061514600623728044
2016-03-22,112.08,118.22220291402415,-0.05195473238213133
2016-03-23,110.62,118.55220291402419,-0.06690894575596151
2016-03-24,110.95,117.90220291402414,-0.05896584408260619
2016-03-28,110.3,118.71220291402416,-0.07086215829148246
2016-03-29,111.11,118.59220291402414,-0.06309186211380624
2016-03-30,110.99,118.68220291402417,-0.06481344906950004
2016-03-31,111.08,119.35737579877303,-0.06934951228090025
2016-04-01,111.82,117.31737579877304,-0.04685900755402461
2016-04-04,109.78,116.38737579877302,-0.05677055396623765
2016-04-05,108.85,117.027375798773,-0.069875751233061
2016-04-06,109.49,116.56737579877304,-0.060714893427733285
2016-04-07,109.03,117.44737579877302,-0.07166933906803352
2016-04-08,109.91,118.027375798773,-0.06877536456129008
2016-04-11,110.49,119.06737579877304,-0.0720380015199884
2016-04-12,111.53,119.74737579877304,-0.06862259606074161
2016-04-13,112.21,119.80737579877302,-0.06341325605473147
2016-04-14,112.27,121.25737579877301,-0.07411817829282064
2016-04-15,113.72,120.91737579877301,-0.05952308964057129
2016-04-18,113.38,121.58737579877304,-0.06750187463833612
2016-04-19,114.05,121.027375798773,-0.057651219426371636
2016-04-20,113.49,120.38737579877302,-0.05729318172282416
2016-04-21,112.85,121.54737579877305,-0.07155543870541425
2016-04-22,114.01,120.94737579877302,-0.05735863017247367
2016-04-25,113.41,121.89737579877301,-0.0696272232536318
2016-04-26,114.36,124.45737579877303,-0.08113119639529287
2016-04-27,116.92,122.97737579877301,-0.04925601769779708
2016-04-28,115.44,123.55737579877302,-0.06569721755820612
2016-04-29,116.02,123.03737579877303,-0.05703450478535821
2016-05-02,115.5,121.21737579877302,-0.04716630566449609
2016-05-03,113.68,118.63737579877302,-0.041785952912355984
2016-05-04,111.1,119.48737579877302,-0.0701946606719197
2016-05-05,111.95,120.12737579877302,-0.06807254170332533
2016-05-06,112.59,118.58737579877304,-0.050573475957084835
2016-05-09,111.05,120.85737579877303,-0.08114834311066188
2016-05-10,113.32,120.39737579877301,-0.05878347224612135
2016-05-11,112.86,120.077375798773,-0.060106042047987196
2016-05-12,112.54,117.30737579877302,-0.040640034493235055
2016-05-13,109.77,119.78737579877303,-0.08362630646154978
2016-05-16,112.25,119.44737579877302,-0.060255620943050925
2016-05-17,111.91,118.01737579877303,-0.05174980173416577
2016-05-18,110.48,116.53737579877303,-0.051977966358470185
2016-05-19,109.0,117.00737579877301,-0.06843479519226159
2016-05-20,109.47,117.13737579877302,-0.06545627086562522
2016-05-23,109.6,118.33737579877304,-0.07383445627212937
2016-05-24,110.8,120.49737579877304,-0.08047790032346736
2016-05-25,112.96,121.17737579877303,-0.0678127888527541
2016-05-26,113.64,121.51737579877303,-0.06482509803221548
2016-05-27,113.98,122.37737579877302,-0.06861869478702454
2016-05-31,114.84,122.93737579877303,-0.06586585850040438
2016-06-01,115.4,123.41737579877301,-0.06496148331532348
2016-06-02,115.88,123.53737579877303,-0.06198428410237511
2016-06-03,116.0,123.79737579877305,-0.06298498452380219
2016-06-06,116.26,123.65737579877305,-0.05982154926860772
2016-06-07,116.12,124.13737579877302,-0.06458470502686642
2016-06-08,116.6,122.89737579877301,-0.05124092974193428
2016-06-09,115.36,120.23737579877302,-0.0405645562901813
2016-06-10,112.7,119.10737579877303,-0.053794953971599724
2016-06-13,111.57,119.42737579877303,-0.06579208281367732
2016-06-14,111.89,119.15737579877305,-0.060989726821827794
2016-06-15,111.62,119.04737579877305,-0.06239008419074776
2016-06-16,111.51,119.71737579877302,-0.06855626214667776
2016-06-17,112.18,121.31737579877304,-0.07531794797415525
2016-06-20,113.78,120.92737579877303,-0.05910469611667157
2016-06-21,113.39,120.54737579877305,-0.059373966055641825
2016-06-22,113.01,121.54737579877305,-0.07023907955780995
2016-06-23,114.01,113.44737579877302,0.004959340815647639
2016-06-24,105.91,108.06737579877303,-0.01996324776859737
2016-06-27,100.53,109.93737579877303,-0.08557031428503525
2016-06-28,102.4,111.59737579877303,-0.0824156995891846
2016-06-29,104.06,115.58737579877304,-0.09972867468538371
2016-06-30,108.05,118.26292688812765,-0.0863578059233111
2016-07-01,109.34,115.99292688812766,-0.05735631530829666
2016-07-05,107.07,117.31292688812766,-0.0873128576690918
2016-07-06,108.39,117.14292688812766,-0.07472006309426404
2016-07-07,108.22,120.25292688812765,-0.10006348451977376
2016-07-08,111.33,120.81292688812766,-0.07849265084777579
2016-07-11,111.89,122.17292688812766,-0.08416698486354202
2016-07-12,113.25,122.00292688812765,-0.071743581169604
2016-07-13,113.08,122.74292688812766,-0.07872491827520778
2016-07-14,113.82,122.60292688812767,-0.07163717140408798
2016-07-15,113.68,122.02292688812767,-0.0683717978325219
2016-07-18,113.1,121.36292688812766,-0.06808443978732015
2016-07-19,112.44,122.06292688812766,-0.07883578686382975
2016-07-20,113.14,121.20292688812768,-0.06652419289816236
2016-07-21,112.28,122.06292688812766,-0.08014658617103165
2016-07-22,113.14,121.42292688812766,-0.06821551003921267
2016-07-25,112.5,123.69292688812766,-0.09048962757790469
2016-07-26,114.77,123.85292688812767,-0.07333639273888126
2016-07-27,114.93,123.39292688812766,-0.06858518637620481
2016-07-28,114.47,123.11292688812766,-0.07020324434315062
2016-07-29,114.19,122.17292688812766,-0.06534121013109184
2016-08-01,113.25,121.95292688812768,-0.07136300136618468
2016-08-02,113.03,122.70292688812768,-0.07883207950652071
2016-08-03,113.78,127.88292688812768,-0.11027998210007317
2016-08-04,118.96,130.0329268881277,-0.08515479235235668
2016-08-05,121.11,131.5929268881277,-0.07966178073567465
2016-08-08,122.67,130.85292688812768,-0.06253529884832953
2016-08-09,121.93,131.0929268881277,-0.06989642466330137
2016-08-10,122.17,132.5329268881277,-0.07819133804292377
2016-08-11,123.61,131.73292688812768,-0.06166208464362111
2016-08-12,122.81,133.04292688812768,-0.07691447510570992
2016-08-15,124.12,133.0329268881277,-0.06699790117091009
2016-08-16,124.11,133.2829268881277,-0.06882297007048077
2016-08-17,124.36,132.96292688812767,-0.06470169610034227
2016-08-18,124.04,133.29292688812768,-0.06941798866712279
2016-08-19,124.37,132.99292688812767,-0.06483748489407404
2016-08-22,124.07,133.43292688812767,-0.07016953840769535
2016-08-23,124.51,132.24292688812767,-0.05847516438190614
2016-08-24,123.32,132.48292688812768,-0.06916307711004244
2016-08-25,123.56,132.16292688812766,-0.06509334418274348
2016-08-26,123.24,132.66292688812766,-0.07102908935571617
2016-08-29,123.74,132.12292688812767,-0.06344793508265023
2016-08-30,123.2,131.45292688812768,-0.06278237452370528
2016-08-31,122.53,131.7829268881277,-0.07021339642867863
2016-09-01,122.86,132.43292688812767,-0.07228509641121483
2016-09-02,123.51,132.14292688812768,-0.06533022305035152
2016-09-06,123.22,133.06292688812766,-0.07397197039264802
2016-09-07,124.14,133.27292688812767,-0.0685279981567003
2016-09-08,124.35,129.70292688812768,-0.041270671499531564
2016-09-09,120.78,131.7829268881277,-0.08349281009267784
2016-09-12,122.86,129.76292688812765,-0.053196448736693935
2016-09-13,120.84,129.77292688812767,-0.06883505752959096
2016-09-14,120.85,131.48292688812768,-0.08086925914856391
2016-09-15,122.56,130.44292688812766,-0.06043199946661981
2016-09-16,121.52,131.31292688812766,-0.07457702086307749
2016-09-19,122.39,130.95292688812768,-0.06538935090349629
2016-09-20,122.03,132.37292688812767,-0.07813476011502551
2016-09-21,123.45,132.88292688812768,-0.07098674832824181
2016-09-22,123.96,130.85292688812768,-0.05267690262687652
2016-09-23,121.93,130.27292688812767,-0.0640419086867694
2016-09-26,121.35,131.61292688812765,-0.077978106944246
2016-09-27,122.69,133.70292688812768,-0.08236862980077053
2016-09-28,124.78,132.91292688812766,-0.061189886330417775
2016-09-29,123.99,134.45292688812768,-0.07781851336589662
2016-09-30,125.53,134.96205225525208,-0.06988669850257867
2016-10-03,124.7,133.9120522552521,-0.06879180850497935
2016-10-04,123.65,137.67205225525208,-0.10185111666131308
2016-10-05,127.41,137.1820522552521,-0.07123418912752111
2016-10-06,126.92,134.92205225525208,-0.05930870544507738
2016-10-07,124.66,135.35205225525212,-0.07899438595204034
2016-10-10,125.09,133.33205225525208,-0.06181598584767467
2016-10-11,123.07,134.19205225525212,-0.08288160191556226
2016-10-12,123.93,133.6820522552521,-0.07294960012007867
2016-10-13,123.42,134.8020522552521,-0.08443530394997112
2016-10-14,124.54,134.65205225525213,-0.0750976467561244
2016-10-17,124.39,133.08205225525208,-0.06531348223110267
2016-10-18,122.82,133.9920522552521,-0.08337846959735773
2016-10-19,123.73,133.0620522552521,-0.0701330852567228
2016-10-20,122.8,133.46205225525208,-0.0798882684259975
2016-10-21,123.2,131.0520522552521,-0.05991552303170755
2016-10-24,120.79,131.61205225525208,-0.08222690908476593
2016-10-25,121.35,132.10205225525212,-0.08139201527676976
2016-10-26,121.84,131.9720522552521,-0.07677422667986789
2016-10-27,121.71,132.2220522552521,-0.07950301841449858
2016-10-28,121.96,133.0120522552521,-0.08309060771457799
2016-10-31,122.75,131.44205225525212,-0.06612839731361397
2016-11-01,121.18,130.1420522552521,-0.06886361556427989
2016-11-02,119.88,129.5520522552521,-0.0746576537143201
2016-11-03,119.29,130.8120522552521,-0.08808096850869096
2016-11-04,120.55,135.9120522552521,-0.1130293597980635
2016-11-07,125.65,136.67205225525208,-0.08064598484748753
2016-11-08,126.41,142.2220522552521,-0.11117862528712164
2016-11-09,131.96,147.23205225525209,-0.10372776865716271
2016-11-10,136.97,149.00205225525212,-0.08075091633395948
2016-11-11,138.74,149.25205225525212,-0.070431542457281
2016-11-14,138.99,150.2820522552521,-0.07513906075805166
2016-11-15,140.02,148.0720522552521,-0.054379284494359914
2016-11-16,137.81,147.36205225525208,-0.0648202987747929
2016-11-17,137.1,146.34205225525213,-0.06315376962960717
2016-11-18,136.08,147.4920522552521,-0.07737401494354568
2016-11-21,137.23,148.08205225525208,-0.0732840482015078
2016-11-22,137.82,148.5520522552521,-0.07224438903618502
2016-11-23,138.29,149.3020522552521,-0.07375687131497377
2016-11-25,139.04,147.02205225525208,-0.054291530643267416
2016-11-28,136.76,147.21205225525208,-0.07099997653133172
2016-11-29,136.95,149.19205225525212,-0.0820556596024784
2016-11-30,138.93,153.73205225525209,-0.09628475023982108
2016-12-01,143.47,152.1620522552521,-0.057123652884696674
2016-12-02,141.9,152.7220522552521,-0.0708610976309082
2016-12-05,142.46,152.8120522552521,-0.06774368973175215
2016-12-06,142.55,155.2420522552521,-0.0817565348490985
2016-12-07,144.98,152.1520522552521,-0.0471374007050539
2016-12-08,141.89,152.77205225525208,-0.07123064784827482
2016-12-09,142.51,151.8220522552521,-0.061335307466376054
2016-12-12,141.56,151.27205225525208,-0.06420255500245509
2016-12-13,141.01,150.46205225525208,-0.0628201736821794
2016-12-14,140.2,153.2620522552521,-0.08522691731608645
2016-12-15,143.0,153.0120522552521,-0.06543309567896094
2016-12-16,142.75,153.08205225525208,-0.0674935572331119
2016-12-19,142.82,154.17205225525208,-0.0736323613079839
2016-12-20,143.91,152.6520522552521,-0.05726783312833794
2016-12-21,142.39,153.0620522552521,-0.06972369766384023
2016-12-22,142.8,153.00205225525212,-0.06667918570289577
2016-12-23,142.74,153.5320522552521,-0.0702918517451323
2016-12-27,143.27,151.1320522552521,-0.05202107784504639
2016-12-28,140.87,150.52205225525208,-0.06412384172708685
2016-12-29,140.26,150.2620522552521,-0.06656405995481463
2016-12-30,140.0,153.76513961249813,-0.08952054833226508
2017-01-03,142.55,153.8551396124981,-0.07347911575116306
2017-01-04,142.64,152.58513961249812,-0.06517764205449228
2017-01-05,141.37,152.7051396124981,-0.07422893323212265
2017-01-06,141.49,151.9951396124981,-0.06911497064498417
2017-01-09,140.78,153.04513961249813,-0.08014066727994618
2017-01-10,141.83,156.42513961249813,-0.09330430932427936
2017-01-11,145.21,154.96513961249812,-0.06295054253422139
2017-01-12,143.75,157.46513961249812,-0.08709952975146973
2017-01-13,146.25,154.83513961249812,-0.05544697175320756
2017-01-17,143.62,155.6151396124981,-0.07708208624409907
2017-01-18,144.4,154.96513961249812,-0.06817752456402149
2017-01-19,143.75,153.73513961249813,-0.06495027511385154
2017-01-20,142.52,153.71513961249812,-0.0728304293299934
2017-01-23,142.5,156.69513961249808,-0.09059080994855484
2017-01-24,145.48,160.73513961249813,-0.09490855359491013
2017-01-25,149.52,160.31513961249811,-0.0673369941141636
2017-01-26,149.1,160.48513961249813,-0.0709420176845551
2017-01-27,149.27,158.54513961249813,-0.05850157018479152
2017-01-30,147.33,158.34513961249812,-0.06956411569975773
2017-01-31,147.13,156.6651396124981,-0.060863186514132694
2017-02-01,145.45,160.96513961249812,-0.09638819715777425
2017-02-02,149.75,161.42513961249813,-0.07232541127437997
2017-02-03,150.21,159.8651396124981,-0.060395528605557636
2017-02-06,148.65,159.18513961249812,-0.06618167775047112
2017-02-07,147.97,158.6651396124981,-0.06740699084007018
2017-02-08,147.45,160.58513961249812,-0.08179548645780077
2017-02-09,149.37,161.46513961249812,-0.07490867466206863
2017-02-10,150.25,163.67513961249813,-0.08202308331174923
2017-02-13,152.46,163.84513961249812,-0.06948719772478162
2017-02-14,152.63,166.7051396124981,-0.08443134773898042
2017-02-15,155.49,165.62513961249812,-0.061193244191133145
