date,EXR,dcf,Deviation
2017-06-22,77.31,78.97101718970977,-0.02103325053696037
2017-06-23,78.75,78.98101718970977,-0.0029249710617790248
2017-06-26,78.76,78.53101718970976,0.0029158263637039106
2017-06-27,78.31,78.17101718970977,0.001777932733725729
2017-06-28,77.95,77.75101718970977,0.002559230959058967
2017-06-29,77.53,78.22101718970977,-0.00883416266543613
2017-06-30,78.0,78.72838621570875,-0.009251888051065027
2017-07-03,78.49,77.62838621570876,0.011099210305583807
2017-07-05,77.39,76.14838621570875,0.016305188409037052
2017-07-06,75.91,76.76838621570877,-0.011181506581326661
2017-07-07,76.53,74.99838621570876,0.020421956545652042
2017-07-10,74.76,74.36838621570875,0.005265863685079308
2017-07-11,74.13,75.66838621570878,-0.02033063334168761
2017-07-12,75.43,75.80838621570875,-0.004991350358416358
2017-07-13,75.57,76.91838621570878,-0.01753008977499071
2017-07-14,76.68,77.63838621570876,-0.012344231538326866
2017-07-17,77.4,77.71838621570876,-0.004096665296485558
2017-07-18,77.48,79.02838621570878,-0.019592785451577388
2017-07-19,78.79,78.46838621570876,0.004098641501395717
2017-07-20,78.23,79.20838621570876,-0.012352053392986728
2017-07-21,78.97,78.87838621570876,0.0011614561185455674
2017-07-24,78.64,79.71838621570876,-0.013527446639358343
2017-07-25,79.48,80.53838621570875,-0.0131413884166246
2017-07-26,80.3,76.73838621570876,0.04641241443727617
2017-07-27,76.5,78.15838621570876,-0.021218276067417663
2017-07-28,77.92,79.73838621570876,-0.02280440202024714
2017-07-31,79.5,79.52838621570878,-0.0003569318712413061
2017-08-01,79.29,79.49838621570876,-0.0026212634699693815
2017-08-02,79.26,77.45838621570876,0.02325911850621387
2017-08-03,77.22,77.98838621570876,-0.009852572325108389
2017-08-04,77.75,78.10838621570878,-0.00458831929671466
2017-08-07,77.87,77.23838621570876,0.008177459618683658
2017-08-08,77.0,76.82838621570876,0.0022337288695535307
2017-08-09,76.59,76.46838621570876,0.0015903798982783712
2017-08-10,76.23,76.54838621570876,-0.004159280573356128
2017-08-11,76.31,77.10838621570878,-0.010354077615829071
2017-08-14,76.87,76.83838621570877,0.00041143217405026355
2017-08-15,76.6,76.10838621570878,0.006459390465826775
2017-08-16,75.87,76.42838621570877,-0.007306005574065022
2017-08-17,76.19,74.97838621570875,0.016159507365302472
2017-08-18,74.74,75.75838621570877,-0.013442554238274007
2017-08-21,75.52,76.05838621570875,-0.00707859109949871
2017-08-22,75.82,77.89838621570875,-0.02668073520744696
2017-08-23,77.66,77.76838621570877,-0.0013937053471592131
2017-08-24,77.53,77.13838621570876,0.005076769213140375
2017-08-25,76.9,77.50838621570877,-0.007849295352577723
2017-08-28,77.27,78.31838621570876,-0.013386208097051933
2017-08-29,78.08,77.82838621570876,0.003232930766338571
2017-08-30,77.59,77.86838621570875,-0.003575086491937496
2017-08-31,77.63,78.01838621570877,-0.004978137007793926
2017-09-01,77.78,78.63838621570876,-0.01091561331579427
2017-09-05,78.4,79.62838621570876,-0.015426486383651183
2017-09-06,79.39,81.47838621570875,-0.02563116812573929
2017-09-07,81.24,82.48838621570876,-0.015134084602457909
2017-09-08,82.25,79.96838621570876,0.0285314471413336
2017-09-11,79.73,77.70838621570876,0.02601538756292654
2017-09-12,77.47,77.91838621570878,-0.005754562401580898
2017-09-13,77.68,78.60838621570878,-0.011810269366950177
2017-09-14,78.37,79.30838621570875,-0.01183211839863263
2017-09-15,79.07,79.63838621570876,-0.007137088566426253
2017-09-18,79.4,79.67838621570877,-0.0034938736705222295
2017-09-19,79.44,79.69838621570875,-0.003242050786441464
2017-09-20,79.46,79.57838621570876,-0.0014876679628544887
2017-09-21,79.34,79.12838621570876,0.002674309364965044
2017-09-22,78.89,79.92838621570877,-0.012991457289108777
2017-09-25,79.69,79.60838621570878,0.0010251907891973833
2017-09-26,79.37,78.27838621570878,0.013945277068986961
2017-09-27,78.04,79.31838621570876,-0.016117148579298357
2017-09-28,79.08,80.15838621570876,-0.013453192692861715
2017-09-29,79.92,80.07915690758753,-0.00198749479557081
2017-10-02,79.6,79.49915690758753,0.001268480023375318
2017-10-03,79.02,80.07915690758753,-0.01322637435868379
2017-10-04,79.6,80.93915690758753,-0.016545229265440997
2017-10-05,80.46,80.85915690758753,-0.004936446567749053
2017-10-06,80.38,80.49915690758753,-0.0014802255348379534
2017-10-09,80.02,80.67915690758754,-0.008170101583269695
2017-10-10,80.2,81.04915690758753,-0.010477060341981592
2017-10-11,80.57,82.08915690758754,-0.018506182360938928
2017-10-12,81.61,83.18915690758753,-0.018982725228743114
2017-10-13,82.71,82.34915690758756,0.0043818674770086385
2017-10-16,81.87,82.66915690758753,-0.009666929450857675
2017-10-17,82.19,82.39915690758754,-0.0025383379568083564
2017-10-18,81.92,82.17915690758754,-0.0031535600672926156
2017-10-19,81.7,82.24915690758753,-0.006676748166604907
2017-10-20,81.77,82.34915690758756,-0.007032942768770423
2017-10-23,81.87,80.88915690758755,0.01212576728340764
2017-10-24,80.41,81.12915690758754,-0.008864345877607538
2017-10-25,80.65,79.17915690758754,0.01857613985621409
2017-10-26,78.7,80.77915690758755,-0.02573877949687109
2017-10-27,80.3,81.56915690758754,-0.015559274555521196
2017-10-30,81.09,82.06915690758754,-0.011930875672210184
2017-10-31,81.59,82.07915690758753,-0.005959575195664701
2017-11-01,81.6,83.59915690758756,-0.023913601303389598
2017-11-02,83.12,85.51915690758754,-0.02805402899586673
2017-11-03,85.04,86.49915690758753,-0.0168690304016077
2017-11-06,86.02,86.15915690758754,-0.001615114545942098
2017-11-07,85.68,86.48915690758754,-0.009355587873889348
2017-11-08,86.01,85.92915690758754,0.000940810957791749
2017-11-09,85.45,86.47915690758754,-0.011900635302068197
2017-11-10,86.0,87.34915690758756,-0.015445563018025688
2017-11-13,86.87,86.81915690758754,0.0005856206651093654
2017-11-14,86.34,86.14915690758754,0.002215263610962248
2017-11-15,85.67,87.67915690758754,-0.02291487485110244
2017-11-16,87.2,87.67915690758754,-0.00546488954145119
2017-11-17,87.2,87.82915690758753,-0.007163417363205693
2017-11-20,87.35,88.13915690758755,-0.008953533653776269
2017-11-21,87.66,87.89915690758754,-0.002720810028234766
2017-11-22,87.42,87.85915690758753,-0.004998419322979064
2017-11-24,87.38,87.87915690758754,-0.005680037510060076
2017-11-27,87.4,85.68915690758753,0.01996568940755883
2017-11-28,85.21,85.53915690758754,-0.0038480260910584985
2017-11-29,85.06,85.83915690758754,-0.009076940357491625
2017-11-30,85.36,85.67915690758754,-0.0037250239043759015
2017-12-01,85.2,85.32915690758753,-0.0015136315916891574
2017-12-04,84.85,85.34915690758756,-0.005848410525343906
2017-12-05,84.87,85.91915690758753,-0.012210977683544733
2017-12-06,85.44,85.72915690758754,-0.003372912064202871
2017-12-07,85.25,86.75915690758754,-0.017394785304276628
2017-12-08,86.28,88.29915690758753,-0.02286722748327874
2017-12-11,87.82,88.33915690758754,-0.005876860565135811
2017-12-12,87.86,88.07915690758753,-0.0024881812596988517
2017-12-13,87.6,87.07915690758753,0.00598126016499223
2017-12-14,86.6,88.03915690758754,-0.016346782024482476
2017-12-15,87.56,88.05915690758754,-0.005668427056499836
2017-12-18,87.58,86.67915690758754,0.010392845576161935
2017-12-19,86.2,86.13915690758755,0.0007063348957283555
2017-12-20,85.66,85.64915690758754,0.0001265989392535971
2017-12-21,85.17,86.59915690758756,-0.016503127266153994
2017-12-22,86.12,87.27915690758755,-0.01328102778094975
2017-12-26,86.8,87.88915690758755,-0.012392392257588258
2017-12-27,87.41,88.23915690758754,-0.00939670024789463
2017-12-28,87.76,87.92915690758754,-0.001923786301798791
2017-12-29,87.45,86.09506227861044,0.015737693725162538
2018-01-02,85.68,86.27506227861043,-0.006897268606874785
2018-01-03,85.86,84.71506227861043,0.013515161183782265
2018-01-04,84.3,84.31506227861045,-0.00017864279766155455
2018-01-05,83.9,85.58506227861044,-0.019688742798654957
2018-01-08,85.17,83.52506227861043,0.019693941872232612
2018-01-09,83.11,82.77506227861043,0.004046360246304781
2018-01-10,82.36,82.66506227861043,-0.003690341121165175
2018-01-11,82.25,82.66506227861043,-0.0050210121080115355
2018-01-12,82.25,83.12506227861044,-0.010527057118796423
2018-01-16,82.71,83.87506227861044,-0.013890449043607589
2018-01-17,83.46,83.11506227861044,0.00415012287704597
2018-01-18,82.7,84.05506227861044,-0.016121126341194336
2018-01-19,83.64,85.56506227861045,-0.02249822798401302
2018-01-22,85.15,87.13506227861043,-0.02278144098024837
2018-01-23,86.72,85.95506227861044,0.008899274820023173
2018-01-24,85.54,85.41506227861043,0.0014627129929618565
2018-01-25,85.0,84.62506227861044,0.0044305754264044594
2018-01-26,84.21,83.20506227861044,0.012077843509383346
2018-01-29,82.79,83.32506227861043,-0.0064213846828143906
2018-01-30,82.91,83.89506227861044,-0.011741600183084788
2018-01-31,83.48,82.47506227861044,0.012184746438805627
2018-02-01,82.06,82.25506227861045,-0.0023714318998354633
2018-02-02,81.84,80.28506227861044,0.019367708976715026
2018-02-05,79.87,80.14506227861044,-0.0034320552107655056
2018-02-06,79.73,80.83506227861044,-0.013670581149571759
2018-02-07,80.42,77.97506227861044,0.03135538016825978
2018-02-08,77.56,80.80506227861044,-0.040159145814672836
2018-02-09,80.39,81.21506227861043,-0.010158981049353089
2018-02-12,80.8,82.99506227861043,-0.026448106891488576
2018-02-13,82.58,81.55506227861044,0.012567432269110945
2018-02-14,81.14,82.92506227861044,-0.02152620968330432
2018-02-15,82.51,82.61506227861044,-0.0012717085203678424
2018-02-16,82.2,81.16506227861043,0.012751024792379217
2018-02-20,80.75,81.91506227861043,-0.014222808921853902
2018-02-21,81.5,84.84506227861044,-0.039425538608553024
2018-02-22,84.43,87.01506227861043,-0.02970821615151409
2018-02-23,86.6,87.07506227861043,-0.0054557787979571115
2018-02-26,86.66,85.29506227861043,0.0160025408848532
2018-02-27,84.88,85.46506227861043,-0.006845630986650142
2018-02-28,85.05,86.27506227861043,-0.014199494573000848
2018-03-01,85.86,85.46506227861043,0.004621042925144092
2018-03-02,85.05,86.63506227861043,-0.018295852013276326
2018-03-05,86.22,86.66506227861043,-0.005135429051901563
2018-03-06,86.25,86.60506227861043,-0.004099786655290316
2018-03-07,86.19,87.46506227861043,-0.014577961135485928
2018-03-08,87.05,88.60506227861043,-0.017550490216018177
2018-03-09,88.19,87.97506227861044,0.002443166459022983
2018-03-12,87.56,88.32506227861043,-0.008661893452134084
2018-03-13,87.91,86.57506227861043,0.015419425481826954
2018-03-14,86.16,86.64506227861044,-0.005598267989590733
2018-03-15,86.23,86.39506227861044,-0.0019105522266785746
2018-03-16,85.98,85.51506227861043,0.005436910282247132
2018-03-19,85.1,85.93506227861043,-0.009717363977733262
2018-03-20,85.52,85.60506227861043,-0.0009936594442696567
2018-03-21,85.19,84.72506227861044,0.005487605542981555
2018-03-22,84.31,83.39506227861044,0.01097112582436699
2018-03-23,82.98,84.77506227861043,-0.02117441415390553
2018-03-26,84.36,85.96506227861043,-0.01867110005002348
2018-03-27,85.55,87.77506227861043,-0.02534959498573497
2018-03-28,87.36,87.77506227861043,-0.004728703891920594
2018-03-29,87.36,86.02775937998182,0.015486171319814668
2018-04-02,85.76,86.7277593799818,-0.011158588517682588
2018-04-03,86.46,87.96775937998181,-0.0171399088780807
2018-04-04,87.7,88.04775937998181,-0.003949667571675586
2018-04-05,87.78,87.0877593799818,0.007948770584368825
2018-04-06,86.82,87.13775937998182,-0.0036466324385984183
2018-04-09,86.87,87.84775937998181,-0.011130157295788812
2018-04-10,87.58,87.74775937998183,-0.0019118366231480888
2018-04-11,87.48,85.7577593799818,0.020082621473203055
2018-04-12,85.49,87.34775937998181,-0.021268540752146348
2018-04-13,87.08,87.61775937998182,-0.006137561423474214
2018-04-16,87.35,89.3977593799818,-0.02290615999980372
2018-04-17,89.13,89.82775937998181,-0.00776774779642686
2018-04-18,89.56,87.66775937998182,0.021584224729829904
2018-04-19,87.4,86.35775937998181,0.012068870562426781
2018-04-20,86.09,86.17775937998182,-0.0010183530021343756
2018-04-23,85.91,86.96775937998181,-0.012162661054198609
2018-04-24,86.7,86.54775937998181,0.0017590359485770701
2018-04-25,86.28,88.73775937998182,-0.02769688345924437
2018-04-26,88.47,90.03775937998181,-0.01741224338297309
2018-04-27,89.77,89.85775937998181,-0.0009766477662848105
2018-04-30,89.59,90.67775937998182,-0.011995878453762931
2018-05-01,90.41,89.82775937998181,0.0064817448864025184
2018-05-02,89.56,92.0077593799818,-0.02660383642071784
2018-05-03,91.74,92.45775937998181,-0.00776310592853513
2018-05-04,92.19,93.70775937998181,-0.016196731092751326
2018-05-07,93.44,93.79775937998181,-0.0038141569942252707
2018-05-08,93.53,94.57775937998181,-0.011078285073050531
2018-05-09,94.31,95.42775937998182,-0.011713147067941021
2018-05-10,95.16,95.51775937998181,-0.0037454750017595906
2018-05-11,95.25,94.60775937998181,0.006788456086764372
2018-05-14,94.34,92.78775937998181,0.016728937420091183
2018-05-15,92.52,92.45775937998181,0.0006731789785472397
2018-05-16,92.19,92.28775937998181,-0.0010592886926563683
2018-05-17,92.02,92.24775937998183,-0.0024689963367420242
2018-05-18,91.98,93.24775937998183,-0.013595601528780366
2018-05-21,92.98,92.84775937998181,0.0014242736809295664
2018-05-22,92.58,94.0077593799818,-0.015187675883336027
2018-05-23,93.74,95.36775937998182,-0.017068235539604126
2018-05-24,95.1,95.41775937998182,-0.003330191172446373
2018-05-25,95.15,95.91775937998182,-0.00800435065356675
2018-05-29,95.65,97.20775937998181,-0.01602505180571623
2018-05-30,96.94,96.51775937998181,0.004374745360134824
2018-05-31,96.25,96.87775937998182,-0.0064799122523011565
2018-06-01,96.61,99.09775937998181,-0.025104093125281612
2018-06-04,98.83,97.93775937998183,0.009110282139051407
2018-06-05,97.67,97.7577593799818,-0.0008977229075053383
2018-06-06,97.49,97.99775937998183,-0.005181336626412292
2018-06-07,97.73,98.28775937998181,-0.005674759334226898
2018-06-08,98.02,98.12775937998182,-0.0010981538828839232
2018-06-11,97.86,98.69775937998182,-0.008488129672290623
2018-06-12,98.43,97.2277593799818,0.012365199277293293
2018-06-13,96.96,97.79775937998181,-0.008566243084637604
2018-06-14,97.53,96.9777593799818,0.005694507932013426
2018-06-15,96.71,97.44775937998182,-0.007570819325922629
2018-06-18,97.18,97.60775937998181,-0.004382432121165292
2018-06-19,97.34,98.46775937998181,-0.011453082583405272
2018-06-20,98.2,99.95775937998181,-0.017585021822066005
2018-06-21,99.69,99.53775937998181,0.0015294760598036916
2018-06-22,99.27,100.27775937998182,-0.01004967987131744
2018-06-25,100.01,101.2277593799818,-0.012029895627845066
2018-06-26,100.96,99.91775937998182,0.010430984706678581
2018-06-27,99.65,100.36775937998182,-0.007151294244444051
2018-06-28,100.1,100.07775937998181,0.0002222333928734166
2018-06-29,99.81,99.21989990746413,0.005947396571516661
2018-07-02,98.85,99.64989990746412,-0.008027101966052386
2018-07-03,99.28,101.0398999074641,-0.017417870653829604
2018-07-05,100.67,101.12989990746412,-0.004547615570518082
2018-07-06,100.76,99.67989990746412,0.010835685966163355
2018-07-09,99.31,99.59989990746412,-0.002910644566244125
2018-07-10,99.23,99.25989990746413,-0.00030122846680280535
2018-07-11,98.89,99.02989990746411,-0.0014127037146844934
2018-07-12,98.66,97.17989990746412,0.0152305167420963
2018-07-13,96.81,97.07989990746411,-0.0027801832070426524
2018-07-16,96.71,95.04989990746412,0.017465563815975305
2018-07-17,94.68,94.75989990746412,-0.0008431826916462937
2018-07-18,94.39,95.48989990746412,-0.011518494715461958
2018-07-19,95.12,94.93989990746411,0.0018969905457182357
2018-07-20,94.57,94.34989990746412,0.002332806847190616
2018-07-23,93.98,93.97989990746412,1.0650419504099062e-06
2018-07-24,93.61,94.61989990746412,-0.010673229505122839
2018-07-25,94.25,95.06989990746412,-0.008624179769434526
2018-07-26,94.7,93.26989990746412,0.015332921917518227
2018-07-27,92.9,93.87989990746412,-0.010437803069986096
2018-07-30,93.51,94.33989990746412,-0.008796913164823561
2018-07-31,93.97,92.99989990746411,0.010431195017426287
2018-08-01,92.63,91.31989990746412,0.014346271665468535
2018-08-02,90.95,92.56989990746412,-0.017499207723929877
2018-08-03,92.2,93.78989990746412,-0.016951717711957914
2018-08-06,93.42,94.01989990746412,-0.006380563136682227
2018-08-07,93.65,93.94989990746411,-0.0031921258858125245
2018-08-08,93.58,93.66989990746411,-0.0009597523596472923
2018-08-09,93.3,93.26989990746412,0.00032272032634050873
2018-08-10,92.9,93.16989990746411,-0.002896857329804714
2018-08-13,92.8,92.92989990746412,-0.001397826830691451
2018-08-14,92.56,93.31989990746412,-0.008142956735033291
2018-08-15,92.95,94.63989990746413,-0.017856104128559425
2018-08-16,94.27,95.54989990746412,-0.013395094172821254
2018-08-17,95.18,95.25989990746412,-0.0008387569957739593
2018-08-20,94.89,94.01989990746412,0.009254424790839488
2018-08-21,93.65,92.03989990746412,0.017493501124562938
2018-08-22,91.67,91.87989990746412,-0.002284503005287486
2018-08-23,91.51,92.89989990746412,-0.014961263777986455
2018-08-24,92.53,92.00989990746412,0.005652653606394109
2018-08-27,91.64,92.73989990746412,-0.0118600506207317
2018-08-28,92.37,92.41989990746411,-0.0005399260063478906
2018-08-29,92.05,92.20989990746413,-0.001734086119002387
2018-08-30,91.84,92.57989990746411,-0.007992014553954485
2018-08-31,92.21,92.26989990746412,-0.0006491814505510396
2018-09-04,91.9,92.74989990746411,-0.009163351209133919
2018-09-05,92.38,93.07989990746411,-0.007519345295385227
2018-09-06,92.71,90.49989990746411,0.024421022507159718
2018-09-07,90.13,91.27989990746411,-0.012597514991031344
2018-09-10,90.91,90.71989990746411,0.002095461885758265
2018-09-11,90.35,90.73989990746412,-0.004296895939512213
2018-09-12,90.37,90.39989990746412,-0.0003307515549765272
2018-09-13,90.03,88.77989990746411,0.014080890988150241
2018-09-14,88.41,89.68989990746411,-0.014270279137167385
2018-09-17,89.32,88.28989990746412,0.011667247257223234
2018-09-18,87.92,87.20989990746413,0.008142425266963293
2018-09-19,86.84,87.74989990746411,-0.010369241542424912
2018-09-20,87.38,88.05989990746411,-0.00772087985767167
2018-09-21,87.69,87.39989990746412,0.003319226827982913
2018-09-24,87.03,87.26989990746412,-0.002748942163546597
2018-09-25,86.9,86.79989990746412,0.0011532282023665186
2018-09-26,86.43,85.89989990746412,0.006171137488017342
2018-09-27,85.53,87.00989990746412,-0.017008408342475967
2018-09-28,86.64,86.08114772475336,0.006492156413081096
2018-10-01,85.74,86.15114772475337,-0.0047723998531855605
2018-10-02,85.81,85.34114772475337,0.005493859500915077
2018-10-03,85.0,85.15114772475337,-0.0017750521137066544
2018-10-04,84.81,85.65114772475337,-0.00982062409083484
2018-10-05,85.31,86.38114772475338,-0.012400248815476522
2018-10-08,86.04,87.44114772475338,-0.016023894484595402
2018-10-09,87.1,86.66114772475336,0.005064002575184912
2018-10-10,86.32,84.95114772475337,0.016113405314802653
2018-10-11,84.61,85.20114772475337,-0.006938260111977623
2018-10-12,84.86,85.87114772475338,-0.0117751742179395
2018-10-15,85.53,87.09114772475337,-0.01792544667900453
2018-10-16,86.75,86.40114772475337,0.004037588439889328
2018-10-17,86.06,86.71114772475339,-0.007509388836834718
2018-10-18,86.37,87.52114772475338,-0.013152795120713434
2018-10-19,87.18,86.27114772475338,0.010534834637256907
2018-10-22,85.93,86.78114772475338,-0.0098079795793089
2018-10-23,86.44,88.08114772475336,-0.018632224569573363
2018-10-24,87.74,88.61114772475337,-0.009831130135672717
2018-10-25,88.27,88.03114772475338,0.0027132700347545224
2018-10-26,87.69,90.94114772475338,-0.03575001862296101
2018-10-29,90.6,91.31114772475337,-0.007788180769527142
2018-10-30,90.97,90.40114772475337,0.006292533773781583
2018-10-31,90.06,90.72114772475337,-0.007287691363421445
2018-11-01,90.38,87.56114772475337,0.03219295713331238
2018-11-02,87.22,89.21114772475339,-0.022319494542282436
2018-11-05,88.87,89.04114772475337,-0.001922119482134499
2018-11-06,88.7,89.87114772475338,-0.013031409461245924
2018-11-07,89.53,90.62114772475338,-0.012040762583007236
2018-11-08,90.28,91.09114772475337,-0.008904792013427976
2018-11-09,90.75,91.72114772475337,-0.01058804592881557
2018-11-12,91.38,92.12114772475338,-0.008045359215104964
2018-11-13,91.78,93.34114772475337,-0.016725182438905972
2018-11-14,93.0,93.20114772475337,-0.0021582108124613697
2018-11-15,92.86,95.28114772475338,-0.025410564236144073
2018-11-16,94.94,95.74114772475338,-0.008367851689605854
2018-11-19,95.4,94.84114772475337,0.005892508564621535
2018-11-20,94.5,93.23114772475337,0.013609746379961596
2018-11-21,92.89,93.43114772475337,-0.0057919413164824185
2018-11-23,93.09,92.96114772475339,0.00138608739672752
2018-11-26,92.62,93.58114772475336,-0.01027074093577418
2018-11-27,93.24,94.13114772475338,-0.009467086573289873
2018-11-28,93.79,94.73114772475337,-0.009934934257187722
2018-11-29,94.39,96.32114772475337,-0.02004905226287179
2018-11-30,95.98,97.35114772475339,-0.014084556338566312
2018-12-03,97.01,97.24114772475338,-0.002377056731247662
2018-12-04,96.9,100.16114772475336,-0.03255900914509402
2018-12-06,99.82,99.04114772475337,0.007863926187640091
2018-12-07,98.7,98.02114772475338,0.006925569542940435
2018-12-10,97.68,98.65114772475339,-0.009844261796760678
2018-12-11,98.31,97.64114772475337,0.006850106649013421
2018-12-12,97.3,97.74114772475338,-0.004513428939832864
2018-12-13,97.4,97.66114772475336,-0.0026740185922181636
2018-12-14,97.32,93.54114772475337,0.04039775400624723
2018-12-17,93.2,94.05114772475336,-0.0090498387881911
2018-12-18,93.71,94.12114772475338,-0.004368282099106446
2018-12-19,93.78,93.38114772475338,0.00427122909671529
2018-12-20,93.04,92.92114772475337,0.0012790659409276373
2018-12-21,92.58,88.94114772475338,0.0409130348363369
2018-12-24,88.6,90.65114772475337,-0.022626825762662506
2018-12-26,90.31,91.04114772475337,-0.008030959000691285
2018-12-27,90.7,90.30114772475336,0.0044169125785906704
2018-12-28,89.96,90.82114772475337,-0.009481797426335259
2018-12-31,90.48,87.87178445130343,0.029682059662075044
2019-01-02,87.44,88.89178445130342,-0.016332043059600676
2019-01-03,88.46,88.27178445130343,0.0021322277539364
2019-01-04,87.84,88.13178445130343,-0.003310774349118639
2019-01-07,87.7,89.52178445130343,-0.020350180265837015
2019-01-08,89.09,88.94178445130343,0.001666433269929657
2019-01-09,88.51,90.40178445130343,-0.02092640607467733
2019-01-10,89.97,90.16178445130343,-0.002127114635880112
2019-01-11,89.73,90.46178445130343,-0.008089431971103234
2019-01-14,90.03,92.01178445130343,-0.021538376449510843
2019-01-15,91.58,92.44178445130343,-0.009322455818206454
2019-01-16,92.01,92.57178445130343,-0.006068635866028349
2019-01-17,92.14,92.76178445130343,-0.006703023825828214
2019-01-18,92.33,92.78178445130342,-0.004869322722937497
2019-01-22,92.35,92.56178445130342,-0.002288033366673603
2019-01-23,92.13,92.46178445130343,-0.003588341424214825
2019-01-24,92.03,93.58178445130343,-0.016582120766364783
2019-01-25,93.15,95.20178445130342,-0.02155195370684382
2019-01-28,94.77,96.98178445130343,-0.02280618431406578
2019-01-29,96.55,97.96178445130342,-0.014411583651839366
2019-01-30,97.53,99.0417844513034,-0.015264107565092444
2019-01-31,98.61,98.05178445130342,0.005693068737304019
2019-02-01,97.62,98.44178445130345,-0.008347923149543912
2019-02-04,98.01,98.46178445130342,-0.004588424370135735
2019-02-05,98.03,98.68178445130343,-0.006604911483183207
2019-02-06,98.25,100.03178445130342,-0.017812183008399818
2019-02-07,99.6,100.81178445130344,-0.01202026586374716
2019-02-08,100.38,100.39178445130344,-0.0001173846183515348
2019-02-11,99.96,99.43178445130343,0.005312341034724666
2019-02-12,99.0,99.75178445130341,-0.0075365514054579474
2019-02-13,99.32,99.41178445130343,-0.0009232753622725465
2019-02-14,98.98,100.15178445130344,-0.011700085602300847
2019-02-15,99.72,99.5417844513034,0.0017903591911574424
2019-02-19,99.11,96.43178445130343,0.027773161763370968
2019-02-20,96.0,92.71178445130343,0.03546707215438927
2019-02-21,92.28,94.99178445130343,-0.02854756826569138
2019-02-22,94.56,93.91178445130343,0.006902387729973203
2019-02-25,93.48,93.92178445130342,-0.004703748484809478
2019-02-26,93.49,94.79178445130343,-0.013733093630832416
2019-02-27,94.36,96.37178445130343,-0.020875243337638683
2019-02-28,95.94,96.01178445130343,-0.0007476629219389519
2019-03-01,95.58,96.73178445130343,-0.01190699063225964
2019-03-04,96.3,98.23178445130344,-0.019665574254747353
2019-03-05,97.8,97.68178445130343,0.001210210781473764
2019-03-06,97.25,97.36178445130344,-0.0011481347834102484
2019-03-07,96.93,97.49178445130343,-0.0057623773578996396
2019-03-08,97.06,99.32178445130344,-0.022772289722728156
2019-03-11,98.89,100.07178445130344,-0.011809367223570622
2019-03-12,99.64,100.58178445130343,-0.0093633698829374
2019-03-13,100.15,100.48178445130344,-0.0033019362973617516
2019-03-14,100.05,100.21178445130342,-0.0016144254110357359
2019-03-15,99.78,99.58178445130343,0.0019904799837513476
2019-03-18,99.15,99.36178445130345,-0.002131447743948689
2019-03-19,98.93,99.70178445130342,-0.007740929167425081
2019-03-20,99.27,101.09178445130343,-0.018021093021470924
2019-03-21,100.66,101.0417844513034,-0.0037784808866613284
2019-03-22,100.61,101.77178445130343,-0.011415584953797575
2019-03-25,101.34,102.22178445130342,-0.008626189183025712
2019-03-26,101.79,101.58178445130343,0.002049733127068576
2019-03-27,101.15,103.19178445130345,-0.019786308204283176
2019-03-28,102.76,102.34178445130343,0.004086459415758803
2019-03-29,101.91,101.47032751845272,0.004333015299150533
2019-04-01,101.18,102.38032751845273,-0.011724200806413565
2019-04-02,102.09,102.48032751845273,-0.0038088043618170753
2019-04-03,102.19,101.21032751845273,0.0096795703123147
2019-04-04,100.92,101.9303275184527,-0.009911942235933613
2019-04-05,101.64,100.42032751845272,0.012145673208675323
2019-04-08,100.13,101.28032751845272,-0.011357857410592809
2019-04-09,100.99,102.28032751845272,-0.012615598226549785
2019-04-10,101.99,101.89032751845271,0.0009782330077330315
2019-04-11,101.6,102.48032751845273,-0.008590209845828367
2019-04-12,102.19,101.97032751845272,0.0021542784738779464
2019-04-15,101.68,100.32032751845271,0.013553309834412053
2019-04-16,100.03,100.0803275184527,-0.0005028712405384939
2019-04-17,99.79,100.99032751845272,-0.011885569122779494
2019-04-18,100.7,99.53032751845272,0.0117519203514167
2019-04-22,99.24,100.38032751845273,-0.011360069713292287
2019-04-23,100.09,102.10032751845272,-0.0196897264417627
2019-04-24,101.81,102.3303275184527,-0.005084783085042677
2019-04-25,102.04,103.85032751845272,-0.017432082899604184
2019-04-26,103.56,102.94032751845273,0.006019725179485125
2019-04-29,102.65,103.98032751845273,-0.012794030853736538
2019-04-30,103.69,106.28032751845272,-0.024372596311419747
2019-05-01,105.99,106.75032751845272,-0.007122484175248078
2019-05-02,106.46,106.57032751845271,-0.0010352555070605174
2019-05-03,106.28,106.54032751845271,-0.002443464597080558
2019-05-06,106.25,104.4503275184527,0.017229936222357578
2019-05-07,104.16,103.72032751845272,0.004239019409855382
2019-05-08,103.43,104.0803275184527,-0.006248323136160416
2019-05-09,103.79,106.17032751845272,-0.022419894278267183
2019-05-10,105.88,107.9103275184527,-0.018814950942536268
2019-05-13,107.62,106.92032751845272,0.006543867735782305
2019-05-14,106.63,106.82032751845271,-0.0017817537436387587
2019-05-15,106.53,106.54032751845271,-9.693529852272675e-05
2019-05-16,106.25,106.28032751845272,-0.00028535401763285506
2019-05-17,105.99,106.1603275184527,-0.0016044366331019466
2019-05-20,105.87,106.80032751845272,-0.008710905107402134
2019-05-21,106.51,106.54032751845271,-0.000284657642407371
2019-05-22,106.25,106.98032751845273,-0.006826745957818736
2019-05-23,106.69,107.27032751845272,-0.005409953822998137
