date,MAR,dcf,Deviation
2017-07-20,102.4,104.13848641655886,-0.01669398582964643
2017-07-21,102.85,103.99848641655886,-0.011043299341479629
2017-07-24,102.71,104.34848641655886,-0.015702062126881522
2017-07-25,103.06,104.32848641655886,-0.012158581612064179
2017-07-26,103.04,105.34848641655886,-0.021912857935432073
2017-07-27,104.06,104.62848641655886,-0.005433380870057958
2017-07-28,103.34,105.47848641655887,-0.020274147735809267
2017-07-31,104.19,106.41848641655886,-0.02094078286206591
2017-08-01,105.13,104.77848641655886,0.0033548259329081453
2017-08-02,103.49,104.94848641655886,-0.01389716485066661
2017-08-03,103.66,106.30848641655886,-0.024913217240071006
2017-08-04,105.02,107.45848641655886,-0.02269235774554057
2017-08-07,106.17,105.23848641655886,0.008851453637920947
2017-08-08,103.95,102.63848641655886,0.012777990296138686
2017-08-09,101.35,100.80848641655886,0.0053717063184888225
2017-08-10,99.52,100.68848641655886,-0.011604965554102287
2017-08-11,99.4,101.35848641655886,-0.01932237236169798
2017-08-14,100.07,101.68848641655886,-0.015916122597487203
2017-08-15,100.4,101.58848641655887,-0.011699026715345728
2017-08-16,100.3,99.12848641655886,0.011818132464145537
2017-08-17,97.84,99.31848641655886,-0.014886316434161384
2017-08-18,98.03,100.36848641655887,-0.02329901047678906
2017-08-21,99.08,103.28848641655887,-0.04074497131835386
2017-08-22,102.0,101.71848641655886,0.002767575426636526
2017-08-23,100.43,101.23848641655886,-0.007985959146329269
2017-08-24,99.95,101.94848641655886,-0.019602904239236052
2017-08-25,100.66,101.99848641655886,-0.013122610575734717
2017-08-28,100.71,101.51848641655886,-0.007963932925885264
2017-08-29,100.23,104.92848641655887,-0.04477798715123171
2017-08-30,103.64,104.86848641655887,-0.011714543220153528
2017-08-31,103.58,105.08848641655887,-0.014354440414903302
2017-09-01,103.8,103.56848641655886,0.0022353670643595613
2017-09-05,102.28,103.08848641655887,-0.007842645135868409
2017-09-06,101.8,103.04848641655886,-0.01211552406031502
2017-09-07,101.76,104.71848641655886,-0.02825180651284731
2017-09-08,103.43,105.91848641655886,-0.023494354014577556
2017-09-11,104.63,106.36848641655887,-0.01634399882076576
2017-09-12,105.08,108.05848641655886,-0.02756365108684733
2017-09-13,106.77,107.67848641655887,-0.008437028108329359
2017-09-14,106.39,106.67848641655887,-0.0027042604957140393
2017-09-15,105.39,106.82848641655886,-0.013465382360185574
2017-09-18,105.54,108.63848641655886,-0.028521074977776784
2017-09-19,107.35,108.97848641655887,-0.014943191726247251
2017-09-20,107.69,108.85848641655886,-0.010733994702879834
2017-09-21,107.57,109.16848641655886,-0.014642379582505693
2017-09-22,107.88,110.15848641655886,-0.020683712083178762
2017-09-25,108.87,109.35848641655886,-0.004466835931672963
2017-09-26,108.07,109.64848641655887,-0.014395879670989209
2017-09-27,108.36,111.28848641655887,-0.026314370074163707
2017-09-28,110.0,111.54848641655886,-0.013881734000193435
2017-09-29,110.26,111.85567849686848,-0.014265511758646654
2017-10-02,110.53,110.72567849686848,-0.0017672368282124484
2017-10-03,109.4,110.14567849686847,-0.006769929669911301
2017-10-04,108.82,112.59567849686847,-0.033533067585480136
2017-10-05,111.27,113.08567849686848,-0.016055777539671134
2017-10-06,111.76,114.08567849686848,-0.020385367624669137
2017-10-09,112.76,115.40567849686848,-0.022925028744926634
2017-10-10,114.08,115.45567849686847,-0.011915208630520424
2017-10-11,114.13,115.78567849686847,-0.014299510253448666
2017-10-12,114.46,116.43567849686848,-0.016967981999792436
2017-10-13,115.11,116.07567849686848,-0.008319387053115745
2017-10-16,114.75,116.36567849686847,-0.013884493415401211
2017-10-17,115.04,117.09567849686847,-0.0175555453732944
2017-10-18,115.77,116.52567849686848,-0.006485081285227512
2017-10-19,115.2,116.34567849686847,-0.009847194254828384
2017-10-20,115.02,116.63567849686848,-0.013852352193517325
2017-10-23,115.31,118.13567849686848,-0.02391892553394337
2017-10-24,116.81,117.65567849686848,-0.00718774059758609
2017-10-25,116.33,120.13567849686848,-0.03167817041935361
2017-10-26,118.81,120.19567849686848,-0.01152852177546948
2017-10-27,118.87,119.84567849686847,-0.008141123727660848
2017-10-30,118.52,120.80567849686848,-0.018920290215726387
2017-10-31,119.48,121.48567849686847,-0.016509587975179874
2017-11-01,120.16,120.96567849686848,-0.006660389185427773
2017-11-02,119.64,122.87567849686847,-0.026332945107203964
2017-11-03,121.55,123.30567849686848,-0.014238423714712178
2017-11-06,121.98,122.21567849686848,-0.0019283818554794996
2017-11-07,120.89,121.30567849686848,-0.0034267027069075917
2017-11-08,119.98,120.13567849686848,-0.001295855642689303
2017-11-09,118.81,121.43567849686848,-0.021621969172232913
2017-11-10,120.11,121.71567849686848,-0.013192043265895181
2017-11-13,120.39,124.38567849686848,-0.032123300247697495
2017-11-14,123.06,123.58567849686848,-0.004253555130838249
2017-11-15,122.26,125.70567849686847,-0.027410682938673325
2017-11-16,124.38,126.80567849686848,-0.01912909993954559
2017-11-17,125.48,127.23567849686847,-0.01379863350916688
2017-11-20,125.91,128.94567849686848,-0.023542305040817668
2017-11-21,127.62,127.71567849686848,-0.000749152320173585
2017-11-22,126.39,127.82567849686848,-0.011231534334501081
2017-11-24,126.5,128.25567849686848,-0.01368889485007363
2017-11-27,126.93,128.22567849686848,-0.010104672574613227
2017-11-28,126.9,127.81567849686847,-0.0071640545795084165
2017-11-29,126.49,128.32567849686848,-0.014304841543567481
2017-11-30,127.0,128.18567849686846,-0.009249695525833879
2017-12-01,126.86,129.05567849686847,-0.017013420272876556
2017-12-04,127.73,128.85567849686848,-0.008735963443751715
2017-12-05,127.53,128.6256784968685,-0.008518349599183406
2017-12-06,127.3,129.17567849686847,-0.014520368839509912
2017-12-07,127.85,130.64567849686847,-0.021398935877817715
2017-12-08,129.32,129.89567849686847,-0.004431852572234329
2017-12-11,128.57,130.08567849686847,-0.011651386335390979
2017-12-12,128.76,129.79567849686848,-0.007979298762966658
2017-12-13,128.47,129.04567849686848,-0.00446104436486372
2017-12-14,127.72,131.14567849686847,-0.02612116949740184
2017-12-15,129.82,134.66567849686848,-0.035983025155003956
2017-12-18,133.34,134.46567849686846,-0.00837149307876861
2017-12-19,133.14,135.16567849686848,-0.014986633584763376
2017-12-20,133.84,135.27567849686847,-0.010612983152782363
2017-12-21,133.95,135.29567849686848,-0.00994620457814277
2017-12-22,133.97,134.6256784968685,-0.004870382115724992
2017-12-26,133.3,137.57567849686848,-0.03107873821582341
2017-12-27,136.25,137.89567849686847,-0.011934228213727804
2017-12-28,136.57,137.05567849686847,-0.003543658330651178
2017-12-29,135.73,134.75816004211634,0.007211733653679442
2018-01-02,133.75,137.45816004211633,-0.026976645409629962
2018-01-03,136.45,136.70816004211633,-0.0018884025798958648
2018-01-04,135.7,135.40816004211635,0.0021552612323574305
2018-01-05,134.4,137.34816004211635,-0.02146486739401765
2018-01-08,136.34,138.71816004211635,-0.017143826312245758
2018-01-09,137.71,138.70816004211633,-0.007196116232911276
2018-01-10,137.7,140.43816004211635,-0.01949726514001049
2018-01-11,139.43,140.78816004211635,-0.009646834234569468
2018-01-12,139.78,140.12816004211635,-0.002484582984688455
2018-01-16,139.12,143.00816004211634,-0.027188378907687993
2018-01-17,142.0,142.13816004211634,-0.0009720123158720728
2018-01-18,141.13,145.07816004211634,-0.02721402064218481
2018-01-19,144.07,144.81816004211635,-0.005166203201993236
2018-01-22,143.81,146.80816004211636,-0.020422298333118816
2018-01-23,145.8,145.39816004211633,0.0027637210661213274
2018-01-24,144.39,146.50816004211634,-0.014457625032677113
2018-01-25,145.5,148.14816004211633,-0.017875078849197257
2018-01-26,147.14,148.99816004211635,-0.012471026766982418
2018-01-29,147.99,148.27816004211635,-0.001943374816861132
2018-01-30,147.27,148.34816004211635,-0.007267768213709225
2018-01-31,147.34,148.52816004211635,-0.007999560768674696
2018-02-01,147.52,142.17816004211633,0.03757145229830883
2018-02-02,141.17,137.34816004211635,0.027825927604066214
2018-02-05,136.34,141.03816004211635,-0.03331126867163747
2018-02-06,140.03,140.64816004211633,-0.004395080902098059
2018-02-07,139.64,134.88816004211634,0.035227998931855575
2018-02-08,133.88,137.29816004211634,-0.024895891110760848
2018-02-09,136.29,140.10816004211634,-0.02725151797703007
2018-02-12,139.1,141.61816004211636,-0.017781335680166155
2018-02-13,140.61,146.24816004211635,-0.03855200667476888
2018-02-14,145.24,142.29816004211634,0.020673773694705355
2018-02-15,141.29,139.50816004211634,0.012772299178382962
2018-02-16,138.5,141.44816004211634,-0.020842689231436617
2018-02-20,140.44,142.96816004211635,-0.01768337818274779
2018-02-21,141.96,141.60816004211634,0.0024846022840705473
2018-02-22,140.6,143.17816004211633,-0.018006657170045792
2018-02-23,142.17,142.35816004211634,-0.001321736963028175
2018-02-26,141.35,139.12816004211635,0.01596973579763472
2018-02-27,138.12,142.21816004211635,-0.028816010844907036
2018-02-28,141.21,138.54816004211634,0.01921238042478879
2018-03-01,137.54,140.58816004211636,-0.021681484708265808
2018-03-02,139.58,136.73816004211633,0.02078307882019459
2018-03-05,135.73,138.61816004211636,-0.020835365591628574
2018-03-06,137.61,139.98816004211633,-0.01698829416288372
2018-03-07,138.98,140.35816004211634,-0.009818880795408047
2018-03-08,139.35,144.29816004211634,-0.03429122062729084
2018-03-09,143.29,142.81816004211635,0.0033037812400362743
2018-03-12,141.81,142.75816004211634,-0.0066417222093406725
2018-03-13,141.75,142.43816004211635,-0.0048312898868735354
2018-03-14,141.43,142.73816004211633,-0.009164753431950778
2018-03-15,141.73,142.06816004211635,-0.00238026621880727
2018-03-16,141.06,140.82816004211634,0.0016462613572052476
2018-03-19,139.82,141.55816004211636,-0.012278769670354794
2018-03-20,140.55,141.42816004211633,-0.006209230480371142
2018-03-21,140.42,138.25816004211634,0.015636255807433663
2018-03-22,137.25,134.76816004211634,0.018415625449720974
2018-03-23,133.76,139.92816004211633,-0.044080905803805415
2018-03-26,138.92,136.59816004211635,0.016997593211854012
2018-03-27,135.59,134.90816004211635,0.005054104641785795
2018-03-28,133.9,136.98816004211633,-0.02254326243353355
2018-03-29,135.98,133.99953481970823,0.014779642205149601
2018-04-02,132.07,134.42953481970824,-0.017552205494668738
2018-04-03,132.5,137.73953481970824,-0.038039440357965804
2018-04-04,135.81,136.36953481970824,-0.004103077864480387
2018-04-05,134.44,132.85953481970822,0.011895760303816338
2018-04-06,130.93,132.64953481970824,-0.012962991706268356
2018-04-09,130.72,131.76953481970824,-0.007964927713710601
2018-04-10,129.84,133.95953481970824,-0.03075208364415849
2018-04-11,132.03,134.93953481970823,-0.02156176708031221
2018-04-12,133.01,132.98953481970824,0.00015388564460727672
2018-04-13,131.06,135.39953481970824,-0.03204985028557561
2018-04-16,133.47,138.73953481970824,-0.037981494074893596
2018-04-17,136.81,140.23953481970824,-0.024454835964175414
2018-04-18,138.31,139.54953481970824,-0.008882400226626785
2018-04-19,137.62,139.40953481970823,-0.012836531030840481
2018-04-20,137.48,139.55953481970823,-0.014900700424336555
2018-04-23,137.63,138.82953481970824,-0.008640343146478435
2018-04-24,136.9,139.16953481970822,-0.016307698539399174
2018-04-25,137.24,139.68953481970823,-0.01753556429885561
2018-04-26,137.76,139.3495348197082,-0.011406818270077168
2018-04-27,137.42,138.60953481970822,-0.008581911924424812
2018-04-30,136.68,139.52953481970823,-0.020422449077825866
2018-05-01,137.6,136.08953481970823,0.011099054620862914
2018-05-02,134.16,136.5695348197082,-0.01764328203130472
2018-05-03,134.64,137.77953481970823,-0.022786655680152257
2018-05-04,135.85,138.5695348197082,-0.019625777218972185
2018-05-07,136.64,141.23953481970824,-0.03256549113942875
2018-05-08,139.31,139.82953481970824,-0.0037154870062188206
2018-05-09,137.9,140.49953481970823,-0.018502088444947495
2018-05-10,138.57,141.74953481970823,-0.022430654349252732
2018-05-11,139.82,141.27953481970823,-0.010330829738155689
2018-05-14,139.35,140.78953481970825,-0.01022472885894321
2018-05-15,138.86,142.36953481970824,-0.024650883520498823
2018-05-16,140.44,140.21953481970823,0.0015722857772650922
2018-05-17,138.29,140.44953481970822,-0.015375877339005584
2018-05-18,138.52,140.72953481970825,-0.015700576446436187
2018-05-21,138.8,139.70953481970824,-0.006510184296883992
2018-05-22,137.78,139.51953481970824,-0.012468037697775602
2018-05-23,137.59,139.79953481970824,-0.015805022688793358
2018-05-24,137.87,139.89953481970824,-0.014507087692062326
2018-05-25,137.97,136.47953481970825,0.010920796163766733
2018-05-29,134.55,138.19953481970822,-0.0264077214476105
2018-05-30,136.27,137.28953481970825,-0.007426165592644196
2018-05-31,135.36,140.26953481970824,-0.035000720762484616
2018-06-01,138.34,140.61953481970824,-0.016210655387467132
2018-06-04,138.69,140.14953481970824,-0.010414125323967904
2018-06-05,138.22,143.49953481970823,-0.03679130267802888
2018-06-06,141.57,141.36953481970824,0.0014180224936539698
2018-06-07,139.44,140.30953481970823,-0.006197261082973138
2018-06-08,138.38,141.0695348197082,-0.01906531288378832
2018-06-11,139.14,141.78953481970825,-0.018686391933489754
2018-06-12,139.86,140.27953481970823,-0.0029907058092787375
2018-06-13,138.35,140.67953481970824,-0.01655915924582574
2018-06-14,138.75,140.75953481970825,-0.01427636729747761
2018-06-15,138.83,140.5995348197082,-0.012585637797289051
2018-06-18,138.67,138.50953481970825,0.00115851360341801
2018-06-19,136.58,137.91953481970822,-0.009712437193609147
2018-06-20,135.99,135.65953481970823,0.002435989337063349
2018-06-21,133.73,134.53953481970825,-0.0060170775883319205
2018-06-22,132.61,131.02953481970823,0.01206190026139109
2018-06-25,129.1,131.35953481970822,-0.017201148152735546
2018-06-26,129.43,128.86953481970824,0.004349089806802597
2018-06-27,126.94,127.18953481970823,-0.0019619131405893553
2018-06-28,125.26,128.52953481970823,-0.02543800399102425
2018-06-29,126.6,127.5058201498751,-0.007104147471937994
2018-07-02,126.49,125.53582014987511,0.007600857261184091
2018-07-03,124.52,127.5058201498751,-0.023417128303362622
2018-07-05,126.49,128.6758201498751,-0.0169870310313871
2018-07-06,127.66,131.1758201498751,-0.026802349288596816
2018-07-09,130.16,131.7458201498751,-0.012036967458026848
2018-07-10,130.73,130.8658201498751,-0.0010378580879221166
2018-07-11,129.85,131.7858201498751,-0.014689138388891632
2018-07-12,130.77,132.0258201498751,-0.009511928412559656
2018-07-13,131.01,131.8058201498751,-0.006037822525364889
2018-07-16,130.79,131.46582014987507,-0.0051406529020594505
2018-07-17,130.45,134.1458201498751,-0.027550766365630697
2018-07-18,133.13,134.21582014987507,-0.008090105537950532
2018-07-19,133.2,134.06582014987512,-0.006458172179211741
2018-07-20,133.05,133.0458201498751,3.141662113237409e-05
2018-07-23,132.03,131.0358201498751,0.0075870845772385564
2018-07-24,130.02,132.5158201498751,-0.01883412974430021
2018-07-25,131.5,131.9858201498751,-0.003680851089332471
2018-07-26,130.97,129.56582014987512,0.010837579297538369
2018-07-27,128.55,126.92582014987511,0.012796291946012728
2018-07-30,125.91,128.85582014987511,-0.02286136665343297
2018-07-31,127.84,128.88582014987512,-0.008114315047683118
2018-08-01,127.87,130.1458201498751,-0.017486694134735026
2018-08-02,129.13,129.2058201498751,-0.0005868168305975807
2018-08-03,128.19,130.2958201498751,-0.01616183963117812
2018-08-06,129.28,125.4458201498751,0.03056442889483324
2018-08-07,124.43,122.6458201498751,0.014547416682807457
2018-08-08,121.63,121.8058201498751,-0.0014434462134795822
2018-08-09,120.79,121.17582014987511,-0.0031839697837233727
2018-08-10,120.16,121.4758201498751,-0.010831951150868324
2018-08-13,120.46,122.62582014987511,-0.017662023766511936
2018-08-14,121.61,121.4458201498751,0.001351877322103734
2018-08-15,120.43,123.1658201498751,-0.022212494883288247
2018-08-16,122.15,124.8658201498751,-0.02174990839458968
2018-08-17,123.85,125.4158201498751,-0.012485028986007563
2018-08-20,124.4,126.17582014987511,-0.01407417164212399
2018-08-21,125.16,124.7258201498751,0.0034810743244917397
2018-08-22,123.71,123.1958201498751,0.004173679346420656
2018-08-23,122.18,124.12582014987511,-0.015676191686190943
2018-08-24,123.11,125.3058201498751,-0.017523688422842132
2018-08-27,124.29,125.6958201498751,-0.011184303091374415
2018-08-28,124.68,127.9658201498751,-0.025677326539436107
2018-08-29,126.95,127.2258201498751,-0.0021679573340551705
2018-08-30,126.21,127.48582014987511,-0.010007545532320639
2018-08-31,126.47,127.56582014987511,-0.008590233250471369
2018-09-04,126.55,126.0258201498751,0.004159305208262243
2018-09-05,125.01,125.9958201498751,-0.00782422899983859
2018-09-06,124.98,127.62582014987511,-0.02073107265260299
2018-09-07,126.61,128.69582014987512,-0.016207365145550434
2018-09-10,127.68,128.3658201498751,-0.005342700643164666
2018-09-11,127.35,128.5858201498751,-0.009610858712373438
2018-09-12,127.57,130.5558201498751,-0.022870065435975584
2018-09-13,129.54,131.44582014987512,-0.014498902648270584
2018-09-14,130.43,130.7858201498751,-0.002720632477338336
2018-09-17,129.77,130.8258201498751,-0.00807042637810751
2018-09-18,129.81,132.2458201498751,-0.018418881951161592
2018-09-19,131.23,133.19582014987512,-0.014758872670802559
2018-09-20,132.18,131.91582014987512,0.002002639636585979
2018-09-21,130.9,131.2558201498751,-0.0027108904539911993
2018-09-24,130.24,130.2858201498751,-0.0003516894610815502
2018-09-25,129.27,131.9958201498751,-0.020650806569329605
2018-09-26,130.98,134.43582014987507,-0.025706096381324373
2018-09-27,133.42,133.0458201498751,0.0028124134204543516
2018-09-28,132.03,129.39452534304115,0.020367744693771783
2018-10-01,128.35,127.01452534304117,0.010514345925018986
2018-10-02,125.97,125.63452534304116,0.002670242563044045
2018-10-03,124.59,123.24452534304116,0.010917115005423694
2018-10-04,122.2,122.49452534304116,-0.002404395969667683
2018-10-05,121.45,121.61452534304117,-0.0013528428662372693
2018-10-08,120.57,120.81452534304117,-0.0020239730475029027
2018-10-09,119.77,117.52452534304116,0.01910643459656214
2018-10-10,116.48,115.67452534304117,0.006963284738538134
2018-10-11,114.63,118.53452534304117,-0.03293998378735141
2018-10-12,117.49,116.55452534304116,0.008026068951038745
2018-10-15,115.51,118.99452534304116,-0.029283072754783146
2018-10-16,117.95,119.00452534304117,-0.008861220529231106
2018-10-17,117.96,116.33452534304116,0.013972418352726557
2018-10-18,115.29,113.08452534304116,0.019502886449481505
2018-10-19,112.04,112.53452534304117,-0.004394432211214161
2018-10-22,111.49,113.39452534304117,-0.016795566957748642
2018-10-23,112.35,108.17452534304117,0.03859942665537597
2018-10-24,107.13,112.58452534304116,-0.048448268768922054
2018-10-25,111.54,113.77452534304116,-0.01963994432236782
2018-10-26,112.73,113.82452534304116,-0.009615900788889742
2018-10-29,112.78,116.31452534304117,-0.030387652209532323
2018-10-30,115.27,117.93452534304116,-0.022593259567465496
2018-10-31,116.89,122.13452534304116,-0.04294056351642406
2018-11-01,121.09,121.97452534304117,-0.00725172195221524
2018-11-02,120.93,121.72452534304117,-0.0065272412507014765
2018-11-05,120.68,115.59452534304117,0.04399407880145767
2018-11-06,114.55,117.18452534304116,-0.02248185360079724
2018-11-07,116.14,117.95452534304117,-0.01538326179317051
2018-11-08,116.91,118.08452534304116,-0.0099464797747979
2018-11-09,117.04,116.11452534304117,0.00797036076429447
2018-11-12,115.07,117.59452534304117,-0.021468051643363073
2018-11-13,116.55,117.34452534304117,-0.006770876960117911
2018-11-14,116.3,119.35452534304116,-0.025592036282344854
2018-11-15,118.31,119.69452534304116,-0.011567156802478218
2018-11-16,118.65,117.54452534304116,0.009404731132586885
2018-11-19,116.5,116.60452534304116,-0.0008964089749832205
2018-11-20,115.56,118.21452534304116,-0.022455153758289104
2018-11-21,117.17,118.30452534304116,-0.009589872743679395
2018-11-23,117.26,120.94452534304116,-0.030464589716570845
2018-11-26,119.9,121.01452534304117,-0.009209847659872317
2018-11-27,119.97,123.23452534304117,-0.026490347035085238
2018-11-28,122.19,122.88452534304116,-0.005651853568236942
2018-11-29,121.84,116.07452534304116,0.04967045645820933
2018-11-30,115.03,120.57452534304116,-0.04598421870014979
2018-12-03,119.53,114.54452534304116,0.04352433817354617
2018-12-04,113.5,116.36452534304117,-0.02461682660240805
2018-12-06,115.32,112.29452534304116,0.026942316624221085
2018-12-07,111.25,111.85452534304116,-0.005404567595161391
2018-12-10,110.81,111.07452534304116,-0.002381512252464746
2018-12-11,110.03,111.11452534304117,-0.009760428168080981
2018-12-12,110.07,109.89452534304117,0.0015967552197080348
2018-12-13,108.85,108.70452534304117,0.001338257597830017
2018-12-14,107.66,108.70452534304117,-0.009608848755329524
2018-12-17,107.66,109.28452534304117,-0.01486509950006032
2018-12-18,108.24,107.43452534304116,0.007497353894261982
2018-12-19,106.39,105.23452534304117,0.01097999590146137
2018-12-20,104.19,103.92452534304117,0.002554494774765992
2018-12-21,102.88,102.03452534304117,0.00828616249368852
2018-12-24,100.99,106.62452534304117,-0.05284455264783894
2018-12-26,105.58,107.67452534304117,-0.01945237591127713
2018-12-27,106.63,108.28452534304117,-0.015279425548569425
2018-12-28,107.24,109.60452534304116,-0.021573245590368217
2018-12-31,108.56,108.35215132693394,0.0019182699237685341
2019-01-02,107.46,102.63215132693394,0.047040314469166455
2019-01-03,101.74,108.70215132693393,-0.0640479626387015
2019-01-04,107.81,108.90215132693393,-0.010028739686282151
2019-01-07,108.01,110.65215132693393,-0.023877993290228994
2019-01-08,109.76,110.09215132693393,-0.00301703003284548
2019-01-09,109.2,110.94215132693394,-0.015703240888127468
2019-01-10,110.05,110.31215132693393,-0.0023764501351895007
2019-01-11,109.42,109.02215132693394,0.0036492462148631777
2019-01-14,108.13,111.07215132693393,-0.02648864987114452
2019-01-15,110.18,110.17215132693394,7.124008174064222e-05
2019-01-16,109.28,109.36215132693394,-0.0007511860907741807
2019-01-17,108.47,109.94215132693394,-0.013390235766409742
2019-01-18,109.05,108.15215132693393,0.008301718107779132
2019-01-22,107.26,108.98215132693393,-0.01580214104755251
2019-01-23,108.09,109.13215132693394,-0.00954944362648813
2019-01-24,108.24,110.74215132693394,-0.022594389732840447
2019-01-25,109.85,111.42215132693394,-0.014109863327992578
2019-01-28,110.53,112.01215132693393,-0.013232058391664303
2019-01-29,111.12,114.53215132693394,-0.02979208272438627
2019-01-30,113.64,115.42215132693394,-0.015440288596648921
2019-01-31,114.53,115.46215132693393,-0.008073219805982301
2019-02-01,114.57,116.54215132693393,-0.01692221487658563
2019-02-04,115.65,117.80215132693394,-0.018269202240297933
2019-02-05,116.91,118.16215132693394,-0.010596890060586839
2019-02-06,117.27,116.41215132693394,0.007369064683435456
2019-02-07,115.52,116.37215132693393,-0.007322639628272509
2019-02-08,115.48,116.54215132693393,-0.009113881242455268
2019-02-11,115.65,115.63215132693394,0.00015435735529645278
2019-02-12,114.74,119.75215132693394,-0.041854373983230886
2019-02-13,118.86,119.51215132693393,-0.005456778408665097
2019-02-14,118.62,121.94215132693394,-0.027243666695915936
2019-02-15,121.05,122.92215132693394,-0.015230382048509794
2019-02-19,122.03,127.86215132693394,-0.045612804621295355
2019-02-20,126.97,128.26215132693395,-0.01007429949962646
2019-02-21,127.37,129.73215132693394,-0.018207909934224054
2019-02-22,128.84,129.37215132693393,-0.0041133375419346585
2019-02-25,128.48,129.46215132693393,-0.007586397390027089
2019-02-26,128.57,127.82215132693393,0.005850696966860358
2019-02-27,126.93,126.16215132693394,0.006086204657974603
2019-02-28,125.27,125.34215132693393,-0.0005756349812900963
2019-03-01,124.45,124.83215132693394,-0.0030613213252496108
2019-03-04,123.94,126.11215132693394,-0.017223965367959226
2019-03-05,125.22,126.01215132693393,-0.006286309047123018
2019-03-06,125.12,123.11215132693394,0.01630910232194771
2019-03-07,122.22,121.59215132693393,0.005163562501480312
2019-03-08,120.7,121.14215132693394,-0.0036498553318627946
2019-03-11,120.25,121.58215132693394,-0.010956800092735586
2019-03-12,120.69,121.08215132693394,-0.003238721171009651
2019-03-13,120.19,120.51215132693393,-0.0026731854289114843
2019-03-14,119.62,123.21215132693393,-0.0291541969541822
2019-03-15,122.32,125.85215132693394,-0.02806587960310869
2019-03-18,124.96,126.64215132693394,-0.013282712819615461
2019-03-19,125.75,124.56215132693393,0.009536192658943232
2019-03-20,123.67,125.95215132693393,-0.018119192906917103
2019-03-21,125.06,125.39215132693394,-0.002648900456838965
2019-03-22,124.5,124.55215132693394,-0.00041871076796617945
2019-03-25,123.66,124.45215132693393,-0.006365107541234538
2019-03-26,123.56,123.06215132693393,0.004045506012189337
2019-03-27,122.17,124.97215132693394,-0.02242220604495604
2019-03-28,124.08,125.98215132693393,-0.0150985779088475
2019-03-29,125.09,128.20262543757292,-0.024278952376748153
2019-04-01,127.45,129.25262543757293,-0.013946528602187369
2019-04-02,128.5,132.34262543757293,-0.029035433027475577
2019-04-03,131.59,132.95262543757292,-0.010248954716676306
2019-04-04,132.2,134.81262543757293,-0.019379679233253677
2019-04-05,134.06,135.66262543757293,-0.011813315807531644
2019-04-08,134.91,133.40262543757294,0.011299437004951951
2019-04-09,132.65,133.50262543757293,-0.006386581797761082
2019-04-10,132.75,134.00262543757293,-0.00934776787755165
2019-04-11,133.25,135.40262543757294,-0.01589795936833882
2019-04-12,134.65,135.12262543757294,-0.0034977520311081367
2019-04-15,134.37,136.55262543757294,-0.01598376765425691
2019-04-16,135.8,136.68262543757294,-0.006457480859379916
2019-04-17,135.93,135.16262543757293,0.005677416815061065
2019-04-18,134.41,136.61262543757294,-0.016123146967697122
2019-04-22,135.86,137.03262543757293,-0.008557271918482878
2019-04-23,136.28,136.23262543757292,0.00034774755514632716
2019-04-24,135.48,136.43262543757294,-0.00698238734699741
2019-04-25,135.68,137.20262543757292,-0.011097640680831633
2019-04-26,136.45,136.72262543757293,-0.001994003821243373
2019-04-29,135.97,137.17262543757292,-0.008767240794120612
2019-04-30,136.42,139.61262543757294,-0.022867741563964206
2019-05-01,138.86,137.64262543757292,0.008844459036995378
2019-05-02,136.89,140.89262543757292,-0.028409048558374894
2019-05-03,140.14,138.50262543757293,0.011821974906642163
2019-05-06,137.75,135.90262543757294,0.013593369197092198
2019-05-07,135.15,135.52262543757294,-0.002749544117595204
2019-05-08,134.77,136.22262543757293,-0.010663613573052233
2019-05-09,135.47,132.46262543757294,0.02270357055427974
2019-05-10,131.71,126.76262543757292,0.03902865332229588
2019-05-13,126.01,130.62262543757294,-0.035312607001437124
2019-05-14,129.87,132.58262543757294,-0.020459886268055505
2019-05-15,131.83,133.26262543757292,-0.010750391813674876
2019-05-16,132.51,131.66262543757293,0.006435953708281872
2019-05-17,130.91,128.61262543757292,0.017862745236797872
2019-05-20,127.86,130.18262543757294,-0.017841285884088398
2019-05-21,129.43,128.52262543757294,0.0070600375563274476
2019-05-22,127.77,124.66262543757293,0.02492627242142542
2019-05-23,123.91,125.75262543757293,-0.014652779066530619
2019-05-24,125.0,124.45262543757293,0.004398256449010374
2019-05-28,123.7,125.17262543757293,-0.0117647563309069
2019-05-29,124.42,125.40262543757292,-0.007835764475777163
2019-05-30,124.65,125.59262543757293,-0.007505420276777919
2019-05-31,124.84,125.11262543757293,-0.002179040177755387
2019-06-03,124.36,128.93262543757294,-0.035465231721252155
2019-06-04,128.18,128.30262543757294,-0.0009557515846205789
2019-06-05,127.55,129.35262543757293,-0.013935746812057559
2019-06-06,128.6,133.27262543757294,-0.03506065422086013
2019-06-07,132.52,133.50262543757293,-0.007360345419067493
2019-06-10,132.75,135.27262543757294,-0.018648454773557366
2019-06-11,134.52,133.45262543757292,0.007998153344134895
2019-06-12,132.7,134.37262543757294,-0.012447665081531167
2019-06-13,133.62,134.43262543757294,-0.006044852839315329
2019-06-14,133.68,133.60262543757293,0.0005791395354219908
2019-06-17,132.85,135.71262543757294,-0.02109328758723139
2019-06-18,134.96,136.43262543757294,-0.01079379241475309
2019-06-19,135.68,137.94262543757293,-0.016402656034677943
2019-06-20,137.19,137.82262543757292,-0.004590142116103202
