date,MCK,dcf,Deviation
2015-03-03,227.69,247.1891489361702,-0.07888351499282564
2015-03-04,227.67,248.7191489361702,-0.0846301904224196
2015-03-05,229.2,244.1191489361702,-0.061114210012550574
2015-03-06,224.6,244.8691489361702,-0.08277542934350524
2015-03-09,225.35,240.3691489361702,-0.062483679801015324
2015-03-10,220.85,241.69914893617022,-0.08626074617116763
2015-03-11,222.18,244.59914893617022,-0.09165669232161
2015-03-12,225.08,244.15914893617023,-0.07814226507300781
2015-03-13,224.64,249.0591489361702,-0.09804558090105919
2015-03-16,229.54,247.7191489361702,-0.07338612704847625
2015-03-17,228.2,248.4591489361702,-0.08153915451660365
2015-03-18,228.94,245.2691489361702,-0.06657644879919156
2015-03-19,225.75,249.4591489361702,-0.0950422104672406
2015-03-20,229.94,249.7791489361702,-0.07942676168393858
2015-03-23,230.26,247.91914893617022,-0.07122946739671487
2015-03-24,228.4,245.03914893617022,-0.06790404312293996
2015-03-25,225.52,245.56914893617022,-0.08164359824116796
2015-03-26,226.05,245.62914893617022,-0.07971020141936858
2015-03-27,226.11,248.65914893617023,-0.09068296514582896
2015-03-30,229.14,245.7191489361702,-0.06747194513715715
2015-03-31,226.2,245.43765957446809,-0.07838104228919773
2015-04-01,222.71,246.2476595744681,-0.09558531283157246
2015-04-02,223.52,247.15765957446808,-0.09563798109743027
2015-04-06,224.43,244.56765957446808,-0.08233983025190783
2015-04-07,221.84,245.2176595744681,-0.09533432304604761
2015-04-08,222.49,246.00765957446808,-0.09559726561013493
2015-04-09,223.28,247.06765957446808,-0.09627994054518618
2015-04-10,224.34,246.69765957446808,-0.09062777333612759
2015-04-13,223.97,248.7376595744681,-0.09957342051396545
2015-04-14,226.01,248.38765957446807,-0.09009167207744928
2015-04-15,225.66,249.2976595744681,-0.09481701358454697
2015-04-16,226.57,250.75765957446808,-0.09645830805533184
2015-04-17,228.03,251.9576595744681,-0.09496698617886667
2015-04-20,229.23,254.0176595744681,-0.09758242641866921
2015-04-21,231.29,253.9976595744681,-0.08940105831097456
2015-04-22,231.27,251.8376595744681,-0.0816703093938429
2015-04-23,229.11,251.9276595744681,-0.09057226829721465
2015-04-24,229.2,249.8976595744681,-0.08282454349397506
2015-04-27,227.17,251.2476595744681,-0.0958323735840877
2015-04-28,228.52,248.12765957446808,-0.07902246612930885
2015-04-29,225.4,246.12765957446808,-0.08421507607192247
2015-04-30,223.4,247.66765957446808,-0.097984773692955
2015-05-01,224.94,248.62765957446808,-0.09527362971203623
2015-05-04,225.9,245.50765957446808,-0.07986577530189287
2015-05-05,222.78,245.62765957446808,-0.09301745419896923
2015-05-06,222.9,246.5476595744681,-0.0959151655111351
2015-05-07,223.82,251.8076595744681,-0.11114697472572788
2015-05-08,229.08,251.2676595744681,-0.08830288630078287
2015-05-11,228.54,252.2776595744681,-0.09409338747833573
2015-05-12,229.55,255.10765957446807,-0.1001838189300136
2015-05-13,232.38,262.2076595744681,-0.11375586671600235
2015-05-14,239.48,262.6576595744681,-0.08824284664691773
2015-05-15,239.93,265.4776595744681,-0.09623280397837697
2015-05-18,242.75,265.3276595744681,-0.08509350141134209
2015-05-19,242.6,264.5276595744681,-0.08289363618814749
2015-05-20,241.8,262.1676595744681,-0.07768944349401219
2015-05-21,239.44,263.3376595744681,-0.0907491150832157
2015-05-22,240.61,260.5876595744681,-0.0766638742874125
2015-05-26,237.86,261.92765957446807,-0.09188666677497426
2015-05-27,239.2,260.5676595744681,-0.08200426564587315
2015-05-28,237.84,259.9576595744681,-0.08508177681962936
2015-05-29,237.23,260.99765957446806,-0.09106464637736211
2015-06-01,238.27,259.3476595744681,-0.08127183260127291
2015-06-02,236.62,259.74765957446806,-0.08903895269877304
2015-06-03,237.02,257.4476595744681,-0.07934684513439627
2015-06-04,234.72,258.17765957446807,-0.09085859563965104
2015-06-05,235.45,256.1476595744681,-0.08080362556836407
2015-06-08,233.42,256.7276595744681,-0.09078748901891232
2015-06-09,234.0,258.67765957446807,-0.09539926878518812
2015-06-10,235.95,260.3376595744681,-0.09367703318194787
2015-06-11,237.61,257.8476595744681,-0.07848688488337163
2015-06-12,235.12,256.49765957446806,-0.08334446251842531
2015-06-15,233.77,257.1676595744681,-0.09098212276451811
2015-06-16,234.44,256.48765957446807,-0.08595992341716074
2015-06-17,233.76,258.7676595744681,-0.09664136397721446
2015-06-18,236.04,258.5776595744681,-0.08716011898149867
2015-06-19,235.85,258.48765957446807,-0.08757733197683415
2015-06-22,235.76,258.2676595744681,-0.08714857915835306
2015-06-23,235.54,253.25765957446808,-0.06995902751465799
2015-06-24,230.53,252.0576595744681,-0.08540767858755727
2015-06-25,229.33,250.6476595744681,-0.08505030372379974
2015-06-26,227.92,247.00765957446808,-0.07727557763735471
2015-06-29,224.28,247.53765957446808,-0.09395604537285107
2015-06-30,224.81,249.7587234042553,-0.09989129934762564
2015-07-01,225.78,248.23872340425532,-0.09047228045755551
2015-07-02,224.26,248.55872340425532,-0.09775848166365075
2015-07-06,224.58,252.20872340425532,-0.1095470570221726
2015-07-07,228.23,248.49872340425532,-0.08156469830745317
2015-07-08,224.52,250.8787234042553,-0.10506559921297898
2015-07-09,226.9,253.5387234042553,-0.10506767189870692
2015-07-10,229.56,255.4087234042553,-0.10120532713106478
2015-07-13,231.43,257.8087234042553,-0.10231897142942026
2015-07-14,233.83,258.41872340425533,-0.09515070378933088
2015-07-15,234.44,258.9987234042553,-0.09482179325618956
2015-07-16,235.02,258.4387234042553,-0.09061615494680819
2015-07-17,234.46,258.52872340425535,-0.09309883670689711
2015-07-20,234.55,256.46872340425534,-0.08546353377252258
2015-07-21,232.49,259.10872340425533,-0.10273186890248154
2015-07-22,235.13,253.45872340425532,-0.07231443115501623
2015-07-23,229.48,250.63872340425533,-0.08441921151237441
2015-07-24,226.66,248.73872340425532,-0.08876271093653776
2015-07-27,224.76,250.71872340425531,-0.10353723508076362
2015-07-28,226.74,250.82872340425533,-0.09603654269464201
2015-07-29,226.85,241.33872340425532,-0.06003480585246135
2015-07-30,217.36,244.54872340425533,-0.11117916718506249
2015-07-31,220.57,247.45872340425532,-0.10865942826484709
2015-08-03,223.48,246.88872340425533,-0.09481487482085571
2015-08-04,222.91,247.3787234042553,-0.09891199642205939
2015-08-05,223.4,242.36872340425532,-0.07826390772631464
2015-08-06,218.39,240.11872340425532,-0.09049158306440619
2015-08-07,216.14,241.3187234042553,-0.10433804326934104
2015-08-10,217.34,239.49872340425532,-0.09252125894154806
2015-08-11,215.52,239.1587234042553,-0.09884115062906673
2015-08-12,215.18,238.26872340425533,-0.09690203176638568
2015-08-13,214.29,239.2587234042553,-0.10435867519893005
2015-08-14,215.28,240.26872340425533,-0.10400323042550763
2015-08-17,216.29,239.48872340425532,-0.09686770664811661
2015-08-18,215.51,239.48872340425532,-0.10012464496618245
2015-08-19,215.51,234.46872340425531,-0.08085821907925839
2015-08-20,210.49,226.5087234042553,-0.07072011692753355
2015-08-21,202.53,221.77872340425532,-0.08679247093134812
2015-08-24,197.8,212.41872340425533,-0.068820314753678
2015-08-25,188.44,221.86872340425532,-0.15066893111989743
2015-08-26,197.89,222.8487234042553,-0.11199850294398739
2015-08-27,198.87,224.77872340425532,-0.11526323760483115
2015-08-28,200.8,221.55872340425532,-0.09369400168631148
2015-08-31,197.58,219.7587234042553,-0.1009230626238059
2015-09-01,195.78,220.9787234042553,-0.11403235124205657
2015-09-02,197.0,218.94872340425533,-0.10024595285595872
2015-09-03,194.97,216.79872340425533,-0.1006865864406048
2015-09-04,192.82,219.36872340425532,-0.12102328441475685
2015-09-08,195.39,216.82872340425533,-0.09887400095182497
2015-09-09,192.85,219.08872340425532,-0.11976300284447083
2015-09-10,195.11,221.61872340425532,-0.11961409666592415
2015-09-11,197.64,220.58872340425532,-0.10403398256310248
2015-09-14,196.61,224.38872340425533,-0.12379732360351103
2015-09-15,200.41,228.21872340425531,-0.12185119165265124
2015-09-16,204.24,228.67872340425532,-0.10686924887652471
2015-09-17,204.7,227.70872340425532,-0.10104454085146108
2015-09-18,203.73,225.27872340425532,-0.09565361112947557
2015-09-21,201.3,222.95872340425532,-0.09714230093157206
2015-09-22,198.98,222.19872340425533,-0.10449530514184169
2015-09-23,198.22,221.21872340425531,-0.1039637289752704
2015-09-24,197.24,216.20872340425532,-0.08773338607984205
2015-09-25,192.23,208.23872340425532,-0.0768767842145166
2015-09-28,184.26,208.74872340425532,-0.11731196725371751
2015-09-29,184.77,209.0087234042553,-0.11596991268816015
2015-09-30,185.03,208.87425531914894,-0.11415602790643664
2015-10-01,186.07,209.34425531914894,-0.11117694767246866
2015-10-02,186.54,212.51425531914893,-0.12222359050757048
2015-10-05,189.71,206.80425531914895,-0.0826591082121032
2015-10-06,184.0,207.78425531914894,-0.11446610948754132
2015-10-07,184.98,209.09425531914894,-0.1153272015165715
2015-10-08,186.29,212.75425531914894,-0.12438884138627626
2015-10-09,189.95,213.41425531914894,-0.10994699151684817
2015-10-12,190.61,214.71425531914895,-0.11226201671295943
2015-10-13,191.91,212.58425531914892,-0.09725205325347841
2015-10-14,189.78,216.55425531914895,-0.12363763196290056
2015-10-15,193.75,218.01425531914893,-0.11129664564194997
2015-10-16,195.21,217.65425531914894,-0.10311884454654319
2015-10-19,194.85,212.13425531914893,-0.08147790790858056
2015-10-20,189.33,209.42425531914893,-0.09594999055160336
2015-10-21,186.62,204.24425531914895,-0.086290090713247
2015-10-22,181.44,209.76425531914893,-0.1350289889764802
2015-10-23,186.96,212.34425531914894,-0.11954293409537697
2015-10-26,189.54,204.48425531914893,-0.07308266984088663
2015-10-27,181.68,205.21425531914895,-0.11468138644924297
2015-10-28,182.41,209.05425531914895,-0.12745138948964696
2015-10-29,186.25,201.60425531914893,-0.07616037317685798
2015-10-30,178.8,203.44425531914894,-0.12113517425443532
2015-11-02,180.64,206.17425531914893,-0.12384793280627115
2015-11-03,183.37,204.70425531914893,-0.10421989169637558
2015-11-04,181.9,208.74425531914895,-0.12859877402665176
2015-11-05,185.94,206.55425531914895,-0.09980068087824034
2015-11-06,183.75,205.93425531914895,-0.1077249401017264
2015-11-09,183.13,207.46425531914895,-0.11729372504056079
2015-11-10,184.66,206.27425531914895,-0.10478406665779605
2015-11-11,183.47,202.90425531914894,-0.095780422586903
2015-11-12,180.1,202.69425531914894,-0.11146963826662737
2015-11-13,179.89,205.15425531914894,-0.12314760558998172
2015-11-16,182.35,208.28425531914894,-0.12451375779417662
2015-11-17,185.48,212.07425531914893,-0.12540067760288698
2015-11-18,189.27,208.16425531914894,-0.09076608897229266
2015-11-19,185.36,212.48425531914893,-0.12765301258866735
2015-11-20,189.68,212.50425531914894,-0.10740610951470309
2015-11-23,189.7,212.60425531914893,-0.10773187622593172
2015-11-24,189.8,212.37425531914894,-0.1062946885215682
2015-11-25,189.57,213.16425531914894,-0.11068579618953323
2015-11-27,190.36,212.15425531914894,-0.10272834398896824
2015-11-30,189.35,214.05425531914895,-0.11541118527317107
2015-12-01,191.25,212.79425531914893,-0.1012445344769145
2015-12-02,189.99,213.10425531914893,-0.10846454137920702
2015-12-03,190.3,213.34425531914894,-0.10801441681509649
2015-12-04,190.54,211.78425531914894,-0.10031083418894782
2015-12-07,188.98,211.71425531914895,-0.1073817881789687
2015-12-08,188.91,209.86425531914892,-0.09984670942311236
2015-12-09,187.06,213.28425531914894,-0.12295448287970501
2015-12-10,190.48,213.01425531914893,-0.10578754593389517
2015-12-11,190.21,213.38425531914893,-0.10860339852388956
2015-12-14,190.58,209.95425531914893,-0.09227845984687633
2015-12-15,187.15,213.52425531914895,-0.12351877907138964
2015-12-16,190.72,212.82425531914893,-0.10386154193750907
2015-12-17,190.02,216.20425531914893,-0.12110888049126112
2015-12-18,193.4,218.10425531914893,-0.11326810328849168
2015-12-21,195.3,220.10425531914893,-0.11269321114752195
2015-12-22,197.3,223.30425531914895,-0.11645212618981826
2015-12-23,200.5,222.21425531914895,-0.09771765221795725
2015-12-24,199.41,223.07425531914893,-0.10608241316458888
2015-12-28,200.27,223.12425531914894,-0.10242837689904682
2015-12-29,200.32,221.54425531914893,-0.09580142481498344
2015-12-30,198.74,220.03425531914894,-0.09677700087317154
2015-12-31,197.23,209.22555555555556,-0.05733312799052592
2016-01-04,194.67,210.05555555555554,-0.07324517323459401
2016-01-05,195.5,207.65555555555557,-0.058537107389373455
2016-01-06,193.1,202.36555555555555,-0.045786228442477594
2016-01-07,187.81,196.94555555555556,-0.04638619810325473
2016-01-08,182.39,178.10555555555555,0.024055647400105906
2016-01-11,163.55,178.56555555555556,-0.0840898767337237
2016-01-12,164.01,172.39555555555555,-0.048641367397973645
2016-01-13,157.84,179.33555555555554,-0.1198622074075909
2016-01-14,164.78,179.55555555555554,-0.08228960396039597
2016-01-15,165.0,183.99555555555557,-0.10323920867653813
2016-01-19,169.44,184.55555555555554,-0.08190246839253457
2016-01-20,170.0,185.00555555555556,-0.08110867541515276
2016-01-21,170.45,184.73555555555555,-0.0773297566491441
2016-01-22,170.18,184.72555555555556,-0.07874143624475949
2016-01-25,170.17,185.54555555555555,-0.0828667413213886
2016-01-26,170.99,181.47555555555556,-0.05777943769592475
2016-01-27,166.92,174.67555555555555,-0.044399776092819754
2016-01-28,160.12,175.53555555555556,-0.08782013140737555
2016-01-29,160.98,173.82555555555555,-0.0738991198072142
2016-02-01,159.27,169.55555555555554,-0.06066186107470495
2016-02-02,155.0,166.92555555555555,-0.07144235953485578
2016-02-03,152.37,168.36555555555555,-0.09500491655062715
2016-02-04,153.81,168.91555555555556,-0.08942666947324107
2016-02-05,154.36,166.01555555555555,-0.07020761106723594
2016-02-08,151.46,164.93555555555557,-0.08170194419369181
2016-02-09,150.38,167.54555555555555,-0.10245306417491762
2016-02-10,152.99,164.58555555555554,-0.07045305717391148
2016-02-11,150.03,165.58555555555554,-0.09394270836828222
2016-02-12,151.03,167.14555555555555,-0.0964162971727901
2016-02-16,152.59,170.12555555555556,-0.10307420010057933
2016-02-17,155.57,170.51555555555555,-0.08764922066412972
2016-02-18,155.96,168.82555555555555,-0.07620620890728758
2016-02-19,154.27,170.98555555555555,-0.09776004470812993
2016-02-22,156.43,168.54555555555555,-0.07188297262197485
2016-02-23,153.99,169.22555555555556,-0.09003105651234711
2016-02-24,154.67,169.92555555555555,-0.08977787658647907
2016-02-25,155.37,171.33555555555554,-0.09318296779548896
2016-02-26,156.78,170.17555555555555,-0.07871609710233873
2016-02-29,155.62,171.20555555555555,-0.09103416945192577
2016-03-01,156.65,173.24555555555557,-0.09579209984543458
2016-03-02,158.69,177.25555555555556,-0.10473892057920142
2016-03-03,162.7,177.32555555555555,-0.08247855482383315
2016-03-04,162.77,177.59555555555556,-0.08347931629920669
2016-03-07,163.04,173.35555555555555,-0.05950519164209722
2016-03-08,158.8,176.43555555555557,-0.09995465766537359
2016-03-09,161.88,175.67555555555555,-0.07852860070331669
2016-03-10,161.12,180.95555555555555,-0.10961562077858278
2016-03-11,166.4,179.54555555555555,-0.07321571127104842
2016-03-14,164.99,171.85555555555555,-0.03994957005236954
2016-03-15,157.3,170.55555555555554,-0.0777198697068403
2016-03-16,156.0,166.24555555555557,-0.06162904939814606
2016-03-17,151.69,172.86555555555555,-0.12249725219984697
2016-03-18,158.31,171.41555555555556,-0.07645487898155234
2016-03-21,156.86,171.16555555555556,-0.08357730332556512
2016-03-22,156.61,169.58555555555554,-0.07651332988265491
2016-03-23,155.03,171.84555555555556,-0.09785272305235326
2016-03-24,157.29,171.08555555555554,-0.0806354195756509
2016-03-28,156.53,173.42555555555555,-0.09742252519492833
2016-03-29,158.87,172.28555555555556,-0.07786813881346855
2016-03-30,157.73,171.80555555555554,-0.08192724333063861
2016-03-31,157.25,174.78339055793992,-0.10031496987196664
2016-04-01,157.41,175.5833905579399,-0.10350290252507088
2016-04-04,158.21,172.06339055793993,-0.0805132952048564
2016-04-05,154.69,180.5833905579399,-0.14338744265426806
2016-04-06,163.21,178.62339055793993,-0.0862898778810286
2016-04-07,161.25,179.57339055793992,-0.10203845069143369
2016-04-08,162.2,179.75339055793992,-0.09765262565259902
2016-04-11,162.38,181.7033905579399,-0.10634578968837816
2016-04-12,164.33,184.87339055793993,-0.11112140311778151
2016-04-13,167.5,185.9633905579399,-0.09928508241619383
2016-04-14,168.59,190.1433905579399,-0.1133533513560242
2016-04-15,172.77,191.37339055793993,-0.09720991253644318
2016-04-18,174.0,193.2133905579399,-0.09944129908624677
2016-04-19,175.84,194.91339055793992,-0.0978557219867876
2016-04-20,177.54,195.4033905579399,-0.09141801739946354
2016-04-21,178.03,195.62339055793993,-0.08993500474437943
2016-04-22,178.25,194.53339055793992,-0.08370486172701586
2016-04-25,177.16,194.54339055793992,-0.08935482469019018
2016-04-26,177.17,195.3033905579399,-0.0928472900861409
2016-04-27,177.93,186.7033905579399,-0.0469910617676611
2016-04-28,169.33,185.19339055793992,-0.08565851356869492
2016-04-29,167.82,185.8033905579399,-0.09678720341936964
2016-05-02,168.43,185.5233905579399,-0.09213604013237109
2016-05-03,168.15,182.38339055793992,-0.07804104592198713
2016-05-04,165.01,190.07339055793992,-0.1318616482000402
2016-05-05,172.7,186.2333905579399,-0.07266898012969103
2016-05-06,168.86,189.59339055793993,-0.10935713790931845
2016-05-09,172.22,187.6833905579399,-0.0823908312396252
2016-05-10,170.31,186.2633905579399,-0.08564963039786055
2016-05-11,168.89,184.6733905579399,-0.0854665120419068
2016-05-12,167.3,183.3033905579399,-0.08730548032542484
2016-05-13,165.93,189.9033905579399,-0.126239929089763
2016-05-16,172.53,190.88339055793992,-0.0961497514492703
2016-05-17,173.51,197.2633905579399,-0.12041459132764476
2016-05-18,179.89,198.3333905579399,-0.09299185833538193
2016-05-19,180.96,199.66339055793992,-0.09367461158340096
2016-05-20,182.29,196.0233905579399,-0.07005995824707789
2016-05-23,178.65,200.1433905579399,-0.10738995925882322
2016-05-24,182.77,200.29339055793992,-0.08748861112753903
2016-05-25,182.92,196.94339055793992,-0.07120518499357464
2016-05-26,179.57,198.59339055793993,-0.09579065297437395
2016-05-27,181.22,200.5133905579399,-0.0962199606931734
2016-05-31,183.14,202.1833905579399,-0.09418869920713213
2016-06-01,184.81,205.16339055793992,-0.09920576230773459
2016-06-02,187.79,203.8333905579399,-0.07870835349412275
2016-06-03,186.46,204.54339055793992,-0.08840857926825807
2016-06-06,187.17,202.34339055793993,-0.07498831820550678
2016-06-07,184.97,205.1133905579399,-0.09820612151720953
2016-06-08,187.74,204.25339055793992,-0.08084757130754028
2016-06-09,186.88,202.84339055793993,-0.07869810553861833
2016-06-10,185.47,201.0133905579399,-0.07732514990567108
2016-06-13,183.64,198.9233905579399,-0.07683053518780825
2016-06-14,181.55,198.3033905579399,-0.08448363142356319
2016-06-15,180.93,197.12339055793993,-0.08214849852219974
2016-06-16,179.75,195.1533905579399,-0.07892965894111237
2016-06-17,177.78,197.2433905579399,-0.09867702285427182
2016-06-20,179.87,196.6433905579399,-0.08529852190988196
2016-06-21,179.27,198.9033905579399,-0.09870817436981172
2016-06-22,181.53,201.37339055793993,-0.09854028132992332
2016-06-23,184.0,194.44339055793992,-0.0537091568295196
2016-06-24,177.07,190.00339055793992,-0.06806926192191287
2016-06-27,172.63,193.9533905579399,-0.10994079812989888
2016-06-28,176.58,200.7133905579399,-0.12023806927307779
2016-06-29,183.34,204.0233905579399,-0.10137754549307965
2016-06-30,186.65,208.5342105263158,-0.10494302335853012
2016-07-01,188.1,207.9142105263158,-0.0952999339302395
2016-07-05,187.48,212.31421052631578,-0.11696913958209898
2016-07-06,191.88,211.6342105263158,-0.09334129145372483
2016-07-07,191.2,213.2242105263158,-0.10329132171225752
2016-07-08,192.79,213.8842105263158,-0.09862444017914274
2016-07-11,193.45,215.90421052631578,-0.10400079957486019
2016-07-12,195.47,217.84421052631578,-0.10270739108585558
2016-07-13,197.41,218.46421052631578,-0.09637372856447635
2016-07-14,198.03,217.5742105263158,-0.08982779015508324
2016-07-15,197.14,218.1342105263158,-0.09624446562352984
2016-07-18,197.7,218.40421052631578,-0.0947976711457269
2016-07-19,197.97,218.87421052631578,-0.0955078740252151
2016-07-20,198.44,216.93421052631578,-0.085252623278947
2016-07-21,196.5,217.0042105263158,-0.0944876160540179
2016-07-22,196.57,216.4442105263158,-0.09182140043380582
2016-07-25,196.01,216.71421052631578,-0.09553693076256142
2016-07-26,196.28,217.3542105263158,-0.09695791250275443
2016-07-27,196.92,213.87421052631578,-0.07927187894507592
2016-07-28,193.44,214.99421052631578,-0.10025484162364229
2016-07-29,194.56,212.52421052631578,-0.08452783088490223
2016-08-01,192.09,213.96421052631578,-0.10223303454586596
2016-08-02,193.53,215.5742105263158,-0.10225810625721754
2016-08-03,195.14,214.9142105263158,-0.09200978603457444
2016-08-04,194.48,215.09421052631578,-0.09583805382708677
2016-08-05,194.66,215.5342105263158,-0.09684871128041717
2016-08-08,195.1,216.7242105263158,-0.0997775489586572
2016-08-09,196.29,216.0842105263158,-0.09160415042868275
2016-08-10,195.65,217.05421052631579,-0.09861227973608333
2016-08-11,196.62,215.6742105263158,-0.08834719032849248
2016-08-12,195.24,216.55421052631579,-0.09842436438669777
2016-08-15,196.12,215.4442105263158,-0.08969473108192627
2016-08-16,195.01,216.21421052631578,-0.09807038341605667
2016-08-17,195.78,214.8642105263158,-0.08881986664772368
2016-08-18,194.43,214.2842105263158,-0.09265363265707127
2016-08-19,193.85,214.0842105263158,-0.09451519323433966
2016-08-22,193.65,213.18421052631578,-0.09163066288112576
2016-08-23,192.75,209.4842105263158,-0.07988292045625844
2016-08-24,189.05,203.7342105263158,-0.07207533034526403
2016-08-25,183.3,203.2242105263158,-0.09804053599084239
2016-08-26,182.79,204.3342105263158,-0.10543614048192462
2016-08-29,183.9,203.46421052631578,-0.09615553750562622
2016-08-30,183.03,205.05421052631579,-0.10740677048174674
2016-08-31,184.62,203.7042105263158,-0.09368589130783023
2016-09-01,183.27,203.4142105263158,-0.0990304977916463
2016-09-02,182.98,205.12421052631578,-0.10795512859987277
2016-09-06,184.69,205.3942105263158,-0.10080230826984826
2016-09-07,184.96,203.4742105263158,-0.09099045268894801
2016-09-08,183.04,196.52421052631578,-0.06861348273682633
2016-09-09,176.09,200.90421052631578,-0.12351264546078511
2016-09-12,180.47,196.27421052631578,-0.08052107550929011
2016-09-13,175.84,188.1342105263158,-0.06534808577303441
2016-09-14,167.7,189.40421052631578,-0.11459201707292677
2016-09-15,168.97,186.59421052631578,-0.09445207585275106
2016-09-16,166.16,185.43421052631578,-0.10394096359894978
2016-09-19,165.0,185.2342105263158,-0.10923581809657756
2016-09-20,164.8,186.8342105263158,-0.11793456061523722
2016-09-21,166.4,188.55421052631579,-0.11749517798873976
2016-09-22,168.12,187.5142105263158,-0.10342795072373456
2016-09-23,167.08,185.6142105263158,-0.0998534027850635
2016-09-26,165.18,186.7942105263158,-0.1157113513604896
2016-09-27,166.36,187.05421052631579,-0.11063215560926598
2016-09-28,166.62,184.8542105263158,-0.09864103432861748
2016-09-29,164.42,187.18421052631578,-0.12161394629551525
2016-09-30,166.75,189.34491228070175,-0.11933202750758387
2016-10-03,165.38,189.62491228070175,-0.12785721026365993
2016-10-04,165.66,189.63491228070174,-0.12642667951992703
2016-10-05,165.67,188.71491228070175,-0.12211495107723058
2016-10-06,164.75,189.78491228070175,-0.13191202598694363
2016-10-07,165.82,189.29491228070177,-0.12401237834586532
2016-10-10,165.33,187.59491228070175,-0.11868612005525148
2016-10-11,163.63,186.50491228070175,-0.12265045462327318
2016-10-12,162.54,186.03491228070175,-0.1262930274358991
2016-10-13,162.07,184.96491228070175,-0.12377975908185535
2016-10-14,161.0,184.61491228070176,-0.12791443545359948
2016-10-17,160.65,186.06491228070175,-0.13659164411589986
2016-10-18,162.1,185.08491228070176,-0.12418576964200412
2016-10-19,161.12,185.91491228070174,-0.13336699018132225
2016-10-20,161.95,184.99491228070175,-0.12457051924614337
2016-10-21,161.03,184.23491228070176,-0.125952850051279
2016-10-24,160.27,182.46491228070175,-0.12163934426229506
2016-10-25,158.5,182.53491228070175,-0.13167296042381704
2016-10-26,158.57,184.46491228070175,-0.14037852489419378
2016-10-27,160.5,148.07491228070177,0.08391082275803963
2016-10-28,124.11,151.13491228070174,-0.1788131668115741
2016-10-31,127.17,153.23491228070176,-0.17009774008259315
2016-11-01,129.27,159.79491228070177,-0.19102555797947152
2016-11-02,135.83,153.55491228070176,-0.11543044776255817
2016-11-03,129.59,154.72491228070174,-0.1624490323517005
2016-11-04,130.76,158.47491228070174,-0.17488517192936626
2016-11-07,134.51,154.47491228070174,-0.1292437198114268
2016-11-08,130.51,165.64491228070176,-0.21210981850841382
2016-11-09,141.68,171.45491228070176,-0.17366030453507797
2016-11-10,147.49,166.99491228070175,-0.11679944026028732
2016-11-11,143.03,167.65491228070175,-0.1468785611212673
2016-11-14,143.69,166.83491228070176,-0.1387294299754248
2016-11-15,142.87,165.44491228070174,-0.1364497219618338
2016-11-16,141.48,165.44491228070174,-0.1448513100242197
2016-11-17,141.48,164.01491228070176,-0.13739550853848348
2016-11-18,140.05,165.31491228070175,-0.15282899728853483
2016-11-21,141.35,165.29491228070177,-0.1448617622303996
2016-11-22,141.33,165.23491228070176,-0.14467228475355132
2016-11-23,141.27,167.03491228070175,-0.15424866531736714
2016-11-25,143.07,167.07491228070177,-0.1436775393326033
2016-11-28,143.11,165.21491228070175,-0.13379489766120678
2016-11-29,141.25,167.77491228070176,-0.158098203838267
2016-11-30,143.81,167.04491228070177,-0.13909380395649462
2016-12-01,143.08,167.52491228070176,-0.14591807241028298
2016-12-02,143.56,168.96491228070175,-0.1503561416259993
2016-12-05,145.0,169.36491228070176,-0.1438604487352131
2016-12-06,145.4,165.58491228070176,-0.12190067321160292
2016-12-07,141.62,167.30491228070176,-0.15352156688386998
2016-12-08,143.34,170.21491228070175,-0.15788811873534492
2016-12-09,146.25,170.45491228070176,-0.14200184645216674
2016-12-12,146.49,171.93491228070175,-0.1479915390258859
2016-12-13,147.97,167.33491228070176,-0.11572547543585776
2016-12-14,143.37,166.30491228070176,-0.13790880838198283
2016-12-15,142.34,166.25491228070175,-0.14384484616204452
2016-12-16,142.29,165.52491228070176,-0.1403710895269913
2016-12-19,141.56,165.09491228070175,-0.14255383134209876
2016-12-20,141.13,165.55491228070176,-0.1475336004484652
2016-12-21,141.59,164.30491228070176,-0.13824852808962373
2016-12-22,140.34,165.14491228070176,-0.15020088683410426
2016-12-23,141.18,166.03491228070175,-0.14969690373721856
2016-12-27,142.07,165.49491228070175,-0.1415446067669437
2016-12-28,141.53,165.74491228070175,-0.14609746958441738
2016-12-29,141.78,164.41491228070174,-0.1376694605539045
2016-12-30,140.45,158.1999115044248,-0.1121992505282049
2017-01-03,147.43,159.34991150442477,-0.0748033769952472
2017-01-04,148.58,157.26991150442478,-0.05525476183777389
2017-01-05,146.5,157.68991150442477,-0.07096149270215546
2017-01-06,146.92,157.6099115044248,-0.0678251221791003
2017-01-09,146.84,157.58991150442478,-0.06821446501112438
2017-01-10,146.82,153.96991150442477,-0.04643706964928218
2017-01-11,143.2,155.4499115044248,-0.07880294936080501
2017-01-12,144.68,157.9499115044248,-0.08401341525318318
2017-01-13,147.18,159.1999115044248,-0.07550199865588936
2017-01-17,148.43,160.5099115044248,-0.07525959855813502
2017-01-18,149.74,158.05991150442478,-0.052637708228704505
2017-01-19,147.29,161.04991150442478,-0.0854388020203708
2017-01-20,150.28,160.08991150442478,-0.06127751219447475
2017-01-23,149.32,159.07991150442479,-0.061352256310208686
2017-01-24,148.31,161.86991150442478,-0.08377042637756749
2017-01-25,151.1,149.31991150442477,0.011921306928463382
2017-01-26,138.55,147.5099115044248,-0.060741081145289755
2017-01-27,136.74,147.87991150442477,-0.07533079639482632
