date,MOS,dcf,Deviation
1992-04-24,24.06,,
1992-04-27,24.06,,
1992-04-28,24.81,,
1992-04-29,24.56,,
1992-04-30,24.94,,
1992-05-01,24.88,,
1992-05-04,25.38,,
1992-05-05,24.88,,
1992-05-06,25.13,,
1992-05-07,24.75,,
1992-05-08,24.94,,
1992-05-11,25.56,,
1992-05-12,25.44,,
1992-05-13,25.88,,
1992-05-14,25.69,,
1992-05-15,24.81,,
1992-05-18,24.06,,
1992-05-19,23.5,,
1992-05-20,23.75,,
1992-05-21,23.56,,
1992-05-22,24.31,,
1992-05-26,24.19,,
1992-05-27,24.0,,
1992-05-28,23.44,,
1992-05-29,23.0,,
1992-06-01,23.0,,
1992-06-02,23.06,,
1992-06-03,23.19,,
1992-06-04,23.25,,
1992-06-05,23.13,,
1992-06-08,23.56,,
1992-06-09,23.44,,
1992-06-10,23.63,,
1992-06-11,24.5,,
1992-06-12,24.69,,
1992-06-15,24.0,,
1992-06-16,23.38,,
1992-06-17,23.0,,
1992-06-18,22.63,,
1992-06-19,22.19,,
1992-06-22,21.81,,
1992-06-23,21.88,,
1992-06-24,21.88,,
1992-06-25,21.63,,
1992-06-26,21.38,,
1992-06-29,21.31,,
1992-06-30,21.44,,
1992-07-01,21.38,,
1992-07-02,21.31,,
1992-07-06,21.44,,
1992-07-07,21.5,,
1992-07-08,21.69,,
1992-07-09,22.06,,
1992-07-10,21.81,,
1992-07-13,21.63,,
1992-07-14,21.38,,
1992-07-15,19.88,,
1992-07-16,20.13,,
1992-07-17,19.69,,
1992-07-20,19.25,,
1992-07-21,18.81,,
1992-07-22,19.19,,
1992-07-23,19.13,,
1992-07-24,19.5,,
1992-07-27,20.5,,
1992-07-28,21.0,,
1992-07-29,21.19,,
1992-07-30,21.38,,
1992-07-31,22.56,,
1992-08-03,21.69,,
1992-08-04,21.13,,
1992-08-05,21.31,,
1992-08-06,21.19,,
1992-08-07,21.06,,
1992-08-10,21.19,,
1992-08-11,21.25,,
1992-08-12,21.31,,
1992-08-13,21.31,,
1992-08-14,21.38,,
1992-08-17,20.94,,
1992-08-18,20.5,,
1992-08-19,20.31,,
1992-08-20,20.56,,
1992-08-21,20.75,,
1992-08-24,20.19,,
1992-08-25,20.38,,
1992-08-26,20.56,,
1992-08-27,20.75,,
1992-08-28,21.13,,
1992-08-31,21.69,,
1992-09-01,21.44,,
1992-09-02,21.69,,
1992-09-03,21.88,,
1992-09-04,22.19,,
1992-09-08,22.31,,
1992-09-09,22.5,,
1992-09-10,22.19,,
1992-09-11,22.0,,
1992-09-14,22.06,,
1992-09-15,21.69,,
1992-09-16,21.19,,
1992-09-17,21.63,,
1992-09-18,22.69,,
1992-09-21,22.56,,
1992-09-22,22.25,,
1992-09-23,21.63,,
1992-09-24,21.5,,
1992-09-25,21.06,,
1992-09-28,21.0,,
1992-09-29,21.13,,
1992-09-30,20.88,,
1992-10-01,20.88,,
1992-10-02,20.81,,
1992-10-05,20.38,,
1992-10-06,20.44,,
1992-10-07,20.38,,
1992-10-08,21.5,,
1992-10-09,21.31,,
1992-10-12,21.94,,
1992-10-13,22.44,,
1992-10-14,22.13,,
1992-10-15,21.44,,
1992-10-16,21.19,,
1992-10-19,21.5,,
1992-10-20,22.06,,
1992-10-21,21.94,,
1992-10-22,22.25,,
1992-10-23,22.25,,
1992-10-26,22.19,,
1992-10-27,22.13,,
1992-10-28,21.81,,
1992-10-29,21.69,,
1992-10-30,21.63,,
1992-11-02,21.75,,
1992-11-03,21.56,,
1992-11-04,21.63,,
1992-11-05,21.63,,
1992-11-06,21.31,,
1992-11-09,21.63,,
1992-11-10,21.13,,
1992-11-11,21.0,,
1992-11-12,21.0,,
1992-11-13,20.88,,
1992-11-16,20.69,,
1992-11-17,20.31,,
1992-11-18,20.19,,
1992-11-19,19.63,,
1992-11-20,19.75,,
1992-11-23,19.56,,
1992-11-24,19.75,,
1992-11-25,19.5,,
1992-11-27,19.13,,
1992-11-30,19.0,,
1992-12-01,20.25,,
1992-12-02,20.06,,
1992-12-03,20.56,,
1992-12-04,20.5,,
1992-12-07,19.94,,
1992-12-08,20.5,,
1992-12-09,20.25,,
1992-12-10,20.31,,
1992-12-11,20.38,,
1992-12-14,20.44,,
1992-12-15,20.25,,
1992-12-16,20.25,,
1992-12-17,20.63,,
1992-12-18,20.63,,
1992-12-21,20.94,,
1992-12-22,20.88,,
1992-12-23,21.19,,
1992-12-24,21.19,,
1992-12-28,21.25,,
1992-12-29,21.13,,
1992-12-30,21.19,,
1992-12-31,21.31,,
1993-01-04,21.56,,
1993-01-05,21.88,,
1993-01-06,21.56,,
1993-01-07,21.44,,
1993-01-08,21.13,,
1993-01-11,21.31,,
1993-01-12,21.38,,
1993-01-13,21.5,,
1993-01-14,21.25,,
1993-01-15,21.25,,
1993-01-18,21.0,,
1993-01-19,21.0,,
1993-01-20,22.44,,
1993-01-21,21.94,,
1993-01-22,21.81,,
1993-01-25,21.88,,
1993-01-26,22.38,,
1993-01-27,21.94,,
1993-01-28,21.81,,
1993-01-29,21.69,,
1993-02-01,21.56,,
1993-02-02,21.63,,
1993-02-03,22.25,,
1993-02-04,22.25,,
1993-02-05,22.13,,
1993-02-08,21.88,,
1993-02-09,21.88,,
1993-02-10,21.5,,
1993-02-11,21.31,,
1993-02-12,21.19,,
1993-02-16,20.81,,
1993-02-17,20.63,,
1993-02-18,19.69,,
1993-02-19,19.5,,
1993-02-22,19.25,,
1993-02-23,19.25,,
1993-02-24,19.06,,
1993-02-25,19.19,,
1993-02-26,18.94,,
1993-03-01,18.88,,
1993-03-02,18.5,,
1993-03-03,18.06,,
1993-03-04,18.81,,
1993-03-05,18.88,,
1993-03-08,18.94,,
1993-03-09,18.94,,
1993-03-10,18.69,,
1993-03-11,18.5,,
1993-03-12,18.5,,
1993-03-15,18.5,,
1993-03-16,18.5,,
1993-03-17,18.5,,
1993-03-18,18.56,,
1993-03-19,18.5,,
1993-03-22,17.31,,
1993-03-23,17.88,,
1993-03-24,17.5,,
1993-03-25,16.63,,
1993-03-26,16.44,,
1993-03-29,16.19,,
1993-03-30,15.94,,
1993-03-31,16.06,,
1993-04-01,16.0,,
1993-04-02,16.94,,
1993-04-05,17.31,,
1993-04-06,17.75,,
1993-04-07,18.13,,
1993-04-08,18.31,,
1993-04-12,18.31,,
1993-04-13,18.19,,
1993-04-14,18.13,,
1993-04-15,17.5,,
1993-04-16,17.88,,
1993-04-19,17.81,,
1993-04-20,17.63,,
1993-04-21,17.88,,
1993-04-22,17.88,,
1993-04-23,17.13,,
1993-04-26,16.81,,
1993-04-27,16.69,,
1993-04-28,17.06,,
1993-04-29,17.38,,
1993-04-30,17.63,,
1993-05-03,17.75,,
1993-05-04,17.94,,
1993-05-05,17.94,,
1993-05-06,17.69,,
1993-05-07,17.63,,
1993-05-10,17.56,,
1993-05-11,17.38,,
1993-05-12,17.13,,
1993-05-13,17.0,,
1993-05-14,16.94,,
1993-05-17,17.25,,
1993-05-18,16.94,,
1993-05-19,16.81,,
1993-05-20,14.94,,
1993-05-21,15.31,,
1993-05-24,15.81,,
1993-05-25,15.69,,
1993-05-26,15.69,,
1993-05-27,15.75,,
1993-05-28,15.75,,
1993-06-01,15.69,,
1993-06-02,15.75,,
1993-06-03,15.75,,
1993-06-04,15.31,,
1993-06-07,15.25,,
1993-06-08,15.31,,
1993-06-09,14.88,,
1993-06-10,14.81,,
1993-06-11,14.44,,
1993-06-14,14.31,,
1993-06-15,14.13,,
1993-06-16,13.19,,
1993-06-17,12.56,,
1993-06-18,13.13,,
1993-06-21,13.69,,
1993-06-22,13.94,,
1993-06-23,14.0,,
1993-06-24,13.88,,
1993-06-25,14.31,,
1993-06-28,14.5,,
1993-06-29,14.81,,
1993-06-30,14.69,,
1993-07-01,14.38,,
1993-07-02,13.88,,
1993-07-06,13.69,,
1993-07-07,13.63,,
1993-07-08,13.44,,
1993-07-09,13.31,,
1993-07-12,13.19,,
1993-07-13,13.06,,
1993-07-14,13.44,,
1993-07-15,13.69,,
1993-07-16,13.56,,
1993-07-19,14.5,,
1993-07-20,14.31,,
1993-07-21,15.0,,
1993-07-22,15.0,,
1993-07-23,14.88,,
1993-07-26,15.0,,
1993-07-27,14.94,,
1993-07-28,15.06,,
1993-07-29,14.94,,
1993-07-30,14.94,,
1993-08-02,15.06,,
1993-08-03,15.5,,
1993-08-04,15.56,,
1993-08-05,15.5,,
1993-08-06,15.5,,
1993-08-09,15.38,,
1993-08-10,15.44,,
1993-08-11,15.31,,
1993-08-12,15.75,,
1993-08-13,15.94,,
1993-08-16,16.25,,
1993-08-17,16.13,,
1993-08-18,16.06,,
1993-08-19,15.88,,
1993-08-20,15.88,,
1993-08-23,15.88,,
1993-08-24,16.13,,
1993-08-25,16.19,,
1993-08-26,16.06,,
1993-08-27,14.81,,
1993-08-30,14.13,,
1993-08-31,14.25,,
1993-09-01,14.31,,
1993-09-02,14.25,,
1993-09-03,14.31,,
1993-09-07,14.13,,
1993-09-08,13.56,,
1993-09-09,13.81,,
1993-09-10,13.75,,
1993-09-13,14.31,,
1993-09-14,14.31,,
1993-09-15,14.19,,
1993-09-16,14.25,,
1993-09-17,14.31,,
1993-09-20,14.56,,
1993-09-21,14.44,,
1993-09-22,14.5,,
1993-09-23,14.75,,
1993-09-24,15.81,,
1993-09-27,16.06,,
1993-09-28,17.0,,
1993-09-29,16.81,,
1993-09-30,17.13,,
1993-10-01,17.06,,
1993-10-04,17.25,,
1993-10-05,17.56,,
1993-10-06,17.94,,
1993-10-07,17.94,,
1993-10-08,17.75,,
1993-10-11,17.81,,
1993-10-12,17.25,,
1993-10-13,17.25,,
1993-10-14,17.13,,
1993-10-15,17.25,,
1993-10-18,17.13,,
1993-10-19,16.69,,
1993-10-20,17.06,,
1993-10-21,17.19,,
1993-10-22,17.06,,
1993-10-25,17.38,,
1993-10-26,17.63,,
1993-10-27,17.69,,
1993-10-28,17.56,,
1993-10-29,18.19,,
1993-11-01,18.88,,
1993-11-02,18.56,,
1993-11-03,17.94,,
1993-11-04,18.19,,
1993-11-05,17.38,,
1993-11-08,17.56,,
1993-11-09,17.81,,
1993-11-10,18.94,,
1993-11-11,19.31,,
1993-11-12,19.63,,
1993-11-15,19.63,,
1993-11-16,19.38,,
1993-11-17,19.06,,
1993-11-18,18.94,,
1993-11-19,19.13,,
1993-11-22,18.88,,
1993-11-23,19.0,,
1993-11-24,19.19,,
1993-11-26,19.38,,
1993-11-29,19.38,,
1993-11-30,19.19,,
1993-12-01,19.13,,
1993-12-02,18.44,,
1993-12-03,19.63,,
1993-12-06,19.63,,
1993-12-07,19.38,,
1993-12-08,19.38,,
1993-12-09,19.75,,
1993-12-10,19.88,,
1993-12-13,21.0,,
1993-12-14,20.63,,
1993-12-15,20.5,,
1993-12-16,20.38,,
1993-12-17,19.75,,
1993-12-20,20.75,,
1993-12-21,20.75,,
1993-12-22,20.69,,
1993-12-23,21.38,,
1993-12-27,22.5,,
1993-12-28,23.31,,
1993-12-29,23.13,,
1993-12-30,22.31,,
1993-12-31,22.69,,
1994-01-03,22.38,,
1994-01-04,22.0,,
1994-01-05,21.63,,
1994-01-06,21.75,,
1994-01-07,21.44,,
1994-01-10,22.25,,
1994-01-11,22.19,,
1994-01-12,22.88,,
1994-01-13,23.69,,
1994-01-14,23.44,,
1994-01-17,23.88,,
1994-01-18,23.44,,
1994-01-19,23.06,,
1994-01-20,22.88,,
1994-01-21,22.44,,
1994-01-24,22.0,,
1994-01-25,21.88,,
1994-01-26,22.0,,
1994-01-27,21.94,,
1994-01-28,21.81,,
1994-01-31,21.81,,
1994-02-01,22.94,,
1994-02-02,22.5,,
1994-02-03,22.38,,
1994-02-04,21.81,,
1994-02-07,22.06,,
1994-02-08,21.94,,
1994-02-09,21.88,,
1994-02-10,22.13,,
1994-02-11,23.06,,
1994-02-14,23.5,,
1994-02-15,23.5,,
1994-02-16,24.0,,
1994-02-17,23.81,,
1994-02-18,23.88,,
1994-02-22,24.0,,
1994-02-23,23.88,,
1994-02-24,22.25,,
1994-02-25,22.38,,
1994-02-28,23.0,,
1994-03-01,21.75,,
1994-03-02,21.25,,
1994-03-03,21.19,,
1994-03-04,21.06,,
1994-03-07,21.19,,
1994-03-08,20.94,,
1994-03-09,20.5,,
1994-03-10,20.75,,
1994-03-11,20.75,,
1994-03-14,21.19,,
1994-03-15,21.69,,
1994-03-16,22.0,,
1994-03-17,22.5,,
1994-03-18,22.31,,
1994-03-21,22.0,,
1994-03-22,21.94,,
1994-03-23,20.63,,
1994-03-24,19.44,,
1994-03-25,19.63,,
1994-03-28,20.06,,
1994-03-29,19.94,,
1994-03-30,19.44,,
1994-03-31,19.75,,
1994-04-04,19.13,,
1994-04-05,19.56,,
1994-04-06,20.5,,
1994-04-07,21.44,,
1994-04-08,21.5,,
1994-04-11,21.38,,
1994-04-12,21.25,,
1994-04-13,21.31,,
1994-04-14,21.31,,
1994-04-15,21.38,,
1994-04-18,21.19,,
1994-04-19,21.0,,
1994-04-20,20.06,,
1994-04-21,20.0,,
1994-04-22,20.0,,
1994-04-25,20.0,,
1994-04-26,20.13,,
1994-04-28,19.63,,
1994-04-29,18.5,,
1994-05-02,18.5,,
1994-05-03,18.5,,
1994-05-04,18.5,,
1994-05-05,18.5,,
1994-05-06,18.38,,
1994-05-09,18.38,,
1994-05-10,18.19,,
1994-05-11,18.38,,
1994-05-12,18.0,,
1994-05-13,17.44,,
1994-05-16,16.69,,
1994-05-17,16.5,,
1994-05-18,16.81,,
1994-05-19,17.0,,
1994-05-20,16.81,,
1994-05-23,16.31,,
1994-05-24,16.63,,
1994-05-25,17.31,,
1994-05-26,17.25,,
1994-05-27,17.19,,
1994-05-31,17.19,,
1994-06-01,17.25,,
1994-06-02,17.13,,
1994-06-03,17.13,,
1994-06-06,17.0,,
1994-06-07,16.88,,
1994-06-08,17.19,,
1994-06-09,17.06,,
1994-06-10,17.63,,
1994-06-13,18.31,,
1994-06-14,18.31,,
1994-06-15,18.25,,
1994-06-16,17.88,,
1994-06-17,17.81,,
1994-06-20,17.19,,
1994-06-21,16.81,,
1994-06-22,16.81,,
1994-06-23,16.5,,
1994-06-24,15.69,,
1994-06-27,16.0,,
1994-06-28,15.69,,
1994-06-29,16.25,,
1994-06-30,17.31,,
1994-07-01,17.19,,
1994-07-05,17.69,,
1994-07-06,17.63,,
1994-07-07,18.0,,
1994-07-08,18.0,,
1994-07-11,18.38,,
1994-07-12,18.0,,
1994-07-13,18.06,,
1994-07-14,18.88,,
1994-07-15,18.88,,
1994-07-18,19.0,,
1994-07-19,19.13,,
1994-07-20,18.69,,
1994-07-21,18.69,,
1994-07-22,19.38,,
1994-07-25,19.0,,
1994-07-26,19.19,,
1994-07-27,18.88,,
1994-07-28,19.19,,
1994-07-29,19.5,,
1994-08-01,19.38,,
1994-08-02,19.5,,
1994-08-03,19.13,,
1994-08-04,18.81,,
1994-08-05,18.63,,
1994-08-08,18.38,,
1994-08-09,18.38,,
1994-08-10,18.0,,
1994-08-11,18.44,,
1994-08-12,18.75,,
1994-08-15,18.56,,
1994-08-16,18.94,,
1994-08-17,19.0,,
1994-08-18,19.0,,
1994-08-19,19.06,,
1994-08-22,19.06,,
1994-08-23,19.25,,
1994-08-24,19.63,,
1994-08-25,20.06,,
1994-08-26,20.06,,
1994-08-29,19.81,,
1994-08-30,20.19,,
1994-08-31,20.06,,
1994-09-01,19.81,,
1994-09-02,19.75,,
1994-09-06,18.88,,
1994-09-07,18.69,,
1994-09-08,18.5,,
1994-09-09,18.56,,
1994-09-12,19.06,,
1994-09-13,19.94,,
1994-09-14,20.38,,
1994-09-15,21.0,,
1994-09-16,21.5,,
1994-09-19,21.75,,
1994-09-20,21.63,,
1994-09-21,21.63,,
1994-09-22,21.75,,
1994-09-23,21.31,,
1994-09-26,21.19,,
1994-09-27,21.19,,
1994-09-28,21.88,,
1994-09-29,21.88,,
1994-09-30,22.25,,
1994-10-03,21.69,,
1994-10-04,21.13,,
1994-10-05,20.94,,
1994-10-06,20.88,,
1994-10-07,20.38,,
1994-10-10,20.81,,
1994-10-11,21.19,,
1994-10-12,20.94,,
1994-10-13,20.81,,
1994-10-14,20.94,,
1994-10-17,22.13,,
1994-10-18,21.81,,
1994-10-19,21.81,,
1994-10-20,21.5,,
1994-10-21,21.38,,
1994-10-24,21.25,,
1994-10-25,20.94,,
1994-10-26,20.69,,
1994-10-27,21.06,,
1994-10-28,21.31,,
1994-10-31,21.25,,
1994-11-01,20.69,,
1994-11-02,20.31,,
1994-11-03,20.56,,
1994-11-04,20.38,,
1994-11-07,19.94,,
1994-11-08,19.38,,
1994-11-09,18.31,,
1994-11-10,18.5,,
1994-11-11,18.81,,
1994-11-14,18.94,,
1994-11-15,19.25,,
1994-11-16,19.31,,
1994-11-17,19.44,,
1994-11-18,19.38,,
1994-11-21,19.38,,
1994-11-22,18.94,,
1994-11-23,18.63,,
1994-11-25,18.75,,
1994-11-28,18.63,,
1994-11-29,18.75,,
1994-11-30,19.0,,
1994-12-01,19.56,,
1994-12-02,19.5,,
1994-12-05,19.5,,
1994-12-06,19.56,,
1994-12-07,19.31,,
1994-12-08,19.0,,
1994-12-09,19.13,,
1994-12-12,19.38,,
1994-12-13,19.5,,
1994-12-14,20.13,,
1994-12-15,20.0,,
1994-12-16,20.63,,
1994-12-19,20.44,,
1994-12-20,20.69,,
1994-12-21,20.81,,
1994-12-22,20.88,,
1994-12-23,21.19,,
1994-12-27,21.31,,
1994-12-28,21.5,,
1994-12-29,21.69,,
1994-12-30,21.88,,
1995-01-03,21.13,,
1995-01-04,20.81,,
1995-01-05,20.88,,
1995-01-06,21.19,,
1995-01-09,21.06,,
1995-01-10,21.44,,
1995-01-11,22.19,,
1995-01-12,22.5,,
1995-01-13,22.5,,
1995-01-16,23.13,,
1995-01-17,23.38,,
1995-01-18,23.38,,
1995-01-19,23.94,,
1995-01-20,23.56,,
1995-01-23,23.13,,
1995-01-24,23.56,,
1995-01-25,23.69,,
1995-01-26,23.5,,
1995-01-27,23.31,,
1995-01-30,22.94,,
1995-01-31,22.81,,
1995-02-01,23.25,,
1995-02-02,23.56,,
1995-02-03,23.81,,
1995-02-06,23.44,,
1995-02-07,23.63,,
1995-02-08,23.31,,
1995-02-09,23.0,,
1995-02-10,23.0,,
1995-02-13,23.44,,
1995-02-14,23.81,,
1995-02-15,23.94,,
1995-02-16,24.13,,
1995-02-17,24.38,,
1995-02-21,24.19,,
1995-02-22,24.0,,
1995-02-23,24.0,,
1995-02-24,23.56,,
1995-02-27,23.25,,
1995-02-28,23.38,,
1995-03-01,23.19,,
1995-03-02,22.81,,
1995-03-03,22.75,,
1995-03-06,23.25,,
1995-03-07,23.0,,
1995-03-08,23.19,,
1995-03-09,23.38,,
1995-03-10,24.0,,
1995-03-13,24.0,,
1995-03-14,24.13,,
1995-03-15,24.25,,
1995-03-16,25.44,,
1995-03-17,25.25,,
1995-03-20,25.63,,
1995-03-21,25.5,,
1995-03-22,26.0,,
1995-03-23,25.69,,
1995-03-24,25.88,,
1995-03-27,25.31,,
1995-03-28,25.0,,
1995-03-29,25.06,,
1995-03-30,24.81,,
1995-03-31,24.75,,
1995-04-03,24.38,,
1995-04-04,24.5,,
1995-04-05,24.25,,
1995-04-06,24.63,,
1995-04-07,24.81,,
1995-04-10,25.25,,
1995-04-11,25.13,,
1995-04-12,25.56,,
1995-04-13,25.75,,
1995-04-17,25.38,,
1995-04-18,24.63,,
1995-04-19,24.06,,
1995-04-20,24.19,,
1995-04-21,24.19,,
1995-04-24,24.44,,
1995-04-25,24.38,,
1995-04-26,24.56,,
1995-04-27,24.63,,
1995-04-28,24.56,,
1995-05-01,24.94,,
1995-05-02,24.75,,
1995-05-03,25.13,,
1995-05-04,24.75,,
1995-05-05,24.44,,
1995-05-08,22.88,,
1995-05-09,23.31,,
1995-05-10,23.31,,
1995-05-11,22.56,,
1995-05-12,23.0,,
1995-05-15,23.19,,
1995-05-16,23.44,,
1995-05-17,23.13,,
1995-05-18,23.19,,
1995-05-19,23.19,,
1995-05-22,23.25,,
1995-05-23,22.69,,
1995-05-24,22.56,,
1995-05-25,22.31,,
1995-05-26,22.44,,
1995-05-30,22.75,,
1995-05-31,22.5,,
1995-06-01,22.5,,
1995-06-02,22.69,,
1995-06-05,23.25,,
1995-06-06,23.81,,
1995-06-07,23.75,,
1995-06-08,24.13,,
1995-06-09,24.31,,
1995-06-12,24.31,,
1995-06-13,24.25,,
1995-06-14,24.31,,
1995-06-15,24.13,,
1995-06-16,24.13,,
1995-06-19,24.31,,
1995-06-20,25.69,,
1995-06-21,26.0,,
1995-06-22,26.5,,
1995-06-23,26.56,,
1995-06-26,26.38,,
1995-06-27,26.5,,
1995-06-28,26.94,,
1995-06-29,27.06,,
1995-06-30,27.06,,
1995-07-03,27.31,,
1995-07-05,27.44,,
1995-07-06,27.25,,
1995-07-07,27.63,,
1995-07-10,28.31,,
1995-07-11,28.19,,
1995-07-12,29.56,,
1995-07-13,29.38,,
1995-07-14,29.56,,
1995-07-17,30.0,,
1995-07-18,29.63,,
1995-07-19,28.81,,
1995-07-20,29.63,,
1995-07-21,29.88,,
1995-07-24,30.19,,
1995-07-25,31.06,,
1995-07-26,31.31,,
1995-07-27,30.13,,
1995-07-28,30.19,,
1995-07-31,30.13,,
1995-08-01,30.19,,
1995-08-02,30.25,,
1995-08-03,30.69,,
1995-08-04,31.38,,
1995-08-07,31.31,,
1995-08-08,31.06,,
1995-08-09,31.0,,
1995-08-10,30.56,,
1995-08-11,29.81,,
1995-08-14,30.88,,
1995-08-15,30.06,,
1995-08-16,29.88,,
1995-08-17,29.69,,
1995-08-18,29.75,,
1995-08-21,29.94,,
1995-08-22,30.63,,
1995-08-23,31.06,,
1995-08-24,30.81,,
1995-08-25,30.88,,
1995-08-28,31.25,,
1995-08-29,32.06,,
1995-08-30,31.63,,
1995-08-31,31.63,,
1995-09-01,31.63,,
1995-09-05,31.81,,
1995-09-06,31.88,,
1995-09-07,32.19,,
1995-09-08,32.56,,
1995-09-11,33.0,,
1995-09-12,32.19,,
1995-09-13,32.56,,
1995-09-14,32.38,,
1995-09-15,32.69,,
1995-09-18,32.63,,
1995-09-19,32.5,,
1995-09-20,32.5,,
1995-09-21,32.94,,
1995-09-22,33.13,,
1995-09-25,32.38,,
1995-09-26,32.25,,
1995-09-27,32.31,,
1995-09-28,32.0,,
1995-09-29,31.69,,
1995-10-02,31.25,,
1995-10-03,30.44,,
1995-10-04,31.25,,
1995-10-05,31.25,,
1995-10-06,32.31,,
1995-10-09,32.0,,
1995-10-10,32.56,,
1995-10-11,34.38,,
1995-10-12,35.06,,
1995-10-13,35.5,,
1995-10-16,35.88,,
1995-10-17,35.94,,
1995-10-18,35.88,,
1995-10-19,35.69,,
1995-10-20,35.5,,
1995-10-23,35.88,,
1995-10-24,35.81,,
1995-10-25,34.88,,
1995-10-26,34.25,,
1995-10-27,34.25,,
1995-10-30,35.13,,
1995-10-31,35.0,,
1995-11-01,35.44,,
1995-11-02,35.5,,
1995-11-03,36.0,,
1995-11-06,36.81,,
1995-11-07,36.94,,
1995-11-08,36.5,,
1995-11-09,36.5,,
1995-11-10,37.31,,
1995-11-13,36.5,,
1995-11-14,36.69,,
1995-11-15,36.44,,
1995-11-16,36.63,,
1995-11-17,36.19,,
1995-11-20,36.75,,
1995-11-21,36.5,,
1995-11-22,38.19,,
1995-11-24,38.38,,
1995-11-27,38.38,,
1995-11-28,37.38,,
1995-11-29,37.75,,
1995-11-30,38.69,,
1995-12-01,38.88,,
1995-12-04,39.75,,
1995-12-05,39.88,,
1995-12-06,39.63,,
1995-12-07,39.88,,
1995-12-08,39.5,,
1995-12-11,39.38,,
1995-12-12,39.25,,
1995-12-13,39.0,,
1995-12-14,37.88,,
1995-12-15,37.5,,
1995-12-18,35.13,,
1995-12-19,36.0,,
1995-12-20,37.88,,
1995-12-21,38.13,,
1995-12-22,38.38,,
1995-12-26,38.75,,
1995-12-27,39.38,,
1995-12-28,40.5,,
1995-12-29,40.75,,
1996-01-02,41.88,,
1996-01-03,41.63,,
1996-01-04,40.63,,
1996-01-05,40.13,,
1996-01-08,40.38,,
1996-01-09,39.63,,
1996-01-10,37.63,,
1996-01-11,38.75,,
1996-01-12,39.38,,
1996-01-15,39.63,,
1996-01-16,39.25,,
1996-01-17,38.13,,
1996-01-18,34.75,,
1996-01-19,35.63,,
1996-01-22,35.63,,
1996-01-23,35.75,,
1996-01-24,36.5,,
1996-01-25,36.13,,
1996-01-26,36.75,,
1996-01-29,37.25,,
1996-01-30,37.13,,
1996-01-31,37.63,,
1996-02-01,38.13,,
1996-02-02,38.38,,
1996-02-05,38.13,,
1996-02-06,38.13,,
1996-02-07,38.13,,
1996-02-08,38.13,,
1996-02-09,38.13,,
1996-02-12,38.0,,
1996-02-13,38.25,,
1996-02-14,39.13,,
1996-02-15,39.75,,
1996-02-16,40.13,,
1996-02-20,39.63,,
1996-02-21,40.0,,
1996-02-22,39.5,,
1996-02-23,39.5,,
1996-02-26,39.13,,
1996-02-27,39.75,,
1996-02-28,41.25,,
1996-02-29,41.25,,
1996-03-01,41.88,,
1996-03-04,43.13,,
1996-03-05,42.75,,
1996-03-06,41.63,,
1996-03-07,41.5,,
1996-03-08,39.63,,
1996-03-11,39.0,,
1996-03-12,39.25,,
1996-03-13,40.88,,
1996-03-14,39.25,,
1996-03-15,37.25,,
1996-03-18,37.5,,
1996-03-19,38.5,,
1996-03-20,39.0,,
1996-03-21,39.5,,
1996-03-22,38.5,,
1996-03-25,37.0,,
1996-03-26,37.5,,
1996-03-27,36.88,,
1996-03-28,36.38,,
1996-03-29,36.5,,
1996-04-01,32.88,,
1996-04-02,34.38,,
1996-04-03,35.0,,
1996-04-04,36.5,,
1996-04-08,36.5,,
1996-04-09,37.13,,
1996-04-10,37.63,,
1996-04-11,37.5,,
1996-04-12,38.25,,
1996-04-15,37.63,,
1996-04-16,37.75,,
1996-04-17,37.88,,
1996-04-18,37.25,,
1996-04-19,35.13,,
1996-04-22,35.88,,
1996-04-23,35.75,,
1996-04-24,35.88,,
1996-04-25,35.75,,
1996-04-26,35.88,,
1996-04-29,36.38,,
1996-04-30,36.88,,
1996-05-01,36.88,,
1996-05-02,36.88,,
1996-05-03,37.88,,
1996-05-06,37.25,,
1996-05-07,36.25,,
1996-05-08,36.5,,
1996-05-09,35.75,,
1996-05-10,35.63,,
1996-05-13,34.0,,
1996-05-14,34.25,,
1996-05-15,37.13,,
1996-05-16,38.0,,
1996-05-17,38.0,,
1996-05-20,39.5,,
1996-05-21,39.13,,
1996-05-22,38.63,,
1996-05-23,38.38,,
1996-05-24,38.13,,
1996-05-28,38.0,,
1996-05-29,37.25,,
1996-05-30,37.75,,
1996-05-31,36.63,,
1996-06-03,36.5,,
1996-06-04,37.38,,
1996-06-05,37.25,,
1996-06-06,36.63,,
1996-06-07,37.25,,
1996-06-10,36.63,,
1996-06-11,37.5,,
1996-06-12,39.38,,
1996-06-13,39.0,,
1996-06-14,38.75,,
1996-06-17,39.25,,
1996-06-18,39.0,,
1996-06-19,38.88,,
1996-06-20,38.63,,
1996-06-21,38.88,,
1996-06-24,38.13,,
1996-06-25,37.88,,
1996-06-26,37.5,,
1996-06-27,36.75,,
1996-06-28,37.63,,
1996-07-01,39.88,,
1996-07-02,38.25,,
1996-07-03,38.25,,
1996-07-05,37.88,,
1996-07-08,38.25,,
1996-07-09,38.0,,
1996-07-10,38.63,,
1996-07-11,38.0,,
1996-07-12,37.63,,
1996-07-15,35.63,,
1996-07-16,36.5,,
1996-07-17,37.75,,
1996-07-18,39.38,,
1996-07-19,40.0,,
1996-07-22,39.0,,
1996-07-23,38.75,,
1996-07-24,38.25,,
