date,AIG,dcf,Deviation
2017-04-11,60.79,62.07785966862547,-0.020745877443264393
2017-04-12,60.17,61.45785966862547,-0.020955166280919535
2017-04-13,59.55,61.83785966862546,-0.0369977175938101
2017-04-17,59.93,61.40785966862546,-0.024066295041065056
2017-04-18,59.5,60.88785966862546,-0.022793701013284262
2017-04-19,58.98,61.57785966862547,-0.04218820989566008
2017-04-20,59.67,61.03785966862546,-0.022410020207975334
2017-04-21,59.13,61.59785966862546,-0.040064049009197134
2017-04-24,59.69,61.97785966862547,-0.03691414451641084
2017-04-25,60.07,62.06785966862545,-0.03218831258709165
2017-04-26,60.16,63.05785966862547,-0.045955566583673724
2017-04-27,61.15,62.81785966862545,-0.026550724227531575
2017-04-28,60.91,63.51785966862547,-0.041057108697156286
2017-05-01,61.61,63.43785966862546,-0.028813388064690137
2017-05-02,61.53,63.44785966862546,-0.03022733435992997
2017-05-03,61.54,64.57785966862548,-0.04704181408634378
2017-05-04,62.67,64.61785966862547,-0.030144292593634603
2017-05-05,62.71,63.82785966862547,-0.017513663695274295
2017-05-08,61.92,63.72785966862547,-0.02836843537545508
2017-05-09,61.82,63.277859668625474,-0.02303901674708997
2017-05-10,61.37,63.69785966862546,-0.03654533575752239
2017-05-11,61.79,62.89785966862548,-0.0176136306459741
2017-05-12,60.99,63.72785966862547,-0.04296173891390509
2017-05-15,61.82,63.98785966862546,-0.033879233964883015
2017-05-16,62.08,63.46785966862547,-0.021867125752651484
2017-05-17,61.56,63.29785966862546,-0.027455267488086244
2017-05-18,61.39,63.107859668625466,-0.027221009833732546
2017-05-19,61.2,63.28785966862546,-0.03298989220930315
2017-05-22,61.38,64.07785966862548,-0.04210283680786597
2017-05-23,62.17,64.50785966862547,-0.0362414701190672
2017-05-24,62.6,65.02785966862547,-0.037335684751083065
2017-05-25,63.12,65.45785966862546,-0.03571549208086955
2017-05-26,63.55,66.00785966862547,-0.03723586374356769
2017-05-30,64.1,65.53785966862546,-0.021939374826941416
2017-05-31,63.63,65.80785966862547,-0.03309421822244407
2017-06-01,63.9,66.14785966862546,-0.03398234923830257
2017-06-02,64.24,65.73785966862546,-0.022785342817304155
2017-06-05,63.83,65.21785966862547,-0.021280362092182092
2017-06-06,63.31,65.06785966862546,-0.027015790554319796
2017-06-07,63.16,65.56785966862546,-0.036723170175061215
2017-06-08,63.66,66.08785966862547,-0.036736848201759376
2017-06-09,64.18,65.72785966862547,-0.023549521868339807
2017-06-12,63.82,66.13785966862545,-0.035045882649344384
2017-06-13,64.23,66.15785966862546,-0.02914029683369157
2017-06-14,64.25,65.71785966862547,-0.02233578019775706
2017-06-15,63.81,65.69785966862547,-0.02873548207122234
2017-06-16,63.79,65.85785966862547,-0.0313988289177668
2017-06-19,63.95,65.29785966862546,-0.020641712844273852
2017-06-20,63.39,65.12785966862548,-0.026683813616289687
2017-06-21,63.22,64.95785966862546,-0.026753647325988505
2017-06-22,63.05,64.92785966862547,-0.028922248141392215
2017-06-23,63.02,65.08785966862546,-0.031770282187082444
2017-06-26,63.18,65.31785966862546,-0.032730093721248354
2017-06-27,63.41,65.74785966862548,-0.03555795854661259
2017-06-28,63.84,65.40785966862546,-0.023970508690678405
2017-06-29,63.5,64.42785966862547,-0.014401528677155717
2017-06-30,62.52,65.86723605802634,-0.05081792190395773
2017-07-03,63.29,65.35723605802633,-0.0316297962201304
2017-07-05,62.78,65.65723605802634,-0.04382207096691526
2017-07-06,63.08,65.92723605802635,-0.04318755385892925
2017-07-07,63.35,65.64723605802634,-0.03499364475902356
2017-07-10,63.07,65.48723605802634,-0.03691156022960718
2017-07-11,62.91,65.76723605802634,-0.04344467289921394
2017-07-12,63.19,66.70723605802634,-0.0527264546677787
2017-07-13,64.13,66.68723605802634,-0.03834670934331763
2017-07-14,64.11,66.62723605802634,-0.037780886720770734
2017-07-17,64.05,66.44723605802633,-0.036077287788658374
2017-07-18,63.87,66.76723605802634,-0.04339308063476521
2017-07-19,64.19,66.80723605802635,-0.039175936806502665
2017-07-20,64.23,66.77723605802633,-0.03814527537217771
2017-07-21,64.2,67.10723605802633,-0.0433222440499933
2017-07-24,64.53,67.86723605802636,-0.04917300676828851
2017-07-25,65.29,67.76723605802634,-0.03655507000322655
2017-07-26,65.19,67.74723605802633,-0.03774672159076764
2017-07-27,65.17,67.84723605802634,-0.03945976599159662
2017-07-28,65.27,68.02723605802633,-0.040531355054238105
2017-07-31,65.45,68.05723605802635,-0.03830946140397751
2017-08-01,65.48,68.47723605802635,-0.043769816519559024
2017-08-02,65.9,68.63723605802633,-0.03987975354532414
2017-08-03,66.06,67.65723605802634,-0.023607763944960225
2017-08-04,65.08,67.55723605802635,-0.036668700535625764
2017-08-07,64.98,67.14723605802632,-0.03227587887837213
2017-08-08,64.57,66.58723605802635,-0.030294635690667038
2017-08-09,64.01,65.57723605802634,-0.023899086820913906
2017-08-10,63.0,65.22723605802632,-0.03414579848278354
2017-08-11,62.65,65.45723605802635,-0.04288656575016092
2017-08-14,62.88,65.60723605802633,-0.04156913508159721
2017-08-15,63.03,65.54723605802634,-0.03840338982101299
2017-08-16,62.97,64.24723605802633,-0.019880015645696747
2017-08-17,61.67,63.91723605802633,-0.03515852994622937
2017-08-18,61.34,63.86723605802634,-0.03957014917210799
2017-08-21,61.29,63.79723605802634,-0.03930007337223673
2017-08-22,61.22,63.34723605802635,-0.033580566263029854
2017-08-23,60.77,62.807236058026334,-0.032436327179628965
2017-08-24,60.23,63.35723605802634,-0.049358782873075935
2017-08-25,60.78,63.23723605802635,-0.03885742342963239
2017-08-28,60.66,62.78723605802634,-0.033880071676676504
2017-08-29,60.21,62.77723605802633,-0.04089437858738132
2017-08-30,60.2,63.057236058026334,-0.045311787142034765
2017-08-31,60.48,63.27723605802633,-0.04420604047024468
2017-09-01,60.7,62.22723605802633,-0.02454288756457368
2017-09-05,59.65,62.04723605802634,-0.03863566228452886
2017-09-06,59.47,60.84723605802635,-0.02263432404247523
2017-09-07,58.27,62.35723605802634,-0.06554549746597127
2017-09-08,59.78,63.34723605802635,-0.05631241834700951
2017-09-11,60.77,63.77723605802633,-0.04715218538618171
2017-09-12,61.2,63.31723605802635,-0.03343854201225771
2017-09-13,60.74,62.38723605802633,-0.026403414578171636
2017-09-14,59.81,62.19723605802633,-0.038381706476461
2017-09-15,59.62,61.96723605802634,-0.0378786631023591
2017-09-18,59.39,62.06723605802635,-0.043134449478681725
2017-09-19,59.49,62.69723605802633,-0.05115434522596862
2017-09-20,60.12,63.07723605802634,-0.0468827780485801
2017-09-21,60.5,63.28723605802634,-0.044041045740578655
2017-09-22,60.71,63.58723605802633,-0.04524864165193021
2017-09-25,61.01,63.04723605802634,-0.03231285279740648
2017-09-26,60.47,63.82723605802634,-0.052598800533587564
2017-09-27,61.25,63.54723605802634,-0.036150054676314936
2017-09-28,60.97,63.96723605802634,-0.04685580060560168
2017-09-29,61.39,64.3909583485958,-0.0466052754231332
2017-10-02,61.86,64.16095834859581,-0.03586228148423798
2017-10-03,61.63,64.1109583485958,-0.038697882741135725
2017-10-04,61.58,64.51095834859579,-0.04543349569786059
2017-10-05,61.98,64.7909583485958,-0.04338504044764946
2017-10-06,62.26,64.3109583485958,-0.03189127329558117
2017-10-09,61.78,64.3109583485958,-0.03935500906201417
2017-10-10,61.78,64.37095834859582,-0.04025042371692977
2017-10-11,61.84,65.08095834859579,-0.0497988725248345
2017-10-12,62.55,65.69095834859579,-0.04781416541265804
2017-10-13,63.16,66.51095834859579,-0.05038204879010799
2017-10-16,63.98,66.16095834859581,-0.03296443103354929
2017-10-17,63.63,65.97095834859579,-0.03548468003490224
2017-10-18,63.44,67.60095834859581,-0.0615517656885739
2017-10-19,65.07,67.40095834859581,-0.034583460023523194
2017-10-20,64.87,67.49095834859581,-0.038834214430003566
2017-10-23,64.96,67.6609583485958,-0.03991900816243554
2017-10-24,65.13,67.6309583485958,-0.0369794900096625
2017-10-25,65.1,67.3809583485958,-0.033851675673641335
2017-10-26,64.85,67.08095834859579,-0.03325769940557943
2017-10-27,64.55,67.3109583485958,-0.04101796225062071
2017-10-30,64.78,67.1409583485958,-0.03516420388785202
2017-10-31,64.61,67.19095834859579,-0.038412286593761946
2017-11-01,64.66,67.5109583485958,-0.042229564182377
2017-11-02,64.98,64.5309583485958,0.006958546144293809
2017-11-03,62.0,65.02095834859581,-0.04646130148374006
2017-11-06,62.49,64.66095834859581,-0.03357448457370349
2017-11-07,62.13,64.2009583485958,-0.03225743667798531
2017-11-08,61.67,64.77095834859581,-0.047875752152786166
2017-11-09,62.24,64.59095834859582,-0.03639763844202082
2017-11-10,62.06,64.5309583485958,-0.03829105303609004
2017-11-13,62.0,63.990958348595804,-0.03111311972778874
2017-11-14,61.46,63.6709583485958,-0.034724753732948366
2017-11-15,61.14,62.59095834859581,-0.023181596621588807
2017-11-16,60.06,62.59095834859581,-0.040436485003150446
2017-11-17,60.06,62.22095834859579,-0.03473039319788229
2017-11-20,59.69,62.16095834859581,-0.039750969326096786
2017-11-21,59.63,61.760958348595786,-0.034503323872794645
2017-11-22,59.23,61.56095834859581,-0.03786423101792047
2017-11-24,59.03,61.290958348595794,-0.036888937773439046
2017-11-27,58.76,62.3509583485958,-0.05759267289075565
2017-11-28,59.82,62.83095834859579,-0.04792157286365961
2017-11-29,60.3,62.490958348595804,-0.035060405640987224
2017-11-30,59.96,62.41095834859581,-0.03927128205444319
2017-12-01,59.88,61.790958348595794,-0.030926180782227974
2017-12-04,59.26,62.06095834859581,-0.04513237344584431
2017-12-05,59.53,62.56095834859581,-0.04844808053781735
2017-12-06,60.03,62.08095834859579,-0.033036834532728876
2017-12-07,59.55,62.040958348595794,-0.04015022357648956
2017-12-08,59.51,62.3209583485958,-0.04510454304750178
2017-12-11,59.79,62.4609583485958,-0.04276204559156993
2017-12-12,59.93,61.500958348595795,-0.025543640144457425
2017-12-13,58.97,60.6409583485958,-0.02755494626239685
2017-12-14,58.11,61.9209583485958,-0.06154553240505889
2017-12-15,59.39,62.110958348595794,-0.043808023913018745
2017-12-18,59.58,62.31095834859581,-0.04382789835003964
2017-12-19,59.78,62.5309583485958,-0.04399354209893658
2017-12-20,60.0,62.610958348595794,-0.041701299859665086
2017-12-21,60.08,61.84095834859581,-0.028475599273047103
2017-12-22,59.31,61.9609583485958,-0.04278433418801175
2017-12-26,59.43,62.0709583485958,-0.04254740733603557
2017-12-27,59.54,62.5309583485958,-0.04783164095969705
2017-12-28,60.0,62.110958348595794,-0.033986890634469136
2017-12-29,59.58,62.03825302592698,-0.039624794478007375
2018-01-02,59.5,62.698253025926974,-0.05101024145927058
2018-01-03,60.16,62.93825302592697,-0.04414251893490739
2018-01-04,60.4,63.18825302592697,-0.04412612934215654
2018-01-05,60.65,62.78825302592698,-0.03405498517444072
2018-01-08,60.25,63.16825302592697,-0.04619809613429071
2018-01-09,60.63,63.53825302592698,-0.045771686935431655
2018-01-10,61.0,63.68825302592697,-0.042209558249817314
2018-01-11,61.15,63.508253025926976,-0.03713301679018366
2018-01-12,60.97,63.59825302592698,-0.041325868257034104
2018-01-16,61.06,63.95825302592697,-0.04531476218951902
2018-01-17,61.42,64.06825302592698,-0.0413348718101505
2018-01-18,61.53,64.08825302592696,-0.03991765893340882
2018-01-19,61.55,63.53825302592698,-0.03129222053234082
2018-01-22,61.0,64.87825302592698,-0.059777396046362896
2018-01-23,62.34,66.85825302592697,-0.06757958548774579
2018-01-24,64.32,67.33825302592696,-0.044822265061804645
2018-01-25,64.8,67.21825302592698,-0.03597613619911
2018-01-26,64.68,66.798253025927,-0.031711203960750445
2018-01-29,64.26,65.88825302592699,-0.024712341747568645
2018-01-30,63.35,66.45825302592698,-0.04677000800358644
2018-01-31,63.92,66.70825302592698,-0.04179772216255295
2018-02-01,64.17,65.57825302592698,-0.021474390685128686
2018-02-02,63.04,63.16825302592697,-0.0020303399220860108
2018-02-05,60.63,62.79825302592698,-0.034527282550866345
2018-02-06,60.26,63.008253025926976,-0.04361735001280087
2018-02-07,60.47,60.81825302592698,-0.005726126756362415
2018-02-08,58.28,62.758253025926976,-0.07135719702199006
2018-02-09,60.22,62.14825302592697,-0.031026664983206276
2018-02-12,59.61,61.96825302592699,-0.03805582553602593
2018-02-13,59.43,61.948253025926974,-0.04065091270407606
2018-02-14,59.41,61.768253025926974,-0.03817904684688278
2018-02-15,59.23,62.008253025926976,-0.04480456859130244
2018-02-16,59.47,62.57825302592698,-0.04966985934617241
2018-02-20,60.04,62.71825302592699,-0.04270292772376538
2018-02-21,60.18,62.49825302592698,-0.03709308522536248
2018-02-22,59.96,62.60825302592696,-0.04229878487154537
2018-02-23,60.07,61.54825302592698,-0.0240177901605797
2018-02-26,59.01,60.768253025926974,-0.028933743169756942
2018-02-27,58.23,59.87825302592698,-0.027526738717866372
2018-02-28,57.34,59.008253025926976,-0.028271520344687717
2018-03-01,56.47,59.04825302592698,-0.04366349373274292
2018-03-02,56.51,60.15825302592699,-0.06064426479197571
2018-03-05,57.62,60.56825302592698,-0.04867654057423354
2018-03-06,58.03,59.84825302592698,-0.03038105431647753
2018-03-07,57.31,58.80825302592698,-0.02547691775959471
2018-03-08,56.27,59.10825302592696,-0.04801788042495525
2018-03-09,56.57,59.14825302592697,-0.04358967330441388
2018-03-12,56.61,58.478253025926975,-0.03194782554633879
2018-03-13,55.94,57.46825302592699,-0.02659299605362142
2018-03-14,54.93,57.198253025926974,-0.039655984333976324
2018-03-15,54.66,56.83825302592697,-0.03832371527909828
2018-03-16,54.3,56.988253025926994,-0.04717205534803759
2018-03-19,54.45,58.16825302592697,-0.0639223774568175
2018-03-20,55.63,58.37825302592698,-0.0470766575475704
2018-03-21,55.84,57.34825302592698,-0.02629989487639839
2018-03-22,54.81,55.948253025926974,-0.020344746517813372
2018-03-23,53.41,56.74825302592698,-0.05882565273686591
2018-03-26,54.21,56.31825302592698,-0.03743463109476086
2018-03-27,53.78,57.05825302592698,-0.05745449347068787
2018-03-28,54.52,56.95825302592697,-0.04280772138178279
2018-03-29,54.42,55.3928584953523,-0.017562886656840915
2018-04-02,53.12,56.0028584953523,-0.05147698836821968
2018-04-03,53.73,56.49285849535231,-0.048906332038050726
2018-04-04,54.22,56.822858495352314,-0.04580653920402844
2018-04-05,54.55,55.87285849535232,-0.02367622725911478
2018-04-06,53.6,55.572858495352314,-0.03550039621440937
2018-04-09,53.3,55.79285849535232,-0.04468060182935396
2018-04-10,53.52,55.63285849535231,-0.03797860747221571
2018-04-11,53.36,55.76285849535232,-0.043090662139434466
2018-04-12,53.49,55.8628584953523,-0.04247649617768334
2018-04-13,53.59,56.552858495352304,-0.0523909590811541
2018-04-16,54.28,56.53285849535229,-0.039850426023256946
2018-04-17,54.26,56.7328584953523,-0.04358776484979843
2018-04-18,54.46,57.45285849535231,-0.05209242105150291
2018-04-19,55.18,57.70285849535231,-0.04372155142982237
2018-04-20,55.43,57.45285849535231,-0.0352090139347192
2018-04-23,55.18,57.3628584953523,-0.03805351672858426
2018-04-24,55.09,57.672858495352294,-0.044784645026055614
2018-04-25,55.4,57.81285849535231,-0.04173567192748795
2018-04-26,55.54,58.52285849535231,-0.05096911825640227
2018-04-27,56.25,58.27285849535231,-0.03471356215541832
2018-04-30,56.0,58.582858495352305,-0.04408898032104758
2018-05-01,56.31,57.1128584953523,-0.014057403472768404
2018-05-02,54.84,54.212858495352314,0.011568132027228506
2018-05-03,51.94,55.1128584953523,-0.05757020379590494
2018-05-04,52.84,55.552858495352304,-0.04883382365606381
2018-05-07,53.28,55.35285849535231,-0.037448084014059635
2018-05-08,53.08,55.09285849535231,-0.03653574256856029
2018-05-09,52.82,55.02285849535231,-0.040035333597551626
2018-05-10,52.75,55.12285849535232,-0.04304672435578405
2018-05-11,52.85,55.192858495352304,-0.04244858047259126
2018-05-14,52.92,55.5028584953523,-0.04653559411842867
2018-05-15,53.23,55.9828584953523,-0.04917323926181527
2018-05-16,53.71,57.06285849535231,-0.05875728247342171
2018-05-17,54.79,57.422858495352294,-0.04585035583983321
2018-05-18,55.15,57.56285849535231,-0.04191693321739964
2018-05-21,55.29,57.3928584953523,-0.03663972400891291
2018-05-22,55.12,56.4128584953523,-0.022917797995625766
2018-05-23,54.14,55.9828584953523,-0.03291826364145545
2018-05-24,53.71,55.572858495352314,-0.03352101269917773
2018-05-25,53.3,54.45285849535231,-0.021171680003735927
2018-05-29,52.18,55.34285849535231,-0.05715025535982976
2018-05-30,53.07,55.06285849535231,-0.036192427160688045
2018-05-31,52.79,55.56285849535231,-0.04990489277264687
2018-06-01,53.29,56.052858495352304,-0.04929023371005048
2018-06-04,53.78,56.1128584953523,-0.04157440126750134
2018-06-05,53.84,56.212858495352314,-0.04221202334957752
2018-06-06,53.94,56.1428584953523,-0.03923666436639772
2018-06-07,53.87,57.3928584953523,-0.06138147824851037
2018-06-08,55.12,57.40285849535232,-0.03976907344321812
2018-06-11,55.13,56.832858495352305,-0.02996256990120527
2018-06-12,54.56,56.9728584953523,-0.042351016941674646
2018-06-13,54.7,57.072858495352314,-0.04157595322732155
2018-06-14,54.8,57.4828584953523,-0.04667232224662632
2018-06-15,55.21,57.822858495352314,-0.04518729380288822
2018-06-18,55.55,57.77285849535231,-0.038475826767878196
2018-06-19,55.5,57.4828584953523,-0.03449477891765984
2018-06-20,55.21,56.52285849535231,-0.02322703646455282
2018-06-21,54.25,56.7328584953523,-0.04376402954481318
2018-06-22,54.46,56.49285849535231,-0.03598434473836287
2018-06-25,54.22,55.9128584953523,-0.0302767295557429
2018-06-26,53.64,55.15285849535232,-0.027430282611368262
2018-06-27,52.88,55.5028584953523,-0.04725627772075791
2018-06-28,53.23,55.29285849535232,-0.03730786491216975
2018-06-29,53.02,55.678377341745716,-0.0477452373554097
2018-07-02,53.36,55.98837734174571,-0.04694505300095486
2018-07-03,53.67,56.23837734174571,-0.045669478088572135
2018-07-05,53.92,56.68837734174571,-0.048835007660504304
2018-07-06,54.37,57.87837734174573,-0.060616373555712366
2018-07-09,55.56,57.77837734174573,-0.03839459402995238
2018-07-10,55.46,56.87837734174573,-0.024937021905945267
2018-07-11,54.56,56.61837734174571,-0.03635528671762256
2018-07-12,54.3,56.55837734174572,-0.039930023594909825
2018-07-13,54.24,57.08837734174571,-0.049894172410867244
2018-07-16,54.77,57.02837734174573,-0.03960093986564406
2018-07-17,54.71,57.448377341745726,-0.047666748278298976
2018-07-18,55.13,56.16837734174572,-0.018486867360043346
2018-07-19,53.85,55.63837734174571,-0.03214287380742642
2018-07-20,53.32,55.718377341745715,-0.04304463726636176
2018-07-23,53.4,56.01837734174572,-0.046741399269244255
2018-07-24,53.7,55.88837734174571,-0.039156215403504
2018-07-25,53.57,56.568377341745716,-0.05300447852042245
2018-07-26,54.25,56.678377341745716,-0.04284486352006278
2018-07-27,54.36,57.25837734174571,-0.0506192713853344
2018-07-30,54.94,57.52837734174573,-0.044993053191289434
2018-07-31,55.21,57.30837734174572,-0.0366155427719147
2018-08-01,54.99,57.47837734174571,-0.0432924076292327
2018-08-02,55.16,55.968377341745715,-0.014443465759418461
2018-08-03,53.65,55.73837734174571,-0.03746749441486885
2018-08-06,53.42,55.30837734174572,-0.03414270012077181
2018-08-07,52.99,54.75837734174571,-0.03229418816977181
2018-08-08,52.44,54.318377341745716,-0.034580880977497785
2018-08-09,52.0,54.53837734174571,-0.046542956821759685
2018-08-10,52.22,54.41837734174572,-0.040397701091673066
2018-08-13,52.1,54.64837734174572,-0.04663226001770093
2018-08-14,52.33,54.41837734174572,-0.03837632512691025
2018-08-15,52.1,54.77837734174573,-0.048894791553173333
2018-08-16,52.46,54.89837734174572,-0.044416200620405855
2018-08-17,52.58,55.47837734174571,-0.052243369049742916
2018-08-20,53.16,56.11837734174571,-0.05271672991772369
2018-08-21,53.8,55.448377341745726,-0.02972814391999723
2018-08-22,53.13,54.928377341745716,-0.03274040539295053
2018-08-23,52.61,55.62837734174573,-0.05425966900315504
2018-08-24,53.31,56.53837734174571,-0.05710063665661658
2018-08-27,54.22,56.3583773417457,-0.03794249307035613
2018-08-28,54.04,56.218377341745715,-0.03874849194781249
2018-08-29,53.9,55.95837734174572,-0.036784078444142776
2018-08-30,53.64,55.48837734174571,-0.033311072161324784
2018-08-31,53.17,55.68837734174571,-0.04522267413702963
2018-09-04,53.37,56.13837734174571,-0.04931345494532291
2018-09-05,53.82,56.218377341745715,-0.04266180304647049
2018-09-06,53.9,55.98837734174571,-0.03730019409204399
2018-09-07,53.67,55.03837734174571,-0.02486223991032921
2018-09-10,52.72,54.68837734174571,-0.035992608254682645
2018-09-11,52.37,54.63837734174571,-0.041516191587420925
2018-09-12,52.32,54.98837734174571,-0.048526206277411776
2018-09-13,52.67,55.568377341745716,-0.05215875432029771
2018-09-14,53.25,55.61837734174571,-0.04258264003628298
2018-09-17,53.3,56.26837734174572,-0.052753917599530076
2018-09-18,53.95,56.20837734174572,-0.04017866105642631
2018-09-19,53.89,56.63837734174571,-0.048525001434318926
2018-09-20,54.32,56.98837734174571,-0.04682318511622274
2018-09-21,54.67,56.968377341745715,-0.0403447921284128
2018-09-24,54.65,56.72837734174571,-0.03663734869807855
2018-09-25,54.41,56.36837734174571,-0.03474248211674824
2018-09-26,54.05,55.70837734174572,-0.02976890408371302
2018-09-27,53.39,55.55837734174572,-0.039028809794205976
2018-09-28,53.24,56.06968737063854,-0.05046732919934793
2018-10-01,53.08,56.109687370638554,-0.0539957984550089
2018-10-02,53.12,56.25968737063856,-0.05580705328051894
2018-10-03,53.27,56.88968737063856,-0.06362642401347984
2018-10-04,53.9,56.58968737063854,-0.04752963827176193
2018-10-05,53.6,57.03968737063855,-0.06030340503600218
2018-10-08,54.05,56.80968737063856,-0.04857776020898985
2018-10-09,53.82,55.37968737063856,-0.028163527905097574
2018-10-10,52.39,53.12968737063856,-0.01392229857251781
2018-10-11,50.14,52.75968737063856,-0.04965320116920269
2018-10-12,49.77,52.03968737063855,-0.04361454661465047
2018-10-15,49.05,52.28968737063855,-0.06195652591447098
2018-10-16,49.3,52.609687370638554,-0.06291022691926684
2018-10-17,49.62,51.59968737063855,-0.03836626676472932
2018-10-18,48.61,50.18968737063856,-0.031474341710338916
2018-10-19,47.2,47.94968737063854,-0.01563487504816563
2018-10-22,44.96,47.16968737063855,-0.046845495355434585
2018-10-23,44.18,45.219687370638546,-0.022991918588840643
2018-10-24,42.23,45.36968737063855,-0.06920231442173075
2018-10-25,42.38,43.909687370638565,-0.03483712734564881
2018-10-26,40.92,42.899687370638546,-0.046146895046920156
2018-10-29,39.91,43.94968737063854,-0.09191617989386058
2018-10-30,40.96,44.27968737063856,-0.07497088547286845
2018-10-31,41.29,46.109687370638554,-0.10452656796167314
2018-11-01,43.12,46.269687370638565,-0.0680723719918036
2018-11-02,43.28,47.11968737063855,-0.08148796362836552
2018-11-05,44.13,47.88968737063856,-0.07850724398221165
2018-11-06,44.9,47.41968737063855,-0.05313589165918242
2018-11-07,44.43,47.239687370638556,-0.059477264288266496
2018-11-08,44.25,46.80968737063856,-0.05468285550319918
2018-11-09,43.82,45.45968737063855,-0.03606904194632865
2018-11-12,42.47,45.149687370638546,-0.05935118329038935
2018-11-13,42.16,44.929687370638554,-0.06164492861458326
2018-11-14,41.94,45.679687370638554,-0.08186762182269902
2018-11-15,42.69,45.929687370638554,-0.07053580279123761
2018-11-16,42.94,46.28968737063855,-0.0723635773086524
2018-11-19,43.3,46.04968737063855,-0.05971131461777879
2018-11-20,43.06,46.84968737063855,-0.08089034491644453
2018-11-21,43.86,46.359687370638554,-0.05391941819309387
2018-11-23,43.37,46.83968737063854,-0.07407580121496538
2018-11-26,43.85,46.41968737063855,-0.05535770523659167
2018-11-27,43.43,47.30968737063856,-0.08200619336678128
2018-11-28,44.32,46.429687370638554,-0.04543832814977533
2018-11-29,43.44,46.239687370638556,-0.060547281563506306
2018-11-30,43.25,46.16968737063855,-0.06323818801717318
2018-12-03,43.18,43.75968737063856,-0.01324706380392271
2018-12-04,40.77,42.399687370638546,-0.038436306296142364
2018-12-06,39.41,40.88968737063856,-0.03618729967842882
2018-12-07,37.9,40.499687370638554,-0.06419030712131557
2018-12-10,37.51,39.57968737063856,-0.05229165534475444
2018-12-11,36.59,40.66968737063855,-0.10031273005515828
2018-12-12,37.68,40.27968737063855,-0.06454090238380461
2018-12-13,37.29,40.47968737063855,-0.07879723332429078
2018-12-14,37.49,40.44968737063856,-0.07316959816077395
2018-12-17,37.46,40.54968737063855,-0.07619509720007733
2018-12-18,37.56,42.32968737063856,-0.1126794849410343
2018-12-19,39.34,41.13968737063856,-0.043745771678444956
2018-12-20,38.15,40.38968737063856,-0.05545196104356853
2018-12-21,37.4,40.31968737063854,-0.07241344268866301
2018-12-24,37.33,41.57968737063856,-0.10220585192854226
2018-12-26,38.59,42.31968737063854,-0.0881312599966464
2018-12-27,39.33,41.609687370638554,-0.054787418860714476
2018-12-28,38.62,42.399687370638546,-0.08914422735239202
2018-12-31,39.41,42.77665290992275,-0.07870304665987093
2019-01-02,39.62,41.90665290992274,-0.054565391200243174
2019-01-03,38.75,43.33665290992274,-0.10583772861868945
2019-01-04,40.18,43.566652909922745,-0.07773498039716065
2019-01-07,40.41,43.72665290992275,-0.07584968638590017
2019-01-08,40.57,44.316652909922745,-0.08454277712574831
2019-01-09,41.16,44.57665290992274,-0.07664669029383764
2019-01-10,41.42,44.816652909922745,-0.07578997290917056
2019-01-11,41.66,45.15665290992274,-0.07743383719997521
2019-01-14,42.0,45.60665290992274,-0.07908172776998568
2019-01-15,42.45,46.286652909922736,-0.08288896838985405
2019-01-16,43.13,46.44665290992273,-0.0714077915658411
2019-01-17,43.29,47.316652909922745,-0.08510012146438872
2019-01-18,44.16,46.51665290992274,-0.050662564103360785
2019-01-22,43.36,45.97665290992275,-0.05691264466444057
2019-01-23,42.82,46.09665290992274,-0.071082230554258
2019-01-24,42.94,46.33665290992274,-0.07330380371939571
2019-01-25,43.18,45.97665290992275,-0.060827675198582565
2019-01-28,42.82,45.41665290992274,-0.057174026343879136
2019-01-29,42.26,45.96665290992275,-0.08063786843880916
2019-01-30,42.81,46.386652909922745,-0.07710521638343182
2019-01-31,43.23,46.97665290992275,-0.07975563770170935
2019-02-01,43.82,47.15665290992274,-0.0707567798820734
2019-02-04,44.0,46.816652909922745,-0.06016348318069864
2019-02-05,43.66,46.80665290992273,-0.06722661660893214
2019-02-06,43.65,45.986652909922746,-0.05081154556953105
2019-02-07,42.83,45.60665290992274,-0.06088262858067828
2019-02-08,42.45,46.20665290992275,-0.08130112599253037
2019-02-11,43.05,46.986652909922746,-0.08378236512121084
2019-02-12,43.83,47.33665290992274,-0.07407902110433484
2019-02-13,44.18,43.34665290992274,0.01922517735819218
2019-02-14,40.19,45.47665290992275,-0.11624982428663377
2019-02-15,42.32,46.14665290992274,-0.08292373701278588
2019-02-19,42.99,46.44665290992273,-0.07442200230501994
2019-02-20,43.29,46.16665290992274,-0.062310189901257806
2019-02-21,43.01,46.02665290992275,-0.06554143565091619
2019-02-22,42.87,46.986652909922746,-0.0876132402496238
2019-02-25,43.83,47.01665290992274,-0.06777711114459628
2019-02-26,43.86,46.62665290992273,-0.059336296672797495
2019-02-27,43.47,46.35665290992274,-0.062270520598885715
2019-02-28,43.2,46.386652909922745,-0.0686976255025521
2019-03-01,43.23,46.66665290992274,-0.07364258406439095
2019-03-04,43.51,46.32665290992274,-0.06079983622817364
2019-03-05,43.17,45.65665290992274,-0.05446419637525168
2019-03-06,42.5,44.96665290992275,-0.05485515933026974
2019-03-07,41.81,45.35665290992274,-0.07819476708226913
2019-03-08,42.2,45.97665290992275,-0.08214284144002282
2019-03-11,42.82,46.20665290992275,-0.07329362108363136
2019-03-12,43.05,46.94665290992273,-0.08300171936430278
