date,SWK,dcf,Deviation
2015-08-19,105.76,107.09032973702391,-0.01242250108194387
2015-08-20,104.56,103.68032973702391,0.008484447003663131
2015-08-21,101.15,99.1703297370239,0.01996232409658938
2015-08-24,96.64,97.1903297370239,-0.005662391911962605
2015-08-25,94.66,100.37032973702391,-0.05689260712787636
2015-08-26,97.84,103.26032973702391,-0.052491888713003476
2015-08-27,100.73,103.0303297370239,-0.022326724013164823
2015-08-28,100.5,104.05032973702392,-0.03412127329146375
2015-08-31,101.52,100.8903297370239,0.006241135940554088
2015-09-01,98.36,101.62032973702391,-0.03208343985363049
2015-09-02,99.09,101.82032973702391,-0.026815172805623955
2015-09-03,99.29,100.32032973702391,-0.010270398230595723
2015-09-04,97.79,102.8103297370239,-0.04883098565937183
2015-09-08,100.28,101.62032973702391,-0.013189582640525277
2015-09-09,99.09,101.26032973702391,-0.02143316877063617
2015-09-10,98.73,102.41032973702391,-0.03593709488558927
2015-09-11,99.88,101.54032973702391,-0.016351431409804884
2015-09-14,99.01,103.7803297370239,-0.04596564444448925
2015-09-15,101.25,104.23032973702391,-0.028593689999286798
2015-09-16,101.7,103.48032973702391,-0.01720452323207977
2015-09-17,100.95,102.84032973702391,-0.01838121038563101
2015-09-18,100.31,103.24032973702391,-0.028383575919295412
2015-09-21,100.71,101.65032973702391,-0.009250631448580737
2015-09-22,99.12,101.18032973702391,-0.020362947446197044
2015-09-23,98.65,100.79032973702391,-0.021235467158489563
2015-09-24,98.26,100.88032973702391,-0.025974634934824437
2015-09-25,98.35,99.1903297370239,-0.008471891758519368
2015-09-28,96.66,97.43032973702391,-0.007906467514819271
2015-09-29,94.9,99.51032973702391,-0.04633016239829202
2015-09-30,96.98,99.15032973702391,-0.021889284108083773
2015-10-01,96.62,99.99032973702391,-0.033706556882929894
2015-10-02,97.46,101.70193246634724,-0.04170945785863889
2015-10-05,99.79,101.79193246634725,-0.019666906972309328
2015-10-06,99.88,102.35193246634725,-0.02415130234263052
2015-10-07,100.44,103.65193246634725,-0.030987675674933213
2015-10-08,101.74,103.46193246634725,-0.016643150048519906
2015-10-09,101.55,103.42193246634726,-0.018099956379720283
2015-10-12,101.51,102.23193246634725,-0.007061712020213329
2015-10-13,100.32,100.34193246634725,-0.00021857727679908123
2015-10-14,98.43,100.64193246634726,-0.02197823921044917
2015-10-15,98.73,100.42193246634726,-0.016848236483740675
2015-10-16,98.51,100.15193246634725,-0.016394416222562214
2015-10-19,98.24,100.51193246634725,-0.022603609448141104
2015-10-20,98.6,100.06193246634724,-0.014610276159107038
2015-10-21,98.15,107.38193246634725,-0.0859728657727451
2015-10-22,105.47,107.96193246634725,-0.02308158449390496
2015-10-23,106.05,108.09193246634725,-0.018890701829046952
2015-10-26,106.18,107.86193246634726,-0.01559338339197669
2015-10-27,105.95,109.05193246634725,-0.02844454377096428
2015-10-28,107.14,108.37193246634725,-0.011367634020273631
2015-10-29,106.46,107.89193246634726,-0.013271914160902565
2015-10-30,105.98,109.22193246634725,-0.029682064702033495
2015-11-02,107.31,109.36193246634726,-0.018762767080571452
2015-11-03,107.45,109.19193246634725,-0.015952941091908146
2015-11-04,107.28,109.02193246634725,-0.01597781682034438
2015-11-05,107.11,109.41193246634725,-0.021039135443981616
2015-11-06,107.5,108.47193246634725,-0.008960220807800123
2015-11-09,106.56,108.79193246634725,-0.020515606403421982
2015-11-10,106.88,108.97193246634725,-0.019196984205022583
2015-11-11,107.06,106.97193246634725,0.0008232770187679428
2015-11-12,105.06,106.35193246634725,-0.01214771030847095
2015-11-13,104.44,107.60193246634725,-0.029385461709399596
2015-11-16,105.69,107.03193246634726,-0.012537683244850162
2015-11-17,105.12,108.91193246634725,-0.03481650155752147
2015-11-18,107.0,109.25193246634726,-0.020612289554154284
2015-11-19,107.34,109.63193246634725,-0.020905701603415427
2015-11-20,107.72,109.90193246634725,-0.019853449501585185
2015-11-23,107.99,109.39193246634726,-0.012815684253302151
2015-11-24,107.48,110.20193246634724,-0.02469949850633013
2015-11-25,108.29,110.97193246634725,-0.024167664802634325
2015-11-27,109.06,111.07193246634725,-0.018113779257030838
2015-11-30,109.16,112.06193246634724,-0.0258957917508581
2015-12-01,110.15,111.28193246634726,-0.01017175422155392
2015-12-02,109.37,110.20193246634724,-0.007549164045751122
2015-12-03,108.29,111.97193246634725,-0.03288263750787579
2015-12-04,110.06,112.08193246634725,-0.01803977163718462
2015-12-07,110.17,111.25193246634726,-0.00972506672344342
2015-12-08,109.34,110.00193246634726,-0.0060174621618557245
2015-12-09,108.09,110.48193246634725,-0.021649987585760422
2015-12-10,108.57,108.91193246634725,-0.0031395317170863635
2015-12-11,107.0,110.64193246634726,-0.03291638518203743
2015-12-14,108.73,109.42193246634726,-0.006323526287200787
2015-12-15,107.51,111.31193246634724,-0.03415565952461275
2015-12-16,109.4,109.45193246634724,-0.0004744773817786374
2015-12-17,107.54,106.47193246634725,0.010031446869721572
2015-12-18,104.56,106.49193246634725,-0.018141585203722
2015-12-21,104.58,107.65193246634725,-0.028535785619153264
2015-12-22,105.74,108.97193246634725,-0.02965839361750644
2015-12-23,107.06,108.86193246634726,-0.016552457094258233
2015-12-24,106.95,108.90193246634725,-0.017923763354249278
2015-12-28,106.99,109.83193246634725,-0.02587528419586016
2015-12-29,107.92,109.14193246634726,-0.011195811167481584
2015-12-30,107.23,108.64193246634726,-0.012996201690213982
2015-12-31,106.73,107.9176864039396,-0.011005484304899227
2016-01-04,104.87,105.7576864039396,-0.008393587588036766
2016-01-05,102.71,104.3376864039396,-0.015600177270924664
2016-01-06,101.29,101.45768640393959,-0.0016527718094414556
2016-01-07,98.41,99.48768640393959,-0.010832359690866378
2016-01-08,96.44,99.3376864039396,-0.029170061321507568
2016-01-11,96.29,100.95768640393959,-0.04623408647919891
2016-01-12,97.91,99.2776864039396,-0.013776372652106073
2016-01-13,96.23,100.8676864039396,-0.045977919879784834
2016-01-14,97.82,98.7476864039396,-0.009394512800480093
2016-01-15,95.7,98.7176864039396,-0.030568852592347207
2016-01-19,95.67,96.7176864039396,-0.01083241796711254
2016-01-20,93.67,95.8976864039396,-0.02322982427914011
2016-01-21,92.85,97.0376864039396,-0.04315525811804177
2016-01-22,93.99,96.65768640393959,-0.02759931985947961
2016-01-25,93.61,99.26768640393959,-0.05699424061237168
2016-01-26,96.22,99.1676864039396,-0.02972426312269494
2016-01-27,96.12,94.8676864039396,0.01320063388842585
2016-01-28,91.82,97.3876864039396,-0.057170332405744206
2016-01-29,94.34,97.2776864039396,-0.030198974837261527
2016-02-01,94.23,96.0076864039396,-0.01851608418580386
2016-02-02,92.96,98.5576864039396,-0.05679604106165226
2016-02-03,95.51,99.15768640393959,-0.03678672361394131
2016-02-04,96.11,96.2976864039396,-0.0019490229822584082
2016-02-05,93.25,93.4676864039396,-0.0023290017364805404
2016-02-08,90.42,93.6776864039396,-0.034775478867960175
2016-02-09,90.63,94.31768640393959,-0.039098567241631965
2016-02-10,91.27,93.1876864039396,-0.02057875324457592
2016-02-11,90.14,94.8076864039396,-0.049233206515053585
2016-02-12,91.76,96.01768640393959,-0.0443427306301446
2016-02-16,92.97,96.1076864039396,-0.032647611459003745
2016-02-17,93.06,95.65768640393959,-0.027156065566651733
2016-02-18,92.61,95.0476864039396,-0.025646983068896234
2016-02-19,92.0,97.15768640393959,-0.053085726871841765
2016-02-22,94.11,96.6476864039396,-0.026257083830577455
2016-02-23,93.6,96.76768640393959,-0.03273496062225412
2016-02-24,93.72,98.1176864039396,-0.04482052691127281
2016-02-25,95.07,98.6376864039396,-0.03616960752028664
2016-02-26,95.59,97.0576864039396,-0.015121794659634702
2016-02-29,94.01,99.8276864039396,-0.05827728372266472
2016-03-01,96.78,99.8676864039396,-0.030917772455954284
2016-03-02,96.82,100.5576864039396,-0.03716957437669499
2016-03-03,97.51,101.6376864039396,-0.040611770593979135
2016-03-04,98.59,102.1776864039396,-0.035112229785242755
2016-03-07,99.13,101.70768640393959,-0.02534406685549928
2016-03-08,98.66,102.0376864039396,-0.0331023421147385
2016-03-09,98.99,101.3976864039396,-0.02374498363156008
2016-03-10,98.35,103.0476864039396,-0.0455875
2016-03-11,100.0,102.7776864039396,-0.027026162011690502
2016-03-14,99.73,102.8676864039396,-0.030502157807054897
2016-03-15,99.82,102.84768640393959,-0.029438546551725064
2016-03-16,99.8,104.7576864039396,-0.04732527582580481
2016-03-17,101.71,104.8076864039396,-0.029555908638234873
2016-03-18,101.76,106.5276864039396,-0.044755373601761406
2016-03-21,103.48,106.2276864039396,-0.025866010048371857
2016-03-22,103.18,105.9976864039396,-0.026582527407266743
2016-03-23,102.95,106.5576864039396,-0.0338566510374817
2016-03-24,103.51,106.7776864039396,-0.030602708430841452
2016-03-28,103.73,108.7576864039396,-0.04622833171777985
2016-03-29,105.71,108.2176864039396,-0.023172611495123507
2016-03-30,105.17,108.2576864039396,-0.0285216367216512
2016-03-31,105.21,109.6876864039396,-0.04082214285612629
2016-04-01,106.64,107.82587173737798,-0.010998025967889236
2016-04-04,105.44,106.95587173737798,-0.014172870668569648
2016-04-05,104.57,108.12587173737798,-0.03288640988730873
2016-04-06,105.74,107.15587173737798,-0.013213197881008942
2016-04-07,104.77,108.22587173737799,-0.03193202957758612
2016-04-08,105.84,108.48587173737798,-0.024389090441039984
2016-04-11,106.1,109.87587173737798,-0.034364885371767184
2016-04-12,107.49,111.62587173737798,-0.03705119317776473
2016-04-13,109.24,111.34587173737798,-0.018912885628529774
2016-04-14,108.96,111.17587173737797,-0.01993122880666376
2016-04-15,108.79,111.49587173737798,-0.024268806505692853
2016-04-18,109.11,111.44587173737798,-0.02095969730383973
2016-04-19,109.06,110.60587173737798,-0.013976398477727248
2016-04-20,108.22,114.65587173737798,-0.05613207278314969
2016-04-21,112.27,114.05587173737798,-0.015657867588703245
2016-04-22,111.67,113.90587173737798,-0.019629117474584734
2016-04-25,111.52,115.16587173737798,-0.03165757079225662
2016-04-26,112.78,115.57587173737798,-0.024190790822941066
2016-04-27,113.19,114.79587173737798,-0.01398893281678093
2016-04-28,112.41,114.30587173737798,-0.016585952309902563
2016-04-29,111.92,114.46587173737798,-0.022241316985896376
2016-05-02,112.08,112.96587173737798,-0.007841941320449797
2016-05-03,110.58,112.73587173737798,-0.019123209890106296
2016-05-04,110.35,112.74587173737798,-0.021250194800557787
2016-05-05,110.36,113.68587173737798,-0.029254925757713934
2016-05-06,111.3,113.24587173737798,-0.017182716751834803
2016-05-09,110.86,115.37587173737798,-0.039140521058485644
2016-05-10,112.99,115.35587173737798,-0.020509330836354756
2016-05-11,112.97,116.03587173737797,-0.026421758129390405
2016-05-12,113.65,115.59587173737798,-0.016833401644297363
2016-05-13,113.21,116.39587173737797,-0.027371002852800586
2016-05-16,114.01,115.88587173737798,-0.016187234123147487
2016-05-17,113.5,115.63587173737798,-0.01847066749519377
2016-05-18,113.25,114.71587173737798,-0.0127782818120743
2016-05-19,112.33,115.35587173737798,-0.026230756109812625
2016-05-20,112.97,115.31587173737798,-0.020343008313031707
2016-05-23,112.93,116.85587173737798,-0.03359584485579792
2016-05-24,114.47,116.59587173737798,-0.018232821674564192
2016-05-25,114.21,116.00587173737797,-0.015480869291199295
2016-05-26,113.62,115.56587173737798,-0.016837771464225493
2016-05-27,113.18,115.56587173737798,-0.02064512387186268
2016-05-31,113.18,115.92587173737797,-0.023686444589336775
2016-06-01,113.54,116.36587173737799,-0.024284368734465267
2016-06-02,113.98,115.72587173737799,-0.015086269916721573
2016-06-03,113.34,116.11587173737799,-0.023906049154556852
2016-06-06,113.73,116.60587173737798,-0.024663181146272528
2016-06-07,114.22,116.40587173737798,-0.018778019568544635
2016-06-08,114.02,116.75587173737797,-0.023432412406048764
2016-06-09,114.37,115.32587173737798,-0.00828844146571639
2016-06-10,112.94,114.71587173737798,-0.015480610577092047
2016-06-13,112.33,113.50587173737797,-0.010359567477695175
2016-06-14,111.12,114.22587173737799,-0.02719061531453082
2016-06-15,111.84,114.40587173737798,-0.022427797615737877
2016-06-16,112.02,114.97587173737799,-0.02570862645103178
2016-06-17,112.59,116.72587173737799,-0.03543234825166519
2016-06-20,114.34,116.45587173737798,-0.01816887122831834
2016-06-21,114.07,116.03587173737797,-0.01694193104204278
2016-06-22,113.65,117.43587173737798,-0.03223777949078732
2016-06-23,115.05,109.61587173737799,0.049574283144336206
2016-06-24,107.23,106.62587173737798,0.005665869387778688
2016-06-27,104.24,108.60587173737798,-0.04019922373934981
2016-06-28,106.22,110.46587173737798,-0.038436049710195874
2016-06-29,108.08,113.60587173737798,-0.048640722991432184
2016-06-30,111.22,114.70587173737798,-0.030389653856246923
2016-07-01,112.32,115.25108070189708,-0.025432132037689792
2016-07-05,111.4,115.95108070189707,-0.03925000676446999
2016-07-06,112.1,116.82108070189707,-0.040412917544773386
2016-07-07,112.97,118.82108070189707,-0.04924278307631702
2016-07-08,114.97,119.71108070189707,-0.039604359714229376
2016-07-11,115.86,120.69108070189708,-0.04002848158953587
2016-07-12,116.84,121.09108070189707,-0.03510647255979493
2016-07-13,117.24,121.31108070189707,-0.03355901767869929
2016-07-14,117.46,121.19108070189708,-0.030786759886024195
2016-07-15,117.34,121.18108070189707,-0.031697032900259825
2016-07-18,117.33,120.44108070189708,-0.02583072722169688
2016-07-19,116.59,120.84108070189707,-0.035179101984233796
2016-07-20,116.99,118.82108070189707,-0.015410402691850345
2016-07-21,114.97,124.34108070189707,-0.07536592612029702
2016-07-22,120.49,125.34108070189707,-0.038703038738229556
2016-07-25,121.49,126.27108070189708,-0.03786362384261477
2016-07-26,122.42,126.21108070189707,-0.030037621742986076
2016-07-27,122.36,126.02108070189708,-0.029051335550417723
2016-07-28,122.17,125.55108070189708,-0.026929921136441437
2016-07-29,121.7,125.93108070189707,-0.03359838316573216
2016-08-01,122.08,125.50108070189708,-0.027259372451327146
2016-08-02,121.65,125.64108070189707,-0.03176573044103714
2016-08-03,121.79,126.35108070189708,-0.03609847004520783
2016-08-04,122.5,127.30108070189708,-0.03771437505027819
2016-08-05,123.45,127.34108070189707,-0.03055636626020164
2016-08-08,123.49,127.34108070189707,-0.03024224924643426
2016-08-09,123.49,126.91108070189708,-0.026956516980049194
2016-08-10,123.06,127.32108070189707,-0.03346720494678912
2016-08-11,123.47,127.06108070189707,-0.028262633074263244
2016-08-12,123.21,127.35108070189708,-0.03251704405705447
2016-08-15,123.5,125.77108070189708,-0.018057256797212373
2016-08-16,121.92,126.19108070189708,-0.033846137762990613
2016-08-17,122.34,126.06108070189707,-0.02951807711926957
2016-08-18,122.21,125.97108070189708,-0.02985669949754144
2016-08-19,122.12,125.53108070189707,-0.02717319633372295
2016-08-22,121.68,126.24108070189708,-0.036129924399708746
2016-08-23,122.39,125.45108070189707,-0.02440059252395721
2016-08-24,121.6,125.64108070189707,-0.03216368945030934
2016-08-25,121.79,126.60108070189708,-0.038001892837119966
2016-08-26,122.75,127.46108070189707,-0.03696093486697505
2016-08-29,123.61,128.31108070189708,-0.03663815062721687
2016-08-30,124.46,127.60108070189708,-0.02461641143334281
2016-08-31,123.75,127.42108070189707,-0.028810622870838798
2016-09-01,123.57,127.66108070189708,-0.032046420721208
2016-09-02,123.81,126.72108070189708,-0.022972347503452895
2016-09-06,122.87,126.52108070189708,-0.02885748905749208
2016-09-07,122.67,126.21108070189707,-0.028056813095998168
2016-09-08,122.36,123.56108070189707,-0.009720542221500872
2016-09-09,119.71,124.98108070189707,-0.042175028990744434
2016-09-12,121.13,123.51108070189707,-0.019278275992451133
2016-09-13,119.66,123.85108070189708,-0.03383967808875876
2016-09-14,120.0,125.23108070189707,-0.041771425053411915
2016-09-15,121.38,123.97108070189708,-0.020900686573247174
2016-09-16,120.12,125.11108070189708,-0.039893194702628754
2016-09-19,121.26,125.81108070189707,-0.036173925829956266
2016-09-20,121.96,126.36108070189708,-0.03482940061489215
2016-09-21,122.51,127.05108070189708,-0.035742165094619804
2016-09-22,123.2,124.77108070189708,-0.01259170549023858
2016-09-23,120.92,124.75108070189708,-0.030709799709485175
2016-09-26,120.9,126.10108070189708,-0.04124533011887843
2016-09-27,122.25,127.36108070189708,-0.04013063232291614
2016-09-28,123.51,125.58108070189708,-0.016491980243531934
2016-09-29,121.73,126.83108070189708,-0.040219484637891045
2016-09-30,122.98,125.60869040124021,-0.020927615699544377
2016-10-03,122.76,126.0186904012402,-0.02585878642973205
2016-10-04,123.17,127.33869040124021,-0.03273702900591169
2016-10-05,124.49,127.00869040124022,-0.01983085089125225
2016-10-06,124.16,125.11869040124022,-0.007662247727863947
2016-10-07,122.27,124.52869040124021,-0.018137911785328753
2016-10-10,121.68,120.50869040124022,0.00971971062717425
2016-10-11,117.66,123.89869040124022,-0.050353158544585996
2016-10-12,121.05,123.6786904012402,-0.021254190133418893
2016-10-13,120.83,124.07869040124021,-0.026182500723812785
2016-10-14,121.23,123.07869040124021,-0.015020393824580203
2016-10-17,120.23,122.8486904012402,-0.021316388418038512
2016-10-18,120.0,122.4586904012402,-0.02007771268159264
2016-10-19,119.61,123.07869040124021,-0.028182704820242876
2016-10-20,120.23,122.55869040124021,-0.01900061426583788
2016-10-21,119.71,122.36869040124022,-0.02172688448754756
2016-10-24,119.52,119.86869040124022,-0.002908936437638898
2016-10-25,117.02,119.61869040124022,-0.021724785587631468
2016-10-26,116.77,117.8786904012402,-0.0094053505130266
2016-10-27,115.03,117.2386904012402,-0.01883926196788055
2016-10-28,114.39,116.68869040124021,-0.019699341841407647
2016-10-31,113.84,116.44869040124021,-0.02240205872862633
2016-11-01,113.6,116.33869040124021,-0.023540667268943438
2016-11-02,113.49,116.91869040124021,-0.029325425981711506
2016-11-03,114.07,117.4286904012402,-0.028601957407205614
2016-11-04,114.58,120.11869040124022,-0.04611014641217759
2016-11-07,117.27,120.7886904012402,-0.02913095911174879
2016-11-08,117.94,122.74869040124021,-0.03917508517216428
2016-11-09,119.9,127.91869040124021,-0.06268583876279632
2016-11-10,125.07,128.62869040124022,-0.027666381350376468
2016-11-11,125.78,124.7386904012402,0.008347927939681421
2016-11-14,121.89,125.5386904012402,-0.02906427006350354
2016-11-15,122.69,125.8786904012402,-0.02533145515794777
2016-11-16,123.03,124.86869040124022,-0.014724991471696813
2016-11-17,122.02,124.40869040124021,-0.019200350020052936
2016-11-18,121.56,123.97869040124021,-0.019508920391177353
2016-11-21,121.13,123.82869040124021,-0.02179374095369735
2016-11-22,120.98,123.24869040124021,-0.01840741993975281
2016-11-23,120.4,124.44869040124021,-0.03253300929231684
2016-11-25,121.6,122.4886904012402,-0.00725528535188924
2016-11-28,119.64,122.77869040124021,-0.025563804199108087
2016-11-29,119.93,121.47869040124021,-0.0127486590127448
2016-11-30,118.63,121.66869040124021,-0.024975122122373405
2016-12-01,118.82,121.07869040124021,-0.018654731016293558
2016-12-02,118.23,121.99869040124021,-0.030891236527584076
2016-12-05,119.15,121.4886904012402,-0.019250272544022118
2016-12-06,118.64,123.4286904012402,-0.03879722279863129
2016-12-07,120.58,123.79869040124021,-0.02599938974158944
2016-12-08,120.95,123.3486904012402,-0.019446419685831384
2016-12-09,120.5,122.97869040124021,-0.02015544638793143
2016-12-12,120.13,121.94869040124021,-0.014913570578382496
2016-12-13,119.1,121.04869040124021,-0.016098401352223513
2016-12-14,118.2,121.00869040124022,-0.023210650341947914
2016-12-15,118.16,119.61869040124022,-0.012194502350320824
2016-12-16,116.77,120.2886904012402,-0.029252046800934517
2016-12-19,117.44,120.05869040124021,-0.021811752172945287
2016-12-20,117.21,119.6286904012402,-0.02021831379352068
2016-12-21,116.78,118.65869040124021,-0.015832724892609895
2016-12-22,115.81,119.5386904012402,-0.03119233102457941
2016-12-23,116.69,119.33869040124021,-0.022194733261566735
2016-12-27,116.49,117.93869040124021,-0.012283419430142994
2016-12-28,115.09,118.08869040124021,-0.025393544386437816
2016-12-29,115.24,117.5386904012402,-0.019556882873147607
2016-12-30,114.69,123.38661635415332,-0.0704826553407677
2017-01-03,115.75,124.11661635415331,-0.06740931713993936
2017-01-04,116.48,125.98661635415331,-0.07545735117950814
2017-01-05,118.35,125.84661635415331,-0.05956947092686693
2017-01-06,118.21,125.29661635415331,-0.05655872090051384
2017-01-09,117.66,125.38661635415332,-0.06162233720646526
2017-01-10,117.75,125.62661635415331,-0.06269862695297301
2017-01-11,117.99,126.39661635415331,-0.06650982120121507
2017-01-12,118.76,126.96661635415332,-0.06463601685077791
2017-01-13,119.33,125.93661635415332,-0.05245985278478882
2017-01-17,118.3,127.8366163541533,-0.07460003734558696
2017-01-18,120.2,127.29661635415331,-0.05574866447675042
2017-01-19,119.66,127.62661635415331,-0.06242127686004473
2017-01-20,119.99,128.10661635415332,-0.06335829159451667
2017-01-23,120.47,130.3066163541533,-0.07548823405420102
2017-01-24,122.67,131.9266163541533,-0.07016488870831172
2017-01-25,124.29,131.7366163541533,-0.056526549415344296
2017-01-26,124.1,132.66661635415332,-0.06457250957003946
2017-01-27,125.03,132.69661635415332,-0.05777552257769658
2017-01-30,125.06,131.63661635415332,-0.04996038743855036
2017-01-31,124.0,130.29661635415331,-0.04832524842424735
2017-02-01,122.66,129.9966163541533,-0.05643697936080094
2017-02-02,122.36,131.1566163541533,-0.06706955850706298
2017-02-03,123.52,130.2366163541533,-0.05157241137076829
2017-02-06,122.6,129.7466163541533,-0.055081331251414456
2017-02-07,122.11,129.7766163541533,-0.059075483469468226
2017-02-08,122.14,130.7166163541533,-0.06561228857788437
2017-02-09,123.08,131.3666163541533,-0.0630800776036835
2017-02-10,123.73,134.04661635415331,-0.07696290018165508
2017-02-13,126.41,133.4266163541533,-0.0525878310181318
2017-02-14,125.79,134.34661635415333,-0.06369059814351474
2017-02-15,126.71,134.03661635415332,-0.05466130489891541
2017-02-16,126.4,134.28661635415332,-0.05872972726748871
2017-02-17,126.65,134.88661635415332,-0.06106325873374685
2017-02-21,127.25,134.9266163541533,-0.05689475184054005
2017-02-22,127.29,134.75661635415332,-0.05540816144069938
2017-02-23,127.12,135.4066163541533,-0.06119801659085711
2017-02-24,127.77,135.25661635415332,-0.055351202447283754
2017-02-27,127.62,134.78661635415332,-0.05317008875215734
2017-02-28,127.15,136.9366163541533,-0.07146822095298888
2017-03-01,129.3,135.7366163541533,-0.047419896907989756
2017-03-02,128.1,135.6766163541533,-0.05584319949707661
2017-03-03,128.04,136.19661635415332,-0.059888538882226006
2017-03-06,128.56,135.54661635415331,-0.05154401151481958
2017-03-07,127.91,135.9066163541533,-0.058839051171101664
2017-03-08,128.27,135.2666163541533,-0.05172463496709978
2017-03-09,127.63,136.82661635415332,-0.06721365037888083
2017-03-10,129.19,138.3366163541533,-0.0661185490523869
2017-03-13,130.7,137.32661635415332,-0.048254420956996835
2017-03-14,129.69,138.7066163541533,-0.0650049477894522
2017-03-15,131.07,138.77661635415328,-0.05553252814931198
2017-03-16,131.14,138.9666163541533,-0.056320118885296644
2017-03-17,131.33,138.84661635415333,-0.05413611473959745
2017-03-20,131.21,137.2066163541533,-0.04370500864677718
2017-03-21,129.57,138.2366163541533,-0.06269407182211406
2017-03-22,130.6,138.79661635415331,-0.05905487157726408
2017-03-23,131.16,138.4366163541533,-0.0525628012717243
2017-03-24,130.8,138.44661635415332,-0.05523151490097011
2017-03-27,130.81,139.7366163541533,-0.0638817268304922
2017-03-28,132.1,139.6466163541533,-0.0540408106632142
2017-03-29,132.01,140.27661635415328,-0.05893082232096858
2017-03-30,132.64,140.50661635415332,-0.0559875154514089
2017-03-31,132.87,134.89462138510882,-0.0150089111361138
2017-04-03,132.4,134.4346213851088,-0.01513465329202901
2017-04-04,131.94,133.59462138510884,-0.012385389231645116
2017-04-05,131.1,134.90462138510884,-0.028202305792385585
2017-04-06,132.41,134.76462138510882,-0.017472103293194152
2017-04-07,132.27,135.01462138510882,-0.020328327087480336
2017-04-10,132.52,135.07462138510883,-0.018912667375356795
2017-04-11,132.58,134.75462138510883,-0.016137638640934426
2017-04-12,132.26,133.06462138510884,-0.006046846838275277
2017-04-13,130.57,133.66462138510883,-0.023152135195092072
2017-04-17,131.17,133.70462138510882,-0.018956871937944264
2017-04-18,131.21,133.54462138510883,-0.017481957422877836
2017-04-19,131.05,135.20462138510882,-0.03072839776145697
2017-04-20,132.71,140.05462138510882,-0.052441121274486746
2017-04-21,137.56,139.90462138510884,-0.0167587129138137
2017-04-24,137.41,139.36462138510882,-0.014025233704812234
2017-04-25,136.87,138.80462138510882,-0.013937730356551103
2017-04-26,136.31,139.84462138510884,-0.02527534738268611
2017-04-27,137.35,138.64462138510882,-0.009337696422516029
2017-04-28,136.15,138.60462138510886,-0.017709520509339716
2017-05-01,136.11,139.48462138510882,-0.02419350141684562
2017-05-02,136.99,138.77462138510882,-0.01285985410946544
2017-05-03,136.28,140.67462138510882,-0.03123961764985428
2017-05-04,138.18,141.10462138510886,-0.020726616579954893
2017-05-05,138.61,141.15462138510884,-0.018027191459544123
2017-05-08,138.66,141.34462138510884,-0.018993445656444896
2017-05-09,138.85,141.57462138510883,-0.01924512570439696
2017-05-10,139.08,140.59462138510884,-0.010772968198833555
2017-05-11,138.1,139.48462138510882,-0.009926695655472773
2017-05-12,136.99,139.92462138510882,-0.0209728735090301
2017-05-15,137.43,139.4346213851088,-0.014376783650971281
2017-05-16,136.94,136.9346213851088,3.927870714348636e-05
2017-05-17,134.44,137.4646213851088,-0.022002907763702395
2017-05-18,134.97,139.04462138510883,-0.029304415694178076
2017-05-19,136.55,138.82462138510883,-0.016384855671955023
2017-05-22,136.33,137.87462138510884,-0.011203087048155314
2017-05-23,135.38,138.67462138510882,-0.023757925943489244
2017-05-24,136.18,138.84462138510884,-0.019191390768519945
2017-05-25,136.35,139.28462138510884,-0.021069241930125826
2017-05-26,136.79,139.3846213851088,-0.018614832535506665
2017-05-30,136.89,140.1346213851088,-0.023153602964339215
2017-05-31,137.64,141.31462138510884,-0.026003122317363125
2017-06-01,138.82,141.74462138510881,-0.020633032537882734
2017-06-02,139.25,140.90462138510884,-0.011742846819669306
2017-06-05,138.41,139.34462138510884,-0.0067072655967524986
2017-06-06,136.85,140.15462138510884,-0.023578397575835908
2017-06-07,137.66,140.40462138510884,-0.01954794192693099
2017-06-08,137.91,142.48462138510882,-0.032106071101838385
2017-06-09,139.99,141.16462138510883,-0.008320933202550451
2017-06-12,138.67,144.07462138510883,-0.03751265374255186
2017-06-13,141.58,144.07462138510883,-0.01731478702582001
2017-06-14,141.58,143.45462138510882,-0.01306769602128277
2017-06-15,140.96,143.70462138510882,-0.0190990474673296
2017-06-16,141.21,144.60462138510886,-0.023475192926706967
2017-06-19,142.11,145.3846213851088,-0.022523849867412404
2017-06-20,142.89,145.39462138510882,-0.01722636890724316
2017-06-21,142.9,144.6346213851088,-0.011993127015489158
2017-06-22,142.14,145.54462138510883,-0.023392285834460735
2017-06-23,143.05,144.97462138510883,-0.013275574488284314
2017-06-26,142.48,142.98462138510882,-0.0035292004148453904
2017-06-27,140.49,143.92462138510882,-0.023864029323506508
2017-06-28,141.43,142.12462138510884,-0.0048874106283572916
2017-06-29,139.63,143.22462138510883,-0.025097789404822102
2017-06-30,140.73,145.3325674625647,-0.03166920906251969
2017-07-03,141.78,146.5725674625647,-0.032697574624861114
2017-07-05,143.02,145.8425674625647,-0.0193535228546301
2017-07-06,142.29,148.4625674625647,-0.04157659111022127
2017-07-07,144.91,149.4325674625647,-0.030264938489380278
2017-07-10,145.88,148.78256746256469,-0.01950878729993022
2017-07-11,145.23,149.7325674625647,-0.03007072902620478
2017-07-12,146.18,149.9225674625647,-0.024963336246887624
2017-07-13,146.37,149.7925674625647,-0.022848713527926168
2017-07-14,146.24,150.2025674625647,-0.026381489541131176
2017-07-17,146.65,149.8025674625647,-0.021044815959863405
2017-07-18,146.25,151.3525674625647,-0.03371312127775283
