date,IP,dcf,Deviation
1966-04-06,7.46,,
1966-04-07,7.46,,
1966-04-11,7.43,,
1966-04-12,7.27,,
1966-04-13,7.33,,
1966-04-14,7.4,,
1966-04-15,7.33,,
1966-04-18,7.37,,
1966-04-19,7.37,,
1966-04-20,7.55,,
1966-04-21,7.52,,
1966-04-22,7.58,,
1966-04-25,7.58,,
1966-04-26,7.7,,
1966-04-27,7.74,,
1966-04-28,7.58,,
1966-04-29,7.4,,
1966-05-02,7.4,,
1966-05-03,7.3,,
1966-05-04,7.21,,
1966-05-05,7.15,,
1966-05-06,7.21,,
1966-05-09,7.03,,
1966-05-10,7.15,,
1966-05-11,7.09,,
1966-05-12,7.09,,
1966-05-13,7.0,,
1966-05-16,6.81,,
1966-05-17,6.72,,
1966-05-18,6.75,,
1966-05-19,6.66,,
1966-05-20,6.72,,
1966-05-23,6.81,,
1966-05-24,6.81,,
1966-05-25,6.75,,
1966-05-26,6.72,,
1966-05-27,6.75,,
1966-05-31,6.69,,
1966-06-01,6.63,,
1966-06-02,6.6,,
1966-06-03,6.63,,
1966-06-06,6.6,,
1966-06-07,6.56,,
1966-06-08,6.69,,
1966-06-09,6.87,,
1966-06-10,6.93,,
1966-06-13,6.93,,
1966-06-14,6.9,,
1966-06-15,7.03,,
1966-06-16,6.96,,
1966-06-17,7.06,,
1966-06-20,7.12,,
1966-06-21,7.21,,
1966-06-22,7.21,,
1966-06-23,7.09,,
1966-06-24,7.09,,
1966-06-27,6.84,,
1966-06-28,6.81,,
1966-06-29,6.72,,
1966-06-30,6.72,,
1966-07-01,6.9,,
1966-07-05,6.9,,
1966-07-06,7.18,,
1966-07-07,7.24,,
1966-07-08,7.03,,
1966-07-11,6.9,,
1966-07-12,6.93,,
1966-07-13,6.93,,
1966-07-14,6.9,,
1966-07-15,6.96,,
1966-07-18,6.96,,
1966-07-19,6.9,,
1966-07-20,6.84,,
1966-07-21,6.84,,
1966-07-22,6.78,,
1966-07-25,6.72,,
1966-07-26,6.75,,
1966-07-27,6.84,,
1966-07-28,6.81,,
1966-07-29,6.9,,
1966-08-01,6.78,,
1966-08-02,6.78,,
1966-08-03,6.84,,
1966-08-04,6.96,,
1966-08-05,7.06,,
1966-08-08,6.93,,
1966-08-09,6.93,,
1966-08-10,6.9,,
1966-08-11,6.75,,
1966-08-12,6.69,,
1966-08-15,6.69,,
1966-08-16,6.66,,
1966-08-17,6.69,,
1966-08-18,6.6,,
1966-08-19,6.44,,
1966-08-22,6.44,,
1966-08-23,6.5,,
1966-08-24,6.44,,
1966-08-25,6.41,,
1966-08-26,6.23,,
1966-08-29,6.13,,
1966-08-30,6.38,,
1966-08-31,6.56,,
1966-09-01,6.6,,
1966-09-02,6.5,,
1966-09-06,6.38,,
1966-09-07,6.19,,
1966-09-08,6.41,,
1966-09-09,6.16,,
1966-09-12,6.26,,
1966-09-13,6.5,,
1966-09-14,6.47,,
1966-09-15,6.41,,
1966-09-16,6.47,,
1966-09-19,6.41,,
1966-09-20,6.38,,
1966-09-21,6.32,,
1966-09-22,6.38,,
1966-09-23,6.26,,
1966-09-26,6.19,,
1966-09-27,6.1,,
1966-09-28,6.04,,
1966-09-29,6.07,,
1966-09-30,6.1,,
1966-10-03,6.01,,
1966-10-04,6.1,,
1966-10-05,5.95,,
1966-10-06,6.1,,
1966-10-07,6.16,,
1966-10-10,6.32,,
1966-10-11,6.23,,
1966-10-12,6.29,,
1966-10-13,6.19,,
1966-10-14,6.04,,
1966-10-17,6.16,,
1966-10-18,6.1,,
1966-10-19,6.1,,
1966-10-20,6.1,,
1966-10-21,6.16,,
1966-10-24,6.13,,
1966-10-25,6.16,,
1966-10-26,6.29,,
1966-10-27,6.56,,
1966-10-28,6.72,,
1966-10-31,6.44,,
1966-11-01,6.72,,
1966-11-02,6.63,,
1966-11-03,6.63,,
1966-11-04,6.6,,
1966-11-07,6.5,,
1966-11-09,6.81,,
1966-11-10,6.9,,
1966-11-11,6.9,,
1966-11-14,6.66,,
1966-11-15,6.9,,
1966-11-16,6.72,,
1966-11-17,6.6,,
1966-11-18,6.44,,
1966-11-21,6.41,,
1966-11-22,6.44,,
1966-11-23,6.29,,
1966-11-25,6.38,,
1966-11-28,6.23,,
1966-11-29,6.16,,
1966-11-30,6.16,,
1966-12-01,6.16,,
1966-12-02,6.16,,
1966-12-05,6.19,,
1966-12-06,6.26,,
1966-12-07,6.19,,
1966-12-08,6.41,,
1966-12-09,6.35,,
1966-12-12,6.53,,
1966-12-13,6.41,,
1966-12-14,6.41,,
1966-12-15,6.32,,
1966-12-16,6.35,,
1966-12-19,6.16,,
1966-12-20,6.16,,
1966-12-21,6.1,,
1966-12-22,6.19,,
1966-12-23,6.16,,
1966-12-27,6.16,,
1966-12-28,6.16,,
1966-12-29,6.04,,
1966-12-30,6.26,,
1967-01-03,6.26,,
1967-01-04,6.26,,
1967-01-05,6.32,,
1967-01-06,6.41,,
1967-01-09,6.47,,
1967-01-10,6.66,,
1967-01-11,6.66,,
1967-01-12,6.63,,
1967-01-13,6.78,,
1967-01-16,6.75,,
1967-01-17,7.0,,
1967-01-18,6.93,,
1967-01-19,6.72,,
1967-01-20,6.84,,
1967-01-23,6.9,,
1967-01-24,6.9,,
1967-01-25,6.9,,
1967-01-26,6.87,,
1967-01-27,6.87,,
1967-01-30,7.03,,
1967-01-31,7.09,,
1967-02-01,7.06,,
1967-02-02,6.9,,
1967-02-03,6.84,,
1967-02-06,6.84,,
1967-02-07,6.84,,
1967-02-08,6.87,,
1967-02-09,6.72,,
1967-02-10,6.72,,
1967-02-13,6.78,,
1967-02-14,6.9,,
1967-02-15,7.09,,
1967-02-16,6.93,,
1967-02-17,6.96,,
1967-02-20,6.9,,
1967-02-21,6.75,,
1967-02-23,6.72,,
1967-02-24,6.72,,
1967-02-27,6.6,,
1967-02-28,6.6,,
1967-03-01,6.47,,
1967-03-02,6.63,,
1967-03-03,6.56,,
1967-03-06,6.56,,
1967-03-07,6.53,,
1967-03-08,6.53,,
1967-03-09,6.5,,
1967-03-10,6.56,,
1967-03-13,6.47,,
1967-03-14,6.44,,
1967-03-15,6.56,,
1967-03-16,6.87,,
1967-03-17,7.03,,
1967-03-20,7.06,,
1967-03-21,6.96,,
1967-03-22,7.0,,
1967-03-23,6.96,,
1967-03-27,6.78,,
1967-03-28,6.96,,
1967-03-29,6.93,,
1967-03-30,6.96,,
1967-03-31,6.84,,
1967-04-03,6.72,,
1967-04-04,6.78,,
1967-04-05,6.93,,
1967-04-06,6.84,,
1967-04-07,6.78,,
1967-04-10,6.72,,
1967-04-11,6.72,,
1967-04-12,6.69,,
1967-04-13,6.69,,
1967-04-14,6.72,,
1967-04-17,6.93,,
1967-04-18,7.18,,
1967-04-19,7.27,,
1967-04-20,7.27,,
1967-04-21,7.4,,
1967-04-24,7.4,,
1967-04-25,7.37,,
1967-04-26,7.33,,
1967-04-27,7.27,,
1967-04-28,7.4,,
1967-05-01,7.33,,
1967-05-02,7.49,,
1967-05-03,7.58,,
1967-05-04,7.67,,
1967-05-05,7.74,,
1967-05-08,7.8,,
1967-05-09,7.67,,
1967-05-10,7.55,,
1967-05-11,7.55,,
1967-05-12,7.52,,
1967-05-15,7.4,,
1967-05-16,7.4,,
1967-05-17,7.4,,
1967-05-18,7.3,,
1967-05-19,7.18,,
1967-05-22,7.18,,
1967-05-23,7.3,,
1967-05-24,7.4,,
1967-05-25,7.58,,
1967-05-26,7.58,,
1967-05-29,7.4,,
1967-05-31,7.15,,
1967-06-01,7.15,,
1967-06-02,7.27,,
1967-06-05,7.06,,
1967-06-06,7.24,,
1967-06-07,7.3,,
1967-06-08,7.58,,
1967-06-09,7.58,,
1967-06-12,7.7,,
1967-06-13,7.86,,
1967-06-14,7.89,,
1967-06-15,7.83,,
1967-06-16,7.89,,
1967-06-19,7.89,,
1967-06-20,7.83,,
1967-06-21,7.67,,
1967-06-22,7.55,,
1967-06-23,7.4,,
1967-06-26,7.27,,
1967-06-27,7.15,,
1967-06-28,7.24,,
1967-06-29,7.09,,
1967-06-30,7.21,,
1967-07-03,7.27,,
1967-07-05,7.33,,
1967-07-06,7.3,,
1967-07-07,7.27,,
1967-07-10,7.49,,
1967-07-11,7.49,,
1967-07-12,7.64,,
1967-07-13,7.83,,
1967-07-14,7.86,,
1967-07-17,7.83,,
1967-07-18,7.67,,
1967-07-19,7.55,,
1967-07-20,7.58,,
1967-07-21,7.27,,
1967-07-24,7.21,,
1967-07-25,7.15,,
1967-07-26,7.12,,
1967-07-27,7.06,,
1967-07-28,7.18,,
1967-07-31,7.18,,
1967-08-01,7.21,,
1967-08-02,7.24,,
1967-08-03,7.18,,
1967-08-04,7.15,,
1967-08-07,7.18,,
1967-08-08,7.27,,
1967-08-09,7.43,,
1967-08-10,7.52,,
1967-08-11,7.61,,
1967-08-14,7.61,,
1967-08-15,7.43,,
1967-08-16,7.27,,
1967-08-17,7.27,,
1967-08-18,7.27,,
1967-08-21,7.15,,
1967-08-22,7.03,,
1967-08-23,7.03,,
1967-08-24,7.0,,
1967-08-25,6.9,,
1967-08-28,7.0,,
1967-08-29,6.87,,
1967-08-30,6.96,,
1967-08-31,7.0,,
1967-09-01,7.03,,
1967-09-05,7.18,,
1967-09-06,7.06,,
1967-09-07,6.93,,
1967-09-08,6.96,,
1967-09-11,6.93,,
1967-09-12,7.0,,
1967-09-13,7.03,,
1967-09-14,7.09,,
1967-09-15,7.09,,
1967-09-18,7.09,,
1967-09-19,7.0,,
1967-09-20,7.0,,
1967-09-21,6.9,,
1967-09-22,6.96,,
1967-09-25,6.93,,
1967-09-26,6.9,,
1967-09-27,6.87,,
1967-09-28,6.84,,
1967-09-29,6.81,,
1967-10-02,6.78,,
1967-10-03,6.72,,
1967-10-04,6.87,,
1967-10-05,6.96,,
1967-10-06,7.12,,
1967-10-09,7.24,,
1967-10-10,7.09,,
1967-10-11,7.0,,
1967-10-12,6.84,,
1967-10-13,6.84,,
1967-10-16,6.81,,
1967-10-17,6.72,,
1967-10-18,6.72,,
1967-10-19,6.66,,
1967-10-20,6.5,,
1967-10-23,6.5,,
1967-10-24,6.41,,
1967-10-25,6.41,,
1967-10-26,6.56,,
1967-10-27,6.47,,
1967-10-30,6.38,,
1967-10-31,6.35,,
1967-11-01,6.35,,
1967-11-02,6.32,,
1967-11-03,6.29,,
1967-11-06,6.26,,
1967-11-08,6.19,,
1967-11-09,6.19,,
1967-11-10,6.26,,
1967-11-13,6.29,,
1967-11-14,6.19,,
1967-11-15,6.23,,
1967-11-16,6.29,,
1967-11-17,6.32,,
1967-11-20,6.23,,
1967-11-21,6.23,,
1967-11-22,6.26,,
1967-11-24,6.19,,
1967-11-27,6.19,,
1967-11-28,6.23,,
1967-11-29,6.26,,
1967-11-30,6.29,,
1967-12-01,6.29,,
1967-12-04,6.26,,
1967-12-05,6.29,,
1967-12-06,6.44,,
1967-12-07,6.78,,
1967-12-08,6.72,,
1967-12-11,6.6,,
1967-12-12,6.53,,
1967-12-13,6.63,,
1967-12-14,6.66,,
1967-12-15,6.66,,
1967-12-18,6.81,,
1967-12-19,6.81,,
1967-12-20,6.78,,
1967-12-21,6.72,,
1967-12-22,6.84,,
1967-12-26,6.93,,
1967-12-27,7.24,,
1967-12-28,7.4,,
1967-12-29,7.58,,
1968-01-02,7.61,,
1968-01-03,7.43,,
1968-01-04,7.58,,
1968-01-05,7.92,,
1968-01-08,8.14,,
1968-01-09,8.29,,
1968-01-10,8.35,,
1968-01-11,8.2,,
1968-01-12,8.23,,
1968-01-15,7.61,,
1968-01-16,7.83,,
1968-01-17,7.77,,
1968-01-18,7.74,,
1968-01-19,7.74,,
1968-01-22,7.46,,
1968-01-23,7.27,,
1968-01-24,7.3,,
1968-01-25,7.37,,
1968-01-26,7.67,,
1968-01-29,7.61,,
1968-01-30,7.27,,
1968-01-31,7.33,,
1968-02-01,7.4,,
1968-02-02,7.33,,
1968-02-05,7.3,,
1968-02-06,7.37,,
1968-02-07,7.33,,
1968-02-08,7.24,,
1968-02-09,7.15,,
1968-02-13,6.87,,
1968-02-14,6.96,,
1968-02-15,6.96,,
1968-02-16,6.9,,
1968-02-19,6.96,,
1968-02-20,6.87,,
1968-02-21,6.93,,
1968-02-23,6.9,,
1968-02-26,6.66,,
1968-02-27,6.72,,
1968-02-28,6.69,,
1968-02-29,6.6,,
1968-03-01,6.6,,
1968-03-04,6.69,,
1968-03-05,6.41,,
1968-03-06,6.53,,
1968-03-07,6.56,,
1968-03-08,6.53,,
1968-03-11,6.69,,
1968-03-12,6.78,,
1968-03-13,6.63,,
1968-03-14,6.56,,
1968-03-15,6.72,,
1968-03-18,6.75,,
1968-03-19,6.75,,
1968-03-20,6.72,,
1968-03-21,6.63,,
1968-03-22,6.63,,
1968-03-25,6.66,,
1968-03-26,6.63,,
1968-03-27,6.53,,
1968-03-28,6.6,,
1968-03-29,6.84,,
1968-04-01,6.93,,
1968-04-02,6.78,,
1968-04-03,6.78,,
1968-04-04,6.9,,
1968-04-05,6.84,,
1968-04-08,6.87,,
1968-04-10,6.93,,
1968-04-11,7.55,,
1968-04-15,7.4,,
1968-04-16,7.37,,
1968-04-17,7.3,,
1968-04-18,7.33,,
1968-04-19,7.03,,
1968-04-22,6.93,,
1968-04-23,7.15,,
1968-04-24,7.18,,
1968-04-25,7.18,,
1968-04-26,7.15,,
1968-04-29,7.21,,
1968-04-30,7.74,,
1968-05-01,7.64,,
1968-05-02,7.64,,
1968-05-03,7.64,,
1968-05-06,7.77,,
1968-05-07,7.7,,
1968-05-08,7.7,,
1968-05-09,7.58,,
1968-05-10,7.83,,
1968-05-13,7.77,,
1968-05-14,7.74,,
1968-05-15,7.83,,
1968-05-16,7.83,,
1968-05-17,7.8,,
1968-05-20,7.7,,
1968-05-21,7.7,,
1968-05-22,7.67,,
1968-05-23,7.7,,
1968-05-24,7.7,,
1968-05-27,7.67,,
1968-05-28,7.7,,
1968-05-29,7.67,,
1968-05-31,7.77,,
1968-06-03,8.01,,
1968-06-04,8.07,,
1968-06-05,7.95,,
1968-06-06,7.98,,
1968-06-07,8.07,,
1968-06-10,7.98,,
1968-06-11,7.77,,
1968-06-13,8.04,,
1968-06-14,8.04,,
1968-06-17,7.95,,
1968-06-18,8.07,,
1968-06-20,8.2,,
1968-06-21,8.26,,
1968-06-24,8.54,,
1968-06-25,8.35,,
1968-06-27,8.35,,
1968-06-28,8.29,,
1968-07-01,8.26,,
1968-07-02,8.44,,
1968-07-03,8.54,,
1968-07-08,8.54,,
1968-07-09,8.57,,
1968-07-11,8.44,,
1968-07-12,8.29,,
1968-07-15,8.29,,
1968-07-16,8.2,,
1968-07-18,8.17,,
1968-07-19,8.01,,
1968-07-22,7.8,,
1968-07-23,7.86,,
1968-07-25,7.74,,
1968-07-26,7.61,,
1968-07-29,7.7,,
1968-07-30,7.77,,
1968-08-01,7.74,,
1968-08-02,7.58,,
1968-08-05,7.89,,
1968-08-06,8.07,,
1968-08-08,7.77,,
1968-08-09,7.67,,
1968-08-12,7.83,,
1968-08-13,8.01,,
1968-08-15,7.98,,
1968-08-16,7.95,,
1968-08-19,7.95,,
1968-08-20,8.04,,
1968-08-22,8.14,,
1968-08-23,8.23,,
1968-08-26,8.23,,
1968-08-27,8.07,,
1968-08-29,8.17,,
1968-08-30,8.2,,
1968-09-03,8.2,,
1968-09-04,8.14,,
1968-09-05,8.26,,
1968-09-06,8.17,,
1968-09-09,8.17,,
1968-09-10,8.2,,
1968-09-12,8.2,,
1968-09-13,8.17,,
1968-09-16,8.23,,
1968-09-17,8.38,,
1968-09-19,8.32,,
1968-09-20,8.38,,
1968-09-23,8.6,,
1968-09-24,8.75,,
1968-09-26,8.84,,
1968-09-27,8.88,,
1968-09-30,8.88,,
1968-10-01,8.81,,
1968-10-03,8.88,,
1968-10-04,8.84,,
1968-10-07,8.81,,
1968-10-08,8.75,,
1968-10-10,8.66,,
1968-10-11,8.63,,
1968-10-14,8.69,,
1968-10-15,8.75,,
1968-10-17,8.88,,
1968-10-18,8.91,,
1968-10-21,8.97,,
1968-10-22,9.09,,
1968-10-24,9.25,,
1968-10-25,9.43,,
1968-10-28,9.43,,
1968-10-29,9.21,,
1968-10-31,9.18,,
1968-11-01,9.03,,
1968-11-04,8.81,,
1968-11-06,8.88,,
1968-11-07,8.78,,
1968-11-08,8.94,,
1968-11-12,8.91,,
1968-11-13,8.94,,
1968-11-14,9.18,,
1968-11-15,9.12,,
1968-11-18,9.12,,
1968-11-19,9.46,,
1968-11-21,9.49,,
1968-11-22,9.49,,
1968-11-25,9.65,,
1968-11-26,9.77,,
1968-11-27,9.86,,
1968-11-29,9.86,,
1968-12-02,9.65,,
1968-12-03,9.68,,
1968-12-05,9.71,,
1968-12-06,9.55,,
1968-12-09,9.52,,
1968-12-10,9.34,,
1968-12-12,9.4,,
1968-12-13,9.71,,
1968-12-16,9.62,,
1968-12-17,9.58,,
1968-12-19,9.37,,
1968-12-20,9.21,,
1968-12-23,8.97,,
1968-12-24,9.0,,
1968-12-26,9.06,,
1968-12-27,9.21,,
1968-12-30,9.28,,
1968-12-31,9.28,,
1969-01-02,8.97,,
1969-01-03,9.09,,
1969-01-06,8.88,,
1969-01-07,8.72,,
1969-01-08,8.6,,
1969-01-09,8.6,,
1969-01-10,8.63,,
1969-01-13,8.69,,
1969-01-14,8.63,,
1969-01-15,8.97,,
1969-01-16,9.21,,
1969-01-17,9.12,,
1969-01-20,9.15,,
1969-01-21,9.09,,
1969-01-22,9.34,,
1969-01-23,9.37,,
1969-01-24,9.34,,
1969-01-27,9.25,,
1969-01-28,9.21,,
1969-01-29,9.18,,
1969-01-30,9.25,,
1969-01-31,9.21,,
1969-02-03,9.52,,
1969-02-04,9.68,,
1969-02-05,9.52,,
1969-02-06,9.55,,
1969-02-07,9.58,,
1969-02-11,9.77,,
1969-02-12,9.58,,
1969-02-13,9.4,,
1969-02-14,9.4,,
1969-02-17,9.31,,
1969-02-18,9.25,,
1969-02-19,9.18,,
1969-02-20,9.18,,
1969-02-24,8.72,,
1969-02-25,8.72,,
1969-02-26,8.81,,
1969-02-27,8.91,,
1969-02-28,9.06,,
1969-03-03,9.21,,
1969-03-04,9.37,,
1969-03-05,9.46,,
1969-03-06,9.46,,
1969-03-07,9.31,,
1969-03-10,9.21,,
1969-03-11,9.34,,
1969-03-12,9.34,,
1969-03-13,9.37,,
1969-03-14,9.52,,
1969-03-17,9.68,,
1969-03-18,9.83,,
1969-03-19,9.89,,
1969-03-20,9.86,,
1969-03-21,9.86,,
1969-03-24,9.83,,
1969-03-25,9.86,,
1969-03-26,10.17,,
1969-03-27,10.42,,
1969-03-28,10.51,,
1969-04-01,10.57,,
1969-04-02,10.23,,
1969-04-03,10.11,,
1969-04-07,10.08,,
1969-04-08,10.36,,
1969-04-09,10.48,,
1969-04-10,10.45,,
1969-04-11,10.57,,
1969-04-14,10.63,,
1969-04-15,10.6,,
1969-04-16,10.57,,
1969-04-17,10.72,,
1969-04-18,10.72,,
1969-04-21,10.79,,
1969-04-22,10.85,,
1969-04-23,11.0,,
1969-04-24,10.94,,
1969-04-25,11.22,,
1969-04-28,11.22,,
1969-04-29,11.28,,
1969-04-30,11.16,,
1969-05-01,11.19,,
1969-05-02,11.22,,
1969-05-05,11.16,,
1969-05-06,11.09,,
1969-05-07,11.0,,
1969-05-08,11.13,,
1969-05-09,11.09,,
1969-05-12,11.06,,
1969-05-13,10.88,,
1969-05-14,11.0,,
1969-05-15,10.97,,
1969-05-16,11.16,,
1969-05-19,11.22,,
1969-05-20,11.16,,
1969-05-21,10.94,,
1969-05-22,10.88,,
1969-05-23,10.85,,
1969-05-26,10.94,,
1969-05-27,10.79,,
1969-05-28,10.72,,
1969-05-29,10.82,,
1969-06-02,10.79,,
1969-06-03,10.66,,
1969-06-04,10.72,,
1969-06-05,10.48,,
1969-06-06,10.29,,
1969-06-09,10.02,,
1969-06-10,10.11,,
1969-06-11,10.11,,
1969-06-12,9.99,,
1969-06-13,9.8,,
1969-06-16,9.8,,
1969-06-17,9.68,,
1969-06-18,9.77,,
1969-06-19,9.46,,
1969-06-20,9.55,,
1969-06-23,9.52,,
1969-06-24,9.86,,
1969-06-25,9.83,,
1969-06-26,9.49,,
1969-06-27,9.49,,
1969-06-30,9.49,,
1969-07-01,9.68,,
1969-07-02,9.62,,
1969-07-03,9.58,,
1969-07-07,9.37,,
1969-07-08,9.18,,
1969-07-09,9.09,,
1969-07-10,8.94,,
1969-07-11,9.0,,
1969-07-14,8.84,,
1969-07-15,8.75,,
1969-07-16,8.91,,
1969-07-17,9.34,,
1969-07-18,9.31,,
1969-07-22,9.18,,
1969-07-23,9.21,,
1969-07-24,9.09,,
1969-07-25,9.06,,
1969-07-28,8.84,,
1969-07-29,8.81,,
1969-07-30,9.09,,
1969-07-31,9.21,,
1969-08-01,9.58,,
1969-08-04,9.37,,
1969-08-05,9.4,,
1969-08-06,9.49,,
1969-08-07,9.74,,
1969-08-08,9.55,,
1969-08-11,9.55,,
1969-08-12,9.52,,
1969-08-13,9.4,,
1969-08-14,9.46,,
1969-08-15,9.62,,
1969-08-18,9.77,,
1969-08-19,9.83,,
1969-08-20,9.74,,
1969-08-21,9.8,,
1969-08-22,9.95,,
1969-08-25,9.77,,
1969-08-26,9.65,,
1969-08-27,9.65,,
1969-08-28,9.74,,
1969-08-29,9.83,,
1969-09-02,9.92,,
1969-09-03,9.86,,
1969-09-04,9.71,,
1969-09-05,9.74,,
1969-09-08,9.62,,
1969-09-09,9.55,,
1969-09-10,9.43,,
1969-09-11,9.58,,
1969-09-12,9.65,,
1969-09-15,9.46,,
1969-09-16,9.52,,
1969-09-17,9.58,,
1969-09-18,9.65,,
1969-09-19,9.65,,
1969-09-22,9.74,,
1969-09-23,9.86,,
1969-09-24,10.02,,
1969-09-25,9.74,,
1969-09-26,9.83,,
1969-09-29,9.4,,
1969-09-30,9.31,,
1969-10-01,9.31,,
1969-10-02,9.46,,
1969-10-03,9.46,,
1969-10-06,9.31,,
1969-10-07,9.34,,
1969-10-08,9.37,,
1969-10-09,9.37,,
1969-10-10,9.43,,
1969-10-13,9.52,,
1969-10-14,9.86,,
1969-10-15,9.86,,
1969-10-16,9.86,,
1969-10-17,9.8,,
1969-10-20,9.77,,
1969-10-21,9.83,,
1969-10-22,9.99,,
1969-10-23,9.95,,
1969-10-24,10.02,,
1969-10-27,9.95,,
1969-10-28,9.99,,
1969-10-29,10.11,,
1969-10-30,10.11,,
1969-10-31,10.02,,
1969-11-03,10.11,,
1969-11-04,10.08,,
1969-11-05,10.42,,
1969-11-06,10.39,,
1969-11-07,10.48,,
1969-11-10,10.6,,
1969-11-11,10.66,,
1969-11-12,10.54,,
1969-11-13,10.29,,
1969-11-14,10.11,,
1969-11-17,10.2,,
1969-11-18,10.11,,
1969-11-19,9.86,,
1969-11-20,9.68,,
1969-11-21,9.49,,
1969-11-24,9.25,,
1969-11-25,9.18,,
1969-11-26,9.34,,
1969-11-28,9.49,,
1969-12-01,9.37,,
1969-12-02,9.34,,
1969-12-03,9.4,,
1969-12-04,9.62,,
1969-12-05,9.62,,
1969-12-08,9.55,,
1969-12-09,9.31,,
1969-12-10,9.31,,
1969-12-11,9.12,,
1969-12-12,9.09,,
1969-12-15,9.0,,
1969-12-16,8.84,,
1969-12-17,8.72,,
1969-12-18,8.97,,
1969-12-19,9.0,,
1969-12-22,8.94,,
1969-12-23,9.03,,
1969-12-24,9.21,,
1969-12-26,9.18,,
1969-12-29,9.0,,
1969-12-30,9.18,,
1969-12-31,9.15,,
1970-01-02,9.43,,
1970-01-05,9.77,,
1970-01-06,9.68,,
1970-01-07,9.46,,
1970-01-08,9.55,,
1970-01-09,9.46,,
1970-01-12,9.34,,
1970-01-13,9.28,,
1970-01-14,9.25,,
1970-01-15,9.15,,
1970-01-16,8.78,,
1970-01-19,8.84,,
1970-01-20,8.88,,
1970-01-21,8.78,,
1970-01-22,8.75,,
1970-01-23,8.57,,
1970-01-26,8.51,,
1970-01-27,8.41,,
1970-01-28,8.29,,
1970-01-29,8.07,,
1970-01-30,8.11,,
1970-02-02,8.17,,
1970-02-03,8.35,,
1970-02-04,8.44,,
1970-02-05,8.6,,
1970-02-06,8.88,,
1970-02-09,9.03,,
1970-02-10,9.0,,
1970-02-11,9.12,,
1970-02-12,9.25,,
1970-02-13,9.21,,
1970-02-16,8.84,,
1970-02-17,8.63,,
1970-02-18,8.81,,
1970-02-19,8.66,,
1970-02-20,8.66,,
1970-02-24,8.57,,
1970-02-25,8.78,,
1970-02-26,8.75,,
1970-02-27,8.97,,
1970-03-02,9.06,,
1970-03-03,9.0,,
1970-03-04,9.0,,
1970-03-05,9.03,,
1970-03-06,8.94,,
1970-03-09,8.81,,
1970-03-10,8.78,,
1970-03-11,8.75,,
1970-03-12,8.78,,
1970-03-13,8.66,,
1970-03-16,8.54,,
1970-03-17,8.54,,
1970-03-18,8.54,,
1970-03-19,8.51,,
1970-03-20,8.38,,
1970-03-23,8.41,,
1970-03-24,8.54,,
1970-03-25,8.66,,
1970-03-26,8.75,,
1970-03-30,8.66,,
1970-03-31,8.72,,
1970-04-01,8.91,,
1970-04-02,9.0,,
1970-04-03,9.09,,
1970-04-06,9.12,,
1970-04-07,9.21,,
1970-04-08,9.21,,
1970-04-09,9.28,,
1970-04-10,9.28,,
1970-04-13,9.25,,
1970-04-14,9.31,,
1970-04-15,9.31,,
1970-04-16,9.06,,
1970-04-17,8.94,,
1970-04-20,8.88,,
1970-04-21,8.75,,
1970-04-22,8.69,,
1970-04-23,8.57,,
1970-04-24,8.32,,
1970-04-27,8.29,,
1970-04-28,8.17,,
1970-04-29,8.32,,
1970-04-30,8.38,,
1970-05-01,8.51,,
1970-05-04,8.23,,
1970-05-05,8.17,,
1970-05-06,8.23,,
1970-05-07,8.26,,
1970-05-08,8.2,,
1970-05-11,8.17,,
1970-05-12,8.01,,
1970-05-13,7.77,,
1970-05-14,7.27,,
1970-05-15,7.52,,
1970-05-18,7.61,,
1970-05-19,7.52,,
1970-05-20,7.27,,
1970-05-21,7.24,,
1970-05-22,7.27,,
1970-05-25,7.09,,
1970-05-26,7.0,,
1970-05-27,7.61,,
1970-05-28,7.74,,
1970-05-29,7.83,,
1970-06-01,7.86,,
1970-06-02,8.07,,
1970-06-03,8.14,,
1970-06-04,8.01,,
1970-06-05,7.64,,
1970-06-08,7.98,,
1970-06-09,8.07,,
1970-06-10,8.04,,
1970-06-11,7.95,,
1970-06-12,7.98,,
1970-06-15,7.95,,
1970-06-16,8.23,,
1970-06-17,8.14,,
1970-06-18,7.98,,
1970-06-19,7.98,,
1970-06-22,7.7,,
1970-06-23,7.55,,
1970-06-24,7.4,,
1970-06-25,7.4,,
1970-06-26,7.37,,
1970-06-29,7.27,,
1970-06-30,7.52,,
1970-07-01,7.64,,
1970-07-02,7.83,,
1970-07-06,7.7,,
1970-07-07,7.64,,
1970-07-08,7.7,,
1970-07-09,7.95,,
1970-07-10,8.07,,
1970-07-13,8.11,,
1970-07-14,8.23,,
1970-07-15,8.32,,
1970-07-16,8.75,,
1970-07-17,8.84,,
1970-07-20,8.81,,
1970-07-21,8.41,,
1970-07-22,8.51,,
1970-07-23,8.48,,
1970-07-24,8.6,,
1970-07-27,8.6,,
1970-07-28,8.57,,
1970-07-29,8.54,,
1970-07-30,8.6,,
1970-07-31,8.51,,
1970-08-03,8.48,,
1970-08-04,8.44,,
1970-08-05,8.48,,
1970-08-06,8.38,,
1970-08-07,8.35,,
1970-08-10,8.17,,
1970-08-11,8.35,,
1970-08-12,8.41,,
1970-08-13,8.32,,
1970-08-14,8.51,,
1970-08-17,8.29,,
1970-08-18,8.26,,
1970-08-19,8.26,,
1970-08-20,8.23,,
