date,SYY,dcf,Deviation
2017-05-18,54.43,56.12972269162304,-0.030282043276096737
2017-05-19,54.58,56.499722691623035,-0.03397755953778625
2017-05-22,54.95,55.779722691623036,-0.014874987747969581
2017-05-23,54.23,55.769722691623045,-0.027608577151026825
2017-05-24,54.22,55.82972269162304,-0.028832718738625807
2017-05-25,54.28,55.979722691623046,-0.03036318527310955
2017-05-26,54.43,55.749722691623035,-0.023672273652786013
2017-05-30,54.2,56.10972269162304,-0.03403550400915012
2017-05-31,54.56,56.94972269162303,-0.041961972397357106
2017-06-01,55.4,57.279722691623036,-0.03281654664675848
2017-06-02,55.73,57.019722691623045,-0.02261888747860441
2017-06-05,55.47,56.649722691623055,-0.02082486260427019
2017-06-06,55.1,56.29972269162304,-0.021309566624234
2017-06-07,54.75,56.53972269162305,-0.03165425308830205
2017-06-08,54.99,56.739722691623044,-0.03083770255862328
2017-06-09,55.19,56.86972269162304,-0.029536326398694857
2017-06-12,55.32,56.92972269162304,-0.02827561097289355
2017-06-13,55.38,56.96972269162305,-0.027904694222020576
2017-06-14,55.42,57.07972269162304,-0.029077273212937627
2017-06-15,55.53,55.92972269162304,-0.007146874191151897
2017-06-16,54.38,56.04972269162304,-0.029790025916980767
2017-06-19,54.5,55.40972269162305,-0.016418105838320485
2017-06-20,53.86,54.899722691623055,-0.018938578204907852
2017-06-21,53.35,54.32972269162304,-0.018032904330912425
2017-06-22,52.78,51.46972269162305,0.02545724437311203
2017-06-23,49.92,51.499722691623035,-0.030674392192018396
2017-06-26,49.95,50.81972269162305,-0.017113881098890893
2017-06-27,49.27,51.41972269162304,-0.04180735677077574
2017-06-28,49.87,51.40972269162305,-0.029950029119179544
2017-06-29,49.86,51.87972269162304,-0.038930869072458685
2017-06-30,50.33,52.12510597526573,-0.03443841392125979
2017-07-03,50.54,50.96510597526573,-0.008341118244157952
2017-07-05,49.38,50.69510597526573,-0.025941477978315586
2017-07-06,49.11,51.03510597526573,-0.03772121049770594
2017-07-07,49.45,50.955105975265724,-0.029537883328047965
2017-07-10,49.37,50.82510597526572,-0.028629669281434622
2017-07-11,49.24,51.78510597526573,-0.04914745132473719
2017-07-12,50.2,51.97510597526573,-0.03415300348036754
2017-07-13,50.39,52.15510597526573,-0.03384339734834052
2017-07-14,50.57,52.30510597526573,-0.033172783859499955
2017-07-17,50.72,51.97510597526573,-0.024148213874985003
2017-07-18,50.39,52.585105975265726,-0.041743872804938964
2017-07-19,51.0,52.40510597526573,-0.02681238686796872
2017-07-20,50.82,52.66510597526573,-0.03503469595470465
2017-07-21,51.08,53.13510597526572,-0.03867699024111049
2017-07-24,51.55,53.55510597526573,-0.03744005242360626
2017-07-25,51.97,53.69510597526573,-0.0321278065092262
2017-07-26,52.11,54.145105975265736,-0.037586148158901045
2017-07-27,52.56,53.835105975265726,-0.02368539918638901
2017-07-28,52.25,54.205105975265724,-0.036068668072669285
2017-07-31,52.62,54.16510597526573,-0.028525855298267122
2017-08-01,52.58,54.265105975265726,-0.03105321449171783
2017-08-02,52.68,53.68510597526572,-0.01872224999851546
2017-08-03,52.1,53.91510597526573,-0.03366600032462952
2017-08-04,52.33,54.06510597526572,-0.03209289881091737
2017-08-07,52.48,53.66510597526573,-0.02208336224681917
2017-08-08,52.08,52.90510597526573,-0.015595961109150513
2017-08-09,51.32,52.455105975265724,-0.021639570717881362
2017-08-10,50.87,53.16510597526573,-0.04316940469061603
2017-08-11,51.58,52.67510597526573,-0.02078982006756569
2017-08-14,51.09,53.17510597526573,-0.03921206995310189
2017-08-15,51.59,52.775105975265724,-0.02245577632418494
2017-08-16,51.19,52.775105975265724,-0.03003510738583115
2017-08-17,51.19,52.75510597526572,-0.02966738377891842
2017-08-18,51.17,52.75510597526572,-0.030046494002095248
2017-08-21,51.17,53.19510597526573,-0.038069403907332156
2017-08-22,51.61,53.24510597526573,-0.030709037860217503
2017-08-23,51.66,52.80510597526573,-0.021685516090093837
2017-08-24,51.22,53.90510597526573,-0.04981171869874046
2017-08-25,52.32,53.72510597526573,-0.026153619425387742
2017-08-28,52.14,53.87510597526573,-0.03220608004116643
2017-08-29,52.29,54.29510597526573,-0.03692977367387695
2017-08-30,52.71,54.25510597526572,-0.02847853575237902
2017-08-31,52.67,54.55510597526573,-0.03455416210025153
2017-09-01,52.97,54.60510597526573,-0.029944195621676495
2017-09-05,53.02,54.49510597526573,-0.027068595406259943
2017-09-06,52.91,54.69510597526573,-0.032637398601494616
2017-09-07,53.11,54.50510597526572,-0.025595876758753855
2017-09-08,52.92,54.87510597526573,-0.03562828609655844
2017-09-11,53.29,54.43510597526572,-0.021036166913793397
2017-09-12,52.85,55.07510597526572,-0.0404013017471998
2017-09-13,53.49,54.265105975265726,-0.014283690436705743
2017-09-14,52.68,55.24510597526573,-0.046431370344627076
2017-09-15,53.66,55.515105975265726,-0.03341623766497459
2017-09-18,53.93,55.50510597526572,-0.028377677108978427
2017-09-19,53.92,55.97510597526573,-0.03671464197269825
2017-09-20,54.39,55.455105975265724,-0.019206634926291266
2017-09-21,53.87,54.955105975265724,-0.019745316763725484
2017-09-22,53.37,55.67510597526573,-0.04140281252971123
2017-09-25,54.09,55.69510597526573,-0.028819515595832734
2017-09-26,54.11,55.71510597526573,-0.028809170281006047
2017-09-27,54.13,55.63510597526572,-0.027053169916398834
2017-09-28,54.05,55.53510597526573,-0.026741750991294944
2017-09-29,53.95,55.685618798165294,-0.03116816936983513
2017-10-02,53.98,55.44561879816531,-0.02643344650008328
2017-10-03,53.74,55.94561879816531,-0.03942433465831363
2017-10-04,54.24,55.99561879816531,-0.031352788590360725
2017-10-05,54.29,55.935618798165294,-0.029419872945416925
2017-10-06,54.23,55.67561879816531,-0.025965024356639055
2017-10-09,53.97,55.635618798165304,-0.02993799357580318
2017-10-10,53.93,55.485618798165305,-0.0280364323559954
2017-10-11,53.78,55.985618798165305,-0.039396167185662745
2017-10-12,54.28,56.1556187981653,-0.033400376281252475
2017-10-13,54.45,56.455618798165304,-0.035525583473552835
2017-10-16,54.75,56.53561879816531,-0.03158396133488961
2017-10-17,54.83,56.575618798165294,-0.030854612556564853
2017-10-18,54.87,56.44561879816531,-0.027913925504108872
2017-10-19,54.74,56.595618798165304,-0.032787322368237004
2017-10-20,54.89,56.6556187981653,-0.031164054609575165
2017-10-23,54.95,56.44561879816531,-0.026496632156930544
2017-10-24,54.74,56.25561879816531,-0.026941642995752413
2017-10-25,54.55,56.5656187981653,-0.03563328468760041
2017-10-26,54.86,56.50561879816531,-0.029123100200766916
2017-10-27,54.8,56.39561879816531,-0.028293311292068357
2017-10-30,54.69,57.325618798165294,-0.04597628169431378
2017-10-31,55.62,57.2656187981653,-0.028736593312041925
2017-11-01,55.56,57.5456187981653,-0.0345051254923443
2017-11-02,55.84,58.365618798165315,-0.043272372505792744
2017-11-03,56.66,55.8756187981653,0.014037986848397077
2017-11-06,54.17,54.2956187981653,-0.0023136083710965094
2017-11-07,52.59,55.685618798165294,-0.05559099216236574
2017-11-08,53.98,55.725618798165314,-0.031325247450151084
2017-11-09,54.02,55.89561879816531,-0.033555739045273314
2017-11-10,54.19,55.725618798165314,-0.027556783240527682
2017-11-13,54.02,56.635618798165304,-0.04618328277628059
2017-11-14,54.93,55.80561879816532,-0.01569051319603154
2017-11-15,54.1,56.185618798165294,-0.03712015356914422
2017-11-16,54.48,56.595618798165304,-0.03738131754880447
2017-11-17,54.89,56.67561879816531,-0.031505942696881784
2017-11-20,54.97,56.355618798165295,-0.0245870567605303
2017-11-21,54.65,56.605618798165295,-0.034548139207493
2017-11-22,54.9,56.6256187981653,-0.030474171140028372
2017-11-24,54.92,56.865618798165315,-0.03421432562038851
2017-11-27,55.16,58.03561879816531,-0.04954920543134145
2017-11-28,56.33,59.4056187981653,-0.051773196885886
2017-11-29,57.7,59.435618798165294,-0.029201661112660426
2017-11-30,57.73,59.485618798165305,-0.02951333168647241
2017-12-01,57.78,61.235618798165305,-0.056431515937727994
2017-12-04,59.53,60.985618798165305,-0.02386823036071406
2017-12-05,59.28,61.225618798165314,-0.03177785437463987
2017-12-06,59.52,62.615618798165315,-0.049438444553965066
2017-12-07,60.91,64.3456187981653,-0.0533932047330512
2017-12-08,62.64,63.685618798165294,-0.016418444507528496
2017-12-11,61.98,63.5456187981653,-0.024637714255927645
2017-12-12,61.84,63.325618798165294,-0.023459996544215933
2017-12-13,61.62,62.605618798165295,-0.015743296162327614
2017-12-14,60.9,62.6556187981653,-0.028020133418851678
2017-12-15,60.95,63.0456187981653,-0.03323972130203412
2017-12-18,61.34,62.725618798165314,-0.022090157494083384
2017-12-19,61.02,62.485618798165305,-0.02345529781659672
2017-12-20,60.78,62.2956187981653,-0.02432946052074425
2017-12-21,60.59,62.42561879816531,-0.0294048955141355
2017-12-22,60.72,62.465618798165295,-0.027945273444030416
2017-12-26,60.76,62.5656187981653,-0.028859601053258577
2017-12-27,60.86,62.7656187981653,-0.03036087008547106
2017-12-28,61.06,62.435618798165294,-0.022032596531352255
2017-12-29,60.73,62.31279863940556,-0.02540085943764092
2018-01-02,60.5,62.44279863940557,-0.031113253757648396
2018-01-03,60.63,62.65279863940556,-0.032285846495823
2018-01-04,60.84,63.26279863940556,-0.03829736735510825
2018-01-05,61.45,63.39279863940556,-0.030646992735826273
2018-01-08,61.58,63.19279863940557,-0.025521873918080695
2018-01-09,61.38,63.16279863940556,-0.028225453555082325
2018-01-10,61.35,63.032798639405556,-0.02669719060123621
2018-01-11,61.22,63.19279863940557,-0.031218725580787532
2018-01-12,61.38,63.532798639405556,-0.03388483878420401
2018-01-16,61.72,64.01279863940556,-0.035817815938985365
2018-01-17,62.2,64.03279863940556,-0.028622810159005807
2018-01-18,62.22,65.02279863940556,-0.04310486011143477
2018-01-19,63.21,65.40279863940556,-0.03352759644882208
2018-01-22,63.59,65.15279863940556,-0.023986669368648572
2018-01-23,63.34,65.54279863940556,-0.03360855326798928
2018-01-24,63.73,65.80279863940557,-0.031500159298153085
2018-01-25,63.99,65.93279863940555,-0.02946634572621354
2018-01-26,64.12,65.20279863940556,-0.016606628273639124
2018-01-29,63.39,65.11279863940555,-0.026458679021714393
2018-01-30,63.3,64.68279863940555,-0.02137815104622165
2018-01-31,62.87,63.802798639405566,-0.014620027009747183
2018-02-01,61.99,62.992798639405564,-0.015919258408345294
2018-02-02,61.18,59.29279863940557,0.03182850875485932
2018-02-05,57.48,61.452798639405565,-0.06464796929294081
2018-02-06,59.64,60.242798639405564,-0.010006152652597189
2018-02-07,58.43,58.81279863940556,-0.006508764219036456
2018-02-08,57.0,60.14279863940556,-0.05225561015623237
2018-02-09,58.33,59.94279863940557,-0.026905627965547407
2018-02-12,58.13,60.23279863940555,-0.03491118936701465
2018-02-13,58.42,60.16279863940556,-0.028968044685741323
2018-02-14,58.35,61.182798639405554,-0.04630057307612356
2018-02-15,59.37,61.81279863940556,-0.0395193017170441
2018-02-16,60.0,60.69279863940557,-0.011414840886176503
2018-02-20,58.88,60.36279863940556,-0.024564776200379335
2018-02-21,58.55,60.672798639405556,-0.034987649935548704
2018-02-22,58.86,61.492798639405564,-0.042814747379515516
2018-02-23,59.68,62.092798639405565,-0.03885794636858819
2018-02-26,60.28,61.66279863940556,-0.02242516833353525
2018-02-27,59.85,61.46279863940556,-0.02624024084662413
2018-02-28,59.65,61.27279863940557,-0.02648481341542519
2018-03-01,59.46,61.47279863940555,-0.03274291530490525
2018-03-02,59.66,61.85279863940555,-0.035451890417914744
2018-03-05,60.04,62.682798639405554,-0.04216146529462961
2018-03-06,60.87,61.94279863940557,-0.01731918258409293
2018-03-07,60.13,62.29279863940557,-0.03471988234025836
2018-03-08,60.48,63.092798639405565,-0.04141199464519718
2018-03-09,61.28,62.33279863940555,-0.01688996262619269
2018-03-12,60.52,62.51279863940556,-0.03187825025880986
2018-03-13,60.7,61.69279863940557,-0.01609261796029826
2018-03-14,59.88,61.19279863940557,-0.021453482576300642
2018-03-15,59.38,61.932798639405554,-0.041218848420993215
2018-03-16,60.12,61.992798639405564,-0.03020993858172305
2018-03-19,60.18,62.242798639405564,-0.03314116145959445
2018-03-20,60.43,62.11279863940556,-0.02709262303853044
2018-03-21,60.3,61.58279863940555,-0.020830469997261902
2018-03-22,59.77,61.13279863940556,-0.022292430082320958
2018-03-23,59.32,61.77279863940557,-0.03970677536764389
2018-03-26,59.96,61.172798639405556,-0.0198257831320523
2018-03-27,59.36,61.182798639405554,-0.029792665257904027
2018-03-28,59.37,61.77279863940557,-0.0388973576125593
2018-03-29,59.96,60.06285645159671,-0.0017124801861462258
2018-04-02,58.36,61.1428564515967,-0.045514007900493314
2018-04-03,59.44,62.9128564515967,-0.0552010613962286
2018-04-04,61.21,62.01285645159671,-0.012946612969253701
2018-04-05,60.31,61.42285645159671,-0.018117953411588283
2018-04-06,59.72,61.552856451596696,-0.02977695199308905
2018-04-09,59.85,62.3228564515967,-0.0396781629147126
2018-04-10,60.62,62.222856451596705,-0.025759930401838327
2018-04-11,60.52,62.212856451596714,-0.027210717336436763
2018-04-12,60.51,62.1228564515967,-0.025962367858170854
2018-04-13,60.42,62.962856451596714,-0.04038661196306359
2018-04-16,61.26,64.2028564515967,-0.045836846119383434
2018-04-17,62.5,63.552856451596696,-0.016566626747903546
2018-04-18,61.85,63.282856451596714,-0.022642095062391232
2018-04-19,61.58,62.85285645159671,-0.020251370000613167
2018-04-20,61.15,63.042856451596705,-0.030024915718246503
2018-04-23,61.34,63.63285645159671,-0.036032587242736835
2018-04-24,61.93,64.1528564515967,-0.03464937610804364
2018-04-25,62.45,64.6528564515967,-0.03407206692013531
2018-04-26,62.95,65.08285645159671,-0.03277140199251938
2018-04-27,63.38,64.24285645159671,-0.013431165724189453
2018-04-30,62.54,64.7928564515967,-0.03477013632327963
2018-05-01,63.09,64.5128564515967,-0.02205539375960286
2018-05-02,62.81,63.88285645159671,-0.016794121477795798
2018-05-03,62.18,63.99285645159671,-0.028329044085849242
2018-05-04,62.29,65.1828564515967,-0.04438063333025111
2018-05-07,63.48,64.4428564515967,-0.014941244144258348
2018-05-08,62.74,65.2028564515967,-0.03777221713323253
2018-05-09,63.5,64.4428564515967,-0.014630891669193513
2018-05-10,62.74,64.52285645159671,-0.02763139373617407
2018-05-11,62.82,64.60285645159671,-0.027597176804906476
2018-05-14,62.9,64.6528564515967,-0.02711181760250625
2018-05-15,62.95,65.0528564515967,-0.03232535151106464
2018-05-16,63.35,65.5628564515967,-0.03375167848628424
2018-05-17,63.86,65.24285645159671,-0.021195522802142208
2018-05-18,63.54,65.3428564515967,-0.027590719927161222
2018-05-21,63.64,65.3928564515967,-0.02680501428920068
2018-05-22,63.69,65.8028564515967,-0.03210888653672461
2018-05-23,64.1,66.2928564515967,-0.03307832199383065
2018-05-24,64.59,66.72285645159671,-0.03196590441453839
2018-05-25,65.02,66.85285645159671,-0.027416277312305226
2018-05-29,65.15,67.7528564515967,-0.038416925690154424
2018-05-30,66.05,66.7328564515967,-0.010232687283392439
2018-05-31,65.03,67.1128564515967,-0.03103513338161823
2018-06-01,65.41,67.4428564515967,-0.03014190914430903
2018-06-04,65.74,67.5328564515967,-0.026547913797807632
2018-06-05,65.83,67.4828564515967,-0.02449298293681812
2018-06-06,65.78,67.4628564515967,-0.02494493325826075
2018-06-07,65.76,67.85285645159671,-0.030844043435218627
2018-06-08,66.15,68.1128564515967,-0.028817708636130424
2018-06-11,66.41,67.92285645159672,-0.022273157087773776
2018-06-12,66.22,67.5928564515967,-0.020310673696410597
2018-06-13,65.89,68.1828564515967,-0.03362804920360607
2018-06-14,66.48,68.5928564515967,-0.030802864334534052
2018-06-15,66.89,68.4528564515967,-0.022831135654679424
2018-06-18,66.75,68.60285645159671,-0.027008444654254338
2018-06-19,66.9,69.12285645159672,-0.03215805257054538
2018-06-20,67.42,69.7828564515967,-0.03386012799914029
2018-06-21,68.08,69.49285645159671,-0.020330959522160352
2018-06-22,67.79,69.9328564515967,-0.030641626273050337
2018-06-25,68.23,69.9128564515967,-0.02407077234445132
2018-06-26,68.21,69.7628564515967,-0.022259072099120814
2018-06-27,68.06,70.0528564515967,-0.028447897095726038
2018-06-28,68.35,69.99285645159671,-0.023471773190637313
2018-06-29,68.29,69.00391531197269,-0.010346011653759257
2018-07-02,67.96,69.5839153119727,-0.023337509892796926
2018-07-03,68.54,70.40391531197271,-0.02647459738159952
2018-07-05,69.36,70.42391531197269,-0.015107301365731018
2018-07-06,69.38,70.3739153119727,-0.014123348225924315
2018-07-09,69.33,70.69391531197272,-0.019293249015191027
2018-07-10,69.65,70.44391531197272,-0.011270175833593576
2018-07-11,69.4,70.8839153119727,-0.02093444338453543
2018-07-12,69.84,71.78391531197269,-0.027080095917371483
2018-07-13,70.74,71.53391531197269,-0.011098446219674707
2018-07-16,70.49,72.1139153119727,-0.022518751130727988
2018-07-17,71.07,71.3639153119727,-0.004118542413036552
2018-07-18,70.32,71.92391531197269,-0.02230016685014513
2018-07-19,70.88,72.0439153119727,-0.016155636557682707
2018-07-20,71.0,71.90391531197271,-0.012571155660312083
2018-07-23,70.86,71.27391531197271,-0.005807388441633532
2018-07-24,70.23,71.9739153119727,-0.024229824158011337
2018-07-25,70.93,72.78391531197269,-0.025471497432176804
2018-07-26,71.74,72.52391531197271,-0.0108090594475021
2018-07-27,71.48,67.7139153119727,0.05561758865480071
2018-07-30,66.67,68.25391531197269,-0.023206219082568147
2018-07-31,67.21,68.1139153119727,-0.013270640923115806
2018-08-01,67.07,69.0839153119727,-0.029151725157414266
2018-08-02,68.04,69.6139153119727,-0.022609205428530288
2018-08-03,68.57,70.7639153119727,-0.03100330588408684
2018-08-06,69.72,70.5939153119727,-0.01237947078173296
2018-08-07,69.55,70.89391531197269,-0.018956708852356674
2018-08-08,69.85,71.0739153119727,-0.01722031643536781
2018-08-09,70.03,69.52391531197271,0.007279289230998298
2018-08-10,68.48,73.7939153119727,-0.07201020964272564
2018-08-13,72.75,75.23391531197271,-0.033015898503655605
2018-08-14,74.19,75.9339153119727,-0.022966224049001838
2018-08-15,74.89,74.92391531197269,-0.00045266336965266163
2018-08-16,73.88,75.8739153119727,-0.026279325427905897
2018-08-17,74.83,76.2239153119727,-0.018287112466837008
2018-08-20,75.18,75.4139153119727,-0.003101752654069645
2018-08-21,74.37,76.1239153119727,-0.02304026671230397
2018-08-22,75.08,76.25391531197269,-0.015394820150151367
2018-08-23,75.21,76.8239153119727,-0.021007980463099152
2018-08-24,75.78,75.5839153119727,0.002594264761463627
2018-08-27,74.54,75.44391531197272,-0.011981288460903405
2018-08-28,74.4,75.2239153119727,-0.010952837386298153
2018-08-29,74.18,75.0139153119727,-0.011116808241571574
2018-08-30,73.97,75.8639153119727,-0.024964639699709967
2018-08-31,74.82,76.39391531197269,-0.020602626603771323
2018-09-04,75.35,76.0439153119727,-0.009125191793793008
2018-09-05,75.0,76.0139153119727,-0.013338548709291298
2018-09-06,74.97,75.7439153119727,-0.010217524520420018
2018-09-07,74.7,76.0839153119727,-0.018189328273895078
2018-09-10,75.04,75.9939153119727,-0.012552522238874597
2018-09-11,74.95,75.53391531197269,-0.007730505026265155
2018-09-12,74.49,74.64391531197269,-0.00206199408658303
2018-09-13,73.6,74.5839153119727,-0.013192057668964474
2018-09-14,73.54,74.53391531197269,-0.013335074480020359
2018-09-17,73.49,74.0939153119727,-0.008150673499030425
2018-09-18,73.05,73.9639153119727,-0.012356232199416395
2018-09-19,72.92,74.3339153119727,-0.01902113330151689
2018-09-20,73.29,74.0139153119727,-0.00978080012280591
2018-09-21,72.97,73.9939153119727,-0.01383783122782023
2018-09-24,72.95,74.1039153119727,-0.015571583594669591
2018-09-25,73.06,73.98391531197271,-0.01248805646574358
2018-09-26,72.94,73.8739153119727,-0.012642017253704951
2018-09-27,72.83,74.2939153119727,-0.019704376944268853
2018-09-28,73.25,74.52386107109429,-0.017093331622727526
2018-10-01,73.03,74.77386107109429,-0.023321800507750123
2018-10-02,73.28,74.10386107109429,-0.01111765377925289
2018-10-03,72.61,73.6338610710943,-0.01390475871020469
2018-10-04,72.14,73.52386107109429,-0.01882193142381572
2018-10-05,72.03,74.16386107109429,-0.028772248913102594
2018-10-08,72.67,73.29386107109428,-0.008511777957626587
2018-10-09,71.8,71.90386107109428,-0.001444443588246136
2018-10-10,70.41,69.98386107109428,0.006089102864341944
2018-10-11,68.49,70.31386107109428,-0.025938855345323475
2018-10-12,68.82,70.45386107109428,-0.023190511439047712
2018-10-15,68.96,71.6338610710943,-0.037326775788904976
2018-10-16,70.14,71.87386107109428,-0.024123666730234916
2018-10-17,70.38,72.04386107109428,-0.023095112426752884
2018-10-18,70.55,72.5938610710943,-0.02815473706643945
2018-10-19,71.1,72.2838610710943,-0.016377944586135507
2018-10-22,70.79,72.99386107109429,-0.03019241671498607
2018-10-23,71.5,73.47386107109429,-0.02686480664442492
2018-10-24,71.98,73.20386107109428,-0.01671853168927362
2018-10-25,71.71,71.29386107109428,0.005836953177367432
2018-10-26,69.8,71.81386107109428,-0.028042790640383508
2018-10-29,70.32,73.50386107109429,-0.04331556226705979
2018-10-30,72.01,72.82386107109429,-0.011175747332316632
2018-10-31,71.33,73.2838610710943,-0.02666154651975572
2018-11-01,71.79,72.7838610710943,-0.013654964939596947
2018-11-02,71.29,66.05386107109429,0.07927074729621064
2018-11-05,64.56,65.94386107109429,-0.02098544198985164
2018-11-06,64.45,67.94386107109429,-0.051422763087284995
2018-11-07,66.45,68.0538610710943,-0.023567524984640986
2018-11-08,66.56,68.3038610710943,-0.025530929639236644
2018-11-09,66.81,68.86386107109429,-0.02982494793566548
2018-11-12,67.37,68.35386107109429,-0.014393642958529851
2018-11-13,66.86,67.9638610710943,-0.016241882872716662
2018-11-14,66.47,67.7138610710943,-0.01836937152037965
2018-11-15,66.22,67.8838610710943,-0.024510407110634902
2018-11-16,66.39,67.5138610710943,-0.016646375325962137
2018-11-19,66.02,66.58386107109429,-0.008468434572940109
2018-11-20,65.09,65.9738610710943,-0.013397140272597419
2018-11-21,64.48,66.39386107109429,-0.028825873962126325
2018-11-23,64.9,66.39386107109429,-0.022499987905427954
2018-11-26,64.9,66.81386107109428,-0.02864467103701429
2018-11-27,65.32,68.3438610710943,-0.044244808878280195
2018-11-28,66.85,69.0338610710943,-0.03163463606425343
2018-11-29,67.54,68.89386107109429,-0.019651403623570762
2018-11-30,67.4,68.5338610710943,-0.016544538033805845
2018-12-03,67.04,67.62386107109428,-0.008633950529391532
2018-12-04,66.13,67.43386107109428,-0.019335405838910136
2018-12-06,65.94,66.5138610710943,-0.008627691459392461
2018-12-07,65.02,66.39386107109429,-0.020692591889228562
2018-12-10,64.9,66.79386107109428,-0.028353819358915122
2018-12-11,65.3,67.04386107109428,-0.02601074942931869
2018-12-12,65.55,67.47386107109429,-0.028512686847240065
2018-12-13,65.98,66.94386107109429,-0.0143980501822365
2018-12-14,65.45,65.70386107109428,-0.0038637161797780983
2018-12-17,64.21,65.51386107109428,-0.019902064231558048
2018-12-18,64.02,64.9838610710943,-0.014832314596385787
2018-12-19,63.49,63.313861071094294,0.00278199632633247
2018-12-20,61.82,62.383861071094294,-0.009038572820167401
2018-12-21,60.89,61.44386107109429,-0.00901409939804143
2018-12-24,59.95,62.723861071094284,-0.044223378850199446
2018-12-26,61.23,63.54386107109429,-0.03641360521837811
2018-12-27,62.05,63.7738610710943,-0.02703084056918814
2018-12-28,62.28,64.07378750437526,-0.027995652734790655
2018-12-31,62.66,63.46378750437526,-0.0126652936419821
2019-01-02,62.05,62.78378750437525,-0.011687531662917139
2019-01-03,61.37,63.26378750437527,-0.029934779106361664
2019-01-04,61.85,63.21378750437526,-0.02157420964976775
2019-01-07,61.8,64.19378750437525,-0.037290018200158426
2019-01-08,62.78,63.89378750437525,-0.01743185915060952
2019-01-09,62.48,64.67378750437524,-0.033920813810801365
2019-01-10,63.26,64.45378750437526,-0.018521603626384553
2019-01-11,63.04,64.36378750437525,-0.020567271686509514
2019-01-14,62.95,64.13378750437526,-0.018458094406080483
2019-01-15,62.72,63.66378750437526,-0.01482455790602144
2019-01-16,62.25,63.653787504375266,-0.022053479602903048
2019-01-17,62.24,64.09378750437526,-0.02892304506499499
2019-01-18,62.68,64.07378750437526,-0.021752850247538258
2019-01-22,62.66,64.30378750437525,-0.025562841135343906
2019-01-23,62.89,63.94378750437526,-0.01647990438951019
2019-01-24,62.53,63.43378750437527,-0.014247730427777605
2019-01-25,62.02,63.68378750437527,-0.026125762451879253
2019-01-28,62.27,63.46378750437526,-0.01881053040354641
2019-01-29,62.05,64.31378750437524,-0.03519910103601409
2019-01-30,62.9,65.26378750437527,-0.036218975250506324
2019-01-31,63.85,64.98378750437526,-0.017447236424914747
2019-02-01,63.57,68.05378750437525,-0.06588593623958083
2019-02-04,66.64,66.76378750437526,-0.0018541114727372854
2019-02-05,65.35,66.74378750437526,-0.020882655247634885
2019-02-06,65.33,66.52378750437526,-0.017945272648475563
2019-02-07,65.11,67.61378750437527,-0.03703072401044316
2019-02-08,66.2,67.70378750437526,-0.022211275909461814
2019-02-11,66.29,68.35378750437526,-0.030192730786763766
2019-02-12,66.94,67.94378750437525,-0.014773793767540733
2019-02-13,66.53,67.97378750437525,-0.021240356869658306
2019-02-14,66.56,68.95378750437526,-0.03471582332186418
2019-02-15,67.54,68.42378750437526,-0.012916378011356588
2019-02-19,67.01,68.76378750437526,-0.025504521609774122
2019-02-20,67.35,68.65378750437526,-0.01899075858403554
2019-02-21,67.24,68.74378750437526,-0.02187524951661357
2019-02-22,67.33,68.67378750437526,-0.019567691738127113
2019-02-25,67.26,68.82378750437525,-0.022721613574025246
2019-02-26,67.41,68.52378750437526,-0.016254027177119323
2019-02-27,67.11,68.96378750437525,-0.02688059301060919
2019-02-28,67.55,68.99378750437526,-0.02092634071268673
2019-03-01,67.58,68.52378750437526,-0.0137731368733085
2019-03-04,67.11,67.99378750437526,-0.012998062570325208
2019-03-05,66.58,67.69378750437525,-0.016453319358194607
2019-03-06,66.28,67.28378750437527,-0.01491871283717483
2019-03-07,65.87,67.19378750437525,-0.019701040133941694
2019-03-08,65.78,67.87378750437526,-0.030848249101176006
2019-03-11,66.46,67.59378750437526,-0.0167735460052727
2019-03-12,66.18,67.86378750437527,-0.024811281042436684
2019-03-13,66.45,67.53378750437527,-0.016048078220180506
2019-03-14,66.12,67.68378750437525,-0.023104314371800716
2019-03-15,66.27,67.87378750437526,-0.02362896728389996
2019-03-18,66.46,67.59378750437526,-0.0167735460052727
2019-03-19,66.18,66.82378750437525,-0.009634106781706842
2019-03-20,65.41,67.32378750437525,-0.02842661673262037
2019-03-21,65.91,66.97378750437525,-0.01588363961506223
2019-03-22,65.56,67.61378750437527,-0.03037527670288198
2019-03-25,66.2,67.69378750437525,-0.022066833005594533
2019-03-26,66.28,67.05378750437525,-0.011539803092029066
2019-03-27,65.64,67.67378750437526,-0.030052810391966944
2019-03-28,66.26,68.17378750437526,-0.028072189831794603
2019-03-29,66.76,67.7745346458298,-0.014969260226299852
2019-04-01,66.78,67.32453464582979,-0.008088205120085679
2019-04-02,66.33,67.46453464582979,-0.01681675641558611
2019-04-03,66.47,67.85453464582979,-0.020404452746694668
2019-04-04,66.86,68.1345346458298,-0.01870614736645615
2019-04-05,67.14,68.23453464582978,-0.016040772484357757
2019-04-08,67.24,67.9545346458298,-0.010514892781679164
2019-04-09,66.96,68.4145346458298,-0.02126060863177226
2019-04-10,67.42,69.1145346458298,-0.02451777552309753
2019-04-11,68.12,70.0045346458298,-0.0269201796049946
2019-04-12,69.01,70.62453464582978,-0.022860818183459863
2019-04-15,69.63,71.0945346458298,-0.020599820409904157
2019-04-16,70.1,71.6345346458298,-0.021421715844414213
2019-04-17,70.64,71.98453464582978,-0.01867810429622152
