CMS,dcf,Deviation
50.68,14563408000.0,-0.9999999965200453
50.48,14504167000.0,-0.9999999965196209
50.27,14907570000.0,-0.9999999966278877
51.7,14639575000.0,-0.9999999964684767
50.75,14216425000.0,-0.9999999964301856
49.25,14368759000.0,-0.9999999965724249
49.79,14385685000.0,-0.9999999965389205
49.85,14292592000.0,-0.9999999965121792
49.52,14035881000.0,-0.9999999964718994
48.61,13903294000.0,-0.9999999965037062
48.14,14061270000.0,-0.9999999965764117
48.7,14174110000.0,-0.9999999965641582
49.1,14323623000.0,-0.9999999965720964
49.63,14286950000.0,-0.9999999965262005
49.5,14467494000.0,-0.9999999965785367
50.14,14625470000.0,-0.9999999965717341
50.7,14625470000.0,-0.9999999965334447
50.7,14577513000.0,-0.9999999965220405
50.53,14611365000.0,-0.9999999965417331
50.65,14715742000.0,-0.9999999965581077
51.02,14896286000.0,-0.9999999965749852
51.66,14918854000.0,-0.9999999965372676
51.74,14650859000.0,-0.9999999964684665
50.79,14619828000.0,-0.999999996525951
50.68,14698816000.0,-0.9999999965521033
50.96,14763699000.0,-0.9999999965482905
51.19,14774983000.0,-0.9999999965353598
51.23,14797551000.0,-0.9999999965379406
51.31,15017589000.0,-0.9999999965833397
52.09,15090935000.0,-0.9999999965482589
52.35,15152997000.0,-0.9999999965452379
52.57,15248911000.0,-0.9999999965525407
52.91,15254553000.0,-0.9999999965315274
52.93,15313794000.0,-0.999999996543639
53.14,15319436000.0,-0.9999999965312039
53.16,15198133000.0,-0.999999996502202
52.73,15409708000.0,-0.9999999965781311
53.48,15243269000.0,-0.9999999964915662
52.89,14822940000.0,-0.999999996431882
51.4,14763699000.0,-0.9999999965184877
51.19,14743952000.0,-0.9999999965280679
51.12,14743952000.0,-0.9999999965328156
51.12,14758057000.0,-0.9999999965361294
51.17,13934325000.0,-0.9999999963277734
48.25,14112048000.0,-0.9999999965809356
48.88,14270024000.0,-0.9999999965746379
49.44,14250277000.0,-0.9999999965305938
49.37,14329265000.0,-0.9999999965546035
49.65,13786082000.0,-0.9999999963985416
48.31,13811480000.0,-0.9999999965021852
48.4,13938470000.0,-0.999999996527596
48.85,13867920000.0,-0.9999999964774818
48.6,14073926000.0,-0.9999999965468058
49.33,13941292000.0,-0.9999999964615905
48.86,14212204000.0,-0.9999999965621096
49.82,14186806000.0,-0.9999999964882864
49.73,14082392000.0,-0.9999999964686397
49.36,14325084000.0,-0.999999996554296
50.22,14415388000.0,-0.9999999965162228
50.54,14539556000.0,-0.9999999965239654
50.98,14511336000.0,-0.9999999964868844
50.88,14533912000.0,-0.999999996499222
50.96,14669368000.0,-0.9999999965260944
51.44,14739918000.0,-0.999999996510157
51.69,14491582000.0,-0.9999999964331017
50.81,14488760000.0,-0.9999999964931436
50.8,14542378000.0,-0.9999999965067612
50.99,14669368000.0,-0.9999999965240493
51.44,14866908000.0,-0.9999999965399665
52.14,14765316000.0,-0.9999999964687515
51.78,14827400000.0,-0.9999999965078166
52.0,14841510000.0,-0.9999999964963133
52.05,14821756000.0,-0.9999999964882703
51.98,14996720000.0,-0.9999999965339087
52.6,15095490000.0,-0.9999999965155155
52.95,15061626000.0,-0.9999999964844433
52.83,15050338000.0,-0.9999999964897799
52.79,15047516000.0,-0.9999999964917797
52.78,14968500000.0,-0.9999999964739286
52.5,15044694000.0,-0.9999999965103976
52.77,15050338000.0,-0.9999999964937665
52.79,15050338000.0,-0.9999999964924375
52.79,15225302000.0,-0.9999999965327453
53.41,15448240000.0,-0.9999999965426483
54.2,15341004000.0,-0.9999999964669848
53.82,15349470000.0,-0.99999999649369
53.85,15349470000.0,-0.9999999964917355
53.85,15504680000.0,-0.9999999965268551
54.4,15420020000.0,-0.9999999964721187
54.1,15434130000.0,-0.9999999964947813
54.15,15391800000.0,-0.999999996481893
54.0,15400266000.0,-0.9999999964935671
54.03,15470816000.0,-0.999999996507618
54.28,15572408000.0,-0.9999999965143477
54.64,15659890000.0,-0.9999999965108312
54.95,15764304000.0,-0.9999999965142768
55.32,15758660000.0,-0.9999999964895493
55.3,15716330000.0,-0.9999999964813668
55.15,15823566000.0,-0.9999999965146921
55.53,15764304000.0,-0.9999999964774848
55.32,15496214000.0,-0.9999999964300957
54.37,15561120000.0,-0.9999999965060355
54.6,15736084000.0,-0.9999999965302676
55.22,15854608000.0,-0.9999999965171009
55.64,15908226000.0,-0.9999999965024384
55.83,16021106000.0,-0.9999999965152219
56.23,15919514000.0,-0.999999996467857
55.87,15733262000.0,-0.9999999964489246
55.21,15826388000.0,-0.9999999965115224
55.54,15829164000.0,-0.9999999964912866
54.99,15803640000.0,-0.9999999965204219
54.9,15792296000.0,-0.9999999965236214
54.86,15710052000.0,-0.9999999965079682
54.57,15863196000.0,-0.9999999965599619
55.11,15644824000.0,-0.9999999964774292
54.34,15724232000.0,-0.9999999965441874
54.62,15659004000.0,-0.999999996511911
54.39,15812148000.0,-0.9999999965602396
54.93,15826328000.0,-0.9999999965292012
54.98,15795132000.0,-0.9999999965191807
54.87,15562580000.0,-0.999999996474235
54.05,15573924000.0,-0.9999999965294553
54.09,15494516000.0,-0.9999999965090874
53.81,15423616000.0,-0.9999999965111943
53.56,15602284000.0,-0.9999999965671693
54.19,15661840000.0,-0.9999999965399978
54.4,15763936000.0,-0.9999999965490852
54.76,15803640000.0,-0.9999999965349755
54.9,15727068000.0,-0.9999999965092031
54.63,15987980000.0,-0.999999996583058
55.55,15826328000.0,-0.999999996490026
54.98,15712888000.0,-0.9999999965009615
54.58,15905736000.0,-0.9999999965685336
55.26,15863196000.0,-0.9999999965164649
55.11,15814984000.0,-0.99999999651533
54.94,15624972000.0,-0.9999999964838338
54.27,15661840000.0,-0.9999999965348899
54.4,16010668000.0,-0.9999999966022655
55.63,16243220000.0,-0.9999999965751865
56.45,16073060000.0,-0.999999996487912
55.85,16073060000.0,-0.9999999965252416
55.85,16177992000.0,-0.9999999965477793
56.22,16246056000.0,-0.9999999965394678
56.46,16319792000.0,-0.9999999965403971
56.72,16214860000.0,-0.9999999965019741
56.35,16314120000.0,-0.9999999965459369
56.7,16498460000.0,-0.9999999965633156
57.35,16467264000.0,-0.9999999965173328
57.24,16163812000.0,-0.9999999964587561
56.17,15970964000.0,-0.9999999964829925
55.49,16044700000.0,-0.999999996541537
55.75,16146796000.0,-0.9999999965473026
56.11,16399200000.0,-0.9999999965784916
57.0,16280088000.0,-0.9999999964987905
56.58,16671456000.0,-0.9999999966061752
57.96,16742356000.0,-0.9999999965381217
58.21,16623244000.0,-0.9999999964982768
57.79,16541000000.0,-0.9999999965062571
57.5,16447412000.0,-0.9999999965040093
57.17,16668620000.0,-0.999999996570202
57.95,16668620000.0,-0.9999999965234074
57.95,16895500000.0,-0.9999999965700926
58.75,16787732000.0,-0.9999999965004207
58.37,16716832000.0,-0.9999999965083097
58.12,16935204000.0,-0.9999999965680957
58.89,16994760000.0,-0.9999999965348143
59.1,17008940000.0,-0.9999999965253566
59.15,16972072000.0,-0.9999999965148628
59.02,16955056000.0,-0.9999999965190325
58.96,16552344000.0,-0.9999999964379668
57.54,16543836000.0,-0.9999999965219675
57.51,16657276000.0,-0.9999999965474548
57.91,16624014000.0,-0.9999999965164851
57.66,16785267000.0,-0.9999999965648446
58.23,16997442000.0,-0.9999999965741904
58.98,16923888000.0,-0.9999999965149852
58.72,16969152000.0,-0.9999999965396031
58.88,16969152000.0,-0.9999999965301742
58.88,16980468000.0,-0.9999999965324866
58.92,17003100000.0,-0.9999999965347496
59.0,16884282000.0,-0.9999999965056258
58.58,16895598000.0,-0.9999999965328247
58.62,16833360000.0,-0.9999999965176293
58.4,16909743000.0,-0.9999999965463697
58.67,17039877000.0,-0.9999999965569001
59.13,16793754000.0,-0.9999999964790481
58.26,16802241000.0,-0.9999999965326054
58.29,16796583000.0,-0.9999999965296513
58.27,16723029000.0,-0.9999999965155834
58.01,16708884000.0,-0.9999999965281943
57.96,16915401000.0,-0.9999999965735368
58.69,17054022000.0,-0.9999999965585831
59.18,16878624000.0,-0.99999999649379
58.56,16782438000.0,-0.9999999965106381
58.22,17000271000.0,-0.9999999965753487
58.99,16918230000.0,-0.9999999965132287
58.7,16782438000.0,-0.999999996502296
58.22,16974810000.0,-0.999999996570212
58.9,17034219000.0,-0.9999999965422541
59.11,17305803000.0,-0.9999999965843827
60.07,17376528000.0,-0.9999999965430378
60.32,17269026000.0,-0.999999996507041
59.94,17311461000.0,-0.9999999965375539
60.09,17220933000.0,-0.999999996510642
59.77,17645283000.0,-0.9999999966126925
61.27,17625480000.0,-0.9999999965237826
61.2,17730153000.0,-0.9999999965482531
61.57,17699034000.0,-0.999999996521279
61.46,17868774000.0,-0.9999999965604803
62.06,17891406000.0,-0.9999999965312956
62.14,17732982000.0,-0.9999999964957952
61.58,17967789000.0,-0.9999999965727558
62.41,18010224000.0,-0.999999996534746
62.56,17984763000.0,-0.9999999965214998
62.47,18143187000.0,-0.9999999965568342
63.03,18148845000.0,-0.9999999965270517
63.05,18525102000.0,-0.99999999659651
64.38,18553392000.0,-0.9999999965300146
64.48,18247860000.0,-0.999999996466435
63.4,18066804000.0,-0.9999999964908016
62.76,17696205000.0,-0.9999999964534769
61.45,17566071000.0,-0.999999996501779
60.99,17639625000.0,-0.9999999965424435
61.25,17747127000.0,-0.9999999965487372
61.63,17645283000.0,-0.9999999965072819
61.27,17699034000.0,-0.9999999965382291
61.46,17956473000.0,-0.9999999965772789
62.37,18030027000.0,-0.9999999965407705
62.63,18092265000.0,-0.9999999965382996
62.85,18165819000.0,-0.9999999965402055
63.11,18188451000.0,-0.9999999965302158
63.19,18443061000.0,-0.9999999965737791
64.09,18510957000.0,-0.9999999965377263
64.33,18711816000.0,-0.9999999965620654
65.04,18420429000.0,-0.9999999964691376
64.01,18403455000.0,-0.9999999965218488
63.95,18551035000.0,-0.999999996552753
64.15,18389782000.0,-0.9999999965116498
63.58,18508600000.0,-0.9999999965648402
64.0,18768868000.0,-0.9999999965900981
64.92,18635905000.0,-0.999999996516402
64.45,18536890000.0,-0.9999999965231492
64.1,18678340000.0,-0.9999999965682175
64.6,18601957000.0,-0.9999999965272471
64.33,18474652000.0,-0.9999999965179317
63.88,18361492000.0,-0.9999999965209799
63.48,18290767000.0,-0.9999999965293965
63.23,18378466000.0,-0.9999999965595605
63.54,18418072000.0,-0.9999999965501275
63.68,18511429000.0,-0.9999999965599631
64.01,18494455000.0,-0.9999999965389627
63.95,18432217000.0,-0.9999999965305313
63.73,18307741000.0,-0.9999999965189589
63.29,18635905000.0,-0.9999999966038676
64.45,18409585000.0,-0.9999999964991063
63.65,18087079000.0,-0.9999999964809132
62.51,18220042000.0,-0.9999999965691627
62.98,18480310000.0,-0.9999999965920485
63.9,18485968000.0,-0.999999996543324
63.92,18321886000.0,-0.9999999965112761
63.34,17849443000.0,-0.9999999964514299
61.67,17583517000.0,-0.9999999964927381
60.73,17761744000.0,-0.9999999965808538
61.36,17379829000.0,-0.9999999964694705
60.01,17266669000.0,-0.9999999965245179
59.61,17258182000.0,-0.9999999965459861
59.58,17261011000.0,-0.9999999965482902
59.59,17515621000.0,-0.999999996597894
60.49,17592004000.0,-0.9999999965615061
60.76,17631610000.0,-0.9999999965539165
60.9,17713651000.0,-0.9999999965619736
61.19,17784376000.0,-0.9999999965593395
61.44,17857930000.0,-0.9999999965595117
61.7,17928655000.0,-0.9999999965585817
61.95,17874904000.0,-0.9999999965342471
61.76,17716480000.0,-0.9999999965139802
61.2,17852272000.0,-0.9999999965718649
61.68,17807008000.0,-0.9999999965361952
61.52,17744770000.0,-0.9999999965330629
61.3,17623123000.0,-0.9999999965216154
60.87,17696677000.0,-0.9999999965603712
61.13,17860759000.0,-0.9999999965774131
61.71,17897536000.0,-0.9999999965520393
61.84,17790034000.0,-0.9999999965238965
61.46,17739112000.0,-0.9999999965353396
61.28,17784376000.0,-0.9999999965542788
61.44,17787205000.0,-0.9999999965458317
61.45,17594833000.0,-0.9999999965074974
60.77,17657071000.0,-0.9999999965583193
60.99,17906023000.0,-0.9999999965938835
61.87,17965432000.0,-0.9999999965561641
62.08,18038986000.0,-0.9999999965585649
62.34,18055960000.0,-0.9999999965474005
62.4,18253990000.0,-0.9999999965815692
63.1,18024841000.0,-0.9999999964992756
62.29,18022012000.0,-0.9999999965436711
62.28,18022012000.0,-0.999999996544226
62.28,18095566000.0,-0.9999999965582729
62.54,18109711000.0,-0.9999999965466042
62.59,18180436000.0,-0.9999999965572883
62.84,62.20469964664311,0.010213060379131278
61.71,62.80469964664311,-0.01743021864290717
62.31,63.08469964664311,-0.012280309662761946
62.59,62.76469964664311,-0.0027834060805936867
62.27,62.74469964664311,-0.00756557365508892
62.25,63.22469964664311,-0.015416437754400047
62.73,63.55469964664311,-0.01297621814324268
63.06,64.18469964664311,-0.017522862190443078
63.69,64.38469964664311,-0.010789825074214443
63.89,65.19469964664312,-0.020012357656598145
64.7,65.87469964664311,-0.01783233400598838
65.38,66.1446996466431,-0.011561011702045265
65.65,66.7046996466431,-0.015811474337343423
66.21,67.04469964664311,-0.012449897621174766
66.55,67.60469964664311,-0.015600981176690842
67.11,67.98469964664311,-0.01286612504268525
67.49,67.74469964664311,-0.0037596985147418938
67.25,67.56469964664309,-0.004657752469691134
67.07,67.80469964664312,-0.010835526895214165
67.31,68.56469964664309,-0.018299498912842105
68.07,69.0046996466431,-0.013545449098822049
68.51,68.9746996466431,-0.0067372478462937035
68.48,67.8646996466431,0.009066574471862987
67.37,68.40469964664311,-0.015126148524707173
67.91,67.81469964664309,0.0014053052487659201
67.32,67.63469964664311,-0.004652931827704765
67.14,68.05469964664312,-0.013440653641739075
67.56,67.8646996466431,-0.004489810582373521
67.37,67.85469964664311,-0.0071431993534303295
67.36,68.41469964664311,-0.015416272410615828
67.92,69.0046996466431,-0.01571921408538257
68.51,69.35469964664311,-0.012179414674806321
68.86,68.9746996466431,-0.0016629234665856973
68.48,69.08469964664312,-0.008753018392437806
68.59,68.94469964664312,-0.00514469782972482
68.45,68.74469964664311,-0.004286870815610633
68.25,67.33469964664312,0.013593293772158566
66.84,66.93469964664311,-0.0014148064777019798
66.44,63.314699646643106,0.04936137059480772
62.82,60.91469964664311,0.03127817036625391
60.42,64.63469964664311,-0.06520800235299007
64.14,64.81469964664309,-0.010409670187803366
64.32,68.84469964664311,-0.06572328254559745
68.35,68.2246996466431,0.0018365834368763156
67.73,68.38469964664311,-0.009573773812359576
67.89,65.91469964664311,0.029967524147817004
65.42,66.0046996466431,-0.00885845477327063
65.51,63.74469964664311,0.027693288432489416
63.25,59.38469964664311,0.06508916229864936
58.89,62.88469964664311,-0.06352419060741032
62.39,57.44469964664311,0.08608801828152446
56.95,65.31469964664309,-0.12806764314766317
64.82,61.13469964664311,0.060281646506122
60.64,56.98469964664311,0.06414529471986463
56.49,50.04469964664311,0.12879086894048775
49.55,49.00469964664311,0.011127511387456046
48.51,51.92469964664311,-0.06576253054674863
51.43,53.814699646643106,-0.04431316466135593
53.32,57.43469964664311,-0.07164135395428328
56.94,58.72469964664311,-0.030390954017337934
58.23,62.43469964664311,-0.0673455573653774
61.94,61.693875750088246,0.003989443796800218
58.75,58.65387575008825,0.0016388388436821
55.71,59.803875750088245,-0.06845502400539993
56.86,57.49387575008824,-0.011025100357532791
54.55,61.79387575008825,-0.11722643485552697
58.85,60.28387575008824,-0.02378539422436088
57.34,63.58387575008825,-0.09819904301885174
60.64,65.27387575008825,-0.07099127632362146
62.33,64.10387575008825,-0.027671895487314746
61.16,65.21387575008825,-0.062162779062901574
62.27,63.64387575008825,-0.0215869277899271
60.7,64.82387575008825,-0.06361661814216091
61.88,66.11387575008824,-0.06403914007541123
63.17,62.133875750088244,0.016675673896139998
59.19,61.35387575008824,-0.03526877028767217
58.41,62.93387575008825,-0.07188299935717701
59.99,62.18387575008825,-0.035280460145412085
59.24,62.343875750088245,-0.049786377775588475
59.4,60.943875750088246,-0.0253327464176909
58.0,62.15387575008825,-0.06683212752154633
59.21,60.203875750088244,-0.01650850111733526
57.26,60.03387575008824,-0.04620517525197709
57.09,58.89387575008825,-0.030629258596307274
55.95,59.68387575008825,-0.06256087935245602
56.74,60.10387575008824,-0.05596770105267801
57.16,57.60387575008824,-0.0077056577236916945
54.66,57.483875750088245,-0.04912465823225065
54.54,58.233875750088245,-0.0634317345790375
55.29,58.42387575008824,-0.05364032614839853
55.48,58.49387575008824,-0.05152463760419734
55.55,57.57387575008825,-0.03515267512774922
54.63,57.31387575008824,-0.0468276785501478
54.37,56.623875750088246,-0.0398043355427633
53.68,59.03387575008824,-0.09069158482416328
56.09,58.25387575008825,-0.03714561000836014
55.31,58.383875750088244,-0.052649395241349595
55.44,57.68387575008825,-0.03889953164398485
54.74,58.53387575008824,-0.0648150443050497
55.59,58.623875750088246,-0.05175153828145995
55.68,58.913875750088245,-0.05489158044543352
55.97,60.873875750088246,-0.08055796825259876
57.93,61.523875750088244,-0.05841432624769405
58.58,61.953875750088244,-0.054457864164913716
59.01,62.443875750088246,-0.05499139361290195
59.5,63.08387575008825,-0.05681128033867244
60.14,61.733875750088245,-0.02581849480082199
58.79,62.383875750088244,-0.057609048922920736
59.44,62.843875750088245,-0.05416400101776775
60.98,,
60.29,,
59.9,61.413875750088245,-0.02465038611548742
58.11,,
58.3,,
58.47,62.07387575008825,-0.05805784972405448
59.13,62.06387575008824,-0.047271874574866035
59.12,61.97387575008825,-0.04604965746529388
59.029999,60.873875750088246,-0.030290115872662726
57.93,61.71387575008825,-0.06131320880592783
58.77,60.763875750088246,-0.0328135051537648
57.82,60.343875750088245,-0.04182488643157056
57.400002,59.71387575008825,-0.038749347970179815
56.77,59.46387575008825,-0.045302727346766436
56.52,60.49387575008824,-0.06569054637043059
57.549999,61.36387575008825,-0.062151823095736636
58.419998,62.90387575008825,-0.07128142259313741
59.959999,63.24387575008824,-0.05192402760173431
60.299999,62.97387575008825,-0.042460095051153
60.029999,62.43387575008825,-0.03850276346306847
59.490002,62.343875750088245,-0.04577632872117687
59.400002,61.93387575008825,-0.04091256552896472
58.990002,62.41387675008826,-0.05485758822189202
59.470001,62.323876750088246,-0.04579104989780991
59.380001,63.04387375008825,-0.05811623766350693
60.099998,62.68387775008824,-0.04122080258642913
59.740002,63.27387775008824,-0.05585046903630486
60.330002,64.70387375008825,-0.0675982981634432
61.759998,64.34387775008824,-0.04015735203470372
61.400002,65.08387475008824,-0.056601927347345704
62.139999,67.02387775008825,-0.07286774376586724
64.080002,66.99387875008826,-0.04349467152003683
64.050003,66.47387475008824,-0.036463524342471465
63.529999,65.93387775008824,-0.03645893176797155
62.990002,66.47387475008824,-0.05240965361483796
63.529999,66.91387675008825,-0.05057064265946587
