date,JNJ,dcf,Deviation
1993-12-16,10.75,,
1993-12-17,10.78,,
1993-12-20,10.66,,
1993-12-21,10.66,,
1993-12-22,10.72,,
1993-12-23,10.88,,
1993-12-27,11.09,,
1993-12-28,11.16,,
1993-12-29,11.19,,
1993-12-30,11.25,,
1993-12-31,11.22,,
1994-01-03,11.31,,
1994-01-04,11.28,,
1994-01-05,11.25,,
1994-01-06,11.03,,
1994-01-07,11.16,,
1994-01-10,11.38,,
1994-01-11,11.13,,
1994-01-12,11.09,,
1994-01-13,10.94,,
1994-01-14,10.94,,
1994-01-17,11.03,,
1994-01-18,10.91,,
1994-01-19,10.72,,
1994-01-20,10.41,,
1994-01-21,10.47,,
1994-01-24,10.09,,
1994-01-25,10.22,,
1994-01-26,10.47,,
1994-01-27,10.59,,
1994-01-28,10.63,,
1994-01-31,10.59,,
1994-02-01,10.53,,
1994-02-02,10.66,,
1994-02-03,10.59,,
1994-02-04,10.5,,
1994-02-07,10.41,,
1994-02-08,10.66,,
1994-02-09,10.41,,
1994-02-10,10.34,,
1994-02-11,10.47,,
1994-02-14,10.53,,
1994-02-15,10.56,,
1994-02-16,10.44,,
1994-02-17,10.31,,
1994-02-18,10.38,,
1994-02-22,10.31,,
1994-02-23,10.25,,
1994-02-24,10.13,,
1994-02-25,10.16,,
1994-02-28,10.03,,
1994-03-01,10.09,,
1994-03-02,10.06,,
1994-03-03,9.94,,
1994-03-04,9.94,,
1994-03-07,9.91,,
1994-03-08,9.94,,
1994-03-09,10.03,,
1994-03-10,9.91,,
1994-03-11,9.91,,
1994-03-14,9.94,,
1994-03-15,9.97,,
1994-03-16,9.88,,
1994-03-17,9.84,,
1994-03-18,9.88,,
1994-03-21,9.88,,
1994-03-22,9.78,,
1994-03-23,9.63,,
1994-03-24,9.66,,
1994-03-25,9.66,,
1994-03-28,9.72,,
1994-03-29,9.5,,
1994-03-30,9.28,,
1994-03-31,9.44,,
1994-04-04,9.22,,
1994-04-05,9.28,,
1994-04-06,9.19,,
1994-04-07,9.28,,
1994-04-08,9.34,,
1994-04-11,9.69,,
1994-04-12,9.88,,
1994-04-13,9.94,,
1994-04-14,9.75,,
1994-04-15,9.81,,
1994-04-18,9.72,,
1994-04-19,10.09,,
1994-04-20,10.13,,
1994-04-21,10.22,,
1994-04-22,10.06,,
1994-04-25,10.03,,
1994-04-26,10.06,,
1994-04-28,10.41,,
1994-04-29,10.34,,
1994-05-02,10.5,,
1994-05-03,10.41,,
1994-05-04,10.44,,
1994-05-05,10.34,,
1994-05-06,10.19,,
1994-05-09,10.19,,
1994-05-10,10.41,,
1994-05-11,10.59,,
1994-05-12,10.5,,
1994-05-13,10.63,,
1994-05-16,10.69,,
1994-05-17,10.81,,
1994-05-18,10.81,,
1994-05-19,10.84,,
1994-05-20,10.81,,
1994-05-23,10.94,,
1994-05-24,10.91,,
1994-05-25,11.0,,
1994-05-26,11.03,,
1994-05-27,11.13,,
1994-05-31,11.06,,
1994-06-01,11.0,,
1994-06-02,10.94,,
1994-06-03,10.94,,
1994-06-06,10.69,,
1994-06-07,10.88,,
1994-06-08,10.84,,
1994-06-09,10.97,,
1994-06-10,10.84,,
1994-06-13,10.91,,
1994-06-14,10.94,,
1994-06-15,10.84,,
1994-06-16,10.94,,
1994-06-17,10.91,,
1994-06-20,10.91,,
1994-06-21,10.97,,
1994-06-22,10.84,,
1994-06-23,10.81,,
1994-06-24,10.66,,
1994-06-27,10.69,,
1994-06-28,10.81,,
1994-06-29,10.88,,
1994-06-30,10.72,,
1994-07-01,10.72,,
1994-07-05,10.69,,
1994-07-06,10.59,,
1994-07-07,10.63,,
1994-07-08,10.69,,
1994-07-11,10.75,,
1994-07-12,10.66,,
1994-07-13,10.59,,
1994-07-14,10.75,,
1994-07-15,10.94,,
1994-07-18,10.91,,
1994-07-19,10.91,,
1994-07-20,11.19,,
1994-07-21,11.59,,
1994-07-22,11.34,,
1994-07-25,11.69,,
1994-07-26,11.66,,
1994-07-27,11.84,,
1994-07-28,11.75,,
1994-07-29,11.75,,
1994-08-01,11.75,,
1994-08-02,11.78,,
1994-08-03,12.0,,
1994-08-04,12.13,,
1994-08-05,11.97,,
1994-08-08,11.91,,
1994-08-09,11.97,,
1994-08-10,12.13,,
1994-08-11,11.94,,
1994-08-12,12.16,,
1994-08-15,12.38,,
1994-08-16,12.38,,
1994-08-17,12.31,,
1994-08-18,12.03,,
1994-08-19,12.25,,
1994-08-22,12.28,,
1994-08-23,12.16,,
1994-08-24,12.31,,
1994-08-25,12.25,,
1994-08-26,12.38,,
1994-08-29,12.38,,
1994-08-30,12.28,,
1994-08-31,12.53,,
1994-09-01,12.63,,
1994-09-02,12.53,,
1994-09-06,12.5,,
1994-09-07,12.34,,
1994-09-08,12.47,,
1994-09-09,12.47,,
1994-09-12,12.34,,
1994-09-13,12.41,,
1994-09-14,12.25,,
1994-09-15,12.47,,
1994-09-16,12.47,,
1994-09-19,12.47,,
1994-09-20,12.34,,
1994-09-21,12.34,,
1994-09-22,12.25,,
1994-09-23,12.34,,
1994-09-26,12.28,,
1994-09-27,12.81,,
1994-09-28,12.94,,
1994-09-29,12.78,,
1994-09-30,12.94,,
1994-10-03,12.84,,
1994-10-04,12.53,,
1994-10-05,12.59,,
1994-10-06,12.63,,
1994-10-07,12.72,,
1994-10-10,12.69,,
1994-10-11,13.03,,
1994-10-12,13.13,,
1994-10-13,13.19,,
1994-10-14,13.09,,
1994-10-17,13.28,,
1994-10-18,13.28,,
1994-10-19,13.63,,
1994-10-20,13.72,,
1994-10-21,13.66,,
1994-10-24,13.5,,
1994-10-25,13.56,,
1994-10-26,13.59,,
1994-10-27,13.59,,
1994-10-28,13.78,,
1994-10-31,13.66,,
1994-11-01,13.94,,
1994-11-02,13.88,,
1994-11-03,13.63,,
1994-11-04,13.16,,
1994-11-07,13.28,,
1994-11-08,13.63,,
1994-11-09,13.69,,
1994-11-10,13.66,,
1994-11-11,13.5,,
1994-11-14,13.69,,
1994-11-15,13.56,,
1994-11-16,13.56,,
1994-11-17,13.53,,
1994-11-18,13.75,,
1994-11-21,13.5,,
1994-11-22,13.19,,
1994-11-23,13.25,,
1994-11-25,13.22,,
1994-11-28,13.34,,
1994-11-29,13.34,,
1994-11-30,13.34,,
1994-12-01,13.38,,
1994-12-02,13.44,,
1994-12-05,13.41,,
1994-12-06,13.41,,
1994-12-07,13.38,,
1994-12-08,13.16,,
1994-12-09,13.25,,
1994-12-12,13.31,,
1994-12-13,13.34,,
1994-12-14,13.59,,
1994-12-15,13.69,,
1994-12-16,13.81,,
1994-12-19,13.84,,
1994-12-20,13.66,,
1994-12-21,13.59,,
1994-12-22,13.66,,
1994-12-23,13.81,,
1994-12-27,13.88,,
1994-12-28,13.78,,
1994-12-29,13.75,,
1994-12-30,13.69,,
1995-01-03,13.63,,
1995-01-04,13.75,,
1995-01-05,13.69,,
1995-01-06,13.59,,
1995-01-09,13.44,,
1995-01-10,13.72,,
1995-01-11,13.72,,
1995-01-12,13.59,,
1995-01-13,13.56,,
1995-01-16,13.69,,
1995-01-17,13.75,,
1995-01-18,13.72,,
1995-01-19,13.63,,
1995-01-20,13.63,,
1995-01-23,13.97,,
1995-01-24,13.78,,
1995-01-25,13.69,,
1995-01-26,13.97,,
1995-01-27,14.28,,
1995-01-30,14.41,,
1995-01-31,14.53,,
1995-02-01,14.19,,
1995-02-02,14.22,,
1995-02-03,14.34,,
1995-02-06,14.44,,
1995-02-07,14.47,,
1995-02-08,14.38,,
1995-02-09,14.19,,
1995-02-10,14.28,,
1995-02-13,14.28,,
1995-02-14,14.25,,
1995-02-15,14.13,,
1995-02-16,14.13,,
1995-02-17,13.91,,
1995-02-21,13.97,,
1995-02-22,14.19,,
1995-02-23,14.25,,
1995-02-24,14.28,,
1995-02-27,14.22,,
1995-02-28,14.19,,
1995-03-01,14.16,,
1995-03-02,14.53,,
1995-03-03,14.44,,
1995-03-06,14.5,,
1995-03-07,14.5,,
1995-03-08,14.53,,
1995-03-09,14.53,,
1995-03-10,14.75,,
1995-03-13,15.06,,
1995-03-14,15.06,,
1995-03-15,15.34,,
1995-03-16,15.41,,
1995-03-17,15.63,,
1995-03-20,15.5,,
1995-03-21,15.44,,
1995-03-22,15.38,,
1995-03-23,15.28,,
1995-03-24,15.47,,
1995-03-27,15.47,,
1995-03-28,15.44,,
1995-03-29,15.0,,
1995-03-30,15.0,,
1995-03-31,14.88,,
1995-04-03,14.88,,
1995-04-04,14.97,,
1995-04-05,14.91,,
1995-04-06,14.81,,
1995-04-07,14.75,,
1995-04-10,15.0,,
1995-04-11,15.03,,
1995-04-12,15.03,,
1995-04-13,15.41,,
1995-04-17,15.13,,
1995-04-18,15.66,,
1995-04-19,15.69,,
1995-04-20,15.75,,
1995-04-21,15.81,,
1995-04-24,16.0,,
1995-04-25,15.94,,
1995-04-26,16.03,,
1995-04-27,15.84,,
1995-04-28,16.25,,
1995-05-01,16.22,,
1995-05-02,16.25,,
1995-05-03,16.44,,
1995-05-04,16.53,,
1995-05-05,16.38,,
1995-05-08,16.63,,
1995-05-09,16.63,,
1995-05-10,16.66,,
1995-05-11,16.88,,
1995-05-12,16.19,,
1995-05-15,15.91,,
1995-05-16,15.88,,
1995-05-17,16.06,,
1995-05-18,15.5,,
1995-05-19,15.66,,
1995-05-22,15.91,,
1995-05-23,16.19,,
1995-05-24,16.25,,
1995-05-25,16.22,,
1995-05-26,16.03,,
1995-05-30,16.03,,
1995-05-31,16.53,,
1995-06-01,16.63,,
1995-06-02,16.47,,
1995-06-05,16.47,,
1995-06-06,16.59,,
1995-06-07,16.56,,
1995-06-08,16.59,,
1995-06-09,16.53,,
1995-06-12,16.56,,
1995-06-13,16.88,,
1995-06-14,17.06,,
1995-06-15,16.94,,
1995-06-16,17.19,,
1995-06-19,17.31,,
1995-06-20,17.09,,
1995-06-21,17.41,,
1995-06-22,17.78,,
1995-06-23,17.78,,
1995-06-26,17.38,,
1995-06-27,16.91,,
1995-06-28,17.06,,
1995-06-29,17.09,,
1995-06-30,16.88,,
1995-07-03,16.92,,
1995-07-05,16.63,,
1995-07-06,16.84,,
1995-07-07,16.22,,
1995-07-10,16.31,,
1995-07-11,16.59,,
1995-07-12,16.5,,
1995-07-13,16.63,,
1995-07-14,16.72,,
1995-07-17,16.81,,
1995-07-18,17.16,,
1995-07-19,17.25,,
1995-07-20,17.16,,
1995-07-21,17.28,,
1995-07-24,17.44,,
1995-07-25,17.5,,
1995-07-26,17.63,,
1995-07-27,17.88,,
1995-07-28,17.94,,
1995-07-31,17.94,,
1995-08-01,17.78,,
1995-08-02,17.63,,
1995-08-03,17.47,,
1995-08-04,17.66,,
1995-08-07,17.69,,
1995-08-08,17.66,,
1995-08-09,17.59,,
1995-08-10,17.56,,
1995-08-11,17.16,,
1995-08-14,17.38,,
1995-08-15,17.25,,
1995-08-16,17.0,,
1995-08-17,16.88,,
1995-08-18,16.84,,
1995-08-21,16.91,,
1995-08-22,17.0,,
1995-08-23,17.06,,
1995-08-24,17.0,,
1995-08-25,17.0,,
1995-08-28,17.22,,
1995-08-29,17.25,,
1995-08-30,17.25,,
1995-08-31,17.25,,
1995-09-01,17.19,,
1995-09-05,17.34,,
1995-09-06,17.38,,
1995-09-07,17.41,,
1995-09-08,17.44,,
1995-09-11,17.5,,
1995-09-12,17.44,,
1995-09-13,17.56,,
1995-09-14,17.97,,
1995-09-15,17.88,,
1995-09-18,17.84,,
1995-09-19,18.03,,
1995-09-20,17.91,,
1995-09-21,18.44,,
1995-09-22,18.19,,
1995-09-25,18.47,,
1995-09-26,18.59,,
1995-09-27,18.66,,
1995-09-28,18.38,,
1995-09-29,18.53,,
1995-10-02,18.38,,
1995-10-03,18.69,,
1995-10-04,18.88,,
1995-10-05,18.88,,
1995-10-06,19.31,,
1995-10-09,19.16,,
1995-10-10,19.03,,
1995-10-11,19.03,,
1995-10-12,19.13,,
1995-10-13,19.41,,
1995-10-16,19.41,,
1995-10-17,19.38,,
1995-10-18,19.53,,
1995-10-19,19.75,,
1995-10-20,19.94,,
1995-10-23,20.19,,
1995-10-24,20.69,,
1995-10-25,20.5,,
1995-10-26,20.09,,
1995-10-27,20.19,,
1995-10-30,20.41,,
1995-10-31,20.38,,
1995-11-01,20.44,,
1995-11-02,20.31,,
1995-11-03,20.06,,
1995-11-06,20.03,,
1995-11-07,20.44,,
1995-11-08,20.53,,
1995-11-09,20.34,,
1995-11-10,19.94,,
1995-11-13,20.44,,
1995-11-14,20.78,,
1995-11-15,21.47,,
1995-11-16,21.06,,
1995-11-17,21.09,,
1995-11-20,20.91,,
1995-11-21,21.34,,
1995-11-22,21.19,,
1995-11-24,21.13,,
1995-11-27,21.09,,
1995-11-28,21.31,,
1995-11-29,21.5,,
1995-11-30,21.66,,
1995-12-01,21.47,,
1995-12-04,21.94,,
1995-12-05,22.38,,
1995-12-06,22.69,,
1995-12-07,22.72,,
1995-12-08,22.56,,
1995-12-11,22.53,,
1995-12-12,22.69,,
1995-12-13,22.72,,
1995-12-14,22.88,,
1995-12-15,22.84,,
1995-12-18,22.28,,
1995-12-19,21.75,,
1995-12-20,21.81,,
1995-12-21,22.09,,
1995-12-22,21.63,,
1995-12-26,21.63,,
1995-12-27,21.72,,
1995-12-28,21.5,,
1995-12-29,21.38,,
1996-01-02,21.06,,
1996-01-03,21.91,,
1996-01-04,21.69,,
1996-01-05,21.69,,
1996-01-08,21.97,,
1996-01-09,22.09,,
1996-01-10,21.38,,
1996-01-11,20.94,,
1996-01-12,21.44,,
1996-01-15,21.63,,
1996-01-16,21.69,,
1996-01-17,21.84,,
1996-01-18,21.69,,
1996-01-19,21.59,,
1996-01-22,21.69,,
1996-01-23,21.94,,
1996-01-24,23.44,,
1996-01-25,23.25,,
1996-01-26,23.31,,
1996-01-29,23.56,,
1996-01-30,24.09,,
1996-01-31,24.0,,
1996-02-01,23.59,,
1996-02-02,23.97,,
1996-02-05,24.47,,
1996-02-06,24.28,,
1996-02-07,24.25,,
1996-02-08,24.69,,
1996-02-09,24.78,,
1996-02-12,24.72,,
1996-02-13,24.75,,
1996-02-14,24.41,,
1996-02-15,23.78,,
1996-02-16,23.53,,
1996-02-20,23.16,,
1996-02-21,23.72,,
1996-02-22,23.78,,
1996-02-23,23.38,,
1996-02-26,23.44,,
1996-02-27,23.38,,
1996-02-28,23.47,,
1996-02-29,23.38,,
1996-03-01,24.0,,
1996-03-04,24.19,,
1996-03-05,24.06,,
1996-03-06,23.97,,
1996-03-07,24.56,,
1996-03-08,23.75,,
1996-03-11,23.81,,
1996-03-12,23.53,,
1996-03-13,23.22,,
1996-03-14,23.16,,
1996-03-15,23.5,,
1996-03-18,23.59,,
1996-03-19,23.13,,
1996-03-20,23.44,,
1996-03-21,23.53,,
1996-03-22,23.63,,
1996-03-25,23.41,,
1996-03-26,23.66,,
1996-03-27,23.28,,
1996-03-28,23.19,,
1996-03-29,23.06,,
1996-04-01,23.31,,
1996-04-02,23.81,,
1996-04-03,23.53,,
1996-04-04,23.66,,
1996-04-08,23.03,,
1996-04-09,22.81,,
1996-04-10,22.06,,
1996-04-11,21.88,,
1996-04-12,22.16,,
1996-04-15,22.44,,
1996-04-16,22.78,,
1996-04-17,22.66,,
1996-04-18,22.91,,
1996-04-19,22.72,,
1996-04-22,22.5,,
1996-04-23,22.63,,
1996-04-24,22.44,,
1996-04-25,22.53,,
1996-04-26,22.66,,
1996-04-29,22.97,,
1996-04-30,23.13,,
1996-05-01,23.19,,
1996-05-02,22.38,,
1996-05-03,22.38,,
1996-05-06,22.44,,
1996-05-07,22.44,,
1996-05-08,22.97,,
1996-05-09,22.72,,
1996-05-10,22.91,,
1996-05-13,23.16,,
1996-05-14,23.13,,
1996-05-15,23.47,,
1996-05-16,23.56,,
1996-05-17,23.72,,
1996-05-20,23.81,,
1996-05-21,23.91,,
1996-05-22,24.25,,
1996-05-23,24.13,,
1996-05-24,24.41,,
1996-05-28,24.34,,
1996-05-29,24.06,,
1996-05-30,24.44,,
1996-05-31,24.34,,
1996-06-03,24.25,,
1996-06-04,24.56,,
1996-06-05,24.81,,
1996-06-06,24.56,,
1996-06-07,24.66,,
1996-06-10,24.84,,
1996-06-11,25.0,,
1996-06-12,25.0,,
1996-06-13,24.44,,
1996-06-14,24.5,,
1996-06-17,24.38,,
1996-06-18,23.94,,
1996-06-19,24.0,,
1996-06-20,23.94,,
1996-06-21,24.06,,
1996-06-24,24.19,,
1996-06-25,24.69,,
1996-06-26,24.69,,
1996-06-27,24.56,,
1996-06-28,24.75,,
1996-07-01,24.81,,
1996-07-02,24.88,,
1996-07-03,24.69,,
1996-07-05,24.19,,
1996-07-08,24.0,,
1996-07-09,23.63,,
1996-07-10,24.0,,
1996-07-11,24.0,,
1996-07-12,23.59,,
1996-07-15,23.0,,
1996-07-16,24.13,,
1996-07-17,23.75,,
1996-07-18,24.56,,
1996-07-19,24.69,,
1996-07-22,24.44,,
1996-07-23,23.69,,
1996-07-24,23.75,,
1996-07-25,23.69,,
1996-07-26,24.06,,
1996-07-29,23.81,,
1996-07-30,24.13,,
1996-07-31,23.88,,
1996-08-01,24.56,,
1996-08-02,24.81,,
1996-08-05,25.19,,
1996-08-06,25.25,,
1996-08-07,25.75,,
1996-08-08,25.63,,
1996-08-09,25.63,,
1996-08-12,26.31,,
1996-08-13,26.25,,
1996-08-14,26.56,,
1996-08-15,26.56,,
1996-08-16,25.81,,
1996-08-19,26.06,,
1996-08-20,25.88,,
1996-08-21,25.94,,
1996-08-22,26.0,,
1996-08-23,25.56,,
1996-08-26,25.25,,
1996-08-27,25.44,,
1996-08-28,25.19,,
1996-08-29,24.94,,
1996-08-30,24.63,,
1996-09-03,24.56,,
1996-09-04,24.56,,
1996-09-05,24.25,,
1996-09-06,24.88,,
1996-09-09,24.94,,
1996-09-10,24.69,,
1996-09-11,24.63,,
1996-09-12,24.63,,
1996-09-13,25.0,,
1996-09-16,25.06,,
1996-09-17,25.0,,
1996-09-18,24.81,,
1996-09-19,25.0,,
1996-09-20,25.25,,
1996-09-23,25.38,,
1996-09-24,25.19,,
1996-09-25,25.13,,
1996-09-26,25.5,,
1996-09-27,25.75,,
1996-09-30,25.63,,
1996-10-01,25.56,,
1996-10-02,25.63,,
1996-10-03,25.5,,
1996-10-04,25.94,,
1996-10-07,26.0,,
1996-10-08,25.94,,
1996-10-09,25.63,,
1996-10-10,25.44,,
1996-10-11,25.75,,
1996-10-14,26.25,,
1996-10-15,25.63,,
1996-10-16,25.63,,
1996-10-17,26.19,,
1996-10-18,25.94,,
1996-10-21,25.38,,
1996-10-22,24.88,,
1996-10-23,24.88,,
1996-10-24,24.31,,
1996-10-25,23.63,,
1996-10-28,23.81,,
1996-10-29,24.13,,
1996-10-30,24.0,,
1996-10-31,24.63,,
1996-11-01,24.56,,
1996-11-04,24.44,,
1996-11-05,25.0,,
1996-11-06,26.25,,
1996-11-07,25.75,,
1996-11-08,25.75,,
1996-11-11,25.75,,
1996-11-12,25.44,,
1996-11-13,25.44,,
1996-11-14,25.44,,
1996-11-15,25.38,,
1996-11-18,25.31,,
1996-11-19,25.81,,
1996-11-20,25.69,,
1996-11-21,26.06,,
1996-11-22,26.13,,
1996-11-25,26.88,,
1996-11-26,26.81,,
1996-11-27,26.75,,
1996-11-29,26.63,,
1996-12-02,26.44,,
1996-12-03,25.88,,
1996-12-04,26.0,,
1996-12-05,25.81,,
1996-12-06,25.88,,
1996-12-09,26.19,,
1996-12-10,26.25,,
1996-12-11,25.88,,
1996-12-12,25.25,,
1996-12-13,24.88,,
1996-12-16,24.44,,
1996-12-17,24.31,,
1996-12-18,24.56,,
1996-12-19,25.31,,
1996-12-20,24.94,,
1996-12-23,24.94,,
1996-12-24,25.0,,
1996-12-26,25.06,,
1996-12-27,25.25,,
1996-12-30,25.56,,
1996-12-31,24.88,,
1997-01-02,24.88,,
1997-01-03,25.13,,
1997-01-06,25.31,,
1997-01-07,25.38,,
1997-01-08,25.56,,
1997-01-09,25.75,,
1997-01-10,25.56,,
1997-01-13,25.13,,
1997-01-14,25.63,,
1997-01-15,26.06,,
1997-01-16,25.81,,
1997-01-17,25.69,,
1997-01-20,25.5,,
1997-01-21,26.75,,
1997-01-22,28.69,,
1997-01-23,28.06,,
1997-01-24,27.56,,
1997-01-27,27.31,,
1997-01-28,27.19,,
1997-01-29,27.5,,
1997-01-30,28.44,,
1997-01-31,28.88,,
1997-02-03,28.63,,
1997-02-04,29.44,,
1997-02-05,28.69,,
1997-02-06,29.44,,
1997-02-07,29.88,,
1997-02-10,29.81,,
1997-02-11,30.0,,
1997-02-12,30.44,,
1997-02-13,30.88,,
1997-02-14,30.69,,
1997-02-18,31.38,,
1997-02-19,30.81,,
1997-02-20,30.13,,
1997-02-21,30.13,,
1997-02-24,30.38,,
1997-02-25,30.0,,
1997-02-26,29.38,,
1997-02-27,28.81,,
1997-02-28,28.75,,
1997-03-03,29.19,,
1997-03-04,28.69,,
1997-03-05,29.69,,
1997-03-06,29.56,,
1997-03-07,30.31,,
1997-03-10,30.63,,
1997-03-11,30.44,,
1997-03-12,29.81,,
1997-03-13,29.38,,
1997-03-14,28.94,,
1997-03-17,28.94,,
1997-03-18,28.81,,
1997-03-19,28.69,,
1997-03-20,28.56,,
1997-03-21,28.31,,
1997-03-24,28.94,,
1997-03-25,28.75,,
1997-03-26,28.56,,
1997-03-27,27.56,,
1997-03-31,26.44,,
1997-04-01,27.44,,
1997-04-02,27.19,,
1997-04-03,27.0,,
1997-04-04,27.31,,
1997-04-07,27.25,,
1997-04-08,27.25,,
1997-04-09,26.81,,
1997-04-10,27.19,,
1997-04-11,26.13,,
1997-04-14,26.5,,
1997-04-15,27.5,,
1997-04-16,27.94,,
1997-04-17,27.63,,
1997-04-18,27.88,,
1997-04-21,28.63,,
1997-04-22,29.5,,
1997-04-23,29.0,,
1997-04-24,29.06,,
1997-04-25,29.06,,
1997-04-28,29.75,,
1997-04-29,30.0,,
1997-04-30,30.56,,
1997-05-01,29.81,,
1997-05-02,30.69,,
1997-05-05,31.19,,
1997-05-06,30.75,,
1997-05-07,30.19,,
1997-05-08,30.0,,
1997-05-09,30.56,,
1997-05-12,31.0,,
1997-05-13,31.13,,
1997-05-14,30.63,,
1997-05-15,30.88,,
1997-05-16,30.13,,
1997-05-19,30.63,,
1997-05-20,30.44,,
1997-05-21,29.69,,
1997-05-22,29.75,,
1997-05-23,29.94,,
1997-05-27,29.94,,
1997-05-28,29.69,,
1997-05-29,29.44,,
1997-05-30,30.0,,
1997-06-02,29.69,,
1997-06-03,29.88,,
1997-06-04,29.69,,
1997-06-05,29.63,,
1997-06-06,30.06,,
1997-06-09,30.81,,
1997-06-10,30.94,,
1997-06-11,31.94,,
1997-06-12,32.75,,
1997-06-13,33.19,,
1997-06-16,33.13,,
1997-06-17,32.5,,
1997-06-18,32.13,,
1997-06-19,32.88,,
1997-06-20,32.94,,
1997-06-23,32.0,,
1997-06-24,33.19,,
1997-06-25,32.59,,
1997-06-26,31.94,,
1997-06-27,32.19,,
1997-06-30,32.19,,
1997-07-01,31.56,,
1997-07-02,31.72,,
1997-07-03,32.09,,
1997-07-07,32.38,,
1997-07-08,32.75,,
1997-07-09,31.84,,
1997-07-10,31.19,,
1997-07-11,31.53,,
1997-07-14,31.47,,
1997-07-15,30.88,,
1997-07-16,31.0,,
1997-07-17,31.19,,
1997-07-18,30.09,,
1997-07-21,30.34,,
1997-07-22,31.47,,
1997-07-23,31.31,,
1997-07-24,30.94,,
1997-07-25,30.78,,
1997-07-28,30.28,,
1997-07-29,30.53,,
1997-07-30,30.81,,
1997-07-31,31.06,,
1997-08-01,30.53,,
1997-08-04,30.47,,
1997-08-05,30.72,,
1997-08-06,31.13,,
1997-08-07,30.34,,
1997-08-08,29.66,,
1997-08-11,29.16,,
1997-08-12,28.78,,
1997-08-13,28.53,,
1997-08-14,29.5,,
1997-08-15,28.03,,
1997-08-18,29.03,,
1997-08-19,29.56,,
1997-08-20,29.78,,
1997-08-21,29.56,,
1997-08-22,29.34,,
1997-08-25,28.88,,
1997-08-26,28.59,,
1997-08-27,29.0,,
1997-08-28,28.5,,
1997-08-29,28.34,,
1997-09-02,29.19,,
1997-09-03,28.97,,
1997-09-04,29.34,,
1997-09-05,29.06,,
1997-09-08,28.75,,
1997-09-09,28.84,,
1997-09-10,28.09,,
1997-09-11,28.31,,
1997-09-12,28.75,,
1997-09-15,28.91,,
1997-09-16,29.38,,
1997-09-17,28.91,,
1997-09-18,28.88,,
1997-09-19,29.31,,
1997-09-22,30.13,,
1997-09-23,29.63,,
1997-09-24,29.31,,
1997-09-25,28.78,,
1997-09-26,28.81,,
1997-09-29,29.0,,
1997-09-30,28.84,,
1997-10-01,28.94,,
1997-10-02,29.28,,
1997-10-03,29.81,,
1997-10-06,29.91,,
1997-10-07,30.75,,
1997-10-08,30.5,,
1997-10-09,30.25,,
1997-10-10,30.03,,
1997-10-13,30.31,,
1997-10-14,30.22,,
1997-10-15,29.69,,
1997-10-16,29.44,,
1997-10-17,29.16,,
1997-10-20,29.5,,
1997-10-21,29.91,,
1997-10-22,29.97,,
1997-10-23,29.25,,
1997-10-24,29.16,,
1997-10-27,27.5,,
1997-10-28,28.0,,
1997-10-29,28.56,,
1997-10-30,28.25,,
1997-10-31,28.69,,
1997-11-03,29.5,,
1997-11-04,30.06,,
1997-11-05,30.09,,
1997-11-06,30.09,,
1997-11-07,29.91,,
1997-11-10,29.84,,
1997-11-11,30.28,,
1997-11-12,29.19,,
1997-11-13,29.97,,
1997-11-14,31.19,,
1997-11-17,31.72,,
1997-11-18,31.5,,
1997-11-19,31.56,,
1997-11-20,32.13,,
1997-11-21,32.47,,
1997-11-24,32.06,,
1997-11-25,32.0,,
1997-11-26,31.34,,
1997-11-28,31.47,,
1997-12-01,32.34,,
1997-12-02,32.19,,
1997-12-03,32.25,,
1997-12-04,32.19,,
1997-12-05,32.59,,
1997-12-08,32.59,,
1997-12-09,32.5,,
1997-12-10,33.0,,
1997-12-11,32.59,,
1997-12-12,32.0,,
1997-12-15,32.5,,
1997-12-16,32.66,,
1997-12-17,33.19,,
1997-12-18,33.41,,
1997-12-19,33.13,,
1997-12-22,33.47,,
1997-12-23,33.03,,
1997-12-24,32.53,,
1997-12-26,32.44,,
1997-12-29,32.66,,
1997-12-30,33.13,,
1997-12-31,32.94,,
1998-01-02,32.53,,
1998-01-05,32.5,,
1998-01-06,32.0,,
1998-01-07,32.31,,
1998-01-08,32.69,,
1998-01-09,32.31,,
1998-01-12,32.97,,
1998-01-13,33.19,,
1998-01-14,33.25,,
1998-01-15,32.84,,
1998-01-16,33.88,,
1998-01-20,34.66,,
1998-01-21,34.06,,
1998-01-22,33.63,,
1998-01-23,33.44,,
1998-01-26,33.59,,
1998-01-27,33.72,,
1998-01-28,33.44,,
1998-01-29,33.44,,
1998-01-30,33.47,,
1998-02-02,34.41,,
1998-02-03,34.75,,
1998-02-04,34.38,,
1998-02-05,34.44,,
1998-02-06,34.88,,
1998-02-09,34.44,,
1998-02-10,34.88,,
1998-02-11,34.59,,
1998-02-12,34.78,,
1998-02-13,34.53,,
1998-02-17,34.75,,
1998-02-18,35.25,,
1998-02-19,35.28,,
1998-02-20,35.03,,
1998-02-23,36.0,,
1998-02-24,36.56,,
1998-02-25,37.13,,
1998-02-26,37.19,,
1998-02-27,37.69,,
1998-03-02,37.38,,
1998-03-03,37.25,,
1998-03-04,36.66,,
1998-03-05,36.13,,
1998-03-06,36.94,,
1998-03-09,37.09,,
1998-03-10,37.5,,
1998-03-11,37.97,,
1998-03-12,38.0,,
1998-03-13,37.56,,
1998-03-16,37.44,,
1998-03-17,37.53,,
1998-03-18,37.41,,
1998-03-19,37.25,,
