date,TFC,dcf,Deviation
2015-01-07,37.19,41.00205021609837,-0.09297218543968488
2015-01-08,37.81,40.022050216098364,-0.055270787082481676
2015-01-09,36.83,39.68205021609837,-0.07187255196157527
2015-01-12,36.49,39.622050216098366,-0.07904816128938774
2015-01-13,36.43,38.85205021609837,-0.062340345042970036
2015-01-14,35.66,38.692050216098366,-0.07836364832476217
2015-01-15,35.5,39.21205021609837,-0.09466605789906901
2015-01-16,36.02,38.952050216098364,-0.07527332193894598
2015-01-20,35.76,38.83205021609837,-0.07911120322008669
2015-01-21,35.64,40.10205021609837,-0.1112673838881969
2015-01-22,36.91,40.012050216098366,-0.07752789970383211
2015-01-23,36.82,40.18205021609837,-0.08367044981570926
2015-01-26,36.99,39.482050216098365,-0.06311856153514184
2015-01-27,36.29,38.552050216098365,-0.05867522488217214
2015-01-28,35.36,38.86205021609837,-0.09011491150427431
2015-01-29,35.67,38.482050216098365,-0.0730743346653081
2015-01-30,35.29,39.15205021609837,-0.09864234937332572
2015-02-02,35.96,39.67205021609837,-0.093568398806676
2015-02-03,36.48,39.56205021609837,-0.07790420868644066
2015-02-04,36.37,40.28205021609837,-0.09711646242213745
2015-02-05,37.09,41.22205021609837,-0.10023883320788063
2015-02-06,38.03,40.842050216098365,-0.06885183778041493
2015-02-09,37.65,41.00205021609837,-0.08175323425125403
2015-02-10,37.81,40.60205021609837,-0.06876623720324704
2015-02-11,37.41,41.512050216098366,-0.09881589068100505
2015-02-12,38.32,41.47205021609837,-0.07600420523398244
2015-02-13,38.28,41.63205021609837,-0.08051609754261368
2015-02-17,38.44,41.012050216098366,-0.0627144998249507
2015-02-18,37.82,40.99205021609837,-0.07738208260812107
2015-02-19,37.8,41.38205021609837,-0.08656048207840827
2015-02-20,38.19,41.162050216098365,-0.07220364876130503
2015-02-23,37.97,41.412050216098365,-0.08311711683282752
2015-02-24,38.22,41.53205021609837,-0.0797468508986483
2015-02-25,38.34,41.60205021609837,-0.07841080425493263
2015-02-26,38.41,41.24205021609837,-0.0686689968432489
2015-02-27,38.05,41.592050216098365,-0.08516171233913838
2015-03-02,38.4,41.36205021609837,-0.07161275131728162
2015-03-03,38.17,41.00205021609837,-0.0690709416034625
2015-03-04,37.81,41.162050216098365,-0.08143545325124224
2015-03-05,37.97,41.65205021609837,-0.08840021552349109
2015-03-06,38.46,41.762050216098366,-0.07906820184861274
2015-03-09,38.57,40.762050216098366,-0.0537767409754244
2015-03-10,37.57,41.162050216098365,-0.08726606661330794
2015-03-11,37.97,42.18205021609837,-0.09985408946507013
2015-03-12,38.99,42.10205021609837,-0.07391683303129093
2015-03-13,38.91,42.42205021609837,-0.08278831876837522
2015-03-16,39.23,42.64205021609837,-0.08001609206890914
2015-03-17,39.45,42.90205021609837,-0.0804635256056605
2015-03-18,39.71,42.75205021609837,-0.07115565688012027
2015-03-19,39.56,43.00205021609837,-0.08004386299725286
2015-03-20,39.81,42.702050216098364,-0.06772626141983407
2015-03-23,39.51,42.31205021609837,-0.0662234564807801
2015-03-24,39.12,41.67205021609837,-0.06124129249375132
2015-03-25,38.48,41.85205021609837,-0.08057072947889454
2015-03-26,38.66,41.68205021609837,-0.07250243691062974
2015-03-27,38.49,42.24205021609837,-0.08882263519180389
2015-03-30,39.05,42.18205021609837,-0.07425078202820623
2015-03-31,38.99,41.292699850036435,-0.055765301334114614
2015-04-01,38.56,41.69269985003643,-0.07513785054228606
2015-04-02,38.96,41.93269985003643,-0.07089216436498647
2015-04-06,39.2,41.85269985003643,-0.06338180952582251
2015-04-07,39.12,41.722699850036435,-0.06238090678195085
2015-04-08,38.99,41.832699850036434,-0.06795401349248453
2015-04-09,39.1,41.77269985003643,-0.06398197530040906
2015-04-10,39.04,42.152699850036434,-0.07384342784946774
2015-04-13,39.42,41.73269985003643,-0.055416971783444624
2015-04-14,39.0,42.02269985003643,-0.07193016776226502
2015-04-15,39.29,41.92269985003643,-0.06279890988543146
2015-04-16,39.19,41.25269985003643,-0.05000157220096735
2015-04-17,38.52,41.52269985003643,-0.07231465826839278
2015-04-20,38.79,41.39269985003643,-0.06287823358867328
2015-04-21,38.66,41.60269985003643,-0.070733386550485
2015-04-22,38.87,40.59269985003643,-0.04243866154260956
2015-04-23,37.86,40.512699850036434,-0.06547822929243874
2015-04-24,37.78,40.332699850036434,-0.06329107298861192
2015-04-27,37.6,40.69269985003643,-0.07600134327370422
2015-04-28,37.96,41.042699850036435,-0.07510957761794745
2015-04-29,38.31,41.02269985003643,-0.06612679955129819
2015-04-30,38.29,41.19269985003643,-0.0704663656571145
2015-05-01,38.46,41.82269985003643,-0.08040370091108551
2015-05-04,39.09,41.70269985003643,-0.06265061637332203
2015-05-05,38.97,41.39269985003643,-0.05852964070509403
2015-05-06,38.66,41.30269985003643,-0.06398370710950285
2015-05-07,38.57,41.792699850036435,-0.07711154966298794
2015-05-08,39.06,41.74269985003643,-0.06426752125938706
2015-05-11,39.01,41.85269985003643,-0.06792154055108002
2015-05-12,39.12,41.82269985003643,-0.06462279718257058
2015-05-13,39.09,41.902699850036434,-0.06712454949448765
2015-05-14,39.17,41.45269985003643,-0.05506757963400599
2015-05-15,38.72,41.96269985003643,-0.07727576780390633
2015-05-18,39.23,42.512699850036434,-0.07721692251059475
2015-05-19,39.78,42.32269985003643,-0.0600788668739487
2015-05-20,39.59,42.292699850036435,-0.06390464216330005
2015-05-21,39.56,42.14269985003643,-0.061284631958248736
2015-05-22,39.41,42.32269985003643,-0.06882122029920368
2015-05-26,39.59,42.64269985003643,-0.07158786523301752
2015-05-27,39.91,42.62269985003643,-0.06364448661348976
2015-05-28,39.89,42.20269985003643,-0.05479980802778983
2015-05-29,39.47,41.902699850036434,-0.05805592142613025
2015-06-01,39.17,42.18269985003643,-0.07142027088704295
2015-06-02,39.45,42.73269985003643,-0.07681938799927313
2015-06-03,40.0,42.44269985003643,-0.057552885623847416
2015-06-04,39.71,42.93269985003643,-0.0750639922784565
2015-06-05,40.2,43.00269985003643,-0.06517497412511997
2015-06-08,40.27,43.332699850036434,-0.07067872208829973
2015-06-09,40.6,43.89269985003643,-0.07501702700645552
2015-06-10,41.16,43.63269985003643,-0.056670796410375424
2015-06-11,40.9,43.80269985003643,-0.06626760131165799
2015-06-12,41.07,43.98269985003643,-0.06622376206934966
2015-06-15,41.25,44.19269985003643,-0.06658791746198345
2015-06-16,41.46,43.89269985003643,-0.055423791617922324
2015-06-17,41.16,44.012699850036434,-0.06481537964624717
2015-06-18,41.28,43.75269985003643,-0.056515366103387255
2015-06-19,41.02,43.92269985003643,-0.06608655342105574
2015-06-22,41.19,44.292699850036435,-0.07004991478373124
2015-06-23,41.56,43.89269985003643,-0.05314550843320909
2015-06-24,41.16,43.75269985003643,-0.05925805399262174
2015-06-25,41.02,44.02269985003643,-0.06820798952052332
2015-06-26,41.29,42.98269985003643,-0.03938095689526577
2015-06-29,40.25,43.042699850036435,-0.06488207895337383
2015-06-30,40.31,44.61570647829065,-0.09650651795429355
2015-07-01,41.04,43.955706478290644,-0.06633283165931336
2015-07-02,40.38,43.93570647829065,-0.08092976677289976
2015-07-06,40.36,43.915706478290645,-0.08096662363950302
2015-07-07,40.34,43.38570647829064,-0.07020068878709285
2015-07-08,39.81,43.75570647829065,-0.09017581467341418
2015-07-09,40.18,44.275706478290644,-0.09250459911461517
2015-07-10,40.7,44.665706478290645,-0.08878638201364031
2015-07-13,41.09,44.79570647829065,-0.08272459058295112
2015-07-14,41.22,45.165706478290645,-0.08736067219909849
2015-07-15,41.59,45.125706478290645,-0.0783523794800115
2015-07-16,41.55,44.42570647829064,-0.06473068649332359
2015-07-17,40.85,44.75570647829065,-0.08726722882109261
2015-07-20,41.18,44.845706478290644,-0.08174041098148777
2015-07-21,41.27,45.17570647829064,-0.08645590258046199
2015-07-22,41.6,45.03570647829065,-0.07628849965852813
2015-07-23,41.46,44.36570647829065,-0.06549442596417321
2015-07-24,40.79,44.03570647829065,-0.07370624290746342
2015-07-27,40.46,43.97570647829065,-0.07994656049530968
2015-07-28,40.4,44.18570647829065,-0.0856771743629503
2015-07-29,40.61,44.18570647829065,-0.08092450620988634
2015-07-30,40.61,43.845706478290644,-0.07379756738308552
2015-07-31,40.27,43.89570647829065,-0.08259820308584842
2015-08-03,40.32,44.21570647829065,-0.08810684683288716
2015-08-04,40.64,44.445706478290646,-0.08562596434707437
2015-08-05,40.87,44.265706478290646,-0.07671190066639999
2015-08-06,40.69,43.85570647829065,-0.07218459654407194
2015-08-07,40.28,44.54570647829065,-0.09576021609107355
2015-08-10,40.97,43.78570647829065,-0.06430652157426542
2015-08-11,40.21,42.88570647829064,-0.06239156814742286
2015-08-12,39.31,43.265706478290646,-0.09142821879669272
2015-08-13,39.69,43.88570647829064,-0.09560530785498866
2015-08-14,40.31,43.765706478290646,-0.0789592298711046
2015-08-17,40.19,43.665706478290645,-0.07959808184985329
2015-08-18,40.09,43.15570647829065,-0.07103826419416481
2015-08-19,39.58,42.165706478290645,-0.061322498642870316
2015-08-20,38.59,41.17570647829064,-0.06279689407767464
2015-08-21,37.6,39.14570647829065,-0.039485977322899046
2015-08-24,35.57,38.35570647829065,-0.07262821452310786
2015-08-25,34.78,39.89570647829065,-0.12822699307441443
2015-08-26,36.32,40.805706478290645,-0.10992841113232821
2015-08-27,37.23,40.67570647829064,-0.08471165657883983
2015-08-28,37.1,40.49570647829064,-0.08385349395277364
2015-08-31,36.92,38.90570647829065,-0.05103895181542761
2015-09-01,35.33,39.455706478290644,-0.10456552034014888
2015-09-02,35.88,40.055706478290645,-0.10424748045709264
2015-09-03,36.48,39.445706478290646,-0.07518451925617953
2015-09-04,35.87,40.305706478290645,-0.11005157497189133
2015-09-08,36.73,39.845706478290644,-0.07819428374267112
2015-09-09,36.27,40.25570647829065,-0.09900972624688831
2015-09-10,36.68,40.015706478290646,-0.08335992968411887
2015-09-11,36.44,40.13570647829064,-0.09208026474604725
2015-09-14,36.56,40.65570647829065,-0.10074124478632962
2015-09-15,37.08,40.65570647829065,-0.0879509123817589
2015-09-16,37.08,39.735706478290645,-0.06683425849598457
2015-09-17,36.16,38.875706478290645,-0.06985613187009687
2015-09-18,35.3,39.31570647829064,-0.10214000556006897
2015-09-21,35.74,38.82570647829065,-0.07947586169529242
2015-09-22,35.25,38.805706478290645,-0.09162844336514886
2015-09-23,35.23,38.625706478290645,-0.08791312283696828
2015-09-24,35.05,39.25570647829065,-0.10713618109551815
2015-09-25,35.68,38.42570647829064,-0.07145493811133663
2015-09-28,34.85,38.74570647829064,-0.10054550122794692
2015-09-29,35.17,39.17570647829064,-0.10224975727011887
2015-09-30,35.6,39.35243988527387,-0.0953546945554975
2015-10-01,35.63,39.472439885273864,-0.0973448790204473
2015-10-02,35.75,40.292439885273865,-0.11273677886491162
2015-10-05,36.57,40.142439885273866,-0.08899408943461862
2015-10-06,36.42,40.53243988527387,-0.10146045727604924
2015-10-07,36.81,40.63243988527387,-0.09407359971654583
2015-10-08,36.91,40.262439885273864,-0.08326469768912426
2015-10-09,36.54,40.432439885273865,-0.09627022005890751
2015-10-12,36.71,39.94243988527387,-0.08092745196734008
2015-10-13,36.22,39.472439885273864,-0.08239774117655352
2015-10-14,35.75,40.582439885273864,-0.11907711559322509
2015-10-15,36.86,40.21243988527387,-0.08336822870828986
2015-10-16,36.49,39.972439885273864,-0.08712102376709852
2015-10-19,36.25,40.472439885273864,-0.10432877032477161
2015-10-20,36.75,40.002439885273866,-0.08130603769674527
2015-10-21,36.28,40.642439885273866,-0.10733705696774676
2015-10-22,36.92,41.38243988527387,-0.10783414167084537
2015-10-23,37.66,41.012439885273864,-0.08174202497222338
2015-10-26,37.29,40.63243988527387,-0.08226037852295565
2015-10-27,36.91,41.74243988527387,-0.115768026463127
2015-10-28,38.02,41.48243988527387,-0.08346760448155366
2015-10-29,37.76,40.87243988527387,-0.07615008778556598
2015-10-30,37.15,41.52243988527387,-0.10530305775274484
2015-11-02,37.8,41.502439885273866,-0.08921017404057707
2015-11-03,37.78,41.542439885273865,-0.09056858228992926
2015-11-04,37.82,41.87243988527387,-0.0967806007096107
2015-11-05,38.15,42.762439885273864,-0.10786194374428704
2015-11-06,39.04,42.37243988527387,-0.0786464006863109
2015-11-09,38.65,42.05243988527387,-0.08090945244928238
2015-11-10,38.33,42.03243988527387,-0.08808529543798915
2015-11-11,38.31,41.512439885273864,-0.07714410172286446
2015-11-12,37.79,41.072439885273866,-0.07991830761558327
2015-11-13,37.35,41.642439885273866,-0.10307849148848292
2015-11-16,37.92,41.52243988527387,-0.08675886810185951
2015-11-17,37.8,42.072439885273866,-0.1015496105508562
2015-11-18,38.35,42.262439885273864,-0.09257487016591137
2015-11-19,38.54,42.37243988527387,-0.09044652362834071
2015-11-20,38.65,42.49243988527387,-0.09042643575299847
2015-11-23,38.77,42.21243988527387,-0.08155036512056213
2015-11-24,38.49,42.20243988527387,-0.08796742310079775
2015-11-25,38.48,42.38243988527387,-0.09207681048654792
2015-11-27,38.66,42.34243988527387,-0.08696806077428187
2015-11-30,38.62,42.69243988527387,-0.09539018843190084
2015-12-01,38.97,42.21243988527387,-0.0768124252965775
2015-12-02,38.49,41.60243988527387,-0.07481387855753108
2015-12-03,37.88,42.67243988527387,-0.1123076134891392
2015-12-04,38.95,42.42243988527387,-0.08185384656480488
2015-12-07,38.7,41.62243988527387,-0.0702130844162222
2015-12-08,37.9,40.96243988527387,-0.07476214536660997
2015-12-09,37.24,41.28243988527387,-0.09792153507660939
2015-12-10,37.56,40.53243988527387,-0.07333483732258128
2015-12-11,36.81,40.63243988527387,-0.09407359971654583
2015-12-14,36.91,41.402439885273864,-0.10850664593010495
2015-12-15,37.68,42.05243988527387,-0.10397589051200407
2015-12-16,38.33,41.55243988527387,-0.077551159310284
2015-12-17,37.83,40.95243988527387,-0.07624551538372859
2015-12-18,37.23,41.002439885273866,-0.09200525373195534
2015-12-21,37.28,41.362439885273865,-0.09869920383316944
2015-12-22,37.64,41.96243988527387,-0.10300735364987124
2015-12-23,38.24,41.99243988527387,-0.08935989181685511
2015-12-24,38.27,41.81243988527387,-0.08472215194793009
2015-12-28,38.09,42.262439885273864,-0.09872690494444747
2015-12-29,38.54,41.892439885273866,-0.08002493754135154
2015-12-30,38.17,41.53243988527387,-0.08095936320047703
2015-12-31,37.81,41.547296655295504,-0.08995282379748182
2016-01-04,36.65,41.55729665529551,-0.11808507892127751
2016-01-05,36.66,41.047296655295504,-0.10688393664846874
2016-01-06,36.15,40.01729665529551,-0.09664062739189927
2016-01-07,35.12,39.257296655295505,-0.10538923990675297
2016-01-08,34.36,39.577296655295505,-0.13182549330583004
2016-01-11,34.68,39.797296655295504,-0.12858402668952607
2016-01-12,34.9,38.617296655295505,-0.09625988811378283
2016-01-13,33.72,38.91729665529551,-0.13354721684113458
2016-01-14,34.02,38.037296655295506,-0.10561467319040452
2016-01-15,33.14,37.81729665529551,-0.12368141218366413
2016-01-19,32.92,37.757296655295505,-0.12811554543900505
2016-01-20,32.86,36.67729665529551,-0.10407791749680007
2016-01-21,31.78,36.84729665529551,-0.13752153116413934
2016-01-22,31.95,36.007296655295505,-0.11267984636938333
2016-01-25,31.11,36.367296655295505,-0.14456110678575773
2016-01-26,31.47,36.547296655295504,-0.13892400040372976
2016-01-27,31.65,36.80729665529551,-0.14011614880587886
2016-01-28,31.91,37.55729665529551,-0.15036483342043871
2016-01-29,32.66,37.187296655295505,-0.12174309676933226
2016-02-01,32.29,36.477296655295504,-0.11479185792918745
2016-02-02,31.58,36.67729665529551,-0.13897689088706477
2016-02-03,31.78,37.05729665529551,-0.14240911052915084
2016-02-04,32.16,36.95729665529551,-0.12980648179006138
2016-02-05,32.06,36.227296655295504,-0.11503195214778328
2016-02-08,31.33,36.49729665529551,-0.14158025741190805
2016-02-09,31.6,36.16729665529551,-0.12628250042643918
2016-02-10,31.27,35.17729665529551,-0.11107438680076376
2016-02-11,30.28,36.477296655295504,-0.1698946255217031
2016-02-12,31.58,37.477296655295504,-0.1573565113176919
2016-02-16,32.58,37.81729665529551,-0.1384894510846041
2016-02-17,32.92,37.157296655295504,-0.11403673132102354
2016-02-18,32.26,37.27729665529551,-0.13459389777350628
2016-02-19,32.38,37.867296655295505,-0.14490859237315368
2016-02-22,32.97,36.99729665529551,-0.10885380877467632
2016-02-23,32.1,36.897296655295506,-0.13001756470435066
2016-02-24,32.0,37.38729665529551,-0.14409430842153326
2016-02-25,32.49,38.19729665529551,-0.1494162455212461
2016-02-26,33.3,37.05729665529551,-0.10139154753369184
2016-02-29,32.16,38.34729665529551,-0.16134896576708457
2016-03-01,33.45,38.70729665529551,-0.13582185038944738
2016-03-02,33.81,39.16729665529551,-0.1367798421842623
2016-03-03,34.27,39.38729665529551,-0.12992251537546173
2016-03-04,34.49,39.24729665529551,-0.12121335889904206
2016-03-07,34.35,38.55729665529551,-0.1091180404297788
2016-03-08,33.66,38.35729665529551,-0.1224616191674971
2016-03-09,33.46,38.55729665529551,-0.13220057155110332
2016-03-10,33.66,39.34729665529551,-0.14454097584185865
2016-03-11,34.45,39.27729665529551,-0.12290297618139845
2016-03-14,34.38,39.147296655295506,-0.12177843842636382
2016-03-15,34.25,38.85729665529551,-0.1185696652077215
2016-03-16,33.96,39.047296655295504,-0.13028550222581348
2016-03-17,34.15,39.56729665529551,-0.1369134895034706
2016-03-18,34.67,39.52729665529551,-0.12288461560258945
2016-03-21,34.63,39.297296655295504,-0.11876889894578946
2016-03-22,34.4,39.037296655295506,-0.11879143928032343
2016-03-23,34.14,38.58729665529551,-0.11525286922853628
2016-03-24,33.69,38.45729665529551,-0.12396338458280742
2016-03-28,33.56,38.217296655295506,-0.12186358175206446
2016-03-29,33.32,38.42729665529551,-0.1329080393322878
2016-03-30,33.53,38.16729665529551,-0.12149921691276255
2016-03-31,33.27,37.02567245778156,-0.10143428082404049
2016-04-01,33.51,37.20567245778156,-0.09933088729884287
2016-04-04,33.69,36.57567245778156,-0.0788959508840863
2016-04-05,33.06,36.64567245778156,-0.09784709127421543
2016-04-06,33.13,35.95567245778156,-0.07858766822118002
2016-04-07,32.44,36.00567245778156,-0.0990308530402394
2016-04-08,32.49,36.13567245778156,-0.10088846311192667
2016-04-11,32.62,36.56567245778156,-0.10790646506876644
2016-04-12,33.05,37.725672457781556,-0.12393874391540827
2016-04-13,34.21,38.015672457781555,-0.10010798735726578
2016-04-14,34.5,37.545672457781556,-0.08111913460083264
2016-04-15,34.03,37.765672457781555,-0.09891714392104844
2016-04-18,34.25,38.225672457781556,-0.10400529806696002
2016-04-19,34.71,38.725672457781556,-0.10369535770255278
2016-04-20,35.21,38.655672457781556,-0.08913756348553514
2016-04-21,35.14,39.34567245778156,-0.10689034384389551
2016-04-22,35.83,38.975672457781556,-0.0807086128196749
2016-04-25,35.46,39.67567245778156,-0.10625333350726207
2016-04-26,36.16,39.66567245778156,-0.08838051243207468
2016-04-27,36.15,39.11567245778156,-0.07581801031242597
2016-04-28,35.6,38.89567245778156,-0.08473108316506861
2016-04-29,35.38,38.92567245778156,-0.09108827757894644
2016-05-02,35.41,38.34567245778156,-0.0765581164605661
2016-05-03,34.83,37.625672457781555,-0.07430225894084641
2016-05-04,34.11,37.515672457781555,-0.09077999232491818
2016-05-05,34.0,37.53567245778156,-0.09419499442186163
2016-05-06,34.02,37.24567245778156,-0.08660529519068016
2016-05-09,33.73,37.89567245778156,-0.1099247536093313
2016-05-10,34.38,37.445672457781555,-0.08186987324738182
2016-05-11,33.93,37.24567245778156,-0.08902168329864135
2016-05-12,33.73,36.63567245778156,-0.07931265520320441
2016-05-13,33.12,37.045672457781556,-0.10596844914221448
2016-05-16,33.53,37.13567245778156,-0.0970945783163275
2016-05-17,33.62,38.335672457781556,-0.12301003622604634
2016-05-18,34.82,38.52567245778156,-0.09618709347234444
2016-05-19,35.01,38.59567245778156,-0.09290348449567243
2016-05-20,35.08,38.49567245778156,-0.08872873857516195
2016-05-23,34.98,39.055672457781554,-0.104355454695788
2016-05-24,35.54,39.88567245778156,-0.10895322029185783
2016-05-25,36.37,39.64567245778156,-0.0826237078276274
2016-05-26,36.13,39.86567245778156,-0.09370649552538457
2016-05-27,36.35,39.88567245778156,-0.08864517607228561
2016-05-31,36.37,40.18567245778156,-0.09495106649740015
2016-06-01,36.67,40.445672457781555,-0.09335170435657159
2016-06-02,36.93,39.88567245778156,-0.07410361354469075
2016-06-03,36.37,40.295672457781556,-0.09742168869112555
2016-06-06,36.78,40.13567245778156,-0.0836082280996131
2016-06-07,36.62,40.125672457781555,-0.08736731979931478
2016-06-08,36.61,39.695672457781555,-0.07773322044269015
2016-06-09,36.18,39.43567245778156,-0.08255653460117784
2016-06-10,35.92,39.28567245778156,-0.08567175377737224
2016-06-13,35.77,38.89567245778156,-0.0803604169891714
2016-06-14,35.38,39.085672457781556,-0.09480897282205492
2016-06-15,35.57,39.07567245778156,-0.08971496169564797
2016-06-16,35.56,39.265672457781555,-0.09437435362315238
2016-06-17,35.75,39.27567245778156,-0.08976733527787195
2016-06-20,35.76,39.50567245778156,-0.09481353498752465
2016-06-21,35.99,39.49567245778156,-0.08876092593508578
2016-06-22,35.98,40.46567245778156,-0.11085130149416222
2016-06-23,36.95,38.03567245778156,-0.028543532626815526
2016-06-24,34.52,36.56567245778156,-0.05594516168527941
2016-06-27,33.05,37.63567245778156,-0.12184377635142873
2016-06-28,34.12,38.195672457781555,-0.10670508451674676
2016-06-29,34.68,39.125672457781555,-0.11362545813311309
2016-06-30,35.61,38.508564323241686,-0.07527064106859649
2016-07-01,35.27,37.45856432324169,-0.058426273477965585
2016-07-05,34.22,37.69856432324169,-0.09227312460536086
2016-07-06,34.46,38.008564323241686,-0.09336222997172738
2016-07-07,34.77,38.45856432324169,-0.09591008890086339
2016-07-08,35.22,38.618564323241685,-0.08800338341931424
2016-07-11,35.38,39.258564323241686,-0.09879536835088776
2016-07-12,36.02,39.13856432324169,-0.07968008988489605
2016-07-13,35.9,39.908564323241684,-0.10044371154958343
2016-07-14,36.67,40.008564323241686,-0.08344624156639013
2016-07-15,36.77,39.91856432324169,-0.07887468842181045
2016-07-18,36.68,39.85856432324169,-0.07974608160656338
2016-07-19,36.62,39.67856432324169,-0.07708354310214138
2016-07-20,36.44,39.828564323241686,-0.08507874639268165
2016-07-21,36.59,40.118564323241685,-0.08795340468346458
2016-07-22,36.88,40.02856432324169,-0.07865793781201247
2016-07-25,36.79,40.228564323241685,-0.08547569074581884
2016-07-26,36.99,40.188564323241685,-0.07958891732272966
2016-07-27,36.95,40.34856432324169,-0.08423011773145139
2016-07-28,37.11,40.10856432324169,-0.07476119810910586
2016-07-29,36.87,39.908564323241684,-0.07613815166666138
2016-08-01,36.67,39.618564323241685,-0.07442380544597238
2016-08-02,36.38,40.37856432324169,-0.0990269067327918
2016-08-03,37.14,40.20856432324169,-0.07631618723247902
2016-08-04,36.97,41.298564323241685,-0.10481149633585907
2016-08-05,38.06,41.23856432324169,-0.07707747288016709
2016-08-08,38.0,41.23856432324169,-0.0785324216880281
2016-08-09,38.0,40.368564323241685,-0.05867348425561958
2016-08-10,37.13,40.42856432324169,-0.08158994459631097
2016-08-11,37.19,40.24856432324169,-0.07599188628637643
2016-08-12,37.01,40.76856432324169,-0.09219270743608154
2016-08-15,37.53,40.73856432324169,-0.07875987719604483
2016-08-16,37.5,40.908564323241684,-0.0833215337577895
2016-08-17,37.67,40.98856432324169,-0.08096317541329368
2016-08-18,37.75,41.03856432324169,-0.0801335128914159
2016-08-19,37.8,41.02856432324169,-0.07869064824705041
2016-08-22,37.79,41.09856432324169,-0.08050316057806084
2016-08-23,37.86,41.008564323241686,-0.07677821389755968
2016-08-24,37.77,41.148564323241686,-0.082106493356644
2016-08-25,37.91,41.228564323241685,-0.08049187202405006
2016-08-26,37.99,41.328564323241686,-0.08078103795548974
2016-08-29,38.09,41.56856432324169,-0.08368257070876894
2016-08-30,38.33,41.73856432324169,-0.08166462786894824
2016-08-31,38.5,41.55856432324169,-0.07359648662192075
2016-09-01,38.32,41.728564323241685,-0.08168419830689466
2016-09-02,38.49,41.08856432324169,-0.0632430060782585
2016-09-06,37.85,41.09856432324169,-0.0790432555670707
2016-09-07,37.86,41.46856432324169,-0.08701927308390589
2016-09-08,38.23,41.438564323241685,-0.0774294277719969
2016-09-09,38.2,41.94856432324169,-0.08936096821708839
2016-09-12,38.71,41.008564323241686,-0.05605083623810181
2016-09-13,37.77,40.66856432324169,-0.07127284602926554
2016-09-14,37.43,41.34856432324169,-0.0947690539533218
2016-09-15,38.11,41.078564323241686,-0.0722655324534337
2016-09-16,37.84,41.31856432324169,-0.0841888962072429
2016-09-19,38.08,41.188564323241685,-0.07547153862528788
2016-09-20,37.95,41.508564323241686,-0.08573084570041734
2016-09-21,38.27,41.37856432324169,-0.07512499222926527
2016-09-22,38.14,41.10856432324169,-0.07221279487893328
2016-09-23,37.87,40.26856432324169,-0.059564187687151327
2016-09-26,37.03,40.63856432324169,-0.08879655035396772
2016-09-27,37.4,40.88856432324169,-0.08531882644895739
2016-09-28,37.65,40.51856432324169,-0.07079629723198921
2016-09-29,37.28,40.95856432324169,-0.08981184726619695
2016-09-30,37.72,41.26826488447293,-0.0859804717839725
2016-10-03,37.61,41.93826488447293,-0.10320562608863226
2016-10-04,38.28,42.49826488447293,-0.09925734370426276
2016-10-05,38.84,42.61826488447293,-0.08865365342101139
2016-10-06,38.96,42.54826488447293,-0.0843339885707628
2016-10-07,38.89,42.84826488447293,-0.09237865045749616
2016-10-10,39.19,42.40826488447293,-0.07588768116875355
2016-10-11,38.75,42.36826488447293,-0.08540035553353387
2016-10-12,38.71,41.52826488447293,-0.06786377644991992
2016-10-13,37.87,41.54826488447293,-0.08852992765643841
2016-10-14,37.89,41.08826488447293,-0.07783888887655455
2016-10-17,37.43,41.54826488447293,-0.09912002091841798
2016-10-18,37.89,42.42826488447293,-0.1069632448281842
2016-10-19,38.77,42.61826488447293,-0.09029614168724542
2016-10-20,38.96,42.45826488447293,-0.08239302510339397
2016-10-21,38.8,42.57826488447293,-0.08873693878142874
2016-10-24,38.92,42.53826488447293,-0.08505906139565289
2016-10-25,38.88,42.71826488447293,-0.0898506738242556
2016-10-26,39.06,42.98826488447293,-0.09137993578084125
2016-10-27,39.33,42.80826488447293,-0.0812521809482295
2016-10-28,39.15,42.85826488447293,-0.08652391538642046
2016-10-31,39.2,42.68826488447293,-0.08171484350355307
2016-11-01,39.03,42.27826488447293,-0.07683061008650538
2016-11-02,38.62,42.16826488447293,-0.08414538502340574
2016-11-03,38.51,41.90826488447293,-0.0810881789986011
2016-11-04,38.25,42.99826488447293,-0.11042922074252293
2016-11-07,39.34,42.53826488447293,-0.07518559802941893
2016-11-08,38.88,44.26826488447293,-0.12171845674400616
2016-11-09,40.61,45.07826488447293,-0.09912237961962933
2016-11-10,41.42,45.50826488447293,-0.08983565721196751
2016-11-11,41.85,46.50826488447293,-0.100159937078799
2016-11-14,42.85,46.63826488447293,-0.08122653992074524
2016-11-15,42.98,46.47826488447293,-0.07526668418384963
2016-11-16,42.82,47.66826488447293,-0.10170844053634032
2016-11-17,44.01,48.14826488447293,-0.08594836998596511
2016-11-18,44.49,48.27826488447293,-0.07846729565650357
2016-11-21,44.62,48.15826488447293,-0.07347160228801619
2016-11-22,44.5,48.26826488447293,-0.07806920123381345
2016-11-23,44.61,48.30826488447293,-0.07655553130126225
2016-11-25,44.65,47.69826488447293,-0.06390724886651422
2016-11-28,44.04,47.80826488447293,-0.07882036492181466
2016-11-29,44.15,48.90826488447293,-0.09728958685638323
2016-11-30,45.25,49.49826488447293,-0.08582654148358981
2016-12-01,45.84,48.86826488447293,-0.06196792318351996
2016-12-02,45.21,49.18826488447293,-0.08087833335484729
