date,PHM,dcf,Deviation
2016-12-23,18.38,19.871527641667146,-0.07505852939759261
2016-12-27,18.62,19.70152764166715,-0.05489562339215781
2016-12-28,18.45,19.751527641667145,-0.06589503684370657
2016-12-29,18.5,19.631527641667148,-0.057638287876564664
2016-12-30,18.38,20.592779935871018,-0.107454163195156
2017-01-03,18.55,21.032779935871016,-0.11804335629626783
2017-01-04,18.99,20.972779935871017,-0.0945406351439253
2017-01-05,18.93,20.50277993587102,-0.07671057001979187
2017-01-06,18.46,20.57277993587102,-0.10269783385895948
2017-01-09,18.53,20.73277993587102,-0.1062462411063293
2017-01-10,18.69,20.882779935871017,-0.1050042160385174
2017-01-11,18.84,21.05277993587102,-0.10510630627458128
2017-01-12,19.01,21.23277993587102,-0.10468624186679465
2017-01-13,19.19,21.202779935871018,-0.0949300017242447
2017-01-17,19.16,21.25277993587102,-0.09847087967719304
2017-01-18,19.21,20.98277993587102,-0.08448737208745016
2017-01-19,18.94,21.16277993587102,-0.10503251191982554
2017-01-20,19.12,21.25277993587102,-0.10035298640020518
2017-01-23,19.21,22.382779935871017,-0.1417509328582669
2017-01-24,20.34,22.48277993587102,-0.09530760617606004
2017-01-25,20.44,23.222779935871017,-0.1198297509409113
2017-01-26,21.18,23.30277993587102,-0.0910955663535804
2017-01-27,21.26,23.432779935871018,-0.09272395088492735
2017-01-30,21.39,23.55277993587102,-0.09182694958980586
2017-01-31,21.51,23.25277993587102,-0.07494931533680871
2017-02-01,21.21,23.30277993587102,-0.08980816630592248
2017-02-02,21.26,23.432779935871018,-0.09272395088492735
2017-02-03,21.39,23.332779935871017,-0.08326397202607871
2017-02-06,21.29,23.292779935871017,-0.08598286427747193
2017-02-07,21.25,23.312779935871017,-0.08848279533995207
2017-02-08,21.27,23.442779935871016,-0.09268439757634428
2017-02-09,21.4,23.66277993587102,-0.09562612431858919
2017-02-10,21.62,23.562779935871017,-0.08245121930258348
2017-02-13,21.52,23.532779935871016,-0.08553090375875805
2017-02-14,21.49,23.672779935871016,-0.09220632058356115
2017-02-15,21.63,23.382779935871017,-0.07496028875429461
2017-02-16,21.34,23.442779935871016,-0.08969840358623349
2017-02-17,21.4,23.652779935871017,-0.09524377016058594
2017-02-21,21.61,23.75277993587102,-0.09021175380971014
2017-02-22,21.71,23.64277993587102,-0.08174926726525034
2017-02-23,21.6,23.772779935871018,-0.0913978063033547
2017-02-24,21.73,24.14277993587102,-0.099937950073684
2017-02-27,22.1,24.092779935871018,-0.08271274386663974
2017-02-28,22.05,24.532779935871016,-0.10120255194727346
2017-03-01,22.49,24.46277993587102,-0.08064414351282423
2017-03-02,22.42,24.522779935871018,-0.08574802454574681
2017-03-03,22.48,24.50277993587102,-0.08255307933079692
2017-03-06,22.46,24.832779935871017,-0.09555031462440211
2017-03-07,22.79,25.202779935871018,-0.09573467458789808
2017-03-08,23.16,25.16277993587102,-0.07959295200988259
2017-03-09,23.12,25.57277993587102,-0.09591369972376351
2017-03-10,23.53,25.432779935871018,-0.07481604215775439
2017-03-13,23.39,25.222779935871017,-0.0726636770621979
2017-03-14,23.18,25.472779935871017,-0.09000901910365511
2017-03-15,23.43,25.852779935871016,-0.09371448416305062
2017-03-16,23.81,25.762779935871016,-0.07579849460081167
2017-03-17,23.72,25.782779935871016,-0.08000611031865945
2017-03-20,23.74,25.442779935871016,-0.06692586030940428
2017-03-21,23.4,25.41277993587102,-0.0792034535753372
2017-03-22,23.37,25.462779935871016,-0.08218976644112552
2017-03-23,23.42,25.532779935871016,-0.08274774392673034
2017-03-24,23.49,25.512779935871016,-0.0792849678065457
2017-03-27,23.47,25.772779935871018,-0.08934930347447578
2017-03-28,23.73,25.792779935871017,-0.07997509151784876
2017-03-29,23.75,25.872779935871016,-0.08204684386960337
2017-03-30,23.83,25.592779935871018,-0.06887801717078401
2017-03-31,23.55,24.72266366746333,-0.04743273958002481
2017-04-03,23.48,24.61266366746333,-0.04601954842297917
2017-04-04,23.37,24.53266366746333,-0.04739247573044103
2017-04-05,23.29,24.60266366746333,-0.0533545345010471
2017-04-06,23.36,24.52266366746333,-0.047411801720624425
2017-04-07,23.28,24.70266366746333,-0.05759150861682838
2017-04-10,23.46,25.002663667463334,-0.06169997277013506
2017-04-11,23.76,25.01266366746333,-0.050081178243035485
2017-04-12,23.77,24.95266366746333,-0.047396289359097454
2017-04-13,23.71,25.35266366746333,-0.06479254760009545
2017-04-17,24.11,25.44266366746333,-0.05237909382764705
2017-04-18,24.2,25.43266366746333,-0.04846773753550282
2017-04-19,24.19,24.58266366746333,-0.015973194474569574
2017-04-20,23.34,24.56266366746333,-0.049777323991246014
2017-04-21,23.32,24.322663667463328,-0.041223431823571244
2017-04-24,23.08,23.44266366746333,-0.015470241462649192
2017-04-25,22.2,23.94266366746333,-0.07278487020771651
2017-04-26,22.7,24.11266366746333,-0.05858596490812096
2017-04-27,22.87,23.912663667463335,-0.043602991367374444
2017-04-28,22.67,23.72266366746333,-0.0443737550816059
2017-05-01,22.48,23.56266366746333,-0.04594827150031988
2017-05-02,22.32,23.42266366746333,-0.04707678354255884
2017-05-03,22.18,23.39266366746333,-0.05183948628945645
2017-05-04,22.15,23.58266366746333,-0.060750714493713276
2017-05-05,22.34,23.49266366746333,-0.049064835038682086
2017-05-08,22.25,23.95266366746333,-0.07108452283643862
2017-05-09,22.71,24.13266366746333,-0.058951787795452626
2017-05-10,22.89,24.26266366746333,-0.05657514303774058
2017-05-11,23.02,23.99266366746333,-0.0405400451131388
2017-05-12,22.75,24.18266366746333,-0.059243418639234324
2017-05-15,22.94,24.31266366746333,-0.05645879391242148
2017-05-16,23.07,23.78266366746333,-0.029965679094150932
2017-05-17,22.54,23.99266366746333,-0.060546160592969134
2017-05-18,22.75,24.37266366746333,-0.0665771985205511
2017-05-19,23.13,24.53266366746333,-0.05717535146106556
2017-05-22,23.29,24.162663667463335,-0.03611620305912033
2017-05-23,22.92,24.322663667463328,-0.057668999030713985
2017-05-24,23.08,24.13266366746333,-0.04361987064372741
2017-05-25,22.89,24.08266366746333,-0.04952374388198044
2017-05-26,22.84,23.912663667463335,-0.04485755674817815
2017-05-30,22.67,23.912663667463335,-0.051966760572731974
2017-05-31,22.67,24.322663667463328,-0.06794747853517835
2017-06-01,23.08,24.95266366746333,-0.07504864780849685
2017-06-02,23.71,24.64266366746333,-0.03784751843587275
2017-06-05,23.4,24.68266366746333,-0.051966176938761155
2017-06-06,23.44,24.83266366746333,-0.05608192846778848
2017-06-07,23.59,24.662663667463335,-0.043493423173039725
2017-06-08,23.42,24.68266366746333,-0.0511558916199053
2017-06-09,23.44,24.71266366746333,-0.05149844163253503
2017-06-12,23.47,25.36266366746333,-0.07462401001245578
2017-06-13,24.12,25.52266366746333,-0.05495757361922482
2017-06-14,24.28,25.322663667463328,-0.04117511811377994
2017-06-15,24.08,25.252663667463334,-0.04643722669835615
2017-06-16,24.01,25.40266366746333,-0.05482352896901532
2017-06-19,24.16,25.47266366746333,-0.05153224981100102
2017-06-20,24.23,25.52266366746333,-0.05064767863987629
2017-06-21,24.28,25.28266366746333,-0.03965814997387607
2017-06-22,24.04,25.39266366746333,-0.053269861136961194
2017-06-23,24.15,25.43266366746333,-0.050433713284396386
2017-06-26,24.19,25.31266366746333,-0.04435185811386533
2017-06-27,24.07,25.732663667463328,-0.06461296385595783
2017-06-28,24.49,25.30266366746333,-0.03211771211693959
2017-06-29,24.06,25.77266366746333,-0.06645272252652268
2017-06-30,24.53,25.146860177873403,-0.024530306110190803
2017-07-03,24.49,25.296860177873405,-0.03189566500348329
2017-07-05,24.64,25.066860177873405,-0.017028864997228332
2017-07-06,24.41,25.596860177873406,-0.04636741262896604
2017-07-07,24.94,25.726860177873405,-0.030585161672785466
2017-07-10,25.07,25.32686017787341,-0.010141808975508648
2017-07-11,24.67,25.046860177873405,-0.015046204402351604
2017-07-12,24.39,25.026860177873406,-0.025447066605520985
2017-07-13,24.37,25.016860177873408,-0.025856968991078033
2017-07-14,24.36,25.016860177873408,-0.026256699410039497
2017-07-17,24.36,24.816860177873405,-0.018409265902249006
2017-07-18,24.16,25.116860177873406,-0.03809632936191398
2017-07-19,24.46,24.946860177873408,-0.019515889951763454
2017-07-20,24.29,24.966860177873407,-0.02711034439457738
2017-07-21,24.31,25.07686017787341,-0.030580390544668434
2017-07-24,24.42,25.196860177873408,-0.030831626337141982
2017-07-25,24.54,24.946860177873408,-0.016309073565669463
2017-07-26,24.29,25.016860177873408,-0.0290548123427693
2017-07-27,24.36,25.006860177873406,-0.0258673089413185
2017-07-28,24.35,25.07686017787341,-0.028985294519237925
2017-07-31,24.42,25.546860177873405,-0.04410953714184407
2017-08-01,24.89,25.856860177873408,-0.037392791360676636
2017-08-02,25.2,25.946860177873408,-0.028784221780726482
2017-08-03,25.29,26.256860177873406,-0.03682314531606401
2017-08-04,25.6,26.116860177873406,-0.01979028774336722
2017-08-07,25.46,25.966860177873407,-0.019519501949847085
2017-08-08,25.31,25.966860177873407,-0.025296095614714464
2017-08-09,25.31,25.436860177873406,-0.004987257742752327
2017-08-10,24.78,25.496860177873405,-0.028115625723025617
2017-08-11,24.84,26.046860177873405,-0.046334190364281325
2017-08-14,25.39,26.186860177873406,-0.030429771742803813
2017-08-15,25.53,26.57686017787341,-0.03938991178291906
2017-08-16,25.92,26.096860177873406,-0.00677706730495331
2017-08-17,25.44,25.936860177873406,-0.019156527600718398
2017-08-18,25.28,26.056860177873407,-0.02981403640232483
2017-08-21,25.4,25.926860177873408,-0.02032101744132686
2017-08-22,25.27,25.596860177873406,-0.012769541873575263
2017-08-23,24.94,25.566860177873405,-0.02451846544754499
2017-08-24,24.91,25.966860177873407,-0.04070034538769407
2017-08-25,25.31,25.956860177873406,-0.024920586443841763
2017-08-28,25.3,25.966860177873407,-0.025681201859038882
2017-08-29,25.31,26.16686017787341,-0.03274600666831129
2017-08-30,25.51,26.476860177873405,-0.036517176560134756
2017-08-31,25.82,26.526860177873406,-0.026646959841218343
2017-09-01,25.87,26.306860177873407,-0.01660632150395691
2017-09-05,25.65,26.286860177873407,-0.024227320173045075
2017-09-06,25.63,26.07686017787341,-0.01713627234357684
2017-09-07,25.42,26.41686017787341,-0.03773575554252928
2017-09-08,25.76,26.826860177873407,-0.039768357936772025
2017-09-11,26.17,27.126860177873407,-0.03527353227019947
2017-09-12,26.47,26.846860177873406,-0.01403740233966011
2017-09-13,26.19,27.026860177873406,-0.030964017735161553
2017-09-14,26.37,26.946860177873408,-0.021407324417969775
2017-09-15,26.29,26.986860177873407,-0.025822202852807785
2017-09-18,26.33,26.886860177873405,-0.020711238656705433
2017-09-19,26.23,26.316860177873405,-0.0033005524704058375
2017-09-20,25.66,26.306860177873407,-0.024589030142695534
2017-09-21,25.65,26.536860177873407,-0.03341993634246443
2017-09-22,25.88,26.826860177873407,-0.03529522916939687
2017-09-25,26.17,26.986860177873407,-0.03026881128406156
2017-09-26,26.33,27.186860177873406,-0.03151743791917472
2017-09-27,26.53,27.626860177873407,-0.03970267235622715
2017-09-28,26.97,27.986860177873407,-0.0363334854789229
2017-09-29,27.33,27.87828745253988,-0.019667185564152367
2017-10-02,27.37,28.01828745253988,-0.02313801133056448
2017-10-03,27.51,28.138287452539878,-0.022328560456978508
2017-10-04,27.63,27.708287452539878,-0.002825416499448896
2017-10-05,27.2,27.73828745253988,-0.019405936774607557
2017-10-06,27.23,27.65828745253988,-0.01548495919260362
2017-10-09,27.15,27.35828745253988,-0.00761332202906384
2017-10-10,26.85,27.47828745253988,-0.022864869349119687
2017-10-11,26.97,27.59828745253988,-0.02276545070487912
2017-10-12,27.09,27.57828745253988,-0.01770550304764873
2017-10-13,27.07,27.618287452539878,-0.019852333475856243
2017-10-16,27.11,27.82828745253988,-0.025811414150615386
2017-10-17,27.32,27.83828745253988,-0.018617792255485655
2017-10-18,27.33,28.28828745253988,-0.0338757676351964
2017-10-19,27.78,28.50828745253988,-0.02554651708743705
2017-10-20,28.0,28.40828745253988,-0.014372124797103036
2017-10-23,27.9,29.18828745253988,-0.044137137358080114
2017-10-24,28.68,29.73828745253988,-0.035586697930364286
2017-10-25,29.23,30.26828745253988,-0.0343028145932569
2017-10-26,29.76,30.57828745253988,-0.026760408142867065
2017-10-27,30.07,30.298287452539878,-0.007534665214906089
2017-10-30,29.79,30.73828745253988,-0.030850367119640065
2017-10-31,30.23,30.91828745253988,-0.02226149988405446
2017-11-01,30.41,30.59828745253988,-0.0061535291094942934
2017-11-02,30.09,30.81828745253988,-0.02363166524620952
2017-11-03,30.31,31.00828745253988,-0.02251938142693799
2017-11-06,30.5,30.94828745253988,-0.014485048751965435
2017-11-07,30.44,31.41828745253988,-0.031137516773238172
2017-11-08,30.91,31.57828745253988,-0.021162878244878613
2017-11-09,31.07,31.65828745253988,-0.018582415534062147
2017-11-10,31.15,32.07828745253988,-0.02893818611462018
2017-11-13,31.57,32.27828745253988,-0.021943154623097705
2017-11-14,31.77,32.23828745253988,-0.014525816646720924
2017-11-15,31.73,32.40828745253988,-0.020929444467968072
2017-11-16,31.9,32.75828745253988,-0.026200620340222858
2017-11-17,32.25,32.95828745253988,-0.021490420385458897
2017-11-20,32.45,33.23828745253987,-0.0237162475252507
2017-11-21,32.73,33.348287452539886,-0.01854030595783407
2017-11-22,32.84,33.65828745253988,-0.02431161875641208
2017-11-24,33.15,33.29828745253988,-0.004453305676793029
2017-11-27,32.79,33.74828745253988,-0.02839514312800362
2017-11-28,33.24,34.31828745253988,-0.031420199916184055
2017-11-29,33.81,34.63828745253988,-0.02391248278872804
2017-11-30,34.13,34.44828745253988,-0.009239572590608147
2017-12-01,33.94,34.94828745253988,-0.02885084008505845
2017-12-04,34.44,33.99828745253988,0.012992199918208547
2017-12-05,33.49,33.60828745253988,-0.003519591788391896
2017-12-06,33.1,34.098287452539886,-0.029276762181366545
2017-12-07,33.59,34.60828745253988,-0.029423225692294164
2017-12-08,34.1,34.31828745253988,-0.006360674402583588
2017-12-11,33.81,34.19828745253988,-0.011354002830660459
2017-12-12,33.69,33.82828745253988,-0.0040879235383670665
2017-12-13,33.32,33.55828745253988,-0.007100703600470659
2017-12-14,33.05,33.93828745253988,-0.02617360860597595
2017-12-15,33.43,34.348287452539886,-0.026734592046509187
2017-12-18,33.84,33.87828745253988,-0.001130147224635003
2017-12-19,33.37,34.04828745253988,-0.019921338290078583
2017-12-20,33.54,34.278287452539885,-0.021538049517849545
2017-12-21,33.77,33.87828745253988,-0.003196367369264985
2017-12-22,33.37,34.06828745253988,-0.02049669956297795
2017-12-26,33.56,34.028287452539885,-0.0137617108469833
2017-12-27,33.52,34.22828745253988,-0.020693043831713
2017-12-28,33.72,33.75828745253988,-0.0011341645394100652
2017-12-29,33.25,34.25875670601733,-0.02944522227335089
2018-01-02,33.37,35.158756706017336,-0.05087656315535172
2018-01-03,34.27,34.718756706017324,-0.012925483185276199
2018-01-04,33.83,35.428756706017325,-0.04512596135629532
2018-01-05,34.54,35.32875670601732,-0.022326194849732195
2018-01-08,34.44,35.538756706017324,-0.03091713970487009
2018-01-09,34.65,34.55875670601733,0.0026402365906521563
2018-01-10,33.67,35.408756706017336,-0.049105274168574575
2018-01-11,34.52,35.36875670601732,-0.023997357698268162
2018-01-12,34.48,34.64875670601732,-0.0048704981667645475
2018-01-16,33.76,35.288756706017324,-0.0433213535617889
2018-01-17,34.4,35.038756706017324,-0.018230004887919704
2018-01-18,34.15,35.48875670601733,-0.03772340398136109
2018-01-19,34.6,36.038756706017324,-0.03992248450061253
2018-01-22,35.15,35.818756706017325,-0.0186705728371912
2018-01-23,34.93,35.69875670601733,-0.021534551254770884
2018-01-24,34.81,35.14875670601732,-0.009637800530205576
2018-01-25,34.26,35.408756706017336,-0.03244272922528568
2018-01-26,34.52,34.318756706017325,0.005863944772433793
2018-01-29,33.43,33.608756706017324,-0.005318753906338958
2018-01-30,32.72,32.718756706017324,3.799942625715147e-05
2018-01-31,31.83,32.348756706017326,-0.016036372301159618
2018-02-01,31.46,31.588756706017328,-0.004076029557465999
2018-02-02,30.7,30.238756706017327,0.015253381561513901
2018-02-05,29.35,31.048756706017326,-0.05471255168449629
2018-02-06,30.16,30.798756706017326,-0.02073969128411368
2018-02-07,29.91,29.558756706017327,0.011882884570417973
2018-02-08,28.67,29.598756706017326,-0.03137823372927384
2018-02-09,28.71,30.068756706017325,-0.045188323524710694
2018-02-12,29.18,29.888756706017325,-0.02371315451454148
2018-02-13,29.0,30.348756706017326,-0.044441909732331975
2018-02-14,29.46,30.388756706017325,-0.030562510832613965
2018-02-15,29.5,30.628756706017327,-0.03685284116660115
2018-02-16,29.74,30.358756706017328,-0.020381490322846085
2018-02-20,29.47,30.228756706017325,-0.025100493328139017
2018-02-21,29.34,30.078756706017327,-0.024560746085277363
2018-02-22,29.19,30.158756706017325,-0.03212190460835662
2018-02-23,29.27,30.228756706017325,-0.03171670986476516
2018-02-26,29.34,29.388756706017325,-0.0016590258140229963
2018-02-27,28.5,28.958756706017326,-0.01584172658634897
2018-02-28,28.07,29.608756706017328,-0.05196964942822502
2018-03-01,28.72,29.838756706017328,-0.03749340889232555
2018-03-02,28.95,30.198756706017328,-0.04135126217856855
2018-03-05,29.31,30.788756706017328,-0.048029114008631635
2018-03-06,29.9,30.508756706017326,-0.01995350750878877
2018-03-07,29.62,30.408756706017325,-0.025938472711751648
2018-03-08,29.52,30.928756706017328,-0.04554844281028758
2018-03-09,30.04,31.068756706017325,-0.033112258586713184
2018-03-12,30.18,31.328756706017327,-0.036667803858194126
2018-03-13,30.44,30.438756706017326,4.0845754466278805e-05
2018-03-14,29.55,29.858756706017328,-0.010340574761945942
2018-03-15,28.97,30.268756706017328,-0.04290750091361173
2018-03-16,29.38,29.988756706017327,-0.020299497974691882
2018-03-19,29.1,29.818756706017325,-0.024104180905446082
2018-03-20,28.93,30.278756706017326,-0.044544652843995
2018-03-21,29.39,29.888756706017325,-0.016687101137161542
2018-03-22,29.0,29.538756706017328,-0.018238977062551065
2018-03-23,28.65,30.058756706017327,-0.046866765641551456
2018-03-26,29.17,30.118756706017326,-0.03150052690680205
2018-03-27,29.23,29.968756706017327,-0.024650896040308345
2018-03-28,29.08,30.378756706017327,-0.042752134940403086
2018-03-29,29.49,29.093636755015172,0.01362370914033284
2018-04-02,28.57,29.20363675501517,-0.02169718656380548
2018-04-03,28.68,31.023636755015172,-0.07554358547717033
2018-04-04,30.5,31.33363675501517,-0.026605170715835902
2018-04-05,30.81,30.553636755015173,0.00839059674108178
2018-04-06,30.03,30.38363675501517,-0.01163905288450362
2018-04-09,29.86,30.353636755015174,-0.01626285373971248
2018-04-10,29.83,30.073636755015173,-0.008101339954322162
2018-04-11,29.55,29.63363675501517,-0.002822358784600243
2018-04-12,29.11,29.81363675501517,-0.023601171530903797
2018-04-13,29.29,30.093636755015172,-0.02670454094855268
2018-04-16,29.57,30.393636755015173,-0.027098986595582963
2018-04-17,29.87,30.47363675501517,-0.019808490856144
2018-04-18,29.95,29.283636755015173,0.022755481177408887
2018-04-19,28.76,29.06363675501517,-0.010447307664027128
2018-04-20,28.54,29.343636755015172,-0.027387087760272988
2018-04-23,28.82,30.17363675501517,-0.04486157124530843
2018-04-24,29.65,31.053636755015173,-0.04520039846181578
2018-04-25,30.53,31.593636755015172,-0.03366617028811436
2018-04-26,31.07,31.58363675501517,-0.016262748935447102
2018-04-27,31.06,30.88363675501517,0.005710572442741535
2018-04-30,30.36,31.40363675501517,-0.03323299027933457
2018-05-01,30.88,31.08363675501517,-0.006551252564818255
2018-05-02,30.56,31.413636755015172,-0.027174082442998015
2018-05-03,30.89,31.503636755015172,-0.01947828308798305
2018-05-04,30.98,31.533636755015173,-0.017557022024334734
2018-05-07,31.01,31.693636755015174,-0.021570158082505175
2018-05-08,31.17,31.283636755015173,-0.0036324662603990365
2018-05-09,30.76,31.573636755015173,-0.025769497550386933
2018-05-10,31.05,31.843636755015172,-0.024922930792136366
2018-05-11,31.32,31.483636755015173,-0.005197517564075715
2018-05-14,30.96,29.823636755015173,0.03810277245258287
2018-05-15,29.3,29.933636755015172,-0.021168051186062797
2018-05-16,29.41,30.103636755015174,-0.023041626520410863
2018-05-17,29.58,30.433636755015172,-0.02804912084240152
2018-05-18,29.91,30.42363675501517,-0.016882819077521982
2018-05-21,29.9,30.003636755015172,-0.003454139771834508
2018-05-22,29.48,30.533636755015173,-0.03450741107156563
2018-05-23,30.01,30.643636755015173,-0.02067759646418177
2018-05-24,30.12,30.99363675501517,-0.028187616765360857
2018-05-25,30.47,31.20363675501517,-0.02351125802338605
2018-05-29,30.68,30.773636755015172,-0.0030427588315480314
2018-05-30,30.25,30.773636755015172,-0.017015757974391366
2018-05-31,30.25,30.88363675501517,-0.02051690868020184
2018-06-01,30.36,30.893636755015173,-0.017273355003390667
2018-06-04,30.37,31.24363675501517,-0.027962069904520215
2018-06-05,30.72,31.67363675501517,-0.030108217834005857
2018-06-06,31.15,31.873636755015173,-0.022703300554534733
2018-06-07,31.35,33.08363675501517,-0.05240163794122077
2018-06-08,32.56,32.78363675501517,-0.006821596904771687
2018-06-11,32.26,33.50363675501517,-0.037119455541763324
2018-06-12,32.98,31.303636755015173,0.05355170896289718
2018-06-13,30.78,31.323636755015173,-0.017355480120874844
2018-06-14,30.8,30.893636755015173,-0.003030939858512216
2018-06-15,30.37,30.143636755015173,0.007509486888544359
2018-06-18,29.62,29.95363675501517,-0.01113843897300082
2018-06-19,29.43,29.90363675501517,-0.015838767668809983
2018-06-20,29.38,29.693636755015174,-0.010562423107779217
2018-06-21,29.17,29.303636755015173,-0.00456041535500884
2018-06-22,28.78,28.763636755015174,0.000568886511959299
2018-06-25,28.24,29.13363675501517,-0.030673711027901063
2018-06-26,28.61,28.693636755015174,-0.0029148189101737554
2018-06-27,28.17,28.873636755015173,-0.024369523000699056
2018-06-28,28.35,29.273636755015172,-0.0315518281088506
2018-06-29,28.75,30.14877755483098,-0.046395829890185425
2018-07-02,28.87,30.12877755483098,-0.0417799080145268
2018-07-03,28.85,30.44877755483098,-0.05250711796071161
2018-07-05,29.17,30.58877755483098,-0.04638229011564099
2018-07-06,29.31,30.918777554830978,-0.05203237909319003
2018-07-09,29.64,30.778777554830977,-0.03699879089747138
2018-07-10,29.5,30.668777554830978,-0.03810968835459405
2018-07-11,29.39,30.90877755483098,-0.04913741904340041
2018-07-12,29.63,30.92877755483098,-0.04199252791444763
2018-07-13,29.65,31.40877755483098,-0.05599637081579012
2018-07-16,30.13,32.198777554830976,-0.06425018935293669
2018-07-17,30.92,32.24877755483098,-0.04120396664871173
2018-07-18,30.97,32.56877755483098,-0.04908927122423823
2018-07-19,31.29,32.38877755483098,-0.03392463803151757
2018-07-20,31.11,32.09877755483098,-0.030804212189761926
2018-07-23,30.82,31.418777554830978,-0.01905795200930438
2018-07-24,30.14,30.258777554830978,-0.003925391718675453
2018-07-25,28.98,30.258777554830978,-0.04226137531543517
2018-07-26,28.98,29.40877755483098,-0.014579917646408425
2018-07-27,28.13,29.418777554830978,-0.04380799142414893
2018-07-30,28.14,29.76877755483098,-0.05471429089860813
2018-07-31,28.49,30.048777554830977,-0.051874907456272656
2018-08-01,28.77,29.83877755483098,-0.035818409546672036
2018-08-02,28.56,29.918777554830978,-0.04541554387844893
2018-08-03,28.64,29.99877755483098,-0.045294430826304244
2018-08-06,28.72,30.638777554830977,-0.0626257869262945
2018-08-07,29.36,30.69877755483098,-0.043610125922434295
2018-08-08,29.42,30.60877755483098,-0.03883779914769425
2018-08-09,29.33,30.01877755483098,-0.022944890196574086
2018-08-10,28.74,28.92877755483098,-0.006525597373521097
2018-08-13,27.65,29.12877755483098,-0.05076689373755494
2018-08-14,27.85,29.01877755483098,-0.04027659513301596
2018-08-15,27.74,29.328777554830978,-0.05417128456379461
2018-08-16,28.05,29.368777554830977,-0.044904066993215586
2018-08-17,28.09,29.40877755483098,-0.04484299125906188
2018-08-20,28.13,30.94877755483098,-0.09107880108792799
2018-08-21,29.67,30.65877755483098,-0.03225104305162274
2018-08-22,29.38,30.028777554830977,-0.021605193672847522
2018-08-23,28.75,29.828777554830978,-0.03616566427665291
2018-08-24,28.55,30.24877755483098,-0.05616020521000098
2018-08-27,28.97,29.71877755483098,-0.025195435897371277
2018-08-28,28.44,29.60877755483098,-0.039474022615981985
2018-08-29,28.33,29.188777554830978,-0.02942149780742853
2018-08-30,27.91,29.228777554830977,-0.04511914849524756
2018-08-31,27.95,29.278777554830977,-0.04538364186628174
2018-09-04,28.0,29.798777554830977,-0.06036413915037797
2018-09-05,28.52,29.348777554830978,-0.02823891227778097
2018-09-06,28.07,28.17877755483098,-0.0038602652162365025
2018-09-07,26.9,28.168777554830978,-0.04504198140516691
2018-09-10,26.89,28.388777554830977,-0.052794719742200624
2018-09-11,27.11,28.74877755483098,-0.05700338220313639
2018-09-12,27.47,28.118777554830977,-0.023072751067000574
2018-09-13,26.84,28.298777554830977,-0.051549136778240245
2018-09-14,27.02,27.92877755483098,-0.03253910963510054
2018-09-17,26.65,28.21877755483098,-0.055593391732960074
2018-09-18,26.94,27.96877755483098,-0.03678307186698182
2018-09-19,26.69,27.668777554830978,-0.03537480298474849
2018-09-20,26.39,27.53877755483098,-0.0417149073717491
2018-09-21,26.26,26.96877755483098,-0.026281412028778206
2018-09-24,25.69,27.17877755483098,-0.05477720812966991
2018-09-25,25.9,26.80877755483098,-0.033898507791796595
2018-09-26,25.53,26.258777554830978,-0.027753674111798077
2018-09-27,24.98,26.048777554830977,-0.04102985457115094
2018-09-28,24.77,27.05385395282584,-0.08441880246741285
2018-10-01,24.51,27.183853952825842,-0.09836184219743005
2018-10-02,24.64,26.63385395282584,-0.07486163873832818
2018-10-03,24.09,26.33385395282584,-0.085207959186128
2018-10-04,23.79,26.40385395282584,-0.09899516780754258
2018-10-05,23.86,26.74385395282584,-0.10783239984456783
2018-10-08,24.2,26.40385395282584,-0.08346713160750452
2018-10-09,23.86,26.113853952825842,-0.08630874465704619
2018-10-10,23.57,25.85385395282584,-0.08833707953147207
2018-10-11,23.31,25.433853952825842,-0.08350499915447818
2018-10-12,22.89,25.48385395282584,-0.10178421041132257
2018-10-15,22.94,26.163853952825843,-0.12321785462640711
2018-10-16,23.62,25.363853952825842,-0.06875350867692387
2018-10-17,22.82,24.98385395282584,-0.08661009453992152
2018-10-18,22.44,24.12385395282584,-0.06980037087434754
2018-10-19,21.58,23.42385395282584,-0.07871693345336117
2018-10-22,20.88,24.94385395282584,-0.16292005078731853
2018-10-23,22.4,24.683853952825842,-0.09252420457480404
2018-10-24,22.14,25.703853952825842,-0.1386505680963861
2018-10-25,23.16,26.47385395282584,-0.12517459523388053
2018-10-26,23.93,25.96385395282584,-0.07833405458685694
2018-10-29,23.42,27.44385395282584,-0.14662131491235075
2018-10-30,24.9,27.113853952825842,-0.08165028684884224
2018-10-31,24.57,27.203853952825842,-0.09681914766169541
2018-11-01,24.66,26.81385395282584,-0.08032616111862023
2018-11-02,24.27,27.28385395282584,-0.11046291180259338
2018-11-05,24.74,27.433853952825842,-0.09819451388266798
2018-11-06,24.89,27.64385395282584,-0.09961903132339234
2018-11-07,25.1,26.773853952825842,-0.06251822975411325
2018-11-08,24.23,26.98385395282584,-0.10205562028464232
2018-11-09,24.44,26.55385395282584,-0.07960629581608747
2018-11-12,24.01,26.933853952825842,-0.10855683549583794
2018-11-13,24.39,27.08385395282584,-0.09946346474611578
2018-11-14,24.54,26.65385395282584,-0.07930762870416841
2018-11-15,24.11,27.51385395282584,-0.1237141826318463
2018-11-16,24.97,27.76385395282584,-0.10062918345460747
2018-11-19,25.22,27.87385395282584,-0.09520943739309484
2018-11-20,25.33,28.203853952825842,-0.10189578905183283
2018-11-21,25.66,28.46385395282584,-0.09850577358472845
