date,TMO,dcf,Deviation
2017-03-15,161.05,159.99835933568193,0.00657282155069927
2017-03-16,158.02,159.86835933568193,-0.011561758332684469
2017-03-17,157.89,158.71835933568192,-0.005219051779195905
2017-03-20,156.74,157.51835933568194,-0.004941388032255967
2017-03-21,155.54,157.30835933568193,-0.011241356423458804
2017-03-22,155.33,156.62835933568192,-0.008289426903204
2017-03-23,154.65,156.01835933568194,-0.008770502019815662
2017-03-24,154.04,156.56835933568192,-0.01614859698606874
2017-03-27,154.59,156.61835933568193,-0.012950967844928885
2017-03-28,154.64,155.95835933568193,-0.008453277793493141
2017-03-29,153.98,155.88835933568194,-0.012241833475022945
2017-03-30,153.91,155.57835933568194,-0.010723595124706442
2017-03-31,153.6,156.38994671403196,-0.01783968069976738
2017-04-03,154.58,154.52994671403198,0.00032390670567350455
2017-04-04,152.72,154.56994671403197,-0.011968346715254707
2017-04-05,152.76,154.75994671403197,-0.012922896114247906
2017-04-06,152.95,154.91994671403197,-0.012715901056100432
2017-04-07,153.11,155.25994671403197,-0.013847400823805978
2017-04-10,153.45,154.67994671403198,-0.007951558945814008
2017-04-11,152.87,154.26994671403196,-0.009074656106720647
2017-04-12,152.46,153.98994671403196,-0.00993536751378421
2017-04-13,152.18,155.50994671403197,-0.021413078612620318
2017-04-17,153.7,155.07994671403196,-0.008898292418017095
2017-04-18,153.27,156.26994671403196,-0.019197208273973088
2017-04-19,154.46,157.16994671403197,-0.017242143111256936
2017-04-20,155.36,156.84994671403197,-0.009499185337617067
2017-04-21,155.04,159.14994671403198,-0.02582436751560424
2017-04-24,157.34,160.61994671403198,-0.020420544154902465
2017-04-25,158.81,169.81994671403197,-0.06483305952611185
2017-04-26,168.01,168.50994671403197,-0.002966867676247098
2017-04-27,166.7,167.13994671403196,-0.0026322056616704392
2017-04-28,165.33,168.42994671403198,-0.018404961674037712
2017-05-01,166.62,169.05994671403198,-0.014432435130002697
2017-05-02,167.25,170.12994671403197,-0.016927923447086157
2017-05-03,168.32,171.92994671403198,-0.020996613929255448
2017-05-04,170.12,172.86994671403198,-0.015907604336692693
2017-05-05,171.06,172.19994671403197,-0.006619901665388062
2017-05-08,170.39,173.92994671403198,-0.020352715451883774
2017-05-09,172.12,172.77994671403198,-0.003819579335351042
2017-05-10,170.97,172.81994671403197,-0.010704474507755246
2017-05-11,171.01,173.32994671403196,-0.013384569475807462
2017-05-12,171.52,174.06994671403197,-0.014648977391950924
2017-05-15,172.26,174.07994671403196,-0.010454660335010746
2017-05-16,172.27,172.77994671403198,-0.0029514230310302425
2017-05-17,170.97,173.54994671403196,-0.014865730372611852
2017-05-18,171.74,173.33994671403198,-0.00923010964501736
2017-05-19,171.53,173.90994671403197,-0.013684937285073362
2017-05-22,172.1,173.63994671403196,-0.008868620056467269
2017-05-23,171.83,174.13994671403196,-0.013264886992444547
2017-05-24,172.33,174.70994671403196,-0.013622273710193977
2017-05-25,172.9,175.22994671403197,-0.013296509858753414
2017-05-26,173.42,175.05994671403198,-0.009367915076033406
2017-05-30,173.25,174.59994671403197,-0.007731655933681192
2017-05-31,172.79,176.62994671403197,-0.021740066084314336
2017-06-01,174.82,178.19994671403197,-0.018967158949020235
2017-06-02,176.39,178.24994671403198,-0.010434486788464037
2017-06-05,176.44,177.87994671403197,-0.008095048040164365
2017-06-06,176.07,178.14994671403198,-0.01167525869300845
2017-06-07,176.34,176.61994671403198,-0.001585023205137981
2017-06-08,174.81,176.73994671403196,-0.01091969727225639
2017-06-09,174.93,175.18994671403198,-0.0014837992642139364
2017-06-12,173.38,176.73994671403196,-0.019010680813819736
2017-06-13,174.93,176.37994671403197,-0.008220587096461673
2017-06-14,174.57,175.93994671403198,-0.007786444975220186
2017-06-15,174.13,176.66994671403197,-0.014376789947999846
2017-06-16,174.86,178.05994671403198,-0.0179711764104431
2017-06-19,176.25,177.47994671403197,-0.006930060194427212
2017-06-20,175.67,177.40994671403197,-0.009807492456083144
2017-06-21,175.6,177.27994671403198,-0.00947623656916985
2017-06-22,175.47,176.24994671403198,-0.004425230921047851
2017-06-23,174.44,175.03994671403197,-0.0034274845559232325
2017-06-26,173.23,175.50994671403197,-0.012990413117421884
2017-06-27,173.7,177.57994671403196,-0.02184901384321336
2017-06-28,175.77,175.69994671403197,0.0003987097735553835
2017-06-29,173.89,176.27994671403198,-0.013557677765293707
2017-06-30,174.47,175.9619431038862,-0.008478782841158883
2017-07-03,174.41,177.2919431038862,-0.01625535291356983
2017-07-05,175.74,176.5919431038862,-0.004824359984447302
2017-07-06,175.04,179.0419431038862,-0.02235198654856063
2017-07-07,177.49,179.22194310388622,-0.00966367775000787
2017-07-10,177.67,180.19194310388622,-0.013995870516986697
2017-07-11,178.64,181.75194310388622,-0.017121924809945455
2017-07-12,180.2,181.5819431038862,-0.007610575590633384
2017-07-13,180.03,182.50194310388622,-0.013544749507018117
2017-07-14,180.95,182.3419431038862,-0.007633696779753896
2017-07-17,180.79,180.9019431038862,-0.0006188054255554798
2017-07-18,179.35,181.7019431038862,-0.012943962313829105
2017-07-19,180.15,183.1019431038862,-0.016121855693313814
2017-07-20,181.55,183.7319431038862,-0.011875687303064542
2017-07-21,182.18,183.7119431038862,-0.00833883240252864
2017-07-24,182.16,181.6819431038862,0.002631284584183824
2017-07-25,180.13,176.6119431038862,0.019919699847503525
2017-07-26,175.06,176.8219431038862,-0.009964504817431163
2017-07-27,175.27,177.5219431038862,-0.01268543518909293
2017-07-28,175.97,177.0819431038862,-0.00627925741267632
2017-07-31,175.53,177.0219431038862,-0.008428012243717364
2017-08-01,175.47,177.9919431038862,-0.014168861016446432
2017-08-02,176.44,177.2919431038862,-0.004805312012328811
2017-08-03,175.74,177.88194310388621,-0.012041374557254958
2017-08-04,176.33,178.9019431038862,-0.014376272606456242
2017-08-07,177.35,175.5419431038862,0.010299856912508787
2017-08-08,173.99,174.81194310388622,-0.004701870417387677
2017-08-09,173.26,173.2919431038862,-0.00018433115420180002
2017-08-10,171.74,174.78194310388622,-0.017404218364125645
2017-08-11,173.23,175.5819431038862,-0.01339513085633548
2017-08-14,174.03,175.1119431038862,-0.0061785797399571685
2017-08-15,173.56,176.9919431038862,-0.019390391696371245
2017-08-16,175.44,174.44194310388622,0.005721427303291504
2017-08-17,172.89,174.1219431038862,-0.007075174340038237
2017-08-18,172.57,175.56194310388622,-0.017042093810250125
2017-08-21,174.01,178.3419431038862,-0.024290097037704683
2017-08-22,176.79,177.3619431038862,-0.0032247228118785776
2017-08-23,175.81,177.5119431038862,-0.009587766739109882
2017-08-24,175.96,178.7719431038862,-0.015729219334222666
2017-08-25,177.22,179.9819431038862,-0.015345667772305394
2017-08-28,178.43,182.0719431038862,-0.020002769464640635
2017-08-29,180.52,184.50194310388622,-0.021582120149510442
2017-08-30,182.95,188.69194310388622,-0.030430250541884307
2017-08-31,187.14,187.5519431038862,-0.0021964214130164583
2017-09-01,186.0,187.5719431038862,-0.008380480992381645
2017-09-05,186.02,190.9619431038862,-0.02587920411554301
2017-09-06,189.41,192.1419431038862,-0.014218358884864224
2017-09-07,190.59,193.1819431038862,-0.013417108567400304
2017-09-08,191.63,195.1219431038862,-0.017896209151766374
2017-09-11,193.57,195.5919431038862,-0.01033755824396243
2017-09-12,194.04,193.0219431038862,0.0052743065360494334
2017-09-13,191.47,193.2419431038862,-0.009169557475074752
2017-09-14,191.69,192.1819431038862,-0.002559777968423771
2017-09-15,190.63,193.41194310388622,-0.014383512513454155
2017-09-18,191.86,191.1719431038862,0.0035991520771430086
2017-09-19,189.62,190.1519431038862,-0.0027974634137478693
2017-09-20,188.6,189.4619431038862,-0.0045494260734652014
2017-09-21,187.91,189.8519431038862,-0.010228723878920709
2017-09-22,188.3,188.8719431038862,-0.0030282057487575065
2017-09-25,187.32,189.22194310388622,-0.01005138765984459
2017-09-26,187.67,190.0219431038862,-0.012377218469976303
2017-09-27,188.47,188.00194310388622,0.00248963860897522
2017-09-28,186.45,190.75194310388622,-0.02255255193674921
2017-09-29,189.2,193.41335692618807,-0.021784208666602134
2017-10-02,191.54,192.20335692618806,-0.0034513285136992256
2017-10-03,190.33,195.38335692618807,-0.025863804398125412
2017-10-04,193.51,195.30335692618806,-0.009182417314341551
2017-10-05,193.43,195.08335692618806,-0.00847513059155336
2017-10-06,193.21,195.13335692618807,-0.00985662808494403
2017-10-09,193.26,194.51335692618807,-0.006443551980153672
2017-10-10,192.64,195.33335692618806,-0.013788515021557868
2017-10-11,193.46,195.26335692618807,-0.009235511232502991
2017-10-12,193.39,194.29335692618807,-0.004649448341825013
2017-10-13,192.42,193.15335692618808,-0.0037967599313758482
2017-10-16,191.28,190.64335692618806,0.0033394453605768426
2017-10-17,188.77,191.09335692618808,-0.012158229692335598
2017-10-18,189.22,194.31335692618808,-0.026212078298471497
2017-10-19,192.44,195.73335692618807,-0.016825731586619708
2017-10-20,193.86,196.24335692618806,-0.012144904997138273
2017-10-23,194.37,196.25335692618808,-0.009596559038205
2017-10-24,194.38,201.54335692618807,-0.03554251073039105
2017-10-25,199.67,202.24335692618806,-0.012724061572649159
2017-10-26,200.37,194.29335692618807,0.03127560905811344
2017-10-27,192.42,193.89335692618806,-0.007598800441362963
2017-10-30,192.02,195.70335692618806,-0.018821122866979123
2017-10-31,193.83,196.06335692618808,-0.011390996059650549
2017-11-01,194.19,193.15335692618808,0.00536694308765262
2017-11-02,191.28,195.58335692618806,-0.02200267442905235
2017-11-03,193.71,195.40335692618808,-0.008665956167926647
2017-11-06,193.53,195.08335692618806,-0.007962529201175239
2017-11-07,193.21,195.73335692618807,-0.012891808355075751
2017-11-08,193.86,193.76335692618807,0.0004987685770161399
2017-11-09,191.89,188.05335692618806,0.02040188559525591
2017-11-10,186.18,190.08335692618806,-0.020534974704301878
2017-11-13,188.21,190.95335692618806,-0.014366633665667816
2017-11-14,189.08,190.38335692618807,-0.006845960420234443
2017-11-15,188.51,192.48335692618807,-0.020642599909101444
2017-11-16,190.61,192.04335692618807,-0.007463715221031952
2017-11-17,190.17,192.87335692618808,-0.01401622789830248
2017-11-20,191.0,194.80335692618806,-0.019524083086664534
2017-11-21,192.93,194.62335692618808,-0.008700687075448466
2017-11-22,192.75,195.38335692618807,-0.01347789784972786
2017-11-24,193.51,195.79335692618807,-0.011662075578227515
2017-11-27,193.92,198.17335692618806,-0.021462809088773183
2017-11-28,196.3,194.49335692618806,0.009288970597065571
2017-11-29,192.62,194.63335692618807,-0.01034435698990488
2017-11-30,192.76,194.07335692618807,-0.006767322145551313
2017-12-01,192.2,183.90335692618808,0.0451141469763483
2017-12-04,182.03,184.32335692618807,-0.012442031028690681
2017-12-05,182.45,185.74335692618806,-0.017730684858338175
2017-12-06,183.87,187.50335692618808,-0.019377556678189856
2017-12-07,185.63,189.83335692618806,-0.022142351556383444
2017-12-08,187.96,191.36335692618806,-0.01778478900482905
2017-12-11,189.49,191.36335692618806,-0.00978952792362775
2017-12-12,189.49,193.34335692618808,-0.019930123214210838
2017-12-13,191.47,190.19335692618807,0.0067123431356614915
2017-12-14,188.32,194.14335692618806,-0.029995138738649008
2017-12-15,192.27,195.44335692618807,-0.016236709070580058
2017-12-18,193.57,195.76335692618807,-0.011204124002711424
2017-12-19,193.89,194.16335692618807,-0.0014078708285415464
2017-12-20,192.29,193.00335692618808,-0.0036960855891273736
2017-12-21,191.13,192.29335692618807,-0.006049907000347576
2017-12-22,190.42,192.21335692618806,-0.009330032807640554
2017-12-26,190.34,193.04335692618807,-0.014003884770931063
2017-12-27,191.17,193.04335692618807,-0.009704332518960412
2017-12-28,191.17,191.75335692618808,-0.003042225364600193
2017-12-29,189.88,196.33427135678392,-0.03287389059577406
2018-01-02,192.98,199.8742713567839,-0.034493040599894664
2018-01-03,196.52,202.33427135678392,-0.02873596903675979
2018-01-04,198.98,205.7442713567839,-0.03287708237112419
2018-01-05,202.39,206.07427135678392,-0.0178783665351665
2018-01-08,202.72,209.45427135678392,-0.03215151122563065
2018-01-09,206.1,209.64427135678392,-0.016906120705545535
2018-01-10,206.29,212.01427135678392,-0.026999462442558686
2018-01-11,208.66,213.5242713567839,-0.022780882594166885
2018-01-12,210.17,211.36427135678392,-0.005650299121595648
2018-01-16,208.01,214.83427135678392,-0.03176528266968437
2018-01-17,211.48,215.76427135678392,-0.019856259471706217
2018-01-18,212.41,216.86427135678392,-0.020539443076152297
2018-01-19,213.51,218.67427135678392,-0.023616273303401214
2018-01-22,215.32,217.9042713567839,-0.01185966360683488
2018-01-23,214.55,218.67427135678392,-0.018860341142076242
2018-01-24,215.32,221.23427135678392,-0.02673307042581119
2018-01-25,217.88,223.13427135678393,-0.023547576644479373
2018-01-26,219.78,222.16427135678393,-0.010732019789783886
2018-01-29,218.81,217.97427135678393,0.0038340701313694936
2018-01-30,214.62,227.4642713567839,-0.056467203751033535
2018-01-31,224.11,225.7142713567839,-0.0071075317796278625
2018-02-01,222.36,221.04427135678392,0.005952330884397394
2018-02-02,217.69,211.66427135678393,0.028468331497756738
2018-02-05,208.31,212.83427135678392,-0.021257250197265765
2018-02-06,209.48,210.9042713567839,-0.006753165062145627
2018-02-07,207.55,202.08427135678392,0.027046779081417283
2018-02-08,198.73,203.53427135678393,-0.023604237874821243
2018-02-09,200.18,207.86427135678392,-0.036967735275652114
2018-02-12,204.51,206.85427135678393,-0.011332960839568584
2018-02-13,203.5,211.66427135678393,-0.038571797235548266
2018-02-14,208.31,214.07427135678392,-0.02692650228469995
2018-02-15,210.72,213.9642713567839,-0.015162678031296672
2018-02-16,210.61,211.19427135678393,-0.0027665113879763448
2018-02-20,207.84,213.14427135678392,-0.02488582650154858
2018-02-21,209.79,212.48427135678392,-0.012679862559144217
2018-02-22,209.13,215.06427135678393,-0.027593013564485513
2018-02-23,211.71,217.42427135678392,-0.026281662673285577
2018-02-26,214.07,214.03427135678393,0.0001669295435238194
2018-02-27,210.68,211.9342713567839,-0.0059182092105923845
2018-02-28,208.58,208.56427135678393,7.541389094956052e-05
2018-03-01,205.21,209.79427135678392,-0.021851270423813074
2018-03-02,206.44,210.11427135678392,-0.01748701472326375
2018-03-05,206.76,213.47427135678393,-0.03145236807278873
2018-03-06,210.12,215.51427135678392,-0.025029764028265622
2018-03-07,212.16,215.05427135678391,-0.013458330023039644
2018-03-08,211.7,221.2442713567839,-0.0431390665993453
2018-03-09,217.89,220.8442713567839,-0.013377169978800008
2018-03-12,217.49,218.47427135678393,-0.004505204895163817
2018-03-13,215.12,216.81427135678393,-0.007814390382060554
2018-03-14,213.46,215.80427135678391,-0.01086295160909112
2018-03-15,212.45,213.79427135678392,-0.006287686514016011
2018-03-16,210.44,215.07427135678392,-0.021547307018867867
2018-03-19,211.72,218.07427135678392,-0.029138106559979837
2018-03-20,214.72,216.31427135678393,-0.007370162619341869
2018-03-21,212.96,210.6842713567839,0.010801606729162305
2018-03-22,207.33,208.00427135678393,-0.003241622647389586
2018-03-23,204.65,213.03427135678393,-0.03935644393451687
2018-03-26,209.68,209.97427135678393,-0.0014014638788002465
2018-03-27,206.62,209.2742713567839,-0.012683218723331446
2018-03-28,205.92,209.81427135678393,-0.01856056469181655
2018-03-29,206.46,205.4799014778325,0.004769802375407695
2018-04-02,203.14,209.01990147783252,-0.028130821210133106
2018-04-03,206.68,211.6599014778325,-0.02352784558181442
2018-04-04,209.32,214.19990147783253,-0.022781996836434337
2018-04-05,211.86,207.89990147783251,0.01904810196646367
2018-04-06,205.56,211.88990147783252,-0.029873540143652066
2018-04-09,209.55,217.5299014778325,-0.03668415892996524
2018-04-10,215.19,215.1299014778325,0.00027935922321642437
2018-04-11,212.79,215.66990147783252,-0.013353284153693301
2018-04-12,213.33,216.6899014778325,-0.015505574809522082
2018-04-13,214.35,218.2499014778325,-0.017868972455085452
2018-04-16,215.91,220.5699014778325,-0.021126642604502588
2018-04-17,218.23,221.8699014778325,-0.016405566746944267
2018-04-18,219.53,219.32990147783252,0.0009123175673686479
2018-04-19,216.99,218.2299014778325,-0.005681629645781783
2018-04-20,215.89,218.6899014778325,-0.01280306707768275
2018-04-23,216.35,215.5099014778325,0.0038981899040675394
2018-04-24,213.17,216.8099014778325,-0.016788446713097538
2018-04-25,214.47,216.17990147783252,-0.007909622800932992
2018-04-26,213.84,215.17990147783252,-0.006226889540473901
2018-04-27,212.84,212.6899014778325,0.0007057153213414491
2018-04-30,210.35,213.0599014778325,-0.012718965225441359
2018-05-01,210.72,211.17990147783252,-0.002177771059717948
2018-05-02,208.84,210.6599014778325,-0.008639050265691006
2018-05-03,208.32,212.4099014778325,-0.01925475907373997
2018-05-04,210.07,211.3199014778325,-0.00591473623208949
2018-05-07,208.98,210.4099014778325,-0.0067957898739055
2018-05-08,208.07,211.0299014778325,-0.014025981423032796
2018-05-09,208.69,216.1599014778325,-0.034557294978220354
2018-05-10,213.82,218.88990147783252,-0.02316187929915059
2018-05-11,216.55,219.7499014778325,-0.014561560466298085
2018-05-14,217.41,211.41990147783252,0.028332708890206115
2018-05-15,209.08,213.0099014778325,-0.018449384045377215
2018-05-16,210.67,213.3499014778325,-0.0125610626453041
2018-05-17,211.01,217.2799014778325,-0.028856334318948518
2018-05-18,214.94,219.0699014778325,-0.018851980349525177
2018-05-21,216.73,220.19990147783253,-0.015757961082384253
2018-05-22,217.86,218.85990147783252,-0.004568682847249539
2018-05-23,216.52,218.3099014778325,-0.008198901954129867
2018-05-24,215.97,215.98990147783252,-9.214077925101538e-05
2018-05-25,213.65,211.3099014778325,0.011074249269918734
2018-05-29,208.97,213.2899014778325,-0.020253661555943214
2018-05-30,210.95,210.60990147783252,0.0016148268423328282
2018-05-31,208.27,214.16990147783252,-0.027547762020347144
2018-06-01,211.83,216.5099014778325,-0.021615184552248534
2018-06-04,214.17,217.10990147783252,-0.013541075086032861
2018-06-05,214.77,220.60990147783252,-0.02647161998945602
2018-06-06,218.27,218.79990147783252,-0.0024218542798850606
2018-06-07,216.46,219.35990147783252,-0.013219833972826445
2018-06-08,217.02,219.67990147783252,-0.01210807843566386
2018-06-11,217.34,220.2899014778325,-0.013390997308741048
2018-06-12,217.95,218.6899014778325,-0.0033833362804249756
2018-06-13,216.35,218.88990147783252,-0.011603557133903486
2018-06-14,216.55,218.13990147783252,-0.007288448683901549
2018-06-15,215.8,215.1599014778325,0.002974989846021403
2018-06-18,212.82,212.26990147783252,0.002591505052471632
2018-06-19,209.93,211.13990147783252,-0.005730330787141802
2018-06-20,208.8,208.8799014778325,-0.00038252353274392803
2018-06-21,206.54,211.0899014778325,-0.021554330387094978
2018-06-22,208.75,207.26990147783252,0.007140923557228396
2018-06-25,204.93,207.4999014778325,-0.012385073243550648
2018-06-26,205.16,205.7199014778325,-0.0027216689965838814
2018-06-27,203.38,207.94990147783253,-0.02197597327700429
2018-06-28,205.61,209.4799014778325,-0.018473855728073252
2018-06-29,207.14,207.87788177339903,-0.003549592516068567
2018-07-02,205.57,208.18788177339903,-0.012574611697372728
2018-07-03,205.88,209.65788177339903,-0.018019269017905182
2018-07-05,207.35,209.50788177339902,-0.010299764167025272
2018-07-06,207.2,214.13788177339902,-0.03239913328712529
2018-07-09,211.83,216.46788177339903,-0.021425265195942567
2018-07-10,214.16,211.97788177339902,0.010294084497615819
2018-07-11,209.67,214.37788177339903,-0.021960669330501892
2018-07-12,212.07,213.50788177339902,-0.006734560623504637
2018-07-13,211.2,211.10788177339901,0.0004363561693061513
2018-07-16,208.8,213.34788177339902,-0.021316742100253916
2018-07-17,211.04,213.737881773399,-0.012622384721952429
2018-07-18,211.43,218.38788177339902,-0.03186020083577057
2018-07-19,216.08,219.15788177339903,-0.014044129960068874
2018-07-20,216.85,220.78788177339902,-0.017835588356432508
2018-07-23,218.48,223.707881773399,-0.023369233716559523
2018-07-24,221.4,231.587881773399,-0.04399142863341832
2018-07-25,229.28,236.307881773399,-0.029740361263693282
2018-07-26,234.0,233.40788177339903,0.0025368390394624463
2018-07-27,231.1,233.027881773399,-0.008273180697208282
2018-07-30,230.72,236.837881773399,-0.025831517017418926
2018-07-31,234.53,236.21788177339903,-0.007145444539284229
2018-08-01,233.91,235.47788177339902,-0.006658297423058235
2018-08-02,233.17,235.62788177339903,-0.010431200904155946
2018-08-03,233.32,237.397881773399,-0.017177414317838924
2018-08-06,235.09,237.807881773399,-0.011428896944588263
2018-08-07,235.5,236.88788177339902,-0.005858812882318043
2018-08-08,234.58,235.547881773399,-0.0041090659194724655
2018-08-09,233.24,233.72788177339902,-0.0020873922687238977
2018-08-10,231.42,233.00788177339902,-0.006814712709775406
2018-08-13,230.7,233.91788177339902,-0.013756459100105256
2018-08-14,231.61,231.307881773399,0.0013061302722792156
2018-08-15,229.0,233.09788177339902,-0.017580090141628535
2018-08-16,230.79,232.307881773399,-0.006533922834695782
2018-08-17,230.0,232.44788177339902,-0.010530884406102392
2018-08-20,230.14,233.737881773399,-0.015392805591038283
2018-08-21,231.43,236.397881773399,-0.02101491661486632
2018-08-22,234.09,236.497881773399,-0.010181409471168634
2018-08-23,234.19,237.017881773399,-0.011931090398076383
2018-08-24,234.71,240.22788177339902,-0.022969364474536236
2018-08-27,237.92,240.267881773399,-0.009771933543799016
2018-08-28,237.96,242.03788177339902,-0.016848113789133312
2018-08-29,239.73,241.497881773399,-0.007320485630833984
2018-08-30,239.19,241.40788177339903,-0.009187279872994725
2018-08-31,239.1,238.35788177339901,0.0031134620809665225
2018-09-04,236.05,238.677881773399,-0.011010160446680683
2018-09-05,236.37,238.03788177339902,-0.007006791360153142
2018-09-06,235.73,238.267881773399,-0.010651380095839547
2018-09-07,235.96,239.497881773399,-0.014772079599210675
2018-09-10,237.19,238.737881773399,-0.0064836035316263585
2018-09-11,236.43,241.35788177339901,-0.020417322762326884
2018-09-12,239.05,246.307881773399,-0.029466705332946597
2018-09-13,244.0,244.28788177339902,-0.0011784529437528501
2018-09-14,241.98,240.767881773399,0.005034385058642288
2018-09-17,238.46,241.40788177339903,-0.012211207652971678
2018-09-18,239.1,243.367881773399,-0.017536750298763115
2018-09-19,241.06,244.807881773399,-0.015309481648422385
2018-09-20,242.5,245.797881773399,-0.013417047167393115
2018-09-21,243.49,244.457881773399,-0.003959298699545255
2018-09-24,242.15,245.397881773399,-0.013235166293725786
2018-09-25,243.09,245.15788177339903,-0.008434898190670337
2018-09-26,242.85,246.62788177339903,-0.01531814548393251
2018-09-27,244.32,246.38788177339902,-0.008392790093876612
2018-09-28,244.08,251.21443349753696,-0.02839977543570127
2018-10-01,248.51,250.45443349753694,-0.007763621790931818
2018-10-02,247.75,250.05443349753693,-0.009215727413045993
2018-10-03,247.35,246.08443349753693,0.005142814132840012
2018-10-04,243.38,243.39443349753694,-5.9300853061938774e-05
2018-10-05,240.69,242.36443349753694,-0.006908742645830301
2018-10-08,239.66,242.67443349753694,-0.012421718489630362
2018-10-09,239.97,233.36443349753694,0.028305797946424294
2018-10-10,230.66,228.79443349753694,0.008153898125686343
2018-10-11,226.09,234.11443349753694,-0.03427568893406718
2018-10-12,231.41,230.80443349753693,0.0026237212747022287
2018-10-15,228.1,237.85443349753695,-0.04101009745373507
2018-10-16,235.15,237.35443349753695,-0.009287517680009238
2018-10-17,234.65,232.41443349753695,0.009618879812327785
2018-10-18,229.71,229.85443349753695,-0.0006283694220694525
2018-10-19,227.15,228.47443349753695,-0.005796856467755407
2018-10-22,225.77,226.03443349753695,-0.0011698814797606039
2018-10-23,223.33,223.26443349753694,0.0002936719540858057
2018-10-24,220.56,232.89443349753694,-0.052961478350092794
2018-10-25,230.19,232.70443349753694,-0.01080526683460703
2018-10-26,230.0,231.05443349753693,-0.00456357180243494
2018-10-29,228.35,235.37443349753696,-0.02984365546061085
2018-10-30,232.67,236.35443349753695,-0.01558859481929431
2018-10-31,233.65,236.36443349753694,-0.011484102990330869
2018-11-01,233.66,236.91443349753695,-0.013736746425670132
2018-11-02,234.21,239.22443349753695,-0.020961209623215904
2018-11-05,236.52,240.93443349753696,-0.018322136165655478
2018-11-06,238.23,248.23443349753694,-0.040302359977131164
2018-11-07,245.53,248.27443349753693,-0.01105403185851661
2018-11-08,245.57,246.15443349753696,-0.0023742554185716136
2018-11-09,243.45,239.04443349753694,0.01842990626472152
2018-11-12,236.34,237.72443349753695,-0.0058236903845699795
2018-11-13,235.02,237.78443349753695,-0.011625796764217489
2018-11-14,235.08,240.39443349753694,-0.022107140420085325
2018-11-15,237.69,243.76443349753694,-0.024919277231632453
2018-11-16,241.06,235.58443349753693,0.02324248007888996
2018-11-19,232.88,236.10443349753695,-0.013656810462098323
2018-11-20,233.4,235.72443349753695,-0.009860808500198326
2018-11-21,233.02,237.71443349753696,-0.01974820556104595
2018-11-23,235.01,242.89443349753694,-0.03246033012780791
2018-11-26,240.19,244.69443349753695,-0.018408401994082557
2018-11-27,241.99,250.10443349753695,-0.03244418095298118
2018-11-28,247.4,251.27443349753693,-0.015419131360114746
2018-11-29,248.57,252.25443349753695,-0.014606020780098317
2018-11-30,249.55,254.68443349753696,-0.02015998161735555
2018-12-03,251.98,246.59443349753695,0.02183977321011521
2018-12-04,243.89,244.74443349753696,-0.003491125356056668
2018-12-06,242.04,238.56443349753695,0.014568669987846006
2018-12-07,235.86,239.78443349753695,-0.01636650653378313
2018-12-10,237.08,240.20443349753694,-0.01300739312777488
2018-12-11,237.5,243.97443349753695,-0.026537344117256945
2018-12-12,241.27,244.22443349753695,-0.0120972068815004
2018-12-13,241.52,236.89443349753694,0.019525855606527642
2018-12-14,234.19,231.57443349753694,0.011294711868488072
2018-12-17,228.87,233.00443349753695,-0.017744012143788845
2018-12-18,230.3,231.06443349753695,-0.0033083131227337192
2018-12-19,228.36,222.36443349753694,0.026962794400883672
2018-12-20,219.66,218.49443349753696,0.00533453637150072
2018-12-21,215.79,211.17443349753694,0.021856653885693467
2018-12-24,208.47,220.67443349753694,-0.0553051538599425
2018-12-26,217.97,223.79443349753694,-0.026025819349081547
2018-12-27,221.09,225.15443349753696,-0.0180517586724821
2018-12-28,222.45,226.49443349753696,-0.017856657380416197
2018-12-31,223.79,224.599802955665,-0.003605537248956847
2019-01-02,219.42,217.349802955665,0.009524724734888634
2019-01-03,212.17,226.93980295566502,-0.0650824701674323
2019-01-04,221.76,229.92980295566502,-0.03553172686030759
2019-01-07,224.75,235.15980295566501,-0.04426693178352248
2019-01-08,229.98,241.569802955665,-0.04797703526625008
2019-01-09,236.39,244.03980295566504,-0.03134653799509424
2019-01-10,238.86,245.17980295566502,-0.02577619722130131
2019-01-11,240.0,240.21980295566502,-0.0009150076428361409
2019-01-14,235.04,240.64980295566502,-0.023311063989105096
2019-01-15,235.47,239.80980295566502,-0.018096853849078665
2019-01-16,234.63,243.349802955665,-0.03583238141044909
2019-01-17,238.17,245.83980295566502,-0.03119837741266096
2019-01-18,240.66,245.879802955665,-0.021229083856904696
2019-01-22,240.7,246.63980295566503,-0.02408290504810673
2019-01-23,241.46,245.75980295566504,-0.01749595704404394
2019-01-24,240.58,246.07980295566503,-0.02234967229982665
2019-01-25,240.9,243.05980295566502,-0.008885891165060222
2019-01-28,237.88,242.07980295566503,-0.017348836641420284
2019-01-29,236.9,250.23980295566503,-0.053308078083918686
2019-01-30,245.06,250.849802955665,-0.023080755445872514
2019-01-31,245.67,248.60980295566503,-0.011824967964715771
2019-02-01,243.43,248.76980295566503,-0.021464835732561416
2019-02-04,243.59,251.18980295566502,-0.03025522081804566
2019-02-05,246.01,252.42980295566502,-0.02543203251159909
2019-02-06,247.25,248.08980295566502,-0.0033850764749694395
2019-02-07,242.91,248.68980295566502,-0.02324101304907711
2019-02-08,243.51,249.74980295566502,-0.02498421573038323
2019-02-11,244.57,253.50980295566504,-0.03526413121479366
2019-02-12,248.33,252.569802955665,-0.01678665820715408
2019-02-13,247.39,251.319802955665,-0.015636662568760173
