date,AJG,dcf,Deviation
2016-07-29,49.19,51.723982020095185,-0.04899046672606755
2016-08-01,49.55,51.153982020095185,-0.03135595620816156
2016-08-02,48.98,51.17398202009519,-0.04287299782990606
2016-08-03,49.0,51.07398202009519,-0.04060740788292505
2016-08-04,48.9,51.473982020095185,-0.05000549635134732
2016-08-05,49.3,51.583982020095185,-0.04427696216250687
2016-08-08,49.41,51.75398202009519,-0.045290853546014365
2016-08-09,49.58,51.903982020095185,-0.04477463827718331
2016-08-10,49.73,51.92398202009519,-0.04225373198931648
2016-08-11,49.75,51.55398202009519,-0.03499209856169827
2016-08-12,49.38,51.473982020095185,-0.04068039692902914
2016-08-15,49.3,50.943982020095184,-0.03227038709786578
2016-08-16,48.77,50.77398202009519,-0.03946867943707977
2016-08-17,48.6,50.693982020095184,-0.04130632348559882
2016-08-18,48.52,50.71398202009519,-0.04326187636430967
2016-08-19,48.54,50.973982020095185,-0.047749497363883675
2016-08-22,48.8,50.64398202009519,-0.03641068388665625
2016-08-23,48.47,50.78398202009519,-0.04556519453672514
2016-08-24,48.61,51.06398202009519,-0.04805700462469764
2016-08-25,48.89,51.193982020095184,-0.045004938650617166
2016-08-26,49.02,51.74398202009519,-0.052643455601026345
2016-08-29,49.57,51.71398202009519,-0.04145845932463821
2016-08-30,49.54,51.583982020095185,-0.039624355081756324
2016-08-31,49.41,51.59398202009519,-0.0423301698102031
2016-09-01,49.42,52.16398202009519,-0.05260300141653529
2016-09-02,49.99,52.223982020095185,-0.042776937599962706
2016-09-06,50.05,52.62398202009519,-0.048912718522750365
2016-09-07,50.45,52.46398202009519,-0.03838789856484348
2016-09-08,50.29,51.34398202009519,-0.02052785893549669
2016-09-09,49.17,52.363982020095186,-0.0609957817736142
2016-09-12,50.19,51.793982020095186,-0.03096850169722165
2016-09-13,49.62,51.59398202009519,-0.03825992766610553
2016-09-14,49.42,52.193982020095184,-0.05314754522901077
2016-09-15,50.02,51.82398202009519,-0.03480979171758114
2016-09-16,49.65,52.07398202009519,-0.046548812402319895
2016-09-19,49.9,52.25398202009519,-0.04504885425171856
2016-09-20,50.08,52.833982020095185,-0.05212520265929832
2016-09-21,50.66,53.27398202009519,-0.04906676619572359
2016-09-22,51.1,52.85398202009519,-0.03318542809940639
2016-09-23,50.68,52.59398202009519,-0.03639165445514081
2016-09-26,50.42,52.973982020095185,-0.04821200753091115
2016-09-27,50.8,53.14398202009519,-0.04410625495110376
2016-09-28,50.97,52.49398202009519,-0.029031556788962853
2016-09-29,50.32,53.043982020095186,-0.05135327168807258
2016-09-30,50.87,53.272268640930726,-0.04509416817073553
2016-10-03,50.46,53.092268640930726,-0.04957913286269733
2016-10-04,50.28,53.23226864093073,-0.05546013191443622
2016-10-05,50.42,53.57226864093072,-0.05884142525415281
2016-10-06,50.76,53.382268640930725,-0.04912246533711584
2016-10-07,50.57,53.342268640930726,-0.05197132989584741
2016-10-10,50.53,52.632268640930725,-0.03994258076300827
2016-10-11,49.82,53.282268640930724,-0.06497975272530077
2016-10-12,50.47,52.882268640930725,-0.04561583122142454
2016-10-13,50.07,53.05226864093073,-0.056213781565409904
2016-10-14,50.24,52.72226864093072,-0.047081977026375954
2016-10-17,49.91,52.83226864093072,-0.05531219302338941
2016-10-18,50.02,52.83226864093072,-0.05323013213844785
2016-10-19,50.02,51.992268640930725,-0.03793388310388246
2016-10-20,49.18,51.782268640930724,-0.0502540485233548
2016-10-21,48.97,51.36226864093072,-0.046576381928432165
2016-10-24,48.55,51.18226864093072,-0.0514293076650707
2016-10-25,48.37,51.32226864093072,-0.05752412586407418
2016-10-26,48.51,50.912268640930726,-0.04718447449028884
2016-10-27,48.1,51.14226864093072,-0.0594863841940696
2016-10-28,48.33,51.04226864093072,-0.05313769769934873
2016-10-31,48.23,50.46226864093072,-0.04423639089266196
2016-11-01,47.65,50.162268640930726,-0.05008283534610314
2016-11-02,47.35,50.48226864093073,-0.06204690726579387
2016-11-03,47.67,50.29226864093072,-0.052140591621603005
2016-11-04,47.48,51.382268640930725,-0.07594582224853752
2016-11-07,48.57,51.742268640930725,-0.06130903658177256
2016-11-08,48.93,52.71226864093072,-0.07175309920153616
2016-11-09,49.9,54.01226864093073,-0.07613582514500117
2016-11-10,51.2,54.352268640930724,-0.0579970021445777
2016-11-11,51.54,54.93226864093072,-0.061753660004551514
2016-11-14,52.12,53.882268640930725,-0.03270591022576308
2016-11-15,51.07,53.672268640930724,-0.04848441675420856
2016-11-16,50.86,54.44226864093073,-0.06579940054587496
2016-11-17,51.63,54.33226864093072,-0.04973598026597015
2016-11-18,51.52,54.21226864093072,-0.049661611816370965
2016-11-21,51.4,54.00226864093072,-0.04818813554359358
2016-11-22,51.19,54.47226864093072,-0.06025577275965355
2016-11-23,51.66,54.672268640930724,-0.055096829083759236
2016-11-25,51.86,54.032268640930724,-0.040203172947751775
2016-11-28,51.22,54.062268640930725,-0.05257398019695447
2016-11-29,51.25,53.162268640930726,-0.03597041077849017
2016-11-30,50.35,52.54226864093072,-0.04172390529827508
2016-12-01,49.73,51.97226864093072,-0.04314355904727296
2016-12-02,49.16,52.132268640930725,-0.05701398996085705
2016-12-05,49.32,52.632268640930725,-0.06293227950191116
2016-12-06,49.82,53.25226864093072,-0.06445300319642366
2016-12-07,50.44,52.96226864093072,-0.04762387838842397
2016-12-08,50.15,53.57226864093072,-0.06388134622165342
2016-12-09,50.76,53.50226864093072,-0.0512551843237693
2016-12-12,50.69,53.86226864093072,-0.05889593440778451
2016-12-13,51.05,53.04226864093072,-0.03756001943313125
2016-12-14,50.23,53.632268640930725,-0.06343697044980501
2016-12-15,50.82,54.36226864093072,-0.0651604270662034
2016-12-16,51.55,54.48226864093073,-0.05382060464948801
2016-12-19,51.67,54.68226864093072,-0.05508675327116874
2016-12-20,51.87,54.54226864093072,-0.04899445343066178
2016-12-21,51.73,54.79226864093072,-0.05588869957180709
2016-12-22,51.98,54.82226864093072,-0.05184514817412478
2016-12-23,52.01,54.76226864093073,-0.050258484705537065
2016-12-27,51.95,54.43226864093072,-0.04560288782569977
2016-12-28,51.62,54.65226864093072,-0.055482941812588726
2016-12-29,51.84,54.772268640930726,-0.053535643377376374
2016-12-30,51.96,55.12471708090957,-0.05741012831439185
2017-01-03,52.24,55.78471708090957,-0.06354279928978313
2017-01-04,52.9,55.90471708090957,-0.05374711183245795
2017-01-05,53.02,56.024717080909575,-0.05363199026190946
2017-01-06,53.14,55.28471708090957,-0.03879403195228015
2017-01-09,52.4,55.30471708090957,-0.05252204936985816
2017-01-10,52.42,55.36471708090957,-0.05318761182516629
2017-01-11,52.48,55.46471708090957,-0.05381289652222687
2017-01-12,52.58,55.69471708090957,-0.055924820955364885
2017-01-13,52.81,55.454717080909575,-0.047691471891397
2017-01-17,52.57,55.814717080909574,-0.058133719036970066
2017-01-18,52.93,55.55471708090957,-0.047245620512961106
2017-01-19,52.67,55.72471708090957,-0.05481799174456581
2017-01-20,52.84,55.62471708090957,-0.05006258417205112
2017-01-23,52.74,56.11471708090957,-0.0601396078687112
2017-01-24,53.23,56.67471708090957,-0.06078049010799391
2017-01-25,53.79,56.67471708090957,-0.05089954091506643
2017-01-26,53.79,57.50471708090957,-0.06459847590734058
2017-01-27,54.62,56.75471708090957,-0.03761303360681578
2017-01-30,53.87,56.71471708090957,-0.05015835795938617
2017-01-31,53.83,56.32471708090957,-0.04429169306480407
2017-02-01,53.44,56.83471708090957,-0.05972963806746623
2017-02-02,53.95,56.89471708090957,-0.0517573024701381
2017-02-03,54.01,56.90471708090957,-0.05086954525744747
2017-02-06,54.02,56.814717080909574,-0.049190020200745255
2017-02-07,53.93,56.94471708090957,-0.05294111965867043
2017-02-08,54.06,57.594717080909575,-0.06137224488739079
2017-02-09,54.71,58.05471708090957,-0.057613183718527305
2017-02-10,55.17,58.43471708090957,-0.05586947698213707
2017-02-13,55.55,58.44471708090957,-0.04952914866372249
2017-02-14,55.56,58.704717080909575,-0.053568388321766025
2017-02-15,55.82,59.35471708090957,-0.059552420679408025
2017-02-16,56.47,59.82471708090957,-0.056075770093028665
2017-02-17,56.94,59.03471708090957,-0.035482800367090395
2017-02-21,56.15,59.10471708090957,-0.04999122281331292
2017-02-22,56.22,59.35471708090957,-0.05281327643490363
2017-02-23,56.47,59.744717080909574,-0.05481182673398177
2017-02-24,56.86,59.86471708090957,-0.050191786204361044
2017-02-27,56.98,59.83471708090957,-0.04771004560862846
2017-02-28,56.95,60.64471708090957,-0.06092397258577753
2017-03-01,57.76,59.66471708090957,-0.03192367573496813
2017-03-02,56.78,59.744717080909574,-0.049623083441747484
2017-03-03,56.86,59.28471708090957,-0.040899530271864326
2017-03-06,56.4,59.204717080909575,-0.04737320300131875
2017-03-07,56.32,59.03471708090957,-0.045985095129513986
2017-03-08,56.15,59.12471708090957,-0.0503125803856076
2017-03-09,56.24,59.54471708090957,-0.05549975283985498
2017-03-10,56.66,59.87471708090957,-0.053690726864988436
2017-03-13,56.99,59.73471708090957,-0.04594844028794676
2017-03-14,56.85,59.954717080909575,-0.05178436713694645
2017-03-15,57.07,59.744717080909574,-0.04476909778127036
2017-03-16,56.86,59.814717080909574,-0.04939782757666178
2017-03-17,56.93,59.76471708090957,-0.04743128085207737
2017-03-20,56.88,58.89471708090957,-0.034208791225565305
2017-03-21,56.01,59.00471708090957,-0.05075385882798322
2017-03-22,56.12,59.16471708090957,-0.05146170270274131
2017-03-23,56.28,59.32471708090957,-0.05132290941661055
2017-03-24,56.44,59.42471708090957,-0.05022686228098894
2017-03-27,56.54,59.89471708090957,-0.0560102333629493
2017-03-28,57.01,59.67471708090957,-0.04465403794536027
2017-03-29,56.79,59.65471708090957,-0.04802163552337635
2017-03-30,56.77,59.42471708090957,-0.044673617499853546
2017-03-31,56.54,59.0025489159175,-0.041736314128170915
2017-04-03,56.02,59.36254891591751,-0.05630736848331708
2017-04-04,56.38,58.982548915917505,-0.0441240496341988
2017-04-05,56.0,59.3825489159175,-0.05696200277133623
2017-04-06,56.4,59.3125489159175,-0.04910510455462613
2017-04-07,56.33,59.3225489159175,-0.05044538662961162
2017-04-10,56.34,59.2825489159175,-0.049636005362910685
2017-04-11,56.3,58.772548915917504,-0.04206979213126927
2017-04-12,55.79,58.4925489159175,-0.04620330223260394
2017-04-13,55.51,59.262548915917506,-0.06332074783421271
2017-04-17,56.28,59.022548915917504,-0.046466121275522854
2017-04-18,56.04,58.802548915917505,-0.046980087884756605
2017-04-19,55.82,59.232548915917505,-0.057612731148236174
2017-04-20,56.25,58.592548915917504,-0.03998032103500304
2017-04-21,55.61,59.0325489159175,-0.05797731893285485
2017-04-24,56.05,59.4225489159175,-0.05675537279105347
2017-04-25,56.44,59.332548915917506,-0.04875146894526061
2017-04-26,56.35,59.7125489159175,-0.056312265628659985
2017-04-27,56.73,58.79254891591751,-0.03508180805134464
2017-04-28,55.81,58.9225489159175,-0.05282441057258247
2017-05-01,55.94,58.052548915917505,-0.036390286996309085
2017-05-02,55.07,57.9925489159175,-0.050395248537098425
2017-05-03,55.01,58.342548915917504,-0.05712038602770564
2017-05-04,55.36,58.692548915917506,-0.05677976127245199
2017-05-05,55.71,58.4625489159175,-0.04708225978782232
2017-05-08,55.48,58.202548915917504,-0.046777142352487755
2017-05-09,55.22,58.4625489159175,-0.055463693869746034
2017-05-10,55.48,58.11254891591751,-0.045300868143411166
2017-05-11,55.13,57.7125489159175,-0.04474848129962283
2017-05-12,54.73,58.1725489159175,-0.05917823750328288
2017-05-15,55.19,58.29254891591751,-0.05322376484844904
2017-05-16,55.31,57.942548915917506,-0.04543377820222738
2017-05-17,54.96,58.36254891591751,-0.05830021099351801
2017-05-18,55.38,58.7425489159175,-0.0572421350106983
2017-05-19,55.76,59.2525489159175,-0.05894343753673137
2017-05-22,56.27,59.6725489159175,-0.05702033812418361
2017-05-23,56.69,59.8225489159175,-0.05236401612242236
2017-05-24,56.84,60.5325489159175,-0.06100104789981042
2017-05-25,57.55,60.1025489159175,-0.04246989457116834
2017-05-26,57.12,59.952548915917504,-0.04724651357009213
2017-05-30,56.97,59.7125489159175,-0.045929188515789976
2017-05-31,56.73,60.442548915917506,-0.06142277224413695
2017-06-01,57.46,60.332548915917506,-0.04761192702003747
2017-06-02,57.35,59.8925489159175,-0.04245184020280979
2017-06-05,56.91,59.232548915917505,-0.03921068666510441
2017-06-06,56.25,59.912548915917505,-0.06113158231771443
2017-06-07,56.93,60.372548915917505,-0.05702175869221682
2017-06-08,57.39,60.86254891591751,-0.05705559457779008
2017-06-09,57.88,61.0325489159175,-0.05165356800451937
2017-06-12,58.05,61.11254891591751,-0.05011325775547604
2017-06-13,58.13,60.952548915917504,-0.04630731554493539
2017-06-14,57.97,61.79254891591751,-0.061861000767567176
2017-06-15,58.81,61.952548915917504,-0.050725094784761726
2017-06-16,58.97,61.9925489159175,-0.048756648480724474
2017-06-19,59.01,61.6425489159175,-0.0427066849475739
2017-06-20,58.66,60.8825489159175,-0.03650551685979808
2017-06-21,57.9,60.082548915917506,-0.036325837623365054
2017-06-22,57.1,59.692548915917506,-0.04343170065612967
2017-06-23,56.71,59.842548915917504,-0.05234651552558245
2017-06-26,56.86,59.4925489159175,-0.04425006095533335
2017-06-27,56.51,60.372548915917505,-0.06397856286135917
2017-06-28,57.39,60.0025489159175,-0.04354063224178206
2017-06-29,57.02,60.232548915917505,-0.053335762369978834
2017-06-30,57.25,60.63840824960339,-0.05587891152511493
2017-07-03,57.53,60.59840824960339,-0.05063512950644988
2017-07-05,57.49,60.26840824960338,-0.046100574584557186
2017-07-06,57.16,60.81840824960339,-0.060152975963938426
2017-07-07,57.71,60.56840824960339,-0.04719305545927244
2017-07-10,57.46,59.868408249603384,-0.040228366178740704
2017-07-11,56.76,59.97840824960338,-0.053659447516676395
2017-07-12,56.87,60.66840824960338,-0.06260932764175853
2017-07-13,57.56,60.718408249603385,-0.05201730975258256
2017-07-14,57.61,60.608408249603386,-0.049471819772184955
2017-07-17,57.5,60.66840824960338,-0.05222501036400762
2017-07-18,57.56,60.79840824960338,-0.053264688054140086
2017-07-19,57.69,61.37840824960338,-0.060092927705195365
2017-07-20,58.27,61.758408249603384,-0.05648474998747699
2017-07-21,58.65,61.938408249603384,-0.05309158472964859
2017-07-24,58.83,62.20840824960339,-0.05430790378123729
2017-07-25,59.1,61.77840824960339,-0.04335508676076294
2017-07-26,58.67,61.13840824960339,-0.040374100672131874
2017-07-27,58.03,62.51840824960338,-0.07179338654438405
2017-07-28,59.41,61.898408249603385,-0.040201490150909236
2017-07-31,58.79,62.29840824960338,-0.0563161780241106
2017-08-01,59.19,62.12840824960338,-0.04729572722671749
2017-08-02,59.02,61.758408249603384,-0.04434065461233727
2017-08-03,58.65,62.12840824960338,-0.05598740330878493
2017-08-04,59.02,62.01840824960338,-0.04834706878538042
2017-08-07,58.91,61.91840824960338,-0.04858665354374081
2017-08-08,58.81,62.008408249603384,-0.051580234679283854
2017-08-09,58.9,61.718408249603385,-0.045665601714890314
2017-08-10,58.61,61.52840824960339,-0.04743188281036348
2017-08-11,58.42,61.968408249603385,-0.05726156843194519
2017-08-14,58.86,61.828408249603385,-0.04801042649553289
2017-08-15,58.72,62.01840824960338,-0.053184342241232474
2017-08-16,58.91,60.95840824960339,-0.03360337496372734
2017-08-17,57.85,61.04840824960338,-0.052391345512668
2017-08-18,57.94,61.23840824960338,-0.0538617567615296
2017-08-21,58.13,61.72840824960338,-0.05829420118939321
2017-08-22,58.62,61.31840824960339,-0.04400649538421186
2017-08-23,58.21,61.41840824960338,-0.05223854445339027
2017-08-24,58.31,61.48840824960338,-0.051691177899760965
2017-08-25,58.38,61.40840824960338,-0.049315856507694766
2017-08-28,58.3,61.148408249603385,-0.04658188710287259
2017-08-29,58.04,60.928408249603386,-0.047406592960225424
2017-08-30,57.82,61.008408249603384,-0.05226178392589209
2017-08-31,57.9,61.02840824960339,-0.05126150819481223
2017-09-01,57.92,60.81840824960339,-0.0476567594092252
2017-09-05,57.71,61.288408249603386,-0.058386379281216594
2017-09-06,58.18,60.788408249603386,-0.04290963235775147
2017-09-07,57.68,62.79840824960338,-0.08150538193992696
2017-09-08,59.69,63.148408249603385,-0.05476635667416219
2017-09-11,60.04,63.428408249603386,-0.05342098821508068
2017-09-12,60.32,63.06840824960339,-0.04357820858148376
2017-09-13,59.96,63.108408249603386,-0.049888887026764306
2017-09-14,60.0,63.48840824960338,-0.05494559315282843
2017-09-15,60.38,63.508408249603384,-0.04925974899745533
2017-09-18,60.4,63.47840824960338,-0.04849535983162623
2017-09-19,60.37,63.828408249603385,-0.05418289981600599
2017-09-20,60.72,63.77840824960339,-0.04795366227444864
2017-09-21,60.67,64.09840824960338,-0.053486636302307766
2017-09-22,60.99,63.98840824960338,-0.04685861598412189
2017-09-25,60.88,64.58840824960339,-0.0574160031204386
2017-09-26,61.48,64.73840824960338,-0.0503319179093864
2017-09-27,61.63,64.61840824960339,-0.046247011193156884
2017-09-28,61.51,64.65840824960338,-0.048692943962515445
2017-09-29,61.55,64.67730830248546,-0.048352480716413515
2017-10-02,61.69,64.98730830248546,-0.05073772692874179
2017-10-03,62.0,64.58730830248545,-0.040059082356678544
2017-10-04,61.6,64.78730830248546,-0.04919649212163946
2017-10-05,61.8,64.74730830248545,-0.0455201672433434
2017-10-06,61.76,64.58730830248545,-0.04377498268303981
2017-10-09,61.6,64.85730830248546,-0.05022268712253408
2017-10-10,61.87,64.70730830248546,-0.04384834382573877
2017-10-11,61.72,65.02730830248545,-0.05086029837035466
2017-10-12,62.04,65.00730830248546,-0.045645764760452456
2017-10-13,62.02,65.10730830248546,-0.0474187673086095
2017-10-16,62.12,64.86730830248545,-0.042352740916493214
2017-10-17,61.88,65.11730830248545,-0.049715020274600175
2017-10-18,62.13,65.62730830248546,-0.05329044254513493
2017-10-19,62.64,65.90730830248546,-0.04957429436338012
2017-10-20,62.92,65.94730830248545,-0.04590495625082791
2017-10-23,62.96,65.81730830248546,-0.0434127188756146
2017-10-24,62.83,65.52730830248545,-0.04116311767353864
2017-10-25,62.54,65.23730830248546,-0.04134610045495546
2017-10-26,62.25,65.52730830248545,-0.050014389227722056
2017-10-27,62.54,65.72730830248545,-0.04849290781568383
2017-10-30,62.74,66.31730830248546,-0.053942302455472046
2017-10-31,63.33,66.58730830248545,-0.048917855151743295
2017-11-01,63.6,66.86730830248545,-0.04886256655801424
2017-11-02,63.88,66.67730830248546,-0.04195292782059079
2017-11-03,63.69,67.12730830248546,-0.051205811604964846
2017-11-06,64.14,66.69730830248545,-0.038342001612532206
2017-11-07,63.71,66.51730830248546,-0.04220417774151819
2017-11-08,63.53,66.63730830248545,-0.04663015931526682
2017-11-09,63.65,67.06730830248546,-0.05095341365233852
2017-11-10,64.08,66.92730830248546,-0.04254329622247366
2017-11-13,63.94,68.08730830248545,-0.06091162076874268
2017-11-14,65.1,68.31730830248546,-0.047093604570020986
2017-11-15,65.33,68.81730830248546,-0.0506748721870528
2017-11-16,65.83,68.95730830248546,-0.04535136854192934
2017-11-17,65.97,68.99730830248546,-0.04387574496694413
2017-11-20,66.01,69.94730830248545,-0.0562896328398893
2017-11-21,66.96,69.60730830248546,-0.03803204529876847
2017-11-22,66.62,68.37730830248546,-0.025700167878962565
2017-11-24,65.39,68.69730830248545,-0.04814320071934752
2017-11-27,65.71,69.61730830248545,-0.05612552966725326
2017-11-28,66.63,69.40730830248546,-0.04001463780127623
2017-11-29,66.42,68.81730830248546,-0.034835833624124346
2017-11-30,65.83,69.55730830248545,-0.05358614922642524
2017-12-01,66.57,69.56730830248546,-0.0430850118485665
2017-12-04,66.58,68.80730830248545,-0.03237022864917094
2017-12-05,65.82,68.81730830248546,-0.04355457044775479
2017-12-06,65.83,68.25730830248546,-0.035561148876963156
2017-12-07,65.27,68.67730830248546,-0.04961330586047663
2017-12-08,65.69,68.46730830248546,-0.04056400596640142
2017-12-11,65.48,67.77730830248547,-0.03389494743923338
2017-12-12,64.79,67.19730830248545,-0.03582447516571741
2017-12-13,64.21,66.67730830248546,-0.037003717835944694
2017-12-14,63.69,66.96730830248546,-0.048938928345188204
2017-12-15,63.98,66.83730830248545,-0.04275020007619312
2017-12-18,63.85,67.38730830248547,-0.05249220352603101
2017-12-19,64.4,67.19730830248545,-0.04162827906578492
2017-12-20,64.21,65.96730830248546,-0.026639078472438737
2017-12-21,62.98,65.58730830248545,-0.03975324449145978
2017-12-22,62.6,65.89730830248546,-0.05003707112512046
2017-12-26,62.91,66.20730830248546,-0.04980278442103159
2017-12-27,63.22,66.61730830248545,-0.050997381747390436
2017-12-28,63.63,66.26730830248546,-0.03979802967772783
2017-12-29,63.28,65.772326811211,-0.037893243740104054
2018-01-02,62.17,66.242326811211,-0.06147620422237021
2018-01-03,62.64,66.822326811211,-0.06258876352849951
2018-01-04,63.22,67.112326811211,-0.05799719658298008
2018-01-05,63.51,67.152326811211,-0.05423977074466635
2018-01-08,63.55,67.232326811211,-0.05477018252768506
2018-01-09,63.63,67.172326811211,-0.05273491301212119
2018-01-10,63.57,67.002326811211,-0.051226979338823475
2018-01-11,63.4,67.482326811211,-0.0604947547619652
2018-01-12,63.88,67.022326811211,-0.04688477647250788
2018-01-16,63.42,67.652326811211,-0.0625599592904118
2018-01-17,64.05,67.632326811211,-0.05296767064085672
2018-01-18,64.03,67.892326811211,-0.05688900340609948
2018-01-19,64.29,68.352326811211,-0.059432165673469095
2018-01-22,64.75,68.162326811211,-0.05006177122829325
2018-01-23,64.56,68.722326811211,-0.060567314937479466
2018-01-24,65.12,69.252326811211,-0.059670584390271064
2018-01-25,65.65,74.092326811211,-0.11394333495183973
2018-01-26,70.49,73.372326811211,-0.03928356829445123
2018-01-29,69.77,72.932326811211,-0.04335974113916374
2018-01-30,69.33,71.922326811211,-0.03604342248291825
2018-01-31,68.32,72.792326811211,-0.06143953637874655
2018-02-01,69.19,72.172326811211,-0.0413223037551802
2018-02-02,68.57,69.872326811211,-0.018638663840833236
2018-02-05,66.27,69.002326811211,-0.03959760398640766
2018-02-06,65.4,69.712326811211,-0.06185888505614323
2018-02-07,66.11,68.002326811211,-0.02782738326681833
2018-02-08,64.4,68.542326811211,-0.06043458114021105
2018-02-09,64.94,69.812326811211,-0.06979178368294348
2018-02-12,66.21,70.582326811211,-0.061946481629966965
2018-02-13,66.98,71.802326811211,-0.06716114958071329
2018-02-14,68.2,72.652326811211,-0.06128264580954834
2018-02-15,69.05,72.572326811211,-0.04853539862892853
2018-02-16,68.97,72.912326811211,-0.054069414372397095
2018-02-20,69.31,72.512326811211,-0.04416251625118017
2018-02-21,68.91,71.732326811211,-0.03934525668794975
2018-02-22,68.13,72.592326811211,-0.061471053584162716
2018-02-23,68.99,73.362326811211,-0.059599074910241856
2018-02-26,69.76,73.582326811211,-0.05194626178399986
2018-02-27,69.98,72.712326811211,-0.03757721601050068
2018-02-28,69.11,71.972326811211,-0.03976982457047851
2018-03-01,68.37,72.262326811211,-0.05386384556063206
2018-03-02,68.66,73.262326811211,-0.06281982857397761
2018-03-05,69.66,73.212326811211,-0.04852088392670828
2018-03-06,69.61,73.152326811211,-0.04842398001027248
2018-03-07,69.55,73.652326811211,-0.05569853647293821
2018-03-08,70.05,76.232326811211,-0.08109849285489479
2018-03-09,72.63,75.312326811211,-0.03561603956195536
2018-03-12,71.71,74.872326811211,-0.04223625665040098
2018-03-13,71.27,74.342326811211,-0.041326750762227804
2018-03-14,70.74,74.342326811211,-0.04845593305626483
2018-03-15,70.74,74.612326811211,-0.051899290327843906
2018-03-16,71.01,74.122326811211,-0.04198905977598444
2018-03-19,70.52,74.452326811211,-0.05281670808196781
2018-03-20,70.85,73.872326811211,-0.04091284167797904
2018-03-21,70.27,72.172326811211,-0.02635811945189348
2018-03-22,68.57,70.292326811211,-0.024502344556565636
2018-03-23,66.69,71.832326811211,-0.07158791924875296
2018-03-26,68.23,71.132326811211,-0.04080179773837467
2018-03-27,67.53,71.802326811211,-0.059501230683570716
2018-03-28,68.2,72.332326811211,-0.057129737053758345
2018-03-29,68.73,70.79063987308301,-0.029108931304723695
2018-04-02,67.1,71.54063987308301,-0.06207157052216683
2018-04-03,67.85,72.09063987308303,-0.05882372358670651
2018-04-04,68.4,72.12063987308304,-0.051589113458096914
2018-04-05,68.43,70.78063987308302,-0.03321020942023056
2018-04-06,67.09,71.12063987308304,-0.056673279096979945
2018-04-09,67.43,72.06063987308302,-0.064260321324356
2018-04-10,68.37,71.74063987308303,-0.0469836884511492
2018-04-11,68.05,72.25063987308303,-0.05813982935600248
2018-04-12,68.56,72.14063987308303,-0.04963415738178156
2018-04-13,68.45,72.97063987308303,-0.06195149009170975
2018-04-16,69.28,73.34063987308303,-0.05536684545035364
2018-04-17,69.65,73.51063987308301,-0.052518110027996556
2018-04-18,69.82,73.79063987308301,-0.053809533023597034
2018-04-19,70.1,73.66063987308303,-0.04833843256341519
2018-04-20,69.97,73.96063987308303,-0.053956264844801094
2018-04-23,70.27,73.25063987308303,-0.04069097387063658
2018-04-24,69.56,73.07063987308302,-0.048044466001401887
2018-04-25,69.38,73.92063987308302,-0.06142587348917716
2018-04-26,70.23,74.31063987308302,-0.054913265180496884
2018-04-27,70.62,73.68063987308301,-0.04153926836622268
2018-04-30,69.99,73.60063987308303,-0.04905718047165375
2018-05-01,69.91,72.33063987308303,-0.03346631354748797
2018-05-02,68.64,72.25063987308303,-0.04997381171191784
2018-05-03,68.56,72.63063987308303,-0.05604576636246328
2018-05-04,68.94,72.71063987308303,-0.051858158306194335
2018-05-07,69.02,72.40063987308301,-0.04669350822049656
2018-05-08,68.71,72.35063987308303,-0.05031938735399466
2018-05-09,68.66,72.95063987308303,-0.05881565782764542
2018-05-10,69.26,72.43063987308301,-0.04377484278254029
2018-05-11,68.74,71.24063987308303,-0.03510131123945526
2018-05-14,67.55,70.55063987308303,-0.04253171733780203
2018-05-15,66.86,70.31063987308302,-0.049077065424404265
2018-05-16,66.62,70.63063987308303,-0.056783286691013735
2018-05-17,66.94,71.22063987308303,-0.0601039232547087
2018-05-18,67.53,71.80063987308303,-0.05947913389952986
2018-05-21,68.11,71.83063987308303,-0.05179739286266971
2018-05-22,68.14,71.70063987308303,-0.049659806096370995
2018-05-23,68.01,71.84063987308303,-0.0533213495850039
2018-05-24,68.15,71.31063987308302,-0.04432213592120682
2018-05-25,67.62,69.49063987308303,-0.026919307067822973
2018-05-29,65.8,70.67063987308302,-0.06892027413124002
2018-05-30,66.98,69.97063987308303,-0.04274135378078048
2018-05-31,66.28,69.92063987308302,-0.052068171568385946
2018-06-01,66.23,70.16063987308303,-0.05602343251420383
2018-06-04,66.47,70.09063987308303,-0.05165653901347067
2018-06-05,66.4,70.60063987308303,-0.05949860908675053
2018-06-06,66.91,70.93063987308301,-0.056684105490619974
2018-06-07,67.24,71.47063987308303,-0.05919409537392939
2018-06-08,67.78,70.93063987308301,-0.04441860215444948
2018-06-11,67.24,70.06063987308302,-0.04025997875829712
2018-06-12,66.37,69.85063987308303,-0.04982974929660289
2018-06-13,66.16,69.67063987308302,-0.05038908612692883
2018-06-14,65.98,69.50063987308303,-0.0506562224392777
2018-06-15,65.81,70.08063987308303,-0.06093893949623197
2018-06-18,66.39,69.71063987308303,-0.0476346204701128
2018-06-19,66.02,69.24063987308303,-0.046513721984464795
2018-06-20,65.55,69.21063987308303,-0.05289128781060004
2018-06-21,65.52,70.43063987308301,-0.06972306203567158
2018-06-22,66.74,70.07063987308302,-0.047532602515343414
2018-06-25,66.38,69.72063987308303,-0.047914647357858664
2018-06-26,66.03,68.46063987308303,-0.03550419449174169
2018-06-27,64.77,68.81063987308302,-0.05872114952768548
2018-06-28,65.12,68.97063987308303,-0.055830131200302335
2018-06-29,65.28,68.70896879957695,-0.049905694401835676
