date,SRE,dcf,Deviation
2017-06-20,115.52,115.02967135256853,0.004262627560923882
2017-06-21,113.88,114.51967135256852,-0.005585689733593302
2017-06-22,113.37,113.95967135256852,-0.0051743862154901565
2017-06-23,112.81,115.18967135256852,-0.0206587216078159
2017-06-26,114.04,114.86967135256853,-0.007222718954440266
2017-06-27,113.72,114.32967135256852,-0.005332573297516352
2017-06-28,113.18,114.13967135256853,-0.00840786854558373
2017-06-29,112.99,113.89967135256852,-0.007986602083799643
2017-06-30,112.75,113.06278723244223,-0.0027664914345264524
2017-07-03,112.18,112.02278723244223,0.0014033998924840585
2017-07-05,111.14,111.80278723244223,-0.005928181656726261
2017-07-06,110.92,111.41278723244223,-0.004423076064097753
2017-07-07,110.53,111.65278723244224,-0.010056060939211298
2017-07-10,110.77,111.75278723244223,-0.008794297276881968
2017-07-11,110.87,112.38278723244223,-0.013461022543544088
2017-07-12,111.5,112.49278723244224,-0.008825341222907568
2017-07-13,111.61,113.03278723244223,-0.012587385193964962
2017-07-14,112.15,112.91278723244223,-0.006755543381211093
2017-07-17,112.03,113.08278723244223,-0.009309880470829035
2017-07-18,112.2,113.82278723244224,-0.014257138415775028
2017-07-19,112.94,114.94278723244223,-0.017424209736554452
2017-07-20,114.06,115.81278723244223,-0.01513466063919433
2017-07-21,114.93,114.21278723244224,0.0062796188144689236
2017-07-24,113.33,113.64278723244223,-0.002752372060379593
2017-07-25,112.76,114.21278723244224,-0.012720005068132756
2017-07-26,113.33,113.96278723244224,-0.005552577712508833
2017-07-27,113.08,113.92278723244223,-0.007397881081707136
2017-07-28,113.04,113.89278723244223,-0.007487631597791866
2017-07-31,113.01,115.37278723244223,-0.020479588723828823
2017-08-01,114.49,115.92278723244223,-0.012359841120532122
2017-08-02,115.04,116.91278723244223,-0.01601866893070303
2017-08-03,116.03,118.07278723244224,-0.017301084189879745
2017-08-04,117.19,118.00278723244223,-0.006887864697985524
2017-08-07,117.12,118.37278723244223,-0.010583405711164007
2017-08-08,117.49,117.61278723244223,-0.0010439956005766637
2017-08-09,116.73,116.94278723244223,-0.0018195840673720376
2017-08-10,116.06,116.49278723244224,-0.0037151418789446167
2017-08-11,115.61,117.31278723244223,-0.014514932878274767
2017-08-14,116.43,117.68278723244224,-0.010645458540744612
2017-08-15,116.8,117.84278723244223,-0.008848969520598327
2017-08-16,116.96,116.67278723244223,0.002461694576521678
2017-08-17,115.79,117.43278723244224,-0.013989170070455303
2017-08-18,116.55,119.28278723244223,-0.022910155738706472
2017-08-21,118.4,119.16278723244223,-0.006401220130528684
2017-08-22,118.28,119.51278723244224,-0.010315107370431953
2017-08-23,118.63,119.95278723244223,-0.011027565619454616
2017-08-24,119.07,119.91278723244223,-0.007028334941531766
2017-08-25,119.03,120.09278723244223,-0.00884971743044971
2017-08-28,119.21,119.66278723244223,-0.0037838599861684807
2017-08-29,118.78,118.63278723244223,0.001240911311215731
2017-08-30,117.75,118.81278723244223,-0.0089450576591813
2017-08-31,117.93,118.82278723244224,-0.007513602847034284
2017-09-01,117.94,118.52278723244223,-0.004917090173548577
2017-09-05,117.64,118.08278723244223,-0.003749803361014936
2017-09-06,117.2,119.85278723244224,-0.0221337133136289
2017-09-07,118.97,120.04278723244224,-0.008936707128975319
2017-09-08,119.16,120.94278723244223,-0.0147407486898401
2017-09-11,120.06,119.22278723244223,0.00702225461249717
2017-09-12,118.34,119.00278723244223,-0.005569510159015301
2017-09-13,118.12,119.97278723244223,-0.015443395749842215
2017-09-14,119.09,120.17278723244223,-0.009010253131167434
2017-09-15,119.29,118.54278723244224,0.006303317013228504
2017-09-18,117.66,118.46278723244224,-0.006776703901682168
2017-09-19,117.58,117.46278723244224,0.0009978714988756465
2017-09-20,116.58,116.79278723244224,-0.0018219210062925262
2017-09-21,115.91,116.82278723244224,-0.007813434810676645
2017-09-22,115.94,117.76278723244224,-0.015478465441246647
2017-09-25,116.88,117.14278723244223,-0.0022433069815966933
2017-09-26,116.26,115.38278723244223,0.00760263110814452
2017-09-27,114.5,115.46278723244224,-0.008338506764989262
2017-09-28,114.58,115.01278723244224,-0.0037629488238344333
2017-09-29,114.13,114.72707396032207,-0.005204298686538267
2017-10-02,113.98,114.61707396032207,-0.00555828148729931
2017-10-03,113.87,115.30707396032207,-0.012463016456532139
2017-10-04,114.56,112.76707396032207,0.015899375382470105
2017-10-05,112.02,112.69707396032207,-0.00600791073387108
2017-10-06,111.95,113.37707396032208,-0.012586971161572813
2017-10-09,112.63,114.55707396032207,-0.01682195515040419
2017-10-10,113.81,115.68707396032207,-0.016225442446282767
2017-10-11,114.94,116.70707396032208,-0.015141104136694006
2017-10-12,115.96,115.61707396032207,0.002966050150997601
2017-10-13,114.87,115.20707396032208,-0.0029258095769202352
2017-10-16,114.46,114.78707396032208,-0.002849397140614829
2017-10-17,114.04,113.79707396032207,0.002134730105298077
2017-10-18,113.05,114.83707396032207,-0.015561820749103505
2017-10-19,114.09,114.87707396032208,-0.006851445055032657
2017-10-20,114.13,115.17707396032208,-0.009090992888765248
2017-10-23,114.43,115.70707396032208,-0.011037129508261523
2017-10-24,114.96,115.05707396032207,-0.0008437026684300353
2017-10-25,114.31,115.85707396032207,-0.01335329736405999
2017-10-26,115.11,116.38707396032207,-0.010972644271110776
2017-10-27,115.64,118.19707396032207,-0.02163398699007102
2017-10-30,117.45,118.24707396032207,-0.006740749970604143
2017-10-31,117.5,117.37707396032208,0.0010472746979488523
2017-11-01,116.63,118.55707396032207,-0.016254398796709646
2017-11-02,117.81,119.72707396032207,-0.016012033844219675
2017-11-03,118.98,119.61707396032207,-0.0053259450279932175
2017-11-06,118.87,121.26707396032207,-0.019766898648073017
2017-11-07,120.52,121.77707396032207,-0.010322747290936407
2017-11-08,121.03,122.12707396032208,-0.008983052854263152
2017-11-09,121.38,121.87707396032208,-0.004078486167824358
2017-11-10,121.13,122.70707396032208,-0.012852347541365328
2017-11-13,121.96,122.97707396032207,-0.008270435517519603
2017-11-14,122.23,121.15707396032207,0.00885566153594386
2017-11-15,120.41,120.60707396032207,-0.0016340165949710883
2017-11-16,119.86,120.25707396032207,-0.003301876116269753
2017-11-17,119.51,119.54707396032207,-0.00031012018189890966
2017-11-20,118.8,119.56707396032208,-0.006415428051510519
2017-11-21,118.82,119.40707396032207,-0.004916576052413357
2017-11-22,118.66,119.44707396032207,-0.006589311351264504
2017-11-24,118.7,120.17707396032208,-0.012290813144691382
2017-11-27,119.43,120.32707396032207,-0.007455296059288186
2017-11-28,119.58,121.00707396032207,-0.011793310205897689
2017-11-29,120.26,121.73707396032208,-0.01213331249281957
2017-11-30,120.99,121.22707396032207,-0.0019556189271686675
2017-12-01,120.48,121.23707396032208,-0.006244574663438751
2017-12-04,120.49,116.96707396032207,0.030118955022102822
2017-12-05,116.22,117.05707396032207,-0.007150989957307563
2017-12-06,116.31,117.17707396032208,-0.007399689470106385
2017-12-07,116.43,117.43707396032207,-0.0085754347103566
2017-12-08,116.69,118.77707396032207,-0.017571353551100843
2017-12-11,118.03,115.43707396032207,0.02246181361604127
2017-12-12,114.69,115.98707396032208,-0.011182918199710734
2017-12-13,115.24,116.52707396032207,-0.01104527829095181
2017-12-14,115.78,117.27707396032207,-0.012765273806443767
2017-12-15,116.53,115.81707396032208,0.006155621233551178
2017-12-18,115.07,112.93707396032207,0.01888596866275538
2017-12-19,112.19,112.67707396032208,-0.004322742357452336
2017-12-20,111.93,107.65707396032207,0.03969015581133828
2017-12-21,106.91,109.05707396032207,-0.019687617523125867
2017-12-22,108.31,108.68707396032207,-0.003469354234890143
2017-12-26,107.94,108.57707396032207,-0.0058674813852036545
2017-12-27,107.83,107.82707396032207,2.7136409905814673e-05
2017-12-28,107.08,107.66707396032207,-0.005452678694866542
2017-12-29,106.92,106.49149821640904,0.004023812142450733
2018-01-02,105.35,109.28149821640903,-0.03597588137585317
2018-01-03,108.14,108.56149821640903,-0.0038825755293908637
2018-01-04,107.42,109.59149821640904,-0.01981447695989158
2018-01-05,108.45,109.62149821640904,-0.010686756115085405
2018-01-08,108.48,108.76149821640904,-0.00258821569236678
2018-01-09,107.62,108.33149821640903,-0.006567787099073463
2018-01-10,107.19,107.84149821640904,-0.0060412570966109636
2018-01-11,106.7,108.03149821640903,-0.012325092573850727
2018-01-12,106.89,108.20149821640904,-0.012120887769834443
2018-01-16,107.06,107.73149821640904,-0.006233072291078168
2018-01-17,106.59,107.16149821640904,-0.005333055490274297
2018-01-18,106.02,107.13149821640904,-0.010375083284691722
2018-01-19,105.99,106.19149821640903,-0.0018974985737407746
2018-01-22,105.05,107.36149821640903,-0.021530048060150353
2018-01-23,106.22,106.82149821640904,-0.005630872309902113
2018-01-24,105.68,107.54149821640904,-0.017309580462261054
2018-01-25,106.4,106.67149821640903,-0.0025451804929019772
2018-01-26,105.53,105.59149821640904,-0.0005824163635125279
2018-01-29,104.45,106.97149821640903,-0.023571682723447562
2018-01-30,105.83,108.16149821640904,-0.021555713029641987
2018-01-31,107.02,107.67149821640903,-0.0060507954955691945
2018-02-01,106.53,106.72149821640903,-0.0017943733887685331
2018-02-02,105.58,105.39149821640903,0.0017885862406463726
2018-02-05,104.25,104.54149821640904,-0.0027883493290445927
2018-02-06,103.4,105.23149821640904,-0.017404467744463248
2018-02-07,104.09,104.50149821640903,-0.003937725520038682
2018-02-08,103.36,107.25149821640903,-0.03628385879101548
2018-02-09,106.11,107.76149821640904,-0.015325494204734058
2018-02-12,106.62,107.95149821640904,-0.012334226373957202
2018-02-13,106.81,106.61149821640903,0.0018619172126070893
2018-02-14,105.47,109.12149821640904,-0.033462684036535184
2018-02-15,107.98,110.15149821640904,-0.01971374199688869
2018-02-16,109.01,108.68149821640904,0.0030226100024572933
2018-02-20,107.54,106.57149821640904,0.009087812405754958
2018-02-21,105.43,107.78149821640903,-0.02181727156629032
2018-02-22,106.64,110.71149821640904,-0.036775748517560825
2018-02-23,109.57,110.65149821640904,-0.009773913899420394
2018-02-26,109.51,111.18149821640904,-0.015033960175240169
2018-02-27,110.04,110.12149821640904,-0.0007400754414808031
2018-02-28,108.98,108.78149821640903,0.0018247752315019294
2018-03-01,107.64,108.23149821640904,-0.005465120839650006
2018-03-02,107.09,111.83149821640903,-0.042398593348303204
2018-03-05,110.69,110.50149821640903,0.0017058753648913072
2018-03-06,109.36,109.70149821640904,-0.0031129767775400774
2018-03-07,108.56,110.93149821640904,-0.021378041895572686
2018-03-08,109.79,110.22149821640903,-0.003914828081558297
2018-03-09,109.08,110.89149821640903,-0.016335771862995507
2018-03-12,109.75,111.84149821640904,-0.01870055614206867
2018-03-13,110.7,114.00149821640903,-0.028960130069008327
2018-03-14,112.86,113.34149821640904,-0.004248207620210609
2018-03-15,112.2,114.16149821640904,-0.017181784113333487
2018-03-16,113.02,113.57149821640904,-0.004855956160393138
2018-03-19,112.43,111.74149821640904,0.006161558548799295
2018-03-20,110.6,111.55149821640903,-0.0085296767109585
2018-03-21,110.41,111.65149821640904,-0.011119404900440277
2018-03-22,110.51,110.11149821640903,0.0036190751197280324
2018-03-23,108.97,111.12149821640904,-0.019361673941967528
2018-03-26,109.98,112.32149821640904,-0.020846394088313236
2018-03-27,111.18,111.47149821640903,-0.0026150022299252784
2018-03-28,110.33,112.36149821640903,-0.0180800207246824
2018-03-29,111.22,111.05103741955374,0.0015214858354535288
2018-04-02,110.13,110.30103741955374,-0.001550641984473522
2018-04-03,109.38,111.26103741955374,-0.016906524181152016
2018-04-04,110.34,112.45103741955374,-0.01877294748004399
2018-04-05,111.53,112.05103741955374,-0.00465000085276146
2018-04-06,111.13,112.70103741955374,-0.013939866531176848
2018-04-09,111.78,112.60103741955373,-0.007291561768605459
2018-04-10,111.68,111.91103741955374,-0.0020644739328755657
2018-04-11,110.99,111.19103741955374,-0.0018080361890605579
2018-04-12,110.27,111.54103741955375,-0.011395244736453702
2018-04-13,110.62,112.71103741955373,-0.01855219743715153
2018-04-16,111.79,113.52103741955374,-0.015248604654273246
2018-04-17,112.6,112.52103741955374,0.0007017583756523393
2018-04-18,111.6,111.29103741955375,0.0027761676736060004
2018-04-19,110.37,110.73103741955374,-0.003260489813581291
2018-04-20,109.81,110.22103741955374,-0.003729210223173074
2018-04-23,109.3,110.81103741955374,-0.013636163461159923
2018-04-24,109.89,110.23103741955374,-0.003093842056985374
2018-04-25,109.31,111.30103741955374,-0.01788875886258312
2018-04-26,110.38,112.55103741955374,-0.019289359470413547
2018-04-27,111.63,112.72103741955374,-0.009679093135852246
2018-04-30,111.8,112.58103741955374,-0.006937557491525581
2018-05-01,111.66,112.08103741955374,-0.003756544632770198
2018-05-02,111.16,112.33103741955374,-0.010424878523821901
2018-05-03,111.41,112.72103741955374,-0.011630813995030853
2018-05-04,111.8,111.60103741955373,0.0017828022484978057
2018-05-07,110.68,107.36103741955374,0.03091403231766643
2018-05-08,106.44,106.06103741955374,0.0035730612265008066
2018-05-09,105.14,107.31103741955374,-0.020231259260551582
2018-05-10,106.39,108.00103741955374,-0.014916869856493209
2018-05-11,107.08,107.43103741955375,-0.003267560548473769
2018-05-14,106.51,106.16103741955374,0.0032871059753039056
2018-05-15,105.24,104.26103741955374,0.009389534237097985
2018-05-16,103.34,103.10103741955373,0.0023177514642636066
2018-05-17,102.18,102.89103741955374,-0.006910586552396847
2018-05-18,101.97,103.56103741955374,-0.015363281975517729
2018-05-21,102.64,104.35103741955373,-0.01639693731720493
2018-05-22,103.43,105.78103741955374,-0.022225509192436266
2018-05-23,104.86,106.13103741955373,-0.011976114155269335
2018-05-24,105.21,106.11103741955374,-0.008491458018557663
2018-05-25,105.19,106.71103741955373,-0.01425379657376491
2018-05-29,105.79,107.16103741955374,-0.012794178299953218
2018-05-30,106.24,107.45103741955374,-0.011270597740486443
2018-05-31,106.53,105.22103741955374,0.012440122360958705
2018-06-01,104.3,104.32103741955375,-0.00020166037526203606
2018-06-04,103.4,103.73103741955374,-0.0031913053970029637
2018-06-05,102.81,101.63103741955373,0.011600418635689724
2018-06-06,100.71,101.68103741955375,-0.009549837847809162
2018-06-07,100.76,102.35103741955373,-0.015544907601002689
2018-06-08,101.43,118.11103741955374,-0.14123182544150714
2018-06-11,117.19,118.05103741955374,-0.0072937725781571094
2018-06-12,117.13,114.93103741955375,0.01913288724975981
2018-06-13,114.01,114.24103741955373,-0.0020223680104132224
2018-06-14,113.32,112.83103741955374,0.004333582244999468
2018-06-15,111.91,113.59103741955374,-0.014799032192520212
2018-06-18,112.67,114.19103741955374,-0.013320112102714665
2018-06-19,113.27,113.48103741955374,-0.0018596712221929934
2018-06-20,112.56,114.01103741955374,-0.012727166179656857
2018-06-21,113.09,116.06103741955374,-0.025598921788141604
2018-06-22,115.14,117.53103741955374,-0.020343880833948447
2018-06-25,116.61,116.65103741955375,-0.0003517964388618511
2018-06-26,115.73,116.85103741955373,-0.00959373099554639
2018-06-27,115.93,116.03103741955374,-0.0008707792483867438
2018-06-28,115.11,117.03103741955374,-0.01641476878195025
2018-06-29,116.11,116.50217726970745,-0.003366265583170547
2018-07-02,115.54,117.08217726970746,-0.013171750864821474
2018-07-03,116.12,118.26217726970745,-0.01811379867311269
2018-07-05,117.3,118.74217726970745,-0.01214545078141649
2018-07-06,117.78,116.59217726970745,0.010187842427411109
2018-07-09,115.63,118.26217726970745,-0.02225713520988659
2018-07-10,117.3,116.64217726970745,0.005639664362329988
2018-07-11,115.68,116.59217726970745,-0.007823657564926867
2018-07-12,115.63,117.47217726970746,-0.015681817708017465
2018-07-13,116.51,116.72217726970746,-0.0018177973943819259
2018-07-16,115.76,116.57217726970745,-0.006967162222837664
2018-07-17,115.61,115.28217726970745,0.002843654917495275
2018-07-18,114.32,116.27217726970746,-0.016789719738189435
2018-07-19,115.31,115.22217726970746,0.0007622033567979969
2018-07-20,114.26,114.53217726970745,-0.002376426225326189
2018-07-23,113.57,115.46217726970745,-0.016387853706305355
2018-07-24,114.5,116.43217726970745,-0.016594873642461372
2018-07-25,115.47,116.73217726970745,-0.010812590831671187
2018-07-26,115.77,115.93217726970745,-0.0013988978170415
2018-07-27,114.97,115.44217726970746,-0.004090162546088405
2018-07-30,114.48,116.55217726970746,-0.017778966624641734
2018-07-31,115.59,115.86217726970746,-0.0023491468581146036
2018-08-01,114.9,116.99217726970745,-0.017883052683806855
2018-08-02,116.03,117.75217726970745,-0.01462543886354517
2018-08-03,116.79,116.31217726970745,0.004108105802065554
2018-08-06,115.35,116.93217726970745,-0.013530726158105466
2018-08-07,115.97,116.03217726970745,-0.0005358623027724718
2018-08-08,115.07,115.69217726970746,-0.005377868101289263
2018-08-09,114.73,115.40217726970745,-0.005824649808265692
2018-08-10,114.44,115.85217726970745,-0.01218947544179394
2018-08-13,114.89,115.20217726970745,-0.0027098209175039356
2018-08-14,114.24,115.41217726970746,-0.010156443604457777
2018-08-15,114.45,116.98217726970745,-0.021645838099503045
2018-08-16,116.02,117.81217726970745,-0.015212156427638401
2018-08-17,116.85,117.91217726970746,-0.009008206737442181
2018-08-20,116.95,117.19217726970746,-0.002066496888696756
2018-08-21,116.23,116.44217726970746,-0.0018221685190238368
2018-08-22,115.48,116.64217726970745,-0.009963610907400833
2018-08-23,115.68,117.36217726970746,-0.0143332145742463
2018-08-24,116.4,116.60217726970745,-0.0017339064710584218
2018-08-27,115.64,116.53217726970745,-0.007656059387293079
2018-08-28,115.57,117.63217726970746,-0.017530724310060974
2018-08-29,116.67,117.56217726970745,-0.0075889821916163
2018-08-30,116.6,117.04217726970745,-0.003777930999083523
2018-08-31,116.08,117.95217726970745,-0.015872341766329234
2018-09-04,116.99,119.10217726970745,-0.017734161693152117
2018-09-05,118.14,118.99217726970745,-0.00716162431229328
2018-09-06,118.03,117.81217726970745,0.001848898266211485
2018-09-07,116.85,118.56217726970745,-0.01444117600685213
2018-09-10,117.6,118.18217726970745,-0.004926100391422383
2018-09-11,117.22,118.74217726970745,-0.012819179374233824
2018-09-12,117.78,119.63217726970746,-0.015482266660848065
2018-09-13,118.67,119.69217726970746,-0.008540050762082307
2018-09-14,118.73,119.83217726970746,-0.009197673736885958
2018-09-17,118.87,118.23217726970745,0.005394662815331408
2018-09-18,117.27,116.10217726970745,0.010058577347603626
2018-09-19,115.14,115.28217726970745,-0.00123329792232163
2018-09-20,114.32,116.17217726970745,-0.015943380878602365
2018-09-21,115.21,114.54217726970745,0.005830365252443626
2018-09-24,113.58,113.43217726970745,0.0013031816354989179
2018-09-25,112.47,112.02217726970746,0.003997625659554416
2018-09-26,111.06,112.96217726970745,-0.016839063443030433
2018-09-27,112.0,114.71217726970745,-0.02364332483490983
2018-09-28,113.75,114.62209696462465,-0.007608454108929741
2018-10-01,113.83,116.53209696462466,-0.023187576942384602
2018-10-02,115.74,115.41209696462465,0.0028411496194877817
2018-10-03,114.62,115.68209696462465,-0.009181169709859494
2018-10-04,114.89,116.99209696462465,-0.01796785440353521
2018-10-05,116.2,117.34209696462464,-0.009733053986319629
2018-10-08,116.55,117.19209696462465,-0.005479012503876279
2018-10-09,116.4,116.25209696462466,0.0012722612257081156
2018-10-10,115.46,115.26209696462465,0.0017169827774006219
2018-10-11,114.47,115.82209696462465,-0.011673911974134032
2018-10-12,115.03,115.89209696462466,-0.007438789936537349
2018-10-15,115.1,116.55209696462465,-0.012458780257427637
2018-10-16,115.76,116.09209696462464,-0.0028606336977945457
2018-10-17,115.3,116.70209696462464,-0.012014325372830759
2018-10-18,115.91,117.40209696462465,-0.01270928716949793
2018-10-19,116.61,116.41209696462465,0.0017000212223261535
2018-10-22,115.62,114.98209696462465,0.005547846597123929
2018-10-23,114.19,116.69209696462465,-0.02144187164091471
2018-10-24,115.9,115.83209696462465,0.0005862195121624225
2018-10-25,115.04,113.60209696462465,0.012657363497639684
2018-10-26,112.81,113.33209696462465,-0.004606788179235877
2018-10-29,112.54,112.59209696462464,-0.0004627053410418691
2018-10-30,111.8,110.91209696462465,0.00800546612745534
2018-10-31,110.12,110.84209696462464,-0.006514645467733282
2018-11-01,110.05,109.84209696462464,0.0018927445953831334
2018-11-02,109.05,113.36209696462466,-0.038038260407005975
2018-11-05,112.57,113.99209696462465,-0.012475399632888351
2018-11-06,113.2,118.35209696462465,-0.0435319449064312
2018-11-07,117.56,118.76209696462465,-0.010121890698702507
2018-11-08,117.97,117.49209696462465,0.00406753345732902
2018-11-09,116.7,116.19209696462465,0.004371235640320492
2018-11-12,115.4,116.80209696462465,-0.012004039320024362
2018-11-13,116.01,113.55209696462465,0.021645597933264593
2018-11-14,112.76,111.77209696462465,0.00883854792209915
2018-11-15,110.98,115.66209696462465,-0.04048082377459117
2018-11-16,114.87,116.03209696462466,-0.010015306066380458
2018-11-19,115.24,114.72209696462465,0.004514413954053165
2018-11-20,113.93,112.80209696462465,0.009998954502850044
2018-11-21,112.01,112.90209696462465,-0.007901509259869322
2018-11-23,112.11,112.83209696462465,-0.006399747802711242
2018-11-26,112.04,113.48209696462465,-0.012707704591272906
2018-11-27,112.69,114.03209696462466,-0.011769466670783157
2018-11-28,113.24,113.46209696462465,-0.0019574551375857174
2018-11-29,112.67,116.01209696462465,-0.02880817649252343
2018-11-30,115.22,117.24209696462465,-0.01724719206647063
2018-12-03,116.45,117.65209696462465,-0.010217386647907278
2018-12-04,116.86,116.49209696462465,0.003158180211032535
2018-12-06,115.7,116.74209696462465,-0.008926488316724601
2018-12-07,115.95,116.98209696462465,-0.008822691603286525
2018-12-10,116.19,117.85209696462465,-0.014103244723117303
2018-12-11,117.06,117.45209696462464,-0.0033383564428205448
2018-12-12,116.66,118.39209696462466,-0.014630173880121444
2018-12-13,117.6,119.28209696462466,-0.014101839315614262
2018-12-14,118.49,115.72209696462465,0.023918535076507208
2018-12-17,114.93,114.63209696462465,0.002598775066178005
2018-12-18,113.84,114.73209696462465,-0.007775478599503893
2018-12-19,113.94,113.85209696462465,0.0007720809516811311
2018-12-20,113.06,112.61209696462466,0.00397739716645229
2018-12-21,111.82,108.19209696462465,0.03353205212910826
2018-12-24,107.4,108.78209696462466,-0.012705187739431967
2018-12-26,107.99,108.40209696462465,-0.0038015589749996748
2018-12-27,107.61,108.06209696462464,-0.004183677508799777
2018-12-28,107.27,108.98209696462465,-0.015709891920875685
2018-12-31,108.19,107.46408964914102,0.006754910903065348
2019-01-02,106.76,107.95408964914101,-0.011061087662559976
2019-01-03,107.25,111.164089649141,-0.03521001846454874
2019-01-04,110.46,111.14408964914101,-0.006154980002090471
2019-01-07,110.44,114.23408964914101,-0.033213287389028956
2019-01-08,113.53,113.12408964914101,0.003588186672864646
2019-01-09,112.42,115.13408964914102,-0.02357329316983281
2019-01-10,114.43,114.76408964914101,-0.0029110991962938426
2019-01-11,114.06,112.46408964914102,0.014190399405159537
2019-01-14,111.76,113.25408964914101,-0.01319236818528724
2019-01-15,112.55,113.36408964914101,-0.007181195135607776
2019-01-16,112.66,113.06408964914101,-0.0035739875533865595
2019-01-17,112.36,113.37408964914101,-0.008944633225098642
2019-01-18,112.67,113.07408964914102,-0.0035736714785400414
2019-01-22,112.37,113.61408964914101,-0.010950135260362148
2019-01-23,112.91,114.054089649141,-0.010031114646221972
2019-01-24,113.35,113.804089649141,-0.00399009956971641
2019-01-25,113.1,113.70408964914101,-0.005312822529119798
2019-01-28,113.0,114.554089649141,-0.01356642660162466
2019-01-29,113.85,115.60408964914102,-0.015173249099272312
2019-01-30,114.9,117.68408964914101,-0.02365731559330908
2019-01-31,116.98,117.45408964914101,-0.004036382645825398
2019-02-01,116.75,117.89408964914101,-0.009704385118421754
2019-02-04,117.19,117.79408964914101,-0.005128352797159397
2019-02-05,117.09,118.45408964914101,-0.011515766599375477
2019-02-06,117.75,118.724089649141,-0.008204650395885804
2019-02-07,118.02,118.62408964914101,-0.005092470264073334
2019-02-08,117.92,115.65408964914101,0.019592133384414456
2019-02-11,114.95,114.82408964914102,0.0010965499595401162
2019-02-12,114.12,114.944089649141,-0.007169482586329434
2019-02-13,114.24,114.75408964914101,-0.004479924425463522
2019-02-14,114.05,115.96408964914102,-0.016505882596347332
2019-02-15,115.26,116.974089649141,-0.01465358400550365
2019-02-19,116.27,117.834089649141,-0.013273660057103953
2019-02-20,117.13,118.37408964914101,-0.010509813869137075
2019-02-21,117.67,119.18408964914101,-0.012703790024308215
2019-02-22,118.48,118.29408964914101,0.0015715945860896863
2019-02-25,117.59,119.60408964914102,-0.016839638636516163
2019-02-26,118.9,121.03408964914101,-0.017632136989895963
2019-02-27,120.33,121.14408964914101,-0.006720011281596827
2019-02-28,120.44,121.96408964914102,-0.012496216333229171
2019-03-01,121.26,122.03408964914101,-0.006343224678994064
2019-03-04,121.33,121.78408964914101,-0.0037286451001049548
2019-03-05,121.08,121.67408964914101,-0.004882630729797333
2019-03-06,120.97,122.40408964914101,-0.011716027244283111
2019-03-07,121.7,123.00408964914101,-0.010602002363180096
2019-03-08,122.3,123.89408964914101,-0.012866551210435895
2019-03-11,123.19,124.70408964914101,-0.012141459461361359
2019-03-12,124.0,125.04408964914101,-0.00834977208495502
2019-03-13,124.34,125.15408964914101,-0.006504698739156156
2019-03-14,124.45,125.32408964914102,-0.006974633939796582
2019-03-15,124.62,125.35408964914102,-0.005856128437418229
2019-03-18,124.65,124.63408964914102,0.0001276564935306368
2019-03-19,123.93,125.75408964914101,-0.014505211355195557
2019-03-20,125.05,126.57408964914102,-0.012041087187478428
2019-03-21,125.87,126.774089649141,-0.007131501804849449
2019-03-22,126.07,125.74408964914102,0.0025918542316252235
2019-03-25,125.04,126.18408964914101,-0.009066829679733712
2019-03-26,125.48,126.11408964914101,-0.005027904898692093
2019-03-27,125.41,125.17408964914101,0.0018846580112563682
2019-03-28,124.47,126.56408964914101,-0.01654568570710868
2019-03-29,125.86,126.91135686150028,-0.008284182657093742
2019-04-01,126.63,127.52135686150028,-0.006989863372206528
2019-04-02,127.24,127.52135686150028,-0.0022063509079962573
2019-04-03,127.24,127.30135686150028,-0.00048198120595865923
2019-04-04,127.02,128.5213568615003,-0.011681769459672142
2019-04-05,128.24,128.07135686150028,0.001316790441145299
2019-04-08,127.79,128.17135686150027,-0.002975367280478647
2019-04-09,127.89,127.71135686150028,0.0013988038565235783
2019-04-10,127.43,128.38135686150028,-0.0074103973096857345
2019-04-11,128.1,130.13135686150028,-0.01561004903424068
2019-04-12,129.85,128.8413568615003,0.007828566564879846
2019-04-15,128.56,127.55135686150028,0.0079077413468438
2019-04-16,127.27,127.57135686150028,-0.0023622611604535715
2019-04-17,127.29,127.69135686150028,-0.00314317954922827
2019-04-18,127.41,125.66135686150028,0.013915520110347135
2019-04-22,125.38,126.40135686150028,-0.008080268177970584
2019-04-23,126.12,126.69135686150028,-0.00450983299614427
2019-04-24,126.41,127.62135686150029,-0.009491803654892217
2019-04-25,127.34,128.33135686150027,-0.00772497763403357
2019-04-26,128.05,126.08135686150028,0.015614070053689755
2019-04-29,125.8,128.23135686150027,-0.01896070447204523
2019-04-30,127.95,126.48135686150029,0.01161153845074514
2019-05-01,126.2,126.25135686150028,-0.0004067826499213334
2019-05-02,125.97,127.73135686150029,-0.0137895416190571
2019-05-03,127.45,126.67135686150029,0.006146955063811799
2019-05-06,126.39,125.99135686150028,0.0031640514748796367
2019-05-07,125.71,126.04135686150028,-0.0026289534621909416
2019-05-08,125.76,126.49135686150028,-0.005781872213617367
2019-05-09,126.21,129.4913568615003,-0.02534035429878101
2019-05-10,129.21,129.60135686150028,-0.0030196972545472045
2019-05-13,129.32,129.64135686150027,-0.0024788143944188823
2019-05-14,129.36,130.16135686150028,-0.006156641885294412
2019-05-15,129.88,131.00135686150028,-0.008559887381058395
2019-05-16,130.72,130.73135686150027,-8.687174808652554e-05
2019-05-17,130.45,131.4613568615003,-0.00769318745557912
2019-05-20,131.18,131.78135686150029,-0.0045632923793028635
