date,FIS,dcf,Deviation
2016-10-10,77.41,78.6206990881459,-0.015399240940207393
2016-10-11,76.49,79.3206990881459,-0.035686764245487335
2016-10-12,77.19,78.4606990881459,-0.016195357713016945
2016-10-13,76.33,78.6306990881459,-0.02925955275517511
2016-10-14,76.5,77.94069908814589,-0.018484554347101168
2016-10-17,75.81,78.08069908814589,-0.029081439006872656
2016-10-18,75.95,78.4506990881459,-0.03187605868669374
2016-10-19,76.32,77.4206990881459,-0.014217116366938565
2016-10-20,75.29,77.1406990881459,-0.023991214884261813
2016-10-21,75.01,78.0306990881459,-0.03871167532067876
2016-10-24,75.9,77.69069908814589,-0.023049079351367463
2016-10-25,75.56,77.2806990881459,-0.022265573531927707
2016-10-26,75.15,76.22069908814589,-0.01404735329057627
2016-10-27,74.09,76.5006990881459,-0.03151211841042423
2016-10-28,74.37,76.05069908814589,-0.02209971911235009
2016-10-31,73.92,78.9806990881459,-0.06407513666722464
2016-11-01,76.85,77.1806990881459,-0.0042847381800497075
2016-11-02,75.05,77.1006990881459,-0.026597671777287335
2016-11-03,74.97,77.55069908814589,-0.033277573490505974
2016-11-04,75.42,78.6306990881459,-0.040832640754556615
2016-11-07,76.5,78.7306990881459,-0.02833328185805173
2016-11-08,76.6,79.0306990881459,-0.030756391075762224
2016-11-09,76.9,79.1806990881459,-0.028803725079605158
2016-11-10,77.05,78.4506990881459,-0.017854513782880388
2016-11-11,76.32,77.3206990881459,-0.012942188831028378
2016-11-14,75.19,76.8706990881459,-0.02186397558605102
2016-11-15,74.74,77.2306990881459,-0.03225011708495851
2016-11-16,75.1,78.0006990881459,-0.03718811654326226
2016-11-17,75.87,79.2506990881459,-0.04265828727120424
2016-11-18,77.12,79.66069908814589,-0.031894009432864245
2016-11-21,77.53,79.7706990881459,-0.028089249734040145
2016-11-22,77.64,81.1306990881459,-0.043025625655627175
2016-11-23,79.0,80.8906990881459,-0.023373504116778854
2016-11-25,78.76,80.80069908814589,-0.025255958316891203
2016-11-28,78.67,81.0306990881459,-0.029133391599866387
2016-11-29,78.9,79.3206990881459,-0.005303774336108513
2016-11-30,77.19,77.86069908814589,-0.008614090240656513
2016-12-01,75.73,77.1306990881459,-0.018160072509457836
2016-12-02,75.0,77.41069908814589,-0.031141678302128217
2016-12-05,75.28,77.6406990881459,-0.0304054331796495
2016-12-06,75.51,77.7506990881459,-0.028819021750603246
2016-12-07,75.62,77.2506990881459,-0.021109182277887273
2016-12-08,75.12,77.69069908814589,-0.03308889118412017
2016-12-09,75.56,77.91069908814589,-0.030171710890263936
2016-12-12,75.78,77.47069908814589,-0.02182372313721115
2016-12-13,75.34,78.05069908814589,-0.03472997833221947
2016-12-14,75.92,79.4806990881459,-0.04479954415344278
2016-12-15,77.35,78.7706990881459,-0.018035882689781846
2016-12-16,76.64,78.2106990881459,-0.02008291840449694
2016-12-19,76.08,78.5906990881459,-0.031946516792399904
2016-12-20,76.46,78.8206990881459,-0.029950242962269558
2016-12-21,76.69,77.9306990881459,-0.01592054354270034
2016-12-22,75.8,78.1506990881459,-0.03007905387377985
2016-12-23,76.02,78.80069908814589,-0.03528774643274957
2016-12-27,76.67,78.7106990881459,-0.025926578111834298
2016-12-28,76.58,79.1306990881459,-0.03223400169009771
2016-12-29,77.0,77.7706990881459,-0.009909890192351112
2016-12-30,75.64,79.04969696969697,-0.0431335868498528
2017-01-03,76.98,80.30969696969697,-0.041460708922278156
2017-01-04,78.24,80.11969696969697,-0.023461109325062957
2017-01-05,78.05,80.95969696969696,-0.0359400674484498
2017-01-06,78.89,80.10969696969697,-0.015225334957368997
2017-01-09,78.04,79.71969696969697,-0.021070037061674318
2017-01-10,77.65,79.45969696969696,-0.022775029841695882
2017-01-11,77.39,79.11969696969697,-0.021861774449912885
2017-01-12,77.05,79.43969696969697,-0.030081899363344045
2017-01-13,77.37,80.76969696969697,-0.04209124334058667
2017-01-17,78.7,81.52969696969697,-0.034707561476019166
2017-01-18,79.46,81.21969696969697,-0.02166588937599112
2017-01-19,79.15,81.85969696969697,-0.03310172245934462
2017-01-20,79.79,82.13969696969697,-0.028606107112421175
2017-01-23,80.07,82.09969696969696,-0.0247223442304072
2017-01-24,80.03,81.94969696969697,-0.02342530894783945
2017-01-25,79.88,81.62969696969697,-0.02143456406982014
2017-01-26,79.56,81.87969696969697,-0.02833055147426189
2017-01-27,79.81,81.66969696969697,-0.022770954695558565
2017-01-30,79.6,81.48969696969696,-0.02318939743265558
2017-01-31,79.42,81.08969696969697,-0.020590741266685586
2017-02-01,79.02,81.12969696969697,-0.02600400406382597
2017-02-02,79.06,81.46969696969697,-0.029577831504556396
2017-02-03,79.4,81.41969696969697,-0.024805999590598593
2017-02-06,79.35,79.36969696969697,-0.00024816737935262623
2017-02-07,77.3,81.90969696969697,-0.05627779298710334
2017-02-08,79.84,82.81969696969696,-0.0359781196831378
2017-02-09,80.75,82.52969696969697,-0.02156432211729109
2017-02-10,80.46,82.97969696969697,-0.030365222599175512
2017-02-13,80.91,82.56969696969696,-0.02010055783910747
2017-02-14,80.5,83.47969696969697,-0.0356936725678173
2017-02-15,81.41,83.78969696969698,-0.028400830361728246
2017-02-16,81.72,84.11969696969697,-0.028527170878438035
2017-02-17,82.05,84.23969696969696,-0.025993647276350673
2017-02-21,82.17,84.88969696969697,-0.03203801010937546
2017-02-22,82.82,85.15969696969697,-0.027474228454917204
2017-02-23,83.09,85.90969696969697,-0.03282163794258941
2017-02-24,83.84,84.69969696969697,-0.01014994150456694
2017-02-27,82.63,84.33969696969697,-0.020271556943241897
2017-02-28,82.27,85.08969696969697,-0.03313793643784113
2017-03-01,83.02,84.33969696969697,-0.01564739994466835
2017-03-02,82.27,85.01969696969697,-0.032341881560422725
2017-03-03,82.95,84.76969696969697,-0.021466361621505614
2017-03-06,82.7,84.70969696969696,-0.02372452082334664
2017-03-07,82.64,84.28969696969698,-0.019571751103697244
2017-03-08,82.22,84.04969696969697,-0.02176922744119636
2017-03-09,81.98,84.29969696969697,-0.027517263443198603
2017-03-10,82.23,84.78969696969698,-0.030188773650314915
2017-03-13,82.72,84.52969696969697,-0.02140900813054769
2017-03-14,82.46,84.58969696969697,-0.025176789207081662
2017-03-15,82.52,84.01969696969697,-0.017849349899915268
2017-03-16,81.95,83.89969696969698,-0.023238426837240755
2017-03-17,81.83,83.08969696969697,-0.015160687975025233
2017-03-20,81.02,82.11969696969697,-0.013391390985073581
2017-03-21,80.05,81.96969696969697,-0.023419593345656242
2017-03-22,79.9,81.88969696969697,-0.024297280895217432
2017-03-23,79.82,82.18969696969697,-0.028832044125563283
2017-03-24,80.12,82.47969696969697,-0.02860942821557555
2017-03-27,80.41,82.35969696969697,-0.02367294977316803
2017-03-28,80.29,82.09969696969696,-0.022042675387278443
2017-03-29,80.03,82.11969696969697,-0.02544696396612489
2017-03-30,80.05,81.68969696969697,-0.020072261625664
2017-03-31,79.62,81.55711711711712,-0.023751662461724665
2017-04-03,79.44,81.24711711711711,-0.02224223063216102
2017-04-04,79.13,81.61711711711712,-0.030472984160273775
2017-04-05,79.5,81.71711711711711,-0.02713161202125547
2017-04-06,79.6,81.98711711711712,-0.02911575868324745
2017-04-07,79.87,82.65711711711711,-0.03371902159578144
2017-04-10,80.54,82.19711711711712,-0.02016028268675163
2017-04-11,80.08,82.63711711711711,-0.030943929390627845
2017-04-12,80.52,82.27711711711711,-0.02135608512651166
2017-04-13,80.16,82.74711711711711,-0.031265344428318964
2017-04-17,80.63,82.86711711711712,-0.02699643954012998
2017-04-18,80.75,82.76711711711712,-0.024370996446123172
2017-04-19,80.65,83.68711711711711,-0.03629133397995743
2017-04-20,81.57,84.64711711711712,-0.03635229671034923
2017-04-21,82.53,85.43711711711711,-0.034026395262518494
2017-04-24,83.32,85.97711711711712,-0.03090493384998738
2017-04-25,83.86,85.99711711711711,-0.024851032089908687
2017-04-26,83.88,86.20711711711712,-0.026994489491576568
2017-04-27,84.09,86.30711711711712,-0.025688693947551577
2017-04-28,84.19,86.53711711711712,-0.02712266360734661
2017-05-01,84.42,85.37711711711712,-0.011210464225492434
2017-05-02,83.26,85.09711711711712,-0.021588476547198865
2017-05-03,82.98,85.63711711711711,-0.031027633887806383
2017-05-04,83.52,85.16711711711712,-0.019339824721929855
2017-05-05,83.05,85.45711711711712,-0.028167544124127475
2017-05-08,83.34,85.26711711711712,-0.022600941397727392
2017-05-09,83.15,85.69711711711712,-0.029722319755938975
2017-05-10,83.58,85.71711711711711,-0.024932209446534737
2017-05-11,83.6,85.22711711711712,-0.01909154236533872
2017-05-12,83.11,85.52711711711711,-0.02826141227006662
2017-05-15,83.41,85.89711711711712,-0.028954605236937603
2017-05-16,83.78,84.96711711711711,-0.013971488705222357
2017-05-17,82.85,84.92711711711712,-0.024457643066498003
2017-05-18,82.81,85.31711711711712,-0.029385863022956205
2017-05-19,83.2,86.14711711711712,-0.0342102813853945
2017-05-22,84.03,85.77711711711711,-0.020368102541050148
2017-05-23,83.66,86.06711711711712,-0.02796790688180717
2017-05-24,83.95,87.47711711711712,-0.04032045446119237
2017-05-25,85.36,87.39711711711712,-0.023308745005710785
2017-05-26,85.28,87.40711711711711,-0.024335742754986178
2017-05-30,85.29,87.98711711711712,-0.03065354571768797
2017-05-31,85.87,88.88711711711711,-0.03394324413898786
2017-06-01,86.77,88.78711711711712,-0.022718578805260514
2017-06-02,86.67,88.66711711711712,-0.022523762833962402
2017-06-05,86.55,88.36711711711712,-0.020563272588250303
2017-06-06,86.25,88.66711711711712,-0.027260580874919338
2017-06-07,86.55,87.40711711711711,-0.009806033483162002
2017-06-08,85.29,86.72711711711712,-0.016570562528631205
2017-06-09,84.61,87.04711711711711,-0.027997677554767342
2017-06-12,84.93,87.85711711711711,-0.033316789955845416
2017-06-13,85.74,87.84711711711712,-0.023986184023636614
2017-06-14,85.73,88.14711711711712,-0.027421397275030568
2017-06-15,86.03,87.30711711711712,-0.014627869517257586
2017-06-16,85.19,87.18711711711711,-0.02290610336885457
2017-06-19,85.07,87.26711711711712,-0.025176918749000077
2017-06-20,85.15,87.10711711711711,-0.02246793582303641
2017-06-21,84.99,86.97711711711712,-0.022846435740580096
2017-06-22,84.86,86.95711711711712,-0.024116681723620692
2017-06-23,84.84,87.01711711711712,-0.025019412148381326
2017-06-26,84.9,87.33711711711712,-0.027904712195262804
2017-06-27,85.22,88.09711711711712,-0.03265847068857264
2017-06-28,85.98,86.92711711711712,-0.010895531205079134
2017-06-29,84.81,87.51711711711712,-0.030932430206703554
2017-06-30,85.4,87.80329341317365,-0.027371335627065063
2017-07-03,85.45,88.46329341317366,-0.03406264109001533
2017-07-05,86.11,87.90329341317366,-0.020400753413692962
2017-07-06,85.55,89.13329341317365,-0.040201514787111536
2017-07-07,86.78,89.65329341317366,-0.032048944369861276
2017-07-10,87.3,90.17329341317365,-0.03186412855088072
2017-07-11,87.82,90.95329341317365,-0.03444947726015857
2017-07-12,88.6,91.60329341317366,-0.032785867202693386
2017-07-13,89.25,91.93329341317366,-0.02918739570347162
2017-07-14,89.58,91.98329341317366,-0.026127499070711324
2017-07-17,89.63,92.20329341317365,-0.027908909952298888
2017-07-18,89.85,92.22329341317365,-0.02573420797868231
2017-07-19,89.87,92.16329341317365,-0.02488293688565002
2017-07-20,89.81,92.35329341317366,-0.02753874084160024
2017-07-21,90.0,92.47329341317365,-0.026746029279209216
2017-07-24,90.12,92.05329341317365,-0.02100189294147481
2017-07-25,89.7,93.04329341317366,-0.035932664145143955
2017-07-26,90.69,93.40329341317366,-0.029049226360480462
2017-07-27,91.05,93.18329341317366,-0.02289351808713891
2017-07-28,90.83,93.57329341317366,-0.029317055252727098
2017-07-31,91.22,94.22329341317365,-0.031874213948392405
2017-08-01,91.87,93.59329341317365,-0.01841257370403726
2017-08-02,91.24,92.76329341317366,-0.01642129507399892
2017-08-03,90.41,92.72329341317365,-0.024948352544658325
2017-08-04,90.37,92.90329341317366,-0.027268068979074855
2017-08-07,90.55,92.34329341317365,-0.01941985548587577
2017-08-08,89.99,91.74329341317365,-0.01911086192728606
2017-08-09,89.39,91.61329341317365,-0.024268240233943472
2017-08-10,89.26,91.57329341317366,-0.025261660107999018
2017-08-11,89.22,92.80329341317365,-0.038611705268048135
2017-08-14,90.45,93.01329341317366,-0.02755835557598485
2017-08-15,90.66,93.80329341317365,-0.03350941420924791
2017-08-16,91.45,91.92329341317365,-0.005148786511013137
2017-08-17,89.57,92.18329341317366,-0.028348883148062942
2017-08-18,89.83,93.21329341317366,-0.03629625442131956
2017-08-21,90.86,93.93329341317366,-0.032717828807039884
2017-08-22,91.58,93.69329341317365,-0.022555439521741882
2017-08-23,91.34,93.60329341317366,-0.02417963439794013
2017-08-24,91.25,93.69329341317365,-0.02607756995369015
2017-08-25,91.34,94.14329341317365,-0.029776878538449125
2017-08-28,91.79,94.29329341317366,-0.02654794760646162
2017-08-29,91.94,94.74329341317365,-0.02958830448239269
2017-08-30,92.39,95.27329341317365,-0.03026339606703432
2017-08-31,92.92,94.69329341317365,-0.01872670544297439
2017-09-01,92.34,94.56329341317365,-0.02351116731372138
2017-09-05,92.21,94.82329341317366,-0.027559614511455055
2017-09-06,92.47,94.88329341317365,-0.025434334395043057
2017-09-07,92.53,94.65329341317366,-0.022432324714843355
2017-09-08,92.3,95.74329341317365,-0.035963807912000156
2017-09-11,93.39,95.68329341317366,-0.023967542622836957
2017-09-12,93.33,94.77329341317365,-0.015228904274556143
2017-09-13,92.42,94.46329341317366,-0.021630554465600582
2017-09-14,92.11,94.36329341317365,-0.023878918715856123
2017-09-15,92.01,95.89329341317365,-0.04049598543291
2017-09-18,93.54,95.12329341317366,-0.016644644611877757
2017-09-19,92.77,95.15329341317366,-0.025046883062943004
2017-09-20,92.8,95.07329341317366,-0.02391095681617217
2017-09-21,92.72,95.40329341317366,-0.02812579437433904
2017-09-22,93.05,95.18329341317366,-0.022412477407284248
2017-09-25,92.83,95.00329341317365,-0.022875979717059902
2017-09-26,92.65,95.35329341317366,-0.028350288872142637
2017-09-27,93.0,95.69329341317365,-0.02814505925242694
2017-09-28,93.34,95.74329341317365,-0.025101428282839566
2017-09-29,93.39,95.47925373134328,-0.021881755980434847
2017-10-02,93.33,95.54925373134328,-0.02322628010871941
2017-10-03,93.4,95.85925373134329,-0.0256548391064636
2017-10-04,93.71,95.96925373134329,-0.023541432734986767
2017-10-05,93.82,96.05925373134329,-0.023311171431812272
2017-10-06,93.91,96.49925373134329,-0.026831852384598176
2017-10-09,94.35,96.75925373134328,-0.024899465823007394
2017-10-10,94.61,96.78925373134328,-0.02251545132677857
2017-10-11,94.64,96.75925373134328,-0.021902336465176586
2017-10-12,94.61,97.10925373134329,-0.025736514650370745
2017-10-13,94.96,97.35925373134329,-0.024643304456337334
2017-10-16,95.21,96.52925373134329,-0.013666880042551566
2017-10-17,94.38,96.95925373134328,-0.02660141896811552
2017-10-18,94.81,97.29925373134328,-0.025583482255850165
2017-10-19,95.15,97.42925373134328,-0.023393936051570474
2017-10-20,95.28,97.85925373134329,-0.026356768859327362
2017-10-23,95.71,97.41925373134329,-0.017545337968374985
2017-10-24,95.27,97.67925373134328,-0.024664948177938517
2017-10-25,95.53,98.08925373134328,-0.026091071488348994
2017-10-26,95.94,98.76925373134328,-0.02864508563605206
2017-10-27,96.62,98.21925373134329,-0.016282487094818276
2017-10-30,96.07,94.90925373134328,0.012230064224742598
2017-10-31,92.76,95.25925373134328,-0.02623633540518633
2017-11-01,93.11,95.50925373134328,-0.025120641588218362
2017-11-02,93.36,95.32925373134329,-0.02065739166377023
2017-11-03,93.18,95.27925373134329,-0.022032642460262153
2017-11-06,93.13,92.61925373134328,0.005514471862818171
2017-11-07,90.47,93.79925373134328,-0.03549339252611561
2017-11-08,91.65,94.66925373134329,-0.031892653763929135
2017-11-09,92.52,94.90925373134328,-0.02517408616557537
2017-11-10,92.76,94.99925373134329,-0.023571277072090058
2017-11-13,92.85,95.57925373134329,-0.028554875925425716
2017-11-14,93.43,95.68925373134329,-0.02361031822535009
2017-11-15,93.54,95.34925373134328,-0.018975017218708867
2017-11-16,93.2,94.20925373134328,-0.01071289381212348
2017-11-17,92.06,94.11925373134328,-0.02187919739802946
2017-11-20,91.97,93.88925373134329,-0.020441676284221888
2017-11-21,91.74,93.73925373134328,-0.02132781787524307
2017-11-22,91.59,94.25925373134328,-0.02831821413472202
2017-11-24,92.11,94.11925373134328,-0.021347956466787887
2017-11-27,91.97,94.86925373134328,-0.030560520055882057
2017-11-28,92.72,94.86925373134328,-0.022654902898568974
2017-11-29,92.72,96.47925373134328,-0.03896437405922848
2017-11-30,94.33,95.89925373134328,-0.01636356562001473
2017-12-01,93.75,95.77925373134329,-0.021186777431313697
2017-12-04,93.63,97.31925373134328,-0.03790877539533677
2017-12-05,95.17,97.44925373134329,-0.02338913479652638
2017-12-06,95.3,98.01925373134328,-0.02774203666961561
2017-12-07,95.87,97.99925373134329,-0.02172724434392581
2017-12-08,95.85,97.85925373134329,-0.02053207698537507
2017-12-11,95.71,96.38925373134329,-0.007046986101132302
2017-12-12,94.24,96.40925373134328,-0.022500472178616726
2017-12-13,94.26,95.74925373134329,-0.01555368499812948
2017-12-14,93.6,96.97925373134328,-0.03484511997488304
2017-12-15,94.83,97.39925373134328,-0.026378577175037332
2017-12-18,95.25,97.14925373134328,-0.019549854048240833
2017-12-19,95.0,97.22925373134328,-0.022927808717970732
2017-12-20,95.08,97.00925373134328,-0.019887316489271667
2017-12-21,94.86,96.46925373134329,-0.016681519438565218
2017-12-22,94.32,96.27925373134329,-0.020349697940226896
2017-12-26,94.13,96.14925373134328,-0.02100124185035701
2017-12-27,94.0,96.42925373134328,-0.025192082665197235
2017-12-28,94.28,96.23925373134328,-0.02035815590188006
2017-12-29,94.09,95.67916666666666,-0.016609328049470795
2018-01-02,93.7,96.22916666666667,-0.026282745182940048
2018-01-03,94.25,96.92916666666666,-0.027640459098138614
2018-01-04,94.95,97.46916666666667,-0.025845780289493248
2018-01-05,95.49,97.70916666666666,-0.02271195981270946
2018-01-08,95.73,98.01916666666666,-0.023354275949431624
2018-01-09,96.04,99.25916666666667,-0.032431933238743715
2018-01-10,97.28,99.75916666666667,-0.024851517404415713
2018-01-11,97.78,99.58916666666667,-0.018166299882015347
2018-01-12,97.61,99.14916666666667,-0.015523747888282924
2018-01-16,97.17,99.57916666666667,-0.02419348089878237
2018-01-17,97.6,99.51916666666666,-0.019284392453714938
2018-01-18,97.54,100.44916666666667,-0.028961580899128037
2018-01-19,98.47,101.16916666666667,-0.02667973608559926
2018-01-22,99.19,101.10916666666667,-0.018981134252581855
2018-01-23,99.13,102.53916666666667,-0.03324745828829645
2018-01-24,100.56,103.47916666666667,-0.028210187235755968
2018-01-25,101.5,104.85916666666667,-0.03203503111315975
2018-01-26,102.88,104.66916666666667,-0.017093540759376857
2018-01-29,102.69,104.63916666666667,-0.018627505634442154
2018-01-30,102.66,104.33916666666667,-0.016093349413371483
2018-01-31,102.36,104.08916666666667,-0.016612359595539083
2018-02-01,102.11,102.78916666666667,-0.006607375939422955
2018-02-02,100.81,99.17916666666666,0.01644330546569761
2018-02-05,97.2,97.69916666666667,-0.005109221334197667
2018-02-06,95.72,98.74916666666667,-0.03067536434906626
2018-02-07,96.77,94.71916666666667,0.021651724835698438
2018-02-08,92.74,97.00916666666667,-0.04400786867220463
2018-02-09,95.03,97.12916666666666,-0.021612114452404407
2018-02-12,95.15,98.14916666666667,-0.03055723006648048
2018-02-13,96.17,97.97916666666667,-0.018464809695938778
2018-02-14,96.0,98.53916666666667,-0.025768095596505725
2018-02-15,96.56,99.79916666666666,-0.03245685084210781
2018-02-16,97.82,99.29916666666666,-0.014896063243229674
2018-02-20,97.32,99.12916666666666,-0.018250598965995568
2018-02-21,97.15,100.00916666666667,-0.02858904600411627
2018-02-22,98.03,101.79916666666666,-0.03702551592596526
2018-02-23,99.82,101.89916666666667,-0.020404157704920878
2018-02-26,99.92,100.41916666666667,-0.00497083060172776
2018-02-27,98.44,99.15916666666666,-0.007252649360035668
2018-02-28,97.18,97.93916666666667,-0.007751410314225549
2018-03-01,95.96,98.87916666666666,-0.029522565420757707
2018-03-02,96.9,101.56916666666666,-0.04597031579465538
2018-03-05,99.59,100.68916666666667,-0.01091643424069122
2018-03-06,98.71,100.54916666666666,-0.018291217397790493
2018-03-07,98.57,101.25916666666667,-0.026557266420324188
2018-03-08,99.28,102.74916666666667,-0.03376345306936801
2018-03-09,100.77,103.20916666666666,-0.023633236711855354
2018-03-12,101.23,102.38916666666667,-0.011321184695646469
2018-03-13,100.41,102.29916666666666,-0.01846707777026535
2018-03-14,100.32,102.07916666666667,-0.017233356463529192
2018-03-15,100.1,102.61916666666667,-0.02454869541914695
2018-03-16,100.64,102.02916666666667,-0.01361538775676896
2018-03-19,100.05,102.89916666666667,-0.027688918763514536
2018-03-20,100.92,102.55916666666667,-0.01598264416475048
2018-03-21,100.58,99.49916666666667,0.010862737543865464
2018-03-22,97.52,96.83916666666667,0.007030557539562832
2018-03-23,94.86,98.13916666666667,-0.03341343500301441
2018-03-26,96.16,96.65916666666666,-0.005164193773654846
2018-03-27,94.68,97.29916666666666,-0.0269186957750579
2018-03-28,95.32,98.27916666666667,-0.030109806249205118
2018-03-29,96.3,96.88065868263473,-0.005993545982556525
2018-04-02,94.71,97.17065868263474,-0.025323062702203192
2018-04-03,95.0,98.17065868263474,-0.032297416816615354
2018-04-04,96.0,99.63065868263473,-0.036441179157511105
2018-04-05,97.46,97.70065868263472,-0.0024632247712522704
2018-04-06,95.53,98.17065868263474,-0.026898655036750152
2018-04-09,96.0,99.00065868263474,-0.030309482003083588
2018-04-10,96.83,98.51065868263473,-0.017060678561181875
2018-04-11,96.34,98.85065868263473,-0.02539850230735774
2018-04-12,96.68,98.40065868263473,-0.01748625167423168
2018-04-13,96.23,99.46065868263473,-0.03248177445660516
2018-04-16,97.29,99.78065868263474,-0.024961337352528368
2018-04-17,97.61,99.70065868263472,-0.020969356775161097
2018-04-18,97.53,99.23065868263473,-0.017138439925848625
2018-04-19,97.06,98.18065868263473,-0.011414251011059195
2018-04-20,96.01,97.87065868263473,-0.01901140451775518
2018-04-23,95.7,96.94065868263473,-0.012798125157127416
2018-04-24,94.77,96.28065868263474,-0.015690157330708
2018-04-25,94.11,97.17065868263474,-0.031497766137729255
2018-04-26,95.0,96.87065868263473,-0.01931089050156387
2018-04-27,94.7,97.14065868263474,-0.02512499622437747
2018-04-30,94.97,101.83065868263473,-0.0673732132482483
2018-05-01,99.66,100.66065868263473,-0.009940911332496194
2018-05-02,98.49,101.58065868263473,-0.030425660974406465
2018-05-03,99.41,102.83065868263473,-0.03326496909051102
2018-05-04,100.66,104.38065868263473,-0.03564509679850991
2018-05-07,102.21,105.36065868263474,-0.0299035590895943
2018-05-08,103.19,106.08065868263473,-0.027249629843295153
2018-05-09,103.91,107.08065868263473,-0.029610003539779495
2018-05-10,104.91,107.06065868263472,-0.020088225769374635
2018-05-11,104.89,106.87065868263473,-0.018533231731232558
2018-05-14,104.7,106.87065868263473,-0.020311081726189784
2018-05-15,104.7,107.01065868263473,-0.021592790018118868
2018-05-16,104.84,105.99065868263473,-0.010856227302824095
2018-05-17,103.82,106.29065868263473,-0.023244363270075175
2018-05-18,104.12,106.62065868263473,-0.023453791352744724
2018-05-21,104.45,105.67065868263474,-0.011551538505128356
2018-05-22,103.5,106.04065868263473,-0.023959288014596125
2018-05-23,103.87,105.97065868263473,-0.019823021851037792
2018-05-24,103.8,105.63065868263473,-0.017330751369589725
2018-05-25,103.46,104.55065868263473,-0.010431868114245457
2018-05-29,102.38,105.43065868263473,-0.02893521410899813
2018-05-30,103.26,104.39065868263474,-0.010831033129814038
2018-05-31,102.22,105.39065868263474,-0.030084817025222477
2018-06-01,103.22,105.94065868263473,-0.025680968161477802
2018-06-04,103.77,106.93065868263473,-0.029558021259510125
2018-06-05,104.76,109.10065868263473,-0.03978581554911931
2018-06-06,106.93,107.64065868263474,-0.006602139854327893
2018-06-07,105.47,108.31065868263472,-0.026226954181473916
2018-06-08,106.14,108.03065868263474,-0.017501130750197436
2018-06-11,105.86,109.34065868263473,-0.03183316000260672
2018-06-12,107.17,109.27065868263473,-0.019224361854867866
2018-06-13,107.1,109.89065868263474,-0.025394867189705295
2018-06-14,107.72,109.61065868263474,-0.017248857961057684
2018-06-15,107.44,109.44065868263473,-0.018280762439820575
2018-06-18,107.27,109.56065868263472,-0.02090767534786453
2018-06-19,107.39,109.17065868263474,-0.01631078079148729
2018-06-20,107.0,109.56065868263472,-0.023372063598597115
2018-06-21,107.39,109.80065868263473,-0.02195486540388103
2018-06-22,107.63,108.75065868263474,-0.010304845011607111
2018-06-25,106.58,108.27065868263473,-0.015615114041103495
2018-06-26,106.1,107.03065868263474,-0.008695253248831358
2018-06-27,104.86,107.88065868263473,-0.028000002220240017
2018-06-28,105.71,108.20065868263472,-0.023018886511034342
2018-06-29,106.03,108.74491017964071,-0.024965859782824062
2018-07-02,106.7,108.64491017964072,-0.017901530558816492
2018-07-03,106.6,109.58491017964072,-0.027238332127549336
2018-07-05,107.54,110.41491017964071,-0.02603733657857754
2018-07-06,108.37,110.26491017964072,-0.017185069815534026
2018-07-09,108.22,109.68491017964072,-0.013355621819277741
2018-07-10,107.64,109.77491017964071,-0.019448070384635696
2018-07-11,107.73,110.59491017964072,-0.025904539141875627
2018-07-12,108.55,110.17491017964072,-0.014748459308850825
2018-07-13,108.13,109.74491017964071,-0.014715125986228261
2018-07-16,107.7,110.38491017964071,-0.024323163150391514
2018-07-17,108.34,111.01491017964072,-0.024095053315921877
2018-07-18,108.97,110.76491017964072,-0.01620468230172989
2018-07-19,108.72,110.94491017964071,-0.0200541888405531
2018-07-20,108.9,111.38491017964071,-0.022309217430198203
2018-07-23,109.34,110.71491017964073,-0.012418473513728712
2018-07-24,108.67,111.53491017964072,-0.02568621945385907
2018-07-25,109.49,111.17491017964072,-0.015155489461769589
2018-07-26,109.13,109.48491017964072,-0.0032416355738740243
2018-07-27,107.44,107.10491017964071,0.0031286130560892467
2018-07-30,105.06,105.17491017964072,-0.0010925626600911675
2018-07-31,103.13,104.99491017964071,-0.01776191032927177
2018-08-01,102.95,105.31491017964072,-0.02245560648161571
2018-08-02,103.27,106.26491017964072,-0.028183434913536698
2018-08-03,104.22,106.82491017964072,-0.0243848571953883
2018-08-06,104.78,107.20491017964072,-0.02261939472340735
2018-08-07,105.16,107.91491017964071,-0.025528540727641325
2018-08-08,105.87,108.99491017964071,-0.028670239504673845
2018-08-09,106.95,108.92491017964072,-0.018130932367845576
2018-08-10,106.88,108.18491017964072,-0.012061850192174983
2018-08-13,106.14,108.73491017964072,-0.023864554404410487
2018-08-14,106.69,108.06491017964072,-0.012723003029893376
2018-08-15,106.02,108.38491017964071,-0.021819551962731998
2018-08-16,106.34,109.14491017964072,-0.02569895540730338
2018-08-17,107.1,109.52491017964071,-0.022140261751079526
2018-08-20,107.48,109.62491017964072,-0.019565901364260063
2018-08-21,107.58,110.29491017964072,-0.024615008754428125
2018-08-22,108.25,110.42491017964072,-0.019695829284375632
2018-08-23,108.38,110.91491017964071,-0.022854548369872996
2018-08-24,108.87,109.94491017964071,-0.0097768071108012
2018-08-27,107.9,109.63491017964071,-0.015824431987931487
2018-08-28,107.59,110.10491017964071,-0.022841035658968556
2018-08-29,108.06,109.74491017964071,-0.01535296877898662
2018-08-30,107.7,110.21491017964073,-0.022818239161485843
2018-08-31,108.17,109.91491017964071,-0.015875099900358403
2018-09-04,107.87,108.58491017964072,-0.006583881484618637
2018-09-05,106.54,109.64491017964072,-0.028317868787102518
2018-09-06,107.6,109.49491017964071,-0.01730592021612576
2018-09-07,107.45,110.76491017964072,-0.029927439784535825
