date,MRK,dcf,Deviation
2012-10-23,45.89,51.52185895352616,-0.10931008833757772
2012-10-24,45.88,51.941858953526165,-0.11670469782280757
2012-10-25,46.3,51.79185895352616,-0.10603710823459944
2012-10-26,46.15,51.27185895352616,-0.09989610398500903
2012-10-31,45.63,51.581858953526165,-0.11538667031928074
2012-11-01,45.94,51.64185895352616,-0.11041157442952265
2012-11-02,46.0,51.31185895352616,-0.10352107800922172
2012-11-05,45.67,51.56185895352616,-0.11426777608690608
2012-11-06,45.92,50.10185895352616,-0.08346714155666757
2012-11-07,44.46,49.481858953526164,-0.10148889026668828
2012-11-08,43.84,49.691858953526165,-0.11776293092595014
2012-11-09,44.05,49.66185895352616,-0.11300138721705477
2012-11-12,44.02,49.32185895352616,-0.10749511608071927
2012-11-13,43.68,48.691858953526165,-0.10293012140509405
2012-11-14,43.05,48.441858953526165,-0.11130578119842538
2012-11-15,42.8,48.71185895352616,-0.1213638543165928
2012-11-16,43.07,48.981858953526164,-0.12069486703506527
2012-11-19,43.34,49.20185895352616,-0.11913897316487587
2012-11-20,43.56,49.53185895352616,-0.12056601709879944
2012-11-21,43.89,49.92185895352616,-0.12082600848540936
2012-11-23,44.28,49.84185895352616,-0.1115901186332593
2012-11-26,44.2,49.52185895352616,-0.10746484615047391
2012-11-27,43.88,50.24185895352616,-0.1266246728531859
2012-11-28,44.6,50.35185895352616,-0.11423329889041478
2012-11-29,44.71,49.941858953526165,-0.10475899502248642
2012-11-30,44.3,50.081858953526165,-0.11544816974328942
2012-12-03,44.44,50.04185895352616,-0.11194346234676467
2012-12-04,44.4,50.03185895352616,-0.1125654547187126
2012-12-05,44.39,50.15185895352616,-0.11488824290372679
2012-12-06,44.51,50.27185895352616,-0.11461400221648288
2012-12-07,44.63,50.121858953526164,-0.10957013702580953
2012-12-10,44.48,50.831858953526165,-0.12495822667696366
2012-12-11,45.19,50.90185895352616,-0.1122131700286455
2012-12-12,45.26,49.59185895352616,-0.08735020313688313
2012-12-13,43.95,49.18185895352616,-0.1063778202948763
2012-12-14,43.54,49.27185895352616,-0.11633129082733662
2012-12-17,43.63,49.88185895352616,-0.12533331926043256
2012-12-18,44.24,49.301858953526164,-0.10267075240099299
2012-12-19,43.66,47.801858953526164,-0.08664639920286277
2012-12-20,42.16,47.16185895352616,-0.10605729003292796
2012-12-21,41.52,47.06185895352616,-0.11775690711662656
2012-12-24,41.42,46.981858953526164,-0.11838311802493551
2012-12-26,41.34,46.84185895352616,-0.11745603348032774
2012-12-27,41.2,46.28185895352616,-0.10980239490010757
2012-12-28,40.64,46.581858953526165,-0.1275573600326737
2012-12-31,40.94,,
2013-01-02,41.34,,
2013-01-03,42.33,,
2013-01-04,41.97,,
2013-01-07,42.12,,
2013-01-08,42.18,,
2013-01-09,42.59,,
2013-01-10,42.78,,
2013-01-11,43.23,,
2013-01-14,43.34,,
2013-01-15,42.87,,
2013-01-16,42.54,,
2013-01-17,42.75,,
2013-01-18,42.98,,
2013-01-22,43.2,,
2013-01-23,42.82,,
2013-01-24,43.0,,
2013-01-25,43.46,,
2013-01-28,42.93,,
2013-01-29,43.66,,
2013-01-30,43.5,,
2013-01-31,43.25,,
2013-02-01,41.83,,
2013-02-04,40.85,,
2013-02-05,41.43,,
2013-02-06,41.09,,
2013-02-07,41.0,,
2013-02-08,41.18,,
2013-02-11,41.38,,
2013-02-12,41.45,,
2013-02-13,41.15,,
2013-02-14,41.19,,
2013-02-15,41.42,,
2013-02-19,42.22,,
2013-02-20,42.66,,
2013-02-21,42.5,,
2013-02-22,42.97,,
2013-02-25,42.52,,
2013-02-26,42.42,,
2013-02-27,42.97,,
2013-02-28,42.73,,
2013-03-01,42.63,,
2013-03-04,43.34,,
2013-03-05,43.25,,
2013-03-06,43.68,,
2013-03-07,43.27,,
2013-03-08,42.97,,
2013-03-11,43.66,,
2013-03-12,45.04,,
2013-03-13,44.59,,
2013-03-14,44.27,,
2013-03-15,44.09,,
2013-03-18,43.63,,
2013-03-19,43.7,,
2013-03-20,44.12,,
2013-03-21,43.79,,
2013-03-22,43.9,,
2013-03-25,43.69,,
2013-03-26,44.39,,
2013-03-27,44.1,,
2013-03-28,44.2,48.61596790042581,-0.09083369294365373
2013-04-01,44.35,49.17596790042581,-0.09813671405914559
2013-04-02,44.91,49.62596790042581,-0.09503024525160653
2013-04-03,45.36,49.585967900425814,-0.08522507635450483
2013-04-04,45.32,49.39596790042581,-0.08251620676088978
2013-04-05,45.13,49.74596790042581,-0.09279079481708696
2013-04-08,45.48,49.77596790042581,-0.08630606458561829
2013-04-09,45.51,51.10596790042581,-0.10949734698947333
2013-04-10,46.84,51.47596790042581,-0.09006082040834162
2013-04-11,47.21,51.37596790042581,-0.08108787183338462
2013-04-12,47.11,50.72596790042581,-0.07128435493875429
2013-04-15,46.46,51.22596790042581,-0.09303812296314251
2013-04-16,46.96,51.02596790042581,-0.07968428758392798
2013-04-17,46.76,50.82596790042581,-0.07999784496758688
2013-04-18,46.56,51.75596790042581,-0.10039359925453273
2013-04-19,47.49,52.18596790042581,-0.08998526020224473
2013-04-22,47.92,52.89596790042581,-0.09407083560306218
2013-04-23,48.63,52.21596790042581,-0.06867569528279427
2013-04-24,47.95,51.61596790042581,-0.07102391080794912
2013-04-25,47.35,52.13596790042581,-0.09179781431441925
2013-04-26,47.87,52.085967900425814,-0.08094248931853587
2013-04-29,47.82,51.265967900425814,-0.06721745519598765
2013-04-30,47.0,49.95596790042581,-0.05917146688695463
2013-05-01,45.69,49.99596790042581,-0.08612630340514194
2013-05-02,45.73,49.93596790042581,-0.08422722292702267
2013-05-03,45.67,49.24596790042581,-0.07261443023429515
2013-05-06,44.98,49.53596790042581,-0.0919729258058295
2013-05-07,45.27,49.25596790042581,-0.08092355242076865
2013-05-08,44.99,49.75596790042581,-0.09578685937662201
2013-05-09,45.49,50.21596790042581,-0.0941128509122241
2013-05-10,45.95,50.43596790042581,-0.08894382495607733
2013-05-13,46.17,50.91596790042581,-0.09321177807534364
2013-05-14,46.65,50.99596790042581,-0.08522179457230228
2013-05-15,46.73,50.63596790042581,-0.07713820950567762
2013-05-16,46.37,50.25596790042581,-0.07732351127184012
2013-05-17,45.99,49.47596790042581,-0.0704578009962652
2013-05-20,45.21,51.59596790042581,-0.1237687393082727
2013-05-21,47.33,50.97596790042581,-0.07152326970127731
2013-05-22,46.71,51.59596790042581,-0.09469670013469189
2013-05-23,47.33,51.42596790042581,-0.07964785239155214
2013-05-24,47.16,51.88596790042581,-0.09108373789027902
2013-05-28,47.62,51.13596790042581,-0.06875723770932152
2013-05-29,46.87,51.335967900425814,-0.08699490986686498
2013-05-30,47.07,50.96596790042581,-0.07644253726403294
2013-05-31,46.7,52.71596790042581,-0.11412041057065014
2013-06-03,48.45,53.70596790042581,-0.09786562100827789
2013-06-04,49.44,52.99596790042581,-0.06709883867216326
2013-06-05,48.73,52.86596790042581,-0.07823497922550093
2013-06-06,48.6,52.45596790042581,-0.07350865982961896
2013-06-07,48.19,52.72596790042581,-0.08602910635973693
2013-06-10,48.46,51.82596790042581,-0.0649475164051524
2013-06-11,47.56,51.515967900425814,-0.07679110112173804
2013-06-12,47.25,52.16596790042581,-0.09423706869216708
2013-06-13,47.9,52.21596790042581,-0.08265609302993726
2013-06-14,47.95,52.06596790042581,-0.07905294122827877
2013-06-17,47.8,52.015967900425814,-0.08105141691290729
2013-06-18,47.75,51.84596790042581,-0.07900263156996967
2013-06-19,47.58,50.57596790042581,-0.05923698595989868
2013-06-20,46.31,51.265967900425814,-0.0966716928089959
2013-06-21,47.0,50.67596790042581,-0.07253868160246668
2013-06-24,46.41,50.49596790042581,-0.0809167161323262
2013-06-25,46.23,50.95596790042581,-0.09274611189136739
2013-06-26,46.69,51.54596790042581,-0.09420655190346505
2013-06-27,47.28,50.71596790042581,-0.06774923249363762
2013-06-28,46.45,51.30019801980198,-0.09454540541792433
2013-07-01,46.32,51.53019801980198,-0.10110960601781127
2013-07-02,46.55,51.53019801980198,-0.09664620380244215
2013-07-03,46.55,52.14019801980198,-0.10721474470961767
2013-07-05,47.16,52.39019801980198,-0.0998316138798544
2013-07-08,47.41,52.60019801980198,-0.09867259468962586
2013-07-09,47.62,52.94019801980198,-0.10049448658677085
2013-07-10,47.96,53.29019801980198,-0.10002210946600987
2013-07-11,48.31,53.52019801980198,-0.09735012598186299
2013-07-12,48.54,53.50019801980198,-0.09271363851711478
2013-07-15,48.52,53.21019801980198,-0.08814472026690323
2013-07-16,48.23,53.11019801980198,-0.09188815334453115
2013-07-17,48.13,52.38019801980198,-0.08114131256615753
2013-07-18,47.4,52.77019801980198,-0.10176573561059632
2013-07-19,47.79,52.70019801980198,-0.09317228785282716
2013-07-22,47.72,52.91019801980198,-0.09809447354287959
2013-07-23,47.93,52.75019801980198,-0.09137781848690918
2013-07-24,47.77,53.150198019801984,-0.1012263024457124
2013-07-25,48.17,53.47019801980198,-0.09912433871741255
2013-07-26,48.49,53.32019801980198,-0.09058852365867331
2013-07-29,48.34,53.03019801980198,-0.08844390922414835
2013-07-30,48.05,53.150198019801984,-0.09595821294780171
2013-07-31,48.17,53.56019801980198,-0.10063812717438314
2013-08-01,48.58,53.52019801980198,-0.09230530159799022
2013-08-02,48.54,53.51019801980198,-0.09288319243301457
2013-08-05,48.53,53.42019801980198,-0.09154211704698778
2013-08-06,48.44,53.53019801980198,-0.09509021464704848
2013-08-07,48.55,53.45019801980198,-0.09167782723623552
2013-08-08,48.47,53.37019801980198,-0.0918152489894053
2013-08-09,48.39,53.45019801980198,-0.0946712679703694
2013-08-12,48.47,53.41019801980198,-0.09249540729975181
2013-08-13,48.43,53.55019801980198,-0.09561492224377244
2013-08-14,48.57,52.95019801980198,-0.08272297712963983
2013-08-15,47.97,52.68019801980198,-0.08941116770349766
2013-08-16,47.7,52.56019801980198,-0.09246917254708409
2013-08-19,47.58,52.54019801980198,-0.09440767653621174
2013-08-20,47.56,52.44019801980198,-0.09306215849831778
2013-08-21,47.46,52.79019801980198,-0.10096946440327015
2013-08-22,47.81,52.71019801980198,-0.09296489491390425
2013-08-23,47.73,52.60019801980198,-0.09258896740214817
2013-08-26,47.62,52.09019801980198,-0.08581649119672474
2013-08-27,47.11,52.07019801980198,-0.09525982631976249
2013-08-28,47.09,52.08019801980198,-0.0958175700081747
2013-08-29,47.1,52.27019801980198,-0.09891292200276935
2013-08-30,47.29,52.19019801980198,-0.09389115592055719
2013-09-03,47.21,52.66019801980198,-0.10349748433821926
2013-09-04,47.68,52.49019801980198,-0.09163992900135998
2013-09-05,47.51,52.47019801980198,-0.09453362493371997
2013-09-06,47.49,52.72019801980198,-0.09920672183054935
2013-09-09,47.74,52.96019801980198,-0.09856832517601477
2013-09-10,47.98,53.12019801980198,-0.09676541525477445
2013-09-11,48.14,52.83019801980198,-0.08877873253558477
2013-09-12,47.85,52.77019801980198,-0.09323819512588671
2013-09-13,47.79,53.17019801980198,-0.10118822611490474
2013-09-16,48.19,52.99019801980198,-0.09058652730469496
2013-09-17,48.01,53.38019801980198,-0.10060281188559561
2013-09-18,48.4,53.24019801980198,-0.09091247215124432
2013-09-19,48.26,52.99019801980198,-0.08926552827816092
2013-09-20,48.01,52.66019801980198,-0.0883057450344823
2013-09-23,47.68,52.51019801980198,-0.09198590372827165
2013-09-24,47.53,52.650198019801984,-0.0972493592118353
2013-09-25,47.67,52.66019801980198,-0.09476223423857044
2013-09-26,47.68,52.77019801980198,-0.09645971042011037
2013-09-27,47.79,52.59019801980198,-0.09127552662940241
2013-09-30,47.61,53.425733288992355,-0.1088564055365171
2013-10-01,48.74,53.05573328899235,-0.08134339158945803
2013-10-02,48.37,53.04573328899235,-0.08814532289560462
2013-10-03,48.36,52.91573328899235,-0.08609411616979412
2013-10-04,48.23,52.57573328899235,-0.08265663676253876
2013-10-07,47.89,52.43573328899235,-0.08669151747986747
2013-10-08,47.75,51.95573328899235,-0.0809483963126626
2013-10-09,47.27,52.175733288992355,-0.09402327441802005
2013-10-10,47.49,51.97573328899235,-0.08630437716099248
2013-10-11,47.29,51.43573328899235,-0.0806002563567918
2013-10-14,46.75,51.25573328899235,-0.08790691303913123
2013-10-15,46.57,51.855733288992354,-0.10193151178742232
2013-10-16,47.17,51.79573328899235,-0.08930722658531054
2013-10-17,47.11,51.29573328899235,-0.08160002831835089
2013-10-18,46.61,51.19573328899235,-0.08957256775885136
2013-10-21,46.51,51.15573328899235,-0.09081549594348237
2013-10-22,46.47,51.24573328899235,-0.09319279835572536
2013-10-23,46.56,50.90573328899235,-0.08536824849023539
2013-10-24,46.22,51.22573328899235,-0.09771911435122416
2013-10-25,46.54,50.035733288992354,-0.06986473584392139
2013-10-28,45.35,50.26573328899235,-0.09779491847319455
2013-10-29,45.58,49.925733288992355,-0.08704395514508156
2013-10-30,45.24,49.77573328899235,-0.09112338461511726
2013-10-31,45.09,49.91573328899235,-0.09667759984719171
2013-11-01,45.23,50.40573328899235,-0.10268144021074355
2013-11-04,45.72,50.04573328899235,-0.0864356060887973
2013-11-05,45.36,50.64573328899235,-0.10436680339548343
2013-11-06,45.96,50.50573328899235,-0.09000430234290024
2013-11-07,45.82,51.48573328899235,-0.1100447235973171
2013-11-08,46.8,51.68573328899235,-0.09452769609893263
2013-11-11,47.0,52.27573328899235,-0.10092126799689016
2013-11-12,47.59,52.02573328899235,-0.08526037037003886
2013-11-13,47.34,52.50573328899235,-0.09838417569677727
2013-11-14,47.82,52.75573328899235,-0.09355823493068971
2013-11-15,48.07,52.69573328899235,-0.08778193224153541
2013-11-18,48.01,52.75573328899235,-0.08995673063618603
2013-11-19,48.07,52.81573328899235,-0.08985453753004002
2013-11-20,48.13,53.30573328899235,-0.09709524603915609
2013-11-21,48.62,53.62573328899235,-0.09334573127450119
2013-11-22,48.94,54.34573328899235,-0.09946932283067156
2013-11-25,49.66,54.26573328899235,-0.08487369486862928
2013-11-26,49.58,54.51573328899235,-0.09053777673369312
2013-11-27,49.83,54.51573328899235,-0.08595194462767097
2013-11-29,49.83,54.86573328899235,-0.09178284854898067
2013-12-02,50.18,54.44573328899235,-0.07834834855378436
2013-12-03,49.76,53.99573328899235,-0.07844570359517378
2013-12-04,49.31,53.49573328899235,-0.07824424550609221
2013-12-05,48.81,54.07573328899235,-0.09737701125292453
2013-12-06,49.39,54.24573328899235,-0.0895136445685707
2013-12-09,49.56,54.11573328899235,-0.08418500521213534
2013-12-10,49.43,53.63573328899235,-0.0784128981015626
2013-12-11,48.95,53.00573328899235,-0.0765149925741071
2013-12-12,48.32,53.06573328899235,-0.08943122039127227
2013-12-13,48.38,52.77573328899235,-0.08329080459994631
2013-12-16,48.09,52.58573328899235,-0.08549340301646857
2013-12-17,47.9,53.58573328899235,-0.10610535566115553
2013-12-18,48.9,53.47573328899235,-0.0855665365870586
2013-12-19,48.79,54.00573328899235,-0.09657739968240453
2013-12-20,49.32,54.04573328899235,-0.08743952577575365
2013-12-23,49.36,54.09573328899235,-0.08754356399409413
2013-12-24,49.41,54.40573328899235,-0.09182365510002455
2013-12-26,49.72,54.47573328899235,-0.0873000325440928
2013-12-27,49.79,54.62573328899235,-0.08852482150508356
2013-12-30,49.94,54.73573328899235,-0.08761613302359461
2013-12-31,50.05,54.70395193591455,-0.08507524175523262
2014-01-02,49.49,54.943951935914555,-0.0992639179336049
2014-01-03,49.73,54.95395193591455,-0.09506053253470381
2014-01-06,49.74,55.32395193591455,-0.10093190635374016
2014-01-07,50.11,55.00395193591455,-0.08897455116709663
2014-01-08,49.79,54.733951935914554,-0.0903269681988832
2014-01-09,49.52,55.09395193591455,-0.1011717573355091
2014-01-10,49.88,58.333951935914556,-0.14492335347349738
2014-01-13,53.12,58.21395193591455,-0.08750397055197845
2014-01-14,53.0,57.733951935914554,-0.08199597943978099
2014-01-15,52.52,57.71395193591455,-0.08999473717692907
2014-01-16,52.5,57.163951935914554,-0.08158903956016239
2014-01-17,51.95,57.04395193591455,-0.08929872077652146
2014-01-21,51.83,56.56395193591455,-0.08369202953283739
2014-01-22,51.35,56.81395193591455,-0.09617271373900949
2014-01-23,51.6,57.193951935914555,-0.09780670414561565
2014-01-24,51.98,57.74395193591455,-0.09981914542862447
2014-01-27,52.53,58.083951935914556,-0.09561938798589953
2014-01-28,52.87,57.42395193591455,-0.07930404965852555
2014-01-29,52.21,58.723951935914556,-0.11092495857607187
2014-01-30,53.51,58.18395193591455,-0.08033060286215299
2014-01-31,52.97,57.29395193591455,-0.07546960525172108
2014-02-03,52.08,58.723951935914556,-0.11313870604562004
2014-02-04,53.51,58.74395193591455,-0.08909771582314419
2014-02-05,53.53,58.983951935914554,-0.09246501390480266
2014-02-06,53.77,59.983951935914554,-0.10359357353702525
2014-02-07,54.77,60.10395193591455,-0.08874544458577105
2014-02-10,54.89,60.913951935914554,-0.09889281099758795
2014-02-11,55.7,60.21395193591455,-0.07496521637906661
2014-02-12,55.0,60.31395193591455,-0.08810485410673785
2014-02-13,55.1,60.653951935914556,-0.09156784939228235
2014-02-14,55.44,60.903951935914556,-0.08971424287317076
2014-02-18,55.69,60.25395193591455,-0.07574527129388497
2014-02-19,55.04,61.02395193591455,-0.09805906936670894
2014-02-20,55.81,61.24395193591455,-0.08872634381270195
2014-02-21,56.03,61.39395193591455,-0.08736938683330986
2014-02-24,56.18,61.123951935914555,-0.08088403611563011
2014-02-25,55.91,61.483951935914554,-0.0906570212292852
2014-02-26,56.27,61.873951935914555,-0.09057045429583677
2014-02-27,56.66,62.20395193591455,-0.08912539739639369
2014-02-28,56.99,61.63395193591455,-0.07534730112297872
2014-03-03,56.42,62.27395193591455,-0.09400321890505348
2014-03-04,57.06,62.09395193591455,-0.08106992354279452
2014-03-05,56.88,62.473951935914556,-0.08954054870184613
2014-03-06,57.26,62.68395193591455,-0.08652855744417287
2014-03-07,57.47,62.53395193591455,-0.08097924054286776
2014-03-10,57.32,61.903951935914556,-0.07404942322034702
2014-03-11,56.69,62.02395193591455,-0.08599825985654364
2014-03-12,56.81,61.00395193591455,-0.06874885647277984
2014-03-13,55.79,60.913951935914554,-0.08411787075160193
2014-03-14,55.7,61.473951935914556,-0.09392517894300645
2014-03-17,56.26,61.57395193591455,-0.08630194698961746
2014-03-18,56.36,61.20395193591455,-0.07914443075484012
2014-03-19,55.99,60.803951935914554,-0.07917169497450272
2014-03-20,55.59,59.873951935914555,-0.07154951021939948
2014-03-21,54.66,58.99395193591455,-0.07346434327068907
2014-03-24,53.78,60.403951935914556,-0.10966090336179035
2014-03-25,55.19,61.233951935914554,-0.0987026272980055
2014-03-26,56.02,60.943951935914555,-0.08079475943884173
2014-03-27,55.73,61.193951935914555,-0.08928908434671268
2014-03-28,55.98,61.983951935914554,-0.09686300644595991
2014-03-31,56.77,61.69749915853248,-0.07986546011972395
2014-04-01,56.37,61.78749915853248,-0.08767953440925702
2014-04-02,56.46,61.53749915853248,-0.08251065168332339
2014-04-03,56.21,61.44749915853248,-0.08523535099483714
2014-04-04,56.12,60.51749915853248,-0.07266491873718595
2014-04-07,55.19,60.36749915853248,-0.08576633504289677
2014-04-08,55.04,62.427499158532484,-0.1183372593505978
2014-04-09,57.1,61.177499158532484,-0.06665030795008875
2014-04-10,55.85,61.24749915853248,-0.08812603343300007
2014-04-11,55.92,60.89749915853248,-0.08173569074773857
2014-04-14,55.57,61.37749915853248,-0.09461935136086663
2014-04-15,56.05,61.58749915853248,-0.08991271336214512
2014-04-16,56.26,61.79749915853248,-0.0896071723602736
2014-04-17,56.47,62.57749915853248,-0.09759896513377564
2014-04-21,57.25,63.09749915853248,-0.09267402411370751
2014-04-22,57.77,62.82749915853248,-0.08049817717192442
2014-04-23,57.5,62.857499158532484,-0.08523245802414714
2014-04-24,57.53,62.56749915853248,-0.08051303354427741
2014-04-25,57.24,62.00749915853248,-0.07688584805433896
2014-04-28,56.68,64.04749915853247,-0.11503180069991803
2014-04-29,58.72,63.88749915853248,-0.08088435494570978
2014-04-30,58.56,64.94749915853248,-0.09834865454851494
2014-05-01,59.62,63.54749915853248,-0.06180414981767446
2014-05-02,58.22,63.95749915853248,-0.08970799724846723
2014-05-05,58.63,62.43749915853248,-0.06098096832586164
2014-05-06,57.11,61.16749915853248,-0.06633423328320731
2014-05-07,55.84,60.15749915853248,-0.07176992426421536
2014-05-08,54.83,60.53749915853248,-0.09428039211837902
2014-05-09,55.21,60.61749915853248,-0.08920689955206318
2014-05-12,55.29,61.07749915853248,-0.09475664914685644
2014-05-13,55.75,61.69749915853248,-0.09639773474853996
2014-05-14,56.37,61.21749915853248,-0.07918486094930333
2014-05-15,55.89,61.19749915853248,-0.08672738643753031
2014-05-16,55.87,61.677499158532484,-0.09415912184774555
2014-05-19,56.35,61.32749915853248,-0.08116259796711378
2014-05-20,56.0,61.90749915853248,-0.09542461315396666
2014-05-21,56.58,61.81749915853248,-0.08472518671615603
2014-05-22,56.49,62.13749915853248,-0.09088713313234431
2014-05-23,56.81,62.01749915853248,-0.08396822234351609
2014-05-27,56.69,61.72749915853248,-0.08160867080642387
2014-05-28,56.4,63.02749915853248,-0.10515250084510563
2014-05-29,57.7,63.18749915853248,-0.08684469604921019
2014-05-30,57.86,63.25749915853248,-0.08532583852241082
2014-06-02,57.93,63.23749915853248,-0.083929618172074
2014-06-03,57.91,63.25749915853248,-0.08453541840360901
2014-06-04,57.93,63.427499158532484,-0.08667374926436688
2014-06-05,58.1,63.177499158532484,-0.08036878993566077
2014-06-06,57.85,63.26749915853248,-0.08562847007683339
2014-06-09,57.94,63.81749915853248,-0.09209855033541614
2014-06-10,58.49,64.13749915853248,-0.0880529991444352
2014-06-11,58.81,63.62749915853248,-0.07571410509989296
2014-06-12,58.3,63.56749915853248,-0.08286465927180398
2014-06-13,58.24,63.39749915853248,-0.08135177612661948
2014-06-16,58.07,63.38749915853248,-0.08388876717211047
2014-06-17,58.06,63.73749915853248,-0.08907627744243607
2014-06-18,58.41,63.62749915853248,-0.08200069510091401
2014-06-19,58.3,64.24749915853248,-0.09257168351186496
2014-06-20,58.92,63.82749915853248,-0.0768869096115361
2014-06-23,58.5,63.24749915853248,-0.07506224311941057
2014-06-24,57.92,64.18749915853248,-0.09764361037112212
2014-06-25,58.86,63.857499158532484,-0.07826017655539097
2014-06-26,58.53,62.857499158532484,-0.0688461872722318
2014-06-27,57.53,63.177499158532484,-0.08939098941477741
2014-06-30,57.85,61.804893473114646,-0.0639899731375645
2014-07-01,58.51,62.344893473114645,-0.06151094756089992
2014-07-02,59.05,62.494893473114644,-0.055122799346744134
2014-07-03,59.2,61.814893473114644,-0.04230199756393571
2014-07-07,58.52,61.46489347311464,-0.04791179658356959
2014-07-08,58.17,61.844893473114645,-0.05942113029448748
2014-07-09,58.55,61.874893473114646,-0.05373574460470554
2014-07-10,58.58,61.734893473114646,-0.051103894339569744
2014-07-11,58.44,61.47489347311464,-0.04936801516283906
2014-07-14,58.18,61.204893473114645,-0.049422412187407616
2014-07-15,57.91,61.44489347311465,-0.057529491440348135
2014-07-16,58.15,60.89489347311464,-0.04507592207754707
2014-07-17,57.6,61.634893473114644,-0.0654644349288066
2014-07-18,58.34,61.29489347311464,-0.048207824594894255
2014-07-21,58.0,61.72489347311464,-0.060346697475259004
2014-07-22,58.43,61.40489347311464,-0.04844717260876219
2014-07-23,58.11,61.50489347311464,-0.055197127926067124
2014-07-24,58.21,61.44489347311465,-0.05264706780767847
2014-07-25,58.15,61.26489347311464,-0.05084304071273016
2014-07-28,57.97,61.874893473114646,-0.06310949811673405
2014-07-29,58.58,61.374893473114646,-0.045538058234495415
2014-07-30,58.08,60.03489347311464,-0.032562620836332545
2014-07-31,56.74,60.094893473114645,-0.05582659822195313
2014-08-01,56.8,60.35489347311464,-0.05889983841489488
2014-08-04,57.06,59.32489347311464,-0.038177792500227015
2014-08-05,56.03,59.22489347311464,-0.05394511135026314
2014-08-06,55.93,58.93489347311464,-0.050986661653769416
2014-08-07,55.64,59.844893473114645,-0.07026319588995
2014-08-08,56.55,59.954893473114645,-0.05679091857016627
2014-08-11,56.66,60.32489347311464,-0.06075258922335269
2014-08-12,57.03,61.14489347311464,-0.06729741830237967
2014-08-13,57.85,62.07489347311464,-0.06806122792533653
2014-08-14,58.78,61.90489347311464,-0.05047894112719509
2014-08-15,58.61,61.71489347311464,-0.05031027841710933
2014-08-18,58.42,62.204893473114645,-0.0608455904638836
2014-08-19,58.91,62.774893473114645,-0.061567503491979814
2014-08-20,59.48,62.14489347311464,-0.04288193806732554
2014-08-21,58.85,62.46489347311464,-0.057870801855613774
2014-08-22,59.17,63.024893473114645,-0.06116461703753728
2014-08-25,59.73,63.494893473114644,-0.05929442931830098
2014-08-26,60.2,63.57489347311464,-0.053085318570637585
2014-08-27,60.28,63.29489347311464,-0.04763249146465909
2014-08-28,60.0,63.40489347311464,-0.053700799522018006
2014-08-29,60.11,63.08489347311464,-0.04715698655150258
2014-09-02,59.79,63.774893473114645,-0.062483733897486515
2014-09-03,60.48,63.374893473114646,-0.04567886925668352
2014-09-04,60.08,64.47489347311465,-0.06816441619941993
2014-09-05,61.18,64.34489347311464,-0.04918639696617155
2014-09-08,61.05,63.85489347311464,-0.043926053596747616
2014-09-09,60.56,64.05489347311465,-0.054560913048454784
2014-09-10,60.76,63.39489347311464,-0.04156318165014483
2014-09-11,60.1,62.844893473114645,-0.043677271476145085
2014-09-12,59.55,62.814893473114644,-0.0519764229881573
2014-09-15,59.52,63.28489347311464,-0.05949118765150618
2014-09-16,59.99,63.17489347311464,-0.050413911255268506
2014-09-17,59.88,63.60489347311464,-0.058563001519515545
2014-09-18,60.31,63.78489347311464,-0.05447831428266492
2014-09-19,60.49,63.874893473114646,-0.05299254979641366
2014-09-22,60.58,63.57489347311464,-0.0471081162626118
2014-09-23,60.28,63.65489347311464,-0.05301860216826948
2014-09-24,60.36,62.93489347311464,-0.04091360660226773
2014-09-25,59.64,62.68489347311464,-0.04857459755308646
2014-09-26,59.39,62.704893473114645,-0.052864988512195454
2014-09-29,59.41,62.57489347311464,-0.050577688549712785
2014-09-30,59.28,62.57471787899388,-0.0526525406852838
2014-10-01,58.71,62.71471787899388,-0.06385610929034014
2014-10-02,58.85,63.764717878993885,-0.07707581939467734
2014-10-03,59.9,63.444717878993885,-0.05587096920746992
2014-10-06,59.58,62.32471787899388,-0.044038994036408985
2014-10-07,58.46,64.04471787899388,-0.08720028854753714
2014-10-08,60.18,63.07471787899388,-0.045893473270023466
2014-10-09,59.21,62.52471787899388,-0.05301451956023162
2014-10-10,58.66,60.00471787899388,-0.02241020250617054
2014-10-13,56.14,60.194717878993885,-0.06736002795369622
2014-10-14,56.33,58.59471787899388,-0.03865054668700407
2014-10-15,54.73,57.29471787899388,-0.04476360079842878
2014-10-16,53.43,57.88471787899388,-0.0769584450304539
2014-10-17,54.02,57.91471787899388,-0.06724919021675013
2014-10-20,54.05,58.99471787899388,-0.08381628147008291
2014-10-21,55.13,59.374717878993884,-0.07149032501753771
2014-10-22,55.51,60.49471787899388,-0.08239922515160236
2014-10-23,56.63,61.47471787899388,-0.0788082978848339
2014-10-24,57.61,60.31471787899388,-0.044843414246257596
2014-10-27,56.45,59.71471787899388,-0.054671913306356346
2014-10-28,55.85,60.06471787899388,-0.07016961084350437
2014-10-29,56.2,61.17471787899388,-0.08131983360894413
2014-10-30,57.31,61.804717878993884,-0.07272451089889276
2014-10-31,57.94,62.78471787899388,-0.07716396668901493
2014-11-03,58.92,63.234717878993884,-0.06823336963802917
2014-11-04,59.37,63.43471787899388,-0.06407718068121016
2014-11-05,59.57,63.124717878993884,-0.056312614114300774
2014-11-06,59.26,63.20471787899388,-0.06241176309885743
2014-11-07,59.34,62.67471787899388,-0.053206747343198524
2014-11-10,58.81,63.234717878993884,-0.0699729203735997
