date,LHX,dcf,Deviation
2012-09-05,46.1,50.051045296167246,-0.07894031528787682
2012-09-06,46.95,50.201045296167244,-0.06476051000506666
2012-09-07,47.1,49.89104529616725,-0.05594281057049055
2012-09-10,46.79,50.871045296167246,-0.08022334261872777
2012-09-11,47.77,51.911045296167245,-0.07977194973712054
2012-09-12,48.81,52.64104529616725,-0.07277677095151036
2012-09-13,49.54,53.621045296167246,-0.07610902162809863
2012-09-14,50.52,53.301045296167246,-0.05217618680298608
2012-09-17,50.2,53.411045296167245,-0.060119499222713535
2012-09-18,50.31,53.701045296167244,-0.06314672791684495
2012-09-19,50.6,53.801045296167246,-0.05949782719919172
2012-09-20,50.7,54.26104529616725,-0.06562802608630869
2012-09-21,51.16,54.32104529616725,-0.05819190847548528
2012-09-24,51.22,54.14104529616725,-0.053952510155433564
2012-09-25,51.04,53.90104529616725,-0.053079588353932894
2012-09-26,50.8,54.441045296167246,-0.06688051774831716
2012-09-27,51.34,54.32104529616725,-0.05487827562805714
2012-09-28,51.22,53.782309058614565,-0.047642228522059904
2012-10-01,50.88,54.29230905861456,-0.0628506894950921
2012-10-02,51.39,54.462309058614565,-0.05641165627604994
2012-10-03,51.56,54.02230905861457,-0.04557948561478453
2012-10-04,51.12,54.87230905861456,-0.06838256167799228
2012-10-05,51.97,54.59230905861457,-0.048034404549531895
2012-10-08,51.69,54.002309058614564,-0.04281870717981273
2012-10-09,51.1,53.76230905861456,-0.04951999096080428
2012-10-10,50.86,53.752309058614564,-0.053808089536407255
2012-10-11,50.85,51.742309058614566,-0.017245250064192974
2012-10-12,48.84,49.76230905861456,-0.018534289828234796
2012-10-15,46.86,49.862309058614564,-0.06021199409528477
2012-10-16,46.96,50.04230905861456,-0.06159406143717816
2012-10-17,47.14,49.852309058614566,-0.05440688926616277
2012-10-18,46.95,49.23230905861457,-0.046357952780506695
2012-10-19,46.33,49.22230905861456,-0.05876012551890575
2012-10-22,46.32,49.072309058614564,-0.05608680560205681
2012-10-23,46.17,49.55230905861456,-0.06825734507374193
2012-10-24,46.65,49.962309058614565,-0.06629615646323805
2012-10-25,47.06,50.04230905861456,-0.059595752368688304
2012-10-26,47.14,48.682309058614564,-0.03168109911872896
2012-10-31,45.78,50.56230905861457,-0.09458248936120883
2012-11-01,47.66,50.362309058614564,-0.05365737014697769
2012-11-02,47.46,51.282309058614565,-0.07453465198389853
2012-11-05,48.38,52.15230905861456,-0.07233254148679824
2012-11-06,49.25,51.15230905861456,-0.03718911411085546
2012-11-07,48.25,50.862309058614564,-0.05136041023234117
2012-11-08,47.96,51.55230905861456,-0.06968279644913933
2012-11-09,48.65,51.04230905861456,-0.046869138617286143
2012-11-12,48.14,50.84230905861457,-0.05315079327925798
2012-11-13,47.94,49.76230905861456,-0.03662026728840262
2012-11-14,46.86,49.20230905861457,-0.047605673461873166
2012-11-15,46.3,49.322309058614564,-0.06127671466116602
2012-11-16,46.42,49.492309058614566,-0.062076494652451464
2012-11-19,46.59,49.172309058614566,-0.052515513467882635
2012-11-20,46.27,49.16230905861457,-0.05883183914665524
2012-11-21,46.26,49.73230905861457,-0.06981998472104123
2012-11-23,46.83,49.47230905861456,-0.053409859149367134
2012-11-26,46.57,49.55230905861456,-0.06018506736158025
2012-11-27,46.65,49.90230905861456,-0.06517351841964758
2012-11-28,47.0,50.142309058614565,-0.06266781721083725
2012-11-29,47.24,50.032309058614565,-0.055810117724994
2012-11-30,47.13,49.322309058614564,-0.04444862984839626
2012-12-03,46.42,50.51230905861456,-0.08101607578196113
2012-12-04,47.61,50.88230905861457,-0.06431133176061221
2012-12-05,47.98,50.932309058614564,-0.057965348777275216
2012-12-06,48.03,51.392309058614565,-0.0654243625204648
2012-12-07,48.49,51.922309058614566,-0.06610470760728038
2012-12-10,49.02,52.212309058614565,-0.06114092856975184
2012-12-11,49.31,51.962309058614565,-0.05104294067499393
2012-12-12,49.06,51.70230905861457,-0.05110620989130288
2012-12-13,48.8,51.072309058614564,-0.04449199772829315
2012-12-14,48.17,51.54230905861456,-0.0654279779118846
2012-12-17,48.64,52.602309058614566,-0.07532576287096782
2012-12-18,49.7,53.002309058614564,-0.062305003636022316
2012-12-19,50.1,52.80230905861456,-0.05117785768828387
2012-12-20,49.9,52.572309058614564,-0.05083111444915078
2012-12-21,49.67,52.44230905861456,-0.05286397773820295
2012-12-24,49.54,52.29230905861456,-0.052633152143453765
2012-12-26,49.39,52.02230905861457,-0.05059961978328742
2012-12-27,49.12,51.212309058614565,-0.04085558915572107
2012-12-28,48.31,51.871268855368236,-0.06865590400917432
2012-12-31,48.96,53.121268855368236,-0.07833526843453231
2013-01-02,50.21,52.35126885536823,-0.040901947597181465
2013-01-03,49.44,52.79126885536824,-0.0634814985135076
2013-01-04,49.88,52.981268855368235,-0.05853519408593777
2013-01-07,50.07,51.82126885536823,-0.03379440322574845
2013-01-08,48.91,52.911268855368235,-0.07562224346397017
2013-01-09,50.0,52.951268855368234,-0.05573556440034266
2013-01-10,50.04,52.661268855368235,-0.04977602918318258
2013-01-11,49.75,52.10126885536823,-0.04512882137084406
2013-01-14,49.19,52.56126885536823,-0.06413979207094267
2013-01-15,49.65,52.40126885536824,-0.05250385945733416
2013-01-16,49.49,52.64126885536823,-0.059863086963696355
2013-01-17,49.73,52.85126885536823,-0.05905759545546274
2013-01-18,49.94,52.761268855368236,-0.053472346601482146
2013-01-22,49.85,52.46126885536823,-0.04977517533110576
2013-01-23,49.55,52.39126885536823,-0.05423172443507451
2013-01-24,49.48,52.40126885536824,-0.05574805570894059
2013-01-25,49.49,52.161268855368235,-0.05121173073406393
2013-01-28,49.25,50.00126885536823,-0.015024995816432685
2013-01-29,47.09,49.81126885536823,-0.054631590760510274
2013-01-30,46.9,49.11126885536824,-0.04502569179958238
2013-01-31,46.2,49.191268855368236,-0.060808938760314124
2013-02-01,46.28,48.591268855368234,-0.04756551762926209
2013-02-04,45.68,49.22126885536824,-0.07194590748511387
2013-02-05,46.31,49.411268855368235,-0.06276440429906704
2013-02-06,46.5,49.441268855368236,-0.0594901571796711
2013-02-07,46.53,49.53126885536823,-0.06059341754664038
2013-02-08,46.62,49.451268855368234,-0.05725371503912147
2013-02-11,46.54,49.661268855368235,-0.0628511700830382
2013-02-12,46.75,50.011268855368236,-0.06521068011291153
2013-02-13,47.1,50.65126885536824,-0.07011214004349386
2013-02-14,47.74,50.521268855368234,-0.055051445032594515
2013-02-15,47.61,50.56126885536823,-0.05837015016000513
2013-02-19,47.65,50.371268855368236,-0.054024226850069135
2013-02-20,47.46,49.911268855368235,-0.04911253333333332
2013-02-21,47.0,50.89126885536823,-0.0764624058878769
2013-02-22,47.98,50.011268855368236,-0.0406162231404813
2013-02-25,47.1,50.22126885536824,-0.062150338422494844
2013-02-26,47.31,50.97126885536824,-0.0718300512737311
2013-02-27,48.06,50.981268855368235,-0.05730082677337345
2013-02-28,48.07,50.621268855368236,-0.05039914867913631
2013-03-01,47.71,50.24126885536823,-0.05038226368555909
2013-03-04,47.33,50.14126885536823,-0.05606696678293677
2013-03-05,47.23,48.64126885536823,-0.0290138166330437
2013-03-06,45.73,48.65126885536824,-0.06004507023347461
2013-03-07,45.74,48.331268855368236,-0.053614749141443596
2013-03-08,45.42,47.731268855368235,-0.04842253120007489
2013-03-11,44.82,47.841268855368234,-0.06315193822517562
2013-03-12,44.93,48.17126885536823,-0.06728634998384575
2013-03-13,45.26,47.801268855368235,-0.053163209182947146
2013-03-14,44.89,47.271268855368234,-0.05037454912949335
2013-03-15,44.36,47.21126885536823,-0.060393819621817335
2013-03-18,44.3,47.521268855368234,-0.06778583427921969
2013-03-19,44.61,47.89126885536823,-0.06851497013532204
2013-03-20,44.98,47.04126885536824,-0.04381830901937955
2013-03-21,44.13,46.90126885536824,-0.05908728959794529
2013-03-22,43.99,47.54126885536824,-0.07469865531296682
2013-03-25,44.63,47.81126885536823,-0.0665380553900744
2013-03-26,44.9,48.201268855368234,-0.06848925212475121
2013-03-27,45.29,49.25126885536823,-0.08042978277373791
2013-03-28,46.34,50.13455842997324,-0.07568748082768861
2013-04-01,46.04,50.34455842997324,-0.08550196017630518
2013-04-02,46.25,49.89455842997324,-0.07304520862908037
2013-04-03,45.8,49.364558429973236,-0.07220885881172812
2013-04-04,45.27,48.614558429973236,-0.06879746598523351
2013-04-05,44.52,48.834558429973235,-0.0883505158782204
2013-04-08,44.74,49.044558429973236,-0.08776831860193757
2013-04-09,44.95,49.904558429973235,-0.09928067867638857
2013-04-10,45.81,50.654558429973235,-0.09563914048664612
2013-04-11,46.56,48.154558429973235,-0.03311334340843464
2013-04-12,44.06,46.89455842997324,-0.06044535922448291
2013-04-15,42.8,46.45455842997324,-0.07866953327050163
2013-04-16,42.36,45.80455842997324,-0.07520121463979046
2013-04-17,41.71,45.75455842997324,-0.08839684107460855
2013-04-18,41.66,46.07455842997324,-0.09581336382599825
2013-04-19,41.98,46.834558429973235,-0.10365334045439434
2013-04-22,42.74,47.19455842997324,-0.09438711957826373
2013-04-23,43.1,47.67455842997324,-0.09595387100842423
2013-04-24,43.58,48.35455842997324,-0.09874060657358141
2013-04-25,44.26,48.02455842997324,-0.0783881945622158
2013-04-26,43.93,48.68455842997324,-0.09766050228866896
2013-04-29,44.59,50.294558429973236,-0.11342297473226404
2013-04-30,46.2,49.31455842997324,-0.06315697694821532
2013-05-01,45.22,49.99455842997324,-0.09550156216822892
2013-05-02,45.9,50.56455842997324,-0.0922495632278324
2013-05-03,46.47,50.69455842997324,-0.08333356795697955
2013-05-06,46.6,51.294558429973236,-0.09152156824553215
2013-05-07,47.2,52.38455842997324,-0.09897112021863974
2013-05-08,48.29,52.614558429973236,-0.08219319061147234
2013-05-09,48.52,52.88455842997324,-0.08252992101186851
2013-05-10,48.79,53.084558429973235,-0.08090033254469708
2013-05-13,48.99,53.38455842997324,-0.0823189056764001
2013-05-14,49.29,53.91455842997324,-0.08577568962156734
2013-05-15,49.82,53.52455842997324,-0.06921231185531318
2013-05-16,49.43,54.55455842997324,-0.09393455977745979
2013-05-17,50.46,54.45455842997324,-0.07335581345517861
2013-05-20,50.36,54.264558429973235,-0.07195411780622796
2013-05-21,50.17,53.99455842997324,-0.07083229386778656
2013-05-22,49.9,54.19455842997324,-0.07924335125863968
2013-05-23,50.1,54.46455842997324,-0.0801357535209779
2013-05-24,50.37,55.32455842997324,-0.08955441436092881
2013-05-28,51.23,55.25455842997324,-0.07283667708744346
2013-05-29,51.16,55.12455842997324,-0.07192000340482674
2013-05-30,51.03,54.224558429973236,-0.05891349828323189
2013-05-31,50.13,54.55455842997324,-0.0811033680284049
2013-06-03,50.46,54.17455842997324,-0.06856647359248391
2013-06-04,50.08,53.62455842997324,-0.06609953599155471
2013-06-05,49.53,54.20455842997324,-0.0862392124457999
2013-06-06,50.11,54.44455842997324,-0.07961417182854669
2013-06-07,50.35,54.44455842997324,-0.0752060177922037
2013-06-10,50.35,53.89455842997324,-0.0657683917121018
2013-06-11,49.8,53.14455842997324,-0.06293322456296724
2013-06-12,49.05,54.084558429973235,-0.09308679919226492
2013-06-13,49.99,53.91455842997324,-0.07279218348918948
2013-06-14,49.82,53.94455842997324,-0.07645921201352368
2013-06-17,49.85,54.18455842997324,-0.0799961936678899
2013-06-18,50.09,53.94455842997324,-0.07145407325887998
2013-06-19,49.85,52.544558429973236,-0.05128139831195466
2013-06-20,48.45,52.67455842997324,-0.08020111712164535
2013-06-21,48.58,51.91455842997324,-0.06423166315612949
2013-06-24,47.82,52.21455842997324,-0.08416347015300207
2013-06-25,48.12,52.94455842997324,-0.09112472694156881
2013-06-26,48.85,53.55455842997324,-0.08784608757674317
2013-06-27,49.46,53.34455842997324,-0.07282014406535198
2013-06-28,49.25,52.84669064748201,-0.06805895702105591
2013-07-01,49.96,52.20669064748201,-0.04303453483869457
2013-07-02,49.32,51.96669064748201,-0.050930521349453195
2013-07-03,49.08,52.446690647482015,-0.06419262313633989
2013-07-05,49.56,52.586690647482015,-0.05755621071064565
2013-07-08,49.7,52.78669064748201,-0.058474789944598426
2013-07-09,49.9,53.056690647482014,-0.05949656129998049
2013-07-10,50.17,53.946690647482015,-0.07000782813835671
2013-07-11,51.06,54.64669064748202,-0.06563417848336406
2013-07-12,51.76,54.736690647482014,-0.05438199884338368
2013-07-15,51.85,54.68669064748202,-0.05187168237638873
2013-07-16,51.8,54.71669064748201,-0.05330531896150481
2013-07-17,51.83,55.336690647482015,-0.06337008242544018
2013-07-18,52.45,55.586690647482015,-0.05642880716490539
2013-07-19,52.7,55.546690647482016,-0.051248609310464044
2013-07-22,52.66,55.306690647482014,-0.04785480050418667
2013-07-23,52.42,55.68669064748202,-0.05866196409769464
2013-07-24,52.8,56.046690647482016,-0.05792832029820982
2013-07-25,53.16,55.626690647482015,-0.04434365263815443
2013-07-26,52.74,55.71669064748201,-0.05342547471664194
2013-07-29,52.83,59.85669064748201,-0.1173919000778838
2013-07-30,56.97,59.95669064748201,-0.04981413442316873
2013-07-31,57.07,60.376690647482015,-0.054767669642388994
2013-08-01,57.49,60.00669064748202,-0.04194016734344974
2013-08-02,57.12,60.63669064748201,-0.05799608471258233
2013-08-05,57.75,60.17669064748201,-0.04032609007526988
2013-08-06,57.29,59.88669064748201,-0.04336006246809021
2013-08-07,57.0,60.516690647482015,-0.05811108654250807
2013-08-08,57.63,60.53669064748201,-0.048015354265205645
2013-08-09,57.65,60.556690647482014,-0.0479994962803153
2013-08-12,57.67,61.156690647482016,-0.05701241533129897
2013-08-13,58.27,61.10669064748201,-0.046421932155458645
2013-08-14,58.22,59.81669064748201,-0.02669306225735213
2013-08-15,56.93,60.17669064748201,-0.05395262870969897
2013-08-16,57.29,59.32669064748202,-0.03433009030596346
2013-08-19,56.44,59.24669064748201,-0.04737295225790472
2013-08-20,56.36,58.976690647482016,-0.0443682176594582
2013-08-21,56.09,59.43669064748202,-0.05630681336770882
2013-08-22,56.55,59.85669064748201,-0.05524345919750773
2013-08-23,56.97,59.906690647482016,-0.04902107954456758
2013-08-26,57.02,58.546690647482016,-0.02607646359850524
2013-08-27,55.66,59.10669064748201,-0.058313037149016034
2013-08-28,56.22,59.38669064748201,-0.0533232381356189
2013-08-29,56.5,59.516690647482015,-0.05068646483303152
2013-08-30,56.63,60.446690647482015,-0.06314143266734817
2013-09-03,57.56,61.10669064748201,-0.05804095443398316
2013-09-04,58.22,61.31669064748201,-0.05050322538255214
2013-09-05,58.43,60.166690647482014,-0.02886465299641161
2013-09-06,57.28,60.626690647482015,-0.055201605295291056
2013-09-09,57.74,60.95669064748201,-0.052770099775993784
2013-09-10,58.07,61.196690647482015,-0.051092479256648615
2013-09-11,58.31,61.09669064748201,-0.045611155333449505
2013-09-12,58.21,60.81669064748201,-0.04286143523644581
2013-09-13,57.93,61.266690647482015,-0.05446174115525115
2013-09-16,58.38,61.876690647482015,-0.05651062800696671
2013-09-17,58.99,61.28669064748201,-0.037474541751527424
2013-09-18,58.4,60.86669064748202,-0.040526117343362755
2013-09-19,57.98,61.03669064748201,-0.050079560589809224
2013-09-20,58.15,60.85669064748201,-0.04447646789012516
2013-09-23,57.97,60.906690647482016,-0.04821622413338955
2013-09-24,58.02,62.34669064748201,-0.06939727838877285
2013-09-25,59.46,62.056690647482014,-0.04184384665680485
2013-09-26,59.17,62.11669064748202,-0.04743798513357311
2013-09-27,59.23,62.4425908667288,-0.05144871188297484
2013-09-30,59.3,62.9125908667288,-0.05742238265757571
2013-10-01,59.77,62.072590866728795,-0.037095130629757445
2013-10-02,58.93,61.5225908667288,-0.04214046954467354
2013-10-03,58.38,62.7325908667288,-0.06938324731359469
2013-10-04,59.59,61.612590866728794,-0.03282755745662047
2013-10-07,58.47,61.142590866728796,-0.04371078864737976
2013-10-08,58.0,61.2325908667288,-0.05279199885179531
2013-10-09,58.09,62.7425908667288,-0.07415362997379782
2013-10-10,59.6,62.4425908667288,-0.045523269090415264
2013-10-11,59.3,62.8725908667288,-0.056822707915785364
2013-10-14,59.73,62.112590866728794,-0.03835922529525415
2013-10-15,58.97,61.9125908667288,-0.047528149372119355
2013-10-16,58.77,62.252590866728795,-0.055942906443594786
2013-10-17,59.11,62.642590866728796,-0.05639279630442384
2013-10-18,59.5,62.752590866728795,-0.05183197732244238
2013-10-21,59.61,64.2225908667288,-0.07182193686798766
2013-10-22,61.08,64.1025908667288,-0.0471523978338545
2013-10-23,60.96,63.2025908667288,-0.0354825781028123
2013-10-24,60.06,62.752590866728795,-0.04290804299135953
2013-10-25,59.61,62.5425908667288,-0.04688950083596344
2013-10-28,59.4,65.9025908667288,-0.09866973029753312
2013-10-29,62.76,65.2825908667288,-0.03864109609066446
2013-10-30,62.14,65.1025908667288,-0.04550649716527422
2013-10-31,61.96,64.8625908667288,-0.04474984467846277
2013-11-01,61.72,65.2525908667288,-0.05413717401572182
2013-11-04,62.11,65.3125908667288,-0.04903481586366287
2013-11-05,62.17,65.8825908667288,-0.056351622149147906
2013-11-06,62.74,65.5925908667288,-0.043489528756756934
2013-11-07,62.45,66.7625908667288,-0.06459591832404432
2013-11-08,63.62,66.7025908667288,-0.04621396000775724
2013-11-11,63.56,66.4825908667288,-0.04396024325507153
2013-11-12,63.34,67.0025908667288,-0.05466342150878689
2013-11-13,63.86,67.49259086672879,-0.05382206876458073
2013-11-14,64.35,67.5625908667288,-0.04754984711977417
2013-11-15,64.42,67.3325908667288,-0.04325677698179886
2013-11-18,64.19,66.77259086672879,-0.03867740989537727
2013-11-19,63.63,66.7325908667288,-0.04649288790427697
2013-11-20,63.59,67.9025908667288,-0.06351143324108266
2013-11-21,64.76,68.6325908667288,-0.05642495522642621
2013-11-22,65.49,67.5825908667288,-0.03096346026235275
2013-11-25,64.44,67.6525908667288,-0.047486590322274536
2013-11-26,64.51,67.9525908667288,-0.05066165723512339
2013-11-27,64.81,67.6525908667288,-0.04201747235857556
2013-11-29,64.51,67.1825908667288,-0.03978100326661205
2013-12-02,64.04,67.35259086672879,-0.04918282762549464
2013-12-03,64.21,67.8625908667288,-0.053823333593347455
2013-12-04,64.72,67.9525908667288,-0.04757126734238404
2013-12-05,64.81,69.5625908667288,-0.0683210732595344
2013-12-06,66.42,69.77259086672879,-0.04805025619777403
2013-12-09,66.63,68.7525908667288,-0.030872885515591197
2013-12-10,65.61,68.66259086672879,-0.04445784565067956
2013-12-11,65.52,68.4625908667288,-0.0429810036324354
2013-12-12,65.32,68.69259086672879,-0.04909686509382061
2013-12-13,65.55,69.5425908667288,-0.05741216737783317
2013-12-16,66.4,69.6525908667288,-0.046697342141259424
2013-12-17,66.51,70.66259086672879,-0.05876646774190131
2013-12-18,67.52,71.1025908667288,-0.050386221135652276
2013-12-19,67.96,71.8825908667288,-0.0545694140880556
2013-12-20,68.74,72.2125908667288,-0.04808844032666837
2013-12-23,69.07,72.1125908667288,-0.04219222787809429
2013-12-24,68.97,72.8125908667288,-0.052773714284690354
2013-12-26,69.67,73.30259086672879,-0.04955610468575655
2013-12-27,70.16,72.90649580615099,-0.03767148284637856
2013-12-30,69.79,72.92649580615098,-0.04300900202977298
2013-12-31,69.81,71.59649580615098,-0.024952279941017674
2014-01-02,68.48,72.41649580615098,-0.05435910371427566
2014-01-03,69.3,71.91649580615098,-0.0363824151444152
2014-01-06,68.8,72.12649580615098,-0.0461203025181115
2014-01-07,69.01,71.02649580615098,-0.028390754510182914
2014-01-08,67.91,71.48649580615098,-0.050030369593850654
2014-01-09,68.37,72.07649580615097,-0.05142447291166252
2014-01-10,68.96,71.06649580615098,-0.029641194240066393
2014-01-13,67.95,72.40649580615099,-0.061548287298449855
2014-01-14,69.29,73.15649580615099,-0.05285239217029147
2014-01-15,70.04,73.70649580615098,-0.049744541048239554
2014-01-16,70.59,73.65649580615099,-0.04163238791893353
2014-01-17,70.54,73.61649580615098,-0.04179084826656365
2014-01-21,70.5,73.95649580615098,-0.046736879140554244
2014-01-22,70.84,72.87649580615098,-0.027944480365356683
2014-01-23,69.76,71.17649580615098,-0.01990117369656408
2014-01-24,68.06,71.81649580615098,-0.05230686576926025
2014-01-27,68.7,73.55649580615098,-0.06602402347917258
2014-01-28,70.44,73.59649580615098,-0.042889213291690154
2014-01-29,70.48,72.88649580615098,-0.03301703257282795
2014-01-30,69.77,72.45649580615098,-0.03707736313026233
2014-01-31,69.34,70.35649580615097,-0.014447788999492839
2014-02-03,67.24,70.44649580615098,-0.04551675380666709
2014-02-04,67.33,71.08649580615098,-0.05284401437362651
2014-02-05,67.97,72.02649580615098,-0.05631949410767467
2014-02-06,68.91,74.03649580615098,-0.06924282072416876
2014-02-07,70.92,74.18649580615097,-0.04403086802598566
2014-02-10,71.07,74.41649580615098,-0.044969811731908726
2014-02-11,71.3,74.68649580615097,-0.045342812908783836
2014-02-12,71.57,74.80649580615098,-0.04326490328510835
2014-02-13,71.69,75.11649580615098,-0.04561575682382135
2014-02-14,72.0,77.07649580615097,-0.06586308514749384
2014-02-18,73.96,75.68649580615097,-0.022811147322408742
2014-02-19,72.57,75.75649580615098,-0.04206234425500266
2014-02-20,72.64,75.96649580615097,-0.04378898580025892
2014-02-21,72.85,75.78649580615098,-0.03874695319944654
2014-02-24,72.67,75.38649580615098,-0.03603424959738388
2014-02-25,72.27,75.58649580615098,-0.043876829727051536
2014-02-26,72.47,77.18649580615097,-0.061105194074312585
2014-02-27,74.07,76.93649580615097,-0.037257945999690345
2014-02-28,73.82,76.90649580615099,-0.04013309635028428
2014-03-03,73.79,77.81649580615098,-0.05174347372543475
2014-03-04,74.7,77.67649580615098,-0.038319130842090265
2014-03-05,74.56,77.92649580615098,-0.04320091351888111
2014-03-06,74.81,77.83649580615098,-0.038882734568220445
2014-03-07,74.72,78.14649580615098,-0.04384708195554532
2014-03-10,75.03,77.73649580615098,-0.034816282597817216
2014-03-11,74.62,77.25649580615098,-0.03412652591396803
2014-03-12,74.14,76.35649580615097,-0.029028254672373577
2014-03-13,73.24,75.67649580615098,-0.032196202799772755
2014-03-14,72.56,76.70649580615098,-0.05405664491087958
2014-03-17,73.59,77.02649580615098,-0.044614463765811685
2014-03-18,73.91,77.17649580615098,-0.04232500804850803
2014-03-19,74.06,77.41649580615098,-0.04335633860973964
2014-03-20,74.3,76.66649580615098,-0.030867405393545044
2014-03-21,73.55,75.74649580615097,-0.02899798575200374
2014-03-24,72.63,76.28649580615098,-0.04793110192716654
2014-03-25,73.17,75.40649580615099,-0.029659192914896715
2014-03-26,72.29,75.07649580615097,-0.037115421760570144
2014-03-27,71.96,74.99649580615097,-0.0404885024761642
2014-03-28,71.88,76.41512104283053,-0.059348476858246624
2014-03-31,73.16,77.07512104283055,-0.05079617118804036
2014-04-01,73.82,78.12512104283054,-0.05510546397067795
2014-04-02,74.87,77.44512104283054,-0.03325091378456724
2014-04-03,74.19,75.68512104283054,-0.019754491004704278
2014-04-04,72.43,74.60512104283055,-0.02915511713440977
2014-04-07,71.35,74.71512104283055,-0.04503935744012899
2014-04-08,71.46,75.59512104283054,-0.05470089849433113
2014-04-09,72.34,73.16512104283053,-0.01127751900181384
2014-04-10,69.91,72.83512104283054,-0.04016085922491197
2014-04-11,69.58,72.59512104283054,-0.04153338405554341
2014-04-14,69.34,73.72512104283054,-0.059479333242233645
2014-04-15,70.47,74.66512104283053,-0.056185819888031396
2014-04-16,71.41,75.47512104283054,-0.05386041104225148
2014-04-17,72.22,75.62512104283054,-0.04502632188716815
2014-04-21,72.37,76.00512104283054,-0.04782731733013179
2014-04-22,72.75,76.01512104283054,-0.04295357289493518
2014-04-23,72.76,75.39512104283054,-0.034950816530071926
2014-04-24,72.14,74.87512104283054,-0.03652910345568561
2014-04-25,71.62,74.63512104283053,-0.040398153050495544
2014-04-28,71.38,75.89512104283054,-0.05949158497662166
2014-04-29,72.64,76.77512104283053,-0.053860169631301136
2014-04-30,73.52,76.73512104283054,-0.04189895056053916
2014-05-01,73.48,76.62512104283054,-0.041045560516276836
2014-05-02,73.37,76.80512104283054,-0.04472515629413476
2014-05-05,73.55,76.96512104283055,-0.04437232081958342
2014-05-06,73.71,78.12512104283054,-0.056513461789199027
2014-05-07,74.87,78.19512104283054,-0.04252338251397081
2014-05-08,74.94,78.09512104283054,-0.04040100073729502
2014-05-09,74.84,79.10512104283055,-0.053917129341363945
2014-05-12,75.85,79.14512104283054,-0.041633912481444546
2014-05-13,75.89,78.82512104283055,-0.03723585836596066
2014-05-14,75.57,78.14512104283054,-0.03295306230851125
2014-05-15,74.89,78.49512104283053,-0.04592796335537097
2014-05-16,75.24,78.66512104283053,-0.043540529747175705
2014-05-19,75.41,78.49512104283053,-0.03930334779848488
2014-05-20,75.24,78.97512104283054,-0.04729490747858278
2014-05-21,75.72,79.28512104283054,-0.04496582708002206
2014-05-22,76.03,80.00512104283054,-0.04968583249442826
2014-05-23,76.75,80.69512104283054,-0.04888921401749413
2014-05-27,77.44,80.21512104283055,-0.03459598398347841
2014-05-28,76.96,80.25512104283054,-0.041058078288512045
2014-05-29,77.0,80.50512104283054,-0.043539106549081996
2014-05-30,77.25,80.43512104283054,-0.0395986355404937
2014-06-02,77.18,78.81512104283054,-0.020746286006995573
2014-06-03,75.56,78.98512104283054,-0.04336412982102322
2014-06-04,75.73,79.74512104283053,-0.05034942564917588
2014-06-05,76.49,80.60512104283055,-0.05105284862290482
2014-06-06,77.35,80.80512104283054,-0.04275868903159197
2014-06-09,77.55,80.71512104283055,-0.03921348319791296
2014-06-10,77.46,80.63512104283053,-0.039376403256640824
2014-06-11,77.38,79.51512104283054,-0.02685176121005306
2014-06-12,76.26,79.24512104283053,-0.03766946158385098
2014-06-13,75.99,79.00512104283054,-0.038163615257243544
2014-06-16,75.75,78.95512104283054,-0.04059421352912462
2014-06-17,75.7,78.83512104283054,-0.03976807546381833
2014-06-18,75.58,78.75512104283054,-0.04031637563103696
2014-06-19,75.5,79.03512104283054,-0.04472848268195595
2014-06-20,75.78,78.86512104283054,-0.03911895400699439
2014-06-23,75.61,78.29512104283054,-0.03429487057516234
2014-06-24,75.04,78.27512104283053,-0.04133013146105946
2014-06-25,75.02,78.76512104283054,-0.047547962768876406
2014-06-26,75.51,79.23512104283054,-0.04701350857805753
2014-06-27,75.98,80.97833178005592,-0.06172431155573588
2014-06-30,75.75,81.22833178005592,-0.06744360815989359
2014-07-01,76.0,80.85833178005592,-0.06008449188973064
2014-07-02,75.63,81.40833178005592,-0.07097961171428335
2014-07-03,76.18,78.93833178005592,-0.03494286891875786
2014-07-07,73.71,78.62833178005592,-0.06255164860693962
2014-07-08,73.4,78.57833178005592,-0.06590025090568585
2014-07-09,73.35,78.45833178005591,-0.06510885031785063
2014-07-10,73.23,78.26833178005592,-0.06437254590035568
2014-07-11,73.04,78.35833178005592,-0.06787193728146157
2014-07-14,73.13,78.38833178005592,-0.06708054197160229
2014-07-15,73.16,78.75833178005591,-0.07108240682001832
2014-07-16,73.53,78.11833178005591,-0.058735660062153805
2014-07-17,72.89,78.95833178005591,-0.07685486310627343
2014-07-18,73.73,78.98833178005592,-0.06657099424124824
2014-07-21,73.76,78.63833178005592,-0.062035036471782656
2014-07-22,73.41,78.32833178005592,-0.062791223409002
2014-07-23,73.1,78.58833178005592,-0.06983647134050441
2014-07-24,73.36,77.91833178005592,-0.058501403660989104
2014-07-25,72.69,77.59833178005591,-0.06325305799057712
2014-07-28,72.37,73.37833178005592,-0.013741546797197302
2014-07-29,68.15,74.67833178005591,-0.08741935745543006
2014-07-30,69.45,73.49833178005592,-0.055080594103422253
2014-07-31,68.27,73.66833178005592,-0.07327886555342633
2014-08-01,68.44,74.30833178005592,-0.07897272942993139
2014-08-04,69.08,74.31833178005591,-0.07048505603649291
2014-08-05,69.09,74.20833178005591,-0.06897246787902467
2014-08-06,68.98,73.44833178005592,-0.060836395759627626
