BWA,dcf,Deviation
6.17,,
6.03,,
6.11,,
5.73,,
5.83,,
5.64,,
5.54,,
5.53,,
5.62,,
5.65,,
5.64,,
5.69,,
6.02,,
5.81,,
5.72,,
5.56,,
5.51,,
5.64,,
5.74,,
5.78,,
5.69,,
5.7,,
5.51,,
5.96,,
6.06,,
6.2,,
6.14,,
6.43,,
6.44,,
6.59,,
6.35,,
6.28,,
6.2,,
6.14,,
6.05,,
6.3,,
6.27,,
6.34,,
6.18,,
6.26,,
6.27,,
6.15,,
6.18,,
6.29,,
6.22,,
6.22,,
6.29,,
6.21,,
6.29,,
6.3,,
6.57,,
6.57,,
6.7,,
6.59,,
6.49,,
6.73,,
6.79,,
6.79,,
6.77,,
6.74,,
6.64,,
6.59,,
6.6,,
6.48,,
6.67,,
6.57,,
6.51,,
6.7,,
6.71,,
6.54,,
6.69,,
6.71,,
6.77,,
6.88,,
6.76,,
6.64,,
6.7,,
6.69,,
6.58,,
6.54,,
6.59,,
6.79,,
6.78,,
6.58,,
6.65,,
6.53,,
6.56,,
6.61,,
6.64,,
6.53,,
6.33,,
5.96,,
5.88,,
5.97,,
5.91,,
5.81,,
5.54,,
5.51,,
5.76,,
5.66,,
5.82,,
5.88,,
5.81,,
5.91,,
6.19,,
5.89,,
5.93,,
5.98,,
5.96,,
6.08,,
5.98,,
6.1,,
6.42,,
6.45,,
6.32,,
6.3,,
6.28,,
6.3,,
6.28,,
6.24,,
6.77,,
6.78,,
6.87,,
6.89,,
6.93,,
7.24,,
7.48,,
7.26,,
7.13,,
7.29,,
7.32,,
7.33,,
7.32,,
7.5,,
7.41,,
7.42,,
7.41,,
7.32,,
7.36,,
7.42,,
7.36,,
7.37,,
7.4,,
7.07,,
6.98,,
6.93,,
6.91,,
6.98,,
6.95,,
7.11,,
7.13,,
7.14,,
7.27,,
7.4,,
7.44,,
7.48,,
7.57,,
7.58,,
7.48,,
7.58,,
7.83,,
8.1,,
7.89,,
8.05,,
8.25,,
8.18,,
8.18,,
8.24,,
7.99,,
7.97,,
7.99,,
8.08,,
8.03,,
8.05,,
7.96,,
8.08,,
8.06,,
8.14,,
8.29,,
8.24,,
8.08,,
8.15,,
8.29,,
8.27,,
8.22,,
8.28,,
8.51,,
8.03,,
8.12,,
8.33,,
8.27,,
8.36,,
8.29,,
8.32,,
8.31,,
8.35,,
8.23,,
8.21,,
8.06,,
8.11,,
8.13,,
8.12,,
8.12,,
8.18,,
8.28,,
8.48,,
8.51,,
8.58,,
8.59,,
8.59,,
8.75,,
8.78,,
8.69,,
8.68,,
8.67,,
8.77,,
8.9,,
9.13,,
9.0,,
9.03,,
9.04,,
9.04,,
8.81,,
8.63,,
8.63,,
8.83,,
8.88,,
8.89,,
8.9,,
8.94,,
8.96,,
8.89,,
8.96,,
8.92,,
8.73,,
8.73,,
8.61,,
8.48,,
8.74,,
9.08,,
9.21,,
9.31,,
9.42,,
9.43,,
9.53,,
9.6,,
9.67,,
9.8,,
9.82,,
9.86,,
9.71,,
9.62,,
9.55,,
9.44,,
9.44,,
9.38,,
9.47,,
9.63,,
10.0,,
10.04,,
9.95,,
9.97,,
10.12,,
9.97,,
10.09,,
10.01,,
9.88,,
9.82,,
9.91,,
10.17,,
10.03,,
9.9,,
9.57,,
9.52,,
9.35,,
9.59,,
9.77,,
9.83,,
9.82,,
9.88,,
9.98,,
10.0,,
10.07,,
9.98,,
9.96,,
10.1,,
10.05,,
9.97,,
10.24,,
10.35,,
10.41,,
10.33,,
10.42,,
10.55,,
10.56,,
10.59,,
10.56,,
10.58,,
10.58,,
10.67,,
10.61,,
10.63,,
10.67,,
10.75,,
10.99,,
11.01,,
11.2,,
11.21,,
11.29,,
11.38,,
11.54,,
11.67,,
11.75,,
11.85,,
11.96,,
12.21,,
12.21,,
12.31,,
12.2,,
12.04,,
11.83,,
11.62,,
11.49,,
11.48,,
11.43,,
11.55,,
11.74,,
11.85,,
11.84,,
12.04,,
11.94,,
11.69,,
11.76,,
11.65,,
11.64,,
11.5,,
11.46,,
11.36,,
11.45,,
11.37,,
11.28,,
11.57,,
11.38,,
11.31,,
11.2,,
11.34,,
11.15,,
10.93,,
10.76,,
10.75,,
10.85,,
10.67,,
10.75,,
10.96,,
10.78,,
10.55,,
10.25,,
10.16,,
9.97,,
10.12,,
10.4,,
10.48,,
10.57,,
10.6,,
10.56,,
10.64,,
10.79,,
10.93,,
10.73,,
10.64,,
10.81,,
10.54,,
10.37,,
10.47,,
10.62,,
10.81,,
10.83,,
11.01,,
11.21,,
11.14,,
10.9,,
10.89,,
10.71,,
10.36,,
10.24,,
10.35,,
10.37,,
10.39,,
10.15,,
9.96,,
9.77,,
9.96,,
9.94,,
9.91,,
9.89,,
9.61,,
9.79,,
9.86,,
9.8,,
9.79,,
9.81,,
10.18,,
10.31,,
10.38,,
10.36,,
10.46,,
10.56,,
10.61,,
10.61,,
10.93,,
10.88,,
10.78,,
10.77,,
10.57,,
10.7,,
10.73,,
11.09,,
11.11,,
11.0,,
11.01,,
11.13,,
11.02,,
11.1,,
10.93,,
10.8,,
10.94,,
10.6,,
10.44,,
10.37,,
10.5,,
10.38,,
10.55,,
10.61,,
10.92,,
10.89,,
10.97,,
10.82,,
10.94,,
11.06,,
11.1,,
10.88,,
10.88,,
10.77,,
10.95,,
11.24,,
11.64,,
11.8,,
12.14,,
11.65,,
11.86,,
11.48,,
11.18,,
11.23,,
11.64,,
11.46,,
11.28,,
11.11,,
11.58,,
11.54,,
11.46,,
11.24,,
11.29,,
11.17,,
11.27,,
11.33,,
11.38,,
11.44,,
11.26,,
11.19,,
11.21,,
11.29,,
11.2,,
11.42,,
11.29,,
11.21,,
11.06,,
11.06,,
10.94,,
10.68,,
10.71,,
10.82,,
10.8,,
10.93,,
10.86,,
10.69,,
10.72,,
10.37,,
10.33,,
10.44,,
10.82,,
11.31,,
11.31,,
11.23,,
11.01,,
10.82,,
10.81,,
10.8,,
10.78,,
10.53,,
10.08,,
10.26,,
10.19,,
10.05,,
10.0,,
10.03,,
10.15,,
10.82,,
11.38,,
11.76,,
11.77,,
11.6,,
11.72,,
11.75,,
11.97,,
12.13,,
12.4,,
12.45,,
12.49,,
12.47,,
12.71,,
12.79,,
12.75,,
12.59,,
12.72,,
12.71,,
12.38,,
12.61,,
12.67,,
12.8,,
12.84,,
12.76,,
12.52,,
12.72,,
12.6,,
12.72,,
12.44,,
12.23,,
12.41,,
12.51,,
12.36,,
12.43,,
12.45,,
12.79,,
12.73,,
12.84,,
12.78,,
13.14,,
13.19,,
13.13,,
13.25,,
13.5,,
13.5,,
13.53,,
13.54,,
13.27,,
13.01,,
12.8,,
12.9,,
12.85,,
12.86,,
12.85,,
12.98,,
13.32,,
13.46,,
13.51,,
13.49,,
13.25,,
13.01,,
13.13,,
13.2,,
13.19,,
13.27,,
13.21,,
13.42,,
13.58,,
13.53,,
13.31,,
13.15,,
13.42,,
13.45,,
13.07,,
13.2,,
13.27,,
13.19,,
13.29,,
13.29,,
13.2,,
13.21,,
12.85,,
13.17,,
13.18,,
13.19,,
13.19,,
13.51,,
13.34,,
13.33,,
13.09,,
13.1,,
12.94,,
12.98,,
12.97,,
13.15,,
13.27,,
13.24,,
12.81,,
12.71,,
12.62,,
12.68,,
12.67,,
12.44,,
12.39,,
12.29,,
12.07,,
12.18,,
12.17,,
12.07,,
12.09,,
12.27,,
12.4,,
12.45,,
12.36,,
11.86,,
11.54,,
11.7,,
11.5,,
11.36,,
11.63,,
11.91,,
11.66,,
12.02,,
11.66,,
11.47,,
11.44,,
11.39,,
11.31,,
11.43,,
11.78,,
11.98,,
12.82,,
12.49,,
12.56,,
12.79,,
12.66,,
12.69,,
12.26,,
12.19,,
12.44,,
12.43,,
12.83,,
12.8,,
13.09,,
13.29,,
13.11,,
13.12,,
13.38,,
13.38,,
13.37,,
13.49,,
13.26,,
13.18,,
13.16,,
13.23,,
13.25,,
13.16,,
13.51,,
13.73,,
13.6,,
13.52,,
13.68,,
13.55,,
13.53,,
13.66,,
13.38,,
13.22,,
12.79,,
12.65,,
12.95,,
13.29,,
13.42,16.04436779397099,-0.16356941125203783
13.49,16.24436779397099,-0.16955832500869994
13.69,16.694367793970994,-0.1799629570312924
14.14,16.81436779397099,-0.1590525333298537
14.26,16.90436779397099,-0.15643103759929522
14.35,16.984367793970993,-0.15510543730135928
14.43,16.914367793970992,-0.14687913992602952
14.36,16.824367793970993,-0.14647610086449125
14.27,16.984367793970993,-0.15981565089131688
14.43,16.934367793970992,-0.14788670143697968
14.38,17.014367793970994,-0.15483195296298202
14.46,17.434367793970992,-0.1706037080965771
14.88,17.444367793970994,-0.14700262137658393
14.89,17.284367793970993,-0.13852793590785417
14.73,17.394367793970993,-0.15317416680671092
14.84,17.144367793970993,-0.1344096102967034
14.59,17.15436779397099,-0.1494877470723377
14.6,17.124367793970993,-0.14741378042929865
14.57,17.214367793970993,-0.15361399417160893
14.66,17.094367793970992,-0.14240759432060235
14.54,17.074367793970993,-0.14843113517010487
14.52,17.11436779397099,-0.15159004558058697
14.56,17.024367793970992,-0.144755319186873
14.47,16.854367793970994,-0.14146883603809268
14.3,16.70436779397099,-0.14393647359936512
14.15,16.79436779397099,-0.15745563193633838
14.24,17.004367793970992,-0.1625681017644841
14.45,16.914367793970992,-0.14569671323154032
14.36,17.11436779397099,-0.16093891560173756
14.56,17.11436779397099,-0.14925282807529927
14.56,17.234367793970993,-0.15517643733392716
14.68,17.514367793970994,-0.16183100796516758
14.96,17.49436779397099,-0.14486764104984684
14.94,17.24436779397099,-0.1336301696590262
14.69,17.40436779397099,-0.15595899983860773
14.85,17.49436779397099,-0.1511553789833039
14.94,17.304367793970993,-0.13663416208679768
14.75,17.274367793970992,-0.14613372970164695
14.72,17.63436779397099,-0.1652663610071342
15.08,17.45436779397099,-0.1360328728028256
14.9,17.324367793970993,-0.13993975553986393
14.77,17.214367793970993,-0.1419957923071149
14.66,17.17436779397099,-0.14640234936936958
14.62,17.124367793970993,-0.14624585410111968
14.57,17.11436779397099,-0.14866852369897732
14.56,17.08436779397099,-0.14775892350326425
14.53,17.17436779397099,-0.15397176919078726
14.62,16.97436779397099,-0.13870135386174576
14.42,16.95436779397099,-0.14948170434713692
14.4,17.024367793970992,-0.1541536123826216
14.47,17.004367793970992,-0.14904216520590485
14.45,16.964367793970993,-0.14821464757823632
14.41,16.694367793970994,-0.1368346392126314
14.14,16.664367793970992,-0.15148296204097722
14.11,16.42436779397099,-0.14091061665220028
13.87,16.20436779397099,-0.14405793694953772
13.65,16.464367793970993,-0.17093688802321172
13.91,16.49436779397099,-0.1566818338387984
13.94,16.604367793970994,-0.16046186322965095
14.05,16.67436779397099,-0.15738934311619845
14.12,16.804367793970993,-0.15974226622997867
14.25,16.694367793970994,-0.14641870983900052
14.14,16.65436779397099,-0.15097347585185494
14.1,16.67436779397099,-0.1543907286788896
14.12,16.596379457817655,-0.14921202929300148
14.17,16.426379457817657,-0.1373631641477635
14.0,16.206379457817654,-0.13614265071112708
13.78,16.326379457817655,-0.15596718576808266
13.9,16.506379457817655,-0.157901341386117
14.08,15.996379457817655,-0.11980082510990286
13.57,16.286379457817656,-0.16678841757636698
13.86,16.356379457817656,-0.15262420783619646
13.93,16.576379457817655,-0.1596476157264598
14.15,16.576379457817655,-0.14637571877454458
14.15,16.796379457817654,-0.15755654154300092
14.37,16.686379457817655,-0.13881857737164305
14.26,16.586379457817657,-0.1402584249163047
14.16,16.446379457817656,-0.1390202301778245
14.02,16.176379457817657,-0.13330420836385182
13.75,16.676379457817657,-0.175480503140375
14.25,16.666379457817655,-0.14498526593214045
14.24,16.806379457817656,-0.15270269627429356
14.38,16.496379457817653,-0.12829357273390662
14.07,16.686379457817655,-0.15679731270835195
14.26,16.926379457817657,-0.15752804458050573
14.5,16.906379457817653,-0.14233558780705846
14.48,17.356379457817656,-0.16572462389453446
14.93,17.136379457817654,-0.12875412004319842
14.71,17.106379457817656,-0.14008688768578115
14.68,17.306379457817656,-0.15175788004759516
14.88,17.326379457817655,-0.14119392131365616
14.9,17.096379457817655,-0.12847044388765694
14.67,17.036379457817656,-0.1389015467562723
14.61,17.256379457817655,-0.15335658701100052
14.83,17.266379457817656,-0.14110540450995024
14.84,17.106379457817656,-0.132487383634058
14.68,16.996379457817653,-0.1362866405499209
14.57,17.156379457817653,-0.15075322064173147
14.73,17.366379457817654,-0.15180938918335452
14.94,17.696379457817656,-0.15575951365577112
15.27,17.696379457817656,-0.1371116314272841
15.27,17.806379457817656,-0.14244217718858576
15.38,17.826379457817655,-0.13723366899075007
15.4,17.586379457817657,-0.12432231790868964
15.16,17.496379457817653,-0.1335350244003609
15.07,17.426379457817657,-0.1352191063853232
15.0,17.616379457817654,-0.1485197037270095
15.19,17.326379457817655,-0.12330212800769069
14.9,17.336379457817657,-0.14053565588742334
14.91,17.286379457817656,-0.13747120752593178
14.86,17.186379457817655,-0.13536181157453986
14.76,17.366379457817654,-0.15008191339757726
14.94,17.476379457817654,-0.14513186005943945
15.05,17.576379457817655,-0.14373719365133342
15.15,17.696379457817656,-0.1438926795103702
15.27,17.536379457817656,-0.12923873273096365
15.11,17.436379457817655,-0.13342101572437481
15.01,17.456379457817654,-0.1401424312371985
15.03,17.136379457817654,-0.1229185816643853
14.71,17.116379457817654,-0.14058927962820866
14.69,17.266379457817656,-0.14921364748827848
14.84,17.186379457817655,-0.13652552380660632
14.76,17.416379457817655,-0.1525219098637226
14.99,17.276379457817654,-0.13234135447187434
14.85,17.566379457817654,-0.15463513493719794
15.14,17.606379457817656,-0.14008442018001177
15.18,17.586379457817657,-0.13683199908142274
15.16,17.866379457817654,-0.15147889723306218
15.44,17.656379457817653,-0.12552853562717892
15.23,17.366379457817654,-0.12301812608706653
14.94,16.976379457817654,-0.11995369583235238
14.55,17.056379457817656,-0.1469467458798166
14.63,17.036379457817656,-0.14124946346586664
14.61,17.006379457817655,-0.1409106190863021
14.58,16.426379457817657,-0.11240331215768462
14.0,16.576379457817655,-0.1554247394235777
14.15,16.426379457817657,-0.138580717903377
14.0,16.496379457817653,-0.1513289303389912
14.07,16.656379457817653,-0.15527861047880598
14.23,16.326379457817655,-0.12840443058634365
13.9,16.466379457817656,-0.15585572192065744
14.04,16.536379457817656,-0.15096287940087638
14.11,16.506379457817655,-0.14517898755094327
14.08,16.146379457817655,-0.12797788279509115
13.72,16.186379457817655,-0.15237375746967607
13.76,16.226379457817654,-0.1519981376146966
13.8,16.206379457817654,-0.14848346998668238
13.78,16.426379457817657,-0.16110546238222878
14.0,16.186379457817655,-0.13507526272415926
13.76,16.116379457817654,-0.14621022444806198
13.69,16.256379457817655,-0.15786906700086223
13.83,16.266379457817656,-0.14978007024462514
13.84,16.016379457817656,-0.13588460884993314
13.59,15.876379457817656,-0.14401138898779753
13.45,16.016379457817656,-0.16023468128841045
13.59,15.796379457817656,-0.13967627605487254
13.37,16.326379457817655,-0.18107991826700043
13.9,16.386379457817654,-0.15173452221207084
13.96,16.366379457817654,-0.14703187494948422
13.94,16.686379457817655,-0.16458809802092578
14.26,16.566379457817654,-0.13922048952761834
14.14,16.676379457817657,-0.15209413195672017
14.25,16.726379457817654,-0.14805233039599808
14.3,16.466379457817656,-0.13156380024930947
14.04,16.536379457817656,-0.15096287940087638
14.11,16.366379457817654,-0.13786674466599025
13.94,16.726379457817654,-0.16658592882247114
14.3,16.266379457817656,-0.12088611746190447
13.84,16.176379457817657,-0.14443154377715473
13.75,16.146379457817655,-0.14841590116708125
13.72,16.156379457817653,-0.150799841275005
13.73,16.166379457817655,-0.1507065613655062
13.74,16.366379457817654,-0.16047406603194225
13.94,16.486379457817655,-0.15445352718787453
14.06,16.386379457817654,-0.14197031527350468
13.96,16.506379457817655,-0.15426638314749586
14.08,16.686379457817655,-0.15619802153046158
14.26,16.876379457817656,-0.15503203541715038
14.45,17.106379457817656,-0.1552858957892277
14.68,17.276379457817654,-0.15028492886238265
14.85,17.286379457817656,-0.14094214834071683
14.86,17.476379457817654,-0.1497094672344893
15.05,17.356379457817656,-0.1328836733157972
14.93,17.496379457817653,-0.1466806012069517
15.07,17.506379457817655,-0.13917094986363177
15.08,17.526379457817654,-0.1395827052418659
15.1,17.626379457817656,-0.14332946047505835
15.2,17.526379457817654,-0.13273588326766328
15.1,17.436379457817655,-0.1339945292811422
15.01,15.879562657986773,-0.05475986188759541
14.91,15.889562657986772,-0.06164818246236636
14.92,16.069562657986772,-0.07153664866015663
15.1,15.969562657986772,-0.05445125058273792
15.0,15.969562657986772,-0.060713162830534406
15.0,15.989562657986772,-0.061888037787730665
15.02,15.919562657986772,-0.056506744394480335
14.95,15.849562657986773,-0.056756307880424295
14.88,15.839562657986772,-0.060580123246201545
14.87,15.679562657986772,-0.051631711652008416
14.71,15.969562657986772,-0.07887270834914395
15.0,16.139562657986772,-0.07060678669770848
15.17,16.249562657986772,-0.06643641313362725
15.28,16.08956265798677,-0.05031601387778617
15.12,15.939562657986773,-0.05141688486516405
14.97,16.049562657986773,-0.06726430376902182
15.08,16.42956265798677,-0.08214233610964194
15.46,16.399562657986774,-0.05729193379002673
15.43,16.149562657986774,-0.04455616992395239
15.18,16.069562657986772,-0.055356992403564176
15.1,16.549562657986773,-0.08758918213994116
15.58,16.779562657986773,-0.07148950675515986
15.81,17.059562657986774,-0.07324705111369112
16.09,17.079562657986774,-0.05793840731185429
16.11,17.21956265798677,-0.06443616949075848
16.25,17.279562657986773,-0.05958268032385061
16.31,17.229562657986772,-0.05337121296926883
16.26,16.979562657986772,-0.042378162057566615
16.01,16.799562657986773,-0.04699900075145114
15.83,17.709562657986773,-0.10613264112081933
16.74,17.799562657986773,-0.05952745459795561
16.83,17.419562657986774,-0.03384485991767794
16.45,17.46956265798677,-0.05836223138194274
16.5,17.51956265798677,-0.058195668344607654
16.55,17.44956265798677,-0.05155216068266533
16.48,17.21956265798677,-0.0429489803356734
16.25,17.19956265798677,-0.05520853505806056
16.23,17.42956265798677,-0.0688234513696816
16.46,17.709562657986773,-0.07055864010414936
16.74,17.549562657986773,-0.04613007593202578
16.58,17.419562657986774,-0.04819654054872846
16.45,17.209562657986773,-0.04413608137998026
16.24,17.21956265798677,-0.05688661654437732
16.25,16.78956265798677,-0.032136790515511215
15.82,17.01956265798677,-0.07048140320009055
16.05,16.67956265798677,-0.03774455427254941
15.71,16.60956265798677,-0.054159322344000005
15.64,16.739562657986774,-0.06568646269035894
15.77,16.479562657986772,-0.04305712916737414
15.51,16.279562657986773,-0.04727170343296816
15.31,16.159562657986772,-0.052573369463491004
15.19,16.62956265798677,-0.0865664772786664
15.66,16.649562657986774,-0.0594347538319322
15.68,16.479562657986772,-0.04851843914676135
15.51,16.479562657986772,-0.0588342468856039
15.51,16.69956265798677,-0.0712331623497846
15.73,16.759562657986773,-0.06143135587706605
15.79,16.92956265798677,-0.06731199624044437
15.96,16.819562657986772,-0.051104935096431214
15.85,16.649562657986774,-0.048023042671527794
15.68,16.509562657986773,-0.05024740359100055
15.54,16.96956265798677,-0.08424275196708997
16.0,17.249562657986772,-0.07244025154505629
16.28,17.207607381042884,-0.05390681926325214
16.05,17.137607381042884,-0.06346319861697625
15.98,17.287607381042882,-0.07563842423195988
16.13,17.147607381042885,-0.05934398650670514
15.99,17.157607381042883,-0.06805187664644607
16.0,17.137607381042884,-0.06638075874589533
15.98,16.80760738104288,-0.04924004721673414
15.65,16.357607381042882,-0.04325861139465548
15.2,16.257607381042884,-0.065053076769224
15.1,16.037607381042882,-0.05846304618675058
14.88,16.087607381042883,-0.07506444882946905
14.93,16.497607381042883,-0.09502028656859629
15.34,15.607607381042884,-0.0171459580260791
14.45,15.767607381042883,-0.08356419266419712
14.61,15.967607381042884,-0.08502259284347558
14.81,15.797607381042884,-0.06251626320502246
14.64,15.757607381042883,-0.07092494145953998
14.6,16.137607381042884,-0.09528100075412271
14.98,16.217607381042882,-0.07631257508980938
15.06,16.157607381042883,-0.0679313066073548
15.0,15.787607381042884,-0.04988769748534605
14.63,15.927607381042883,-0.08146907127980196
14.77,16.127607381042882,-0.08417909420579495
14.97,16.067607381042883,-0.06831181239453721
14.91,16.007607381042884,-0.06856785995030923
14.85,15.887607381042884,-0.0653092285173763
14.73,15.897607381042883,-0.07344547849604066
14.74,15.887607381042884,-0.07223286386169203
14.73,15.827607381042883,-0.06934765025556
14.67,15.757607381042883,-0.06902109912646537
14.6,16.117607381042884,-0.09415835397677297
14.96,16.287607381042882,-0.08151027649328535
15.13,16.337607381042883,-0.07391580375741635
15.18,15.817607381042883,-0.04030997645111889
14.66,15.407607381042883,-0.04852196467328984
14.25,15.337607381042883,-0.07091115022198013
14.18,15.137607381042884,-0.06326015445757394
13.98,14.967607381042884,-0.06598298284425408
13.81,15.067607381042883,-0.08346430519719572
13.91,15.057607381042883,-0.07621445771575164
13.9,15.187607381042882,-0.08478013348238567
14.03,15.267607381042883,-0.08106099077315587
14.11,15.337607381042883,-0.08003904067593959
14.18,15.397607381042883,-0.07907770024984329
14.24,15.357607381042884,-0.07277223289497792
14.2,15.177607381042883,-0.06441116550846704
14.02,14.907607381042883,-0.059540565991267
13.75,14.837607381042883,-0.07330072518514363
13.68,14.917607381042883,-0.08296286056003999
13.76,15.337607381042883,-0.10285876681083839
14.18,15.457607381042884,-0.08265233742511369
14.3,15.377607381042884,-0.07007640098623724
14.22,15.237607381042883,-0.06678262246793998
14.08,15.027607381042884,-0.06305776808078423
13.87,14.917607381042883,-0.07022623362337388
13.76,15.307607381042883,-0.10110054056909368
14.15,14.777607381042884,-0.04247016210810928
13.62,14.597607381042883,-0.06697038463388516
13.44,15.117607381042884,-0.11097042929865764
13.96,15.357607381042884,-0.09100423955153725
14.2,15.387607381042884,-0.07717946992239899
14.23,15.527607381042884,-0.08356776090481832
14.37,15.447607381042884,-0.06975885355328948
14.29,15.72686782353449,-0.09136389010558665
14.57,15.65686782353449,-0.06941795995114519
14.5,15.90686782353449,-0.0884440506542089
14.75,16.06686782353449,-0.08196170143415038
14.91,16.01686782353449,-0.06910638432740923
14.86,16.11686782353449,-0.07798462066550949
14.96,16.10686782353449,-0.07120365275852991
14.95,15.98686782353449,-0.06485747145592236
14.83,16.22686782353449,-0.08608363848928113
15.07,16.10686782353449,-0.06437426785234268
14.95,16.09686782353449,-0.07124788723541042
14.94,15.99686782353449,-0.06606717234855397
14.84,15.966867823534491,-0.07057538372513705
14.81,16.10686782353449,-0.08051645035787625
14.95,16.04686782353449,-0.06835401373006977
14.89,16.18686782353449,-0.08011851568028139
15.03,16.26686782353449,-0.07603601608817534
15.11,16.30686782353449,-0.07339654901765624
15.15,16.48686782353449,-0.08108682848940851
15.33,15.716867823534491,-0.024614816888336555
14.56,15.70686782353449,-0.07301696534404345
14.55,15.53686782353449,-0.06351781032980341
14.38,15.44686782353449,-0.06906693549284038
14.29,15.296867823534491,-0.06582182935420344
14.14,15.26686782353449,-0.0738113302977168
14.11,15.42686782353449,-0.08536196968807497
14.27,15.50686782353449,-0.07976258246409496
14.35,15.57686782353449,-0.07876216434737049
14.42,15.60686782353449,-0.07604779107212944
14.45,15.72686782353449,-0.08119021777646795
14.57,15.81686782353449,-0.07883152577650243
14.66,16.09686782353449,-0.08926381450642917
14.94,16.35686782353449,-0.08662219679343997
15.2,16.33686782353449,-0.06958909356521492
15.18,16.18686782353449,-0.062202758094470956
15.03,15.966867823534491,-0.05867574241164497
14.81,15.93686782353449,-0.07070823677601235
14.78,15.90686782353449,-0.07084159094270404
14.75,15.82686782353449,-0.06804048884095637
14.67,15.59686782353449,-0.05942653576482304
14.44,15.58686782353449,-0.0735791075229909
14.43,15.69686782353449,-0.0807083195053131
14.54,15.60686782353449,-0.06835886839034411
14.45,15.636867823534491,-0.07590189013097492
14.48,15.75686782353449,-0.08103563714784467
14.6,15.75686782353449,-0.07341991038387652
14.6,15.62686782353449,-0.06571168548491835
14.47,15.52686782353449,-0.06806703293580985
14.37,15.59686782353449,-0.07866116693527658
14.44,15.56686782353449,-0.07238886051507776
14.41,15.56686782353449,-0.07431603047245638
14.41,15.56686782353449,-0.07431603047245638
14.41,15.716867823534491,-0.08315065305681213
14.56,15.59686782353449,-0.0664792338606559
14.44,15.546867823534491,-0.07119555116169063
14.39,15.44686782353449,-0.06841955505855168
14.29,15.72686782353449,-0.09136389010558665
14.57,15.796867823534491,-0.07766525853350992
14.64,15.62686782353449,-0.06315199147254824
14.47,15.77686782353449,-0.08283442811031372
14.62,15.966867823534491,-0.08435391577233864
14.81,15.966867823534491,-0.07245427445884633
14.81,15.91686782353449,-0.06954055507691581
14.76,16.825441202940592,-0.12275703073864197
14.89,16.755441202940595,-0.11133345761215818
14.82,16.585441202940594,-0.10644523599574673
14.65,16.61544120294059,-0.11829003990533504
14.68,16.655441202940594,-0.11860635685783105
14.72,16.68544120294059,-0.11779378075985236
14.75,18.255441202940595,-0.19202171911221388
16.32,17.985441202940596,-0.09259940771807684
16.05,18.15544120294059,-0.1159675041441337
16.22,18.17544120294059,-0.10758700056338777
16.24,18.11544120294059,-0.10352721647409624
16.18,18.295441202940594,-0.11562668423653999
16.36,18.555441202940592,-0.1183179197373474
16.62,18.645441202940592,-0.10862929875969662
16.71,19.125441202940593,-0.12629466569216774
17.19,18.905441202940594,-0.09073796186643712
16.97,18.775441202940595,-0.09615972181030985
16.84,18.95544120294059,-0.11160073671154747
17.02,18.925441202940593,-0.10068146800427202
16.99,19.075441202940596,-0.10932597473127459
17.14,19.375441202940593,-0.11537498318238659
17.44,19.25544120294059,-0.09428198418342892
17.32,19.365441202940595,-0.10562326886877227
17.43,19.43544120294059,-0.10318475315276954
17.5,19.43544120294059,-0.09958308549474859
17.5,20.535441202940596,-0.147814754645054
18.6,20.675441202940593,-0.10038195473407407
18.74,20.535441202940596,-0.08743134297418931
18.6,20.715441202940593,-0.10211905130170729
18.78,20.83544120294059,-0.09865119643593134
18.9,21.08544120294059,-0.10364692784497243
19.15,21.095441202940595,-0.09222092983148478
19.16,21.33544120294059,-0.1019637317198182
19.4,21.355441202940593,-0.09156641552651856
19.42,21.22544120294059,-0.0850602437743655
19.29,21.45544120294059,-0.10092736767602828
19.52,21.165441202940592,-0.07774188060450093
19.23,20.405441202940594,-0.057604302266750396
18.47,20.345441202940595,-0.09217992297309008
18.41,20.385441202940594,-0.09690451059041283
18.45,20.175441202940593,-0.08552185727116135
18.24,20.125441202940593,-0.09368446554429355
18.19,20.405441202940594,-0.10857110027208472
18.47,20.47544120294059,-0.09794373576929705
18.54,20.68544120294059,-0.10371744948014938
18.75,20.605441202940593,-0.09004617686496341
18.67,20.68544120294059,-0.09743283612698961
18.75,20.18544120294059,-0.07111269892537586
18.25,20.155441202940594,-0.09453731048381109
18.22,20.265441202940593,-0.10093247822523566
18.33,20.215441202940593,-0.09326737833781895
18.28,20.56544120294059,-0.11113018098604177
18.63,20.885441202940594,-0.10799107287343479
18.95,21.095441202940595,-0.10170165119094698
19.16,21.075441202940596,-0.09088498715145943
19.14,21.06544120294059,-0.0914028424276161
19.13,21.175441202940593,-0.09659497449604726
19.24,21.04544120294059,-0.08578775733569921
19.11,20.875441202940593,-0.08457024624188092
18.94,20.785441202940596,-0.08878527931750202
18.85,20.79544120294059,-0.0935513309842877
18.86,20.922999198212185,-0.09859959266205309
18.91,21.032999198212185,-0.10093658912860326
19.02,20.852999198212185,-0.08790098636599653
18.84,20.922999198212185,-0.09955547856591096
18.91,21.072999198212184,-0.10264315856832051
19.06,21.232999198212184,-0.10234066218940707
19.22,20.572999198212184,-0.06576577314647258
18.56,20.572999198212184,-0.09784665710710361
18.56,20.532999198212185,-0.09608918693105373
18.52,20.872999198212185,-0.11272932920984946
18.86,20.852999198212185,-0.09557374357848025
18.84,20.732999198212184,-0.09130368356814567
