date,TSCO,dcf,Deviation
2017-04-11,70.47,65.16458845068274,0.08141556135710815
2017-04-12,64.61,64.09458845068274,0.008041420684272715
2017-04-13,63.54,64.10458845068274,-0.008807301697554615
2017-04-17,63.55,64.26458845068274,-0.011119474471249724
2017-04-18,63.71,64.60458845068274,-0.01384713488834688
2017-04-19,64.05,65.46458845068274,-0.021608452510908482
2017-04-20,64.91,66.15458845068274,-0.018813335247494734
2017-04-21,65.6,66.11458845068273,-0.007783281462405034
2017-04-24,65.56,65.51458845068274,0.0006931517146206989
2017-04-25,64.96,65.85458845068274,-0.013584299465369654
2017-04-26,65.3,62.72458845068274,0.04105904260084836
2017-04-27,62.17,62.46458845068274,-0.004716087274237335
2017-04-28,61.91,61.954588450682735,-0.0007196956964411472
2017-05-01,61.4,63.19458845068274,-0.028397818463257174
2017-05-02,62.64,63.15458845068274,-0.008148077017152588
2017-05-03,62.6,62.094588450682735,0.008139381577811466
2017-05-04,61.54,62.50458845068274,-0.015432282246667706
2017-05-05,61.95,62.21458845068274,-0.004252836147786709
2017-05-08,61.66,62.39458845068274,-0.01177327183211363
2017-05-09,61.84,61.50458845068274,0.005453439454947473
2017-05-10,60.95,60.814588450682734,0.002226629379019407
2017-05-11,60.26,60.62458845068274,-0.006013870939170607
2017-05-12,60.07,59.804588450682736,0.004437979696760852
2017-05-15,59.25,59.244588450682734,9.134250838394031e-05
2017-05-16,58.69,58.28458845068274,0.006955724662280005
2017-05-17,57.73,58.524588450682735,-0.013577001935730304
2017-05-18,57.97,58.12458845068274,-0.0026596050794217563
2017-05-19,57.57,56.85458845068274,0.012583180510361558
2017-05-22,56.3,54.844588450682735,0.02653701286547161
2017-05-23,54.29,53.674588450682734,0.011465603502162303
2017-05-24,53.12,54.93458845068274,-0.03303180203692213
2017-05-25,54.38,55.43458845068274,-0.019024015152939167
2017-05-26,54.88,55.37458845068274,-0.008931686257555138
2017-05-30,54.82,55.704588450682735,-0.01587999256947914
2017-05-31,55.15,56.664588450682736,-0.02672901175309761
2017-06-01,56.11,56.164588450682736,-0.0009719371616275785
2017-06-02,55.61,56.454588450682735,-0.014960492563337757
2017-06-05,55.9,55.57458845068274,0.0058554018732146496
2017-06-06,55.02,55.04458845068274,-0.0004467005999102547
2017-06-07,54.49,54.994588450682734,-0.009175238235217043
2017-06-08,54.44,57.57458845068274,-0.05444395756936704
2017-06-09,57.02,58.274588450682735,-0.021528911383809746
2017-06-12,57.72,57.704588450682735,0.0002670766698289473
2017-06-13,57.15,56.674588450682734,0.008388442903841442
2017-06-14,56.12,56.384588450682735,-0.004692566851209001
2017-06-15,55.83,56.024588450682735,-0.003473268721179923
2017-06-16,55.47,56.18458845068274,-0.012718584764752405
2017-06-19,55.63,54.19458845068274,0.02648625241657654
2017-06-20,53.64,53.37458845068274,0.004972620061745259
2017-06-21,52.82,53.08458845068274,-0.004984279965334015
2017-06-22,52.53,53.204588450682735,-0.012679140471277828
2017-06-23,52.65,53.40458845068274,-0.014129655757567972
2017-06-26,52.85,54.314588450682734,-0.02696491849537941
2017-06-27,53.76,53.68458845068274,0.001404715049395211
2017-06-28,53.13,53.634588450682735,-0.00940789265394859
2017-06-29,53.08,54.76458845068274,-0.030760542502748178
2017-06-30,54.21,55.481861961726175,-0.022923923544663327
2017-07-03,54.96,53.521861961726174,0.026870104767697578
2017-07-05,53.0,52.021861961726174,0.018802441923233548
2017-07-06,51.5,51.58186196172617,-0.001587029987147659
2017-07-07,51.06,51.18186196172617,-0.002380959915395331
2017-07-10,50.66,50.57186196172617,0.001742827628939736
2017-07-11,50.05,50.51186196172617,-0.009143633669179252
2017-07-12,49.99,50.87186196172617,-0.017334965297508553
2017-07-13,50.35,52.04186196172617,-0.03250963547327412
2017-07-14,51.52,52.80186196172617,-0.024276832560475414
2017-07-17,52.28,52.33186196172617,-0.0009910207621525169
2017-07-18,51.81,52.36186196172617,-0.010539387658321853
2017-07-19,51.84,52.55186196172617,-0.013545894192000585
2017-07-20,52.03,53.13186196172617,-0.02073825236013571
2017-07-21,52.61,52.04186196172617,0.010916942954340536
2017-07-24,51.52,54.05186196172617,-0.04684134588220035
2017-07-25,53.53,53.92186196172617,-0.00726721866548885
2017-07-26,53.4,58.05186196172617,-0.08013286403790387
2017-07-27,57.53,57.14186196172617,0.006792533966320624
2017-07-28,56.62,56.64186196172617,-0.0003859682745059878
2017-07-31,56.12,56.71186196172617,-0.010436299237108648
2017-08-01,56.19,56.20186196172617,-0.00021105994200432132
2017-08-02,55.68,56.03186196172617,-0.006279676409227997
2017-08-03,55.51,57.51186196172617,-0.03480780996202837
2017-08-04,56.99,57.13186196172617,-0.0024830621102670536
2017-08-07,56.61,56.25186196172617,0.006366687711022001
2017-08-08,55.73,56.01186196172617,-0.005032183395702328
2017-08-09,55.49,53.71186196172617,0.03310512749568972
2017-08-10,53.19,54.01186196172617,-0.015216323449625868
2017-08-11,53.49,54.55186196172617,-0.01946518273695541
2017-08-14,54.03,53.11186196172617,0.01728687348478708
2017-08-15,52.59,54.25186196172617,-0.030632348856497904
2017-08-16,53.73,55.44186196172617,-0.030876704013078404
2017-08-17,54.92,55.22186196172617,-0.005466348851753455
2017-08-18,54.7,55.28186196172617,-0.01052536837722673
2017-08-21,54.76,56.69186196172617,-0.034076530473287514
2017-08-22,56.17,57.56186196172617,-0.02418028038515574
2017-08-23,57.04,58.21186196172617,-0.020130982281526433
2017-08-24,57.69,60.10186196172617,-0.040129571414311394
2017-08-25,59.58,59.481861961726175,0.0016498817460854909
2017-08-28,58.96,59.28186196172617,-0.005429349738271916
2017-08-29,58.76,59.47186196172617,-0.011969727165836774
2017-08-30,58.95,60.03186196172617,-0.018021462709517766
2017-08-31,59.51,60.06186196172617,-0.009188226000683142
2017-09-01,59.54,59.90186196172617,-0.006040913418640992
2017-09-05,59.38,60.54186196172617,-0.019191051019552097
2017-09-06,60.02,61.46186196172617,-0.02345945787688719
2017-09-07,60.94,60.83186196172617,0.0017776545840708646
2017-09-08,60.31,61.45186196172617,-0.018581405433042097
2017-09-11,60.93,62.22186196172617,-0.020762187453034042
2017-09-12,61.7,62.92186196172617,-0.019418719084781655
2017-09-13,62.4,63.021861961726174,-0.00986740065064784
2017-09-14,62.5,63.68186196172617,-0.018558847453871374
2017-09-15,63.16,61.87186196172617,0.020819448412117803
2017-09-18,61.35,61.771861961726174,-0.006829354795676368
2017-09-19,61.25,61.13186196172617,0.0019325116965649425
2017-09-20,60.61,61.271861961726174,-0.010802054002204353
2017-09-21,60.75,61.64186196172617,-0.014468446171855276
2017-09-22,61.12,63.36186196172617,-0.035381882607559256
2017-09-25,62.84,63.37186196172617,-0.008392714767437082
2017-09-26,62.85,63.43186196172617,-0.00917302352053384
2017-09-27,62.91,63.63186196172617,-0.011344347618813533
2017-09-28,63.11,63.81186196172617,-0.010998926220757266
2017-09-29,63.29,63.53337134434877,-0.0038306064859947586
2017-10-02,62.99,63.73337134434877,-0.011663769367108556
2017-10-03,63.19,62.73337134434877,0.007278879579813324
2017-10-04,62.19,62.99337134434877,-0.012753267958261927
2017-10-05,62.45,61.59337134434877,0.013907805936812512
2017-10-06,61.05,60.76337134434877,0.0047171289102261316
2017-10-09,60.22,60.84337134434877,-0.010245509585929069
2017-10-10,60.3,59.97337134434877,0.005446228023030741
2017-10-11,59.43,58.74337134434877,0.011688615071584252
2017-10-12,58.2,59.36337134434877,-0.019597460824797297
2017-10-13,58.82,59.18337134434877,-0.006139754057513103
2017-10-16,58.64,59.64337134434877,-0.016822847564331056
2017-10-17,59.1,59.22337134434877,-0.0020831530111894425
2017-10-18,58.68,58.97337134434877,-0.004974640887253301
2017-10-19,58.43,59.43337134434877,-0.01688228888338461
2017-10-20,58.89,58.97337134434877,-0.0014137116879745504
2017-10-23,58.43,58.84337134434877,-0.007024943250272586
2017-10-24,58.3,58.46337134434877,-0.0027944222269790098
2017-10-25,57.92,57.89337134434877,0.0004599603552684073
2017-10-26,57.35,58.80337134434877,-0.024715782634943118
2017-10-27,58.26,61.03337134434877,-0.04544024495552579
2017-10-30,60.49,60.80337134434877,-0.005153848173550246
2017-10-31,60.26,59.82337134434877,0.007298630047744226
2017-11-01,59.28,60.20337134434877,-0.015337535485634213
2017-11-02,59.66,59.51337134434877,0.00246379346924952
2017-11-03,58.97,60.16337134434877,-0.01983551316495269
2017-11-06,59.62,59.68337134434877,-0.001061792303640896
2017-11-07,59.14,61.18337134434877,-0.033397495094678376
2017-11-08,60.64,62.42337134434877,-0.028568968736262024
2017-11-09,61.88,63.21337134434877,-0.021093185128275405
2017-11-10,62.67,61.87337134434877,0.012875145451792136
2017-11-13,61.33,62.19337134434877,-0.01388204764730483
2017-11-14,61.65,63.383371344348774,-0.027347414749078647
2017-11-15,62.84,63.84337134434877,-0.01571613972164676
2017-11-16,63.3,65.04337134434877,-0.026803213122504332
2017-11-17,64.5,66.27337134434877,-0.02675842964340147
2017-11-20,65.73,65.41337134434877,0.004840427104489509
2017-11-21,64.87,65.26337134434877,-0.006027444433926332
2017-11-22,64.72,64.83337134434878,-0.001748657242373386
2017-11-24,64.29,65.26337134434877,-0.014914512142086056
2017-11-27,64.72,68.29337134434877,-0.05232383866848689
2017-11-28,67.75,69.90337134434877,-0.030804971247253787
2017-11-29,69.36,68.78337134434877,0.008383256656095961
2017-11-30,68.24,68.70337134434877,-0.00674452119716662
2017-12-01,68.16,68.81337134434877,-0.009494831187375485
2017-12-04,68.27,69.29337134434877,-0.014768675913648388
2017-12-05,68.75,67.55337134434878,0.017713825851140674
2017-12-06,67.01,67.02337134434877,-0.00019950271197299863
2017-12-07,66.48,68.20337134434877,-0.025268125466228253
2017-12-08,67.66,67.69337134434878,-0.0004929780226046176
2017-12-11,67.15,68.38337134434877,-0.018036129545851876
2017-12-12,67.84,68.46337134434877,-0.009105180362991683
2017-12-13,67.92,67.32337134434877,0.008862132774063891
2017-12-14,66.78,68.96337134434877,-0.031659869605949686
2017-12-15,68.42,69.74337134434877,-0.018974869135803596
2017-12-18,69.2,71.04337134434877,-0.025947126515349472
2017-12-19,70.5,73.51337134434877,-0.04099079241290182
2017-12-20,72.97,74.93337134434877,-0.026201561588978795
2017-12-21,74.39,75.02337134434877,-0.008442320479596588
2017-12-22,74.48,75.84337134434877,-0.017976143731252447
2017-12-26,75.3,75.42337134434877,-0.0016357177112318322
2017-12-27,74.88,75.62337134434877,-0.009829915423419266
2017-12-28,75.08,75.29337134434877,-0.0028338662559408423
2017-12-29,74.75,76.53136189198464,-0.02327623405550827
2018-01-02,75.68,77.10136189198465,-0.018434977763115312
2018-01-03,76.25,78.47136189198464,-0.028307930924434954
2018-01-04,77.62,80.29136189198465,-0.03327085042570843
2018-01-05,79.44,80.10136189198465,-0.008256562389993949
2018-01-08,79.25,80.34136189198465,-0.013584060143913557
2018-01-09,79.49,79.38136189198465,0.0013685593875696345
2018-01-10,78.53,79.34136189198465,-0.010226215842995434
2018-01-11,78.49,80.46136189198465,-0.02450072737559561
2018-01-12,79.61,80.03136189198464,-0.005264959661105628
2018-01-16,79.18,81.43136189198465,-0.02764735649357042
2018-01-17,80.58,81.75136189198464,-0.014328347135456054
2018-01-18,80.9,83.24136189198465,-0.02812738569826423
2018-01-19,82.39,82.79136189198465,-0.004847871599313658
2018-01-22,81.94,81.89136189198464,0.0005939345358489945
2018-01-23,81.04,81.53136189198464,-0.006026661159366009
2018-01-24,80.68,79.00136189198464,0.021248217344790765
2018-01-25,78.15,79.95136189198465,-0.022530721795812614
2018-01-26,79.1,79.95136189198465,-0.010648497684565439
2018-01-29,79.1,78.91136189198465,0.002390506303433959
2018-01-30,78.06,77.10136189198465,0.012433478274461063
2018-01-31,76.25,72.29136189198465,0.05475948999176716
2018-02-01,71.44,68.73136189198465,0.03940905626564084
2018-02-02,67.88,66.50136189198464,0.02073097555888581
2018-02-05,65.65,68.13136189198465,-0.03642025967305029
2018-02-06,67.28,68.22136189198464,-0.013798638225298254
2018-02-07,67.37,66.79136189198465,0.008663367411958722
2018-02-08,65.94,67.35136189198465,-0.02095520940241924
2018-02-09,66.5,67.52136189198465,-0.01512650016773276
2018-02-12,66.67,67.01136189198465,-0.005094089753538866
2018-02-13,66.16,68.85136189198465,-0.039089450346776244
2018-02-14,68.0,69.99136189198465,-0.028451537992043252
2018-02-15,69.14,68.17136189198465,0.014208871308015292
2018-02-16,67.32,68.07136189198465,-0.011037856024930348
2018-02-20,67.22,67.15136189198465,0.0010221402229453336
2018-02-21,66.3,66.64136189198464,-0.005122372687069943
2018-02-22,65.79,66.71136189198465,-0.013811168980127575
2018-02-23,65.86,65.71136189198465,0.0022619848947837973
2018-02-26,64.86,65.88136189198465,-0.015503047639774392
2018-02-27,65.03,65.78136189198464,-0.011422109095558186
2018-02-28,64.93,64.71136189198465,0.003378666460154278
2018-03-01,63.86,65.07136189198465,-0.0186158988649332
2018-03-02,64.22,65.27136189198465,-0.016107552554587734
2018-03-05,64.42,65.63136189198465,-0.018457058593089992
2018-03-06,64.78,64.63136189198465,0.002299783010355938
2018-03-07,63.78,65.26136189198465,-0.02269891171496663
2018-03-08,64.41,66.19136189198466,-0.026912301561215823
2018-03-09,65.34,64.51136189198465,0.012844839788110463
2018-03-12,63.66,63.78136189198465,-0.0019027798777672134
2018-03-13,62.93,63.47136189198465,-0.008529230756162742
2018-03-14,62.62,63.83136189198465,-0.018977534805453722
2018-03-15,62.98,65.23136189198465,-0.03451348901334661
2018-03-16,64.38,64.05136189198466,0.0051308527767068846
2018-03-19,63.2,63.67136189198465,-0.007403043974217094
2018-03-20,62.82,62.72136189198465,0.00157263976801425
2018-03-21,61.87,60.87136189198465,0.016405713244717957
2018-03-22,60.02,60.23136189198465,-0.003509166742131642
2018-03-23,59.38,61.02136189198465,-0.026898152402597297
2018-03-26,60.17,60.29136189198465,-0.0020129233803355406
2018-03-27,59.44,60.85136189198465,-0.023193595806284772
2018-03-28,60.0,63.87136189198465,-0.060611857604221164
2018-03-29,63.02,61.447711665361815,0.02558741883181459
2018-04-02,60.39,61.86771166536182,-0.023885022180142323
2018-04-03,60.81,62.93771166536182,-0.03380662577430216
2018-04-04,61.88,62.417711665361814,-0.00861472891291859
2018-04-05,61.36,60.75771166536182,0.009912952909672423
2018-04-06,59.7,60.45771166536181,-0.01253292002773454
2018-04-09,59.4,62.50771166536182,-0.04971725220080225
2018-04-10,61.45,62.39771166536182,-0.015188243928629608
2018-04-11,61.34,61.25771166536182,0.0013433138849148207
2018-04-12,60.2,59.377711665361815,0.013848434228526774
2018-04-13,58.32,60.82771166536182,-0.041226467291055835
2018-04-16,59.77,59.70771166536181,0.0010432209324533481
2018-04-17,58.65,61.71771166536182,-0.0497055315659658
2018-04-18,60.66,60.93771166536182,-0.004557303806990154
2018-04-19,59.88,61.38771166536181,-0.024560480012362773
2018-04-20,60.33,62.697711665361815,-0.03776392475054058
2018-04-23,61.64,62.24771166536182,-0.009762795275572889
2018-04-24,61.19,63.24771166536182,-0.032534167816995474
2018-04-25,62.19,67.71771166536182,-0.08162874275312071
2018-04-26,66.66,69.48771166536181,-0.04069369385740429
2018-04-27,68.43,69.05771166536182,-0.009089667905643362
2018-04-30,68.0,68.81771166536181,-0.011882285033511075
2018-05-01,67.76,69.25771166536181,-0.021625197098604998
2018-05-02,68.2,67.20771166536181,0.014764501127176421
2018-05-03,66.15,68.01771166536182,-0.027459195842263973
2018-05-04,66.96,67.86771166536181,-0.013374720365370574
2018-05-07,66.81,67.53771166536181,-0.010774893721118395
2018-05-08,66.48,67.74771166536182,-0.01871224332452215
2018-05-09,66.69,68.85771166536182,-0.031481029690567985
2018-05-10,67.8,70.67771166536181,-0.04071597109689873
2018-05-11,69.62,72.26771166536182,-0.036637546759777484
2018-05-14,71.21,71.91771166536182,-0.009840575415620334
2018-05-15,70.86,72.06771166536181,-0.016758013227472612
2018-05-16,71.01,72.72771166536181,-0.023618392852306713
2018-05-17,71.67,73.87771166536182,-0.02988332496493551
2018-05-18,72.82,74.69771166536182,-0.0251374724004102
2018-05-21,73.64,74.74771166536182,-0.014819338822316563
2018-05-22,73.69,75.39771166536181,-0.02264938321923038
2018-05-23,74.34,75.26771166536182,-0.012325493160817658
2018-05-24,74.21,74.39771166536181,-0.002523083857822628
2018-05-25,73.34,74.60771166536182,-0.016991697467520384
2018-05-29,73.55,76.39771166536181,-0.03727482935399162
2018-05-30,75.34,75.36771166536181,-0.000367686171564352
2018-05-31,74.31,76.18771166536182,-0.024645859867917563
2018-06-01,75.13,76.58771166536182,-0.01903323175042848
2018-06-04,75.53,76.88771166536182,-0.017658370056205963
2018-06-05,75.83,77.82771166536182,-0.025668384982863723
2018-06-06,76.77,77.83771166536182,-0.013717151269195926
2018-06-07,76.78,77.63771166536182,-0.011047616512176117
2018-06-08,76.58,76.97771166536181,-0.005166582076260529
2018-06-11,75.92,76.83771166536182,-0.011943505935712584
2018-06-12,75.78,76.27771166536182,-0.0065249947133355635
2018-06-13,75.22,75.37771166536182,-0.0020922851314719715
2018-06-14,74.32,75.45771166536181,-0.015077473730018776
2018-06-15,74.4,76.66771166536182,-0.029578444642509916
2018-06-18,75.61,76.66771166536182,-0.013796051067475501
2018-06-19,75.61,77.87771166536182,-0.02911887903314503
2018-06-20,76.82,78.60771166536182,-0.0227421919235129
2018-06-21,77.55,77.90771166536182,-0.004591479555943079
2018-06-22,76.85,77.01771166536182,-0.0021775726873127788
2018-06-25,75.96,77.94771166536182,-0.025500577539662728
2018-06-26,76.89,78.91771166536182,-0.025693999769785703
2018-06-27,77.86,79.00771166536181,-0.014526577737410729
2018-06-28,77.95,77.54771166536182,0.0051876235416741245
2018-06-29,76.49,76.30425892317,0.0024342163786299498
2018-07-02,75.74,76.69425892317,-0.012442377520407999
2018-07-03,76.13,77.64425892317,-0.019502522712830372
2018-07-05,77.08,77.28425892317,-0.002642956353803738
2018-07-06,76.72,78.13425892317,-0.018100369065516375
2018-07-09,77.57,78.28425892317,-0.009123914986165937
2018-07-10,77.72,77.94425892317,-0.0028771705096465316
2018-07-11,77.38,77.84425892316999,-0.005963945570195528
2018-07-12,77.28,78.80425892317,-0.019342341949514008
2018-07-13,78.24,78.98425892316999,-0.009422876574609051
2018-07-16,78.42,79.48425892316999,-0.013389555838958067
2018-07-17,78.92,79.33425892317,-0.005221690210419405
2018-07-18,78.77,79.98425892316999,-0.015181223649722964
2018-07-19,79.42,80.43425892316999,-0.012609787629656699
2018-07-20,79.87,80.84425892316999,-0.0120510588648709
2018-07-23,80.28,78.90425892316999,0.01743557439871002
2018-07-24,78.34,78.72425892317,-0.004881073870063424
2018-07-25,78.16,80.92425892317,-0.034158594220731864
2018-07-26,80.36,76.81425892316999,0.04615993340997382
2018-07-27,76.25,77.97425892317,-0.022113181285492667
2018-07-30,77.41,78.60425892317,-0.015193310636479662
2018-07-31,78.04,77.35425892317,0.008864942750096194
2018-08-01,76.79,79.21425892317,-0.0306038200208536
2018-08-02,78.65,79.18425892316999,-0.006747034454011369
2018-08-03,78.62,79.34425892316999,-0.009128057064233142
2018-08-06,78.78,80.54425892316999,-0.02190421697036027
2018-08-07,79.98,81.83425892317,-0.022658712226023336
2018-08-08,81.27,81.62425892316999,-0.00434011809532564
2018-08-09,81.06,80.97425892317,0.001058868311611949
2018-08-10,80.41,80.05425892317,0.004443749547059284
2018-08-13,79.49,82.04425892316999,-0.031132695409704647
2018-08-14,81.48,80.99425892317,0.005997228486166906
2018-08-15,80.43,80.20425892316999,0.0028145771790779595
2018-08-16,79.64,81.07425892316999,-0.017690681878808956
2018-08-17,80.51,81.93425892316999,-0.017382947522665892
2018-08-20,81.37,83.93425892316999,-0.030550801973687647
2018-08-21,83.37,86.86425892317,-0.04022665900207134
2018-08-22,86.3,89.42425892317,-0.034937487442353365
2018-08-23,88.86,89.14425892317,-0.003188751879299234
2018-08-24,88.58,87.10425892317,0.01694223790057925
2018-08-27,86.54,86.54425892316999,-4.9210926559184465e-05
2018-08-28,85.98,87.05425892317,-0.012340107611714668
2018-08-29,86.49,87.05425892317,-0.00648169233934881
2018-08-30,86.49,88.84425892316999,-0.026498717550290873
2018-08-31,88.28,91.38425892317,-0.03396929580377572
2018-09-04,90.82,90.75425892317,0.0007243855837735236
2018-09-05,90.19,90.47425892317,-0.0031418762259373123
2018-09-06,89.91,90.03425892317,-0.001380129349162984
2018-09-07,89.47,90.50425892317,-0.011427737605674393
2018-09-10,89.94,91.25425892317,-0.014402165320048455
2018-09-11,90.69,89.19425892317,0.016769477036839397
2018-09-12,88.63,89.17425892317,-0.006103318712622263
2018-09-13,88.61,87.97425892317,0.00722644424189145
2018-09-14,87.41,88.25425892317,-0.009566211687358606
2018-09-17,87.69,89.20425892316999,-0.016975186403086373
2018-09-18,88.64,89.69425892317,-0.011753917539728542
2018-09-19,89.13,90.00425892317,-0.009713528377765956
2018-09-20,89.44,90.54425892316999,-0.012195791718909499
2018-09-21,89.98,91.11425892317,-0.012448753209159391
2018-09-24,90.55,90.95425892316999,-0.00444463984376442
2018-09-25,90.39,91.73425892316999,-0.014653837497023203
2018-09-26,91.17,91.67425892317,-0.005500550853567376
2018-09-27,91.11,91.44425892317,-0.0036553297834787113
2018-09-28,90.88,90.87701707534191,3.2823751858090944e-05
2018-10-01,90.3,89.3970170753419,0.010100817165936027
2018-10-02,88.82,89.42701707534191,-0.006787848853669232
2018-10-03,88.85,88.12701707534191,0.008203873779592419
2018-10-04,87.55,88.2270170753419,-0.007673580018734638
2018-10-05,87.65,89.2570170753419,-0.018004378008570687
2018-10-08,88.68,89.6170170753419,-0.010455794065921009
2018-10-09,89.04,85.3970170753419,0.04265936972299711
2018-10-10,84.82,85.80701707534192,-0.011502754774417645
2018-10-11,85.23,87.24701707534192,-0.02311846459575939
2018-10-12,86.67,87.1470170753419,-0.005473705140469742
2018-10-15,86.57,89.45701707534191,-0.03227267317565963
2018-10-16,88.88,88.63701707534192,0.00274132560724083
2018-10-17,88.06,88.2270170753419,-0.0018930377664165832
2018-10-18,87.65,87.43701707534191,0.0024358438997817977
2018-10-19,86.86,87.96701707534191,-0.012584456221742535
2018-10-22,87.39,88.06701707534191,-0.007687521365265626
2018-10-23,87.49,84.7570170753419,0.032244916338062035
2018-10-24,84.18,89.6470170753419,-0.060983814673356784
2018-10-25,89.07,91.41701707534192,-0.02567374379988374
2018-10-26,90.84,94.53701707534191,-0.03910655518563211
2018-10-29,93.96,93.9770170753419,-0.0001810769895821407
2018-10-30,93.4,92.46701707534191,0.010089899665498114
2018-10-31,91.89,92.99701707534192,-0.011903791219938342
2018-11-01,92.42,94.38701707534192,-0.020839911423112256
2018-11-02,93.81,94.42701707534191,-0.006534327721584132
2018-11-05,93.85,93.7570170753419,0.000991743632195119
2018-11-06,93.18,96.32701707534191,-0.03267013939485408
2018-11-07,95.75,97.19701707534192,-0.014887463822272129
2018-11-08,96.62,97.70701707534191,-0.011125271325228447
2018-11-09,97.13,96.76701707534191,0.003751101724831285
2018-11-12,96.19,96.34701707534191,-0.001629703545664829
2018-11-13,95.77,94.76701707534191,0.010583670939654954
2018-11-14,94.19,93.87701707534191,0.00333396750779702
2018-11-15,93.3,93.23701707534191,0.0006755141534311448
2018-11-16,92.66,92.8370170753419,-0.001906751002116458
2018-11-19,92.26,88.3670170753419,0.04405470563003089
2018-11-20,87.79,89.57701707534191,-0.01994950416621788
2018-11-21,89.0,89.87701707534191,-0.00975796820901087
2018-11-23,89.3,89.42701707534191,-0.0014203434207684662
2018-11-26,88.85,91.32701707534191,-0.027122500599121246
2018-11-27,90.75,95.62701707534191,-0.051000409973046
2018-11-28,95.05,95.24701707534192,-0.0020684855168332517
2018-11-29,94.67,95.70701707534191,-0.010835329603111066
2018-11-30,95.13,96.31701707534191,-0.012324063923339734
2018-12-03,95.74,93.56701707534191,0.023223813183104403
2018-12-04,92.99,92.94701707534192,0.00046244544484119743
2018-12-06,92.37,89.3670170753419,0.03360281033131485
2018-12-07,88.79,90.69701707534192,-0.021026238092899496
2018-12-10,90.12,90.90701707534191,-0.008657385322517475
2018-12-11,90.33,92.32701707534191,-0.021629823410327265
2018-12-12,91.75,92.5870170753419,-0.009040328782390583
2018-12-13,92.01,89.76701707534191,0.024986715585921138
2018-12-14,89.19,87.59701707534191,0.01818535582425107
2018-12-17,87.02,86.7570170753419,0.0030312582604090643
2018-12-18,86.18,86.59701707534191,-0.00481560554192173
2018-12-19,86.02,83.49701707534192,0.0302164438087833
2018-12-20,82.92,80.90701707534191,0.024880201958052295
2018-12-21,80.33,79.28701707534191,0.013154523440666255
2018-12-24,78.71,83.45701707534191,-0.056879783650264915
2018-12-26,82.88,84.2570170753419,-0.016343055132257978
2018-12-27,83.68,83.78701707534191,-0.0012772512863856722
2018-12-28,83.21,84.13894145183889,-0.011040564996537605
2018-12-31,83.44,82.9289414518389,0.006162607881084581
2019-01-02,82.23,81.3789414518389,0.010457970243625825
2019-01-03,80.68,83.0389414518389,-0.028407653211801054
2019-01-04,82.34,84.24894145183889,-0.0226583434633435
2019-01-07,83.55,84.19894145183889,-0.007707240027596818
2019-01-08,83.5,85.3189414518389,-0.021319315744976253
2019-01-09,84.62,85.3689414518389,-0.008772996819474521
2019-01-10,84.67,86.0089414518389,-0.01556746809386833
2019-01-11,85.31,86.60894145183889,-0.014997775403607694
2019-01-14,85.91,87.6489414518389,-0.01983984544518891
2019-01-15,86.95,87.82894145183889,-0.010007423946021832
2019-01-16,87.13,89.19894145183889,-0.023194686149453636
2019-01-17,88.5,90.1789414518389,-0.018617888221005074
2019-01-18,89.48,90.05894145183889,-0.006428472759126169
2019-01-22,89.36,89.71894145183889,-0.0040007321311472666
2019-01-23,89.02,88.2889414518389,0.008280295766824874
2019-01-24,87.59,90.2989414518389,-0.02999970329977475
2019-01-25,89.6,89.80894145183889,-0.002326510573014029
2019-01-28,89.11,90.5989414518389,-0.016434424376033152
2019-01-29,89.9,90.3189414518389,-0.004638467248448519
2019-01-30,89.62,86.0989414518389,0.04089549173064655
2019-01-31,85.4,87.66894145183889,-0.02588078986998299
2019-02-01,86.97,89.55894145183889,-0.028907682581656213
2019-02-04,88.86,90.2889414518389,-0.015826317474339935
2019-02-05,89.59,91.72894145183889,-0.023318065356307538
2019-02-06,91.03,91.44894145183889,-0.00458115146209237
2019-02-07,90.75,93.0189414518389,-0.02439225190509886
2019-02-08,92.32,94.88894145183889,-0.02707313847676096
2019-02-11,94.19,96.2589414518389,-0.021493498896141938
2019-02-12,95.56,96.52894145183889,-0.010037833599597867
2019-02-13,95.83,96.47894145183889,-0.006726249708728815
2019-02-14,95.78,98.27894145183889,-0.02542702856708612
2019-02-15,97.58,97.7689414518389,-0.001932530403144117
2019-02-19,97.07,98.24894145183889,-0.011999533373260873
2019-02-20,97.55,97.7089414518389,-0.0016266827731138411
2019-02-21,97.01,96.7389414518389,0.002801959005268362
2019-02-22,96.04,95.49894145183889,0.005665597334751471
2019-02-25,94.8,95.49894145183889,-0.007318839782023967
2019-02-26,94.8,96.05894145183889,-0.013105926765496267
2019-02-27,95.36,96.0489414518389,-0.007172816705995122
2019-02-28,95.35,95.6589414518389,-0.0032296139508761756
2019-03-01,94.96,94.57894145183889,0.004028999926533938
2019-03-04,93.88,94.2089414518389,-0.0034916160480060743
2019-03-05,93.51,92.88894145183889,0.006686033218314957
2019-03-06,92.19,92.9289414518389,-0.00795168265444901
2019-03-07,92.23,91.08894145183889,0.012526861438656889
2019-03-08,90.39,90.21894145183889,0.0018960380759114326
2019-03-11,89.52,91.2689414518389,-0.01916250395828012
2019-03-12,90.57,92.21894145183889,-0.017880724131929537
2019-03-13,91.52,91.0989414518389,0.004621991665882286
2019-03-14,90.4,90.1589414518389,0.00267370650408405
2019-03-15,89.46,90.5389414518389,-0.011916877252345914
