date,FE,dcf,Deviation
2002-02-21,35.89,,
2002-02-22,35.83,,
2002-02-25,36.05,,
2002-02-26,36.43,,
2002-02-27,36.91,,
2002-02-28,36.6,,
2002-03-01,37.0,,
2002-03-04,37.82,,
2002-03-05,38.0,,
2002-03-06,38.45,,
2002-03-07,38.4,,
2002-03-08,38.2,,
2002-03-11,38.65,,
2002-03-12,36.99,,
2002-03-13,36.23,,
2002-03-14,35.75,,
2002-03-15,35.65,,
2002-03-18,35.05,,
2002-03-19,32.25,,
2002-03-20,31.85,,
2002-03-21,33.71,,
2002-03-22,33.6,,
2002-03-25,33.63,,
2002-03-26,34.2,,
2002-03-27,34.26,,
2002-03-28,34.58,,
2002-04-01,34.35,,
2002-04-02,33.75,,
2002-04-03,34.02,,
2002-04-04,33.81,,
2002-04-05,33.2,,
2002-04-08,33.29,,
2002-04-09,33.35,,
2002-04-10,33.99,,
2002-04-11,32.76,,
2002-04-12,33.03,,
2002-04-15,32.5,,
2002-04-16,32.99,,
2002-04-17,32.91,,
2002-04-18,32.4,,
2002-04-19,32.95,,
2002-04-22,32.85,,
2002-04-23,32.6,,
2002-04-24,33.35,,
2002-04-25,32.95,,
2002-04-26,33.02,,
2002-04-29,33.0,,
2002-04-30,33.3,,
2002-05-01,32.8,,
2002-05-02,33.06,,
2002-05-03,33.29,,
2002-05-06,33.55,,
2002-05-07,32.73,,
2002-05-08,32.5,,
2002-05-09,32.36,,
2002-05-10,32.1,,
2002-05-13,32.1,,
2002-05-14,32.75,,
2002-05-15,32.99,,
2002-05-16,32.76,,
2002-05-17,32.85,,
2002-05-20,33.07,,
2002-05-21,33.82,,
2002-05-22,34.31,,
2002-05-23,33.95,,
2002-05-24,34.51,,
2002-05-28,34.55,,
2002-05-29,34.53,,
2002-05-30,34.3,,
2002-05-31,34.51,,
2002-06-03,33.67,,
2002-06-04,34.08,,
2002-06-05,34.02,,
2002-06-06,33.4,,
2002-06-07,33.95,,
2002-06-10,34.03,,
2002-06-11,33.95,,
2002-06-12,33.75,,
2002-06-13,33.95,,
2002-06-14,33.7,,
2002-06-17,33.87,,
2002-06-18,34.35,,
2002-06-19,34.95,,
2002-06-20,34.04,,
2002-06-21,34.21,,
2002-06-24,33.78,,
2002-06-25,33.66,,
2002-06-26,33.14,,
2002-06-27,33.25,,
2002-06-28,33.38,,
2002-07-01,33.0,,
2002-07-02,32.15,,
2002-07-03,31.3,,
2002-07-05,31.05,,
2002-07-08,30.27,,
2002-07-09,29.95,,
2002-07-10,28.22,,
2002-07-11,28.96,,
2002-07-12,29.9,,
2002-07-15,30.74,,
2002-07-16,29.47,,
2002-07-17,29.05,,
2002-07-18,28.27,,
2002-07-19,27.3,,
2002-07-22,27.4,,
2002-07-23,25.05,,
2002-07-24,29.16,,
2002-07-25,29.6,,
2002-07-26,29.07,,
2002-07-29,27.53,,
2002-07-30,30.0,,
2002-07-31,30.75,,
2002-08-01,31.51,,
2002-08-02,31.46,,
2002-08-05,30.7,,
2002-08-06,32.25,,
2002-08-07,32.35,,
2002-08-08,32.59,,
2002-08-09,32.25,,
2002-08-12,32.73,,
2002-08-13,31.8,,
2002-08-14,32.5,,
2002-08-15,32.92,,
2002-08-16,33.0,,
2002-08-19,32.89,,
2002-08-20,33.2,,
2002-08-21,33.85,,
2002-08-22,34.55,,
2002-08-23,33.4,,
2002-08-26,34.35,,
2002-08-27,34.15,,
2002-08-28,34.67,,
2002-08-29,33.47,,
2002-08-30,33.0,,
2002-09-03,32.02,,
2002-09-04,31.47,,
2002-09-05,31.15,,
2002-09-06,31.27,,
2002-09-09,31.05,,
2002-09-10,30.7,,
2002-09-11,31.0,,
2002-09-12,30.09,,
2002-09-13,30.84,,
2002-09-16,30.59,,
2002-09-17,30.0,,
2002-09-18,30.48,,
2002-09-19,30.5,,
2002-09-20,30.47,,
2002-09-23,29.93,,
2002-09-24,29.0,,
2002-09-25,29.81,,
2002-09-26,30.51,,
2002-09-27,30.36,,
2002-09-30,29.82,,
2002-10-01,30.35,,
2002-10-02,30.56,,
2002-10-03,29.76,,
2002-10-04,29.61,,
2002-10-07,29.21,,
2002-10-08,28.08,,
2002-10-09,25.92,,
2002-10-10,28.91,,
2002-10-11,29.0,,
2002-10-14,29.48,,
2002-10-15,28.21,,
2002-10-16,26.3,,
2002-10-17,28.15,,
2002-10-18,28.45,,
2002-10-21,29.52,,
2002-10-22,29.03,,
2002-10-23,30.25,,
2002-10-24,30.48,,
2002-10-25,31.05,,
2002-10-28,31.45,,
2002-10-29,31.87,,
2002-10-30,32.32,,
2002-10-31,32.45,,
2002-11-01,32.14,,
2002-11-04,33.03,,
2002-11-05,32.9,,
2002-11-06,33.67,,
2002-11-07,32.71,,
2002-11-08,31.95,,
2002-11-11,31.58,,
2002-11-12,30.44,,
2002-11-13,30.89,,
2002-11-14,31.14,,
2002-11-15,31.72,,
2002-11-18,31.67,,
2002-11-19,31.38,,
2002-11-20,31.71,,
2002-11-21,31.65,,
2002-11-22,32.62,,
2002-11-25,32.32,,
2002-11-26,31.51,,
2002-11-27,31.55,,
2002-11-29,31.68,,
2002-12-02,31.48,,
2002-12-03,31.13,,
2002-12-04,30.0,,
2002-12-05,30.47,,
2002-12-06,30.89,,
2002-12-09,31.33,,
2002-12-10,31.6,,
2002-12-11,32.16,,
2002-12-12,31.8,,
2002-12-13,32.0,,
2002-12-16,32.76,,
2002-12-17,32.9,,
2002-12-18,32.75,,
2002-12-19,32.8,,
2002-12-20,32.96,,
2002-12-23,33.0,,
2002-12-24,33.1,,
2002-12-26,33.07,,
2002-12-27,33.01,,
2002-12-30,33.0,,
2002-12-31,32.97,,
2003-01-02,33.0,,
2003-01-03,33.23,,
2003-01-06,34.9,,
2003-01-07,33.86,,
2003-01-08,33.86,,
2003-01-09,33.65,,
2003-01-10,33.48,,
2003-01-13,33.25,,
2003-01-14,33.56,,
2003-01-15,33.16,,
2003-01-16,32.75,,
2003-01-17,32.0,,
2003-01-21,31.1,,
2003-01-22,31.26,,
2003-01-23,31.75,,
2003-01-24,31.42,,
2003-01-27,30.53,,
2003-01-28,31.19,,
2003-01-29,31.42,,
2003-01-30,30.96,,
2003-01-31,31.2,,
2003-02-03,31.13,,
2003-02-04,31.01,,
2003-02-05,30.41,,
2003-02-06,30.44,,
2003-02-07,29.33,,
2003-02-10,29.6,,
2003-02-11,28.6,,
2003-02-12,27.65,,
2003-02-13,29.19,,
2003-02-14,29.24,,
2003-02-18,29.6,,
2003-02-19,29.6,,
2003-02-20,30.19,,
2003-02-21,30.35,,
2003-02-24,29.59,,
2003-02-25,29.41,,
2003-02-26,28.75,,
2003-02-27,29.32,,
2003-02-28,29.5,,
2003-03-03,29.45,,
2003-03-04,29.17,,
2003-03-05,29.86,,
2003-03-06,30.02,,
2003-03-07,29.5,,
2003-03-10,29.4,,
2003-03-11,29.05,,
2003-03-12,29.25,,
2003-03-13,29.69,,
2003-03-14,29.7,,
2003-03-17,30.3,,
2003-03-18,30.97,,
2003-03-19,31.05,,
2003-03-20,30.95,,
2003-03-21,31.76,,
2003-03-24,30.81,,
2003-03-25,31.32,,
2003-03-26,30.95,,
2003-03-27,31.33,,
2003-03-28,31.43,,
2003-03-31,31.5,,
2003-04-01,32.0,,
2003-04-02,31.77,,
2003-04-03,31.9,,
2003-04-04,31.99,,
2003-04-07,31.39,,
2003-04-08,31.29,,
2003-04-09,31.22,,
2003-04-10,31.04,,
2003-04-11,30.66,,
2003-04-14,31.76,,
2003-04-15,32.28,,
2003-04-16,32.25,,
2003-04-17,32.15,,
2003-04-21,32.2,,
2003-04-22,32.61,,
2003-04-23,32.75,,
2003-04-24,33.56,,
2003-04-25,33.24,,
2003-04-28,33.7,,
2003-04-29,33.8,,
2003-04-30,33.73,,
2003-05-01,33.78,,
2003-05-02,33.68,,
2003-05-05,33.33,,
2003-05-06,33.19,,
2003-05-07,33.04,,
2003-05-08,33.06,,
2003-05-09,33.16,,
2003-05-12,33.1,,
2003-05-13,33.18,,
2003-05-14,32.97,,
2003-05-15,33.35,,
2003-05-16,34.05,,
2003-05-19,33.8,,
2003-05-20,34.23,,
2003-05-21,34.34,,
2003-05-22,34.78,,
2003-05-23,35.95,,
2003-05-27,36.65,,
2003-05-28,36.65,,
2003-05-29,36.25,,
2003-05-30,36.81,,
2003-06-02,37.2,,
2003-06-03,37.07,,
2003-06-04,37.25,,
2003-06-05,37.0,,
2003-06-06,36.51,,
2003-06-09,36.71,,
2003-06-10,37.01,,
2003-06-11,37.68,,
2003-06-12,37.44,,
2003-06-13,37.25,,
2003-06-16,38.23,,
2003-06-17,37.64,,
2003-06-18,37.65,,
2003-06-19,38.2,,
2003-06-20,38.0,,
2003-06-23,38.0,,
2003-06-24,38.08,,
2003-06-25,37.8,,
2003-06-26,38.44,,
2003-06-27,37.4,,
2003-06-30,38.45,,
2003-07-01,38.44,,
2003-07-02,38.5,,
2003-07-03,38.4,,
2003-07-07,37.86,,
2003-07-08,37.24,,
2003-07-09,36.51,,
2003-07-10,35.87,,
2003-07-11,36.13,,
2003-07-14,36.2,,
2003-07-15,35.49,,
2003-07-16,34.9,,
2003-07-17,34.82,,
2003-07-18,35.01,,
2003-07-21,34.38,,
2003-07-22,34.52,,
2003-07-23,34.55,,
2003-07-24,34.77,,
2003-07-25,34.37,,
2003-07-28,34.5,,
2003-07-29,34.25,,
2003-07-30,34.55,,
2003-07-31,34.49,,
2003-08-01,34.29,,
2003-08-04,34.25,,
2003-08-05,31.33,,
2003-08-06,31.77,,
2003-08-07,31.36,,
2003-08-08,31.12,,
2003-08-11,31.05,,
2003-08-12,31.25,,
2003-08-13,31.15,,
2003-08-14,31.01,,
2003-08-15,30.61,,
2003-08-18,27.75,,
2003-08-19,27.96,,
2003-08-20,29.19,,
2003-08-21,28.76,,
2003-08-22,28.3,,
2003-08-25,28.54,,
2003-08-26,29.19,,
2003-08-27,29.24,,
2003-08-28,29.25,,
2003-08-29,29.26,,
2003-09-02,30.1,,
2003-09-03,30.36,,
2003-09-04,30.44,,
2003-09-05,30.25,,
2003-09-08,30.6,,
2003-09-09,31.24,,
2003-09-10,31.83,,
2003-09-11,31.1,,
2003-09-12,31.81,,
2003-09-15,31.78,,
2003-09-16,31.53,,
2003-09-17,31.14,,
2003-09-18,31.57,,
2003-09-19,31.75,,
2003-09-22,31.41,,
2003-09-23,31.31,,
2003-09-24,31.08,,
2003-09-25,31.22,,
2003-09-26,31.72,,
2003-09-29,32.25,,
2003-09-30,31.9,,
2003-10-01,32.4,,
2003-10-02,32.45,,
2003-10-03,32.28,,
2003-10-06,32.34,,
2003-10-07,32.0,,
2003-10-08,32.3,,
2003-10-09,32.58,,
2003-10-10,32.17,,
2003-10-13,32.48,,
2003-10-14,33.02,,
2003-10-15,33.12,,
2003-10-16,33.2,,
2003-10-17,33.04,,
2003-10-20,33.04,,
2003-10-21,33.2,,
2003-10-22,33.21,,
2003-10-23,33.67,,
2003-10-24,34.02,,
2003-10-27,34.11,,
2003-10-28,34.17,,
2003-10-29,34.42,,
2003-10-30,34.75,,
2003-10-31,34.39,,
2003-11-03,34.7,,
2003-11-04,34.55,,
2003-11-05,34.5,,
2003-11-06,34.52,,
2003-11-07,34.45,,
2003-11-10,34.68,,
2003-11-11,34.64,,
2003-11-12,34.67,,
2003-11-13,34.65,,
2003-11-14,34.75,,
2003-11-17,34.61,,
2003-11-18,33.99,,
2003-11-19,33.29,,
2003-11-20,33.71,,
2003-11-21,33.5,,
2003-11-24,33.5,,
2003-11-25,33.54,,
2003-11-26,34.3,,
2003-11-28,34.65,,
2003-12-01,34.95,,
2003-12-02,34.8,,
2003-12-03,34.93,,
2003-12-04,35.61,,
2003-12-05,35.28,,
2003-12-08,35.63,,
2003-12-09,34.88,,
2003-12-10,34.79,,
2003-12-11,34.6,,
2003-12-12,34.6,,
2003-12-15,34.49,,
2003-12-16,35.02,,
2003-12-17,35.16,,
2003-12-18,35.22,,
2003-12-19,34.92,,
2003-12-22,35.19,,
2003-12-23,35.1,,
2003-12-24,35.17,,
2003-12-26,35.29,,
2003-12-29,35.3,,
2003-12-30,35.16,,
2003-12-31,35.2,,
2004-01-02,35.34,,
2004-01-05,35.71,,
2004-01-06,35.98,,
2004-01-07,36.17,,
2004-01-08,36.83,,
2004-01-09,36.42,,
2004-01-12,36.2,,
2004-01-13,36.49,,
2004-01-14,36.77,,
2004-01-15,36.69,,
2004-01-16,37.0,,
2004-01-20,36.97,,
2004-01-21,37.17,,
2004-01-22,37.0,,
2004-01-23,37.2,,
2004-01-26,37.01,,
2004-01-27,36.73,,
2004-01-28,37.19,,
2004-01-29,37.31,,
2004-01-30,37.52,,
2004-02-02,37.55,,
2004-02-03,37.78,,
2004-02-04,36.9,,
2004-02-05,36.2,,
2004-02-06,36.4,,
2004-02-09,36.6,,
2004-02-10,37.04,,
2004-02-11,37.2,,
2004-02-12,37.45,,
2004-02-13,37.51,,
2004-02-17,37.7,,
2004-02-18,38.15,,
2004-02-19,38.19,,
2004-02-20,37.92,,
2004-02-23,37.73,,
2004-02-24,37.67,,
2004-02-25,37.95,,
2004-02-26,38.05,,
2004-02-27,38.63,,
2004-03-01,38.63,,
2004-03-02,38.4,,
2004-03-03,38.4,,
2004-03-04,38.5,,
2004-03-05,38.87,,
2004-03-08,38.62,,
2004-03-09,38.79,,
2004-03-10,38.16,,
2004-03-11,37.45,,
2004-03-12,37.9,,
2004-03-15,37.85,,
2004-03-16,38.15,,
2004-03-17,38.71,,
2004-03-18,38.65,,
2004-03-19,38.65,,
2004-03-22,38.6,,
2004-03-23,38.63,,
2004-03-24,38.88,,
2004-03-25,38.9,,
2004-03-26,39.0,,
2004-03-29,39.0,,
2004-03-30,38.99,,
2004-03-31,39.08,,
2004-04-01,39.21,,
2004-04-02,39.11,,
2004-04-05,39.13,,
2004-04-06,39.17,,
2004-04-07,38.69,,
2004-04-08,38.96,,
2004-04-12,38.47,,
2004-04-13,38.01,,
2004-04-14,38.27,,
2004-04-15,38.6,,
2004-04-16,38.6,,
2004-04-19,38.55,,
2004-04-20,38.49,,
2004-04-21,38.76,,
2004-04-22,39.25,,
2004-04-23,39.25,,
2004-04-26,39.3,,
2004-04-27,39.18,,
2004-04-28,39.18,,
2004-04-29,39.02,,
2004-04-30,39.1,,
2004-05-03,39.35,,
2004-05-04,39.24,,
2004-05-05,38.59,,
2004-05-06,38.53,,
2004-05-07,37.6,,
2004-05-10,37.35,,
2004-05-11,37.03,,
2004-05-12,37.08,,
2004-05-13,36.9,,
2004-05-14,37.27,,
2004-05-17,36.88,,
2004-05-18,37.2,,
2004-05-19,37.0,,
2004-05-20,37.26,,
2004-05-21,37.02,,
2004-05-24,37.43,,
2004-05-25,38.0,,
2004-05-26,38.44,,
2004-05-27,38.76,,
2004-05-28,39.0,,
2004-06-01,38.72,,
2004-06-02,38.99,,
2004-06-03,38.92,,
2004-06-04,39.3,,
2004-06-07,39.34,,
2004-06-08,38.99,,
2004-06-09,37.48,,
2004-06-10,37.9,,
2004-06-14,37.77,,
2004-06-15,37.85,,
2004-06-16,38.06,,
2004-06-17,38.0,,
2004-06-18,37.9,,
2004-06-21,38.08,,
2004-06-22,38.0,,
2004-06-23,38.0,,
2004-06-24,37.65,,
2004-06-25,37.4,,
2004-06-28,37.57,,
2004-06-29,37.25,,
2004-06-30,37.41,,
2004-07-01,37.27,,
2004-07-02,37.31,,
2004-07-06,37.57,,
2004-07-07,37.92,,
2004-07-08,37.86,,
2004-07-09,37.94,,
2004-07-12,37.6,,
2004-07-13,37.8,,
2004-07-14,38.24,,
2004-07-15,38.26,,
2004-07-16,38.54,,
2004-07-19,38.98,,
2004-07-20,39.12,,
2004-07-21,38.48,,
2004-07-22,38.4,,
2004-07-23,38.01,,
2004-07-26,37.83,,
2004-07-27,37.92,,
2004-07-28,38.2,,
2004-07-29,38.91,,
2004-07-30,39.1,,
2004-08-02,39.53,,
2004-08-03,39.51,,
2004-08-04,39.85,,
2004-08-05,40.01,,
2004-08-06,39.9,,
2004-08-09,39.46,,
2004-08-10,39.18,,
2004-08-11,39.24,,
2004-08-12,39.31,,
2004-08-13,39.06,,
2004-08-16,39.28,,
2004-08-17,39.18,,
2004-08-18,39.72,,
2004-08-19,39.47,,
2004-08-20,39.53,,
2004-08-23,39.63,,
2004-08-24,39.9,,
2004-08-25,40.2,,
2004-08-26,40.17,,
2004-08-27,40.12,,
2004-08-30,40.13,,
2004-08-31,40.24,,
2004-09-01,40.89,,
2004-09-02,41.47,,
2004-09-03,41.45,,
2004-09-07,41.53,,
2004-09-08,40.93,,
2004-09-09,40.85,,
2004-09-10,40.79,,
2004-09-13,40.81,,
2004-09-14,41.36,,
2004-09-15,41.26,,
2004-09-16,41.57,,
2004-09-17,41.67,,
2004-09-20,41.5,,
2004-09-21,41.23,,
2004-09-22,41.13,,
2004-09-23,40.97,,
2004-09-24,40.8,,
2004-09-27,41.32,,
2004-09-28,41.53,,
2004-09-29,41.31,,
2004-09-30,41.08,,
2004-10-01,41.04,,
2004-10-04,41.19,,
2004-10-05,41.06,,
2004-10-06,41.24,,
2004-10-07,40.77,,
2004-10-08,40.78,,
2004-10-11,41.01,,
2004-10-12,41.47,,
2004-10-13,41.45,,
2004-10-14,41.48,,
2004-10-15,41.67,,
2004-10-18,41.52,,
2004-10-19,41.1,,
2004-10-20,41.05,,
2004-10-21,40.95,,
2004-10-22,40.85,,
2004-10-25,41.07,,
2004-10-26,41.7,,
2004-10-27,41.5,,
2004-10-28,41.15,,
2004-10-29,41.33,,
2004-11-01,41.37,,
2004-11-02,41.03,,
2004-11-03,41.15,,
2004-11-04,41.83,,
2004-11-05,41.6,,
2004-11-08,41.72,,
2004-11-09,41.65,,
2004-11-10,41.62,,
2004-11-11,42.26,,
2004-11-12,43.15,,
2004-11-15,43.02,,
2004-11-16,43.15,,
2004-11-17,42.5,,
2004-11-18,42.1,,
2004-11-19,42.07,,
2004-11-22,43.03,,
2004-11-23,42.72,,
2004-11-24,42.95,,
2004-11-26,42.98,,
2004-11-29,42.65,,
2004-11-30,42.23,,
2004-12-01,39.48,,
2004-12-02,39.19,,
2004-12-03,39.2,,
2004-12-06,39.22,,
2004-12-07,39.05,,
2004-12-08,39.0,,
2004-12-09,39.0,,
2004-12-10,38.89,,
2004-12-13,39.0,,
2004-12-14,39.0,,
2004-12-15,39.03,,
2004-12-16,38.8,,
2004-12-17,39.32,,
2004-12-20,39.98,,
2004-12-21,39.95,,
2004-12-22,40.03,,
2004-12-23,39.84,,
2004-12-27,39.57,,
2004-12-28,39.73,,
2004-12-29,39.72,,
2004-12-30,39.63,,
2004-12-31,39.51,39.511707703726785,-4.3220195380833104e-05
2005-01-03,39.35,39.38170770372678,-0.0008051378565226974
2005-01-04,39.22,39.06170770372678,0.004052364977840339
2005-01-05,38.9,39.07170770372678,-0.004394681313363846
2005-01-06,38.91,38.66170770372678,0.006422176127757417
2005-01-07,38.5,38.46170770372678,0.000995595322188736
2005-01-10,38.3,38.42170770372678,-0.003167680746136603
2005-01-11,38.26,38.46170770372678,-0.0052443772200795324
2005-01-12,38.3,38.96170770372678,-0.016983539550128324
2005-01-13,38.8,39.28170770372678,-0.012262901281175242
2005-01-14,39.12,39.581707703726785,-0.011664673671553438
2005-01-18,39.42,39.46170770372678,-0.001056915834456884
2005-01-19,39.3,39.011707703726785,0.0073898917335954994
2005-01-20,38.85,38.901707703726785,-0.0013291885312743945
2005-01-21,38.74,39.401707703726785,-0.01679388387687053
2005-01-24,39.24,39.14170770372678,0.002511190799778573
2005-01-25,38.98,39.971707703726786,-0.024810241060437055
2005-01-26,39.81,40.16170770372678,-0.008757289563514847
2005-01-27,40.0,39.56170770372678,0.011078700129820929
2005-01-28,39.4,39.92170770372678,-0.013068271217217542
2005-01-31,39.76,40.16170770372678,-0.01000225654472131
2005-02-01,40.0,40.52170770372678,-0.012874770913931632
2005-02-02,40.36,39.99170770372678,0.009209216545631449
2005-02-03,39.83,40.31170770372678,-0.01194957324227297
2005-02-04,40.15,40.221707703726786,-0.0017828110197355418
2005-02-07,40.06,40.56170770372678,-0.01236899854886242
2005-02-08,40.4,40.691707703726784,-0.007168726017858118
2005-02-09,40.53,41.081707703726785,-0.013429522153888818
2005-02-10,40.92,41.231707703726784,-0.007559902829312293
2005-02-11,41.07,41.54170770372678,-0.011355038822452146
2005-02-14,41.38,41.38170770372678,-4.126711587171261e-05
2005-02-15,41.22,41.18170770372678,0.0009298375033086614
2005-02-16,41.02,41.66170770372678,-0.015402818057536738
2005-02-17,41.5,40.831707703726785,0.01636699354144855
2005-02-18,40.67,40.03170770372678,0.015944668186458566
2005-02-22,39.87,40.54170770372678,-0.016568313023110126
2005-02-23,40.38,40.68170770372678,-0.007416298890991158
2005-02-24,40.52,41.28170770372678,-0.018451458190476333
2005-02-25,41.12,41.401707703726785,-0.006804253238603231
2005-02-28,41.24,41.74170770372678,-0.012019338242886146
2005-03-01,41.58,41.401707703726785,0.004306399570497943
2005-03-02,41.24,41.441707703726784,-0.004867263317641757
2005-03-03,41.28,41.63170770372678,-0.008448072950303143
2005-03-04,41.47,41.93170770372678,-0.011010944438252568
2005-03-07,41.77,41.74170770372678,0.0006777944130611502
2005-03-08,41.58,40.68170770372678,0.022080987917597383
2005-03-09,40.52,41.34170770372678,-0.019875998098953906
2005-03-10,41.18,40.75170770372678,0.010509799966837985
2005-03-11,40.59,42.18170770372678,-0.037734548703113546
2005-03-14,42.02,41.99170770372678,0.0006737591257979236
2005-03-15,41.83,41.79170770372678,0.0009162654119014846
2005-03-16,41.63,41.84170770372678,-0.005059729044183392
2005-03-17,41.68,41.511707703726785,0.004054092341233773
2005-03-18,41.35,41.36170770372678,-0.0002830565848643829
2005-03-21,41.2,40.85170770372678,0.008525770790273501
2005-03-22,40.69,40.64170770372678,0.0011882447613977831
2005-03-23,40.48,40.971707703726786,-0.01200115228982912
2005-03-24,40.81,41.02170770372678,-0.005160870075322288
2005-03-28,40.86,40.871707703726784,-0.0002864500747473686
2005-03-29,40.71,41.331707703726785,-0.015041907007165012
2005-03-30,41.17,42.11170770372678,-0.022362135260628246
2005-03-31,41.95,42.21799701881871,-0.006347933055640853
2005-04-01,41.97,42.197997018818704,-0.005403029407225812
2005-04-04,41.95,42.297997018818705,-0.008227269453536468
2005-04-05,42.05,41.85799701881871,0.004587008334272946
2005-04-06,41.61,42.14799701881871,-0.012764474159436268
2005-04-07,41.9,41.84799701881871,0.0012426635654247953
2005-04-08,41.6,42.24799701881871,-0.015337934684336973
2005-04-11,42.0,42.95799701881871,-0.022300784145011132
2005-04-12,42.71,42.49799701881871,0.004988540544332398
2005-04-13,42.25,42.24799701881871,4.7410086220223135e-05
2005-04-14,42.0,41.477997018818705,0.012585057589556747
2005-04-15,41.23,41.82799701881871,-0.014296573143334323
2005-04-18,41.58,41.757997018818706,-0.004262585169937383
2005-04-19,41.51,41.39799701881871,0.0027055169149940994
2005-04-20,41.15,42.21799701881871,-0.025297197741111388
2005-04-21,41.97,42.627997018818704,-0.015435794896209276
2005-04-22,42.38,42.98799701881871,-0.01414341353360904
2005-04-25,42.74,42.767997018818704,-0.0006546254388856143
2005-04-26,42.52,43.117997018818706,-0.01386884967216151
2005-04-27,42.87,43.087997018818704,-0.0050593444555683265
2005-04-28,42.84,43.767997018818704,-0.021202638503646676
2005-04-29,43.52,43.53799701881871,-0.0004133634997247615
2005-05-02,43.29,43.95799701881871,-0.015196256975328892
2005-05-03,43.71,43.07799701881871,0.014671132014452803
2005-05-04,42.83,43.42799701881871,-0.013769850323964494
2005-05-05,43.18,42.99799701881871,0.004232824638357835
2005-05-06,42.75,43.80799701881871,-0.024150773621634092
2005-05-09,43.56,43.70799701881871,-0.003386039830536869
2005-05-10,43.46,44.437997018818706,-0.022008125577859472
2005-05-11,44.19,44.49799701881871,-0.006921592868291415
2005-05-12,44.25,43.96799701881871,0.006413823696826526
2005-05-13,43.72,43.99799701881871,-0.006318401692236297
2005-05-16,43.75,44.257997018818706,-0.011478084256788756
2005-05-17,44.01,44.297997018818705,-0.00650135532530649
2005-05-18,44.05,44.24799701881871,-0.004474711448170243
2005-05-19,44.0,44.367997018818706,-0.008294199502912436
2005-05-20,44.12,44.407997018818705,-0.006485251264466196
2005-05-23,44.16,44.32799701881871,-0.0037898626176903205
2005-05-24,44.08,44.03799701881871,0.0009537895459537094
2005-05-25,43.79,44.24799701881871,-0.010350683639395508
2005-05-26,44.0,44.547997018818705,-0.012301271785288392
2005-05-27,44.3,44.547997018818705,-0.005566962274733633
2005-05-31,44.3,44.81799701881871,-0.01155779046977956
2005-06-01,44.57,45.59799701881871,-0.022544784552585573
2005-06-02,45.35,45.24799701881871,0.00225430931536863
2005-06-03,45.0,45.31799701881871,-0.007017013984238041
2005-06-06,45.07,45.657997018818705,-0.01287829202354962
2005-06-07,45.41,45.32799701881871,0.0018091022452910721
2005-06-08,45.08,45.39799701881871,-0.007004648656346868
2005-06-09,45.15,45.227997018818705,-0.001724529582555978
2005-06-10,44.98,45.10799701881871,-0.0028375682202274044
2005-06-13,44.86,45.74799701881871,-0.019410620719709892
2005-06-14,45.5,45.67799701881871,-0.0038967781084047193
2005-06-15,45.43,45.84799701881871,-0.00911701810325849
2005-06-16,45.6,47.377997018818704,-0.03752790600481648
2005-06-17,47.13,47.07799701881871,0.0011046132901642025
2005-06-20,46.83,47.28799701881871,-0.009685269998567336
2005-06-21,47.04,47.627997018818704,-0.012345617192055625
2005-06-22,47.38,48.117997018818706,-0.01533723480904814
2005-06-23,47.87,47.81799701881871,0.0010875190184320704
2005-06-24,47.57,47.98799701881871,-0.008710449378722562
2005-06-27,47.74,48.877997018818704,-0.02328239879348082
2005-06-28,48.63,48.91799701881871,-0.005887342826156883
2005-06-29,48.67,48.35799701881871,0.006451941776245862
2005-06-30,48.11,49748000000.0,-0.9999999990329259
2005-07-01,48.71,49748000000.0,-0.9999999990208651
2005-07-05,48.51,49748000000.0,-0.9999999990248855
2005-07-06,48.03,49748000000.0,-0.9999999990345341
2005-07-07,48.37,49748000000.0,-0.9999999990276996
2005-07-08,49.02,49748000000.0,-0.9999999990146338
2005-07-11,49.63,49748000000.0,-0.9999999990023719
2005-07-12,49.52,49748000000.0,-0.9999999990045831
2005-07-13,49.5,49748000000.0,-0.9999999990049852
2005-07-14,49.21,49748000000.0,-0.9999999990108145
2005-07-15,48.97,49748000000.0,-0.9999999990156389
2005-07-18,49.12,49748000000.0,-0.9999999990126236
2005-07-19,49.34,49748000000.0,-0.9999999990082014
2005-07-20,49.58,49748000000.0,-0.999999999003377
2005-07-21,49.18,49748000000.0,-0.9999999990114176
2005-07-22,49.64,49748000000.0,-0.999999999002171
2005-07-25,49.04,49748000000.0,-0.9999999990142318
2005-07-26,49.0,49748000000.0,-0.9999999990150358
2005-07-27,50.0,49748000000.0,-0.9999999989949345
2005-07-28,50.0,49748000000.0,-0.9999999989949345
2005-07-29,49.78,49748000000.0,-0.9999999989993568
2005-08-01,49.0,49748000000.0,-0.9999999990150358
2005-08-02,49.65,49748000000.0,-0.9999999990019699
2005-08-03,49.66,49748000000.0,-0.999999999001769
2005-08-04,49.88,49748000000.0,-0.9999999989973466
2005-08-05,49.51,49748000000.0,-0.9999999990047841
2005-08-08,48.95,49748000000.0,-0.9999999990160409
2005-08-09,49.71,49748000000.0,-0.9999999990007639
2005-08-10,49.72,49748000000.0,-0.9999999990005628
2005-08-11,50.07,49748000000.0,-0.9999999989935274
2005-08-12,49.72,49748000000.0,-0.9999999990005628
2005-08-15,49.68,49748000000.0,-0.9999999990013669
2005-08-16,49.02,49748000000.0,-0.9999999990146338
2005-08-17,48.86,49748000000.0,-0.99999999901785
2005-08-18,49.22,49748000000.0,-0.9999999990106135
