date,WY,dcf,Deviation
1998-04-23,58.69,,
1998-04-24,57.56,,
1998-04-27,56.56,,
1998-04-28,57.19,,
1998-04-29,56.75,,
1998-04-30,57.63,,
1998-05-01,57.38,,
1998-05-04,58.94,,
1998-05-05,58.13,,
1998-05-06,57.31,,
1998-05-07,56.5,,
1998-05-08,56.5,,
1998-05-11,56.81,,
1998-05-12,58.63,,
1998-05-13,58.06,,
1998-05-14,58.81,,
1998-05-15,57.75,,
1998-05-18,56.38,,
1998-05-19,55.25,,
1998-05-20,55.75,,
1998-05-21,54.88,,
1998-05-22,54.94,,
1998-05-26,53.38,,
1998-05-27,52.06,,
1998-05-28,50.88,,
1998-05-29,50.81,,
1998-06-01,51.25,,
1998-06-02,51.5,,
1998-06-03,51.75,,
1998-06-04,53.0,,
1998-06-05,53.19,,
1998-06-08,53.06,,
1998-06-09,51.81,,
1998-06-10,49.88,,
1998-06-11,48.19,,
1998-06-12,48.25,,
1998-06-15,47.06,,
1998-06-16,45.88,,
1998-06-17,47.0,,
1998-06-18,45.75,,
1998-06-19,46.19,,
1998-06-22,46.56,,
1998-06-23,46.31,,
1998-06-24,46.19,,
1998-06-25,45.5,,
1998-06-26,46.56,,
1998-06-29,45.31,,
1998-06-30,46.19,,
1998-07-01,46.44,,
1998-07-02,45.75,,
1998-07-06,45.69,,
1998-07-07,45.06,,
1998-07-08,45.31,,
1998-07-09,44.0,,
1998-07-10,43.5,,
1998-07-13,43.63,,
1998-07-14,45.75,,
1998-07-15,44.81,,
1998-07-16,46.63,,
1998-07-17,46.94,,
1998-07-20,46.31,,
1998-07-21,45.31,,
1998-07-22,45.44,,
1998-07-23,43.5,,
1998-07-24,43.25,,
1998-07-27,44.19,,
1998-07-28,43.75,,
1998-07-29,43.19,,
1998-07-30,42.38,,
1998-07-31,42.0,,
1998-08-03,41.44,,
1998-08-04,40.19,,
1998-08-05,40.31,,
1998-08-06,40.06,,
1998-08-07,41.25,,
1998-08-10,41.06,,
1998-08-11,39.69,,
1998-08-12,40.31,,
1998-08-13,40.0,,
1998-08-14,38.63,,
1998-08-17,39.0,,
1998-08-18,39.0,,
1998-08-19,39.13,,
1998-08-20,38.19,,
1998-08-21,37.88,,
1998-08-24,38.5,,
1998-08-25,39.38,,
1998-08-26,38.94,,
1998-08-27,37.69,,
1998-08-28,37.44,,
1998-08-31,37.56,,
1998-09-01,38.06,,
1998-09-02,38.13,,
1998-09-03,37.75,,
1998-09-04,37.5,,
1998-09-08,38.69,,
1998-09-09,39.06,,
1998-09-10,38.25,,
1998-09-11,39.0,,
1998-09-14,40.19,,
1998-09-15,41.44,,
1998-09-16,41.63,,
1998-09-17,41.19,,
1998-09-18,40.0,,
1998-09-21,40.81,,
1998-09-22,41.06,,
1998-09-23,41.94,,
1998-09-24,43.19,,
1998-09-25,43.81,,
1998-09-28,44.19,,
1998-09-29,44.75,,
1998-09-30,42.19,,
1998-10-01,42.81,,
1998-10-02,42.88,,
1998-10-05,44.63,,
1998-10-06,45.19,,
1998-10-07,44.0,,
1998-10-08,45.5,,
1998-10-09,47.44,,
1998-10-12,49.5,,
1998-10-13,49.0,,
1998-10-14,47.88,,
1998-10-15,48.38,,
1998-10-16,47.94,,
1998-10-19,49.38,,
1998-10-20,49.88,,
1998-10-21,48.75,,
1998-10-22,46.25,,
1998-10-23,44.44,,
1998-10-26,44.81,,
1998-10-27,43.56,,
1998-10-28,43.88,,
1998-10-29,44.38,,
1998-10-30,46.81,,
1998-11-02,46.31,,
1998-11-03,47.31,,
1998-11-04,47.88,,
1998-11-05,49.56,,
1998-11-06,48.75,,
1998-11-09,48.75,,
1998-11-10,47.75,,
1998-11-11,47.0,,
1998-11-12,46.25,,
1998-11-13,48.0,,
1998-11-16,47.13,,
1998-11-17,47.81,,
1998-11-18,48.94,,
1998-11-19,47.94,,
1998-11-20,48.38,,
1998-11-23,47.81,,
1998-11-24,49.44,,
1998-11-25,49.38,,
1998-11-27,49.69,,
1998-11-30,50.13,,
1998-12-01,49.94,,
1998-12-02,49.5,,
1998-12-03,49.0,,
1998-12-04,48.75,,
1998-12-07,49.25,,
1998-12-08,48.81,,
1998-12-09,47.88,,
1998-12-10,46.56,,
1998-12-11,46.63,,
1998-12-14,47.0,,
1998-12-15,47.31,,
1998-12-16,46.31,,
1998-12-17,49.75,,
1998-12-18,48.75,,
1998-12-21,49.56,,
1998-12-22,48.5,,
1998-12-23,49.69,,
1998-12-24,49.81,,
1998-12-28,50.88,,
1998-12-29,51.06,,
1998-12-30,50.69,,
1998-12-31,50.81,,
1999-01-04,49.88,,
1999-01-05,50.31,,
1999-01-06,50.75,,
1999-01-07,50.94,,
1999-01-08,55.38,,
1999-01-11,55.38,,
1999-01-12,54.44,,
1999-01-13,53.88,,
1999-01-14,53.0,,
1999-01-15,56.38,,
1999-01-19,55.5,,
1999-01-20,56.0,,
1999-01-21,57.06,,
1999-01-22,53.0,,
1999-01-25,54.63,,
1999-01-26,54.31,,
1999-01-27,51.94,,
1999-01-28,52.44,,
1999-01-29,54.13,,
1999-02-01,53.69,,
1999-02-02,55.69,,
1999-02-03,53.75,,
1999-02-04,54.75,,
1999-02-05,56.13,,
1999-02-08,55.13,,
1999-02-09,54.63,,
1999-02-10,52.88,,
1999-02-11,52.38,,
1999-02-12,53.0,,
1999-02-16,52.94,,
1999-02-17,52.5,,
1999-02-18,53.69,,
1999-02-19,54.75,,
1999-02-22,56.94,,
1999-02-23,54.06,,
1999-02-24,53.88,,
1999-02-25,54.25,,
1999-02-26,55.75,,
1999-03-01,55.81,,
1999-03-02,54.63,,
1999-03-03,54.19,,
1999-03-04,53.19,,
1999-03-05,54.25,,
1999-03-08,52.69,,
1999-03-09,54.0,,
1999-03-10,55.81,,
1999-03-11,54.25,,
1999-03-12,57.25,,
1999-03-15,58.31,,
1999-03-16,58.0,,
1999-03-17,59.63,,
1999-03-18,60.25,,
1999-03-19,59.69,,
1999-03-22,59.88,,
1999-03-23,58.25,,
1999-03-24,57.63,,
1999-03-25,57.88,,
1999-03-26,56.31,,
1999-03-29,57.44,,
1999-03-30,56.0,,
1999-03-31,55.5,,
1999-04-01,57.75,,
1999-04-05,57.44,,
1999-04-06,55.94,,
1999-04-07,57.13,,
1999-04-08,57.75,,
1999-04-09,59.75,,
1999-04-12,62.13,,
1999-04-13,64.44,,
1999-04-14,64.38,,
1999-04-15,66.44,,
1999-04-16,66.0,,
1999-04-19,66.06,,
1999-04-20,67.31,,
1999-04-21,65.06,,
1999-04-22,67.19,,
1999-04-23,66.63,,
1999-04-26,67.63,,
1999-04-27,68.19,,
1999-04-28,69.5,,
1999-04-29,69.0,,
1999-04-30,67.25,,
1999-05-03,71.25,,
1999-05-04,68.31,,
1999-05-05,68.31,,
1999-05-06,69.75,,
1999-05-07,72.13,,
1999-05-10,71.75,,
1999-05-11,69.25,,
1999-05-12,68.5,,
1999-05-13,66.69,,
1999-05-14,68.75,,
1999-05-17,67.75,,
1999-05-18,65.88,,
1999-05-19,67.06,,
1999-05-20,68.75,,
1999-05-21,67.81,,
1999-05-24,67.75,,
1999-05-25,65.63,,
1999-05-26,66.06,,
1999-05-27,62.5,,
1999-05-28,62.06,,
1999-06-01,66.94,,
1999-06-02,66.94,,
1999-06-03,66.5,,
1999-06-04,67.38,,
1999-06-07,67.38,,
1999-06-08,68.88,,
1999-06-09,69.56,,
1999-06-10,70.44,,
1999-06-11,69.19,,
1999-06-14,70.38,,
1999-06-15,71.44,,
1999-06-16,70.94,,
1999-06-17,68.94,,
1999-06-18,69.75,,
1999-06-21,67.13,,
1999-06-22,66.0,,
1999-06-23,66.0,,
1999-06-24,64.38,,
1999-06-25,64.69,,
1999-06-28,65.25,,
1999-06-29,67.63,,
1999-06-30,68.75,,
1999-07-01,66.75,,
1999-07-02,68.44,,
1999-07-06,66.06,,
1999-07-07,66.13,,
1999-07-08,64.81,,
1999-07-09,64.81,,
1999-07-12,63.5,,
1999-07-13,63.5,,
1999-07-14,63.5,,
1999-07-15,61.0,,
1999-07-16,62.88,,
1999-07-19,64.13,,
1999-07-20,65.06,,
1999-07-21,65.19,,
1999-07-22,65.69,,
1999-07-23,66.75,,
1999-07-26,66.0,,
1999-07-27,65.69,,
1999-07-28,66.13,,
1999-07-29,65.13,,
1999-07-30,64.69,,
1999-08-02,67.0,,
1999-08-03,66.88,,
1999-08-04,69.44,,
1999-08-05,68.13,,
1999-08-06,66.63,,
1999-08-09,64.19,,
1999-08-10,61.94,,
1999-08-11,63.69,,
1999-08-12,63.06,,
1999-08-13,64.19,,
1999-08-16,63.38,,
1999-08-17,65.06,,
1999-08-18,63.69,,
1999-08-19,63.56,,
1999-08-20,62.63,,
1999-08-23,62.38,,
1999-08-24,62.19,,
1999-08-25,58.31,,
1999-08-26,59.0,,
1999-08-27,58.94,,
1999-08-30,56.81,,
1999-08-31,56.25,,
1999-09-01,57.44,,
1999-09-02,57.19,,
1999-09-03,58.06,,
1999-09-07,60.0,,
1999-09-08,60.5,,
1999-09-09,60.25,,
1999-09-10,61.13,,
1999-09-13,62.38,,
1999-09-14,62.38,,
1999-09-15,61.94,,
1999-09-16,60.44,,
1999-09-17,59.81,,
1999-09-20,59.38,,
1999-09-21,58.56,,
1999-09-22,58.56,,
1999-09-23,55.5,,
1999-09-24,55.56,,
1999-09-27,57.25,,
1999-09-28,56.25,,
1999-09-29,56.31,,
1999-09-30,57.63,,
1999-10-01,56.0,,
1999-10-04,56.88,,
1999-10-05,56.25,,
1999-10-06,56.5,,
1999-10-07,58.13,,
1999-10-08,59.88,,
1999-10-11,59.44,,
1999-10-12,60.5,,
1999-10-13,59.69,,
1999-10-14,61.56,,
1999-10-15,58.94,,
1999-10-18,57.5,,
1999-10-19,55.94,,
1999-10-20,57.06,,
1999-10-21,55.56,,
1999-10-22,55.88,,
1999-10-25,57.0,,
1999-10-26,55.69,,
1999-10-27,55.13,,
1999-10-28,55.63,,
1999-10-29,59.69,,
1999-11-01,62.38,,
1999-11-02,61.75,,
1999-11-03,63.0,,
1999-11-04,64.5,,
1999-11-05,64.25,,
1999-11-08,62.44,,
1999-11-09,62.75,,
1999-11-10,60.94,,
1999-11-11,61.44,,
1999-11-12,61.06,,
1999-11-15,63.13,,
1999-11-16,62.5,,
1999-11-17,62.44,,
1999-11-18,63.0,,
1999-11-19,61.38,,
1999-11-22,60.56,,
1999-11-23,60.56,,
1999-11-24,60.45,,
1999-11-26,59.44,,
1999-11-29,59.31,,
1999-11-30,61.25,,
1999-12-01,60.19,,
1999-12-02,64.06,,
1999-12-03,65.19,,
1999-12-06,65.63,,
1999-12-07,65.31,,
1999-12-08,65.25,,
1999-12-09,65.19,,
1999-12-10,65.81,,
1999-12-13,62.75,,
1999-12-14,67.5,,
1999-12-15,70.63,,
1999-12-16,68.0,,
1999-12-17,68.63,,
1999-12-20,67.86,,
1999-12-21,68.31,,
1999-12-22,67.44,,
1999-12-23,70.0,,
1999-12-27,69.0,,
1999-12-28,71.88,,
1999-12-29,71.69,,
1999-12-30,70.94,,
1999-12-31,71.81,,
2000-01-03,69.88,,
2000-01-04,67.25,,
2000-01-05,70.81,,
2000-01-06,74.13,,
2000-01-07,71.69,,
2000-01-10,71.38,,
2000-01-11,70.63,,
2000-01-12,68.94,,
2000-01-13,68.56,,
2000-01-14,69.25,,
2000-01-18,66.56,,
2000-01-19,63.5,,
2000-01-20,65.0,,
2000-01-21,63.88,,
2000-01-24,61.0,,
2000-01-25,58.19,,
2000-01-26,57.88,,
2000-01-27,57.06,,
2000-01-28,59.06,,
2000-01-31,57.38,,
2000-02-01,57.25,,
2000-02-02,56.5,,
2000-02-03,54.63,,
2000-02-04,55.0,,
2000-02-07,52.63,,
2000-02-08,53.69,,
2000-02-09,51.94,,
2000-02-10,52.0,,
2000-02-11,51.31,,
2000-02-14,52.13,,
2000-02-15,53.63,,
2000-02-16,53.5,,
2000-02-17,52.81,,
2000-02-18,48.75,,
2000-02-22,51.63,,
2000-02-23,50.0,,
2000-02-24,49.69,,
2000-02-25,49.31,,
2000-02-28,50.25,,
2000-02-29,51.31,,
2000-03-01,53.44,,
2000-03-02,52.56,,
2000-03-03,53.44,,
2000-03-06,52.44,,
2000-03-07,50.38,,
2000-03-08,52.13,,
2000-03-09,51.75,,
2000-03-10,54.44,,
2000-03-13,55.13,,
2000-03-14,52.19,,
2000-03-15,54.5,,
2000-03-16,59.06,,
2000-03-17,55.88,,
2000-03-20,56.75,,
2000-03-21,56.81,,
2000-03-22,54.13,,
2000-03-23,56.44,,
2000-03-24,55.13,,
2000-03-27,55.13,,
2000-03-28,55.19,,
2000-03-29,56.81,,
2000-03-30,59.19,,
2000-03-31,57.0,,
2000-04-03,58.44,,
2000-04-04,56.81,,
2000-04-05,56.75,,
2000-04-06,57.25,,
2000-04-07,58.31,,
2000-04-10,60.69,,
2000-04-11,61.38,,
2000-04-12,61.94,,
2000-04-13,58.69,,
2000-04-14,55.31,,
2000-04-17,55.0,,
2000-04-18,53.5,,
2000-04-19,53.75,,
2000-04-20,54.19,,
2000-04-24,55.19,,
2000-04-25,55.44,,
2000-04-26,55.94,,
2000-04-27,53.0,,
2000-04-28,53.38,,
2000-05-01,52.63,,
2000-05-02,53.88,,
2000-05-03,53.06,,
2000-05-04,53.13,,
2000-05-05,54.44,,
2000-05-08,54.19,,
2000-05-09,54.44,,
2000-05-10,54.69,,
2000-05-11,54.25,,
2000-05-12,54.56,,
2000-05-15,54.69,,
2000-05-16,54.56,,
2000-05-17,54.44,,
2000-05-18,53.38,,
2000-05-19,53.0,,
2000-05-22,51.88,,
2000-05-23,48.75,,
2000-05-24,50.5,,
2000-05-25,49.5,,
2000-05-26,49.0,,
2000-05-30,50.38,,
2000-05-31,49.63,,
2000-06-01,50.0,,
2000-06-02,50.0,,
2000-06-05,49.69,,
2000-06-06,49.14,,
2000-06-07,47.13,,
2000-06-08,47.13,,
2000-06-09,47.31,,
2000-06-12,46.22,,
2000-06-13,45.31,,
2000-06-14,48.0,,
2000-06-15,47.19,,
2000-06-16,46.56,,
2000-06-19,46.25,,
2000-06-20,44.13,,
2000-06-21,44.0,,
2000-06-22,43.94,,
2000-06-23,43.5,,
2000-06-26,43.19,,
2000-06-27,45.63,,
2000-06-28,45.17,,
2000-06-29,45.19,,
2000-06-30,43.0,,
2000-07-03,44.75,,
2000-07-05,44.5,,
2000-07-06,43.63,,
2000-07-07,43.13,,
2000-07-10,44.06,,
2000-07-11,46.88,,
2000-07-12,46.06,,
2000-07-13,47.5,,
2000-07-14,46.5,,
2000-07-17,45.53,,
2000-07-18,45.88,,
2000-07-19,46.75,,
2000-07-20,47.25,,
2000-07-21,48.0,,
2000-07-24,47.81,,
2000-07-25,46.88,,
2000-07-26,45.94,,
2000-07-27,46.81,,
2000-07-28,45.94,,
2000-07-31,45.69,,
2000-08-01,47.94,,
2000-08-02,47.75,,
2000-08-03,48.25,,
2000-08-04,47.06,,
2000-08-07,47.88,,
2000-08-08,49.94,,
2000-08-09,50.44,,
2000-08-10,48.75,,
2000-08-11,49.94,,
2000-08-14,48.63,,
2000-08-15,49.38,,
2000-08-16,48.88,,
2000-08-17,49.56,,
2000-08-18,49.44,,
2000-08-21,48.19,,
2000-08-22,46.88,,
2000-08-23,45.5,,
2000-08-24,46.0,,
2000-08-25,46.0,,
2000-08-28,45.56,,
2000-08-29,44.94,,
2000-08-30,45.06,,
2000-08-31,46.33,,
2000-09-01,45.38,,
2000-09-05,46.19,,
2000-09-06,46.63,,
2000-09-07,44.69,,
2000-09-08,44.19,,
2000-09-11,44.25,,
2000-09-12,43.5,,
2000-09-13,42.56,,
2000-09-14,41.81,,
2000-09-15,40.63,,
2000-09-18,42.19,,
2000-09-19,41.25,,
2000-09-20,39.69,,
2000-09-21,38.88,,
2000-09-22,39.5,,
2000-09-25,39.0,,
2000-09-26,38.63,,
2000-09-27,38.13,,
2000-09-28,39.44,,
2000-09-29,40.56,,
2000-10-02,37.88,,
2000-10-03,39.56,,
2000-10-04,40.56,,
2000-10-05,40.63,,
2000-10-06,39.69,,
2000-10-09,39.19,,
2000-10-10,38.5,,
2000-10-11,39.56,,
2000-10-12,38.94,,
2000-10-13,37.69,,
2000-10-16,37.75,,
2000-10-17,36.69,,
2000-10-18,41.0,,
2000-10-19,40.75,,
2000-10-20,39.88,,
2000-10-23,39.69,,
2000-10-24,42.94,,
2000-10-25,42.38,,
2000-10-26,43.13,,
2000-10-27,43.0,,
2000-10-30,45.94,,
2000-10-31,46.94,,
2000-11-01,44.81,,
2000-11-02,44.94,,
2000-11-03,45.38,,
2000-11-06,44.44,,
2000-11-07,44.06,,
2000-11-08,43.88,,
2000-11-09,43.19,,
2000-11-10,42.88,,
2000-11-13,41.69,,
2000-11-14,41.63,,
2000-11-15,42.63,,
2000-11-16,41.44,,
2000-11-17,41.69,,
2000-11-20,42.25,,
2000-11-21,42.56,,
2000-11-22,42.5,,
2000-11-24,43.13,,
2000-11-27,43.06,,
2000-11-28,43.75,,
2000-11-29,44.75,,
2000-11-30,43.75,,
2000-12-01,45.44,,
2000-12-04,47.94,,
2000-12-05,48.81,,
2000-12-06,48.38,,
2000-12-07,46.75,,
2000-12-08,46.0,,
2000-12-11,46.25,,
2000-12-12,45.75,,
2000-12-13,46.19,,
2000-12-14,45.75,,
2000-12-15,45.44,,
2000-12-18,46.75,,
2000-12-19,47.88,,
2000-12-20,45.56,,
2000-12-21,49.0,,
2000-12-22,51.88,,
2000-12-26,50.94,,
2000-12-27,51.31,,
2000-12-28,52.0,,
2000-12-29,50.75,,
2001-01-02,50.13,,
2001-01-03,51.38,,
2001-01-04,52.94,,
2001-01-05,52.75,,
2001-01-08,51.69,,
2001-01-09,50.0,,
2001-01-10,50.44,,
2001-01-11,49.81,,
2001-01-12,48.75,,
2001-01-16,50.38,,
2001-01-17,49.75,,
2001-01-18,49.19,,
2001-01-19,47.69,,
2001-01-22,48.5,,
2001-01-23,48.31,,
2001-01-24,47.94,,
2001-01-25,50.06,,
2001-01-26,49.44,,
2001-01-29,50.18,,
2001-01-30,52.03,,
2001-01-31,52.5,,
2001-02-01,53.19,,
2001-02-02,52.44,,
2001-02-05,52.89,,
2001-02-06,52.67,,
2001-02-07,53.04,,
2001-02-08,52.0,,
2001-02-09,50.81,,
2001-02-12,51.41,,
2001-02-13,52.72,,
2001-02-14,51.4,,
2001-02-15,53.67,,
2001-02-16,52.96,,
2001-02-20,52.55,,
2001-02-21,51.8,,
2001-02-22,52.17,,
2001-02-23,51.53,,
2001-02-26,53.35,,
2001-02-27,53.35,,
2001-02-28,53.74,,
2001-03-01,53.07,,
2001-03-02,54.35,,
2001-03-05,56.45,,
2001-03-06,55.55,,
2001-03-07,57.75,,
2001-03-08,57.32,,
2001-03-09,57.05,,
2001-03-12,53.35,,
2001-03-13,52.6,,
2001-03-14,50.94,,
2001-03-15,50.05,,
2001-03-16,49.88,,
2001-03-19,50.5,,
2001-03-20,52.1,,
2001-03-21,50.32,,
2001-03-22,49.0,,
2001-03-23,49.32,,
2001-03-26,50.34,,
2001-03-27,52.23,,
2001-03-28,51.8,,
2001-03-29,50.5,,
2001-03-30,50.79,,
2001-04-02,49.47,,
2001-04-03,49.0,,
2001-04-04,49.42,,
2001-04-05,49.96,,
2001-04-06,48.0,,
2001-04-09,49.43,,
2001-04-10,52.46,,
2001-04-11,52.45,,
2001-04-12,51.65,,
2001-04-16,53.0,,
2001-04-17,51.6,,
2001-04-18,53.86,,
2001-04-19,53.3,,
2001-04-20,52.2,,
2001-04-23,52.51,,
2001-04-24,52.39,,
2001-04-25,52.11,,
2001-04-26,53.3,,
2001-04-27,54.01,,
2001-04-30,56.53,,
2001-05-01,56.89,,
2001-05-02,57.18,,
2001-05-03,56.02,,
2001-05-04,57.1,,
2001-05-07,56.35,,
2001-05-08,56.37,,
2001-05-09,56.22,,
2001-05-10,57.19,,
2001-05-11,56.77,,
2001-05-14,57.33,,
2001-05-15,57.99,,
2001-05-16,61.52,,
2001-05-17,62.05,,
2001-05-18,61.05,,
2001-05-21,60.91,,
2001-05-22,59.02,,
2001-05-23,58.84,,
2001-05-24,57.0,,
2001-05-25,56.63,,
2001-05-29,57.35,,
2001-05-30,57.02,,
2001-05-31,57.21,,
2001-06-01,57.67,,
2001-06-04,57.8,,
2001-06-05,58.6,,
2001-06-06,58.36,,
2001-06-07,58.85,,
2001-06-08,57.93,,
2001-06-11,56.99,,
2001-06-12,55.8,,
2001-06-13,55.95,,
2001-06-14,54.49,,
2001-06-15,53.77,,
2001-06-18,53.56,,
2001-06-19,53.11,,
2001-06-20,53.7,,
2001-06-21,54.52,,
2001-06-22,54.15,,
2001-06-25,53.13,,
2001-06-26,53.7,,
2001-06-27,54.25,,
2001-06-28,54.16,,
2001-06-29,54.97,,
2001-07-02,56.11,,
2001-07-03,56.35,,
2001-07-05,56.49,,
2001-07-06,55.24,,
2001-07-09,56.35,,
2001-07-10,56.59,,
2001-07-11,58.05,,
2001-07-12,59.27,,
2001-07-13,59.98,,
2001-07-16,59.05,,
2001-07-17,58.49,,
2001-07-18,58.35,,
2001-07-19,58.22,,
2001-07-20,58.1,,
2001-07-23,58.05,,
2001-07-24,55.95,,
2001-07-25,56.89,,
2001-07-26,57.88,,
2001-07-27,57.64,,
2001-07-30,58.0,,
2001-07-31,59.73,,
2001-08-01,58.92,,
2001-08-02,59.99,,
2001-08-03,60.0,,
2001-08-06,59.05,,
2001-08-07,58.74,,
2001-08-08,57.71,,
2001-08-09,57.75,,
2001-08-10,57.95,,
2001-08-13,58.09,,
2001-08-14,59.07,,
2001-08-15,58.42,,
2001-08-16,58.89,,
2001-08-17,58.94,,
2001-08-20,58.63,,
2001-08-21,58.44,,
2001-08-22,57.71,,
2001-08-23,58.18,,
2001-08-24,59.37,,
2001-08-27,58.65,,
2001-08-28,57.83,,
2001-08-29,56.99,,
2001-08-30,56.81,,
2001-08-31,56.75,,
2001-09-04,58.12,,
2001-09-05,57.8,,
2001-09-06,57.0,,
2001-09-07,54.29,,
2001-09-10,53.23,,
2001-09-17,48.0,,
2001-09-18,49.13,,
2001-09-19,47.95,,
2001-09-20,45.7,,
2001-09-21,45.8,,
2001-09-24,47.51,,
2001-09-25,47.84,,
2001-09-26,47.59,,
2001-09-27,47.25,,
2001-09-28,48.71,,
2001-10-01,47.32,,
2001-10-02,47.8,,
2001-10-03,48.24,,
2001-10-04,47.63,,
2001-10-05,49.06,,
2001-10-08,48.0,,
2001-10-09,48.29,,
2001-10-10,50.26,,
2001-10-11,51.59,,
2001-10-12,51.18,,
2001-10-15,50.89,,
2001-10-16,50.71,,
2001-10-17,49.04,,
2001-10-18,49.09,,
2001-10-19,49.15,,
2001-10-22,50.46,,
2001-10-23,49.87,,
2001-10-24,51.0,,
2001-10-25,52.45,,
2001-10-26,52.44,,
2001-10-29,51.36,,
2001-10-30,50.78,,
2001-10-31,49.91,,
2001-11-01,50.61,,
2001-11-02,51.32,,
2001-11-05,51.45,,
2001-11-06,51.9,,
2001-11-07,52.1,,
2001-11-08,52.2,,
2001-11-09,51.85,,
2001-11-12,51.29,,
2001-11-13,51.77,,
2001-11-14,53.83,,
2001-11-15,54.53,,
2001-11-16,54.01,,
2001-11-19,53.99,,
2001-11-20,53.29,,
2001-11-21,52.92,,
2001-11-23,53.49,,
2001-11-26,53.32,,
2001-11-27,52.99,,
2001-11-28,52.6,,
2001-11-29,52.19,,
2001-11-30,52.85,,
2001-12-03,52.43,,
2001-12-04,52.91,,
2001-12-05,54.61,,
2001-12-06,55.5,,
2001-12-07,54.52,,
2001-12-10,52.6,,
2001-12-11,52.94,,
2001-12-12,52.86,,
2001-12-13,52.5,,
2001-12-14,52.24,,
2001-12-17,53.11,,
2001-12-18,54.23,,
2001-12-19,53.6,,
2001-12-20,53.68,,
2001-12-21,53.45,,
2001-12-24,53.79,,
2001-12-26,53.26,,
2001-12-27,53.55,,
2001-12-28,54.34,,
2001-12-31,54.08,54.29027131863561,-0.0038730938993011277
2002-01-02,53.66,54.62027131863562,-0.01758085954999633
2002-01-03,53.99,56.150271318635625,-0.03847303437550187
2002-01-04,55.52,55.98027131863562,-0.008222027292718703
2002-01-07,55.35,54.92027131863561,0.007824591376673906
2002-01-08,54.29,54.78027131863561,-0.008949778941106268
2002-01-09,54.15,54.00027131863561,0.0027727394271945816
2002-01-10,53.37,54.020271318635615,-0.01203754262543455
2002-01-11,53.39,52.74027131863562,0.012319403467588863
2002-01-14,52.11,52.23027131863562,-0.0023027128827628474
2002-01-15,51.6,51.67027131863563,-0.0013599951547047517
2002-01-16,51.04,51.960271318635606,-0.017711056837871997
2002-01-17,51.33,52.14027131863561,-0.015540220603838972
2002-01-18,51.51,54.35027131863562,-0.05225864102837974
2002-01-22,53.72,55.550271318635616,-0.03294801762780253
2002-01-23,54.92,56.86027131863562,-0.0341234973671275
2002-01-24,56.23,57.43027131863562,-0.02089962821133573
2002-01-25,56.8,60.19027131863562,-0.056325901916743026
2002-01-28,59.56,58.270271318635615,0.02213356231536734
2002-01-29,57.64,57.84027131863562,-0.0034624892669045115
2002-01-30,57.21,58.95027131863562,-0.029521006090526325
2002-01-31,58.32,58.560271318635614,-0.0041029748193661675
2002-02-01,57.93,57.86027131863562,0.0012051219217481535
2002-02-04,57.23,57.760271318635624,-0.009180554497578042
2002-02-05,57.13,57.12027131863562,0.00017031924288501976
2002-02-06,56.49,58.88027131863562,-0.040595453538256665
2002-02-07,58.25,59.53027131863561,-0.0215062234771779
2002-02-08,58.9,62.95027131863562,-0.06434080797101493
2002-02-11,62.32,61.400271318635625,0.014979228293495073
2002-02-12,60.77,61.18027131863562,-0.006705941470884658
2002-02-13,60.55,60.87027131863562,-0.005261539199638454
2002-02-14,60.24,60.770271318635615,-0.008725834312228953
2002-02-15,60.14,59.310271318635614,0.013989628826797773
2002-02-19,58.68,60.510271318635624,-0.030247283291753302
2002-02-20,59.88,60.88027131863562,-0.01643013897557044
2002-02-21,60.25,60.63027131863562,-0.0062719712507494085
2002-02-22,60.0,60.98027131863562,-0.016075220681021296
2002-02-25,60.35,61.83027131863562,-0.023940883438909655
2002-02-26,61.2,62.38027131863562,-0.018920586488103686
2002-02-27,61.75,62.45027131863562,-0.0112132630307189
2002-02-28,61.82,62.86027131863562,-0.016548947320995988
2002-03-01,62.23,65.88027131863562,-0.055407654606957735
2002-03-04,65.25,63.44027131863562,0.02852649655728645
2002-03-05,62.81,64.63027131863562,-0.02816437687011164
2002-03-06,64.0,65.09027131863562,-0.01675014247979434
2002-03-07,64.46,63.78027131863561,0.010657350107035057
2002-03-08,63.15,64.15027131863562,-0.015592628029073352
2002-03-11,63.52,64.13027131863562,-0.009516119393966793
2002-03-12,63.5,62.93027131863562,0.009053332671643322
2002-03-13,62.3,65.80027131863562,-0.05319539340021384
2002-03-14,65.17,66.08027131863561,-0.013775235792333973
2002-03-15,65.45,65.36027131863563,0.0013728321433512658
2002-03-18,64.73,66.1502713186356,-0.021470377827996656
2002-03-19,65.52,65.61027131863563,-0.0013758717472334148
2002-03-20,64.98,63.60027131863562,0.02169375464535328
2002-03-21,62.97,62.520271318635615,0.007193325810637141
2002-03-22,61.89,61.520271318635615,0.006009867535359703
2002-03-25,60.89,63.04027131863561,-0.034109487057362275
2002-03-26,62.41,63.64027131863561,-0.01933164791953612
2002-03-27,63.01,63.49027131863562,-0.007564486789248481
2002-03-28,62.86,62.73027131863562,0.0020680395387646655
2002-04-01,62.1,62.20027131863562,-0.0016120720458269178
2002-04-02,61.57,62.37027131863562,-0.012830973823205305
2002-04-03,61.74,61.62027131863562,0.0019430080199625
2002-04-04,60.99,62.510271318635624,-0.024320344266085425
2002-04-05,61.88,62.03027131863561,-0.002422548143691028
