date,STX,dcf,Deviation
2011-04-26,18.14,22.593684210526316,-0.19712076034289971
2011-04-27,17.96,22.433684210526316,-0.19941816816816815
2011-04-28,17.8,22.253684210526316,-0.2001324440660328
2011-04-29,17.62,22.163684210526316,-0.20500581795730333
2011-05-02,17.53,21.813684210526315,-0.19637600733484528
2011-05-03,17.18,21.943684210526317,-0.21708680114167855
2011-05-04,17.31,21.733684210526317,-0.2035404659272534
2011-05-05,17.1,21.963684210526317,-0.22144209340777832
2011-05-06,17.33,22.033684210526317,-0.21347697305560875
2011-05-09,17.4,22.383684210526315,-0.2226480754308825
2011-05-10,17.75,22.063684210526315,-0.1955106032775935
2011-05-11,17.43,21.823684210526316,-0.20132641987218136
2011-05-12,17.19,21.773684210526316,-0.21051486584481505
2011-05-13,17.14,21.333684210526314,-0.19657571421522668
2011-05-16,16.7,21.243684210526315,-0.21388400267571783
2011-05-17,16.61,21.493684210526315,-0.22721484891522603
2011-05-18,16.86,21.203684210526315,-0.20485516419688732
2011-05-19,16.57,21.563684210526315,-0.2315784335261526
2011-05-20,16.93,21.393684210526317,-0.2086449517811455
2011-05-23,16.76,21.553684210526317,-0.22240672006251216
2011-05-24,16.92,21.393684210526317,-0.20911237945286354
2011-05-25,16.76,21.313684210526315,-0.21365073093638864
2011-05-26,16.68,21.093684210526316,-0.2092419781426219
2011-05-27,16.46,21.433684210526316,-0.2320498968667125
2011-05-31,16.8,20.953684210526315,-0.19823168893800858
2011-06-01,16.32,20.913684210526316,-0.21964968794040673
2011-06-02,16.28,20.533684210526317,-0.2071564053929359
2011-06-03,15.9,20.203684210526315,-0.2130148227264438
2011-06-06,15.57,20.153684210526315,-0.227436540269508
2011-06-07,15.52,20.083684210526314,-0.2272334180665111
2011-06-08,15.45,20.013684210526314,-0.22802819123757423
2011-06-09,15.38,19.893684210526317,-0.22689031165670137
2011-06-10,15.26,19.763684210526314,-0.22787675428084464
2011-06-13,15.13,20.223684210526315,-0.2518672739102147
2011-06-14,15.59,19.533684210526317,-0.20189146952632442
2011-06-15,14.9,19.203684210526315,-0.22410721626880803
2011-06-16,14.57,18.883684210526315,-0.2284344602692382
2011-06-17,14.25,19.003684210526316,-0.2501454011687485
2011-06-20,14.37,19.413684210526316,-0.25980046630157794
2011-06-21,14.78,19.603684210526314,-0.24606008537600343
2011-06-22,14.97,20.353684210526314,-0.2645066197765824
2011-06-23,15.72,19.983684210526317,-0.21335826595380447
2011-06-24,15.35,19.853684210526314,-0.226843751656858
2011-06-27,15.22,19.943684210526317,-0.23685113345472786
2011-06-28,15.31,20.203684210526315,-0.2422174173548336
2011-06-29,15.57,20.793684210526315,-0.2512149438088488
2011-06-30,16.16,20.993684210526315,-0.2302446851183313
2011-07-01,16.36,21.932334047109208,-0.25406935874404435
2011-07-05,16.2,22.05233404710921,-0.26538388338427965
2011-07-06,16.32,22.37233404710921,-0.27052760942889853
2011-07-07,16.64,22.672334047109207,-0.2660658595879478
2011-07-08,16.94,22.442334047109206,-0.24517655051204268
2011-07-11,16.71,22.332334047109207,-0.2517575652974341
2011-07-12,16.6,22.562334047109207,-0.2642605164279592
2011-07-13,16.83,22.41233404710921,-0.24907419438669454
2011-07-14,16.68,22.542334047109208,-0.2600588756629212
2011-07-15,16.81,22.262334047109206,-0.24491295636708854
2011-07-18,16.53,22.66233404710921,-0.2705958721798757
2011-07-19,16.93,22.722334047109207,-0.2549180922655313
2011-07-20,16.99,19.862334047109208,-0.14461211055541845
2011-07-21,14.13,20.30233404710921,-0.3040209087677813
2011-07-22,14.57,20.382334047109207,-0.2851652825272757
2011-07-25,14.65,20.50233404710921,-0.2854472097499736
2011-07-26,14.77,20.062334047109207,-0.2637945333121289
2011-07-27,14.33,19.992334047109207,-0.28322526193123265
2011-07-28,14.26,19.62233404710921,-0.2732770746963813
2011-07-29,13.89,19.57233404710921,-0.29032480405414274
2011-08-01,13.84,18.932334047109208,-0.2689755016173909
2011-08-02,13.2,18.492334047109207,-0.2861907011644388
2011-08-03,12.76,17.80233404710921,-0.28324005345400183
2011-08-04,12.07,17.792334047109208,-0.3216179525383258
2011-08-05,12.06,16.612334047109208,-0.27403337990915133
2011-08-08,10.88,17.042334047109208,-0.36158979339772346
2011-08-09,11.31,16.812334047109207,-0.3272796050620529
2011-08-10,11.08,17.292334047109208,-0.3592536455856713
2011-08-11,11.56,17.57233404710921,-0.34214772101366275
2011-08-12,11.84,17.742334047109207,-0.3326695366820064
2011-08-15,12.01,17.89233404710921,-0.3287628115829636
2011-08-16,12.16,17.432334047109208,-0.3024456755395595
2011-08-17,11.7,16.32233404710921,-0.2831907516270845
2011-08-18,10.59,15.812334047109207,-0.3302696509920968
2011-08-19,10.08,15.922334047109208,-0.3669269863214506
2011-08-22,10.19,16.512334047109206,-0.3828855465903108
2011-08-23,10.78,16.71233404710921,-0.3549674169022098
2011-08-24,10.98,16.532334047109206,-0.33584695489987815
2011-08-25,10.8,16.82233404710921,-0.3579963416636647
2011-08-26,11.09,17.402334047109207,-0.36272916207799044
2011-08-29,11.67,17.332334047109207,-0.32669195226211356
2011-08-30,11.6,17.312334047109207,-0.3299574760725603
2011-08-31,11.58,16.972334047109207,-0.3177131696879163
2011-09-01,11.24,16.442334047109206,-0.3163987565393035
2011-09-02,10.71,16.332334047109207,-0.34424559471365634
2011-09-06,10.6,17.042334047109208,-0.37801946783234097
2011-09-07,11.31,16.762334047109206,-0.3252729620938143
2011-09-08,11.03,16.91233404710921,-0.3478132604715589
2011-09-09,11.18,16.96233404710921,-0.34089259361654056
2011-09-12,11.23,17.132334047109207,-0.34451429857014293
2011-09-13,11.4,17.632334047109207,-0.3534605248776459
2011-09-14,11.9,17.612334047109208,-0.32433713963350574
2011-09-15,11.88,17.75233404710921,-0.3307922232381302
2011-09-16,12.02,17.432334047109208,-0.3104767286172291
2011-09-19,11.7,17.14233404710921,-0.31747917361504085
2011-09-20,11.41,16.91233404710921,-0.32534445167547477
2011-09-21,11.18,16.402334047109207,-0.3183896896691728
2011-09-22,10.67,16.48233404710921,-0.3526402286530904
2011-09-23,10.75,16.972334047109207,-0.3666162844684888
2011-09-26,11.24,17.21233404710921,-0.3469799058490999
2011-09-27,11.48,16.84233404710921,-0.31838425910033474
2011-09-28,11.11,16.442334047109206,-0.32430517661491653
2011-09-29,10.71,16.012334047109206,-0.3311406089524135
2011-09-30,10.28,15.203625866050809,-0.32384550300235304
2011-10-03,9.49,15.363625866050809,-0.3823072702538163
2011-10-04,9.65,15.873625866050808,-0.3920733623539271
2011-10-05,10.16,16.433625866050807,-0.3817554273893442
2011-10-06,10.72,16.42362586605081,-0.3472817703331116
2011-10-07,10.71,16.793625866050807,-0.36225803257586997
2011-10-10,11.08,16.88362586605081,-0.3437428614028105
2011-10-11,11.17,16.90362586605081,-0.33919502901245624
2011-10-12,11.19,17.543625866050807,-0.362161500396899
2011-10-13,11.83,17.51362586605081,-0.32452593823351006
2011-10-14,11.8,17.01362586605081,-0.3064382576117498
2011-10-17,11.3,17.81362586605081,-0.3656541298795587
2011-10-18,12.1,17.76362586605081,-0.31883276020099727
2011-10-19,12.05,17.773625866050807,-0.32202916327745124
2011-10-20,12.06,21.13362586605081,-0.429345438570801
2011-10-21,15.42,21.453625866050807,-0.2812403788395831
2011-10-24,15.74,21.323625866050808,-0.26185161478285257
2011-10-25,15.61,21.953625866050807,-0.2889557244327745
2011-10-26,16.24,22.043625866050807,-0.2632790948874214
2011-10-27,16.33,22.10362586605081,-0.2612071838819251
2011-10-28,16.39,21.863625866050807,-0.25035307041866695
2011-10-31,16.15,21.96362586605081,-0.26469335716726694
2011-11-01,16.25,22.553625866050808,-0.27949500907255176
2011-11-02,16.84,23.003625866050808,-0.2679414933081139
2011-11-03,17.29,24.053625866050808,-0.28118945159103703
2011-11-04,18.34,24.06362586605081,-0.23785384205651883
2011-11-07,18.35,23.593625866050807,-0.22224756363522447
2011-11-08,17.88,22.843625866050807,-0.21728712837253783
2011-11-09,17.13,23.22362586605081,-0.2623890817565533
2011-11-10,17.51,23.65362586605081,-0.25973294330610563
2011-11-11,17.94,23.47362586605081,-0.23573801072010447
2011-11-14,17.76,23.233625866050808,-0.23559068643043446
2011-11-15,17.52,22.90362586605081,-0.2350556151037534
2011-11-16,17.19,22.47362586605081,-0.23510340065028756
2011-11-17,16.76,21.72362586605081,-0.2284897510506223
2011-11-18,16.01,21.863625866050807,-0.2677335361441646
2011-11-21,16.15,21.703625866050807,-0.25588470333603974
2011-11-22,15.99,21.143625866050808,-0.243743712582699
2011-11-23,15.43,20.87362586605081,-0.2607896635200503
2011-11-25,15.16,21.703625866050807,-0.3014992013977932
2011-11-28,15.99,22.293625866050807,-0.28275462699183884
2011-11-29,16.58,22.81362586605081,-0.27324134719536775
2011-11-30,17.1,23.113625866050807,-0.26017665514278276
2011-12-01,17.4,21.88362586605081,-0.2048849625512238
2011-12-02,16.17,22.293625866050807,-0.27468057026003956
2011-12-05,16.58,22.113625866050807,-0.2502360264015373
2011-12-06,16.4,22.03362586605081,-0.25568310455570753
2011-12-07,16.32,21.413625866050808,-0.23786844404180274
2011-12-08,15.7,21.87362586605081,-0.2822406263989662
2011-12-09,16.16,22.073625866050808,-0.26790459809079004
2011-12-12,16.36,21.543625866050807,-0.24061065199889797
2011-12-13,15.83,21.183625866050807,-0.25272471766179594
2011-12-14,15.47,21.093625866050807,-0.26660309146289385
2011-12-15,15.38,21.143625866050808,-0.27259401497948155
2011-12-16,15.43,20.78362586605081,-0.25758863735108584
2011-12-19,15.07,21.453625866050807,-0.2975546374262332
2011-12-20,15.74,21.67362586605081,-0.2737717215717531
2011-12-21,15.96,21.71362586605081,-0.26497766432673897
2011-12-22,16.0,21.87362586605081,-0.2685254791327043
2011-12-23,16.16,21.53362586605081,-0.24954579871858396
2011-12-27,15.82,21.303625866050808,-0.2574034063745667
2011-12-28,15.59,21.56362586605081,-0.27702325681023454
2011-12-29,15.85,22.113625866050807,-0.2832473473138942
2011-12-30,16.4,20.61577981651376,-0.2044928619744385
2012-01-03,16.43,21.005779816513762,-0.21783432257613677
2012-01-04,16.82,22.08577981651376,-0.23842399318752983
2012-01-05,17.9,22.485779816513762,-0.20394132887247807
2012-01-06,18.3,22.375779816513763,-0.18215140879719227
2012-01-09,18.19,22.785779816513763,-0.2016950858615344
2012-01-10,18.6,22.875779816513763,-0.1869129643146471
2012-01-11,18.69,23.555779816513763,-0.20656415768934167
2012-01-12,19.37,23.72577981651376,-0.18358847844832582
2012-01-13,19.54,23.61577981651376,-0.1725871365748295
2012-01-17,19.43,23.93577981651376,-0.1882445381372173
2012-01-18,19.75,24.02577981651376,-0.17796632821777836
2012-01-19,19.84,24.20577981651376,-0.18036104804751307
2012-01-20,20.02,23.86577981651376,-0.1611420136312789
2012-01-23,19.68,23.93577981651376,-0.1777999233422768
2012-01-24,19.75,23.95577981651376,-0.17556430426090885
2012-01-25,19.77,23.985779816513762,-0.1757616324657194
2012-01-26,19.8,24.95577981651376,-0.20659662228234887
2012-01-27,20.77,25.075779816513762,-0.17171070443353365
2012-01-30,20.89,25.325779816513762,-0.17514879496904556
2012-01-31,21.14,29.715779816513763,-0.2885934634549957
2012-02-01,25.53,29.93577981651376,-0.14717437940545508
2012-02-02,25.75,30.60577981651376,-0.15865564758110684
2012-02-03,26.42,30.58577981651376,-0.13619988901720226
2012-02-06,26.4,30.85577981651376,-0.14440665065055536
2012-02-07,26.67,31.18577981651376,-0.14480252996984622
2012-02-08,27.0,30.86577981651376,-0.12524484524591528
2012-02-09,26.68,30.38577981651376,-0.12195769991395056
2012-02-10,26.2,30.235779816513762,-0.13347695481991695
2012-02-13,26.05,30.785779816513763,-0.1538301074307511
2012-02-14,26.6,30.38577981651376,-0.12459051040896119
2012-02-15,26.2,31.36577981651376,-0.1646947675694016
2012-02-16,27.18,31.06577981651376,-0.1250823201434068
2012-02-17,26.88,30.90577981651376,-0.13025977148658396
2012-02-21,26.72,30.645779816513762,-0.12810180847146602
2012-02-22,26.46,31.29577981651376,-0.15451859147993097
2012-02-23,27.11,31.67577981651376,-0.14414103908290998
2012-02-24,27.49,30.895779816513762,-0.11023446686700489
2012-02-27,26.71,31.26577981651376,-0.14571137656728195
2012-02-28,27.08,30.445779816513763,-0.11054996248406712
2012-02-29,26.26,31.54577981651376,-0.16755901573074217
2012-03-01,27.36,31.465779816513763,-0.130483968312744
2012-03-02,27.28,31.84577981651376,-0.1433715815037494
2012-03-05,27.66,31.09577981651376,-0.11049022847432022
2012-03-06,26.91,31.805779816513763,-0.15392736303770305
2012-03-07,27.62,32.16577981651376,-0.14132347614280372
2012-03-08,27.98,32.51577981651376,-0.13949472662532236
2012-03-09,28.33,32.06577981651376,-0.1165036321552314
2012-03-12,27.88,32.18577981651376,-0.1337789496187557
2012-03-13,28.0,31.61577981651376,-0.11436630181189278
2012-03-14,27.43,30.76577981651376,-0.10842500454752835
2012-03-15,26.58,30.895779816513762,-0.1396883277309927
2012-03-16,26.71,30.625779816513763,-0.12785894236731665
2012-03-19,26.44,30.755779816513762,-0.14032418759209875
2012-03-20,26.57,30.895779816513762,-0.14001199653169583
2012-03-21,26.71,32.115779816513765,-0.16832161160023085
2012-03-22,27.93,32.14577981651376,-0.13114566952729678
2012-03-23,27.96,32.085779816513764,-0.12858592934650526
2012-03-26,27.9,31.535779816513763,-0.11529062663641132
2012-03-27,27.35,31.415779816513762,-0.12941839547705813
2012-03-28,27.23,31.27577981651376,-0.12935823951470493
2012-03-29,27.09,31.145779816513762,-0.13021924127144036
2012-03-30,26.96,31.640898876404496,-0.14793823951364327
2012-04-02,27.96,31.570898876404495,-0.11437428153505036
2012-04-03,27.89,31.120898876404496,-0.10381765929177977
2012-04-04,27.44,29.400898876404494,-0.06669520155311304
2012-04-05,25.72,30.190898876404493,-0.14808763709578376
2012-04-09,26.51,29.320898876404495,-0.09586673615475405
2012-04-10,25.64,29.570898876404495,-0.1329313286293463
2012-04-11,25.89,30.670898876404493,-0.15587736426213772
2012-04-12,26.99,31.060898876404494,-0.13106185022536376
2012-04-13,27.38,32.190898876404496,-0.14944903821653832
2012-04-16,28.51,31.570898876404495,-0.09695317476982424
2012-04-17,27.89,32.64089887640449,-0.1455504915594965
2012-04-18,28.96,32.450898876404494,-0.10757479753335197
2012-04-19,28.77,32.89089887640449,-0.12528994394132453
2012-04-20,29.21,33.00089887640449,-0.11487259454968868
2012-04-23,29.32,33.520898876404495,-0.12532178483320822
2012-04-24,29.84,34.700898876404494,-0.14007991244600726
2012-04-25,31.02,34.770898876404495,-0.10787465948859465
2012-04-26,31.09,33.2608988764045,-0.06526879758936843
2012-04-27,29.58,34.440898876404496,-0.1411373987028749
2012-04-30,30.76,35.57089887640449,-0.13524816713574084
2012-05-01,31.89,35.89089887640449,-0.11147391126040518
2012-05-02,32.21,34.92089887640449,-0.07762969922392815
2012-05-03,31.24,34.11089887640449,-0.0841636828981478
2012-05-04,30.43,34.690898876404496,-0.12282468931073465
2012-05-07,31.01,34.090898876404495,-0.09037306078593577
2012-05-08,30.41,34.25089887640449,-0.11214008981967172
2012-05-09,30.57,35.1508988764045,-0.13032095971461732
2012-05-10,31.47,34.82089887640449,-0.0962324059553542
2012-05-11,31.14,35.050898876404496,-0.11157770561591007
2012-05-14,31.37,34.99089887640449,-0.10348116203571389
2012-05-15,31.31,33.92089887640449,-0.07697021490844524
2012-05-16,30.24,32.35089887640449,-0.0652500842239071
2012-05-17,28.67,30.590898876404495,-0.06279314917045897
2012-05-18,26.91,31.530898876404493,-0.14655144766146988
2012-05-21,27.85,30.040898876404494,-0.07293053664666893
2012-05-22,26.36,29.460898876404496,-0.10525472727134044
2012-05-23,25.78,30.070898876404495,-0.14269273738841914
2012-05-24,26.39,29.860898876404494,-0.11623557920244432
2012-05-25,26.18,28.710898876404496,-0.08815115428115239
2012-05-29,25.03,28.000898876404495,-0.10610012519662293
2012-05-30,24.32,27.110898876404494,-0.1029437972207371
2012-05-31,23.43,25.420898876404493,-0.07831740671658283
2012-06-01,21.74,25.820898876404495,-0.15804635214050122
2012-06-04,22.14,26.280898876404493,-0.15756306113723806
2012-06-05,22.6,27.350898876404493,-0.1737017455211709
2012-06-06,23.67,26.340898876404495,-0.10139740822576926
2012-06-07,22.66,27.070898876404495,-0.16293876670083973
2012-06-08,23.39,26.240898876404493,-0.10864333915664703
2012-06-11,22.56,26.870898876404496,-0.16043002119999505
2012-06-12,23.19,27.530898876404493,-0.15767370676461578
2012-06-13,23.85,27.120898876404496,-0.12060436828847942
2012-06-14,23.44,27.250898876404495,-0.1398448870875303
2012-06-15,23.57,27.520898876404495,-0.1435599503543783
2012-06-18,23.84,28.160898876404495,-0.15343611350505926
2012-06-19,24.48,28.000898876404495,-0.1257423517704087
2012-06-20,24.32,26.360898876404494,-0.07742144476838353
2012-06-21,22.68,27.020898876404495,-0.1606496843891121
2012-06-22,23.34,26.950898876404494,-0.13398064728615922
2012-06-25,23.27,27.800898876404496,-0.1629767043341902
2012-06-26,24.12,28.210898876404496,-0.14501129135683477
2012-06-27,24.53,26.930898876404495,-0.08915034315872916
2012-06-28,23.25,28.410898876404495,-0.1816520800294238
2012-06-29,24.73,28.430748299319728,-0.13016710852483182
2012-07-02,24.56,29.000748299319728,-0.15312530054349993
2012-07-03,25.13,28.950748299319727,-0.13197407748557255
2012-07-05,25.08,28.830748299319726,-0.13009541966721094
2012-07-06,24.96,29.840748299319728,-0.16355984945025637
2012-07-09,25.97,29.220748299319727,-0.11124794841052743
2012-07-10,25.35,29.240748299319726,-0.13305912213642768
2012-07-11,25.37,29.10074829931973,-0.12820111225136221
2012-07-12,25.23,29.680748299319728,-0.1499540461189025
2012-07-13,25.81,29.910748299319728,-0.13709948872837108
2012-07-16,26.04,30.64074829931973,-0.15015130356401485
2012-07-17,26.77,31.400748299319726,-0.14747254604184223
2012-07-18,27.53,31.040748299319727,-0.11310127789015534
2012-07-19,27.17,30.67074829931973,-0.11413964423546108
2012-07-20,26.8,30.42074829931973,-0.11902232856647699
2012-07-23,26.55,30.330748299319726,-0.12465067666677121
2012-07-24,26.46,30.180748299319728,-0.12328217519389972
2012-07-25,26.31,33.93074829931973,-0.22459711858086306
2012-07-26,30.06,33.88074829931973,-0.11277048150074187
2012-07-27,30.01,34.30074829931973,-0.1250919735592131
2012-07-30,30.43,33.890748299319725,-0.1021148387977373
2012-07-31,30.02,34.100748299319726,-0.1196674120902248
2012-08-01,30.23,33.83074829931973,-0.10643419020655043
2012-08-02,29.96,34.81074829931973,-0.13934628056859433
2012-08-03,30.94,35.77074829931973,-0.135047448795238
2012-08-06,31.9,36.460748299319725,-0.12508652488091754
2012-08-07,32.59,36.52074829931973,-0.1076305520112506
2012-08-08,32.65,36.960748299319725,-0.11663043898380887
2012-08-09,33.09,38.05074829931973,-0.13037189861016252
2012-08-10,34.18,38.070748299319725,-0.10219784146951605
2012-08-13,34.2,37.920748299319726,-0.0981190632091633
2012-08-14,34.05,37.98074829931973,-0.10349317681532189
2012-08-15,34.11,38.490748299319726,-0.11381301982630332
2012-08-16,34.62,39.54074829931973,-0.12444752593122754
2012-08-17,35.67,38.95074829931973,-0.0842281199351701
2012-08-20,35.08,38.59074829931973,-0.0909738332122888
2012-08-21,34.72,39.04074829931973,-0.11067278388706037
2012-08-22,35.17,37.56074829931973,-0.06365017758080782
2012-08-23,33.69,37.93074829931973,-0.11180238960368172
2012-08-24,34.06,37.72074829931973,-0.09704866590320926
2012-08-27,33.85,37.54074829931973,-0.09831312551078286
2012-08-28,33.67,37.460748299319725,-0.10119254076375628
2012-08-29,33.59,36.08074829931973,-0.06903261203611699
2012-08-30,32.21,35.88074829931973,-0.10230411775969905
2012-08-31,32.01,36.27074829931973,-0.11747064781124583
2012-09-04,32.4,36.40074829931973,-0.1099084081025471
2012-09-05,32.53,35.570748299319725,-0.08548451873242924
2012-09-06,31.7,34.47074829931973,-0.08037969687401336
2012-09-07,30.6,33.740748299319726,-0.09308472566931925
2012-09-10,29.87,33.98074829931973,-0.1209728597825499
2012-09-11,30.11,33.87074829931973,-0.11103233581040373
2012-09-12,30.0,34.19074829931973,-0.12256965722517132
2012-09-13,30.32,34.350748299319726,-0.11734091683235759
2012-09-14,30.48,33.62074829931973,-0.09341696595680105
2012-09-17,29.75,33.56074829931973,-0.11354777507738023
2012-09-18,29.69,33.34074829931973,-0.10949809124092802
2012-09-19,29.47,33.890748299319725,-0.13044115344624785
2012-09-20,30.02,34.83074829931973,-0.13811785661273568
2012-09-21,30.96,35.23074829931973,-0.12122218532049156
2012-09-24,31.36,35.420748299319726,-0.11464321038631797
2012-09-25,31.55,34.850748299319726,-0.09471097351973223
2012-09-26,30.98,35.80074829931973,-0.13465495913702252
2012-09-27,31.93,34.83074829931973,-0.08328125122067453
2012-09-28,30.96,34.72080684596577,-0.10831565241700991
2012-10-01,30.09,34.92080684596577,-0.1383360604259306
2012-10-02,30.29,34.68080684596577,-0.12660624839172474
2012-10-03,30.05,34.63080684596577,-0.1322754871505225
2012-10-04,30.0,34.22080684596577,-0.12334036613936095
2012-10-05,29.59,34.16080684596577,-0.13380266065072655
2012-10-08,29.53,33.32080684596577,-0.11376695838998663
2012-10-09,28.69,32.86080684596577,-0.12692344608324202
2012-10-10,28.23,32.88080684596577,-0.1414444258546651
2012-10-11,28.25,32.70080684596577,-0.13610694277150104
2012-10-12,28.07,33.06080684596577,-0.1509584103382151
2012-10-15,28.43,33.21080684596577,-0.14395334832241546
2012-10-16,28.58,33.01080684596577,-0.13422291877446968
2012-10-17,28.38,32.60080684596577,-0.12946939828540105
2012-10-18,27.97,32.53080684596577,-0.14019962270106956
2012-10-19,27.9,32.94080684596577,-0.15302621060671173
2012-10-22,28.31,32.43080684596577,-0.1270645798465041
2012-10-23,27.8,32.33080684596577,-0.14013899707334776
2012-10-24,27.7,32.76080684596577,-0.1544774788289125
2012-10-25,28.13,32.54080684596577,-0.1355469416245466
2012-10-26,27.91,31.96080684596577,-0.1267429469314878
2012-10-31,27.33,32.86080684596577,-0.16831013528947392
2012-11-01,28.23,32.65080684596577,-0.13539655748237622
2012-11-02,28.02,33.47080684596577,-0.16285256794228586
2012-11-05,28.84,34.92080684596577,-0.17413133873990816
2012-11-06,30.29,33.95080684596577,-0.10782679959786501
2012-11-07,29.32,34.24080684596577,-0.14371176672624286
2012-11-08,29.61,33.69080684596577,-0.12112523349836057
2012-11-09,29.06,32.68080684596577,-0.1107930677180553
2012-11-12,28.05,32.56080684596577,-0.13853486086216726
2012-11-13,27.93,31.41080684596577,-0.11081558213500098
2012-11-14,26.78,31.50080684596577,-0.1498630453832439
2012-11-15,26.87,31.74080684596577,-0.15345567205027888
2012-11-16,27.11,31.72080684596577,-0.14535591318201835
2012-11-19,27.09,31.26080684596577,-0.13341968000112625
2012-11-20,26.63,31.380806845965772,-0.15139211905179306
2012-11-21,26.75,31.92080684596577,-0.16198860106881263
2012-11-23,27.29,31.98080684596577,-0.14667568796993924
2012-11-26,27.35,30.58080684596577,-0.10564818849414948
2012-11-27,25.95,30.32080684596577,-0.14415206258099011
2012-11-28,25.69,29.89080684596577,-0.14053842265327587
2012-11-29,25.26,29.73080684596577,-0.15037623664668287
2012-11-30,25.1,29.99080684596577,-0.16307686789105702
2012-12-03,25.36,31.09080684596577,-0.1843248029669381
2012-12-04,26.46,32.23080684596577,-0.1790463041631266
2012-12-05,27.6,33.16080684596577,-0.16769214548355538
2012-12-06,28.53,32.97080684596577,-0.13468905588851654
2012-12-07,28.34,33.54080684596577,-0.15505908578318273
2012-12-10,28.91,33.66080684596577,-0.14113764021479935
2012-12-11,29.03,32.38080684596577,-0.1034812647475224
2012-12-12,27.75,32.38080684596577,-0.1430108541764984
2012-12-13,27.75,32.28080684596577,-0.14035605948715624
2012-12-14,27.65,32.68080684596577,-0.1539376573435729
2012-12-17,28.05,33.99080684596577,-0.1747768704899354
2012-12-18,29.36,34.95080684596577,-0.15996216827283616
2012-12-19,30.32,35.01080684596577,-0.13398168361567708
2012-12-20,30.38,35.09080684596577,-0.1342461821024601
2012-12-21,30.46,34.92080684596577,-0.12774065804499313
2012-12-24,30.29,35.01080684596577,-0.13483856189706
2012-12-26,30.38,34.84080684596577,-0.1280339707885465
2012-12-27,30.21,34.58080684596577,-0.1263940099904196
2012-12-28,29.95,33.93015228426396,-0.11730428590236142
2012-12-31,30.42,35.46015228426396,-0.1421356638251272
2013-01-02,31.95,34.89015228426396,-0.08426882921889745
2013-01-03,31.38,34.96015228426396,-0.10240665587361986
2013-01-04,31.45,34.99015228426396,-0.1011756752443762
2013-01-07,31.48,34.90015228426396,-0.0979982051770606
2013-01-08,31.39,36.99015228426396,-0.15139576180242775
2013-01-09,33.48,37.19015228426396,-0.09976168572543909
2013-01-10,33.68,36.80015228426396,-0.08478639599538185
2013-01-11,33.29,37.48015228426396,-0.1117965650855478
2013-01-14,33.97,37.97015228426396,-0.10534991417249995
2013-01-15,34.46,37.81015228426396,-0.08860456998630606
2013-01-16,34.3,38.53015228426396,-0.10978810187551724
2013-01-17,35.02,38.89015228426396,-0.09951496862175901
2013-01-18,35.38,41.40015228426396,-0.14541377149842505
2013-01-22,37.89,40.13015228426396,-0.05582217252493149
2013-01-23,36.62,40.38015228426396,-0.09311882376751912
2013-01-24,36.87,40.76015228426396,-0.09544008219433986
2013-01-25,37.25,40.920152284263956,-0.0896905822531685
2013-01-28,37.41,37.420152284263956,-0.00027130526318641657
2013-01-29,33.91,37.40015228426396,-0.09331919981867132
2013-01-30,33.89,37.49015228426396,-0.0960292787547592
2013-01-31,33.98,37.18015228426396,-0.08607152170321775
2013-02-01,33.67,37.31015228426396,-0.09756465898423139
2013-02-04,33.8,37.47015228426396,-0.0979486887702159
2013-02-05,33.96,38.13015228426396,-0.1093662635589564
2013-02-06,34.62,38.25015228426396,-0.09490556422588159
2013-02-07,34.74,38.99015228426396,-0.10900578826359897
2013-02-08,35.48,38.56015228426396,-0.07987915248770794
2013-02-11,35.05,38.19015228426396,-0.08222413623518976
2013-02-12,34.68,38.52015228426396,-0.09969203278131167
2013-02-13,35.01,38.46015228426396,-0.08970719249272452
2013-02-14,34.95,37.96015228426396,-0.07929768726222397
2013-02-15,34.45,37.69015228426396,-0.08596813989570307
2013-02-19,34.18,36.01015228426396,-0.05082323089935159
2013-02-20,32.5,35.23015228426396,-0.07749476250443055
2013-02-21,31.72,35.350152284263956,-0.10269127711452353
2013-02-22,31.84,34.350152284263956,-0.07307543394542315
2013-02-25,30.84,34.84015228426396,-0.11481443168291439
2013-02-26,31.33,35.48015228426396,-0.11697109558643648
2013-02-27,31.97,35.670152284263956,-0.10373244988629604
2013-02-28,32.16,35.83015228426396,-0.10243194768323205
2013-03-01,32.32,35.55015228426396,-0.09086184099677586
2013-03-04,32.04,35.85015228426396,-0.10627994698746057
2013-03-05,32.34,36.53015228426396,-0.11470393694660141
2013-03-06,33.02,35.73015228426396,-0.07585056628649023
2013-03-07,32.22,36.01015228426396,-0.10525232590921907
2013-03-08,32.5,36.84015228426396,-0.11781037849069442
2013-03-11,33.33,38.45015228426396,-0.13316338115933612
2013-03-12,34.94,38.82015228426396,-0.09995201090019457
2013-03-13,35.31,39.40015228426396,-0.10381057044537179
2013-03-14,35.89,38.86015228426396,-0.07643182308028929
2013-03-15,35.35,38.80015228426396,-0.08892110162318156
2013-03-18,35.29,37.90015228426396,-0.06886917669055614
2013-03-19,34.39,38.46015228426396,-0.1058277734882831
2013-03-20,34.95,38.03015228426396,-0.08099237313699792
2013-03-21,34.52,38.23015228426396,-0.09704780291422233
2013-03-22,34.72,38.23015228426396,-0.09181633016169766
2013-03-25,34.72,39.39015228426396,-0.11856141734515835
2013-03-26,35.88,40.19015228426396,-0.1072439898654366
