date,TPR,dcf,Deviation
2015-09-17,29.85,33.76017316017316,-0.11582207062806138
2015-09-18,29.1,33.95017316017316,-0.1428615146464961
2015-09-21,29.29,33.58017316017316,-0.1277591136802535
2015-09-22,28.92,33.06017316017316,-0.12523144207728254
2015-09-23,28.4,33.39017316017316,-0.14945035283989783
2015-09-24,28.73,33.14017316017316,-0.13307634630808662
2015-09-25,28.48,30.91107438016529,-0.07864735952773083
2015-09-28,27.44,31.21107438016529,-0.1208248820348784
2015-09-29,27.74,32.40107438016529,-0.14385555014245532
2015-09-30,28.93,31.92107438016529,-0.0937021838470401
2015-10-01,28.45,32.82107438016529,-0.1331788938270363
2015-10-02,29.35,33.781074380165286,-0.13117032129584993
2015-10-05,30.31,33.88107438016529,-0.10540026978175976
2015-10-06,30.41,33.82107438016529,-0.10085647610785986
2015-10-07,30.35,34.92107438016529,-0.13089730087919615
2015-10-08,31.45,34.75107438016529,-0.09499200928445051
2015-10-09,31.28,34.30107438016529,-0.08807521148411124
2015-10-12,30.83,34.27107438016529,-0.10040754316581457
2015-10-13,30.8,34.24107438016529,-0.10049551430426451
2015-10-14,30.77,33.33107438016529,-0.07683743857021719
2015-10-15,29.86,33.16107438016529,-0.0995466655368612
2015-10-16,29.69,33.64107438016529,-0.117447924983479
2015-10-19,30.17,33.531074380165286,-0.10023759877355642
2015-10-20,30.06,33.531074380165286,-0.10351813785658293
2015-10-21,30.06,33.62107438016529,-0.1059179233804064
2015-10-22,30.15,33.60107438016529,-0.10270726290235699
2015-10-23,30.13,33.79107438016529,-0.10834442074781359
2015-10-26,30.32,35.12107438016529,-0.1367006694668973
2015-10-27,31.65,34.47107438016529,-0.08183888755694091
2015-10-28,31.0,34.33107438016529,-0.09702796781943446
2015-10-29,30.86,34.67107438016529,-0.10992086193745232
2015-10-30,31.2,35.211074380165286,-0.11391513751777937
2015-11-02,31.74,36.02107438016529,-0.11884915855043532
2015-11-03,32.55,35.75107438016529,-0.08953785125801006
2015-11-04,32.28,36.19107438016529,-0.10806737426697599
2015-11-05,32.72,35.531074380165286,-0.07911594088284957
2015-11-06,32.06,34.35107438016529,-0.06669585803372069
2015-11-09,30.88,34.84107438016529,-0.1136897885795477
2015-11-10,31.37,33.711074380165286,-0.06944526163018738
2015-11-11,30.24,33.49107438016529,-0.09707286016750483
2015-11-12,30.02,32.70107438016529,-0.08198734845823552
2015-11-13,29.23,32.85107438016529,-0.11022696969544488
2015-11-16,29.38,32.40107438016529,-0.09323994459932716
2015-11-17,28.93,33.06107438016529,-0.12495281710033268
2015-11-18,29.59,33.13107438016529,-0.10688075911855233
2015-11-19,29.66,34.02107438016529,-0.12818743851040315
2015-11-20,30.55,35.02107438016529,-0.12766811011079515
2015-11-23,31.55,35.64107438016529,-0.11478538319378007
2015-11-24,32.17,35.86107438016529,-0.10292704398747232
2015-11-25,32.39,35.29107438016529,-0.08220419556837821
2015-11-27,31.82,35.24107438016529,-0.09707633607478117
2015-11-30,31.77,35.04107438016529,-0.09334971709705497
2015-12-01,31.57,34.35107438016529,-0.08096033181923157
2015-12-02,30.88,33.34107438016529,-0.07381508922308122
2015-12-03,29.87,34.05107438016529,-0.12278832478192703
2015-12-04,30.58,34.54107438016529,-0.11467721983887924
2015-12-07,31.07,34.69107438016529,-0.10438057756538233
2015-12-08,31.22,33.98107438016529,-0.0812532985059744
2015-12-09,30.51,34.59107438016529,-0.11798056155507552
2015-12-10,31.12,33.85107438016529,-0.08067910487844165
2015-12-11,30.38,34.56107438016529,-0.12097640062268489
2015-12-14,31.09,35.81107438016529,-0.13183280484821625
2015-12-15,32.34,36.80107438016529,-0.12122130821728605
2015-12-16,33.33,36.11107438016529,-0.07701444578710326
2015-12-17,32.64,35.461074380165286,-0.07955411474343876
2015-12-18,31.99,36.17107438016529,-0.11559165581374098
2015-12-21,32.7,36.50107438016529,-0.10413595886456417
2015-12-22,33.03,36.75107438016529,-0.10125076458100968
2015-12-23,33.28,36.12107438016529,-0.07865420475215357
2015-12-24,32.65,35.65197987782968,-0.08420233288913292
2015-12-28,32.62,36.03197987782968,-0.09469310011268783
2015-12-29,33.0,35.70197987782968,-0.07568151366046683
2015-12-30,32.67,35.76197987782968,-0.08645997476628875
2015-12-31,32.73,36.67197987782968,-0.10749296577283618
2016-01-04,33.64,37.00197987782968,-0.09085945911353965
2016-01-05,33.97,35.82197987782968,-0.0516995398955008
2016-01-06,32.79,35.92197987782968,-0.08718839798033162
2016-01-07,32.89,34.98197987782968,-0.059801643164156704
2016-01-08,31.95,35.80197987782968,-0.10759125308081119
2016-01-11,32.77,35.62197987782968,-0.08006236283359103
2016-01-12,32.59,34.55197987782968,-0.05678342846826512
2016-01-13,31.52,34.79197987782968,-0.09404408399059438
2016-01-14,31.76,34.46197987782968,-0.07840466181596062
2016-01-15,31.43,34.19197987782968,-0.08077858865436949
2016-01-19,31.16,34.49197987782968,-0.09660158360382687
2016-01-20,31.46,35.50197987782968,-0.11385223843118175
2016-01-21,32.47,35.46197987782968,-0.0843714842808374
2016-01-22,32.43,33.38197987782968,-0.02851777759478935
2016-01-25,30.35,36.36197987782968,-0.16533697829515748
2016-01-26,33.33,37.22197987782968,-0.10456133420640101
2016-01-27,34.19,38.85197987782968,-0.11999336694009699
2016-01-28,35.82,40.08197987782968,-0.10633157071632293
2016-01-29,37.05,40.24197987782968,-0.07931965294749876
2016-02-01,37.21,40.18197987782968,-0.07396300249180765
2016-02-02,37.15,39.45197987782968,-0.05834890631492218
2016-02-03,36.42,39.12197987782968,-0.06906551985015674
2016-02-04,36.09,38.08197987782968,-0.05230767633983646
2016-02-05,35.05,37.46197987782968,-0.06438474116145443
2016-02-08,34.43,37.08197987782968,-0.07151667431369346
2016-02-09,34.05,36.68197987782968,-0.07175130368086902
2016-02-10,33.65,36.66197987782968,-0.08215540698747403
2016-02-11,33.63,37.56197987782968,-0.10467978233890862
2016-02-12,34.53,38.61197987782968,-0.105717963459664
2016-02-16,35.58,39.00197987782968,-0.08773861964312424
2016-02-17,35.97,39.34197987782968,-0.0857094606906117
2016-02-18,36.31,38.85197987782968,-0.06542729317329388
2016-02-19,35.82,39.21197987782968,-0.08650366261529907
2016-02-22,36.18,39.98197987782968,-0.09509233633369685
2016-02-23,36.95,40.92197987782968,-0.09706226066499724
2016-02-24,37.89,41.93197987782968,-0.09639372835735716
2016-02-25,38.9,41.60197987782968,-0.0649483482700689
2016-02-26,38.57,41.97197987782968,-0.08105359546373614
2016-02-29,38.94,42.36197987782968,-0.08077950765517905
2016-03-01,39.33,41.90197987782968,-0.061380867570663855
2016-03-02,38.87,41.82197987782968,-0.0705844124657179
2016-03-03,38.79,41.81197987782968,-0.07227545518436573
2016-03-04,38.78,42.22197987782968,-0.08152104396310011
2016-03-07,39.19,41.49197987782968,-0.055480116509448396
2016-03-08,38.46,41.84197987782968,-0.0808274342587132
2016-03-09,38.81,42.12197987782968,-0.07862830492383599
2016-03-10,39.09,42.69197987782968,-0.08437134768959775
2016-03-11,39.66,42.43197987782968,-0.06532761105682039
2016-03-14,39.4,41.891979877829684,-0.059485846338537596
2016-03-15,38.86,42.04197987782968,-0.07568577614746586
2016-03-16,39.01,42.75197987782968,-0.08752763938706387
2016-03-17,39.72,42.30197987782968,-0.06103685655580604
2016-03-18,39.27,42.44197987782968,-0.07473684985856699
2016-03-21,39.41,41.891979877829684,-0.05924713716248142
2016-03-22,38.86,41.78197987782968,-0.06993397360234088
2016-03-23,38.75,41.71197987782968,-0.07101029216318733
2016-03-24,38.68,41.87797273053462,-0.0763640769125119
2016-03-28,38.93,42.35797273053463,-0.08092863065808387
2016-03-29,39.41,43.26797273053462,-0.08916462887136878
2016-03-30,40.32,43.03797273053463,-0.06315289866351614
2016-03-31,40.09,43.467972730534626,-0.07771176151865311
2016-04-01,40.52,43.09797273053462,-0.0598165660053922
2016-04-04,40.15,42.657972730534624,-0.058792590692886226
2016-04-05,39.71,43.24797273053463,-0.08180667224747606
2016-04-06,40.3,43.257972730534625,-0.06837982789809927
2016-04-07,40.31,41.91797273053462,-0.03835998321940104
2016-04-08,38.97,42.257972730534625,-0.07780715727895804
2016-04-11,39.31,41.95797273053463,-0.06311012087120171
2016-04-12,39.01,42.397972730534626,-0.07990883790758796
2016-04-13,39.45,41.66797273053462,-0.05322967702024228
2016-04-14,38.72,41.92797273053463,-0.07651151538262613
2016-04-15,38.98,42.587972730534624,-0.08471811404039409
2016-04-18,39.64,43.01797273053462,-0.07852468436144833
2016-04-19,40.07,43.437972730534625,-0.07753521904504346
2016-04-20,40.49,42.937972730534625,-0.05701183765468709
2016-04-21,39.99,43.227972730534624,-0.07490457049001142
2016-04-22,40.28,43.13797273053463,-0.06625190173834128
2016-04-25,40.19,44.80797273053462,-0.10306140735949176
2016-04-26,41.86,44.94797273053462,-0.06870104574119895
2016-04-27,42.0,44.157972730534624,-0.04886937957281756
2016-04-28,41.21,43.217972730534626,-0.04646152060519815
2016-04-29,40.27,44.28797273053463,-0.090723789842031
2016-05-02,41.34,43.657972730534624,-0.05309391585453571
2016-05-03,40.71,43.367972730534625,-0.0612888397400968
2016-05-04,40.42,42.56797273053463,-0.05045983148250455
2016-05-05,39.62,42.85797273053463,-0.0755512340934339
2016-05-06,39.91,43.63797273053463,-0.08542955818674114
2016-05-09,40.69,43.55797273053462,-0.06584265866267336
2016-05-10,40.61,41.12797273053462,-0.012594171220845607
2016-05-11,38.18,40.95797273053463,-0.06782495678707312
2016-05-12,38.01,40.24797273053463,-0.0556046076039195
2016-05-13,37.3,40.59797273053462,-0.08123491171405584
2016-05-16,37.65,40.827972730534626,-0.07783812219894692
2016-05-17,37.88,40.327972730534626,-0.06070160647279754
2016-05-18,37.38,41.047972730534624,-0.08935819448657212
2016-05-19,38.1,42.077972730534626,-0.09453812701503883
2016-05-20,39.13,41.827972730534626,-0.0645016374069951
2016-05-23,38.88,42.42797273053463,-0.08362343289575125
2016-05-24,39.48,42.45797273053463,-0.07013930574205096
2016-05-25,39.51,42.27797273053463,-0.0654708007920991
2016-05-26,39.33,42.547972730534624,-0.07563163469420109
2016-05-27,39.6,42.367972730534625,-0.06533172470014703
2016-05-31,39.42,42.28797273053463,-0.06782005722548545
2016-06-01,39.34,42.717972730534626,-0.0790761479212253
2016-06-02,39.77,41.74797273053463,-0.04737889294173869
2016-06-03,38.8,41.327972730534626,-0.061168563651003094
2016-06-06,38.38,42.09797273053462,-0.08831714425616244
2016-06-07,39.15,42.16797273053462,-0.07157025901672653
2016-06-08,39.22,41.587972730534624,-0.056938883409337615
2016-06-09,38.64,40.797972730534624,-0.052894116695154314
2016-06-10,37.85,40.74797273053463,-0.07111943334454573
2016-06-13,37.8,40.397972730534626,-0.06430948275211257
2016-06-14,37.45,41.26797273053462,-0.09251660495815106
2016-06-15,38.32,41.23797273053462,-0.07075936418120798
2016-06-16,38.29,41.78797273053463,-0.08370764365840233
2016-06-17,38.84,42.34797273053462,-0.08283685155028042
2016-06-20,39.4,43.35797273053463,-0.09128592693050996
2016-06-21,40.41,43.23797273053462,-0.06540484097529187
2016-06-22,40.29,43.37797273053462,-0.07118757600123937
2016-06-23,40.43,41.42797273053463,-0.02408934506706062
2016-06-24,38.48,40.35797273053463,-0.04653288070423234
2016-06-27,37.41,41.48797273053462,-0.0982928897736497
2016-06-28,38.54,42.80797273053462,-0.099700416962056
2016-06-29,39.86,43.687972730534625,-0.08762074528258346
2016-06-30,40.74,43.67797273053463,-0.06726440232608899
2016-07-01,40.73,43.04554600787684,-0.053792929179086735
2016-07-05,39.97,43.095546007876834,-0.07252596375749731
2016-07-06,40.02,43.64554600787684,-0.08306794941281115
2016-07-07,40.57,44.63554600787683,-0.09108314721095567
2016-07-08,41.56,45.055546007876835,-0.07758303511105435
2016-07-11,41.98,45.665546007876834,-0.08070736759046127
2016-07-12,42.59,45.085546007876836,-0.0553513537895457
2016-07-13,42.01,45.25554600787684,-0.07171598387768752
2016-07-14,42.18,45.375546007876835,-0.07042440893872914
2016-07-15,42.3,46.445546007876835,-0.08925605067004239
2016-07-18,43.37,46.35554600787683,-0.06440536818117781
2016-07-19,43.28,46.11554600787684,-0.06148785503683518
2016-07-20,43.04,45.79554600787684,-0.060170611513243766
2016-07-21,42.72,46.00554600787684,-0.0714163028804028
2016-07-22,42.93,46.335546007876836,-0.07349748306187887
2016-07-25,43.26,46.20554600787683,-0.06374875447580897
2016-07-26,43.13,46.17554600787683,-0.06595582015115331
2016-07-27,43.1,45.875546007876835,-0.06050164519895351
2016-07-28,42.8,46.18554600787684,-0.07330315002229149
2016-07-29,43.11,46.53554600787683,-0.0736113853117144
2016-08-01,43.46,44.74554600787683,-0.028730144619322107
2016-08-02,41.67,44.82554600787684,-0.0703961532855023
2016-08-03,41.75,44.47554600787684,-0.061281901011268736
2016-08-04,41.4,45.10554600787683,-0.08215278021974792
2016-08-05,42.03,44.525546007876834,-0.056047510510828014
2016-08-08,41.45,43.595546007876834,-0.04921479839911114
2016-08-09,40.52,42.67554600787683,-0.05051009792537786
2016-08-10,39.6,42.945546007876835,-0.07790204849795623
2016-08-11,39.87,42.405546007876836,-0.059792792372154846
2016-08-12,39.33,42.79554600787684,-0.08097912823075049
2016-08-15,39.72,42.525546007876834,-0.06597319191050888
2016-08-16,39.45,42.29554600787684,-0.0672776752272426
2016-08-17,39.22,42.53554600787683,-0.07794765364626688
2016-08-18,39.46,43.38554600787683,-0.09048050258867624
2016-08-19,40.31,42.835546007876836,-0.058959117911381864
2016-08-22,39.76,43.54554600787684,-0.08693302426824734
2016-08-23,40.47,42.945546007876835,-0.05764383592707811
2016-08-24,39.87,42.905546007876836,-0.07074950187837159
2016-08-25,39.83,41.985546007876835,-0.051340192347919866
2016-08-26,38.91,42.06554600787683,-0.07501497798901635
2016-08-29,38.99,41.665546007876834,-0.06421483129900718
2016-08-30,38.59,41.25554600787684,-0.06461061034964621
2016-08-31,38.18,41.46554600787683,-0.0792355660106997
2016-09-01,38.39,41.22554600787684,-0.06878128448159437
2016-09-02,38.15,40.915546007876834,-0.06759157038609309
2016-09-06,37.84,41.60554600787683,-0.09050586686601658
2016-09-07,38.53,40.49554600787683,-0.04853733809378713
2016-09-08,37.42,39.665546007876834,-0.05661200295669466
2016-09-09,36.59,40.32554600787684,-0.09263472854520471
2016-09-12,37.25,39.36554600787684,-0.0537410558830691
2016-09-13,36.29,38.54554600787684,-0.05851638493889577
2016-09-14,35.47,38.945546007876835,-0.08924116783916447
2016-09-15,35.87,38.11554600787684,-0.05891417657804987
2016-09-16,35.04,39.015546007876836,-0.1018964596080294
2016-09-19,35.94,38.915546007876834,-0.07646162814404711
2016-09-20,35.84,39.10554600787683,-0.0835059560917284
2016-09-21,36.03,39.695546007876835,-0.09234149360609567
2016-09-22,36.62,39.11554600787684,-0.06379933971455498
2016-09-23,36.04,38.64554600787684,-0.06742163786082278
2016-09-26,35.57,38.72554600787684,-0.08148486808255706
2016-09-27,35.65,38.97554600787684,-0.08532391072096224
2016-09-28,35.9,39.28554600787683,-0.08617790388347979
2016-09-29,36.21,39.63554600787683,-0.0864261087054552
2016-09-30,36.56,40.087357218871944,-0.08799176258023234
2016-10-03,36.54,40.31735721887194,-0.09369059579886896
2016-10-04,36.77,40.19735721887194,-0.08526324753665293
2016-10-05,36.65,40.11735721887194,-0.08643034983473019
2016-10-06,36.57,40.04735721887194,-0.0868311284529224
2016-10-07,36.5,40.21735721887194,-0.09243166324035768
2016-10-10,36.67,39.79735721887194,-0.07858203251217244
2016-10-11,36.25,40.07735721887194,-0.09549924157847622
2016-10-12,36.53,39.837357218871944,-0.08302150166992417
2016-10-13,36.29,39.407357218871944,-0.07910597002376651
2016-10-14,35.86,38.42735721887194,-0.06681066314940576
2016-10-17,34.88,38.76735721887194,-0.10027398042442714
2016-10-18,35.22,39.37735721887194,-0.1055773549190725
2016-10-19,35.83,39.457357218871934,-0.09193107381091958
2016-10-20,35.91,39.09735721887194,-0.08152359764443196
2016-10-21,35.55,39.54735721887194,-0.10107773312762369
2016-10-24,36.0,39.19735721887194,-0.08157073450177765
2016-10-25,35.65,39.26735721887194,-0.09212122931291744
2016-10-26,35.72,39.06735721887194,-0.08568169073015675
2016-10-27,35.52,39.26735721887194,-0.09543186718639052
2016-10-28,35.72,39.43735721887194,-0.0942597953062908
2016-10-31,35.89,40.22735721887194,-0.10782108293301318
2016-11-01,36.68,39.01735721887194,-0.05990557499218341
2016-11-02,35.47,38.84735721887194,-0.08693917580656507
2016-11-03,35.3,38.88735721887195,-0.09224996182386536
2016-11-04,35.34,39.81735721887194,-0.11244737299515795
2016-11-07,36.27,39.587357218871944,-0.08379840059872701
2016-11-08,36.04,39.907357218871944,-0.09690837701082078
2016-11-09,36.36,40.26735721887194,-0.09703535291957766
2016-11-10,36.72,40.53735721887194,-0.09416887238753668
2016-11-11,36.99,41.52735721887194,-0.10926188235282053
2016-11-14,37.98,40.98735721887194,-0.07337280134488056
2016-11-15,37.44,41.16735721887194,-0.09054157154307807
2016-11-16,37.62,41.51735721887194,-0.0938729601290802
2016-11-17,37.97,41.54735721887194,-0.0861031232390157
2016-11-18,38.0,41.69735721887194,-0.08867126037423168
2016-11-21,38.15,42.02735721887194,-0.09225793567459573
2016-11-22,38.48,41.92735721887194,-0.08222214438357811
2016-11-23,38.38,41.89735721887194,-0.0839517681389127
2016-11-25,38.35,41.37735721887194,-0.07316458619767008
2016-11-28,37.83,40.94735721887194,-0.07613085265085695
2016-11-29,37.4,39.93735721887194,-0.06353342823778385
2016-11-30,36.39,39.82735721887194,-0.08630643504618896
2016-12-01,36.28,39.77735721887194,-0.08792331777166573
2016-12-02,36.23,41.02735721887194,-0.11693069074079276
2016-12-05,37.48,41.407357218871944,-0.09484684564901436
2016-12-06,37.86,41.76735721887194,-0.09355050161293099
2016-12-07,38.22,42.18735721887194,-0.0940413782804389
2016-12-08,38.64,42.12735721887194,-0.08278129579202986
2016-12-09,38.58,41.62735721887194,-0.0732056374092952
2016-12-12,38.08,41.63735721887195,-0.08543667169297653
2016-12-13,38.09,41.28735721887194,-0.07744155679236508
2016-12-14,37.74,39.907357218871944,-0.05430971554906705
2016-12-15,36.36,38.86735721887194,-0.06451061760521493
2016-12-16,35.32,38.82735721887194,-0.09033211297644528
2016-12-19,35.28,39.36735721887194,-0.10382605050543092
2016-12-20,35.82,39.207357218871934,-0.08639595879830109
2016-12-21,35.66,37.78735721887194,-0.05629812126182476
2016-12-22,34.24,37.907357218871944,-0.09674526234306224
2016-12-23,34.36,37.98735721887194,-0.09548853840956029
2016-12-27,34.44,38.68735721887194,-0.10978669839975663
2016-12-28,35.14,38.55735721887194,-0.08863048365771586
2016-12-29,35.01,38.56735721887194,-0.09223751574897232
2016-12-30,35.02,40.15762242725337,-0.12793641945711087
2017-01-03,35.51,40.88762242725337,-0.13152201346070325
2017-01-04,36.24,39.93762242725337,-0.09258494127908123
2017-01-05,35.29,40.18762242725337,-0.12186892708367925
2017-01-06,35.54,39.63762242725337,-0.1033770992388281
2017-01-09,34.99,40.12762242725337,-0.1280320666036786
2017-01-10,35.48,39.787622427253375,-0.10826538919558004
2017-01-11,35.14,39.757622427253374,-0.11614433020240289
2017-01-12,35.11,39.72762242725337,-0.11623203567514928
2017-01-13,35.08,40.37762242725337,-0.13120194079772463
2017-01-17,35.73,39.99762242725337,-0.10669690267253285
2017-01-18,35.35,39.74762242725337,-0.11063862839348326
2017-01-19,35.1,39.95762242725337,-0.12156935603706476
2017-01-20,35.31,40.08762242725337,-0.11917949077482148
2017-01-23,35.44,41.397622427253374,-0.14391218813888418
2017-01-24,36.75,40.90762242725337,-0.10163441873569978
2017-01-25,36.26,40.54762242725337,-0.10574288134762555
2017-01-26,35.9,40.22762242725337,-0.1075783793854419
2017-01-27,35.58,40.62762242725337,-0.12424114741864345
2017-01-30,35.98,41.99762242725337,-0.14328483565175287
2017-01-31,37.35,42.45762242725337,-0.12029930399434718
2017-02-01,37.81,41.63762242725337,-0.09192701706109052
2017-02-02,36.99,41.41762242725337,-0.1069018974961714
2017-02-03,36.77,41.807622427253364,-0.1204953100602405
2017-02-06,37.16,41.52762242725337,-0.105173910086098
2017-02-07,36.88,42.11762242725337,-0.12435702979910424
2017-02-08,37.47,42.17762242725337,-0.11161421996635601
2017-02-09,37.53,42.717622427253374,-0.12143986796286976
2017-02-10,38.07,42.77762242725337,-0.1100487161309407
2017-02-13,38.13,42.74762242725337,-0.10802056734527166
2017-02-14,38.1,42.79762242725337,-0.10976363080071339
2017-02-15,38.15,42.60762242725337,-0.10462030438014103
2017-02-16,37.96,42.85762242725337,-0.11427657788451995
2017-02-17,38.21,43.307622427253364,-0.1177072797246298
2017-02-21,38.66,43.27762242725337,-0.10669769197730927
2017-02-22,38.63,42.59762242725337,-0.09314187509007399
2017-02-23,37.95,42.66762242725337,-0.1105667988718314
2017-02-24,38.02,43.35762242725337,-0.12310689858995327
2017-02-27,38.71,42.73762242725338,-0.0942406759783857
2017-02-28,38.09,43.037622427253375,-0.1149604032057383
2017-03-01,38.39,43.077622427253374,-0.1088180396949604
2017-03-02,38.43,42.717622427253374,-0.10037127966461723
2017-03-03,38.07,42.66762242725337,-0.10775436187221676
2017-03-06,38.02,42.467622427253374,-0.10472972521294555
2017-03-07,37.82,43.34762242725337,-0.12751846855107007
2017-03-08,38.7,43.12762242725337,-0.1026632626160131
2017-03-09,38.48,43.91762242725337,-0.12381413488993931
2017-03-10,39.27,43.557622427253364,-0.09843563969576674
2017-03-13,38.91,43.61762242725337,-0.10792936811502907
2017-03-14,38.97,44.507622427253374,-0.12441964151880913
2017-03-15,39.86,44.31762242725337,-0.10058351922128683
2017-03-16,39.67,44.38762242725337,-0.1062823861535962
2017-03-17,39.74,43.79762242725337,-0.09264481043446982
2017-03-20,39.15,43.327622427253374,-0.09641937852157845
2017-03-21,38.68,43.18762242725337,-0.10437301647818553
2017-03-22,38.54,43.52762242725337,-0.11458522540690241
2017-03-23,38.88,43.73762242725338,-0.11106279120070639
2017-03-24,39.09,44.67762242725337,-0.12506534868437658
2017-03-27,40.03,45.557622427253364,-0.12133254838045815
2017-03-28,40.91,46.037622427253375,-0.11137895827170097
2017-03-29,41.39,46.33762242725337,-0.10677333380711906
2017-03-30,41.69,45.97762242725337,-0.09325454864564453
2017-03-31,41.33,45.56153082919915,-0.09287508018688606
2017-04-03,40.62,44.50153082919915,-0.08722241138393216
2017-04-04,39.56,44.281530829199156,-0.1066252846454393
2017-04-05,39.34,44.98153082919915,-0.12541882690966633
2017-04-06,40.04,44.57153082919915,-0.10166872765856427
2017-04-07,39.63,44.56153082919915,-0.11066789532211807
2017-04-10,39.62,45.00153082919915,-0.11958550587144368
2017-04-11,40.06,45.08153082919915,-0.11138776205768774
2017-04-12,40.14,44.67153082919915,-0.10144113588865755
2017-04-13,39.73,44.66153082919915,-0.11042010288583703
2017-04-17,39.72,44.46153082919915,-0.10664344526089176
2017-04-18,39.52,44.35153082919914,-0.10893718297584143
2017-04-19,39.41,44.721530829199146,-0.1187689851111089
2017-04-20,39.78,44.05153082919915,-0.09696668308216438
2017-04-21,39.11,44.24153082919915,-0.1159889979623483
2017-04-24,39.3,44.51153082919915,-0.11708271389714686
2017-04-25,39.57,44.36153082919915,-0.10801094415897206
2017-04-26,39.42,44.76153082919915,-0.11933306860262083
2017-04-27,39.82,44.33153082919915,-0.1017679909719611
2017-04-28,39.39,43.68153082919915,-0.09824588900008169
2017-05-01,38.74,48.09153082919915,-0.19445275847865695
2017-05-02,43.15,47.60153082919914,-0.0935165477171701
2017-05-03,42.66,47.50153082919915,-0.1019236800306037
2017-05-04,42.56,47.60153082919914,-0.10591110708789697
2017-05-05,42.66,49.65153082919915,-0.1408119893271763
2017-05-08,44.71,50.14153082919915,-0.108323992893256
2017-05-09,45.2,50.88153082919915,-0.11166194759884684
2017-05-10,45.94,50.67153082919915,-0.09337651244735312
2017-05-11,45.73,50.21153082919915,-0.08925302127201906
2017-05-12,45.27,50.35153082919914,-0.10092107917108906
2017-05-15,45.41,49.93153082919915,-0.09055462057964847
2017-05-16,44.99,49.69153082919915,-0.09461432865409913
2017-05-17,44.75,49.61153082919915,-0.09799195364352409
2017-05-18,44.67,50.26153082919915,-0.11124871719885587
2017-05-19,45.32,50.68153082919915,-0.10578865202923604
2017-05-22,45.74,50.95153082919915,-0.10228408733526295
2017-05-23,46.01,51.05153082919915,-0.09875376403631031
2017-05-24,46.11,51.01153082919915,-0.09608672293350395
2017-05-25,46.07,51.27153082919915,-0.10145066365439737
2017-05-26,46.33,51.01153082919915,-0.09177397253327346
2017-05-30,46.07,51.15153082919915,-0.09934269310857913
2017-05-31,46.21,51.10153082919914,-0.09572180617344928
2017-06-01,46.16,50.94153082919915,-0.09386311623086196
2017-06-02,46.0,51.50153082919915,-0.10682266605714208
2017-06-05,46.56,51.44153082919915,-0.09489474264300668
2017-06-06,46.5,51.29153082919915,-0.09341758281995816
2017-06-07,46.35,51.43153082919915,-0.09880185845672351
2017-06-08,46.49,51.66153082919915,-0.10010409575931878
2017-06-09,46.72,51.31153082919915,-0.08948341152562755
2017-06-12,46.37,51.08153082919915,-0.09223550572423245
2017-06-13,46.14,51.23153082919915,-0.0993827579771881
2017-06-14,46.29,51.01153082919915,-0.09255810896967898
2017-06-15,46.07,51.17153082919915,-0.09969470810297021
2017-06-16,46.23,51.49153082919915,-0.1021824510646615
2017-06-19,46.55,50.64153082919915,-0.08079398000425442
2017-06-20,45.7,51.49153082919915,-0.11247540587616323
2017-06-21,46.55,51.42153082919915,-0.09473718013919774
2017-06-22,46.48,51.65153082919915,-0.10012347642319319
2017-06-23,46.71,52.20153082919915,-0.10519865494303549
2017-06-26,47.26,52.06153082919915,-0.09222799930627801
2017-06-27,47.12,52.27153082919915,-0.0985532802938589
2017-06-28,47.33,51.80153082919915,-0.0863204379797724
2017-06-29,46.86,52.281530829199156,-0.10369877743081002
2017-06-30,47.34,56.781555869872705,-0.16627856925072781
2017-07-03,47.33,56.5515558698727,-0.1630645828930305
2017-07-05,47.1,56.1315558698727,-0.16089979566592016
2017-07-06,46.68,57.1315558698727,-0.18293840786828874
2017-07-07,47.68,57.0215558698727,-0.16382499087171176
2017-07-10,47.57,56.461555869872704,-0.1574798238002001
2017-07-11,47.01,56.5015558698727,-0.16798751333029605
2017-07-12,47.05,56.891555869872704,-0.17298798950732097
2017-07-13,47.44,57.4415558698727,-0.17411707810509325
2017-07-14,47.99,57.391555869872704,-0.16381427071239207
2017-07-17,47.94,57.2015558698727,-0.16191090834909683
2017-07-18,47.75,57.601555869872705,-0.17102933629307326
2017-07-19,48.15,57.531555869872705,-0.16306800203860827
2017-07-20,48.08,58.1915558698727,-0.17376328435837063
2017-07-21,48.74,58.0015558698727,-0.1596777143470277
2017-07-24,48.55,57.9715558698727,-0.16252032101779423
2017-07-25,48.52,57.3415558698727,-0.15384228307114267
2017-07-26,47.89,57.421555869872705,-0.1659926437986612
2017-07-27,47.97,58.141555869872704,-0.17494467971647998
2017-07-28,48.69,56.5915558698727,-0.13962429108755436
2017-07-31,47.14,57.2415558698727,-0.17647241966721827
2017-08-01,47.79,55.671555869872705,-0.14157240168202123
2017-08-02,46.22,55.601555869872705,-0.1687282976726202
2017-08-03,46.15,56.461555869872704,-0.1826296798061643
2017-08-04,47.01,57.0215558698727,-0.17557493332380814
2017-08-07,47.57,57.281555869872705,-0.16954071380209323
2017-08-08,47.83,57.211555869872704,-0.16398008631701944
2017-08-09,47.76,56.54155586987271,-0.15531153564438482
2017-08-10,47.09,57.0015558698727,-0.17388219880347688
2017-08-11,47.55,57.3715558698727,-0.17119207804211323
2017-08-14,47.92,50.0915558698727,-0.04335173528077152
2017-08-15,40.64,50.171555869872705,-0.18997927619773625
