date,JKHY,dcf,Deviation
2016-12-28,88.89,91.13753640099438,-0.024660929949932853
2016-12-29,89.18,90.73753640099437,-0.01716529302835801
2016-12-30,88.78,89.70755655186468,-0.010339781703098905
2017-01-03,88.89,90.55755655186468,-0.01841432802915377
2017-01-04,89.74,91.37755655186469,-0.017920774133801998
2017-01-05,90.56,91.66755655186468,-0.012082317818060684
2017-01-06,90.85,91.02755655186468,-0.0019505802263681815
2017-01-09,90.21,90.31755655186468,-0.0011908709222323566
2017-01-10,89.5,90.09755655186468,-0.006632328053432834
2017-01-11,89.28,90.08755655186468,-0.008964129817415567
2017-01-12,89.27,91.35755655186469,-0.022850398266503147
2017-01-13,90.54,91.00755655186468,-0.005137557468628651
2017-01-17,90.19,90.96755655186469,-0.008547624904285178
2017-01-18,90.15,91.06755655186468,-0.010075559141000001
2017-01-19,90.25,91.58755655186468,-0.014604129668065124
2017-01-20,90.77,91.84755655186468,-0.011732011087918437
2017-01-23,91.03,92.01755655186469,-0.01073226228636115
2017-01-24,91.2,91.51755655186469,-0.0034698976221542166
2017-01-25,90.7,90.51755655186469,0.0020155586947465665
2017-01-26,89.7,90.86755655186468,-0.012848992491596989
2017-01-27,90.05,90.94755655186468,-0.009868946301518688
2017-01-30,90.13,90.59755655186468,-0.005160807527927358
2017-01-31,89.78,89.89755655186468,-0.0013076723814718916
2017-02-01,89.08,89.86755655186468,-0.00876352470326891
2017-02-02,89.05,91.04755655186469,-0.021939705221268535
2017-02-03,90.23,90.50755655186468,-0.0030666671650297905
2017-02-06,89.69,90.82755655186469,-0.012524354887991751
2017-02-07,90.01,90.34755655186468,-0.0037362001225887953
2017-02-08,89.53,91.63755655186468,-0.022998829641118212
2017-02-09,90.82,91.41755655186468,-0.006536562279759295
2017-02-10,90.6,92.29755655186469,-0.018392215517761712
2017-02-13,91.48,91.86755655186468,-0.004218644387759207
2017-02-14,91.05,92.49755655186469,-0.015649673416540777
2017-02-15,91.68,93.05755655186468,-0.014803274477735773
2017-02-16,92.24,93.34755655186468,-0.01186486923467911
2017-02-17,92.53,93.97755655186468,-0.015403215458850483
2017-02-21,93.16,94.18755655186469,-0.0109096847766601
2017-02-22,93.37,94.66755655186468,-0.013706454450990169
2017-02-23,93.85,95.51755655186469,-0.017458115681165176
2017-02-24,94.7,95.57755655186469,-0.009181617353740235
2017-02-27,94.76,94.58755655186468,0.0018231092378495628
2017-02-28,93.77,96.14755655186468,-0.024728205657334246
2017-03-01,95.33,95.28755655186468,0.00044542487677512455
2017-03-02,94.47,95.81755655186468,-0.014063774952717267
2017-03-03,95.0,95.42755655186468,-0.004480430677613612
2017-03-06,94.61,95.28755655186468,-0.007110650922147355
2017-03-07,94.47,95.08755655186468,-0.00649460953944947
2017-03-08,94.27,94.87755655186469,-0.006403585568021786
2017-03-09,94.06,95.25755655186468,-0.012571774830405724
2017-03-10,94.44,95.92755655186468,-0.015507082691722851
2017-03-13,95.11,95.65755655186469,-0.005724132746039889
2017-03-14,94.84,96.16755655186468,-0.013804619764345438
2017-03-15,95.35,95.56755655186468,-0.0022764687066851863
2017-03-16,94.75,95.91755655186468,-0.012172500987693069
2017-03-17,95.1,95.30755655186468,-0.0021777554621467132
2017-03-20,94.49,94.70755655186468,-0.0022971403738576424
2017-03-21,93.89,94.52755655186468,-0.006744663409498641
2017-03-22,93.71,94.28755655186468,-0.006125480105606429
2017-03-23,93.47,94.14755655186468,-0.0071967513197374045
2017-03-24,93.33,94.43755655186469,-0.011727924697590209
2017-03-27,93.62,94.56755655186468,-0.010019890398088038
2017-03-28,93.75,94.83755655186468,-0.011467572461864473
2017-03-29,94.02,94.73755655186469,-0.007574150927904255
2017-03-30,93.92,93.91755655186468,2.6016947469953422e-05
2017-03-31,93.1,93.3579640955579,-0.00276317181996244
2017-04-03,92.81,93.2779640955579,-0.0050168772452892085
2017-04-04,92.73,93.03796409555791,-0.0033100906554833776
2017-04-05,92.49,92.70796409555791,-0.002351082754155298
2017-04-06,92.16,92.51796409555791,-0.003869130704045709
2017-04-07,91.97,92.82796409555792,-0.009242517639132086
2017-04-10,92.28,94.1179640955579,-0.019528302733916036
2017-04-11,93.57,94.45796409555791,-0.009400627083806401
2017-04-12,93.91,93.57796409555792,0.003548227487648825
2017-04-13,93.03,94.71796409555792,-0.017820949929360674
2017-04-17,94.17,94.96796409555792,-0.00840245553495278
2017-04-18,94.42,95.32796409555792,-0.009524635338354237
2017-04-19,94.78,96.07796409555792,-0.01350948792240203
2017-04-20,95.53,96.17796409555791,-0.006737136740741612
2017-04-21,95.63,97.0579640955579,-0.014712487623911197
2017-04-24,96.51,97.17796409555791,-0.006873616892210999
2017-04-25,96.63,97.51796409555791,-0.009105646367758458
2017-04-26,96.97,97.8679640955579,-0.009175260810382557
2017-04-27,97.32,97.46796409555792,-0.0015180792676952048
2017-04-28,96.92,97.48796409555791,-0.005825991965543453
2017-05-01,96.94,97.90796409555792,-0.009886469446072743
2017-05-02,97.36,98.0279640955579,-0.006814015793562445
2017-05-03,97.48,98.58796409555792,-0.011238330213250047
2017-05-04,98.04,98.69796409555791,-0.006666440403176654
2017-05-05,98.15,97.67796409555791,0.004832573127551143
2017-05-08,97.13,97.84796409555791,-0.007337547614754247
2017-05-09,97.3,97.94796409555791,-0.006615391157347106
2017-05-10,97.4,97.19796409555791,0.0020786022250782743
2017-05-11,96.65,96.53796409555791,0.0011605372610841158
2017-05-12,95.99,97.31796409555791,-0.01364562142148773
2017-05-15,96.77,98.92796409555791,-0.02181348939389338
2017-05-16,98.38,98.40796409555792,-0.0002841649638312127
2017-05-17,97.86,99.40796409555792,-0.015571831790759827
2017-05-18,98.86,101.18796409555792,-0.023006333968331294
2017-05-19,100.64,102.68796409555792,-0.019943565086675052
2017-05-22,102.14,103.72796409555792,-0.015308929558234041
2017-05-23,103.18,103.79796409555792,-0.005953528096071303
2017-05-24,103.25,105.67796409555791,-0.022975121789462705
2017-05-25,105.13,104.84796409555791,0.002689951177163863
2017-05-26,104.3,105.65796409555792,-0.01285245373770183
2017-05-30,105.11,106.7579640955579,-0.015436451130548146
2017-05-31,106.21,105.65796409555792,0.0052247448563631504
2017-06-01,105.11,105.7779640955579,-0.006314775494775771
2017-06-02,105.23,105.51796409555791,-0.00272905280182556
2017-06-05,104.97,104.1379640955579,0.007989746214729143
2017-06-06,103.59,104.51796409555791,-0.008878512929217597
2017-06-07,103.97,104.44796409555791,-0.004576097769800724
2017-06-08,103.9,103.81796409555791,0.0007901898785704908
2017-06-09,103.27,104.1179640955579,-0.008144263124273632
2017-06-12,103.57,104.7579640955579,-0.011340083838153547
2017-06-13,104.21,104.43796409555792,-0.002182770389408839
2017-06-14,103.89,104.93796409555792,-0.009986510645505042
2017-06-15,104.39,105.33796409555792,-0.008999263501029642
2017-06-16,104.79,105.2479640955579,-0.004351286977314794
2017-06-19,104.7,105.20796409555791,-0.0048281905264941916
2017-06-20,104.66,105.48796409555791,-0.00784889634241015
2017-06-21,104.94,105.48796409555791,-0.005194565088596614
2017-06-22,104.94,106.14796409555791,-0.011380002488511787
2017-06-23,105.6,105.9179640955579,-0.003001984585646378
2017-06-26,105.37,105.22796409555792,0.001349792383259496
2017-06-27,104.68,105.82796409555792,-0.010847455163375819
2017-06-28,105.28,104.2479640955579,0.009899818316797981
2017-06-29,103.7,104.4179640955579,-0.00687586759401726
2017-06-30,103.87,104.676551658041,-0.007705179863737421
2017-07-03,103.21,105.14655165804103,-0.01841764306583371
2017-07-05,103.68,104.08655165804102,-0.003905899960800596
2017-07-06,102.62,105.06655165804102,-0.023285732894363753
2017-07-07,103.6,105.29655165804103,-0.01611212932737549
2017-07-10,103.83,105.37655165804102,-0.01467643070215241
2017-07-11,103.91,106.71655165804101,-0.026299122436360567
2017-07-12,105.25,106.36655165804102,-0.01049720650558117
2017-07-13,104.9,106.66655165804102,-0.016561439650775833
2017-07-14,105.2,106.98655165804102,-0.01669884326911797
2017-07-17,105.52,106.66655165804102,-0.010748933383697534
2017-07-18,105.2,107.61655165804102,-0.022455204341798374
2017-07-19,106.15,107.91655165804102,-0.01636960809903143
2017-07-20,106.45,107.65655165804102,-0.011207415057037151
2017-07-21,106.19,107.65655165804102,-0.01362250262946707
2017-07-24,106.19,107.94655165804102,-0.01627242029560627
2017-07-25,106.48,108.15655165804102,-0.015501156724576193
2017-07-26,106.69,108.15655165804102,-0.013559526774465147
2017-07-27,106.69,108.54655165804103,-0.017103736873095743
2017-07-28,107.08,108.786551658041,-0.015687156473213504
2017-07-31,107.32,108.84655165804102,-0.014024804964303694
2017-08-01,107.38,107.15655165804102,0.002085251330894211
2017-08-02,105.69,107.36655165804102,-0.015615213790052485
2017-08-03,105.9,107.49655165804101,-0.014852119750964898
2017-08-04,106.03,108.08655165804102,-0.019026896746113575
2017-08-07,106.62,108.04655165804103,-0.013203120656325451
2017-08-08,106.58,107.83655165804102,-0.011652372398049726
2017-08-09,106.37,107.536551658041,-0.01084795485864709
2017-08-10,106.07,107.20655165804102,-0.010601513064857349
2017-08-11,105.74,107.81655165804102,-0.019260045198135956
2017-08-14,106.35,107.97655165804102,-0.015063934095545739
2017-08-15,106.51,103.05655165804102,0.03351022604965581
2017-08-16,101.59,100.18655165804103,0.014008350609264086
2017-08-17,98.72,99.90655165804102,-0.011876615080283592
2017-08-18,98.44,100.76655165804102,-0.023088531062731565
2017-08-21,99.3,101.86655165804102,-0.025195234512863096
2017-08-22,100.4,101.79655165804103,-0.013719046817345704
2017-08-23,100.33,101.04655165804103,-0.00709130243717726
2017-08-24,99.58,101.54655165804103,-0.019366011212900713
2017-08-25,100.08,101.94655165804102,-0.01830912009953989
2017-08-28,100.48,102.54655165804103,-0.02015232715900861
2017-08-29,101.08,103.02655165804102,-0.018893689313235318
2017-08-30,101.56,104.536551658041,-0.028473788458011073
2017-08-31,103.07,104.01655165804102,-0.009100009978727841
2017-09-01,102.55,103.27655165804102,-0.007035010816847431
2017-09-05,101.81,102.95655165804102,-0.01113626709108484
2017-09-06,101.49,103.26655165804102,-0.017203553614571487
2017-09-07,101.8,103.43655165804103,-0.015821792507656585
2017-09-08,101.97,103.96655165804101,-0.019203788393481802
2017-09-11,102.5,104.10655165804101,-0.015431801672944223
2017-09-12,102.64,103.56655165804102,-0.008946437273496755
2017-09-13,102.1,103.48655165804102,-0.013398375304094823
2017-09-14,102.02,103.20655165804102,-0.01149686370660341
2017-09-15,101.74,103.87655165804102,-0.020568180440514672
2017-09-18,102.41,103.69655165804102,-0.012406889500855
2017-09-19,102.23,103.04655165804103,-0.007924104639141505
2017-09-20,101.58,103.49655165804101,-0.01851802429489069
2017-09-21,102.03,103.72655165804102,-0.016356001726868352
2017-09-22,102.26,102.95655165804102,-0.006765491334194462
2017-09-25,101.49,102.64655165804103,-0.011267321106840478
2017-09-26,101.18,103.20655165804102,-0.019635881884278783
2017-09-27,101.74,104.08655165804102,-0.022544234780207062
2017-09-28,102.62,104.25655165804103,-0.015697350737331917
2017-09-29,102.79,105.1160348247173,-0.022128258819846036
2017-10-02,102.84,105.90603482471731,-0.028950520428716153
2017-10-03,103.63,106.1960348247173,-0.024163188662860158
2017-10-04,103.92,106.1460348247173,-0.020971436459150228
2017-10-05,103.87,106.68603482471731,-0.026395533673587046
2017-10-06,104.41,107.5860348247173,-0.029520883727072955
2017-10-09,105.31,107.5960348247173,-0.021246459764446057
2017-10-10,105.32,107.15603482471731,-0.01713421766418144
2017-10-11,104.88,107.45603482471732,-0.023972919054005337
2017-10-12,105.18,107.37603482471731,-0.020451815233279436
2017-10-13,105.1,107.24603482471731,-0.020010388526016776
2017-10-16,104.97,106.62603482471731,-0.01553124269733619
2017-10-17,104.35,106.43603482471731,-0.019598952818494886
2017-10-18,104.16,107.74603482471731,-0.03328229043928277
2017-10-19,105.47,108.0560348247173,-0.02393234981194925
2017-10-20,105.78,108.6760348247173,-0.0266483298676502
2017-10-23,106.4,108.31603482471732,-0.017689299906684552
2017-10-24,106.04,109.1960348247173,-0.02890246728998358
2017-10-25,106.92,111.1160348247173,-0.03776264003063501
2017-10-26,108.84,112.71603482471731,-0.03438760803416174
2017-10-27,110.44,112.8160348247173,-0.021061144618395478
2017-10-30,110.54,112.40603482471731,-0.016600842006633698
2017-10-31,110.13,112.0360348247173,-0.01701269442192721
2017-11-01,109.76,113.24603482471731,-0.030782842243554098
2017-11-02,110.97,113.88603482471731,-0.02560484987650502
2017-11-03,111.61,114.07603482471731,-0.021617466179522093
2017-11-06,111.8,114.8360348247173,-0.026437997701256655
2017-11-07,112.56,116.13603482471731,-0.030791776472432364
2017-11-08,113.86,116.23603482471731,-0.020441464889096927
2017-11-09,113.96,115.96603482471731,-0.017298468708958126
2017-11-10,113.69,115.12603482471731,-0.012473588853326834
2017-11-13,112.85,115.37603482471731,-0.021893929953087254
2017-11-14,113.1,114.6160348247173,-0.013227074440638087
2017-11-15,112.34,114.46603482471731,-0.018573499361386303
2017-11-16,112.19,114.35603482471731,-0.018941150137265383
2017-11-17,112.08,114.71603482471731,-0.02297878259778674
2017-11-20,112.44,115.62603482471731,-0.027554649171764534
2017-11-21,113.35,116.49603482471731,-0.027005509925302706
2017-11-22,114.22,116.84603482471731,-0.022474316981801468
2017-11-24,114.57,117.23603482471731,-0.022740745443185384
2017-11-27,114.96,117.60603482471731,-0.022499141550525237
2017-11-28,115.33,116.1760348247173,-0.007282352388715774
2017-11-29,113.9,117.59603482471731,-0.0314299272949673
2017-11-30,115.32,116.3060348247173,-0.008477933464100529
2017-12-01,114.03,117.7560348247173,-0.031641986164561264
2017-12-04,115.48,117.04603482471731,-0.013379648674664901
2017-12-05,114.77,118.15603482471731,-0.028657315978320108
2017-12-06,115.88,119.0860348247173,-0.026922004997783855
2017-12-07,116.81,119.5660348247173,-0.023050315490997342
2017-12-08,117.29,119.1660348247173,-0.015743033050288013
2017-12-11,116.89,118.5860348247173,-0.014302146346525713
2017-12-12,116.31,118.54603482471731,-0.018862164626792577
2017-12-13,116.27,118.3360348247173,-0.01745905064148534
2017-12-14,116.06,120.51603482471731,-0.03697462193473522
2017-12-15,118.24,120.5560348247173,-0.019211272401955748
2017-12-18,118.28,120.1660348247173,-0.01569524056833871
2017-12-19,117.89,120.09603482471731,-0.01836892307008353
2017-12-20,117.82,119.68603482471731,-0.015591082346826601
2017-12-21,117.41,119.1160348247173,-0.014322461516014906
2017-12-22,116.84,119.10603482471731,-0.019025356927145798
2017-12-26,116.83,119.1960348247173,-0.019849945748586784
2017-12-27,116.92,119.5660348247173,-0.02213032178073282
2017-12-28,117.29,119.23603482471731,-0.016320861621891947
2017-12-29,116.96,116.93374404040925,0.00022453706418290587
2018-01-02,116.19,117.08374404040924,-0.007633374280385019
2018-01-03,116.34,119.38374404040924,-0.025495464770974086
2018-01-04,118.64,120.52374404040924,-0.01562965086595436
2018-01-05,119.78,120.56374404040925,-0.0065006610954828625
2018-01-08,119.82,121.76374404040925,-0.015963241404306605
2018-01-09,121.02,123.07374404040925,-0.016687101350674305
2018-01-10,122.33,123.42374404040925,-0.008861698767225534
2018-01-11,122.68,124.12374404040925,-0.011631489620061886
2018-01-12,123.38,124.47374404040924,-0.008786945783957223
2018-01-16,123.73,125.53374404040925,-0.01436859909020649
2018-01-17,124.79,125.17374404040925,-0.0030656911587254587
2018-01-18,124.43,125.89374404040925,-0.011626821106689889
2018-01-19,125.15,126.06374404040925,-0.0072482698920661726
2018-01-22,125.32,126.74374404040924,-0.01123324903480305
2018-01-23,126.0,125.89374404040925,0.0008440130238454024
2018-01-24,125.15,126.29374404040925,-0.009056220869050224
2018-01-25,125.55,127.27374404040924,-0.013543594976368034
2018-01-26,126.53,127.15374404040925,-0.004905431964402296
2018-01-29,126.41,125.99374404040924,0.0033037827612873993
2018-01-30,125.25,125.40374404040925,-0.0012259924261887045
2018-01-31,124.66,125.40374404040925,-0.005930796134520522
2018-02-01,124.66,123.70374404040925,0.007730210326361453
2018-02-02,122.96,118.71374404040925,0.035768865634844715
2018-02-05,117.97,118.71374404040925,-0.006265020503068985
2018-02-06,117.97,117.97374404040924,-3.173621757701639e-05
2018-02-07,117.23,115.11374404040924,0.01838404247235559
2018-02-08,114.37,116.07374404040925,-0.014678117385583
2018-02-09,115.33,117.04374404040925,-0.014641910633152566
2018-02-12,116.3,117.87374404040925,-0.013351099120680776
2018-02-13,117.13,120.02374404040924,-0.024109763143490892
2018-02-14,119.28,121.65374404040925,-0.0195122974564661
2018-02-15,120.91,122.82374404040925,-0.015581222143656759
2018-02-16,122.08,121.75374404040925,0.002679638003431517
2018-02-20,121.01,120.17374404040925,0.006958724355875523
2018-02-21,119.43,120.90374404040925,-0.012189399526921885
2018-02-22,120.16,122.69374404040924,-0.020650963586006155
2018-02-23,121.95,122.18374404040925,-0.001913053510063878
2018-02-26,121.44,120.30374404040924,0.009444892747553224
2018-02-27,119.56,118.04374404040925,0.012844865027931585
2018-02-28,117.3,118.42374404040925,-0.009489178454160307
2018-03-01,117.68,119.83374404040924,-0.017972767667869705
2018-03-02,119.09,121.75374404040925,-0.02187812835985692
2018-03-05,121.01,122.64374404040925,-0.013321054842152735
2018-03-06,121.9,122.95374404040925,-0.008570247686503385
2018-03-07,122.21,123.13374404040924,-0.007501956897421169
2018-03-08,122.39,124.67374404040925,-0.018317762556878336
2018-03-09,123.93,124.15374404040925,-0.0018021529849024942
2018-03-12,123.41,124.80374404040924,-0.011167485808422306
2018-03-13,124.06,125.75374404040925,-0.013468736484418153
2018-03-14,125.01,125.75374404040925,-0.005914289439925113
2018-03-15,125.01,125.99374404040924,-0.00780788004913735
2018-03-16,125.25,125.64374404040925,-0.0031338133340137464
2018-03-19,124.9,126.10374404040925,-0.009545664560312472
2018-03-20,125.36,126.07374404040925,-0.0056613218385938024
2018-03-21,125.33,123.23374404040925,0.017010405517691396
2018-03-22,122.49,119.94374404040924,0.021228751694902126
2018-03-23,119.2,121.62374404040925,-0.019928214342784578
2018-03-26,120.88,120.46374404040925,0.003455445975937055
2018-03-27,119.72,120.28374404040925,-0.004686784942609212
2018-03-28,119.54,121.69374404040924,-0.0176980670402751
2018-03-29,120.95,120.09984997293326,0.0070786934976050375
2018-04-02,119.36,120.42984997293325,-0.008883594666718508
2018-04-03,119.69,120.98984997293326,-0.010743462970026374
2018-04-04,120.25,121.12984997293326,-0.007263692418754464
2018-04-05,120.39,119.11984997293327,0.010662790688162671
2018-04-06,118.38,119.22984997293327,-0.0071278289214169455
2018-04-09,118.49,121.28984997293325,-0.023083959404336496
2018-04-10,120.55,120.94984997293327,-0.0033059154105833377
2018-04-11,120.21,120.87984997293326,-0.0055414527159262095
2018-04-12,120.14,120.25984997293327,-0.000996591738308683
2018-04-13,119.52,122.03984997293325,-0.020647763607478442
2018-04-16,121.3,123.21984997293326,-0.01558068747328445
2018-04-17,122.48,123.81984997293326,-0.01082096265846022
2018-04-18,123.08,123.01984997293326,0.0004889457033152578
2018-04-19,122.28,122.16984997293326,0.0009016138359108083
2018-04-20,121.43,122.32984997293326,-0.007355931304847907
2018-04-23,121.59,121.41984997293326,0.00140133616624194
2018-04-24,120.68,119.98984997293326,0.0057517367279185105
2018-04-25,119.25,122.44984997293327,-0.026131922363649807
2018-04-26,121.71,120.84984997293326,0.007117510094215129
2018-04-27,120.11,120.21984997293326,-0.0009137423891145691
2018-04-30,119.48,122.16984997293326,-0.022017297831905314
2018-05-01,121.43,118.66984997293326,0.02325906730055105
2018-05-02,117.93,121.59984997293326,-0.030179724512407802
2018-05-03,120.86,123.64984997293327,-0.022562501883697905
2018-05-04,122.91,122.53984997293325,0.003020650238665157
2018-05-07,121.8,122.86984997293327,-0.008707180591243091
2018-05-08,122.13,123.46984997293326,-0.010851636842735157
2018-05-09,122.73,123.77984997293326,-0.008481590284386553
2018-05-10,123.04,124.72984997293327,-0.013548079896672394
2018-05-11,123.99,122.97984997293327,0.008213947466101601
2018-05-14,122.24,122.19984997293327,0.00032856036300876745
2018-05-15,121.46,123.01984997293326,-0.012679660829341466
2018-05-16,122.28,122.98984997293326,-0.005771614268083702
2018-05-17,122.25,123.14984997293327,-0.007306951434622455
2018-05-18,122.41,123.07984997293326,-0.005442401604166536
2018-05-21,122.34,120.97984997293327,0.011242781565451221
2018-05-22,120.24,122.50984997293327,-0.018527897744016197
2018-05-23,121.77,122.86984997293327,-0.00895134138420084
2018-05-24,122.13,122.45984997293326,-0.0026935356609220085
2018-05-25,121.72,122.77984997293326,-0.008632116533510259
2018-05-29,122.04,124.56984997293326,-0.020308686038258417
2018-05-30,123.83,125.79984997293326,-0.015658603514686953
2018-05-31,125.06,125.55984997293326,-0.003980969816713031
2018-06-01,124.82,127.56984997293326,-0.021555641662326153
2018-06-04,126.83,127.86984997293327,-0.008132096605676598
2018-06-05,127.13,129.86984997293325,-0.021096890259781453
2018-06-06,129.13,129.33984997293325,-0.0016224695867296246
2018-06-07,128.6,130.38984997293326,-0.013726911821010712
2018-06-08,129.65,129.78984997293327,-0.0010775108605366457
2018-06-11,129.05,130.29984997293326,-0.009592106001602319
2018-06-12,129.56,130.32984997293326,-0.005906935157933058
2018-06-13,129.59,131.82984997293326,-0.016990461366626297
2018-06-14,131.09,132.02984997293325,-0.0071184658100112985
2018-06-15,131.29,132.8498499729333,-0.011741450767547845
2018-06-18,132.11,133.88984997293326,-0.013293389852128912
2018-06-19,133.15,131.87984997293324,0.009631115195592344
2018-06-20,131.14,131.76984997293326,-0.004779924793590129
2018-06-21,131.03,132.04984997293326,-0.007723219474632503
2018-06-22,131.31,130.20984997293326,0.008449053795050343
2018-06-25,129.47,130.66984997293326,-0.009182301603482323
2018-06-26,129.93,129.14984997293325,0.0060406576332086015
2018-06-27,128.41,130.14984997293325,-0.013368052082235127
2018-06-28,129.41,131.0998499729333,-0.01288979333906326
2018-06-29,130.36,132.26640458851583,-0.014413369702205858
2018-07-02,130.6,133.42640458851582,-0.021183247777922243
2018-07-03,131.76,134.27640458851585,-0.01874048233736425
2018-07-05,132.61,135.32640458851583,-0.020072982776535908
2018-07-06,133.66,136.2864045885158,-0.019271214883433196
2018-07-09,134.62,135.91640458851583,-0.009538249576573676
2018-07-10,134.25,136.96640458851581,-0.019832634116932812
2018-07-11,135.3,138.61640458851582,-0.023925051283508525
2018-07-12,136.95,137.04640458851583,-0.0007034448572751373
2018-07-13,135.38,136.8364045885158,-0.010643399999403558
2018-07-16,135.17,137.9364045885158,-0.020055652434673887
2018-07-17,136.27,137.46640458851581,-0.008703250747679414
2018-07-18,135.8,137.46640458851581,-0.012122267935237852
2018-07-19,135.8,137.57640458851583,-0.01291213121776913
2018-07-20,135.91,138.5564045885158,-0.019099835885429295
2018-07-23,136.89,139.10640458851583,-0.01593315990785682
2018-07-24,137.44,140.02640458851585,-0.018470834812307713
2018-07-25,138.36,140.3764045885158,-0.014364270081047237
2018-07-26,138.71,139.0564045885158,-0.002491108478899884
2018-07-27,137.39,136.77640458851585,0.004486120346050226
2018-07-30,135.11,136.36640458851582,-0.009213446613240195
2018-07-31,134.7,137.71640458851581,-0.021903015821016947
2018-08-01,136.05,139.8464045885158,-0.027146958834489476
2018-08-02,138.18,140.29640458851583,-0.015085237534940066
2018-08-03,138.63,141.44640458851583,-0.0199114611411233
2018-08-06,139.78,142.14640458851582,-0.01664765700804094
2018-08-07,140.48,142.1564045885158,-0.011792677180942568
2018-08-08,140.49,142.67640458851582,-0.015324219830332053
2018-08-09,141.01,142.38640458851583,-0.009666685471085068
2018-08-10,140.72,143.3364045885158,-0.01825359437490326
2018-08-13,141.67,144.73640458851582,-0.02118613210846021
2018-08-14,143.07,144.5564045885158,-0.010282523231999963
2018-08-15,142.89,144.16640458851583,-0.008853689541325482
2018-08-16,142.5,144.9064045885158,-0.016606613043427365
2018-08-17,143.24,146.1564045885158,-0.019953997888266017
2018-08-20,144.49,145.76640458851583,-0.008756507318123052
2018-08-21,144.1,156.95640458851582,-0.08191067208898406
2018-08-22,155.29,158.26640458851583,-0.018806294338045593
2018-08-23,156.6,160.13640458851583,-0.022083701689212587
2018-08-24,158.47,158.8764045885158,-0.0025579921044184273
2018-08-27,157.21,158.67640458851582,-0.009241478544453674
2018-08-28,157.01,159.29640458851583,-0.014353146227135016
2018-08-29,157.63,159.82640458851583,-0.013742438830246062
2018-08-30,158.16,160.10640458851583,-0.012156943961849742
2018-08-31,158.44,160.94640458851583,-0.015572914442691932
2018-09-04,159.28,159.64640458851582,-0.0022951007851396144
2018-09-05,157.98,161.23640458851582,-0.020196459954725188
2018-09-06,159.57,161.66640458851583,-0.012967472084579046
2018-09-07,160.0,161.46640458851581,-0.009081793777800606
2018-09-10,159.8,162.17640458851582,-0.014653207996227158
2018-09-11,160.51,163.20640458851582,-0.01652143857536803
2018-09-12,161.54,163.48640458851582,-0.01190560519949535
2018-09-13,161.82,164.52640458851585,-0.01644966712355156
2018-09-14,162.86,161.60640458851583,0.007757089916554438
2018-09-17,159.94,162.9064045885158,-0.01820925700256315
2018-09-18,161.24,161.0964045885158,0.000891363229682085
2018-09-19,159.43,161.94640458851583,-0.015538502351501227
2018-09-20,160.28,160.8764045885158,-0.003707222261967291
2018-09-21,159.21,161.17640458851582,-0.012200325435575143
2018-09-24,159.51,161.42640458851582,-0.011871692201785966
2018-09-25,159.76,159.91640458851583,-0.0009780396759062615
2018-09-26,158.25,160.85640458851583,-0.01620330005002435
2018-09-27,159.19,161.74640458851584,-0.015805016470192057
2018-09-28,160.08,160.5215120523105,-0.002750485256870827
2018-10-01,159.04,160.6015120523105,-0.009722897576468048
2018-10-02,159.12,160.5415120523105,-0.008854482769835359
2018-10-03,159.06,159.28151205231052,-0.001390695313325252
2018-10-04,157.8,160.1415120523105,-0.014621518320281801
2018-10-05,158.66,155.8015120523105,0.01834698463471751
2018-10-08,154.32,158.06151205231055,-0.023671240416024197
2018-10-09,156.58,151.5215120523105,0.033384618983627545
2018-10-10,150.04,148.8015120523105,0.00832308711523111
2018-10-11,147.32,151.56151205231055,-0.02798541658021081
2018-10-12,150.08,151.25151205231052,-0.007745456798510131
2018-10-15,149.77,155.7115120523105,-0.038157179093569304
2018-10-16,154.23,156.3015120523105,-0.013253307822237992
2018-10-17,154.82,154.4215120523105,0.0025805209545837204
2018-10-18,152.94,154.43151205231052,-0.009658080999720542
2018-10-19,152.95,155.4015120523105,-0.015775342336986298
2018-10-22,153.92,153.2915120523105,0.0040999526932385955
2018-10-23,151.81,150.3315120523105,0.00983485050808941
2018-10-24,148.85,151.9115120523105,-0.020153259031851944
2018-10-25,150.43,150.43151205231052,-1.0051433306013102e-05
2018-10-26,148.95,147.56151205231055,0.009409553537220505
2018-10-29,146.08,149.3215120523105,-0.021708272356463443
2018-10-30,147.84,151.31151205231055,-0.022942815158111696
2018-10-31,149.83,151.1015120523105,-0.008414952537803222
2018-11-01,149.62,150.69151205231051,-0.007110633092184737
2018-11-02,149.21,151.2015120523105,-0.013171244290344775
2018-11-05,149.72,152.22151205231052,-0.016433367522002307
2018-11-06,150.74,148.1315120523105,0.017609271056170384
2018-11-07,146.65,144.5815120523105,0.014306725101485451
2018-11-08,143.1,142.9815120523105,0.0008286941856241459
2018-11-09,141.5,142.7915120523105,-0.00904473966097774
2018-11-12,141.31,140.19151205231051,0.007978285784321582
2018-11-13,138.71,137.18151205231052,0.011142084125057794
2018-11-14,135.7,140.1315120523105,-0.03162395086878289
2018-11-15,138.65,140.4115120523105,-0.012545353486787092
2018-11-16,138.93,136.75151205231052,0.015930265888805417
2018-11-19,135.27,136.2915120523105,-0.007495052603998076
2018-11-20,134.81,137.6715120523105,-0.020785070270915806
2018-11-21,136.19,137.2415120523105,-0.007661763824852841
2018-11-23,135.76,138.59151205231055,-0.02043063107098375
2018-11-26,137.11,137.50151205231052,-0.002847329069090909
