date,DXC,dcf,Deviation
2002-07-01,20.71,,
2002-07-02,20.1,,
2002-07-03,20.3,,
2002-07-05,20.27,,
2002-07-08,20.12,,
2002-07-09,19.45,,
2002-07-10,19.48,,
2002-07-11,18.92,,
2002-07-12,19.5,,
2002-07-15,19.25,,
2002-07-16,19.43,,
2002-07-17,20.07,,
2002-07-18,18.85,,
2002-07-19,18.21,,
2002-07-22,17.7,,
2002-07-23,17.58,,
2002-07-24,17.93,,
2002-07-25,17.79,,
2002-07-26,17.82,,
2002-07-29,18.51,,
2002-07-30,18.88,,
2002-07-31,18.38,,
2002-08-01,17.83,,
2002-08-02,17.49,,
2002-08-05,16.42,,
2002-08-06,17.3,,
2002-08-07,17.44,,
2002-08-08,18.05,,
2002-08-09,18.0,,
2002-08-12,17.75,,
2002-08-13,17.39,,
2002-08-14,18.13,,
2002-08-15,18.34,,
2002-08-16,18.38,,
2002-08-19,18.68,,
2002-08-20,18.02,,
2002-08-21,18.36,,
2002-08-22,18.4,,
2002-08-23,18.88,,
2002-08-26,18.94,,
2002-08-27,18.53,,
2002-08-28,18.02,,
2002-08-29,18.37,,
2002-08-30,18.3,,
2002-09-03,17.39,,
2002-09-04,17.89,,
2002-09-05,17.35,,
2002-09-06,17.87,,
2002-09-09,18.2,,
2002-09-10,18.31,,
2002-09-11,18.01,,
2002-09-12,17.4,,
2002-09-13,17.34,,
2002-09-16,17.71,,
2002-09-17,17.39,,
2002-09-18,17.47,,
2002-09-19,14.66,,
2002-09-20,14.9,,
2002-09-23,14.87,,
2002-09-24,12.79,,
2002-09-25,13.48,,
2002-09-26,13.92,,
2002-09-27,12.93,,
2002-09-30,13.81,,
2002-10-01,14.78,,
2002-10-02,14.26,,
2002-10-03,13.89,,
2002-10-04,12.92,,
2002-10-07,12.35,,
2002-10-08,13.15,,
2002-10-09,12.2,,
2002-10-10,12.55,,
2002-10-11,13.09,,
2002-10-14,13.52,,
2002-10-15,15.0,,
2002-10-16,14.14,,
2002-10-17,14.78,,
2002-10-18,14.82,,
2002-10-21,15.22,,
2002-10-22,14.9,,
2002-10-23,15.12,,
2002-10-24,15.46,,
2002-10-25,15.48,,
2002-10-28,15.94,,
2002-10-29,15.46,,
2002-10-30,15.56,,
2002-10-31,16.04,,
2002-11-01,16.29,,
2002-11-04,17.0,,
2002-11-05,16.57,,
2002-11-06,15.65,,
2002-11-07,15.39,,
2002-11-08,15.05,,
2002-11-11,14.58,,
2002-11-12,14.78,,
2002-11-13,15.09,,
2002-11-14,15.52,,
2002-11-15,15.51,,
2002-11-18,15.27,,
2002-11-19,14.87,,
2002-11-20,15.54,,
2002-11-21,16.52,,
2002-11-22,17.45,,
2002-11-25,17.26,,
2002-11-26,16.52,,
2002-11-27,17.35,,
2002-11-29,17.33,,
2002-12-02,16.72,,
2002-12-03,16.57,,
2002-12-04,16.4,,
2002-12-05,16.65,,
2002-12-06,16.49,,
2002-12-09,15.94,,
2002-12-10,16.34,,
2002-12-11,16.56,,
2002-12-12,17.22,,
2002-12-13,16.35,,
2002-12-16,17.31,,
2002-12-17,17.45,,
2002-12-18,17.46,,
2002-12-19,17.39,,
2002-12-20,17.21,,
2002-12-23,17.21,,
2002-12-24,17.12,,
2002-12-26,17.27,,
2002-12-27,17.01,,
2002-12-30,17.04,,
2002-12-31,17.12,,
2003-01-02,17.41,,
2003-01-03,17.12,,
2003-01-06,17.6,,
2003-01-07,17.89,,
2003-01-08,17.51,,
2003-01-09,17.69,,
2003-01-10,17.89,,
2003-01-13,17.95,,
2003-01-14,17.59,,
2003-01-15,16.97,,
2003-01-16,16.7,,
2003-01-17,16.16,,
2003-01-21,15.95,,
2003-01-22,15.85,,
2003-01-23,16.15,,
2003-01-24,15.61,,
2003-01-27,15.51,,
2003-01-28,15.85,,
2003-01-29,15.67,,
2003-01-30,15.6,,
2003-01-31,15.2,,
2003-02-03,15.4,,
2003-02-04,15.28,,
2003-02-05,16.09,,
2003-02-06,16.4,,
2003-02-07,16.57,,
2003-02-10,16.25,,
2003-02-11,16.09,,
2003-02-12,15.58,,
2003-02-13,15.4,,
2003-02-14,15.8,,
2003-02-18,15.89,,
2003-02-19,15.59,,
2003-02-20,15.35,,
2003-02-21,15.63,,
2003-02-24,15.33,,
2003-02-25,15.51,,
2003-02-26,15.16,,
2003-02-27,15.52,,
2003-02-28,15.53,,
2003-03-03,15.22,,
2003-03-04,14.46,,
2003-03-05,14.83,,
2003-03-06,14.68,,
2003-03-07,14.88,,
2003-03-10,14.68,,
2003-03-11,14.64,,
2003-03-12,14.53,,
2003-03-13,13.99,,
2003-03-14,14.02,,
2003-03-17,14.62,,
2003-03-18,14.94,,
2003-03-19,14.98,,
2003-03-20,15.26,,
2003-03-21,16.03,,
2003-03-24,15.47,,
2003-03-25,15.72,,
2003-03-26,15.81,,
2003-03-27,16.58,,
2003-03-28,16.36,,
2003-03-31,16.17,,
2003-04-01,16.1,,
2003-04-02,14.17,,
2003-04-03,15.0,,
2003-04-04,14.62,,
2003-04-07,14.85,,
2003-04-08,14.48,,
2003-04-09,14.42,,
2003-04-10,14.44,,
2003-04-11,14.56,,
2003-04-14,15.17,,
2003-04-15,15.35,,
2003-04-16,15.63,,
2003-04-17,15.74,,
2003-04-21,15.62,,
2003-04-22,16.09,,
2003-04-23,16.13,,
2003-04-24,15.89,,
2003-04-25,15.54,,
2003-04-28,16.15,,
2003-04-29,16.17,,
2003-04-30,16.37,,
2003-05-01,16.36,,
2003-05-02,16.35,,
2003-05-05,16.47,,
2003-05-06,16.86,,
2003-05-07,16.47,,
2003-05-08,15.91,,
2003-05-09,16.66,,
2003-05-12,16.34,,
2003-05-13,16.91,,
2003-05-14,18.53,,
2003-05-15,18.17,,
2003-05-16,18.62,,
2003-05-19,17.96,,
2003-05-20,17.93,,
2003-05-21,18.2,,
2003-05-22,18.22,,
2003-05-23,18.54,,
2003-05-27,19.05,,
2003-05-28,19.27,,
2003-05-29,19.13,,
2003-05-30,19.72,,
2003-06-02,20.34,,
2003-06-03,19.61,,
2003-06-04,19.96,,
2003-06-05,19.97,,
2003-06-06,20.09,,
2003-06-09,19.59,,
2003-06-10,19.78,,
2003-06-11,20.09,,
2003-06-12,19.69,,
2003-06-13,19.5,,
2003-06-16,20.15,,
2003-06-17,20.47,,
2003-06-18,20.99,,
2003-06-19,20.64,,
2003-06-20,20.71,,
2003-06-23,20.29,,
2003-06-24,19.97,,
2003-06-25,19.03,,
2003-06-26,19.55,,
2003-06-27,19.08,,
2003-06-30,18.94,,
2003-07-01,19.16,,
2003-07-02,19.24,,
2003-07-03,19.41,,
2003-07-07,20.0,,
2003-07-08,20.32,,
2003-07-09,19.87,,
2003-07-10,19.42,,
2003-07-11,19.5,,
2003-07-14,19.69,,
2003-07-15,19.97,,
2003-07-16,19.76,,
2003-07-17,19.15,,
2003-07-18,19.13,,
2003-07-21,18.79,,
2003-07-22,18.43,,
2003-07-23,19.19,,
2003-07-24,19.0,,
2003-07-25,19.72,,
2003-07-28,19.84,,
2003-07-29,19.79,,
2003-07-30,19.64,,
2003-07-31,20.16,,
2003-08-01,20.24,,
2003-08-04,21.24,,
2003-08-05,21.07,,
2003-08-06,20.97,,
2003-08-07,20.9,,
2003-08-08,20.68,,
2003-08-11,21.21,,
2003-08-12,21.67,,
2003-08-13,20.07,,
2003-08-14,20.12,,
2003-08-15,20.1,,
2003-08-18,20.58,,
2003-08-19,21.11,,
2003-08-20,21.31,,
2003-08-21,21.59,,
2003-08-22,21.19,,
2003-08-25,21.18,,
2003-08-26,20.89,,
2003-08-27,20.81,,
2003-08-28,20.74,,
2003-08-29,21.15,,
2003-09-02,21.9,,
2003-09-03,21.93,,
2003-09-04,22.19,,
2003-09-05,21.38,,
2003-09-08,21.66,,
2003-09-09,21.64,,
2003-09-10,20.75,,
2003-09-11,20.69,,
2003-09-12,20.23,,
2003-09-15,20.15,,
2003-09-16,20.04,,
2003-09-17,19.75,,
2003-09-18,19.58,,
2003-09-19,19.52,,
2003-09-22,19.47,,
2003-09-23,19.14,,
2003-09-24,18.71,,
2003-09-25,18.56,,
2003-09-26,18.3,,
2003-09-29,18.77,,
2003-09-30,18.67,,
2003-10-01,18.95,,
2003-10-02,19.15,,
2003-10-03,19.88,,
2003-10-06,19.92,,
2003-10-07,20.07,,
2003-10-08,20.0,,
2003-10-09,19.95,,
2003-10-10,20.07,,
2003-10-13,20.42,,
2003-10-14,20.17,,
2003-10-15,20.17,,
2003-10-16,19.7,,
2003-10-17,19.57,,
2003-10-20,19.71,,
2003-10-21,19.33,,
2003-10-22,19.06,,
2003-10-23,19.28,,
2003-10-24,19.05,,
2003-10-27,19.29,,
2003-10-28,19.75,,
2003-10-29,19.61,,
2003-10-30,19.46,,
2003-10-31,19.68,,
2003-11-03,19.66,,
2003-11-04,19.73,,
2003-11-05,19.49,,
2003-11-06,19.6,,
2003-11-07,20.22,,
2003-11-10,20.34,,
2003-11-11,20.27,,
2003-11-12,21.95,,
2003-11-13,22.23,,
2003-11-14,21.96,,
2003-11-17,21.12,,
2003-11-18,21.04,,
2003-11-19,20.71,,
2003-11-20,20.37,,
2003-11-21,20.42,,
2003-11-24,20.77,,
2003-11-25,20.68,,
2003-11-26,20.52,,
2003-11-28,20.57,,
2003-12-01,20.83,,
2003-12-02,21.05,,
2003-12-03,20.85,,
2003-12-04,20.81,,
2003-12-05,20.56,,
2003-12-08,20.73,,
2003-12-09,20.57,,
2003-12-10,20.68,,
2003-12-11,20.91,,
2003-12-12,21.09,,
2003-12-15,20.79,,
2003-12-16,20.93,,
2003-12-17,20.58,,
2003-12-18,20.64,,
2003-12-19,20.22,,
2003-12-22,20.79,,
2003-12-23,21.81,,
2003-12-24,21.97,,
2003-12-26,21.9,,
2003-12-29,22.01,,
2003-12-30,22.16,,
2003-12-31,21.97,,
2004-01-02,21.98,,
2004-01-05,22.81,,
2004-01-06,22.52,,
2004-01-07,22.36,,
2004-01-08,22.36,,
2004-01-09,22.03,,
2004-01-12,22.13,,
2004-01-13,21.88,,
2004-01-14,22.16,,
2004-01-15,22.29,,
2004-01-16,22.35,,
2004-01-20,22.06,,
2004-01-21,22.31,,
2004-01-22,22.66,,
2004-01-23,23.12,,
2004-01-26,23.19,,
2004-01-27,22.69,,
2004-01-28,22.48,,
2004-01-29,22.48,,
2004-01-30,22.18,,
2004-02-02,22.11,,
2004-02-03,22.17,,
2004-02-04,22.02,,
2004-02-05,22.27,,
2004-02-06,22.69,,
2004-02-09,22.92,,
2004-02-10,22.94,,
2004-02-11,23.16,,
2004-02-12,21.3,,
2004-02-13,21.32,,
2004-02-17,21.4,,
2004-02-18,21.08,,
2004-02-19,21.04,,
2004-02-20,20.62,,
2004-02-23,20.46,,
2004-02-24,20.22,,
2004-02-25,20.36,,
2004-02-26,20.27,,
2004-02-27,20.76,,
2004-03-01,20.74,,
2004-03-02,20.67,,
2004-03-03,20.94,,
2004-03-04,21.04,,
2004-03-05,21.23,,
2004-03-08,20.97,,
2004-03-09,20.92,,
2004-03-10,20.54,,
2004-03-11,20.53,,
2004-03-12,20.94,,
2004-03-15,20.52,,
2004-03-16,20.63,,
2004-03-17,20.6,,
2004-03-18,20.76,,
2004-03-19,20.52,,
2004-03-22,20.04,,
2004-03-23,20.2,,
2004-03-24,19.91,,
2004-03-25,20.27,,
2004-03-26,19.99,,
2004-03-29,20.16,,
2004-03-30,20.15,,
2004-03-31,20.04,,
2004-04-01,20.44,,
2004-04-02,20.95,,
2004-04-05,21.1,,
2004-04-06,21.29,,
2004-04-07,21.17,,
2004-04-08,21.25,,
2004-04-12,21.41,,
2004-04-13,21.52,,
2004-04-14,21.71,,
2004-04-15,21.38,,
2004-04-16,21.34,,
2004-04-19,21.42,,
2004-04-20,21.36,,
2004-04-21,21.09,,
2004-04-22,21.24,,
2004-04-23,21.18,,
2004-04-26,20.74,,
2004-04-27,20.46,,
2004-04-28,20.38,,
2004-04-29,20.28,,
2004-04-30,20.32,,
2004-05-03,19.94,,
2004-05-04,19.93,,
2004-05-05,19.94,,
2004-05-06,19.8,,
2004-05-07,19.69,,
2004-05-10,19.48,,
2004-05-11,19.63,,
2004-05-12,19.4,,
2004-05-13,19.64,,
2004-05-14,19.57,,
2004-05-17,19.39,,
2004-05-18,20.95,,
2004-05-19,20.81,,
2004-05-20,21.0,,
2004-05-21,20.81,,
2004-05-24,21.03,,
2004-05-25,21.21,,
2004-05-26,21.3,,
2004-05-27,21.36,,
2004-05-28,21.66,,
2004-06-01,21.45,,
2004-06-02,21.19,,
2004-06-03,20.82,,
2004-06-04,21.09,,
2004-06-07,21.32,,
2004-06-08,21.38,,
2004-06-09,21.42,,
2004-06-10,21.54,,
2004-06-14,21.02,,
2004-06-15,21.03,,
2004-06-16,20.94,,
2004-06-17,21.0,,
2004-06-18,21.45,,
2004-06-21,21.59,,
2004-06-22,21.93,,
2004-06-23,22.28,,
2004-06-24,22.62,,
2004-06-25,22.74,,
2004-06-28,22.59,,
2004-06-29,22.83,,
2004-06-30,23.07,,
2004-07-01,22.68,,
2004-07-02,22.62,,
2004-07-06,22.23,,
2004-07-07,22.3,,
2004-07-08,22.02,,
2004-07-09,22.27,,
2004-07-12,22.03,,
2004-07-13,22.24,,
2004-07-14,22.19,,
2004-07-15,22.16,,
2004-07-16,21.77,,
2004-07-19,22.46,,
2004-07-20,23.27,,
2004-07-21,22.91,,
2004-07-22,23.1,,
2004-07-23,22.7,,
2004-07-26,22.8,,
2004-07-27,23.48,,
2004-07-28,23.0,,
2004-07-29,23.42,,
2004-07-30,23.47,,
2004-08-02,23.39,,
2004-08-03,22.95,,
2004-08-04,22.73,,
2004-08-05,22.32,,
2004-08-06,21.64,,
2004-08-09,21.68,,
2004-08-10,21.96,,
2004-08-11,21.36,,
2004-08-12,21.34,,
2004-08-13,21.41,,
2004-08-16,21.9,,
2004-08-17,21.88,,
2004-08-18,22.18,,
2004-08-19,22.36,,
2004-08-20,22.39,,
2004-08-23,22.38,,
2004-08-24,22.61,,
2004-08-25,22.99,,
2004-08-26,23.24,,
2004-08-27,23.25,,
2004-08-30,22.93,,
2004-08-31,23.03,,
2004-09-01,23.04,,
2004-09-02,23.21,,
2004-09-03,23.11,,
2004-09-07,23.44,,
2004-09-08,23.33,,
2004-09-09,23.38,,
2004-09-10,23.77,,
2004-09-13,23.88,,
2004-09-14,24.15,,
2004-09-15,23.82,,
2004-09-16,23.7,,
2004-09-17,23.6,,
2004-09-20,23.68,,
2004-09-21,24.16,,
2004-09-22,23.61,,
2004-09-23,23.59,,
2004-09-24,23.51,,
2004-09-27,23.28,,
2004-09-28,23.27,,
2004-09-29,23.34,,
2004-09-30,23.4,,
2004-10-01,24.01,,
2004-10-04,24.57,,
2004-10-05,24.56,,
2004-10-06,24.71,,
2004-10-07,24.53,,
2004-10-08,24.28,,
2004-10-11,24.41,,
2004-10-12,24.27,,
2004-10-13,23.83,,
2004-10-14,23.35,,
2004-10-15,23.54,,
2004-10-18,23.77,,
2004-10-19,23.84,,
2004-10-20,23.95,,
2004-10-21,24.4,,
2004-10-22,23.65,,
2004-10-25,23.88,,
2004-10-26,23.96,,
2004-10-27,24.72,,
2004-10-28,24.69,,
2004-10-29,24.68,,
2004-11-01,24.59,,
2004-11-02,24.84,,
2004-11-03,24.94,,
2004-11-04,25.28,,
2004-11-05,24.84,,
2004-11-08,24.92,,
2004-11-09,24.91,,
2004-11-10,26.65,,
2004-11-11,27.2,,
2004-11-12,27.47,,
2004-11-15,27.28,,
2004-11-16,26.97,,
2004-11-17,27.12,,
2004-11-18,26.79,,
2004-11-19,26.31,,
2004-11-22,26.54,,
2004-11-23,26.35,,
2004-11-24,26.65,,
2004-11-26,26.56,,
2004-11-29,26.44,,
2004-11-30,26.88,,
2004-12-01,27.69,,
2004-12-02,27.4,,
2004-12-03,27.85,,
2004-12-06,28.67,,
2004-12-07,28.06,,
2004-12-08,28.05,,
2004-12-09,27.93,,
2004-12-10,27.71,,
2004-12-13,28.44,,
2004-12-14,28.4,,
2004-12-15,28.22,,
2004-12-16,28.25,,
2004-12-17,27.92,,
2004-12-20,27.92,,
2004-12-21,27.87,,
2004-12-22,27.82,,
2004-12-23,27.9,,
2004-12-27,27.61,,
2004-12-28,27.87,,
2004-12-29,27.95,,
2004-12-30,28.05,,
2004-12-31,28.01,,
2005-01-03,27.61,,
2005-01-04,27.11,,
2005-01-05,26.99,,
2005-01-06,26.79,,
2005-01-07,26.84,,
2005-01-10,26.75,,
2005-01-11,26.57,,
2005-01-12,26.72,,
2005-01-13,26.19,,
2005-01-14,26.66,,
2005-01-18,27.15,,
2005-01-19,26.57,,
2005-01-20,26.03,,
2005-01-21,25.59,,
2005-01-24,25.34,,
2005-01-25,25.17,,
2005-01-26,25.24,,
2005-01-27,25.18,,
2005-01-28,25.01,,
2005-01-31,25.6,,
2005-02-01,25.67,,
2005-02-02,25.51,,
2005-02-03,25.49,,
2005-02-04,25.92,,
2005-02-07,26.05,,
2005-02-08,25.83,,
2005-02-09,24.58,,
2005-02-10,23.83,,
2005-02-11,24.1,,
2005-02-14,23.58,,
2005-02-15,23.53,,
2005-02-16,23.2,,
2005-02-17,22.98,,
2005-02-18,22.66,,
2005-02-22,22.36,,
2005-02-23,22.32,,
2005-02-24,22.78,,
2005-02-25,22.72,,
2005-02-28,22.97,,
2005-03-01,23.35,,
2005-03-02,22.89,,
2005-03-03,23.05,,
2005-03-04,23.28,,
2005-03-07,23.18,,
2005-03-08,22.43,,
2005-03-09,22.06,,
2005-03-10,22.56,,
2005-03-11,22.62,,
2005-03-14,22.92,,
2005-03-15,22.61,,
2005-03-16,22.19,,
2005-03-17,22.26,,
2005-03-18,22.34,,
2005-03-21,22.71,,
2005-03-22,22.61,,
2005-03-23,22.45,,
2005-03-24,22.52,,
2005-03-28,22.51,,
2005-03-29,22.29,,
2005-03-30,22.7,,
2005-03-31,22.78,,
2005-04-01,22.57,,
2005-04-04,22.82,,
2005-04-05,22.78,,
2005-04-06,23.0,,
2005-04-07,23.08,,
2005-04-08,22.66,,
2005-04-11,23.58,,
2005-04-12,23.56,,
2005-04-13,23.17,,
2005-04-14,22.97,,
2005-04-15,21.84,,
2005-04-18,21.41,,
2005-04-19,21.74,,
2005-04-20,21.3,,
2005-04-21,21.98,,
2005-04-22,21.61,,
2005-04-25,21.85,,
2005-04-26,21.48,,
2005-04-27,21.64,,
2005-04-28,21.39,,
2005-04-29,21.6,,
2005-05-02,21.71,,
2005-05-03,21.85,,
2005-05-04,21.99,,
2005-05-05,21.82,,
2005-05-06,21.86,,
2005-05-09,22.09,,
2005-05-10,21.85,,
2005-05-11,21.83,,
2005-05-12,21.52,,
2005-05-13,21.67,,
2005-05-16,21.53,,
2005-05-17,21.68,,
2005-05-18,21.87,,
2005-05-19,22.28,,
2005-05-20,22.3,,
2005-05-23,22.01,,
2005-05-24,22.74,,
2005-05-25,23.13,,
2005-05-26,23.37,,
2005-05-27,23.05,,
2005-05-31,23.01,,
2005-06-01,23.12,,
2005-06-02,23.3,,
2005-06-03,22.72,,
2005-06-06,22.7,,
2005-06-07,22.61,,
2005-06-08,22.5,,
2005-06-09,22.5,,
2005-06-10,22.3,,
2005-06-13,22.31,,
2005-06-14,22.02,,
2005-06-15,21.64,,
2005-06-16,21.7,,
2005-06-17,21.99,,
2005-06-20,21.76,,
2005-06-21,21.77,,
2005-06-22,21.76,,
2005-06-23,21.8,,
2005-06-24,21.48,,
2005-06-27,21.44,,
2005-06-28,21.74,,
2005-06-29,21.64,,
2005-06-30,21.71,,
2005-07-01,22.0,,
2005-07-05,22.02,,
2005-07-06,21.97,,
2005-07-07,22.06,,
2005-07-08,22.15,,
2005-07-11,22.11,,
2005-07-12,22.46,,
2005-07-13,22.46,,
2005-07-14,22.62,,
2005-07-15,22.66,,
2005-07-18,22.66,,
2005-07-19,23.11,,
2005-07-20,22.84,,
2005-07-21,22.86,,
2005-07-22,22.87,,
2005-07-25,22.53,,
2005-07-26,22.55,,
2005-07-27,22.61,,
2005-07-28,22.84,,
2005-07-29,22.74,,
2005-08-01,22.74,,
2005-08-02,22.9,,
2005-08-03,23.17,,
2005-08-04,23.27,,
2005-08-05,22.34,,
2005-08-08,22.15,,
2005-08-09,22.02,,
2005-08-10,21.85,,
2005-08-11,21.98,,
2005-08-12,21.99,,
2005-08-15,22.03,,
2005-08-16,21.91,,
2005-08-17,22.13,,
2005-08-18,22.16,,
2005-08-19,21.98,,
2005-08-22,21.84,,
2005-08-23,21.91,,
2005-08-24,21.86,,
2005-08-25,21.84,,
2005-08-26,21.76,,
2005-08-29,21.99,,
2005-08-30,21.88,,
2005-08-31,22.13,,
2005-09-01,22.22,,
2005-09-02,22.1,,
2005-09-06,22.38,,
2005-09-07,22.38,,
2005-09-08,22.29,,
2005-09-09,22.36,,
2005-09-12,22.61,,
2005-09-13,22.42,,
2005-09-14,22.17,,
2005-09-15,22.21,,
2005-09-16,22.44,,
2005-09-19,22.63,,
2005-09-20,22.85,,
2005-09-21,22.61,,
2005-09-22,22.5,,
2005-09-23,22.34,,
2005-09-26,22.21,,
2005-09-27,22.54,,
2005-09-28,22.85,,
2005-09-29,23.16,,
2005-09-30,23.5,,
2005-10-03,23.42,,
2005-10-04,23.34,,
2005-10-05,22.71,,
2005-10-06,22.61,,
2005-10-07,22.98,,
2005-10-10,22.77,,
2005-10-11,22.49,,
2005-10-12,22.56,,
2005-10-13,22.7,,
2005-10-14,22.32,,
2005-10-17,22.22,,
2005-10-18,22.3,,
2005-10-19,22.33,,
2005-10-20,22.22,,
2005-10-21,22.53,,
2005-10-24,25.04,,
2005-10-25,24.2,,
2005-10-26,24.84,,
2005-10-27,24.37,,
2005-10-28,24.72,,
2005-10-31,25.46,,
2005-11-01,28.82,,
2005-11-02,27.95,,
2005-11-03,26.58,,
2005-11-04,26.93,,
2005-11-07,26.42,,
2005-11-08,25.97,,
2005-11-09,26.02,,
2005-11-10,26.62,,
2005-11-11,26.26,,
2005-11-14,27.32,,
2005-11-15,26.86,,
2005-11-16,26.7,,
2005-11-17,26.85,,
2005-11-18,27.25,,
2005-11-21,24.04,,
2005-11-22,24.23,,
2005-11-23,23.83,,
2005-11-25,24.15,,
2005-11-28,24.37,,
2005-11-29,24.37,,
2005-11-30,24.95,,
2005-12-01,25.04,,
2005-12-02,24.6,,
2005-12-05,24.53,,
2005-12-06,24.52,,
2005-12-07,24.53,,
2005-12-08,24.39,,
2005-12-09,24.6,,
2005-12-12,24.3,,
2005-12-13,24.39,,
2005-12-14,24.66,,
2005-12-15,24.74,,
2005-12-16,24.44,,
2005-12-19,24.39,,
2005-12-20,24.17,,
2005-12-21,24.36,,
2005-12-22,24.53,,
2005-12-23,24.63,,
2005-12-27,25.05,,
2005-12-28,25.15,,
2005-12-29,25.09,,
2005-12-30,25.16,,
2006-01-03,25.43,,
2006-01-04,25.25,,
2006-01-05,27.23,,
2006-01-06,27.41,,
2006-01-09,27.18,,
2006-01-10,27.46,,
2006-01-11,27.61,,
2006-01-12,27.43,,
2006-01-13,26.71,,
2006-01-17,26.21,,
2006-01-18,26.53,,
2006-01-19,26.38,,
2006-01-20,25.11,,
2006-01-23,24.96,,
2006-01-24,24.84,,
2006-01-25,24.55,,
2006-01-26,25.23,,
2006-01-27,25.24,,
2006-01-30,25.34,,
2006-01-31,25.19,,
2006-02-01,25.48,,
2006-02-02,25.49,,
2006-02-03,25.05,,
2006-02-06,24.91,,
2006-02-07,24.5,,
2006-02-08,25.61,,
2006-02-09,24.97,,
2006-02-10,25.51,,
2006-02-13,25.86,,
2006-02-14,25.98,,
2006-02-15,26.43,,
2006-02-16,26.52,,
2006-02-17,26.68,,
2006-02-21,26.92,,
2006-02-22,27.03,,
2006-02-23,26.52,,
2006-02-24,26.72,,
2006-02-27,27.18,,
2006-02-28,27.0,,
2006-03-01,27.16,,
2006-03-02,27.13,,
2006-03-03,26.97,,
2006-03-06,27.23,,
2006-03-07,26.8,,
2006-03-08,26.8,,
2006-03-09,26.52,,
2006-03-10,27.75,,
2006-03-13,27.82,,
2006-03-14,28.27,,
2006-03-15,28.56,,
2006-03-16,28.07,,
2006-03-17,28.27,,
2006-03-20,28.38,,
2006-03-21,28.01,,
2006-03-22,28.19,,
2006-03-23,27.99,,
2006-03-24,28.1,,
2006-03-27,28.3,,
2006-03-28,27.51,,
2006-03-29,27.63,,
2006-03-30,27.65,,
2006-03-31,27.6,,
2006-04-03,28.46,,
2006-04-04,29.71,,
2006-04-05,29.66,,
2006-04-06,29.51,,
2006-04-07,28.95,,
2006-04-10,28.76,,
2006-04-11,28.66,,
2006-04-12,28.88,,
2006-04-13,28.86,,
2006-04-17,29.13,,
2006-04-18,29.38,,
2006-04-19,29.09,,
2006-04-20,29.59,,
2006-04-21,29.25,,
2006-04-24,29.13,,
2006-04-25,29.06,,
2006-04-26,29.17,,
2006-04-27,29.33,,
2006-04-28,29.09,,
2006-05-01,28.97,,
2006-05-02,29.21,,
2006-05-03,29.02,,
2006-05-04,29.09,,
2006-05-05,29.13,,
2006-05-08,29.58,,
2006-05-09,29.13,,
2006-05-10,29.18,,
2006-05-11,28.83,,
2006-05-12,28.72,,
2006-05-15,28.65,,
2006-05-16,28.5,,
2006-05-17,28.19,,
2006-05-18,27.81,,
2006-05-19,27.7,,
2006-05-22,27.5,,
2006-05-23,27.17,,
2006-05-24,27.03,,
2006-05-25,27.91,,
2006-05-26,28.05,,
2006-05-30,27.64,,
2006-05-31,27.95,,
2006-06-01,28.04,,
2006-06-02,28.22,,
2006-06-05,27.87,,
2006-06-06,28.07,,
2006-06-07,28.22,,
2006-06-08,28.23,,
2006-06-09,27.99,,
2006-06-12,27.36,,
2006-06-13,26.83,,
2006-06-14,27.28,,
2006-06-15,27.8,,
2006-06-16,27.45,,
2006-06-19,27.56,,
2006-06-20,27.49,,
2006-06-21,27.77,,
2006-06-22,27.3,,
2006-06-23,27.35,,
2006-06-26,27.48,,
2006-06-27,27.14,,
2006-06-28,27.48,,
2006-06-29,27.76,,
2006-06-30,24.13,,
2006-07-03,25.15,,
2006-07-05,26.19,,
2006-07-06,26.09,,
2006-07-07,26.1,,
2006-07-10,26.18,,
2006-07-11,26.46,,
2006-07-12,26.61,,
2006-07-13,26.33,,
2006-07-14,26.21,,
2006-07-17,25.18,,
2006-07-18,25.74,,
2006-07-19,26.1,,
2006-07-20,25.56,,
2006-07-21,25.46,,
2006-07-24,25.59,,
2006-07-25,26.02,,
2006-07-26,25.8,,
2006-07-27,25.66,,
2006-07-28,26.01,,
2006-07-31,26.03,,
2006-08-01,25.59,,
2006-08-02,25.18,,
2006-08-03,25.39,,
2006-08-04,25.0,,
2006-08-07,24.39,,
2006-08-08,23.66,,
2006-08-09,23.59,,
2006-08-10,23.52,,
2006-08-11,23.43,,
2006-08-14,23.29,,
2006-08-15,23.27,,
2006-08-16,23.7,,
2006-08-17,23.38,,
2006-08-18,23.39,,
2006-08-21,23.16,,
2006-08-22,23.21,,
2006-08-23,23.55,,
2006-08-24,23.3,,
2006-08-25,23.15,,
2006-08-28,23.37,,
2006-08-29,23.37,,
2006-08-30,23.36,,
2006-08-31,23.54,,
2006-09-01,23.39,,
2006-09-05,23.49,,
2006-09-06,23.16,,
2006-09-07,23.07,,
2006-09-08,23.65,,
2006-09-11,23.54,,
2006-09-12,23.86,,
2006-09-13,23.94,,
2006-09-14,23.97,,
2006-09-15,24.07,,
2006-09-18,24.34,,
2006-09-19,24.17,,
2006-09-20,24.09,,
2006-09-21,23.6,,
2006-09-22,23.57,,
2006-09-25,23.69,,
2006-09-26,23.85,,
2006-09-27,23.87,,
2006-09-28,24.39,,
2006-09-29,24.4,,
2006-10-02,24.19,,
2006-10-03,24.11,,
2006-10-04,24.24,,
