date,RCL,dcf,Deviation
2017-06-05,112.06,111.3564986817291,0.006317559608995937
2017-06-06,110.85,112.65649868172909,-0.016035459142332398
2017-06-07,112.15,113.32649868172909,-0.010381496785083044
2017-06-08,112.82,110.32649868172909,0.022601109869934133
2017-06-09,109.82,110.40649868172909,-0.0053121753586246045
2017-06-12,109.9,111.33649868172908,-0.012902315940754638
2017-06-13,110.83,112.14649868172908,-0.011739097494833928
2017-06-14,111.64,112.57649868172909,-0.00831877605624165
2017-06-15,112.07,112.40649868172909,-0.002993587432003064
2017-06-16,111.9,113.8064986817291,-0.016752107338446454
2017-06-19,113.3,112.17649868172909,0.010015478567026337
2017-06-20,111.67,114.4164986817291,-0.02400439371396068
2017-06-21,113.91,112.65649868172909,0.011126755517337994
2017-06-22,112.15,112.36649868172908,-0.001926719122416487
2017-06-23,111.86,111.83649868172908,0.00021013996814933655
2017-06-26,111.33,109.39649868172908,0.01767425229847719
2017-06-27,108.89,111.25649868172908,-0.02127065573489706
2017-06-28,110.75,109.7764986817291,0.00886803031579042
2017-06-29,109.27,109.73649868172909,-0.0042510804275074365
2017-06-30,109.23,109.444216833994,-0.0019573152441569874
2017-07-03,108.84,111.244216833994,-0.021612061304559615
2017-07-05,110.64,109.174216833994,0.01342609279473761
2017-07-06,108.57,109.804216833994,-0.011240158798818678
2017-07-07,109.2,109.794216833994,-0.0054120959293552096
2017-07-10,109.19,109.86421683399399,-0.006136819188478304
2017-07-11,109.26,110.624216833994,-0.012331990888045596
2017-07-12,110.02,110.154216833994,-0.0012184448117521507
2017-07-13,109.55,109.494216833994,0.0005094622128816173
2017-07-14,108.89,112.094216833994,-0.028585032524374387
2017-07-17,111.49,112.454216833994,-0.008574305714274755
2017-07-18,111.85,113.164216833994,-0.011613360395732686
2017-07-19,112.56,115.86421683399399,-0.028518009479390427
2017-07-20,115.26,115.514216833994,-0.0022007406617259306
2017-07-21,114.91,116.344216833994,-0.012327358187819604
2017-07-24,115.74,115.524216833994,0.0018678608859652446
2017-07-25,114.92,115.054216833994,-0.0011665529320638024
2017-07-26,114.45,113.894216833994,0.004879819023788423
2017-07-27,113.29,113.994216833994,-0.006177654038533542
2017-07-28,113.39,113.674216833994,-0.002500275277102282
2017-07-31,113.07,117.47421683399399,-0.037490923137778576
2017-08-01,116.87,117.994216833994,-0.009527728257865853
2017-08-02,117.39,120.524216833994,-0.02600487201929691
2017-08-03,119.92,120.294216833994,-0.0031108464217396437
2017-08-04,119.69,118.36421683399399,0.011200878115599888
2017-08-07,117.76,120.404216833994,-0.02196116467947029
2017-08-08,119.8,121.094216833994,-0.01068768491040506
2017-08-09,120.49,117.914216833994,0.02184455136255803
2017-08-10,117.31,117.824216833994,-0.004364271181352297
2017-08-11,117.22,120.214216833994,-0.02490734384709903
2017-08-14,119.61,122.324216833994,-0.022188712131118393
2017-08-15,121.72,121.83421683399399,-0.0009374774752286541
2017-08-16,121.23,119.824216833994,0.011732045517589995
2017-08-17,119.22,119.414216833994,-0.0016264129945599004
2017-08-18,118.81,120.594216833994,-0.014795210589991115
2017-08-21,119.99,121.61421683399399,-0.013355484878968427
2017-08-22,121.01,121.22421683399399,-0.0017671125422681344
2017-08-23,120.62,121.144216833994,-0.004327213033308297
2017-08-24,120.54,121.044216833994,-0.00416555905917837
2017-08-25,120.44,121.36421683399399,-0.007615233370295349
2017-08-28,120.76,120.934216833994,-0.0014405917411541846
2017-08-29,120.33,122.234216833994,-0.015578427082983737
2017-08-30,121.63,125.064216833994,-0.027459627709118917
2017-08-31,124.46,124.844216833994,-0.003077570140913255
2017-09-01,124.24,119.644216833994,0.03841207947712699
2017-09-05,119.04,119.424216833994,-0.0032172439073062664
2017-09-06,118.82,118.144216833994,0.00571998515133032
2017-09-07,117.54,118.054216833994,-0.004355768457784848
2017-09-08,117.45,122.294216833994,-0.03961116853603708
2017-09-11,121.69,122.264216833994,-0.0046965240432828015
2017-09-12,121.66,122.794216833994,-0.009236728432637453
2017-09-13,122.19,124.154216833994,-0.01582078228257322
2017-09-14,123.55,121.524216833994,0.01666978992979873
2017-09-15,120.92,119.404216833994,0.012694553058485214
2017-09-18,118.8,119.124216833994,-0.0027216702246681823
2017-09-19,118.52,116.144216833994,0.020455458143057825
2017-09-20,115.54,116.794216833994,-0.010738689534402934
2017-09-21,116.19,115.894216833994,0.0025521822752354595
2017-09-22,115.29,114.484216833994,0.007038377763237236
2017-09-25,113.88,117.794216833994,-0.033229278475617074
2017-09-26,117.19,116.344216833994,0.007269662291962575
2017-09-27,115.74,118.814216833994,-0.025874149709619876
2017-09-28,118.21,119.144216833994,-0.007841059002432815
2017-09-29,118.54,119.76820175540168,-0.010254823378829547
2017-10-02,119.12,119.64820175540169,-0.004414623434805032
2017-10-03,119.0,122.31820175540169,-0.027127620483148207
2017-10-04,121.67,124.30820175540168,-0.021223070707698022
2017-10-05,123.66,124.03820175540169,-0.003049074801547702
2017-10-06,123.39,125.17820175540169,-0.014285248791924943
2017-10-09,124.53,125.44820175540168,-0.007319369608756787
2017-10-10,124.8,125.65820175540168,-0.00682965173313721
2017-10-11,125.01,125.64820175540169,-0.005079274884045359
2017-10-12,125.0,128.41820175540167,-0.02661773571562953
2017-10-13,127.77,128.03820175540167,-0.002094701048004688
2017-10-16,127.39,127.86820175540169,-0.0037398019901494495
2017-10-17,127.22,125.52820175540168,0.013477435516003666
2017-10-18,124.88,121.76820175540168,0.025555097305691055
2017-10-19,121.12,121.35820175540168,-0.0019627989864399176
2017-10-20,120.71,122.38820175540168,-0.01371212037869185
2017-10-23,121.74,123.04820175540168,-0.010631620265383113
2017-10-24,122.4,121.92820175540169,0.0038694759522885924
2017-10-25,121.28,123.70820175540167,-0.019628462146776382
2017-10-26,123.06,124.85820175540168,-0.014401951414648506
2017-10-27,124.21,122.63820175540168,0.012816546737477674
2017-10-30,121.99,124.41820175540168,-0.019516451139322655
2017-10-31,123.77,121.50820175540169,0.0186143668651384
2017-11-01,120.86,123.73820175540168,-0.023260413635969424
2017-11-02,123.09,123.82820175540168,-0.005961499439843698
2017-11-03,123.18,125.98820175540168,-0.022289402628776434
2017-11-06,125.34,129.87820175540168,-0.03494198174955043
2017-11-07,129.23,129.56820175540167,-0.0026102218817556366
2017-11-08,128.92,127.31820175540169,0.012581062428729695
2017-11-09,126.67,124.86820175540169,0.014429600324731062
2017-11-10,124.22,125.12820175540168,-0.007258169962172212
2017-11-13,124.48,124.15820175540168,0.00259184041044902
2017-11-14,123.51,123.16820175540168,0.002775052649360621
2017-11-15,122.52,123.43820175540168,-0.007438554210479675
2017-11-16,122.79,125.04820175540168,-0.01805865037402765
2017-11-17,124.4,124.59820175540167,-0.0015907272545614415
2017-11-20,123.95,125.43820175540168,-0.011864023356326414
2017-11-21,124.79,126.09820175540167,-0.010374467971710266
2017-11-22,125.45,125.85820175540168,-0.0032433464780864396
2017-11-24,125.21,125.89820175540169,-0.0054663350691755985
2017-11-27,125.25,126.44820175540168,-0.009475830725686807
2017-11-28,125.8,125.34820175540167,0.0036043456409524666
2017-11-29,124.7,124.52820175540168,0.001379593073509211
2017-11-30,123.88,125.87820175540168,-0.015874088821863364
2017-12-01,125.23,125.72820175540168,-0.003962529873535514
2017-12-04,125.08,123.46820175540168,0.01305435911176045
2017-12-05,122.82,123.66820175540168,-0.006858689164732201
2017-12-06,123.02,124.69820175540168,-0.013458107108019979
2017-12-07,124.05,125.87820175540168,-0.014523576996707699
2017-12-08,125.23,126.09820175540167,-0.006885124001100085
2017-12-11,125.45,124.47820175540168,0.007806975284780249
2017-12-12,123.83,122.33820175540168,0.012194050780482746
2017-12-13,121.69,122.30820175540168,-0.0050544587078305
2017-12-14,121.66,125.73820175540168,-0.032434070938401005
2017-12-15,125.09,127.22820175540168,-0.016806036129571433
2017-12-18,126.58,127.19820175540168,-0.00486014540198032
2017-12-19,126.55,124.12820175540168,0.019510459431052896
2017-12-20,123.48,122.39820175540169,0.008838350801592343
2017-12-21,121.75,121.70820175540167,0.0003434299742783864
2017-12-22,121.06,120.82820175540168,0.0019184117716786186
2017-12-26,120.18,121.85820175540168,-0.0137717587427576
2017-12-27,121.21,121.52820175540168,-0.002618336738349214
2017-12-28,120.88,119.92820175540169,0.007936400535209609
2017-12-29,119.28,120.93686296327205,-0.013700231035223998
2018-01-02,120.38,124.13686296327204,-0.030263878702844083
2018-01-03,123.58,123.01686296327205,0.004577722298902076
2018-01-04,122.46,121.78686296327204,0.005527172802956226
2018-01-05,121.23,121.64686296327204,-0.0034268287164782585
2018-01-08,121.09,123.70686296327204,-0.021153741195821696
2018-01-09,123.15,123.61686296327204,-0.0037766931798839387
2018-01-10,123.06,125.96686296327205,-0.023076409897733186
2018-01-11,125.41,128.08686296327204,-0.020898809615156333
2018-01-12,127.53,127.30686296327204,0.0017527494711131464
2018-01-16,126.75,130.76686296327205,-0.03071774356474577
2018-01-17,130.21,129.87686296327203,0.0025650221996984524
2018-01-18,129.32,129.52686296327204,-0.0015970661107627127
2018-01-19,128.97,129.25686296327206,-0.0022193248133646204
2018-01-22,128.7,127.77686296327204,0.007224602446166628
2018-01-23,127.22,133.06686296327203,-0.04393928610826148
2018-01-24,132.51,132.48686296327205,0.0001746364598758099
2018-01-25,131.93,135.53686296327206,-0.026611675114905364
2018-01-26,134.98,135.32686296327205,-0.0025631493679580952
2018-01-29,134.77,133.83686296327204,0.006972197465387797
2018-01-30,133.28,134.10686296327205,-0.006165702075206281
2018-01-31,133.55,133.86686296327204,-0.0023670007368362667
2018-02-01,133.31,130.21686296327204,0.023753736392807978
2018-02-02,129.66,125.92686296327204,0.02964527940171724
2018-02-05,125.37,128.21686296327204,-0.022203498802552346
2018-02-06,127.66,129.07686296327205,-0.010976893385418074
2018-02-07,128.52,123.00686296327204,0.0448197515481239
2018-02-08,122.45,125.02686296327204,-0.02061047443883335
2018-02-09,124.47,129.82686296327205,-0.041261591330197245
2018-02-12,129.27,129.58686296327204,-0.0024451781301461084
2018-02-13,129.03,131.08686296327204,-0.01569083977429786
2018-02-14,130.53,132.26686296327205,-0.013131504931468307
2018-02-15,131.71,132.23686296327205,-0.003984236705754096
2018-02-16,131.68,132.11686296327204,-0.003306640450534193
2018-02-20,131.56,131.10686296327205,0.0034562419272810008
2018-02-21,130.55,130.15686296327203,0.0030204864175231716
2018-02-22,129.6,130.75686296327206,-0.008847435897854194
2018-02-23,130.2,130.95686296327204,-0.005779483000324492
2018-02-26,130.4,129.41686296327205,0.007596668735564638
2018-02-27,128.86,127.15686296327205,0.013393984383052171
2018-02-28,126.6,124.52686296327204,0.016648110997057763
2018-03-01,123.97,123.18686296327205,0.006357309682944345
2018-03-02,122.63,121.91686296327204,0.00584937160778809
2018-03-05,121.36,124.35686296327204,-0.024098894840706486
2018-03-06,123.8,124.08686296327204,-0.002311791566178556
2018-03-07,123.53,125.33686296327204,-0.014416053829283348
2018-03-08,124.78,127.17686296327204,-0.018846690407548716
2018-03-09,126.62,125.81686296327204,0.0063833815103337965
2018-03-12,125.26,126.50686296327204,-0.009856089496377951
2018-03-13,125.95,126.18686296327205,-0.0018770810028060358
2018-03-14,125.63,125.20686296327204,0.003379503540888784
2018-03-15,124.65,125.30686296327204,-0.0052420350149900985
2018-03-16,124.75,124.97686296327204,-0.0018152397003172727
2018-03-19,124.42,125.41686296327204,-0.007948396569000149
2018-03-20,124.86,123.92686296327204,0.007529739835377747
2018-03-21,123.37,120.73686296327205,0.02180889060807356
2018-03-22,120.18,117.59686296327205,0.021966036947216327
2018-03-23,117.04,120.47686296327204,-0.028527161803007628
2018-03-26,119.92,118.85686296327204,0.008944683632248429
2018-03-27,118.3,117.08686296327204,0.01036100042332233
2018-03-28,116.53,118.29686296327205,-0.014935839539723106
2018-03-29,117.74,116.78080504864187,0.00821363537405495
2018-04-02,116.26,116.17080504864187,0.0007677914543227082
2018-04-03,115.65,117.37080504864187,-0.014661269878218142
2018-04-04,116.85,118.34080504864187,-0.012597557098154799
2018-04-05,117.82,115.35080504864186,0.021405962015756286
2018-04-06,114.83,115.65080504864187,-0.0070972705144304316
2018-04-09,115.13,113.44080504864186,0.01489054093572273
2018-04-10,112.92,113.68080504864187,-0.00669246710837712
2018-04-11,113.16,115.25080504864187,-0.018141348754652453
2018-04-12,114.73,114.26080504864187,0.0041063508274634675
2018-04-13,113.74,116.23080504864187,-0.021429818434101744
2018-04-16,115.71,117.48080504864187,-0.015073143633197672
2018-04-17,116.96,118.82080504864187,-0.015660599571599598
2018-04-18,118.3,118.50080504864187,-0.0016945458603377928
2018-04-19,117.98,119.61080504864186,-0.013634261954667548
2018-04-20,119.09,120.23080504864187,-0.009488458870256511
2018-04-23,119.71,117.79080504864187,0.01629324929535536
2018-04-24,117.27,119.01080504864187,-0.014627285715195115
2018-04-25,118.49,113.45080504864187,0.04441744551039184
2018-04-26,112.93,112.34080504864187,0.005244710068643688
2018-04-27,111.82,108.71080504864187,0.028600606443554
2018-04-30,108.19,110.08080504864186,-0.017176519083471176
2018-05-01,109.56,107.71080504864187,0.017168147155923963
2018-05-02,107.19,106.86080504864186,0.0030805958387483123
2018-05-03,106.34,107.88080504864186,-0.014282476367757257
2018-05-04,107.36,105.58080504864186,0.016851500142837983
2018-05-07,105.06,104.59080504864187,0.004486005735780729
2018-05-08,104.07,105.69080504864186,-0.015335345850530091
2018-05-09,105.17,107.79080504864187,-0.024313809025354294
2018-05-10,107.27,107.58080504864186,-0.002889038137438571
2018-05-11,107.06,107.65080504864187,-0.005488161917367118
2018-05-14,107.13,107.14080504864187,-0.00010084905220719698
2018-05-15,106.62,108.51080504864187,-0.017425039357087835
2018-05-16,107.99,107.87080504864187,0.00110497878739646
2018-05-17,107.35,107.48080504864187,-0.0012170084563720707
2018-05-18,106.96,107.74080504864186,-0.007247069003144646
2018-05-21,107.22,108.03080504864187,-0.00750531339905125
2018-05-22,107.51,106.85080504864186,0.006169302618338257
2018-05-23,106.33,107.22080504864186,-0.008308136170379843
2018-05-24,106.7,110.32080504864187,-0.03282069095711737
2018-05-25,109.8,106.30080504864186,0.03291785936858105
2018-05-29,105.78,106.57080504864187,-0.007420466123728042
2018-05-30,106.05,105.50080504864187,0.0052055996265139015
2018-05-31,104.98,106.85080504864186,-0.017508572329335337
2018-06-01,106.33,107.03080504864187,-0.0065476948278897495
2018-06-04,106.51,102.67080504864187,0.03739324873842431
2018-06-05,102.15,104.90080504864187,-0.02622291647205499
2018-06-06,104.38,104.92080504864187,-0.005154411924223723
2018-06-07,104.4,104.00080504864187,0.0038383832814701258
2018-06-08,103.48,104.20080504864187,-0.006917461417936144
2018-06-11,103.68,106.22080504864186,-0.023920031932335162
2018-06-12,105.7,108.50080504864187,-0.025813679883630702
2018-06-13,107.98,114.02080504864186,-0.0529798491254716
2018-06-14,113.5,115.03080504864187,-0.013307783493252567
2018-06-15,114.51,115.14080504864187,-0.00547855339708081
2018-06-18,114.62,112.82080504864187,0.015947368489193314
2018-06-19,112.3,112.07080504864187,0.0020450906126590063
2018-06-20,111.55,110.74080504864186,0.007307107357605869
2018-06-21,110.22,112.07080504864187,-0.01651460474330113
2018-06-22,111.55,105.91080504864186,0.053244755799639165
2018-06-25,105.39,106.82080504864187,-0.01339444172874693
2018-06-26,106.3,105.29080504864187,0.009584834600627312
2018-06-27,104.77,104.81080504864187,-0.00038932101154010024
2018-06-28,104.29,104.12080504864187,0.0016249869685418528
2018-06-29,103.6,104.47153797417859,-0.008342348462353488
2018-07-02,103.96,103.95153797417859,8.14035654144174e-05
2018-07-03,103.44,104.39153797417859,-0.009115087224923935
2018-07-05,103.88,105.25153797417859,-0.01303104924238807
2018-07-06,104.74,108.66153797417859,-0.03608947606751589
2018-07-09,108.15,109.64153797417859,-0.013603767347096563
2018-07-10,109.13,109.75153797417859,-0.005663136805653002
2018-07-11,109.24,109.45153797417859,-0.0019327090152767568
2018-07-12,108.94,108.38153797417858,0.005152741290259888
2018-07-13,107.87,109.59153797417859,-0.015708676107677344
2018-07-16,109.08,109.86153797417859,-0.007113845196325963
2018-07-17,109.35,113.33153797417859,-0.03513177395585809
2018-07-18,112.82,111.99153797417858,0.007397541285774967
2018-07-19,111.48,111.0715379741786,0.0036774679928925913
2018-07-20,110.56,110.2615379741786,0.002706855276146225
2018-07-23,109.75,109.69153797417859,0.0005329675096283903
2018-07-24,109.18,111.28153797417859,-0.018884875357008668
2018-07-25,110.77,112.0715379741786,-0.011613456883927786
2018-07-26,111.56,112.28153797417859,-0.006426149723247621
2018-07-27,111.77,111.5415379741786,0.00204822373772795
2018-07-30,111.03,113.27153797417859,-0.01978906629386079
2018-07-31,112.76,110.50153797417859,0.02043828590285468
2018-08-01,109.99,114.86153797417859,-0.04241226488952066
2018-08-02,114.35,112.9315379741786,0.012560371099751722
2018-08-03,112.42,112.20153797417859,0.001947050189915256
2018-08-06,111.69,112.7115379741786,-0.009063295493426993
2018-08-07,112.2,111.6015379741786,0.00536248905422676
2018-08-08,111.09,114.69153797417859,-0.031401950290259606
2018-08-09,114.18,114.1515379741786,0.00024933545641636634
2018-08-10,113.64,114.13153797417858,-0.004306767287143631
2018-08-13,113.62,116.9015379741786,-0.02807095638813084
2018-08-14,116.39,114.9815379741786,0.0122494623974998
2018-08-15,114.47,116.00153797417859,-0.013202738523341861
2018-08-16,115.49,116.2315379741786,-0.006379834484710467
2018-08-17,115.72,117.33153797417859,-0.013734908806302681
2018-08-20,116.82,119.0115379741786,-0.018414500068506756
2018-08-21,118.5,118.84153797417859,-0.0028738939263206476
2018-08-22,118.33,118.5415379741786,-0.001784505058679775
2018-08-23,118.03,120.22153797417859,-0.018229162686716704
2018-08-24,119.71,120.49153797417858,-0.006486247808921486
2018-08-27,119.98,120.66153797417859,-0.0056483448298531025
2018-08-28,120.15,124.4615379741786,-0.03464152897639017
2018-08-29,123.95,123.42153797417859,0.004281765034656937
2018-08-30,122.91,123.09153797417859,-0.0014748209110578836
2018-08-31,122.58,121.66153797417859,0.00754932118330065
2018-09-04,121.15,121.3515379741786,-0.0016607780794790639
2018-09-05,120.84,124.55153797417859,-0.029799214321609147
2018-09-06,124.04,124.8715379741786,-0.006659147373923924
2018-09-07,124.36,124.4315379741786,-0.0005749183474164088
2018-09-10,123.92,123.03153797417859,0.007221416885871079
2018-09-11,122.52,124.2115379741786,-0.013618203282614871
2018-09-12,123.7,126.3715379741786,-0.021140345500301416
2018-09-13,125.86,129.8015379741786,-0.030365880371638454
2018-09-14,129.29,129.2515379741786,0.0002975749954252649
2018-09-17,128.74,131.5115379741786,-0.021074485302747803
2018-09-18,131.0,131.7515379741786,-0.005704206461148775
2018-09-19,131.24,132.65153797417858,-0.01064094691803219
2018-09-20,132.14,131.9815379741786,0.0012006378183924138
2018-09-21,131.47,130.5315379741786,0.007189542392483261
2018-09-24,130.02,129.93153797417858,0.0006808356708516428
2018-09-25,129.42,129.81153797417858,-0.0030162031841612924
2018-09-26,129.3,129.8315379741786,-0.004094058981911508
2018-09-27,129.32,130.4515379741786,-0.008674010224414275
2018-09-28,129.94,130.84213895165894,-0.006894865514176951
2018-10-01,129.64,129.60213895165893,0.00029213289724472347
2018-10-02,128.4,129.27213895165895,-0.006746534548987992
2018-10-03,128.07,126.71213895165894,0.01071610865048278
2018-10-04,125.51,124.87213895165894,0.00510811341662043
2018-10-05,123.67,125.66213895165893,-0.015853135783605365
2018-10-08,124.46,124.29213895165894,0.0013505363231889334
2018-10-09,123.09,119.94213895165893,0.02624483001432698
2018-10-10,118.74,118.05213895165893,0.0058267563336800166
2018-10-11,116.85,120.25213895165894,-0.028291712574248562
2018-10-12,119.05,118.98213895165894,0.0005703465153592546
2018-10-15,117.78,122.81213895165894,-0.04097427986039459
2018-10-16,121.61,121.79213895165894,-0.001495490211656736
2018-10-17,120.59,117.83213895165893,0.023404998609695804
2018-10-18,116.63,116.38213895165893,0.0021297172450491786
2018-10-19,115.18,115.81213895165894,-0.0054583134149934764
2018-10-22,114.61,116.05213895165893,-0.012426646890667414
2018-10-23,114.85,108.17213895165894,0.061733650763116765
2018-10-24,106.97,109.14213895165894,-0.019901927637876127
2018-10-25,107.94,104.27213895165893,0.035175849322909736
2018-10-26,103.07,100.72213895165893,0.023310277887048203
2018-10-29,99.52,103.01213895165894,-0.033900266388000366
2018-10-30,101.81,105.93213895165894,-0.03891301537430525
2018-10-31,104.73,109.65213895165894,-0.04488867247568151
2018-11-01,108.45,107.00213895165894,0.013531141176487793
2018-11-02,105.8,107.02213895165893,-0.011419496597904533
2018-11-05,105.82,107.32213895165894,-0.013996543176758358
2018-11-06,106.12,110.23213895165894,-0.037304355977908266
2018-11-07,109.03,108.89213895165894,0.001266033064170724
2018-11-08,107.69,108.37213895165894,-0.006294412551580475
2018-11-09,107.17,105.87213895165894,0.012258759114460283
2018-11-12,104.67,107.44213895165893,-0.025801226396899968
2018-11-13,106.24,107.71213895165894,-0.013667344887837052
2018-11-14,106.51,111.06213895165894,-0.040987315701170646
2018-11-15,109.86,111.19213895165893,-0.011980513768496515
2018-11-16,109.99,108.22213895165893,0.016335484268433564
2018-11-19,107.02,108.46213895165894,-0.013296242961810867
2018-11-20,107.26,108.57213895165894,-0.012085411269673552
2018-11-21,107.37,111.48213895165894,-0.036886078705774095
2018-11-23,110.28,112.66213895165893,-0.021144094846992534
2018-11-26,111.46,111.94213895165893,-0.004307037154856808
2018-11-27,110.74,113.74213895165894,-0.026394254401483352
2018-11-28,112.54,112.83213895165893,-0.00258914662412002
2018-11-29,111.63,114.27213895165893,-0.02312146229079204
2018-11-30,113.07,115.45213895165894,-0.020633129652594562
2018-12-03,114.25,110.33213895165893,0.035509699037536535
2018-12-04,109.13,111.44213895165893,-0.020747438746324565
2018-12-06,110.24,106.12213895165894,0.03880303477690772
2018-12-07,104.92,106.06213895165894,-0.010768583049032276
2018-12-10,104.86,105.22213895165893,-0.003441661187151057
2018-12-11,104.02,106.80213895165893,-0.02604946847476708
2018-12-12,105.6,106.27213895165893,-0.006324695807286562
2018-12-13,105.07,108.29213895165894,-0.029754135275666616
2018-12-14,107.09,107.55213895165893,-0.0042968829459230085
2018-12-17,106.35,106.68213895165894,-0.003113351071911352
2018-12-18,105.48,103.15213895165894,0.02256725911841717
2018-12-19,101.95,98.42213895165894,0.03584418186718952
2018-12-20,97.22,93.72213895165893,0.03732160925334016
2018-12-21,92.52,90.68213895165894,0.020267067689270002
2018-12-24,89.48,95.67213895165894,-0.06472248890335452
2018-12-26,94.47,95.96213895165894,-0.015549246483663848
2018-12-27,94.76,97.24213895165894,-0.02552534300888698
2018-12-28,96.04,98.99213895165894,-0.029821953368444398
2018-12-31,97.79,99.1506549627991,-0.013723106149017394
2019-01-02,97.79,93.9106549627991,0.04130889129393922
2019-01-03,92.55,100.1206549627991,-0.07561531599660487
2019-01-04,98.76,103.1906549627991,-0.04293659115155701
2019-01-07,101.83,105.2906549627991,-0.032867636392059696
2019-01-08,103.93,105.7206549627991,-0.01693760754158391
2019-01-09,104.36,106.2606549627991,-0.017886723580468167
2019-01-10,104.9,107.78065496279909,-0.026727012967154073
2019-01-11,106.42,106.3306549627991,0.0008402566243210785
2019-01-14,104.97,106.9806549627991,-0.01879456583527428
2019-01-15,105.62,107.0206549627991,-0.013087706885049122
2019-01-16,105.66,108.4006549627991,-0.025282642099714536
2019-01-17,107.04,110.7106549627991,-0.03315539018383096
2019-01-18,109.35,109.9906549627991,-0.005824630856283042
2019-01-22,108.63,109.67065496279909,-0.009488909892551356
2019-01-23,108.31,111.1106549627991,-0.025205998144253505
2019-01-24,109.75,113.1006549627991,-0.029625424927036792
2019-01-25,111.74,113.5706549627991,-0.01611908431274567
2019-01-28,112.21,113.4106549627991,-0.01058679154258424
2019-01-29,112.05,122.34065496279909,-0.08411476108190075
2019-01-30,120.98,121.4106549627991,-0.003547093646196431
2019-01-31,120.05,119.67065496279909,0.003169908590529902
2019-02-01,118.31,120.3606549627991,-0.017037585608294603
2019-02-04,119.0,119.5806549627991,-0.004855760013856236
2019-02-05,118.22,119.5106549627991,-0.010799497025607008
2019-02-06,118.15,117.0406549627991,0.00947828801499373
2019-02-07,115.68,116.20065496279909,-0.004480654286895147
2019-02-08,114.84,117.4606549627991,-0.02231091733337498
2019-02-11,116.1,117.6506549627991,-0.013180164303287722
2019-02-12,116.29,119.20065496279909,-0.02441811216312073
2019-02-13,117.84,118.5806549627991,-0.006246001618320118
2019-02-14,117.22,119.3306549627991,-0.017687449745893757
2019-02-15,117.97,120.7206549627991,-0.022785288595781217
2019-02-19,119.36,122.1906549627991,-0.02316588747037074
2019-02-20,120.83,122.3306549627991,-0.012267202879404637
2019-02-21,120.97,122.2906549627991,-0.01079931220583319
2019-02-22,120.93,121.92065496279909,-0.008125407160102238
2019-02-25,120.56,121.0206549627991,-0.003806416044771055
2019-02-26,119.66,119.8206549627991,-0.0013407952314146154
2019-02-27,118.46,119.84065496279909,-0.011520756150971367
2019-02-28,118.48,120.39065496279909,-0.015870459076657406
2019-03-01,119.03,119.0406549627991,-8.950692351639145e-05
2019-03-04,117.68,120.7706549627991,-0.025591108732093137
2019-03-05,119.41,118.45065496279909,0.008099111292396044
2019-03-06,117.09,117.0706549627991,0.00016524241029536313
2019-03-07,115.71,117.9006549627991,-0.018580515634033734
2019-03-08,116.54,118.2406549627991,-0.014382996807097759
2019-03-11,116.88,117.6506549627991,-0.006550366957521647
2019-03-12,116.29,118.4806549627991,-0.018489558177129606
2019-03-13,117.12,117.81065496279909,-0.00586241510173402
2019-03-14,116.45,118.5406549627991,-0.017636607149295713
2019-03-15,117.18,119.6606549627991,-0.02073074866229252
2019-03-18,118.3,118.8006549627991,-0.004214244129848277
2019-03-19,117.44,117.3606549627991,0.0006760786843431621
2019-03-20,116.0,119.1306549627991,-0.026279171920751243
2019-03-21,117.77,116.9406549627991,0.007092016351924135
2019-03-22,115.58,115.8606549627991,-0.002422349182206962
2019-03-25,114.5,114.4706549627991,0.0002563542351567971
2019-03-26,113.11,112.3506549627991,0.006758705923453068
2019-03-27,110.99,113.81065496279909,-0.02478375125528509
2019-03-28,112.45,115.9806549627991,-0.03044175741145405
2019-03-29,114.62,116.7926000362122,-0.01860220626596698
2019-04-01,115.61,117.4426000362122,-0.015604218874983533
2019-04-02,116.26,117.8126000362122,-0.01317855675653512
2019-04-03,116.63,117.0526000362122,-0.0036103430088819666
2019-04-04,115.87,118.4526000362122,-0.02180281425163033
2019-04-05,117.27,119.60260003621221,-0.019502920801938828
2019-04-08,118.42,116.5026000362122,0.016458001479725093
2019-04-09,115.32,117.6926000362122,-0.020159296637870083
2019-04-10,116.51,120.1226000362122,-0.03007427440900501
2019-04-11,118.94,123.1226000362122,-0.03397101779025169
2019-04-12,121.94,123.6426000362122,-0.013770335108721055
2019-04-15,122.46,125.2926000362122,-0.022607879758210214
2019-04-16,124.11,124.4226000362122,-0.002512405592884459
2019-04-17,123.24,122.1726000362122,0.00873681957715089
2019-04-18,120.99,121.5926000362122,-0.004955893993818239
2019-04-22,120.41,123.6626000362122,-0.02630221291853596
2019-04-23,122.48,122.68260003621221,-0.0016514162248958408
2019-04-24,121.5,121.9426000362122,-0.0036295768343529433
2019-04-25,120.76,122.3426000362122,-0.012935805154899116
2019-04-26,121.16,123.46260003621221,-0.018650182610254862
2019-04-29,122.28,122.1226000362122,0.0012888684300951248
2019-04-30,120.94,130.2126000362122,-0.07121123480856295
2019-05-01,129.03,126.9526000362122,0.016363587379819133
2019-05-02,125.77,132.0726000362122,-0.04772072356025503
2019-05-03,130.89,130.3526000362122,0.00412266394102212
2019-05-06,129.17,128.4626000362122,0.00550666079923956
2019-05-07,127.28,128.50260003621221,-0.009514204660977188
2019-05-08,127.32,128.5126000362122,-0.009280024183435431
2019-05-09,127.33,127.2526000362122,0.0006082387610608642
