date,FCX,dcf,Deviation
2016-08-08,12.29,12.36936507936508,-0.006416261372823362
2016-08-09,12.09,12.29936507936508,-0.01702242985829705
2016-08-10,12.02,12.38936507936508,-0.02981307573059333
2016-08-11,12.11,12.099365079365079,0.0008789651824836486
2016-08-12,11.82,12.44936507936508,-0.05055399013145312
2016-08-15,12.17,12.35936507936508,-0.015321586355697137
2016-08-16,12.08,12.27936507936508,-0.01623578076525345
2016-08-17,12.0,12.509365079365079,-0.04071869964090391
2016-08-18,12.23,12.249365079365079,-0.0015809047440099588
2016-08-19,11.97,12.10936507936508,-0.011508867595590444
2016-08-22,11.83,12.259365079365079,-0.03502343527461993
2016-08-23,11.98,11.35936507936508,0.054636409367838645
2016-08-24,11.08,11.36936507936508,-0.025451296298881765
2016-08-25,11.09,11.169365079365079,-0.007105603478903433
2016-08-26,10.89,11.259365079365079,-0.032805142808808085
2016-08-29,10.98,10.839365079365079,0.012974461105904389
2016-08-30,10.56,10.56936507936508,-0.000886058840314119
2016-08-31,10.29,10.62936507936508,-0.03192712611065496
2016-09-01,10.35,10.759365079365079,-0.03804732680278533
2016-09-02,10.48,10.999365079365079,-0.047217732625259634
2016-09-06,10.72,10.87936507936508,-0.01464838050773265
2016-09-07,10.6,10.89936507936508,-0.027466286080447433
2016-09-08,10.62,10.54936507936508,0.006695656099065417
2016-09-09,10.27,11.35936507936508,-0.09590017327147737
2016-09-12,11.08,10.429365079365079,0.06238490221444337
2016-09-13,10.15,10.079365079365079,0.0070078740157482056
2016-09-14,9.8,10.05936507936508,-0.02578344431470314
2016-09-15,9.78,10.21936507936508,-0.042993383243763894
2016-09-16,9.94,10.28936507936508,-0.033953997809419545
2016-09-19,10.01,10.22936507936508,-0.02144464271859725
2016-09-20,9.95,10.81936507936508,-0.0803526891816555
2016-09-21,10.54,11.259365079365079,-0.06389037697014133
2016-09-22,10.98,10.90936507936508,0.006474705000800274
2016-09-23,10.63,10.78936507936508,-0.014770570667765104
2016-09-26,10.51,10.48936507936508,0.0019672230376950317
2016-09-27,10.21,11.189365079365079,-0.08752642106308417
2016-09-28,10.91,10.96936507936508,-0.005411897492294537
2016-09-29,10.69,11.13936507936508,-0.040340277579868355
2016-09-30,10.86,11.549581070597362,-0.059706154394888133
2016-10-03,10.69,11.249581070597362,-0.049742391924257556
2016-10-04,10.39,11.529581070597363,-0.09883976387516036
2016-10-05,10.67,11.159581070597362,-0.04387091840636226
2016-10-06,10.3,10.989581070597362,-0.06274862218745869
2016-10-07,10.13,11.049581070597362,-0.08322316155897913
2016-10-10,10.19,10.729581070597362,-0.050289108870801624
2016-10-11,9.87,10.909581070597362,-0.09529064992231084
2016-10-12,10.05,10.499581070597362,-0.04281895321103346
2016-10-13,9.64,10.519581070597363,-0.08361369760777126
2016-10-14,9.66,10.379581070597363,-0.06932660053455797
2016-10-17,9.52,10.579581070597362,-0.10015340527444294
2016-10-18,9.72,10.879581070597363,-0.10658324645708928
2016-10-19,10.02,11.069581070597362,-0.09481669305311147
2016-10-20,10.21,10.899581070597362,-0.063266749990747
2016-10-21,10.04,11.039581070597363,-0.09054519951482864
2016-10-24,10.18,11.409581070597362,-0.10776741608559215
2016-10-25,10.55,11.439581070597363,-0.07776343076791614
2016-10-26,10.58,11.549581070597362,-0.08394945796481723
2016-10-27,10.69,11.789581070597363,-0.09326718769843867
2016-10-28,10.93,12.039581070597363,-0.09216110295624347
2016-10-31,11.18,12.009581070597362,-0.06907660356516487
2016-11-01,11.15,11.479581070597362,-0.028710200186792267
2016-11-02,10.62,11.589581070597362,-0.08365971683456086
2016-11-03,10.73,11.909581070597362,-0.09904471564575323
2016-11-04,11.05,12.149581070597362,-0.09050362018311942
2016-11-07,11.29,12.949581070597363,-0.1281571242768248
2016-11-08,12.09,13.929581070597362,-0.1320629142595221
2016-11-09,13.07,14.659581070597362,-0.10843291243742126
2016-11-10,13.8,14.799581070597362,-0.06754117335005183
2016-11-11,13.94,14.779581070597363,-0.05680682467161624
2016-11-14,13.92,14.849581070597361,-0.06259981787890034
2016-11-15,13.99,14.659581070597362,-0.045675320964003285
2016-11-16,13.8,14.659581070597362,-0.05863612789873085
2016-11-17,13.8,14.589581070597362,-0.05411951630253575
2016-11-18,13.73,15.369581070597363,-0.10667701761461468
2016-11-21,14.51,15.979581070597362,-0.0919661825992053
2016-11-22,15.12,17.069581070597362,-0.11421376204455003
2016-11-23,16.21,16.85958107059736,-0.03852889747837285
2016-11-25,16.0,16.639581070597362,-0.038437330115691504
2016-11-28,15.78,15.829581070597362,-0.003132178317053258
2016-11-29,14.97,16.209581070597363,-0.0764721225797651
2016-11-30,15.35,15.889581070597362,-0.03395816845013133
2016-12-01,15.03,16.279581070597363,-0.07675756920147281
2016-12-02,15.42,16.729581070597362,-0.07827937024071585
2016-12-05,15.87,16.749581070597362,-0.052513616125086315
2016-12-06,15.89,16.28958107059736,-0.02452985554788778
2016-12-07,15.43,16.459581070597363,-0.06255208235138854
2016-12-08,15.6,16.60958107059736,-0.06078305444949139
2016-12-09,15.75,16.21958107059736,-0.028951491937643903
2016-12-12,15.36,15.899581070597362,-0.03393681054875053
2016-12-13,15.04,15.509581070597362,-0.030276837811408108
2016-12-14,14.65,15.469581070597362,-0.05298017230441476
2016-12-15,14.61,14.689581070597363,-0.0054175180500315445
2016-12-16,13.83,14.409581070597362,-0.040221923715741625
2016-12-19,13.55,15.019581070597363,-0.0978443449048152
2016-12-20,14.16,14.909581070597362,-0.05027512624587305
2016-12-21,14.05,14.659581070597362,-0.04158243456356292
2016-12-22,13.8,14.669581070597362,-0.05927783938835762
2016-12-23,13.81,14.619581070597363,-0.055376489017566755
2016-12-27,13.76,14.429581070597362,-0.04640336176922999
2016-12-28,13.57,14.339581070597362,-0.053668309193171004
2016-12-29,13.48,14.049581070597362,-0.04054078678469408
2016-12-30,13.19,17.000789074355083,-0.22415365885007565
2017-01-03,13.78,18.050789074355084,-0.23659846983767774
2017-01-04,14.83,17.840789074355083,-0.16875873941488873
2017-01-05,14.62,18.120789074355084,-0.1931918670864876
2017-01-06,14.9,17.90078907435508,-0.1676344580057677
2017-01-09,14.68,18.770789074355083,-0.21793378307915556
2017-01-10,15.55,19.090789074355083,-0.18547106987376816
2017-01-11,15.87,18.490789074355085,-0.14173484234860823
2017-01-12,15.27,18.410789074355083,-0.17059502782148428
2017-01-13,15.19,18.280789074355084,-0.16907306691104207
2017-01-17,15.06,18.460789074355084,-0.18421688589028462
2017-01-18,15.24,18.480789074355084,-0.17535988649165268
2017-01-19,15.26,18.730789074355084,-0.18529860437684664
2017-01-20,15.51,18.940789074355084,-0.18113232035302096
2017-01-23,15.72,20.240789074355085,-0.22335043647497355
2017-01-24,17.02,19.720789074355082,-0.13695136965220067
2017-01-25,16.5,19.060789074355082,-0.13434853427975024
2017-01-26,15.84,19.590789074355083,-0.1914567636923301
2017-01-27,16.37,19.470789074355082,-0.1592533852898197
2017-01-30,16.25,19.870789074355084,-0.1822166729668534
2017-01-31,16.65,20.060789074355082,-0.1700226776580439
2017-02-01,16.84,20.030789074355084,-0.15929422762681733
2017-02-02,16.81,19.050789074355084,-0.11762185102198663
2017-02-03,15.83,19.220789074355082,-0.17641258437611018
2017-02-06,16.0,18.740789074355085,-0.14624726117352138
2017-02-07,15.52,18.750789074355083,-0.17230149950189244
2017-02-08,15.53,18.610789074355083,-0.16553779971641758
2017-02-09,15.39,19.020789074355083,-0.19088530240053603
2017-02-10,15.8,19.180789074355083,-0.1762591237122373
2017-02-13,15.96,19.120789074355084,-0.16530641398028667
2017-02-14,15.9,18.590789074355083,-0.14473775500292618
2017-02-15,15.37,18.290789074355082,-0.15968633515380848
2017-02-16,15.07,18.130789074355082,-0.1688172016012467
2017-02-17,14.91,17.350789074355085,-0.1406730877711282
2017-02-21,14.13,16.950789074355082,-0.1664104875579312
2017-02-22,13.73,16.700789074355082,-0.17788315636635876
2017-02-23,13.48,16.470789074355082,-0.18158140820415958
2017-02-24,13.25,16.490789074355085,-0.19652116461757752
2017-02-27,13.27,16.620789074355084,-0.20160228611078146
2017-02-28,13.4,17.210789074355084,-0.22141861467777468
2017-03-01,13.99,16.530789074355084,-0.15370041096808373
2017-03-02,13.31,16.420789074355085,-0.18944211878424966
2017-03-03,13.2,16.120789074355084,-0.18118152038856894
2017-03-06,12.9,15.910789074355083,-0.1892294002695225
2017-03-07,12.69,15.660789074355083,-0.189696001922395
2017-03-08,12.44,15.620789074355084,-0.20362537764350463
2017-03-09,12.4,15.590789074355083,-0.20465860060948005
2017-03-10,12.37,15.780789074355084,-0.2161355213788303
2017-03-13,12.56,15.490789074355083,-0.18919559618864012
2017-03-14,12.27,16.110789074355083,-0.23839856984216834
2017-03-15,12.89,16.040789074355082,-0.19642357116909837
2017-03-16,12.82,15.980789074355084,-0.1977867963620964
2017-03-17,12.76,15.950789074355084,-0.2000395754392541
2017-03-20,12.73,15.790789074355084,-0.19383382679247718
2017-03-21,12.57,16.080789074355085,-0.21832194042977238
2017-03-22,12.86,16.050789074355084,-0.198793284216358
2017-03-23,12.83,16.030789074355084,-0.1996650981750785
2017-03-24,12.81,15.430789074355083,-0.1698415461274534
2017-03-27,12.21,15.790789074355084,-0.22676441674282366
2017-03-28,12.57,15.940789074355083,-0.21145685189310204
2017-03-29,12.72,16.530789074355084,-0.2305267496436043
2017-03-30,13.31,16.580789074355085,-0.1972637767531762
2017-03-31,13.36,15.99171939477304,-0.16456763214799963
2017-04-03,13.24,16.29171939477304,-0.18731720825931597
2017-04-04,13.54,16.19171939477304,-0.1637700932261128
2017-04-05,13.44,16.31171939477304,-0.176052525504654
2017-04-06,13.56,16.12171939477304,-0.15889864672893372
2017-04-07,13.37,16.27171939477304,-0.17832899673191016
2017-04-10,13.52,16.37171939477304,-0.17418569949858187
2017-04-11,13.62,15.63171939477304,-0.1286946972350158
2017-04-12,12.88,15.47171939477304,-0.16751334022052033
2017-04-13,12.72,15.50171939477304,-0.17944586170944343
2017-04-17,12.75,15.22171939477304,-0.16238109051082616
2017-04-18,12.47,15.10171939477304,-0.17426620942804183
2017-04-19,12.35,15.26171939477304,-0.1907858033197931
2017-04-20,12.51,14.98171939477304,-0.16498235814210993
2017-04-21,12.23,14.98171939477304,-0.18367180176482845
2017-04-24,12.23,15.85171939477304,-0.22847486159559882
2017-04-25,13.1,16.25171939477304,-0.19393144308082955
2017-04-26,13.5,15.76171939477304,-0.14349445882935086
2017-04-27,13.01,15.50171939477304,-0.160738259499989
2017-04-28,12.75,15.29171939477304,-0.16621540908224097
2017-05-01,12.54,15.47171939477304,-0.18948891974886073
2017-05-02,12.72,14.77171939477304,-0.13889509676842615
2017-05-03,12.02,14.43171939477304,-0.16711240904853863
2017-05-04,11.68,14.55171939477304,-0.19734570993751832
2017-05-05,11.8,14.42171939477304,-0.18178965510334688
2017-05-08,11.67,14.38171939477304,-0.18855321261229718
2017-05-09,11.63,14.47171939477304,-0.19636363290732572
2017-05-10,11.72,14.43171939477304,-0.18789995291587958
2017-05-11,11.68,14.26171939477304,-0.18102441390897428
2017-05-12,11.51,14.50171939477304,-0.20630101254416544
2017-05-15,11.75,14.52171939477304,-0.1908671638270807
2017-05-16,11.77,14.18171939477304,-0.17005832139521315
2017-05-17,11.43,14.04171939477304,-0.18599712195824392
2017-05-18,11.29,14.48171939477304,-0.22039643966068312
2017-05-19,11.73,14.58171939477304,-0.19556811632208937
2017-05-22,11.83,14.63171939477304,-0.19148258104060634
2017-05-23,11.88,14.651719394773039,-0.18917366078972553
2017-05-24,11.9,14.45171939477304,-0.1765685677301454
2017-05-25,11.7,14.42171939477304,-0.18872364107704742
2017-05-26,11.67,14.42171939477304,-0.19080383686915758
2017-05-30,11.67,14.24171939477304,-0.18057646857702492
2017-05-31,11.49,14.20171939477304,-0.19094303438857485
2017-06-01,11.45,14.04171939477304,-0.1845727949625453
2017-06-02,11.29,14.17171939477304,-0.20334296174647004
2017-06-05,11.42,14.60171939477304,-0.2179003245269866
2017-06-06,11.85,14.47171939477304,-0.18116156921339732
2017-06-07,11.72,14.81171939477304,-0.20873467234763354
2017-06-08,12.06,15.11171939477304,-0.20194388970910826
2017-06-09,12.36,15.09171939477304,-0.18100783107053808
2017-06-12,12.34,15.11171939477304,-0.18341522379854036
2017-06-13,12.36,14.84171939477304,-0.16721239155397682
2017-06-14,12.09,14.25171939477304,-0.15168130489335008
2017-06-15,11.5,14.17171939477304,-0.18852471745654598
2017-06-16,11.42,14.34171939477304,-0.2037216957290271
2017-06-19,11.59,13.99171939477304,-0.17165291319880693
2017-06-20,11.24,13.96171939477304,-0.19494156255510986
2017-06-21,11.21,14.20171939477304,-0.21065895696222137
2017-06-22,11.45,14.51171939477304,-0.2109825384217282
2017-06-23,11.76,14.571719394773039,-0.19295728380424482
2017-06-26,11.82,14.47171939477304,-0.18323457789893294
2017-06-27,11.72,14.74171939477304,-0.20497740554229027
2017-06-28,11.99,14.83171939477304,-0.19159743514123606
2017-06-29,12.08,14.76171939477304,-0.1816671434441849
2017-06-30,12.01,15.411975223675155,-0.2207358352386396
2017-07-03,12.2,15.381975223675155,-0.20686388954635826
2017-07-05,12.17,15.101975223675154,-0.19414514858154042
2017-07-06,11.89,15.111975223675154,-0.21320675662751554
2017-07-07,11.9,15.731975223675155,-0.2435787731160668
2017-07-10,12.52,15.791975223675156,-0.20719227185525513
2017-07-11,12.58,15.481975223675155,-0.1874421823926854
2017-07-12,12.27,15.691975223675154,-0.21807166879235662
2017-07-13,12.48,15.811975223675155,-0.21072479412225564
2017-07-14,12.6,16.211975223675154,-0.22279673968415692
2017-07-17,13.0,16.211975223675154,-0.19812362030905073
2017-07-18,13.0,16.321975223675153,-0.20352777026989977
2017-07-19,13.11,16.251975223675156,-0.19332882190824818
2017-07-20,13.04,16.221975223675155,-0.19615214422416472
2017-07-21,13.01,16.171975223675155,-0.19552189389000196
2017-07-24,12.96,18.081975223675155,-0.2832641434531351
2017-07-25,14.87,18.271975223675156,-0.18618541137617062
2017-07-26,15.06,17.711975223675154,-0.1497278078918225
2017-07-27,14.5,17.811975223675155,-0.18594092918302374
2017-07-28,14.6,17.831975223675155,-0.18124605845033515
2017-07-31,14.62,17.701975223675156,-0.17410346499373863
2017-08-01,14.49,17.581975223675155,-0.17586051534822034
2017-08-02,14.37,17.581975223675155,-0.1826856870637631
2017-08-03,14.37,17.621975223675154,-0.18454090318468497
2017-08-04,14.41,17.911975223675157,-0.195510276222715
2017-08-07,14.7,17.681975223675156,-0.1686449158509431
2017-08-08,14.47,17.801975223675154,-0.18716884962540004
2017-08-09,14.59,17.361975223675156,-0.15965782625327285
2017-08-10,14.15,17.171975223675155,-0.17598297134209295
2017-08-11,13.96,17.361975223675156,-0.19594402018476276
2017-08-14,14.15,17.181975223675156,-0.17646255358914598
2017-08-15,13.97,17.981975223675153,-0.2231109304606853
2017-08-16,14.77,17.411975223675157,-0.15173322898385755
2017-08-17,14.2,17.361975223675156,-0.1821207082108619
2017-08-18,14.15,17.941975223675154,-0.21134658678334872
2017-08-21,14.73,18.281975223675154,-0.19428837312257963
2017-08-22,15.07,18.501975223675156,-0.18549236944624137
2017-08-23,15.29,18.701975223675156,-0.18243929760723232
2017-08-24,15.49,18.501975223675156,-0.16279209042616316
2017-08-25,15.29,18.741975223675155,-0.18418417389190478
2017-08-28,15.53,18.421975223675155,-0.15698507834048703
2017-08-29,15.21,17.771975223675156,-0.14415815864193804
2017-08-30,14.56,17.991975223675155,-0.19075033068960157
2017-08-31,14.78,18.281975223675154,-0.19155343888334875
2017-09-01,15.07,18.001975223675156,-0.1628696399836831
2017-09-05,14.79,18.271975223675156,-0.19056370102579445
2017-09-06,15.06,18.421975223675155,-0.18249808627223008
2017-09-07,15.21,17.451975223675156,-0.12846541408296963
2017-09-08,14.24,17.601975223675154,-0.1909998838740099
2017-09-11,14.39,17.511975223675154,-0.17827658980778072
2017-09-12,14.3,17.151975223675155,-0.1662767807487575
2017-09-13,13.94,17.071975223675153,-0.1834571092471935
2017-09-14,13.86,17.091975223675156,-0.18909313764967006
2017-09-15,13.88,17.341975223675156,-0.19962981027379678
2017-09-18,14.13,17.691975223675154,-0.20133281776862133
2017-09-19,14.48,17.391975223675153,-0.16743211660692636
2017-09-20,14.18,17.191975223675154,-0.17519657773397368
2017-09-21,13.98,17.271975223675156,-0.19059633776933382
2017-09-22,14.06,17.101975223675154,-0.17787274182598445
2017-09-25,13.89,17.201975223675156,-0.19253458865100959
2017-09-26,13.99,17.211975223675154,-0.18719381022831771
2017-09-27,14.0,17.631975223675155,-0.20598799496940978
2017-09-28,14.42,17.251975223675156,-0.1641536801994007
2017-09-29,14.04,17.751562284927736,-0.20908369783763214
2017-10-02,14.34,18.051562284927737,-0.2056089232801046
2017-10-03,14.64,17.941562284927734,-0.18401754721779695
2017-10-04,14.53,18.161562284927736,-0.19995869451944492
2017-10-05,14.75,17.741562284927735,-0.16861887565951295
2017-10-06,14.33,17.731562284927737,-0.19183658102248258
2017-10-09,14.32,17.821562284927737,-0.1964789746794039
2017-10-10,14.41,17.841562284927736,-0.19233530282416267
2017-10-11,14.43,17.921562284927735,-0.19482466034025303
2017-10-12,14.51,18.161562284927736,-0.2010599213680072
2017-10-13,14.75,18.681562284927736,-0.2104514721501486
2017-10-16,15.27,18.341562284927736,-0.16746459419390936
2017-10-17,14.93,18.241562284927735,-0.18153940069398256
2017-10-18,14.83,18.221562284927735,-0.18612906137763618
2017-10-19,14.81,18.241562284927735,-0.1881177846133878
2017-10-20,14.83,18.221562284927735,-0.18612906137763618
2017-10-23,14.81,18.641562284927737,-0.20553868964221256
2017-10-24,15.23,18.111562284927736,-0.15910070261170917
2017-10-25,14.7,18.101562284927734,-0.1879153982062668
2017-10-26,14.69,17.541562284927736,-0.16256033747791598
2017-10-27,14.13,17.351562284927734,-0.18566410516971787
2017-10-30,13.94,17.391562284927737,-0.19846188791900587
2017-10-31,13.98,17.791562284927736,-0.21423426587763628
2017-11-01,14.38,17.641562284927737,-0.1848794473103036
2017-11-02,14.23,17.561562284927735,-0.18970762571545574
2017-11-03,14.15,18.051562284927737,-0.2161343280623068
2017-11-06,14.64,17.961562284927737,-0.184926134611074
2017-11-07,14.55,18.271562284927736,-0.20368057349959956
2017-11-08,14.86,18.131562284927735,-0.18043466048412693
2017-11-09,14.72,17.821562284927737,-0.1740342533017336
2017-11-10,14.41,17.841562284927736,-0.19233530282416267
2017-11-13,14.43,17.211562284927737,-0.16161009900673384
2017-11-14,13.8,17.041562284927736,-0.19021508889444405
2017-11-15,13.63,17.031562284927737,-0.19972109592893805
2017-11-16,13.62,17.271562284927736,-0.211420497155276
2017-11-17,13.86,17.361562284927736,-0.201684746306937
2017-11-20,13.95,17.561562284927735,-0.2056515375074216
2017-11-21,14.15,17.651562284927735,-0.19837123923685995
2017-11-22,14.24,17.761562284927734,-0.19826872368744797
2017-11-24,14.35,17.501562284927736,-0.18007319767343555
2017-11-27,14.09,17.621562284927737,-0.20041141800170525
2017-11-28,14.21,17.421562284927735,-0.18434410372634702
2017-11-29,14.01,17.331562284927735,-0.19164817518016286
2017-11-30,13.92,17.521562284927736,-0.20555029433795657
2017-12-01,14.11,17.711562284927737,-0.20334526265887964
2017-12-04,14.3,17.521562284927736,-0.18386273053396407
2017-12-05,14.11,17.761562284927734,-0.20558789966502045
2017-12-06,14.35,18.251562284927736,-0.21376593543171218
2017-12-07,14.84,18.381562284927735,-0.1926692753331254
2017-12-08,14.97,18.431562284927736,-0.1878062332110827
2017-12-11,15.02,19.121562284927737,-0.2144993292813071
2017-12-12,15.71,19.731562284927737,-0.20381367814953355
2017-12-13,16.32,19.601562284927734,-0.1674133029412167
2017-12-14,16.19,20.391562284927737,-0.20604415817778154
2017-12-15,16.98,20.761562284927734,-0.18214247237420245
2017-12-18,17.35,20.741562284927735,-0.16351527615604344
2017-12-19,17.33,21.071562284927737,-0.1775645409834674
2017-12-20,17.66,21.591562284927736,-0.18208790235027195
2017-12-21,18.18,21.511562284927734,-0.15487309758352708
2017-12-22,18.1,22.081562284927735,-0.18031162077899887
2017-12-26,18.67,22.101562284927734,-0.15526333571757966
2017-12-27,18.69,22.681562284927736,-0.17598268738217349
2017-12-28,19.27,22.371562284927737,-0.13863860938390227
2017-12-29,18.96,22.828459422283355,-0.16945775230488258
2018-01-02,19.77,22.528459422283355,-0.12244332249167944
2018-01-03,19.47,22.798459422283358,-0.14599492714100237
2018-01-04,19.74,22.958459422283358,-0.1401862103673882
2018-01-05,19.9,22.868459422283355,-0.1298058328927416
2018-01-08,19.81,21.978459422283358,-0.09866293995496411
2018-01-09,18.92,22.568459422283357,-0.16166187305993007
2018-01-10,19.51,22.938459422283355,-0.14946336888486977
2018-01-11,19.88,22.808459422283356,-0.1283935652147693
2018-01-12,19.75,22.378459422283356,-0.11745488698234818
2018-01-16,19.32,22.828459422283355,-0.15368796279168417
2018-01-17,19.77,22.458459422283358,-0.11970809625596401
2018-01-18,19.4,23.018459422283357,-0.1571981580479037
2018-01-19,19.96,23.048459422283358,-0.1339985187598881
2018-01-22,19.99,22.608459422283357,-0.11581768458325614
2018-01-23,19.55,22.658459422283357,-0.13718758916267526
2018-01-24,19.6,22.878459422283356,-0.14329895915501079
2018-01-25,19.82,22.598459422283355,-0.12294906348986057
2018-01-26,19.54,22.688459422283355,-0.1387692026013504
2018-01-29,19.63,22.188459422283355,-0.11530586119530017
2018-01-30,19.13,22.558459422283356,-0.15198109756097566
2018-01-31,19.5,22.508459422283355,-0.1336590552841206
2018-02-01,19.45,21.028459422283355,-0.07506300821118161
2018-02-02,17.97,20.708459422283358,-0.13223868402961148
2018-02-05,17.65,21.798459422283358,-0.1903097527177824
2018-02-06,18.74,20.918459422283355,-0.10414052862625034
2018-02-07,17.86,20.218459422283356,-0.1166488194290426
2018-02-08,17.16,20.628459422283356,-0.16813952759538808
2018-02-09,17.57,20.628459422283356,-0.1482640734178886
2018-02-12,17.57,20.858459422283357,-0.15765591100032317
2018-02-13,17.8,22.178459422283357,-0.19741945727232013
2018-02-14,19.12,22.178459422283357,-0.13790224848577315
2018-02-15,19.12,21.788459422283356,-0.12247122986374548
2018-02-16,18.73,21.488459422283356,-0.12836934319371707
2018-02-20,18.43,21.788459422283356,-0.15413937062703087
2018-02-21,18.73,22.218459422283356,-0.15700725941352656
2018-02-22,19.16,22.608459422283357,-0.15252960663407633
2018-02-23,19.55,22.588459422283357,-0.1345137959822943
2018-02-26,19.53,22.148459422283356,-0.11822309499544459
2018-02-27,19.09,21.658459422283357,-0.11858920213137558
2018-02-28,18.6,21.598459422283355,-0.13882746744380348
2018-03-01,18.54,21.378459422283356,-0.13277193488155437
2018-03-02,18.32,21.248459422283357,-0.13781984679850567
2018-03-05,18.19,21.758459422283355,-0.16400331259798706
2018-03-06,18.7,21.178459422283357,-0.11702737072912839
2018-03-07,18.12,20.928459422283357,-0.13419331856281203
2018-03-08,17.87,21.488459422283356,-0.16839082556709684
2018-03-09,18.43,21.618459422283355,-0.14748781862766924
2018-03-12,18.56,21.538459422283356,-0.13828562962130386
2018-03-13,18.48,21.718459422283356,-0.1491109180129353
2018-03-14,18.66,21.468459422283356,-0.13081793001729292
2018-03-15,18.41,21.418459422283355,-0.14046105571689305
2018-03-16,18.36,21.108459422283357,-0.13020653792393388
2018-03-19,18.05,21.548459422283358,-0.16235311089875804
2018-03-20,18.49,22.238459422283356,-0.16855751340973424
2018-03-21,19.18,21.108459422283357,-0.09135955323426204
2018-03-22,18.05,20.578459422283355,-0.12286922798241229
2018-03-23,17.52,20.808459422283356,-0.15803473748574637
2018-03-26,17.75,20.298459422283358,-0.12554940102920797
2018-03-27,17.24,19.808459422283356,-0.12966477440411095
2018-03-28,16.75,20.628459422283356,-0.18801498177288756
2018-03-29,17.57,19.679094650205762,-0.10717437400930985
2018-04-02,17.14,19.91909465020576,-0.13951912468958783
2018-04-03,17.38,19.87909465020576,-0.1257147115691154
2018-04-04,17.34,20.64909465020576,-0.16025374023711914
2018-04-05,18.11,19.86909465020576,-0.08853421261383665
2018-04-06,17.33,19.96909465020576,-0.13215895344452033
2018-04-09,17.43,20.73909465020576,-0.15955829827764112
2018-04-10,18.2,20.519094650205762,-0.11302129502982272
2018-04-11,17.98,20.39909465020576,-0.11858833402595936
2018-04-12,17.86,20.409094650205763,-0.1248999376942016
2018-04-13,17.87,20.699094650205762,-0.13667721695149782
2018-04-16,18.16,20.839094650205762,-0.12856099054088754
2018-04-17,18.3,21.71909465020576,-0.15742344260990493
2018-04-18,19.18,22.109094650205762,-0.13248369942540827
2018-04-19,19.57,21.89909465020576,-0.10635575065583258
2018-04-20,19.36,21.34909465020576,-0.09316997665690663
2018-04-23,18.81,18.61909465020576,0.010253202606289369
2018-04-24,16.08,17.909094650205763,-0.10213216725529728
2018-04-25,15.37,18.16909465020576,-0.15405801467240765
2018-04-26,15.63,17.859094650205762,-0.12481565800873784
2018-04-27,15.32,17.749094650205762,-0.13685738332448427
2018-04-30,15.21,17.48909465020576,-0.13031518759485627
2018-05-01,14.95,17.64909465020576,-0.15293105418154096
2018-05-02,15.11,17.749094650205762,-0.148688972717556
2018-05-03,15.21,17.95909465020576,-0.15307534726836924
2018-05-04,15.42,17.79909465020576,-0.1336638012753225
2018-05-07,15.26,17.839094650205762,-0.1445754227317817
2018-05-08,15.3,18.21909465020576,-0.16022171827142861
2018-05-09,15.68,18.75909465020576,-0.16413876616225653
2018-05-10,16.22,18.80909465020576,-0.1376512106699106
2018-05-11,16.27,18.73909465020576,-0.13176168306394942
2018-05-14,16.2,18.499094650205762,-0.12428146856258127
2018-05-15,15.96,19.179094650205762,-0.16784393157845046
2018-05-16,16.64,19.319094650205763,-0.13867599381409046
2018-05-17,16.78,19.409094650205763,-0.1354568411143221
2018-05-18,16.87,19.229094650205763,-0.12268360487686913
2018-05-21,16.69,19.70909465020576,-0.15318281756662222
2018-05-22,17.17,19.889094650205763,-0.13671284178727716
2018-05-23,17.35,19.91909465020576,-0.12897647685906355
2018-05-24,17.38,19.61909465020576,-0.1141283372208145
2018-05-25,17.08,19.18909465020576,-0.10991110777512092
2018-05-29,16.65,19.659094650205763,-0.15306374498656117
2018-05-30,17.12,19.43909465020576,-0.11930054829900283
2018-05-31,16.9,19.659094650205763,-0.14034698440077387
2018-06-01,17.12,19.749094650205762,-0.13312481897383432
2018-06-04,17.21,20.18909465020576,-0.1475595960007745
2018-06-05,17.65,20.73909465020576,-0.14895031351694588
2018-06-06,18.2,20.46909465020576,-0.11085466597238836
2018-06-07,17.93,20.569094650205763,-0.12830387992693504
2018-06-08,18.03,20.729094650205763,-0.13020803347911625
2018-06-11,18.19,20.39909465020576,-0.10829375950679643
2018-06-12,17.86,20.34909465020576,-0.12231967529722965
2018-06-13,17.81,20.11909465020576,-0.114771300118226
2018-06-14,17.58,19.429094650205762,-0.09517142633232178
2018-06-15,16.89,19.339094650205762,-0.12663957100906498
2018-06-18,16.8,18.79909465020576,-0.10633994282186765
2018-06-19,16.26,18.839094650205762,-0.13690119923982613
2018-06-20,16.3,18.89909465020576,-0.13752482318921366
2018-06-21,16.36,18.979094650205763,-0.13799892452601092
2018-06-22,16.44,18.27909465020576,-0.10061191133364233
2018-06-25,15.74,18.78909465020576,-0.16228001971198602
2018-06-26,16.25,19.43909465020576,-0.16405571903380822
2018-06-27,16.9,19.32909465020576,-0.1256703789890079
2018-06-28,16.79,19.79909465020576,-0.1519814265938917
2018-06-29,17.26,19.806776406035667,-0.12858106507728295
2018-07-02,17.16,19.716776406035667,-0.129675173739506
2018-07-03,17.07,19.616776406035665,-0.12982644820542866
2018-07-05,16.97,20.156776406035664,-0.1580995066791251
2018-07-06,17.51,20.756776406035666,-0.15642006940401232
