date,GL,dcf,Deviation
1984-12-31,4.63,,
1985-01-02,4.63,,
1985-01-03,4.67,,
1985-01-04,4.59,,
1985-01-07,4.57,,
1985-01-08,4.48,,
1985-01-09,4.48,,
1985-01-10,4.54,,
1985-01-11,4.74,,
1985-01-14,4.89,,
1985-01-15,4.87,,
1985-01-16,4.94,,
1985-01-17,4.94,,
1985-01-18,4.94,,
1985-01-21,4.98,,
1985-01-22,4.93,,
1985-01-23,4.94,,
1985-01-24,4.96,,
1985-01-25,4.98,,
1985-01-28,5.11,,
1985-01-29,5.17,,
1985-01-30,5.22,,
1985-01-31,5.24,,
1985-02-01,5.48,,
1985-02-04,5.52,,
1985-02-05,5.65,,
1985-02-06,5.91,,
1985-02-07,5.96,,
1985-02-08,5.85,,
1985-02-11,6.07,,
1985-02-12,6.37,,
1985-02-13,6.37,,
1985-02-14,6.63,,
1985-02-15,6.63,,
1985-02-19,6.48,,
1985-02-20,6.5,,
1985-02-21,6.5,,
1985-02-22,6.41,,
1985-02-25,6.22,,
1985-02-26,6.43,,
1985-02-27,6.63,,
1985-02-28,6.5,,
1985-03-01,6.52,,
1985-03-04,6.07,,
1985-03-05,6.22,,
1985-03-06,6.19,,
1985-03-07,6.07,,
1985-03-08,6.02,,
1985-03-11,5.96,,
1985-03-12,6.13,,
1985-03-13,6.28,,
1985-03-14,6.33,,
1985-03-15,6.28,,
1985-03-18,6.19,,
1985-03-19,6.19,,
1985-03-20,6.19,,
1985-03-21,6.22,,
1985-03-22,6.24,,
1985-03-25,6.22,,
1985-03-26,6.24,,
1985-03-27,6.31,,
1985-03-28,6.37,,
1985-03-29,6.44,,
1985-04-01,6.56,,
1985-04-02,6.67,,
1985-04-03,6.63,,
1985-04-04,6.63,,
1985-04-08,6.63,,
1985-04-09,6.59,,
1985-04-10,6.54,,
1985-04-11,6.59,,
1985-04-12,6.91,,
1985-04-15,6.93,,
1985-04-16,6.98,,
1985-04-17,7.04,,
1985-04-18,7.02,,
1985-04-19,6.96,,
1985-04-22,6.89,,
1985-04-23,6.96,,
1985-04-24,6.94,,
1985-04-25,6.96,,
1985-04-26,7.11,,
1985-04-29,7.07,,
1985-04-30,7.0,,
1985-05-01,7.02,,
1985-05-02,7.04,,
1985-05-03,6.93,,
1985-05-06,6.98,,
1985-05-07,7.11,,
1985-05-08,7.26,,
1985-05-09,7.15,,
1985-05-10,7.3,,
1985-05-13,7.52,,
1985-05-14,7.57,,
1985-05-15,7.56,,
1985-05-16,7.52,,
1985-05-17,7.61,,
1985-05-20,7.63,,
1985-05-21,7.65,,
1985-05-22,7.5,,
1985-05-23,7.44,,
1985-05-24,7.44,,
1985-05-28,7.46,,
1985-05-29,7.39,,
1985-05-30,7.19,,
1985-05-31,6.98,,
1985-06-03,6.78,,
1985-06-04,6.98,,
1985-06-05,6.96,,
1985-06-06,7.04,,
1985-06-07,7.02,,
1985-06-10,7.02,,
1985-06-11,7.0,,
1985-06-12,6.96,,
1985-06-13,6.78,,
1985-06-14,6.78,,
1985-06-17,6.81,,
1985-06-18,6.93,,
1985-06-19,6.74,,
1985-06-20,6.67,,
1985-06-21,6.81,,
1985-06-24,6.74,,
1985-06-25,6.85,,
1985-06-26,6.94,,
1985-06-27,6.96,,
1985-06-28,7.13,,
1985-07-01,7.26,,
1985-07-02,7.22,,
1985-07-03,7.33,,
1985-07-05,7.37,,
1985-07-08,7.37,,
1985-07-09,7.19,,
1985-07-10,7.22,,
1985-07-11,7.22,,
1985-07-12,7.26,,
1985-07-15,7.28,,
1985-07-16,7.31,,
1985-07-17,7.5,,
1985-07-18,7.44,,
1985-07-19,7.46,,
1985-07-22,7.43,,
1985-07-23,7.43,,
1985-07-24,7.26,,
1985-07-25,7.17,,
1985-07-26,7.17,,
1985-07-29,6.93,,
1985-07-30,6.98,,
1985-07-31,7.06,,
1985-08-01,6.96,,
1985-08-02,7.0,,
1985-08-05,7.04,,
1985-08-06,6.93,,
1985-08-07,6.83,,
1985-08-08,6.78,,
1985-08-09,6.72,,
1985-08-12,6.54,,
1985-08-13,6.24,,
1985-08-14,6.46,,
1985-08-15,6.48,,
1985-08-16,6.48,,
1985-08-19,6.48,,
1985-08-20,6.46,,
1985-08-21,6.48,,
1985-08-22,6.56,,
1985-08-23,6.57,,
1985-08-26,6.59,,
1985-08-27,6.63,,
1985-08-28,6.61,,
1985-08-29,6.61,,
1985-08-30,6.76,,
1985-09-03,6.81,,
1985-09-04,6.72,,
1985-09-05,6.7,,
1985-09-06,6.81,,
1985-09-09,6.81,,
1985-09-10,6.87,,
1985-09-11,6.85,,
1985-09-12,6.7,,
1985-09-13,6.59,,
1985-09-16,6.67,,
1985-09-17,3.24,,
1985-09-18,3.22,,
1985-09-19,3.2,,
1985-09-20,3.11,,
1985-09-23,3.07,,
1985-09-24,3.06,,
1985-09-25,2.96,,
1985-09-26,2.91,,
1985-09-30,2.81,,
1985-10-01,2.85,,
1985-10-02,2.81,,
1985-10-03,2.85,,
1985-10-04,2.81,,
1985-10-07,2.8,,
1985-10-08,2.87,,
1985-10-09,2.96,,
1985-10-10,2.94,,
1985-10-11,3.22,,
1985-10-14,3.19,,
1985-10-15,3.28,,
1985-10-16,3.46,,
1985-10-17,3.41,,
1985-10-18,3.37,,
1985-10-21,3.22,,
1985-10-22,3.26,,
1985-10-23,3.35,,
1985-10-24,3.33,,
1985-10-25,3.3,,
1985-10-28,3.3,,
1985-10-29,3.33,,
1985-10-30,3.39,,
1985-10-31,3.39,,
1985-11-01,3.3,,
1985-11-04,3.31,,
1985-11-05,3.31,,
1985-11-06,3.31,,
1985-11-07,3.3,,
1985-11-08,3.37,,
1985-11-11,3.37,,
1985-11-12,3.54,,
1985-11-13,3.61,,
1985-11-14,3.69,,
1985-11-15,3.89,,
1985-11-18,3.81,,
1985-11-19,3.78,,
1985-11-20,3.78,,
1985-11-21,3.87,,
1985-11-22,3.8,,
1985-11-25,3.59,,
1985-11-26,3.63,,
1985-11-27,3.61,,
1985-11-29,3.57,,
1985-12-02,3.56,,
1985-12-03,3.48,,
1985-12-04,3.65,,
1985-12-05,3.56,,
1985-12-06,3.48,,
1985-12-09,3.41,,
1985-12-10,3.54,,
1985-12-11,3.57,,
1985-12-12,3.67,,
1985-12-13,3.72,,
1985-12-16,3.67,,
1985-12-17,3.7,,
1985-12-18,3.54,,
1985-12-19,3.59,,
1985-12-20,3.54,,
1985-12-23,3.37,,
1985-12-24,3.24,,
1985-12-26,3.31,,
1985-12-27,3.31,,
1985-12-30,3.3,,
1985-12-31,3.26,,
1986-01-02,3.3,,
1986-01-03,3.37,,
1986-01-06,3.39,,
1986-01-07,3.39,,
1986-01-08,3.35,,
1986-01-09,3.43,,
1986-01-10,3.41,,
1986-01-13,3.43,,
1986-01-14,3.44,,
1986-01-15,3.67,,
1986-01-16,3.7,,
1986-01-17,3.67,,
1986-01-20,3.67,,
1986-01-21,3.69,,
1986-01-22,3.61,,
1986-01-23,3.57,,
1986-01-24,3.44,,
1986-01-27,3.41,,
1986-01-28,3.35,,
1986-01-29,3.35,,
1986-01-30,3.15,,
1986-01-31,3.22,,
1986-02-03,3.24,,
1986-02-04,3.37,,
1986-02-05,3.67,,
1986-02-06,3.7,,
1986-02-07,3.78,,
1986-02-10,3.72,,
1986-02-11,3.69,,
1986-02-12,3.69,,
1986-02-13,3.74,,
1986-02-14,3.74,,
1986-02-18,3.87,,
1986-02-19,4.11,,
1986-02-20,4.09,,
1986-02-21,4.3,,
1986-02-24,4.31,,
1986-02-25,4.56,,
1986-02-26,4.43,,
1986-02-27,4.56,,
1986-02-28,4.59,,
1986-03-03,4.59,,
1986-03-04,4.67,,
1986-03-05,4.63,,
1986-03-06,4.63,,
1986-03-07,4.52,,
1986-03-10,4.44,,
1986-03-11,4.69,,
1986-03-12,4.67,,
1986-03-13,4.83,,
1986-03-14,5.04,,
1986-03-17,4.96,,
1986-03-18,4.93,,
1986-03-19,4.85,,
1986-03-20,4.85,,
1986-03-21,4.81,,
1986-03-24,4.85,,
1986-03-25,4.89,,
1986-03-26,4.93,,
1986-03-27,4.93,,
1986-03-31,4.93,,
1986-04-01,5.0,,
1986-04-02,4.89,,
1986-04-03,4.81,,
1986-04-04,4.63,,
1986-04-07,4.48,,
1986-04-08,4.63,,
1986-04-09,4.87,,
1986-04-10,4.87,,
1986-04-11,4.83,,
1986-04-14,4.89,,
1986-04-15,4.93,,
1986-04-16,5.0,,
1986-04-17,5.04,,
1986-04-18,5.19,,
1986-04-21,5.28,,
1986-04-22,5.19,,
1986-04-23,5.06,,
1986-04-24,4.89,,
1986-04-25,4.87,,
1986-04-28,4.85,,
1986-04-29,4.93,,
1986-04-30,4.72,,
1986-05-01,4.67,,
1986-05-02,4.67,,
1986-05-05,4.74,,
1986-05-06,4.89,,
1986-05-07,4.76,,
1986-05-08,4.78,,
1986-05-09,4.78,,
1986-05-12,4.72,,
1986-05-13,4.76,,
1986-05-14,4.76,,
1986-05-15,4.76,,
1986-05-16,4.63,,
1986-05-19,4.63,,
1986-05-20,4.67,,
1986-05-21,4.63,,
1986-05-22,4.74,,
1986-05-23,4.83,,
1986-05-27,4.96,,
1986-05-28,5.07,,
1986-05-29,5.02,,
1986-05-30,5.06,,
1986-06-02,5.0,,
1986-06-03,4.91,,
1986-06-04,4.8,,
1986-06-05,4.81,,
1986-06-06,4.83,,
1986-06-09,4.69,,
1986-06-10,4.67,,
1986-06-11,4.81,,
1986-06-12,4.87,,
1986-06-13,5.0,,
1986-06-16,4.96,,
1986-06-17,4.98,,
1986-06-18,5.07,,
1986-06-19,5.11,,
1986-06-20,5.15,,
1986-06-23,5.19,,
1986-06-24,5.31,,
1986-06-25,5.5,,
1986-06-26,5.52,,
1986-06-27,5.46,,
1986-06-30,5.52,,
1986-07-01,5.52,,
1986-07-02,5.61,,
1986-07-03,5.57,,
1986-07-07,5.5,,
1986-07-08,5.22,,
1986-07-09,5.15,,
1986-07-10,5.22,,
1986-07-11,5.41,,
1986-07-14,5.3,,
1986-07-15,4.93,,
1986-07-16,4.8,,
1986-07-17,4.59,,
1986-07-18,4.78,,
1986-07-21,4.81,,
1986-07-22,4.74,,
1986-07-23,4.67,,
1986-07-24,4.44,,
1986-07-25,4.41,,
1986-07-28,4.39,,
1986-07-29,4.3,,
1986-07-30,4.48,,
1986-07-31,4.54,,
1986-08-01,4.48,,
1986-08-04,4.44,,
1986-08-05,4.43,,
1986-08-06,4.41,,
1986-08-07,4.46,,
1986-08-08,4.44,,
1986-08-11,4.44,,
1986-08-12,4.41,,
1986-08-13,4.63,,
1986-08-14,4.65,,
1986-08-15,4.59,,
1986-08-18,4.63,,
1986-08-19,4.69,,
1986-08-20,4.63,,
1986-08-21,4.65,,
1986-08-22,4.67,,
1986-08-25,4.59,,
1986-08-26,4.59,,
1986-08-27,4.54,,
1986-08-28,4.61,,
1986-08-29,4.52,,
1986-09-02,4.52,,
1986-09-03,4.5,,
1986-09-04,4.52,,
1986-09-05,4.41,,
1986-09-08,4.3,,
1986-09-09,4.22,,
1986-09-10,4.22,,
1986-09-11,4.04,,
1986-09-12,3.98,,
1986-09-15,3.91,,
1986-09-16,3.85,,
1986-09-17,4.04,,
1986-09-18,3.93,,
1986-09-19,3.83,,
1986-09-22,3.85,,
1986-09-23,4.02,,
1986-09-24,4.22,,
1986-09-25,4.11,,
1986-09-26,4.04,,
1986-09-29,3.98,,
1986-09-30,4.0,,
1986-10-01,3.94,,
1986-10-02,3.93,,
1986-10-03,3.94,,
1986-10-06,4.0,,
1986-10-07,4.17,,
1986-10-08,4.17,,
1986-10-09,4.06,,
1986-10-10,4.06,,
1986-10-13,4.09,,
1986-10-14,4.11,,
1986-10-15,4.15,,
1986-10-16,4.2,,
1986-10-17,4.22,,
1986-10-20,4.2,,
1986-10-21,4.26,,
1986-10-22,4.24,,
1986-10-23,4.26,,
1986-10-24,4.35,,
1986-10-27,4.39,,
1986-10-28,4.37,,
1986-10-29,4.41,,
1986-10-30,4.35,,
1986-10-31,4.43,,
1986-11-03,4.39,,
1986-11-04,4.41,,
1986-11-05,4.35,,
1986-11-06,4.37,,
1986-11-07,4.35,,
1986-11-10,4.31,,
1986-11-11,4.31,,
1986-11-12,4.3,,
1986-11-13,4.26,,
1986-11-14,4.28,,
1986-11-17,4.31,,
1986-11-18,4.15,,
1986-11-19,4.19,,
1986-11-20,4.24,,
1986-11-21,4.2,,
1986-11-24,4.17,,
1986-11-25,4.22,,
1986-11-26,4.22,,
1986-11-28,4.19,,
1986-12-01,4.19,,
1986-12-02,4.24,,
1986-12-03,4.3,,
1986-12-04,4.26,,
1986-12-05,4.28,,
1986-12-08,4.22,,
1986-12-09,4.19,,
1986-12-10,4.2,,
1986-12-11,4.0,,
1986-12-12,4.04,,
1986-12-15,3.96,,
1986-12-16,3.96,,
1986-12-17,3.91,,
1986-12-18,3.87,,
1986-12-19,3.91,,
1986-12-22,3.87,,
1986-12-23,3.81,,
1986-12-24,3.85,,
1986-12-26,3.87,,
1986-12-29,3.87,,
1986-12-30,3.83,,
1986-12-31,3.85,,
1987-01-02,3.85,,
1987-01-05,4.11,,
1987-01-06,4.2,,
1987-01-07,4.35,,
1987-01-08,4.33,,
1987-01-09,4.44,,
1987-01-12,4.52,,
1987-01-13,4.44,,
1987-01-14,4.44,,
1987-01-15,4.5,,
1987-01-16,4.3,,
1987-01-19,4.31,,
1987-01-20,4.19,,
1987-01-21,4.3,,
1987-01-22,4.39,,
1987-01-23,4.37,,
1987-01-26,4.35,,
1987-01-27,4.33,,
1987-01-28,4.28,,
1987-01-29,4.15,,
1987-01-30,4.11,,
1987-02-02,4.11,,
1987-02-03,4.04,,
1987-02-04,4.02,,
1987-02-05,4.19,,
1987-02-06,4.24,,
1987-02-09,4.37,,
1987-02-10,4.3,,
1987-02-11,4.26,,
1987-02-12,4.28,,
1987-02-13,4.28,,
1987-02-17,4.39,,
1987-02-18,4.43,,
1987-02-19,4.54,,
1987-02-20,4.7,,
1987-02-23,4.61,,
1987-02-24,4.67,,
1987-02-25,4.78,,
1987-02-26,4.89,,
1987-02-27,4.85,,
1987-03-02,4.74,,
1987-03-03,4.7,,
1987-03-04,4.72,,
1987-03-05,4.83,,
1987-03-06,4.85,,
1987-03-09,4.78,,
1987-03-10,4.67,,
1987-03-11,4.85,,
1987-03-12,4.83,,
1987-03-13,4.69,,
1987-03-16,4.81,,
1987-03-17,4.74,,
1987-03-18,4.7,,
1987-03-19,4.69,,
1987-03-20,4.74,,
1987-03-23,4.67,,
1987-03-24,4.61,,
1987-03-25,4.57,,
1987-03-26,4.52,,
1987-03-27,4.52,,
1987-03-30,4.44,,
1987-03-31,4.39,,
1987-04-01,4.3,,
1987-04-02,4.3,,
1987-04-03,4.37,,
1987-04-06,4.52,,
1987-04-07,4.44,,
1987-04-08,4.48,,
1987-04-09,4.5,,
1987-04-10,4.44,,
1987-04-13,4.3,,
1987-04-14,4.02,,
1987-04-15,4.07,,
1987-04-16,4.24,,
1987-04-20,4.24,,
1987-04-21,4.3,,
1987-04-22,4.26,,
1987-04-23,4.28,,
1987-04-24,4.13,,
1987-04-27,4.04,,
1987-04-28,4.0,,
1987-04-29,3.96,,
1987-04-30,4.11,,
1987-05-01,4.09,,
1987-05-04,4.04,,
1987-05-05,4.09,,
1987-05-06,4.07,,
1987-05-07,3.96,,
1987-05-08,3.93,,
1987-05-11,4.0,,
1987-05-12,4.02,,
1987-05-13,4.0,,
1987-05-14,3.94,,
1987-05-15,3.85,,
1987-05-18,3.72,,
1987-05-19,3.59,,
1987-05-20,3.67,,
1987-05-21,3.69,,
1987-05-22,3.69,,
1987-05-26,3.69,,
1987-05-27,3.69,,
1987-05-28,3.74,,
1987-05-29,3.93,,
1987-06-01,3.96,,
1987-06-02,3.93,,
1987-06-03,4.0,,
1987-06-04,4.02,,
1987-06-05,3.96,,
1987-06-08,4.02,,
1987-06-09,4.0,,
1987-06-10,3.98,,
1987-06-11,4.0,,
1987-06-12,4.02,,
1987-06-15,4.15,,
1987-06-16,4.11,,
1987-06-17,4.07,,
1987-06-18,4.13,,
1987-06-19,4.13,,
1987-06-22,4.11,,
1987-06-23,4.11,,
1987-06-24,4.11,,
1987-06-25,4.19,,
1987-06-26,4.19,,
1987-06-29,4.15,,
1987-06-30,4.2,,
1987-07-01,4.26,,
1987-07-02,4.19,,
1987-07-06,4.15,,
1987-07-07,4.19,,
1987-07-08,4.19,,
1987-07-09,4.19,,
1987-07-10,4.19,,
1987-07-13,4.2,,
1987-07-14,4.2,,
1987-07-15,4.19,,
1987-07-16,4.22,,
1987-07-17,4.3,,
1987-07-20,4.28,,
1987-07-21,4.2,,
1987-07-22,4.28,,
1987-07-23,4.22,,
1987-07-24,4.3,,
1987-07-27,4.41,,
1987-07-28,4.41,,
1987-07-29,4.5,,
1987-07-30,4.5,,
1987-07-31,4.48,,
1987-08-03,4.39,,
1987-08-04,4.41,,
1987-08-05,4.41,,
1987-08-06,4.37,,
1987-08-07,4.39,,
1987-08-10,4.7,,
1987-08-11,4.72,,
1987-08-12,4.85,,
1987-08-13,5.09,,
1987-08-14,5.28,,
1987-08-17,4.94,,
1987-08-18,4.83,,
1987-08-19,4.89,,
1987-08-20,5.04,,
1987-08-21,5.04,,
1987-08-24,4.96,,
1987-08-25,4.98,,
1987-08-26,5.11,,
1987-08-27,5.04,,
1987-08-28,4.87,,
1987-08-31,4.87,,
1987-09-01,4.74,,
1987-09-02,4.67,,
1987-09-03,4.67,,
1987-09-04,4.67,,
1987-09-08,4.63,,
1987-09-09,4.61,,
1987-09-10,4.56,,
1987-09-11,4.63,,
1987-09-14,4.61,,
1987-09-15,4.52,,
1987-09-16,4.59,,
1987-09-17,4.52,,
1987-09-18,4.56,,
1987-09-21,4.48,,
1987-09-22,4.44,,
1987-09-23,4.56,,
1987-09-24,4.54,,
1987-09-25,4.59,,
1987-09-28,4.52,,
1987-09-29,4.5,,
1987-09-30,4.54,,
1987-10-01,4.67,,
1987-10-02,4.72,,
1987-10-05,4.65,,
1987-10-06,4.52,,
1987-10-07,4.54,,
1987-10-08,4.56,,
1987-10-09,4.56,,
1987-10-12,4.59,,
1987-10-13,4.78,,
1987-10-14,4.81,,
1987-10-15,4.7,,
1987-10-16,4.52,,
1987-10-19,3.93,,
1987-10-20,3.81,,
1987-10-21,4.07,,
1987-10-22,4.04,,
1987-10-23,4.22,,
1987-10-26,3.96,,
1987-10-27,3.87,,
1987-10-28,3.93,,
1987-10-29,4.19,,
1987-10-30,4.19,,
1987-11-02,4.17,,
1987-11-03,4.13,,
1987-11-04,4.13,,
1987-11-05,4.19,,
1987-11-06,4.0,,
1987-11-09,3.94,,
1987-11-10,3.98,,
1987-11-11,3.94,,
1987-11-12,3.96,,
1987-11-13,3.91,,
1987-11-16,3.89,,
1987-11-17,3.91,,
1987-11-18,3.94,,
1987-11-19,3.96,,
1987-11-20,3.89,,
1987-11-23,3.76,,
1987-11-24,3.74,,
1987-11-25,3.59,,
1987-11-27,3.63,,
1987-11-30,3.46,,
1987-12-01,3.57,,
1987-12-02,3.52,,
1987-12-03,3.33,,
1987-12-04,3.39,,
1987-12-07,3.35,,
1987-12-08,3.41,,
1987-12-09,3.52,,
1987-12-10,3.44,,
1987-12-11,3.35,,
1987-12-14,3.46,,
1987-12-15,3.46,,
1987-12-16,3.56,,
1987-12-17,3.63,,
1987-12-18,3.72,,
1987-12-21,3.74,,
1987-12-22,3.7,,
1987-12-23,3.7,,
1987-12-24,3.69,,
1987-12-28,3.56,,
1987-12-29,3.56,,
1987-12-30,3.7,,
1987-12-31,3.63,,
1988-01-04,3.8,,
1988-01-05,3.74,,
1988-01-06,3.83,,
1988-01-07,3.81,,
1988-01-08,3.63,,
1988-01-11,3.69,,
1988-01-12,3.67,,
1988-01-13,3.72,,
1988-01-14,3.72,,
1988-01-15,3.8,,
1988-01-18,3.81,,
1988-01-19,3.89,,
1988-01-20,3.81,,
1988-01-21,3.93,,
1988-01-22,4.11,,
1988-01-25,4.15,,
1988-01-26,4.11,,
1988-01-27,4.09,,
1988-01-28,4.09,,
1988-01-29,4.15,,
1988-02-01,4.28,,
1988-02-02,4.28,,
1988-02-03,4.22,,
1988-02-04,4.24,,
1988-02-05,4.19,,
1988-02-08,4.15,,
1988-02-09,4.19,,
1988-02-10,4.22,,
1988-02-11,4.19,,
1988-02-12,4.2,,
1988-02-16,4.13,,
1988-02-17,4.19,,
1988-02-18,4.26,,
1988-02-19,4.31,,
1988-02-22,4.33,,
1988-02-23,4.35,,
1988-02-24,4.35,,
1988-02-25,4.41,,
1988-02-26,4.37,,
1988-02-29,4.41,,
1988-03-01,4.39,,
1988-03-02,4.39,,
1988-03-03,4.46,,
1988-03-04,4.59,,
1988-03-07,4.44,,
1988-03-08,4.54,,
1988-03-09,4.5,,
1988-03-10,4.33,,
1988-03-11,4.43,,
1988-03-14,4.39,,
1988-03-15,4.41,,
1988-03-16,4.41,,
1988-03-17,4.44,,
1988-03-18,4.44,,
1988-03-21,4.39,,
1988-03-22,4.33,,
1988-03-23,4.37,,
1988-03-24,4.37,,
1988-03-25,4.39,,
1988-03-28,4.39,,
1988-03-29,4.35,,
1988-03-30,4.33,,
1988-03-31,4.31,,
1988-04-04,4.3,,
1988-04-05,4.37,,
1988-04-06,4.44,,
1988-04-07,4.46,,
1988-04-08,4.52,,
1988-04-11,4.56,,
1988-04-12,4.56,,
1988-04-13,4.52,,
1988-04-14,4.46,,
1988-04-15,4.44,,
1988-04-18,4.63,,
1988-04-19,4.52,,
1988-04-20,4.41,,
1988-04-21,4.39,,
1988-04-22,4.37,,
1988-04-25,4.39,,
1988-04-26,4.44,,
1988-04-27,4.44,,
1988-04-28,4.44,,
1988-04-29,4.48,,
1988-05-02,4.43,,
1988-05-03,4.46,,
1988-05-04,4.5,,
1988-05-05,4.57,,
1988-05-06,4.54,,
1988-05-09,4.54,,
1988-05-10,4.5,,
1988-05-11,4.44,,
1988-05-12,4.46,,
1988-05-13,4.52,,
1988-05-16,4.56,,
1988-05-17,4.54,,
1988-05-18,4.5,,
1988-05-19,4.48,,
1988-05-20,4.52,,
1988-05-23,4.52,,
1988-05-24,4.5,,
1988-05-25,4.59,,
1988-05-26,4.56,,
1988-05-27,4.56,,
1988-05-31,4.54,,
1988-06-01,4.59,,
1988-06-02,4.59,,
1988-06-03,4.63,,
1988-06-06,4.74,,
1988-06-07,4.76,,
1988-06-08,4.74,,
1988-06-09,4.76,,
1988-06-10,4.8,,
1988-06-13,4.85,,
1988-06-14,4.81,,
1988-06-15,4.85,,
1988-06-16,4.7,,
1988-06-17,4.7,,
1988-06-20,4.72,,
1988-06-21,4.81,,
1988-06-22,4.8,,
1988-06-23,4.87,,
1988-06-24,4.87,,
1988-06-27,4.85,,
1988-06-28,4.81,,
1988-06-29,4.85,,
1988-06-30,4.87,,
1988-07-01,4.89,,
1988-07-05,4.93,,
1988-07-06,4.93,,
1988-07-07,4.91,,
1988-07-08,4.78,,
1988-07-11,4.74,,
1988-07-12,4.8,,
1988-07-13,4.74,,
1988-07-14,4.72,,
1988-07-15,4.67,,
1988-07-18,4.69,,
1988-07-19,4.67,,
1988-07-20,4.67,,
1988-07-21,4.7,,
1988-07-22,4.65,,
1988-07-25,4.61,,
1988-07-26,4.59,,
1988-07-27,4.59,,
1988-07-28,4.61,,
1988-07-29,4.59,,
1988-08-01,4.63,,
1988-08-02,4.7,,
1988-08-03,4.72,,
1988-08-04,4.7,,
1988-08-05,4.7,,
1988-08-08,4.69,,
1988-08-09,4.69,,
1988-08-10,4.65,,
1988-08-11,4.69,,
1988-08-12,4.67,,
1988-08-15,4.69,,
1988-08-16,4.69,,
1988-08-17,4.8,,
1988-08-18,4.78,,
1988-08-19,4.78,,
1988-08-22,4.8,,
1988-08-23,4.87,,
1988-08-24,4.85,,
1988-08-25,4.85,,
1988-08-26,4.78,,
1988-08-29,4.7,,
1988-08-30,4.65,,
1988-08-31,4.7,,
1988-09-01,4.67,,
1988-09-02,4.72,,
1988-09-06,4.7,,
1988-09-07,4.7,,
1988-09-08,4.76,,
1988-09-09,4.76,,
1988-09-12,4.7,,
1988-09-13,4.72,,
1988-09-14,4.67,,
1988-09-15,4.67,,
1988-09-16,4.7,,
1988-09-19,4.69,,
1988-09-20,4.72,,
1988-09-21,4.69,,
1988-09-22,4.67,,
1988-09-23,4.69,,
1988-09-26,4.7,,
1988-09-27,4.74,,
1988-09-28,4.74,,
1988-09-29,4.7,,
1988-09-30,4.69,,
1988-10-03,4.63,,
1988-10-04,4.61,,
1988-10-05,4.69,,
1988-10-06,4.67,,
1988-10-07,4.67,,
1988-10-10,4.63,,
1988-10-11,4.61,,
1988-10-12,4.56,,
1988-10-13,4.63,,
1988-10-14,4.61,,
1988-10-17,4.61,,
1988-10-18,4.59,,
1988-10-19,4.56,,
1988-10-20,4.59,,
1988-10-21,4.61,,
1988-10-24,4.65,,
1988-10-25,4.74,,
1988-10-26,4.7,,
1988-10-27,4.65,,
1988-10-28,4.61,,
1988-10-31,4.63,,
1988-11-01,4.61,,
1988-11-02,4.65,,
1988-11-03,4.65,,
1988-11-04,4.65,,
1988-11-07,4.59,,
1988-11-08,4.63,,
1988-11-09,4.59,,
1988-11-10,4.59,,
1988-11-11,4.57,,
1988-11-14,4.56,,
1988-11-15,4.52,,
1988-11-16,4.43,,
1988-11-17,4.48,,
1988-11-18,4.46,,
1988-11-21,4.44,,
1988-11-22,4.46,,
1988-11-23,4.44,,
1988-11-25,4.44,,
1988-11-28,4.44,,
1988-11-29,4.43,,
1988-11-30,4.56,,
1988-12-01,4.54,,
1988-12-02,4.5,,
1988-12-05,4.52,,
1988-12-06,4.54,,
1988-12-07,4.57,,
1988-12-08,4.54,,
1988-12-09,4.52,,
1988-12-12,4.52,,
1988-12-13,4.48,,
1988-12-14,4.52,,
1988-12-15,4.52,,
1988-12-16,4.54,,
1988-12-19,4.54,,
1988-12-20,4.54,,
1988-12-21,4.54,,
1988-12-22,4.52,,
1988-12-23,4.52,,
1988-12-27,4.54,,
1988-12-28,4.56,,
1988-12-29,4.54,,
1988-12-30,4.52,,
1989-01-03,4.52,,
1989-01-04,4.52,,
1989-01-05,4.5,,
1989-01-06,4.54,,
1989-01-09,4.57,,
1989-01-10,4.61,,
1989-01-11,4.61,,
1989-01-12,4.59,,
1989-01-13,4.59,,
1989-01-16,4.65,,
1989-01-17,4.65,,
1989-01-18,4.67,,
1989-01-19,4.72,,
1989-01-20,4.72,,
1989-01-23,4.76,,
1989-01-24,4.74,,
1989-01-25,4.74,,
1989-01-26,4.78,,
1989-01-27,4.76,,
1989-01-30,4.74,,
1989-01-31,4.78,,
1989-02-01,4.74,,
1989-02-02,4.76,,
1989-02-03,4.72,,
1989-02-06,4.78,,
1989-02-07,4.85,,
1989-02-08,4.83,,
1989-02-09,4.8,,
1989-02-10,4.78,,
1989-02-13,4.78,,
1989-02-14,4.78,,
1989-02-15,4.8,,
1989-02-16,4.81,,
1989-02-17,4.85,,
1989-02-21,4.81,,
1989-02-22,4.76,,
1989-02-23,4.74,,
1989-02-24,4.7,,
1989-02-27,4.69,,
1989-02-28,4.7,,
1989-03-01,4.7,,
1989-03-02,4.72,,
1989-03-03,4.72,,
1989-03-06,4.72,,
1989-03-07,4.85,,
1989-03-08,4.85,,
1989-03-09,4.85,,
1989-03-10,4.89,,
1989-03-13,4.93,,
1989-03-14,4.93,,
1989-03-15,4.93,,
1989-03-16,4.94,,
1989-03-17,4.83,,
1989-03-20,4.81,,
1989-03-21,4.83,,
1989-03-22,4.8,,
1989-03-23,4.78,,
1989-03-27,4.76,,
1989-03-28,4.81,,
1989-03-29,4.83,,
1989-03-30,4.81,,
1989-03-31,4.89,,
1989-04-03,4.96,,
