date,CNP,dcf,Deviation
2016-12-14,24.18,24.933132046296404,-0.03020607458774016
2016-12-15,24.31,24.913132046296404,-0.024209402702783267
2016-12-16,24.29,25.083132046296402,-0.031620135987503684
2016-12-19,24.46,25.2831320462964,-0.03255656952584629
2016-12-20,24.66,25.273132046296404,-0.02426023197968663
2016-12-21,24.65,25.463132046296405,-0.031933701039526086
2016-12-22,24.84,25.453132046296403,-0.024088667955722842
2016-12-23,24.83,25.383132046296403,-0.02179132367461767
2016-12-27,24.76,25.063132046296403,-0.01209473922638471
2016-12-28,24.44,25.353132046296402,-0.03601653809986727
2016-12-29,24.73,25.263132046296402,-0.021103165091303833
2016-12-30,24.64,25.376433673198754,-0.02902037704283622
2017-01-03,24.59,25.596433673198757,-0.03931929291589409
2017-01-04,24.81,25.596433673198757,-0.030724345556865984
2017-01-05,24.81,26.146433673198757,-0.0511134210463533
2017-01-06,25.36,25.666433673198757,-0.011939082659494615
2017-01-09,24.88,25.736433673198757,-0.03327709208174501
2017-01-10,24.95,26.206433673198756,-0.047943710650095395
2017-01-11,25.42,26.116433673198756,-0.026666492137226605
2017-01-12,25.33,26.206433673198756,-0.03344345453975617
2017-01-13,25.42,26.276433673198756,-0.03259322341266935
2017-01-17,25.49,26.466433673198754,-0.03689328472643982
2017-01-18,25.68,26.226433673198756,-0.02083522601691612
2017-01-19,25.44,26.386433673198756,-0.03586819215209314
2017-01-20,25.6,26.226433673198756,-0.0238855835682652
2017-01-23,25.44,26.406433673198755,-0.036598417081199264
2017-01-24,25.62,26.736433673198757,-0.0417570154211665
2017-01-25,25.95,26.776433673198756,-0.030864217516239134
2017-01-26,25.99,26.846433673198757,-0.03190120831780163
2017-01-27,26.06,26.616433673198756,-0.020905643484425696
2017-01-30,25.83,26.996433673198755,-0.04320695419694476
2017-01-31,26.21,26.716433673198754,-0.01895588608096277
2017-02-01,25.93,26.976433673198756,-0.03879066024351441
2017-02-02,26.19,27.086433673198755,-0.03309530091758628
2017-02-03,26.3,26.876433673198754,-0.02144755067609938
2017-02-06,26.09,26.956433673198756,-0.03214199933503081
2017-02-07,26.17,27.206433673198756,-0.03809516843141969
2017-02-08,26.42,27.256433673198757,-0.030687568418799382
2017-02-09,26.47,27.276433673198756,-0.029565216731069266
2017-02-10,26.49,27.456433673198756,-0.03519880566798195
2017-02-13,26.67,26.836433673198755,-0.006201780580292526
2017-02-14,26.05,26.856433673198755,-0.03002757860599825
2017-02-15,26.07,27.156433673198755,-0.0400064929833176
2017-02-16,26.37,27.296433673198756,-0.03393973309078768
2017-02-17,26.51,27.396433673198757,-0.03235580527643389
2017-02-21,26.61,27.356433673198755,-0.027285489114395767
2017-02-22,26.57,27.626433673198754,-0.03823995835639227
2017-02-23,26.84,27.806433673198754,-0.03475575777019735
2017-02-24,27.02,27.576433673198757,-0.02017786925578957
2017-02-27,26.79,28.106433673198755,-0.04683744969231218
2017-02-28,27.32,28.486433673198757,-0.04094698854129242
2017-03-01,27.7,28.556433673198754,-0.029990918438899783
2017-03-02,27.77,28.686433673198756,-0.031946587841449436
2017-03-03,27.9,28.746433673198755,-0.02944482375870905
2017-03-06,27.96,28.786433673198754,-0.02870913717832979
2017-03-07,28.0,28.226433673198756,-0.008022043302401194
2017-03-08,27.44,28.156433673198755,-0.025444759145072604
2017-03-09,27.37,28.496433673198755,-0.03952893495785681
2017-03-10,27.71,28.396433673198757,-0.02417323531182114
2017-03-13,27.61,28.286433673198754,-0.023913713584886143
2017-03-14,27.5,28.876433673198754,-0.047666331956922714
2017-03-15,28.09,28.376433673198754,-0.010094068778956133
2017-03-16,27.59,28.466433673198754,-0.03078832014085131
2017-03-17,27.68,28.236433673198757,-0.019706230596922336
2017-03-20,27.45,28.366433673198756,-0.03230697534123306
2017-03-21,27.58,28.666433673198757,-0.03789915709726055
2017-03-22,27.88,28.536433673198754,-0.02300335356254679
2017-03-23,27.75,28.656433673198755,-0.031631070479175016
2017-03-24,27.87,28.476433673198756,-0.021295983905790572
2017-03-27,27.69,28.476433673198756,-0.02761700015613
2017-03-28,27.69,28.636433673198756,-0.0330499839470072
2017-03-29,27.85,28.296433673198756,-0.01577702965521055
2017-03-30,27.51,28.356433673198755,-0.029849792923669516
2017-03-31,27.57,28.136134007772046,-0.020121243651159193
2017-04-03,27.55,28.356134007772045,-0.028428910921040718
2017-04-04,27.77,28.426134007772045,-0.023082069745842038
2017-04-05,27.84,28.486134007772044,-0.022682404274155132
2017-04-06,27.9,28.486134007772044,-0.020576116352332252
2017-04-07,27.9,28.586134007772046,-0.02400233650291783
2017-04-10,28.0,28.496134007772046,-0.017410572523161583
2017-04-11,27.91,28.626134007772045,-0.025016790865913352
2017-04-12,28.04,28.526134007772043,-0.017041706655363642
2017-04-13,27.94,28.826134007772044,-0.030740646925915383
2017-04-17,28.24,28.886134007772046,-0.022368310262571023
2017-04-18,28.3,28.556134007772044,-0.008969491728198609
2017-04-19,27.97,28.486134007772044,-0.018118780443538762
2017-04-20,27.9,28.706134007772043,-0.028082290967978762
2017-04-21,28.12,28.906134007772046,-0.027196096425785465
2017-04-24,28.32,28.976134007772046,-0.02264394579332274
2017-04-25,28.39,28.916134007772044,-0.01819517116743996
2017-04-26,28.33,29.226134007772046,-0.030662078245919933
2017-04-27,28.64,29.116134007772043,-0.01635292678777156
2017-04-28,28.53,28.896134007772044,-0.012670691784359978
2017-05-01,28.31,28.776134007772043,-0.016198632090264398
2017-05-02,28.19,28.686134007772043,-0.017295255179300972
2017-05-03,28.1,28.566134007772046,-0.01631771410318328
2017-05-04,27.98,28.636134007772046,-0.022912799877035317
2017-05-05,28.05,28.456134007772043,-0.014272283355887927
2017-05-08,27.87,28.036134007772045,-0.005925710289656494
2017-05-09,27.45,28.126134007772045,-0.02403935100306398
2017-05-10,27.54,28.006134007772044,-0.01664399690591667
2017-05-11,27.42,27.876134007772045,-0.016362886175137148
2017-05-12,27.29,28.006134007772044,-0.02557061276552164
2017-05-15,27.42,27.776134007772043,-0.012821583006202064
2017-05-16,27.19,27.756134007772044,-0.020396716906378898
2017-05-17,27.17,27.796134007772043,-0.02252593859264629
2017-05-18,27.21,28.066134007772046,-0.030504165893847968
2017-05-19,27.48,28.286134007772045,-0.028499264252603296
2017-05-22,27.7,28.336134007772046,-0.022449569429533578
2017-05-23,27.75,28.556134007772044,-0.02822980195962943
2017-05-24,27.97,28.766134007772045,-0.02767608631583751
2017-05-25,28.18,28.916134007772044,-0.025457552782615633
2017-05-26,28.33,28.976134007772046,-0.022298834192261086
2017-05-30,28.39,29.196134007772045,-0.027610984644660497
2017-05-31,28.61,29.516134007772045,-0.030699616946224917
2017-06-01,28.93,29.466134007772045,-0.018194921927343177
2017-06-02,28.88,29.136134007772046,-0.008790940064447916
2017-06-05,28.55,29.086134007772046,-0.018432632113597025
2017-06-06,28.5,28.906134007772046,-0.014050097728836697
2017-06-07,28.32,28.796134007772043,-0.016534650368120074
2017-06-08,28.21,28.826134007772044,-0.021374146377239556
2017-06-09,28.24,28.696134007772045,-0.015895312157676256
2017-06-12,28.11,28.716134007772045,-0.021107785874240448
2017-06-13,28.13,28.956134007772043,-0.028530535448907046
2017-06-14,28.37,29.196134007772045,-0.02829600684639022
2017-06-15,28.61,29.466134007772045,-0.029054846745291685
2017-06-16,28.88,29.296134007772043,-0.01420440006390078
2017-06-19,28.71,28.996134007772046,-0.009868005427735693
2017-06-20,28.41,28.566134007772046,-0.005465703119979959
2017-06-21,27.98,28.676134007772045,-0.024275727250520296
2017-06-22,28.09,28.636134007772046,-0.019071499233235256
2017-06-23,28.05,28.966134007772045,-0.031627762528690595
2017-06-26,28.38,28.766134007772045,-0.013423215217857276
2017-06-27,28.18,28.416134007772044,-0.008309856918166991
2017-06-28,27.83,28.046134007772043,-0.007706374351350909
2017-06-29,27.46,27.966134007772045,-0.018098104215312105
2017-06-30,27.38,28.151827796825895,-0.027416614025783437
2017-07-03,27.58,28.021827796825896,-0.015767272571560964
2017-07-05,27.45,27.851827796825894,-0.014427340272141431
2017-07-06,27.28,27.891827796825893,-0.021935736922035542
2017-07-07,27.32,27.841827796825896,-0.018742584022640507
2017-07-10,27.27,27.731827796825893,-0.016653348643638766
2017-07-11,27.16,28.051827796825894,-0.031792145712758346
2017-07-12,27.48,27.931827796825896,-0.016176091307466778
2017-07-13,27.36,28.191827796825894,-0.029505990275648264
2017-07-14,27.62,28.341827796825896,-0.025468639566949003
2017-07-17,27.77,28.351827796825894,-0.0205217032565016
2017-07-18,27.78,28.201827796825896,-0.014957463036256557
2017-07-19,27.63,28.621827796825894,-0.034652846207672505
2017-07-20,28.05,28.721827796825895,-0.02339084411961201
2017-07-21,28.15,28.741827796825895,-0.020591167722856296
2017-07-24,28.17,28.491827796825895,-0.011295442297378555
2017-07-25,27.92,28.651827796825895,-0.025542098117278478
2017-07-26,28.08,28.701827796825896,-0.021665093987312756
2017-07-27,28.13,28.711827796825894,-0.02026439420517201
2017-07-28,28.14,28.761827796825894,-0.021619898471630483
2017-07-31,28.19,28.821827796825893,-0.021921850386444786
2017-08-01,28.25,28.741827796825895,-0.01711191787462485
2017-08-02,28.17,29.041827796825896,-0.030019728886388486
2017-08-03,28.47,29.111827796825896,-0.022046976964320897
2017-08-04,28.54,29.311827796825895,-0.02633161610308976
2017-08-07,28.74,29.621827796825894,-0.029769526812264635
2017-08-08,29.05,29.631827796825895,-0.019635231441518353
2017-08-09,29.06,29.701827796825896,-0.02160903366675926
2017-08-10,29.13,29.391827796825893,-0.008908183548019033
2017-08-11,28.82,29.371827796825894,-0.01878765600299237
2017-08-14,28.8,29.411827796825893,-0.020802100469659357
2017-08-15,28.84,29.521827796825896,-0.023095717565942975
2017-08-16,28.95,29.341827796825896,-0.013353898725705249
2017-08-17,28.77,29.581827796825895,-0.027443463007143953
2017-08-18,29.01,29.851827796825894,-0.02820020946641677
2017-08-21,29.28,30.081827796825895,-0.026654889531363524
2017-08-22,29.51,30.301827796825894,-0.026131354258070005
2017-08-23,29.73,30.211827796825894,-0.01594831666810026
2017-08-24,29.64,30.301827796825894,-0.021841184012510895
2017-08-25,29.73,30.501827796825893,-0.025304312973211784
2017-08-28,29.93,30.461827796825894,-0.017458827499553742
2017-08-29,29.89,30.231827796825893,-0.011306884887118285
2017-08-30,29.66,30.191827796825894,-0.017614958604189157
2017-08-31,29.62,30.201827796825896,-0.019264655130807773
2017-09-01,29.63,30.191827796825894,-0.018608604971076304
2017-09-05,29.62,30.011827796825894,-0.013055779190740746
2017-09-06,29.44,30.531827796825894,-0.03576031556615156
2017-09-07,29.96,30.581827796825895,-0.02033324498970701
2017-09-08,30.01,31.021827796825896,-0.032616640239664485
2017-09-11,30.45,30.551827796825894,-0.003332952696089575
2017-09-12,29.98,30.511827796825894,-0.01743021756570151
2017-09-13,29.94,30.711827796825894,-0.025131288242820293
2017-09-14,30.14,30.841827796825896,-0.02275571348913774
2017-09-15,30.27,30.551827796825894,-0.009224580561925433
2017-09-18,29.98,30.541827796825896,-0.018395356052799294
2017-09-19,29.97,30.271827796825896,-0.00997058383298366
2017-09-20,29.7,30.061827796825895,-0.012036120999405764
2017-09-21,29.49,29.771827796825896,-0.009466257790727406
2017-09-22,29.2,30.231827796825893,-0.0341305131717583
2017-09-25,29.66,30.211827796825894,-0.018265290022733027
2017-09-26,29.64,29.651827796825895,-0.0003988892997403015
2017-09-27,29.08,29.721827796825895,-0.021594492815628308
2017-09-28,29.15,29.781827796825894,-0.02121521221384659
2017-09-29,29.21,29.42313470768366,-0.007243779760420899
2017-10-02,28.96,29.24313470768366,-0.009682091558032013
2017-10-03,28.78,29.45313470768366,-0.022854433470813285
2017-10-04,28.99,29.52313470768366,-0.01805820123650037
2017-10-05,29.06,29.343134707683657,-0.009649095452965328
2017-10-06,28.88,29.193134707683658,-0.01072631325204143
2017-10-09,28.73,29.58313470768366,-0.028838549941161973
2017-10-10,29.12,29.77313470768366,-0.0219370487554037
2017-10-11,29.31,30.18313470768366,-0.028927900171395682
2017-10-12,29.72,29.823134707683657,-0.003458211509103637
2017-10-13,29.36,29.92313470768366,-0.01881937548271162
2017-10-16,29.46,29.99313470768366,-0.017775224659897892
2017-10-17,29.53,30.04313470768366,-0.01707993232651661
2017-10-18,29.58,30.213134707683658,-0.02095561131969015
2017-10-19,29.75,30.163134707683657,-0.013696676810531105
2017-10-20,29.7,30.13313470768366,-0.014374034161577454
2017-10-23,29.67,30.053134707683657,-0.012748577192039146
2017-10-24,29.59,29.843134707683657,-0.008482175554382465
2017-10-25,29.38,29.95313470768366,-0.01913438153558733
2017-10-26,29.49,30.213134707683658,-0.02393444820208457
2017-10-27,29.75,29.93313470768366,-0.00611812660024047
2017-10-30,29.47,30.04313470768366,-0.019077060808074697
2017-10-31,29.58,30.17313470768366,-0.01965770919826293
2017-11-01,29.71,30.20313470768366,-0.016327269088337593
2017-11-02,29.74,30.053134707683657,-0.010419369251474464
2017-11-03,29.59,30.18313470768366,-0.019651196385929603
2017-11-06,29.72,30.413134707683657,-0.022790636820102073
2017-11-07,29.95,30.413134707683657,-0.015228114830486361
2017-11-08,29.95,30.27313470768366,-0.010673975813996095
2017-11-09,29.81,29.873134707683658,-0.0021134276098390137
2017-11-10,29.41,30.093134707683657,-0.022700682873998956
2017-11-13,29.63,30.413134707683657,-0.025749884555169023
2017-11-14,29.95,29.81313470768366,0.0045907716064848
2017-11-15,29.35,29.49313470768366,-0.004853153423748036
2017-11-16,29.03,29.463134707683658,-0.014700903755862083
2017-11-17,29.0,29.58313470768366,-0.019711728099328196
2017-11-20,29.12,29.553134707683657,-0.014656134178924973
2017-11-21,29.09,29.61313470768366,-0.01766563090492146
2017-11-22,29.15,29.49313470768366,-0.011634392582700492
2017-11-24,29.03,30.003134707683657,-0.032434434507086385
2017-11-27,29.54,30.04313470768366,-0.016747077579590264
2017-11-28,29.58,30.13313470768366,-0.018356361296278156
2017-11-29,29.67,30.47313470768366,-0.026355500193459003
2017-11-30,30.01,29.99313470768366,0.0005623050901719662
2017-12-01,29.53,29.823134707683657,-0.009829104504166408
2017-12-04,29.36,29.373134707683658,-0.0004471673797969977
2017-12-05,28.91,29.47313470768366,-0.019106712376164348
2017-12-06,29.01,29.323134707683657,-0.010678759648490188
2017-12-07,28.86,29.373134707683658,-0.017469524883547027
2017-12-08,28.91,29.31313470768366,-0.013752698635058902
2017-12-11,28.85,28.843134707683657,0.0002380217124775541
2017-12-12,28.38,28.86313470768366,-0.016738816229653897
2017-12-13,28.4,29.08313470768366,-0.023489032889676076
2017-12-14,28.62,29.26313470768366,-0.021977642317136614
2017-12-15,28.8,28.92313470768366,-0.004257308515419833
2017-12-18,28.46,28.47313470768366,-0.0004613017786241347
2017-12-19,28.01,28.483134707683657,-0.016611047644135235
2017-12-20,28.02,28.233134707683657,-0.007549098245390851
2017-12-21,27.77,28.533134707683658,-0.026745561449936117
2017-12-22,28.07,28.49313470768366,-0.014850409125730657
2017-12-26,28.03,28.61313470768366,-0.02037996583181312
2017-12-27,28.15,28.823134707683657,-0.02335397292870489
2017-12-28,28.36,28.823134707683657,-0.016068158872400318
2017-12-29,28.36,28.618653490149846,-0.009037933606445558
2018-01-02,28.02,28.558653490149847,-0.01886130557015353
2018-01-03,27.96,28.58865349014985,-0.021989615228518833
2018-01-04,27.99,28.468653490149848,-0.016813351931641685
2018-01-05,27.87,28.63865349014985,-0.02683972172135196
2018-01-08,28.04,28.358653490149848,-0.011236552195982408
2018-01-09,27.76,27.858653490149848,-0.00354121530621454
2018-01-10,27.26,28.028653490149846,-0.027423846472681035
2018-01-11,27.43,27.968653490149848,-0.019259185657241384
2018-01-12,27.37,28.118653490149846,-0.026624798744794176
2018-01-16,27.52,28.47865349014985,-0.03366217754928014
2018-01-17,27.88,28.42865349014985,-0.01929931329107626
2018-01-18,27.83,28.398653490149847,-0.020023959598897467
2018-01-19,27.8,28.38865349014985,-0.020735519927146173
2018-01-22,27.79,28.67865349014985,-0.030986583468957885
2018-01-23,28.08,28.738653490149847,-0.022918731748361232
2018-01-24,28.14,28.97865349014985,-0.028940388497861513
2018-01-25,28.38,29.058653490149847,-0.02335460899383701
2018-01-26,28.46,28.328653490149847,0.004636524990353719
2018-01-29,27.73,28.418653490149847,-0.0242324461427611
2018-01-30,27.82,28.778653490149846,-0.033311269774243146
2018-01-31,28.18,28.31865349014985,-0.004896189368540305
2018-02-01,27.72,28.148653490149847,-0.015228205864264432
2018-02-02,27.55,27.508653490149847,0.0015030364850450173
2018-02-05,26.91,26.918653490149847,-0.0003214681653007645
2018-02-06,26.32,26.958653490149846,-0.02369011087231032
2018-02-07,26.36,26.448653490149848,-0.0033519093961764668
2018-02-08,25.85,27.098653490149847,-0.04607806401169423
2018-02-09,26.5,27.328653490149847,-0.0303217826099087
2018-02-12,26.73,27.368653490149846,-0.02333521780235559
2018-02-13,26.77,26.788653490149848,-0.0006963205581312915
2018-02-14,26.19,27.358653490149848,-0.04271604560402087
2018-02-15,26.76,27.508653490149847,-0.027215199406903645
2018-02-16,26.91,27.328653490149847,-0.015319213963496003
2018-02-20,26.73,26.828653490149847,-0.003677168896533245
2018-02-21,26.23,27.598653490149847,-0.04959131396168759
2018-02-22,27.0,28.328653490149847,-0.04690139934154769
2018-02-23,27.73,28.38865349014985,-0.0232012937978332
2018-02-26,27.79,27.848653490149847,-0.002106151745203566
2018-02-27,27.25,27.648653490149847,-0.014418549904857803
2018-02-28,27.05,27.31865349014985,-0.009834067782539702
2018-03-01,26.72,27.288653490149848,-0.0208384591183699
2018-03-02,26.69,27.74865349014985,-0.038151526542563485
2018-03-05,27.15,27.368653490149846,-0.007989194288587909
2018-03-06,26.77,27.308653490149847,-0.019724644803308933
2018-03-07,26.71,27.688653490149846,-0.03534492894347496
2018-03-08,27.09,27.72865349014985,-0.023032257602292883
2018-03-09,27.13,28.028653490149846,-0.03206195725619365
2018-03-12,27.43,27.90865349014985,-0.017150719590208308
2018-03-13,27.31,27.648653490149847,-0.012248462308318109
2018-03-14,27.05,27.51865349014985,-0.017030393231907248
2018-03-15,26.92,27.74865349014985,-0.029862836063162534
2018-03-16,27.15,27.548653490149846,-0.014470888397227433
2018-03-19,26.95,27.40865349014985,-0.016733893560830326
2018-03-20,26.81,27.438653490149846,-0.022911236893440323
2018-03-21,26.84,27.328653490149847,-0.017880628122639686
2018-03-22,26.73,27.098653490149847,-0.013604125765283803
2018-03-23,26.5,27.438653490149846,-0.034209167388145056
2018-03-26,26.84,27.688653490149846,-0.030649864951062034
2018-03-27,27.09,27.548653490149846,-0.0166488532847473
2018-03-28,26.95,27.99865349014985,-0.037453711497903774
2018-03-29,27.4,27.484598993566937,-0.003078050859928516
2018-04-02,26.98,27.58459899356694,-0.02191799103941794
2018-04-03,27.08,27.70459899356694,-0.022544957020023126
2018-04-04,27.2,27.79459899356694,-0.02139260917937902
2018-04-05,27.29,27.394598993566937,-0.0038182341559919175
2018-04-06,26.89,27.63459899356694,-0.02694444720331468
2018-04-09,27.13,27.60459899356694,-0.017192750877400576
2018-04-10,27.1,27.33459899356694,-0.008582492599293223
2018-04-11,26.83,27.034598993566938,-0.007568042478293346
2018-04-12,26.53,27.17459899356694,-0.02372064418391362
2018-04-13,26.67,27.574598993566937,-0.03280551763519668
2018-04-16,27.07,27.67459899356694,-0.021846711986955203
2018-04-17,27.17,27.644598993566937,-0.01716787404575404
2018-04-18,27.14,27.484598993566937,-0.012537894172936381
2018-04-19,26.98,27.18459899356694,-0.007526283305314019
2018-04-20,26.68,26.444598993566938,0.008901666706699896
2018-04-23,25.94,25.86459899356694,0.0029152203926230413
2018-04-24,25.36,25.42459899356694,-0.0025408067825685166
2018-04-25,24.92,25.61459899356694,-0.027117308912053883
2018-04-26,25.11,25.97459899356694,-0.03328632691427014
2018-04-27,25.47,25.83459899356694,-0.014112817994880733
2018-04-30,25.33,25.944598993566938,-0.023688899324261325
2018-05-01,25.44,25.964598993566938,-0.02020439420985909
2018-05-02,25.46,25.88459899356694,-0.016403537627624143
2018-05-03,25.38,26.894598993566937,-0.056316102498097265
2018-05-04,26.39,27.13459899356694,-0.02744094334113678
2018-05-07,26.63,27.054598993566938,-0.015694152172349707
2018-05-08,26.55,26.77459899356694,-0.008388510080800993
2018-05-09,26.27,27.144598993566937,-0.03222000051554308
2018-05-10,26.64,27.18459899356694,-0.020033364983453095
2018-05-11,26.68,26.99459899356694,-0.011654145840133134
2018-05-14,26.49,26.56459899356694,-0.0028082107915502474
2018-05-15,26.06,26.00459899356694,0.00213043109977451
2018-05-16,25.5,25.79459899356694,-0.011420956520409975
2018-05-17,25.29,25.83459899356694,-0.021080218574422216
2018-05-18,25.33,25.72459899356694,-0.01533936422743154
2018-05-21,25.22,25.91459899356694,-0.026803385757169895
2018-05-22,25.41,26.36459899356694,-0.03620760527402167
2018-05-23,25.86,26.67459899356694,-0.03053837824378891
2018-05-24,26.17,26.484598993566937,-0.011878563600051129
2018-05-25,25.98,26.34459899356694,-0.013839610679060699
2018-05-29,25.84,26.624598993566938,-0.029468950640590408
2018-05-30,26.12,26.63459899356694,-0.019320696125037617
2018-05-31,26.13,26.16459899356694,-0.001322359023176678
2018-06-01,25.66,26.13459899356694,-0.01815979627939812
2018-06-04,25.63,26.16459899356694,-0.0204321493212406
2018-06-05,25.66,25.714598993566938,-0.002123268326315153
2018-06-06,25.21,25.91459899356694,-0.027189268633554753
2018-06-07,25.41,25.85459899356694,-0.017196127995547816
2018-06-08,25.35,25.72459899356694,-0.014561898269458529
2018-06-11,25.22,26.41459899356694,-0.04522495283225292
2018-06-12,25.91,26.144598993566937,-0.008973134130864313
2018-06-13,25.64,26.68459899356694,-0.039146137958406935
2018-06-14,26.18,26.394598993566937,-0.008130413105319034
2018-06-15,25.89,26.58459899356694,-0.026127871770231348
2018-06-18,26.08,26.88459899356694,-0.02992787780689865
2018-06-19,26.38,26.81459899356694,-0.016207551478625626
2018-06-20,26.31,27.02459899356694,-0.02644253828658283
2018-06-21,26.52,27.124598993566938,-0.022289693341100758
2018-06-22,26.62,27.694598993566938,-0.03880175314387302
2018-06-25,27.19,27.83459899356694,-0.02315819220948412
2018-06-26,27.33,28.06459899356694,-0.026175289151123327
2018-06-27,27.56,28.06459899356694,-0.017979911050309494
2018-06-28,27.56,28.214598993566938,-0.02320071937638346
2018-06-29,27.71,28.32505228967305,-0.02171407428953942
2018-07-02,27.57,28.36505228967305,-0.028029290464678835
2018-07-03,27.61,28.50505228967305,-0.031399777154498154
2018-07-05,27.75,28.695052289673047,-0.03293432889171488
2018-07-06,27.94,27.675052289673047,0.009573521580149569
2018-07-09,26.92,27.86505228967305,-0.03391532446624146
2018-07-10,27.11,28.265052289673047,-0.04086503282695353
2018-07-11,27.51,28.585052289673047,-0.037608897082949566
2018-07-12,27.83,28.515052289673047,-0.02402423403309506
2018-07-13,27.76,28.48505228967305,-0.0254537812428699
2018-07-16,27.73,28.46505228967305,-0.025822973455057463
2018-07-17,27.71,28.36505228967305,-0.023093639418797607
2018-07-18,27.61,28.77505228967305,-0.04048827706530944
2018-07-19,28.02,28.515052289673047,-0.01736108651122248
2018-07-20,27.76,28.39505228967305,-0.02236489241838835
2018-07-23,27.64,28.68505228967305,-0.03643194647580539
2018-07-24,27.93,28.855052289673047,-0.032058589961526995
2018-07-25,28.1,28.925052289673047,-0.028523795961039933
2018-07-26,28.17,28.91505228967305,-0.0257669355811313
2018-07-27,28.16,28.78505228967305,-0.021714474699679243
2018-07-30,28.03,29.23505228967305,-0.0412194333614625
2018-07-31,28.48,28.68505228967305,-0.007148402157414524
2018-08-01,27.93,28.86505228967305,-0.03239392329136992
2018-08-02,28.11,28.725052289673048,-0.021411703048288877
2018-08-03,27.97,29.02505228967305,-0.03634971193655456
2018-08-06,28.27,29.03505228967305,-0.026349265089670837
2018-08-07,28.28,28.995052289673048,-0.02466118296767894
2018-08-08,28.24,28.95505228967305,-0.024695251195525403
2018-08-09,28.2,28.885052289673048,-0.023716498166699407
2018-08-10,28.13,28.975052289673048,-0.02916482362912709
2018-08-13,28.22,28.885052289673048,-0.023024098520009195
2018-08-14,28.13,28.70505228967305,-0.02003313855240496
2018-08-15,27.95,29.04505228967305,-0.03770185292668227
2018-08-16,28.29,29.04505228967305,-0.025995900511479153
2018-08-17,28.29,29.105052289673047,-0.02800380777746414
2018-08-20,28.35,28.815052289673048,-0.01613921380388106
2018-08-21,28.06,28.585052289673047,-0.0183680716883885
2018-08-22,27.83,28.46505228967305,-0.02230989366225211
2018-08-23,27.71,28.635052289673048,-0.03230489263002523
2018-08-24,27.88,28.43505228967305,-0.019520002425831073
2018-08-27,27.68,28.30505228967305,-0.02208271100425052
2018-08-28,27.55,28.54505228967305,-0.03485901092684407
2018-08-29,27.79,28.52505228967305,-0.025768657046043697
2018-08-30,27.77,28.54505228967305,-0.02715189595057932
2018-08-31,27.79,28.675052289673047,-0.030864888430972015
2018-09-04,27.92,29.675052289673047,-0.05914234868202084
2018-09-05,28.92,29.655052289673048,-0.02478674738095188
2018-09-06,28.9,29.265052289673047,-0.01247400093666895
2018-09-07,28.51,29.48505228967305,-0.03306937630951923
2018-09-10,28.73,29.515052289673047,-0.02659837028131329
2018-09-11,28.76,29.335052289673047,-0.019602906584062385
2018-09-12,28.58,29.53505228967305,-0.032336231549757066
2018-09-13,28.78,29.675052289673047,-0.030161776327670586
2018-09-14,28.92,29.53505228967305,-0.020824486228795402
2018-09-17,28.78,29.355052289673047,-0.01958955085477221
2018-09-18,28.6,28.66505228967305,-0.0022693937208160264
2018-09-19,27.91,28.75505228967305,-0.029387958719745977
2018-09-20,28.0,28.78505228967305,-0.027272915184340163
2018-09-21,28.03,28.57505228967305,-0.019074410928375807
2018-09-24,27.82,28.405052289673048,-0.020596768620832595
2018-09-25,27.65,28.00505228967305,-0.012678151285008599
2018-09-26,27.25,28.175052289673047,-0.03283231846963086
2018-09-27,27.42,28.405052289673048,-0.034678770509821266
2018-09-28,27.65,28.2139133434842,-0.019987065835886053
2018-10-01,27.54,28.583913343484202,-0.03652100854560447
2018-10-02,27.91,27.993913343484202,-0.002997556735086948
2018-10-03,27.32,27.9539133434842,-0.0226770876655078
2018-10-04,27.28,28.403913343484202,-0.03956896114605368
2018-10-05,27.73,28.6239133434842,-0.03122959927796476
2018-10-08,27.95,28.8039133434842,-0.029645740608276294
2018-10-09,28.13,28.5539133434842,-0.014846068151318281
2018-10-10,27.88,27.8239133434842,0.0020157716789659386
2018-10-11,27.15,28.0139133434842,-0.030838724061561407
2018-10-12,27.34,28.223913343484202,-0.03131788752066389
2018-10-15,27.55,28.4239133434842,-0.030745708126939997
2018-10-16,27.75,28.2339133434842,-0.017139435741587605
2018-10-17,27.56,28.4339133434842,-0.030734895085570924
2018-10-18,27.76,28.793913343484203,-0.03590735761237418
2018-10-19,28.12,28.4839133434842,-0.012776100639536825
2018-10-22,27.81,28.3439133434842,-0.01883696640664967
2018-10-23,27.67,28.583913343484202,-0.03197299587715585
2018-10-24,27.91,28.4239133434842,-0.018080316291212206
2018-10-25,27.75,27.8439133434842,-0.0033728500130595362
2018-10-26,27.17,27.8939133434842,-0.025952376583735948
2018-10-29,27.22,27.973913343484202,-0.026950585505399416
2018-10-30,27.3,27.6839133434842,-0.013867741121742716
2018-10-31,27.01,27.8639133434842,-0.030645851247017353
2018-11-01,27.19,27.633913343484203,-0.016064078147978722
2018-11-02,26.96,28.1639133434842,-0.04274666410173178
2018-11-05,27.49,28.473913343484202,-0.03455490404901995
2018-11-06,27.8,28.993913343484202,-0.04117806828420112
2018-11-07,28.32,28.7339133434842,-0.014405046000393162
2018-11-08,28.06,28.8039133434842,-0.02582681507936435
2018-11-09,28.13,28.7739133434842,-0.02237837223590633
2018-11-12,28.1,28.8939133434842,-0.027476836870324206
