date,ZBH,dcf,Deviation
2014-04-23,91.45,107.10795110593713,-0.1461885036942807
2014-04-24,101.97,105.67795110593714,-0.03508727286186786
2014-04-25,100.54,103.58795110593714,-0.029423799519116445
2014-04-28,98.45,103.04795110593713,-0.04461952961306592
2014-04-29,97.91,101.93795110593713,-0.03951375383002509
2014-04-30,96.8,102.63795110593713,-0.056879069028877405
2014-05-01,97.5,103.24795110593713,-0.05567133337144359
2014-05-02,98.11,104.16795110593714,-0.05815561352239995
2014-05-05,99.03,105.19795110593714,-0.05863185585930131
2014-05-06,100.06,105.16795110593714,-0.04856946486284419
2014-05-07,100.03,104.53795110593714,-0.04312262731616823
2014-05-08,99.4,105.11795110593714,-0.05439557226695391
2014-05-09,99.98,106.01795110593713,-0.05695215803504616
2014-05-12,100.88,106.41795110593714,-0.052039632866302865
2014-05-13,101.28,106.06795110593714,-0.04514041287697823
2014-05-14,100.93,105.28795110593714,-0.04139078650654249
2014-05-15,100.15,105.74795110593713,-0.052936733500672406
2014-05-16,100.61,107.13795110593713,-0.060930333635766054
2014-05-19,102.0,106.69795110593714,-0.04403037787738473
2014-05-20,101.56,106.64795110593714,-0.04770791237126626
2014-05-21,101.51,106.90795110593713,-0.050491577568334334
2014-05-22,101.77,106.97795110593714,-0.04868247196826436
2014-05-23,101.84,107.75795110593714,-0.05491892751486316
2014-05-27,102.62,108.04795110593713,-0.050236501945466916
2014-05-28,102.91,108.99795110593713,-0.055853812334693775
2014-05-29,103.86,109.48795110593714,-0.05140246985252028
2014-05-30,104.35,109.80795110593714,-0.04970451639400486
2014-06-02,104.67,111.22795110593714,-0.05895956044080264
2014-06-03,106.09,111.98795110593714,-0.05266594350277787
2014-06-04,106.85,112.11795110593714,-0.04698579535189329
2014-06-05,106.98,112.33795110593714,-0.047694933485874835
2014-06-06,107.2,111.94795110593714,-0.04241213045019565
2014-06-09,106.81,111.73795110593714,-0.04410275163596855
2014-06-10,106.6,110.94795110593714,-0.03918910680725918
2014-06-11,105.81,110.45795110593714,-0.04207891835219191
2014-06-12,105.32,110.71795110593713,-0.04875407331889903
2014-06-13,105.58,110.11795110593714,-0.04120991228370641
2014-06-16,104.98,109.86795110593714,-0.04448932611134304
2014-06-17,104.73,111.16795110593714,-0.05791193452690435
2014-06-18,106.03,110.76795110593713,-0.04277366384980619
2014-06-19,105.63,110.71795110593713,-0.04595416601476743
2014-06-20,105.58,110.06795110593714,-0.040774367659643485
2014-06-23,104.93,109.29795110593713,-0.03996370528211901
2014-06-24,104.16,110.50795110593714,-0.05744338794094328
2014-06-25,105.37,110.25795110593714,-0.044331960252378844
2014-06-26,105.12,109.48795110593714,-0.03989435423547971
2014-06-27,104.35,108.99795110593713,-0.04264255482582158
2014-06-30,103.86,110.54169194865811,-0.06044499438059514
2014-07-01,104.89,110.51169194865811,-0.05086965776679864
2014-07-02,104.86,110.7816919486581,-0.053453705612318325
2014-07-03,105.13,110.13169194865812,-0.045415555324346046
2014-07-07,104.48,109.01169194865811,-0.041570696387250194
2014-07-08,103.36,109.4416919486581,-0.05557015649494146
2014-07-09,103.79,109.32169194865811,-0.05060013113642636
2014-07-10,103.67,109.4416919486581,-0.05273759794727728
2014-07-11,103.79,108.91169194865812,-0.04702609845665162
2014-07-14,103.26,108.3916919486581,-0.04734396019105258
2014-07-15,102.74,108.4416919486581,-0.05257841192073598
2014-07-16,102.79,106.3616919486581,-0.03358062365519898
2014-07-17,100.71,108.09169194865811,-0.0682910204806888
2014-07-18,102.44,107.07169194865811,-0.04325785708961294
2014-07-21,101.42,107.82169194865811,-0.05937295021957578
2014-07-22,102.17,108.81169194865811,-0.0610384034078979
2014-07-23,103.16,105.4716919486581,-0.021917653030382844
2014-07-24,99.82,106.46169194865811,-0.06238574483543924
2014-07-25,100.81,106.2216919486581,-0.050947145064059285
2014-07-28,100.57,106.5816919486581,-0.0564045460223509
2014-07-29,100.93,107.87169194865811,-0.06435137730074747
2014-07-30,102.22,105.7216919486581,-0.03312179254905079
2014-07-31,100.07,105.26169194865811,-0.04932176039114389
2014-08-01,99.61,105.79169194865811,-0.058432678736796806
2014-08-04,100.14,104.01169194865811,-0.03722362242284494
2014-08-05,98.36,102.0016919486581,-0.03570227002206128
2014-08-06,96.35,100.96169194865811,-0.0456776412879778
2014-08-07,95.31,101.73169194865811,-0.06312380955876562
2014-08-08,96.08,101.9716919486581,-0.057777720817111966
2014-08-11,96.32,102.3616919486581,-0.05902297855420824
2014-08-12,96.71,103.3316919486581,-0.06408190772631694
2014-08-13,97.68,103.48169194865811,-0.056064911960818975
2014-08-14,97.83,103.13169194865812,-0.05140701028445693
2014-08-15,97.48,104.96169194865811,-0.07128021480749158
2014-08-18,99.31,105.59169194865811,-0.05949039960182145
2014-08-19,99.94,105.46169194865811,-0.052357323750753415
2014-08-20,99.81,106.27169194865812,-0.060803510607320366
2014-08-21,100.62,105.1416919486581,-0.043005698927368385
2014-08-22,99.49,106.1116919486581,-0.062403038035261926
2014-08-25,100.46,106.41169194865812,-0.055930808350737604
2014-08-26,100.76,105.43169194865811,-0.044310129737205384
2014-08-27,99.78,105.10169194865811,-0.050633741950203315
2014-08-28,99.45,104.96169194865811,-0.05251146248056049
2014-08-29,99.31,104.9416919486581,-0.05366496236227414
2014-09-02,99.29,105.9716919486581,-0.06305166809920604
2014-09-03,100.32,106.3016919486581,-0.056270900669644686
2014-09-04,100.65,106.7216919486581,-0.05689276320299608
2014-09-05,101.07,106.57169194865811,-0.051624327699597905
2014-09-08,100.92,108.09169194865811,-0.06634822546828623
2014-09-09,102.44,110.40169194865811,-0.07211566967977867
2014-09-10,104.75,110.88169194865812,-0.05529940823321211
2014-09-11,105.23,110.59169194865811,-0.04848186924518039
2014-09-12,104.94,110.1416919486581,-0.04722727476424504
2014-09-15,104.49,110.59169194865811,-0.055173149457653725
2014-09-16,104.94,109.62169194865811,-0.04270771473633894
2014-09-17,103.97,109.90169194865811,-0.053972708185686336
2014-09-18,104.25,109.6416919486581,-0.049175563171561354
2014-09-19,103.99,109.35169194865811,-0.04903163227849727
2014-09-22,103.7,108.07169194865811,-0.040451776684823026
2014-09-23,102.42,109.2816919486581,-0.0627890347074953
2014-09-24,103.63,106.90169194865811,-0.030604678831738452
2014-09-25,101.25,107.31169194865811,-0.05648678013163977
2014-09-26,101.66,107.1116919486581,-0.05089726293625607
2014-09-29,101.46,106.20169194865811,-0.044647988762273494
2014-09-30,100.55,106.4002332361516,-0.05498327454947605
2014-10-01,100.76,107.8402332361516,-0.06565483979107412
2014-10-02,102.2,108.2302332361516,-0.05571671663123934
2014-10-03,102.59,108.6302332361516,-0.05560361104095868
2014-10-06,102.99,107.04023323615161,-0.03783841938400867
2014-10-07,101.4,109.18023323615161,-0.07126045627071831
2014-10-08,103.54,107.3702332361516,-0.03567313882728862
2014-10-09,101.73,106.7202332361516,-0.04675995436693958
2014-10-10,101.08,104.3702332361516,-0.03152463239884706
2014-10-13,98.73,103.18023323615161,-0.04313067626011491
2014-10-14,97.54,103.3602332361516,-0.05631017901105018
2014-10-15,97.72,101.5902332361516,-0.038096509013371915
2014-10-16,95.95,103.1602332361516,-0.06989353368023243
2014-10-17,97.52,104.8302332361516,-0.06973401670950974
2014-10-20,99.19,106.96023323615161,-0.07264600123857379
2014-10-21,101.32,105.8402332361516,-0.042708080830340056
2014-10-22,100.2,110.21023323615161,-0.09082852782556317
2014-10-23,104.57,110.93023323615161,-0.05733543553101306
2014-10-24,105.29,110.6202332361516,-0.04818497557108414
2014-10-27,104.98,113.74023323615161,-0.07701965247392528
2014-10-28,108.1,113.79023323615161,-0.05000634126781811
2014-10-29,108.15,114.9202332361516,-0.05891245645350651
2014-10-30,109.28,116.8802332361516,-0.06502582195225126
2014-10-31,111.24,116.0502332361516,-0.04144957835942664
2014-11-03,110.41,114.85023323615161,-0.03866107286888776
2014-11-04,109.21,116.6302332361516,-0.06362186742032139
2014-11-05,110.99,115.8302332361516,-0.041787304582936224
2014-11-06,110.19,113.8302332361516,-0.03197949378351528
2014-11-07,108.19,116.0602332361516,-0.0678116269173592
2014-11-10,110.42,116.71023323615161,-0.053896158560697405
2014-11-11,111.07,116.5102332361516,-0.04669317951775909
2014-11-12,110.87,116.2502332361516,-0.046281483368916354
2014-11-13,110.61,115.7602332361516,-0.04449052228190575
2014-11-14,110.12,116.32023323615161,-0.05330313620988003
2014-11-17,110.68,117.1402332361516,-0.05514956781013003
2014-11-18,111.5,116.1902332361516,-0.040366845865769996
2014-11-19,110.55,115.7602332361516,-0.04500883499018782
2014-11-20,110.12,116.1202332361516,-0.051672590287939246
2014-11-21,110.48,115.7202332361516,-0.045283638734617715
2014-11-24,110.08,116.7202332361516,-0.05689016421614668
2014-11-25,111.08,117.2702332361516,-0.05278605717178109
2014-11-26,111.63,117.93023323615161,-0.05342339333405366
2014-11-28,112.29,117.1102332361516,-0.041159795373574615
2014-12-01,111.47,120.07023323615161,-0.07162668884999046
2014-12-02,114.43,119.29023323615161,-0.04074292676190927
2014-12-03,113.65,119.60023323615161,-0.04975101699344364
2014-12-04,113.96,120.60023323615161,-0.05505987059866746
2014-12-05,114.96,120.49023323615161,-0.045897771857680625
2014-12-08,114.85,119.3702332361516,-0.03786734023723637
2014-12-09,113.73,117.1502332361516,-0.02919527466289451
2014-12-10,111.51,118.8802332361516,-0.061997129678496465
2014-12-11,113.24,116.9802332361516,-0.031973207205024834
2014-12-12,111.34,115.9002332361516,-0.03934619550643992
2014-12-15,110.26,114.43023323615161,-0.03644345657799564
2014-12-16,108.79,117.5602332361516,-0.07460204011788751
2014-12-17,111.92,120.5802332361516,-0.07182133425792003
2014-12-18,114.94,120.5502332361516,-0.04653855148634556
2014-12-19,114.91,120.6902332361516,-0.04789313170719922
2014-12-22,115.05,119.1102332361516,-0.03408803027109908
2014-12-23,113.47,119.7502332361516,-0.05244443427318224
2014-12-24,114.11,119.8102332361516,-0.04757718169963143
2014-12-26,114.17,119.1402332361516,-0.04171750466779722
2014-12-29,113.5,120.21023323615161,-0.05582081537908201
2014-12-30,114.57,119.0602332361516,-0.037713963042936394
2014-12-31,113.42,118.89926033779848,-0.04608321634829049
2015-01-02,112.59,123.09926033779848,-0.08537224601480031
2015-01-05,116.79,122.10926033779849,-0.04356148193088283
2015-01-06,115.8,124.98926033779848,-0.07352039937642163
2015-01-07,118.68,126.24926033779849,-0.05995488858743259
2015-01-08,119.94,124.51926033779849,-0.03677551830436332
2015-01-09,118.21,124.79926033779849,-0.05279887332635713
2015-01-12,118.49,125.05926033779849,-0.052529179527003644
2015-01-13,118.75,123.48926033779848,-0.03837791500924437
2015-01-14,117.18,121.28926033779848,-0.033879836733721636
2015-01-15,114.98,123.30926033779849,-0.06754772768063788
2015-01-16,117.0,122.19926033779849,-0.04254739614156455
2015-01-20,115.89,122.18926033779849,-0.05155330607930564
2015-01-21,115.88,124.65926033779849,-0.0704260583129458
2015-01-22,118.35,123.28926033779848,-0.040062373026372944
2015-01-23,116.98,123.37926033779848,-0.051866580495603776
2015-01-26,117.07,122.53926033779848,-0.04463271871171426
2015-01-27,116.23,120.80926033779849,-0.0379048785249928
2015-01-28,114.5,118.82926033779849,-0.03643261201400738
2015-01-29,112.52,118.40926033779849,-0.049736484469184106
2015-01-30,112.1,120.28926033779848,-0.0680797297680712
2015-02-02,113.98,122.96926033779849,-0.0731016866581522
2015-02-03,116.66,121.82926033779849,-0.042430367905588295
2015-02-04,115.52,123.40926033779849,-0.06392762031150523
2015-02-05,117.1,122.45926033779848,-0.04376361839043619
2015-02-06,116.15,121.07926033779849,-0.040711021227304856
2015-02-09,114.77,123.37926033779848,-0.0697788292313255
2015-02-10,117.07,123.20926033779848,-0.04982791326696301
2015-02-11,116.9,124.45926033779848,-0.06073682518505785
2015-02-12,118.15,125.63926033779849,-0.059609236138947086
2015-02-13,119.33,126.69926033779849,-0.058163404570405364
2015-02-17,120.39,126.60926033779849,-0.049121686053652414
2015-02-18,120.3,126.50926033779848,-0.04908146898668786
2015-02-19,120.2,127.89926033779848,-0.0601978488183883
2015-02-20,121.59,127.61926033779848,-0.04724412539172762
2015-02-23,121.31,128.06926033779848,-0.052778163315459925
2015-02-24,121.76,126.82926033779849,-0.03996917055494098
2015-02-25,120.52,127.63926033779849,-0.05577641486606322
2015-02-26,121.33,126.69926033779849,-0.04237799276399301
2015-02-27,120.39,127.69926033779849,-0.05723807889304566
2015-03-02,121.39,125.57926033779849,-0.033359492057284834
2015-03-03,119.27,125.06926033779848,-0.046368390779119584
2015-03-04,118.76,125.48926033779848,-0.05362419317545031
2015-03-05,119.18,122.65926033779849,-0.02836524799038198
2015-03-06,116.35,123.25926033779848,-0.05605469575968003
2015-03-09,116.95,121.81926033779848,-0.03997118620073925
2015-03-10,115.51,122.53926033779848,-0.05736333252233794
2015-03-11,116.23,123.50926033779848,-0.05893696001327886
2015-03-12,117.2,122.55926033779849,-0.043727910261756375
2015-03-13,116.25,124.32926033779849,-0.06498277489826132
2015-03-16,118.02,121.58926033779849,-0.029355062510310503
2015-03-17,115.28,125.51926033779849,-0.08157521252310207
2015-03-18,119.21,124.86926033779848,-0.04532148522774104
2015-03-19,118.56,125.06926033779848,-0.05204524533220778
2015-03-20,118.76,124.77926033779849,-0.04823926926240252
2015-03-23,118.47,123.61926033779848,-0.041654191456313217
2015-03-24,117.31,121.61926033779848,-0.03543238403053495
2015-03-25,115.31,121.95926033779848,-0.05452033998387329
2015-03-26,115.65,123.80926033779849,-0.06590185835483497
2015-03-27,117.5,124.87926033779848,-0.0590911598758479
2015-03-30,118.57,123.82926033779849,-0.04247187073113057
2015-03-31,117.52,167.04887796414113,-0.2964933291846058
2015-04-01,116.19,167.77887796414112,-0.30748136231526746
2015-04-02,116.92,168.21887796414111,-0.30495315736843986
2015-04-06,117.36,166.86887796414112,-0.29669329936275
2015-04-07,116.01,166.97887796414113,-0.30524146877479164
2015-04-08,116.12,168.05887796414112,-0.30905167637274933
2015-04-09,117.2,168.30887796414112,-0.3036612125418011
2015-04-10,117.45,167.0688779641411,-0.29699653561324013
2015-04-13,116.21,166.8188779641411,-0.30337620407097965
2015-04-14,115.96,166.47887796414113,-0.30345518051258547
2015-04-15,115.62,166.21887796414111,-0.3044111389986458
2015-04-16,115.36,165.46887796414111,-0.30282962319355455
2015-04-17,114.61,166.77887796414112,-0.31280266782558563
2015-04-20,115.92,168.22887796414113,-0.310938755564256
2015-04-21,117.37,168.3488779641411,-0.3028168561657998
2015-04-22,117.49,169.42887796414112,-0.3065526879965159
2015-04-23,118.57,169.61887796414112,-0.3009622429817823
2015-04-24,118.76,167.46887796414111,-0.2908533129037312
2015-04-27,116.61,167.58887796414112,-0.3041901024902681
2015-04-28,116.73,166.19887796414113,-0.2976486879461032
2015-04-29,115.34,160.69887796414113,-0.2822600788430063
2015-04-30,109.84,161.28887796414114,-0.31898590041391206
2015-05-01,110.43,161.53887796414114,-0.31638747655215493
2015-05-04,110.68,161.36887796414112,-0.31411805425953965
2015-05-05,110.51,160.95887796414112,-0.3134271225187111
2015-05-06,110.1,161.89887796414112,-0.3199458737176303
2015-05-07,111.04,163.80887796414112,-0.3221368622993229
2015-05-08,112.95,164.03887796414114,-0.3114437174784209
2015-05-11,113.18,163.0988779641411,-0.30606512188953416
2015-05-12,112.24,162.69887796414113,-0.3101366069362954
2015-05-13,111.84,164.42887796414112,-0.3198275060638057
2015-05-14,113.57,164.03887796414114,-0.30766412566643886
2015-05-15,113.18,165.13887796414113,-0.31463746517294167
2015-05-18,114.28,165.19887796414113,-0.30822774701407973
2015-05-19,114.34,165.19887796414113,-0.3078645484213325
2015-05-20,114.34,165.3188779641411,-0.3083669487231748
2015-05-21,114.46,164.6288779641411,-0.3047392327794929
2015-05-22,113.77,163.94887796414113,-0.3060641743160709
2015-05-26,113.09,165.1288779641411,-0.3151409893031655
2015-05-27,114.27,164.24887796414112,-0.30428748484389967
2015-05-28,113.39,164.94887796414113,-0.31257489350942846
2015-05-29,114.09,165.6288779641411,-0.31117084531176586
2015-06-01,114.77,165.01887796414113,-0.3045038154668601
2015-06-02,114.16,164.75887796414113,-0.30710865835802614
2015-06-03,113.9,163.92887796414112,-0.3051864844404337
2015-06-04,113.07,164.10887796414113,-0.3110061966013409
2015-06-05,113.25,163.99887796414112,-0.3094464949646638
2015-06-08,113.14,163.49887796414112,-0.30800748354484686
2015-06-09,112.64,164.51887796414113,-0.315336930363996
2015-06-10,113.66,164.96887796414111,-0.3110215611413324
2015-06-11,114.11,163.05887796414112,-0.3001914313117354
2015-06-12,112.2,162.52887796414112,-0.30966114203560313
2015-06-15,111.67,163.4088779641411,-0.31662219708463346
2015-06-16,112.55,163.35887796414113,-0.31102611989838824
2015-06-17,112.5,164.1588779641411,-0.31468829834122947
2015-06-18,113.3,163.51887796414113,-0.30711364087976356
2015-06-19,112.66,164.25887796414113,-0.31413144058737286
2015-06-22,113.4,163.53887796414114,-0.3065869020767954
2015-06-23,112.68,164.3788779641411,-0.3145104687684941
2015-06-24,113.52,164.1288779641411,-0.30834840639803895
2015-06-25,113.27,164.41887796414113,-0.3110888396604703
2015-06-26,113.56,160.14887796414112,-0.29090979940910244
2015-06-29,109.29,160.08887796414112,-0.31731672187445614
2015-06-30,109.23,117.38795637198622,-0.06949568443064791
2015-07-01,109.21,116.36795637198622,-0.06151140395647092
2015-07-02,108.19,116.96795637198622,-0.07504582147327776
2015-07-06,108.79,117.94795637198622,-0.07764404448945006
2015-07-07,109.77,116.11795637198622,-0.054668171662015985
2015-07-08,107.94,115.01795637198622,-0.06153783804934765
2015-07-09,106.84,114.98795637198623,-0.07085921542624496
2015-07-10,106.81,115.80795637198622,-0.07769722093259224
2015-07-13,107.63,115.57795637198622,-0.06876706096451324
2015-07-14,107.4,115.30795637198622,-0.06858118572906591
2015-07-15,107.13,115.94795637198622,-0.07605098569996616
2015-07-16,107.77,115.67795637198623,-0.06836182640153643
2015-07-17,107.5,116.20795637198623,-0.0749342527297504
2015-07-20,108.03,116.43795637198622,-0.07220975559829634
2015-07-21,108.26,116.71795637198622,-0.072464911440278
2015-07-22,108.54,116.02795637198622,-0.0645357947008891
2015-07-23,107.85,114.83795637198622,-0.06085058105136121
2015-07-24,106.66,113.95795637198623,-0.0640407796377459
2015-07-27,105.78,114.67795637198623,-0.07759081739409024
2015-07-28,106.5,115.17795637198623,-0.07534389952153109
2015-07-29,107.0,113.02795637198622,-0.05333155234752385
2015-07-30,104.85,112.24795637198622,-0.06590727003946184
2015-07-31,104.07,112.50795637198623,-0.07499875248011556
2015-08-03,104.33,111.30795637198622,-0.0626905443189183
2015-08-04,103.13,112.05795637198622,-0.07967266815351415
2015-08-05,103.88,109.86795637198622,-0.054501390302668984
2015-08-06,101.69,109.90795637198622,-0.07477125990926758
2015-08-07,101.73,111.60795637198622,-0.08850584396566907
2015-08-10,103.43,112.34795637198623,-0.0793780025909746
2015-08-11,104.17,111.85795637198622,-0.06872963373673435
2015-08-12,103.68,112.53795637198623,-0.07871083372712828
2015-08-13,104.36,113.70795637198623,-0.08221022231201802
2015-08-14,105.53,114.56795637198623,-0.07888729674675554
2015-08-17,106.39,114.14795637198623,-0.06796404086906771
2015-08-18,105.97,114.31795637198623,-0.07302401684668247
2015-08-19,106.14,113.05795637198622,-0.061189469489653425
2015-08-20,104.88,112.53795637198623,-0.06804776467304419
2015-08-21,104.36,107.74795637198622,-0.031443346918708426
2015-08-24,99.57,106.20795637198623,-0.06249961489454936
2015-08-25,98.03,109.19795637198622,-0.10227257673158485
2015-08-26,101.02,111.58795637198622,-0.09470516994465972
2015-08-27,103.41,112.54795637198622,-0.0811916685700097
2015-08-28,104.37,111.73795637198623,-0.06593960200469029
2015-08-31,103.56,108.82795637198622,-0.04840627856669244
2015-09-01,100.65,109.80795637198622,-0.08339975239100761
2015-09-02,101.63,110.26795637198622,-0.07833605206979888
2015-09-03,102.09,108.63795637198622,-0.06027319171547574
2015-09-04,100.46,110.86795637198622,-0.09387704718814571
2015-09-08,102.69,109.40795637198622,-0.061402813787556854
2015-09-09,101.23,108.27795637198622,-0.0650913316813363
2015-09-10,100.1,108.37795637198623,-0.07638044348773065
2015-09-11,100.2,107.21795637198622,-0.06545504698520688
2015-09-14,99.04,108.14795637198623,-0.08421755415015375
2015-09-15,99.97,108.91795637198622,-0.08215317905365738
2015-09-16,100.74,109.06795637198623,-0.0763556653026759
2015-09-17,100.89,107.37795637198623,-0.06042167863122849
2015-09-18,99.2,106.36795637198622,-0.06738830580629662
2015-09-21,98.19,105.75795637198623,-0.07155921532151377
2015-09-22,97.58,105.52795637198622,-0.07531612138843724
2015-09-23,97.35,103.79795637198622,-0.0621202632244352
2015-09-24,95.62,102.61795637198622,-0.06819426754727886
2015-09-25,94.44,100.58795637198622,-0.06112020358829395
2015-09-28,92.41,101.96795637198622,-0.09373490174813481
2015-09-29,93.79,102.10795637198622,-0.08146237244905119
2015-09-30,93.93,101.90206821873308,-0.07823264393045493
2015-10-01,93.96,103.21206821873308,-0.08964134115717515
2015-10-02,95.27,103.44206821873308,-0.07900140010206358
2015-10-05,95.5,101.93206821873308,-0.06310151781606832
2015-10-06,93.99,102.83206821873308,-0.08598551377888475
2015-10-07,94.89,103.38206821873308,-0.08214256461542035
2015-10-08,95.44,104.39206821873309,-0.08575429504831522
2015-10-09,96.45,104.45206821873307,-0.0766099547399669
2015-10-12,96.51,104.03206821873309,-0.07230528381803891
2015-10-13,96.09,103.13206821873308,-0.06828204204920563
2015-10-14,95.19,105.86206821873309,-0.10081106857540678
2015-10-15,97.92,106.48206821873308,-0.0804085454195449
2015-10-16,98.54,106.13206821873308,-0.07153415877175018
2015-10-19,98.19,105.65206821873308,-0.07062869988767517
2015-10-20,97.71,104.84206821873308,-0.0680267791346254
2015-10-21,96.9,102.33206821873308,-0.05308275610263369
2015-10-22,94.39,102.50206821873309,-0.0791405320858739
2015-10-23,94.56,102.61206821873309,-0.0784709669974577
2015-10-26,94.67,103.13206821873308,-0.08205079530438442
2015-10-27,95.19,105.81206821873307,-0.10038616953196022
2015-10-28,97.87,112.81206821873307,-0.13245097315086596
2015-10-29,104.87,112.51206821873308,-0.06792220905473212
2015-10-30,104.57,114.89206821873309,-0.0898414344764149
2015-11-02,106.95,114.34206821873308,-0.06464871883017076
2015-11-03,106.4,115.73206821873308,-0.08063511144634095
2015-11-04,107.79,115.79206821873308,-0.06910722247068801
2015-11-05,107.85,115.22206821873309,-0.06398139117532797
2015-11-06,107.28,114.86206821873309,-0.06601020107259836
2015-11-09,106.92,115.20206821873307,-0.07189166259591784
2015-11-10,107.26,114.57206821873308,-0.06382068799503016
2015-11-11,106.63,112.59206821873308,-0.05295282618976804
2015-11-12,104.65,112.23206821873308,-0.06755705690067215
2015-11-13,104.29,113.53206821873309,-0.08140491372822645
2015-11-16,105.59,112.69206821873308,-0.06302189968639238
2015-11-17,104.75,112.91206821873308,-0.07228694281749881
2015-11-18,104.97,112.01206821873308,-0.06286883485609407
2015-11-19,104.07,111.68206821873308,-0.06815837439386052
2015-11-20,103.74,110.79206821873308,-0.06365138165676643
2015-11-23,102.85,109.86206821873309,-0.06382610788622889
2015-11-24,101.92,109.23206821873308,-0.0669406735400353
2015-11-25,101.29,108.94206821873308,-0.07023979206424935
2015-11-27,101.0,108.95206821873307,-0.07298684961875568
2015-11-30,101.01,110.66206821873308,-0.08722110813666462
2015-12-01,102.72,110.20206821873307,-0.06789408165990496
2015-12-02,102.26,107.30206821873308,-0.046989478417647335
2015-12-03,99.36,108.49206821873308,-0.0841726807191262
2015-12-04,100.55,108.35206821873308,-0.07200663860871437
2015-12-07,100.41,107.72206821873309,-0.06787901810319596
2015-12-08,99.78,107.94206821873308,-0.07561526616474978
2015-12-09,100.0,107.91206821873308,-0.07331958648680204
2015-12-10,99.97,106.90206821873308,-0.06484503372328887
2015-12-11,98.96,107.43206821873308,-0.07885977026416213
2015-12-14,99.49,109.00206821873309,-0.08726502509700407
2015-12-15,101.06,109.87206821873308,-0.0802029884537172
2015-12-16,101.93,108.65206821873308,-0.06186783490582548
2015-12-17,100.71,106.90206821873308,-0.05792281030581603
2015-12-18,98.96,108.17206821873307,-0.08516124698758187
2015-12-21,100.23,109.67206821873307,-0.08609364601296243
2015-12-22,101.73,110.71206821873308,-0.08112998305647456
2015-12-23,102.77,110.85206821873308,-0.0729085920416529
2015-12-24,102.91,110.19206821873308,-0.06608523042037895
2015-12-28,102.25,110.71206821873308,-0.07643311478938886
2015-12-29,102.77,110.41206821873308,-0.06921406637899108
2015-12-30,102.47,110.53206821873309,-0.0729387258255132
2015-12-31,102.59,109.4986195995785,-0.06309321181255412
2016-01-04,101.81,111.61861959957851,-0.08787619516139888
2016-01-05,103.93,112.0686195995785,-0.07262175289262773
2016-01-06,104.38,109.6686195995785,-0.04822363606734803
2016-01-07,101.98,109.2386195995785,-0.06644737571918657
2016-01-08,101.55,107.4886195995785,-0.05524882189111102
2016-01-11,99.8,110.5586195995785,-0.09731145014784104
2016-01-12,102.87,108.8886195995785,-0.05527317383314312
2016-01-13,101.2,110.3886195995785,-0.08323883053261394
2016-01-14,102.7,108.7686195995785,-0.05579384588973868
2016-01-15,101.08,106.92861959957851,-0.05469648464068988
2016-01-19,99.24,105.9686195995785,-0.06349634094511947
2016-01-20,98.28,105.86861959957851,-0.07167959333257157
2016-01-21,98.18,106.83861959957851,-0.08104391120018417
2016-01-22,99.15,106.7486195995785,-0.07118236870960437
2016-01-25,99.06,109.42861959957851,-0.09475235671910498
2016-01-26,101.74,109.3286195995785,-0.06941109864344952
2016-01-27,101.64,105.2386195995785,-0.0341948574893024
2016-01-28,97.55,106.9486195995785,-0.087879765393583
2016-01-29,99.26,106.7186195995785,-0.06989051795801116
2016-02-01,99.03,105.72861959957851,-0.06335672994642227
2016-02-02,98.04,104.9486195995785,-0.06582858951301773
2016-02-03,97.26,105.2386195995785,-0.07581455961638672
2016-02-04,97.55,102.6986195995785,-0.050133289226797384
2016-02-05,95.01,99.7186195995785,-0.04721906117920627
2016-02-08,92.03,99.58861959957851,-0.07589842724971851
2016-02-09,91.9,100.5986195995785,-0.08646857813956466
2016-02-10,92.91,99.36861959957851,-0.06499657160987582
2016-02-11,91.68,99.4686195995785,-0.07830227895925779
2016-02-12,91.78,101.3086195995785,-0.09405536900256162
2016-02-16,93.62,103.0586195995785,-0.0915849604453377
2016-02-17,95.37,102.7786195995785,-0.07208327596188968
2016-02-18,95.09,102.47861959957851,-0.07209913276006785
2016-02-19,94.79,102.8286195995785,-0.07817492475228605
2016-02-22,95.14,101.2486195995785,-0.06033286798118409
2016-02-23,93.56,102.03861959957851,-0.0830922608797574
2016-02-24,94.35,104.5786195995785,-0.09780794237620372
2016-02-25,96.89,105.2186195995785,-0.07915537792905869
2016-02-26,97.53,104.4986195995785,-0.06668623591661882
2016-02-29,96.81,105.0786195995785,-0.07868983843799626
2016-03-01,97.39,105.1286195995785,-0.07361096939210188
2016-03-02,97.44,106.5786195995785,-0.08574533648411642
2016-03-03,98.89,106.97861959957851,-0.07560968378405186
2016-03-04,99.29,108.36861959957851,-0.08377535520083168
2016-03-07,100.68,108.2386195995785,-0.0698329268013681
2016-03-08,100.55,108.0686195995785,-0.06957264400560392
2016-03-09,100.38,108.5486195995785,-0.07525309515414813
2016-03-10,100.86,112.28861959957851,-0.10177896602819592
2016-03-11,104.6,112.7386195995785,-0.0721901654329723
2016-03-14,105.05,111.9986195995785,-0.06204201109282825
2016-03-15,104.31,111.9486195995785,-0.06823326296385401
2016-03-16,104.26,111.2786195995785,-0.063072489799335
2016-03-17,103.59,112.1986195995785,-0.07672660885046079
2016-03-18,104.51,112.0686195995785,-0.06744635230259333
2016-03-21,104.38,112.0986195995785,-0.06885561684122221
