date,DLR,dcf,Deviation
2017-08-21,116.44,,
2017-08-22,117.63,,
2017-08-23,118.14,,
2017-08-24,117.94,,
2017-08-25,118.14,,
2017-08-28,117.57,,
2017-08-29,117.37,,
2017-08-30,118.06,,
2017-08-31,118.34,,
2017-09-01,117.71,,
2017-09-05,119.18,,
2017-09-06,119.69,,
2017-09-07,121.43,,
2017-09-08,120.63,,
2017-09-11,126.04,,
2017-09-12,124.78,,
2017-09-13,121.54,,
2017-09-14,120.93,,
2017-09-15,117.59,,
2017-09-18,117.1,,
2017-09-19,117.26,,
2017-09-20,114.95,,
2017-09-21,116.23,,
2017-09-22,114.51,,
2017-09-25,114.22,,
2017-09-26,113.29,,
2017-09-27,115.25,,
2017-09-28,116.16,,
2017-09-29,118.33,,
2017-10-02,118.46,,
2017-10-03,116.5,,
2017-10-04,117.05,,
2017-10-05,118.41,,
2017-10-06,118.22,,
2017-10-09,118.96,,
2017-10-10,119.76,,
2017-10-11,120.62,,
2017-10-12,122.75,,
2017-10-13,121.78,,
2017-10-16,121.74,,
2017-10-17,122.72,,
2017-10-18,123.85,,
2017-10-19,123.88,,
2017-10-20,123.39,,
2017-10-23,120.22,,
2017-10-24,121.19,,
2017-10-25,122.98,,
2017-10-26,115.81,,
2017-10-27,116.55,,
2017-10-30,117.59,,
2017-10-31,118.44,,
2017-11-01,116.94,,
2017-11-02,118.77,,
2017-11-03,119.06,,
2017-11-06,121.83,,
2017-11-07,122.01,,
2017-11-08,123.5,,
2017-11-09,122.24,,
2017-11-10,120.85,,
2017-11-13,122.7,,
2017-11-14,122.72,,
2017-11-15,120.15,,
2017-11-16,120.27,,
2017-11-17,118.11,,
2017-11-20,117.41,,
2017-11-21,118.28,,
2017-11-22,117.21,,
2017-11-24,117.54,,
2017-11-27,118.06,,
2017-11-28,118.53,,
2017-11-29,116.99,,
2017-11-30,116.7,,
2017-12-01,118.81,,
2017-12-04,110.59,,
2017-12-05,113.02,,
2017-12-06,112.64,,
2017-12-07,114.14,,
2017-12-08,114.81,,
2017-12-11,114.95,,
2017-12-12,114.9,,
2017-12-13,115.31,,
2017-12-14,115.27,,
2017-12-15,114.46,,
2017-12-18,114.1,,
2017-12-19,111.78,,
2017-12-20,110.42,,
2017-12-21,109.31,,
2017-12-22,110.98,,
2017-12-26,111.59,,
2017-12-27,112.5,,
2017-12-28,114.03,,
2017-12-29,113.9,,
2018-01-02,112.66,,
2018-01-03,113.69,,
2018-01-04,112.28,,
2018-01-05,113.0,,
2018-01-08,114.15,,
2018-01-09,112.6,,
2018-01-10,109.54,,
2018-01-11,107.94,,
2018-01-12,105.78,,
2018-01-16,107.48,,
2018-01-17,107.01,,
2018-01-18,106.96,,
2018-01-19,107.3,,
2018-01-22,109.34,,
2018-01-23,111.11,,
2018-01-24,110.85,,
2018-01-25,111.41,,
2018-01-26,111.65,,
2018-01-29,107.37,,
2018-01-30,106.56,,
2018-01-31,111.95,,
2018-02-01,107.98,,
2018-02-02,107.71,,
2018-02-05,104.33,,
2018-02-06,104.5,,
2018-02-07,104.17,,
2018-02-08,98.96,,
2018-02-09,102.21,,
2018-02-12,105.05,,
2018-02-13,105.12,,
2018-02-14,105.27,,
2018-02-15,105.45,,
2018-02-16,102.2,,
2018-02-20,99.58,,
2018-02-21,97.95,,
2018-02-22,100.83,,
2018-02-23,102.2,,
2018-02-26,101.58,,
2018-02-27,100.3,,
2018-02-28,100.64,,
2018-03-01,98.9,,
2018-03-02,98.22,,
2018-03-05,100.36,,
2018-03-06,101.18,,
2018-03-07,103.06,,
2018-03-08,103.72,,
2018-03-09,103.14,,
2018-03-12,104.35,,
2018-03-13,105.66,,
2018-03-14,105.47,,
2018-03-15,105.33,,
2018-03-16,106.37,,
2018-03-19,104.75,,
2018-03-20,104.97,,
2018-03-21,103.37,,
2018-03-22,102.91,,
2018-03-23,102.3,,
2018-03-26,102.1,,
2018-03-27,102.71,,
2018-03-28,105.04,,
2018-03-29,105.38,,
2018-04-02,102.93,,
2018-04-03,103.02,,
2018-04-04,104.6,,
2018-04-05,105.21,,
2018-04-06,104.3,,
2018-04-09,104.38,,
2018-04-10,103.48,,
2018-04-11,104.55,,
2018-04-12,100.99,,
2018-04-13,102.44,,
2018-04-16,103.19,,
2018-04-17,104.51,,
2018-04-18,104.12,,
2018-04-19,103.17,,
2018-04-20,102.32,,
2018-04-23,101.79,,
2018-04-24,101.41,,
2018-04-25,101.47,,
2018-04-26,103.5,,
2018-04-27,107.8,,
2018-04-30,105.69,,
2018-05-01,105.01,,
2018-05-02,105.34,,
2018-05-03,104.97,,
2018-05-04,106.39,,
2018-05-07,106.66,,
2018-05-08,104.54,,
2018-05-09,105.92,,
2018-05-10,108.35,,
2018-05-11,108.79,,
2018-05-14,108.23,,
2018-05-15,107.23,,
2018-05-16,106.9,,
2018-05-17,105.5,,
2018-05-18,105.24,,
2018-05-21,106.59,,
2018-05-22,106.34,,
2018-05-23,106.61,,
2018-05-24,106.29,,
2018-05-25,106.56,,
2018-05-29,107.02,,
2018-05-30,108.02,,
2018-05-31,107.48,,
2018-06-01,108.51,,
2018-06-04,108.86,,
2018-06-05,108.21,,
2018-06-06,108.36,,
2018-06-07,108.1,,
2018-06-08,109.57,,
2018-06-11,109.29,,
2018-06-12,108.76,,
2018-06-13,105.81,,
2018-06-14,106.63,,
2018-06-15,106.23,,
2018-06-18,105.94,,
2018-06-19,106.26,,
2018-06-20,106.82,,
2018-06-21,107.26,,
2018-06-22,107.89,,
2018-06-25,108.05,,
2018-06-26,109.23,,
2018-06-27,109.64,,
2018-06-28,110.39,,
2018-06-29,111.58,,
2018-07-02,111.93,,
2018-07-03,112.49,,
2018-07-05,114.6,,
2018-07-06,115.3,,
2018-07-09,114.48,,
2018-07-10,115.83,,
2018-07-11,116.24,,
2018-07-12,116.26,,
2018-07-13,116.24,,
2018-07-16,115.66,,
2018-07-17,115.93,,
2018-07-18,115.27,,
2018-07-19,116.68,,
2018-07-20,116.0,,
2018-07-23,115.83,,
2018-07-24,115.26,,
2018-07-25,117.02,,
2018-07-26,117.0,,
2018-07-27,121.11,,
2018-07-30,120.75,,
2018-07-31,121.42,,
2018-08-01,121.53,,
2018-08-02,121.04,,
2018-08-03,122.58,,
2018-08-06,122.08,,
2018-08-07,122.13,,
2018-08-08,121.54,,
2018-08-09,121.82,,
2018-08-10,120.96,,
2018-08-13,121.5,,
2018-08-14,121.17,,
2018-08-15,121.47,,
2018-08-16,122.37,,
2018-08-17,124.03,,
2018-08-20,123.8,,
2018-08-21,122.85,,
2018-08-22,122.03,,
2018-08-23,122.32,,
2018-08-24,123.64,,
2018-08-27,123.21,,
2018-08-28,124.3,,
2018-08-29,124.11,,
2018-08-30,123.7,,
2018-08-31,124.28,,
2018-09-04,123.47,,
2018-09-05,123.46,,
2018-09-06,124.21,,
2018-09-07,122.65,,
2018-09-10,123.37,,
2018-09-11,123.04,,
2018-09-12,122.91,,
2018-09-13,122.66,,
2018-09-14,121.89,,
2018-09-17,122.39,,
2018-09-18,122.81,,
2018-09-19,121.68,,
2018-09-20,121.84,,
2018-09-21,120.92,,
2018-09-24,115.92,,
2018-09-25,113.55,,
2018-09-26,111.52,,
2018-09-27,111.6,,
2018-09-28,112.48,,
2018-10-01,111.3,,
2018-10-02,111.14,,
2018-10-03,109.6,,
2018-10-04,109.52,,
2018-10-05,109.79,,
2018-10-08,110.75,,
2018-10-09,111.71,,
2018-10-10,109.89,,
2018-10-11,107.5,,
2018-10-12,107.43,,
2018-10-15,107.28,,
2018-10-16,109.99,,
2018-10-17,110.93,,
2018-10-18,111.75,,
2018-10-19,112.58,,
2018-10-22,112.54,,
2018-10-23,113.17,,
2018-10-24,115.68,,
2018-10-25,116.8,,
2018-10-26,106.01,,
2018-10-29,106.18,,
2018-10-30,103.97,,
2018-10-31,103.26,,
2018-11-01,105.72,,
2018-11-02,107.53,,
2018-11-05,110.48,,
2018-11-06,111.2,,
2018-11-07,111.92,,
2018-11-08,112.0,,
2018-11-09,110.62,,
2018-11-12,111.56,,
2018-11-13,112.14,,
2018-11-14,111.62,,
2018-11-15,111.23,,
2018-11-16,111.41,,
2018-11-19,112.03,,
2018-11-20,108.0,,
2018-11-21,109.21,,
2018-11-23,109.38,,
2018-11-26,110.7,,
2018-11-27,111.56,,
2018-11-28,113.22,,
2018-11-29,113.69,,
2018-11-30,115.04,,
2018-12-03,115.89,,
2018-12-04,113.6,,
2018-12-06,116.9,,
2018-12-07,115.72,,
2018-12-10,116.35,,
2018-12-11,116.79,,
2018-12-12,115.6,,
2018-12-13,115.36,,
2018-12-14,114.32,,
2018-12-17,107.51,,
2018-12-18,109.0,,
2018-12-19,108.51,,
2018-12-20,106.1,,
2018-12-21,106.1,,
2018-12-24,102.41,,
2018-12-26,104.68,,
2018-12-27,104.81,,
2018-12-28,106.07,,
2018-12-31,106.55,,
2019-01-02,103.19,,
2019-01-03,102.67,,
2019-01-04,104.81,,
2019-01-07,106.2,,
2019-01-08,107.34,,
2019-01-09,101.83,,
2019-01-10,105.08,,
2019-01-11,106.64,,
2019-01-14,106.51,,
2019-01-15,107.29,,
2019-01-16,106.94,,
2019-01-17,106.62,,
2019-01-18,107.25,,
2019-01-22,105.1,,
2019-01-23,104.03,,
2019-01-24,104.09,,
2019-01-25,104.17,,
2019-01-28,105.7,,
2019-01-29,106.65,,
2019-01-30,107.43,,
2019-01-31,108.34,,
2019-02-01,108.56,,
2019-02-04,109.28,,
2019-02-05,110.83,,
2019-02-06,107.9,,
2019-02-07,110.05,,
2019-02-08,112.32,,
2019-02-11,113.23,,
2019-02-12,111.61,,
2019-02-13,112.19,,
2019-02-14,113.81,,
2019-02-15,115.03,,
2019-02-19,116.41,,
2019-02-20,118.49,,
2019-02-21,116.37,,
2019-02-22,118.49,,
2019-02-25,117.11,,
2019-02-26,115.04,,
2019-02-27,114.15,,
2019-02-28,113.12,,
2019-03-01,114.65,,
2019-03-04,113.4,,
2019-03-05,113.14,,
2019-03-06,112.56,,
2019-03-07,112.65,,
2019-03-08,111.99,,
2019-03-11,113.94,,
2019-03-12,114.8,,
2019-03-13,115.97,,
2019-03-14,115.37,,
2019-03-15,115.23,,
2019-03-18,115.63,,
2019-03-19,115.63,,
2019-03-20,116.57,,
2019-03-21,119.41,,
2019-03-22,119.12,,
2019-03-25,117.7,,
2019-03-26,118.89,,
2019-03-27,118.77,,
2019-03-28,119.64,,
2019-03-29,119.0,,
2019-04-01,120.03,,
2019-04-02,121.71,,
2019-04-03,121.66,,
2019-04-04,121.93,,
2019-04-05,122.41,,
2019-04-08,121.41,,
2019-04-09,120.53,,
2019-04-10,121.98,,
2019-04-11,121.72,,
2019-04-12,122.73,,
2019-04-15,121.9,,
2019-04-16,119.07,,
2019-04-17,119.12,,
2019-04-18,120.45,,
2019-04-22,119.38,,
2019-04-23,117.3,,
2019-04-24,119.26,,
2019-04-25,119.81,,
2019-04-26,116.79,,
2019-04-29,117.12,,
2019-04-30,117.71,,
2019-05-01,117.64,,
2019-05-02,118.8,,
2019-05-03,120.7,,
2019-05-06,119.39,,
2019-05-07,117.42,,
2019-05-08,117.68,,
2019-05-09,117.6,,
2019-05-10,117.58,,
2019-05-13,116.71,,
2019-05-14,116.89,,
2019-05-15,117.64,,
2019-05-16,118.35,,
2019-05-17,117.98,,
2019-05-20,116.17,,
2019-05-21,117.0,,
2019-05-22,118.35,,
2019-05-23,119.31,,
2019-05-24,119.98,,
2019-05-28,119.08,,
2019-05-29,117.48,,
2019-05-30,117.72,,
2019-05-31,117.72,,
2019-06-03,114.86,,
2019-06-04,112.8,,
2019-06-05,114.85,,
2019-06-06,115.5,,
2019-06-07,116.0,,
2019-06-10,116.83,,
2019-06-11,119.22,,
2019-06-12,119.39,,
2019-06-13,118.95,,
2019-06-14,119.76,,
2019-06-17,122.49,,
2019-06-18,122.43,,
2019-06-19,124.0,,
2019-06-20,124.88,,
2019-06-21,123.15,,
2019-06-24,123.21,,
2019-06-25,121.0,,
2019-06-26,117.25,,
2019-06-27,117.6,,
2019-06-28,117.79,,
2019-07-01,117.07,,
2019-07-02,119.13,,
2019-07-03,120.94,,
2019-07-05,121.04,,
2019-07-08,120.43,,
2019-07-09,121.68,,
2019-07-10,122.12,,
2019-07-11,121.03,,
2019-07-12,120.07,,
2019-07-15,119.64,,
2019-07-16,119.6,,
2019-07-17,119.37,,
2019-07-18,120.27,,
2019-07-19,117.73,,
2019-07-22,117.57,,
2019-07-23,117.31,,
2019-07-24,117.52,,
2019-07-25,112.83,,
2019-07-26,111.53,,
2019-07-29,111.21,,
2019-07-30,114.0,,
2019-07-31,114.36,,
2019-08-01,115.53,,
2019-08-02,117.21,,
2019-08-05,115.51,,
2019-08-06,117.09,,
2019-08-07,118.53,,
2019-08-08,119.74,,
2019-08-09,120.3,,
2019-08-12,119.75,,
2019-08-13,120.19,,
2019-08-14,118.0,,
2019-08-15,120.56,,
2019-08-16,123.67,,
2019-08-19,124.33,,
2019-08-20,123.09,,
2019-08-21,123.29,,
2019-08-22,122.87,,
2019-08-23,120.72,,
2019-08-26,121.19,,
2019-08-27,120.34,,
2019-08-28,121.28,,
2019-08-29,123.6,,
2019-08-30,123.63,,
2019-09-03,125.53,,
2019-09-04,126.45,,
2019-09-05,126.67,,
2019-09-06,128.62,,
2019-09-09,128.09,,
2019-09-10,127.65,,
2019-09-11,128.5,,
2019-09-12,126.53,,
2019-09-13,124.32,,
2019-09-16,126.39,,
2019-09-17,128.08,,
2019-09-18,125.3,,
2019-09-19,123.83,,
2019-09-20,125.03,,
2019-09-23,126.31,,
2019-09-24,127.56,,
2019-09-25,127.67,,
2019-09-26,128.53,,
2019-09-27,128.85,,
2019-09-30,129.81,129.09436910125063,0.00554347105711539
2019-10-01,129.06,127.69436910125063,0.010694527161699163
2019-10-02,127.66,129.68436910125064,-0.01560996992374708
2019-10-03,129.65,130.30436910125064,-0.005021850807950812
2019-10-04,130.27,128.29436910125062,0.015399201949309216
2019-10-07,128.26,129.03436910125063,-0.006001262350831538
2019-10-08,129.0,130.69436910125063,-0.01296436191476602
2019-10-09,130.66,130.68436910125064,-0.00018647296090756882
2019-10-10,130.65,129.34436910125063,0.01009422294779072
2019-10-11,129.31,129.88436910125063,-0.004422157225115186
2019-10-14,129.85,129.82436910125062,0.000197427485508328
2019-10-15,129.79,130.63436910125063,-0.006463606071356209
2019-10-16,130.6,131.80436910125064,-0.009137550670459738
2019-10-17,131.77,133.01436910125062,-0.00935514794122283
2019-10-18,132.98,134.36436910125065,-0.010303096799475608
2019-10-21,134.33,134.84436910125063,-0.0038145389731802926
2019-10-22,134.81,135.77436910125064,-0.007102733068356071
2019-10-23,135.74,134.38436910125063,0.010087712639615054
2019-10-24,134.35,132.85436910125063,0.011257671906969913
2019-10-25,132.82,132.31436910125063,0.003821436040423176
2019-10-28,132.28,130.62436910125064,0.012674747523305108
2019-10-29,130.59,129.44436910125063,0.008850372609512824
2019-10-30,129.41,127.07436910125064,0.01838003143567346
2019-10-31,127.04,126.83436910125063,0.0016212553443240019
2019-11-01,126.8,124.10436910125061,0.02172067686472956
2019-11-04,124.07,123.36436910125063,0.0057198922500079075
2019-11-05,123.33,122.73436910125064,0.004853008192497343
2019-11-06,122.7,118.71436910125064,0.0335732812204903
2019-11-07,118.68,116.60436910125061,0.01780062715271913
2019-11-08,116.57,116.69436910125063,-0.0010657678018956007
2019-11-11,116.66,116.13436910125063,0.004526058072361838
2019-11-12,116.1,116.16436910125063,-0.0005541208698385258
2019-11-13,116.13,117.15436910125064,-0.008743755005546028
2019-11-14,117.12,118.90436910125064,-0.015006758075737259
2019-11-15,118.87,120.50436910125063,-0.01356273729691404
2019-11-18,120.47,122.02436910125063,-0.012738185927114953
2019-11-19,121.99,121.37436910125064,0.005072165592356681
2019-11-20,121.34,119.87436910125064,0.012226390926916464
2019-11-21,119.84,119.63436910125063,0.001718827961347369
2019-11-22,119.6,118.33436910125063,0.010695378767485941
2019-11-25,118.3,120.65436910125064,-0.019513334815707384
2019-11-26,120.62,121.23436910125064,-0.005067614949499477
2019-11-27,121.2,120.98436910125064,0.001782303783135042
2019-11-29,120.95,119.29436910125064,0.01387853350684276
2019-12-02,119.26,118.13436910125063,0.009528394719614752
2019-12-03,118.1,119.13436910125063,-0.00868237360095081
2019-12-04,119.1,117.55436910125063,0.013148221631967605
2019-12-05,117.52,118.40436910125064,-0.0074690580082766855
2019-12-06,118.37,118.75436910125063,-0.003236673346501573
2019-12-09,118.72,117.62436910125064,0.009314659089106447
2019-12-10,117.59,117.05436910125063,0.00457591547297187
2019-12-11,117.02,114.70436910125063,0.020187817751783577
2019-12-12,114.67,113.74436910125063,0.008137817336042463
2019-12-13,113.71,115.52436910125063,-0.015705509715101207
2019-12-16,115.49,113.84436910125065,0.014455092612316811
2019-12-17,113.81,116.45436910125063,-0.02270734126730356
2019-12-18,116.42,119.03436910125063,-0.021963144938642487
2019-12-19,119.0,118.05436910125063,0.008010130467414944
2019-12-20,118.02,116.65436910125064,0.011706641673781215
2019-12-23,116.62,116.77436910125063,-0.001321943354853583
2019-12-24,116.74,118.14436910125062,-0.011886889844467063
2019-12-26,118.11,118.21436910125064,-0.0008828799920358454
2019-12-27,118.18,118.34436910125065,-0.0013889051291491317
2019-12-30,118.31,120.16879803538056,-0.015468225244570477
2019-12-31,119.74,118.42879803538057,0.011071647997539458
2020-01-02,118.0,120.36879803538058,-0.019679502280020356
2020-01-03,119.94,119.28879803538057,0.00545903702061179
2020-01-06,118.86,118.11879803538058,0.0062750550881613965
2020-01-07,117.69,119.13879803538056,-0.01216058965904887
2020-01-08,118.71,119.14879803538057,-0.0036827734951239144
2020-01-09,118.72,120.79879803538057,-0.0172087642359795
2020-01-10,120.37,122.39879803538057,-0.016575310116968
2020-01-13,121.97,121.17879803538057,0.006529211194093776
2020-01-14,120.75,121.41879803538056,-0.005508191863221046
2020-01-15,120.99,124.09879803538058,-0.025050992310934994
2020-01-16,123.67,124.86879803538058,-0.009600461077881928
2020-01-17,124.44,126.15879803538058,-0.013624083790799602
2020-01-21,125.73,126.70879803538057,-0.007724783523771261
2020-01-22,126.28,127.53879803538057,-0.009869922366928408
2020-01-23,127.11,128.68879803538056,-0.012268340830617563
2020-01-24,128.26,129.44879803538058,-0.009183538614670361
2020-01-27,129.02,130.24879803538056,-0.009434237044143479
2020-01-28,129.82,128.05879803538056,0.013753072741888861
2020-01-29,127.63,126.16879803538056,0.011581325869567838
2020-01-30,125.74,123.41879803538056,0.018807523663891157
2020-01-31,122.99,123.56879803538058,-0.004684014448492646
2020-02-03,123.14,125.41879803538056,-0.01816950944417206
2020-02-04,124.99,124.28879803538057,0.005641714906759576
2020-02-05,123.86,124.44879803538056,-0.004731247265346572
2020-02-06,124.02,123.70879803538057,0.002515600907628368
2020-02-07,123.28,126.50879803538056,-0.025522320071980853
2020-02-10,126.08,125.94879803538056,0.0010417087472527342
2020-02-11,125.52,127.47879803538056,-0.015365677003299938
2020-02-12,127.05,126.95879803538057,0.000718358759146609
2020-02-13,126.53,131.92879803538057,-0.04092205883610578
2020-02-14,131.5,133.62879803538056,-0.015930683106323507
2020-02-18,133.2,132.83879803538056,0.0027190999163002605
2020-02-19,132.41,136.72879803538058,-0.031586601341021314
2020-02-20,136.3,138.55879803538056,-0.016302090285192694
2020-02-21,138.13,135.69879803538058,0.017916164327303363
2020-02-24,135.27,133.96879803538056,0.009712724035008558
2020-02-25,133.54,130.80879803538056,0.020879344552043877
2020-02-26,130.38,123.61879803538058,0.054693962990032485
2020-02-27,123.19,120.53879803538057,0.02199459433668194
2020-02-28,120.11,130.91879803538058,-0.08256108517326533
2020-03-02,130.49,130.01879803538057,0.0036241064502935405
2020-03-03,129.59,135.40879803538056,-0.04297208246291484
2020-03-04,134.98,130.29879803538057,0.035926670354613055
2020-03-05,129.87,128.66879803538058,0.009335611919597753
2020-03-06,128.24,121.09879803538058,0.058970048262023456
2020-03-09,120.67,134.87879803538056,-0.10534493369116016
2020-03-10,134.45,137.42879803538057,-0.02167520983930671
2020-03-11,137.0,128.79879803538057,0.06367452250887151
2020-03-12,128.37,143.76879803538057,-0.10710806688104202
2020-03-13,143.34,128.73879803538057,0.11341726183125211
2020-03-16,128.31,138.66879803538058,-0.07470172224855931
2020-03-17,138.24,137.76879803538057,0.0034202371751725913
2020-03-18,137.34,125.69879803538056,0.09261187972014473
2020-03-19,125.27,121.62879803538058,0.029937005244105253
2020-03-20,121.2,108.32879803538059,0.11881606920826004
2020-03-23,107.9,117.14879803538057,-0.07894915005945935
2020-03-24,116.72,121.85879803538059,-0.04217010276015187
2020-03-25,121.43,134.55879803538056,-0.09756922792910572
2020-03-26,134.13,133.27879803538056,0.0063866269591768
2020-03-27,132.85,140.23879803538057,-0.05268726015119207
2020-03-30,139.81,139.33879803538056,0.0033816996505151575
2020-03-31,138.91,134.90879803538056,0.029658569514273703
2020-04-01,134.48,135.43879803538056,-0.007079197757869249
2020-04-02,135.01,136.91879803538058,-0.013941095472422615
2020-04-03,136.49,139.92879803538057,-0.024575341771399084
2020-04-06,139.5,140.92879803538057,-0.010138439093348883
2020-04-07,140.5,146.23879803538057,-0.03924265046265041
2020-04-08,145.81,148.71879803538056,-0.019559047503117544
2020-04-09,148.29,141.13879803538057,0.05066786783055055
2020-04-13,140.71,145.30879803538056,-0.03164844866627292
2020-04-14,144.88,141.32879803538057,0.02512723531215766
2020-04-15,140.9,142.37879803538056,-0.010386364092026312
2020-04-16,141.95,149.62879803538056,-0.05131898495612375
2020-04-17,149.2,144.14879803538057,0.03504158226404108
2020-04-20,143.72,145.12879803538056,-0.00970722595688489
2020-04-21,144.7,149.60879803538057,-0.03281089147056526
2020-04-22,149.18,148.95879803538057,0.0014849875773494947
2020-04-23,148.53,150.45879803538057,-0.012819443333097813
2020-04-24,150.03,154.65879803538056,-0.029929096140535405
2020-04-27,154.23,154.57879803538057,-0.0022564416324465375
2020-04-28,154.15,149.03879803538058,0.034294438978272446
2020-04-29,148.61,149.91879803538058,-0.008730046215229659
2020-04-30,149.49,146.34879803538055,0.02146380432765871
2020-05-01,145.92,146.19879803538058,-0.0019069789842808271
2020-05-04,145.77,148.42879803538057,-0.01791295267881088
2020-05-05,148.0,150.12879803538056,-0.014179811356904826
2020-05-06,149.7,149.45879803538057,0.0016138358383046558
2020-05-07,149.03,145.48879803538057,0.024340031758034453
2020-05-08,145.06,144.78879803538058,0.001873086649653244
2020-05-11,144.36,133.35879803538057,0.08249325973754496
2020-05-12,132.93,133.84879803538055,-0.006864447412801455
2020-05-13,133.42,133.14879803538057,0.0020368337425573646
2020-05-14,132.72,131.19879803538058,0.01159463339145228
2020-05-15,130.77,131.85879803538057,-0.00825730289979143
2020-05-18,131.43,131.83879803538056,-0.0031007415227712887
2020-05-19,131.41,133.17879803538057,-0.0132813785788235
2020-05-20,132.75,131.17879803538057,0.011977560308150226
2020-05-21,130.75,136.23879803538057,-0.0402880685570578
2020-05-22,135.81,138.76879803538057,-0.021321781821776575
2020-05-26,138.34,139.74879803538056,-0.01008093132238519
2020-05-27,139.32,146.47879803538058,-0.04887258860255972
2020-05-28,146.05,143.98879803538057,0.014315016117524504
2020-05-29,143.56,142.86879803538056,0.004838019036516705
2020-06-01,142.44,140.42879803538057,0.014321862700218402
2020-06-02,140.0,139.91879803538058,0.0005803506445136719
2020-06-03,139.49,137.38879803538057,0.01529383759568459
2020-06-04,136.96,141.70879803538057,-0.03351096121918218
2020-06-05,141.28,141.90879803538056,-0.004431001066077522
2020-06-08,141.6,,
2020-06-09,141.48,139.94879803538058,0.01094115838159837
2020-06-10,138.28,,
2020-06-11,133.93,,
2020-06-12,136.0,,
2020-06-15,139.520004,,
2020-06-16,142.509995,,
2020-06-17,145.5,,
2020-06-18,143.160004,,
2020-06-19,139.850006,,
2020-06-22,142.110001,,
2020-06-23,141.910004,,
2020-06-24,140.020004,,
2020-06-25,143.070007,,
2020-06-26,140.589996,,
2020-06-29,140.130005,,
2020-06-30,142.110001,,
2020-07-01,147.389999,,
2020-07-02,148.589996,,
2020-07-06,147.809998,,
2020-07-07,147.490005,,
2020-07-08,147.110001,,
2020-07-09,147.029999,,
2020-07-10,147.389999,,
2020-07-13,142.690002,,
2020-07-14,146.779999,,
2020-07-15,144.169998,,
2020-07-16,140.460007,,
2020-07-17,143.75,,
2020-07-20,144.240005,,
2020-07-21,143.300003,,
2020-07-22,144.869995,,
2020-07-23,145.789993,,
2020-07-24,146.990005,,
2020-07-27,151.009995,,
2020-07-28,153.970001,,
2020-07-29,157.199997,,
2020-07-30,158.729996,,
2020-07-31,160.539993,,
2020-08-03,160.660004,,
2020-08-04,161.100006,,
2020-08-05,159.610001,,
