date,MYL,dcf,Deviation
1993-12-16,7.07,,
1993-12-17,7.04,,
1993-12-20,7.0,,
1993-12-21,7.15,,
1993-12-22,7.15,,
1993-12-23,7.11,,
1993-12-27,7.19,,
1993-12-28,7.56,,
1993-12-29,7.52,,
1993-12-30,7.48,,
1993-12-31,7.52,,
1994-01-03,7.19,,
1994-01-04,6.96,,
1994-01-05,7.3,,
1994-01-06,7.04,,
1994-01-07,7.0,,
1994-01-10,7.07,,
1994-01-11,6.93,,
1994-01-12,7.07,,
1994-01-13,7.15,,
1994-01-14,7.19,,
1994-01-17,7.07,,
1994-01-18,7.04,,
1994-01-19,6.89,,
1994-01-20,7.04,,
1994-01-21,7.0,,
1994-01-24,6.89,,
1994-01-25,7.22,,
1994-01-26,7.19,,
1994-01-27,7.22,,
1994-01-28,7.15,,
1994-01-31,7.04,,
1994-02-01,7.19,,
1994-02-02,7.22,,
1994-02-03,7.26,,
1994-02-04,7.04,,
1994-02-07,7.26,,
1994-02-08,7.15,,
1994-02-09,7.11,,
1994-02-10,7.07,,
1994-02-11,7.11,,
1994-02-14,7.11,,
1994-02-15,7.07,,
1994-02-16,7.0,,
1994-02-17,7.0,,
1994-02-18,6.96,,
1994-02-22,6.93,,
1994-02-23,7.0,,
1994-02-24,6.96,,
1994-02-25,6.89,,
1994-02-28,7.0,,
1994-03-01,6.96,,
1994-03-02,6.89,,
1994-03-03,6.81,,
1994-03-04,6.63,,
1994-03-07,6.63,,
1994-03-08,6.63,,
1994-03-09,6.93,,
1994-03-10,6.93,,
1994-03-11,6.78,,
1994-03-14,6.81,,
1994-03-15,6.81,,
1994-03-16,6.74,,
1994-03-17,6.04,,
1994-03-18,5.78,,
1994-03-21,5.96,,
1994-03-22,5.81,,
1994-03-23,5.56,,
1994-03-24,5.52,,
1994-03-25,5.41,,
1994-03-28,5.41,,
1994-03-29,5.11,,
1994-03-30,4.96,,
1994-03-31,5.19,,
1994-04-04,5.07,,
1994-04-05,5.04,,
1994-04-06,4.93,,
1994-04-07,5.04,,
1994-04-08,4.93,,
1994-04-11,4.93,,
1994-04-12,4.81,,
1994-04-13,4.7,,
1994-04-14,5.07,,
1994-04-15,4.93,,
1994-04-18,5.11,,
1994-04-19,5.04,,
1994-04-20,4.89,,
1994-04-21,5.11,,
1994-04-22,5.33,,
1994-04-25,5.33,,
1994-04-26,5.41,,
1994-04-28,5.26,,
1994-04-29,5.59,,
1994-05-02,5.63,,
1994-05-03,5.52,,
1994-05-04,5.7,,
1994-05-05,5.85,,
1994-05-06,5.85,,
1994-05-09,5.59,,
1994-05-10,5.52,,
1994-05-11,5.48,,
1994-05-12,5.56,,
1994-05-13,5.81,,
1994-05-16,5.67,,
1994-05-17,5.85,,
1994-05-18,5.93,,
1994-05-19,5.89,,
1994-05-20,5.78,,
1994-05-23,5.81,,
1994-05-24,5.85,,
1994-05-25,5.85,,
1994-05-26,5.85,,
1994-05-27,5.78,,
1994-05-31,5.67,,
1994-06-01,5.78,,
1994-06-02,6.3,,
1994-06-03,6.19,,
1994-06-06,6.26,,
1994-06-07,6.44,,
1994-06-08,6.22,,
1994-06-09,6.33,,
1994-06-10,6.3,,
1994-06-13,6.3,,
1994-06-14,6.3,,
1994-06-15,6.19,,
1994-06-16,6.22,,
1994-06-17,6.07,,
1994-06-20,5.96,,
1994-06-21,6.04,,
1994-06-22,6.26,,
1994-06-23,6.37,,
1994-06-24,6.3,,
1994-06-27,6.48,,
1994-06-28,6.78,,
1994-06-29,6.52,,
1994-06-30,6.3,,
1994-07-01,6.41,,
1994-07-05,6.41,,
1994-07-06,6.33,,
1994-07-07,6.33,,
1994-07-08,6.26,,
1994-07-11,6.26,,
1994-07-12,6.44,,
1994-07-13,6.41,,
1994-07-14,6.41,,
1994-07-15,6.41,,
1994-07-18,6.37,,
1994-07-19,6.41,,
1994-07-20,6.48,,
1994-07-21,6.7,,
1994-07-22,6.63,,
1994-07-25,6.74,,
1994-07-26,6.63,,
1994-07-27,6.56,,
1994-07-28,6.44,,
1994-07-29,6.56,,
1994-08-01,6.44,,
1994-08-02,6.7,,
1994-08-03,6.78,,
1994-08-04,6.89,,
1994-08-05,7.07,,
1994-08-08,6.93,,
1994-08-09,6.96,,
1994-08-10,7.19,,
1994-08-11,7.07,,
1994-08-12,7.07,,
1994-08-15,7.04,,
1994-08-16,7.15,,
1994-08-17,7.11,,
1994-08-18,7.78,,
1994-08-19,7.7,,
1994-08-22,7.93,,
1994-08-23,7.78,,
1994-08-24,7.41,,
1994-08-25,7.74,,
1994-08-26,7.56,,
1994-08-29,7.74,,
1994-08-30,7.67,,
1994-08-31,7.63,,
1994-09-01,7.74,,
1994-09-02,7.59,,
1994-09-06,7.67,,
1994-09-07,7.59,,
1994-09-08,7.74,,
1994-09-09,7.67,,
1994-09-12,7.7,,
1994-09-13,7.74,,
1994-09-14,7.7,,
1994-09-15,7.7,,
1994-09-16,7.67,,
1994-09-19,7.7,,
1994-09-20,7.52,,
1994-09-21,7.19,,
1994-09-22,7.19,,
1994-09-23,7.19,,
1994-09-26,7.26,,
1994-09-27,7.48,,
1994-09-28,7.7,,
1994-09-29,7.56,,
1994-09-30,7.56,,
1994-10-03,7.67,,
1994-10-04,7.7,,
1994-10-05,7.63,,
1994-10-06,7.56,,
1994-10-07,7.74,,
1994-10-10,8.41,,
1994-10-11,8.19,,
1994-10-12,8.26,,
1994-10-13,8.15,,
1994-10-14,8.19,,
1994-10-17,8.33,,
1994-10-18,8.48,,
1994-10-19,8.56,,
1994-10-20,8.44,,
1994-10-21,8.63,,
1994-10-24,8.7,,
1994-10-25,8.78,,
1994-10-26,8.52,,
1994-10-27,8.48,,
1994-10-28,8.41,,
1994-10-31,8.3,,
1994-11-01,8.3,,
1994-11-02,8.15,,
1994-11-03,8.22,,
1994-11-04,8.22,,
1994-11-07,8.26,,
1994-11-08,8.37,,
1994-11-09,8.48,,
1994-11-10,8.59,,
1994-11-11,8.56,,
1994-11-14,8.78,,
1994-11-15,8.56,,
1994-11-16,8.67,,
1994-11-17,8.59,,
1994-11-18,8.63,,
1994-11-21,8.63,,
1994-11-22,8.41,,
1994-11-23,8.07,,
1994-11-25,8.37,,
1994-11-28,8.44,,
1994-11-29,8.44,,
1994-11-30,8.52,,
1994-12-01,8.41,,
1994-12-02,8.52,,
1994-12-05,8.56,,
1994-12-06,8.63,,
1994-12-07,8.67,,
1994-12-08,8.26,,
1994-12-09,7.96,,
1994-12-12,7.89,,
1994-12-13,7.93,,
1994-12-14,8.22,,
1994-12-15,8.26,,
1994-12-16,8.33,,
1994-12-19,8.37,,
1994-12-20,7.7,,
1994-12-21,7.85,,
1994-12-22,7.96,,
1994-12-23,7.93,,
1994-12-27,7.85,,
1994-12-28,7.89,,
1994-12-29,7.96,,
1994-12-30,8.0,,
1995-01-03,7.67,,
1995-01-04,7.67,,
1995-01-05,7.7,,
1995-01-06,7.7,,
1995-01-09,7.56,,
1995-01-10,7.37,,
1995-01-11,7.67,,
1995-01-12,7.78,,
1995-01-13,7.81,,
1995-01-16,8.0,,
1995-01-17,8.07,,
1995-01-18,8.0,,
1995-01-19,8.11,,
1995-01-20,8.0,,
1995-01-23,7.85,,
1995-01-24,8.44,,
1995-01-25,8.26,,
1995-01-26,8.3,,
1995-01-27,8.37,,
1995-01-30,8.3,,
1995-01-31,8.3,,
1995-02-01,8.44,,
1995-02-02,8.56,,
1995-02-03,8.78,,
1995-02-06,8.78,,
1995-02-07,8.89,,
1995-02-08,8.85,,
1995-02-09,8.93,,
1995-02-10,8.96,,
1995-02-13,9.04,,
1995-02-14,8.89,,
1995-02-15,8.89,,
1995-02-16,8.89,,
1995-02-17,9.0,,
1995-02-21,9.04,,
1995-02-22,9.19,,
1995-02-23,9.19,,
1995-02-24,9.22,,
1995-02-27,9.19,,
1995-02-28,9.26,,
1995-03-01,9.22,,
1995-03-02,9.07,,
1995-03-03,8.93,,
1995-03-06,9.15,,
1995-03-07,9.0,,
1995-03-08,8.81,,
1995-03-09,8.85,,
1995-03-10,9.07,,
1995-03-13,8.85,,
1995-03-14,9.04,,
1995-03-15,9.0,,
1995-03-16,9.07,,
1995-03-17,9.33,,
1995-03-20,9.59,,
1995-03-21,9.59,,
1995-03-22,9.78,,
1995-03-23,9.85,,
1995-03-24,9.96,,
1995-03-27,9.89,,
1995-03-28,9.7,,
1995-03-29,9.59,,
1995-03-30,9.48,,
1995-03-31,9.41,,
1995-04-03,9.41,,
1995-04-04,9.37,,
1995-04-05,9.37,,
1995-04-06,9.3,,
1995-04-07,9.33,,
1995-04-10,9.26,,
1995-04-11,9.22,,
1995-04-12,9.26,,
1995-04-13,9.52,,
1995-04-17,9.41,,
1995-04-18,9.33,,
1995-04-19,9.15,,
1995-04-20,9.07,,
1995-04-21,9.0,,
1995-04-24,9.19,,
1995-04-25,9.41,,
1995-04-26,9.07,,
1995-04-27,9.11,,
1995-04-28,9.11,,
1995-05-01,9.04,,
1995-05-02,9.0,,
1995-05-03,9.26,,
1995-05-04,9.26,,
1995-05-05,9.15,,
1995-05-08,9.04,,
1995-05-09,8.74,,
1995-05-10,8.74,,
1995-05-11,8.7,,
1995-05-12,8.67,,
1995-05-15,8.37,,
1995-05-16,8.59,,
1995-05-17,8.7,,
1995-05-18,8.56,,
1995-05-19,8.56,,
1995-05-22,8.59,,
1995-05-23,8.48,,
1995-05-24,8.48,,
1995-05-25,8.7,,
1995-05-26,8.37,,
1995-05-30,8.41,,
1995-05-31,8.48,,
1995-06-01,8.44,,
1995-06-02,8.33,,
1995-06-05,8.52,,
1995-06-06,8.59,,
1995-06-07,8.59,,
1995-06-08,8.48,,
1995-06-09,8.56,,
1995-06-12,8.59,,
1995-06-13,8.59,,
1995-06-14,8.63,,
1995-06-15,8.63,,
1995-06-16,8.59,,
1995-06-19,8.7,,
1995-06-20,8.59,,
1995-06-21,8.7,,
1995-06-22,9.11,,
1995-06-23,8.96,,
1995-06-26,9.0,,
1995-06-27,8.78,,
1995-06-28,9.07,,
1995-06-29,9.26,,
1995-06-30,9.11,,
1995-07-03,9.04,,
1995-07-05,9.0,,
1995-07-06,9.15,,
1995-07-07,9.07,,
1995-07-10,8.74,,
1995-07-11,8.63,,
1995-07-12,8.41,,
1995-07-13,8.52,,
1995-07-14,8.67,,
1995-07-17,8.56,,
1995-07-18,8.52,,
1995-07-19,8.26,,
1995-07-20,8.37,,
1995-07-21,8.22,,
1995-07-24,8.37,,
1995-07-25,8.19,,
1995-07-26,8.74,,
1995-07-27,8.85,,
1995-07-28,8.89,,
1995-07-31,8.89,,
1995-08-01,8.81,,
1995-08-02,8.78,,
1995-08-03,8.74,,
1995-08-04,8.81,,
1995-08-07,8.85,,
1995-08-08,8.7,,
1995-08-09,8.96,,
1995-08-10,9.07,,
1995-08-11,9.0,,
1995-08-14,9.11,,
1995-08-15,9.33,,
1995-08-16,9.61,,
1995-08-17,9.83,,
1995-08-18,10.22,,
1995-08-21,9.94,,
1995-08-22,9.89,,
1995-08-23,10.22,,
1995-08-24,10.17,,
1995-08-25,9.89,,
1995-08-28,10.06,,
1995-08-29,10.17,,
1995-08-30,10.11,,
1995-08-31,10.17,,
1995-09-01,9.94,,
1995-09-05,10.06,,
1995-09-06,10.39,,
1995-09-07,10.56,,
1995-09-08,10.5,,
1995-09-11,10.44,,
1995-09-12,10.5,,
1995-09-13,10.33,,
1995-09-14,10.39,,
1995-09-15,10.33,,
1995-09-18,10.5,,
1995-09-19,9.17,,
1995-09-20,9.33,,
1995-09-21,9.22,,
1995-09-22,9.28,,
1995-09-25,9.17,,
1995-09-26,9.11,,
1995-09-27,9.11,,
1995-09-28,9.06,,
1995-09-29,8.94,,
1995-10-02,9.0,,
1995-10-03,8.78,,
1995-10-04,9.0,,
1995-10-05,8.5,,
1995-10-06,8.56,,
1995-10-09,8.28,,
1995-10-10,8.33,,
1995-10-11,8.61,,
1995-10-12,8.5,,
1995-10-13,8.67,,
1995-10-16,8.5,,
1995-10-17,8.39,,
1995-10-18,8.44,,
1995-10-19,8.39,,
1995-10-20,8.33,,
1995-10-23,8.33,,
1995-10-24,8.44,,
1995-10-25,8.5,,
1995-10-26,8.56,,
1995-10-27,8.5,,
1995-10-30,8.44,,
1995-10-31,8.5,,
1995-11-01,8.44,,
1995-11-02,8.56,,
1995-11-03,8.78,,
1995-11-06,9.0,,
1995-11-07,9.22,,
1995-11-08,9.44,,
1995-11-09,9.33,,
1995-11-10,9.44,,
1995-11-13,9.33,,
1995-11-14,9.17,,
1995-11-15,9.22,,
1995-11-16,9.44,,
1995-11-17,9.5,,
1995-11-20,9.72,,
1995-11-21,9.56,,
1995-11-22,9.67,,
1995-11-24,9.67,,
1995-11-27,9.67,,
1995-11-28,9.72,,
1995-11-29,10.11,,
1995-11-30,10.39,,
1995-12-01,10.39,,
1995-12-04,10.11,,
1995-12-05,10.11,,
1995-12-06,10.33,,
1995-12-07,10.44,,
1995-12-08,10.83,,
1995-12-11,10.67,,
1995-12-12,10.44,,
1995-12-13,10.22,,
1995-12-14,10.11,,
1995-12-15,10.33,,
1995-12-18,10.0,,
1995-12-19,10.0,,
1995-12-20,10.28,,
1995-12-21,10.33,,
1995-12-22,10.17,,
1995-12-26,10.39,,
1995-12-27,10.44,,
1995-12-28,10.44,,
1995-12-29,10.44,,
1996-01-02,10.17,,
1996-01-03,10.0,,
1996-01-04,9.78,,
1996-01-05,9.5,,
1996-01-08,9.72,,
1996-01-09,9.39,,
1996-01-10,9.28,,
1996-01-11,9.56,,
1996-01-12,9.61,,
1996-01-15,9.39,,
1996-01-16,8.83,,
1996-01-17,8.89,,
1996-01-18,9.0,,
1996-01-19,9.0,,
1996-01-22,8.61,,
1996-01-23,8.83,,
1996-01-24,9.11,,
1996-01-25,8.39,,
1996-01-26,8.5,,
1996-01-29,8.33,,
1996-01-30,8.61,,
1996-01-31,8.44,,
1996-02-01,8.5,,
1996-02-02,8.61,,
1996-02-05,8.72,,
1996-02-06,8.89,,
1996-02-07,8.89,,
1996-02-08,9.0,,
1996-02-09,9.22,,
1996-02-12,8.94,,
1996-02-13,9.0,,
1996-02-14,9.0,,
1996-02-15,8.89,,
1996-02-16,8.89,,
1996-02-20,8.78,,
1996-02-21,8.72,,
1996-02-22,8.78,,
1996-02-23,8.78,,
1996-02-26,8.72,,
1996-02-27,8.72,,
1996-02-28,8.67,,
1996-02-29,8.67,,
1996-03-01,8.72,,
1996-03-04,8.61,,
1996-03-05,8.89,,
1996-03-06,8.83,,
1996-03-07,9.0,,
1996-03-08,8.67,,
1996-03-11,8.78,,
1996-03-12,8.56,,
1996-03-13,8.5,,
1996-03-14,8.61,,
1996-03-15,8.61,,
1996-03-18,8.72,,
1996-03-19,8.72,,
1996-03-20,8.67,,
1996-03-21,8.78,,
1996-03-22,8.83,,
1996-03-25,9.44,,
1996-03-26,9.06,,
1996-03-27,9.0,,
1996-03-28,9.22,,
1996-03-29,9.33,,
1996-04-01,9.39,,
1996-04-02,9.28,,
1996-04-03,9.22,,
1996-04-04,9.5,,
1996-04-08,9.33,,
1996-04-09,9.33,,
1996-04-10,8.94,,
1996-04-11,8.78,,
1996-04-12,8.78,,
1996-04-15,8.83,,
1996-04-16,8.78,,
1996-04-17,8.61,,
1996-04-18,8.83,,
1996-04-19,8.78,,
1996-04-22,8.89,,
1996-04-23,8.94,,
1996-04-24,8.89,,
1996-04-25,8.89,,
1996-04-26,8.83,,
1996-04-29,8.78,,
1996-04-30,8.67,,
1996-05-01,8.78,,
1996-05-02,8.72,,
1996-05-03,8.78,,
1996-05-06,8.61,,
1996-05-07,8.56,,
1996-05-08,8.44,,
1996-05-09,8.5,,
1996-05-10,8.44,,
1996-05-13,8.67,,
1996-05-14,8.83,,
1996-05-15,8.72,,
1996-05-16,8.67,,
1996-05-17,8.72,,
1996-05-20,8.67,,
1996-05-21,8.61,,
1996-05-22,8.61,,
1996-05-23,8.5,,
1996-05-24,8.44,,
1996-05-28,8.44,,
1996-05-29,8.5,,
1996-05-30,8.5,,
1996-05-31,8.44,,
1996-06-03,8.44,,
1996-06-04,8.56,,
1996-06-05,8.61,,
1996-06-06,8.56,,
1996-06-07,8.56,,
1996-06-10,8.56,,
1996-06-11,8.5,,
1996-06-12,8.61,,
1996-06-13,8.83,,
1996-06-14,8.83,,
1996-06-17,8.67,,
1996-06-18,8.83,,
1996-06-19,8.78,,
1996-06-20,8.61,,
1996-06-21,8.28,,
1996-06-24,8.22,,
1996-06-25,8.06,,
1996-06-26,7.61,,
1996-06-27,7.5,,
1996-06-28,7.72,,
1996-07-01,7.67,,
1996-07-02,7.39,,
1996-07-03,7.33,,
1996-07-05,7.33,,
1996-07-08,7.28,,
1996-07-09,7.17,,
1996-07-10,6.94,,
1996-07-11,6.94,,
1996-07-12,7.0,,
1996-07-15,6.56,,
1996-07-16,6.67,,
1996-07-17,6.44,,
1996-07-18,7.0,,
1996-07-19,7.33,,
1996-07-22,7.22,,
1996-07-23,6.78,,
1996-07-24,6.61,,
1996-07-25,6.61,,
1996-07-26,6.78,,
1996-07-29,6.67,,
1996-07-30,6.67,,
1996-07-31,6.67,,
1996-08-01,6.94,,
1996-08-02,7.06,,
1996-08-05,6.67,,
1996-08-06,6.83,,
1996-08-07,6.83,,
1996-08-08,6.83,,
1996-08-09,6.78,,
1996-08-12,6.94,,
1996-08-13,6.78,,
1996-08-14,6.78,,
1996-08-15,6.78,,
1996-08-16,6.67,,
1996-08-19,6.72,,
1996-08-20,6.72,,
1996-08-21,6.67,,
1996-08-22,6.89,,
1996-08-23,7.33,,
1996-08-26,7.39,,
1996-08-27,7.44,,
1996-08-28,7.61,,
1996-08-29,7.44,,
1996-08-30,7.28,,
1996-09-03,7.22,,
1996-09-04,7.22,,
1996-09-05,7.28,,
1996-09-06,7.39,,
1996-09-09,7.28,,
1996-09-10,7.28,,
1996-09-11,7.39,,
1996-09-12,7.22,,
1996-09-13,7.17,,
1996-09-16,7.11,,
1996-09-17,7.06,,
1996-09-18,7.11,,
1996-09-19,7.17,,
1996-09-20,7.17,,
1996-09-23,7.06,,
1996-09-24,7.17,,
1996-09-25,7.33,,
1996-09-26,7.61,,
1996-09-27,7.61,,
1996-09-30,7.61,,
1996-10-01,7.5,,
1996-10-02,7.33,,
1996-10-03,7.39,,
1996-10-04,7.39,,
1996-10-07,7.22,,
1996-10-08,7.11,,
1996-10-09,7.0,,
1996-10-10,6.89,,
1996-10-11,6.89,,
1996-10-14,6.83,,
1996-10-15,6.78,,
1996-10-16,6.83,,
1996-10-17,6.78,,
1996-10-18,6.83,,
1996-10-21,6.61,,
1996-10-22,6.67,,
1996-10-23,6.5,,
1996-10-24,6.78,,
1996-10-25,6.94,,
1996-10-28,6.61,,
1996-10-29,6.56,,
1996-10-30,6.44,,
1996-10-31,6.72,,
1996-11-01,6.72,,
1996-11-04,6.56,,
1996-11-05,6.61,,
1996-11-06,6.89,,
1996-11-07,6.83,,
1996-11-08,7.0,,
1996-11-11,6.83,,
1996-11-12,6.72,,
1996-11-13,6.72,,
1996-11-14,6.78,,
1996-11-15,6.78,,
1996-11-18,6.72,,
1996-11-19,6.83,,
1996-11-20,6.72,,
1996-11-21,6.72,,
1996-11-22,6.61,,
1996-11-25,6.78,,
1996-11-26,6.56,,
1996-11-27,6.61,,
1996-11-29,6.56,,
1996-12-02,6.5,,
1996-12-03,6.5,,
1996-12-04,6.56,,
1996-12-05,6.5,,
1996-12-06,6.22,,
1996-12-09,6.56,,
1996-12-10,7.06,,
1996-12-11,7.0,,
1996-12-12,7.11,,
1996-12-13,7.61,,
1996-12-16,7.33,,
1996-12-17,7.56,,
1996-12-18,7.5,,
1996-12-19,7.56,,
1996-12-20,7.67,,
1996-12-23,7.67,,
1996-12-24,7.67,,
1996-12-26,7.5,,
1996-12-27,7.56,,
1996-12-30,7.5,,
1996-12-31,7.39,,
1997-01-02,7.33,,
1997-01-03,7.56,,
1997-01-06,7.61,,
1997-01-07,7.89,,
1997-01-08,7.94,,
1997-01-09,7.78,,
1997-01-10,7.78,,
1997-01-13,7.72,,
1997-01-14,7.61,,
1997-01-15,7.67,,
1997-01-16,7.67,,
1997-01-17,7.72,,
1997-01-20,7.89,,
1997-01-21,8.0,,
1997-01-22,7.89,,
1997-01-23,7.83,,
1997-01-24,7.67,,
1997-01-27,7.44,,
1997-01-28,7.44,,
1997-01-29,7.56,,
1997-01-30,7.61,,
1997-01-31,7.28,,
1997-02-03,7.33,,
1997-02-04,7.17,,
1997-02-05,7.0,,
1997-02-06,7.06,,
1997-02-07,7.0,,
1997-02-10,6.94,,
1997-02-11,7.17,,
1997-02-12,7.11,,
1997-02-13,7.22,,
1997-02-14,7.11,,
1997-02-18,7.5,,
1997-02-19,7.39,,
1997-02-20,7.11,,
1997-02-21,7.22,,
1997-02-24,7.33,,
1997-02-25,7.67,,
1997-02-26,7.5,,
1997-02-27,7.39,,
1997-02-28,7.44,,
1997-03-03,7.44,,
1997-03-04,7.39,,
1997-03-05,7.5,,
1997-03-06,7.5,,
1997-03-07,7.5,,
1997-03-10,7.72,,
1997-03-11,7.61,,
1997-03-12,7.5,,
1997-03-13,7.28,,
1997-03-14,7.33,,
1997-03-17,7.22,,
1997-03-18,7.11,,
1997-03-19,7.0,,
1997-03-20,6.72,,
1997-03-21,6.72,,
1997-03-24,6.72,,
1997-03-25,6.94,,
1997-03-26,6.78,,
1997-03-27,6.61,,
1997-03-31,6.61,,
1997-04-01,5.61,,
1997-04-02,5.5,,
1997-04-03,5.5,,
1997-04-04,5.5,,
1997-04-07,5.5,,
1997-04-08,5.56,,
1997-04-09,5.44,,
1997-04-10,5.39,,
1997-04-11,5.33,,
1997-04-14,5.33,,
1997-04-15,5.56,,
1997-04-16,5.44,,
1997-04-17,5.44,,
1997-04-18,5.39,,
1997-04-21,5.11,,
1997-04-22,5.72,,
1997-04-23,5.89,,
1997-04-24,5.56,,
1997-04-25,5.56,,
1997-04-28,5.5,,
1997-04-29,5.5,,
1997-04-30,5.33,,
1997-05-01,5.39,,
1997-05-02,5.61,,
1997-05-05,5.94,,
1997-05-06,5.94,,
1997-05-07,5.94,,
1997-05-08,6.06,,
1997-05-09,6.06,,
1997-05-12,5.94,,
1997-05-13,5.89,,
1997-05-14,6.0,,
1997-05-15,6.06,,
1997-05-16,6.06,,
1997-05-19,6.22,,
1997-05-20,6.28,,
1997-05-21,6.39,,
1997-05-22,6.5,,
1997-05-23,6.5,,
1997-05-27,6.5,,
1997-05-28,6.5,,
1997-05-29,6.56,,
1997-05-30,6.72,,
1997-06-02,6.67,,
1997-06-03,6.56,,
1997-06-04,6.61,,
1997-06-05,6.67,,
1997-06-06,6.67,,
1997-06-09,6.61,,
1997-06-10,6.67,,
1997-06-11,7.22,,
1997-06-12,7.28,,
1997-06-13,7.06,,
1997-06-16,6.89,,
1997-06-17,6.89,,
1997-06-18,6.83,,
1997-06-19,7.0,,
1997-06-20,7.0,,
1997-06-23,6.78,,
1997-06-24,6.86,,
1997-06-25,6.64,,
1997-06-26,6.64,,
1997-06-27,6.56,,
1997-06-30,6.56,,
1997-07-01,6.64,,
1997-07-02,6.61,,
1997-07-03,6.69,,
1997-07-07,6.67,,
1997-07-08,6.64,,
1997-07-09,6.78,,
1997-07-10,7.22,,
1997-07-11,7.14,,
1997-07-14,7.17,,
1997-07-15,7.08,,
1997-07-16,7.11,,
1997-07-17,6.97,,
1997-07-18,6.89,,
1997-07-21,6.72,,
1997-07-22,6.83,,
1997-07-23,7.28,,
1997-07-24,7.42,,
1997-07-25,7.42,,
1997-07-28,7.81,,
1997-07-29,7.67,,
1997-07-30,7.81,,
1997-07-31,7.5,,
1997-08-01,8.0,,
1997-08-04,7.97,,
1997-08-05,9.28,,
1997-08-06,9.11,,
1997-08-07,9.19,,
1997-08-08,9.28,,
1997-08-11,9.42,,
1997-08-12,9.17,,
1997-08-13,9.33,,
1997-08-14,9.17,,
1997-08-15,8.78,,
1997-08-18,8.72,,
1997-08-19,9.11,,
1997-08-20,9.64,,
1997-08-21,9.56,,
1997-08-22,9.44,,
1997-08-25,9.22,,
1997-08-26,8.94,,
1997-08-27,9.44,,
1997-08-28,9.36,,
1997-08-29,9.44,,
1997-09-02,9.67,,
1997-09-03,10.22,,
1997-09-04,10.36,,
1997-09-05,10.33,,
1997-09-08,10.31,,
1997-09-09,10.25,,
1997-09-10,10.03,,
1997-09-11,9.94,,
1997-09-12,10.08,,
1997-09-15,10.5,,
1997-09-16,10.64,,
1997-09-17,10.61,,
1997-09-18,10.56,,
1997-09-19,10.81,,
1997-09-22,10.64,,
1997-09-23,10.36,,
1997-09-24,10.06,,
1997-09-25,10.11,,
1997-09-26,10.0,,
1997-09-29,9.86,,
1997-09-30,9.97,,
1997-10-01,10.19,,
1997-10-02,10.06,,
1997-10-03,10.0,,
1997-10-06,10.14,,
1997-10-07,10.19,,
1997-10-08,10.75,,
1997-10-09,10.69,,
1997-10-10,10.89,,
1997-10-13,10.56,,
1997-10-14,11.11,,
1997-10-15,10.72,,
1997-10-16,10.89,,
1997-10-17,10.72,,
1997-10-20,10.86,,
1997-10-21,10.78,,
1997-10-22,11.0,,
1997-10-23,10.78,,
1997-10-24,10.61,,
1997-10-27,9.58,,
1997-10-28,10.22,,
1997-10-29,9.89,,
1997-10-30,9.67,,
1997-10-31,9.72,,
1997-11-03,10.0,,
1997-11-04,10.11,,
1997-11-05,10.61,,
1997-11-06,10.58,,
1997-11-07,10.22,,
1997-11-10,10.61,,
1997-11-11,10.61,,
1997-11-12,10.56,,
1997-11-13,10.31,,
1997-11-14,10.67,,
1997-11-17,10.36,,
1997-11-18,10.28,,
1997-11-19,10.11,,
1997-11-20,10.33,,
1997-11-21,10.31,,
1997-11-24,10.36,,
1997-11-25,10.19,,
1997-11-26,9.86,,
1997-11-28,9.86,,
1997-12-01,10.03,,
1997-12-02,10.17,,
1997-12-03,10.14,,
1997-12-04,10.14,,
1997-12-05,9.92,,
1997-12-08,9.78,,
1997-12-09,9.36,,
1997-12-10,8.67,,
1997-12-11,8.44,,
1997-12-12,8.58,,
1997-12-15,8.64,,
1997-12-16,8.94,,
1997-12-17,9.11,,
1997-12-18,8.83,,
1997-12-19,8.64,,
1997-12-22,8.81,,
1997-12-23,9.03,,
1997-12-24,8.97,,
1997-12-26,9.0,,
1997-12-29,9.11,,
1997-12-30,9.14,,
1997-12-31,9.31,,
1998-01-02,8.92,,
1998-01-05,8.92,,
1998-01-06,8.81,,
1998-01-07,8.97,,
1998-01-08,9.08,,
1998-01-09,8.89,,
1998-01-12,8.64,,
1998-01-13,8.75,,
1998-01-14,9.08,,
1998-01-15,9.06,,
1998-01-16,8.67,,
1998-01-20,8.61,,
1998-01-21,8.44,,
1998-01-22,8.61,,
1998-01-23,8.11,,
1998-01-26,7.97,,
1998-01-27,7.92,,
1998-01-28,7.94,,
1998-01-29,7.89,,
1998-01-30,8.0,,
1998-02-02,8.0,,
1998-02-03,8.19,,
1998-02-04,8.28,,
1998-02-05,8.36,,
1998-02-06,8.81,,
1998-02-09,8.47,,
1998-02-10,8.47,,
1998-02-11,8.36,,
1998-02-12,8.31,,
1998-02-13,8.22,,
1998-02-17,8.33,,
1998-02-18,8.61,,
1998-02-19,8.92,,
1998-02-20,9.11,,
1998-02-23,8.89,,
1998-02-24,8.97,,
1998-02-25,8.92,,
1998-02-26,9.06,,
1998-02-27,9.06,,
1998-03-02,9.39,,
1998-03-03,9.28,,
1998-03-04,8.97,,
1998-03-05,9.06,,
1998-03-06,9.42,,
1998-03-09,9.39,,
1998-03-10,9.53,,
1998-03-11,9.64,,
1998-03-12,9.28,,
1998-03-13,9.11,,
1998-03-16,9.53,,
1998-03-17,9.36,,
1998-03-18,9.56,,
1998-03-19,9.92,,
