date,DISH,dcf,Deviation
2016-08-09,52.24,58.06629417161371,-0.10033866040071748
2016-08-10,50.87,58.20629417161371,-0.12603953362816056
2016-08-11,51.01,58.21629417161372,-0.12378483162068932
2016-08-12,51.02,59.446294171613715,-0.14174633236662482
2016-08-15,52.25,59.35629417161372,-0.11972267256219982
2016-08-16,52.16,58.376294171613715,-0.10648661858080877
2016-08-17,51.18,58.726294171613716,-0.1284994103248105
2016-08-18,51.53,57.596294171613714,-0.10532438343235428
2016-08-19,50.4,57.086294171613716,-0.11712608549283776
2016-08-22,49.89,57.17629417161371,-0.12743557932845417
2016-08-23,49.98,56.78629417161372,-0.11985804446129966
2016-08-24,49.59,56.49629417161371,-0.1222433129973991
2016-08-25,49.3,56.03629417161372,-0.12021305604156318
2016-08-26,48.84,57.056294171613715,-0.14400329167717718
2016-08-29,49.86,57.02629417161371,-0.12566648904183786
2016-08-30,49.83,57.42629417161371,-0.1322790244641735
2016-08-31,50.23,57.85629417161372,-0.1318144253932434
2016-09-01,50.66,58.976294171613716,-0.14101079575149866
2016-09-02,51.78,57.64629417161372,-0.10176359566409743
2016-09-06,50.45,57.986294171613714,-0.12996681852628178
2016-09-07,50.79,58.79629417161372,-0.13617004752451012
2016-09-08,51.6,56.88629417161371,-0.0929273781777048
2016-09-09,49.69,58.18629417161372,-0.14601882268966793
2016-09-12,50.99,56.93629417161372,-0.10443767474031196
2016-09-13,49.74,57.486294171613714,-0.1347502788836712
2016-09-14,50.29,59.24629417161371,-0.15117053812126668
2016-09-15,52.05,59.266294171613715,-0.12176050945108774
2016-09-16,52.07,59.486294171613714,-0.12467231779841981
2016-09-19,52.29,59.52629417161371,-0.12156466772064711
2016-09-20,52.33,60.446294171613715,-0.13427281660263013
2016-09-21,53.25,61.056294171613715,-0.12785404482086982
2016-09-22,53.86,61.10629417161372,-0.11858506999725582
2016-09-23,53.91,61.166294171613714,-0.11863223479347629
2016-09-26,53.97,61.54629417161372,-0.12309911219818082
2016-09-27,54.35,62.126294171613715,-0.125169129678538
2016-09-28,54.93,62.236294171613714,-0.11739603504455043
2016-09-29,55.04,61.976294171613716,-0.11191850471741605
2016-09-30,54.78,65.72679281525915,-0.16654993110690375
2016-10-03,55.65,65.97679281525915,-0.1565215945578785
2016-10-04,55.9,66.16679281525914,-0.15516533866050486
2016-10-05,56.09,65.66679281525914,-0.14583920433272257
2016-10-06,55.59,65.52679281525914,-0.15164473016822477
2016-10-07,55.45,66.07679281525915,-0.1608248881717077
2016-10-10,56.0,65.40679281525915,-0.14381981458452708
2016-10-11,55.33,65.67679281525915,-0.1575410791504911
2016-10-12,55.6,67.05679281525914,-0.1708520842448058
2016-10-13,56.98,67.04679281525915,-0.15014577718873467
2016-10-14,56.97,66.76679281525915,-0.14673151730331657
2016-10-17,56.69,66.69679281525914,-0.1500340929881977
2016-10-18,56.62,67.51679281525915,-0.161393815684865
2016-10-19,57.44,69.25679281525915,-0.1706228708392571
2016-10-20,59.18,67.47679281525915,-0.12295772322751708
2016-10-21,57.4,68.63679281525916,-0.16371383851666543
2016-10-24,58.56,68.83679281525914,-0.1492921502435406
2016-10-25,58.76,68.30679281525914,-0.13976344696901766
2016-10-26,58.23,68.25679281525915,-0.14689809470534643
2016-10-27,58.18,67.45679281525915,-0.13752199634905682
2016-10-28,57.38,68.63679281525916,-0.16400522742310553
2016-10-31,58.56,67.26679281525915,-0.1294367168533127
2016-11-01,57.19,65.17679281525915,-0.12254043916977286
2016-11-02,55.1,64.99679281525916,-0.15226586400022657
2016-11-03,54.92,65.00679281525915,-0.15516521240979386
2016-11-04,54.93,66.32679281525915,-0.17182788932675797
2016-11-07,56.25,66.75679281525915,-0.15738911910186204
2016-11-08,56.68,68.00679281525915,-0.16655384479059976
2016-11-09,57.93,66.45679281525915,-0.12830581275510056
2016-11-10,56.38,65.62679281525915,-0.14089966031540002
2016-11-11,55.55,64.04679281525915,-0.1326653910644343
2016-11-14,53.97,64.87679281525915,-0.16811547460918652
2016-11-15,54.8,64.77679281525914,-0.15401801141517713
2016-11-16,54.7,65.73679281525915,-0.16789369153247213
2016-11-17,55.66,65.92679281525915,-0.15573020280281014
2016-11-18,55.85,66.24679281525916,-0.15694031927330343
2016-11-21,56.17,66.14679281525915,-0.1508280657404396
2016-11-22,56.07,65.76679281525915,-0.14744208133271341
2016-11-23,55.69,66.00679281525915,-0.15629895614128608
2016-11-25,55.93,66.22679281525915,-0.15547775118723084
2016-11-28,56.15,67.76679281525915,-0.17142308692294173
2016-11-29,57.69,67.52679281525914,-0.1456724420804465
2016-11-30,57.45,66.29679281525915,-0.13344224418082162
2016-12-01,56.22,65.62679281525915,-0.14333768894877252
2016-12-02,55.55,66.73679281525915,-0.16762556819633878
2016-12-05,56.66,68.58679281525914,-0.1738934323315623
2016-12-06,58.51,68.71679281525915,-0.14853418498007454
2016-12-07,58.64,70.00679281525915,-0.16236699837478574
2016-12-08,59.93,69.07679281525915,-0.13241484502214207
2016-12-09,59.0,67.85679281525915,-0.1305218305759287
2016-12-12,57.78,68.60679281525915,-0.15780934177192896
2016-12-13,58.53,69.77679281525914,-0.16118242701461105
2016-12-14,59.7,68.53679281525915,-0.1289350209175779
2016-12-15,58.46,68.47679281525915,-0.146280110435123
2016-12-16,58.4,68.14679281525915,-0.1430264347389315
2016-12-19,58.07,68.42679281525915,-0.15135581238215778
2016-12-20,58.35,69.65679281525915,-0.16232146727235286
2016-12-21,59.58,69.14679281525915,-0.1383548307268413
2016-12-22,59.07,68.96679281525915,-0.14350084165534016
2016-12-23,58.89,69.62679281525915,-0.15420490275556842
2016-12-27,59.55,69.02679281525914,-0.13729151288576447
2016-12-28,58.95,68.47679281525915,-0.13912440147366578
2016-12-29,58.4,68.00679281525915,-0.14126225363039924
2016-12-30,57.93,70.68575142204469,-0.1804571807673614
2017-01-03,59.69,71.38575142204469,-0.16383873797023474
2017-01-04,60.39,71.75575142204468,-0.15839498851032752
2017-01-05,60.76,72.35575142204469,-0.16026025843346858
2017-01-06,61.36,72.63575142204469,-0.15523693499813562
2017-01-09,61.64,72.73575142204469,-0.15254879760108997
2017-01-10,61.74,72.88575142204469,-0.15292085496251873
2017-01-11,61.89,73.27575142204469,-0.15538225403471384
2017-01-12,62.28,73.26575142204469,-0.1499438852235564
2017-01-13,62.27,73.15575142204469,-0.14880240050086313
2017-01-17,62.16,72.34575142204469,-0.14079266884137942
2017-01-18,61.35,72.67575142204468,-0.15583948153866967
2017-01-19,61.68,71.13575142204469,-0.13292544512455085
2017-01-20,60.14,72.45575142204468,-0.1699761741522373
2017-01-23,61.46,73.42575142204468,-0.1629639627828472
2017-01-24,62.43,73.22575142204468,-0.1474310773517663
2017-01-25,62.23,69.01575142204469,-0.09832177846689671
2017-01-26,58.02,70.27575142204469,-0.17439516723830006
2017-01-27,59.28,70.3357514220447,-0.15718537441514546
2017-01-30,59.34,70.16575142204469,-0.15428825605997076
2017-01-31,59.17,72.13575142204469,-0.17974099065227667
2017-02-01,61.14,72.28575142204468,-0.15419015784963686
2017-02-02,61.29,72.84575142204469,-0.1586331556262548
2017-02-03,61.85,71.97575142204468,-0.14068281639284663
2017-02-06,60.98,71.41575142204469,-0.14612674675048476
2017-02-07,60.42,71.85575142204469,-0.15914872777374234
2017-02-08,60.86,72.06575142204468,-0.15549343760282897
2017-02-09,61.07,72.14575142204468,-0.15351910824592785
2017-02-10,61.15,72.9457514220447,-0.16170580454778816
2017-02-13,61.95,72.9457514220447,-0.15073875047809437
2017-02-14,61.95,73.88575142204469,-0.1615433448577409
2017-02-15,62.89,73.71575142204469,-0.14685804883225062
2017-02-16,62.72,73.88575142204469,-0.15112184970908016
2017-02-17,62.89,73.81575142204468,-0.14801382105529537
2017-02-21,62.82,73.39575142204468,-0.1440921472583796
2017-02-22,62.4,72.90575142204469,-0.14410044773049335
2017-02-23,61.91,73.53575142204468,-0.15809658835633378
2017-02-24,62.54,73.52575142204469,-0.14941365725030742
2017-02-27,62.53,72.99575142204469,-0.1433748022064204
2017-02-28,62.0,72.98575142204469,-0.15051912473324947
2017-03-01,61.99,71.81575142204468,-0.13681889038939377
2017-03-02,60.82,72.17575142204468,-0.15733471696944867
2017-03-03,61.18,72.22575142204468,-0.1529337003017085
2017-03-06,61.23,74.99575142204469,-0.1835537501928184
2017-03-07,64.0,74.98575142204469,-0.14650451870800407
2017-03-08,63.99,74.50575142204468,-0.14114012973947798
2017-03-09,63.51,73.04575142204469,-0.1305449151580207
2017-03-10,62.05,72.97575142204468,-0.14971755972552014
2017-03-13,61.98,73.45575142204468,-0.15622672425076733
2017-03-14,62.46,74.13575142204469,-0.15749150980579174
2017-03-15,63.14,74.21575142204469,-0.14923720652048533
2017-03-16,63.22,74.85575142204469,-0.15544231673583886
2017-03-17,63.86,74.0557514220447,-0.13767669932803694
2017-03-20,63.06,72.86575142204468,-0.13457284431541683
2017-03-21,61.87,72.64575142204468,-0.14833285100792193
2017-03-22,61.65,72.87575142204469,-0.1540395975752359
2017-03-23,61.88,72.98575142204469,-0.15216328126602385
2017-03-24,61.99,73.16575142204469,-0.15274566590014493
2017-03-27,62.17,73.91575142204469,-0.15890728560653755
2017-03-28,62.92,73.98575142204469,-0.14956598006177102
2017-03-29,62.99,74.1957514220447,-0.1510295563731604
2017-03-30,63.2,74.48575142204469,-0.15151557454389286
2017-03-31,63.49,76.25368021335697,-0.16738444856227697
2017-04-03,63.07,76.66368021335697,-0.17731577946069654
2017-04-04,63.48,76.05368021335697,-0.16532638759996143
2017-04-05,62.87,76.33368021335697,-0.17637928861447816
2017-04-06,63.15,75.73368021335698,-0.16615698825022396
2017-04-07,62.55,76.79368021335696,-0.18547984904205073
2017-04-10,63.61,76.73368021335698,-0.17102894292137116
2017-04-11,63.55,77.17368021335697,-0.17653272690498223
2017-04-12,63.99,75.56368021335697,-0.15316459151643014
2017-04-13,62.38,71.97368021335697,-0.13329428459011272
2017-04-17,58.79,71.22368021335697,-0.17457227955801724
2017-04-18,58.04,72.76368021335698,-0.2023493062773123
2017-04-19,59.58,73.02368021335697,-0.18410028327903893
2017-04-20,59.84,72.79368021335696,-0.17795061570441217
2017-04-21,59.61,73.52368021335697,-0.1892408020515448
2017-04-24,60.34,75.72368021335697,-0.20315547487935515
2017-04-25,62.54,76.48368021335698,-0.18230922171187414
2017-04-26,63.3,78.18368021335696,-0.19036811995470926
2017-04-27,65.0,77.62368021335698,-0.16262666468092524
2017-04-28,64.44,76.11368021335697,-0.15337164331870523
2017-05-01,62.93,76.35368021335697,-0.17580921018930384
2017-05-02,63.17,73.56368021335697,-0.14128820340706383
2017-05-03,60.38,73.24368021335697,-0.17562853444673165
2017-05-04,60.06,74.78368021335697,-0.1968836004239225
2017-05-05,61.6,74.46368021335697,-0.17275106705039722
2017-05-08,61.28,74.42368021335697,-0.1766061578206939
2017-05-09,61.24,74.85368021335697,-0.18187055298488486
2017-05-10,61.67,74.81368021335697,-0.17568551868953974
2017-05-11,61.63,74.55368021335697,-0.17334731399405245
2017-05-12,61.37,74.69368021335697,-0.1783776107335837
2017-05-15,61.51,75.45368021335698,-0.1847978809506582
2017-05-16,62.27,75.95368021335698,-0.1801582250513597
2017-05-17,62.77,75.73368021335698,-0.1711745709020832
2017-05-18,62.55,76.71368021335697,-0.18463043584879224
2017-05-19,63.53,76.98368021335698,-0.17476015924505917
2017-05-22,63.8,77.04368021335696,-0.17189833321410997
2017-05-23,63.86,76.51368021335698,-0.1653780105475573
2017-05-24,63.33,77.08368021335697,-0.17842531876123047
2017-05-25,63.9,77.30368021335697,-0.17338993662867042
2017-05-26,64.12,76.81368021335697,-0.16525285832027736
2017-05-30,63.63,76.95368021335698,-0.1731389606892948
2017-05-31,63.77,78.39368021335697,-0.18654157036073604
2017-06-01,65.21,79.26368021335698,-0.17730289806791932
2017-06-02,66.08,79.37368021335698,-0.167482220524782
2017-06-05,66.19,77.76368021335698,-0.1488314362386497
2017-06-06,64.58,78.07368021335697,-0.17283263932841286
2017-06-07,64.89,77.15368021335696,-0.1589513316726252
2017-06-08,63.97,78.20368021335698,-0.1820078054450167
2017-06-09,65.02,78.17368021335697,-0.16826226138333322
2017-06-12,64.99,79.22368021335697,-0.1796644661674932
2017-06-13,66.04,78.06368021335697,-0.15402399913115639
2017-06-14,64.88,78.46368021335697,-0.17312061040752214
2017-06-15,65.28,77.68368021335696,-0.15966906021046456
2017-06-16,64.5,78.16368021335697,-0.17480855783735294
2017-06-19,64.98,76.42368021335697,-0.1497399782555473
2017-06-20,63.24,76.42368021335697,-0.1725077904721577
2017-06-21,63.24,76.20368021335698,-0.1701188207322919
2017-06-22,63.02,77.07368021335697,-0.18234084806192297
2017-06-23,63.89,77.03368021335697,-0.17062251442425536
2017-06-26,63.85,77.01368021335698,-0.17092651820934424
2017-06-27,63.83,77.92368021335697,-0.18086517698815208
2017-06-28,64.74,75.87368021335698,-0.14673968867793208
2017-06-29,62.69,75.94368021335697,-0.17451985703250017
2017-06-30,62.76,67.43101075095073,-0.06927095855351506
2017-07-03,62.88,67.32101075095073,-0.06596767786776003
2017-07-05,62.77,67.95101075095073,-0.07624626467941442
2017-07-06,63.4,68.44101075095074,-0.0736548261873925
2017-07-07,63.89,68.85101075095073,-0.0720542908062135
2017-07-10,64.3,69.33101075095074,-0.07256508590395461
2017-07-11,64.78,69.74101075095074,-0.07113476987975975
2017-07-12,65.19,69.20101075095073,-0.057961736503908345
2017-07-13,64.65,70.55101075095074,-0.08364176059477946
2017-07-14,66.0,70.42101075095073,-0.06277971167704433
2017-07-17,65.87,70.08101075095074,-0.06008775709465075
2017-07-18,65.53,69.64101075095074,-0.0590314630218749
2017-07-19,65.09,69.64101075095074,-0.06534957924757878
2017-07-20,65.09,69.27101075095074,-0.06035729384666655
2017-07-21,64.72,68.88101075095074,-0.06040867730578858
2017-07-24,64.33,68.99101075095074,-0.06755968205446972
2017-07-25,64.44,68.82101075095073,-0.06365804139094566
2017-07-26,64.27,68.43101075095073,-0.060805922713817684
2017-07-27,63.88,68.49101075095074,-0.0673228603344378
2017-07-28,63.94,68.58101075095074,-0.06767195029837614
2017-07-31,64.03,70.04101075095073,-0.08582130221284878
2017-08-01,65.49,68.55101075095074,-0.04465303600076076
2017-08-02,64.0,65.66101075095074,-0.025296758791162666
2017-08-03,61.11,65.17101075095073,-0.06231314666071042
2017-08-04,60.62,64.59101075095073,-0.06147930965598458
2017-08-07,60.04,64.26101075095073,-0.06568540864241357
2017-08-08,59.71,64.29101075095073,-0.07125429663404359
2017-08-09,59.74,62.741010750950736,-0.04783172465714958
2017-08-10,58.19,63.01101075095073,-0.076510608122216
2017-08-11,58.46,63.27101075095074,-0.07603815228885757
2017-08-14,58.72,62.701010750950736,-0.06349197091516379
2017-08-15,58.15,63.01101075095073,-0.07714541780901985
2017-08-16,58.46,61.491010750950736,-0.04929193249443975
2017-08-17,56.94,61.391010750950734,-0.07250264650320659
2017-08-18,56.84,61.201010750950736,-0.0712571687532626
2017-08-21,56.65,62.00101075095073,-0.08630521803015412
2017-08-22,57.45,61.83101075095073,-0.07085458732992433
2017-08-23,57.28,61.86101075095073,-0.07405328001176137
2017-08-24,57.31,61.19101075095074,-0.06342452434307
2017-08-25,56.64,61.211010750950734,-0.07467628282677452
2017-08-28,56.66,62.321010750950734,-0.09083631158636774
2017-08-29,57.77,61.75101075095073,-0.06446875447928502
2017-08-30,57.2,61.84101075095074,-0.07504745951907621
2017-08-31,57.29,63.02101075095074,-0.09093809640087813
2017-09-01,58.47,61.701010750950736,-0.052365604900580176
2017-09-05,57.15,62.15101075095073,-0.08046547739972565
2017-09-06,57.6,60.031010750950735,-0.04049591570323896
2017-09-07,55.48,59.15101075095073,-0.06206167408376417
2017-09-08,54.6,59.11101075095073,-0.0763142212194059
2017-09-11,54.56,59.141010750950734,-0.07745912172928304
2017-09-12,54.59,58.491010750950736,-0.06669419284889555
2017-09-13,53.94,57.62101075095074,-0.06388313399882528
2017-09-14,53.07,57.50101075095073,-0.07705970196145584
2017-09-15,52.95,57.40101075095073,-0.07754237586969681
2017-09-18,52.85,57.93101075095073,-0.08770795960723587
2017-09-19,53.38,58.11101075095073,-0.08141332752284525
2017-09-20,53.56,57.80101075095074,-0.07337260535501933
2017-09-21,53.25,57.811010750950736,-0.07889519127419387
2017-09-22,53.26,58.55101075095074,-0.09036583114604602
2017-09-25,54.0,56.701010750950736,-0.047636024740625005
2017-09-26,52.15,57.86101075095073,-0.09870222930485006
2017-09-27,53.31,57.561010750950736,-0.07385226033197345
2017-09-28,53.01,58.781010750950735,-0.09817814762325083
2017-09-29,54.23,56.86437818107925,-0.046327389225823024
2017-10-02,53.83,57.354378181079255,-0.061449156853415565
2017-10-03,54.32,57.12437818107925,-0.049092493789422376
2017-10-04,54.09,57.06437818107925,-0.05212320322918118
2017-10-05,54.03,56.36437818107925,-0.04141584199828663
2017-10-06,53.33,54.714378181079255,-0.025301908330157885
2017-10-09,51.68,54.73437818107925,-0.05580365179219482
2017-10-10,51.7,54.68437818107925,-0.05457460211391496
2017-10-11,51.65,52.06437818107925,-0.007958957651199583
2017-10-12,49.03,51.41437818107925,-0.0463757078356869
2017-10-13,48.38,52.06437818107925,-0.07076581551142369
2017-10-16,49.03,51.88437818107925,-0.0550142120064987
2017-10-17,48.85,52.74437818107925,-0.07383494346467168
2017-10-18,49.71,52.354378181079255,-0.0505092080729731
2017-10-19,49.32,52.33437818107925,-0.05759843311120216
2017-10-20,49.3,52.01437818107925,-0.0521851510293867
2017-10-23,48.98,52.034378181079255,-0.05869923477225081
2017-10-24,49.0,52.034378181079255,-0.05831487349612674
2017-10-25,49.0,50.95437818107925,-0.03835545150082831
2017-10-26,47.92,49.52437818107925,-0.03239572590317141
2017-10-27,46.49,51.424378181079256,-0.09595406605995238
2017-10-30,48.39,51.574378181079254,-0.06174341394672378
2017-10-31,48.54,51.80437818107925,-0.06301355784387186
2017-11-01,48.77,51.30437818107925,-0.049398867522263634
2017-11-02,48.27,51.104378181079255,-0.055462531430010564
2017-11-03,48.07,53.854378181079255,-0.10740776101118343
2017-11-06,50.82,53.104378181079255,-0.04301675792699822
2017-11-07,50.07,51.76437818107925,-0.032732512987059814
2017-11-08,48.73,53.33437818107925,-0.08633039960542166
2017-11-09,50.3,53.84437818107925,-0.0658263369512685
2017-11-10,50.81,53.894378181079254,-0.05723005413878379
2017-11-13,50.86,53.54437818107925,-0.050133707258698146
2017-11-14,50.51,53.644378181079254,-0.058428828655614384
2017-11-15,50.61,53.534378181079255,-0.05462617257246527
2017-11-16,50.5,53.69437818107925,-0.0594918553727638
2017-11-17,50.66,53.04437818107925,-0.044950629319088775
2017-11-20,50.01,53.074378181079254,-0.05773742973726803
2017-11-21,50.04,53.464378181079255,-0.06404971492385414
2017-11-22,50.43,52.90437818107925,-0.046770763898028256
2017-11-24,49.87,52.68437818107925,-0.05341959567988208
2017-11-27,49.65,53.44437818107925,-0.07099676916855902
2017-11-28,50.41,54.31437818107925,-0.07188479941834935
2017-11-29,51.28,53.68437818107925,-0.044787296836506174
2017-11-30,50.65,53.354378181079255,-0.05068709023092488
2017-12-01,50.32,54.63437818107925,-0.07896819410627764
2017-12-04,51.6,55.06437818107925,-0.06291505135473674
2017-12-05,52.03,52.34437818107925,-0.006005958844170323
2017-12-06,49.31,51.98437818107925,-0.051445804964012076
2017-12-07,48.95,51.62437818107925,-0.05180455969268083
2017-12-08,48.59,52.464378181079255,-0.0738477861627741
2017-12-11,49.43,52.66437818107925,-0.06141491256116771
2017-12-12,49.63,52.02437818107925,-0.046024157612133854
2017-12-13,48.99,51.55437818107925,-0.04974122997026842
2017-12-14,48.52,51.604378181079255,-0.059769699583554714
2017-12-15,48.57,52.88437818107925,-0.08158133515925181
2017-12-18,49.85,51.504378181079254,-0.03212111745651569
2017-12-19,48.47,51.73437818107925,-0.0630988193122447
2017-12-20,48.7,52.15437818107925,-0.06623371424515312
2017-12-21,49.12,51.56437818107925,-0.047404395578965364
2017-12-22,48.53,51.37437818107925,-0.05536569554289639
2017-12-26,48.34,50.70437818107925,-0.04663065135392064
2017-12-27,47.67,50.88437818107925,-0.06317023605241723
2017-12-28,47.85,50.784378181079255,-0.05778111864668878
2017-12-29,47.75,53.03107409930424,-0.09958452075504032
2018-01-02,50.2,52.191074099304245,-0.03814970535988227
2018-01-03,49.36,52.21107409930424,-0.05460669309123134
2018-01-04,49.38,52.051074099304245,-0.05131640692386685
2018-01-05,49.22,51.731074099304244,-0.048540923284985826
2018-01-08,48.9,51.401074099304246,-0.04865801236900813
2018-01-09,48.57,51.24107409930424,-0.0521275977573723
2018-01-10,48.41,52.081074099304246,-0.07048768027142682
2018-01-11,49.25,52.31107409930424,-0.05851675103235854
2018-01-12,49.48,50.82107409930424,-0.026388149464999233
2018-01-16,47.99,48.28107409930424,-0.0060287411731055895
2018-01-17,45.45,47.99107409930424,-0.05294888991328239
2018-01-18,45.16,48.091074099304244,-0.060948401635858906
2018-01-19,45.26,49.091074099304244,-0.07804013600424653
2018-01-22,46.26,49.161074099304244,-0.05901160933636529
2018-01-23,46.33,50.56107409930424,-0.08368244098205313
2018-01-24,47.73,49.86107409930424,-0.04274023650312775
2018-01-25,47.03,50.02107409930424,-0.05979627893168027
2018-01-26,47.19,50.13107409930424,-0.058667685704844375
2018-01-29,47.3,50.091074099304244,-0.05571998902980235
2018-01-30,47.26,49.731074099304244,-0.04968873373557037
2018-01-31,46.9,49.99107409930424,-0.061832520204787245
2018-02-01,47.16,49.621074099304245,-0.04959735644534857
2018-02-02,46.79,47.56107409930424,-0.016212293643627418
2018-02-05,44.73,46.151074099304246,-0.030791788209446502
2018-02-06,43.32,47.93107409930424,-0.09620218586695872
2018-02-07,45.1,46.60107409930424,-0.03221114809726355
2018-02-08,43.77,46.231074099304244,-0.053234196852486315
2018-02-09,43.4,46.831074099304246,-0.07326490295799604
2018-02-12,44.0,47.161074099304244,-0.06702718629029014
2018-02-13,44.33,47.761074099304246,-0.07183829434343125
2018-02-14,44.93,48.52107409930424,-0.07401060602975684
2018-02-15,45.69,48.52107409930424,-0.058347308913856866
2018-02-16,45.69,47.401074099304246,-0.03609779170234806
2018-02-20,44.57,46.011074099304246,-0.0313201577558051
2018-02-21,43.18,46.70107409930424,-0.07539599821231313
2018-02-22,43.87,47.31107409930424,-0.0727329523756226
2018-02-23,44.48,47.78107409930424,-0.06908748205290582
2018-02-26,44.95,46.47107409930424,-0.032731632069744054
2018-02-27,43.64,44.52107409930424,-0.019790045885663243
2018-02-28,41.69,43.551074099304245,-0.04273313891319108
2018-03-01,40.72,43.81107409930424,-0.07055462945961721
2018-03-02,40.98,44.28107409930424,-0.07454819392820722
2018-03-05,41.45,44.051074099304245,-0.05904678041313238
2018-03-06,41.22,44.25107409930424,-0.06849718704007457
2018-03-07,41.42,44.21107409930424,-0.06313065575007515
2018-03-08,41.38,43.591074099304244,-0.05072309285766219
2018-03-09,40.76,44.18107409930424,-0.07743302237548177
2018-03-12,41.35,43.82107409930424,-0.05639008513813393
2018-03-13,40.99,43.331074099304246,-0.05402760369934689
2018-03-14,40.5,42.911074099304244,-0.05618768930660112
2018-03-15,40.08,43.591074099304244,-0.08054571198006533
2018-03-16,40.76,42.481074099304244,-0.040513902621224784
2018-03-19,39.65,41.63107409930424,-0.04758642773853761
2018-03-20,38.8,41.89107409930424,-0.07378837057213539
2018-03-21,39.06,40.60107409930424,-0.037956485967218456
2018-03-22,37.77,39.481074099304244,-0.04333909698101135
2018-03-23,36.65,39.92107409930424,-0.08193852928825007
2018-03-26,37.09,40.081074099304246,-0.07462559740523933
2018-03-27,37.25,40.27107409930424,-0.07501846342251994
2018-03-28,37.44,40.72107409930424,-0.08057435055133533
2018-03-29,37.89,41.23686609214767,-0.08116198948457387
2018-04-02,37.21,42.52686609214767,-0.12502369868090035
2018-04-03,38.5,42.80686609214767,-0.1006115720519355
2018-04-04,38.78,43.48686609214767,-0.1082364979388013
2018-04-05,39.46,42.53686609214767,-0.07233410391546591
2018-04-06,38.51,42.44686609214767,-0.09274809790671357
2018-04-09,38.42,43.266866092147666,-0.11202258286572098
2018-04-10,39.24,42.86686609214767,-0.08460768007512531
2018-04-11,38.84,42.70686609214767,-0.09054436548456202
2018-04-12,38.68,42.55686609214767,-0.09109848652278951
2018-04-13,38.53,42.99686609214767,-0.10388817832849995
2018-04-16,38.97,42.71686609214767,-0.08771397424298477
2018-04-17,38.69,43.13686609214767,-0.10308737038635152
2018-04-18,39.11,42.54686609214767,-0.08077836061307386
2018-04-19,38.52,41.25686609214767,-0.06633722702143308
2018-04-20,37.23,41.30686609214767,-0.09869705639379589
2018-04-23,37.28,40.80686609214767,-0.0864282516619509
2018-04-24,36.78,40.88686609214767,-0.10044462891560169
2018-04-25,36.86,40.836866092147666,-0.0973842136459232
2018-04-26,36.81,38.766866092147666,-0.050477799456274175
2018-04-27,34.74,37.57686609214767,-0.07549501560856553
2018-04-30,33.55,37.45686609214767,-0.10430306909650122
2018-05-01,33.43,37.35686609214767,-0.10511765313667698
2018-05-02,33.33,37.11686609214767,-0.10202548035026071
2018-05-03,33.09,37.41686609214767,-0.11563945739046566
2018-05-04,33.39,37.92686609214767,-0.11962143355385157
2018-05-07,33.9,33.836866092147666,0.001865832009394719
2018-05-08,29.81,35.14686609214767,-0.15184472146550798
2018-05-09,31.12,35.80686609214767,-0.1308929432720024
2018-05-10,31.78,35.406866092147666,-0.10243397658263831
2018-05-11,31.38,35.85686609214767,-0.12485380291302317
2018-05-14,31.83,36.016866092147666,-0.11624737370085847
2018-05-15,31.99,37.00686609214767,-0.1355658185066413
2018-05-16,32.98,36.67686609214767,-0.10079558277579104
2018-05-17,32.65,36.37686609214767,-0.10245154386601096
2018-05-18,32.35,35.86686609214767,-0.09805334213232564
2018-05-21,31.84,35.99686609214767,-0.11547855531385953
2018-05-22,31.97,35.00686609214767,-0.08675058441831973
2018-05-23,30.98,34.516866092147666,-0.10246776409844105
2018-05-24,30.49,34.73686609214767,-0.12225818186597104
2018-05-25,30.71,34.28686609214767,-0.10432175639892727
2018-05-29,30.26,33.95686609214767,-0.10886947229216026
2018-05-30,29.93,33.57686609214767,-0.1086124619891351
2018-05-31,29.55,33.10686609214767,-0.107435904148937
2018-06-01,29.08,33.05686609214767,-0.12030378442596346
2018-06-04,29.03,33.43686609214767,-0.1317966247196407
2018-06-05,29.41,35.14686609214767,-0.16322553701108988
2018-06-06,31.12,36.02686609214767,-0.13620019236747205
2018-06-07,32.0,36.10686609214767,-0.1137419703406718
2018-06-08,32.08,36.14686609214767,-0.11250950723584674
2018-06-11,32.12,36.406866092147666,-0.1177488356536206
2018-06-12,32.38,36.88686609214767,-0.12218078057618109
2018-06-13,32.86,38.10686609214767,-0.1376882076699779
2018-06-14,34.08,38.63686609214767,-0.11794088271237357
2018-06-15,34.61,38.47686609214767,-0.10049846790762451
2018-06-18,34.45,38.03686609214767,-0.09429972709786782
2018-06-19,34.01,38.836866092147666,-0.12428567435629423
2018-06-20,34.81,37.77686609214767,-0.07853658598653224
2018-06-21,33.75,38.93686609214767,-0.13321221281323647
2018-06-22,34.91,38.17686609214767,-0.08557187706980518
2018-06-25,34.15,38.11686609214767,-0.1040711500929209
2018-06-26,34.09,37.64686609214767,-0.09447973925483144
2018-06-27,33.62,37.62686609214767,-0.10648949828388354
2018-06-28,33.6,37.63686609214767,-0.10725829515837126
2018-06-29,33.61,34.94737172450139,-0.038268163198200256
2018-07-02,33.03,35.12737172450139,-0.059707618917542504
2018-07-03,33.21,35.46737172450138,-0.0636464337429874
2018-07-05,33.55,36.90737172450139,-0.09096751048985052
2018-07-06,34.99,37.62737172450139,-0.07009184015858427
2018-07-09,35.71,36.847371724501386,-0.03086710588221131
