date,CF,dcf,Deviation
2013-07-22,36.51,67.85466448445172,-0.46193824289904295
2013-07-23,36.2,67.60466448445172,-0.4645339892438105
2013-07-24,35.95,67.67466448445172,-0.46878199878981996
2013-07-25,36.02,67.85466448445172,-0.4691595592775547
2013-07-26,36.2,72.11466448445172,-0.4980216540034669
2013-07-29,40.46,71.10466448445172,-0.43097966507039365
2013-07-30,39.45,70.85466448445172,-0.443226493456096
2013-07-31,39.2,70.85466448445172,-0.446754842673738
2013-08-01,39.2,70.32466448445172,-0.4425853249727648
2013-08-02,38.67,70.27466448445172,-0.4497305638711979
2013-08-05,38.62,69.56466448445173,-0.44483308751339
2013-08-06,37.91,69.63466448445172,-0.4555872383291991
2013-08-07,37.98,70.03466448445172,-0.45769712356611814
2013-08-08,38.38,69.30466448445172,-0.44621332076991105
2013-08-09,37.65,69.67466448445172,-0.45963141295927157
2013-08-12,38.02,69.66466448445172,-0.4542426884366092
2013-08-13,38.01,69.26466448445171,-0.4512353408059553
2013-08-14,37.61,69.75466448445172,-0.4608245874599075
2013-08-15,38.1,69.22466448445172,-0.4496181341758978
2013-08-16,37.57,68.95466448445171,-0.45514925957660923
2013-08-19,37.3,69.23466448445171,-0.4612525347273605
2013-08-20,37.58,69.85466448445172,-0.46202590367656016
2013-08-21,38.2,70.43466448445172,-0.4576534114330514
2013-08-22,38.78,70.51466448445171,-0.450043472750964
2013-08-23,38.86,71.06466448445173,-0.4531740875452638
2013-08-26,39.41,70.34466448445171,-0.43975850494374324
2013-08-27,38.69,69.63466448445172,-0.4443859206266608
2013-08-28,37.98,69.52466448445172,-0.4537190465911025
2013-08-29,37.87,69.72466448445172,-0.456863646745194
2013-08-30,38.07,69.98466448445171,-0.45602368346771316
2013-09-03,38.33,70.10466448445172,-0.45324608167119773
2013-09-04,38.45,70.15466448445171,-0.4519252528315971
2013-09-05,38.5,70.49466448445172,-0.45385937671223975
2013-09-06,38.84,70.81466448445173,-0.45152603231597843
2013-09-09,39.16,71.19466448445172,-0.4499587815523425
2013-09-10,39.54,71.29466448445172,-0.4454002934732504
2013-09-11,39.64,70.53466448445172,-0.43800682558378046
2013-09-12,38.88,70.42466448445172,-0.4479206924928427
2013-09-13,38.77,71.79466448445172,-0.4599877264083284
2013-09-16,40.14,71.80466448445172,-0.44098339170303136
2013-09-17,40.15,73.05466448445172,-0.45041154752623425
2013-09-18,41.4,72.87466448445171,-0.43190132959263283
2013-09-19,41.22,73.28466448445172,-0.43753580247685586
2013-09-20,41.63,73.23466448445171,-0.43155334576785864
2013-09-23,41.58,73.25466448445172,-0.4323910935552051
2013-09-24,41.6,74.45466448445171,-0.44127073450599885
2013-09-25,42.8,74.12466448445171,-0.42259435104792054
2013-09-26,42.47,73.75466448445172,-0.42417201275516436
2013-09-27,42.1,73.82466448445172,-0.42972988371837817
2013-09-30,42.17,80.3569449081803,-0.475216485044504
2013-10-01,42.19,80.9469449081803,-0.4787944122183124
2013-10-02,42.78,80.5269449081803,-0.46874924848099864
2013-10-03,42.36,81.4469449081803,-0.4799068271037692
2013-10-04,43.28,81.0769449081803,-0.46618610199219224
2013-10-07,42.91,79.90694490818031,-0.4630003681243584
2013-10-08,41.74,79.4569449081803,-0.4746840562743212
2013-10-09,41.29,79.5469449081803,-0.48093543947337825
2013-10-10,41.38,79.0769449081803,-0.47671220672411996
2013-10-11,40.91,79.3869449081803,-0.48467597478002344
2013-10-14,41.22,79.1969449081803,-0.47952537755351776
2013-10-15,41.03,79.9569449081803,-0.48684882786457906
2013-10-16,41.79,80.0769449081803,-0.4781269434302441
2013-10-17,41.91,81.1969449081803,-0.48384757520873534
2013-10-18,43.03,81.3569449081803,-0.47109616703818225
2013-10-21,43.19,81.3269449081803,-0.4689336965901971
2013-10-22,43.16,80.6769449081803,-0.4650268419420063
2013-10-23,42.51,80.1969449081803,-0.46992993250963766
2013-10-24,42.03,80.0869449081803,-0.47519536363651527
2013-10-25,41.92,81.8369449081803,-0.48776191429147864
2013-10-28,43.67,81.40694490818031,-0.4635592817141606
2013-10-29,43.24,81.4369449081803,-0.46903705623101577
2013-10-30,43.27,81.2869449081803,-0.467688199514981
2013-10-31,43.12,81.15694490818031,-0.4686837947290242
2013-11-01,42.99,81.6969449081803,-0.47378693232266234
2013-11-04,43.53,80.0669449081803,-0.456329949270331
2013-11-05,41.9,80.4969449081803,-0.4794833512278798
2013-11-06,42.33,80.3169449081803,-0.47296302108611854
2013-11-07,42.15,82.0369449081803,-0.4862070979462204
2013-11-08,43.87,82.2669449081803,-0.4667360013312256
2013-11-11,44.1,81.8269449081803,-0.461057723107156
2013-11-12,43.66,81.6469449081803,-0.4652586199140729
2013-11-13,43.48,81.90694490818031,-0.46915368350336906
2013-11-14,43.74,81.9469449081803,-0.4662400160370873
2013-11-15,43.78,81.4269449081803,-0.4623401375384062
2013-11-18,43.26,81.0669449081803,-0.4663669631438804
2013-11-19,42.9,81.0569449081803,-0.47074245089552447
2013-11-20,42.89,81.0869449081803,-0.47106158644197327
2013-11-21,42.92,81.2069449081803,-0.47147377544458646
2013-11-22,43.04,80.8969449081803,-0.467965075209561
2013-11-25,42.73,81.0369449081803,-0.4727096381975451
2013-11-26,42.87,81.4669449081803,-0.47377430136458554
2013-11-27,43.3,81.6469449081803,-0.46966784796791927
2013-11-29,43.48,81.5669449081803,-0.4669409274928058
2013-12-02,43.4,81.0069449081803,-0.46424346641892245
2013-12-03,42.84,85.5769449081803,-0.4993978805160064
2013-12-04,47.41,85.2869449081803,-0.4441118737335301
2013-12-05,47.12,84.7869449081803,-0.44425406469087403
2013-12-06,46.62,84.4869449081803,-0.44819877141177
2013-12-09,46.32,84.1169449081803,-0.44933806083231376
2013-12-10,45.95,83.7869449081803,-0.45158520757195186
2013-12-11,45.62,83.2969449081803,-0.45232084981882903
2013-12-12,45.13,83.2769449081803,-0.45807329928157725
2013-12-13,45.11,83.4969449081803,-0.45974071207507716
2013-12-16,45.33,84.0969449081803,-0.4609792299887622
2013-12-17,45.93,83.8169449081803,-0.45202011299367517
2013-12-18,45.65,83.7669449081803,-0.45503563428225224
2013-12-19,45.6,83.7669449081803,-0.45563252843966484
2013-12-20,45.6,84.3869449081803,-0.45963205505761084
2013-12-23,46.22,84.4869449081803,-0.45293323068751623
2013-12-24,46.32,84.6969449081803,-0.45310896337270046
2013-12-26,46.53,84.3969449081803,-0.44867672579117246
2013-12-27,46.23,84.5269449081803,-0.4530738091833486
2013-12-30,46.36,84.7769449081803,-0.45315321222991334
2013-12-31,46.61,75.63864864864865,-0.3837806355252392
2014-01-02,46.74,75.31864864864865,-0.37943655603759163
2014-01-03,46.42,74.69864864864864,-0.3785697487200824
2014-01-06,45.8,74.98864864864865,-0.3892408941173079
2014-01-07,46.09,75.60864864864865,-0.39041365209185275
2014-01-08,46.71,76.89864864864865,-0.3925771021878569
2014-01-09,48.0,78.12864864864865,-0.38562869280050927
2014-01-10,49.23,77.82864864864865,-0.3674565747345173
2014-01-13,48.93,78.02864864864866,-0.37292262717089364
2014-01-14,49.13,78.58864864864864,-0.3748461025249502
2014-01-15,49.69,78.58864864864864,-0.36772039150142033
2014-01-16,49.69,78.05864864864864,-0.36342736057780534
2014-01-17,49.16,78.19864864864864,-0.3713446351115489
2014-01-21,49.3,77.38864864864865,-0.3629556677772424
2014-01-22,48.49,76.82864864864865,-0.3688552271464052
2014-01-23,47.93,75.43864864864865,-0.36464927648384404
2014-01-24,46.54,75.25864864864865,-0.38159931335897457
2014-01-27,46.36,75.87864864864865,-0.38902443802515396
2014-01-28,46.98,74.80864864864864,-0.37199774559958376
2014-01-29,45.91,75.41864864864864,-0.3912646166085526
2014-01-30,46.52,75.06864864864865,-0.380300553727399
2014-01-31,46.17,74.12864864864865,-0.37716387872070467
2014-02-03,45.23,73.87864864864865,-0.3877798142315192
2014-02-04,44.98,74.44864864864864,-0.3958251651782473
2014-02-05,45.55,74.88864864864865,-0.3917636274396582
2014-02-06,45.99,75.70864864864865,-0.39253967913980337
2014-02-07,46.81,75.47864864864864,-0.3798246148006774
2014-02-10,46.58,75.10864864864865,-0.37983173924620917
2014-02-11,46.21,74.63864864864865,-0.3808837534354711
2014-02-12,45.74,75.14864864864865,-0.39133968710663547
2014-02-13,46.25,75.22864864864864,-0.3852076192939722
2014-02-14,46.33,74.13864864864865,-0.3750897697156169
2014-02-18,45.24,76.41864864864864,-0.4079979062702255
2014-02-19,47.52,77.06864864864865,-0.3834068608541349
2014-02-20,48.17,77.48864864864865,-0.37836056196548407
2014-02-21,48.59,77.45864864864865,-0.37269755091644363
2014-02-24,48.56,77.48864864864865,-0.37332756672293754
2014-02-25,48.59,77.75864864864865,-0.37511774131321096
2014-02-26,48.86,78.70864864864865,-0.37922959117099675
2014-02-27,49.81,79.07864864864865,-0.37012074875850587
2014-02-28,50.18,80.06864864864865,-0.37328778683157016
2014-03-03,51.17,80.29864864864865,-0.362753908550849
2014-03-04,51.4,81.45864864864865,-0.3690050000497682
2014-03-05,52.56,81.72864864864864,-0.3568962552414714
2014-03-06,52.83,81.11864864864864,-0.3487317542871803
2014-03-07,52.22,81.79864864864865,-0.3616031454956965
2014-03-10,52.9,80.39864864864865,-0.342028741911085
2014-03-11,51.5,80.04864864864865,-0.35664123168343576
2014-03-12,51.15,79.20864864864865,-0.35423718403668725
2014-03-13,50.31,79.35864864864865,-0.36604263231923495
2014-03-14,50.46,79.07864864864865,-0.36190108376539265
2014-03-17,50.18,79.82864864864865,-0.37140361449862214
2014-03-18,50.93,79.35864864864865,-0.3582299992848069
2014-03-19,50.46,79.18864864864865,-0.3627874593000635
2014-03-20,50.29,79.69864864864864,-0.3689980839988469
2014-03-21,50.8,79.43864864864865,-0.36051278736267667
2014-03-24,50.54,79.83864864864864,-0.36697325348760845
2014-03-25,50.94,79.21864864864865,-0.356969591517149
2014-03-26,50.32,79.83864864864864,-0.3697288111495144
2014-03-27,50.94,80.45864864864865,-0.3668797468567033
2014-03-28,51.56,81.02864864864866,-0.36368184759477795
2014-03-31,52.13,117.5823679417122,-0.5566512146970723
2014-04-01,53.28,117.39236794171221,-0.5461374454389177
2014-04-02,53.09,116.2623679417122,-0.5433604102522966
2014-04-03,51.96,115.42236794171221,-0.5498272914809756
2014-04-04,51.12,114.67236794171221,-0.5542082114674373
2014-04-07,50.37,115.1923679417122,-0.5627314474038123
2014-04-08,50.89,115.3823679417122,-0.5589447425302613
2014-04-09,51.08,113.45236794171221,-0.5497669997840584
2014-04-10,49.15,111.8423679417122,-0.5605422086054631
2014-04-11,47.54,112.50236794171221,-0.5774311166087579
2014-04-14,48.2,112.4723679417122,-0.5714502959075316
2014-04-15,48.17,113.8423679417122,-0.5768710641659944
2014-04-16,49.54,112.7723679417122,-0.5607079916455655
2014-04-17,48.47,112.5423679417122,-0.569317752181085
2014-04-21,48.24,112.6923679417122,-0.5719319694750655
2014-04-22,48.39,112.9423679417122,-0.5715513949116657
2014-04-23,48.64,112.36236794171221,-0.5671148544570375
2014-04-24,48.06,112.4423679417122,-0.5725810396939229
2014-04-25,48.14,112.70236794171221,-0.572857244446743
2014-04-28,48.4,113.1923679417122,-0.5724093339497649
2014-04-29,48.89,113.3323679417122,-0.568613972443031
2014-04-30,49.03,112.70236794171221,-0.5649603384965478
2014-05-01,48.4,112.9723679417122,-0.5715766529301054
2014-05-02,48.67,113.20236794171221,-0.5700619970682934
2014-05-05,48.9,113.00236794171221,-0.5672657052175833
2014-05-06,48.7,113.2723679417122,-0.5700628415832174
2014-05-07,48.97,112.5723679417122,-0.5649909396473234
2014-05-08,48.27,111.4323679417122,-0.5668224512176842
2014-05-09,47.13,112.64236794171221,-0.5815961537279841
2014-05-12,48.34,114.0923679417122,-0.5763082064814706
2014-05-13,49.79,113.9023679417122,-0.5628712475452725
2014-05-14,49.6,112.14236794171221,-0.557705076944867
2014-05-15,47.84,112.45236794171221,-0.5745754324640184
2014-05-16,48.15,113.5523679417122,-0.5759665705543369
2014-05-19,49.25,113.6623679417122,-0.5666991556496856
2014-05-20,49.36,113.4023679417122,-0.5647357202861003
2014-05-21,49.1,113.2223679417122,-0.5663401067068561
2014-05-22,48.92,113.6323679417122,-0.5694888623187582
2014-05-23,49.33,113.7723679417122,-0.5664149310378007
2014-05-27,49.47,112.67236794171221,-0.5609393775624573
2014-05-28,48.37,112.7723679417122,-0.5710828735546226
2014-05-29,48.47,112.9623679417122,-0.5709190513338904
2014-05-30,48.66,113.20236794171221,-0.5701503344430482
2014-06-02,48.9,113.1923679417122,-0.567992075002965
2014-06-03,48.89,113.2923679417122,-0.5684616634974615
2014-06-04,48.99,113.28236794171221,-0.5675408195456588
2014-06-05,48.98,113.4023679417122,-0.5680866203325201
2014-06-06,49.1,113.0523679417122,-0.5656880002255673
2014-06-09,48.75,112.8823679417122,-0.5681345024125248
2014-06-10,48.58,112.1523679417122,-0.5668392839886538
2014-06-11,47.85,111.4923679417122,-0.5708226411962494
2014-06-12,47.19,111.3523679417122,-0.5762101796999793
2014-06-13,47.05,112.1823679417122,-0.5805936274723112
2014-06-16,47.88,112.61236794171221,-0.5748246762310998
2014-06-17,48.31,113.0823679417122,-0.5727892784761885
2014-06-18,48.78,113.50236794171221,-0.5702292305914676
2014-06-19,49.2,113.50236794171221,-0.5665288672632268
2014-06-20,49.2,113.4123679417122,-0.5661848800715797
2014-06-23,49.11,112.5123679417122,-0.5635146526696357
2014-06-24,48.21,112.6523679417122,-0.5720462793561119
2014-06-25,48.35,112.6023679417122,-0.5706129375092003
2014-06-26,48.3,112.3523679417122,-0.570102518666471
2014-06-27,48.05,112.4123679417122,-0.5725559306346543
2014-06-30,48.11,90.14015065913371,-0.4662755758870577
2014-07-01,48.82,90.25015065913371,-0.4590590747666613
2014-07-02,48.93,90.40015065913371,-0.4587398401082611
2014-07-03,49.08,89.76015065913371,-0.4532094739191954
2014-07-07,48.44,90.32015065913372,-0.46368557130942456
2014-07-08,49.0,89.95015065913371,-0.4552538306946744
2014-07-09,48.63,89.4101506591337,-0.45610202374676123
2014-07-10,48.09,89.28015065913371,-0.4613584358341335
2014-07-11,47.96,89.53015065913371,-0.46431453932656586
2014-07-14,48.21,89.93015065913372,-0.46391727750204126
2014-07-15,48.61,90.39015065913371,-0.4622201683974284
2014-07-16,49.07,91.4901506591337,-0.4636581135075307
2014-07-17,50.17,91.83015065913371,-0.45366527616591756
2014-07-18,50.51,91.7701506591337,-0.44960317012432804
2014-07-21,50.45,92.09015065913371,-0.4521672552503718
2014-07-22,50.77,91.76015065913371,-0.44670971401738424
2014-07-23,50.44,92.23015065913371,-0.45310725788123996
2014-07-24,50.91,91.84015065913371,-0.4456672856629631
2014-07-25,50.52,92.32015065913372,-0.45277385663579617
2014-07-28,51.0,92.33015065913371,-0.4476343898941223
2014-07-29,51.01,92.2401506591337,-0.44698702641430543
2014-07-30,50.92,91.39015065913371,-0.4428283613414641
2014-07-31,50.07,91.84015065913371,-0.454813612122266
2014-08-01,50.52,91.81015065913371,-0.44973404751760926
2014-08-04,50.49,91.25015065913371,-0.4466858450611644
2014-08-05,49.93,91.93015065913372,-0.456870247225694
2014-08-06,50.61,90.08015065913371,-0.4381670142681052
2014-08-07,48.76,90.6901506591337,-0.46234514282296857
2014-08-08,49.37,90.71015065913372,-0.4557389703218526
2014-08-11,49.39,90.8801506591337,-0.4565369924919225
2014-08-12,49.56,90.56015065913371,-0.4527394263450082
2014-08-13,49.24,90.81015065913371,-0.457769867767008
2014-08-14,49.49,91.8001506591337,-0.46089413095014387
2014-08-15,50.48,92.71015065913372,-0.45550730269440287
2014-08-18,51.39,92.6301506591337,-0.4452130366374101
2014-08-19,51.31,92.81015065913371,-0.44715098902869377
2014-08-20,51.49,93.06015065913371,-0.4467019488438112
2014-08-21,51.74,92.5501506591337,-0.44095174744165777
2014-08-22,51.23,92.90015065913371,-0.4485477188517004
2014-08-25,51.58,93.08015065913371,-0.4458539265918282
2014-08-26,51.76,93.26015065913371,-0.44499339070142574
2014-08-27,51.94,93.37015065913371,-0.44371943674357683
2014-08-28,52.05,92.8501506591337,-0.4394193264038627
2014-08-29,51.53,92.62015065913371,-0.44364158735129
2014-09-02,51.3,92.46015065913372,-0.44516638103777195
2014-09-03,51.14,92.21015065913372,-0.4453972839818322
2014-09-04,50.89,92.1001506591337,-0.4474493294984294
2014-09-05,50.78,91.9401506591337,-0.4476841767611862
2014-09-08,50.62,91.51015065913371,-0.446837322030487
2014-09-09,50.19,91.62015065913371,-0.45219474494504663
2014-09-10,50.3,91.47015065913371,-0.45009383238643097
2014-09-11,50.15,91.45015065913371,-0.4516138066636285
2014-09-12,50.13,91.73015065913371,-0.45350574876649374
2014-09-15,50.41,92.21015065913372,-0.4533139829003552
2014-09-16,50.89,92.58015065913371,-0.45031413712676505
2014-09-17,51.26,93.26015065913371,-0.45035473739094056
2014-09-18,51.94,93.00015065913371,-0.4415062810987084
2014-09-19,51.68,92.48015065913371,-0.4411773809659568
2014-09-22,51.16,95.1901506591337,-0.4625494376703029
2014-09-23,53.87,95.79015065913372,-0.43762485360635117
2014-09-24,54.47,95.53015065913371,-0.42981352354025537
2014-09-25,54.21,96.89015065913371,-0.44050040554984216
2014-09-26,55.57,97.04015065913372,-0.42735043564393327
2014-09-29,55.72,97.1601506591337,-0.4265138575640738
2014-09-30,55.84,104.83461538461539,-0.46735150603514697
2014-10-01,53.85,106.17461538461538,-0.49281662283466277
2014-10-02,55.19,105.98461538461538,-0.47926404412832047
2014-10-03,55.0,105.60461538461539,-0.47918942936643216
2014-10-06,54.62,107.53461538461538,-0.4920705318502092
2014-10-07,56.55,107.04461538461538,-0.471715603845988
2014-10-08,56.06,105.19461538461539,-0.46708298903863166
2014-10-09,54.21,104.20461538461538,-0.4797735225074926
2014-10-10,53.22,101.54461538461538,-0.475895400278771
2014-10-13,50.56,101.51461538461538,-0.5019436382786866
2014-10-14,50.53,101.83461538461539,-0.5038033009782075
2014-10-15,50.85,101.75461538461539,-0.5002683680951914
2014-10-16,50.77,99.97461538461539,-0.49217108958427913
2014-10-17,48.99,100.64461538461538,-0.5132377443861875
2014-10-20,49.66,101.56461538461538,-0.511050184043504
2014-10-21,50.58,101.89461538461538,-0.5036047802027737
2014-10-22,50.91,102.12461538461538,-0.5014913906087586
2014-10-23,51.14,103.06461538461538,-0.5038064246477191
2014-10-24,52.08,101.98461538461538,-0.4893347412882788
2014-10-27,51.0,103.05461538461539,-0.5051167790044114
2014-10-28,52.07,102.46461538461539,-0.4918245698327377
2014-10-29,51.48,102.83461538461539,-0.4993903579309572
2014-10-30,51.85,102.98461538461538,-0.4965267403645055
2014-10-31,52.0,102.20461538461538,-0.491216714584619
2014-11-03,51.22,101.47461538461539,-0.49524322111630803
2014-11-04,50.49,101.71461538461539,-0.5036111594279621
2014-11-05,50.73,101.28461538461538,-0.4991341991341991
2014-11-06,50.3,101.16461538461539,-0.502790577429019
2014-11-07,50.18,101.86461538461539,-0.5073853682112004
2014-11-10,50.88,104.34461538461538,-0.5123849964614295
2014-11-11,53.36,104.26461538461538,-0.4882252257569498
2014-11-12,53.28,104.40461538461538,-0.4896777330798815
2014-11-13,53.42,104.20461538461538,-0.48735476060413674
2014-11-14,53.22,104.98461538461538,-0.4930685814771395
2014-11-17,54.0,104.92461538461538,-0.4853447896658406
2014-11-18,53.94,105.39461538461538,-0.4882091480370475
2014-11-19,54.41,105.59461538461538,-0.48472751378639645
2014-11-20,54.61,106.66461538461539,-0.4880214042577742
2014-11-21,55.68,106.41461538461539,-0.4767636024548392
2014-11-24,55.43,105.49461538461539,-0.4745703389892302
2014-11-25,54.51,105.31461538461538,-0.4824080228472927
2014-11-26,54.33,104.61461538461539,-0.48066529900955157
2014-11-28,53.63,104.40461538461538,-0.48632539086099935
2014-12-01,53.42,104.62461538461538,-0.48941269887951055
2014-12-02,53.64,104.98461538461538,-0.48906799531066825
2014-12-03,54.0,104.97461538461539,-0.48558992283848845
2014-12-04,53.99,104.65461538461538,-0.48411257543127206
2014-12-05,53.67,103.77461538461539,-0.48282149925504236
2014-12-08,52.79,103.12461538461538,-0.4880950604943981
2014-12-09,52.14,101.47461538461539,-0.48617691427185283
2014-12-10,50.49,101.36461538461539,-0.5018971876090883
2014-12-11,50.38,100.74461538461539,-0.49992364547064927
2014-12-12,49.76,100.58461538461539,-0.5052921382685838
2014-12-15,49.6,100.75461538461539,-0.5077148594070896
2014-12-16,49.77,102.33461538461539,-0.5136543014996053
2014-12-17,51.35,102.85461538461539,-0.5007516210334229
2014-12-18,51.87,104.17461538461538,-0.5020859946687145
2014-12-19,53.19,105.07461538461538,-0.4937882969611339
2014-12-22,54.09,106.71461538461539,-0.4931340959712821
2014-12-23,55.73,106.08461538461539,-0.4746646363570445
2014-12-24,55.1,105.90461538461538,-0.479720503210436
2014-12-26,54.92,105.56461538461538,-0.4797499162015244
2014-12-29,54.58,105.68461538461538,-0.4835577552951452
2014-12-30,54.7,105.49461538461539,-0.4814901234477881
2014-12-31,54.51,94.50007797270955,-0.42317507911748165
2015-01-02,55.58,94.31007797270955,-0.41066743666479477
2015-01-05,55.39,95.46007797270956,-0.41975744021668326
2015-01-06,56.54,97.07007797270956,-0.41753420641224015
2015-01-07,58.15,97.88007797270956,-0.40590566329326894
2015-01-08,58.96,98.36007797270955,-0.4005698123139072
2015-01-09,59.44,98.44007797270955,-0.3961808927408764
2015-01-12,59.52,98.77007797270956,-0.397388346535015
2015-01-13,59.85,96.79007797270955,-0.3816514951369808
2015-01-14,57.87,96.67007797270955,-0.4013659530062964
2015-01-15,57.75,98.45007797270955,-0.41340828581153233
2015-01-16,59.53,99.58007797270955,-0.4021896627123096
2015-01-20,60.66,99.37007797270955,-0.389554670404311
2015-01-21,60.45,100.37007797270955,-0.39772887277783875
2015-01-22,61.45,99.27007797270956,-0.3809816487008977
2015-01-23,60.35,99.68007797270955,-0.39456307391209455
2015-01-26,60.76,100.16007797270956,-0.3933710792781614
2015-01-27,61.24,99.15007797270955,-0.38235046051243715
2015-01-28,60.23,100.28007797270955,-0.3993821981631174
2015-01-29,61.36,100.00007797270955,-0.3864004784401728
2015-01-30,61.08,99.87007797270955,-0.38840540390195055
2015-02-02,60.95,99.13007797270956,-0.3851512956866684
2015-02-03,60.21,98.33007797270955,-0.3876746440014963
2015-02-04,59.41,98.84007797270955,-0.3989280338649316
2015-02-05,59.92,98.25007797270955,-0.3901277104671236
2015-02-06,59.33,98.32007797270956,-0.3965627242843718
2015-02-09,59.4,98.53007797270955,-0.39713840461536665
2015-02-10,59.61,98.68007797270955,-0.3959267034984971
2015-02-11,59.76,99.44007797270955,-0.3990350649523766
2015-02-12,60.52,99.20007797270955,-0.3899198343710035
2015-02-13,60.28,98.66007797270956,-0.38901325400660947
2015-02-17,59.74,98.16007797270956,-0.3914022764263808
2015-02-18,59.24,99.80007797270954,-0.40641328941447064
2015-02-19,60.88,100.60007797270956,-0.39483148296847925
2015-02-20,61.68,101.46007797270956,-0.3920761620487764
2015-02-23,62.54,101.30007797270954,-0.38262633897627985
2015-02-24,62.38,100.37007797270955,-0.37850003447281355
2015-02-25,61.45,100.24007797270956,-0.38697174580480853
2015-02-26,61.32,100.17007797270955,-0.38784114736632136
2015-02-27,61.25,101.19007797270955,-0.39470350031236445
2015-03-02,62.27,101.17007797270955,-0.38450180875814655
2015-03-03,62.25,99.91007797270956,-0.3769397315753913
2015-03-04,60.99,99.58007797270955,-0.3875280955623007
2015-03-05,60.66,98.53007797270955,-0.3843504313799351
2015-03-06,59.61,99.77007797270956,-0.4025262763019457
2015-03-09,60.85,97.50007797270955,-0.3758979350044004
2015-03-10,58.58,97.07007797270956,-0.39651846147203795
2015-03-11,58.15,97.30007797270954,-0.402364302150819
2015-03-12,58.38,97.45007797270955,-0.4009240298776461
2015-03-13,58.53,97.52007797270956,-0.3998159023582888
2015-03-16,58.6,96.81007797270955,-0.3946911186610226
2015-03-17,57.89,97.88007797270956,-0.40856197503090863
2015-03-18,58.96,96.93007797270955,-0.3917264771354042
2015-03-19,58.01,96.97007797270955,-0.4017742254850424
2015-03-20,58.05,96.92007797270955,-0.40105289621882545
2015-03-23,58.0,97.92007797270955,-0.40768021022037304
2015-03-24,59.0,97.67007797270955,-0.3959255360020756
2015-03-25,58.75,97.77007797270956,-0.39910040762779364
2015-03-26,58.85,96.65007797270955,-0.3911024053532881
2015-03-27,57.73,97.12007797270955,-0.40558120210506887
2015-03-30,58.2,95.66007797270956,-0.39159572902916073
2015-03-31,56.74,93.81128898128898,-0.39516874124480894
2015-04-01,56.83,93.02128898128898,-0.38906458271685285
2015-04-02,56.04,93.24128898128897,-0.3989787076919783
2015-04-06,56.26,93.23128898128898,-0.3965545192527471
2015-04-07,56.25,93.97128898128898,-0.40141291441474025
2015-04-08,56.99,93.94128898128898,-0.3933444961421474
2015-04-09,56.96,93.88128898128898,-0.3932763320777112
2015-04-10,56.9,93.78128898128898,-0.39326916255808175
2015-04-13,56.8,93.46128898128899,-0.39226175222801185
2015-04-14,56.48,94.32128898128899,-0.40119563027595784
2015-04-15,57.34,95.57128898128899,-0.40002901905795085
2015-04-16,58.59,95.23128898128898,-0.3847610315186246
2015-04-17,58.25,94.57128898128899,-0.3840625349674063
2015-04-20,57.59,94.14128898128898,-0.38825991631104306
2015-04-21,57.16,94.11128898128898,-0.3926339696466761
2015-04-22,57.13,94.93128898128899,-0.39819631005684164
2015-04-23,57.95,95.87128898128898,-0.3955437481255729
2015-04-24,58.89,94.69128898128898,-0.37808429229813656
2015-04-27,57.71,94.55128898128898,-0.38964343456575834
2015-04-28,57.57,95.28128898128898,-0.39578903040128477
2015-04-29,58.3,94.47128898128898,-0.38288128987477965
2015-04-30,57.49,95.88128898128898,-0.4004043895236009
2015-05-01,58.9,95.74128898128897,-0.3848004280419599
2015-05-04,58.76,95.02128898128898,-0.3816122615262495
2015-05-05,58.04,95.90128898128899,-0.3947943701640547
2015-05-06,58.92,97.00128898128898,-0.39258539119655045
2015-05-07,60.02,99.15128898128899,-0.3946624333716279
2015-05-08,62.17,98.66128898128898,-0.3698643040048819
2015-05-11,61.68,97.64128898128898,-0.3683000230382072
2015-05-12,60.66,98.05128898128898,-0.38134418598438125
2015-05-13,61.07,97.84128898128898,-0.37582588459480604
2015-05-14,60.86,98.33128898128898,-0.38107187823419286
2015-05-15,61.35,98.49128898128897,-0.377102273362926
2015-05-18,61.51,99.03128898128898,-0.3788831728563916
2015-05-19,62.05,99.17128898128898,-0.37431487845532385
2015-05-20,62.19,100.40128898128899,-0.38058564156890584
2015-05-21,63.42,101.16128898128898,-0.37308034883056596
2015-05-22,64.18,100.80128898128898,-0.36330179258011985
2015-05-26,63.82,101.25128898128898,-0.36968703665793534
2015-05-27,64.27,101.31128898128898,-0.3656185737418668
2015-05-28,64.33,100.16128898128898,-0.35773590122210375
2015-05-29,63.18,100.30128898128898,-0.3700978258436328
2015-06-01,63.32,100.83128898128898,-0.37202032583605926
2015-06-02,63.85,101.34128898128898,-0.369950780754438
2015-06-03,64.36,100.67128898128898,-0.3606916068000072
2015-06-04,63.69,100.55128898128898,-0.3665919090122086
2015-06-05,63.57,100.04128898128899,-0.3645623657259186
2015-06-08,63.06,100.10128898128899,-0.3700380820092414
2015-06-09,63.12,101.06128898128898,-0.37542850842040654
2015-06-10,64.08,100.83128898128898,-0.3644829829370606
2015-06-11,63.85,100.21128898128899,-0.36284623569783847
2015-06-12,63.23,100.50128898128898,-0.37085384037440594
2015-06-15,63.52,101.14128898128898,-0.3719676638513958
2015-06-16,64.16,100.32128898128899,-0.36045478829556765
2015-06-17,63.34,101.23128898128898,-0.3743041243729751
2015-06-18,64.25,100.22128898128898,-0.35891864240545457
2015-06-19,63.24,101.17128898128898,-0.37492147587745117
