date,AMP,dcf,Deviation
2017-03-10,132.1,146.37121284185494,-0.097500133836249
2017-03-13,132.59,146.19121284185493,-0.09303714346065584
2017-03-14,132.41,147.45121284185493,-0.10200806457921108
2017-03-15,133.67,148.38121284185493,-0.09914471353953813
2017-03-16,134.6,145.49121284185495,-0.07485821740790222
2017-03-17,131.71,144.27121284185495,-0.08706666142485475
2017-03-20,130.49,139.65121284185494,-0.06560066794571529
2017-03-21,125.87,138.99121284185495,-0.0944031825722993
2017-03-22,125.21,139.44121284185493,-0.10205887163356109
2017-03-23,125.66,139.04121284185493,-0.09623918382440089
2017-03-24,125.26,139.06121284185494,-0.09924559522970744
2017-03-27,125.28,142.14121284185495,-0.11862297010659806
2017-03-28,128.36,141.18121284185494,-0.09081387377098604
2017-03-29,127.4,143.44121284185493,-0.11183126888044714
2017-03-30,129.66,143.46121284185494,-0.09620170196852285
2017-03-31,129.68,130.7005434103685,-0.007808256826937865
2017-04-03,129.57,130.03054341036852,-0.003541809472525914
2017-04-04,128.9,129.15054341036853,-0.0019399330715352825
2017-04-05,128.02,130.84054341036853,-0.021557105594725012
2017-04-06,129.71,130.43054341036853,-0.00552434569026905
2017-04-07,129.3,130.50054341036852,-0.009199528055552353
2017-04-10,129.37,130.43054341036853,-0.008131097077712646
2017-04-11,129.3,128.6705434103685,0.004892002263672479
2017-04-12,127.54,127.36054341036852,0.0014090438437692754
2017-04-13,126.23,128.88054341036852,-0.020565892571766442
2017-04-17,127.75,127.74054341036852,7.402966496794505e-05
2017-04-18,126.61,128.03054341036852,-0.011095347817241863
2017-04-19,126.9,130.7005434103685,-0.02907825255504648
2017-04-20,129.57,129.57054341036851,-4.193934471707905e-06
2017-04-21,128.44,132.99054341036853,-0.034217045014448444
2017-04-24,131.86,132.0105434103685,-0.0011403892937590365
2017-04-25,130.88,130.13054341036852,0.005759267347928088
2017-04-26,129.0,129.59054341036853,-0.0045569946296041275
2017-04-27,128.46,128.9805434103685,-0.004035828944465858
2017-04-28,127.85,129.94054341036852,-0.016088461349329064
2017-05-01,128.81,130.24054341036853,-0.010983856277849702
2017-05-02,129.11,130.15054341036853,-0.007994921750634987
2017-05-03,129.02,129.2305434103685,-0.0016292078080947237
2017-05-04,128.1,129.9505434103685,-0.014240366848830455
2017-05-05,128.82,129.5105434103685,-0.005331947439834783
2017-05-08,128.38,130.0405434103685,-0.012769428416861905
2017-05-09,128.91,130.22054341036852,-0.010064029653436224
2017-05-10,129.09,128.72054341036852,0.0028702224201588855
2017-05-11,127.59,127.26054341036851,0.0025888353200655967
2017-05-12,126.13,129.90054341036853,-0.02902638673694391
2017-05-15,128.77,131.0505434103685,-0.01740201414676512
2017-05-16,129.92,124.47054341036852,0.04378109422777321
2017-05-17,123.34,125.55054341036852,-0.017606800817605683
2017-05-18,124.42,126.96054341036852,-0.020010495718790655
2017-05-19,125.83,126.24054341036852,-0.003252072585223087
2017-05-22,125.11,124.11054341036852,0.008052954746373242
2017-05-23,122.98,122.94054341036852,0.0003209404199540078
2017-05-24,121.81,123.74054341036852,-0.015601543012189079
2017-05-25,122.61,123.43054341036851,-0.006647814938644969
2017-05-26,122.3,122.23054341036853,0.0005682425005530956
2017-05-30,121.1,121.92054341036852,-0.006730148893830723
2017-05-31,120.79,124.26054341036851,-0.02792956891317533
2017-06-01,123.13,123.80054341036852,-0.00541632041263207
2017-06-02,122.67,123.34054341036853,-0.005436520642993603
2017-06-05,122.21,122.05054341036852,0.001306479964577667
2017-06-06,120.92,123.08054341036852,-0.017553898857636252
2017-06-07,121.95,124.39054341036852,-0.01962000762644056
2017-06-08,123.26,127.62054341036853,-0.03416803669568336
2017-06-09,126.49,128.56054341036852,-0.016105590062413633
2017-06-12,127.43,128.38054341036852,-0.007404108014483879
2017-06-13,127.25,128.96054341036853,-0.013264083456327902
2017-06-14,127.83,130.74054341036853,-0.022261980365439582
2017-06-15,129.61,131.4805434103685,-0.014226769694206998
2017-06-16,130.35,133.25054341036852,-0.02176759160700603
2017-06-19,132.12,131.81054341036852,0.0023477377577303393
2017-06-20,130.68,129.37054341036853,0.010121752256059047
2017-06-21,128.24,127.48054341036853,0.0059574313798360645
2017-06-22,126.35,126.68054341036851,-0.0026092673860559357
2017-06-23,125.55,127.32054341036851,-0.01390618797990717
2017-06-26,126.19,126.92054341036852,-0.005755911460341601
2017-06-27,125.79,129.5405434103685,-0.028952660778079675
2017-06-28,128.41,129.15054341036853,-0.005733955048222272
2017-06-29,128.02,128.4205434103685,-0.0031189979401392565
2017-06-30,127.29,131.21682619647353,-0.029926239723202963
2017-07-03,130.14,132.20682619647354,-0.0156332789760949
2017-07-05,131.13,130.22682619647355,0.00693538981103492
2017-07-06,129.15,132.38682619647355,-0.024449760519750008
2017-07-07,131.31,133.92682619647354,-0.019539223550587237
2017-07-10,132.85,132.51682619647354,0.0025141999932332126
2017-07-11,131.44,134.38682619647355,-0.021927939515182016
2017-07-12,133.31,135.26682619647354,-0.014466416130968218
2017-07-13,134.19,135.81682619647356,-0.011978090211887116
2017-07-14,134.74,135.79682619647355,-0.007782407189285134
2017-07-17,134.72,135.64682619647354,-0.006832641960462182
2017-07-18,134.57,137.11682619647354,-0.018574133219975697
2017-07-19,136.04,137.86682619647354,-0.013250658239351565
2017-07-20,136.79,137.41682619647355,-0.004561495224590262
2017-07-21,136.34,138.63682619647355,-0.016567215648881972
2017-07-24,137.56,139.91682619647355,-0.016844480113950344
2017-07-25,138.84,145.72682619647355,-0.047258465556564766
2017-07-26,144.65,143.57682619647355,0.007474561403508773
2017-07-27,142.5,145.52682619647356,-0.020799094404677643
2017-07-28,144.45,145.95682619647354,-0.010323780228306711
2017-07-31,144.88,146.99682619647353,-0.014400489121065951
2017-08-01,145.92,146.59682619647356,-0.004616922576253235
2017-08-02,145.52,147.32682619647355,-0.012264067876300855
2017-08-03,146.25,148.91682619647355,-0.01790815896757747
2017-08-04,147.84,148.36682619647354,-0.003550835520171436
2017-08-07,147.29,149.87682619647356,-0.017259680913462194
2017-08-08,148.8,149.02682619647356,-0.00152204943406975
2017-08-09,147.95,144.86682619647354,0.021282814599285382
2017-08-10,143.79,144.4368261964736,-0.00447826370536375
2017-08-11,143.36,146.21682619647353,-0.019538286193100385
2017-08-14,145.14,145.97682619647355,-0.005732596181720395
2017-08-15,144.9,144.4368261964736,0.0032067570004368218
2017-08-16,143.36,139.81682619647356,0.025341540785280836
2017-08-17,138.74,139.87682619647356,-0.008127337654035283
2017-08-18,138.8,138.53682619647356,0.0018996667583046634
2017-08-21,137.46,139.86682619647354,-0.01720798463741946
2017-08-22,138.79,139.58682619647354,-0.00570846274097514
2017-08-23,138.51,139.47682619647355,-0.006931805252807011
2017-08-24,138.4,139.6868261964736,-0.009212223024264499
2017-08-25,138.61,138.82682619647355,-0.0015618465278941507
2017-08-28,137.75,138.45682619647354,-0.005105029603022504
2017-08-29,137.38,138.27682619647356,-0.006485730264008893
2017-08-30,137.2,139.58682619647354,-0.017099222480451037
2017-08-31,138.51,140.89682619647354,-0.0169402410324363
2017-09-01,139.82,136.74682619647353,0.022473456159860072
2017-09-05,135.67,136.17682619647354,-0.0037218241211049996
2017-09-06,135.1,133.23682619647354,0.013983925140778952
2017-09-07,132.16,133.84682619647356,-0.012602661149375916
2017-09-08,132.77,137.61682619647354,-0.03521972080328162
2017-09-11,136.54,138.71682619647353,-0.01569258940072893
2017-09-12,137.64,138.73682619647354,-0.007905804295395003
2017-09-13,137.66,140.08682619647354,-0.017323728878473443
2017-09-14,139.01,140.9368261964736,-0.01367155943888998
2017-09-15,139.86,141.9368261964736,-0.014632046186510927
2017-09-18,140.86,142.30682619647357,-0.010166948663980602
2017-09-19,141.23,142.56682619647356,-0.009376839143709792
2017-09-20,141.49,143.19682619647355,-0.011919441525412688
2017-09-21,142.12,143.99682619647353,-0.013033802522235738
2017-09-22,142.92,144.22682619647355,-0.009060909339385526
2017-09-25,143.15,145.42682619647354,-0.015656163694293346
2017-09-26,144.35,148.98682619647354,-0.031122390582096315
2017-09-27,147.91,148.82682619647355,-0.006160355763168646
2017-09-28,147.75,149.58682619647354,-0.012279331296600748
2017-09-29,148.51,149.34258883248728,-0.00557502611275329
2017-10-02,148.67,150.1225888324873,-0.009676017738464271
2017-10-03,149.45,150.5425888324873,-0.007257672668981807
2017-10-04,149.87,151.2225888324873,-0.008944357076081988
2017-10-05,150.55,151.6625888324873,-0.007335947784170793
2017-10-06,150.99,151.30258883248732,-0.0020659846926570635
2017-10-09,150.63,151.92258883248732,-0.00850820699160515
2017-10-10,151.25,152.50258883248733,-0.008213557829258922
2017-10-11,151.83,153.25258883248733,-0.009282641443938533
2017-10-12,152.58,153.58258883248732,-0.006528011020707769
2017-10-13,152.91,154.06258883248728,-0.0074813025097254515
2017-10-16,153.39,153.02258883248732,0.0024010256937612162
2017-10-17,152.35,153.4125888324873,-0.00692634705257178
2017-10-18,152.74,153.1225888324873,-0.0024985786578219926
2017-10-19,152.45,154.7925888324873,-0.015133727332530156
2017-10-20,154.12,154.8525888324873,-0.004730878818434037
2017-10-23,154.18,154.64258883248732,-0.0029913417511937546
2017-10-24,153.97,157.73258883248732,-0.023854226069180973
2017-10-25,157.06,163.4725888324873,-0.03922730335578384
2017-10-26,162.8,161.2925888324873,0.009345817922720823
2017-10-27,160.62,158.9725888324873,0.010362863054640181
2017-10-30,158.3,157.2125888324873,0.00691681992891402
2017-10-31,156.54,158.05258883248732,-0.009570161701624835
2017-11-01,157.38,161.23258883248732,-0.02389460381666375
2017-11-02,160.56,160.2625888324873,0.0018557741371791892
2017-11-03,159.59,161.3225888324873,-0.010739902235801346
2017-11-06,160.65,159.9025888324873,0.00467416552145794
2017-11-07,159.23,160.6625888324873,-0.008916754316594444
2017-11-08,159.99,159.7225888324873,0.0016742225972379288
2017-11-09,159.05,157.89258883248732,0.007330370450386425
2017-11-10,157.22,157.99258883248731,-0.004890032109711506
2017-11-13,157.32,157.78258883248733,-0.002931811652415295
2017-11-14,157.11,158.06258883248728,-0.006026655893234811
2017-11-15,157.39,157.75258883248733,-0.002298465180006426
2017-11-16,157.08,158.95258883248732,-0.011780801094474436
2017-11-17,158.28,161.3225888324873,-0.01886027774849708
2017-11-20,160.65,160.4325888324873,0.001355155888805637
2017-11-21,159.76,160.25258883248733,-0.0030738276122468378
2017-11-22,159.58,160.23258883248732,-0.004072759712879348
2017-11-24,159.56,159.92258883248732,-0.0022672771566193406
2017-11-27,159.25,162.42258883248732,-0.019532928611052602
2017-11-28,161.75,164.23258883248732,-0.015116298477274137
2017-11-29,163.56,163.9025888324873,-0.002090197811563832
2017-11-30,163.23,163.14258883248732,0.0005357961286394097
2017-12-01,162.47,166.2225888324873,-0.022575685163158
2017-12-04,165.55,165.03258883248733,0.0031352060291429673
2017-12-05,164.36,165.4425888324873,-0.006543592191871617
2017-12-06,164.77,168.27258883248732,-0.020814969667900418
2017-12-07,167.6,170.53258883248733,-0.017196647588385572
2017-12-08,169.86,168.45258883248732,0.008354939376516546
2017-12-11,167.78,169.27258883248732,-0.008817664116689272
2017-12-12,168.6,167.09258883248728,0.009021412487802971
2017-12-13,166.42,166.1225888324873,0.0017903114176276436
2017-12-14,165.45,168.6025888324873,-0.018698341788924266
2017-12-15,167.93,170.6925888324873,-0.016184585701013776
2017-12-18,170.02,172.00258883248733,-0.01152650576915537
2017-12-19,171.33,171.77258883248732,-0.0025765975554977727
2017-12-20,171.1,172.3725888324873,-0.007382779600322742
2017-12-21,171.7,172.1825888324873,-0.002802773705283479
2017-12-22,171.51,171.77258883248732,-0.001528700442090969
2017-12-26,171.1,171.61258883248732,-0.002986895285331692
2017-12-27,170.94,172.28258883248733,-0.00779294554130916
2017-12-28,171.61,170.14258883248732,0.008624596449260613
2017-12-29,169.47,173.06252074026804,-0.020758513887935814
2018-01-02,169.91,172.22252074026804,-0.013427516507876436
2018-01-03,169.07,172.84252074026801,-0.02182634645751913
2018-01-04,169.69,173.42252074026803,-0.02152269915311722
2018-01-05,170.27,175.15252074026802,-0.027875823423108237
2018-01-08,172.0,177.23252074026806,-0.02952347976778058
2018-01-09,174.08,178.98252074026806,-0.027391058746917385
2018-01-10,175.83,182.13252074026803,-0.03460403839276893
2018-01-11,178.98,185.19252074026804,-0.03354628316216446
2018-01-12,182.04,180.46252074026802,0.008741312341538077
2018-01-16,177.31,181.62252074026802,-0.02374441629094659
2018-01-17,178.47,180.72252074026804,-0.012463973671025363
2018-01-18,177.57,181.96252074026802,-0.024139700430606092
2018-01-19,178.81,181.09252074026801,-0.012604169023312184
2018-01-22,177.94,181.46252074026802,-0.019411836261824522
2018-01-23,178.31,183.46252074026802,-0.028084868339744218
2018-01-24,180.31,176.28252074026804,0.022846730593704123
2018-01-25,173.13,182.99252074026802,-0.05389575869205321
2018-01-26,179.84,180.60252074026803,-0.0042220935629389
2018-01-29,177.45,175.16252074026804,0.01305918212449031
2018-01-30,172.01,171.85252074026803,0.0009163628153581183
2018-01-31,168.7,174.23252074026806,-0.03175366296005966
2018-02-01,171.08,170.65252074026802,0.0025049689150657972
2018-02-02,167.5,163.542520740268,0.024198472922018377
2018-02-05,160.39,163.71252074026802,-0.02029484809863291
2018-02-06,160.56,163.26252074026806,-0.016553221939819562
2018-02-07,160.11,155.65252074026802,0.028637372774515057
2018-02-08,152.5,157.03252074026804,-0.0288635800973025
2018-02-09,153.88,159.06252074026804,-0.03258165855884143
2018-02-12,155.91,159.77252074026802,-0.024175125499503625
2018-02-13,156.62,163.70252074026803,-0.04326457960598673
2018-02-14,160.55,162.15252074026802,-0.009882798817755556
2018-02-15,159.0,162.96252074026802,-0.024315534162505648
2018-02-16,159.81,161.91252074026804,-0.012985535217753696
2018-02-20,158.76,162.53252074026804,-0.023210867111921885
2018-02-21,159.38,161.16252074026804,-0.01106039252848856
2018-02-22,158.01,163.43252074026802,-0.033178957992611946
2018-02-23,160.28,165.47252074026804,-0.03137995793524184
2018-02-26,162.32,162.92252074026803,-0.0036982041373431196
2018-02-27,159.77,159.59252074026801,0.0011120775516844095
2018-02-28,156.44,156.81252074026804,-0.0023755803331868552
2018-03-01,153.66,154.06252074026804,-0.0026127103356088366
2018-03-02,150.91,158.77252074026802,-0.04952066455586557
2018-03-05,155.62,158.72252074026804,-0.019546821243753842
2018-03-06,155.57,158.89252074026803,-0.020910491726033875
2018-03-07,155.74,159.56252074026804,-0.023956256911297102
2018-03-08,156.41,164.26252074026806,-0.047804701309098196
2018-03-09,161.11,163.03252074026804,-0.01179225305195919
2018-03-12,159.88,162.06252074026804,-0.013467152863590792
2018-03-13,158.91,160.16252074026804,-0.00782031110948378
2018-03-14,157.01,158.542520740268,-0.009666307392567908
2018-03-15,155.39,160.25252074026804,-0.03034286585824797
2018-03-16,157.1,159.19252074026804,-0.013144592035715719
2018-03-19,156.04,160.292520740268,-0.02652975148577663
2018-03-20,157.14,161.01252074026806,-0.02405105343648961
2018-03-21,157.86,154.21252074026802,0.02365228998412694
2018-03-22,151.06,148.042520740268,0.020382517432447678
2018-03-23,144.89,152.70252074026803,-0.051161701210920896
2018-03-26,149.55,150.46252074026802,-0.006064771052475049
2018-03-27,147.31,150.11252074026802,-0.01866946692019833
2018-03-28,146.96,151.09252074026801,-0.02735092855702581
2018-03-29,147.94,156.4898553583169,-0.054635205194229264
2018-04-02,142.67,158.5198553583169,-0.09998656207760248
2018-04-03,144.7,159.5198553583169,-0.09290288864059115
2018-04-04,145.7,159.78985535831688,-0.08817740855150935
2018-04-05,145.97,155.1298553583169,-0.059046373357079296
2018-04-06,141.31,155.1998553583169,-0.08949657411889189
2018-04-09,141.38,158.1098553583169,-0.10581159106371218
2018-04-10,144.29,155.1898553583169,-0.07023561774157394
2018-04-11,141.37,157.3498553583169,-0.10155621256802283
2018-04-12,143.53,155.4498553583169,-0.07667974557352442
2018-04-13,141.63,157.4098553583169,-0.10024693385555006
2018-04-16,143.59,157.8898553583169,-0.09056855062578062
2018-04-17,144.07,158.4398553583169,-0.09069596362492882
2018-04-18,144.62,159.3998553583169,-0.09272188688686744
2018-04-19,145.58,157.50985535831688,-0.07574037403042377
2018-04-20,143.69,159.3098553583169,-0.0980470123658389
2018-04-23,145.49,156.4798553583169,-0.07023175815923188
2018-04-24,142.66,155.25985535831688,-0.08115333696040283
2018-04-25,141.44,155.9998553583169,-0.09333249268003674
2018-04-26,142.18,155.5598553583169,-0.08601097839476457
2018-04-27,141.74,154.0298553583169,-0.07978878724340299
2018-04-30,140.21,152.8698553583169,-0.0828145963024759
2018-05-01,139.05,146.8098553583169,-0.0528565016250272
2018-05-02,132.99,145.3098553583169,-0.08478334334541582
2018-05-03,131.49,148.3898553583169,-0.11388821235460356
2018-05-04,134.57,147.9198553583169,-0.09025059770359156
2018-05-07,134.1,148.1298553583169,-0.09471321850939196
2018-05-08,134.31,148.0598553583169,-0.09286687012520123
2018-05-09,134.24,149.3298553583169,-0.10105049202725602
2018-05-10,135.51,150.8898553583169,-0.10192769634376342
2018-05-11,137.07,152.7798553583169,-0.10282674585253626
2018-05-14,138.96,151.9798553583169,-0.08566829681223542
2018-05-15,138.16,153.7298553583169,-0.10128062191970688
2018-05-16,139.91,155.2698553583169,-0.0989236147793846
2018-05-17,141.45,154.8298553583169,-0.08641650750982377
2018-05-18,141.01,156.3098553583169,-0.09788157837677147
2018-05-21,142.49,158.0598553583169,-0.09850607115273191
2018-05-22,144.24,155.9898553583169,-0.07532448396292735
2018-05-23,142.17,156.4398553583169,-0.09121623978514037
2018-05-24,142.62,156.0498553583169,-0.08606131244069193
2018-05-25,142.23,150.0898553583169,-0.052367665619722836
2018-05-29,136.27,153.3298553583169,-0.11126244995437895
2018-05-30,139.51,152.4498553583169,-0.08487942037008289
2018-05-31,138.63,154.0698553583169,-0.10021334363174905
2018-06-01,140.25,154.1198553583169,-0.08999395519850795
2018-06-04,140.3,153.4798553583169,-0.08587351954135591
2018-06-05,139.66,155.8198553583169,-0.10370857629893415
2018-06-06,142.0,155.8898553583169,-0.08910044419754393
2018-06-07,142.07,156.4498553583169,-0.09191351008527782
2018-06-08,142.63,161.2798553583169,-0.11563660766487138
2018-06-11,147.46,160.6898553583169,-0.08233161532702904
2018-06-12,146.87,159.9798553583169,-0.08194691343453175
2018-06-13,146.16,161.4698553583169,-0.09481556371214228
2018-06-14,147.65,161.1498553583169,-0.08377206003877535
2018-06-15,147.33,162.5698553583169,-0.09374342693931181
2018-06-18,148.75,162.1198553583169,-0.08246895686383926
2018-06-19,148.3,160.7698553583169,-0.07756339228224485
2018-06-20,146.95,160.2698553583169,-0.08310892481020582
2018-06-21,146.45,160.17985535831693,-0.08571524382765683
2018-06-22,146.36,158.5898553583169,-0.07711625268012778
2018-06-25,144.77,155.5498553583169,-0.0693016096574629
2018-06-26,141.73,152.17985535831693,-0.06866779662598643
2018-06-27,138.36,152.3098553583169,-0.09158865869512589
2018-06-28,138.49,153.6998553583169,-0.09895816312161465
2018-06-29,139.88,157.02282392026578,-0.10917409006075895
2018-07-02,140.87,155.39282392026578,-0.09345878113211736
2018-07-03,139.24,157.12282392026577,-0.11381429810185095
2018-07-05,140.97,157.83282392026578,-0.10683977832636748
2018-07-06,141.68,161.9128239202658,-0.1249612194413302
2018-07-09,145.76,160.9828239202658,-0.09456178957207018
2018-07-10,144.83,159.04282392026576,-0.08936476082310496
2018-07-11,142.89,158.42282392026578,-0.09804662949376197
2018-07-12,142.27,158.1628239202658,-0.10048394133553018
2018-07-13,142.01,158.39282392026578,-0.10343160450572453
2018-07-16,142.24,159.11282392026578,-0.1060431428752785
2018-07-17,142.96,161.36282392026578,-0.11404624357193427
2018-07-18,145.21,157.42282392026578,-0.07757975378749105
2018-07-19,141.27,155.68282392026578,-0.09257812491664086
2018-07-20,139.53,159.17282392026578,-0.1234056382018166
2018-07-23,143.02,158.61282392026578,-0.09830746048695438
2018-07-24,142.46,161.40282392026577,-0.11736364618765072
2018-07-25,145.25,164.58282392026578,-0.11746562283821194
2018-07-26,148.43,164.90282392026577,-0.0998941287277818
2018-07-27,148.75,163.12282392026577,-0.08811044080067665
2018-07-30,146.97,161.8228239202658,-0.09178448107903592
2018-07-31,145.67,159.03282392026577,-0.08402557151953416
2018-08-01,142.88,156.3828239202658,-0.08634467380605959
2018-08-02,140.23,157.01282392026582,-0.10688823690470328
2018-08-03,140.86,156.6028239202658,-0.1005270756054899
2018-08-06,140.45,156.92282392026578,-0.10497404717006509
2018-08-07,140.77,157.61282392026578,-0.10686201478622281
2018-08-08,141.46,155.81282392026577,-0.09211580638324446
2018-08-09,139.66,153.27282392026578,-0.08881433493616142
2018-08-10,137.12,152.42282392026578,-0.10039719463714225
2018-08-13,136.27,154.81282392026577,-0.11977576179229177
2018-08-14,138.66,153.4128239202658,-0.0961642158932774
2018-08-15,137.26,154.86282392026578,-0.11366720220295712
2018-08-16,138.71,155.62282392026577,-0.10867829984200228
2018-08-17,139.47,157.33282392026578,-0.11353526540220515
2018-08-20,141.18,158.03282392026577,-0.10664128819699337
2018-08-21,141.88,157.11282392026578,-0.09695468224793913
2018-08-22,140.96,155.14282392026578,-0.0914178533165988
2018-08-23,138.99,157.40282392026577,-0.11697899352551
2018-08-24,141.25,160.3528239202658,-0.11912995015145178
2018-08-27,144.2,160.1628239202658,-0.09966622421825311
2018-08-28,144.01,159.96282392026578,-0.09972832142684318
2018-08-29,143.81,158.18282392026578,-0.09086210224386049
2018-08-30,142.03,158.11282392026578,-0.10171739092065135
2018-08-31,141.96,159.27282392026578,-0.10869917098307247
2018-09-04,143.12,160.0728239202658,-0.10590694600796313
2018-09-05,143.92,159.34282392026577,-0.09679020078107359
2018-09-06,143.19,158.6328239202658,-0.09734948630825535
2018-09-07,142.48,159.3228239202658,-0.10571507274246472
2018-09-10,143.17,158.8828239202658,-0.0988956737586133
2018-09-11,142.73,157.56282392026577,-0.09413910941182346
2018-09-12,141.41,159.52282392026578,-0.1135437768411065
2018-09-13,143.37,163.62282392026577,-0.12377749897615187
2018-09-14,147.47,160.2328239202658,-0.07965174430562838
2018-09-17,144.08,162.1628239202658,-0.11151029245246102
2018-09-18,146.01,164.58282392026578,-0.11284788702655646
2018-09-19,148.43,165.5728239202658,-0.10353645915057397
2018-09-20,149.42,166.14282392026578,-0.10065330253620408
2018-09-21,149.99,164.87282392026577,-0.09026850857763713
2018-09-24,148.72,164.1928239202658,-0.09423568917835046
2018-09-25,148.04,162.80282392026578,-0.09067916369494933
2018-09-26,146.65,165.14282392026578,-0.11198079021099017
2018-09-27,148.99,163.81282392026577,-0.09048634634050767
2018-09-28,147.66,164.84206434316354,-0.10423349411224558
2018-10-01,148.83,164.76206434316353,-0.09669740669175209
2018-10-02,148.75,166.50206434316354,-0.10661768316923825
2018-10-03,150.49,167.98206434316353,-0.1041305475769706
2018-10-04,151.97,165.76206434316353,-0.08320398516883187
2018-10-05,149.75,167.03206434316354,-0.10346554963038679
2018-10-08,151.02,165.03206434316354,-0.08490510252618055
2018-10-09,149.02,159.55206434316355,-0.06601020417079184
2018-10-10,143.54,151.39206434316353,-0.05186575912833247
2018-10-11,135.38,151.79206434316353,-0.10812201819760492
2018-10-12,135.78,151.75206434316354,-0.10525105152471081
2018-10-15,135.74,153.02206434316355,-0.11293838190816197
2018-10-16,137.01,154.38206434316353,-0.11252644157256875
2018-10-17,138.37,150.01206434316353,-0.07760752039603602
2018-10-18,134.0,151.87206434316357,-0.11767841847978455
2018-10-19,135.86,149.18206434316355,-0.08930071052320865
2018-10-22,133.17,148.32206434316353,-0.10215650928446596
2018-10-23,132.31,138.60206434316353,-0.04539661348466695
2018-10-24,122.59,142.20206434316353,-0.13791687507317396
2018-10-25,126.19,138.01206434316353,-0.08565964431753059
2018-10-26,122.0,139.10206434316353,-0.12294615772899598
2018-10-29,123.09,142.61206434316355,-0.13688929076987577
2018-10-30,126.6,143.25206434316354,-0.11624310211176536
2018-10-31,127.24,145.83206434316355,-0.12748955057931421
2018-11-01,129.82,142.46206434316355,-0.08873986489983232
2018-11-02,126.45,142.82206434316353,-0.1146325983905806
2018-11-05,126.81,143.56206434316354,-0.11668865601653822
2018-11-06,127.55,145.58206434316355,-0.1238618536185796
2018-11-07,129.57,145.81206434316354,-0.11139040117379051
2018-11-08,129.8,143.67206434316353,-0.0965536648100902
2018-11-09,127.66,141.07206434316353,-0.0950724327003406
2018-11-12,125.06,142.49206434316355,-0.12233708890048722
2018-11-13,126.48,140.88206434316353,-0.10222780600433756
2018-11-14,124.87,142.67206434316353,-0.12477610403354722
2018-11-15,126.66,142.54206434316353,-0.11142019316437135
2018-11-16,126.53,141.97206434316354,-0.10876832998524422
2018-11-19,125.96,138.22206434316354,-0.08871278548351402
2018-11-20,122.21,139.65206434316354,-0.12489657367544238
2018-11-21,123.64,139.62206434316354,-0.114466609689159
2018-11-23,123.61,143.98206434316353,-0.14149029211450403
2018-11-26,127.97,142.19206434316354,-0.10002009893351216
2018-11-27,126.18,148.35206434316353,-0.14945571833685967
2018-11-28,132.34,143.59206434316354,-0.0783613244550394
2018-11-29,127.58,145.76206434316353,-0.12473797229132277
2018-11-30,129.75,146.97206434316354,-0.1171791688449848
2018-12-03,130.96,137.44206434316354,-0.047162157918257064
2018-12-04,121.43,135.34206434316354,-0.1027918733963531
2018-12-06,119.33,131.83206434316355,-0.09483325930951236
2018-12-07,115.82,128.47206434316354,-0.09848105428872411
2018-12-10,112.46,127.63206434316353,-0.11887345410609751
2018-12-11,111.62,128.72206434316354,-0.13286039522774196
2018-12-12,112.71,128.18206434316355,-0.12070381626670013
2018-12-13,112.17,126.20206434316354,-0.11118728062171879
2018-12-14,110.19,124.67206434316354,-0.11616126210360356
2018-12-17,108.66,124.41206434316354,-0.12661203257358467
2018-12-18,108.4,121.48206434316354,-0.1076872080985487
2018-12-19,105.47,120.39206434316354,-0.12394558083687257
2018-12-20,104.38,116.32206434316353,-0.10266379306967133
2018-12-21,100.31,113.59206434316354,-0.11692774860608401
2018-12-24,97.58,118.71206434316353,-0.17801109314447283
2018-12-26,102.7,120.09206434316354,-0.14482276108990555
2018-12-27,104.08,119.16206434316354,-0.12656766586159607
2018-12-28,103.15,120.38206434316353,-0.1431447818841307
2018-12-31,104.37,111.18274881516588,-0.061275232783564504
2019-01-02,107.96,108.32274881516588,-0.003348777787986701
2019-01-03,105.1,113.95274881516588,-0.0776878917552507
2019-01-04,110.73,114.46274881516588,-0.03261103593793213
2019-01-07,111.24,115.16274881516588,-0.034062653553553424
2019-01-08,111.94,116.32274881516588,-0.0376774866464854
2019-01-09,113.1,116.66274881516588,-0.030538872530858296
2019-01-10,113.44,116.66274881516588,-0.027624488946954573
2019-01-11,113.44,117.26274881516588,-0.03259985676432886
2019-01-14,114.04,118.40274881516588,-0.036846685223300035
2019-01-15,115.18,121.48274881516588,-0.05188184229149606
2019-01-16,118.26,121.81274881516588,-0.02916565671263749
2019-01-17,118.59,124.33274881516587,-0.04618854541455597
2019-01-18,121.11,122.50274881516587,-0.01136912296774073
2019-01-22,119.28,122.03274881516587,-0.02255745971382861
2019-01-23,118.81,123.00274881516587,-0.03408662697015208
2019-01-24,119.78,124.34274881516588,-0.03669493282594505
2019-01-25,121.12,125.01274881516588,-0.03113881465738655
2019-01-28,121.79,124.60274881516588,-0.022573730049393004
2019-01-29,121.38,123.40274881516588,-0.016391440503449206
2019-01-30,120.18,129.82274881516588,-0.07427626439257318
2019-01-31,126.6,130.11274881516587,-0.0269977296395143
2019-02-01,126.89,130.3127488151659,-0.02626564819088173
2019-02-04,127.09,128.89274881516587,-0.013986425394271307
2019-02-05,125.67,129.91274881516588,-0.03265844848839494
2019-02-06,126.69,128.44274881516588,-0.01364614843059897
2019-02-07,125.22,128.79274881516588,-0.027740294760640882
