date,NOV,dcf,Deviation
2001-02-01,15.83,,
2001-02-02,15.89,,
2001-02-05,16.43,,
2001-02-06,17.45,,
2001-02-07,17.59,,
2001-02-08,17.63,,
2001-02-09,17.77,,
2001-02-12,17.7,,
2001-02-13,18.01,,
2001-02-14,18.26,,
2001-02-15,17.98,,
2001-02-16,18.06,,
2001-02-20,18.03,,
2001-02-21,17.9,,
2001-02-22,18.03,,
2001-02-23,16.88,,
2001-02-26,17.47,,
2001-02-27,16.91,,
2001-02-28,16.32,,
2001-03-01,16.61,,
2001-03-02,17.32,,
2001-03-05,17.43,,
2001-03-06,17.47,,
2001-03-07,17.9,,
2001-03-08,18.03,,
2001-03-09,18.01,,
2001-03-12,17.75,,
2001-03-13,17.54,,
2001-03-14,17.29,,
2001-03-15,16.68,,
2001-03-16,16.98,,
2001-03-19,17.58,,
2001-03-20,18.03,,
2001-03-21,17.52,,
2001-03-22,16.89,,
2001-03-23,17.25,,
2001-03-26,17.68,,
2001-03-27,16.71,,
2001-03-28,16.26,,
2001-03-29,15.17,,
2001-03-30,15.61,,
2001-04-02,14.47,,
2001-04-03,13.98,,
2001-04-04,14.44,,
2001-04-05,15.15,,
2001-04-06,15.33,,
2001-04-09,15.86,,
2001-04-10,16.33,,
2001-04-11,16.18,,
2001-04-12,16.43,,
2001-04-16,16.52,,
2001-04-17,16.63,,
2001-04-18,15.69,,
2001-04-19,15.23,,
2001-04-20,15.78,,
2001-04-23,16.38,,
2001-04-24,16.59,,
2001-04-25,17.06,,
2001-04-26,17.52,,
2001-04-27,17.49,,
2001-04-30,17.83,,
2001-05-01,17.59,,
2001-05-02,15.83,,
2001-05-03,15.1,,
2001-05-04,15.78,,
2001-05-07,15.38,,
2001-05-08,15.1,,
2001-05-09,15.78,,
2001-05-10,15.58,,
2001-05-11,15.28,,
2001-05-14,15.55,,
2001-05-15,15.78,,
2001-05-16,16.3,,
2001-05-17,16.91,,
2001-05-18,16.95,,
2001-05-21,16.86,,
2001-05-22,16.63,,
2001-05-23,16.29,,
2001-05-24,15.87,,
2001-05-25,16.06,,
2001-05-29,15.73,,
2001-05-30,15.43,,
2001-05-31,15.55,,
2001-06-01,15.42,,
2001-06-04,15.73,,
2001-06-05,15.44,,
2001-06-06,14.87,,
2001-06-07,14.54,,
2001-06-08,14.25,,
2001-06-11,14.09,,
2001-06-12,14.5,,
2001-06-13,14.79,,
2001-06-14,14.59,,
2001-06-15,14.5,,
2001-06-18,14.01,,
2001-06-19,14.14,,
2001-06-20,14.52,,
2001-06-21,13.92,,
2001-06-22,13.75,,
2001-06-25,13.89,,
2001-06-26,14.22,,
2001-06-27,13.48,,
2001-06-28,12.33,,
2001-06-29,12.08,,
2001-07-02,11.61,,
2001-07-03,11.39,,
2001-07-05,11.34,,
2001-07-06,11.34,,
2001-07-09,10.87,,
2001-07-10,10.73,,
2001-07-11,10.19,,
2001-07-12,9.22,,
2001-07-13,9.33,,
2001-07-16,8.13,,
2001-07-17,8.28,,
2001-07-18,8.27,,
2001-07-19,8.32,,
2001-07-20,8.59,,
2001-07-23,8.8,,
2001-07-24,8.29,,
2001-07-25,8.79,,
2001-07-26,8.78,,
2001-07-27,8.69,,
2001-07-30,8.54,,
2001-07-31,8.57,,
2001-08-01,8.47,,
2001-08-02,8.57,,
2001-08-03,8.14,,
2001-08-06,8.12,,
2001-08-07,7.8,,
2001-08-08,7.37,,
2001-08-09,7.25,,
2001-08-10,7.55,,
2001-08-13,7.6,,
2001-08-14,7.62,,
2001-08-15,8.46,,
2001-08-16,8.29,,
2001-08-17,8.23,,
2001-08-20,7.87,,
2001-08-21,7.77,,
2001-08-22,7.79,,
2001-08-23,7.51,,
2001-08-24,7.61,,
2001-08-27,7.66,,
2001-08-28,7.2,,
2001-08-29,7.2,,
2001-08-30,6.98,,
2001-08-31,7.01,,
2001-09-04,6.88,,
2001-09-05,6.77,,
2001-09-06,6.85,,
2001-09-07,6.96,,
2001-09-10,7.08,,
2001-09-17,6.81,,
2001-09-18,6.24,,
2001-09-19,6.06,,
2001-09-20,5.85,,
2001-09-21,6.31,,
2001-09-24,6.27,,
2001-09-25,6.05,,
2001-09-26,5.82,,
2001-09-27,6.2,,
2001-09-28,6.54,,
2001-10-01,6.24,,
2001-10-02,6.25,,
2001-10-03,6.45,,
2001-10-04,7.02,,
2001-10-05,7.06,,
2001-10-08,6.97,,
2001-10-09,7.23,,
2001-10-10,7.68,,
2001-10-11,7.82,,
2001-10-12,7.84,,
2001-10-15,7.64,,
2001-10-16,7.91,,
2001-10-17,7.89,,
2001-10-18,7.6,,
2001-10-19,7.89,,
2001-10-22,8.07,,
2001-10-23,8.11,,
2001-10-24,7.89,,
2001-10-25,8.45,,
2001-10-26,8.84,,
2001-10-29,9.03,,
2001-10-30,8.44,,
2001-10-31,8.35,,
2001-11-01,8.17,,
2001-11-02,8.12,,
2001-11-05,7.89,,
2001-11-06,7.66,,
2001-11-07,7.75,,
2001-11-08,8.05,,
2001-11-09,8.57,,
2001-11-12,8.57,,
2001-11-13,8.89,,
2001-11-14,7.98,,
2001-11-15,6.8,,
2001-11-16,6.99,,
2001-11-19,7.44,,
2001-11-20,7.73,,
2001-11-21,7.34,,
2001-11-23,7.55,,
2001-11-26,7.39,,
2001-11-27,7.62,,
2001-11-28,7.39,,
2001-11-29,7.58,,
2001-11-30,7.55,,
2001-12-03,7.68,,
2001-12-04,7.87,,
2001-12-05,8.34,,
2001-12-06,7.87,,
2001-12-07,8.03,,
2001-12-10,7.98,,
2001-12-11,7.96,,
2001-12-12,7.96,,
2001-12-13,8.16,,
2001-12-14,8.37,,
2001-12-17,8.24,,
2001-12-18,8.29,,
2001-12-19,8.68,,
2001-12-20,8.47,,
2001-12-21,8.74,,
2001-12-24,8.96,,
2001-12-26,9.4,,
2001-12-27,9.32,,
2001-12-28,9.5,,
2001-12-31,9.29,,
2002-01-02,8.9,,
2002-01-03,8.59,,
2002-01-04,8.68,,
2002-01-07,8.69,,
2002-01-08,8.47,,
2002-01-09,8.36,,
2002-01-10,8.13,,
2002-01-11,7.66,,
2002-01-14,7.53,,
2002-01-15,7.8,,
2002-01-16,7.66,,
2002-01-17,7.73,,
2002-01-18,7.89,,
2002-01-22,7.87,,
2002-01-23,8.25,,
2002-01-24,8.44,,
2002-01-25,8.52,,
2002-01-28,8.13,,
2002-01-29,8.05,,
2002-01-30,8.35,,
2002-01-31,8.59,,
2002-02-01,8.4,,
2002-02-04,8.1,,
2002-02-05,8.07,,
2002-02-06,8.22,,
2002-02-07,7.82,,
2002-02-08,8.11,,
2002-02-11,8.28,,
2002-02-12,8.47,,
2002-02-13,8.42,,
2002-02-14,8.61,,
2002-02-15,8.62,,
2002-02-19,8.59,,
2002-02-20,8.5,,
2002-02-21,8.7,,
2002-02-22,8.88,,
2002-02-25,9.41,,
2002-02-26,9.56,,
2002-02-27,9.41,,
2002-02-28,9.43,,
2002-03-01,9.52,,
2002-03-04,10.33,,
2002-03-05,10.09,,
2002-03-06,10.26,,
2002-03-07,10.53,,
2002-03-08,10.39,,
2002-03-11,10.52,,
2002-03-12,10.45,,
2002-03-13,10.27,,
2002-03-14,9.91,,
2002-03-15,10.23,,
2002-03-18,11.07,,
2002-03-19,11.09,,
2002-03-20,11.38,,
2002-03-21,11.5,,
2002-03-22,10.92,,
2002-03-25,10.64,,
2002-03-26,10.37,,
2002-03-27,11.0,,
2002-03-28,11.42,,
2002-04-01,11.74,,
2002-04-02,11.65,,
2002-04-03,11.22,,
2002-04-04,10.83,,
2002-04-05,10.95,,
2002-04-08,10.94,,
2002-04-09,10.53,,
2002-04-10,10.55,,
2002-04-11,10.63,,
2002-04-12,10.47,,
2002-04-15,10.73,,
2002-04-16,11.22,,
2002-04-17,11.48,,
2002-04-18,11.61,,
2002-04-19,11.65,,
2002-04-22,11.68,,
2002-04-23,11.97,,
2002-04-24,11.86,,
2002-04-25,12.23,,
2002-04-26,12.11,,
2002-04-29,11.97,,
2002-04-30,11.98,,
2002-05-01,12.24,,
2002-05-02,12.6,,
2002-05-03,12.8,,
2002-05-06,12.08,,
2002-05-07,11.8,,
2002-05-08,12.34,,
2002-05-09,12.0,,
2002-05-10,11.96,,
2002-05-13,12.32,,
2002-05-14,12.29,,
2002-05-15,11.57,,
2002-05-16,11.65,,
2002-05-17,11.21,,
2002-05-20,11.15,,
2002-05-21,11.07,,
2002-05-22,11.41,,
2002-05-23,11.29,,
2002-05-24,11.16,,
2002-05-28,11.27,,
2002-05-29,11.3,,
2002-05-30,11.27,,
2002-05-31,11.51,,
2002-06-03,10.85,,
2002-06-04,10.89,,
2002-06-05,10.57,,
2002-06-06,10.47,,
2002-06-07,10.86,,
2002-06-10,10.42,,
2002-06-11,10.14,,
2002-06-12,10.3,,
2002-06-13,10.62,,
2002-06-14,10.76,,
2002-06-17,10.83,,
2002-06-18,10.58,,
2002-06-19,10.43,,
2002-06-20,10.28,,
2002-06-21,10.0,,
2002-06-24,10.14,,
2002-06-25,10.11,,
2002-06-26,9.82,,
2002-06-27,9.54,,
2002-06-28,9.49,,
2002-07-01,9.45,,
2002-07-02,9.16,,
2002-07-03,9.16,,
2002-07-05,9.5,,
2002-07-08,9.13,,
2002-07-09,9.04,,
2002-07-10,8.99,,
2002-07-11,8.43,,
2002-07-12,8.48,,
2002-07-15,8.22,,
2002-07-16,8.3,,
2002-07-17,8.33,,
2002-07-18,8.51,,
2002-07-19,8.05,,
2002-07-22,7.42,,
2002-07-23,7.26,,
2002-07-24,7.84,,
2002-07-25,7.64,,
2002-07-26,7.53,,
2002-07-29,7.84,,
2002-07-30,7.94,,
2002-07-31,7.79,,
2002-08-01,7.33,,
2002-08-02,7.15,,
2002-08-05,6.98,,
2002-08-06,7.28,,
2002-08-07,7.17,,
2002-08-08,7.66,,
2002-08-09,8.14,,
2002-08-12,8.35,,
2002-08-13,8.07,,
2002-08-14,8.21,,
2002-08-15,8.79,,
2002-08-16,8.55,,
2002-08-19,8.66,,
2002-08-20,8.32,,
2002-08-21,8.39,,
2002-08-22,8.82,,
2002-08-23,8.57,,
2002-08-26,8.73,,
2002-08-27,8.46,,
2002-08-28,8.33,,
2002-08-29,8.43,,
2002-08-30,8.53,,
2002-09-03,8.01,,
2002-09-04,8.01,,
2002-09-05,7.94,,
2002-09-06,8.23,,
2002-09-09,8.33,,
2002-09-10,8.68,,
2002-09-11,8.76,,
2002-09-12,8.38,,
2002-09-13,8.53,,
2002-09-16,8.55,,
2002-09-17,8.15,,
2002-09-18,8.27,,
2002-09-19,7.98,,
2002-09-20,8.05,,
2002-09-23,8.06,,
2002-09-24,7.81,,
2002-09-25,8.35,,
2002-09-26,8.81,,
2002-09-27,8.59,,
2002-09-30,8.74,,
2002-10-01,9.0,,
2002-10-02,9.14,,
2002-10-03,8.95,,
2002-10-04,8.75,,
2002-10-07,8.62,,
2002-10-08,8.51,,
2002-10-09,8.3,,
2002-10-10,8.41,,
2002-10-11,8.81,,
2002-10-14,9.35,,
2002-10-15,10.02,,
2002-10-16,9.64,,
2002-10-17,10.04,,
2002-10-18,9.94,,
2002-10-21,9.91,,
2002-10-22,9.61,,
2002-10-23,9.9,,
2002-10-24,9.51,,
2002-10-25,9.02,,
2002-10-28,9.22,,
2002-10-29,8.87,,
2002-10-30,9.53,,
2002-10-31,9.4,,
2002-11-01,9.86,,
2002-11-04,9.69,,
2002-11-05,9.63,,
2002-11-06,9.86,,
2002-11-07,9.67,,
2002-11-08,9.52,,
2002-11-11,9.41,,
2002-11-12,9.19,,
2002-11-13,8.96,,
2002-11-14,9.4,,
2002-11-15,9.18,,
2002-11-18,9.3,,
2002-11-19,9.19,,
2002-11-20,9.82,,
2002-11-21,9.97,,
2002-11-22,9.68,,
2002-11-25,9.64,,
2002-11-26,9.29,,
2002-11-27,9.63,,
2002-11-29,9.81,,
2002-12-02,10.18,,
2002-12-03,10.0,,
2002-12-04,9.69,,
2002-12-05,9.73,,
2002-12-06,9.91,,
2002-12-09,9.94,,
2002-12-10,9.99,,
2002-12-11,10.0,,
2002-12-12,10.32,,
2002-12-13,10.13,,
2002-12-16,10.45,,
2002-12-17,10.37,,
2002-12-18,10.01,,
2002-12-19,10.09,,
2002-12-20,10.49,,
2002-12-23,10.41,,
2002-12-24,10.25,,
2002-12-26,10.13,,
2002-12-27,9.82,,
2002-12-30,9.73,,
2002-12-31,9.85,,
2003-01-02,10.18,,
2003-01-03,10.06,,
2003-01-06,10.04,,
2003-01-07,9.58,,
2003-01-08,9.13,,
2003-01-09,9.08,,
2003-01-10,9.09,,
2003-01-13,8.83,,
2003-01-14,8.8,,
2003-01-15,9.12,,
2003-01-16,9.38,,
2003-01-17,9.07,,
2003-01-21,8.88,,
2003-01-22,9.16,,
2003-01-23,9.51,,
2003-01-24,9.12,,
2003-01-27,8.73,,
2003-01-28,8.97,,
2003-01-29,9.03,,
2003-01-30,9.09,,
2003-01-31,9.21,,
2003-02-03,9.27,,
2003-02-04,9.5,,
2003-02-05,9.47,,
2003-02-06,9.46,,
2003-02-07,9.28,,
2003-02-10,9.52,,
2003-02-11,9.5,,
2003-02-12,9.04,,
2003-02-13,9.13,,
2003-02-14,9.08,,
2003-02-18,9.59,,
2003-02-19,9.59,,
2003-02-20,9.74,,
2003-02-21,10.05,,
2003-02-24,10.35,,
2003-02-25,10.37,,
2003-02-26,10.57,,
2003-02-27,10.2,,
2003-02-28,10.14,,
2003-03-03,10.08,,
2003-03-04,10.24,,
2003-03-05,10.15,,
2003-03-06,10.39,,
2003-03-07,10.32,,
2003-03-10,10.23,,
2003-03-11,9.94,,
2003-03-12,9.63,,
2003-03-13,9.65,,
2003-03-14,9.84,,
2003-03-17,9.74,,
2003-03-18,10.29,,
2003-03-19,10.1,,
2003-03-20,10.46,,
2003-03-21,10.13,,
2003-03-24,9.83,,
2003-03-25,9.87,,
2003-03-26,9.82,,
2003-03-27,10.01,,
2003-03-28,10.25,,
2003-03-31,10.09,,
2003-04-01,10.15,,
2003-04-02,10.3,,
2003-04-03,10.13,,
2003-04-04,10.03,,
2003-04-07,9.91,,
2003-04-08,9.8,,
2003-04-09,9.8,,
2003-04-10,10.05,,
2003-04-11,10.05,,
2003-04-14,9.93,,
2003-04-15,9.72,,
2003-04-16,9.56,,
2003-04-17,9.72,,
2003-04-21,9.96,,
2003-04-22,9.97,,
2003-04-23,9.74,,
2003-04-24,9.76,,
2003-04-25,9.71,,
2003-04-28,9.55,,
2003-04-29,9.26,,
2003-04-30,9.46,,
2003-05-01,9.42,,
2003-05-02,9.79,,
2003-05-05,9.72,,
2003-05-06,9.62,,
2003-05-07,10.0,,
2003-05-08,10.28,,
2003-05-09,10.45,,
2003-05-12,10.63,,
2003-05-13,10.83,,
2003-05-14,11.08,,
2003-05-15,10.97,,
2003-05-16,10.96,,
2003-05-19,10.78,,
2003-05-20,10.53,,
2003-05-21,11.17,,
2003-05-22,10.94,,
2003-05-23,10.83,,
2003-05-27,11.12,,
2003-05-28,10.89,,
2003-05-29,10.63,,
2003-05-30,10.96,,
2003-06-02,10.92,,
2003-06-03,10.82,,
2003-06-04,10.82,,
2003-06-05,10.83,,
2003-06-06,10.71,,
2003-06-09,10.78,,
2003-06-10,10.75,,
2003-06-11,11.06,,
2003-06-12,10.83,,
2003-06-13,10.46,,
2003-06-16,10.14,,
2003-06-17,9.85,,
2003-06-18,9.94,,
2003-06-19,10.22,,
2003-06-20,10.06,,
2003-06-23,10.01,,
2003-06-24,10.02,,
2003-06-25,10.22,,
2003-06-26,9.9,,
2003-06-27,9.93,,
2003-06-30,9.92,,
2003-07-01,9.62,,
2003-07-02,9.53,,
2003-07-03,9.72,,
2003-07-07,9.39,,
2003-07-08,9.51,,
2003-07-09,9.83,,
2003-07-10,9.4,,
2003-07-11,9.43,,
2003-07-14,9.27,,
2003-07-15,9.24,,
2003-07-16,9.16,,
2003-07-17,9.17,,
2003-07-18,9.68,,
2003-07-21,9.47,,
2003-07-22,9.23,,
2003-07-23,9.06,,
2003-07-24,8.98,,
2003-07-25,8.72,,
2003-07-28,8.52,,
2003-07-29,8.15,,
2003-07-30,8.32,,
2003-07-31,8.3,,
2003-08-01,8.38,,
2003-08-04,8.17,,
2003-08-05,8.05,,
2003-08-06,8.21,,
2003-08-07,8.58,,
2003-08-08,8.6,,
2003-08-11,8.76,,
2003-08-12,8.85,,
2003-08-13,8.74,,
2003-08-14,8.65,,
2003-08-15,8.66,,
2003-08-18,8.66,,
2003-08-19,8.68,,
2003-08-20,8.97,,
2003-08-21,8.99,,
2003-08-22,8.7,,
2003-08-25,8.65,,
2003-08-26,8.69,,
2003-08-27,8.68,,
2003-08-28,8.88,,
2003-08-29,8.83,,
2003-09-02,8.64,,
2003-09-03,8.61,,
2003-09-04,8.64,,
2003-09-05,8.7,,
2003-09-08,8.81,,
2003-09-09,8.58,,
2003-09-10,8.22,,
2003-09-11,8.21,,
2003-09-12,8.18,,
2003-09-15,8.23,,
2003-09-16,8.32,,
2003-09-17,8.14,,
2003-09-18,8.2,,
2003-09-19,8.3,,
2003-09-22,8.28,,
2003-09-23,8.26,,
2003-09-24,8.49,,
2003-09-25,8.43,,
2003-09-26,8.08,,
2003-09-29,8.18,,
2003-09-30,8.18,,
2003-10-01,8.3,,
2003-10-02,8.35,,
2003-10-03,8.52,,
2003-10-06,8.54,,
2003-10-07,8.61,,
2003-10-08,8.6,,
2003-10-09,8.56,,
2003-10-10,8.61,,
2003-10-13,8.57,,
2003-10-14,8.35,,
2003-10-15,8.21,,
2003-10-16,8.39,,
2003-10-17,8.39,,
2003-10-20,8.37,,
2003-10-21,8.56,,
2003-10-22,8.24,,
2003-10-23,8.3,,
2003-10-24,8.21,,
2003-10-27,8.12,,
2003-10-28,8.29,,
2003-10-29,8.41,,
2003-10-30,8.28,,
2003-10-31,8.6,,
2003-11-03,8.42,,
2003-11-04,8.43,,
2003-11-05,8.54,,
2003-11-06,8.65,,
2003-11-07,8.72,,
2003-11-10,8.65,,
2003-11-11,8.65,,
2003-11-12,8.68,,
2003-11-13,8.81,,
2003-11-14,8.81,,
2003-11-17,8.61,,
2003-11-18,8.54,,
2003-11-19,8.59,,
2003-11-20,8.57,,
2003-11-21,8.42,,
2003-11-24,8.51,,
2003-11-25,8.64,,
2003-11-26,8.62,,
2003-11-28,8.67,,
2003-12-01,8.81,,
2003-12-02,8.85,,
2003-12-03,8.77,,
2003-12-04,9.22,,
2003-12-05,9.37,,
2003-12-08,9.59,,
2003-12-09,9.45,,
2003-12-10,9.46,,
2003-12-11,9.36,,
2003-12-12,9.66,,
2003-12-15,9.45,,
2003-12-16,9.46,,
2003-12-17,9.52,,
2003-12-18,10.15,,
2003-12-19,10.07,,
2003-12-22,10.21,,
2003-12-23,10.04,,
2003-12-24,10.2,,
2003-12-26,10.17,,
2003-12-29,10.37,,
2003-12-30,10.34,,
2003-12-31,10.08,,
2004-01-02,10.04,,
2004-01-05,10.18,,
2004-01-06,10.0,,
2004-01-07,9.82,,
2004-01-08,10.18,,
2004-01-09,10.37,,
2004-01-12,10.37,,
2004-01-13,10.2,,
2004-01-14,10.11,,
2004-01-15,10.12,,
2004-01-16,10.3,,
2004-01-20,10.82,,
2004-01-21,10.81,,
2004-01-22,10.63,,
2004-01-23,11.32,,
2004-01-26,11.52,,
2004-01-27,11.74,,
2004-01-28,11.72,,
2004-01-29,11.66,,
2004-01-30,11.59,,
2004-02-02,11.84,,
2004-02-03,11.68,,
2004-02-04,11.58,,
2004-02-05,11.46,,
2004-02-06,11.39,,
2004-02-09,12.02,,
2004-02-10,12.11,,
2004-02-11,12.15,,
2004-02-12,12.17,,
2004-02-13,12.16,,
2004-02-17,13.07,,
2004-02-18,12.82,,
2004-02-19,12.87,,
2004-02-20,12.71,,
2004-02-23,12.59,,
2004-02-24,13.03,,
2004-02-25,13.29,,
2004-02-26,13.47,,
2004-02-27,13.39,,
2004-03-01,13.8,,
2004-03-02,13.75,,
2004-03-03,13.96,,
2004-03-04,13.74,,
2004-03-05,13.64,,
2004-03-08,13.55,,
2004-03-09,13.26,,
2004-03-10,12.79,,
2004-03-11,12.72,,
2004-03-12,12.86,,
2004-03-15,13.03,,
2004-03-16,12.96,,
2004-03-17,13.25,,
2004-03-18,13.28,,
2004-03-19,12.84,,
2004-03-22,12.59,,
2004-03-23,12.59,,
2004-03-24,12.11,,
2004-03-25,12.17,,
2004-03-26,12.17,,
2004-03-29,12.32,,
2004-03-30,12.73,,
2004-03-31,12.75,,
2004-04-01,12.42,,
2004-04-02,12.67,,
2004-04-05,12.64,,
2004-04-06,12.66,,
2004-04-07,12.61,,
2004-04-08,12.73,,
2004-04-12,13.02,,
2004-04-13,12.97,,
2004-04-14,12.92,,
2004-04-15,13.33,,
2004-04-16,13.54,,
2004-04-19,13.51,,
2004-04-20,13.11,,
2004-04-21,13.13,,
2004-04-22,13.53,,
2004-04-23,13.42,,
2004-04-26,13.48,,
2004-04-27,13.89,,
2004-04-28,13.26,,
2004-04-29,12.57,,
2004-04-30,12.59,,
2004-05-03,12.7,,
2004-05-04,12.58,,
2004-05-05,12.27,,
2004-05-06,12.43,,
2004-05-07,12.06,,
2004-05-10,11.61,,
2004-05-11,11.75,,
2004-05-12,11.7,,
2004-05-13,11.93,,
2004-05-14,11.91,,
2004-05-17,12.25,,
2004-05-18,11.89,,
2004-05-19,11.92,,
2004-05-20,11.88,,
2004-05-21,11.68,,
2004-05-24,12.34,,
2004-05-25,12.61,,
2004-05-26,12.43,,
2004-05-27,12.19,,
2004-05-28,12.48,,
2004-06-01,12.57,,
2004-06-02,12.4,,
2004-06-03,12.1,,
2004-06-04,12.18,,
2004-06-07,12.34,,
2004-06-08,12.46,,
2004-06-09,12.4,,
2004-06-10,12.5,,
2004-06-14,12.48,,
2004-06-15,12.98,,
2004-06-16,13.64,,
2004-06-17,13.64,,
2004-06-18,13.76,,
2004-06-21,13.76,,
2004-06-22,13.78,,
2004-06-23,14.02,,
2004-06-24,13.71,,
2004-06-25,13.74,,
2004-06-28,13.41,,
2004-06-29,13.66,,
2004-06-30,14.2,,
2004-07-01,14.27,,
2004-07-02,14.41,,
2004-07-06,14.26,,
2004-07-07,14.6,,
2004-07-08,14.37,,
2004-07-09,14.59,,
2004-07-12,14.43,,
2004-07-13,14.37,,
2004-07-14,14.95,,
2004-07-15,15.01,,
2004-07-16,15.4,,
2004-07-19,15.35,,
2004-07-20,15.16,,
2004-07-21,14.94,,
2004-07-22,14.69,,
2004-07-23,14.46,,
2004-07-26,14.07,,
2004-07-27,14.43,,
2004-07-28,14.55,,
2004-07-29,14.94,,
2004-07-30,15.08,,
2004-08-02,15.15,,
2004-08-03,15.25,,
2004-08-04,14.68,,
2004-08-05,13.94,,
2004-08-06,13.35,,
2004-08-09,14.1,,
2004-08-10,14.22,,
2004-08-11,13.91,,
2004-08-12,13.1,,
2004-08-13,13.41,,
2004-08-16,13.41,,
2004-08-17,12.82,,
2004-08-18,12.94,,
2004-08-19,13.04,,
2004-08-20,13.35,,
2004-08-23,13.02,,
2004-08-24,12.86,,
2004-08-25,13.15,,
2004-08-26,13.47,,
2004-08-27,13.62,,
2004-08-30,13.26,,
2004-08-31,13.48,,
2004-09-01,13.99,,
2004-09-02,14.06,,
2004-09-03,14.16,,
2004-09-07,13.92,,
2004-09-08,13.94,,
2004-09-09,14.5,,
2004-09-10,14.25,,
2004-09-13,14.26,,
2004-09-14,14.31,,
2004-09-15,14.39,,
2004-09-16,14.29,,
2004-09-17,14.57,,
2004-09-20,14.46,,
2004-09-21,14.69,,
2004-09-22,14.72,,
2004-09-23,14.62,,
2004-09-24,14.97,,
2004-09-27,14.72,,
2004-09-28,15.01,,
2004-09-29,14.77,,
2004-09-30,14.82,16.099672824135734,-0.07948439934862028
2004-10-01,15.25,16.059672824135735,-0.05041652049840606
2004-10-04,15.21,16.069672824135736,-0.053496597817757396
2004-10-05,15.22,16.529672824135734,-0.07923162412648721
2004-10-06,15.68,16.459672824135733,-0.04736867083970564
2004-10-07,15.61,16.539672824135735,-0.056208658660956035
2004-10-08,15.69,15.949672824135735,-0.016280761806147348
2004-10-11,15.1,15.659672824135734,-0.035739752063857266
2004-10-12,14.81,15.429672824135734,-0.04016111237086084
2004-10-13,14.58,15.679672824135734,-0.07013365881225575
2004-10-14,14.83,15.659672824135734,-0.05298149159649024
2004-10-15,14.81,15.279672824135735,-0.030738408442479215
2004-10-18,14.43,15.219672824135735,-0.051885006547805146
2004-10-19,14.37,15.889672824135735,-0.09563902548247671
2004-10-20,15.04,16.249672824135736,-0.07444290338812254
2004-10-21,15.4,16.179672824135736,-0.04818841719547462
2004-10-22,15.33,16.149672824135735,-0.05075476345940155
2004-10-25,15.3,16.319672824135736,-0.06248120505379895
2004-10-26,15.47,15.809672824135735,-0.0214851267267957
2004-10-27,14.96,15.479672824135735,-0.033571305417092856
2004-10-28,14.63,16.049672824135733,-0.08845493859543407
2004-10-29,15.2,15.669672824135734,-0.029973365073220015
2004-11-01,14.82,15.449672824135735,-0.040756385672585216
2004-11-02,14.6,16.119672824135733,-0.09427442111978546
2004-11-03,15.27,15.969672824135735,-0.04381259602753329
2004-11-04,15.12,15.799672824135735,-0.043018158141696516
2004-11-05,14.95,15.419672824135734,-0.030459324882728844
2004-11-08,14.57,15.449672824135735,-0.056937958114005816
2004-11-09,14.6,16.039672824135735,-0.08975699441757845
2004-11-10,15.19,15.949672824135735,-0.04762936722978828
2004-11-11,15.1,16.279672824135734,-0.07246293195688724
2004-11-12,15.43,15.519672824135734,-0.005778009958836039
2004-11-15,14.67,15.489672824135734,-0.052917374914370985
2004-11-16,14.64,15.699672824135735,-0.06749649091455312
2004-11-17,14.85,15.989672824135734,-0.07127555620872039
2004-11-18,15.14,16.349672824135734,-0.07398758599927391
2004-11-19,15.5,16.739672824135734,-0.07405597690943755
2004-11-22,15.89,17.089672824135732,-0.07019870049480614
2004-11-23,16.24,17.349672824135734,-0.06395929395233502
2004-11-24,16.5,17.529672824135734,-0.058738850089548045
2004-11-26,16.68,17.219672824135735,-0.031340480719198704
2004-11-29,16.37,17.169672824135734,-0.04657472698091358
2004-11-30,16.32,16.449672824135735,-0.007883003237941222
2004-12-01,15.6,15.779672824135735,-0.0113863466079549
2004-12-02,14.93,16.209672824135733,-0.07894501252550501
2004-12-03,15.36,16.189672824135734,-0.05124704082338527
2004-12-06,15.34,15.799672824135735,-0.029093819172858693
2004-12-07,14.95,16.009672824135734,-0.0661895365243318
2004-12-08,15.16,16.289672824135735,-0.06934901862865817
2004-12-09,15.44,16.129672824135735,-0.04275801695764958
2004-12-10,15.28,16.419672824135734,-0.06940898496226422
2004-12-13,15.57,16.759672824135734,-0.07098425110199502
2004-12-14,15.91,16.989672824135734,-0.06354877079221555
2004-12-15,16.14,16.929672824135732,-0.0466443050813089
2004-12-16,16.08,16.919672824135734,-0.049627013055355995
2004-12-17,16.07,16.909672824135736,-0.04965636135415008
2004-12-20,16.06,17.179672824135732,-0.06517428100043354
2004-12-21,16.33,16.769672824135736,-0.026218330479467644
2004-12-22,15.92,16.899672824135735,-0.05796992843178528
2004-12-23,16.05,16.339672824135736,-0.01772818998602299
2004-12-27,15.49,16.529672824135734,-0.06289736253083356
2004-12-28,15.68,16.839672824135736,-0.06886551990924761
2004-12-29,15.99,16.769672824135736,-0.04649302537456734
2004-12-30,15.92,16.759672824135734,-0.05010078853845612
2004-12-31,15.91,16.951162790697673,-0.0614213197969542
2005-01-03,15.3,16.951162790697673,-0.09740705172177244
2005-01-04,15.3,16.801162790697674,-0.08934874385770641
2005-01-05,15.15,17.091162790697673,-0.11357698797147986
2005-01-06,15.44,16.631162790697676,-0.07162233968174081
2005-01-07,14.98,16.831162790697675,-0.1099842484870257
