date,NEE,dcf,Deviation
2013-11-05,87.26,89.6635593220339,-0.026806423258319723
2013-11-06,88.35,88.3135593220339,0.00041262834660771297
2013-11-07,87.0,88.4335593220339,-0.016210580384009465
2013-11-08,87.12,87.8635593220339,-0.008462658783360055
2013-11-11,86.55,86.9635593220339,-0.004755547326466436
2013-11-12,85.65,87.4135593220339,-0.02017489432659869
2013-11-13,86.1,88.8135593220339,-0.030553435114503813
2013-11-14,87.5,89.8835593220339,-0.026518301455932702
2013-11-15,88.57,90.3735593220339,-0.01995671450326708
2013-11-18,89.06,88.6135593220339,0.005038062813205402
2013-11-19,87.3,87.5435593220339,-0.0027821500967073476
2013-11-20,86.23,87.9035593220339,-0.019038584272825898
2013-11-21,86.59,87.9035593220339,-0.014943186967227184
2013-11-22,86.59,87.4135593220339,-0.009421413890720154
2013-11-25,86.1,86.44355932203389,-0.003974377324677425
2013-11-26,85.13,86.2535593220339,-0.013026237187951928
2013-11-27,84.94,85.9035593220339,-0.011216756670369477
2013-11-29,84.59,85.2435593220339,-0.0076669642519838765
2013-12-02,83.93,85.3635593220339,-0.016793574839420455
2013-12-03,84.05,85.5235593220339,-0.017229864305405074
2013-12-04,84.21,84.9035593220339,-0.008168789713553504
2013-12-05,83.59,85.94355932203389,-0.02738494124050661
2013-12-06,84.63,85.4235593220339,-0.009289700971628956
2013-12-09,84.11,84.1535593220339,-0.0005176171083531855
2013-12-10,82.84,83.7135593220339,-0.0104350995120569
2013-12-11,82.4,84.0735593220339,-0.019905893547619735
2013-12-12,82.76,84.0235593220339,-0.015038155158258681
2013-12-13,82.71,84.1735593220339,-0.017387399722929242
2013-12-16,82.86,83.94355932203389,-0.012908188916281427
2013-12-17,82.63,84.9935593220339,-0.027808687398048204
2013-12-18,83.68,85.0435593220339,-0.01603365772674814
2013-12-19,83.73,86.1335593220339,-0.027905027273371297
2013-12-20,84.82,86.0135593220339,-0.013876408922519179
2013-12-23,84.7,86.0435593220339,-0.015614873822285547
2013-12-24,84.73,85.9035593220339,-0.013661358519901134
2013-12-26,84.59,86.0135593220339,-0.01655040592732715
2013-12-27,84.7,86.3635593220339,-0.019262283017201565
2013-12-30,85.05,86.9335593220339,-0.021666653668884095
2013-12-31,85.62,85.27576112412179,0.0040367728336914155
2014-01-02,84.25,85.38576112412179,-0.013301528371583826
2014-01-03,84.36,85.42576112412178,-0.012475875076761067
2014-01-06,84.4,86.04576112412178,-0.01912657988750599
2014-01-07,85.02,86.31576112412178,-0.015011871612398586
2014-01-08,85.29,87.04576112412178,-0.020170552838502664
2014-01-09,86.02,88.27576112412179,-0.025553573205107094
2014-01-10,87.25,87.70576112412178,-0.005196478752140132
2014-01-13,86.68,87.74576112412178,-0.012146012644578819
2014-01-14,86.72,87.82576112412178,-0.012590396143097982
2014-01-15,86.8,88.57576112412178,-0.020047935254356997
2014-01-16,87.55,88.68576112412178,-0.0128065780766341
2014-01-17,87.66,90.07576112412178,-0.026819214114582213
2014-01-21,89.05,89.88576112412179,-0.009298036904507034
2014-01-22,88.86,89.82576112412178,-0.010751493914839094
2014-01-23,88.8,88.08576112412177,0.008108448706843685
2014-01-24,87.06,87.91576112412179,-0.009733876078415582
2014-01-27,86.89,89.80576112412177,-0.03246741731960667
2014-01-28,88.78,89.79576112412178,-0.011311905054379179
2014-01-29,88.77,91.98576112412178,-0.03495933593224898
2014-01-30,90.96,92.95576112412178,-0.021470010034739917
2014-01-31,91.93,92.24576112412178,-0.0034230421026816282
2014-02-03,91.22,91.16576112412179,0.0005949478752704795
2014-02-04,90.14,90.38576112412179,-0.0027190247785189303
2014-02-05,89.36,90.80576112412177,-0.01592146914715653
2014-02-06,89.78,91.63576112412179,-0.020251494627824718
2014-02-07,90.61,92.36576112412178,-0.019008787485249812
2014-02-10,91.34,93.00576112412178,-0.01791030043718167
2014-02-11,91.98,93.22576112412177,-0.01336284208463745
2014-02-12,92.2,93.87576112412178,-0.017850839280078912
2014-02-13,92.85,94.29576112412178,-0.015332196345694937
2014-02-14,93.27,94.37576112412178,-0.011716579669937777
2014-02-18,93.35,93.46576112412178,-0.0012385404315924387
2014-02-19,92.44,93.47576112412177,-0.011080531590927034
2014-02-20,92.45,93.58576112412177,-0.0121360462369422
2014-02-21,92.56,92.80576112412177,-0.0026481235770814404
2014-02-24,91.78,92.66576112412179,-0.00955866668958072
2014-02-25,91.64,91.48576112412178,0.0016859331330145721
2014-02-26,90.46,91.60576112412178,-0.012507522562574813
2014-02-27,90.58,92.41576112412179,-0.019864156306154457
2014-02-28,91.39,91.30576112412177,0.0009226019786825468
2014-03-03,90.28,92.68576112412178,-0.025956102587322616
2014-03-04,91.66,91.67576112412178,-0.00017192247905573055
2014-03-05,90.65,91.76576112412178,-0.012158795507755893
2014-03-06,90.74,92.82576112412178,-0.02246963664895585
2014-03-07,91.8,92.20576112412178,-0.004400604899031935
2014-03-10,91.18,91.98576112412178,-0.008759628819448584
2014-03-11,90.96,93.21576112412178,-0.024199353166447057
2014-03-12,92.19,94.80576112412177,-0.027590740194545438
2014-03-13,93.78,95.28576112412178,-0.015802582740146565
2014-03-14,94.26,95.83576112412177,-0.01644230823273707
2014-03-17,94.81,95.49576112412178,-0.007181063494854589
2014-03-18,94.47,94.32576112412178,0.0015291567665001171
2014-03-19,93.3,94.56576112412178,-0.01338498320190551
2014-03-20,93.54,95.59576112412178,-0.021504730962417562
2014-03-21,94.57,95.10576112412178,-0.005633319346685761
2014-03-24,94.08,95.59576112412178,-0.015855944932053112
2014-03-25,94.57,94.90576112412178,-0.0035378371148898635
2014-03-26,93.88,95.63576112412179,-0.018358834639722876
2014-03-27,94.61,95.74576112412178,-0.011862260122925128
2014-03-28,94.72,96.64576112412178,-0.01992597607719737
2014-03-31,95.62,95.97364673664993,-0.0036848317082326387
2014-04-01,94.86,95.15364673664993,-0.0030860271436852216
2014-04-02,94.04,95.71364673664993,-0.017485978162078197
2014-04-03,94.6,96.12364673664993,-0.015850904417143874
2014-04-04,95.01,95.01364673664993,-3.8381188125935495e-05
2014-04-07,93.9,97.61364673664993,-0.03804433970865673
2014-04-08,96.5,97.54364673664993,-0.010699279466837908
2014-04-09,96.43,96.88364673664994,-0.004682387089361306
2014-04-10,95.77,96.26364673664993,-0.005128070184172606
2014-04-11,95.15,97.22364673664993,-0.02132862535250102
2014-04-14,96.11,98.35364673664994,-0.022812034033242168
2014-04-15,97.24,99.02364673664994,-0.018012331351454747
2014-04-16,97.91,97.70364673664993,0.0021120323574643773
2014-04-17,96.59,97.79364673664993,-0.012308025897543762
2014-04-21,96.68,97.46364673664993,-0.008040400322464558
2014-04-22,96.35,97.58364673664992,-0.012641941328337403
2014-04-23,96.47,97.80364673664994,-0.013635961246322159
2014-04-24,96.69,98.78364673664993,-0.02119426449431905
2014-04-25,97.67,98.38364673664994,-0.007253712993178674
2014-04-28,97.27,99.08364673664992,-0.01830419848666187
2014-04-29,97.97,100.96364673664993,-0.02965073898785031
2014-04-30,99.85,101.08364673664992,-0.012204216769740373
2014-05-01,99.97,99.10364673664994,0.008741890857480117
2014-05-02,97.99,99.06364673664993,-0.01083794885427658
2014-05-05,97.95,98.97364673664993,-0.01034261917592727
2014-05-06,97.86,100.37364673664993,-0.025042895405055665
2014-05-07,99.26,99.60364673664994,-0.003450142117371713
2014-05-08,98.49,98.03364673664993,0.004655067709314009
2014-05-09,96.92,96.92364673664993,-3.762483947633566e-05
2014-05-12,95.81,97.19364673664994,-0.014235979234311302
2014-05-13,96.08,97.72364673664993,-0.01681933484409659
2014-05-14,96.61,97.38364673664994,-0.007944318810960915
2014-05-15,96.27,97.71364673664993,-0.014774259122072642
2014-05-16,96.6,95.81364673664993,0.00820711130546381
2014-05-19,94.7,97.44364673664994,-0.028156240335143523
2014-05-20,96.33,97.39364673664993,-0.010921110075342022
2014-05-21,96.28,97.75364673664993,-0.01507510753660124
2014-05-22,96.64,97.57364673664993,-0.009568636285264942
2014-05-23,96.46,97.64364673664993,-0.012122107031113827
2014-05-27,96.53,98.47364673664993,-0.019737734927679274
2014-05-28,97.36,97.66364673664994,-0.00310910709149248
2014-05-29,96.55,98.47364673664993,-0.019534634903837556
2014-05-30,97.36,98.29364673664993,-0.00949854611815737
2014-06-02,97.18,98.27364673664994,-0.011128586075376257
2014-06-03,97.16,98.43364673664993,-0.012939140008268346
2014-06-04,97.32,98.88364673664994,-0.01581299626635224
2014-06-05,97.77,98.55364673664994,-0.007951473766810047
2014-06-06,97.44,97.49364673664994,-0.0005502587957844085
2014-06-09,96.38,96.89364673664993,-0.005301139485914819
2014-06-10,95.78,96.01364673664993,-0.002433474246538947
2014-06-11,94.9,96.73364673664993,-0.01895562504370263
2014-06-12,95.62,97.89364673664993,-0.023225682283206872
2014-06-13,96.78,98.27364673664994,-0.015198853265846024
2014-06-16,97.16,98.86364673664993,-0.017232287022428516
2014-06-17,97.75,100.80364673664994,-0.030293018511796554
2014-06-18,99.69,101.27364673664994,-0.01563730336252256
2014-06-19,100.16,101.10364673664994,-0.009333458951366058
2014-06-20,99.99,100.74364673664994,-0.007480836370952648
2014-06-23,99.63,101.84364673664993,-0.021735737157704493
2014-06-24,100.73,102.86364673664993,-0.020742476125821696
2014-06-25,101.75,102.51364673664993,-0.007449220283926583
2014-06-26,101.4,102.71364673664993,-0.0127894080133093
2014-06-27,101.6,103.59364673664993,-0.01924487455990498
2014-06-30,102.48,102.86588891418165,-0.003751378792862914
2014-07-01,101.45,101.11588891418165,0.003304239219040106
2014-07-02,99.7,99.63588891418165,0.0006434537445998423
2014-07-03,98.22,99.89588891418165,-0.016776355187362868
2014-07-07,98.48,100.31588891418166,-0.018301078065033338
2014-07-08,98.9,100.24588891418165,-0.013425876400116832
2014-07-09,98.83,100.80588891418165,-0.019600927440496796
2014-07-10,99.39,100.38588891418165,-0.009920606620647865
2014-07-11,98.97,98.83588891418165,0.0013569067602032803
2014-07-14,97.42,99.73588891418166,-0.02322021630723492
2014-07-15,98.32,100.13588891418165,-0.018134246710866164
2014-07-16,98.72,98.99588891418165,-0.0027868724369030096
2014-07-17,97.58,100.19588891418165,-0.026107746959779687
2014-07-18,98.78,100.09588891418166,-0.013146283313491991
2014-07-21,98.68,99.76588891418166,-0.010884370660153464
2014-07-22,98.35,99.90588891418166,-0.0155735455746574
2014-07-23,98.49,100.13588891418165,-0.01643655368748176
2014-07-24,98.72,99.86588891418165,-0.011474277419854073
2014-07-25,98.45,100.99588891418165,-0.02520784698815748
2014-07-28,99.58,99.81588891418166,-0.002363240128878341
2014-07-29,98.4,97.75588891418165,0.0065889747714718006
2014-07-30,96.34,95.30588891418165,0.010850442691421991
2014-07-31,93.89,95.23588891418166,-0.01413216099021719
2014-08-01,93.82,95.46588891418165,-0.0172405969598336
2014-08-04,94.05,94.00588891418165,0.00046923747360771983
2014-08-05,92.59,93.76588891418166,-0.012540689666557525
2014-08-06,92.35,95.38588891418165,-0.0318274427039521
2014-08-07,93.97,96.86588891418165,-0.02989585855911847
2014-08-08,95.45,96.30588891418165,-0.008887191882360757
2014-08-11,94.89,96.31588891418166,-0.014804295846266191
2014-08-12,94.9,97.16588891418165,-0.023319798125686964
2014-08-13,95.75,97.60588891418165,-0.019014108009542396
2014-08-14,96.19,97.79588891418165,-0.016420822306660088
2014-08-15,96.38,97.55588891418165,-0.012053489822803631
2014-08-18,96.14,98.73588891418166,-0.02629123961640667
2014-08-19,97.32,99.15588891418166,-0.01851517781027212
2014-08-20,97.74,99.42588891418166,-0.016956236776890288
2014-08-21,98.01,99.05588891418165,-0.010558573807638694
2014-08-22,97.64,99.58588891418165,-0.01953980564313207
2014-08-25,98.17,98.13588891418165,0.00034759032802145207
2014-08-26,96.72,98.30588891418165,-0.016132186298280504
2014-08-27,96.89,98.94588891418165,-0.020777911409384342
2014-08-28,97.53,99.86588891418165,-0.023390258070891123
2014-08-29,98.45,98.64588891418165,-0.0019857787925867676
2014-09-02,97.23,99.01588891418166,-0.018036387228008488
2014-09-03,97.6,98.64588891418165,-0.010602458203722409
2014-09-04,97.23,99.33588891418165,-0.021199678557273227
2014-09-05,97.92,98.65588891418166,-0.0074591483821283555
2014-09-08,97.24,97.11588891418165,0.0012779689009283501
2014-09-09,95.7,97.03588891418165,-0.013766957041668415
2014-09-10,95.62,97.56588891418166,-0.019944356945215125
2014-09-11,96.15,95.51588891418166,0.006638802120012555
2014-09-12,94.1,95.59588891418166,-0.01564804649208873
2014-09-15,94.18,96.54588891418165,-0.02450533047849035
2014-09-16,95.13,96.70588891418166,-0.016295687179713858
2014-09-17,95.29,95.99588891418165,-0.007353324420097729
2014-09-18,94.58,96.55588891418165,-0.020463681049405658
2014-09-19,95.14,96.03588891418165,-0.009328688725755763
2014-09-22,94.62,95.96588891418165,-0.014024659484842772
2014-09-23,94.55,95.59588891418166,-0.010940731092741629
2014-09-24,94.18,94.55588891418165,-0.003975309401647142
2014-09-25,93.14,94.85588891418165,-0.018089429489549724
2014-09-26,93.44,95.01588891418166,-0.016585530401183823
2014-09-29,93.6,95.29588891418165,-0.017796034367325908
2014-09-30,93.88,95.39327570518654,-0.015863546921937477
2014-10-01,94.29,94.87327570518653,-0.006147945254878939
2014-10-02,93.77,95.33327570518654,-0.016398006819999478
2014-10-03,94.23,94.76327570518653,-0.005627451153604857
2014-10-06,93.66,94.12327570518653,-0.004922010009910882
2014-10-07,93.02,96.42327570518653,-0.03529516789692999
2014-10-08,95.32,94.69327570518654,0.006618466730041739
2014-10-09,93.59,94.73327570518653,-0.01206836453902893
2014-10-10,93.63,93.89327570518654,-0.002803988924757528
2014-10-13,92.79,94.44327570518654,-0.017505488800996116
2014-10-14,93.34,92.92327570518653,0.0044846061619221445
2014-10-15,91.82,94.47327570518654,-0.02808493391788769
2014-10-16,93.37,95.35327570518653,-0.020799240409091202
2014-10-17,94.25,96.23327570518653,-0.020609042876835626
2014-10-20,95.13,96.62327570518653,-0.01545461685383931
2014-10-21,95.52,97.63327570518653,-0.02164503536240847
2014-10-22,96.53,98.90327570518653,-0.023995926204313456
2014-10-23,97.8,99.46327570518653,-0.016722510830193826
2014-10-24,98.36,99.19327570518654,-0.008400526137105513
2014-10-27,98.09,100.23327570518653,-0.021382875997093875
2014-10-28,99.13,99.70327570518653,-0.005749818159251463
2014-10-29,98.6,101.01327570518653,-0.02389067860970895
2014-10-30,99.91,101.32327570518653,-0.013948184120089469
2014-10-31,100.22,101.91327570518654,-0.016614868803597527
2014-11-03,100.81,102.06327570518653,-0.012279399191602036
2014-11-04,100.96,105.98327570518653,-0.04739687155131689
2014-11-05,104.88,105.05327570518654,-0.0016494079220604752
2014-11-06,103.95,105.83327570518654,-0.017794740762183903
2014-11-07,104.73,106.71327570518653,-0.018585088800625593
2014-11-10,105.61,105.90327570518653,-0.0027692788842806904
2014-11-11,104.8,104.19327570518654,0.005823065746873857
2014-11-12,103.09,103.37327570518653,-0.002740318551909038
2014-11-13,102.27,102.95327570518653,-0.006636755367970371
2014-11-14,101.85,104.31327570518653,-0.0236142110247628
2014-11-17,103.21,104.44327570518654,-0.011808091012653898
2014-11-18,103.34,104.81327570518653,-0.014056193695639041
2014-11-19,103.71,104.16327570518654,-0.004351588428050723
2014-11-20,103.06,104.84327570518653,-0.017008965936938125
2014-11-21,103.74,104.32327570518653,-0.005591040937353742
2014-11-24,103.22,103.95327570518653,-0.007053897053384994
2014-11-25,102.85,104.30327570518654,-0.013933174153554218
2014-11-26,103.2,105.49327570518653,-0.021738596037110147
2014-11-28,104.39,105.91327570518654,-0.014382292446762035
2014-12-01,104.81,106.21327570518653,-0.013211867310086278
2014-12-02,105.11,105.49327570518653,-0.0036331766420605316
2014-12-03,104.39,104.59327570518653,-0.0019434873209200898
2014-12-04,103.49,104.03327570518654,-0.0052221339903407715
2014-12-05,102.93,104.77327570518653,-0.01759299490046662
2014-12-08,103.67,105.69327570518654,-0.01914289903200772
2014-12-09,104.59,102.54327570518653,0.019959614911248202
2014-12-10,101.44,103.58327570518654,-0.020691329662972047
2014-12-11,102.48,101.91327570518654,0.005560848583190392
2014-12-12,100.81,101.76327570518653,-0.009367580775880402
2014-12-15,100.66,102.18327570518653,-0.014907289815031977
2014-12-16,101.08,104.22327570518654,-0.03015905692772347
2014-12-17,103.12,106.55327570518654,-0.03222121218202412
2014-12-18,105.45,106.97327570518654,-0.014239778067417608
2014-12-19,105.87,107.04327570518653,-0.01096076047240846
2014-12-22,105.94,107.42327570518653,-0.013807768339305193
2014-12-23,106.32,109.08327570518654,-0.025331799832035706
2014-12-24,107.98,110.39327570518654,-0.02186071289008007
2014-12-26,109.29,111.60327570518653,-0.020727668525584497
2014-12-29,110.5,108.93327570518653,0.014382421575695581
2014-12-30,107.83,107.39327570518654,0.0040665888245401405
2014-12-31,106.29,108.0010656668939,-0.015843044291537822
2015-01-02,106.69,106.87106566689388,-0.0016942440478534548
2015-01-05,105.56,107.2810656668939,-0.01604258548510107
2015-01-06,105.97,108.2510656668939,-0.02107199271287641
2015-01-07,106.94,108.90106566689389,-0.018007772971592284
2015-01-08,107.59,107.95106566689388,-0.0033447160957912336
2015-01-09,106.64,107.68106566689389,-0.009668047585212114
2015-01-12,106.37,108.10106566689389,-0.016013400573016034
2015-01-13,106.79,108.76106566689388,-0.01812289770064157
2015-01-14,107.45,108.35106566689389,-0.008316168016879955
2015-01-15,107.04,109.5310656668939,-0.022743005847032705
2015-01-16,108.22,110.24106566689389,-0.018333147041600384
2015-01-20,108.93,111.20106566689388,-0.020423056679123253
2015-01-21,109.89,110.8610656668939,-0.008759303016368847
2015-01-22,109.55,110.79106566689389,-0.011201856931544407
2015-01-23,109.48,111.06106566689388,-0.014236003025902666
2015-01-26,109.75,112.5310656668939,-0.024713759266496216
2015-01-27,111.22,111.23106566689388,-9.948360044509386e-05
2015-01-28,109.92,112.97106566689389,-0.027007496555713217
2015-01-29,111.66,110.55106566689389,0.01003096918529467
2015-01-30,109.24,111.38106566689389,-0.019222887248153575
2015-02-02,110.07,111.55106566689389,-0.013277019435354864
2015-02-03,110.24,110.7510656668939,-0.004614544011983024
2015-02-04,109.44,111.02106566689389,-0.014241132143675284
2015-02-05,109.71,107.1110656668939,0.02426392004341138
2015-02-06,105.8,105.83106566689389,-0.00029354015003191236
2015-02-09,104.52,109.1410656668939,-0.04234030187132043
2015-02-10,107.83,106.37106566689388,0.01371551863243381
2015-02-11,105.06,106.65106566689389,-0.014918422586261859
2015-02-12,105.34,104.93106566689389,0.0038971712572164474
2015-02-13,103.62,104.73106566689388,-0.010608749751747193
2015-02-17,103.42,107.80106566689389,-0.04064028161309108
2015-02-18,106.49,106.74106566689389,-0.0023521000593847985
2015-02-19,105.43,106.91106566689389,-0.013853249499060083
2015-02-20,105.6,107.30106566689389,-0.015853203845847097
2015-02-23,105.99,107.3910656668939,-0.01304638945701253
2015-02-24,106.08,105.09106566689388,0.00941026077555196
2015-02-25,103.78,104.79106566689389,-0.009648395695371792
2015-02-26,103.48,104.77106566689389,-0.012322731077286764
2015-02-27,103.46,102.85106566689389,0.005920544713442943
2015-03-02,101.54,103.2510656668939,-0.01657189352809285
2015-03-03,101.94,102.70106566689388,-0.007410494350295838
2015-03-04,101.39,103.44106566689389,-0.01982835012062656
2015-03-05,102.13,100.01106566689388,0.02118699884834374
2015-03-06,98.7,100.24106566689389,-0.015373596206717521
2015-03-09,98.93,99.30106566689389,-0.0037367742672432813
2015-03-10,97.99,99.29106566689389,-0.013103552249693506
2015-03-11,97.98,101.83106566689389,-0.03781818094186851
2015-03-12,100.52,101.92106566689388,-0.013746575918593296
2015-03-13,100.61,104.2810656668939,-0.03520356877268993
2015-03-16,102.97,104.59106566689388,-0.015499083564715965
2015-03-17,103.28,108.21106566689389,-0.045568959482140126
2015-03-18,106.9,106.79106566689389,0.0010200697261126823
2015-03-19,105.48,107.30106566689389,-0.016971552477840435
2015-03-20,105.99,107.05106566689389,-0.009911771174661355
2015-03-23,105.74,106.15106566689389,-0.0038724591629050176
2015-03-24,104.84,104.73106566689388,0.001040133912630914
2015-03-25,103.42,104.0310656668939,-0.00587387683646845
2015-03-26,102.72,104.85106566689389,-0.020324692489670726
2015-03-27,103.54,106.05106566689389,-0.0236778918825874
2015-03-30,104.74,105.3610656668939,-0.005894641089313146
2015-03-31,104.05,105.80500891265598,-0.016587200650441503
2015-04-01,104.76,105.79500891265597,-0.0097831544540109
2015-04-02,104.75,106.58500891265597,-0.017216388414994732
2015-04-06,105.54,105.33500891265597,0.001946086960642024
2015-04-07,104.29,105.08500891265597,-0.0075653884496194035
2015-04-08,104.04,105.05500891265598,-0.009661689843840415
2015-04-09,104.01,105.94500891265596,-0.018264276274224778
2015-04-10,104.9,104.79500891265597,0.0010018710665078423
2015-04-13,103.75,105.40500891265597,-0.015701425669698454
2015-04-14,104.36,105.22500891265597,-0.008220563928618807
2015-04-15,104.18,104.80500891265598,-0.005963540475215745
2015-04-16,103.76,104.19500891265596,-0.004174949617986146
2015-04-17,103.15,105.54500891265597,-0.022691825386437436
2015-04-20,104.5,104.44500891265596,0.0005265075652396423
2015-04-21,103.4,104.33500891265597,-0.00896160284453229
2015-04-22,103.29,105.32500891265597,-0.01932123181060974
2015-04-23,104.28,106.09500891265597,-0.017107392056022186
2015-04-24,105.05,104.86500891265597,0.001764087842667461
2015-04-27,103.82,105.14500891265597,-0.012601729044092402
2015-04-28,104.1,103.74500891265598,0.0034217654522821217
2015-04-29,102.7,101.97500891265597,0.007109497660990671
2015-04-30,100.93,102.92500891265597,-0.019383130822451133
2015-05-01,101.88,103.80500891265598,-0.018544470375950084
2015-05-04,102.76,101.19500891265596,0.015465101531784375
2015-05-05,100.15,101.07500891265597,-0.009151707455750224
2015-05-06,100.03,101.64500891265597,-0.01588871829450822
2015-05-07,100.6,102.25500891265597,-0.01618511337737638
2015-05-08,101.21,101.05500891265598,0.0015337298864421811
2015-05-11,100.01,100.95500891265597,-0.009360693667746278
2015-05-12,99.91,101.24500891265598,-0.01318592320741152
2015-05-13,100.2,102.12500891265597,-0.018849534831398285
2015-05-14,101.08,103.18500891265597,-0.02040033658801954
2015-05-15,102.14,103.34500891265597,-0.011660059110105703
2015-05-18,102.3,103.55500891265598,-0.012119248753235334
2015-05-19,102.51,103.56500891265597,-0.01018692436502111
2015-05-20,102.52,103.20500891265597,-0.006637361111375029
2015-05-21,102.16,103.27500891265598,-0.010796502700851751
2015-05-22,102.23,102.07500891265597,0.0015184038580555725
2015-05-26,101.03,101.87500891265597,-0.008294565288140987
2015-05-27,100.83,103.31500891265597,-0.024052738695079956
2015-05-28,102.27,103.38500891265598,-0.01078501539423371
2015-05-29,102.34,104.57500891265597,-0.021372304299995037
2015-06-01,103.53,103.26500891265597,0.0025661266108849556
2015-06-02,102.22,101.26500891265597,0.009430612781239578
2015-06-03,100.22,101.41500891265598,-0.011783353622590309
2015-06-04,100.37,99.81500891265597,0.005560196741851486
2015-06-05,98.77,99.16500891265598,-0.003983349741882303
2015-06-08,98.12,99.23500891265597,-0.011236043860663791
2015-06-09,98.19,100.16500891265598,-0.019717553406082056
2015-06-10,99.12,100.71500891265597,-0.015836854207491813
2015-06-11,99.67,100.28500891265597,-0.006132610639658198
2015-06-12,99.24,100.16500891265598,-0.009234850799669903
2015-06-15,99.12,100.57500891265597,-0.014466903144095822
2015-06-16,99.53,101.74500891265598,-0.021770197244343148
2015-06-17,100.7,103.30500891265598,-0.0252166757456892
2015-06-18,102.26,102.00500891265597,0.002499789863872115
2015-06-19,100.96,101.80500891265598,-0.008300268539644828
2015-06-22,100.76,100.33500891265597,0.004235720831140766
2015-06-23,99.29,99.57500891265597,-0.002862253448613461
2015-06-24,98.53,99.03500891265597,-0.005099296887036808
2015-06-25,97.99,99.74500891265598,-0.017594954692848774
2015-06-26,98.7,99.21500891265597,-0.005190836732266613
2015-06-29,98.17,99.07500891265597,-0.009134583207091374
2015-06-30,98.03,99.6571714922049,-0.016327690901122627
2015-07-01,98.43,101.4471714922049,-0.029741307202800882
2015-07-02,100.22,101.6871714922049,-0.014428285010537167
2015-07-06,100.46,104.1071714922049,-0.03503285546930823
2015-07-07,102.88,103.1771714922049,-0.0028802058430857924
2015-07-08,101.95,102.4071714922049,-0.0044642527036272694
2015-07-09,101.18,102.8671714922049,-0.01640145702200768
2015-07-10,101.64,103.1971714922049,-0.015089284615930842
2015-07-13,101.97,103.2171714922049,-0.012082984586523793
2015-07-14,101.99,103.9971714922049,-0.019300250799180185
2015-07-15,102.77,105.6571714922049,-0.02732584500823876
2015-07-16,104.43,104.8771714922049,-0.0042637638471983985
2015-07-17,103.65,104.3771714922049,-0.0069667675585479705
2015-07-20,103.15,103.3571714922049,-0.0020044230043632094
2015-07-21,102.13,104.0271714922049,-0.018237268830740727
2015-07-22,102.8,103.2971714922049,-0.004813021354049485
2015-07-23,102.07,103.5071714922049,-0.013884752829064984
2015-07-24,102.28,104.7271714922049,-0.023367111489180692
2015-07-27,103.5,105.3171714922049,-0.017254275503775784
2015-07-28,104.09,105.8171714922049,-0.01632222320677068
2015-07-29,104.59,106.1171714922049,-0.014391370131054404
2015-07-30,104.89,106.4271714922049,-0.014443412059649607
2015-07-31,105.2,108.9371714922049,-0.034305751113359095
2015-08-03,107.71,107.7671714922049,-0.000530509350976538
2015-08-04,106.54,107.1871714922049,-0.006037770035306478
2015-08-05,105.96,106.9771714922049,-0.009508304229926545
2015-08-06,105.75,108.2271714922049,-0.02288862822570692
2015-08-07,107.0,107.7571714922049,-0.007026645945877319
2015-08-10,106.53,107.8571714922049,-0.01230489798539558
2015-08-11,106.63,109.6271714922049,-0.02733967730270237
2015-08-12,108.4,110.1471714922049,-0.015862154865488698
2015-08-13,108.92,110.2671714922049,-0.012217339702960683
2015-08-14,109.04,110.7571714922049,-0.015503930527205223
2015-08-17,109.53,110.7371714922049,-0.010901231049502358
2015-08-18,109.51,110.2971714922049,-0.007136823923544755
2015-08-19,109.07,109.4771714922049,-0.0037192365006790684
2015-08-20,108.25,108.1871714922049,0.0005807389816050446
2015-08-21,106.96,104.2671714922049,0.025826235326585234
2015-08-24,103.04,101.7371714922049,0.012805825920715108
2015-08-25,100.51,102.8871714922049,-0.02310464422073255
2015-08-26,101.66,103.4871714922049,-0.01765601925203386
2015-08-27,102.26,103.0471714922049,-0.007638943221885852
2015-08-28,101.82,99.6371714922049,0.021907772722812302
2015-08-31,98.41,96.5771714922049,0.018977864846073222
2015-09-01,95.35,96.2671714922049,-0.009527354735660465
2015-09-02,95.04,96.3971714922049,-0.01407895554606231
2015-09-03,95.17,95.8471714922049,-0.007065117119913755
2015-09-04,94.62,98.3171714922049,-0.037604534753097885
2015-09-08,97.09,96.5271714922049,0.0058307779985096175
2015-09-09,95.3,96.5771714922049,-0.013224362160036862
2015-09-10,95.35,97.0771714922049,-0.017791736879597786
2015-09-11,95.85,97.3571714922049,-0.015480847164151434
2015-09-14,96.13,97.4571714922049,-0.01361799723800794
2015-09-15,96.23,98.7371714922049,-0.02539237709886011
2015-09-16,97.51,99.9271714922049,-0.0241893316513363
2015-09-17,98.7,98.5171714922049,0.001855803460715233
2015-09-18,97.29,99.2771714922049,-0.020016399161421727
2015-09-21,98.05,98.2771714922049,-0.0023115387709639057
2015-09-22,97.05,98.2071714922049,-0.01178296324618977
2015-09-23,96.98,98.7471714922049,-0.017895920110930885
2015-09-24,97.52,99.8371714922049,-0.023209506615337383
2015-09-25,98.61,98.7771714922049,-0.0016924101963994298
2015-09-28,97.55,98.0171714922049,-0.004766220908976604
2015-09-29,96.79,98.7771714922049,-0.02011772013902735
2015-09-30,97.55,99.1668845557279,-0.016304682384362668
2015-10-01,96.55,101.1568845557279,-0.045541977453743554
2015-10-02,98.54,103.33688455572789,-0.04641986814631516
